,회사명,거래소코드,회계년도,재고자산(IFRS연결),유동자산(IFRS연결),유동부채(IFRS연결),재고자산(IFRS개별),유동자산(IFRS개별),유동부채(IFRS개별),재고자산대순운전자본비율(개별),재고자산대순운전자본비율(연결)
4382,(주)에이치알에스,36640,Dec-18,31935914.0,60780826.0,25335505.0,30761862.0,57662201.0,0.0,53.348400627301764,90.09909657751442
4383,(주)에이치알에스,36640,Dec-19,15737703.0,49891211.0,15848768.0,15131278.0,47014092.0,0.0,32.18455862127466,46.22965220210547
4384,(주)에이치앤비디자인,227100,Dec-18,6102816.0,18360960.0,4177374.0,5707447.0,17963360.0,0.0,31.77271401341397,43.02731340297157
4385,(주)에이치앤비디자인,227100,Dec-19,10418131.0,19484991.0,5953447.0,10229745.0,19197497.0,0.0,53.28686859542158,76.99144310508838
4386,(주)에이치엘사이언스,239610,Dec-16,,,,3105372.0,42445205.0,0.0,7.316190368264213,
4387,(주)에이치엘사이언스,239610,Dec-17,,,,2118766.0,39905831.0,0.0,5.309414556484239,
4388,(주)에이치엘사이언스,239610,Dec-18,,,,2945002.0,54046861.0,0.0,5.448978803782888,
4389,(주)에이치엘사이언스,239610,Dec-19,,,,4856954.0,69810669.0,0.0,6.95732338562749,
4390,(주)에이치케이,44780,Dec-11,13695074.0,37131514.0,21067689.0,13409927.0,36888106.0,0.0,36.352983262409836,85.25412845321709
4391,(주)에이치케이,44780,Dec-12,18453708.0,41764985.0,20878608.0,18237966.0,41647532.0,0.0,43.791228733553766,88.35284357837648
4392,(주)에이치케이,44780,Dec-13,24866560.0,45191817.0,21451078.0,24633123.0,44555638.0,0.0,55.286208672401905,104.74214808561773
4393,(주)에이치케이,44780,Dec-14,26578279.0,48276544.0,18938429.0,26385390.0,47813191.0,0.0,55.18433187193049,90.59300162945028
4394,(주)에이치케이,44780,Dec-15,31016147.0,51887978.0,25443536.0,27766505.0,50515546.0,0.0,54.966257318093724,117.28796168208049
4395,(주)에이치케이,44780,Dec-16,23232646.0,49654517.0,25631715.0,22073198.0,49047709.0,0.0,45.00352503722447,96.7108083395101
4396,(주)에이치케이,44780,Dec-17,22758680.0,50622917.0,21875631.0,20289709.0,49874963.0,0.0,40.681150981505496,79.16809955555456
4397,(주)에이치케이,44780,Dec-18,27874064.0,53631201.0,26938412.0,23551236.0,50070439.0,0.0,47.03620833042826,104.42544613828102
4398,(주)에이치케이,44780,Dec-19,24803702.0,49531766.0,26993853.0,21693023.0,47375175.0,0.0,45.7898530190126,110.05323341162956
4399,(주)에이텍,45660,Dec-11,5811818.0,38865392.0,22539241.0,5811818.0,37750086.0,0.0,15.395509297647692,35.59821295294892
4400,(주)에이텍,45660,Dec-12,,,,6857622.0,30951811.0,0.0,22.155802127377942,
4401,(주)에이텍,45660,Dec-13,,,,5773459.0,39792119.0,0.0,14.509051402866985,
4402,(주)에이텍,45660,Dec-14,,,,9075802.0,52238559.0,0.0,17.373760252460258,
4403,(주)에이텍,45660,Dec-15,,,,3990173.0,23685576.0,0.0,16.846425858505615,
4404,(주)에이텍,45660,Dec-16,,,,9407578.0,36693862.0,0.0,25.638015426122223,
4405,(주)에이텍,45660,Dec-17,,,,6463993.0,26147054.0,0.0,24.721687575204456,
4406,(주)에이텍,45660,Dec-18,,,,8643134.0,22567659.0,0.0,38.2987619584291,
4407,(주)에이텍,45660,Dec-19,,,,6324902.0,25472012.0,0.0,24.830790751825965,
4408,(주)에이텍티앤,224110,Dec-15,,,,1514839.0,19121435.0,0.0,7.922203537548306,
4409,(주)에이텍티앤,224110,Dec-16,,,,1891028.0,20201905.0,0.0,9.360641979060885,
4410,(주)에이텍티앤,224110,Dec-17,18173714.0,63117415.0,35034739.0,1905917.0,15592396.0,0.0,12.223374778321434,64.71503641604525
4411,(주)에이텍티앤,224110,Dec-18,23039560.0,53012303.0,21164850.0,1823624.0,5766569.0,0.0,31.62407317071902,72.34349321435532
4412,(주)에이텍티앤,224110,Dec-19,18901385.0,69797522.0,39699161.0,3359044.0,10230980.0,0.0,32.83208451194314,62.798718508293526
4413,(주)에이트원,230980,Dec-16,,,,0.0,7620346.0,0.0,0.0,
4414,(주)에이트원,230980,Dec-17,5608852.0,17758244.0,25409526.0,0.0,4790062.0,0.0,0.0,-73.30604204628715
4415,(주)에이트원,230980,Dec-18,15000500.0,33042614.0,31875509.0,6851600.0,20777703.0,0.0,32.97573365063501,1285.2742469614989
4416,(주)에이트원,230980,Dec-19,4238118.0,16743419.0,22203451.0,4113791.0,15586553.0,0.0,26.393205733172692,-77.62075387103958
4417,(주)에이티세미콘,89530,Dec-11,,,,0.0,16958727.0,0.0,0.0,
4418,(주)에이티세미콘,89530,Dec-12,,,,0.0,15522893.0,0.0,0.0,
4419,(주)에이티세미콘,89530,Dec-13,2739292.0,34373433.0,99484814.0,0.0,25348424.0,0.0,0.0,-4.207086315678053
4420,(주)에이티세미콘,89530,Dec-14,,,,3639268.0,41021507.0,0.0,8.871609714387137,
4421,(주)에이티세미콘,89530,Dec-15,,,,4733960.0,22257304.0,0.0,21.2692426719786,
4422,(주)에이티세미콘,89530,Dec-16,,,,3627789.0,19898141.0,0.0,18.231798638877873,
4423,(주)에이티세미콘,89530,Dec-17,,,,4478041.0,17039550.0,0.0,26.28027735474235,
4424,(주)에이티세미콘,89530,Dec-18,4604281.0,16774335.0,50206646.0,4604281.0,16655890.0,0.0,27.643560326106858,-13.77194953708106
4425,(주)에이티세미콘,89530,Dec-19,6326165.0,25993792.0,89936683.0,6325805.0,21872462.0,0.0,28.92132124860932,-9.893461026027115
4426,(주)에이팩트,200470,Dec-14,,,,0.0,18775706.0,0.0,0.0,
4427,(주)에이팩트,200470,Dec-15,,,,419787.0,20241377.0,0.0,2.0739053474474587,
4428,(주)에이팩트,200470,Dec-16,,,,0.0,20959713.0,0.0,0.0,
4429,(주)에이팩트,200470,Dec-17,,,,0.0,22854191.0,0.0,0.0,
4430,(주)에이팩트,200470,Dec-18,,,,0.0,35455984.0,0.0,0.0,
4431,(주)에이팩트,200470,Dec-19,,,,0.0,16848564.0,0.0,0.0,
4432,(주)에이프로젠,7460,Dec-11,17725609.0,248874079.0,324090244.0,9468093.0,92540868.0,0.0,10.231255881455532,-23.566222766076947
4433,(주)에이프로젠,7460,Dec-12,5507784.0,274668956.0,333300356.0,4950763.0,68555228.0,0.0,7.221568864157231,-9.393915205845332
4434,(주)에이프로젠,7460,Dec-13,,,,3799304.0,51723361.0,0.0,7.345431399943248,
4435,(주)에이프로젠,7460,Dec-14,,,,4048991.0,35894380.0,0.0,11.280292346601334,
4436,(주)에이프로젠,7460,Dec-15,,,,4287187.0,30835253.0,0.0,13.903524644341333,
4437,(주)에이프로젠,7460,Dec-16,,,,4109271.0,24231072.0,0.0,16.95868428767823,
4438,(주)에이프로젠,7460,Dec-17,4397922.0,214884052.0,54942958.0,3673169.0,213788163.0,0.0,1.7181348810223884,2.749713591430105
4439,(주)에이프로젠,7460,Dec-18,5184702.0,141336059.0,99827083.0,4568525.0,140046583.0,0.0,3.2621467101414394,12.49055625944615
4440,(주)에이프로젠,7460,Dec-19,17402791.0,347111267.0,108663566.0,7828840.0,132146546.0,0.0,5.924362184994226,7.298368123079535
4441,(주)에이프로젠헬스케어앤게임즈,109960,Dec-11,,,,4219890.0,15745072.0,0.0,26.801338221889363,
4442,(주)에이프로젠헬스케어앤게임즈,109960,Dec-12,,,,4310397.0,10513778.0,0.0,40.99760333535671,
4443,(주)에이프로젠헬스케어앤게임즈,109960,Dec-13,2373886.0,8443411.0,7106576.0,2373886.0,8483507.0,0.0,27.982366254899066,177.57509341092955
4444,(주)에이프로젠헬스케어앤게임즈,109960,Dec-14,,,,1851562.0,6567463.0,0.0,28.19295670184971,
4445,(주)에이프로젠헬스케어앤게임즈,109960,Dec-15,,,,1580657.0,24675691.0,0.0,6.405725375633857,
4446,(주)에이프로젠헬스케어앤게임즈,109960,Dec-16,1252924.0,11100797.0,6088746.0,1252924.0,10762478.0,0.0,11.641594064117948,24.998229267818704
4447,(주)에이프로젠헬스케어앤게임즈,109960,Dec-17,15400.0,79996825.0,25029325.0,15400.0,79423915.0,0.0,0.019389625908015237,0.028016555237185607
4448,(주)에이프로젠헬스케어앤게임즈,109960,Dec-18,86401.0,69422406.0,19479782.0,86401.0,69912033.0,0.0,0.12358530612319628,0.17300052155849882
4449,(주)에이프로젠헬스케어앤게임즈,109960,Dec-19,768535.0,83990580.0,6751696.0,768536.0,85120250.0,0.0,0.9028826865522598,0.995010492383603
4450,(주)에치에프알,230240,Dec-15,,,,,,,,
4451,(주)에치에프알,230240,Dec-16,,,,,,,,
4452,(주)에치에프알,230240,Dec-17,,,,,,,,
4453,(주)에치에프알,230240,Dec-18,26283599.0,101533497.0,40228386.0,18927825.0,87656037.0,0.0,21.59329311225877,42.873422087107876
4454,(주)에치에프알,230240,Dec-19,30533425.0,102825271.0,42125727.0,22098046.0,88357754.0,0.0,25.00974164644339,50.302560757293335
4455,(주)에코마케팅,230360,Dec-16,0.0,78909356.0,10351245.0,0.0,78782272.0,0.0,0.0,0.0
4456,(주)에코마케팅,230360,Dec-17,659684.0,78744734.0,14315754.0,0.0,66706786.0,0.0,0.0,1.0238932852887008
4457,(주)에코마케팅,230360,Dec-18,4259872.0,102931365.0,24259227.0,0.0,88534673.0,0.0,0.0,5.414714927411786
4458,(주)에코마케팅,230360,Dec-19,15802823.0,119412961.0,29291063.0,0.0,89734436.0,0.0,0.0,17.53494250642613
4459,(주)에코프로,86520,Dec-11,,,,32834986.0,68394786.0,0.0,48.00802505617899,
4460,(주)에코프로,86520,Dec-12,,,,33360126.0,58050554.0,0.0,57.4673688729999,
4461,(주)에코프로,86520,Dec-13,,,,30063924.0,52048744.0,0.0,57.76109410056082,
4462,(주)에코프로,86520,Dec-14,,,,32570046.0,57423646.0,0.0,56.7188750083894,
4463,(주)에코프로,86520,Dec-15,,,,31528524.0,63897250.0,0.0,49.34253665063833,
4464,(주)에코프로,86520,Dec-16,60581411.0,126171155.0,108728141.0,12789446.0,43746050.0,0.0,29.23565899092604,347.3104533425244
4465,(주)에코프로,86520,Dec-17,75677762.0,164984163.0,179491757.0,10602536.0,41581309.0,0.0,25.49832185417732,-521.6424032820329
4466,(주)에코프로,86520,Dec-18,165204748.0,271444769.0,258962168.0,10634382.0,43065193.0,0.0,24.693682436300705,1323.4801625077978
4467,(주)에코프로,86520,Dec-19,231243997.0,367719002.0,260635090.0,15256678.0,54823763.0,0.0,27.82858593635756,215.94653452705387
4468,(주)에코프로비엠,247540,Dec-16,,,,,,,,
4469,(주)에코프로비엠,247540,Dec-17,,,,,,,,
4470,(주)에코프로비엠,247540,Dec-19,,,,158862987.0,245507156.0,0.0,64.70808818297743,
4471,(주)에프알텍,73540,Dec-11,,,,531586.0,15210903.0,0.0,3.494769508424319,
4472,(주)에프알텍,73540,Dec-12,,,,4117950.0,35472035.0,0.0,11.609004107038121,
4473,(주)에프알텍,73540,Dec-13,,,,337177.0,39669186.0,0.0,0.849972066480013,
4474,(주)에프알텍,73540,Dec-14,1064311.0,30161618.0,7025877.0,1064311.0,29190747.0,0.0,3.646056060161804,4.600289223500557
4475,(주)에프알텍,73540,Dec-15,1095632.0,30700945.0,15336456.0,1094446.0,30438111.0,0.0,3.595643632418582,7.130936798483828
4476,(주)에프알텍,73540,Dec-16,1946372.0,13838709.0,9451853.0,1946372.0,13090899.0,0.0,14.868130905295352,44.36826738785135
4477,(주)에프알텍,73540,Dec-17,5142815.0,15366320.0,11172607.0,5105410.0,15259471.0,0.0,33.45731971966787,122.63154393254855
4478,(주)에프알텍,73540,Dec-18,1805653.0,12466561.0,9108528.0,1805653.0,12302165.0,0.0,14.677522208489318,53.77115114711499
4479,(주)에프알텍,73540,Dec-19,1697737.0,16270723.0,18069048.0,1697737.0,16164366.0,0.0,10.502960648131824,-94.40657278300641
4480,(주)에프앤리퍼블릭,64090,Dec-11,7005363.0,18711613.0,14901573.0,5409387.0,18931293.0,0.0,28.573785213719948,183.86586492530262
4481,(주)에프앤리퍼블릭,64090,Dec-12,7360285.0,13264163.0,10585966.0,6258244.0,13234833.0,0.0,47.286157671955515,274.8223898391343
4482,(주)에프앤리퍼블릭,64090,Dec-13,5521568.0,11291856.0,8809326.0,5521568.0,11291856.0,0.0,48.89867529306077,222.41696978485658
4483,(주)에프앤리퍼블릭,64090,Dec-14,,,,5501118.0,12397412.0,0.0,44.373115937423066,
4484,(주)에프앤리퍼블릭,64090,Dec-15,9790825.0,22646531.0,13174491.0,9790825.0,22338403.0,0.0,43.82956561397876,103.36553688540167
4485,(주)에프앤리퍼블릭,64090,Dec-16,3583153.0,12878814.0,10265289.0,2355364.0,10956505.0,0.0,21.49740268452394,137.10039123406128
4486,(주)에프앤리퍼블릭,64090,Dec-17,7261110.0,30276515.0,54726820.0,7261110.0,29367359.0,0.0,24.725103813386827,-29.69742095241757
4487,(주)에프앤리퍼블릭,64090,Dec-18,38737693.0,86812352.0,89750785.0,38654752.0,85615673.0,0.0,45.14915394054077,-1318.3112563737202
4488,(주)에프앤리퍼블릭,64090,Dec-19,24863094.0,39640814.0,57677566.0,24319804.0,38874455.0,0.0,62.55985839544246,-137.84684737030258
4489,(주)에프앤에프홀딩스,7700,Dec-11,47126109.0,76097968.0,26219379.0,47124486.0,75842323.0,0.0,62.13481356577118,94.4816402083868
4490,(주)에프앤에프홀딩스,7700,Dec-12,48142808.0,81676172.0,32968153.0,48141280.0,81340055.0,0.0,59.18520709138936,98.83959353797574
4491,(주)에프앤에프홀딩스,7700,Dec-13,69152892.0,116010262.0,62374138.0,69151344.0,115721692.0,0.0,59.75659602350094,128.92969670962802
4492,(주)에프앤에프홀딩스,7700,Dec-14,102664412.0,155120689.0,68787979.0,102664412.0,154763340.0,0.0,66.3363894834526,118.91716592702812
4493,(주)에프앤에프홀딩스,7700,Dec-15,109580105.0,163899034.0,108628897.0,109580105.0,163561323.0,0.0,66.99634301686346,198.26277072553665
4494,(주)에프앤에프홀딩스,7700,Dec-16,90482300.0,163066711.0,64887272.0,90482300.0,161761128.0,0.0,55.93574990401897,92.1601314099992
4495,(주)에프앤에프홀딩스,7700,Dec-17,104327923.0,254646957.0,103934249.0,104052870.0,253241324.0,0.0,41.08842441528224,69.2230432220752
4496,(주)에프앤에프홀딩스,7700,Dec-18,159055709.0,291131187.0,99760359.0,152319865.0,281229014.0,0.0,54.162215638248476,83.11387407489296
4497,(주)에프앤에프홀딩스,7700,Dec-19,175941285.0,400051201.0,161362385.0,164550332.0,379068947.0,0.0,43.40907724103288,73.71157473922028
4498,(주)에프에스엔,214270,Dec-15,,,,,,,,
4499,(주)에프에스엔,214270,Dec-16,0.0,24624305.0,4762847.0,0.0,23454893.0,0.0,0.0,0.0
4500,(주)에프에스엔,214270,Dec-17,0.0,25887859.0,13171066.0,0.0,17360567.0,0.0,0.0,0.0
4501,(주)에프에스엔,214270,Dec-18,0.0,120332418.0,133122796.0,0.0,19467729.0,0.0,0.0,-0.0
4502,(주)에프에스엔,214270,Dec-19,209841.0,98127494.0,89222134.0,0.0,19703541.0,0.0,0.0,2.356344942820953
4503,(주)에프에스티,36810,Dec-11,,,,12490109.0,38945131.0,0.0,32.071041178421,
4504,(주)에프에스티,36810,Dec-12,,,,9117797.0,33072315.0,0.0,27.569273575194238,
4505,(주)에프에스티,36810,Dec-13,7999888.0,33748454.0,33038931.0,7999888.0,33717741.0,0.0,23.726049737436444,1127.5022797005877
4506,(주)에프에스티,36810,Dec-14,7098783.0,35922031.0,34744027.0,7089417.0,35826963.0,0.0,19.787937369963508,602.6111116770402
4507,(주)에프에스티,36810,Dec-15,9239554.0,33787290.0,37546417.0,9220567.0,33711681.0,0.0,27.351252522827323,-245.7898868540488
4508,(주)에프에스티,36810,Dec-16,13994833.0,49303693.0,38751904.0,13972758.0,49171121.0,0.0,28.41659436643716,132.6299549773029
4509,(주)에프에스티,36810,Dec-17,22037144.0,51987037.0,40239766.0,22004292.0,51766519.0,0.0,42.50680251457511,187.5937313440713
4510,(주)에프에스티,36810,Dec-18,12269886.0,56801898.0,35819292.0,12231663.0,56360359.0,0.0,21.702599516798678,58.47646379100861
4511,(주)에프에스티,36810,Dec-19,22605461.0,62138712.0,46709686.0,21616053.0,58349428.0,0.0,37.04586958418856,146.51256015771833
4512,(주)에프엔씨엔터테인먼트,173940,Dec-14,761971.0,65273128.0,18893828.0,141692.0,46219367.0,0.0,0.3065641292750721,1.6429118162628586
4513,(주)에프엔씨엔터테인먼트,173940,Dec-15,740177.0,86301019.0,20874933.0,257330.0,69774855.0,0.0,0.3688004797716885,1.1313178660878476
4514,(주)에프엔씨엔터테인먼트,173940,Dec-16,1009971.0,83642027.0,23996558.0,246951.0,40364079.0,0.0,0.6118088313126133,1.6932903989739776
4515,(주)에프엔씨엔터테인먼트,173940,Dec-17,992690.0,76110821.0,22813012.0,295098.0,33001028.0,0.0,0.8942085076864879,1.862534349207488
4516,(주)에프엔씨엔터테인먼트,173940,Dec-18,716435.0,47164110.0,15779762.0,194414.0,33625614.0,0.0,0.5781723420723262,2.282778026804954
4517,(주)에프엔씨엔터테인먼트,173940,Dec-19,691107.0,74363277.0,39710145.0,346357.0,55013785.0,0.0,0.629582203805828,1.9943565274273045
4518,(주)엑사이엔씨,54940,Dec-11,9200194.0,69664574.0,59281484.0,3655491.0,42277401.0,0.0,8.646442102720552,88.6074761944662
4519,(주)엑사이엔씨,54940,Dec-12,9958944.0,55625925.0,48020115.0,4045923.0,29733797.0,0.0,13.607152157526334,130.93863769933773
4520,(주)엑사이엔씨,54940,Dec-13,9196471.0,50895012.0,44159163.0,3950686.0,22410410.0,0.0,17.628798402171135,136.53024288400763
4521,(주)엑사이엔씨,54940,Dec-14,14153074.0,64736092.0,43051907.0,4100953.0,22097319.0,0.0,18.5585998011795,65.26910741630363
4522,(주)엑사이엔씨,54940,Dec-15,10719714.0,69050103.0,41496715.0,3755420.0,29081134.0,0.0,12.913595460204544,38.9052482402527
4523,(주)엑사이엔씨,54940,Dec-16,11878259.0,80658632.0,54629989.0,4183479.0,38191708.0,0.0,10.953893447237292,45.63533719372155
4524,(주)엑사이엔씨,54940,Dec-17,16319772.0,97727823.0,70347575.0,7487450.0,52500381.0,0.0,14.261706024571517,59.60417889567692
4525,(주)엑사이엔씨,54940,Dec-18,18370078.0,85269368.0,60323292.0,6954981.0,38198552.0,0.0,18.207446711592628,73.63914869817602
4526,(주)엑사이엔씨,54940,Dec-19,19086833.0,101385731.0,75533085.0,6304485.0,49598748.0,0.0,12.710976091573926,73.82932099097323
4527,(주)엑세스바이오인코퍼레이션,950130,Dec-13,4295782.0,42144622.0,6998912.0,4192288.0,39855083.0,0.0,10.518828928295044,12.222777687518619
4528,(주)엑세스바이오인코퍼레이션,950130,Dec-14,9684229.0,53088048.0,8079836.0,9475865.0,44472698.0,0.0,21.30715118745438,21.516582351682846
4529,(주)엑세스바이오인코퍼레이션,950130,Dec-15,7673734.0,45784331.0,2104385.0,6774464.0,32011525.0,0.0,21.162578165207687,17.56809406311995
4530,(주)엑세스바이오인코퍼레이션,950130,Dec-16,8788073.0,58683071.0,2907965.0,6999736.0,46108935.0,0.0,15.180866788617001,15.756264093877292
4531,(주)엑세스바이오인코퍼레이션,950130,Dec-17,12183564.0,38541785.0,17239762.0,8916966.0,24699840.0,0.0,36.101310777721636,57.19439886061526
4532,(주)엑세스바이오인코퍼레이션,950130,Dec-18,12147933.0,40496734.0,23189887.0,9290994.0,28347285.0,0.0,32.77560443619203,70.19148548548444
4533,(주)엑세스바이오인코퍼레이션,950130,Dec-19,8095298.0,25912635.0,17743727.0,6258832.0,19386647.0,0.0,32.28424182892483,99.09890036709925
4534,(주)엑셈,205100,Dec-14,,,,,,,,
4535,(주)엑셈,205100,Dec-15,0.0,19278427.0,5614277.0,0.0,12588741.0,0.0,0.0,0.0
4536,(주)엑셈,205100,Dec-16,0.0,33522643.0,10358191.0,0.0,25889231.0,0.0,0.0,0.0
4537,(주)엑셈,205100,Dec-17,0.0,34106990.0,8881561.0,0.0,26083615.0,0.0,0.0,0.0
4538,(주)엑셈,205100,Dec-18,0.0,51750966.0,10702004.0,0.0,44953373.0,0.0,0.0,0.0
4539,(주)엑셈,205100,Dec-19,24874.0,57630263.0,8563014.0,24874.0,49342244.0,0.0,0.050411164923913884,0.05069369183505683
4540,(주)엑시콘,92870,Dec-15,9801737.0,48427650.0,14545866.0,9801737.0,48298745.0,0.0,20.29397865306852,28.9292234434881
4541,(주)엑시콘,92870,Dec-16,9878164.0,43047687.0,17446839.0,9878164.0,42076960.0,0.0,23.47642034975911,38.58529998693793
4542,(주)엑시콘,92870,Dec-17,13233180.0,39126292.0,11517994.0,13217121.0,38234226.0,0.0,34.56882061637654,47.93189351983958
4543,(주)엑시콘,92870,Dec-18,14359397.0,55732198.0,11789009.0,14341548.0,54087536.0,0.0,26.515439712395107,32.67718462581312
4544,(주)엑시콘,92870,Dec-19,10568211.0,50059092.0,26890014.0,10568211.0,48522747.0,0.0,21.779910770509346,45.61342924392589
4545,(주)엔바이오니아,317870,Dec-19,,,,2291716.0,17885485.0,0.0,12.813272885806562,
4546,(주)엔씨소프트,36570,Dec-11,1264002.0,638973439.0,198682915.0,112114.0,599838952.0,0.0,0.018690683495325926,0.2870836257198213
4547,(주)엔씨소프트,36570,Dec-12,2038585.0,674303526.0,235652440.0,111153.0,534191268.0,0.0,0.02080771563641508,0.46473953104495447
4548,(주)엔씨소프트,36570,Dec-13,934547.0,785504545.0,251845267.0,51495.0,650202682.0,0.0,0.007919838140563068,0.1751205382397568
4549,(주)엔씨소프트,36570,Dec-14,708400.0,1019545798.0,245386467.0,38052.0,875418744.0,0.0,0.004346719813895143,0.09150571098651525
4550,(주)엔씨소프트,36570,Dec-15,685710.0,1082774018.0,337541366.0,77134.0,924363837.0,0.0,0.008344549723011286,0.09201287653724544
4551,(주)엔씨소프트,36570,Dec-16,665606.0,1191628830.0,284355733.0,281104.0,1018270459.0,0.0,0.027606025247561464,0.0733633568768765
4552,(주)엔씨소프트,36570,Dec-17,513205.0,1772726949.0,455797606.0,207419.0,1669239629.0,0.0,0.012425957088273753,0.03896982041807234
4553,(주)엔씨소프트,36570,Dec-18,1004089.0,1576408673.0,473074463.0,654954.0,1475896161.0,0.0,0.04437669920871892,0.09100497300813323
4554,(주)엔씨소프트,36570,Dec-19,2073250.0,2087864327.0,449764539.0,1753031.0,1935418843.0,0.0,0.09057631149662212,0.1265643286927768
4555,(주)엔아이스틸,8260,Dec-11,,,,33876480.0,61688615.0,0.0,54.91528704283603,
4556,(주)엔아이스틸,8260,Dec-12,,,,24885631.0,56610604.0,0.0,43.95931016740256,
4557,(주)엔아이스틸,8260,Dec-13,,,,21379581.0,54557149.0,0.0,39.187496766005864,
4558,(주)엔아이스틸,8260,Dec-14,,,,22852686.0,54676422.0,0.0,41.796235313276355,
4559,(주)엔아이스틸,8260,Dec-15,,,,18210799.0,39026016.0,0.0,46.66322844740288,
4560,(주)엔아이스틸,8260,Dec-16,,,,11045504.0,37861306.0,0.0,29.173594804151765,
4561,(주)엔아이스틸,8260,Dec-17,,,,17447600.0,47360108.0,0.0,36.84028761083062,
4562,(주)엔아이스틸,8260,Dec-18,,,,15399783.0,38313207.0,0.0,40.19445044107115,
4563,(주)엔아이스틸,8260,Dec-19,,,,22212076.0,51369243.0,0.0,43.24002983653078,
4564,(주)엔에스,217820,Dec-15,,,,8632367.0,24117297.0,0.0,35.793260745596825,
4565,(주)엔에스,217820,Dec-16,7901970.0,20458688.0,7967475.0,7901970.0,19911496.0,0.0,39.685466124695004,63.260229410866664
4566,(주)엔에스,217820,Dec-17,31615613.0,48672465.0,36542437.0,31615613.0,46963091.0,0.0,67.3201280554553,260.6392417231024
4567,(주)엔에스,217820,Dec-18,28425706.0,51712581.0,38302368.0,28425706.0,49653703.0,0.0,57.247907572975976,211.97057794682306
4568,(주)엔에스,217820,Dec-19,42889515.0,85971313.0,57448105.0,42889515.0,83403958.0,0.0,51.42383650425799,150.36708002830537
4569,(주)엔에스엔,31860,Dec-11,24612394.0,91881275.0,44190789.0,1893969.0,8620989.0,0.0,21.969277538806743,51.608603862833355
4570,(주)엔에스엔,31860,Dec-12,16107961.0,106465219.0,73349972.0,2019517.0,7332689.0,0.0,27.541288059537234,48.64212850352588
4571,(주)엔에스엔,31860,Dec-13,1450633.0,5794013.0,9717143.0,1450633.0,5594098.0,0.0,25.93149065318484,-36.97641933864032
4572,(주)엔에스엔,31860,Dec-14,5168039.0,11418152.0,7440676.0,5168039.0,11353293.0,0.0,45.52017639287562,129.93262561483715
4573,(주)엔에스엔,31860,Dec-15,5482664.0,20415567.0,13902663.0,4970366.0,17454639.0,0.0,28.47590259529286,84.18155710570892
4574,(주)엔에스엔,31860,Dec-16,2925876.0,12290982.0,19778038.0,2421304.0,6698955.0,0.0,36.14450313519049,-39.079125359821006
4575,(주)엔에스엔,31860,Dec-17,2144768.0,9815347.0,11876872.0,2059962.0,7654238.0,0.0,26.912698559935034,-104.03793308351827
4576,(주)엔에스엔,31860,Dec-18,1610491.0,7041177.0,11923258.0,1560695.0,5948815.0,0.0,26.235393099297927,-32.987797621547045
4577,(주)엔에스엔,31860,Dec-19,1621435.0,43266246.0,44755192.0,1350015.0,46730973.0,0.0,2.8889083905871167,-108.89817360737058
4578,(주)엔에이치엔벅스,104200,Dec-11,0.0,47566761.0,26110384.0,0.0,47439956.0,0.0,0.0,0.0
4579,(주)엔에이치엔벅스,104200,Dec-12,0.0,34581243.0,16877525.0,0.0,34537941.0,0.0,0.0,0.0
4580,(주)엔에이치엔벅스,104200,Dec-13,,,,0.0,36631183.0,0.0,0.0,
4581,(주)엔에이치엔벅스,104200,Dec-14,,,,0.0,49601965.0,0.0,0.0,
4582,(주)엔에이치엔벅스,104200,Dec-15,,,,0.0,74910237.0,0.0,0.0,
4583,(주)엔에이치엔벅스,104200,Dec-16,57724.0,64743780.0,24672370.0,0.0,57551911.0,0.0,0.0,0.1440528296858034
4584,(주)엔에이치엔벅스,104200,Dec-17,133029.0,61480454.0,24447751.0,80580.0,55030119.0,0.0,0.1464289037790378,0.3592203356044521
4585,(주)엔에이치엔벅스,104200,Dec-18,147294.0,65298376.0,22913906.0,147294.0,56230596.0,0.0,0.2619463610166963,0.3475187963893379
4586,(주)엔에이치엔벅스,104200,Dec-19,360632.0,71863647.0,24752824.0,360632.0,62921744.0,0.0,0.573143681459306,0.765497134278465
4587,(주)엔이능률,53290,Dec-11,4906488.0,43118974.0,12708442.0,4906488.0,42955580.0,0.0,11.422236645390424,16.134173515938492
4588,(주)엔이능률,53290,Dec-12,7445778.0,28119832.0,11084156.0,7445778.0,27764777.0,0.0,26.817352071655392,43.706971182123915
4589,(주)엔이능률,53290,Dec-13,5520854.0,34745528.0,14682043.0,5520854.0,34205883.0,0.0,16.14007157774585,27.516924402714682
4590,(주)엔이능률,53290,Dec-14,7013587.0,40289412.0,15348164.0,7013587.0,39651519.0,0.0,17.688066376473497,28.120433267814025
4591,(주)엔이능률,53290,Dec-15,8927993.0,45432422.0,14982757.0,8927993.0,45064915.0,0.0,19.811405391533523,29.320496629437464
4592,(주)엔이능률,53290,Dec-16,9770482.0,52110074.0,15374360.0,9770482.0,51788261.0,0.0,18.86620985400533,26.596684632289985
4593,(주)엔이능률,53290,Dec-17,18090819.0,59243235.0,30804418.0,18090819.0,58894726.0,0.0,30.71721396581419,63.613120756745964
4594,(주)엔이능률,53290,Dec-18,,,,19723148.0,67318418.0,0.0,29.29829396763305,
4595,(주)엔이능률,53290,Dec-19,,,,17749684.0,66016364.0,0.0,26.88679431057427,
4596,(주)엔지스테크널러지,208860,Dec-16,,,,0.0,6587085.0,0.0,0.0,
