,회사명,거래소코드,회계년도,부채(IFRS연결),자본(IFRS연결),부채(IFRS개별),자본(IFRS개별),부채비율(개별),부채비율(연결)
9253,LS일렉트릭(주),10120,Dec-13,1174325964.0,926954480.0,1059046641.0,902189593.0,117.38626218003824,126.68647590979872
9254,LS일렉트릭(주),10120,Dec-14,1300894607.0,993460539.0,1195182584.0,955900615.0,125.03209698217424,130.94577549194432
9255,LS일렉트릭(주),10120,Dec-15,1236975244.0,1014698691.0,1133286386.0,974638791.0,116.27757857218306,121.90567061646087
9256,LS일렉트릭(주),10120,Dec-16,1195739343.0,1066066216.0,1090312481.0,1005038626.0,108.48463459950644,112.1637028782835
9257,LS일렉트릭(주),10120,Dec-17,1107681471.0,1148139940.0,1006012342.0,1080900157.0,93.07171763136306,96.47617266933506
9258,LS일렉트릭(주),10120,Dec-18,1108364188.0,1297471337.0,992984918.0,1218802904.0,81.47214900301879,85.42494592310211
9259,LS일렉트릭(주),10120,Dec-19,1175461605.0,1362682802.0,1041161143.0,1287380059.0,80.87441899703994,86.26083805231733
9260,OCI(주),10060,Dec-11,3484874562.0,3720138584.0,2311772780.0,3351817282.0,68.97072798134704,93.67593392859474
9261,OCI(주),10060,Dec-12,3691416392.0,3591633237.0,2595459962.0,3343998756.0,77.61545835933917,102.77821114840073
9262,OCI(주),10060,Dec-13,4028989296.0,3273301355.0,2699094194.0,3016975599.0,89.46357388155992,123.08641518281472
9263,OCI(주),10060,Dec-14,4163226381.0,3255487423.0,2438938826.0,3033161421.0,80.40913382037903,127.88335017321306
9264,OCI(주),10060,Dec-15,4056569918.0,3242205560.0,2403917509.0,2825876273.0,85.06803825660629,125.11760414105267
9265,OCI(주),10060,Dec-16,2983957869.0,3264597534.0,1987921355.0,3171178110.0,62.68715556314181,91.40354478378406
9266,OCI(주),10060,Dec-17,2662132158.0,3415692479.0,1941380931.0,3326933858.0,58.35345738334182,77.93828555606336
9267,OCI(주),10060,Dec-18,2167025481.0,3492564965.0,1412393556.0,3345425716.0,42.21864946051607,62.04681953568185
9268,OCI(주),10060,Dec-19,2125488240.0,2685723472.0,1198822504.0,2597855212.0,46.14662504909454,79.14024888114021
9269,SK이노베이션(주),96770,Dec-11,20195271278.0,14831609580.0,2318991904.0,12566817907.0,18.453294391321364,136.1637195819444
9270,SK이노베이션(주),96770,Dec-12,17483055650.0,16348024722.0,2058560702.0,13245174241.0,15.541967697395728,106.94292397584006
9271,SK이노베이션(주),96770,Dec-13,18373615454.0,16915253754.0,1314865964.0,13171828318.0,9.98241043123198,108.62157743069704
9272,SK이노베이션(주),96770,Dec-14,19040256567.0,16061057247.0,1516289509.0,12992313880.0,11.67066561818625,118.54921051698808
9273,SK이노베이션(주),96770,Dec-15,14313499515.0,17046336221.0,1477660430.0,12996529222.0,11.369654195819265,83.96818723642609
9274,SK이노베이션(주),96770,Dec-16,14276285724.0,18305045259.0,1351075660.0,12210762081.0,11.064630127404412,77.99098839693286
9275,SK이노베이션(주),96770,Dec-17,14934270375.0,19309332899.0,1708215781.0,13086974239.0,13.052793944603408,77.34223887026891
9276,SK이노베이션(주),96770,Dec-18,16757401405.0,19327982665.0,2846727893.0,13000102202.0,21.897734715978196,86.7002092015794
9277,SK이노베이션(주),96770,Dec-19,21316432845.0,18209623762.0,3279206409.0,13076680364.0,25.076749738623494,117.06135790396348
9278,SNT모티브(주),64960,Dec-11,416185552.0,483220680.0,346153512.0,446993978.0,77.44030770812755,86.12742981115792
9279,SNT모티브(주),64960,Dec-12,404996794.0,490059095.0,347366766.0,463581352.0,74.93113441715835,82.64244009184239
9280,SNT모티브(주),64960,Dec-13,545844242.0,660174181.0,351928671.0,503198100.0,69.93839424274456,82.68185241252263
9281,SNT모티브(주),64960,Dec-14,454875421.0,660151669.0,338479157.0,535582255.0,63.198351670557116,68.9046839325646
9282,SNT모티브(주),64960,Dec-15,403883173.0,768880017.0,298283669.0,614611488.0,48.53206860331254,52.52876444570155
9283,SNT모티브(주),64960,Dec-16,459377724.0,788777907.0,311571313.0,634301923.0,49.12034816580558,58.23917225916927
9284,SNT모티브(주),64960,Dec-17,397537549.0,828773547.0,287842420.0,665938857.0,43.22355077712488,47.966968834732846
9285,SNT모티브(주),64960,Dec-18,371711021.0,824808703.0,286093423.0,663982208.0,43.087513423251245,45.066331095684376
9286,SNT모티브(주),64960,Dec-19,302937030.0,735968968.0,288193321.0,732449647.0,39.34650281837053,41.16165805512605
9287,SNT중공업(주),3570,Dec-11,411764235.0,770528785.0,289675342.0,638105003.0,45.396187247884654,53.43917618859625
9288,SNT중공업(주),3570,Dec-12,362099616.0,794525820.0,250265780.0,673465185.0,37.160908325201696,45.574304432296486
9289,SNT중공업(주),3570,Dec-13,263026289.0,672715945.0,241173519.0,668409303.0,36.081711896819606,39.09916079066626
9290,SNT중공업(주),3570,Dec-14,260125541.0,654291143.0,239262639.0,647541049.0,36.94941646857665,39.756848886459714
9291,SNT중공업(주),3570,Dec-15,244069810.0,677592870.0,220022967.0,669850804.0,32.846563098250755,36.02012665806239
9292,SNT중공업(주),3570,Dec-16,236978141.0,653543942.0,213080557.0,647052703.0,32.930943030153756,36.26047550449179
9293,SNT중공업(주),3570,Dec-17,233899733.0,604527815.0,211443477.0,601771808.0,35.13682000204304,38.69131034111309
9294,SNT중공업(주),3570,Dec-18,238166577.0,607504995.0,218194443.0,601218919.0,36.292012128114685,39.204052470383395
9295,SNT중공업(주),3570,Dec-19,224269463.0,617104339.0,207416113.0,613582674.0,33.80410200435353,36.34222753374612
9296,STX엔진(주),77970,Dec-11,2490346585.0,1023646383.0,1297783443.0,788930622.0,164.49905819475214,243.28192101861802
9297,STX엔진(주),77970,Dec-12,2293334008.0,920531722.0,1303927169.0,723800288.0,180.15013127488558,249.13144796546186
9298,STX엔진(주),77970,Dec-13,1298580783.0,-66039835.0,1267843138.0,-67574226.0,-1876.2229522244177,-1966.3598235822362
9299,STX엔진(주),77970,Dec-14,1036487349.0,-42437955.0,1034725294.0,-40998166.0,-2523.833124632941,-2442.3593196232005
9300,STX엔진(주),77970,Dec-15,,,810510978.0,123096625.0,658.4347686218042,
9301,STX엔진(주),77970,Dec-16,722965437.0,107263377.0,712283320.0,109092382.0,652.9175611913946,674.0095801757202
9302,STX엔진(주),77970,Dec-17,717744512.0,100022030.0,713570459.0,106497474.0,670.0351024288144,717.5864277099754
9303,STX엔진(주),77970,Dec-18,642931659.0,221216295.0,642337799.0,224694389.0,285.8717575720148,290.63485535728734
9304,STX엔진(주),77970,Dec-19,590909895.0,237465668.0,580701509.0,236380300.0,245.6640883356185,248.84013759833272
9305,STX중공업(주),71970,Dec-11,772301264.0,365152076.0,766554762.0,363896662.0,210.6517706941758,211.50126611905117
9306,STX중공업(주),71970,Dec-12,685245687.0,364033282.0,679220117.0,362967595.0,187.12968495162772,188.23709833212448
9307,STX중공업(주),71970,Dec-13,1559427218.0,119943568.0,1555677681.0,129204122.0,1204.0464784861895,1300.1340913920453
9308,STX중공업(주),71970,Dec-14,1488676541.0,-2235395.0,1485859021.0,-3001493.0,-49503.997543888996,-66595.68179225596
9309,STX중공업(주),71970,Dec-15,1313108367.0,106740122.0,1310408422.0,105921923.0,1237.1456114897007,1230.191930078551
9310,STX중공업(주),71970,Dec-16,1461297438.0,-611390735.0,1458681916.0,-612319600.0,-238.2223133148114,-239.0120350776987
9311,STX중공업(주),71970,Dec-17,598760616.0,145553778.0,597996127.0,146336535.0,408.6444489067614,411.3672789723122
9312,STX중공업(주),71970,Dec-18,413326429.0,153871493.0,413350470.0,153687321.0,268.9554787671782,268.6179362671161
9313,STX중공업(주),71970,Dec-19,317544515.0,130004444.0,317538251.0,129858223.0,244.5268722027715,244.25666171842556
9314,가온미디어(주),78890,Dec-11,61444061.0,49679215.0,61146784.0,50494550.0,121.0958093497219,123.68162620927082
9315,가온미디어(주),78890,Dec-12,96820406.0,55083780.0,96669135.0,56594178.0,170.81109473840223,175.76935715014474
9316,가온미디어(주),78890,Dec-13,64788716.0,67745859.0,64626947.0,68202357.0,94.75764451952885,95.63494648433051
9317,가온미디어(주),78890,Dec-14,106343960.0,82381761.0,100860992.0,85558619.0,117.88525011138856,129.08677686557343
9318,가온미디어(주),78890,Dec-15,121697363.0,100016730.0,120028824.0,102851600.0,116.70097888608441,121.6770064368231
9319,가온미디어(주),78890,Dec-16,123604611.0,115690596.0,120906501.0,118406764.0,102.11114375188903,106.84067268527167
9320,가온미디어(주),78890,Dec-17,143835916.0,123123931.0,140323425.0,127275450.0,110.25176104268341,116.8220628043463
9321,가온미디어(주),78890,Dec-18,188166798.0,137583625.0,185945233.0,139135885.0,133.64290096692167,136.76540213270292
9322,가온미디어(주),78890,Dec-19,151716658.0,155913309.0,149863271.0,156975733.0,95.46906909490272,97.30834331788827
9323,가온전선(주),500,Dec-11,249876050.0,260024740.0,249499354.0,260904836.0,95.62848961527106,96.09702907500264
9324,가온전선(주),500,Dec-12,252462432.0,264678851.0,251748079.0,268245554.0,93.84986078837304,95.38443704366844
9325,가온전선(주),500,Dec-13,269877495.0,269911827.0,238521203.0,275125870.0,86.69530168137224,99.98728029061135
9326,가온전선(주),500,Dec-14,247677182.0,263581472.0,216355766.0,269732993.0,80.21108711754813,93.96608195586677
9327,가온전선(주),500,Dec-15,257894369.0,262579889.0,228036321.0,261860975.0,87.08297255824394,98.21558306774972
9328,가온전선(주),500,Dec-16,254652648.0,264573041.0,224430737.0,262187886.0,85.59920155883938,96.25041426650873
9329,가온전선(주),500,Dec-17,278840954.0,260114965.0,248215619.0,257701695.0,96.31897027297394,107.19912020440654
9330,가온전선(주),500,Dec-18,266088415.0,260405860.0,236512854.0,257856936.0,91.72251003556484,102.18219167571729
9331,가온전선(주),500,Dec-19,255845320.0,256728215.0,229931702.0,255496664.0,89.99401338563075,99.6560974024612
9332,감성코퍼레이션(주),36620,Dec-11,,,12543270.0,35275265.0,35.558258740224915,
9333,감성코퍼레이션(주),36620,Dec-12,,,11519731.0,34623313.0,33.27160228716414,
9334,감성코퍼레이션(주),36620,Dec-13,,,12306244.0,27453667.0,44.82550181729821,
9335,감성코퍼레이션(주),36620,Dec-14,,,22673266.0,33135367.0,68.42618040114057,
9336,감성코퍼레이션(주),36620,Dec-15,,,22095377.0,18541528.0,119.16696941050382,
9337,감성코퍼레이션(주),36620,Dec-16,,,21652542.0,12326107.0,175.66407625700475,
9338,감성코퍼레이션(주),36620,Dec-17,,,10791819.0,9648887.0,111.84522111203086,
9339,감성코퍼레이션(주),36620,Dec-18,6017606.0,10432508.0,5755726.0,10535702.0,54.630683365949416,57.68129772821645
9340,감성코퍼레이션(주),36620,Dec-19,22886441.0,16335003.0,22562283.0,17850087.0,126.39872847678558,140.10674500641355
9341,강남제비스코(주),860,Dec-11,78590176.0,303697862.0,61181650.0,225143392.0,27.174526179298216,25.87775082855209
9342,강남제비스코(주),860,Dec-12,88384235.0,327744309.0,62678997.0,243518126.0,25.738945198683073,26.967435458963223
9343,강남제비스코(주),860,Dec-13,94413142.0,366146007.0,64171533.0,266030202.0,24.121897633261955,25.78565386348731
9344,강남제비스코(주),860,Dec-14,91045721.0,399739719.0,59110436.0,288516917.0,20.48768460949553,22.77625081334487
9345,강남제비스코(주),860,Dec-15,87215945.0,435044200.0,54077042.0,309791578.0,17.455943234195992,20.047605507670255
9346,강남제비스코(주),860,Dec-16,96695309.0,464239068.0,59622909.0,327542113.0,18.20312766926554,20.828774583012905
9347,강남제비스코(주),860,Dec-17,99759713.0,484924569.0,64175071.0,342457253.0,18.739585871758425,20.5722125413695
9348,강남제비스코(주),860,Dec-18,108323509.0,549542540.0,58146967.0,343305097.0,16.937402767428182,19.711578470340076
9349,강남제비스코(주),860,Dec-19,111090443.0,561179870.0,57650034.0,338943021.0,17.008768562312422,19.795870974488093
9350,갤럭시아머니트리(주),94480,Dec-11,174122034.0,19348085.0,48541865.0,41541956.0,116.85021523781884,899.9445371466995
9351,갤럭시아머니트리(주),94480,Dec-12,137043733.0,33200609.0,43543416.0,42087626.0,103.45895014368355,412.7747566317232
9352,갤럭시아머니트리(주),94480,Dec-13,148760454.0,20257904.0,54641261.0,42593354.0,128.28588469459342,734.3329003829814
9353,갤럭시아머니트리(주),94480,Dec-14,60057464.0,45137451.0,51392552.0,43327177.0,118.61504847177096,133.05462020883724
9354,갤럭시아머니트리(주),94480,Dec-15,77016835.0,47009125.0,75467770.0,46754646.0,161.41234391978927,163.83379822534454
9355,갤럭시아머니트리(주),94480,Dec-16,90045327.0,53299888.0,89457514.0,52676813.0,169.82332245498603,168.94093098281934
9356,갤럭시아머니트리(주),94480,Dec-17,119054051.0,64403111.0,118063950.0,65343767.0,180.68127293610118,184.8576088195491
9357,갤럭시아머니트리(주),94480,Dec-18,146361460.0,83600833.0,145389350.0,84572411.0,171.9110857558501,175.07177231116825
9358,갤럭시아머니트리(주),94480,Dec-19,148992777.0,91365269.0,148020931.0,92345998.0,160.28949191712672,163.073757272033
9359,경남스틸(주),39240,Dec-11,,,68030349.0,54072654.0,125.81285357289842,
9360,경남스틸(주),39240,Dec-12,,,57728667.0,60094980.0,96.06237825522199,
9361,경남스틸(주),39240,Dec-13,,,49897595.0,64916410.0,76.86437835980148,
9362,경남스틸(주),39240,Dec-14,,,66223791.0,70946704.0,93.34301280578164,
9363,경남스틸(주),39240,Dec-15,,,68503213.0,77823883.0,88.02338094592376,
9364,경남스틸(주),39240,Dec-16,,,53492879.0,77008479.0,69.46362231099253,
9365,경남스틸(주),39240,Dec-17,,,67032041.0,81055511.0,82.69893085986467,
9366,경남스틸(주),39240,Dec-18,,,57227371.0,84501701.0,67.72333612550592,
9367,경남스틸(주),39240,Dec-19,,,54744212.0,87182479.0,62.79267649638639,
9368,경남제약(주),53950,Dec-11,,,63718218.0,18474401.0,344.9000484508266,
9369,경남제약(주),53950,Dec-12,,,54519021.0,24402964.0,223.41147165565624,
9370,경남제약(주),53950,Dec-13,,,41327885.0,11306798.0,365.51360517805307,
9371,경남제약(주),53950,Dec-14,,,36057191.0,11839269.0,304.55588938810325,
9372,경남제약(주),53950,Dec-15,,,30192097.0,16844995.0,179.23482316260706,
9373,경남제약(주),53950,Dec-16,,,28354750.0,16821025.0,168.56731382302803,
9374,경남제약(주),53950,Dec-17,,,38503326.0,15253337.0,252.42559054454773,
9375,경남제약(주),53950,Dec-18,24244950.0,28912051.0,24241110.0,29081311.0,83.35631773959572,83.85759280792635
9376,경남제약(주),53950,Dec-19,13266452.0,61193816.0,13228610.0,61532721.0,21.49849671039251,21.67939976157068
9377,경동제약(주),11040,Dec-11,35104049.0,150617580.0,35104026.0,150481260.0,23.327838961476,23.30674082002911
9378,경동제약(주),11040,Dec-12,35476435.0,153758189.0,31770037.0,153850993.0,20.64987451852196,23.072875162440944
9379,경동제약(주),11040,Dec-13,31354799.0,169031289.0,27365854.0,169327893.0,16.161456636090072,18.549701173964305
9380,경동제약(주),11040,Dec-14,37248824.0,190430470.0,33057903.0,190457456.0,17.35710625054238,19.560327714362096
9381,경동제약(주),11040,Dec-15,28970831.0,204439579.0,24553865.0,204775444.0,11.990629599123222,14.170852406226095
9382,경동제약(주),11040,Dec-16,29916613.0,208571470.0,26355305.0,208740596.0,12.625864592242516,14.343578726275458
9383,경동제약(주),11040,Dec-17,32079385.0,219348161.0,29371531.0,219713868.0,13.368082437108614,14.62487073233315
9384,경동제약(주),11040,Dec-18,40011986.0,217780255.0,38866468.0,210411152.0,18.471676824429913,18.372641725486087
9385,경동제약(주),11040,Dec-19,52722184.0,234867105.0,51674016.0,225501607.0,22.915143128004406,22.447666308996315
9386,경인전자(주),9140,Dec-11,7914063.0,55480384.0,5491031.0,53012835.0,10.357927471715104,14.264614678946707
9387,경인전자(주),9140,Dec-12,6757812.0,56982451.0,5584157.0,53228479.0,10.490919719874018,11.859461784120167
9388,경인전자(주),9140,Dec-13,8007321.0,57993209.0,4997061.0,53272516.0,9.380185835412767,13.807342511430951
9389,경인전자(주),9140,Dec-14,4258589.0,57474636.0,3804601.0,53337541.0,7.133064120822517,7.4095101707125215
9390,경인전자(주),9140,Dec-15,4616826.0,59623118.0,2891938.0,54265268.0,5.329261434772606,7.7433488131231245
9391,경인전자(주),9140,Dec-16,4554129.0,59743630.0,2659010.0,53525676.0,4.967728011506104,7.622785893659291
9392,경인전자(주),9140,Dec-17,3793790.0,56057622.0,1965702.0,53834863.0,3.651355070783778,6.767661318205756
9393,경인전자(주),9140,Dec-18,2774434.0,54644144.0,1536570.0,52919495.0,2.903599136764249,5.077275984046891
9394,경인전자(주),9140,Dec-19,2407491.0,54463793.0,1777568.0,52482881.0,3.3869482126943447,4.420351333224258
9395,경창산업(주),24910,Dec-11,309197892.0,71791210.0,304460784.0,63954001.0,476.0621372226579,430.69045918016985
9396,경창산업(주),24910,Dec-12,306582042.0,86917085.0,301169775.0,76977946.0,391.24163562379283,352.72931898256826
9397,경창산업(주),24910,Dec-13,331282396.0,102486027.0,325911498.0,88069816.0,370.06038254922663,323.2464031413765
9398,경창산업(주),24910,Dec-14,351969782.0,123288708.0,345271083.0,104660422.0,329.89651331617983,285.4842002237545
9399,경창산업(주),24910,Dec-15,440942075.0,138933394.0,356661547.0,105187937.0,339.070769113002,317.3765948595483
9400,경창산업(주),24910,Dec-16,467342431.0,146696897.0,381694282.0,118518925.0,322.0534458948223,318.57690282296835
9401,경창산업(주),24910,Dec-17,476571927.0,190527848.0,395872949.0,159428222.0,248.30794951724417,250.13242526100436
9402,경창산업(주),24910,Dec-18,474714131.0,163443493.0,392519947.0,114205068.0,343.6974854741122,290.4454146730699
9403,경창산업(주),24910,Dec-19,472454909.0,92410751.0,395200781.0,56814958.0,695.5928419413775,511.2553505814491
9404,계룡건설산업(주),13580,Dec-11,1047622977.0,513611872.0,919476288.0,453215452.0,202.87840671416473,203.97172147142268
9405,계룡건설산업(주),13580,Dec-12,1103617408.0,516218459.0,876915923.0,452592850.0,193.75381714492397,213.7888308252069
9406,계룡건설산업(주),13580,Dec-13,1046545660.0,435382778.0,833483734.0,362131270.0,230.16066356269093,240.37369250283024
9407,계룡건설산업(주),13580,Dec-14,936567986.0,301688105.0,756493396.0,238482742.0,317.2109602798848,310.4424637491094
9408,계룡건설산업(주),13580,Dec-15,906763334.0,317920136.0,734395842.0,249252531.0,294.63927168707465,285.2173333242409
9409,계룡건설산업(주),13580,Dec-16,1184026757.0,329408742.0,882847352.0,265081946.0,333.04695597790726,359.4399923363297
9410,계룡건설산업(주),13580,Dec-17,1200588476.0,382329685.0,908787404.0,307019473.0,296.00318022824564,314.01916280709406
9411,계룡건설산업(주),13580,Dec-18,1286386579.0,439825103.0,982257090.0,337869077.0,290.7212162538332,292.47684368756916
9412,계룡건설산업(주),13580,Dec-19,1504073074.0,502667231.0,1122506285.0,412171015.0,272.33993758634386,299.21844537345623
9413,계양전기(주),12200,Dec-11,32012464.0,138598131.0,28471845.0,137234800.0,20.74681130442133,23.097327336975418
9414,계양전기(주),12200,Dec-12,30217928.0,144335382.0,28220149.0,147016298.0,19.195252080146926,20.935911611748807
9415,계양전기(주),12200,Dec-13,31631973.0,149174103.0,28280372.0,153563399.0,18.416088849400893,21.2047348459672
9416,계양전기(주),12200,Dec-14,51315249.0,152920875.0,46246101.0,155972512.0,29.65016104889046,33.556732525889615
9417,계양전기(주),12200,Dec-15,51135839.0,160448786.0,47522233.0,160448786.0,29.618318832278355,31.870505396033348
9418,계양전기(주),12200,Dec-16,64849788.0,179133111.0,56276945.0,176236334.0,31.932657541548725,36.20201069360092
9419,계양전기(주),12200,Dec-17,74461342.0,179487145.0,68746605.0,179487145.0,38.301687287967056,41.485612799735605
9420,계양전기(주),12200,Dec-18,90690392.0,182668483.0,78072794.0,182332689.0,42.818868316037396,49.64753115073496
9421,계양전기(주),12200,Dec-19,103813136.0,177923630.0,88026182.0,177608573.0,49.56189924458207,58.34702001077653
9422,고려산업(주),2140,Dec-11,68829182.0,56065197.0,68829182.0,54585428.0,126.09442578704338,122.76632506972196
9423,고려산업(주),2140,Dec-12,86236239.0,62084126.0,85461962.0,58448211.0,146.21826834015502,138.9022356536033
9424,고려산업(주),2140,Dec-13,81841051.0,66536454.0,81057752.0,61669406.0,131.43916450241147,123.00182242955118
9425,고려산업(주),2140,Dec-14,79915241.0,76117815.0,79099872.0,68909172.0,114.78859737278515,104.98887941016173
9426,고려산업(주),2140,Dec-15,80617321.0,79342019.0,73613521.0,71846973.0,102.45876468588315,101.60734755186908
9427,고려산업(주),2140,Dec-16,82823473.0,85020283.0,71330243.0,75608973.0,94.34097590506883,97.41613421823119
9428,고려산업(주),2140,Dec-17,94365948.0,88758115.0,86661405.0,82574771.0,104.94901039447025,106.31810736404215
9429,고려산업(주),2140,Dec-18,121233176.0,92389590.0,113253878.0,85102462.0,133.0794378193195,131.21951942854167
9430,고려산업(주),2140,Dec-19,110666851.0,95822999.0,103480309.0,88403751.0,117.05420621801443,115.49090735513299
9431,고려신용정보(주),49720,Dec-11,,,6667786.0,12338816.0,54.039107155824354,
9432,고려신용정보(주),49720,Dec-12,7682456.0,12369077.0,6171475.0,12318565.0,50.09897662593005,62.11018008861938
9433,고려신용정보(주),49720,Dec-13,8377761.0,12241328.0,8310770.0,12567153.0,66.1308889929167,68.43833446828644
9434,고려신용정보(주),49720,Dec-14,10541347.0,12505230.0,10481156.0,13030598.0,80.43495778167663,84.29550675997163
9435,고려신용정보(주),49720,Dec-15,9938735.0,15278842.0,9909227.0,15166982.0,65.33420426028066,65.04900698626244
9436,고려신용정보(주),49720,Dec-16,10619902.0,16811407.0,10591058.0,16777237.0,63.127545971961894,63.170810152892024
9437,고려신용정보(주),49720,Dec-17,,,9857666.0,17309982.0,56.94786973204246,
9438,고려신용정보(주),49720,Dec-18,,,13815898.0,19155059.0,72.12662722678118,
9439,고려신용정보(주),49720,Dec-19,26180978.0,22548789.0,22929611.0,22834739.0,100.41547223289918,116.10813334587502
9440,고려아연(주),10130,Dec-11,1095767708.0,3510411838.0,593494451.0,3307573557.0,17.94349969160792,31.21479070171709
9441,고려아연(주),10130,Dec-12,954496481.0,3986045660.0,651962156.0,3834852635.0,17.00097026023009,23.94594950525479
9442,고려아연(주),10130,Dec-13,789005713.0,4331959019.0,513650241.0,4177089448.0,12.296845624072928,18.213600579770397
9443,고려아연(주),10130,Dec-14,859304761.0,4783113804.0,565628185.0,4572544139.0,12.370097866867196,17.96538397813961
9444,고려아연(주),10130,Dec-15,688564178.0,5219368828.0,457027991.0,4966734318.0,9.201780520928601,13.19247979384223
9445,고려아연(주),10130,Dec-16,819933197.0,5662704694.0,536324233.0,5343333581.0,10.037259041941143,14.479533037786203
9446,고려아연(주),10130,Dec-17,932491517.0,6105650755.0,549709527.0,5754407677.0,9.552842931117896,15.272598358764133
9447,고려아연(주),10130,Dec-18,851366369.0,6374527775.0,477098994.0,5977354454.0,7.981775176152202,13.3557558936199
9448,고려아연(주),10130,Dec-19,1002169326.0,6838391895.0,597389526.0,6345028028.0,9.415080963610837,14.655043779119358
9449,고려제강(주),2240,Dec-11,551481159.0,1271781246.0,294642069.0,914713792.0,32.211394599809424,43.36289442343294
9450,고려제강(주),2240,Dec-12,554938257.0,1259039466.0,312835667.0,990316429.0,31.589465532334415,44.076319447161794
9451,고려제강(주),2240,Dec-13,553097568.0,1270865278.0,343175420.0,1012554185.0,33.89205487309304,43.52133759373981
9452,고려제강(주),2240,Dec-14,1035957467.0,1488480569.0,386658246.0,1020612699.0,37.88491426560233,69.59831982865474
9453,고려제강(주),2240,Dec-15,969758232.0,1456028586.0,331702421.0,1022893508.0,32.427854747905975,66.60296654368021
9454,고려제강(주),2240,Dec-16,970759010.0,1482333327.0,354043896.0,1047939495.0,33.78476502596173,65.48857752288801
9455,고려제강(주),2240,Dec-17,942258811.0,1458299224.0,319316310.0,1062547177.0,30.051965400873677,64.61354401708164
9456,고려제강(주),2240,Dec-18,930387769.0,1457078456.0,299837917.0,1074881550.0,27.894972892594538,63.852963110450375
9457,고려제강(주),2240,Dec-19,871783823.0,1481868598.0,321111829.0,1082739365.0,29.657352395236874,58.83003554948129
9458,고려제약(주),14570,Dec-11,,,19712017.0,46970367.0,41.966921399613504,
9459,고려제약(주),14570,Dec-12,,,18368213.0,47574601.0,38.609284395259564,
9460,고려제약(주),14570,Dec-13,,,16118730.0,47423408.0,33.98897439003118,
9461,고려제약(주),14570,Dec-14,,,13383576.0,48790935.0,27.430456087795818,
9462,고려제약(주),14570,Dec-15,,,9518621.0,49678758.0,19.160344145479645,
9463,고려제약(주),14570,Dec-16,,,9749352.0,53661812.0,18.168137892920946,
9464,고려제약(주),14570,Dec-17,,,9820852.0,56973183.0,17.237674784643854,
9465,고려제약(주),14570,Dec-18,,,10162562.0,62799496.0,16.182553439600852,
9466,고려제약(주),14570,Dec-19,,,10799788.0,65049712.0,16.60236097586412,
9467,광동제약(주),9290,Dec-11,72164733.0,249517363.0,68562701.0,245308703.0,27.949559131622003,28.92172798411628
9468,광동제약(주),9290,Dec-12,122163489.0,267270348.0,120349036.0,261720295.0,45.98383782197708,45.70783475015343
9469,광동제약(주),9290,Dec-13,134852989.0,290822186.0,132083570.0,284701761.0,46.393661049395476,46.36956721039158
9470,광동제약(주),9290,Dec-14,128132306.0,314395912.0,124572200.0,307372980.0,40.528025592880674,40.75508017419768
9471,광동제약(주),9290,Dec-15,286058763.0,377727718.0,168999077.0,342612655.0,49.326571722810414,75.73147253122684
9472,광동제약(주),9290,Dec-16,280100926.0,399679189.0,179036951.0,366560935.0,48.842343497405146,70.08143874110993
9473,광동제약(주),9290,Dec-17,306398536.0,416301202.0,199349171.0,384746299.0,51.8131484352498,73.60020449808839
9474,광동제약(주),9290,Dec-18,301218200.0,430838604.0,190392516.0,398766553.0,47.74535741968309,69.91439420781337
9475,광동제약(주),9290,Dec-19,345318813.0,447457200.0,235063555.0,420976522.0,55.837687546860394,77.17359626797825
9476,광전자(주),17900,Dec-11,122803747.0,227426650.0,107875573.0,230206783.0,46.86029299145369,53.99707861853481
9477,광전자(주),17900,Dec-12,73176913.0,209308625.0,52442190.0,215803445.0,24.300904927629862,34.96125064124806
9478,광전자(주),17900,Dec-13,60348017.0,209021286.0,36865574.0,211569405.0,17.424813384525045,28.871708788548933
9479,광전자(주),17900,Dec-14,56581363.0,221666179.0,33670894.0,220201524.0,15.29094503451302,25.525483073355993
9480,광전자(주),17900,Dec-15,37059262.0,203212882.0,32414624.0,203249218.0,15.94821584996209,18.236669661522736
9481,광전자(주),17900,Dec-16,38972276.0,203311673.0,34917161.0,203275162.0,17.177288487414906,19.168735087827447
9482,광전자(주),17900,Dec-17,32080952.0,206148995.0,30080403.0,205452089.0,14.641079166637239,15.562022021984633
9483,광전자(주),17900,Dec-18,37717805.0,224399899.0,35353103.0,224321988.0,15.75998113925417,16.80829856344989
9484,광전자(주),17900,Dec-19,37863787.0,222416088.0,33518535.0,220748193.0,15.184058607446902,17.02385260907925
9485,광진실업(주),26910,Dec-11,,,29877173.0,28586046.0,104.51663374500973,
9486,광진실업(주),26910,Dec-12,,,24685980.0,28837092.0,85.60495628338668,
9487,광진실업(주),26910,Dec-13,,,17355409.0,28099023.0,61.76516884590614,
9488,광진실업(주),26910,Dec-14,,,15228434.0,28285526.0,53.83825635768626,
9489,광진실업(주),26910,Dec-15,,,13894973.0,28634142.0,48.52589262147264,
9490,광진실업(주),26910,Dec-16,,,12061008.0,28473768.0,42.35831379956457,
9491,광진실업(주),26910,Dec-17,,,9856789.0,28979583.0,34.01287382223547,
9492,광진실업(주),26910,Dec-18,,,7103682.0,29139015.0,24.378593442503117,
9493,광진실업(주),26910,Dec-19,,,8048421.0,28078355.0,28.664147169590244,
