,회사명,거래소코드,회계년도,매출액(IFRS연결),유동자산(IFRS연결),매출액(IFRS개별),유동자산(IFRS개별),유동자산회전율(개별),유동자산회전율(연결)
6635,(주)지투알,35000,Dec-15,479291301.0,455067713.0,21115191.0,50286858.0,0.4198948162559689,1.0532307331590454
6636,(주)지투알,35000,Dec-16,407958969.0,479747991.0,23083693.0,47858624.0,0.4823308960993112,0.8503609742057263
6637,(주)지투알,35000,Dec-17,501300688.0,562545706.0,28958174.0,55296746.0,0.5236867644978603,0.8911288143402876
6638,(주)지투알,35000,Dec-18,538206688.0,594855201.0,17217911.0,41958593.0,0.41035482290838493,0.9047692398002586
6639,(주)지투알,35000,Dec-19,542087211.0,462262645.0,26765282.0,46893432.0,0.5707682474594736,1.1726822767606497
6640,(주)지티지웰니스,219750,Dec-18,21507391.0,19932870.0,19704882.0,18887416.0,1.0432809866632895,1.0789911839087898
6641,(주)지티지웰니스,219750,Dec-19,30274164.0,19671046.0,27160757.0,18564746.0,1.4630287427579134,1.539021564994561
6642,(주)진도,88790,Dec-11,142695415.0,116918023.0,142639104.0,115823013.0,1.231526449756578,1.2204740666885892
6643,(주)진도,88790,Dec-12,160506351.0,123712019.0,160506351.0,122773414.0,1.3073380121204417,1.2974192184188669
6644,(주)진도,88790,Dec-13,152597884.0,116559778.0,152534448.0,116357448.0,1.310912628472223,1.30918131982029
6645,(주)진도,88790,Dec-14,120942207.0,98673555.0,120945801.0,98521618.0,1.2276067268809978,1.2256800416281748
6646,(주)진도,88790,Dec-15,121729207.0,93810775.0,121850734.0,93468840.0,1.3036508637530968,1.2976036814534364
6647,(주)진도,88790,Dec-16,122963037.0,93511301.0,123053044.0,93017092.0,1.32290788019905,1.3149537615779723
6648,(주)진도,88790,Dec-17,128260410.0,103358228.0,128185894.0,102992602.0,1.2446126373232127,1.2409308139454558
6649,(주)진도,88790,Dec-18,120088128.0,103592281.0,120062514.0,103269195.0,1.1626169255991585,1.1592381868683825
6650,(주)진도,88790,Dec-19,77872969.0,88884410.0,77873162.0,88565621.0,0.8792707725721248,0.8761150464969054
6651,(주)진로발효,18120,Dec-11,,,75871127.0,89344025.0,0.8492020255411595,
6652,(주)진로발효,18120,Dec-12,,,80608453.0,36573302.0,2.204024482120865,
6653,(주)진로발효,18120,Dec-13,,,81633417.0,40989309.0,1.9915782673965057,
6654,(주)진로발효,18120,Dec-14,,,85704504.0,53830565.0,1.5921160032409096,
6655,(주)진로발효,18120,Dec-15,,,88652274.0,68045041.0,1.302846948097217,
6656,(주)진로발효,18120,Dec-16,86807974.0,71826387.0,85276173.0,69933957.0,1.2193814944576924,1.2085805457540277
6657,(주)진로발효,18120,Dec-17,88458680.0,77978081.0,86702020.0,76392906.0,1.1349485775550938,1.1344044232122101
6658,(주)진로발효,18120,Dec-18,86941312.0,78986060.0,85779330.0,77650011.0,1.1046917945703834,1.1007171645224487
6659,(주)진로발효,18120,Dec-19,88418165.0,55138123.0,86574385.0,53424060.0,1.6205130235328427,1.6035758961181903
6660,(주)진매트릭스,109820,Dec-11,9984407.0,12273894.0,5755220.0,9715646.0,0.5923661689608699,0.8134669404835988
6661,(주)진매트릭스,109820,Dec-12,8056984.0,11929430.0,5607851.0,9325914.0,0.6013191843716337,0.6753871727316393
6662,(주)진매트릭스,109820,Dec-13,7290677.0,11717635.0,4371365.0,9143086.0,0.47810607928220294,0.6221969706344326
6663,(주)진매트릭스,109820,Dec-14,6676387.0,9423904.0,4010520.0,6934421.0,0.5783496560130975,0.7084523569000702
6664,(주)진매트릭스,109820,Dec-15,5315268.0,13808645.0,4111744.0,11945506.0,0.3442084412330461,0.3849232129582591
6665,(주)진매트릭스,109820,Dec-16,5079868.0,12535527.0,3827557.0,11202111.0,0.34168175980402266,0.40523768964799006
6666,(주)진매트릭스,109820,Dec-17,5189163.0,11080946.0,3856961.0,9689921.0,0.398038436020273,0.4682960281549969
6667,(주)진매트릭스,109820,Dec-18,4734901.0,19136478.0,3639778.0,18140450.0,0.20064430595712895,0.2474280272472291
6668,(주)진매트릭스,109820,Dec-19,,,5050418.0,15766975.0,0.32031623060225567,
6669,(주)진바이오텍,86060,Dec-11,29055364.0,23278451.0,18693491.0,16307722.0,1.1462968892896261,1.2481656962484315
6670,(주)진바이오텍,86060,Dec-12,58904010.0,21223571.0,27858182.0,13341090.0,2.0881488693952295,2.7754052322297693
6671,(주)진바이오텍,86060,Dec-13,55036860.0,24986661.0,23854139.0,15746937.0,1.5148431088534868,2.202649645744984
6672,(주)진바이오텍,86060,Dec-14,51589121.0,24652725.0,21037328.0,13896178.0,1.5138931006784744,2.0926336135254826
6673,(주)진바이오텍,86060,Dec-15,52256321.0,26657370.0,21282663.0,13655021.0,1.5585961383728373,1.9602954454996873
6674,(주)진바이오텍,86060,Dec-16,55632112.0,27905005.0,21863964.0,15571870.0,1.4040679764215858,1.9936248712372566
6675,(주)진바이오텍,86060,Dec-17,55533770.0,30971411.0,20027071.0,15528116.0,1.2897296104691645,1.7930655468037926
6676,(주)진바이오텍,86060,Dec-18,62809113.0,48130967.0,22174184.0,24220023.0,0.9155310876459531,1.3049626241666825
6677,(주)진바이오텍,86060,Dec-19,58244821.0,43862124.0,23269009.0,22918113.0,1.015310859144468,1.3279069887267658
6678,(주)진성티이씨,36890,Dec-11,201292433.0,111952258.0,178383974.0,96785212.0,1.843091215215812,1.7980203043336562
6679,(주)진성티이씨,36890,Dec-12,178357185.0,94191007.0,171744049.0,86204398.0,1.9922887113021774,1.8935691493350315
6680,(주)진성티이씨,36890,Dec-13,168183288.0,91019759.0,159200725.0,78388044.0,2.030931209356366,1.8477667909448101
6681,(주)진성티이씨,36890,Dec-14,186368849.0,92639658.0,180173009.0,79367513.0,2.270110303191685,2.0117609782195007
6682,(주)진성티이씨,36890,Dec-15,177316918.0,94079085.0,180774307.0,84596211.0,2.136907845671717,1.8847644829879031
6683,(주)진성티이씨,36890,Dec-16,177809619.0,99606682.0,156173936.0,77616973.0,2.012110624308938,1.7851173779686789
6684,(주)진성티이씨,36890,Dec-17,244350833.0,124583598.0,216477731.0,89480951.0,2.419260508306399,1.961340312229544
6685,(주)진성티이씨,36890,Dec-18,354679313.0,161317099.0,295680054.0,99333373.0,2.9766436502664617,2.1986467349006817
6686,(주)진성티이씨,36890,Dec-19,355564462.0,171700164.0,277312154.0,105577357.0,2.6266252715532556,2.070845208977203
6687,(주)진양홀딩스,100250,Dec-11,266247236.0,107625958.0,7439760.0,28400459.0,0.26195914650534347,2.4738198938958575
6688,(주)진양홀딩스,100250,Dec-12,266151094.0,126502936.0,8970367.0,32784252.0,0.2736181688696146,2.1039123866658715
6689,(주)진양홀딩스,100250,Dec-13,266143987.0,133610092.0,11666930.0,46505253.0,0.2508733798308763,1.9919452416812946
6690,(주)진양홀딩스,100250,Dec-14,273558038.0,130462894.0,12219120.0,43264480.0,0.2824284493885053,2.096826381913619
6691,(주)진양홀딩스,100250,Dec-15,260895997.0,127737004.0,11903440.0,40928338.0,0.2908361438961924,2.0424465020331932
6692,(주)진양홀딩스,100250,Dec-16,259705111.0,140382214.0,9929300.0,45540459.0,0.21803249721308254,1.8499858607444388
6693,(주)진양홀딩스,100250,Dec-17,265225266.0,147279678.0,13058773.0,59350255.0,0.2200289282666098,1.800827307620811
6694,(주)진양홀딩스,100250,Dec-18,241827150.0,155297009.0,27395154.0,64750707.0,0.42308656181931725,1.5571912914304744
6695,(주)진양홀딩스,100250,Dec-19,225284561.0,129847567.0,9279890.0,44671418.0,0.20773663374643714,1.7349925470686718
6696,(주)진에어,272450,Dec-17,,,888388275.0,399180932.0,2.2255278340800104,
6697,(주)진에어,272450,Dec-18,1010677676.0,426986035.0,1010677676.0,426986035.0,2.367004054359764,2.367004054359764
6698,(주)진에어,272450,Dec-19,,,910158184.0,353265729.0,2.57641234143038,
6699,(주)차바이오텍,85660,Dec-11,337756812.0,262517559.0,98399942.0,175419823.0,0.5609396949397218,1.2866065541924379
6700,(주)차바이오텍,85660,Dec-12,461140505.0,283549819.0,134774291.0,138292130.0,0.9745622617859744,1.6263121120172537
6701,(주)차바이오텍,85660,Dec-13,528119569.0,428435550.0,155551210.0,164029745.0,0.9483109907901155,1.2326698122973223
6702,(주)차바이오텍,85660,Dec-14,345344709.0,357963279.0,13983481.0,58722939.0,0.23812638192376578,0.9647489819758859
6703,(주)차바이오텍,85660,Dec-15,393781632.0,370100343.0,16096044.0,55839143.0,0.2882573609698845,1.0639861309180143
6704,(주)차바이오텍,85660,Dec-16,449260920.0,463011778.0,18863615.0,81080253.0,0.23265362775816695,0.9703012781674855
6705,(주)차바이오텍,85660,Dec-17,418882086.0,475060315.0,22345816.0,77457861.0,0.2884899700496506,0.8817450600983161
6706,(주)차바이오텍,85660,Dec-18,488599592.0,463557881.0,26792723.0,68453348.0,0.3914012065560329,1.0540206779485213
6707,(주)차바이오텍,85660,Dec-19,534611812.0,509150269.0,30319513.0,88411585.0,0.3429359738319362,1.050007914264698
6708,(주)창해에탄올,4650,Dec-14,235205345.0,140193319.0,72425251.0,37880223.0,1.9119541878092956,1.6777214968425136
6709,(주)창해에탄올,4650,Dec-15,227496262.0,157560084.0,72700989.0,48995623.0,1.483826198107533,1.4438698953727391
6710,(주)창해에탄올,4650,Dec-16,212584058.0,140591413.0,70904350.0,36036473.0,1.9675718542155887,1.5120700010319976
6711,(주)창해에탄올,4650,Dec-17,216935119.0,115755508.0,91978086.0,44759765.0,2.0549278129588036,1.8740803159016848
6712,(주)창해에탄올,4650,Dec-18,195358261.0,127411483.0,96390226.0,38405437.0,2.5098067755354534,1.5332861403080913
6713,(주)창해에탄올,4650,Dec-19,187283715.0,50127129.0,95102047.0,35262933.0,2.696940920938142,3.736174776736166
6714,(주)천보,278280,Dec-19,135310691.0,153243759.0,96951371.0,130309198.0,0.7440101887512193,0.8829768460587031
6715,(주)천일고속,650,Dec-11,,,52470363.0,18518511.0,2.8334007523607054,
6716,(주)천일고속,650,Dec-12,,,55283118.0,21160621.0,2.612547051431052,
6717,(주)천일고속,650,Dec-13,,,57109333.0,15615229.0,3.6572843728388484,
6718,(주)천일고속,650,Dec-14,,,60153710.0,22384706.0,2.687268262536037,
6719,(주)천일고속,650,Dec-15,,,58862178.0,22135541.0,2.6591705167721,
6720,(주)천일고속,650,Dec-16,,,58413361.0,13163553.0,4.437507183660824,
6721,(주)천일고속,650,Dec-17,,,55245922.0,29142643.0,1.895707331692599,
6722,(주)천일고속,650,Dec-18,,,55559198.0,12811399.0,4.336700308842149,
6723,(주)천일고속,650,Dec-19,,,59633085.0,12149418.0,4.908307953516786,
6724,(주)체리부로,66360,Dec-17,361252806.0,74654187.0,314521263.0,54135309.0,5.8099098132052776,4.839016008572969
6725,(주)체리부로,66360,Dec-18,293825285.0,73148168.0,255938221.0,54265433.0,4.716413503970382,4.016850907325526
6726,(주)체리부로,66360,Dec-19,301486507.0,63812703.0,271426120.0,46668406.0,5.816057227238487,4.724553150491055
6727,(주)초록뱀미디어,47820,Dec-11,18256808.0,17548167.0,16811458.0,15876969.0,1.0588581485546769,1.0403826222989558
6728,(주)초록뱀미디어,47820,Dec-12,31945539.0,16290438.0,29070195.0,14399682.0,2.0188081236793978,1.9609993911765908
6729,(주)초록뱀미디어,47820,Dec-13,22644891.0,15512065.0,22534734.0,14379613.0,1.567130770487356,1.4598244011999693
6730,(주)초록뱀미디어,47820,Dec-14,25576121.0,12697365.0,25541231.0,12008963.0,2.1268473389417553,2.0142857199111783
6731,(주)초록뱀미디어,47820,Dec-15,24842314.0,55181542.0,24807440.0,46587734.0,0.5324886589246861,0.45019245747065206
6732,(주)초록뱀미디어,47820,Dec-16,105907923.0,50834894.0,51630185.0,37836182.0,1.364571747751927,2.083370587927261
6733,(주)초록뱀미디어,47820,Dec-17,58844075.0,42432567.0,26438093.0,32109480.0,0.8233734398688487,1.3867667963618604
6734,(주)초록뱀미디어,47820,Dec-18,63870939.0,64021137.0,45662389.0,64019845.0,0.71325366376629,0.9976539310759195
6735,(주)초록뱀미디어,47820,Dec-19,48519671.0,32309151.0,36286419.0,18131215.0,2.0013230773558197,1.5017315372972815
6736,(주)초록뱀이앤엠,131100,Dec-11,,,56077407.0,24414331.0,2.296905329906439,
6737,(주)초록뱀이앤엠,131100,Dec-12,51903768.0,26669261.0,52002857.0,24791257.0,2.0976288939282104,1.9462019588769257
6738,(주)초록뱀이앤엠,131100,Dec-13,54087343.0,21167147.0,50402294.0,17660063.0,2.8540268514330895,2.555249557250205
6739,(주)초록뱀이앤엠,131100,Dec-14,54579309.0,20574583.0,51770724.0,14500585.0,3.570250717471054,2.652754080119145
6740,(주)초록뱀이앤엠,131100,Dec-15,56447508.0,17751034.0,44833034.0,15594020.0,2.8750145247986088,3.1799560521375825
6741,(주)초록뱀이앤엠,131100,Dec-16,35470768.0,5832528.0,35428021.0,5826407.0,6.080594953287678,6.081542686121695
6742,(주)초록뱀이앤엠,131100,Dec-17,24000916.0,8749339.0,24000916.0,8740221.0,2.7460307925852216,2.743169055399499
6743,(주)초록뱀이앤엠,131100,Dec-18,41740437.0,31542214.0,41740389.0,31458339.0,1.326846563640884,1.3233198214938242
6744,(주)초록뱀컴퍼니,52300,Dec-11,32124072.0,13636754.0,24611603.0,10412255.0,2.363714968563486,2.355697844223046
6745,(주)초록뱀컴퍼니,52300,Dec-12,26406770.0,15237912.0,15070935.0,5579678.0,2.7010402750839746,1.7329651201555698
6746,(주)초록뱀컴퍼니,52300,Dec-13,63267930.0,21424851.0,18675783.0,7742207.0,2.412204039494165,2.953016102655743
6747,(주)초록뱀컴퍼니,52300,Dec-14,48363507.0,11495408.0,18836769.0,8782931.0,2.144701922399254,4.207202301997459
6748,(주)초록뱀컴퍼니,52300,Dec-15,15426376.0,22133763.0,12995546.0,21573609.0,0.602381641384156,0.6969612894111137
6749,(주)초록뱀컴퍼니,52300,Dec-16,17732780.0,15116071.0,15490459.0,4612088.0,3.3586650991915157,1.1731077473769473
6750,(주)초록뱀컴퍼니,52300,Dec-17,32421565.0,15674900.0,19767489.0,9658208.0,2.046703591390867,2.0683745988810136
6751,(주)초록뱀컴퍼니,52300,Dec-18,51995890.0,17869926.0,51119783.0,15641530.0,3.268208608748633,2.9096869231579356
6752,(주)초록뱀컴퍼니,52300,Dec-19,18023834.0,17260649.0,17882006.0,14881259.0,1.2016460435236025,1.0442153131090262
6753,(주)초록뱀헬스케어,118000,Dec-11,,,34386312.0,47653999.0,0.7215829252860815,
6754,(주)초록뱀헬스케어,118000,Dec-12,,,22314788.0,22066373.0,1.0112576271596605,
6755,(주)초록뱀헬스케어,118000,Dec-13,12465767.0,9666502.0,9320497.0,10597385.0,0.8795091430574619,1.2895840708458965
6756,(주)초록뱀헬스케어,118000,Dec-14,11762226.0,10551289.0,6055437.0,9567340.0,0.63292796116789,1.114766736083146
6757,(주)초록뱀헬스케어,118000,Dec-15,11450628.0,6554032.0,6112892.0,6038437.0,1.0123301774946067,1.747112006776897
6758,(주)초록뱀헬스케어,118000,Dec-16,11232856.0,16002192.0,6129491.0,14985352.0,0.4090321668786959,0.7019573318455372
6759,(주)초록뱀헬스케어,118000,Dec-17,36880327.0,26107192.0,8510642.0,11301539.0,0.7530515976629377,1.4126500850800041
6760,(주)초록뱀헬스케어,118000,Dec-18,34471966.0,54271756.0,12261187.0,42048038.0,0.29159950340608043,0.6351732197498824
6761,(주)초록뱀헬스케어,118000,Dec-19,56155489.0,45588928.0,8219793.0,36202329.0,0.22705149715643985,1.2317791065409567
6762,(주)칩스앤미디어,94360,Dec-13,10014759.0,13868941.0,10014759.0,13863993.0,0.7223574766663543,0.7220997623394605
6763,(주)칩스앤미디어,94360,Dec-14,10808046.0,14659224.0,10808046.0,14635922.0,0.7384602076999317,0.7372863665907554
6764,(주)칩스앤미디어,94360,Dec-15,12049114.0,20287163.0,12049114.0,20251518.0,0.5949733743416172,0.5939279927903177
6765,(주)칩스앤미디어,94360,Dec-16,13680081.0,23264195.0,13680081.0,23131394.0,0.5914075476817351,0.5880315652443594
6766,(주)칩스앤미디어,94360,Dec-17,9055718.0,21035038.0,9055718.0,20982995.0,0.43157413896347974,0.4305063770267494
6767,(주)칩스앤미디어,94360,Dec-18,14147251.0,23836796.0,14147251.0,23789445.0,0.5946860466900342,0.5935047226984701
6768,(주)칩스앤미디어,94360,Dec-19,16148210.0,26614731.0,16148210.0,26569320.0,0.607776563344489,0.6067395533698988
6769,(주)카나리아바이오,16790,Dec-18,,,104831273.0,71742557.0,1.4612146177059175,
6770,(주)카나리아바이오,16790,Dec-19,,,118172502.0,74904402.0,1.5776442885159139,
6771,(주)카스,16920,Dec-11,114386669.0,70693062.0,102836780.0,56643551.0,1.8155072940254047,1.6180748967982177
6772,(주)카스,16920,Dec-12,121747051.0,74027007.0,109174630.0,55396550.0,1.970783920659319,1.6446301955717324
6773,(주)카스,16920,Dec-13,123939796.0,73097704.0,112744642.0,55592954.0,2.0280383373763518,1.6955361005593281
6774,(주)카스,16920,Dec-14,131205637.0,79778516.0,119257857.0,65290680.0,1.8265678501127574,1.6446236854042258
6775,(주)카스,16920,Dec-15,127715459.0,76683763.0,118069398.0,62033990.0,1.9033016899283763,1.6654824177055578
6776,(주)카스,16920,Dec-16,131642970.0,70181206.0,119712557.0,55342622.0,2.1631168288340223,1.875758162377546
6777,(주)카스,16920,Dec-17,139411042.0,66242781.0,127507418.0,53059871.0,2.403085714249098,2.1045469392355374
6778,(주)카스,16920,Dec-18,139976846.0,71910271.0,124410614.0,59615312.0,2.086890260676653,1.9465487204185339
6779,(주)카스,16920,Dec-19,135786057.0,70507312.0,118334377.0,54633953.0,2.165949386821781,1.9258436203042317
6780,(주)카이노스메드,284620,Dec-18,,,,,,
6781,(주)카이노스메드,284620,Dec-19,,,,,,
6782,(주)카카오,35720,Dec-17,1972326479.0,1993096161.0,978700276.0,632508485.0,1.5473314575376802,0.9895791871930659
6783,(주)카카오,35720,Dec-18,2416992441.0,2858950415.0,1173924652.0,1261479760.0,0.9305933311209051,0.8454125081424331
6784,(주)카카오,35720,Dec-19,3070111365.0,2829694454.0,1513471073.0,1014030589.0,1.4925299980275053,1.0849621451744202
6785,(주)카프로,6380,Dec-11,,,1172755354.0,521357159.0,2.2494279281585543,
6786,(주)카프로,6380,Dec-12,,,956645951.0,367148156.0,2.6056128442055964,
6787,(주)카프로,6380,Dec-13,,,771815251.0,293654283.0,2.6283125964146077,
6788,(주)카프로,6380,Dec-14,,,391544586.0,161367013.0,2.4264227162710137,
6789,(주)카프로,6380,Dec-15,,,214969886.0,144157486.0,1.4912155585177171,
6790,(주)카프로,6380,Dec-16,,,345463576.0,215630202.0,1.6021112663985726,
6791,(주)카프로,6380,Dec-17,,,541296270.0,227888040.0,2.37527283134297,
6792,(주)카프로,6380,Dec-18,,,579260058.0,223397154.0,2.592960776930936,
6793,(주)카프로,6380,Dec-19,,,440234409.0,193673357.0,2.2730767712153614,
6794,(주)캐리소프트,317530,Dec-19,9724378.0,9224095.0,9432284.0,8684751.0,1.0860742006305075,1.0542365402784772
6795,(주)캐스텍코리아,71850,Dec-14,203192858.0,97090224.0,139413714.0,70101942.0,1.988728272320901,2.092825102556154
6796,(주)캐스텍코리아,71850,Dec-15,217935252.0,109726317.0,151507909.0,80750331.0,1.8762512440970676,1.986171211779577
6797,(주)캐스텍코리아,71850,Dec-16,226605079.0,108133340.0,157893100.0,82939969.0,1.903703388169822,2.0956078763496993
6798,(주)캐스텍코리아,71850,Dec-17,209549600.0,120824976.0,152504970.0,98913021.0,1.5418088382923822,1.7343235391993788
6799,(주)캐스텍코리아,71850,Dec-18,207721128.0,126052283.0,144079697.0,96642192.0,1.4908570885892158,1.6478965954150946
6800,(주)캐스텍코리아,71850,Dec-19,190066501.0,122587413.0,123324843.0,101594598.0,1.213891736645289,1.5504569053920731
6801,(주)캠시스,50110,Dec-11,183374620.0,67540509.0,172130472.0,75713258.0,2.2734521871981785,2.7150316560391925
6802,(주)캠시스,50110,Dec-12,256329010.0,85965799.0,222390046.0,97841440.0,2.2729637462408565,2.981755686351499
6803,(주)캠시스,50110,Dec-13,380865129.0,135692820.0,330799563.0,155108669.0,2.1326955168443873,2.806818584800581
6804,(주)캠시스,50110,Dec-14,396179179.0,128087898.0,295069089.0,121069711.0,2.4371833926323654,3.0930258454237416
6805,(주)캠시스,50110,Dec-15,422331671.0,127151891.0,346206609.0,133774269.0,2.5879910358545857,3.3214737718686385
6806,(주)캠시스,50110,Dec-16,365821939.0,128252945.0,312901709.0,168994441.0,1.851550306320431,2.852347281382116
6807,(주)캠시스,50110,Dec-17,424429402.0,154261634.0,374629529.0,146057048.0,2.5649534488743058,2.751360730432818
6808,(주)캠시스,50110,Dec-18,544489393.0,200770124.0,381517357.0,121327471.0,3.1445257521274796,2.712004067896078
6809,(주)캠시스,50110,Dec-19,684815526.0,275018436.0,467852457.0,179010196.0,2.6135520068365268,2.4900713419808698
6810,(주)컴투스,78340,Dec-11,36224676.0,50321739.0,31192670.0,48540177.0,0.6426154976731956,0.7198613704506516
6811,(주)컴투스,78340,Dec-12,76923740.0,46215068.0,59388972.0,43290787.0,1.3718616850278098,1.6644731540803965
6812,(주)컴투스,78340,Dec-13,81351404.0,64064366.0,56113164.0,61377774.0,0.9142261170957422,1.269838587023557
6813,(주)컴투스,78340,Dec-14,234687858.0,173825555.0,205159826.0,169144994.0,1.2129228370778742,1.350134380413743
6814,(주)컴투스,78340,Dec-15,433532038.0,507598524.0,414658190.0,500927088.0,0.8277815273587281,0.8540845126649738
6815,(주)컴투스,78340,Dec-16,513049918.0,654308373.0,495016153.0,645119352.0,0.7673249166458116,0.7841102745600964
6816,(주)컴투스,78340,Dec-17,507987251.0,768017610.0,491936463.0,757215511.0,0.6496650634511368,0.6614265667684365
6817,(주)컴투스,78340,Dec-18,481754717.0,774006572.0,479405296.0,768667582.0,0.6236835105659497,0.6224168300731172
6818,(주)컴투스,78340,Dec-19,469293086.0,765543167.0,462178165.0,754393112.0,0.6126489725956035,0.613019756729146
6819,(주)컴투스홀딩스,63080,Dec-11,42753975.0,66564919.0,38360230.0,65593225.0,0.5848200023706717,0.6422898974758762
6820,(주)컴투스홀딩스,63080,Dec-12,70253046.0,65421708.0,53760775.0,62952982.0,0.8539829773274282,1.0738491572246938
6821,(주)컴투스홀딩스,63080,Dec-13,81235357.0,63705280.0,55489530.0,55779059.0,0.9948093602654716,1.2751746323067727
6822,(주)컴투스홀딩스,63080,Dec-14,144994601.0,68622461.0,123323988.0,66811327.0,1.8458544911104668,2.1129321054224506
6823,(주)컴투스홀딩스,63080,Dec-15,152295704.0,107616981.0,126475828.0,105730705.0,1.1962071755787498,1.4151642481031874
6824,(주)컴투스홀딩스,63080,Dec-16,161482810.0,59505197.0,126394334.0,42733169.0,2.957757099643137,2.7137597746294326
6825,(주)컴투스홀딩스,63080,Dec-17,106371848.0,36433390.0,70628811.0,21453853.0,3.2921271064922464,2.9196253217172488
6826,(주)컴투스홀딩스,63080,Dec-18,112508237.0,37777149.0,64466952.0,15099292.0,4.269534756993904,2.9782087843632667
6827,(주)컴투스홀딩스,63080,Dec-19,119860859.0,35522622.0,76400605.0,15077046.0,5.06734575194637,3.374212044369923
6828,(주)케스피온,79190,Dec-11,40080202.0,16887656.0,36194700.0,12774251.0,2.833410741655225,2.3733431093101376
6829,(주)케스피온,79190,Dec-12,34769072.0,26420084.0,29803938.0,21672228.0,1.3752133836908693,1.3160091391079605
6830,(주)케스피온,79190,Dec-13,,,82552628.0,35817448.0,2.3048160215099633,
6831,(주)케스피온,79190,Dec-14,65885788.0,33161948.0,64893518.0,30810857.0,2.1061899706327547,1.9867888339973272
6832,(주)케스피온,79190,Dec-15,65423313.0,39164540.0,46644094.0,36612169.0,1.2740052084868285,1.6704731627130052
6833,(주)케스피온,79190,Dec-16,86316565.0,47332737.0,53682510.0,44549689.0,1.2050030248247074,1.8236123763559247
6834,(주)케스피온,79190,Dec-17,71553015.0,44187006.0,38939386.0,46711036.0,0.8336228295172045,1.6193225447318156
6835,(주)케스피온,79190,Dec-18,78407002.0,53772098.0,31990861.0,49142952.0,0.6509755661401863,1.4581354441480041
6836,(주)케스피온,79190,Dec-19,61412929.0,16003499.0,22616883.0,22387446.0,1.0102484669309755,3.837468856029547
6837,(주)케어랩스,263700,Dec-18,54379273.0,51121130.0,44001473.0,46325041.0,0.9498420735342684,1.063733782879995
6838,(주)케어랩스,263700,Dec-19,68299520.0,47539930.0,56028952.0,41594735.0,1.3470202899477541,1.4366769155949535
6839,(주)케어젠,214370,Dec-15,,,30233598.0,209694475.0,0.14417927797096228,
6840,(주)케어젠,214370,Dec-16,30904871.0,182887114.0,30955730.0,141272170.0,0.2191212182838276,0.16898331612362805
6841,(주)케어젠,214370,Dec-17,46531030.0,164082795.0,46423613.0,128777295.0,0.3604953264471039,0.2835826266855096
6842,(주)케어젠,214370,Dec-18,51211120.0,166013251.0,50645716.0,165790333.0,0.30548051314909896,0.3084760986940735
6843,(주)케어젠,214370,Dec-19,64698623.0,177457905.0,64597320.0,177289819.0,0.36436000873800883,0.3645857478143901
6844,(주)케이비지,318000,Dec-19,,,18525956.0,18208302.0,1.0174455586248514,
6845,(주)케이사인,192250,Dec-14,26093040.0,37751628.0,26092542.0,37615539.0,0.6936639137352252,0.6911765500550069
6846,(주)케이사인,192250,Dec-15,31529012.0,41414593.0,31528545.0,39570022.0,0.7967785562514976,0.7613019884078059
6847,(주)케이사인,192250,Dec-16,32145095.0,61585514.0,32453119.0,59417150.0,0.5461911081228231,0.5219587028209264
6848,(주)케이사인,192250,Dec-17,26489386.0,50634742.0,25753374.0,45421598.0,0.5669852038230799,0.5231464594013335
6849,(주)케이사인,192250,Dec-18,23737495.0,49037977.0,21203074.0,44072768.0,0.4810924060862254,0.4840635044957095
6850,(주)케이사인,192250,Dec-19,26004244.0,44098763.0,23181805.0,39164051.0,0.5919154022141376,0.5896819373368818
6851,(주)케이씨,29460,Dec-11,261185538.0,139207085.0,192070134.0,108541277.0,1.7695584510213567,1.876237391221862
6852,(주)케이씨,29460,Dec-12,171604683.0,123773674.0,115299433.0,104622480.0,1.102052188019248,1.386439276255143
6853,(주)케이씨,29460,Dec-13,284097477.0,190982626.0,219452185.0,147482703.0,1.4879859165586353,1.4875566586878954
6854,(주)케이씨,29460,Dec-14,356966955.0,231028816.0,231611939.0,180237930.0,1.2850343931491002,1.5451187483036748
6855,(주)케이씨,29460,Dec-15,435490074.0,262131145.0,291168450.0,203795847.0,1.4287261211951978,1.6613442633838875
6856,(주)케이씨,29460,Dec-16,487492476.0,287320433.0,314692136.0,202559356.0,1.5535798603151167,1.6966857209212127
6857,(주)케이씨,29460,Dec-17,572952989.0,223774263.0,123245730.0,97177499.0,1.2682537754959098,2.560406104432126
6858,(주)케이씨,29460,Dec-18,526071013.0,272471681.0,144242913.0,131543475.0,1.096541755491863,1.9307364753256688
6859,(주)케이씨,29460,Dec-19,511909493.0,330354968.0,133304839.0,157836629.0,0.8445747976535916,1.5495740720932643
6860,(주)케이씨씨,2380,Dec-11,3370854633.0,2438882113.0,3016124006.0,1966015742.0,1.5341301402458456,1.3821310243050686
6861,(주)케이씨씨,2380,Dec-12,3246227955.0,1699659600.0,2873047378.0,1204088629.0,2.3860763309309516,1.909928290935432
6862,(주)케이씨씨,2380,Dec-13,3233043061.0,2015585277.0,2862798450.0,1493701868.0,1.9165795473183407,1.6040219671638334
6863,(주)케이씨씨,2380,Dec-14,3399828905.0,2561228800.0,3032296703.0,2003054338.0,1.513836467375954,1.3274210039337369
6864,(주)케이씨씨,2380,Dec-15,3414387967.0,2205659681.0,3067640038.0,1644438999.0,1.8654629571941939,1.5480121418604287
