,회사명,거래소코드,회계년도,유동자산(IFRS연결),유동부채(IFRS연결),유동자산(IFRS개별),유동부채(IFRS개별),유동비율(개별),유동비율(연결)
9489,광진실업(주),26910,Dec-15,,,22067476.0,9086141.0,242.86961868630476,
9490,광진실업(주),26910,Dec-16,,,21164259.0,8567758.0,247.0221381136115,
9491,광진실업(주),26910,Dec-17,,,20392854.0,9841572.0,207.21134794319443,
9492,광진실업(주),26910,Dec-18,,,18863055.0,5479661.0,344.23762710868425,
9493,광진실업(주),26910,Dec-19,,,18506317.0,6434090.0,287.62912859471965,
9494,국도화학(주),7690,Dec-11,353244848.0,178086016.0,259002506.0,118225355.0,219.07526181672284,198.35630889738135
9495,국도화학(주),7690,Dec-12,331272263.0,165492197.0,255889699.0,120325293.0,212.66492906026002,200.17394717407734
9496,국도화학(주),7690,Dec-13,343366639.0,145893841.0,253922828.0,95869373.0,264.8633448348515,235.353759039081
9497,국도화학(주),7690,Dec-14,372562073.0,184262304.0,265215682.0,120931496.0,219.31067651722427,202.19115082811513
9498,국도화학(주),7690,Dec-15,396244635.0,209134204.0,290566267.0,145203008.0,200.1103634161628,189.46907173539148
9499,국도화학(주),7690,Dec-16,390514992.0,165992881.0,286237515.0,102070365.0,280.4315581706796,235.26008443699462
9500,국도화학(주),7690,Dec-17,431007146.0,232707821.0,298222843.0,159535665.0,186.93177039754715,185.21386352545494
9501,국도화학(주),7690,Dec-18,451232453.0,269570535.0,325576432.0,201426309.0,161.63550512162738,167.38938215187352
9502,국도화학(주),7690,Dec-19,438749361.0,230929403.0,332891105.0,182473374.0,182.4327011128758,189.9928529239735
9503,국일신동(주),60480,Dec-14,,,24618739.0,9221193.0,266.9799775365292,
9504,국일신동(주),60480,Dec-15,,,18837141.0,4552038.0,413.81774493095185,
9505,국일신동(주),60480,Dec-16,,,16432542.0,2123659.0,773.7843975892551,
9506,국일신동(주),60480,Dec-17,,,18532603.0,2985597.0,620.733575228003,
9507,국일신동(주),60480,Dec-18,,,18244670.0,2692793.0,677.5370405374642,
9508,국일신동(주),60480,Dec-19,,,19576283.0,2185349.0,895.7966439227783,
9509,국일제지(주),78130,Dec-11,130935612.0,164779524.0,33231398.0,46348938.0,71.69829436005631,79.4610937218146
9510,국일제지(주),78130,Dec-12,149100392.0,151371183.0,54454983.0,51465932.0,105.80782448474848,98.49985251155763
9511,국일제지(주),78130,Dec-13,57344538.0,61745742.0,29376120.0,34095483.0,86.15839230082179,92.8720526186243
9512,국일제지(주),78130,Dec-14,51468516.0,76339958.0,26093432.0,31636776.0,82.47816402025289,67.42015236634005
9513,국일제지(주),78130,Dec-15,,,39475966.0,47105143.0,83.8039404741856,
9514,국일제지(주),78130,Dec-16,,,41300967.0,44815329.0,92.15812518078357,
9515,국일제지(주),78130,Dec-17,,,46483660.0,47064189.0,98.76651651216172,
9516,국일제지(주),78130,Dec-18,,,46699653.0,55623899.0,83.95609412421808,
9517,국일제지(주),78130,Dec-19,51403515.0,75575312.0,48251084.0,75555016.0,63.862184874661395,68.01627891393952
9518,국제약품(주),2720,Mar-11,90450987.0,53732180.0,89802022.0,53685835.0,167.27321461983408,168.33671553992414
9519,국제약품(주),2720,Dec-12,66706488.0,54077401.0,65805957.0,53726806.0,122.48254065205366,123.35372404454125
9520,국제약품(주),2720,Dec-13,70312423.0,31086590.0,69724278.0,30438998.0,229.0623298441033,226.18248897675818
9521,국제약품(주),2720,Dec-14,71913309.0,55559601.0,71282459.0,54693182.0,130.33152651458457,129.434531036319
9522,국제약품(주),2720,Dec-15,66557405.0,32036508.0,62730587.0,28017294.0,223.89952077456158,207.75486828964006
9523,국제약품(주),2720,Dec-16,60437696.0,49931516.0,59807593.0,49532858.0,120.74327106261464,121.0411796829882
9524,국제약품(주),2720,Dec-17,59537269.0,50577481.0,58966762.0,50483528.0,116.80396425543,117.71497477306154
9525,국제약품(주),2720,Dec-18,54559369.0,48199752.0,53591580.0,48116429.0,111.37896372151808,113.19429402873276
9526,국제약품(주),2720,Dec-19,61135036.0,59250772.0,60161879.0,59080611.0,101.83015710517958,103.18015096917219
9527,그랜드코리아레저(주),114090,Dec-11,,,274909521.0,146218387.0,188.01296241901505,
9528,그랜드코리아레저(주),114090,Dec-12,,,346040946.0,148967639.0,232.29269680510947,
9529,그랜드코리아레저(주),114090,Dec-13,,,435239322.0,159606328.0,272.69552996670654,
9530,그랜드코리아레저(주),114090,Dec-14,,,529154441.0,204997195.0,258.12764950271634,
9531,그랜드코리아레저(주),114090,Dec-15,,,494009242.0,168823977.0,292.61793897912975,
9532,그랜드코리아레저(주),114090,Dec-16,,,557605411.0,185942766.0,299.8801313948401,
9533,그랜드코리아레저(주),114090,Dec-17,,,566196748.0,169546689.0,333.9473930983105,
9534,그랜드코리아레저(주),114090,Dec-18,455583241.0,168569817.0,455109823.0,168797612.0,269.61863832528627,270.26382842902416
9535,그랜드코리아레저(주),114090,Dec-19,457057708.0,211761095.0,453913555.0,210084490.0,216.0623828060796,215.83648686742953
9536,그레이트리치과기유한공사,900290,Jun-16,138540784.0,62964418.0,,,,220.0302780532332
9537,그레이트리치과기유한공사,900290,Jun-17,213525844.0,51582760.0,,,,413.9480787767075
9538,그레이트리치과기유한공사,900290,Jun-18,252628654.0,51190790.0,,,,493.5041127515321
9539,그레이트리치과기유한공사,900290,Jun-19,398903886.0,65200910.0,,,,611.8072370462314
9540,그린케미칼(주),83420,Dec-11,,,58068127.0,33549374.0,173.0825946260577,
9541,그린케미칼(주),83420,Dec-12,,,69342061.0,49698063.0,139.5266873881986,
9542,그린케미칼(주),83420,Dec-13,,,67938828.0,48161182.0,141.06553281852592,
9543,그린케미칼(주),83420,Dec-14,,,62330090.0,59575838.0,104.62310240604589,
9544,그린케미칼(주),83420,Dec-15,,,67273379.0,94520441.0,71.1733655580384,
9545,그린케미칼(주),83420,Dec-16,,,72384952.0,80685289.0,89.71270091131483,
9546,그린케미칼(주),83420,Dec-17,,,74440532.0,75584223.0,98.48686544015939,
9547,그린케미칼(주),83420,Dec-18,,,77428204.0,71468710.0,108.33860580385459,
9548,그린케미칼(주),83420,Dec-19,,,81457098.0,66102446.0,123.22856857672105,
9549,극동유화(주),14530,Dec-11,,,115412443.0,78022755.0,147.921517254806,
9550,극동유화(주),14530,Dec-12,,,116932335.0,69665070.0,167.8493038189727,
9551,극동유화(주),14530,Dec-13,,,109836599.0,70752761.0,155.24001812452238,
9552,극동유화(주),14530,Dec-14,111319947.0,61602516.0,109728958.0,60245709.0,182.13572355833674,180.70681885785314
9553,극동유화(주),14530,Dec-15,96019952.0,46174583.0,94581274.0,45399687.0,208.33023364235967,207.94979783574874
9554,극동유화(주),14530,Dec-16,110011699.0,39879310.0,103091721.0,39068736.0,263.8726807030563,275.86159088509805
9555,극동유화(주),14530,Dec-17,134844002.0,61804689.0,127855722.0,60888401.0,209.9837077344173,218.17762403108281
9556,극동유화(주),14530,Dec-18,126806827.0,68911775.0,119854969.0,68917949.0,173.90965741014725,184.01329380936713
9557,극동유화(주),14530,Dec-19,118470813.0,80661972.0,115261819.0,80550135.0,143.09326607584208,146.87319199188437
9558,글로벌에스엠테크리미티드,900070,Dec-11,70983693.0,16739386.0,,,,424.05195148734845
9559,글로벌에스엠테크리미티드,900070,Dec-12,69970715.0,19428975.0,,,,360.1359052652031
9560,글로벌에스엠테크리미티드,900070,Dec-13,70812479.0,18609212.0,,,,380.52379112022584
9561,글로벌에스엠테크리미티드,900070,Dec-14,68009871.0,20598676.0,,,,330.16622524671004
9562,글로벌에스엠테크리미티드,900070,Dec-15,90284776.0,35925672.0,,,,251.3099156502904
9563,글로벌에스엠테크리미티드,900070,Dec-16,94845169.0,30960249.0,,,,306.344981269369
9564,글로벌에스엠테크리미티드,900070,Dec-17,89686115.0,24713122.0,,,,362.9088829812761
9565,글로벌에스엠테크리미티드,900070,Dec-18,82239521.0,25307060.0,,,,324.9667128461386
9566,글로벌에스엠테크리미티드,900070,Dec-19,83907547.0,24358019.0,,,,344.4760717199539
9567,글로벌텍스프리(주),204620,Dec-14,,,,,,
9568,글로벌텍스프리(주),204620,Dec-15,,,,,,
9569,글로벌텍스프리(주),204620,Dec-16,,,,,,
9570,글로벌텍스프리(주),204620,Dec-17,60824952.0,7686387.0,53145811.0,5532456.0,960.6187740128436,791.3334574488638
9571,글로벌텍스프리(주),204620,Dec-18,99375715.0,9950195.0,86845447.0,8143525.0,1066.435566907451,998.7313313960179
9572,글로벌텍스프리(주),204620,Dec-19,101718783.0,20542653.0,86508682.0,15021547.0,575.8972894070098,495.15894076583004
9573,글로본(주),19660,Mar-11,,,,,,
9574,글로본(주),19660,Mar-12,,,,,,
9575,글로본(주),19660,Mar-13,,,,,,
9576,글로본(주),19660,Mar-14,,,,,,
9577,글로본(주),19660,Mar-15,,,,,,
9578,글로본(주),19660,Mar-16,,,,,,
9579,글로본(주),19660,Dec-17,,,7482951.0,1565749.0,477.91510644426404,
9580,글로본(주),19660,Dec-18,,,25614423.0,19146838.0,133.77886729913314,
9581,글로본(주),19660,Dec-19,,,12727833.0,11315073.0,112.4856463586227,
9582,금강공업(주),14280,Dec-11,159695097.0,185171607.0,149442009.0,163161838.0,91.59127577368919,86.24167580940203
9583,금강공업(주),14280,Dec-12,178251932.0,212898231.0,172154977.0,194451424.0,88.53366741094166,83.72635656141267
9584,금강공업(주),14280,Dec-13,283660099.0,355303080.0,171132901.0,262719890.0,65.13892077223387,79.83609345576177
9585,금강공업(주),14280,Dec-14,288007752.0,329599052.0,169877190.0,226014282.0,75.16214838140185,87.38124404556842
9586,금강공업(주),14280,Dec-15,273478266.0,363345112.0,186275205.0,281886640.0,66.08160110035722,75.26680749733052
9587,금강공업(주),14280,Dec-16,268322640.0,338435353.0,177636403.0,255912596.0,69.4129190108329,79.2832774772203
9588,금강공업(주),14280,Dec-17,306730316.0,389645499.0,206556291.0,294024600.0,70.25136366140792,78.72035395948458
9589,금강공업(주),14280,Dec-18,362894311.0,422318183.0,236990311.0,297983054.0,79.5314726185738,85.92912301860325
9590,금강공업(주),14280,Dec-19,388610900.0,444240534.0,277153878.0,312741016.0,88.6208919907071,87.47758708573855
9591,금강철강(주),53260,Dec-11,99523108.0,38411302.0,99370151.0,36029770.0,275.80012584038144,259.0985017899159
9592,금강철강(주),53260,Dec-12,100113533.0,34756387.0,100520769.0,33329004.0,301.6014790000925,288.04355585061245
9593,금강철강(주),53260,Dec-13,105026918.0,31406478.0,105642275.0,29931412.0,352.9478495702107,334.4116395350029
9594,금강철강(주),53260,Dec-14,102357846.0,24816192.0,103165965.0,23660869.0,436.0193406252323,412.4639509558921
9595,금강철강(주),53260,Dec-15,102415333.0,24222419.0,98053583.0,23057074.0,425.2646411248886,422.8121600902041
9596,금강철강(주),53260,Dec-16,105353918.0,23888340.0,102472237.0,22239536.0,460.7660744360854,441.02653428409
9597,금강철강(주),53260,Dec-17,98369831.0,20836138.0,94568107.0,19208239.0,492.3309575646159,472.1116312437554
9598,금강철강(주),53260,Dec-18,92558251.0,22365946.0,88585745.0,20490117.0,432.33401253882545,413.83561866777285
9599,금강철강(주),53260,Dec-19,99538456.0,24595078.0,95215964.0,23261247.0,409.33301641137297,404.70884459077547
9600,금호건설(주),2990,Dec-11,2806837004.0,1877168222.0,2287923037.0,1697307782.0,134.79718064475355,149.52506499441475
9601,금호건설(주),2990,Dec-12,1064537877.0,1357038966.0,918030002.0,1167869520.0,78.60724047323369,78.44563816305332
9602,금호건설(주),2990,Dec-13,955140605.0,1340030427.0,976129884.0,1339186058.0,72.8897884030988,71.27753114817892
9603,금호건설(주),2990,Dec-14,799237440.0,773324049.0,797254115.0,772454199.0,103.21053546373433,103.35090975555579
9604,금호건설(주),2990,Dec-15,674454378.0,773535869.0,672362664.0,772646480.0,87.02073734937613,87.19109288001226
9605,금호건설(주),2990,Dec-16,737819812.0,697422198.0,735569515.0,696476057.0,105.6130368886464,105.79241872654018
9606,금호건설(주),2990,Dec-17,654395336.0,673008878.0,651936057.0,671950217.0,97.02148172682263,97.23427987230802
9607,금호건설(주),2990,Dec-18,618877917.0,639735609.0,616384598.0,638734249.0,96.5009468280446,96.73963873410085
9608,금호건설(주),2990,Dec-19,1014258294.0,763084518.0,1006562898.0,761978427.0,132.09860835075847,132.9155906161367
9609,금호석유화학(주),11780,Dec-11,2058130837.0,2713203948.0,1684909493.0,2405337414.0,70.04877915227905,75.85610504942403
9610,금호석유화학(주),11780,Dec-12,1490096947.0,1438481220.0,1155034289.0,1154797924.0,100.02046808321072,103.58821000110103
9611,금호석유화학(주),11780,Dec-13,1258944689.0,1404459534.0,944666877.0,1177420501.0,80.23190323233551,89.63908596315598
9612,금호석유화학(주),11780,Dec-14,1401399538.0,1739373248.0,1062860414.0,1431482061.0,74.24895099680889,80.56922455323402
9613,금호석유화학(주),11780,Dec-15,967576523.0,1541257968.0,709846885.0,1300377714.0,54.587746110819616,62.778363070237184
9614,금호석유화학(주),11780,Dec-16,1255322772.0,2145560402.0,965647794.0,1846205171.0,52.3044680606628,58.5079203936576
9615,금호석유화학(주),11780,Dec-17,1332668624.0,1913905074.0,1018664807.0,1610026300.0,63.2700724826669,69.63086320758664
9616,금호석유화학(주),11780,Dec-18,1348711408.0,1758919186.0,841365706.0,1352163428.0,62.22366975599047,76.67841812943873
9617,금호석유화학(주),11780,Dec-19,1261435503.0,1275639574.0,866896332.0,998186078.0,86.84716718719854,98.88651377007217
9618,금호전기(주),1210,Dec-11,233045240.0,144673660.0,141619650.0,78442813.0,180.53871933430025,161.08339278898453
9619,금호전기(주),1210,Dec-12,228853466.0,135573169.0,115644609.0,77530661.0,149.15983884104895,168.80439373663972
9620,금호전기(주),1210,Dec-13,256705430.0,192029015.0,117688539.0,99258818.0,118.5673387728635,133.68054301585624
9621,금호전기(주),1210,Dec-14,227186201.0,258243298.0,100083668.0,143404794.0,69.79101967818454,87.97370648511466
9622,금호전기(주),1210,Dec-15,226047391.0,174050212.0,88230456.0,101153811.0,87.22405525581236,129.87481509071645
9623,금호전기(주),1210,Dec-16,233864332.0,226930891.0,90616854.0,84759076.0,106.91109232951052,103.05530946864347
9624,금호전기(주),1210,Dec-17,203693435.0,197635060.0,76984062.0,122784761.0,62.698384859013565,103.06543535342362
9625,금호전기(주),1210,Dec-18,61340430.0,111189245.0,45384703.0,85952470.0,52.8020928310728,55.167592872853845
9626,금호전기(주),1210,Dec-19,35536724.0,49235234.0,28083345.0,41141620.0,68.26018275410642,72.17742480923316
9627,금호타이어(주),73240,Dec-11,1879815756.0,2798857297.0,1415659791.0,1522797292.0,92.96442792728581,67.1636870523878
9628,금호타이어(주),73240,Dec-12,1784134325.0,2264506887.0,1368236711.0,1172394536.0,116.70445988840738,78.78688005950852
9629,금호타이어(주),73240,Dec-13,1730613888.0,3337852568.0,1261522657.0,1898773452.0,66.43881900029851,51.84812249023217
9630,금호타이어(주),73240,Dec-14,1701832641.0,1719666905.0,1173533264.0,1004714698.0,116.80263723981075,98.96292334590227
9631,금호타이어(주),73240,Dec-15,1631507429.0,2466641909.0,1051091842.0,1336453920.0,78.64781765165536,66.14285693627205
9632,금호타이어(주),73240,Dec-16,1557644969.0,2334570027.0,1056452071.0,1355127964.0,77.95958013305376,66.72085013451601
9633,금호타이어(주),73240,Dec-17,1494725762.0,2434995251.0,1090016021.0,1566615860.0,69.57774709366214,61.385161280546576
9634,금호타이어(주),73240,Dec-18,1345764334.0,1220908628.0,1001433848.0,638605480.0,156.81573042561425,110.226457831208
9635,금호타이어(주),73240,Dec-19,1086722551.0,937674498.0,740429779.0,556696319.0,133.00425271897657,115.89550033811413
9636,기신정기(주),92440,Mar-11,115746274.0,9492852.0,102534083.0,7481261.0,1370.5454601837846,1219.2992580101322
9637,기신정기(주),92440,Mar-12,126998255.0,10262132.0,110187290.0,7322933.0,1504.6879440246141,1237.5425983606526
9638,기신정기(주),92440,Mar-13,117738720.0,17187637.0,103402488.0,15439727.0,669.7170746607113,685.0198197692912
9639,기신정기(주),92440,Mar-14,114933339.0,13246786.0,101930976.0,12352032.0,825.2162559164354,867.631884443517
9640,기신정기(주),92440,Mar-15,117897856.0,12481875.0,104620127.0,11660684.0,897.2040319418655,944.5524490511241
9641,기신정기(주),92440,Mar-16,114501328.0,10860547.0,102307889.0,10156669.0,1007.2976583169147,1054.2869341663913
9642,기신정기(주),92440,Mar-17,114076058.0,10831989.0,97748076.0,10314021.0,947.7203507729914,1053.1404527829561
9643,기신정기(주),92440,Mar-18,122924341.0,10615861.0,101156316.0,10042990.0,1007.2330650533357,1157.9309582143173
9644,기신정기(주),92440,Mar-19,129427064.0,10109597.0,112372162.0,8050033.0,1395.9217558487028,1280.239598076956
9645,기아(주),270,Dec-11,11075187000.0,11421924000.0,6562626000.0,7269167000.0,90.28030309387582,96.96428552667659
9646,기아(주),270,Dec-12,11139430000.0,10000239000.0,6742393000.0,6462263000.0,104.3348591662085,111.39163773985801
9647,기아(주),270,Dec-13,13472386000.0,10806238000.0,8505214000.0,7080451000.0,120.122489372499,124.67230501493674
9648,기아(주),270,Dec-14,16655401000.0,11974338000.0,10913812000.0,7217078000.0,151.2220319636285,139.09245755381215
9649,기아(주),270,Dec-15,18390784000.0,14579485000.0,12275521000.0,9277848000.0,132.31000335422613,126.14152008798665
9650,기아(주),270,Dec-16,20912221000.0,16246900000.0,13405152000.0,9654996000.0,138.8416111202946,128.7151456585564
9651,기아(주),270,Dec-17,21642079000.0,15323019000.0,15248186000.0,9123635000.0,167.12840879759,141.23900126991947
9652,기아(주),270,Dec-18,19711791000.0,14834739000.0,12990133000.0,8132675000.0,159.72767877727807,132.8758867951772
9653,기아(주),270,Dec-19,21555416000.0,17276646000.0,13334847000.0,9571234000.0,139.3221292050743,124.76620751504662
9654,깨끗한나라(주),4540,Dec-11,118549712.0,272444587.0,118400639.0,272480497.0,43.452885730753785,43.51332992349009
9655,깨끗한나라(주),4540,Dec-12,116197732.0,259682130.0,115507818.0,259718059.0,44.47431127613656,44.746140983979146
9656,깨끗한나라(주),4540,Dec-13,118149568.0,184110370.0,118090064.0,184174888.0,64.11843942590045,64.17322826519766
9657,깨끗한나라(주),4540,Dec-14,126999742.0,210150195.0,126924516.0,209761434.0,60.508985650813194,60.432845184845064
9658,깨끗한나라(주),4540,Dec-15,139403600.0,251155643.0,133425746.0,247502634.0,53.90881860271435,55.50486476626767
9659,깨끗한나라(주),4540,Dec-16,144439749.0,259307971.0,143949909.0,257135600.0,55.982100105936325,55.702008867286224
9660,깨끗한나라(주),4540,Dec-17,167459907.0,307952509.0,166264372.0,305230146.0,54.47180567806693,54.378484378576694
9661,깨끗한나라(주),4540,Dec-18,166342438.0,328146823.0,164680281.0,326629363.0,50.41808840682827,50.69146684988628
9662,깨끗한나라(주),4540,Dec-19,115382111.0,246429033.0,112850877.0,243887098.0,46.271769981042624,46.82163850393391
9663,나노캠텍(주),91970,Dec-11,28672372.0,12281970.0,17585666.0,7205733.0,244.05103547411485,233.45092033281304
9664,나노캠텍(주),91970,Dec-12,32376010.0,14729666.0,19795849.0,8963347.0,220.85331517345028,219.80138585627128
9665,나노캠텍(주),91970,Dec-13,36532692.0,20758443.0,22142219.0,12035924.0,183.96775353516688,175.98955759832276
9666,나노캠텍(주),91970,Dec-14,35312519.0,25999425.0,21908136.0,13976463.0,156.7502164174155,135.82038448927236
9667,나노캠텍(주),91970,Dec-15,25777823.0,23161767.0,15701783.0,14813949.0,105.9932297593302,111.29471684953916
9668,나노캠텍(주),91970,Dec-16,51222895.0,17332322.0,47327482.0,11408817.0,414.83251068011697,295.53394519210985
9669,나노캠텍(주),91970,Dec-17,42233965.0,18867460.0,23586900.0,16838385.0,140.07816070246642,223.84552557683972
9670,나노캠텍(주),91970,Dec-18,60079459.0,42547939.0,45620756.0,32080478.0,142.20722022907515,141.2041579734332
9671,나노캠텍(주),91970,Dec-19,43143408.0,13172931.0,25323769.0,7959372.0,318.16290280187934,327.51563034832566
9672,나라엠앤디(주),51490,Dec-11,77735748.0,54084465.0,55471413.0,40094265.0,138.35248756898275,143.73027079032767
9673,나라엠앤디(주),51490,Dec-12,79231312.0,56656602.0,57969397.0,42893992.0,135.14572623597263,139.84480043473133
9674,나라엠앤디(주),51490,Dec-13,70628278.0,55674696.0,53853819.0,43014601.0,125.1989272200851,126.85884804831264
9675,나라엠앤디(주),51490,Dec-14,86038862.0,73619481.0,67916806.0,58196013.0,116.70353774922691,116.86969377032148
9676,나라엠앤디(주),51490,Dec-15,88296288.0,72143896.0,65807429.0,55510759.0,118.54896273351261,122.38913185392704
9677,나라엠앤디(주),51490,Dec-16,96459783.0,80797744.0,74047124.0,60312835.0,122.77175165120326,119.38425285735701
9678,나라엠앤디(주),51490,Dec-17,107598223.0,91875492.0,84405508.0,69750535.0,121.01055282228302,117.11308495632329
9679,나라엠앤디(주),51490,Dec-18,105278985.0,95541683.0,84540851.0,75998492.0,111.24016908124968,110.19167937412197
9680,나라엠앤디(주),51490,Dec-19,123096396.0,120734329.0,79072026.0,78837777.0,100.29712786041647,101.95641705185608
9681,나무기술(주),242040,Dec-16,,,,,,
9682,나무기술(주),242040,Dec-17,,,,,,
9683,나무기술(주),242040,Dec-18,32561913.0,18439801.0,26659279.0,14700732.0,181.34660913483765,176.5849479612063
9684,나무기술(주),242040,Dec-19,50921339.0,36615944.0,32030467.0,22944587.0,139.59923096458436,139.06875922685484
9685,나이스정보통신(주),36800,Dec-11,,,60793631.0,64809643.0,93.80337274809553,
9686,나이스정보통신(주),36800,Dec-12,,,95918614.0,92530043.0,103.66213057957836,
9687,나이스정보통신(주),36800,Dec-13,,,133279370.0,109471514.0,121.74799190225869,
9688,나이스정보통신(주),36800,Dec-14,,,199724178.0,148413304.0,134.57296119490744,
9689,나이스정보통신(주),36800,Dec-15,,,204380635.0,166097918.0,123.04828227889047,
9690,나이스정보통신(주),36800,Dec-16,281793460.0,224193269.0,137329681.0,89687934.0,153.11946086304096,125.69220354247122
9691,나이스정보통신(주),36800,Dec-17,395946270.0,312903418.0,163569895.0,90545005.0,180.65037933345965,126.53945186370575
9692,나이스정보통신(주),36800,Dec-18,462404894.0,337815443.0,179752080.0,68758597.0,261.42488044076873,136.88092228513068
9693,나이스정보통신(주),36800,Dec-19,554769470.0,407317052.0,190680406.0,60543776.0,314.94633899279756,136.2008949234956
9694,나이스평가정보(주),30190,Dec-11,50803200.0,30519452.0,29046544.0,21005869.0,138.2782307173295,166.46170448932045
9695,나이스평가정보(주),30190,Dec-12,86675013.0,40771465.0,68631237.0,29106671.0,235.79212133191047,212.58743829783896
9696,나이스평가정보(주),30190,Dec-13,71273003.0,36882331.0,59548450.0,30501366.0,195.23207583555438,193.24430172268669
9697,나이스평가정보(주),30190,Dec-14,88972240.0,44192194.0,75581003.0,37156590.0,203.4121080540491,201.33021682517054
9698,나이스평가정보(주),30190,Dec-15,96123565.0,53075673.0,80146888.0,45128290.0,177.59788372216184,181.10663429552744
9699,나이스평가정보(주),30190,Dec-16,117357301.0,62196372.0,95698360.0,52860301.0,181.04013444796692,188.68833860598815
9700,나이스평가정보(주),30190,Dec-17,122985295.0,62306023.0,101194921.0,54264941.0,186.48305726527926,197.38909511204076
9701,나이스평가정보(주),30190,Dec-18,144404638.0,68678878.0,121855105.0,60661759.0,200.87631319757807,210.2606248168469
9702,나이스평가정보(주),30190,Dec-19,174454102.0,81192337.0,147974965.0,70641354.0,209.47356841433137,214.86523044656295
9703,남광토건(주),1260,Dec-11,666903958.0,631090957.0,666112007.0,631063788.0,105.55383142979518,105.67477644906262
9704,남광토건(주),1260,Dec-12,365574380.0,277613800.0,365424286.0,277655365.0,131.61074197143643,131.68451280159704
9705,남광토건(주),1260,Dec-13,318717031.0,283471173.0,320679285.0,283776537.0,113.00415756359729,112.43366569764044
9706,남광토건(주),1260,Dec-14,208728219.0,240430593.0,208063064.0,228799128.0,90.93700042423238,86.81433439712059
9707,남광토건(주),1260,Dec-15,148622945.0,163022899.0,148574440.0,150684785.0,98.5994969565109,91.16691330584177
9708,남광토건(주),1260,Dec-16,112638386.0,116417687.0,112589881.0,116281457.0,96.82530981702439,96.75367111528337
9709,남광토건(주),1260,Dec-17,104022537.0,106398833.0,103974032.0,106262603.0,97.84630628707637,97.76661460187256
9710,남광토건(주),1260,Dec-18,99013198.0,93814066.0,98964693.0,91810089.0,107.79282982723173,105.54195359147955
9711,남광토건(주),1260,Dec-19,141893966.0,140334177.0,141845461.0,140197947.0,101.17513418366961,101.11148191648283
9712,남양유업(주),3920,Dec-11,679032398.0,166849834.0,507007650.0,166503168.0,304.5033053064792,406.9721747520588
9713,남양유업(주),3920,Dec-12,621301682.0,128763541.0,506193713.0,127162518.0,398.068330952679,482.51366588310896
9714,남양유업(주),3920,Dec-13,516291109.0,122462741.0,430719777.0,120497762.0,357.4504371292805,421.59035865447436
9715,남양유업(주),3920,Dec-14,503170219.0,108124854.0,447219956.0,104536309.0,427.81303479922946,465.3603684866016
9716,남양유업(주),3920,Dec-15,508987341.0,113250456.0,445221374.0,111826606.0,398.13546160919884,449.4351360492535
9717,남양유업(주),3920,Dec-16,619197194.0,139029183.0,547196117.0,135207903.0,404.7071989571497,445.3721014817443
9718,남양유업(주),3920,Dec-17,605987923.0,127718509.0,477696975.0,124718741.0,383.01940123016476,474.4714980974292
9719,남양유업(주),3920,Dec-18,628688724.0,148690594.0,497086904.0,142951286.0,347.73167692944014,422.81674118539064
9720,남양유업(주),3920,Dec-19,546860002.0,100693688.0,405045224.0,100840641.0,401.6686327886393,543.0926335720269
9721,남해화학(주),25860,Dec-11,,,414020102.0,262566828.0,157.6818005357478,
9722,남해화학(주),25860,Dec-12,,,346908292.0,219324271.0,158.1714100397033,
9723,남해화학(주),25860,Dec-13,,,298606615.0,147440053.0,202.52747399649945,
9724,남해화학(주),25860,Dec-14,,,322281403.0,147556135.0,218.4127437330884,
9725,남해화학(주),25860,Dec-15,,,317537128.0,126938787.0,250.14980488193888,
9726,남해화학(주),25860,Dec-16,316320411.0,128635260.0,315449823.0,128454396.0,245.57339633592613,245.90490274595007
9727,남해화학(주),25860,Dec-17,344720008.0,130182855.0,344655192.0,130155786.0,264.8020519041697,264.79677988318815
9728,남해화학(주),25860,Dec-18,,,340999633.0,108353392.0,314.7106211497283,
9729,남해화학(주),25860,Dec-19,,,373808861.0,126715817.0,294.9977910018921,
9730,남화산업(주),111710,Dec-18,,,21741661.0,1809171.0,1201.7471538069094,
9731,남화산업(주),111710,Dec-19,,,26383949.0,1835615.0,1437.3356613451078,
9732,남화토건(주),91590,Dec-12,58368043.0,11350280.0,55357829.0,11221663.0,493.31216772415996,514.2431992867137
9733,남화토건(주),91590,Dec-13,61231196.0,12180131.0,57988082.0,11707370.0,495.31262785749493,502.71377212609616
9734,남화토건(주),91590,Dec-14,58869551.0,6840967.0,56415828.0,6805289.0,828.9997382917903,860.5442914722437
9735,남화토건(주),91590,Dec-15,48034154.0,6116621.0,45316609.0,5635442.0,804.1358424059729,785.3053834788848
9736,남화토건(주),91590,Dec-16,44850347.0,11554030.0,41753278.0,10614692.0,393.35364605963133,388.17925001060235
9737,남화토건(주),91590,Dec-17,45339947.0,10409116.0,41718097.0,9568042.0,436.0149861382298,435.57922690072814
9738,남화토건(주),91590,Dec-18,40978353.0,10066458.0,40803501.0,9395960.0,434.26644004444466,407.0781698984886
9739,남화토건(주),91590,Dec-19,62367315.0,11560639.0,59342203.0,11451519.0,518.2037684258307,539.479824601391
9740,네이버(주),35420,Dec-11,1431170126.0,532803324.0,904056144.0,215515853.0,419.4847531703387,268.61133584069006
9741,네이버(주),35420,Dec-12,1738943198.0,645391208.0,1157654571.0,363121102.0,318.80674646112965,269.44017464830415
