,회사명,거래소코드,회계년도,유동자산(IFRS연결),유동부채(IFRS연결),자산(IFRS연결),유동자산(IFRS개별),유동부채(IFRS개별),자산(IFRS개별),순운전자본대총자산(개별),순운전자본대총자산(연결)
6819,(주)컴투스홀딩스,63080,Dec-11,66564919.0,7989071.0,77893415.0,65593225.0,7877855.0,77557375.0,74.41635305475462,75.19999989729556
6820,(주)컴투스홀딩스,63080,Dec-12,65421708.0,6455549.0,99383970.0,62952982.0,6238276.0,97041540.0,58.4437406908423,59.33165982401387
6821,(주)컴투스홀딩스,63080,Dec-13,63705280.0,11558728.0,179245827.0,55779059.0,11535692.0,175060338.0,25.273210085999033,29.092198615033865
6822,(주)컴투스홀딩스,63080,Dec-14,68622461.0,28242552.0,226440965.0,66811327.0,30453878.0,207446045.0,17.526219408039328,17.83242223861747
6823,(주)컴투스홀딩스,63080,Dec-15,107616981.0,65574476.0,331942511.0,105730705.0,68167740.0,287623306.0,13.059777916605967,12.665598290904054
6824,(주)컴투스홀딩스,63080,Dec-16,59505197.0,43503800.0,327582214.0,42733169.0,35212414.0,231075450.0,3.254675042285972,4.884696517741955
6825,(주)컴투스홀딩스,63080,Dec-17,36433390.0,56423583.0,338029216.0,21453853.0,48051271.0,206670519.0,-12.869478495866165,-5.9137471123206105
6826,(주)컴투스홀딩스,63080,Dec-18,37777149.0,66880114.0,354106374.0,15099292.0,56930619.0,182377281.0,-22.936698458619965,-8.218706901898354
6827,(주)컴투스홀딩스,63080,Dec-19,35522622.0,75408194.0,399323374.0,15077046.0,60936187.0,198900359.0,-23.05633897825192,-9.988288839811316
6828,(주)케스피온,79190,Dec-11,16887656.0,19987528.0,66510911.0,12774251.0,19700758.0,63483087.0,-10.910791089916595,-4.660696949407293
6829,(주)케스피온,79190,Dec-12,26420084.0,29337534.0,77206051.0,21672228.0,27542542.0,72482157.0,-8.098978069871734,-3.7787841266483118
6830,(주)케스피온,79190,Dec-13,,,,35817448.0,35193858.0,92444485.0,0.6745561944555157,
6831,(주)케스피온,79190,Dec-14,33161948.0,41155299.0,105448478.0,30810857.0,39685794.0,98089191.0,-9.047823628191612,-7.580337954237708
6832,(주)케스피온,79190,Dec-15,39164540.0,32940931.0,106282803.0,36612169.0,30929677.0,96604732.0,5.88220875143052,5.855706496562759
6833,(주)케스피온,79190,Dec-16,47332737.0,40098916.0,107043378.0,44549689.0,33094826.0,97760408.0,11.717282317397858,6.757840732567315
6834,(주)케스피온,79190,Dec-17,44187006.0,43585361.0,110999149.0,46711036.0,37660176.0,107131238.0,8.448385521317322,0.5420266780603876
6835,(주)케스피온,79190,Dec-18,53772098.0,47493236.0,87298957.0,49142952.0,33173064.0,79682458.0,20.0419118596969,7.192367716374894
6836,(주)케스피온,79190,Dec-19,16003499.0,14849760.0,49571438.0,22387446.0,10482958.0,53059247.0,22.436217385444614,2.3274269348409864
6837,(주)케어랩스,263700,Dec-18,51121130.0,14197229.0,124608857.0,46325041.0,11909037.0,116800344.0,29.46567006686213,29.631843104058003
6838,(주)케어랩스,263700,Dec-19,47539930.0,43681078.0,127113197.0,41594735.0,39970398.0,118810469.0,1.3671665583611154,3.0357603231393826
6839,(주)케어젠,214370,Dec-15,,,,209694475.0,6195738.0,249422702.0,81.58789691886186,
6840,(주)케어젠,214370,Dec-16,182887114.0,8583441.0,230681995.0,141272170.0,8545181.0,226036810.0,58.7191922412991,75.56015500906345
6841,(주)케어젠,214370,Dec-17,164082795.0,8442273.0,221822603.0,128777295.0,8443782.0,218425390.0,55.09135774005027,70.16441061238471
6842,(주)케어젠,214370,Dec-18,166013251.0,10648524.0,218938148.0,165790333.0,8952674.0,218845344.0,71.66597933196148,70.9628396966252
6843,(주)케어젠,214370,Dec-19,177457905.0,9041022.0,231847041.0,177289819.0,6321236.0,231762639.0,73.76882820185699,72.64137694990035
6844,(주)케이비지,318000,Dec-19,,,,18208302.0,1883093.0,28156723.0,57.979790474907176,
6845,(주)케이사인,192250,Dec-14,37751628.0,6493987.0,45455854.0,37615539.0,6486567.0,45624681.0,68.22836087336151,68.76483059805675
6846,(주)케이사인,192250,Dec-15,41414593.0,5435529.0,53622665.0,39570022.0,5430706.0,52888784.0,64.54925490440469,67.09674724298019
6847,(주)케이사인,192250,Dec-16,61585514.0,5481888.0,77613827.0,59417150.0,5474043.0,77141186.0,69.92776465739067,72.28560704782667
6848,(주)케이사인,192250,Dec-17,50634742.0,24779413.0,73192849.0,45421598.0,24186618.0,71381046.0,29.748765519631082,35.32493864257149
6849,(주)케이사인,192250,Dec-18,49037977.0,18355377.0,70392703.0,44072768.0,16825069.0,68349854.0,39.86504345715208,43.587756532093955
6850,(주)케이사인,192250,Dec-19,44098763.0,5419746.0,66893962.0,39164051.0,4522958.0,64068712.0,54.06865834917986,57.821387526724756
6851,(주)케이씨,29460,Dec-11,139207085.0,46970837.0,252532666.0,108541277.0,29791339.0,214166667.0,36.770399008917664,36.524481945634705
6852,(주)케이씨,29460,Dec-12,123773674.0,25469535.0,238289794.0,104622480.0,19455403.0,210118351.0,40.53290757074331,41.25402827785398
6853,(주)케이씨,29460,Dec-13,190982626.0,61114415.0,305909308.0,147482703.0,43831187.0,250893732.0,41.31291570089922,42.453174062948094
6854,(주)케이씨,29460,Dec-14,231028816.0,79619363.0,352438882.0,180237930.0,53229441.0,283647330.0,44.77690271225187,42.96048498984854
6855,(주)케이씨,29460,Dec-15,262131145.0,89498362.0,403859116.0,203795847.0,65359596.0,328158540.0,42.185783432605476,42.74579331273532
6856,(주)케이씨,29460,Dec-16,287320433.0,118515807.0,472905030.0,202559356.0,65778532.0,354850862.0,38.54600302478623,35.69524857876855
6857,(주)케이씨,29460,Dec-17,223774263.0,108186603.0,376126457.0,97177499.0,37201186.0,195432205.0,30.689063248301373,30.731063409346927
6858,(주)케이씨,29460,Dec-18,272471681.0,105448148.0,572109826.0,131543475.0,47808819.0,380873827.0,21.984880573061798,29.194312946479616
6859,(주)케이씨,29460,Dec-19,330354968.0,102705756.0,680451758.0,157836629.0,29465228.0,459377957.0,27.944614895834018,33.45559906687757
6860,(주)케이씨씨,2380,Dec-11,2438882113.0,861957142.0,7342270308.0,1966015742.0,802846735.0,7088110720.0,16.410141615282217,21.47734835207323
6861,(주)케이씨씨,2380,Dec-12,1699659600.0,1199859258.0,6823989638.0,1204088629.0,1145268777.0,6577994367.0,0.894191279565138,7.324166191824455
6862,(주)케이씨씨,2380,Dec-13,2015585277.0,583836220.0,7051729096.0,1493701868.0,537867899.0,6812823452.0,14.029924241166142,20.303517584249526
6863,(주)케이씨씨,2380,Dec-14,2561228800.0,900345012.0,8654534051.0,2003054338.0,837571750.0,8345235449.0,13.965844284712883,19.190909391685746
6864,(주)케이씨씨,2380,Dec-15,2205659681.0,1374813687.0,8668411154.0,1644438999.0,1334959070.0,8391078322.0,3.6882021252095285,9.584755259521922
6865,(주)케이씨씨,2380,Dec-16,2288828081.0,1677502637.0,9162368432.0,1890609798.0,1624400028.0,8861405637.0,3.004148336111205,6.672133395825007
6866,(주)케이씨씨,2380,Dec-17,2452254425.0,2603527421.0,9543776838.0,1994907302.0,2524004899.0,9207335730.0,-5.746478813366785,-1.585043306939906
6867,(주)케이씨씨,2380,Dec-18,2645608938.0,1422168944.0,8965418419.0,2282402036.0,1362943253.0,8659579067.0,10.617823059135537,13.646211886856499
6868,(주)케이씨씨,2380,Dec-19,3230340612.0,3187568563.0,9382221503.0,2799493777.0,3113210867.0,9199571692.0,-3.41012712877503,0.4558840247624028
6869,(주)케이씨씨건설,21320,Dec-11,893574947.0,488084747.0,1122535084.0,876620035.0,469167544.0,1104073489.0,36.904471944983,36.122719528292265
6870,(주)케이씨씨건설,21320,Dec-12,840233980.0,479543549.0,1079961586.0,829792254.0,469701722.0,1068815098.0,33.690629246706244,33.39845006301918
6871,(주)케이씨씨건설,21320,Dec-13,785194118.0,664870102.0,1117763492.0,783249856.0,663040974.0,1115656091.0,10.774725560118867,10.764711574602044
6872,(주)케이씨씨건설,21320,Dec-14,749551839.0,612607155.0,1129961182.0,748914724.0,611456523.0,1129225515.0,12.172785610498714,12.119414912785915
6873,(주)케이씨씨건설,21320,Dec-15,528110329.0,341711304.0,838081524.0,527824152.0,341131272.0,837655500.0,22.287548998365082,22.241156696827503
6874,(주)케이씨씨건설,21320,Dec-16,632481851.0,488150725.0,902760270.0,632218524.0,487579243.0,902355294.0,16.029083218300485,15.987757857354534
6875,(주)케이씨씨건설,21320,Dec-17,682467412.0,435092482.0,942080848.0,682207183.0,434557206.0,941683141.0,26.298652510335213,26.258354633274532
6876,(주)케이씨씨건설,21320,Dec-18,718352738.0,508070008.0,969157830.0,718134674.0,507642056.0,968810495.0,21.72691347651018,21.697470060165536
6877,(주)케이씨씨건설,21320,Dec-19,,,,805934051.0,496974152.0,1039194851.0,29.730699560596648,
6878,(주)케이씨아이,36670,Dec-11,,,,21209204.0,11010495.0,51991277.0,19.616192539375405,
6879,(주)케이씨아이,36670,Dec-12,,,,18159058.0,12831871.0,53005558.0,10.050242278366357,
6880,(주)케이씨아이,36670,Dec-13,,,,19580883.0,13305601.0,54223309.0,11.573034024906152,
6881,(주)케이씨아이,36670,Dec-14,,,,23936172.0,14716325.0,56195856.0,16.40663147830687,
6882,(주)케이씨아이,36670,Dec-15,,,,25184287.0,11130812.0,55610968.0,25.27104904917318,
6883,(주)케이씨아이,36670,Dec-16,,,,30259348.0,13249682.0,60366478.0,28.17733709758585,
6884,(주)케이씨아이,36670,Dec-17,,,,31957772.0,13604663.0,62710014.0,29.266631960885864,
6885,(주)케이씨아이,36670,Dec-18,,,,35299510.0,7220513.0,65743049.0,42.7102141246902,
6886,(주)케이씨아이,36670,Dec-19,,,,42315220.0,13167553.0,78286906.0,37.23185458370267,
6887,(주)케이씨에스,115500,Dec-11,,,,18933482.0,5091004.0,21156718.0,65.4282861831405,
6888,(주)케이씨에스,115500,Dec-12,,,,19230285.0,3242812.0,20447253.0,78.18885500169631,
6889,(주)케이씨에스,115500,Dec-13,,,,20666468.0,4366064.0,21978884.0,74.16392934236333,
6890,(주)케이씨에스,115500,Dec-14,,,,22321002.0,6342756.0,24899545.0,64.17083525020236,
6891,(주)케이씨에스,115500,Dec-15,,,,19419172.0,4516746.0,22368470.0,66.62246456731283,
6892,(주)케이씨에스,115500,Dec-16,,,,24490183.0,9506841.0,27451612.0,54.580918599607195,
6893,(주)케이씨에스,115500,Dec-17,,,,22978065.0,10033373.0,28510219.0,45.40369191832585,
6894,(주)케이씨에스,115500,Dec-18,,,,22639010.0,11451891.0,31138899.0,35.926507870429205,
6895,(주)케이씨에스,115500,Dec-19,,,,30299851.0,14376550.0,35524836.0,44.823010583356385,
6896,(주)케이씨텍,281820,Dec-17,,,,165235009.0,59527621.0,266588205.0,39.6519373390882,
6897,(주)케이씨텍,281820,Dec-18,,,,211872690.0,55426021.0,313520781.0,49.8999359790444,
6898,(주)케이씨텍,281820,Dec-19,,,,231220316.0,47120175.0,337558340.0,54.53876239585726,
6899,(주)케이씨티,89150,Dec-11,,,,21362241.0,10774230.0,47224280.0,22.420693338257355,
6900,(주)케이씨티,89150,Dec-12,,,,26583919.0,12533937.0,50940172.0,27.581339929515746,
6901,(주)케이씨티,89150,Dec-13,,,,22167854.0,8084782.0,48036790.0,29.317262872893878,
6902,(주)케이씨티,89150,Dec-14,,,,37661117.0,6544953.0,46576353.0,66.80678497949378,
6903,(주)케이씨티,89150,Dec-15,,,,12926939.0,7473442.0,65057969.0,8.382519595716245,
6904,(주)케이씨티,89150,Dec-16,,,,10959829.0,5207982.0,63372429.0,9.0762609083518,
6905,(주)케이씨티,89150,Dec-17,,,,10444748.0,3704958.0,62835903.0,10.726017576289149,
6906,(주)케이씨티,89150,Dec-18,,,,10104794.0,7479709.0,64250968.0,4.085673853193931,
6907,(주)케이씨티,89150,Dec-19,,,,6496413.0,15967145.0,58441872.0,-16.20538780824817,
6908,(주)케이씨티시,9070,Dec-11,71251529.0,53585276.0,272587475.0,41768943.0,40520428.0,242779137.0,0.5142595922482417,6.480948180029182
6909,(주)케이씨티시,9070,Dec-12,92849879.0,82288517.0,295561993.0,55896734.0,68517162.0,266554091.0,-4.734659277842409,3.573315328131516
6910,(주)케이씨티시,9070,Dec-13,97706298.0,63523814.0,304139270.0,51206869.0,46869241.0,247376071.0,1.7534549653349454,11.23908925013202
6911,(주)케이씨티시,9070,Dec-14,93936790.0,86663634.0,333591386.0,46556653.0,71796379.0,270808971.0,-9.320121821222829,2.180258935103318
6912,(주)케이씨티시,9070,Dec-15,99770650.0,117693677.0,363554474.0,65832310.0,107409857.0,307779002.0,-13.508896555587635,-4.929942630825663
6913,(주)케이씨티시,9070,Dec-16,78418004.0,101406540.0,342137467.0,48775721.0,90002965.0,292244036.0,-14.107129289714573,-6.719093410485792
6914,(주)케이씨티시,9070,Dec-17,85631811.0,131663913.0,370846592.0,59384005.0,121447453.0,323430336.0,-19.189123929302664,-12.412707300812945
6915,(주)케이씨티시,9070,Dec-18,86091080.0,102153864.0,376041366.0,53786066.0,89008599.0,322395964.0,-10.925240056665226,-4.271547082934488
6916,(주)케이씨티시,9070,Dec-19,99145202.0,132474636.0,424339574.0,61751255.0,105867707.0,349952499.0,-12.60641147757599,-7.854425097763802
6917,(주)케이씨피드,25880,Dec-11,51905849.0,27737382.0,81240263.0,50699949.0,27649489.0,75470549.0,30.54232452979771,29.74937070304659
6918,(주)케이씨피드,25880,Dec-12,64525868.0,44974917.0,110047372.0,65230758.0,44643878.0,98008356.0,21.00522939084908,17.765940835006948
6919,(주)케이씨피드,25880,Dec-13,56079803.0,37769782.0,105049068.0,55471758.0,36693564.0,92450674.0,20.311581503451233,17.429969964131427
6920,(주)케이씨피드,25880,Dec-14,67711307.0,58320350.0,123114940.0,63016978.0,55908080.0,107568168.0,6.6087376332373715,7.627796431529756
6921,(주)케이씨피드,25880,Dec-15,39597203.0,36883527.0,99714046.0,39117644.0,33826914.0,89037755.0,5.942119722133605,2.72145811834774
6922,(주)케이씨피드,25880,Dec-16,51666667.0,38419746.0,106278382.0,50369117.0,35616376.0,98361982.0,14.998417783000754,12.464360814224666
6923,(주)케이씨피드,25880,Dec-17,54743864.0,40029072.0,105511178.0,53756599.0,39847285.0,105559310.0,13.176776164982511,13.946192506731373
6924,(주)케이씨피드,25880,Dec-18,51191386.0,33216376.0,105192756.0,50218054.0,33168182.0,104917586.0,16.250728452711446,17.087688053348465
6925,(주)케이씨피드,25880,Dec-19,51894551.0,39337727.0,101474747.0,51197447.0,39239182.0,99506267.0,12.017599856298498,12.374333882300785
6926,(주)케이아이엔엑스,93320,Dec-11,18812456.0,1877094.0,32515059.0,18381413.0,1779473.0,32125583.0,51.678252811785555,52.084672520508114
6927,(주)케이아이엔엑스,93320,Dec-12,18642456.0,1804002.0,36721776.0,17039562.0,1721696.0,35257017.0,43.44629042213072,45.85413842729175
6928,(주)케이아이엔엑스,93320,Dec-13,23157461.0,2086423.0,42421760.0,21003464.0,2059831.0,39792146.0,47.60646234058349,49.67035313952085
6929,(주)케이아이엔엑스,93320,Dec-14,25100332.0,2128225.0,47792241.0,22407579.0,1994715.0,43419933.0,47.012656606356344,48.06660353089532
6930,(주)케이아이엔엑스,93320,Dec-15,31990493.0,2442432.0,52405870.0,26652686.0,1742977.0,46938461.0,53.06886606273691,56.38311318941943
6931,(주)케이아이엔엑스,93320,Dec-16,35850084.0,4762639.0,60245919.0,29622243.0,4053588.0,53506705.0,47.785889637569724,51.60091424615831
6932,(주)케이아이엔엑스,93320,Dec-17,39653262.0,6133822.0,65275232.0,33589785.0,5323937.0,57901667.0,48.8169848374141,51.35093200434737
6933,(주)케이아이엔엑스,93320,Dec-18,46422458.0,5704790.0,77159848.0,40730624.0,4288955.0,67116092.0,54.29647036064019,52.77053941319324
6934,(주)케이아이엔엑스,93320,Dec-19,55291999.0,12947537.0,104862166.0,48854043.0,11943911.0,92556339.0,39.87855656218209,40.381067467174006
6935,(주)케이에스에스해운,44450,Dec-11,22876242.0,47903137.0,290211266.0,21772464.0,47357044.0,288447810.0,-8.869743195484826,-8.623681411458369
6936,(주)케이에스에스해운,44450,Dec-12,16232311.0,34628416.0,309112196.0,14465670.0,33642630.0,307046894.0,-6.245612762980758,-5.9512711688671125
6937,(주)케이에스에스해운,44450,Dec-13,13493664.0,30427683.0,339056173.0,11977978.0,29893275.0,337375290.0,-5.310198325431599,-4.99445824866312
6938,(주)케이에스에스해운,44450,Dec-14,,,,22176771.0,69360006.0,494936208.0,-9.533195235536294,
6939,(주)케이에스에스해운,44450,Dec-15,33976652.0,87009583.0,545679903.0,33787429.0,87009578.0,545682717.0,-9.753314030651259,-9.718688686982851
6940,(주)케이에스에스해운,44450,Dec-16,31834237.0,84654590.0,647988184.0,30494010.0,84518177.0,646842782.0,-8.351978023618111,-8.151437681153766
6941,(주)케이에스에스해운,44450,Dec-17,67939408.0,135376768.0,904763003.0,66287525.0,135123785.0,903664233.0,-7.617459835881321,-7.453593899882311
6942,(주)케이에스에스해운,44450,Dec-18,44972348.0,121840309.0,902632631.0,43161511.0,121386643.0,901452186.0,-8.677679550271787,-8.515974091789731
6943,(주)케이에스에스해운,44450,Dec-19,64221648.0,168186569.0,957238169.0,62269941.0,167948561.0,955828294.0,-11.056234750882986,-10.860925145578895
6944,(주)케이에스피,73010,Dec-11,,,,56582750.0,8053400.0,86595920.0,56.041150668530335,
6945,(주)케이에스피,73010,Dec-12,,,,53692963.0,8849034.0,84401756.0,53.13151186096176,
6946,(주)케이에스피,73010,Dec-13,,,,52505177.0,13092567.0,86163231.0,45.74179675318814,
6947,(주)케이에스피,73010,Dec-14,,,,56067285.0,16083305.0,112241429.0,35.62319221719817,
6948,(주)케이에스피,73010,Dec-15,,,,53306865.0,19948167.0,111206909.0,29.996965386386197,
6949,(주)케이에스피,73010,Dec-16,,,,26143738.0,47001984.0,57516617.0,-36.26473024308784,
6950,(주)케이에스피,73010,Dec-17,,,,17335185.0,7612319.0,46288402.0,21.004972260653975,
6951,(주)케이에스피,73010,Dec-18,,,,16716403.0,2149809.0,40606904.0,35.872210301972295,
6952,(주)케이에스피,73010,Dec-19,,,,20364017.0,17600109.0,44248244.0,6.246367652465485,
6953,(주)케이에이치바텍,60720,Dec-11,199810351.0,139364988.0,366215887.0,167518983.0,71216545.0,284573031.0,33.84102761304883,16.505390712336844
6954,(주)케이에이치바텍,60720,Dec-12,219846346.0,173005131.0,404287963.0,160683513.0,63762091.0,284225401.0,34.100197117850136,11.586101810307916
6955,(주)케이에이치바텍,60720,Dec-13,247886326.0,168259892.0,444121495.0,155640574.0,34989269.0,282564015.0,42.69875093613742,17.928975493518955
6956,(주)케이에이치바텍,60720,Dec-14,361927141.0,292238488.0,576287266.0,253818075.0,120866761.0,400437091.0,33.201548255178984,12.092693542182138
6957,(주)케이에이치바텍,60720,Dec-15,197792908.0,167237827.0,455395701.0,130361006.0,39326189.0,323737656.0,28.119934555898556,6.709567291238
6958,(주)케이에이치바텍,60720,Dec-16,188983178.0,158876599.0,414589389.0,108712134.0,30372648.0,285263656.0,27.46213348678389,7.2617823318194
6959,(주)케이에이치바텍,60720,Dec-17,141261048.0,94704583.0,320081206.0,93900563.0,17765253.0,241234064.0,31.560762496626516,14.54520419421314
6960,(주)케이에이치바텍,60720,Dec-18,141621065.0,89142090.0,298635096.0,148460898.0,17754015.0,223197960.0,58.56096668625466,17.57294293367314
6961,(주)케이에이치바텍,60720,Dec-19,123263166.0,81316256.0,283444245.0,91883633.0,32247946.0,223517760.0,26.680513888471324,14.798998653156637
6962,(주)케이에이치필룩스,33180,Dec-11,50963019.0,31797522.0,89953531.0,26282546.0,22673747.0,59958855.0,6.018792386879303,21.30599742660463
6963,(주)케이에이치필룩스,33180,Dec-12,50616952.0,30873611.0,88648355.0,24135216.0,21575854.0,57582231.0,4.444707951659602,22.271525512233136
6964,(주)케이에이치필룩스,33180,Dec-13,55156479.0,33118169.0,94998300.0,25413727.0,22068136.0,59719170.0,5.602206125771674,23.198636186121224
6965,(주)케이에이치필룩스,33180,Dec-14,53817692.0,33211621.0,101016572.0,23331165.0,19959833.0,58941063.0,5.719835762039107,20.398703491937937
6966,(주)케이에이치필룩스,33180,Dec-15,49993714.0,32049676.0,104529556.0,22772649.0,19827051.0,59456867.0,4.954176277064851,17.166472992576377
6967,(주)케이에이치필룩스,33180,Dec-16,98840293.0,74792930.0,165553887.0,63677559.0,55301309.0,109978200.0,7.616282135914208,14.52539921336912
6968,(주)케이에이치필룩스,33180,Dec-17,96367917.0,72508346.0,191797206.0,80237183.0,50107623.0,134630586.0,22.379431669412774,12.43999925629782
6969,(주)케이에이치필룩스,33180,Dec-18,137982943.0,132498405.0,304126673.0,114708120.0,120357924.0,269790906.0,-2.0941417499076116,1.8033728991603444
6970,(주)케이에이치필룩스,33180,Dec-19,128401063.0,139817281.0,416767817.0,95123251.0,126880090.0,387706170.0,-8.190955279354982,-2.7392273429788365
6971,(주)케이엑스이노베이션,122450,Dec-11,48631981.0,8465466.0,71245572.0,41064674.0,5350974.0,64105979.0,55.71040417306473,56.37755985733401
6972,(주)케이엑스이노베이션,122450,Dec-12,63577231.0,18067437.0,106403460.0,47236625.0,4426012.0,80529038.0,53.161709196128726,42.7709719214018
6973,(주)케이엑스이노베이션,122450,Dec-13,76995708.0,33896063.0,125097900.0,42280563.0,21798184.0,98522258.0,20.789595585598537,34.45273261981217
6974,(주)케이엑스이노베이션,122450,Dec-14,77421832.0,31311267.0,132580151.0,41264226.0,20102820.0,99476339.0,21.272803374880937,34.7793879040008
6975,(주)케이엑스이노베이션,122450,Dec-15,102521994.0,27340639.0,169539835.0,49305374.0,15133879.0,103608106.0,32.981487954234005,44.34436013223677
6976,(주)케이엑스이노베이션,122450,Dec-16,110178770.0,59832331.0,393379483.0,15744396.0,29574045.0,116226209.0,-11.898907414247677,12.798440481960775
6977,(주)케이엑스이노베이션,122450,Dec-17,144972630.0,50202365.0,537109638.0,24018786.0,11051913.0,133672142.0,9.700505135916801,17.64449160750305
6978,(주)케이엑스이노베이션,122450,Dec-18,129020696.0,152805331.0,716153058.0,13358335.0,38115627.0,165719272.0,-14.939295654159041,-3.3211664370216236
6979,(주)케이엑스이노베이션,122450,Dec-19,141638775.0,139520844.0,747993901.0,16680667.0,55424532.0,182038882.0,-21.28329100592916,0.28314816433242546
6980,(주)케이엑스하이텍,52900,Dec-11,26386220.0,45961127.0,81709778.0,25556514.0,46038849.0,81179312.0,-25.230978799130497,-23.95662732066167
6981,(주)케이엑스하이텍,52900,Dec-12,21614502.0,31126670.0,75673705.0,19767611.0,27697781.0,70088941.0,-11.314438322017164,-12.569977907121107
6982,(주)케이엑스하이텍,52900,Dec-13,33431322.0,37150701.0,68727109.0,33618207.0,36317865.0,62372694.0,-4.328269033882038,-5.411807733684826
6983,(주)케이엑스하이텍,52900,Dec-14,22522589.0,14076387.0,54449238.0,20816415.0,12854144.0,51717251.0,15.395773839564676,15.512066486587011
6984,(주)케이엑스하이텍,52900,Dec-15,18677804.0,9733459.0,49704385.0,16142969.0,9253317.0,46423861.0,14.840756136160238,17.995082325231465
6985,(주)케이엑스하이텍,52900,Dec-16,24290709.0,13609264.0,63404547.0,23813160.0,13342330.0,60039789.0,17.439818117948416,16.846496829320458
6986,(주)케이엑스하이텍,52900,Dec-17,24365720.0,12418500.0,65717628.0,25493178.0,12160216.0,64114674.0,20.795492152077387,18.17962754224787
6987,(주)케이엑스하이텍,52900,Dec-18,23207405.0,8632531.0,76991502.0,23992703.0,8692730.0,75325921.0,20.311697217747927,18.93049703069827
6988,(주)케이엑스하이텍,52900,Dec-19,28605032.0,9087844.0,75446942.0,29467998.0,9346858.0,73508429.0,27.372561587460943,25.868759531698448
6989,(주)케이엔더블유,105330,Dec-11,34061888.0,14789259.0,54713195.0,32973365.0,14020155.0,53635062.0,35.337350779980454,35.224828306955935
6990,(주)케이엔더블유,105330,Dec-12,22619075.0,13081065.0,51722344.0,20626645.0,11453144.0,49755963.0,18.436988145521372,18.440792242517084
6991,(주)케이엔더블유,105330,Dec-13,24222875.0,14420778.0,51732118.0,21265207.0,12198918.0,48376850.0,18.74096597856206,18.947797575193036
6992,(주)케이엔더블유,105330,Dec-14,36805510.0,18448005.0,62961813.0,28271526.0,12685106.0,53850934.0,28.94363912053967,29.1565698719635
6993,(주)케이엔더블유,105330,Dec-15,35754589.0,20692100.0,65280726.0,23998836.0,9999216.0,49355790.0,28.36469642163564,23.073409140701038
6994,(주)케이엔더블유,105330,Dec-16,39216698.0,25330795.0,68208330.0,23389809.0,9691222.0,47450585.0,28.869163573009686,20.358075032770927
6995,(주)케이엔더블유,105330,Dec-17,40399851.0,30222327.0,68884489.0,27997776.0,13655069.0,50251505.0,28.541845662134897,14.774768816242506
6996,(주)케이엔더블유,105330,Dec-18,42957323.0,26029484.0,69366058.0,28412813.0,11146402.0,48910914.0,35.30175494164759,24.403634123190336
6997,(주)케이엔더블유,105330,Dec-19,40232477.0,28092929.0,67088750.0,21962008.0,10122777.0,39845942.0,29.712513761125287,18.09475955357642
6998,(주)케이엔엔,58400,Dec-11,40921698.0,17238002.0,155674579.0,39706739.0,17139346.0,155110929.0,14.549195949951404,15.213592451725852
6999,(주)케이엔엔,58400,Dec-12,43318580.0,25825910.0,189176353.0,41572091.0,25335324.0,188027635.0,8.635308847021344,9.246752949085556
7000,(주)케이엔엔,58400,Dec-13,50636808.0,9684135.0,181791303.0,48932048.0,9317292.0,180659154.0,21.927898544238726,22.52730043966955
7001,(주)케이엔엔,58400,Dec-14,45554273.0,9480792.0,184616133.0,43550218.0,8780235.0,183132020.0,18.986293603925734,19.539722999181226
7002,(주)케이엔엔,58400,Dec-15,43840871.0,11603577.0,189932202.0,42319031.0,11230675.0,189007958.0,16.44817304465032,16.97305336353653
7003,(주)케이엔엔,58400,Dec-16,47383715.0,16805114.0,198501635.0,45397555.0,16218080.0,197191548.0,14.797528238887805,15.404709890676719
7004,(주)케이엔엔,58400,Dec-17,46934917.0,14046614.0,202687243.0,45101173.0,13558202.0,201506580.0,15.65356873209798,16.22613367926663
7005,(주)케이엔엔,58400,Dec-18,54353534.0,12401402.0,206896822.0,52279046.0,11867577.0,205389448.0,19.675533185132277,20.276837311691526
7006,(주)케이엔엔,58400,Dec-19,57712888.0,11227619.0,210159420.0,54755654.0,10466575.0,207886867.0,21.304414097500445,22.119050861484105
7007,(주)케이엔제이,272110,Dec-19,28734083.0,22990362.0,58574248.0,28197140.0,22769768.0,57901181.0,9.373508288198819,9.805880905205989
7008,(주)케이엘넷,39420,Dec-11,,,,13205800.0,9481711.0,38456056.0,9.684011797777703,
7009,(주)케이엘넷,39420,Dec-12,,,,11127852.0,8701782.0,38280426.0,6.337625396331796,
7010,(주)케이엘넷,39420,Dec-13,10420788.0,7075188.0,37150813.0,9721628.0,7075188.0,37150813.0,7.1235049418703165,9.005455681414025
7011,(주)케이엘넷,39420,Dec-14,7766658.0,3811452.0,36796394.0,5435801.0,3653167.0,35902241.0,4.965244370121631,10.748895666243817
7012,(주)케이엘넷,39420,Dec-15,8263777.0,4135947.0,38095730.0,7188838.0,4135646.0,38139805.0,8.005263791988448,10.83541383771882
7013,(주)케이엘넷,39420,Dec-16,11052086.0,4346168.0,40441731.0,10153572.0,4345956.0,40526173.0,14.330531530820837,16.581678959290837
7014,(주)케이엘넷,39420,Dec-17,10066933.0,4283779.0,39556614.0,9213384.0,4278471.0,39646327.0,12.44733969933709,14.61994193941878
7015,(주)케이엘넷,39420,Dec-18,13471610.0,5086785.0,41961871.0,12194082.0,5071364.0,41904273.0,16.997593538969163,19.98200938180283
