,회사명,거래소코드,회계년도,재고자산(IFRS연결),유동자산(IFRS연결),재고자산(IFRS개별),유동자산(IFRS개별),재고자산_유동자산비율(개별),재고자산_유동자산비율(연결)
6434,(주)제이스텍,90470,Dec-18,9658232.0,63043016.0,9621817.0,62819570.0,15.316591629009876,15.374559233691029
6435,(주)제이스텍,90470,Dec-19,2697306.0,61813984.0,2697306.0,62013614.0,4.3495384739228395,4.3495384739228395
6436,(주)제이시스메디칼,287410,Dec-18,,,,,,
6437,(주)제이시스메디칼,287410,Dec-19,,,,,,
6438,(주)제이에스코퍼레이션,194370,Dec-16,32811561.0,140731956.0,21240393.0,123718542.0,17.168318229938404,26.521134560412136
6439,(주)제이에스코퍼레이션,194370,Dec-17,38629112.0,129613524.0,26852311.0,111115254.0,24.166178839855775,34.76490455576873
6440,(주)제이에스코퍼레이션,194370,Dec-18,39330613.0,124296957.0,31677898.0,109898822.0,28.824601959791707,35.78802054857331
6441,(주)제이에스코퍼레이션,194370,Dec-19,43731731.0,115705662.0,33337419.0,99879729.0,33.377562528228324,43.78439092480917
6442,(주)제이에스티나,26040,Dec-11,23433059.0,66103988.0,23416635.0,62376227.0,37.54096091769065,37.567291461857735
6443,(주)제이에스티나,26040,Dec-12,25312056.0,69934965.0,25288195.0,66085899.0,38.265644233726775,38.30175027202096
6444,(주)제이에스티나,26040,Dec-13,28157217.0,74793584.0,27982876.0,70898990.0,39.46865251536023,39.71455305639756
6445,(주)제이에스티나,26040,Dec-14,33019063.0,88037287.0,32756402.0,85032799.0,38.52207899213103,38.83097274029519
6446,(주)제이에스티나,26040,Dec-15,31588422.0,97704949.0,31229736.0,94240117.0,33.1384732894591,33.51908190012116
6447,(주)제이에스티나,26040,Dec-16,32927430.0,91424090.0,32247024.0,91955374.0,35.06812337036441,35.80805402411826
6448,(주)제이에스티나,26040,Dec-17,27371257.0,70697569.0,26839869.0,70332699.0,38.16129535992924,38.91683013615047
6449,(주)제이에스티나,26040,Dec-18,26056026.0,71359554.0,25425883.0,70653851.0,35.9865494097413,36.878422946825644
6450,(주)제이에스티나,26040,Dec-19,15884261.0,40727231.0,15692854.0,40112116.0,39.122478604718836,39.59965861686279
6451,(주)제이엘케이,322510,Dec-19,17057.0,36626972.0,17057.0,36098404.0,0.04725139648833228,0.04725139648833228
6452,(주)제이와이피엔터테인먼트,35900,Jun-11,69090.0,18647672.0,69090.0,18647672.0,0.37050201226190593,0.37050201226190593
6453,(주)제이와이피엔터테인먼트,35900,Dec-12,44254.0,19450011.0,1627.0,19407292.0,0.008383446799275242,0.22802769185932795
6454,(주)제이와이피엔터테인먼트,35900,Dec-13,490911.0,29155164.0,206089.0,25611579.0,0.804671199694482,1.9167541368691092
6455,(주)제이와이피엔터테인먼트,35900,Dec-14,754497.0,31549847.0,378942.0,27146642.0,1.395907456988603,2.779338232699278
6456,(주)제이와이피엔터테인먼트,35900,Dec-15,927462.0,30009094.0,180570.0,25491574.0,0.7083517086861721,3.6383080934900294
6457,(주)제이와이피엔터테인먼트,35900,Dec-16,1372863.0,43960719.0,211397.0,35775042.0,0.5909063642748483,3.837488157246608
6458,(주)제이와이피엔터테인먼트,35900,Dec-17,1653786.0,58395470.0,340813.0,48724030.0,0.6994762132771037,3.3941896842276797
6459,(주)제이와이피엔터테인먼트,35900,Dec-18,1481779.0,82595694.0,243920.0,65160011.0,0.37434002274800104,2.2740619242682447
6460,(주)제이와이피엔터테인먼트,35900,Dec-19,690989.0,116257543.0,690989.0,87433470.0,0.790302615234189,0.790302615234189
6461,(주)제이웨이,58420,Dec-11,,,0.0,2640557.0,0.0,
6462,(주)제이웨이,58420,Dec-12,,,1262360.0,4694921.0,26.88777936838554,
6463,(주)제이웨이,58420,Dec-13,544620.0,5535801.0,544620.0,4561124.0,11.94047782958762,11.94047782958762
6464,(주)제이웨이,58420,Dec-14,32045.0,2684687.0,32045.0,1351503.0,2.3710639192069864,2.3710639192069864
6465,(주)제이웨이,58420,Dec-15,0.0,4721985.0,0.0,3512601.0,0.0,0.0
6466,(주)제이웨이,58420,Dec-16,17600.0,6176749.0,17600.0,5799111.0,0.30349479428829695,0.30349479428829695
6467,(주)제이웨이,58420,Dec-17,198000.0,4479233.0,0.0,3608583.0,0.0,5.486918272352334
6468,(주)제이웨이,58420,Dec-18,693135.0,9337853.0,0.0,4430499.0,0.0,15.644626034223233
6469,(주)제이웨이,58420,Dec-19,604826.0,12175770.0,0.0,7732233.0,0.0,7.822138831046607
6470,(주)제이티,89790,Dec-11,,,452080.0,21547387.0,2.098073423009481,
6471,(주)제이티,89790,Dec-12,,,1170768.0,16556894.0,7.071181345969841,
6472,(주)제이티,89790,Dec-13,,,2039741.0,22693196.0,8.988337297223362,
6473,(주)제이티,89790,Dec-14,1729012.0,29531885.0,1578171.0,29508858.0,5.348126315155944,5.859298248681802
6474,(주)제이티,89790,Dec-15,,,1707798.0,21490066.0,7.946918357533198,
6475,(주)제이티,89790,Dec-16,,,311187.0,13473248.0,2.3096657910549854,
6476,(주)제이티,89790,Dec-17,,,2330347.0,17754224.0,13.125591971803443,
6477,(주)제이티,89790,Dec-18,,,4935880.0,18893281.0,26.12505472183471,
6478,(주)제이티,89790,Dec-19,10905120.0,38150792.0,10905120.0,38149634.0,28.58512351651919,28.58512351651919
6479,(주)제이티씨,950170,Feb-19,64664295.0,227473425.0,58305963.0,191214645.0,30.49241495074815,33.817647701618256
6480,(주)제일기획,30000,Dec-11,0.0,1585690884.0,0.0,993350560.0,0.0,0.0
6481,(주)제일기획,30000,Dec-12,0.0,1671636551.0,0.0,787830397.0,0.0,0.0
6482,(주)제일기획,30000,Dec-13,0.0,1343932025.0,0.0,711417978.0,0.0,0.0
6483,(주)제일기획,30000,Dec-14,0.0,1523221690.0,0.0,872571587.0,0.0,0.0
6484,(주)제일기획,30000,Dec-15,0.0,1463892865.0,0.0,709652324.0,0.0,0.0
6485,(주)제일기획,30000,Dec-16,0.0,1794811641.0,0.0,805618449.0,0.0,0.0
6486,(주)제일기획,30000,Dec-17,0.0,1889096062.0,0.0,795782710.0,0.0,0.0
6487,(주)제일기획,30000,Dec-18,39751588.0,1801626036.0,0.0,808962547.0,0.0,4.913897206665119
6488,(주)제일기획,30000,Dec-19,30723251.0,1769877349.0,0.0,809246489.0,0.0,3.7965257084976987
6489,(주)제일바이오,52670,Dec-11,,,5454550.0,11874069.0,45.93665406525766,
6490,(주)제일바이오,52670,Dec-12,,,5607445.0,16238183.0,34.532465855323835,
6491,(주)제일바이오,52670,Dec-13,,,5465434.0,16034764.0,34.08490452369614,
6492,(주)제일바이오,52670,Dec-14,,,6511494.0,14914622.0,43.65845812250555,
6493,(주)제일바이오,52670,Dec-15,,,7173259.0,31339109.0,22.889160633124572,
6494,(주)제일바이오,52670,Dec-16,,,6310576.0,31318917.0,20.149406826551505,
6495,(주)제일바이오,52670,Dec-17,,,4899474.0,21760699.0,22.51524181277449,
6496,(주)제일바이오,52670,Dec-18,,,6418810.0,22942398.0,27.9779384875112,
6497,(주)제일바이오,52670,Dec-19,,,7239177.0,28098884.0,25.763218923570058,
6498,(주)제일테크노스,38010,Dec-11,7913626.0,27582954.0,7913626.0,27095196.0,29.206749417867282,29.206749417867282
6499,(주)제일테크노스,38010,Dec-12,7761846.0,29022754.0,7761846.0,27949245.0,27.77121886476719,27.77121886476719
6500,(주)제일테크노스,38010,Dec-13,11134740.0,34802712.0,11134740.0,33335035.0,33.402514801619375,33.402514801619375
6501,(주)제일테크노스,38010,Dec-14,8845900.0,39326870.0,8845900.0,36894213.0,23.9763889258188,23.9763889258188
6502,(주)제일테크노스,38010,Dec-15,10796844.0,40317852.0,10796844.0,37569029.0,28.738682599435826,28.738682599435826
6503,(주)제일테크노스,38010,Dec-16,16352066.0,45939877.0,16352066.0,43304254.0,37.76087679515274,37.76087679515274
6504,(주)제일테크노스,38010,Dec-17,28841227.0,57771642.0,28841227.0,55678235.0,51.799822677568706,51.799822677568706
6505,(주)제일테크노스,38010,Dec-18,27937740.0,60564292.0,27937740.0,57187084.0,48.8532340624327,48.8532340624327
6506,(주)제일테크노스,38010,Dec-19,33394452.0,65000599.0,33394452.0,63333448.0,52.72798663985577,52.72798663985577
6507,(주)제주반도체,80220,Dec-11,9126798.0,43515783.0,9126798.0,43136415.0,21.157989137483955,21.157989137483955
6508,(주)제주반도체,80220,Dec-12,6632673.0,38548827.0,6632673.0,38399848.0,17.272654308423306,17.272654308423306
6509,(주)제주반도체,80220,Dec-13,13478276.0,41947719.0,13478276.0,41745712.0,32.28661185608716,32.28661185608716
6510,(주)제주반도체,80220,Dec-14,13632706.0,50520518.0,13632706.0,49755028.0,27.399654965524288,27.399654965524288
6511,(주)제주반도체,80220,Dec-15,27492250.0,77617588.0,27492250.0,70970735.0,38.7374457936782,38.7374457936782
6512,(주)제주반도체,80220,Dec-16,33027177.0,79107677.0,33027177.0,77028140.0,42.87676815252192,42.87676815252192
6513,(주)제주반도체,80220,Dec-17,46470309.0,78898639.0,46470309.0,78438191.0,59.24449354014296,59.24449354014296
6514,(주)제주반도체,80220,Dec-18,81141337.0,161057264.0,81141337.0,118252556.0,68.6169836362776,68.6169836362776
6515,(주)제주반도체,80220,Dec-19,75092629.0,170667946.0,75060682.0,122160838.0,61.44414464478379,61.47029623356055
6516,(주)제주항공,89590,Dec-15,,,6124563.0,355477030.0,1.7229138546589071,
6517,(주)제주항공,89590,Dec-16,8302860.0,437759825.0,8302860.0,436829397.0,1.9007099927388815,1.9007099927388815
6518,(주)제주항공,89590,Dec-17,9373898.0,450081616.0,9369894.0,448807313.0,2.0877320240991706,2.088624166424846
6519,(주)제주항공,89590,Dec-18,11552295.0,478164185.0,11542508.0,469944852.0,2.4561409601312114,2.4582235449192664
6520,(주)제주항공,89590,Dec-19,16740499.0,455740102.0,16736224.0,446445991.0,3.748767899676358,3.7497254623124165
6521,(주)제테마,216080,Dec-19,,,2015635.0,22277092.0,9.048016680094511,
6522,(주)젬백스&카엘,82270,Dec-11,5608661.0,47088575.0,1854800.0,37611671.0,4.931448007189045,14.912022919694262
6523,(주)젬백스&카엘,82270,Dec-12,6394256.0,39935706.0,2186863.0,62251529.0,3.5129466458566823,10.271644894055534
6524,(주)젬백스&카엘,82270,Dec-13,4541797.0,65556221.0,2466184.0,59402826.0,4.151627399006236,7.645759142839434
6525,(주)젬백스&카엘,82270,Dec-14,6126495.0,31282658.0,2184788.0,10015360.0,21.81437312288325,61.17099135727523
6526,(주)젬백스&카엘,82270,Dec-15,10794601.0,51133234.0,2281631.0,20933281.0,10.899538395342804,51.56669420335971
6527,(주)젬백스&카엘,82270,Dec-16,13856970.0,54892608.0,3537103.0,25407420.0,13.921535519938663,54.53906772116177
6528,(주)젬백스&카엘,82270,Dec-17,4399026.0,75217233.0,3773190.0,73657680.0,5.122602286686194,5.9722570681020635
6529,(주)젬백스&카엘,82270,Dec-18,5347024.0,107172637.0,4138751.0,101471833.0,4.078719066797581,5.26946625670988
6530,(주)젬백스&카엘,82270,Dec-19,4852254.0,110816123.0,4695185.0,104947263.0,4.473851785920325,4.623516479891429
6531,(주)젬백스링크,64800,Dec-11,0.0,18944119.0,0.0,15597757.0,0.0,0.0
6532,(주)젬백스링크,64800,Dec-12,42132.0,15711741.0,42132.0,13168300.0,0.3199501833949713,0.3199501833949713
6533,(주)젬백스링크,64800,Dec-13,14336.0,13312432.0,14336.0,12802541.0,0.11197777066287076,0.11197777066287076
6534,(주)젬백스링크,64800,Dec-14,21189.0,14480148.0,21189.0,13873580.0,0.152729144171872,0.152729144171872
6535,(주)젬백스링크,64800,Dec-15,,,112170.0,25284409.0,0.4436330704822881,
6536,(주)젬백스링크,64800,Dec-16,0.0,52313060.0,0.0,49291478.0,0.0,0.0
6537,(주)젬백스링크,64800,Dec-17,103738695.0,171746059.0,0.0,18554787.0,0.0,559.0939685807226
6538,(주)젬백스링크,64800,Dec-18,17503207.0,65632619.0,17503207.0,54127602.0,32.33693412096844,32.33693412096844
6539,(주)젬백스링크,64800,Dec-19,24179241.0,59000829.0,24179241.0,55389777.0,43.65289464877246,43.65289464877246
6540,(주)조비,1550,Dec-11,,,35170784.0,43372761.0,81.08956679054856,
6541,(주)조비,1550,Dec-12,,,33069249.0,40700614.0,81.25000030712067,
6542,(주)조비,1550,Dec-13,,,29688423.0,41260322.0,71.95392949187357,
6543,(주)조비,1550,Dec-14,,,29200950.0,41852429.0,69.77121925229238,
6544,(주)조비,1550,Dec-15,,,31946032.0,45648386.0,69.98282918480405,
6545,(주)조비,1550,Dec-16,,,26809612.0,39522303.0,67.83413405843278,
6546,(주)조비,1550,Dec-17,,,25531293.0,42038736.0,60.73277988186895,
6547,(주)조비,1550,Dec-18,,,26085073.0,43008248.0,60.65132669435872,
6548,(주)조비,1550,Dec-19,,,29555877.0,40884588.0,72.2909987499446,
6549,(주)조이시티,67000,Dec-11,0.0,43495813.0,0.0,42325926.0,0.0,0.0
6550,(주)조이시티,67000,Dec-12,0.0,60561574.0,0.0,59772661.0,0.0,0.0
6551,(주)조이시티,67000,Dec-13,0.0,61097007.0,0.0,60861219.0,0.0,0.0
6552,(주)조이시티,67000,Dec-14,0.0,55559677.0,0.0,55289742.0,0.0,0.0
6553,(주)조이시티,67000,Dec-15,0.0,59824776.0,0.0,59642362.0,0.0,0.0
6554,(주)조이시티,67000,Dec-16,0.0,41079079.0,0.0,40744207.0,0.0,0.0
6555,(주)조이시티,67000,Dec-17,0.0,34978686.0,0.0,33635221.0,0.0,0.0
6556,(주)조이시티,67000,Dec-18,0.0,38716380.0,0.0,36723364.0,0.0,0.0
6557,(주)조이시티,67000,Dec-19,0.0,39158477.0,0.0,38138400.0,0.0,0.0
6558,(주)조흥,2600,Dec-11,,,24096975.0,89187577.0,27.018308839133503,
6559,(주)조흥,2600,Dec-12,,,21612365.0,66836956.0,32.3359504882299,
6560,(주)조흥,2600,Dec-13,,,15873607.0,60788708.0,26.11275600725056,
6561,(주)조흥,2600,Dec-14,,,26179943.0,73099632.0,35.81405580810585,
6562,(주)조흥,2600,Dec-15,,,32061261.0,95221466.0,33.670203103153234,
6563,(주)조흥,2600,Dec-16,,,33195097.0,102760647.0,32.303316463159284,
6564,(주)조흥,2600,Dec-17,,,37297645.0,97883118.0,38.10426737734284,
6565,(주)조흥,2600,Dec-18,,,37113331.0,105522781.0,35.170918211490275,
6566,(주)조흥,2600,Dec-19,,,45656547.0,117784147.0,38.76289650422989,
6567,(주)종근당,185750,Dec-13,,,71155419.0,255302621.0,27.87100998857352,
6568,(주)종근당,185750,Dec-14,,,75236238.0,298435247.0,25.210238655221577,
6569,(주)종근당,185750,Dec-15,,,89982749.0,288365356.0,31.2044242235534,
6570,(주)종근당,185750,Dec-16,,,98260525.0,338757340.0,29.006168545307386,
6571,(주)종근당,185750,Dec-17,104338654.0,366904200.0,104338654.0,365751980.0,28.527160399787853,28.527160399787853
6572,(주)종근당,185750,Dec-18,127590721.0,390331112.0,127590721.0,389970109.0,32.71807711805933,32.71807711805933
6573,(주)종근당,185750,Dec-19,148453686.0,471135032.0,147510810.0,468203530.0,31.505702231676896,31.70708388294296
6574,(주)종근당바이오,63160,Dec-11,,,30105648.0,86683581.0,34.73050796090208,
6575,(주)종근당바이오,63160,Dec-12,,,31873291.0,79486940.0,40.09877723309012,
6576,(주)종근당바이오,63160,Dec-13,,,37131137.0,76606965.0,48.469661994832975,
6577,(주)종근당바이오,63160,Dec-14,,,30958381.0,72802477.0,42.52380176570092,
6578,(주)종근당바이오,63160,Dec-15,,,35074117.0,76656236.0,45.75507333806476,
6579,(주)종근당바이오,63160,Dec-16,,,38610662.0,87531543.0,44.11056937497377,
6580,(주)종근당바이오,63160,Dec-17,,,33243819.0,84219380.0,39.4728849820552,
6581,(주)종근당바이오,63160,Dec-18,,,28402449.0,78263900.0,36.29061291348885,
6582,(주)종근당바이오,63160,Dec-19,31437574.0,80041894.0,31437574.0,79249328.0,39.66919946627181,39.66919946627181
6583,(주)종근당홀딩스,1630,Dec-11,76785945.0,370912305.0,50486095.0,295059099.0,17.11050266577273,26.02392038077768
6584,(주)종근당홀딩스,1630,Dec-12,95561743.0,366607731.0,60022919.0,282741682.0,21.228889414331206,33.79825087126701
6585,(주)종근당홀딩스,1630,Dec-13,32202182.0,143378865.0,0.0,47154968.0,0.0,68.29011526420715
6586,(주)종근당홀딩스,1630,Dec-14,43107463.0,145210358.0,0.0,36693077.0,0.0,117.48118861767848
6587,(주)종근당홀딩스,1630,Dec-15,56880691.0,216369310.0,0.0,85755693.0,0.0,66.32876373583734
6588,(주)종근당홀딩스,1630,Dec-16,97074446.0,295366126.0,0.0,70130818.0,0.0,138.41909843401513
6589,(주)종근당홀딩스,1630,Dec-17,89649602.0,298640534.0,0.0,39733161.0,0.0,225.62917156276595
6590,(주)종근당홀딩스,1630,Dec-18,96412289.0,288741337.0,0.0,13418460.0,0.0,718.5048731374538
6591,(주)종근당홀딩스,1630,Dec-19,117152900.0,335757551.0,68623.0,16842876.0,0.40743041746552067,695.5635130247352
6592,(주)좋은사람들,33340,Dec-11,40014084.0,80259353.0,39948598.0,79525132.0,50.233928564871796,50.316274860128495
6593,(주)좋은사람들,33340,Dec-12,45503636.0,87051302.0,45202088.0,86161891.0,52.461810523633936,52.81178891489277
6594,(주)좋은사람들,33340,Dec-13,45370826.0,86862600.0,45268949.0,85729863.0,52.804177466141525,52.923012369680336
6595,(주)좋은사람들,33340,Dec-14,40227429.0,87930970.0,40062938.0,87168145.0,45.960526061441364,46.149231465233086
6596,(주)좋은사람들,33340,Dec-15,40630800.0,86389174.0,40552627.0,85716493.0,47.310179850685216,47.40137933547982
6597,(주)좋은사람들,33340,Dec-16,36767595.0,86323978.0,36767595.0,86484794.0,42.51336367870634,42.51336367870634
6598,(주)좋은사람들,33340,Dec-17,33615927.0,77477240.0,33615927.0,77477421.0,43.388030430181715,43.388030430181715
6599,(주)좋은사람들,33340,Dec-18,44118827.0,82775526.0,44118827.0,82633488.0,53.390977517492665,53.390977517492665
6600,(주)좋은사람들,33340,Dec-19,45943875.0,75404652.0,45943875.0,75211168.0,61.08650646138084,61.08650646138084
6601,(주)주연테크,44380,Dec-11,,,5347606.0,34273616.0,15.602689835820065,
6602,(주)주연테크,44380,Dec-12,,,5797641.0,32781575.0,17.685669465240764,
6603,(주)주연테크,44380,Dec-13,,,5555398.0,30908930.0,17.97344003820255,
6604,(주)주연테크,44380,Dec-14,,,5280762.0,29244130.0,18.05751102870901,
6605,(주)주연테크,44380,Dec-15,,,5591058.0,27176223.0,20.5733445740418,
6606,(주)주연테크,44380,Dec-16,6419091.0,41621509.0,6208439.0,40494347.0,15.331619003511774,15.851820008358203
6607,(주)주연테크,44380,Dec-17,6616294.0,34314107.0,6166291.0,35390454.0,17.42359959552935,18.69513739495967
6608,(주)주연테크,44380,Dec-18,7403997.0,32324721.0,7319375.0,34016646.0,21.5170390402393,21.765805482409995
6609,(주)주연테크,44380,Dec-19,11597126.0,39826231.0,9745075.0,31329343.0,31.105264480011595,37.01681838652027
6610,(주)중앙디앤엠,51980,Dec-11,11342634.0,42237394.0,11342634.0,41838375.0,27.110598822253497,27.110598822253497
6611,(주)중앙디앤엠,51980,Dec-12,13739063.0,34863818.0,13739063.0,34464799.0,39.864045050719724,39.864045050719724
6612,(주)중앙디앤엠,51980,Dec-13,7456907.0,34230565.0,7456907.0,31886109.0,23.38606758196806,23.38606758196806
6613,(주)중앙디앤엠,51980,Dec-14,5436138.0,16489750.0,5167748.0,14290794.0,36.161377737304164,38.03943993594758
6614,(주)중앙디앤엠,51980,Dec-15,4401123.0,19493499.0,3910328.0,17845212.0,21.912477139526278,24.662766684979704
6615,(주)중앙디앤엠,51980,Dec-16,131000.0,11192847.0,131000.0,9264542.0,1.4139932659380248,1.4139932659380248
6616,(주)중앙디앤엠,51980,Dec-17,2949285.0,12918579.0,2949285.0,13130043.0,22.46211227183338,22.46211227183338
6617,(주)중앙디앤엠,51980,Dec-18,4614184.0,10600953.0,4614184.0,10787872.0,42.77195724977085,42.77195724977085
6618,(주)중앙디앤엠,51980,Dec-19,3880109.0,22295396.0,3070566.0,20901007.0,14.690995510407703,18.564220374645107
6619,(주)중앙백신연구소,72020,Dec-11,,,4502720.0,22691678.0,19.843045542951916,
6620,(주)중앙백신연구소,72020,Dec-12,,,6303322.0,19270882.0,32.70904777477232,
6621,(주)중앙백신연구소,72020,Dec-13,,,13037304.0,23568987.0,55.31550422595591,
6622,(주)중앙백신연구소,72020,Dec-14,,,14035003.0,26746689.0,52.47379591544957,
6623,(주)중앙백신연구소,72020,Dec-15,,,13257391.0,28697803.0,46.196536369003574,
6624,(주)중앙백신연구소,72020,Dec-16,,,14027418.0,36359038.0,38.58027816907587,
6625,(주)중앙백신연구소,72020,Dec-17,,,16676229.0,33366338.0,49.97920059432354,
6626,(주)중앙백신연구소,72020,Dec-18,,,16144919.0,47328532.0,34.11244405383205,
6627,(주)중앙백신연구소,72020,Dec-19,,,15471473.0,42350069.0,36.53234425662919,
6628,(주)중앙에너비스,440,Sep-11,,,1295601.0,6008347.0,21.563351783776803,
6629,(주)중앙에너비스,440,Sep-12,,,2048761.0,7066931.0,28.990816522759317,
6630,(주)중앙에너비스,440,Sep-13,,,1227405.0,5401299.0,22.72425577624938,
6631,(주)중앙에너비스,440,Sep-14,4954379.0,14331780.0,1920170.0,6136450.0,31.291218864327096,80.73689185115173
6632,(주)중앙에너비스,440,Dec-15,4569753.0,13384898.0,1482501.0,4947561.0,29.96427936916796,92.3637525641422
6633,(주)중앙에너비스,440,Dec-16,5015882.0,14909269.0,2532956.0,5703007.0,44.41439402055793,87.95153153415383
6634,(주)중앙에너비스,440,Dec-17,,,1588215.0,5099750.0,31.14299720574538,
6635,(주)중앙에너비스,440,Dec-18,,,934203.0,4174206.0,22.380376052355825,
6636,(주)중앙에너비스,440,Dec-19,1958165.0,4675590.0,1958165.0,4585376.0,42.704567738828835,42.704567738828835
6637,(주)지노믹트리,228760,Dec-19,266531.0,102058117.0,266531.0,91488575.0,0.2913270864695401,0.2913270864695401
6638,(주)지누스,13890,Dec-19,142529570.0,531195101.0,448914.0,285977229.0,0.15697543527145652,49.839482149818295
6639,(주)지니뮤직,43610,Dec-11,,,8767.0,17858866.0,0.049090462966685566,
6640,(주)지니뮤직,43610,Dec-12,3248.0,45732558.0,3248.0,38082924.0,0.008528756878017034,0.008528756878017034
6641,(주)지니뮤직,43610,Dec-13,,,1947.0,56759891.0,0.003430239145455723,
6642,(주)지니뮤직,43610,Dec-14,,,1841.0,64323189.0,0.0028621093397592588,
6643,(주)지니뮤직,43610,Dec-15,,,66223.0,72488113.0,0.09135704774105514,
6644,(주)지니뮤직,43610,Dec-16,,,83768.0,90806340.0,0.09224906542869143,
6645,(주)지니뮤직,43610,Dec-17,,,303790.0,120002238.0,0.2531536120184692,
6646,(주)지니뮤직,43610,Dec-18,336229.0,136401244.0,336229.0,134842489.0,0.24934944652349159,0.24934944652349159
6647,(주)지니뮤직,43610,Dec-19,,,314592.0,146412140.0,0.21486742834303219,
6648,(주)지니틱스,303030,Dec-18,,,,,,
6649,(주)지니틱스,303030,Dec-19,,,5058380.0,31685721.0,15.964225652305656,
6650,(주)지란지교시큐리티,208350,Dec-14,,,,,,
6651,(주)지란지교시큐리티,208350,Dec-15,,,,,,
6652,(주)지란지교시큐리티,208350,Dec-16,,,491433.0,25433098.0,1.9322577218080155,
6653,(주)지란지교시큐리티,208350,Dec-17,0.0,36244222.0,0.0,11082707.0,0.0,0.0
6654,(주)지란지교시큐리티,208350,Dec-18,0.0,51063355.0,0.0,11407726.0,0.0,0.0
6655,(주)지란지교시큐리티,208350,Dec-19,0.0,51430898.0,0.0,11018287.0,0.0,0.0
6656,(주)지씨셀,144510,Dec-16,,,0.0,44934620.0,0.0,
6657,(주)지씨셀,144510,Dec-17,,,89711.0,44116086.0,0.20335212874505684,
6658,(주)지씨셀,144510,Dec-18,,,683208.0,36017759.0,1.8968642663192896,
6659,(주)지씨셀,144510,Dec-19,1117954.0,22865564.0,1117954.0,18479146.0,6.049814206782067,6.049814206782067
6660,(주)지어소프트,51160,Dec-11,0.0,27942599.0,0.0,26520822.0,0.0,0.0
6661,(주)지어소프트,51160,Dec-12,643225.0,20778552.0,0.0,18820902.0,0.0,3.4176098467544223
6662,(주)지어소프트,51160,Dec-13,307810.0,14462270.0,0.0,10482478.0,0.0,2.9364240020346335
6663,(주)지어소프트,51160,Dec-14,785782.0,14083022.0,0.0,9998808.0,0.0,7.858756763806246
6664,(주)지어소프트,51160,Dec-15,2499389.0,15395262.0,0.0,9423383.0,0.0,26.523266644261405
6665,(주)지어소프트,51160,Dec-16,2739568.0,19768367.0,163724.0,11413829.0,1.4344353678331785,24.002181914587997
6666,(주)지어소프트,51160,Dec-17,2944638.0,16679118.0,265281.0,9018985.0,2.9413620268799647,32.649328056316754
6667,(주)지어소프트,51160,Dec-18,2982336.0,16629851.0,333424.0,9629519.0,3.4625197790253073,30.970768114170603
6668,(주)지어소프트,51160,Dec-19,3425683.0,19445388.0,351695.0,10244387.0,3.433050703765877,33.43960941733263
6669,(주)지에스,78930,Dec-11,271952000.0,1991645000.0,0.0,75209000.0,0.0,361.5950218723823
6670,(주)지에스,78930,Dec-12,289432000.0,2446093000.0,0.0,29340000.0,0.0,986.4758009543285
6671,(주)지에스,78930,Dec-13,280387000.0,2323145000.0,0.0,36314000.0,0.0,772.118191331167
6672,(주)지에스,78930,Dec-14,321947000.0,2545853000.0,0.0,49169000.0,0.0,654.7763834936646
6673,(주)지에스,78930,Dec-15,282659000.0,1946287000.0,0.0,16547000.0,0.0,1708.2190125098205
6674,(주)지에스,78930,Dec-16,335373000.0,2472848000.0,0.0,15976000.0,0.0,2099.230095142714
6675,(주)지에스,78930,Dec-17,532893000.0,2874908000.0,0.0,21596000.0,0.0,2467.554176699389
6676,(주)지에스,78930,Dec-18,502910000.0,3285134000.0,0.0,64636000.0,0.0,778.0648554984838
6677,(주)지에스,78930,Dec-19,461987000.0,3117465000.0,0.0,25046000.0,0.0,1844.5540206020924
6678,(주)지에스글로벌,1250,Dec-11,118471541.0,678387869.0,50699301.0,430365556.0,11.780520139952836,27.528118676858053
6679,(주)지에스글로벌,1250,Dec-12,114097819.0,645670508.0,63412692.0,380267788.0,16.675799002991017,30.00459744436728
6680,(주)지에스글로벌,1250,Dec-13,95428891.0,431383597.0,58543790.0,373321630.0,15.68186391985913,25.56211141583197
6681,(주)지에스글로벌,1250,Dec-14,147128589.0,568236292.0,76718775.0,516542220.0,14.852372570822961,28.483361727914513
6682,(주)지에스글로벌,1250,Dec-15,115511921.0,546421112.0,68115620.0,493918392.0,13.790865273144151,23.386843428175077
6683,(주)지에스글로벌,1250,Dec-16,146270981.0,750971826.0,90735717.0,645307386.0,14.06085207895017,22.666869181007637
6684,(주)지에스글로벌,1250,Dec-17,209411521.0,841454183.0,129941802.0,727244639.0,17.867687849672826,28.795196247572473
6685,(주)지에스글로벌,1250,Dec-18,183088045.0,800861547.0,94952504.0,656809680.0,14.456623720892786,27.875357287669694
6686,(주)지에스글로벌,1250,Dec-19,164876055.0,720951579.0,74145066.0,556935283.0,13.313048798167094,29.604167671309128
6687,(주)지에스리테일,7070,Dec-11,132715001.0,993504336.0,132487127.0,972116409.0,13.628730651330873,13.65217167113985
6688,(주)지에스리테일,7070,Dec-12,149312576.0,730784138.0,149068231.0,709005333.0,21.02498021689775,21.05944328630318
6689,(주)지에스리테일,7070,Dec-13,152887274.0,702432371.0,152641041.0,678162804.0,22.50802316194269,22.54433199494675
6690,(주)지에스리테일,7070,Dec-14,121833041.0,691639125.0,121564621.0,663681020.0,18.31672404915241,18.357168176965494
