,회사명,거래소코드,회계년도,유동자산(IFRS연결),재고자산(IFRS연결),자산(IFRS연결),유동자산(IFRS개별),재고자산(IFRS개별),자산(IFRS개별),당좌자산구성비율(개별),당좌자산구성비율(연결)
6690,(주)진양홀딩스,100250,Dec-14,130462894.0,13592620.0,533931547.0,43264480.0,0.0,184810334.0,23.410206054819422,21.888624985105064
6691,(주)진양홀딩스,100250,Dec-15,127737004.0,11258517.0,536626201.0,40928338.0,0.0,184488833.0,22.184723776750218,21.705702551038875
6692,(주)진양홀딩스,100250,Dec-16,140382214.0,11493449.0,554262857.0,45540459.0,0.0,182348583.0,24.974396976805682,23.25408664358687
6693,(주)진양홀딩스,100250,Dec-17,147279678.0,10479670.0,552714840.0,59350255.0,0.0,188078276.0,31.55614580388859,24.750558172094674
6694,(주)진양홀딩스,100250,Dec-18,155297009.0,10955893.0,496161913.0,64750707.0,0.0,237028923.0,27.317639628308143,29.091534883694308
6695,(주)진양홀딩스,100250,Dec-19,129847567.0,10106633.0,513948279.0,44671418.0,0.0,237991298.0,18.770189656262136,23.29824593108522
6696,(주)진에어,272450,Dec-17,,,,399180932.0,389213.0,498274611.0,80.0345251787272,
6697,(주)진에어,272450,Dec-18,426986035.0,1404269.0,519526006.0,426986035.0,1404269.0,519526006.0,81.9173171477387,81.9173171477387
6698,(주)진에어,272450,Dec-19,,,,353265729.0,1631434.0,704417548.0,49.91844623950226,
6699,(주)차바이오텍,85660,Dec-11,262517559.0,17356013.0,475019670.0,175419823.0,11334460.0,354100256.0,46.338673926290525,51.610819821419184
6700,(주)차바이오텍,85660,Dec-12,283549819.0,15405039.0,518469960.0,138292130.0,8603769.0,344759724.0,37.61702773610527,51.71847950457921
6701,(주)차바이오텍,85660,Dec-13,428435550.0,15476457.0,685465596.0,164029745.0,6391383.0,390774048.0,40.340028414578846,60.245050285499666
6702,(주)차바이오텍,85660,Dec-14,357963279.0,7614834.0,620884544.0,58722939.0,86883.0,277390339.0,21.13846365788536,56.42730977693656
6703,(주)차바이오텍,85660,Dec-15,370100343.0,9089668.0,644831253.0,55839143.0,120541.0,266667720.0,20.894393217146792,55.985294341805115
6704,(주)차바이오텍,85660,Dec-16,463011778.0,11456320.0,768929187.0,81080253.0,151885.0,319047337.0,25.365630304571386,58.72523317286953
6705,(주)차바이오텍,85660,Dec-17,475060315.0,14658701.0,785602167.0,77457861.0,162606.0,297631232.0,25.97014247483275,58.60493177585647
6706,(주)차바이오텍,85660,Dec-18,463557881.0,13306982.0,947531799.0,68453348.0,266270.0,283636589.0,24.04029686028977,47.51828904055599
6707,(주)차바이오텍,85660,Dec-19,509150269.0,17798846.0,1162923422.0,88411585.0,150291.0,320192650.0,27.56505934786448,42.25139967986645
6708,(주)창해에탄올,4650,Dec-14,140193319.0,60866160.0,311314288.0,37880223.0,6743097.0,106356306.0,29.276238683957303,25.48137430813969
6709,(주)창해에탄올,4650,Dec-15,157560084.0,62084312.0,343665015.0,48995623.0,8500535.0,115097690.0,35.183232608751744,27.781638465585445
6710,(주)창해에탄올,4650,Dec-16,140591413.0,68999440.0,414543168.0,36036473.0,11614455.0,179370471.0,13.615406072050733,17.270088745015816
6711,(주)창해에탄올,4650,Dec-17,115755508.0,41873854.0,383132532.0,44759765.0,10181582.0,168501703.0,20.52096945275384,19.28357626389189
6712,(주)창해에탄올,4650,Dec-18,127411483.0,46127201.0,365404238.0,38405437.0,12657007.0,161229994.0,15.969999974074303,22.245029900282656
6713,(주)창해에탄올,4650,Dec-19,50127129.0,12759318.0,193042599.0,35262933.0,10456126.0,158091079.0,15.691465424181208,19.357287559105025
6714,(주)천보,278280,Dec-19,153243759.0,28300133.0,235236916.0,130309198.0,21400085.0,210937373.0,51.63101798940105,53.11395342387502
6715,(주)천일고속,650,Dec-11,,,,18518511.0,416173.0,54678596.0,33.106808375255284,
6716,(주)천일고속,650,Dec-12,,,,21160621.0,323155.0,57227639.0,36.41154233184423,
6717,(주)천일고속,650,Dec-13,,,,15615229.0,363058.0,60338619.0,25.27762692082827,
6718,(주)천일고속,650,Dec-14,,,,22384706.0,333618.0,62273002.0,35.41035005828047,
6719,(주)천일고속,650,Dec-15,,,,22135541.0,383668.0,63067608.0,34.48977008926674,
6720,(주)천일고속,650,Dec-16,,,,13163553.0,313451.0,52541981.0,24.45682815042699,
6721,(주)천일고속,650,Dec-17,,,,29142643.0,276148.0,67842442.0,42.549315957700934,
6722,(주)천일고속,650,Dec-18,,,,12811399.0,333643.0,80409027.0,15.517854730414783,
6723,(주)천일고속,650,Dec-19,,,,12149418.0,336200.0,80044782.0,14.758261194339939,
6724,(주)체리부로,66360,Dec-17,74654187.0,21770695.0,255024663.0,54135309.0,20925184.0,204540574.0,16.236448519988997,20.736618716755252
6725,(주)체리부로,66360,Dec-18,73148168.0,25321104.0,268293663.0,54265433.0,22512859.0,205008167.0,15.488443443328773,17.826386007484643
6726,(주)체리부로,66360,Dec-19,63812703.0,26332445.0,280388592.0,46668406.0,22805897.0,217017651.0,10.995653528661592,13.367254970202211
6727,(주)초록뱀미디어,47820,Dec-11,17548167.0,2188.0,29416979.0,15876969.0,0.0,28584511.0,55.54395875444572,59.64575424281331
6728,(주)초록뱀미디어,47820,Dec-12,16290438.0,1901.0,27916272.0,14399682.0,0.0,27255612.0,52.83198924316944,58.34782309041837
6729,(주)초록뱀미디어,47820,Dec-13,15512065.0,0.0,25121960.0,14379613.0,0.0,24860465.0,57.84128736127824,61.74703327288158
6730,(주)초록뱀미디어,47820,Dec-14,12697365.0,0.0,26896001.0,12008963.0,0.0,26785177.0,44.83436118417287,47.209118560041695
6731,(주)초록뱀미디어,47820,Dec-15,55181542.0,0.0,114401924.0,46587734.0,0.0,102352547.0,45.51692690168228,48.23480241468666
6732,(주)초록뱀미디어,47820,Dec-16,50834894.0,0.0,124196884.0,37836182.0,0.0,110227736.0,34.3254641463379,40.930893242055895
6733,(주)초록뱀미디어,47820,Dec-17,42432567.0,57366.0,111076858.0,32109480.0,0.0,99133105.0,32.3902696278907,38.14944153353708
6734,(주)초록뱀미디어,47820,Dec-18,64021137.0,0.0,169114745.0,64019845.0,0.0,164541543.0,38.908013035954085,37.85662628057654
6735,(주)초록뱀미디어,47820,Dec-19,32309151.0,0.0,186524565.0,18131215.0,0.0,180301470.0,10.056055006096178,17.321660018346645
6736,(주)초록뱀이앤엠,131100,Dec-11,,,,24414331.0,8383740.0,64111408.0,25.004272250579803,
6737,(주)초록뱀이앤엠,131100,Dec-12,26669261.0,6187688.0,86658960.0,24791257.0,5602660.0,82166108.0,23.35342085327931,23.63468589976155
6738,(주)초록뱀이앤엠,131100,Dec-13,21167147.0,8551687.0,101255908.0,17660063.0,6588116.0,95417041.0,11.603741725757352,12.458986590688614
6739,(주)초록뱀이앤엠,131100,Dec-14,20574583.0,10904821.0,123508200.0,14500585.0,5565504.0,113772085.0,7.853491478160042,7.829246964978844
6740,(주)초록뱀이앤엠,131100,Dec-15,17751034.0,5581179.0,102386014.0,15594020.0,4009504.0,93550943.0,12.383109810020835,11.886247471261065
6741,(주)초록뱀이앤엠,131100,Dec-16,5832528.0,2133623.0,51776739.0,5826407.0,2133623.0,51752359.0,7.135489224752055,7.1439512635200915
6742,(주)초록뱀이앤엠,131100,Dec-17,8749339.0,2713571.0,30346571.0,8740221.0,2713571.0,30335832.0,19.866440452333727,19.889456373835447
6743,(주)초록뱀이앤엠,131100,Dec-18,31542214.0,6283484.0,52599825.0,31458339.0,6283484.0,52505576.0,47.94701233255683,48.020559003760944
6744,(주)초록뱀컴퍼니,52300,Dec-11,13636754.0,2396581.0,20287478.0,10412255.0,0.0,21489913.0,48.45182481660116,55.40448645218494
6745,(주)초록뱀컴퍼니,52300,Dec-12,15237912.0,15799.0,50359740.0,5579678.0,0.0,30792695.0,18.120135311313284,30.22675057496326
6746,(주)초록뱀컴퍼니,52300,Dec-13,21424851.0,49415.0,54730099.0,7742207.0,36472.0,37831143.0,20.368760732394474,39.05608867983228
6747,(주)초록뱀컴퍼니,52300,Dec-14,11495408.0,32947.0,38724966.0,8782931.0,32947.0,36000120.0,24.305430093010802,29.59966704683485
6748,(주)초록뱀컴퍼니,52300,Dec-15,22133763.0,6130.0,58338825.0,21573609.0,6130.0,58149374.0,37.08978707148249,37.929514350006194
6749,(주)초록뱀컴퍼니,52300,Dec-16,15116071.0,5461.0,108560831.0,4612088.0,5461.0,99565125.0,4.626747568488464,13.919025730375994
6750,(주)초록뱀컴퍼니,52300,Dec-17,15674900.0,58203.0,118083662.0,9658208.0,58203.0,113683574.0,8.44449612395191,13.225112378374579
6751,(주)초록뱀컴퍼니,52300,Dec-18,17869926.0,74080.0,153849231.0,15641530.0,74080.0,148076955.0,10.513080850426725,11.567068541278571
6752,(주)초록뱀컴퍼니,52300,Dec-19,17260649.0,45252.0,142431125.0,14881259.0,45252.0,141477158.0,10.486503411384614,12.086822314996109
6753,(주)초록뱀헬스케어,118000,Dec-11,,,,47653999.0,3121218.0,58089712.0,76.66207916472369,
6754,(주)초록뱀헬스케어,118000,Dec-12,,,,22066373.0,1584418.0,30389424.0,67.39829948734797,
6755,(주)초록뱀헬스케어,118000,Dec-13,9666502.0,1774908.0,21967531.0,10597385.0,1774908.0,19814271.0,44.525872286696796,35.9239005967489
6756,(주)초록뱀헬스케어,118000,Dec-14,10551289.0,1110102.0,19672574.0,9567340.0,1110102.0,19121988.0,44.22781773526895,47.991620211976326
6757,(주)초록뱀헬스케어,118000,Dec-15,6554032.0,2029961.0,16405118.0,6038437.0,2029961.0,16844156.0,23.797428615598193,27.57719267852874
6758,(주)초록뱀헬스케어,118000,Dec-16,16002192.0,1245285.0,28844768.0,14985352.0,1245285.0,29456774.0,46.64484644516742,51.15973545011698
6759,(주)초록뱀헬스케어,118000,Dec-17,26107192.0,4001810.0,36741415.0,11301539.0,1830281.0,23040074.0,41.107758594872564,60.16475413372076
6760,(주)초록뱀헬스케어,118000,Dec-18,54271756.0,5591751.0,61440300.0,42048038.0,1238414.0,49381964.0,82.64074713593813,79.23139209932243
6761,(주)초록뱀헬스케어,118000,Dec-19,45588928.0,3902206.0,69804708.0,36202329.0,1494433.0,60409225.0,57.454628825316,59.719069378529596
6762,(주)칩스앤미디어,94360,Dec-13,13868941.0,0.0,17773546.0,13863993.0,0.0,18023644.0,76.92114313842417,78.03136751664525
6763,(주)칩스앤미디어,94360,Dec-14,14659224.0,0.0,19427600.0,14635922.0,0.0,19664010.0,74.42999673006676,75.45566101834503
6764,(주)칩스앤미디어,94360,Dec-15,20287163.0,0.0,27612999.0,20251518.0,0.0,27810373.0,72.82001575455317,73.46961117841637
6765,(주)칩스앤미디어,94360,Dec-16,23264195.0,0.0,31641419.0,23131394.0,0.0,31748862.0,72.8573956446061,73.52449964396351
6766,(주)칩스앤미디어,94360,Dec-17,21035038.0,0.0,29007462.0,20982995.0,0.0,29206913.0,71.8425634369507,72.51595468779723
6767,(주)칩스앤미디어,94360,Dec-18,23836796.0,0.0,31857435.0,23789445.0,0.0,32078719.0,74.1595853624953,74.82333715818615
6768,(주)칩스앤미디어,94360,Dec-19,26614731.0,0.0,35860269.0,26569320.0,0.0,36098846.0,73.60157718061126,74.21787884524792
6769,(주)카나리아바이오,16790,Dec-18,,,,71742557.0,12418409.0,94051474.0,63.07625545560296,
6770,(주)카나리아바이오,16790,Dec-19,,,,74904402.0,16222592.0,97377192.0,60.26237642999605,
6771,(주)카스,16920,Dec-11,70693062.0,26392849.0,105053108.0,56643551.0,16014975.0,104875852.0,38.739686233967376,42.16935019190484
6772,(주)카스,16920,Dec-12,74027007.0,25119888.0,113300349.0,55396550.0,16839942.0,113418622.0,33.9949536681904,43.165903222416375
6773,(주)카스,16920,Dec-13,73097704.0,28235969.0,117374422.0,55592954.0,17968799.0,114727539.0,32.79435376017261,38.22104870514293
6774,(주)카스,16920,Dec-14,79778516.0,24969887.0,130907852.0,65290680.0,16521325.0,127855414.0,38.14414538597482,41.86809894336972
6775,(주)카스,16920,Dec-15,76683763.0,23880211.0,129570571.0,62033990.0,16215265.0,126417282.0,36.24403584313733,40.752735434036175
6776,(주)카스,16920,Dec-16,70181206.0,20559364.0,121662181.0,55342622.0,14323076.0,120099217.0,34.154715596522166,40.78657935615999
6777,(주)카스,16920,Dec-17,66242781.0,17991871.0,116218525.0,53059871.0,11169337.0,118562088.0,35.33214934608777,41.51740008746454
6778,(주)카스,16920,Dec-18,71910271.0,19707306.0,122741403.0,59615312.0,12793396.0,127522433.0,36.71661126478037,42.53085244593465
6779,(주)카스,16920,Dec-19,70507312.0,22204846.0,129321340.0,54633953.0,14839472.0,130119299.0,30.58307361462192,37.35073113223231
6780,(주)카이노스메드,284620,Dec-18,,,,,,,,
6781,(주)카이노스메드,284620,Dec-19,,,,,,,,
6782,(주)카카오,35720,Dec-17,1993096161.0,21560064.0,6349428455.0,632508485.0,5507670.0,4956877856.0,12.649107628122277,31.050607325884105
6783,(주)카카오,35720,Dec-18,2858950415.0,35836146.0,7959542105.0,1261479760.0,2639639.0,6202838879.0,20.294580361612518,35.46829995693578
6784,(주)카카오,35720,Dec-19,2829694454.0,49449771.0,8737255756.0,1014030589.0,3989089.0,6484360617.0,15.576578164884625,31.820571134028736
6785,(주)카프로,6380,Dec-11,,,,521357159.0,63010204.0,887539265.0,51.6424425459081,
6786,(주)카프로,6380,Dec-12,,,,367148156.0,70589572.0,734636253.0,40.36808458457604,
6787,(주)카프로,6380,Dec-13,,,,293654283.0,47714404.0,643433406.0,38.223051011435984,
6788,(주)카프로,6380,Dec-14,,,,161367013.0,50573051.0,498408333.0,22.22955650302099,
6789,(주)카프로,6380,Dec-15,,,,144157486.0,50597642.0,437356251.0,21.39213599578802,
6790,(주)카프로,6380,Dec-16,,,,215630202.0,68931584.0,473850324.0,30.95885147057534,
6791,(주)카프로,6380,Dec-17,,,,227888040.0,64816918.0,462168690.0,35.2838964491515,
6792,(주)카프로,6380,Dec-18,,,,223397154.0,69157789.0,433099364.0,35.61292807624626,
6793,(주)카프로,6380,Dec-19,,,,193673357.0,43954236.0,364396473.0,41.086874350729516,
6794,(주)캐리소프트,317530,Dec-19,9224095.0,882680.0,21133741.0,8684751.0,651202.0,21784622.0,36.877155821202685,39.46965660268099
6795,(주)캐스텍코리아,71850,Dec-14,97090224.0,34806452.0,208916770.0,70101942.0,15634166.0,184624822.0,29.501870555628756,29.812720156452734
6796,(주)캐스텍코리아,71850,Dec-15,109726317.0,36051054.0,229525463.0,80750331.0,15504102.0,203901458.0,31.998902626777685,32.0989497361345
6797,(주)캐스텍코리아,71850,Dec-16,108133340.0,35372304.0,243371092.0,82939969.0,17753580.0,217766044.0,29.934138400383485,29.897156396865736
6798,(주)캐스텍코리아,71850,Dec-17,120824976.0,35266301.0,261098687.0,98913021.0,17747064.0,238562123.0,34.0229857025543,32.76871131872065
6799,(주)캐스텍코리아,71850,Dec-18,126052283.0,43856596.0,290374346.0,96642192.0,20171199.0,258107077.0,29.627623499839178,28.306800560129368
6800,(주)캐스텍코리아,71850,Dec-19,122587413.0,38800398.0,292991021.0,101594598.0,16408640.0,259233643.0,32.86068776188899,28.597127213669797
6801,(주)캠시스,50110,Dec-11,67540509.0,22716237.0,124662007.0,75713258.0,7617986.0,128586068.0,52.9569595362384,35.95664234733522
6802,(주)캠시스,50110,Dec-12,85965799.0,14086543.0,158755302.0,97841440.0,4267588.0,160450806.0,58.31934057096603,45.276759323603564
6803,(주)캠시스,50110,Dec-13,135692820.0,47022156.0,225439735.0,155108669.0,7982950.0,220680014.0,66.6692539724055,39.33231379996077
6804,(주)캠시스,50110,Dec-14,128087898.0,32264745.0,243011788.0,121069711.0,6450335.0,217365315.0,52.73121702972712,39.43148346367461
6805,(주)캠시스,50110,Dec-15,127151891.0,53756500.0,258329414.0,133774269.0,4717200.0,232832371.0,55.42917784400348,28.411550145814985
6806,(주)캠시스,50110,Dec-16,128252945.0,49595037.0,255517072.0,168994441.0,4279792.0,246285543.0,66.87954436692209,30.783817059393982
6807,(주)캠시스,50110,Dec-17,154261634.0,68825513.0,256174816.0,146057048.0,5248587.0,216896457.0,64.91966855871694,33.350710399261104
6808,(주)캠시스,50110,Dec-18,200770124.0,65739553.0,323293107.0,121327471.0,3966941.0,233595526.0,50.24091514492448,41.76722858492619
6809,(주)캠시스,50110,Dec-19,275018436.0,121038165.0,432593959.0,179010196.0,32281905.0,318210958.0,46.11038284860071,35.59464199545144
6810,(주)컴투스,78340,Dec-11,50321739.0,0.0,75253802.0,48540177.0,0.0,77084061.0,62.970445991422274,66.86936428806614
6811,(주)컴투스,78340,Dec-12,46215068.0,0.0,100424365.0,43290787.0,0.0,101153193.0,42.79725208476612,46.01977617682721
6812,(주)컴투스,78340,Dec-13,64064366.0,0.0,118273996.0,61377774.0,0.0,119553679.0,51.33909262633398,54.166061997262695
6813,(주)컴투스,78340,Dec-14,173825555.0,0.0,249689387.0,169144994.0,0.0,248982434.0,67.93450898628454,69.6167174298041
6814,(주)컴투스,78340,Dec-15,507598524.0,0.0,582147905.0,500927088.0,0.0,579284560.0,86.47340574725484,87.1940824041959
6815,(주)컴투스,78340,Dec-16,654308373.0,0.0,711986084.0,645119352.0,0.0,706449728.0,91.31850808781117,91.89903956044174
6816,(주)컴투스,78340,Dec-17,768017610.0,0.0,838310852.0,757215511.0,0.0,830072450.0,91.22282169466051,91.61489537773512
6817,(주)컴투스,78340,Dec-18,774006572.0,0.0,909300696.0,768667582.0,0.0,901686976.0,85.2477192705953,85.12107990292355
6818,(주)컴투스,78340,Dec-19,765543167.0,0.0,1004978011.0,754393112.0,0.0,993733892.0,75.91500280640524,76.17511613395888
6819,(주)컴투스홀딩스,63080,Dec-11,66564919.0,0.0,77893415.0,65593225.0,0.0,77557375.0,84.5738074554483,85.4564137417778
6820,(주)컴투스홀딩스,63080,Dec-12,65421708.0,0.0,99383970.0,62952982.0,0.0,97041540.0,64.87220009080647,65.82722344458568
6821,(주)컴투스홀딩스,63080,Dec-13,63705280.0,0.0,179245827.0,55779059.0,0.0,175060338.0,31.862762083779366,35.540732560541
6822,(주)컴투스홀딩스,63080,Dec-14,68622461.0,0.0,226440965.0,66811327.0,0.0,207446045.0,32.206604372717734,30.304790919787855
6823,(주)컴투스홀딩스,63080,Dec-15,107616981.0,0.0,331942511.0,105730705.0,0.0,287623306.0,36.76013132259873,32.420367212321295
6824,(주)컴투스홀딩스,63080,Dec-16,59505197.0,0.0,327582214.0,42733169.0,0.0,231075450.0,18.493167058638207,18.164965757267883
6825,(주)컴투스홀딩스,63080,Dec-17,36433390.0,0.0,338029216.0,21453853.0,0.0,206670519.0,10.38070311324858,10.778177824723885
6826,(주)컴투스홀딩스,63080,Dec-18,37777149.0,0.0,354106374.0,15099292.0,0.0,182377281.0,8.279151831416986,10.668305281621391
6827,(주)컴투스홀딩스,63080,Dec-19,35522622.0,0.0,399323374.0,15077046.0,0.0,198900359.0,7.580200496269591,8.895703160116042
6828,(주)케스피온,79190,Dec-11,16887656.0,4091561.0,66510911.0,12774251.0,4091561.0,63483087.0,13.677170424935383,19.23909146275263
6829,(주)케스피온,79190,Dec-12,26420084.0,9096486.0,77206051.0,21672228.0,8980586.0,72482157.0,17.510022501123967,22.438135062755638
6830,(주)케스피온,79190,Dec-13,,,,35817448.0,16075419.0,92444485.0,21.35555084762493,
6831,(주)케스피온,79190,Dec-14,33161948.0,16541025.0,105448478.0,30810857.0,15818572.0,98089191.0,15.284339535433626,15.7621269792059
6832,(주)케스피온,79190,Dec-15,39164540.0,16202492.0,106282803.0,36612169.0,13881075.0,96604732.0,23.53000058009581,21.604669195636475
6833,(주)케스피온,79190,Dec-16,47332737.0,14140253.0,107043378.0,44549689.0,11679545.0,97760408.0,33.62316572983206,31.008442203683074
6834,(주)케스피온,79190,Dec-17,44187006.0,15605608.0,110999149.0,46711036.0,11495234.0,107131238.0,32.87164664334412,25.749204617775945
6835,(주)케스피온,79190,Dec-18,53772098.0,4428777.0,87298957.0,49142952.0,987835.0,79682458.0,60.43377452035929,56.52223428053098
6836,(주)케스피온,79190,Dec-19,16003499.0,3302187.0,49571438.0,22387446.0,1594466.0,53059247.0,39.18823046998764,25.622238354271666
6837,(주)케어랩스,263700,Dec-18,51121130.0,171050.0,124608857.0,46325041.0,0.0,116800344.0,39.661733359278465,40.888008466364475
6838,(주)케어랩스,263700,Dec-19,47539930.0,609299.0,127113197.0,41594735.0,240528.0,118810469.0,34.806871269904676,36.92034509996629
6839,(주)케어젠,214370,Dec-15,,,,209694475.0,2411858.0,249422702.0,83.10495209052783,
6840,(주)케어젠,214370,Dec-16,182887114.0,3518185.0,230681995.0,141272170.0,3501818.0,226036810.0,60.95040537866376,77.75592932599703
6841,(주)케어젠,214370,Dec-17,164082795.0,3687051.0,221822603.0,128777295.0,3687051.0,218425390.0,57.26909495274336,72.3081155079584
6842,(주)케어젠,214370,Dec-18,166013251.0,5557518.0,218938148.0,165790333.0,5516033.0,218845344.0,73.23633076699132,73.28815670807629
6843,(주)케어젠,214370,Dec-19,177457905.0,5446307.0,231847041.0,177289819.0,5446307.0,231762639.0,74.14633900505422,74.19184530373195
6844,(주)케이비지,318000,Dec-19,,,,18208302.0,3802545.0,28156723.0,51.16276137674119,
6845,(주)케이사인,192250,Dec-14,37751628.0,0.0,45455854.0,37615539.0,0.0,45624681.0,82.44559342782036,83.0511907223215
6846,(주)케이사인,192250,Dec-15,41414593.0,676092.0,53622665.0,39570022.0,676092.0,52888784.0,73.53908911953808,75.97254071575891
6847,(주)케이사인,192250,Dec-16,61585514.0,0.0,77613827.0,59417150.0,0.0,77141186.0,77.02390004737548,79.34863719579245
6848,(주)케이사인,192250,Dec-17,50634742.0,0.0,73192849.0,45421598.0,0.0,71381046.0,63.632575515914965,69.1799030804225
6849,(주)케이사인,192250,Dec-18,49037977.0,60396.0,70392703.0,44072768.0,0.0,68349854.0,64.48114431963526,69.5776393186663
6850,(주)케이사인,192250,Dec-19,44098763.0,125480.0,66893962.0,39164051.0,0.0,64068712.0,61.12820092278427,65.73580288158145
6851,(주)케이씨,29460,Dec-11,139207085.0,16751829.0,252532666.0,108541277.0,15956473.0,214166667.0,43.23025860975835,48.49085781243049
6852,(주)케이씨,29460,Dec-12,123773674.0,16627118.0,238289794.0,104622480.0,14383796.0,210118351.0,42.94659822454061,44.96481120798652
6853,(주)케이씨,29460,Dec-13,190982626.0,17498585.0,305909308.0,147482703.0,14747254.0,250893732.0,52.905047863053035,56.71093898195474
6854,(주)케이씨,29460,Dec-14,231028816.0,24504904.0,352438882.0,180237930.0,19915155.0,283647330.0,56.52186995731636,58.59850389605992
6855,(주)케이씨,29460,Dec-15,262131145.0,20441833.0,403859116.0,203795847.0,16768415.0,328158540.0,56.993010756325276,59.84495642782519
6856,(주)케이씨,29460,Dec-16,287320433.0,33429280.0,472905030.0,202559356.0,22417290.0,354850862.0,50.76557091750844,53.687556040585996
6857,(주)케이씨,29460,Dec-17,223774263.0,25324821.0,376126457.0,97177499.0,17541994.0,195432205.0,40.748404286796024,52.76136211816655
6858,(주)케이씨,29460,Dec-18,272471681.0,24387737.0,572109826.0,131543475.0,16737628.0,380873827.0,30.1427503969707,43.36299303483734
6859,(주)케이씨,29460,Dec-19,330354968.0,11043798.0,680451758.0,157836629.0,4407027.0,459377957.0,33.39942625936664,46.92634947972314
6860,(주)케이씨씨,2380,Dec-11,2438882113.0,588200315.0,7342270308.0,1966015742.0,480058536.0,7088110720.0,20.964080058839713,25.205852146079827
6861,(주)케이씨씨,2380,Dec-12,1699659600.0,502478151.0,6823989638.0,1204088629.0,416749126.0,6577994367.0,11.969294272276471,17.543717275498008
6862,(주)케이씨씨,2380,Dec-13,2015585277.0,476704002.0,7051729096.0,1493701868.0,394059246.0,6812823452.0,16.14077672418158,21.82275090336227
6863,(주)케이씨씨,2380,Dec-14,2561228800.0,512563471.0,8654534051.0,2003054338.0,418400594.0,8345235449.0,18.988724208972286,23.671584361763347
6864,(주)케이씨씨,2380,Dec-15,2205659681.0,526678989.0,8668411154.0,1644438999.0,446985370.0,8391078322.0,14.27055716856411,19.368955419532007
6865,(주)케이씨씨,2380,Dec-16,2288828081.0,525662278.0,9162368432.0,1890609798.0,427419517.0,8861405637.0,16.51194337488153,19.243559305496394
6866,(주)케이씨씨,2380,Dec-17,2452254425.0,549494719.0,9543776838.0,1994907302.0,434539139.0,9207335730.0,16.947010609332914,19.937177265334544
6867,(주)케이씨씨,2380,Dec-18,2645608938.0,592569704.0,8965418419.0,2282402036.0,491879692.0,8659579067.0,20.676782672073962,22.899536173895555
6868,(주)케이씨씨,2380,Dec-19,3230340612.0,481101854.0,9382221503.0,2799493777.0,374852058.0,9199571692.0,26.35602830410553,29.30264177967788
6869,(주)케이씨씨건설,21320,Dec-11,893574947.0,145016334.0,1122535084.0,876620035.0,139292150.0,1104073489.0,66.78250065290717,66.68465188033268
6870,(주)케이씨씨건설,21320,Dec-12,840233980.0,167101269.0,1079961586.0,829792254.0,167033895.0,1068815098.0,62.00870105972249,62.329319831937056
6871,(주)케이씨씨건설,21320,Dec-13,785194118.0,154029237.0,1117763492.0,783249856.0,154019252.0,1115656091.0,56.40005097233857,56.466764706249684
6872,(주)케이씨씨건설,21320,Dec-14,749551839.0,139343279.0,1129961182.0,748914724.0,139343279.0,1129225515.0,53.98137368513144,54.002612631342586
6873,(주)케이씨씨건설,21320,Dec-15,528110329.0,99479692.0,838081524.0,527824152.0,99479692.0,837655500.0,51.13611263819075,51.144265172942774
6874,(주)케이씨씨건설,21320,Dec-16,632481851.0,143838057.0,902760270.0,632218524.0,143838057.0,902355294.0,54.12285717692038,54.12774689342499
6875,(주)케이씨씨건설,21320,Dec-17,682467412.0,127912149.0,942080848.0,682207183.0,127912149.0,941683141.0,58.86215966565764,58.86493332045744
6876,(주)케이씨씨건설,21320,Dec-18,718352738.0,198467510.0,969157830.0,718134674.0,198467510.0,968810495.0,53.63971248061263,53.64298898560207
6877,(주)케이씨씨건설,21320,Dec-19,,,,805934051.0,88202163.0,1039194851.0,69.06615129100558,
6878,(주)케이씨아이,36670,Dec-11,,,,21209204.0,8786467.0,51991277.0,23.893887045705764,
6879,(주)케이씨아이,36670,Dec-12,,,,18159058.0,8885064.0,53005558.0,17.496267089575777,
6880,(주)케이씨아이,36670,Dec-13,,,,19580883.0,9335264.0,54223309.0,18.895230093759125,
6881,(주)케이씨아이,36670,Dec-14,,,,23936172.0,10323427.0,56195856.0,24.223752370637435,
6882,(주)케이씨아이,36670,Dec-15,,,,25184287.0,9605464.0,55610968.0,28.01393962428419,
6883,(주)케이씨아이,36670,Dec-16,,,,30259348.0,15766970.0,60366478.0,24.007327377953043,
6884,(주)케이씨아이,36670,Dec-17,,,,31957772.0,12635568.0,62710014.0,30.81199120765624,
6885,(주)케이씨아이,36670,Dec-18,,,,35299510.0,16080168.0,65743049.0,29.23402898456991,
6886,(주)케이씨아이,36670,Dec-19,,,,42315220.0,17440142.0,78286906.0,31.77425098393849,
6887,(주)케이씨에스,115500,Dec-11,,,,18933482.0,471026.0,21156718.0,87.26521760133117,
6888,(주)케이씨에스,115500,Dec-12,,,,19230285.0,0.0,20447253.0,94.04825675116359,
6889,(주)케이씨에스,115500,Dec-13,,,,20666468.0,2320877.0,21978884.0,83.46916522240164,
6890,(주)케이씨에스,115500,Dec-14,,,,22321002.0,519393.0,24899545.0,87.55826261082281,
6891,(주)케이씨에스,115500,Dec-15,,,,19419172.0,278647.0,22368470.0,85.56921863676862,
6892,(주)케이씨에스,115500,Dec-16,,,,24490183.0,1255864.0,27451612.0,84.63735754388485,
6893,(주)케이씨에스,115500,Dec-17,,,,22978065.0,1494134.0,28510219.0,75.35519457076076,
