,회사명,거래소코드,회계년도,장기차입금(IFRS연결),단기차입금(IFRS연결),회사채(IFRS연결),자산(IFRS연결),장기차입금(IFRS개별),단기차입금(IFRS개별),회사채(IFRS개별),자산(IFRS개별),차입금의존도(개별),차입금의존도(연결)
9900,대한뉴팜(주),54670,Dec-16,,,,,8076157.0,19906857.0,50000.0,40449261.0,69.30414377656986,
9901,대한뉴팜(주),54670,Dec-17,,,,,12756552.0,24054979.0,0.0,45524783.0,80.86042057575541,
9902,대한뉴팜(주),54670,Dec-18,,,,,6327472.0,21450166.0,0.0,53377157.0,52.04031005248181,
9903,대한뉴팜(주),54670,Dec-19,,,,,8436250.0,17136684.0,0.0,66764698.0,38.303077473667294,
9904,대한방직(주),1070,Dec-11,1851675.0,136308526.0,0.0,272312547.0,1644260.0,129915603.0,0.0,61164955.0,215.09026369756995,50.735892459630215
9905,대한방직(주),1070,Dec-12,1626412.0,123722740.0,0.0,241130687.0,1616209.0,118813209.0,0.0,65138044.0,184.8833809010292,51.983906967428
9906,대한방직(주),1070,Dec-13,16508813.0,117111367.0,0.0,255211371.0,16618726.0,113553890.0,0.0,81167812.0,160.37467660209936,52.35667183497087
9907,대한방직(주),1070,Dec-14,1657555.0,111473377.0,0.0,364449488.0,1721708.0,107851193.0,0.0,86955232.0,126.01070514077865,31.041594439007692
9908,대한방직(주),1070,Dec-15,737012.0,137678590.0,0.0,370516547.0,637221.0,135310271.0,0.0,83773016.0,162.28076592109326,37.357468410176025
9909,대한방직(주),1070,Dec-16,736272.0,127323863.0,0.0,371647517.0,560122.0,126871231.0,0.0,88603761.0,143.8216070760247,34.45741707995859
9910,대한방직(주),1070,Dec-17,371708.0,102161098.0,0.0,355954577.0,499847.0,102161098.0,0.0,102705932.0,99.95619824568654,28.805025310855886
9911,대한방직(주),1070,Dec-18,480622.0,48687986.0,0.0,267468485.0,480622.0,48687986.0,0.0,118829609.0,41.377404515401544,18.382953789864253
9912,대한방직(주),1070,Dec-19,461397.0,35766980.0,0.0,197730297.0,461397.0,35766980.0,0.0,117843713.0,30.74273211333726,18.322117323274945
9913,대한약품공업(주),23910,Dec-11,,,,,822470.0,14716574.0,0.0,137455747.0,11.304761233446282,
9914,대한약품공업(주),23910,Dec-12,,,,,295350.0,14220363.0,0.0,124623276.0,11.647674066921496,
9915,대한약품공업(주),23910,Dec-13,,,,,10059070.0,12210484.0,0.0,141376405.0,15.75195945886444,
9916,대한약품공업(주),23910,Dec-14,,,,,12000000.0,12948532.0,0.0,145276671.0,17.173116528805924,
9917,대한약품공업(주),23910,Dec-15,,,,,10000000.0,6117064.0,0.0,164997062.0,9.768091506986956,
9918,대한약품공업(주),23910,Dec-16,,,,,6800000.0,3000000.0,0.0,176418091.0,5.554985854596964,
9919,대한약품공업(주),23910,Dec-17,,,,,12400000.0,5000000.0,0.0,190226456.0,9.146992676980746,
9920,대한약품공업(주),23910,Dec-18,,,,,24000000.0,12000000.0,0.0,209307609.0,17.19956583135972,
9921,대한약품공업(주),23910,Dec-19,,,,,24800000.0,5000000.0,0.0,219740099.0,13.56147564127565,
9922,대한유화(주),6650,Dec-11,25400000.0,176978240.0,0.0,1271667971.0,20000000.0,176978240.0,0.0,225317440.0,87.42254483274796,15.914393113231911
9923,대한유화(주),6650,Dec-12,37000000.0,132923682.0,0.0,1278129428.0,30000000.0,132923682.0,0.0,137346350.0,118.62250580375817,13.294716346989546
9924,대한유화(주),6650,Dec-13,50000000.0,111926727.0,0.0,1354531211.0,50000000.0,111926727.0,0.0,144588007.0,111.99181063475064,11.954447832948457
9925,대한유화(주),6650,Dec-14,145000000.0,90000000.0,0.0,1440420697.0,140000000.0,90000000.0,0.0,149359514.0,153.99085993276597,16.31467809990792
9926,대한유화(주),6650,Dec-15,70000000.0,50000000.0,0.0,1529064058.0,70000000.0,50000000.0,0.0,142447180.0,84.24175192516974,7.847938048910702
9927,대한유화(주),6650,Dec-16,58000000.0,43000000.0,0.0,1763643254.0,55000000.0,43000000.0,0.0,138178829.0,70.92258684577504,5.7267817497063955
9928,대한유화(주),6650,Dec-17,141500000.0,45000000.0,0.0,1970580429.0,140000000.0,45000000.0,0.0,145579975.0,127.07791713798548,9.464216596053488
9929,대한유화(주),6650,Dec-18,51000000.0,5000000.0,0.0,1983913415.0,35000000.0,5000000.0,0.0,144476872.0,27.686092207201163,2.822703832566201
9930,대한유화(주),6650,Dec-19,45000000.0,6500000.0,0.0,2026475126.0,5000000.0,5000000.0,0.0,150819702.0,6.630433469494588,2.5413586053560078
9931,대한전선(주),1440,Dec-11,197606000.0,854277546.0,0.0,3522892708.0,123914000.0,646469016.0,0.0,169916833.0,453.38828555026095,29.858517791680644
9932,대한전선(주),1440,Dec-12,474573395.0,614474156.0,0.0,2880338773.0,411479884.0,348109319.0,0.0,225413474.0,336.97595335405725,37.80970353934127
9933,대한전선(주),1440,Dec-13,557873179.0,324612152.0,0.0,2254974431.0,535272851.0,66759526.0,0.0,198105801.0,303.8943705641411,39.13504822352463
9934,대한전선(주),1440,Dec-14,251105558.0,337477184.0,0.0,1873492658.0,248487342.0,151123839.0,0.0,204157019.0,195.7371747282419,31.41633565985397
9935,대한전선(주),1440,Dec-15,426080187.0,285400877.0,0.0,1552803066.0,412513209.0,118233126.0,0.0,201109312.0,263.90937829870353,45.81914343025905
9936,대한전선(주),1440,Dec-16,402521088.0,209167822.0,0.0,1315810316.0,396519409.0,150164372.0,0.0,210805563.0,259.3308132954727,46.487620788648684
9937,대한전선(주),1440,Dec-17,547176726.0,138278782.0,0.0,1335623183.0,497823866.0,128218427.0,0.0,209726030.0,298.50481268348045,51.321025025963486
9938,대한전선(주),1440,Dec-18,450716109.0,128571446.0,0.0,1172944859.0,450716109.0,119893835.0,0.0,207669261.0,274.7686110367581,49.38744993467762
9939,대한전선(주),1440,Dec-19,0.0,162982552.0,0.0,1235075989.0,0.0,148896320.0,0.0,218730444.0,68.07297478900558,13.196155819688599
9940,대한제강(주),84010,Dec-11,117945918.0,89975998.0,0.0,794943509.0,62945918.0,89975998.0,0.0,212247463.0,72.04887815313957,26.15555868385611
9941,대한제강(주),84010,Dec-12,78766600.0,33963925.0,0.0,778837588.0,21676600.0,33963925.0,0.0,35343656.0,157.42719145976295,14.474201905108874
9942,대한제강(주),84010,Dec-13,95771265.0,45505667.0,0.0,810646282.0,39681265.0,43291441.0,0.0,37081938.0,223.75504214477678,17.427691354044846
9943,대한제강(주),84010,Dec-14,95311320.0,37664413.0,0.0,776610882.0,47133100.0,36628388.0,0.0,41087010.0,203.86367370125012,17.12256885424379
9944,대한제강(주),84010,Dec-15,52868900.0,19343059.0,0.0,635458249.0,6996900.0,16643078.0,0.0,53575823.0,44.124339443185036,11.363761366484363
9945,대한제강(주),84010,Dec-16,45282200.0,13481212.0,0.0,669562190.0,932700.0,7078544.0,0.0,62069502.0,12.906892663646632,8.776393422095714
9946,대한제강(주),84010,Dec-17,13087079.0,10962611.0,0.0,753638612.0,191300.0,535700.0,0.0,63506272.0,1.1447688190545968,3.1911435556860774
9947,대한제강(주),84010,Dec-18,17088420.0,16554823.0,0.0,657105860.0,7400000.0,0.0,0.0,65634732.0,11.274518497310234,5.119912185838672
9948,대한제강(주),84010,Dec-19,12850000.0,8748590.0,0.0,635231706.0,6600000.0,5969130.0,0.0,70820674.0,17.747826009111407,3.400112084455684
9949,대한제당(주),1790,Dec-11,76526045.0,202577754.0,0.0,1595832317.0,54722805.0,150761547.0,0.0,77481781.0,265.20344440714393,17.489544235116526
9950,대한제당(주),1790,Dec-12,47488033.0,187416953.0,0.0,1620715653.0,23971433.0,139273588.0,0.0,14421590004.0,1.131948841665323,14.493904934229693
9951,대한제당(주),1790,Dec-13,53584824.0,154003005.0,0.0,1570047610.0,50150024.0,109277653.0,0.0,13572548895.0,1.174633285415768,13.221753765798223
9952,대한제당(주),1790,Dec-14,126261150.0,198534585.0,0.0,1561333927.0,115093600.0,134823429.0,0.0,14735940374.0,1.6959693284383266,20.80245163339745
9953,대한제당(주),1790,Dec-15,104938700.0,167885990.0,0.0,1541681141.0,78504800.0,124550102.0,0.0,15533961383.0,1.3071675472440565,17.696570499852797
9954,대한제당(주),1790,Dec-16,98708950.0,148231328.0,0.0,1210586736.0,76255000.0,111728234.0,0.0,17074991605.0,1.1009272411293816,20.398396137722095
9955,대한제당(주),1790,Dec-17,86101350.0,108663360.0,0.0,1152870713.0,84564000.0,83679530.0,0.0,13483738472.0,1.247751358789481,16.893889991635167
9956,대한제당(주),1790,Dec-18,44245750.0,137139088.0,0.0,1135447475.0,42965000.0,97392367.0,0.0,11022743789.0,1.2733432771980762,15.974744934810833
9957,대한제당(주),1790,Dec-19,90544150.0,112460157.0,0.0,1143146276.0,77280000.0,89200247.0,0.0,11736775670.0,1.4184495953648912,17.758384142258272
9958,대한제분(주),1130,Dec-11,7979143.0,160792624.0,0.0,845150369.0,0.0,58969037.0,0.0,11067648302.0,0.5328054830703637,19.969436586733597
9959,대한제분(주),1130,Dec-12,18640586.0,153194811.0,0.0,899689781.0,0.0,68812590.0,0.0,654293873.0,10.517076934327337,19.099405220431194
9960,대한제분(주),1130,Dec-13,25027509.0,151165330.0,0.0,897265128.0,0.0,85812244.0,0.0,685695799.0,12.514622974961526,19.636652924730626
9961,대한제분(주),1130,Dec-14,5816990.0,155318816.0,0.0,900381934.0,0.0,100907398.0,0.0,822731635.0,12.264922571015518,17.896383736193442
9962,대한제분(주),1130,Dec-15,1170090.0,136469085.0,0.0,895425738.0,0.0,85769011.0,0.0,769268147.0,11.14942966694811,15.371366843600825
9963,대한제분(주),1130,Dec-16,5673650.0,97072600.0,0.0,867495382.0,0.0,46759756.0,0.0,758978407.0,6.160880937947422,11.844011176534424
9964,대한제분(주),1130,Dec-17,5420650.0,51052266.0,0.0,873461795.0,0.0,28341409.0,0.0,831052514.0,3.4103030220783377,6.465413407119884
9965,대한제분(주),1130,Dec-18,4463250.0,51281009.0,0.0,919690199.0,0.0,16870384.0,0.0,731607235.0,2.305934549704118,6.061199636639816
9966,대한제분(주),1130,Dec-19,22924750.0,74539541.0,0.0,1005108274.0,0.0,5823254.0,0.0,681295179.0,0.8547328939781034,9.69689470489823
9967,대한해운(주),5880,Dec-11,60000000.0,0.0,0.0,1725297150.0,60000000.0,0.0,0.0,652128550.0,9.200639965847223,3.4776618045187178
9968,대한해운(주),5880,Dec-12,,,,,118190300.0,0.0,0.0,75413670.0,156.72264723358512,
9969,대한해운(주),5880,Dec-13,,,,,20000000.0,0.0,0.0,75394157.0,26.527254625315326,
9970,대한해운(주),5880,Dec-14,43753656.0,0.0,0.0,1300693721.0,43753656.0,0.0,0.0,67011369.0,65.29288485361342,3.3638707786150683
9971,대한해운(주),5880,Dec-15,194550422.0,51392000.0,0.0,1517923154.0,700623308.0,51392000.0,0.0,63364419.0,1186.8100739628023,16.202560804998434
9972,대한해운(주),5880,Dec-16,405504491.0,106657316.0,0.0,2204457785.0,394045921.0,47191250.0,0.0,55041321.0,801.6471316159001,23.233005888565927
9973,대한해운(주),5880,Dec-17,43065247.0,159500594.0,0.0,2586814392.0,25831854.0,107697161.0,0.0,57523518.0,232.12943095726516,7.830706432840969
9974,대한해운(주),5880,Dec-18,171426849.0,221569235.0,0.0,2932927976.0,131382326.0,141243900.0,0.0,62861502.0,433.69346472185794,13.399445442092917
9975,대한해운(주),5880,Dec-19,205969831.0,317424600.0,0.0,3340874142.0,187106734.0,192682600.0,0.0,79700470.0,476.52082101899776,15.666391751192165
9976,대한화섬(주),3830,Dec-11,,,,,43334648.0,14498054.0,0.0,86660273.0,66.73496401286435,
9977,대한화섬(주),3830,Dec-12,,,,,29635300.0,5633458.0,0.0,209107506.0,16.866328079107788,
9978,대한화섬(주),3830,Dec-13,,,,,0.0,53856229.0,0.0,239475881.0,22.489208005043313,
9979,대한화섬(주),3830,Dec-14,,,,,0.0,46126167.0,0.0,258689189.0,17.83072851954397,
9980,대한화섬(주),3830,Dec-15,,,,,0.0,52908640.0,0.0,297225142.0,17.800862889317756,
9981,대한화섬(주),3830,Dec-16,,,,,0.0,36543348.0,0.0,322775205.0,11.321609415444412,
9982,대한화섬(주),3830,Dec-17,,,,,0.0,28158574.0,0.0,361696320.0,7.785142519558949,
9983,대한화섬(주),3830,Dec-18,,,,,0.0,20786074.0,0.0,367010224.0,5.663622602513656,
9984,대한화섬(주),3830,Dec-19,,,,,0.0,7924019.0,0.0,401821285.0,1.97202569794181,
9985,대화제약(주),67080,Dec-11,20291480.0,26701210.0,0.0,135581750.0,20291480.0,16550000.0,0.0,416161539.0,8.85268736955531,34.6600408978347
9986,대화제약(주),67080,Dec-12,20436000.0,19735183.0,0.0,130189208.0,20436000.0,7750000.0,0.0,212709194.0,13.250955198485684,30.856000752381874
9987,대화제약(주),67080,Dec-13,12044570.0,20992897.0,0.0,121867604.0,12044570.0,9200000.0,0.0,215119702.0,9.875697020071179,27.10931036274415
9988,대화제약(주),67080,Dec-14,6110720.0,26786647.0,0.0,124073019.0,6110720.0,13700000.0,0.0,203285939.0,9.745248538808186,26.514521259452874
9989,대화제약(주),67080,Dec-15,3888640.0,29721593.0,0.0,124609116.0,3888640.0,14350000.0,0.0,190529703.0,9.572596667512782,26.972531447859723
9990,대화제약(주),67080,Dec-16,2222080.0,47358326.0,0.0,153803314.0,2222080.0,32900000.0,0.0,185891405.0,18.893869783812757,32.23624037125754
9991,대화제약(주),67080,Dec-17,68420.0,49176489.0,0.0,165474579.0,0.0,45500000.0,0.0,197142947.0,23.079699625267345,29.759803165898973
9992,대화제약(주),67080,Dec-18,321665.0,44638420.0,0.0,162055375.0,0.0,37800000.0,0.0,220738570.0,17.124329472642682,27.743655525156143
9993,대화제약(주),67080,Dec-19,6000000.0,28764000.0,0.0,166145365.0,0.0,21400000.0,0.0,187881371.0,11.390165978722818,20.923845814176037
9994,더이앤엠(주),89230,Dec-11,,,,,43053200.0,70765218.0,0.0,188684263.0,60.32215733857995,
9995,더이앤엠(주),89230,Dec-12,,,,,39905900.0,68630760.0,0.0,139669778.0,77.70948128807078,
9996,더이앤엠(주),89230,Dec-13,,,,,29609900.0,65913958.0,0.0,146083370.0,65.3899605410253,
9997,더이앤엠(주),89230,Dec-14,20187000.0,41904082.0,0.0,106921364.0,20187000.0,30251182.0,0.0,158910505.0,31.73999226797498,58.07172643252101
9998,더이앤엠(주),89230,Dec-15,456900.0,6106436.0,0.0,67701532.0,456900.0,6106436.0,0.0,179736715.0,3.651639009870632,9.694516218628554
9999,더이앤엠(주),89230,Dec-16,5000000.0,3500000.0,0.0,68317952.0,5000000.0,3500000.0,0.0,194779266.0,4.363914175546796,12.441824954003305
10000,더이앤엠(주),89230,Dec-17,0.0,4000000.0,0.0,62198072.0,0.0,4000000.0,0.0,213729170.0,1.8715274101331139,6.431067509616698
10001,더이앤엠(주),89230,Dec-18,0.0,2500000.0,0.0,68647746.0,0.0,2500000.0,0.0,224159317.0,1.115278201887098,3.6417801685724687
10002,더이앤엠(주),89230,Dec-19,0.0,14.0,0.0,97692114.0,0.0,0.0,0.0,272018490.0,0.0,1.4330737074642482e-05
10003,덕산네오룩스(주),213420,Dec-15,,,,,0.0,0.0,0.0,324068894.0,0.0,
10004,덕산네오룩스(주),213420,Dec-16,,,,,0.0,1000000.0,0.0,102432492.0,0.9762527304324491,
10005,덕산네오룩스(주),213420,Dec-17,,,,,0.0,1000000.0,0.0,106152833.0,0.9420379765088324,
10006,덕산네오룩스(주),213420,Dec-18,,,,,0.0,1000000.0,0.0,101609533.0,0.9841596260461112,
10007,덕산네오룩스(주),213420,Dec-19,,,,,0.0,1000000.0,0.0,109845465.0,0.9103698545952715,
10008,덕산하이메탈(주),77360,Dec-11,,,,,0.0,0.0,0.0,116511195.0,0.0,
10009,덕산하이메탈(주),77360,Dec-12,,,,,0.0,1818855.0,0.0,123454638.0,1.4732982328294544,
10010,덕산하이메탈(주),77360,Dec-13,0.0,3444794.0,0.0,246519827.0,0.0,1464794.0,0.0,111169870.0,1.3176178041766173,1.3973699567783648
10011,덕산하이메탈(주),77360,Dec-14,4652800.0,3541564.0,0.0,199596910.0,0.0,1341564.0,0.0,117595636.0,1.1408280490952911,4.1054563419844525
10012,덕산하이메탈(주),77360,Dec-15,10920000.0,11617191.0,0.0,218537696.0,0.0,1417191.0,0.0,125992696.0,1.1248199657542053,10.31272472095615
10013,덕산하이메탈(주),77360,Dec-16,0.0,10111669.0,0.0,183494385.0,0.0,1511669.0,0.0,70646746.0,2.139757434829341,5.510614943340092
10014,덕산하이메탈(주),77360,Dec-17,0.0,1383802.0,0.0,182028712.0,0.0,1383802.0,0.0,68188733.0,2.029370453326945,0.7602108397053318
10015,덕산하이메탈(주),77360,Dec-18,0.0,1477216.0,0.0,196250217.0,0.0,1477216.0,0.0,89439265.0,1.6516414798355064,0.752720696354695
10016,덕산하이메탈(주),77360,Dec-19,0.0,1550539.0,0.0,210168585.0,0.0,1550539.0,0.0,98651066.0,1.571740745305276,0.7377596418608423
10017,덕양산업(주),24900,Dec-11,,,,,0.0,0.0,0.0,100213685.0,0.0,
10018,덕양산업(주),24900,Dec-12,,,,,0.0,0.0,0.0,112213891.0,0.0,
10019,덕양산업(주),24900,Dec-13,,,,,0.0,0.0,0.0,112265502.0,0.0,
10020,덕양산업(주),24900,Dec-14,,,,,0.0,0.0,0.0,128672395.0,0.0,
10021,덕양산업(주),24900,Dec-15,59600000.0,4400000.0,0.0,419423211.0,59600000.0,4400000.0,0.0,151327494.0,42.29238078838469,15.259050601279192
10022,덕양산업(주),24900,Dec-16,51912500.0,5166300.0,0.0,410285389.0,51912500.0,4300000.0,0.0,82615269.0,68.04129633712141,13.911974818094242
10023,덕양산업(주),24900,Dec-17,10762500.0,13092000.0,0.0,429003472.0,10762500.0,0.0,0.0,82520707.0,13.042181037057766,5.560444508477079
10024,덕양산업(주),24900,Dec-18,52686574.0,12207000.0,0.0,526312201.0,47012500.0,0.0,0.0,81359759.0,57.78347991419198,12.32986312623978
10025,덕양산업(주),24900,Dec-19,14100881.0,19390830.0,0.0,506308534.0,4600000.0,0.0,0.0,79896237.0,5.757467651448966,6.614881786685428
10026,덕우전자(주),263600,Dec-17,0.0,5383004.0,0.0,115803186.0,0.0,0.0,0.0,79359485.0,0.0,4.648407514453013
10027,덕우전자(주),263600,Dec-18,0.0,6160684.0,0.0,102943543.0,0.0,0.0,0.0,76965809.0,0.0,5.984526877999526
10028,덕우전자(주),263600,Dec-19,0.0,7380772.0,0.0,118817281.0,0.0,0.0,0.0,84580953.0,0.0,6.211867447126652
10029,데브시스터즈(주),194480,Dec-14,,,,,0.0,0.0,0.0,89894065.0,0.0,
10030,데브시스터즈(주),194480,Dec-15,0.0,0.0,0.0,157873953.0,0.0,0.0,0.0,87371799.0,0.0,0.0
10031,데브시스터즈(주),194480,Dec-16,0.0,0.0,0.0,149724792.0,0.0,0.0,0.0,101243316.0,0.0,0.0
10032,데브시스터즈(주),194480,Dec-17,0.0,0.0,0.0,142639647.0,0.0,0.0,0.0,107561588.0,0.0,0.0
10033,데브시스터즈(주),194480,Dec-18,0.0,0.0,0.0,135459203.0,0.0,0.0,0.0,111548923.0,0.0,0.0
10034,데브시스터즈(주),194480,Dec-19,0.0,0.0,0.0,123408357.0,0.0,0.0,0.0,109480425.0,0.0,0.0
10035,도이치모터스(주),67990,Dec-11,1083333.0,21354383.0,0.0,109168467.0,1083333.0,20754383.0,0.0,129168200.0,16.90641814316527,20.553294020332814
10036,도이치모터스(주),67990,Dec-12,22142558.0,32485946.0,0.0,138044135.0,22142558.0,31885946.0,0.0,134817127.0,40.07540080571514,39.57321620364386
10037,도이치모터스(주),67990,Dec-13,0.0,58224202.0,0.0,205987084.0,0.0,39624202.0,0.0,127309389.0,31.124336006356923,28.265947975650747
10038,도이치모터스(주),67990,Dec-14,54666667.0,136789423.0,0.0,369774225.0,50500000.0,49160767.0,0.0,165803123.0,60.10789495201486,51.77648333925925
10039,도이치모터스(주),67990,Dec-15,29176742.0,137516866.0,0.0,391118250.0,4800000.0,75199255.0,0.0,177509298.0,45.067642034165445,42.619746841268594
10040,도이치모터스(주),67990,Dec-16,36739347.0,212041436.0,0.0,433290604.0,12078149.0,161940844.0,0.0,121305662.0,143.45496338002755,57.41661155430917
10041,도이치모터스(주),67990,Dec-17,90627906.0,174327962.0,0.0,557807100.0,20831503.0,176174589.0,0.0,114000242.0,172.81199455699402,47.49955100965907
10042,도이치모터스(주),67990,Dec-18,113099017.0,112662484.0,0.0,595741289.0,40964704.0,100137662.0,0.0,125423622.0,112.50063086202373,37.89589628393207
10043,도이치모터스(주),67990,Dec-19,60396591.0,145714372.0,0.0,804374151.0,49286074.0,113865880.0,0.0,141306199.0,115.45987023541693,25.62376758921981
10044,동국산업(주),5160,Dec-11,73599267.0,85384603.0,0.0,752355125.0,58548800.0,65880566.0,0.0,147210462.0,84.52481183028962,21.131492923637623
10045,동국산업(주),5160,Dec-12,42917267.0,72314867.0,0.0,719246797.0,31300000.0,56405573.0,0.0,162408100.0,54.003201195014285,16.021223101811046
10046,동국산업(주),5160,Dec-13,86597967.0,75057553.0,0.0,765167806.0,85000000.0,64380228.0,0.0,172816175.0,86.4388000718104,21.12680626816649
10047,동국산업(주),5160,Dec-14,103466667.0,91680816.0,0.0,833278628.0,92000000.0,53223508.0,0.0,176491640.0,82.28350532637127,23.419235348491384
10048,동국산업(주),5160,Dec-15,43333333.0,71502834.0,0.0,792329474.0,42000000.0,32584053.0,0.0,175790915.0,42.427706232714016,14.493486708283177
10049,동국산업(주),5160,Dec-16,48200000.0,84455992.0,0.0,835966016.0,47000000.0,37716435.0,0.0,189292271.0,44.7543021975789,15.868586696232398
10050,동국산업(주),5160,Dec-17,26030000.0,77169927.0,0.0,827026979.0,22000000.0,32604262.0,0.0,212142161.0,25.7394672245278,12.478423270397325
10051,동국산업(주),5160,Dec-18,21810000.0,83710367.0,0.0,781595349.0,17210000.0,26195947.0,0.0,183762058.0,23.6207340472863,13.500639062784392
10052,동국산업(주),5160,Dec-19,8466667.0,60414259.0,0.0,752912818.0,5000000.0,18110180.0,0.0,158181682.0,14.609896485991342,9.14859255324831
10053,동국제강(주),1230,Dec-11,995313000.0,2538147000.0,0.0,10152885174.0,485905000.0,1049079000.0,0.0,152741946.0,1004.9524968079169,34.80252105134268
10054,동국제강(주),1230,Dec-12,867109000.0,1491798000.0,0.0,9320675934.0,443445000.0,246278000.0,0.0,127100284.0,542.6604711599228,25.308325455186885
10055,동국제강(주),1230,Dec-13,854241000.0,2009368000.0,0.0,9109804819.0,508880000.0,789523000.0,0.0,157015673.0,826.9257298919453,31.434361733277438
10056,동국제강(주),1230,Dec-14,792764193.0,2677495277.0,0.0,8853724689.0,471195000.0,1095359250.0,0.0,317760137.0,492.998984954491,39.19547525926012
10057,동국제강(주),1230,Dec-15,570531932.0,2261355174.0,0.0,6895914185.0,449638000.0,1520206495.0,0.0,289677208.0,680.0136291703005,41.06615932315289
10058,동국제강(주),1230,Dec-16,652977319.0,1790472870.0,0.0,6324651883.0,531670000.0,1293123981.0,0.0,34778512.0,5246.900675336541,38.63374987590601
10059,동국제강(주),1230,Dec-17,401582046.0,1888907047.0,0.0,6091004172.0,250984741.0,1566301989.0,0.0,47279649.0,3843.697591748196,37.60445779251389
10060,동국제강(주),1230,Dec-18,317190333.0,1727363610.0,0.0,5730222157.0,241113956.0,1161360270.0,0.0,59328430.0,2363.9159606954036,35.68018633452783
10061,동국제강(주),1230,Dec-19,486763105.0,1842240395.0,0.0,5439008437.0,365416323.0,1330614137.0,0.0,23783651.0,7131.0769738422405,42.82036931872478
10062,동국제약(주),86450,Dec-11,,,,,0.0,5354409.0,0.0,19327637.0,27.703381432505175,
10063,동국제약(주),86450,Dec-12,,,,,0.0,1870078.0,0.0,24281614.0,7.701621481998684,
10064,동국제약(주),86450,Dec-13,700000.0,2911630.0,0.0,218256645.0,0.0,1195200.0,0.0,29746851.0,4.017904281700272,1.6547629053859962
10065,동국제약(주),86450,Dec-14,1602500.0,4491590.0,0.0,244165974.0,0.0,1849178.0,0.0,25313758.0,7.305031516853404,2.4958801180053043
10066,동국제약(주),86450,Dec-15,1484500.0,6962642.0,0.0,274799401.0,0.0,4076768.0,0.0,38990864.0,10.455700596939838,3.0739302812381313
10067,동국제약(주),86450,Dec-16,482000.0,5135531.0,0.0,325098157.0,0.0,1758024.0,0.0,126622631.0,1.3883963602051517,1.7279491990475973
10068,동국제약(주),86450,Dec-17,359940.0,9514588.0,0.0,373308019.0,0.0,1050299.0,0.0,126789442.0,0.8283804892839579,2.6451422143171266
10069,동국제약(주),86450,Dec-18,40119980.0,15165623.0,0.0,480244697.0,0.0,10305671.0,0.0,130972312.0,7.8685875225291895,11.511965326292817
10070,동국제약(주),86450,Dec-19,41700000.0,15018045.0,0.0,544383940.0,0.0,10134654.0,0.0,130467536.0,7.767950795054487,10.418757944990075
10071,동부건설(주),5960,Dec-11,409924325.0,337100000.0,0.0,2570902478.0,10733395.0,210060000.0,0.0,132631818.0,166.47091047187484,29.056890776391402
10072,동부건설(주),5960,Dec-12,196999000.0,314212000.0,0.0,2918605739.0,13158000.0,147900496.0,0.0,130721003.0,123.20781841002244,17.51558948743642
10073,동부건설(주),5960,Dec-13,113371928.0,535999602.0,0.0,2512178395.0,18157665.0,375799999.0,0.0,121815766.0,323.40449593363803,25.848941750810656
10074,동부건설(주),5960,Dec-14,19777930.0,144338204.0,0.0,852614769.0,13158070.0,134135840.0,0.0,108736649.0,135.45930590522428,19.248568048203726
10075,동부건설(주),5960,Dec-15,0.0,25095000.0,0.0,598763354.0,0.0,22500000.0,0.0,127905958.0,17.5910491988184,4.191138257268831
10076,동부건설(주),5960,Dec-16,5328000.0,2595000.0,0.0,682118319.0,82400000.0,0.0,0.0,281588815.0,29.262525928098388,1.1615286936752096
10077,동부건설(주),5960,Dec-17,4682340.0,2000000.0,0.0,631586795.0,0.0,0.0,0.0,259775593.0,0.0,1.0580240202773714
10078,동부건설(주),5960,Dec-18,4036500.0,2000000.0,0.0,713764954.0,0.0,0.0,0.0,271948173.0,0.0,0.8457265891482815
10079,동부건설(주),5960,Dec-19,15850295.0,64000000.0,0.0,891902885.0,0.0,0.0,0.0,373958935.0,0.0,8.952801514931751
10080,동성제약(주),2210,Dec-11,1635500.0,32167740.0,0.0,124577132.0,1635500.0,32167740.0,0.0,381208265.0,8.867394310036799,27.13438610868004
10081,동성제약(주),2210,Dec-12,,,,,659500.0,33811250.0,0.0,385930956.0,8.93184375704757,
10082,동성제약(주),2210,Dec-13,,,,,1683500.0,36127782.0,0.0,363313651.0,10.407338644151304,
10083,동성제약(주),2210,Dec-14,,,,,2460600.0,36319133.0,0.0,267115765.0,14.51794992332257,
10084,동성제약(주),2210,Dec-15,,,,,2021570.0,36097728.0,0.0,192309738.0,19.82182410336392,
10085,동성제약(주),2210,Dec-16,,,,,12094020.0,19002727.0,0.0,90688007.0,34.28981188218195,
10086,동성제약(주),2210,Dec-17,,,,,12040860.0,18799858.0,0.0,101062423.0,30.516503646464127,
10087,동성제약(주),2210,Dec-18,,,,,3171500.0,9702433.0,0.0,118691574.0,10.846543327498546,
10088,동성제약(주),2210,Dec-19,,,,,11853940.0,12061764.0,0.0,131613230.0,18.17120057003388,
10089,동신건설(주),25950,Dec-11,,,,,732013.0,0.0,0.0,138825443.0,0.5272902316616415,
10090,동신건설(주),25950,Dec-12,,,,,730984.0,0.0,0.0,160306264.0,0.45599216260195546,
10091,동신건설(주),25950,Dec-13,,,,,673333.0,0.0,0.0,184403448.0,0.36514122013597056,
10092,동신건설(주),25950,Dec-14,,,,,673333.0,0.0,0.0,234754644.0,0.2868241447866735,
