,회사명,거래소코드,회계년도,장기차입금(IFRS연결),단기차입금(IFRS연결),자산(IFRS연결),장기차입금(IFRS개별),단기차입금(IFRS개별),자산(IFRS개별),차입금비율(개별),차입금비율(연결)
7685,(주)토탈소프트뱅크,45340,Dec-15,,,,3000000.0,0.0,13008142.0,23.062478869003737,
7686,(주)토탈소프트뱅크,45340,Dec-16,,,,4610000.0,150000.0,15896505.0,29.943688880039982,
7687,(주)토탈소프트뱅크,45340,Dec-17,,,,4010000.0,0.0,16188431.0,24.77077611783378,
7688,(주)토탈소프트뱅크,45340,Dec-18,,,,3410000.0,0.0,20369435.0,16.740768705661203,
7689,(주)토탈소프트뱅크,45340,Dec-19,,,,2500000.0,0.0,21363966.0,11.701947101020476,
7690,(주)톱텍,108230,Dec-11,,,,1882270.0,2300000.0,133791452.0,3.1259620382922524,
7691,(주)톱텍,108230,Dec-12,1358890.0,11823902.0,163595407.0,1358890.0,11823902.0,163752905.0,8.050417181911978,8.05816754989949
7692,(주)톱텍,108230,Dec-13,940770.0,17869070.0,226492457.0,940770.0,17869070.0,230335537.0,8.166277876609202,8.304841692807456
7693,(주)톱텍,108230,Dec-14,0.0,10500000.0,210187638.0,0.0,7500000.0,217201522.0,3.453014477495236,4.9955364168467415
7694,(주)톱텍,108230,Dec-15,0.0,5000000.0,209099390.0,0.0,2000000.0,222588992.0,0.8985170299886168,2.3912073583763203
7695,(주)톱텍,108230,Dec-16,12590250.0,32000000.0,470737256.0,11300000.0,27000000.0,470448730.0,8.141163437724659,9.472428500539163
7696,(주)톱텍,108230,Dec-17,8450927.0,5000000.0,445178864.0,8428430.0,2000000.0,440763827.0,2.3659904377770093,3.0214657720138303
7697,(주)톱텍,108230,Dec-18,5199910.0,5000000.0,392793260.0,5199910.0,2000000.0,376496050.0,1.9123467563603922,2.5967629892631052
7698,(주)톱텍,108230,Dec-19,1971390.0,9000000.0,451010686.0,1971390.0,0.0,411310357.0,0.47929500593635666,2.4326230709309624
7699,(주)투비소프트,79970,Dec-11,,,,77700.0,1050682.0,21792953.0,5.177737959605566,
7700,(주)투비소프트,79970,Dec-12,0.0,0.0,24691488.0,0.0,0.0,24387308.0,0.0,0.0
7701,(주)투비소프트,79970,Dec-13,0.0,0.0,33420809.0,0.0,0.0,33224628.0,0.0,0.0
7702,(주)투비소프트,79970,Dec-14,0.0,0.0,32900712.0,0.0,0.0,30364422.0,0.0,0.0
7703,(주)투비소프트,79970,Dec-15,0.0,0.0,35940283.0,0.0,0.0,33270984.0,0.0,0.0
7704,(주)투비소프트,79970,Dec-16,0.0,0.0,78728436.0,0.0,0.0,77474414.0,0.0,0.0
7705,(주)투비소프트,79970,Dec-17,150000.0,2027499.0,96133679.0,0.0,0.0,90222968.0,0.0,2.2650740330035637
7706,(주)투비소프트,79970,Dec-18,0.0,3081735.0,105752053.0,0.0,0.0,90088785.0,0.0,2.9141136390042472
7707,(주)투비소프트,79970,Dec-19,3996.0,1346000.0,86165522.0,3995.0,300000.0,81042041.0,0.3751077789366139,1.5667473122254165
7708,(주)트루윈,105550,Dec-14,,,,8955460.0,8130000.0,53102568.0,32.17445152558347,
7709,(주)트루윈,105550,Dec-15,,,,23675352.0,13852490.0,74854821.0,50.13416837908142,
7710,(주)트루윈,105550,Dec-16,,,,20311610.0,19741763.0,77622631.0,51.60012290745466,
7711,(주)트루윈,105550,Dec-17,,,,10939830.0,11330000.0,60392171.0,36.8753592249565,
7712,(주)트루윈,105550,Dec-18,,,,6811140.0,10020000.0,52399223.0,32.1209724808324,
7713,(주)트루윈,105550,Dec-19,,,,6180000.0,9230000.0,56243073.0,27.39892964241125,
7714,(주)특수건설,26150,Dec-11,,,,0.0,11000000.0,128234943.0,8.578005138583794,
7715,(주)특수건설,26150,Dec-12,,,,0.0,19796702.0,146271100.0,13.534253861494172,
7716,(주)특수건설,26150,Dec-13,,,,0.0,31938146.0,150321571.0,21.246548840285868,
7717,(주)특수건설,26150,Dec-14,,,,4400000.0,21641017.0,138833372.0,18.757029829974886,
7718,(주)특수건설,26150,Dec-15,,,,0.0,13393164.0,125364286.0,10.683396705182846,
7719,(주)특수건설,26150,Dec-16,,,,4000000.0,14050407.0,117968021.0,15.301101813007442,
7720,(주)특수건설,26150,Dec-17,7538400.0,7195890.0,117602522.0,7538400.0,7195890.0,115920366.0,12.710700033504036,12.528889473985942
7721,(주)특수건설,26150,Dec-18,3200000.0,5088491.0,147908766.0,3200000.0,5088491.0,143585936.0,5.772495016503567,5.603786188034318
7722,(주)특수건설,26150,Dec-19,11300000.0,8143799.0,172203512.0,11300000.0,8143799.0,169619464.0,11.463188564255809,11.291174479647081
7723,(주)티라유텍,322180,Dec-19,,,,209524.0,1534000.0,34783878.0,5.012448583220077,
7724,(주)티로보틱스,117730,Dec-18,5031250.0,8352135.0,62008511.0,5031250.0,8352135.0,62283441.0,21.487870267154957,21.583142030293228
7725,(주)티로보틱스,117730,Dec-19,10562500.0,11161686.0,78214298.0,10562500.0,10161570.0,76912821.0,26.944883480479803,27.775210614304818
7726,(주)티비씨,33830,Dec-11,0.0,1305484.0,99606471.0,0.0,1305484.0,99647867.0,1.3100972848721386,1.3106417553935827
7727,(주)티비씨,33830,Dec-12,0.0,0.0,99794067.0,0.0,0.0,100005358.0,0.0,0.0
7728,(주)티비씨,33830,Dec-13,0.0,50000.0,101981294.0,0.0,50000.0,102191129.0,0.0489279260237941,0.04902859930371152
7729,(주)티비씨,33830,Dec-14,0.0,0.0,104247658.0,0.0,0.0,104440641.0,0.0,0.0
7730,(주)티비씨,33830,Dec-15,0.0,0.0,108218026.0,0.0,0.0,108410101.0,0.0,0.0
7731,(주)티비씨,33830,Dec-16,0.0,0.0,110509716.0,0.0,0.0,110821761.0,0.0,0.0
7732,(주)티비씨,33830,Dec-17,0.0,0.0,114357797.0,0.0,0.0,114706519.0,0.0,0.0
7733,(주)티비씨,33830,Dec-18,0.0,0.0,116772500.0,0.0,0.0,117102176.0,0.0,0.0
7734,(주)티비씨,33830,Dec-19,0.0,0.0,121715439.0,0.0,0.0,121958534.0,0.0,0.0
7735,(주)티비에이치글로벌,84870,Dec-11,6345219.0,115301144.0,437098306.0,6345219.0,63749192.0,278104200.0,25.204369800959498,27.830435700659063
7736,(주)티비에이치글로벌,84870,Dec-12,9853820.0,61228030.0,429555750.0,9853820.0,38337485.0,261285247.0,18.443944138950947,16.547758934666803
7737,(주)티비에이치글로벌,84870,Dec-13,17767794.0,30083647.0,445654797.0,17767794.0,30083647.0,255562073.0,18.723999394072845,10.737333317653034
7738,(주)티비에이치글로벌,84870,Dec-14,5111530.0,19446801.0,523803644.0,5111530.0,19446801.0,275047842.0,8.92874883926557,4.688461273858568
7739,(주)티비에이치글로벌,84870,Dec-15,20000000.0,48511852.0,587302248.0,20000000.0,32262352.0,252638180.0,20.686640475323248,11.665518433363802
7740,(주)티비에이치글로벌,84870,Dec-16,6538413.0,36082611.0,560936541.0,6538413.0,36082611.0,240670169.0,17.709309041952764,7.598189970654809
7741,(주)티비에이치글로벌,84870,Dec-17,11065596.0,32056526.0,553782951.0,11065596.0,32056526.0,231023742.0,18.665666838692278,7.786827297975087
7742,(주)티비에이치글로벌,84870,Dec-18,,,,16093506.0,32265291.0,266245868.0,18.163210330084823,
7743,(주)티비에이치글로벌,84870,Dec-19,,,,1404907.0,26866392.0,175534401.0,16.105845258218075,
7744,(주)티사이언티픽,57680,Dec-11,,,,1000000.0,2010000.0,21393817.0,14.069485590159065,
7745,(주)티사이언티픽,57680,Dec-12,,,,0.0,2148000.0,20446985.0,10.505216294725114,
7746,(주)티사이언티픽,57680,Dec-13,0.0,3216329.0,24490889.0,0.0,2083200.0,25043774.0,8.31823510306394,13.132757246990911
7747,(주)티사이언티픽,57680,Dec-14,,,,0.0,2710497.0,22605106.0,11.990640521659133,
7748,(주)티사이언티픽,57680,Dec-15,3000000.0,2171080.0,25219133.0,3000000.0,2171080.0,25215633.0,20.5074367952611,20.504590701036392
7749,(주)티사이언티픽,57680,Dec-16,3000000.0,30000.0,23075578.0,3000000.0,0.0,22954588.0,13.069282707230467,13.13076534854295
7750,(주)티사이언티픽,57680,Dec-17,,,,0.0,0.0,45277385.0,0.0,
7751,(주)티사이언티픽,57680,Dec-18,,,,0.0,0.0,70385119.0,0.0,
7752,(주)티사이언티픽,57680,Dec-19,,,,0.0,0.0,78017559.0,0.0,
7753,(주)티씨케이,64760,Dec-11,,,,0.0,0.0,88103495.0,0.0,
7754,(주)티씨케이,64760,Dec-12,,,,0.0,0.0,86337070.0,0.0,
7755,(주)티씨케이,64760,Dec-13,,,,0.0,0.0,84093222.0,0.0,
7756,(주)티씨케이,64760,Dec-14,,,,0.0,0.0,91065078.0,0.0,
7757,(주)티씨케이,64760,Dec-15,,,,0.0,0.0,103404278.0,0.0,
7758,(주)티씨케이,64760,Dec-16,,,,0.0,0.0,131531605.0,0.0,
7759,(주)티씨케이,64760,Dec-17,,,,0.0,0.0,168791620.0,0.0,
7760,(주)티씨케이,64760,Dec-18,,,,0.0,0.0,214136832.0,0.0,
7761,(주)티씨케이,64760,Dec-19,,,,0.0,0.0,250869537.0,0.0,
7762,(주)티앤알바이오팹,246710,Dec-18,,,,0.0,0.0,31103287.0,0.0,
7763,(주)티앤알바이오팹,246710,Dec-19,,,,0.0,0.0,27087660.0,0.0,
7764,(주)티에스넥스젠,43220,Dec-11,,,,0.0,2990000.0,13041217.0,22.92730808788781,
7765,(주)티에스넥스젠,43220,Dec-12,,,,0.0,2853376.0,8181455.0,34.87614366882175,
7766,(주)티에스넥스젠,43220,Dec-13,,,,0.0,2527648.0,19162533.0,13.190573500904081,
7767,(주)티에스넥스젠,43220,Dec-14,0.0,5698822.0,30573881.0,0.0,1711000.0,26345510.0,6.494465280801169,18.63951128742864
7768,(주)티에스넥스젠,43220,Dec-15,0.0,2315085.0,23188903.0,0.0,1557000.0,26436416.0,5.889603189781853,9.983589995611263
7769,(주)티에스넥스젠,43220,Dec-16,10148800.0,6965085.0,83655543.0,0.0,1145000.0,55478781.0,2.063852123931851,20.457562507244738
7770,(주)티에스넥스젠,43220,Dec-17,9929520.0,4403277.0,67116848.0,8729520.0,1403277.0,63428582.0,15.975127742884116,21.35499122366414
7771,(주)티에스넥스젠,43220,Dec-18,8576880.0,3788903.0,55730869.0,7376880.0,1318903.0,48610114.0,17.888834821494143,22.18839078213548
7772,(주)티에스넥스젠,43220,Dec-19,6024240.0,1800000.0,63428293.0,6024240.0,0.0,56820958.0,10.60214437074433,12.3355676622103
7773,(주)티에스이,131290,Dec-11,9329043.0,19108403.0,173210469.0,0.0,0.0,132538755.0,0.0,16.417856359479057
7774,(주)티에스이,131290,Dec-12,8819590.0,17925885.0,170513075.0,0.0,0.0,126534580.0,0.0,15.685292755408934
7775,(주)티에스이,131290,Dec-13,11682825.0,12180000.0,170725468.0,0.0,0.0,124415734.0,0.0,13.977308294741356
7776,(주)티에스이,131290,Dec-14,8515986.0,11446000.0,179390947.0,0.0,0.0,133671410.0,0.0,11.12764402765542
7777,(주)티에스이,131290,Dec-15,1563066.0,15530000.0,193013790.0,0.0,0.0,136276373.0,0.0,8.855878121454431
7778,(주)티에스이,131290,Dec-16,4343951.0,13187500.0,189314821.0,0.0,0.0,125325632.0,0.0,9.26047464609229
7779,(주)티에스이,131290,Dec-17,8300000.0,13167500.0,206198241.0,0.0,0.0,140045717.0,0.0,10.411097541806868
7780,(주)티에스이,131290,Dec-18,6600000.0,15094500.0,229525155.0,0.0,0.0,159999142.0,0.0,9.45190517353098
7781,(주)티에스이,131290,Dec-19,4431570.0,22577500.0,263601878.0,0.0,0.0,181122769.0,0.0,10.246159930620829
7782,(주)티에스트릴리온,317240,Dec-19,,,,,,,,
7783,(주)티에이치엔,19180,Dec-11,1302902.0,33595447.0,138935629.0,1302902.0,30000000.0,127913501.0,24.471929667533686,25.11835822904721
7784,(주)티에이치엔,19180,Dec-12,8048204.0,62568236.0,170851911.0,8048204.0,54800000.0,167478022.0,37.52623971162019,41.3319579433911
7785,(주)티에이치엔,19180,Dec-13,827648.0,75363518.0,205317444.0,827648.0,57460000.0,192932748.0,30.211381221813106,37.10895894456976
7786,(주)티에이치엔,19180,Dec-14,3332922.0,94730250.0,208631661.0,3332922.0,68868463.0,207008454.0,34.878471678262954,47.003015520257016
7787,(주)티에이치엔,19180,Dec-15,2336975.0,50937382.0,197688214.0,2336975.0,30023000.0,208322635.0,15.533585680691875,26.948676363680434
7788,(주)티에이치엔,19180,Dec-16,22409035.0,39578371.0,200560898.0,5041563.0,24900000.0,218640219.0,13.694444296179562,30.907024558695383
7789,(주)티에이치엔,19180,Dec-17,20294935.0,47663329.0,207069592.0,5662597.0,35200000.0,227082407.0,17.994611533248367,32.819045685858114
7790,(주)티에이치엔,19180,Dec-18,24171861.0,48412274.0,212394546.0,9067373.0,37800000.0,236393624.0,19.825988623111087,34.17419908701422
7791,(주)티에이치엔,19180,Dec-19,27125311.0,50887988.0,265425461.0,10587565.0,45495166.0,266949684.0,21.008727247641172,29.391791844716813
7792,(주)티엘아이,62860,Dec-11,990940.0,28260000.0,182850261.0,0.0,0.0,113916698.0,0.0,15.99720986999302
7793,(주)티엘아이,62860,Dec-12,0.0,32860000.0,186782463.0,0.0,0.0,113817436.0,0.0,17.592658043062638
7794,(주)티엘아이,62860,Dec-13,5900000.0,35000000.0,188158203.0,0.0,0.0,117171150.0,0.0,21.73702732481985
7795,(주)티엘아이,62860,Dec-14,6666667.0,29500000.0,195872823.0,0.0,0.0,124621882.0,0.0,18.46436194979433
7796,(주)티엘아이,62860,Dec-15,3333333.0,28000000.0,185883016.0,0.0,0.0,124320716.0,0.0,16.856479776506315
7797,(주)티엘아이,62860,Dec-16,0.0,0.0,119585204.0,0.0,0.0,121347113.0,0.0,0.0
7798,(주)티엘아이,62860,Dec-17,0.0,0.0,103630569.0,0.0,0.0,96637224.0,0.0,0.0
7799,(주)티엘아이,62860,Dec-18,0.0,0.0,78127121.0,0.0,0.0,71467028.0,0.0,0.0
7800,(주)티엘아이,62860,Dec-19,0.0,0.0,79837780.0,0.0,0.0,72187620.0,0.0,0.0
7801,(주)티움바이오,321550,Dec-19,,,,0.0,0.0,93456675.0,0.0,
7802,(주)티웨이항공,91810,Dec-18,0.0,0.0,430876193.0,0.0,0.0,430095915.0,0.0,0.0
7803,(주)티웨이항공,91810,Dec-19,0.0,0.0,807758307.0,0.0,0.0,805387293.0,0.0,0.0
7804,(주)티웨이홀딩스,4870,Dec-11,,,,0.0,5562000.0,21658797.0,25.680096636946182,
7805,(주)티웨이홀딩스,4870,Dec-12,,,,0.0,0.0,24295231.0,0.0,
7806,(주)티웨이홀딩스,4870,Dec-13,15376784.0,3000000.0,74942426.0,0.0,3000000.0,35838037.0,8.370994203728289,24.521202449464337
7807,(주)티웨이홀딩스,4870,Dec-14,15376784.0,1000000.0,115512019.0,0.0,1000000.0,54341387.0,1.8402180275597309,14.177558440909946
7808,(주)티웨이홀딩스,4870,Dec-15,15376785.0,0.0,146705005.0,0.0,0.0,55632087.0,0.0,10.48143176846625
7809,(주)티웨이홀딩스,4870,Dec-16,0.0,0.0,175552057.0,0.0,0.0,66469630.0,0.0,0.0
7810,(주)티웨이홀딩스,4870,Dec-17,0.0,0.0,296444250.0,0.0,0.0,62961592.0,0.0,0.0
7811,(주)티웨이홀딩스,4870,Dec-18,0.0,0.0,497537192.0,0.0,0.0,54176943.0,0.0,0.0
7812,(주)티웨이홀딩스,4870,Dec-19,0.0,0.0,871001110.0,0.0,0.0,51152649.0,0.0,0.0
7813,(주)티케이케미칼,104480,Dec-11,23000000.0,109339929.0,666314510.0,23000000.0,109339929.0,497716779.0,26.589404774718272,19.861480879352307
7814,(주)티케이케미칼,104480,Dec-12,,,,25000000.0,140691093.0,474029742.0,34.95373355708132,
7815,(주)티케이케미칼,104480,Dec-13,,,,15700000.0,146071821.0,532727302.0,30.366722409883174,
7816,(주)티케이케미칼,104480,Dec-14,,,,9230000.0,200997824.0,571072898.0,36.81278252500786,
7817,(주)티케이케미칼,104480,Dec-15,,,,25730000.0,167073264.0,550696126.0,35.01082627917379,
7818,(주)티케이케미칼,104480,Dec-16,,,,57928810.0,198422660.0,642762218.0,39.88278446073817,
7819,(주)티케이케미칼,104480,Dec-17,,,,55624500.0,177072535.0,631962164.0,36.82135549494701,
7820,(주)티케이케미칼,104480,Dec-18,,,,46528500.0,189982921.0,683205858.0,34.6178854046067,
7821,(주)티케이케미칼,104480,Dec-19,61849164.0,207125258.0,680221627.0,61849164.0,206318258.0,676691902.0,39.6291755830706,39.542174391935355
7822,(주)티플랙스,81150,Dec-11,2609040.0,35384592.0,110987471.0,2609040.0,35384592.0,109832374.0,34.59237983875319,34.23236123652191
7823,(주)티플랙스,81150,Dec-12,27726959.0,31416854.0,135006585.0,27726959.0,31416854.0,133819628.0,44.19666523060429,43.80809499032954
7824,(주)티플랙스,81150,Dec-13,34879912.0,33866971.0,142812955.0,34879912.0,33866971.0,141135261.0,48.7099272803272,48.137707815092824
7825,(주)티플랙스,81150,Dec-14,31997482.0,18755066.0,115828919.0,31997482.0,18755066.0,113614473.0,44.67084752485715,43.816819183126455
7826,(주)티플랙스,81150,Dec-15,28662280.0,15163781.0,124342524.0,28662280.0,15163781.0,122621010.0,35.7410699846625,35.246237240608046
7827,(주)티플랙스,81150,Dec-16,,,,0.0,18518612.0,129188171.0,14.334603436718677,
7828,(주)티플랙스,81150,Dec-17,,,,19641640.0,18511252.0,134805426.0,28.30219311795358,
7829,(주)티플랙스,81150,Dec-18,,,,15063320.0,18810196.0,133205475.0,25.429522322562192,
7830,(주)티플랙스,81150,Dec-19,,,,11485000.0,20770681.0,151967840.0,21.22533359689787,
7831,(주)티피씨,130740,Dec-11,,,,1993519.0,2600000.0,47284949.0,9.714547857501126,
7832,(주)티피씨,130740,Dec-12,,,,1312613.0,4100000.0,52318599.0,10.345485359804837,
7833,(주)티피씨,130740,Dec-13,,,,825240.0,5400000.0,54783661.0,11.363315058480666,
7834,(주)티피씨,130740,Dec-14,,,,421200.0,5500000.0,57979622.0,10.212553645141046,
7835,(주)티피씨,130740,Dec-15,,,,2140400.0,3000000.0,60444248.0,8.50436587448321,
7836,(주)티피씨,130740,Dec-16,0.0,18210000.0,82245350.0,0.0,17710000.0,79723312.0,22.21433048340992,22.141069373526893
7837,(주)티피씨,130740,Dec-17,3000000.0,22500000.0,94017485.0,3000000.0,22000000.0,93205303.0,26.822508157073422,27.122614479636418
7838,(주)티피씨,130740,Dec-18,8104167.0,31150000.0,135107637.0,3000000.0,19650000.0,96367469.0,23.503782173629567,29.053995667173126
7839,(주)티피씨,130740,Dec-19,16270000.0,23500000.0,128699080.0,0.0,17000000.0,90882566.0,18.705457766234286,30.90154179812319
7840,(주)티피씨메카트로닉스,48770,Jun-11,2624429.0,12384835.0,67865045.0,412550.0,7157709.0,56594696.0,13.376269394573653,22.116339862443176
7841,(주)티피씨메카트로닉스,48770,Jun-12,862344.0,16209959.0,69701068.0,278750.0,10131145.0,59724875.0,17.42974765539484,24.493603168318742
7842,(주)티피씨메카트로닉스,48770,Jun-13,5247423.0,15545161.0,81813785.0,4970000.0,9929984.0,72017555.0,20.689377749633405,25.414523970502035
7843,(주)티피씨메카트로닉스,48770,Dec-14,5160880.0,18723185.0,87136906.0,4970000.0,14685452.0,78727895.0,24.96631213117028,27.409815308337894
7844,(주)티피씨메카트로닉스,48770,Dec-15,4128750.0,23456478.0,93579240.0,4008750.0,16905669.0,82728427.0,25.280813087380473,29.4779354908204
7845,(주)티피씨메카트로닉스,48770,Dec-16,8067350.0,23584067.0,88493722.0,7967350.0,16746525.0,74343304.0,33.24290644924794,35.76685021791715
7846,(주)티피씨메카트로닉스,48770,Dec-17,6985950.0,21848236.0,94580825.0,6925950.0,17236737.0,83722491.0,28.860449219075434,30.486291486672908
7847,(주)티피씨메카트로닉스,48770,Dec-18,6534550.0,21783682.0,112779863.0,6534550.0,17196512.0,99286191.0,23.901674302320654,25.109298102268486
7848,(주)티피씨메카트로닉스,48770,Dec-19,8913150.0,20184979.0,108184723.0,8913150.0,15189561.0,96600793.0,24.95084175965305,26.896707957555154
7849,(주)파나진,46210,Dec-11,1020000.0,6090146.0,42422523.0,1020000.0,5333042.0,41698055.0,15.235823349554314,16.760309140500674
7850,(주)파나진,46210,Dec-12,,,,570000.0,2014448.0,25505336.0,10.132969822471658,
7851,(주)파나진,46210,Dec-13,,,,0.0,1411572.0,25083890.0,5.62740468085293,
7852,(주)파나진,46210,Dec-14,,,,0.0,1100000.0,24406477.0,4.507000334378452,
7853,(주)파나진,46210,Dec-15,,,,0.0,1100000.0,25641079.0,4.289991072528578,
7854,(주)파나진,46210,Dec-16,,,,0.0,1100000.0,33019498.0,3.3313650013697966,
7855,(주)파나진,46210,Dec-17,,,,0.0,0.0,31792758.0,0.0,
7856,(주)파나진,46210,Dec-18,,,,0.0,0.0,24077549.0,0.0,
7857,(주)파나진,46210,Dec-19,,,,0.0,0.0,21786741.0,0.0,
7858,(주)파라다이스,34230,Dec-11,3468186.0,21436640.0,742033597.0,0.0,17400000.0,708718332.0,2.4551361541470613,3.3562935830249203
7859,(주)파라다이스,34230,Dec-12,6290137.0,81110198.0,1036636585.0,0.0,10500000.0,779679486.0,1.3467072288727626,8.431145134627869
7860,(주)파라다이스,34230,Dec-13,11837933.0,63039582.0,1230024866.0,0.0,5000000.0,869491277.0,0.5750488972415533,6.087479779453499
7861,(주)파라다이스,34230,Dec-14,23092083.0,44518931.0,1601908312.0,0.0,0.0,1201617537.0,0.0,4.22065442157466
7862,(주)파라다이스,34230,Dec-15,394850815.0,36400000.0,1993869491.0,0.0,0.0,1147897715.0,0.0,21.628838644986317
7863,(주)파라다이스,34230,Dec-16,636461988.0,59570000.0,2308018643.0,0.0,0.0,1183113565.0,0.0,30.15712156879662
7864,(주)파라다이스,34230,Dec-17,721773079.0,43828000.0,2435323992.0,0.0,0.0,1210156987.0,0.0,31.437339816590615
7865,(주)파라다이스,34230,Dec-18,816258720.0,87762000.0,3150767407.0,10000000.0,50000000.0,1500766069.0,3.9979581921104854,28.692080475110743
7866,(주)파라다이스,34230,Dec-19,741376240.0,77398200.0,3470353602.0,0.0,50000000.0,1756388883.0,2.8467499700065,23.593400958568946
7867,(주)파라텍,33540,Dec-11,0.0,4096483.0,88062115.0,0.0,3545728.0,86225981.0,4.112134137389519,4.651810826937327
7868,(주)파라텍,33540,Dec-12,54994.0,0.0,82902759.0,0.0,0.0,80199711.0,0.0,0.06633554861545682
7869,(주)파라텍,33540,Dec-13,34744.0,0.0,93529881.0,0.0,0.0,89514928.0,0.0,0.03714748658773553
7870,(주)파라텍,33540,Dec-14,12830.0,0.0,110139456.0,0.0,0.0,93204858.0,0.0,0.01164886814040556
7871,(주)파라텍,33540,Dec-15,0.0,0.0,100342942.0,0.0,0.0,99542154.0,0.0,0.0
7872,(주)파라텍,33540,Dec-16,0.0,8559929.0,143809366.0,0.0,8559929.0,143316005.0,5.9727655679489535,5.952275041668704
7873,(주)파라텍,33540,Dec-17,0.0,12262511.0,144843948.0,0.0,12262511.0,144329557.0,8.49618834484471,8.466015438905325
7874,(주)파라텍,33540,Dec-18,10200000.0,22107306.0,147465475.0,10200000.0,22107306.0,147162639.0,21.953470133136168,21.908386352805632
7875,(주)파라텍,33540,Dec-19,10237476.0,19127760.0,123595723.0,10200000.0,18677760.0,123217921.0,23.436331148615956,23.759103702965515
7876,(주)파루,43200,Dec-11,6240857.0,17559767.0,45014686.0,5062427.0,17559767.0,43144505.0,52.43354628822373,52.873020151690056
7877,(주)파루,43200,Dec-12,2625630.0,14801673.0,42625624.0,1724940.0,14745673.0,40984452.0,40.18746670078692,40.88456980711884
7878,(주)파루,43200,Dec-13,2647670.0,17472131.0,57344876.0,2074980.0,17467131.0,56169560.0,34.7912837487066,35.085612531449186
7879,(주)파루,43200,Dec-14,1530370.0,12237281.0,71870498.0,1285680.0,12218281.0,71036348.0,19.00993136640414,19.156192572924706
7880,(주)파루,43200,Dec-15,153240.0,1643300.0,98703414.0,0.0,1643300.0,93560219.0,1.7564088857038695,1.8201396762223443
7881,(주)파루,43200,Dec-16,0.0,0.0,110044017.0,0.0,0.0,99227827.0,0.0,0.0
7882,(주)파루,43200,Dec-17,0.0,0.0,68615702.0,0.0,0.0,66491057.0,0.0,0.0
7883,(주)파루,43200,Dec-18,0.0,998959.0,48518273.0,0.0,998959.0,45920951.0,2.175388310229028,2.0589335486034304
7884,(주)파루,43200,Dec-19,49331.0,9111957.0,67704582.0,49331.0,9111957.0,66743044.0,13.726206434336438,13.5312673520383
7885,(주)파마리서치,214450,Dec-15,,,,0.0,0.0,169306027.0,0.0,
7886,(주)파마리서치,214450,Dec-16,0.0,0.0,179332280.0,0.0,0.0,177792120.0,0.0,0.0
7887,(주)파마리서치,214450,Dec-17,0.0,0.0,189033646.0,0.0,0.0,185717846.0,0.0,0.0
7888,(주)파마리서치,214450,Dec-18,1830000.0,0.0,258188072.0,0.0,0.0,224885419.0,0.0,0.7087856483160849
7889,(주)파마리서치,214450,Dec-19,1220000.0,0.0,269925427.0,0.0,0.0,239509938.0,0.0,0.45197668613857556
7890,(주)파멥신,208340,Dec-18,600000.0,220000.0,69786202.0,600000.0,220000.0,69786539.0,1.1750117024717333,1.1750173766441683
7891,(주)파멥신,208340,Dec-19,0.0,0.0,161346976.0,0.0,0.0,161818324.0,0.0,0.0
7892,(주)파버나인,177830,Dec-14,,,,8805660.0,1000000.0,76363605.0,12.840750511974914,
7893,(주)파버나인,177830,Dec-15,15176000.0,9400000.0,85076971.0,15176000.0,9400000.0,85101843.0,28.878340507854805,28.886783005003785
7894,(주)파버나인,177830,Dec-16,15440000.0,15100000.0,102674836.0,15440000.0,15100000.0,101885585.0,29.97479967357502,29.744386443431964
7895,(주)파버나인,177830,Dec-17,10473427.0,17322816.0,113945582.0,8104000.0,14100000.0,110825450.0,20.0351092641627,24.394313945405973
7896,(주)파버나인,177830,Dec-18,6582253.0,32157612.0,123062728.0,4468000.0,28800000.0,115467667.0,28.811528685341848,31.47977103189196
7897,(주)파버나인,177830,Dec-19,12713806.0,38576200.0,127289836.0,9000000.0,33700000.0,116314880.0,36.7106942809037,40.29387389579165
7898,(주)파세코,37070,Dec-11,,,,3636700.0,19996450.0,89901438.0,26.287844250055265,
7899,(주)파세코,37070,Dec-12,,,,1439830.0,21662150.0,94000121.0,24.576542832322524,
7900,(주)파세코,37070,Dec-13,,,,644520.0,14442400.0,97479292.0,15.47705126951476,
7901,(주)파세코,37070,Dec-14,,,,63850.0,16992000.0,98496282.0,17.316237378381448,
7902,(주)파세코,37070,Dec-15,,,,9200.0,7488000.0,90879176.0,8.249634657779028,
7903,(주)파세코,37070,Dec-16,,,,0.0,11059500.0,94551148.0,11.696843701992915,
7904,(주)파세코,37070,Dec-17,,,,0.0,4400000.0,91231655.0,4.822887406788795,
7905,(주)파세코,37070,Dec-18,,,,0.0,6700000.0,101543240.0,6.5981743344017785,
7906,(주)파세코,37070,Dec-19,,,,1600000.0,9561151.0,111403564.0,10.018666009644,
7907,(주)파수,150900,Dec-13,0.0,0.0,31379290.0,0.0,0.0,31597913.0,0.0,0.0
7908,(주)파수,150900,Dec-14,0.0,2000000.0,32980461.0,0.0,2000000.0,33708008.0,5.933308191928754,6.064196616293508
7909,(주)파수,150900,Dec-15,0.0,2000000.0,41073019.0,0.0,2000000.0,42043929.0,4.756929353581583,4.869376658190137
7910,(주)파수,150900,Dec-16,1000000.0,2000000.0,38277139.0,1000000.0,2000000.0,38063385.0,7.881590142337577,7.837576366405023
