,회사명,거래소코드,회계년도,당기유형자산(IFRS연결),전기유형자산(IFRS연결),당기유형자산(IFRS개별),전기유형자산(IFRS개별),유형자산증가율(개별),유형자산증가율(연결)
9349,강남제비스코(주),860,Dec-19,268082541.0,268082541.0,219566729.0,219566729.0,0.0,-18.097341146882073
9350,갤럭시아머니트리(주),94480,Dec-11,43379678.0,41060609.0,1442183.0,1442183.0,0.0,-96.48767264995996
9351,갤럭시아머니트리(주),94480,Dec-12,32495320.0,18727429.0,1141964.0,1141964.0,0.0,-93.90218486477775
9352,갤럭시아머니트리(주),94480,Dec-13,13479121.0,13479121.0,1656663.0,1656663.0,0.0,-87.7094136924804
9353,갤럭시아머니트리(주),94480,Dec-14,1607683.0,1607683.0,1344044.0,1344044.0,0.0,-16.39869302592612
9354,갤럭시아머니트리(주),94480,Dec-15,1523200.0,1523200.0,1491766.0,1491766.0,0.0,-2.0636817226890685
9355,갤럭시아머니트리(주),94480,Dec-16,1286814.0,1286814.0,1247219.0,1247219.0,0.0,-3.0769792681770554
9356,갤럭시아머니트리(주),94480,Dec-17,877832.0,877832.0,833167.0,833167.0,0.0,-5.088103418421753
9357,갤럭시아머니트리(주),94480,Dec-18,1505599.0,1505599.0,1505599.0,1505599.0,0.0,0.0
9358,갤럭시아머니트리(주),94480,Dec-19,3319447.0,3319447.0,3319447.0,3319447.0,0.0,0.0
9359,경남스틸(주),39240,Dec-11,,,30633160.0,30633160.0,0.0,
9360,경남스틸(주),39240,Dec-12,,,33830176.0,33830176.0,0.0,
9361,경남스틸(주),39240,Dec-13,,,32425997.0,32425997.0,0.0,
9362,경남스틸(주),39240,Dec-14,,,30840122.0,30840122.0,0.0,
9363,경남스틸(주),39240,Dec-15,,,34742629.0,34742629.0,0.0,
9364,경남스틸(주),39240,Dec-16,,,33093953.0,33093953.0,0.0,
9365,경남스틸(주),39240,Dec-17,,,36343925.0,36343925.0,0.0,
9366,경남스틸(주),39240,Dec-18,,,42153069.0,42153069.0,0.0,
9367,경남스틸(주),39240,Dec-19,,,40723718.0,40723718.0,0.0,
9368,경남제약(주),53950,Dec-11,,,31160486.0,31160486.0,0.0,
9369,경남제약(주),53950,Dec-12,,,32743034.0,32743034.0,0.0,
9370,경남제약(주),53950,Dec-13,,,18948507.0,18948507.0,0.0,
9371,경남제약(주),53950,Dec-14,,,18364954.0,18364954.0,0.0,
9372,경남제약(주),53950,Dec-15,,,18041536.0,18041536.0,0.0,
9373,경남제약(주),53950,Dec-16,,,15269180.0,15269180.0,0.0,
9374,경남제약(주),53950,Dec-17,,17509909.0,17509909.0,17509909.0,0.0,0.0
9375,경남제약(주),53950,Dec-18,15874834.0,15874834.0,15872943.0,15872943.0,0.0,-0.011911935583071909
9376,경남제약(주),53950,Dec-19,15827466.0,15827466.0,15826223.0,15826223.0,0.0,-0.007853436551371829
9377,경동제약(주),11040,Dec-11,44768916.0,44768916.0,44760298.0,44760298.0,0.0,-0.019249963523790825
9378,경동제약(주),11040,Dec-12,47369850.0,47369850.0,45677595.0,45677595.0,0.0,-3.572430565011288
9379,경동제약(주),11040,Dec-13,49989346.0,49989346.0,47661437.0,47661437.0,0.0,-4.65681027313299
9380,경동제약(주),11040,Dec-14,68411445.0,68411445.0,65308381.0,65308381.0,0.0,-4.535884310001052
9381,경동제약(주),11040,Dec-15,73800657.0,73800657.0,70344589.0,70344589.0,0.0,-4.682977280270009
9382,경동제약(주),11040,Dec-16,71250054.0,71250054.0,71106757.0,71106757.0,0.0,-0.20111844406461898
9383,경동제약(주),11040,Dec-17,70828547.0,70828547.0,70729472.0,70729472.0,0.0,-0.1398800401764504
9384,경동제약(주),11040,Dec-18,67969699.0,67969699.0,67913614.0,67913614.0,0.0,-0.08251470997392119
9385,경동제약(주),11040,Dec-19,64443581.0,64443581.0,64441079.0,64441079.0,0.0,-0.0038824658114577915
9386,경인전자(주),9140,Dec-11,5116664.0,5116664.0,1074913.0,1074913.0,0.0,-78.99191738992437
9387,경인전자(주),9140,Dec-12,5314101.0,,1627855.0,1627855.0,0.0,
9388,경인전자(주),9140,Dec-13,5657061.0,5657061.0,1593526.0,1593526.0,0.0,-71.83120351716201
9389,경인전자(주),9140,Dec-14,5712155.0,5712155.0,1771021.0,1771021.0,0.0,-68.9955717238065
9390,경인전자(주),9140,Dec-15,5421924.0,5421924.0,1705027.0,1705027.0,0.0,-68.55310033855142
9391,경인전자(주),9140,Dec-16,5023861.0,5023861.0,1624126.0,1624126.0,0.0,-67.67175684199862
9392,경인전자(주),9140,Dec-17,4391592.0,4391592.0,1565001.0,1565001.0,0.0,-64.36369772055328
9393,경인전자(주),9140,Dec-18,4238245.0,4238245.0,1486635.0,1486635.0,0.0,-64.92333501248748
9394,경인전자(주),9140,Dec-19,3707022.0,3707022.0,1463248.0,1463248.0,0.0,-60.52766884037915
9395,경창산업(주),24910,Dec-11,234567484.0,234567484.0,231787698.0,231787698.0,0.0,-1.1850687710833796
9396,경창산업(주),24910,Dec-12,239572395.0,239572395.0,236903457.0,236903457.0,0.0,-1.1140423753746802
9397,경창산업(주),24910,Dec-13,274986287.0,274986287.0,271626594.0,271626594.0,0.0,-1.2217674694447567
9398,경창산업(주),24910,Dec-14,282894019.0,282894019.0,277910696.0,277910696.0,0.0,-1.7615512047994173
9399,경창산업(주),24910,Dec-15,316320772.0,316320772.0,268226428.0,268226428.0,0.0,-15.20429521460575
9400,경창산업(주),24910,Dec-16,342436109.0,342436109.0,292747151.0,292747151.0,0.0,-14.510431783933171
9401,경창산업(주),24910,Dec-17,452144355.0,449526293.0,381375850.0,378757789.0,0.6912230127101111,-15.160502079908369
9402,경창산업(주),24910,Dec-18,442421811.0,442421811.0,364970839.0,364970839.0,0.0,-17.506137824656207
9403,경창산업(주),24910,Dec-19,359244387.0,359244387.0,302965119.0,302965119.0,0.0,-15.666011783783276
9404,계룡건설산업(주),13580,Dec-11,159820451.0,159820451.0,39699711.0,39699711.0,0.0,-75.15980542440091
9405,계룡건설산업(주),13580,Dec-12,160123674.0,160123674.0,42744915.0,42744915.0,0.0,-73.30506231077361
9406,계룡건설산업(주),13580,Dec-13,184534188.0,184534188.0,68094198.0,68094198.0,0.0,-63.09941331846866
9407,계룡건설산업(주),13580,Dec-14,146772118.0,146772118.0,34532575.0,34532575.0,0.0,-76.47197882638717
9408,계룡건설산업(주),13580,Dec-15,144466833.0,144466833.0,33629528.0,33629528.0,0.0,-76.72162717099225
9409,계룡건설산업(주),13580,Dec-16,145960906.0,145960906.0,32693542.0,32693542.0,0.0,-77.60116534217731
9410,계룡건설산업(주),13580,Dec-17,201064677.0,201064677.0,34054641.0,34054641.0,0.0,-83.06284251012424
9411,계룡건설산업(주),13580,Dec-18,200747548.0,200747548.0,33265499.0,33265499.0,0.0,-83.42918788726625
9412,계룡건설산업(주),13580,Dec-19,225437418.0,225437418.0,32574319.0,32574319.0,0.0,-85.55061564801989
9413,계양전기(주),12200,Dec-11,52087300.0,52087300.0,48250438.0,48250438.0,0.0,-7.366214029139542
9414,계양전기(주),12200,Dec-12,52806551.0,,49680745.0,49680745.0,0.0,
9415,계양전기(주),12200,Dec-13,55783157.0,55783157.0,52570176.0,52570176.0,0.0,-5.759769028490098
9416,계양전기(주),12200,Dec-14,63904061.0,63904061.0,60983721.0,60983721.0,0.0,-4.569881716906849
9417,계양전기(주),12200,Dec-15,83474741.0,83474741.0,80667542.0,80667542.0,0.0,-3.3629322671393567
9418,계양전기(주),12200,Dec-16,99858094.0,99858094.0,92726424.0,92726424.0,0.0,-7.141804649305641
9419,계양전기(주),12200,Dec-17,97434839.0,97434839.0,94083960.0,94083960.0,0.0,-3.439097384868674
9420,계양전기(주),12200,Dec-18,106976055.0,106976055.0,92173403.0,92173403.0,0.0,-13.837350797802372
9421,계양전기(주),12200,Dec-19,105026194.0,105026194.0,80999175.0,80999175.0,0.0,-22.877168147214775
9422,고려산업(주),2140,Dec-11,37461151.0,37461151.0,37384524.0,37384524.0,0.0,-0.20455057560832302
9423,고려산업(주),2140,Dec-12,37597987.0,37597987.0,37521360.0,37521360.0,0.0,-0.20380612398211895
9424,고려산업(주),2140,Dec-13,38591723.0,38591723.0,38515095.0,38515095.0,0.0,-0.19856071209881065
9425,고려산업(주),2140,Dec-14,40235360.0,40235360.0,40158732.0,40158732.0,0.0,-0.19044939575537967
9426,고려산업(주),2140,Dec-15,45740495.0,45740495.0,41227450.0,41227450.0,0.0,-9.866629121525676
9427,고려산업(주),2140,Dec-16,47633513.0,47633513.0,41475210.0,41475210.0,0.0,-12.92850896804525
9428,고려산업(주),2140,Dec-17,49953240.0,49953240.0,43655201.0,43655201.0,0.0,-12.607868878975609
9429,고려산업(주),2140,Dec-18,61324206.0,61324206.0,54914997.0,54914997.0,0.0,-10.451352602918334
9430,고려산업(주),2140,Dec-19,62247530.0,62247530.0,54403677.0,54403677.0,0.0,-12.601067062419986
9431,고려신용정보(주),49720,Dec-11,,2771399.0,2771399.0,2771399.0,0.0,0.0
9432,고려신용정보(주),49720,Dec-12,2419619.0,2419619.0,2410365.0,2410365.0,0.0,-0.3824569074717914
9433,고려신용정보(주),49720,Dec-13,2414230.0,2414230.0,2262986.0,2262986.0,0.0,-6.264688948443194
9434,고려신용정보(주),49720,Dec-14,1830560.0,1830560.0,1711463.0,1711463.0,0.0,-6.506041866969667
9435,고려신용정보(주),49720,Dec-15,1559956.0,1559956.0,1477220.0,1477220.0,0.0,-5.303739336237683
9436,고려신용정보(주),49720,Dec-16,1367376.0,,1323455.0,1367376.0,-3.2120645674635284,
9437,고려신용정보(주),49720,Dec-17,,,1785817.0,1785817.0,0.0,
9438,고려신용정보(주),49720,Dec-18,,1837457.0,1837457.0,1837457.0,0.0,0.0
9439,고려신용정보(주),49720,Dec-19,8380826.0,8380826.0,8227021.0,8227021.0,0.0,-1.8352009694509803
9440,고려아연(주),10130,Dec-11,1552892936.0,1552892936.0,1134195981.0,1134195981.0,0.0,-26.962383902556425
9441,고려아연(주),10130,Dec-12,1705819135.0,,1301488922.0,1301488922.0,0.0,
9442,고려아연(주),10130,Dec-13,1852319801.0,1852319801.0,1473311917.0,1473311917.0,0.0,-20.46125532941923
9443,고려아연(주),10130,Dec-14,2111747816.0,2111747816.0,1740552796.0,1740552796.0,0.0,-17.57762064142227
9444,고려아연(주),10130,Dec-15,2428123830.0,2428123830.0,2053011068.0,2053011068.0,0.0,-15.448666882858276
9445,고려아연(주),10130,Dec-16,2484331995.0,2484331995.0,2014091229.0,2014091229.0,0.0,-18.928257855488425
9446,고려아연(주),10130,Dec-17,2702530847.0,2702530847.0,2139711028.0,2139711028.0,0.0,-20.825657535963742
9447,고려아연(주),10130,Dec-18,2785130783.0,2785130783.0,2112147861.0,2112147861.0,0.0,-24.16342263378732
9448,고려아연(주),10130,Dec-19,2900677493.0,2900677493.0,2072336647.0,2072336647.0,0.0,-28.556806056480823
9449,고려제강(주),2240,Dec-11,593181826.0,593181826.0,281339031.0,281339031.0,0.0,-52.5711984641957
9450,고려제강(주),2240,Dec-12,659169048.0,659169048.0,323741899.0,323741899.0,0.0,-50.88636215819405
9451,고려제강(주),2240,Dec-13,656358155.0,656358155.0,317436530.0,317436530.0,0.0,-51.63668988008536
9452,고려제강(주),2240,Dec-14,1040942078.0,1040942078.0,298534099.0,298534099.0,0.0,-71.32077708170041
9453,고려제강(주),2240,Dec-15,1091844202.0,1091844202.0,282732357.0,282732357.0,0.0,-74.10506403000527
9454,고려제강(주),2240,Dec-16,1074046998.0,1074046998.0,256193477.0,256193477.0,0.0,-76.14690255854148
9455,고려제강(주),2240,Dec-17,1017617388.0,1017617388.0,236404725.0,236404725.0,0.0,-76.76880055433958
9456,고려제강(주),2240,Dec-18,982224612.0,982224612.0,222796136.0,222796136.0,0.0,-77.3171906631067
9457,고려제강(주),2240,Dec-19,1004455635.0,995459280.0,208292466.0,208292466.0,0.0,-79.07574220414119
9458,고려제약(주),14570,Dec-11,,,16399141.0,16399141.0,0.0,
9459,고려제약(주),14570,Dec-12,,,16144383.0,16144383.0,0.0,
9460,고려제약(주),14570,Dec-13,,,15580146.0,15580146.0,0.0,
9461,고려제약(주),14570,Dec-14,,,15222932.0,15222932.0,0.0,
9462,고려제약(주),14570,Dec-15,,,14918604.0,14918604.0,0.0,
9463,고려제약(주),14570,Dec-16,,,14564993.0,14564993.0,0.0,
9464,고려제약(주),14570,Dec-17,,,14878391.0,14878391.0,0.0,
9465,고려제약(주),14570,Dec-18,,,12630175.0,12630175.0,0.0,
9466,고려제약(주),14570,Dec-19,,,14770290.0,14770290.0,0.0,
9467,광동제약(주),9290,Dec-11,115469580.0,115469580.0,108501081.0,108501081.0,0.0,-6.034921924891393
9468,광동제약(주),9290,Dec-12,139301350.0,,133360607.0,133360607.0,0.0,
9469,광동제약(주),9290,Dec-13,138640145.0,138640145.0,133471990.0,133471990.0,0.0,-3.7277478323468216
9470,광동제약(주),9290,Dec-14,147765359.0,147765359.0,143462798.0,143462798.0,0.0,-2.91175213806369
9471,광동제약(주),9290,Dec-15,167045621.0,167045621.0,159158221.0,159158221.0,0.0,-4.721704138535898
9472,광동제약(주),9290,Dec-16,173394734.0,173394734.0,166531290.0,166531290.0,0.0,-3.9582770720130327
9473,광동제약(주),9290,Dec-17,174352748.0,174352748.0,167845793.0,167845793.0,0.0,-3.7320633455114773
9474,광동제약(주),9290,Dec-18,170068549.0,170068549.0,161806342.0,161806342.0,0.0,-4.858162810573518
9475,광동제약(주),9290,Dec-19,137815445.0,137815445.0,126951978.0,126951978.0,0.0,-7.882619397267121
9476,광전자(주),17900,Dec-11,176388654.0,176388654.0,164619557.0,164619557.0,0.0,-6.672252853633083
9477,광전자(주),17900,Dec-12,126752892.0,126752892.0,132474987.0,132474987.0,0.0,4.51437037034232
9478,광전자(주),17900,Dec-13,76367497.0,76367497.0,74729874.0,74729874.0,0.0,-2.1443978974458133
9479,광전자(주),17900,Dec-14,95617264.0,95617264.0,90051363.0,90051363.0,0.0,-5.821020982152348
9480,광전자(주),17900,Dec-15,86025588.0,86025588.0,80810895.0,80810895.0,0.0,-6.061792916777279
9481,광전자(주),17900,Dec-16,74794371.0,74794371.0,70151065.0,70151065.0,0.0,-6.208095526333125
9482,광전자(주),17900,Dec-17,74029289.0,74029289.0,69667081.0,69667081.0,0.0,-5.89254342291467
9483,광전자(주),17900,Dec-18,80517546.0,80517546.0,77222560.0,77222560.0,0.0,-4.09225835074507
9484,광전자(주),17900,Dec-19,77271044.0,77271044.0,74846309.0,74846309.0,0.0,-3.1379607088005628
9485,광진실업(주),26910,Dec-11,,,20776457.0,20776457.0,0.0,
9486,광진실업(주),26910,Dec-12,,,19113136.0,19113136.0,0.0,
9487,광진실업(주),26910,Dec-13,,,17359528.0,17359528.0,0.0,
9488,광진실업(주),26910,Dec-14,,,17195792.0,17195792.0,0.0,
9489,광진실업(주),26910,Dec-15,,,18862520.0,18862520.0,0.0,
9490,광진실업(주),26910,Dec-16,,,17774779.0,17774779.0,0.0,
9491,광진실업(주),26910,Dec-17,,,16967489.0,16967489.0,0.0,
9492,광진실업(주),26910,Dec-18,,,15953789.0,15953789.0,0.0,
9493,광진실업(주),26910,Dec-19,,,15618718.0,15618718.0,0.0,
9494,국도화학(주),7690,Dec-11,204691128.0,204691128.0,112672743.0,112672743.0,0.0,-44.95475006615822
9495,국도화학(주),7690,Dec-12,210786759.0,210786759.0,110258389.0,110258389.0,0.0,-47.69197575640888
9496,국도화학(주),7690,Dec-13,222241092.0,222241092.0,117290964.0,117290964.0,0.0,-47.223547659674026
9497,국도화학(주),7690,Dec-14,234864223.0,234864223.0,132706722.0,132706722.0,0.0,-43.496408135350606
9498,국도화학(주),7690,Dec-15,246327338.0,246327338.0,144109707.0,144109707.0,0.0,-41.49666530314228
9499,국도화학(주),7690,Dec-16,275628166.0,275628166.0,171485427.0,171485427.0,0.0,-37.78377968817599
9500,국도화학(주),7690,Dec-17,300507367.0,300507367.0,187271270.0,187271270.0,0.0,-37.681637601916094
9501,국도화학(주),7690,Dec-18,332871279.0,332871279.0,200004016.0,200004016.0,0.0,-39.91550830073267
9502,국도화학(주),7690,Dec-19,379111871.0,379111871.0,200682392.0,200682392.0,0.0,-47.065125797656705
9503,국일신동(주),60480,Dec-14,,,28793508.0,28793508.0,0.0,
9504,국일신동(주),60480,Dec-15,,,28862203.0,28862203.0,0.0,
9505,국일신동(주),60480,Dec-16,,,28531918.0,28531918.0,0.0,
9506,국일신동(주),60480,Dec-17,,,28920910.0,28920910.0,0.0,
9507,국일신동(주),60480,Dec-18,,,28957185.0,28957185.0,0.0,
9508,국일신동(주),60480,Dec-19,,,29653246.0,29653246.0,0.0,
9509,국일제지(주),78130,Dec-11,122306755.0,122306755.0,11152911.0,11152911.0,0.0,-90.88119785370807
9510,국일제지(주),78130,Dec-12,63826304.0,63826304.0,20140622.0,20140622.0,0.0,-68.44463686946372
9511,국일제지(주),78130,Dec-13,61744614.0,61744614.0,20450184.0,20450184.0,0.0,-66.87940425054727
9512,국일제지(주),78130,Dec-14,58722596.0,,19688673.0,58722596.0,-66.47172580721738,
9513,국일제지(주),78130,Dec-15,,,18782720.0,18782720.0,0.0,
9514,국일제지(주),78130,Dec-16,,,19125079.0,19125079.0,0.0,
9515,국일제지(주),78130,Dec-17,,,18965215.0,18965215.0,0.0,
9516,국일제지(주),78130,Dec-18,,26035161.0,26035161.0,26035161.0,0.0,0.0
9517,국일제지(주),78130,Dec-19,57994431.0,57994431.0,56028882.0,56028882.0,0.0,-3.3892030081302096
9518,국제약품(주),2720,Mar-11,44501336.0,44501336.0,44436449.0,44436449.0,0.0,-0.14580910559629956
9519,국제약품(주),2720,Dec-12,39994615.0,,39525366.0,39525366.0,0.0,
9520,국제약품(주),2720,Dec-13,37312872.0,37312872.0,36998909.0,36998909.0,0.0,-0.8414334870818863
9521,국제약품(주),2720,Dec-14,36057349.0,36057349.0,35631261.0,35631261.0,0.0,-1.181695304333104
9522,국제약품(주),2720,Dec-15,61944479.0,61944479.0,60949344.0,60949344.0,0.0,-1.6064950679462413
9523,국제약품(주),2720,Dec-16,60129888.0,60129888.0,60003561.0,60003561.0,0.0,-0.21009019674210094
9524,국제약품(주),2720,Dec-17,60644615.0,60644615.0,60502977.0,60502977.0,0.0,-0.23355412512718488
9525,국제약품(주),2720,Dec-18,61277407.0,61277407.0,61144981.0,61144981.0,0.0,-0.2161090138817343
9526,국제약품(주),2720,Dec-19,64359978.0,64359978.0,64214202.0,64214202.0,0.0,-0.22650100968026265
9527,그랜드코리아레저(주),114090,Dec-11,,,35386845.0,35386845.0,0.0,
9528,그랜드코리아레저(주),114090,Dec-12,,,36948198.0,36948198.0,0.0,
9529,그랜드코리아레저(주),114090,Dec-13,,,35476473.0,35476473.0,0.0,
9530,그랜드코리아레저(주),114090,Dec-14,,,38205300.0,38205300.0,0.0,
9531,그랜드코리아레저(주),114090,Dec-15,,,77987872.0,77987872.0,0.0,
9532,그랜드코리아레저(주),114090,Dec-16,,,98643013.0,98643013.0,0.0,
9533,그랜드코리아레저(주),114090,Dec-17,,92958458.0,92958458.0,92958458.0,0.0,0.0
9534,그랜드코리아레저(주),114090,Dec-18,85663880.0,85663880.0,85479888.0,85479888.0,0.0,-0.21478364043281317
9535,그랜드코리아레저(주),114090,Dec-19,80708091.0,80708091.0,80485994.0,80485994.0,0.0,-0.2751855449040477
9536,그레이트리치과기유한공사,900290,Jun-16,120471056.0,120471056.0,,,,
9537,그레이트리치과기유한공사,900290,Jun-17,147890070.0,147890070.0,,,,
9538,그레이트리치과기유한공사,900290,Jun-18,152702844.0,152702844.0,,,,
9539,그레이트리치과기유한공사,900290,Jun-19,152791240.0,152791240.0,,,,
9540,그린케미칼(주),83420,Dec-11,,,69673586.0,69673586.0,0.0,
9541,그린케미칼(주),83420,Dec-12,,,82005897.0,82005897.0,0.0,
9542,그린케미칼(주),83420,Dec-13,,,81799384.0,81799384.0,0.0,
9543,그린케미칼(주),83420,Dec-14,,,124177152.0,124177152.0,0.0,
9544,그린케미칼(주),83420,Dec-15,,,140634442.0,140634442.0,0.0,
9545,그린케미칼(주),83420,Dec-16,,,126700523.0,126700523.0,0.0,
9546,그린케미칼(주),83420,Dec-17,,,113275270.0,113275270.0,0.0,
9547,그린케미칼(주),83420,Dec-18,,,104802666.0,104802666.0,0.0,
9548,그린케미칼(주),83420,Dec-19,,,97026812.0,97026812.0,0.0,
9549,극동유화(주),14530,Dec-11,,,34530269.0,34530269.0,0.0,
9550,극동유화(주),14530,Dec-12,,,37617886.0,37617886.0,0.0,
9551,극동유화(주),14530,Dec-13,,38133595.0,38133595.0,38133595.0,0.0,0.0
9552,극동유화(주),14530,Dec-14,38059969.0,38059969.0,38059472.0,38059472.0,0.0,-0.0013058339590372725
9553,극동유화(주),14530,Dec-15,38328229.0,38328229.0,38327940.0,38327940.0,0.0,-0.0007540134452881375
9554,극동유화(주),14530,Dec-16,41424950.0,41424950.0,41424881.0,41424881.0,0.0,-0.00016656628433509013
9555,극동유화(주),14530,Dec-17,54858883.0,54858883.0,54858072.0,54858072.0,0.0,-0.0014783385217640443
9556,극동유화(주),14530,Dec-18,64781960.0,64781960.0,64781438.0,64781438.0,0.0,-0.0008057798806930805
9557,극동유화(주),14530,Dec-19,76216655.0,76216655.0,71024611.0,71024611.0,0.0,-6.812217093494851
9558,글로벌에스엠테크리미티드,900070,Dec-11,32003274.0,37365888.0,,,,
9559,글로벌에스엠테크리미티드,900070,Dec-12,30868354.0,30868354.0,,,,
9560,글로벌에스엠테크리미티드,900070,Dec-13,31996848.0,31996848.0,,,,
9561,글로벌에스엠테크리미티드,900070,Dec-14,27130693.0,27130693.0,,,,
9562,글로벌에스엠테크리미티드,900070,Dec-15,43432880.0,43703714.0,,,,
9563,글로벌에스엠테크리미티드,900070,Dec-16,39638365.0,39638365.0,,,,
9564,글로벌에스엠테크리미티드,900070,Dec-17,35531880.0,35531880.0,,,,
9565,글로벌에스엠테크리미티드,900070,Dec-18,34802349.0,34802349.0,,,,
9566,글로벌에스엠테크리미티드,900070,Dec-19,34145031.0,34145031.0,,,,
9567,글로벌텍스프리(주),204620,Dec-14,,,,,,
9568,글로벌텍스프리(주),204620,Dec-15,,,,,,
9569,글로벌텍스프리(주),204620,Dec-16,,,,,,
9570,글로벌텍스프리(주),204620,Dec-17,3544052.0,3544052.0,2528862.0,2528862.0,0.0,-28.644895729520897
9571,글로벌텍스프리(주),204620,Dec-18,3125798.0,3125798.0,1972090.0,1972090.0,0.0,-36.909230858807895
9572,글로벌텍스프리(주),204620,Dec-19,7860559.0,7860559.0,6575593.0,6575593.0,0.0,-16.34700534656632
9573,글로본(주),19660,Mar-11,,,,,,
9574,글로본(주),19660,Mar-12,,,,,,
9575,글로본(주),19660,Mar-13,,,,,,
9576,글로본(주),19660,Mar-14,,,,,,
9577,글로본(주),19660,Mar-15,,,,,,
9578,글로본(주),19660,Mar-16,,,,,,
9579,글로본(주),19660,Dec-17,,,1279600.0,1279600.0,0.0,
9580,글로본(주),19660,Dec-18,,,791096.0,791096.0,0.0,
9581,글로본(주),19660,Dec-19,,,3696760.0,3696760.0,0.0,
9582,금강공업(주),14280,Dec-11,204498178.0,204498178.0,180985433.0,180985433.0,0.0,-11.497777256480006
9583,금강공업(주),14280,Dec-12,249235465.0,315156563.0,229142049.0,229142049.0,0.0,-27.29262979048289
9584,금강공업(주),14280,Dec-13,345158641.0,345158641.0,268164960.0,268164960.0,0.0,-22.306751694505607
9585,금강공업(주),14280,Dec-14,387687777.0,387687777.0,298555819.0,298555819.0,0.0,-22.990654667970105
9586,금강공업(주),14280,Dec-15,320109589.0,320109589.0,263824897.0,263824897.0,0.0,-17.58294469585539
9587,금강공업(주),14280,Dec-16,355011950.0,355011950.0,296478057.0,296478057.0,0.0,-16.487865549314606
9588,금강공업(주),14280,Dec-17,361859038.0,361859038.0,295936015.0,295936015.0,0.0,-18.217873834064633
9589,금강공업(주),14280,Dec-18,390817646.0,390817646.0,272047029.0,272047029.0,0.0,-30.39029025828583
9590,금강공업(주),14280,Dec-19,375256921.0,375256921.0,238705372.0,238705372.0,0.0,-36.38881559762092
9591,금강철강(주),53260,Dec-11,18135541.0,18135541.0,14216846.0,14216846.0,0.0,-21.607819695039694
9592,금강철강(주),53260,Dec-12,17711410.0,17711410.0,13848710.0,13848710.0,0.0,-21.809104978090403
9593,금강철강(주),53260,Dec-13,17549648.0,17549648.0,13702819.0,13702819.0,0.0,-21.919693204103012
9594,금강철강(주),53260,Dec-14,17297418.0,17297418.0,13352248.0,13352248.0,0.0,-22.807854906437484
9595,금강철강(주),53260,Dec-15,16136991.0,16136991.0,12369020.0,12369020.0,0.0,-23.349898379443843
9596,금강철강(주),53260,Dec-16,15495896.0,15495896.0,12025299.0,12025299.0,0.0,-22.39687850254029
9597,금강철강(주),53260,Dec-17,15169679.0,15169679.0,11965461.0,11965461.0,0.0,-21.12251683110763
9598,금강철강(주),53260,Dec-18,16487912.0,16487912.0,13394760.0,13394760.0,0.0,-18.760119534844677
9599,금강철강(주),53260,Dec-19,15962837.0,15962837.0,13138539.0,13138539.0,0.0,-17.692957711715025
9600,금호건설(주),2990,Dec-11,91517015.0,91517015.0,28032085.0,28032085.0,0.0,-69.36953745705102
9601,금호건설(주),2990,Dec-12,19130133.0,19130133.0,19130133.0,19130133.0,0.0,0.0
9602,금호건설(주),2990,Dec-13,18494439.0,18494439.0,18494439.0,18494439.0,0.0,0.0
9603,금호건설(주),2990,Dec-14,9028162.0,9028162.0,9028162.0,9028162.0,0.0,0.0
9604,금호건설(주),2990,Dec-15,9024676.0,9024676.0,9024676.0,9024676.0,0.0,0.0
9605,금호건설(주),2990,Dec-16,9440057.0,9440057.0,9440057.0,9440057.0,0.0,0.0
9606,금호건설(주),2990,Dec-17,9173496.0,9173496.0,9173496.0,9173496.0,0.0,0.0
9607,금호건설(주),2990,Dec-18,9602194.0,9602194.0,9602194.0,9602194.0,0.0,0.0
9608,금호건설(주),2990,Dec-19,39492715.0,39492715.0,39492715.0,39492715.0,0.0,0.0
9609,금호석유화학(주),11780,Dec-11,1922407326.0,1922407326.0,1473147321.0,1473147321.0,0.0,-23.369657352210908
9610,금호석유화학(주),11780,Dec-12,2129599374.0,,1556331323.0,1556331323.0,0.0,
9611,금호석유화학(주),11780,Dec-13,2221670473.0,2221670473.0,1593709717.0,1593709717.0,0.0,-28.265251918842964
9612,금호석유화학(주),11780,Dec-14,2266417519.0,2260980519.0,1633245346.0,1633245346.0,0.0,-27.763847044451254
9613,금호석유화학(주),11780,Dec-15,2505694028.0,2505694028.0,1760931788.0,1760931788.0,0.0,-29.722792634600154
9614,금호석유화학(주),11780,Dec-16,2564778156.0,2564778156.0,1786488159.0,1786488159.0,0.0,-30.345314474052316
9615,금호석유화학(주),11780,Dec-17,2440253946.0,2440253946.0,1684228764.0,1684228764.0,0.0,-30.981414177784913
9616,금호석유화학(주),11780,Dec-18,2365586882.0,2365586882.0,1578993765.0,1578993765.0,0.0,-33.251499785751676
9617,금호석유화학(주),11780,Dec-19,2296049524.0,2296049524.0,1509273456.0,1509273456.0,0.0,-34.26651123053041
9618,금호전기(주),1210,Dec-11,251082486.0,251082486.0,127012132.0,127012132.0,0.0,-49.414180963621654
9619,금호전기(주),1210,Dec-12,212522624.0,212522624.0,121931341.0,121931341.0,0.0,-42.6266537157004
9620,금호전기(주),1210,Dec-13,193238119.0,193238119.0,101812281.0,101812281.0,0.0,-47.31252740045559
9621,금호전기(주),1210,Dec-14,214917463.0,214917463.0,121585914.0,121585914.0,0.0,-43.42669399554563
9622,금호전기(주),1210,Dec-15,191216764.0,191216764.0,99804824.0,99804824.0,0.0,-47.80540057669839
