,회사명,거래소코드,회계년도,매출액(IFRS연결),매출원가(IFRS연결),판관비(IFRS연결),매출액(IFRS개별),매출원가(IFRS개별),판관비(IFRS개별),매출액영업이익률(개별),매출액영업이익률(연결)
7515,(주)콤텍시스템,31820,Dec-11,180706217.0,165411552.0,14888485.0,178626024.0,163595049.0,13943798.0,0.6086330399427129,0.22477367228599557
7516,(주)콤텍시스템,31820,Dec-12,160422329.0,143286539.0,16354405.0,159020939.0,141903487.0,16079393.0,0.6527813296335774,0.4870799500735337
7517,(주)콤텍시스템,31820,Dec-13,181677649.0,164085299.0,18637261.0,180253440.0,162875096.0,18350983.0,-0.5395952498881574,-0.575145597574306
7518,(주)콤텍시스템,31820,Dec-14,186113130.0,169547251.0,21714518.0,184931656.0,168496807.0,21466174.0,-2.720640213160693,-2.7664028862445114
7519,(주)콤텍시스템,31820,Dec-15,146291127.0,131594584.0,13994928.0,145313732.0,130805365.0,13769354.0,0.5085637742756479,0.47960188316821156
7520,(주)콤텍시스템,31820,Dec-16,166860474.0,148982934.0,16355068.0,165814378.0,148054925.0,16134261.0,0.9801273083809415,0.9124221953246999
7521,(주)콤텍시스템,31820,Dec-17,143622951.0,128443319.0,13052323.0,142500270.0,127492043.0,12831658.0,1.5274139480577826,1.4811762223156102
7522,(주)콤텍시스템,31820,Dec-18,,,,125165448.0,107107719.0,14896897.0,2.525323122719938,
7523,(주)콤텍시스템,31820,Dec-19,,,,238820532.0,208781332.0,26992226.0,1.2758425644910631,
7524,(주)큐로,15590,Dec-11,252763353.0,269614516.0,12820282.0,243654611.0,261444223.0,11359122.0,-11.96313662210973,-11.73882394256734
7525,(주)큐로,15590,Dec-12,282943904.0,248186051.0,14672724.0,263752234.0,231125042.0,13570418.0,7.225255957452857,7.098625811001745
7526,(주)큐로,15590,Dec-13,239973517.0,210981482.0,12519659.0,220549121.0,195198352.0,11180565.0,6.424965076147368,6.864247441104094
7527,(주)큐로,15590,Dec-14,297335288.0,279122063.0,13200621.0,273526804.0,259272907.0,11843956.0,0.8810620987623575,1.685842280516667
7528,(주)큐로,15590,Dec-15,,,,223716709.0,213982628.0,22077777.0,-5.517556580898926,
7529,(주)큐로,15590,Dec-16,,,,191355119.0,186113044.0,16746721.0,-6.012196621716715,
7530,(주)큐로,15590,Dec-17,,,,156189124.0,142349753.0,7101182.0,4.3141217694517575,
7531,(주)큐로,15590,Dec-18,,,,90218430.0,96714306.0,8951424.0,-17.122111302535416,
7532,(주)큐로,15590,Dec-19,147117472.0,118722116.0,8612854.0,147117472.0,118722116.0,8612854.0,13.446738671529104,13.446738671529104
7533,(주)큐로컴,40350,Dec-11,9772527.0,8321851.0,4193003.0,9880127.0,8321851.0,1381083.0,1.7934283638256876,-28.061595532046113
7534,(주)큐로컴,40350,Dec-12,8382819.0,7003419.0,4741500.0,8541652.0,7003419.0,1462236.0,0.8897225033283959,-40.107033206848435
7535,(주)큐로컴,40350,Dec-13,22244467.0,17352906.0,10080914.0,13142280.0,10896328.0,1731863.0,3.9117185145956412,-23.328736085247627
7536,(주)큐로컴,40350,Dec-14,21349457.0,16984397.0,9972787.0,10903410.0,9125871.0,1613743.0,1.502245627743981,-26.26636827344133
7537,(주)큐로컴,40350,Dec-15,22428307.0,17442783.0,9921157.0,12666448.0,9900052.0,2301390.0,3.671163375873015,-22.006266456045925
7538,(주)큐로컴,40350,Dec-16,18985337.0,15868423.0,8226695.0,12319856.0,10507884.0,2542743.0,-5.931652123206635,-26.914355009868935
7539,(주)큐로컴,40350,Dec-17,12683664.0,10369841.0,7541036.0,11295570.0,9437074.0,1489750.0,3.264518744959307,-41.212168660412324
7540,(주)큐로컴,40350,Dec-18,13915367.0,11150075.0,13282134.0,10311666.0,9156158.0,2035762.0,-8.536486732599755,-75.57718024971962
7541,(주)큐로컴,40350,Dec-19,15051780.0,10110060.0,16749318.0,10211913.0,8190130.0,1605133.0,4.080038676396871,-78.44652260397109
7542,(주)큐로홀딩스,51780,Dec-11,13412815.0,9923314.0,5319966.0,12907240.0,9614002.0,2012388.0,9.923500299056963,-13.647135221055388
7543,(주)큐로홀딩스,51780,Dec-12,16976025.0,12078151.0,6299446.0,12442391.0,9416266.0,2538546.0,3.918692154908168,-8.256184825364006
7544,(주)큐로홀딩스,51780,Dec-13,15744162.0,10454901.0,4932400.0,11421749.0,8025219.0,3241981.0,1.353111506827895,2.2666242890539365
7545,(주)큐로홀딩스,51780,Dec-14,13124034.0,9322569.0,3876500.0,10418215.0,6986430.0,2752345.0,6.521654621257096,-0.57173731796184
7546,(주)큐로홀딩스,51780,Dec-15,14844731.0,11005749.0,4119194.0,9090041.0,5699228.0,2905248.0,5.341725081328016,-1.887619250224204
7547,(주)큐로홀딩스,51780,Dec-16,14592405.0,22022353.0,8280096.0,8187689.0,6240037.0,4899193.0,-36.04852358217319,-107.65904592149136
7548,(주)큐로홀딩스,51780,Dec-17,15357486.0,15464869.0,6748368.0,12621098.0,10019463.0,4877437.0,-18.031727508969507,-44.641102065793845
7549,(주)큐로홀딩스,51780,Dec-18,25216642.0,20025570.0,5760148.0,23127655.0,18028175.0,3901915.0,5.178064961622784,-2.2567477461907894
7550,(주)큐로홀딩스,51780,Dec-19,25752114.0,18934234.0,6035620.0,22842965.0,17295025.0,3885545.0,7.277492216969208,3.0376535301140715
7551,(주)큐리언트,115180,Dec-16,,,,0.0,0.0,11076581.0,-inf,
7552,(주)큐리언트,115180,Dec-17,,,,0.0,0.0,12723839.0,-inf,
7553,(주)큐리언트,115180,Dec-18,,,,0.0,0.0,16687561.0,-inf,
7554,(주)큐리언트,115180,Dec-19,,,,0.0,0.0,23169936.0,-inf,
7555,(주)큐브엔터테인먼트,182360,Dec-13,,,,,,,,
7556,(주)큐브엔터테인먼트,182360,Dec-14,,,,,,,,
7557,(주)큐브엔터테인먼트,182360,Dec-15,22398853.0,18217066.0,3471092.0,22397556.0,18217066.0,3365342.0,3.6394506614918165,3.172908005601894
7558,(주)큐브엔터테인먼트,182360,Dec-16,19465306.0,20528044.0,4639057.0,19026988.0,19559336.0,4034529.0,-24.002101646356216,-29.29209024507501
7559,(주)큐브엔터테인먼트,182360,Dec-17,24416090.0,20167957.0,4037027.0,23463431.0,19201715.0,3525799.0,3.136442406909714,0.8646183725567852
7560,(주)큐브엔터테인먼트,182360,Dec-18,34459464.0,28651322.0,3877438.0,32091553.0,26784976.0,3358344.0,6.070859207094154,5.602826555862854
7561,(주)큐브엔터테인먼트,182360,Dec-19,29829672.0,25272601.0,3596319.0,28850936.0,24554511.0,3263883.0,3.578885620903253,3.220793041237597
7562,(주)큐에스아이,66310,Dec-11,,,,27156007.0,19158034.0,3485911.0,16.615336709848396,
7563,(주)큐에스아이,66310,Dec-12,26704126.0,20837099.0,3264001.0,26704126.0,20814254.0,3150053.0,10.25990889947119,9.74765472571542
7564,(주)큐에스아이,66310,Dec-13,25635539.0,17935440.0,3988381.0,25635539.0,18778406.0,3358053.0,13.649332670555514,14.478798358794014
7565,(주)큐에스아이,66310,Dec-14,24217429.0,16090105.0,4647286.0,24217429.0,17195583.0,3910951.0,12.845686468204368,14.36997296451246
7566,(주)큐에스아이,66310,Dec-15,25495219.0,18979980.0,5112808.0,25495219.0,18915411.0,4167343.0,9.462421170024074,5.500760750476394
7567,(주)큐에스아이,66310,Dec-16,22020600.0,16339505.0,4786907.0,22020600.0,17481018.0,3807658.0,3.3238149732523183,4.060688627921128
7568,(주)큐에스아이,66310,Dec-17,22628424.0,16971165.0,4590255.0,22628380.0,17687067.0,3502861.0,6.356849230921524,4.715326175609932
7569,(주)큐에스아이,66310,Dec-18,18823761.0,15285439.0,4591643.0,18823761.0,15653177.0,3527826.0,-1.897824775824555,-5.595698967916135
7570,(주)큐에스아이,66310,Dec-19,22679509.0,17165522.0,5097446.0,22679509.0,18779330.0,3739980.0,0.7063600891888797,1.8366402905812467
7571,(주)크라운제과,264900,Dec-17,,,,344292781.0,203589726.0,119566944.0,6.13899337029666,
7572,(주)크라운제과,264900,Dec-18,,,,388532243.0,246479352.0,121797034.0,5.213430124510928,
7573,(주)크라운제과,264900,Dec-19,,,,386613876.0,246518330.0,113575709.0,6.859515047514746,
7574,(주)크라운해태홀딩스,5740,Dec-11,1113353731.0,689270819.0,344802590.0,400481779.0,227861323.0,133198244.0,9.843696784017732,7.1208565429417865
7575,(주)크라운해태홀딩스,5740,Dec-12,1134459198.0,702637652.0,356197979.0,418237574.0,246854104.0,139838488.0,7.542359644616722,6.66604556015068
7576,(주)크라운해태홀딩스,5740,Dec-13,1118298354.0,679637996.0,368964947.0,428762601.0,245025026.0,148856174.0,8.135364632700323,6.232273413504461
7577,(주)크라운해태홀딩스,5740,Dec-14,1084125414.0,652586939.0,368767641.0,420759939.0,241914442.0,143226895.0,8.465302586708475,5.7899974661049685
7578,(주)크라운해태홀딩스,5740,Dec-15,1204012618.0,718278496.0,398295367.0,430980191.0,247544560.0,145468109.0,8.809574730547187,7.262278957279166
7579,(주)크라운해태홀딩스,5740,Dec-16,1188834513.0,725748576.0,397160618.0,418060902.0,244226690.0,145565549.0,6.761852846023856,5.5453739169835154
7580,(주)크라운해태홀딩스,5740,Dec-17,1002111628.0,633198100.0,334717244.0,12955223.0,0.0,10673899.0,17.60929935362749,3.412422632820702
7581,(주)크라운해태홀딩스,5740,Dec-18,1092084364.0,723003243.0,327536166.0,18172594.0,0.0,10523157.0,42.09325867292254,3.8041891606095737
7582,(주)크라운해태홀딩스,5740,Dec-19,1055213955.0,704250349.0,311531085.0,17119663.0,0.0,11948223.0,30.207603969774404,3.7369218643436155
7583,(주)크레버스,96240,Dec-11,103348845.0,0.0,92435713.0,95923480.0,0.0,84783724.0,11.613169163587477,10.559510365113416
7584,(주)크레버스,96240,Dec-12,112980537.0,0.0,96399190.0,89607117.0,0.0,76577073.0,14.541304793903814,14.676286235035333
7585,(주)크레버스,96240,Dec-13,125262571.0,0.0,109379487.0,84756055.0,0.0,73360116.0,13.445575068353524,12.679832349920392
7586,(주)크레버스,96240,Dec-14,130461470.0,0.0,119129583.0,80162154.0,0.0,74733616.0,6.771946272801002,8.68600284819725
7587,(주)크레버스,96240,Dec-15,135508996.0,0.0,128623119.0,75049006.0,0.0,76305780.0,-1.6746044577858898,5.0814906783015354
7588,(주)크레버스,96240,Dec-16,138574465.0,0.0,136902536.0,71583840.0,0.0,77022642.0,-7.59780699107508,1.2065202633111374
7589,(주)크레버스,96240,Dec-17,147363632.0,0.0,133386676.0,73090572.0,0.0,67539976.0,7.594134028667883,9.484671224715743
7590,(주)크레버스,96240,Dec-18,152690562.0,0.0,136916497.0,75944381.0,0.0,67468082.0,11.161193084186175,10.330740023080143
7591,(주)크레버스,96240,Dec-19,174974828.0,0.0,152333827.0,87349230.0,0.0,74064128.0,15.209180435820672,12.939576085767035
7592,(주)크리스에프앤씨,110790,Dec-18,257887299.0,87989417.0,126298428.0,255540733.0,88007990.0,123712913.0,17.14788459967359,16.906398325572443
7593,(주)크리스에프앤씨,110790,Dec-19,259452905.0,87719164.0,134026090.0,257477444.0,86711872.0,132033828.0,15.042771668962196,14.53352430183813
7594,(주)크린앤사이언스,45520,Dec-11,44703043.0,36257415.0,7799958.0,44770109.0,36340616.0,7413279.0,2.2698492871661315,1.4443535756615047
7595,(주)크린앤사이언스,45520,Dec-12,47068217.0,37138716.0,8189768.0,46929232.0,37158548.0,7890475.0,4.0064772421590025,3.696194822931151
7596,(주)크린앤사이언스,45520,Dec-13,54208174.0,43694749.0,8538097.0,53948570.0,43713001.0,8241501.0,3.696238843772875,3.643967051906231
7597,(주)크린앤사이언스,45520,Dec-14,56226928.0,44724786.0,8792514.0,55630258.0,44708385.0,8115921.0,5.0439313080302455,4.819093086501187
7598,(주)크린앤사이언스,45520,Dec-15,59520256.0,46355200.0,8938640.0,58855232.0,46200653.0,8399318.0,7.230047109490623,7.100802792246055
7599,(주)크린앤사이언스,45520,Dec-16,59971176.0,46441247.0,9175406.0,59675152.0,46446845.0,8671405.0,7.636179963144459,7.261026530478574
7600,(주)크린앤사이언스,45520,Dec-17,77107947.0,60181545.0,10632730.0,76754464.0,60201221.0,10095002.0,8.414156862589778,8.162157397343234
7601,(주)크린앤사이언스,45520,Dec-18,95238575.0,76078731.0,11043161.0,94801718.0,76136762.0,10921457.0,8.168099865025653,8.522474218036127
7602,(주)크린앤사이언스,45520,Dec-19,118318802.0,94635290.0,12801768.0,117760212.0,94660311.0,12316950.0,9.156701416264434,9.196969387840827
7603,(주)클라우드에어,36170,Dec-11,,,,20387077.0,14527368.0,1867854.0,19.580320415722174,
7604,(주)클라우드에어,36170,Dec-12,65804705.0,58826364.0,5704822.0,63933030.0,57027269.0,5440364.0,2.292081260656659,1.935300826893761
7605,(주)클라우드에어,36170,Dec-13,75783205.0,66882779.0,6281489.0,75788423.0,66864092.0,6018992.0,3.833486547147181,3.455827712749811
7606,(주)클라우드에어,36170,Dec-14,73979284.0,70003204.0,5475927.0,73979284.0,69957803.0,4955187.0,-1.262118189735386,-2.027387829273936
7607,(주)클라우드에어,36170,Dec-15,20574075.0,17035362.0,2126565.0,20574075.0,17035362.0,1678336.0,9.042336046699548,6.863725343666727
7608,(주)클라우드에어,36170,Dec-16,17665255.0,12523403.0,4044747.0,16757319.0,11994270.0,2169690.0,15.475977989080473,6.210524557952885
7609,(주)클라우드에어,36170,Dec-17,16593462.0,11761122.0,3351689.0,15570249.0,10978208.0,1710332.0,18.507790080942186,8.92309874816961
7610,(주)클라우드에어,36170,Dec-18,14413626.0,11424745.0,2271577.0,14190606.0,10850673.0,2032890.0,9.210621449147414,4.976568699645738
7611,(주)클라우드에어,36170,Dec-19,13489259.0,10619268.0,2879517.0,13489259.0,10619268.0,2870960.0,-0.007183493177794273,-0.07061914965084443
7612,(주)클래시스,214150,Dec-15,,,,,,,,
7613,(주)클래시스,214150,Dec-16,,,,,,,,
7614,(주)클래시스,214150,Dec-17,34868166.0,10699567.0,13366222.0,34629233.0,10739812.0,13103192.0,31.147756001410716,30.98062857679409
7615,(주)클래시스,214150,Dec-18,47481790.0,12734178.0,17271122.0,46944935.0,12602736.0,16873609.0,37.21080879119334,36.806721060853015
7616,(주)클래시스,214150,Dec-19,81133257.0,17228105.0,22195676.0,80095778.0,17128456.0,21348109.0,51.96180627648064,51.408605474817804
7617,(주)클리오,237880,Dec-16,193589949.0,71833342.0,96070698.0,196437347.0,72914943.0,95590779.0,14.219101116245477,13.268203815684668
7618,(주)클리오,237880,Dec-17,193680144.0,76044559.0,106765779.0,190599980.0,74786403.0,103541327.0,6.438746740686961,5.61224593058956
7619,(주)클리오,237880,Dec-18,187378290.0,81732177.0,107221429.0,184440131.0,80095782.0,100365653.0,2.1571747853508088,-0.8407142577723385
7620,(주)클리오,237880,Dec-19,250382613.0,113675085.0,118109004.0,247598026.0,108804124.0,119980632.0,7.598311789448596,7.428041339276222
7621,(주)키다리스튜디오,20120,Dec-11,,,,4188072.0,3202502.0,3975183.0,-71.38399244330088,
7622,(주)키다리스튜디오,20120,Dec-12,,,,9215652.0,7234629.0,5394585.0,-37.04091690962289,
7623,(주)키다리스튜디오,20120,Dec-13,,,,22200002.0,15780276.0,5393167.0,4.624139223050521,
7624,(주)키다리스튜디오,20120,Dec-14,22362585.0,15036345.0,5350715.0,20010522.0,13016862.0,4993062.0,9.99773019414486,8.834063682709312
7625,(주)키다리스튜디오,20120,Dec-15,28305620.0,20621836.0,7205485.0,23289240.0,16665831.0,5615364.0,4.328372244006244,1.6897669084796587
7626,(주)키다리스튜디오,20120,Dec-16,,,,25254650.0,21955924.0,3064448.0,0.9276628264497825,
7627,(주)키다리스튜디오,20120,Dec-17,14286729.0,11025628.0,3756383.0,11903649.0,10066449.0,1930154.0,-0.7808866004029521,-3.466727758327326
7628,(주)키다리스튜디오,20120,Dec-18,,,,19622961.0,14632595.0,4723418.0,1.3603859274856633,
7629,(주)키다리스튜디오,20120,Dec-19,26737870.0,18135357.0,7899616.0,25189266.0,16885577.0,7295854.0,4.001049494653794,2.628844406828218
7630,(주)키이스트,54780,Dec-11,,,,26141294.0,21667531.0,2188416.0,8.742287202768157,
7631,(주)키이스트,54780,Dec-12,33060667.0,26905223.0,3143698.0,23894934.0,17918004.0,2632022.0,13.998398154186157,9.109755710615277
7632,(주)키이스트,54780,Dec-13,69465294.0,64420263.0,10608775.0,24170573.0,20167679.0,2909914.0,4.521944928653532,-8.009386673005372
7633,(주)키이스트,54780,Dec-14,88851356.0,68975058.0,11985668.0,42979186.0,33977891.0,2714763.0,14.626921971021043,8.880708584796388
7634,(주)키이스트,54780,Dec-15,106170757.0,84023151.0,14546040.0,38041616.0,31242271.0,3238558.0,9.360241163256577,7.159754921969709
7635,(주)키이스트,54780,Dec-16,93247807.0,78404973.0,15156703.0,25549279.0,21861568.0,2885531.0,3.139736350289963,-0.33659665583341813
7636,(주)키이스트,54780,Dec-17,106170053.0,89067580.0,16118507.0,21429057.0,18605130.0,3102350.0,-1.2992778916963075,0.9267829978383829
7637,(주)키이스트,54780,Dec-18,103736090.0,88440894.0,17708746.0,15148220.0,13196063.0,4055600.0,-13.885743671533685,-2.326625188977144
7638,(주)키이스트,54780,Dec-19,100245744.0,85897484.0,15873069.0,29066328.0,27924127.0,2792108.0,-5.676351687767371,-1.5210710591364358
7639,(주)타이거일렉,219130,Dec-15,26923156.0,21717618.0,2184920.0,26115950.0,21057973.0,1925837.0,11.993207216279707,11.21940533271805
7640,(주)타이거일렉,219130,Dec-16,,,,28000475.0,24258761.0,2602589.0,4.068234556735198,
7641,(주)타이거일렉,219130,Dec-17,,,,33444169.0,26099350.0,2657985.0,14.013904785614498,
7642,(주)타이거일렉,219130,Dec-18,,,,33746373.0,28471062.0,2914530.0,6.995658466763229,
7643,(주)타이거일렉,219130,Dec-19,,,,35062583.0,30802101.0,2799621.0,4.1664386220490375,
7644,(주)탑엔지니어링,65130,Dec-11,153516747.0,114547633.0,26299029.0,143262276.0,108688596.0,22569452.0,8.379196767752035,8.253226600743435
7645,(주)탑엔지니어링,65130,Dec-12,64130411.0,42748011.0,18857212.0,63572185.0,42667667.0,15559358.0,8.408016807979779,3.9375827483781447
7646,(주)탑엔지니어링,65130,Dec-13,75998674.0,56567717.0,15768014.0,71940348.0,55128295.0,13349933.0,4.81248714560013,4.81974593398827
7647,(주)탑엔지니어링,65130,Dec-14,103819901.0,78873213.0,20266622.0,95273334.0,74030537.0,18726373.0,2.6412679123835425,4.5078698350906725
7648,(주)탑엔지니어링,65130,Dec-15,137506883.0,98723807.0,22239158.0,128253671.0,91903589.0,20326288.0,12.49382873414984,12.031338096726401
7649,(주)탑엔지니어링,65130,Dec-16,161030823.0,113176921.0,29858890.0,150212268.0,106264189.0,25722021.0,12.133534925389716,11.174886686134617
7650,(주)탑엔지니어링,65130,Dec-17,176055995.0,127845491.0,33082705.0,151177787.0,114392959.0,27608235.0,6.070067026447477,8.592606573834649
7651,(주)탑엔지니어링,65130,Dec-18,917583139.0,802720045.0,80945436.0,194208042.0,147769426.0,29501998.0,8.720863371867988,3.6964125165774213
7652,(주)탑엔지니어링,65130,Dec-19,1305900598.0,1144321240.0,90943608.0,216906563.0,164483799.0,28392365.0,11.078686909072456,5.408968347834389
7653,(주)탑코미디어,134580,Dec-13,70893414.0,48891861.0,16738990.0,70893414.0,48891861.0,16775295.0,7.371993680541326,7.423204361409369
7654,(주)탑코미디어,134580,Dec-14,92581017.0,69309325.0,18928304.0,92578489.0,69309325.0,19081174.0,4.523718247334972,4.691445547633162
7655,(주)탑코미디어,134580,Dec-15,107808603.0,81815113.0,21381134.0,107808603.0,81815113.0,21402856.0,4.25813327717455,4.278281947499125
7656,(주)탑코미디어,134580,Dec-16,77354544.0,62511125.0,22119036.0,77287004.0,62511125.0,21166005.0,-8.268047238575841,-9.405545716874759
7657,(주)탑코미디어,134580,Dec-17,47048592.0,39326457.0,18567158.0,47048592.0,39326457.0,18372023.0,-22.635933504662585,-23.05068555505338
7658,(주)탑코미디어,134580,Dec-18,44502968.0,34794352.0,8166044.0,44502968.0,34794352.0,7906023.0,4.050500631778087,3.466222747210928
7659,(주)탑코미디어,134580,Dec-19,,,,32429047.0,26027018.0,10878607.0,-13.80422310899238,
7660,(주)태경비케이,14580,Dec-11,,,,128036408.0,99345212.0,18388830.0,8.046434729721565,
7661,(주)태경비케이,14580,Dec-12,,,,126234142.0,100384855.0,19940773.0,4.680599009418546,
7662,(주)태경비케이,14580,Dec-13,,,,125226073.0,96512275.0,20246100.0,6.7619288836119615,
7663,(주)태경비케이,14580,Dec-14,,,,121842345.0,93364171.0,21962375.0,5.34772947779362,
7664,(주)태경비케이,14580,Dec-15,,,,113506581.0,87610654.0,20748510.0,4.5349062183451725,
7665,(주)태경비케이,14580,Dec-16,171527282.0,132264062.0,30783155.0,132974930.0,105064063.0,22131101.0,4.346508022226446,4.943857852303635
7666,(주)태경비케이,14580,Dec-17,212161978.0,170085422.0,34724748.0,163437678.0,133845661.0,24064445.0,3.3820671387658847,3.465186396405109
7667,(주)태경비케이,14580,Dec-18,212616333.0,171173343.0,32646107.0,165264531.0,136883924.0,22771602.0,3.3939557181812954,4.137444605443365
7668,(주)태경비케이,14580,Dec-19,186439233.0,148403079.0,34166641.0,144614854.0,117904099.0,24058586.0,1.833953377984256,2.0754821491890603
7669,(주)태광,23160,Dec-11,,,,258887936.0,201487207.0,20905130.0,14.097064376147678,
7670,(주)태광,23160,Dec-12,,,,356879823.0,281897267.0,28930845.0,12.903982806559508,
7671,(주)태광,23160,Dec-13,,,,310840198.0,250850984.0,25153167.0,11.207059841082716,
7672,(주)태광,23160,Dec-14,,,,271572719.0,237436123.0,22033872.0,4.456531585560331,
7673,(주)태광,23160,Dec-15,,,,274492535.0,234531786.0,22070385.0,6.5176140400320905,
7674,(주)태광,23160,Dec-16,,,,244778890.0,219913440.0,21200598.0,1.4972091751866348,
7675,(주)태광,23160,Dec-17,,,,184151389.0,159609082.0,20045614.0,2.441845822840902,
7676,(주)태광,23160,Dec-18,158648382.0,135810197.0,18807068.0,158648382.0,135810197.0,18571086.0,2.6896580640828724,2.540912771489847
7677,(주)태광,23160,Dec-19,189754435.0,167589995.0,19289219.0,189754435.0,167589995.0,18970007.0,1.683456304987022,1.5152325688725008
7678,(주)태성,323280,Dec-19,,,,,,,,
7679,(주)태양,53620,Dec-11,169613205.0,149896814.0,10873706.0,168655995.0,149325081.0,10511107.0,5.22946545718698,5.213441370912129
7680,(주)태양,53620,Dec-12,187372286.0,167971861.0,11645903.0,187087106.0,168073600.0,11286751.0,4.1300307462129435,4.138564013677028
7681,(주)태양,53620,Dec-13,207194713.0,185179165.0,12671486.0,205807347.0,184196278.0,12312710.0,4.517991770235491,4.509797506271311
7682,(주)태양,53620,Dec-14,207070717.0,184540679.0,13634198.0,206269770.0,183965560.0,13395410.0,4.319004185635151,4.2960395988777105
7683,(주)태양,53620,Dec-15,145514369.0,132479413.0,11413775.0,144594329.0,131711438.0,11256229.0,1.1249832626561724,1.1141037212620564
7684,(주)태양,53620,Dec-16,148160527.0,117093397.0,12498945.0,147772079.0,116926473.0,12256247.0,12.57975060363061,12.532477695628067
7685,(주)태양,53620,Dec-17,157569823.0,130836058.0,12664434.0,157274649.0,130863180.0,12379524.0,8.921936935939371,8.92895018356402
7686,(주)태양,53620,Dec-18,136715540.0,122794084.0,15353065.0,136498964.0,122789615.0,15149432.0,-1.0550138680906032,-1.0471443114659826
7687,(주)태양,53620,Dec-19,141821714.0,120387797.0,14385717.0,141559128.0,120383514.0,14135132.0,4.973527387085911,4.9697608364823465
7688,(주)태영건설,9410,Dec-11,2276265894.0,2003606919.0,177241809.0,1656258525.0,1511126429.0,93141697.0,3.139026801386577,4.191828654618501
7689,(주)태영건설,9410,Dec-12,2281618316.0,1994025433.0,181514886.0,1639160744.0,1488774603.0,86494242.0,3.8978421874651725,4.649243751951016
7690,(주)태영건설,9410,Dec-13,2180379230.0,1910380339.0,180142131.0,1493197330.0,1375787808.0,85639775.0,2.1276321864304433,4.121152814320287
7691,(주)태영건설,9410,Dec-14,1875043214.0,1680411158.0,176365660.0,1109445110.0,1056619833.0,86239702.0,-3.0118141671740752,0.9741853341626505
7692,(주)태영건설,9410,Dec-15,1883518737.0,1669407030.0,157268158.0,1002428220.0,935647949.0,64260467.0,0.2513700182941777,3.017944440018597
7693,(주)태영건설,9410,Dec-16,2059304924.0,1791440882.0,170796792.0,984553805.0,869778525.0,56593391.0,5.909467690290426,4.71359286663853
7694,(주)태영건설,9410,Dec-17,3266415746.0,2733807582.0,221476726.0,1490902224.0,1198241874.0,79976311.0,14.265458564370617,9.525163426639935
7695,(주)태영건설,9410,Dec-18,3850546030.0,3176304933.0,210721191.0,1996049484.0,1625659361.0,95406454.0,13.776395385195773,12.03777080935194
7696,(주)태영건설,9410,Dec-19,3924370755.0,3264730326.0,268418213.0,2175685521.0,1781514392.0,123097996.0,12.4592056335149,9.96904320269811
7697,(주)태웅,44490,Dec-11,,,,480665365.0,426579275.0,37721607.0,3.4045479852703764,
7698,(주)태웅,44490,Dec-12,,,,421515758.0,379852770.0,31379898.0,2.439550551749479,
7699,(주)태웅,44490,Dec-13,,,,410132757.0,370179886.0,29788552.0,2.478299727714751,
7700,(주)태웅,44490,Dec-14,,,,411545446.0,371249047.0,31990212.0,2.0182915594697164,
7701,(주)태웅,44490,Dec-15,,,,365346871.0,319631452.0,39627180.0,1.6664270268240509,
7702,(주)태웅,44490,Dec-16,,,,321984454.0,269518617.0,39530651.0,4.0173324641319486,
7703,(주)태웅,44490,Dec-17,,,,304366834.0,270703264.0,38021906.0,-1.431935254811633,
7704,(주)태웅,44490,Dec-18,,,,289546470.0,285960592.0,35617243.0,-11.062599036348121,
7705,(주)태웅,44490,Dec-19,,,,374030762.0,366785651.0,37257535.0,-8.024052310435364,
7706,(주)태웅로직스,124560,Dec-19,286073126.0,248018234.0,23074279.0,273971524.0,240289816.0,19692647.0,5.106027369472164,5.236637642083164
7707,(주)테라젠이텍스,66700,Dec-11,96247357.0,75497899.0,24332402.0,65757218.0,49947858.0,20249771.0,-6.752735494375689,-3.722641443546341
7708,(주)테라젠이텍스,66700,Dec-12,79322908.0,57533165.0,29130540.0,48684609.0,31628176.0,25002851.0,-16.32223851279159,-9.254321588916028
7709,(주)테라젠이텍스,66700,Dec-13,90730510.0,59339339.0,29009104.0,56398910.0,30308936.0,23569884.0,4.468331036894153,2.6254310705406594
7710,(주)테라젠이텍스,66700,Dec-14,106580791.0,70465548.0,34505714.0,52243893.0,25317903.0,25670074.0,2.4039479600036695,1.5101492350530594
7711,(주)테라젠이텍스,66700,Dec-15,98884314.0,62730128.0,33669022.0,59878782.0,29561729.0,26997318.0,5.544092396535387,2.5132034591451986
7712,(주)테라젠이텍스,66700,Dec-16,101283309.0,70183637.0,29789566.0,60237425.0,36734297.0,22587151.0,1.5206111483019071,1.2935063170181378
7713,(주)테라젠이텍스,66700,Dec-17,107591869.0,75090421.0,32295591.0,66010923.0,41179764.0,25077418.0,-0.37305795587799917,0.19133137281963195
7714,(주)테라젠이텍스,66700,Dec-18,117474508.0,88831633.0,32566866.0,62724135.0,42877885.0,24902598.0,-8.061247875319443,-3.3402914954110727
7715,(주)테라젠이텍스,66700,Dec-19,138083445.0,100369820.0,34008127.0,65804560.0,39632212.0,25325578.0,1.2867953223910318,2.683520823223957
7716,(주)테스,95610,Dec-11,,,,71144866.0,56297817.0,8975492.0,8.2529595318937,
7717,(주)테스,95610,Dec-12,,,,70350019.0,59685729.0,9397608.0,1.8005425130020223,
7718,(주)테스,95610,Dec-13,67053692.0,52530021.0,8300530.0,67053692.0,52530021.0,8240056.0,9.37102016694323,9.280832739232316
