,회사명,거래소코드,회계년도,당기재고자산(IFRS연결),전기재고자산(IFRS연결),당기재고자산(IFRS개별),전기재고자산(IFRS개별),재고자산증가율(개별),재고자산증가율(연결)
8896,(주)현대에버다임,41440,Dec-12,75798305.0,75798305.0,56055829.0,56055829.0,0.0,-26.046065278108784
8897,(주)현대에버다임,41440,Dec-13,93480270.0,93480270.0,66005029.0,66005029.0,0.0,-29.391486567165458
8898,(주)현대에버다임,41440,Dec-14,104937046.0,104937046.0,78108966.0,78108966.0,0.0,-25.56588070908724
8899,(주)현대에버다임,41440,Dec-15,104390272.0,104390272.0,81004218.0,81004218.0,0.0,-22.402522334648182
8900,(주)현대에버다임,41440,Dec-16,108381472.0,108381472.0,86510410.0,86510410.0,0.0,-20.179705623485162
8901,(주)현대에버다임,41440,Dec-17,128371930.0,128371930.0,100516449.0,100516449.0,0.0,-21.69904355258973
8902,(주)현대에버다임,41440,Dec-18,112096423.0,112096423.0,86030482.0,86030482.0,0.0,-23.25314251998924
8903,(주)현대에버다임,41440,Dec-19,117326182.0,117326182.0,86024438.0,86024438.0,0.0,-26.679248797169592
8904,(주)현대이지웰,90850,Dec-13,,,732225.0,732225.0,0.0,
8905,(주)현대이지웰,90850,Dec-14,,479048.0,479048.0,479048.0,0.0,0.0
8906,(주)현대이지웰,90850,Dec-15,967143.0,967143.0,967143.0,967143.0,0.0,0.0
8907,(주)현대이지웰,90850,Dec-16,2725082.0,2725082.0,2725082.0,2725082.0,0.0,0.0
8908,(주)현대이지웰,90850,Dec-17,5998782.0,5998782.0,5799846.0,5799846.0,0.0,-3.3162732034603124
8909,(주)현대이지웰,90850,Dec-18,1532493.0,1532493.0,1389294.0,1389294.0,0.0,-9.344186237718546
8910,(주)현대이지웰,90850,Dec-19,2964020.0,2964020.0,2863045.0,2863045.0,0.0,-3.4066909130167886
8911,(주)현대퓨처넷,126560,Dec-11,125239.0,125239.0,0.0,0.0,,-100.0
8912,(주)현대퓨처넷,126560,Dec-12,125480.0,125480.0,0.0,0.0,,-100.0
8913,(주)현대퓨처넷,126560,Dec-13,15421.0,15421.0,0.0,0.0,,-100.0
8914,(주)현대퓨처넷,126560,Dec-14,125733.0,125733.0,0.0,0.0,,-100.0
8915,(주)현대퓨처넷,126560,Dec-15,77946.0,77946.0,0.0,0.0,,-100.0
8916,(주)현대퓨처넷,126560,Dec-16,5535.0,5535.0,0.0,0.0,,-100.0
8917,(주)현대퓨처넷,126560,Dec-17,24114.0,24114.0,24114.0,24114.0,0.0,0.0
8918,(주)현대퓨처넷,126560,Dec-18,59632.0,59632.0,432.0,432.0,0.0,-99.27555674805474
8919,(주)현대퓨처넷,126560,Dec-19,400.0,400.0,400.0,400.0,0.0,0.0
8920,(주)현대홈쇼핑,57050,Dec-11,5956905.0,,5956905.0,5956905.0,0.0,
8921,(주)현대홈쇼핑,57050,Dec-12,,,4548768.0,4548768.0,0.0,
8922,(주)현대홈쇼핑,57050,Dec-13,,,11667100.0,11667100.0,0.0,
8923,(주)현대홈쇼핑,57050,Dec-14,,18584890.0,18584890.0,18584890.0,0.0,0.0
8924,(주)현대홈쇼핑,57050,Dec-15,23234767.0,23234767.0,22476737.0,22476737.0,0.0,-3.262481607842247
8925,(주)현대홈쇼핑,57050,Dec-16,27104558.0,27104558.0,23830640.0,23830640.0,0.0,-12.078846664830323
8926,(주)현대홈쇼핑,57050,Dec-17,34667095.0,34667095.0,30646694.0,30646694.0,0.0,-11.597167285000381
8927,(주)현대홈쇼핑,57050,Dec-18,155972910.0,171950476.0,40643000.0,40643000.0,0.0,-76.3635431867022
8928,(주)현대홈쇼핑,57050,Dec-19,170858065.0,170858065.0,57679247.0,57679247.0,0.0,-66.24142559498142
8929,(주)협진,138360,Dec-13,,10730777.0,10730777.0,10730777.0,0.0,0.0
8930,(주)협진,138360,Dec-14,14352443.0,14352443.0,14184937.0,14184937.0,0.0,-1.1670905085635894
8931,(주)협진,138360,Dec-15,14638329.0,14638329.0,14381498.0,14381498.0,0.0,-1.7545103679525198
8932,(주)협진,138360,Dec-16,16683964.0,16683964.0,16373376.0,16373376.0,0.0,-1.8615959612475734
8933,(주)협진,138360,Dec-17,17212335.0,17212335.0,16697649.0,16697649.0,0.0,-2.990216028214661
8934,(주)협진,138360,Dec-18,15119657.0,15119657.0,15117208.0,15117208.0,0.0,-0.01619745738940992
8935,(주)협진,138360,Dec-19,15953956.0,,15953956.0,15953956.0,0.0,
8936,(주)형지아이앤씨,11080,Dec-11,,,28467715.0,28467715.0,0.0,
8937,(주)형지아이앤씨,11080,Dec-12,,,21099766.0,21099766.0,0.0,
8938,(주)형지아이앤씨,11080,Dec-13,,24193137.0,24193137.0,24193137.0,0.0,0.0
8939,(주)형지아이앤씨,11080,Dec-14,43929848.0,43929848.0,42666746.0,42666746.0,0.0,-2.8752705905105813
8940,(주)형지아이앤씨,11080,Dec-15,51750317.0,51750317.0,50043431.0,50043431.0,0.0,-3.298310230640709
8941,(주)형지아이앤씨,11080,Dec-16,54767985.0,54767985.0,52845215.0,52845215.0,0.0,-3.5107554166909694
8942,(주)형지아이앤씨,11080,Dec-17,40825494.0,,40825494.0,40825494.0,0.0,
8943,(주)형지아이앤씨,11080,Dec-18,,40808002.0,40808002.0,40808002.0,0.0,0.0
8944,(주)형지아이앤씨,11080,Dec-19,33192082.0,33192082.0,33192082.0,33192082.0,0.0,0.0
8945,(주)형지엘리트,93240,Jun-11,21156118.0,21156118.0,20821954.0,20821954.0,0.0,-1.5795147294981149
8946,(주)형지엘리트,93240,Jun-12,22254138.0,22254138.0,21707288.0,21707288.0,0.0,-2.457295807188757
8947,(주)형지엘리트,93240,Jun-13,17835388.0,17835388.0,17476003.0,17476003.0,0.0,-2.015010831275447
8948,(주)형지엘리트,93240,Jun-14,11110135.0,11110135.0,11032968.0,11032968.0,0.0,-0.6945640174489256
8949,(주)형지엘리트,93240,Jun-15,29816591.0,29816591.0,12258111.0,12258111.0,0.0,-58.888288067539314
8950,(주)형지엘리트,93240,Jun-16,45875109.0,45875109.0,13989100.0,13989100.0,0.0,-69.50612150044157
8951,(주)형지엘리트,93240,Jun-17,59968005.0,59968005.0,13853916.0,13853916.0,0.0,-76.89782076292182
8952,(주)형지엘리트,93240,Jun-18,59983233.0,59983233.0,15792958.0,15792958.0,0.0,-73.67104570705617
8953,(주)형지엘리트,93240,Jun-19,47182767.0,47182767.0,9948914.0,9948914.0,0.0,-78.9140937834358
8954,(주)혜인,3010,Dec-11,57824661.0,57824661.0,54894660.0,54894660.0,0.0,-5.067043972812911
8955,(주)혜인,3010,Dec-12,89224379.0,90670350.0,86785238.0,88231209.0,-1.638843008486944,-4.284875926915461
8956,(주)혜인,3010,Dec-13,71582635.0,71582635.0,64688675.0,64688675.0,0.0,-9.630771485291092
8957,(주)혜인,3010,Dec-14,99148939.0,99148939.0,90947752.0,90947752.0,0.0,-8.271583218858254
8958,(주)혜인,3010,Dec-15,84332871.0,84332871.0,78963189.0,78963189.0,0.0,-6.367246764313279
8959,(주)혜인,3010,Dec-16,78900029.0,78900029.0,77975565.0,77975565.0,0.0,-1.171690317122696
8960,(주)혜인,3010,Dec-17,85900308.0,85900308.0,85175618.0,85175618.0,0.0,-0.8436407468992968
8961,(주)혜인,3010,Dec-18,86623755.0,86623755.0,86072024.0,86072024.0,0.0,-0.6369280574364353
8962,(주)혜인,3010,Dec-19,73921576.0,73921576.0,73899580.0,73899580.0,0.0,-0.029755859101271653
8963,(주)호텔신라,8770,Dec-11,335733212.0,335733212.0,334853587.0,334853587.0,0.0,-0.26200118682329787
8964,(주)호텔신라,8770,Dec-12,355072912.0,,353673956.0,353673956.0,0.0,
8965,(주)호텔신라,8770,Dec-13,336789420.0,336789420.0,333263056.0,333263056.0,0.0,-1.0470530814180563
8966,(주)호텔신라,8770,Dec-14,493503333.0,493503333.0,443249134.0,443249134.0,0.0,-10.183152906892317
8967,(주)호텔신라,8770,Dec-15,470619910.0,470619910.0,411250087.0,411250087.0,0.0,-12.615238271580992
8968,(주)호텔신라,8770,Dec-16,471313787.0,471313787.0,404496755.0,404496755.0,0.0,-14.176761606169606
8969,(주)호텔신라,8770,Dec-17,499797379.0,469060771.0,395211135.0,364474527.0,8.433129265025414,-15.744150985502046
8970,(주)호텔신라,8770,Dec-18,703632493.0,703632493.0,589115710.0,589115710.0,0.0,-16.275084527683973
8971,(주)호텔신라,8770,Dec-19,849383563.0,849383563.0,720945275.0,720945275.0,0.0,-15.121353131247247
8972,(주)홈센타홀딩스,60560,Dec-11,15439991.0,15439991.0,14902768.0,14902768.0,0.0,-3.4794256032921282
8973,(주)홈센타홀딩스,60560,Dec-12,9409741.0,9409741.0,8251283.0,8251283.0,0.0,-12.311263402467716
8974,(주)홈센타홀딩스,60560,Dec-13,11851767.0,11851767.0,8655150.0,8655150.0,0.0,-26.971649037649826
8975,(주)홈센타홀딩스,60560,Dec-14,8803323.0,8803323.0,6271655.0,6271655.0,0.0,-28.758095096590225
8976,(주)홈센타홀딩스,60560,Dec-15,5353395.0,5353395.0,3427727.0,3427727.0,0.0,-35.97096795584858
8977,(주)홈센타홀딩스,60560,Dec-16,8873025.0,8873025.0,3295431.0,3295431.0,0.0,-62.86011816714142
8978,(주)홈센타홀딩스,60560,Dec-17,9855200.0,9855200.0,2648390.0,2648390.0,0.0,-73.12697865086452
8979,(주)홈센타홀딩스,60560,Dec-18,4946316.0,4946316.0,2421784.0,2421784.0,0.0,-51.03863157954324
8980,(주)홈센타홀딩스,60560,Dec-19,4638817.0,4638817.0,1893248.0,1893248.0,0.0,-59.18683578162277
8981,(주)홈캐스트,64240,Dec-11,11119697.0,11119697.0,8910830.0,8910830.0,0.0,-19.864453141124258
8982,(주)홈캐스트,64240,Dec-12,9260670.0,9260670.0,9266855.0,9266855.0,0.0,0.06678782420709695
8983,(주)홈캐스트,64240,Dec-13,8366211.0,8366211.0,8342813.0,8342813.0,0.0,-0.2796726020895193
8984,(주)홈캐스트,64240,Dec-14,6402162.0,6402162.0,6138496.0,6138496.0,0.0,-4.118390006375975
8985,(주)홈캐스트,64240,Dec-15,11230589.0,11230589.0,11230589.0,11230589.0,0.0,0.0
8986,(주)홈캐스트,64240,Dec-16,10546797.0,10546797.0,10546797.0,10546797.0,0.0,0.0
8987,(주)홈캐스트,64240,Dec-17,3468058.0,3468058.0,3468058.0,3468058.0,0.0,0.0
8988,(주)홈캐스트,64240,Dec-18,13177437.0,13177437.0,3264114.0,3264114.0,0.0,-75.22952300967177
8989,(주)홈캐스트,64240,Dec-19,11103742.0,11103742.0,2273274.0,2273274.0,0.0,-79.52695586767055
8990,(주)화승엔터프라이즈,241590,Dec-16,74450024.0,74450024.0,0.0,0.0,,-100.0
8991,(주)화승엔터프라이즈,241590,Dec-17,127350383.0,127350383.0,0.0,0.0,,-100.0
8992,(주)화승엔터프라이즈,241590,Dec-18,158293538.0,158293538.0,0.0,0.0,,-100.0
8993,(주)화승엔터프라이즈,241590,Dec-19,218822748.0,218822748.0,0.0,0.0,,-100.0
8994,(주)화승인더스트리,6060,Dec-11,81314278.0,81314278.0,18494127.0,18494127.0,0.0,-77.25599063918393
8995,(주)화승인더스트리,6060,Dec-12,73976752.0,73976752.0,18309520.0,18309520.0,0.0,-75.24962977558138
8996,(주)화승인더스트리,6060,Dec-13,80159503.0,80159503.0,14377141.0,14377141.0,0.0,-82.06433365735813
8997,(주)화승인더스트리,6060,Dec-14,96021225.0,95901100.0,18632456.0,18632456.0,0.0,-80.5711759302031
8998,(주)화승인더스트리,6060,Dec-15,101074414.0,101074414.0,19535486.0,19535486.0,0.0,-80.67217485920818
8999,(주)화승인더스트리,6060,Dec-16,116460717.0,116460717.0,21723282.0,21723282.0,0.0,-81.34711638431696
9000,(주)화승인더스트리,6060,Dec-17,146781122.0,146781122.0,22050530.0,22050530.0,0.0,-84.97727112346232
9001,(주)화승인더스트리,6060,Dec-18,180135123.0,180135123.0,6548833.0,6548833.0,0.0,-96.36448856228888
9002,(주)화승인더스트리,6060,Dec-19,250448958.0,250448958.0,2402272.0,2402272.0,0.0,-99.04081373738437
9003,(주)화승코퍼레이션,13520,Dec-11,120995138.0,120995138.0,19988836.0,19988836.0,0.0,-83.47963700822424
9004,(주)화승코퍼레이션,13520,Dec-12,111270143.0,111270143.0,20678111.0,20678111.0,0.0,-81.41629871006816
9005,(주)화승코퍼레이션,13520,Dec-13,174961019.0,174961019.0,21445751.0,21445751.0,0.0,-87.7425548144527
9006,(주)화승코퍼레이션,13520,Dec-14,171181023.0,171435887.0,23996183.0,23996183.0,0.0,-86.00282390115903
9007,(주)화승코퍼레이션,13520,Dec-15,170941332.0,170941332.0,26853828.0,26853828.0,0.0,-84.29061732126902
9008,(주)화승코퍼레이션,13520,Dec-16,184632509.0,184632509.0,32393311.0,32393311.0,0.0,-82.45525060811474
9009,(주)화승코퍼레이션,13520,Dec-17,192936299.0,192936299.0,36357231.0,36357231.0,0.0,-81.15583682881778
9010,(주)화승코퍼레이션,13520,Dec-18,210102063.0,210102063.0,43438278.0,43438278.0,0.0,-79.32515398480405
9011,(주)화승코퍼레이션,13520,Dec-19,207364354.0,207364354.0,41548694.0,41548694.0,0.0,-79.96343479554832
9012,(주)화신,10690,Dec-11,123796767.0,123796767.0,34948650.0,34948650.0,0.0,-71.76933546253272
9013,(주)화신,10690,Dec-12,115052506.0,115052506.0,33216391.0,33216391.0,0.0,-71.12936331869207
9014,(주)화신,10690,Dec-13,112904160.0,112904160.0,32949436.0,32949436.0,0.0,-70.81645530155842
9015,(주)화신,10690,Dec-14,137535397.0,137535397.0,46002884.0,46002884.0,0.0,-66.55196770908364
9016,(주)화신,10690,Dec-15,142349988.0,142349988.0,42205357.0,42205357.0,0.0,-70.35099363689444
9017,(주)화신,10690,Dec-16,161990403.0,161990403.0,51824628.0,51824628.0,0.0,-68.00759363503775
9018,(주)화신,10690,Dec-17,145655982.0,145655982.0,35954481.0,35954481.0,0.0,-75.31547931893384
9019,(주)화신,10690,Dec-18,134223006.0,134223006.0,54743339.0,54743339.0,0.0,-59.214637913861054
9020,(주)화신,10690,Dec-19,117405873.0,117405873.0,33154422.0,33154422.0,0.0,-71.76084879501727
9021,(주)화신정공,126640,Dec-11,,,1820204.0,1820204.0,0.0,
9022,(주)화신정공,126640,Dec-12,,,3982019.0,3982019.0,0.0,
9023,(주)화신정공,126640,Dec-13,,,4481937.0,4481937.0,0.0,
9024,(주)화신정공,126640,Dec-14,,,3994080.0,3994080.0,0.0,
9025,(주)화신정공,126640,Dec-15,,,4091045.0,4091045.0,0.0,
9026,(주)화신정공,126640,Dec-16,,,6442331.0,6442331.0,0.0,
9027,(주)화신정공,126640,Dec-17,,,6259499.0,6259499.0,0.0,
9028,(주)화신정공,126640,Dec-18,,,7894439.0,7894439.0,0.0,
9029,(주)화신정공,126640,Dec-19,,,12127934.0,12127934.0,0.0,
9030,(주)화인베스틸,133820,Dec-14,,,97272396.0,97272396.0,0.0,
9031,(주)화인베스틸,133820,Dec-15,,,60328598.0,60328598.0,0.0,
9032,(주)화인베스틸,133820,Dec-16,,,53378522.0,53378522.0,0.0,
9033,(주)화인베스틸,133820,Dec-17,,,44925390.0,44925390.0,0.0,
9034,(주)화인베스틸,133820,Dec-18,,,59679887.0,59679887.0,0.0,
9035,(주)화인베스틸,133820,Dec-19,,,67202883.0,67202883.0,0.0,
9036,(주)황금에스티,32560,Dec-11,64527679.0,64527679.0,50924554.0,50924554.0,0.0,-21.081069722033547
9037,(주)황금에스티,32560,Dec-12,62702155.0,62699395.0,48842980.0,48842980.0,0.0,-22.099758697831135
9038,(주)황금에스티,32560,Dec-13,65822927.0,65822927.0,48026412.0,48026412.0,0.0,-27.03695476805521
9039,(주)황금에스티,32560,Dec-14,60077139.0,60077139.0,43002683.0,43002683.0,0.0,-28.42088735284149
9040,(주)황금에스티,32560,Dec-15,66703307.0,66703307.0,43204908.0,43204908.0,0.0,-35.22823688486689
9041,(주)황금에스티,32560,Dec-16,52400895.0,52400895.0,38209071.0,38209071.0,0.0,-27.083171003090683
9042,(주)황금에스티,32560,Dec-17,47302470.0,47302470.0,33976297.0,33976297.0,0.0,-28.172256121086278
9043,(주)황금에스티,32560,Dec-18,65459824.0,65459824.0,41326529.0,41326529.0,0.0,-36.86733865951122
9044,(주)황금에스티,32560,Dec-19,59154878.0,59154878.0,42735229.0,42735229.0,0.0,-27.757049891980174
9045,(주)효성,4800,Dec-11,1835808594.0,1835808594.0,1093395857.0,1093395857.0,0.0,-40.440639586634376
9046,(주)효성,4800,Dec-12,1521138751.0,1520217481.0,855246441.0,854325171.0,0.1078359893015488,-43.74183617218911
9047,(주)효성,4800,Dec-13,1423752251.0,1423752251.0,767096938.0,767096938.0,0.0,-46.12145916108547
9048,(주)효성,4800,Dec-14,1372163567.0,1372163567.0,647979410.0,647979410.0,0.0,-52.77680988012998
9049,(주)효성,4800,Dec-15,1498284407.0,1498284407.0,599927764.0,599927764.0,0.0,-59.95901971634148
9050,(주)효성,4800,Dec-16,1524769672.0,1524769672.0,588657445.0,588657445.0,0.0,-61.393680907367894
9051,(주)효성,4800,Dec-17,1679932259.0,1679932259.0,642742693.0,642742693.0,0.0,-61.73996364695084
9052,(주)효성,4800,Dec-18,498425758.0,498425758.0,17569173.0,17569173.0,0.0,-96.47506720549542
9053,(주)효성,4800,Dec-19,573741879.0,573741879.0,8171979.0,8171979.0,0.0,-98.57566977431675
9054,(주)후성,93370,Dec-11,44395346.0,44395346.0,41545505.0,41545505.0,0.0,-6.419233673727874
9055,(주)후성,93370,Dec-12,33485310.0,33485310.0,27967881.0,27967881.0,0.0,-16.477162672228502
9056,(주)후성,93370,Dec-13,28873969.0,28873969.0,23420451.0,23420451.0,0.0,-18.887316807744725
9057,(주)후성,93370,Dec-14,30476589.0,30476589.0,25388097.0,25388097.0,0.0,-16.69639604353361
9058,(주)후성,93370,Dec-15,26100401.0,26100401.0,23557111.0,23557111.0,0.0,-9.744256419661895
9059,(주)후성,93370,Dec-16,21655462.0,21655462.0,20775930.0,20775930.0,0.0,-4.061478808441038
9060,(주)후성,93370,Dec-17,26106413.0,26106413.0,24817256.0,24817256.0,0.0,-4.9380855194468865
9061,(주)후성,93370,Dec-18,38321274.0,38321274.0,36877876.0,36877876.0,0.0,-3.7665710174458127
9062,(주)후성,93370,Dec-19,41908679.0,41908679.0,36927350.0,36927350.0,0.0,-11.886151314862488
9063,(주)휠라홀딩스,81660,Dec-11,131034589.0,131034589.0,87710740.0,87710740.0,0.0,-33.06291058767697
9064,(주)휠라홀딩스,81660,Dec-12,138231318.0,138231318.0,96480447.0,96480447.0,0.0,-30.203626503799953
9065,(주)휠라홀딩스,81660,Dec-13,170920127.0,170920127.0,100377709.0,100377709.0,0.0,-41.27215398102296
9066,(주)휠라홀딩스,81660,Dec-14,185845881.0,185845881.0,102078517.0,102078517.0,0.0,-45.07356501487381
9067,(주)휠라홀딩스,81660,Dec-15,222208181.0,222208181.0,102188000.0,102188000.0,0.0,-54.01249425645584
9068,(주)휠라홀딩스,81660,Dec-16,608896007.0,608896007.0,93921671.0,93921671.0,0.0,-84.57508836972879
9069,(주)휠라홀딩스,81660,Dec-17,578366697.0,578366697.0,94527948.0,94527948.0,0.0,-83.65605272739278
9070,(주)휠라홀딩스,81660,Dec-18,632236890.0,632236890.0,96527001.0,96527001.0,0.0,-84.73246301714536
9071,(주)휠라홀딩스,81660,Dec-19,735481063.0,735481063.0,108079577.0,108079577.0,0.0,-85.30491369021149
9072,(주)휴네시온,290270,Dec-18,634711.0,634711.0,634711.0,634711.0,0.0,0.0
9073,(주)휴네시온,290270,Dec-19,566885.0,566885.0,566885.0,566885.0,0.0,0.0
9074,(주)휴니드테크놀러지스,5870,Dec-11,,,17878608.0,18877474.0,-5.291311750714101,
9075,(주)휴니드테크놀러지스,5870,Dec-12,,,18864694.0,18864694.0,0.0,
9076,(주)휴니드테크놀러지스,5870,Dec-13,,,19104853.0,19104853.0,0.0,
9077,(주)휴니드테크놀러지스,5870,Dec-14,,,20648831.0,20648831.0,0.0,
9078,(주)휴니드테크놀러지스,5870,Dec-15,,,27364369.0,27364369.0,0.0,
9079,(주)휴니드테크놀러지스,5870,Dec-16,,,25881978.0,25881978.0,0.0,
9080,(주)휴니드테크놀러지스,5870,Dec-17,,,26338604.0,26338604.0,0.0,
9081,(주)휴니드테크놀러지스,5870,Dec-18,,,76010965.0,76010965.0,0.0,
9082,(주)휴니드테크놀러지스,5870,Dec-19,,,62461293.0,62461293.0,0.0,
9083,(주)휴맥스,115160,Dec-11,166750032.0,166750032.0,76338713.0,76338713.0,0.0,-54.219671154246015
9084,(주)휴맥스,115160,Dec-12,136077598.0,136077598.0,64058645.0,64058645.0,0.0,-52.924914944486304
9085,(주)휴맥스,115160,Dec-13,217370060.0,217370060.0,88982810.0,88982810.0,0.0,-59.06390696124388
9086,(주)휴맥스,115160,Dec-14,237428797.0,237428797.0,102869017.0,102869017.0,0.0,-56.67374038036338
9087,(주)휴맥스,115160,Dec-15,313489858.0,313489858.0,110770631.0,110770631.0,0.0,-64.66532228293012
9088,(주)휴맥스,115160,Dec-16,285724579.0,285724579.0,88947398.0,88947398.0,0.0,-68.86953222179741
9089,(주)휴맥스,115160,Dec-17,431166211.0,431166211.0,154581441.0,154581441.0,0.0,-64.14806238144666
9090,(주)휴맥스,115160,Dec-18,292205160.0,292205160.0,114095915.0,114095915.0,0.0,-60.953490691266374
9091,(주)휴맥스,115160,Dec-19,196653057.0,196653057.0,105041834.0,105041834.0,0.0,-46.58520157151689
9092,(주)휴맥스홀딩스,28080,Dec-11,0.0,0.0,0.0,0.0,,
9093,(주)휴맥스홀딩스,28080,Dec-12,0.0,0.0,0.0,0.0,,
9094,(주)휴맥스홀딩스,28080,Dec-13,0.0,0.0,0.0,0.0,,
9095,(주)휴맥스홀딩스,28080,Dec-14,0.0,0.0,0.0,0.0,,
9096,(주)휴맥스홀딩스,28080,Dec-15,0.0,0.0,0.0,0.0,,
9097,(주)휴맥스홀딩스,28080,Dec-16,0.0,0.0,0.0,0.0,,
9098,(주)휴맥스홀딩스,28080,Dec-17,0.0,,0.0,0.0,,
9099,(주)휴맥스홀딩스,28080,Dec-18,,0.0,0.0,0.0,,
9100,(주)휴맥스홀딩스,28080,Dec-19,0.0,0.0,0.0,0.0,,
9101,(주)휴먼엔,32860,Dec-11,,,42117088.0,42117088.0,0.0,
9102,(주)휴먼엔,32860,Dec-12,,,27830968.0,27830968.0,0.0,
9103,(주)휴먼엔,32860,Dec-13,,,12028155.0,12028155.0,0.0,
9104,(주)휴먼엔,32860,Dec-14,,,9093250.0,9093250.0,0.0,
9105,(주)휴먼엔,32860,Dec-15,,2103162.0,2103162.0,2103162.0,0.0,0.0
9106,(주)휴먼엔,32860,Dec-16,6961397.0,6961397.0,334748.0,334748.0,0.0,-95.191367479832
9107,(주)휴먼엔,32860,Dec-17,7846982.0,7846982.0,47094.0,47094.0,0.0,-99.3998456986393
9108,(주)휴먼엔,32860,Dec-18,1947886.0,1947886.0,598290.0,598290.0,0.0,-69.28516350546181
9109,(주)휴먼엔,32860,Dec-19,810529.0,,810529.0,810529.0,0.0,
9110,(주)휴메딕스,200670,Dec-14,,,2798194.0,2798194.0,0.0,
9111,(주)휴메딕스,200670,Dec-15,,3028788.0,3028788.0,3028788.0,0.0,0.0
9112,(주)휴메딕스,200670,Dec-16,3715518.0,3715518.0,3250560.0,3250560.0,0.0,-12.513948257012885
9113,(주)휴메딕스,200670,Dec-17,9000090.0,9000090.0,8477814.0,8477814.0,0.0,-5.8030086365803015
9114,(주)휴메딕스,200670,Dec-18,8564517.0,8564517.0,7961141.0,7961141.0,0.0,-7.045067456810457
9115,(주)휴메딕스,200670,Dec-19,10184849.0,10184849.0,9616798.0,9616798.0,0.0,-5.577412095162131
9116,(주)휴비스,79980,Dec-12,157044180.0,157044180.0,124359554.0,124359554.0,0.0,-20.81237649176174
9117,(주)휴비스,79980,Dec-13,156549159.0,156549159.0,122663852.0,122663852.0,0.0,-21.645154286648065
9118,(주)휴비스,79980,Dec-14,128148646.0,128148646.0,103809725.0,103809725.0,0.0,-18.9927258380865
9119,(주)휴비스,79980,Dec-15,110508754.0,110508754.0,90795984.0,90795984.0,0.0,-17.83819768703573
9120,(주)휴비스,79980,Dec-16,119834480.0,119834480.0,102689492.0,102689492.0,0.0,-14.307224431565942
9121,(주)휴비스,79980,Dec-17,128486428.0,128486428.0,101341007.0,101341007.0,0.0,-21.12707265860017
9122,(주)휴비스,79980,Dec-18,178451001.0,178451001.0,151075752.0,151075752.0,0.0,-15.340484977161879
9123,(주)휴비스,79980,Dec-19,138426164.0,138426164.0,112159828.0,112159828.0,0.0,-18.974979325440245
9124,(주)휴비츠,65510,Dec-11,7584329.0,7584329.0,5295617.0,5295617.0,0.0,-30.17685546077972
9125,(주)휴비츠,65510,Dec-12,10109235.0,10109235.0,8277639.0,8277639.0,0.0,-18.118047508045862
9126,(주)휴비츠,65510,Dec-13,14181758.0,14181758.0,11493093.0,11493093.0,0.0,-18.958615708997428
9127,(주)휴비츠,65510,Dec-14,15146534.0,15146534.0,9437764.0,9437764.0,0.0,-37.69027290335861
9128,(주)휴비츠,65510,Dec-15,15453139.0,15453139.0,9888716.0,9888716.0,0.0,-36.00836697320848
9129,(주)휴비츠,65510,Dec-16,15861665.0,15861665.0,9792877.0,9792877.0,0.0,-38.26072483563359
9130,(주)휴비츠,65510,Dec-17,17246614.0,17246614.0,11441399.0,11441399.0,0.0,-33.66002741175747
9131,(주)휴비츠,65510,Dec-18,20123919.0,20123919.0,13890961.0,13890961.0,0.0,-30.972883562093443
9132,(주)휴비츠,65510,Dec-19,22912352.0,22912352.0,16136853.0,16136853.0,0.0,-29.57138141034146
9133,(주)휴센텍,215090,Dec-15,,,,,,
9134,(주)휴센텍,215090,Dec-16,,,,,,
9135,(주)휴센텍,215090,Dec-17,,,,,,
9136,(주)휴센텍,215090,Dec-18,,,4654362.0,4654362.0,0.0,
9137,(주)휴센텍,215090,Dec-19,,,4552855.0,4552855.0,0.0,
9138,(주)휴스틸,5010,Dec-11,100454588.0,100454588.0,69962424.0,69962424.0,0.0,-30.354177551352862
9139,(주)휴스틸,5010,Dec-12,113113460.0,,74674398.0,74674398.0,0.0,
9140,(주)휴스틸,5010,Dec-13,121942677.0,121942677.0,81069404.0,81069404.0,0.0,-33.51843177922032
9141,(주)휴스틸,5010,Dec-14,150985739.0,150985739.0,78419435.0,78419435.0,0.0,-48.06169409151947
9142,(주)휴스틸,5010,Dec-15,73491020.0,73491020.0,59365430.0,59365430.0,0.0,-19.220838137775203
9143,(주)휴스틸,5010,Dec-16,114046632.0,114046632.0,66261338.0,66261338.0,0.0,-41.89978534394597
9144,(주)휴스틸,5010,Dec-17,140509658.0,140509658.0,91634119.0,91634119.0,0.0,-34.784469406366355
9145,(주)휴스틸,5010,Dec-18,160439337.0,160439337.0,107829156.0,107829156.0,0.0,-32.791322866162176
9146,(주)휴스틸,5010,Dec-19,133642531.0,133642531.0,101695115.0,101695115.0,0.0,-23.905126430148187
9147,(주)휴엠앤씨,263920,Dec-17,,1837592.0,1837592.0,1837592.0,0.0,0.0
9148,(주)휴엠앤씨,263920,Dec-18,2246516.0,2246516.0,2246516.0,2246516.0,0.0,0.0
9149,(주)휴엠앤씨,263920,Dec-19,6275750.0,6275750.0,2028128.0,2028128.0,0.0,-67.68309763773254
9150,(주)휴온스,243070,Dec-16,30178573.0,30178573.0,29600928.0,29600928.0,0.0,-1.9140898411598215
9151,(주)휴온스,243070,Dec-17,35154686.0,35154686.0,34319537.0,34319537.0,0.0,-2.3756406187214907
