,회사명,거래소코드,회계년도,매출액(IFRS연결),유동자산(IFRS연결),유동부채(IFRS연결),매출액(IFRS개별),유동자산(IFRS개별),유동부채(IFRS개별),순운전자본회전율(개별),순운전자본회전율(연결)
6910,(주)케이씨티시,9070,Dec-13,375783682.0,97706298.0,63523814.0,218567442.0,51206869.0,46869241.0,5038.870138241454,1099.3457409356206
6911,(주)케이씨티시,9070,Dec-14,356096649.0,93936790.0,86663634.0,210836977.0,46556653.0,71796379.0,-835.3378202283178,4896.040302174187
6912,(주)케이씨티시,9070,Dec-15,357046890.0,99770650.0,117693677.0,245332563.0,65832310.0,107409857.0,-590.0602144710462,-1992.1126604339768
6913,(주)케이씨티시,9070,Dec-16,349784213.0,78418004.0,101406540.0,257468145.0,48775721.0,90002965.0,-624.5097174091967,-1521.5593241779293
6914,(주)케이씨티시,9070,Dec-17,364550702.0,85631811.0,131663913.0,269407698.0,59384005.0,121447453.0,-434.08432286907424,-791.948849087969
6915,(주)케이씨티시,9070,Dec-18,400441294.0,86091080.0,102153864.0,308710252.0,53786066.0,89008599.0,-876.4567045760167,-2492.975651045298
6916,(주)케이씨티시,9070,Dec-19,446166406.0,99145202.0,132474636.0,327327784.0,61751255.0,105867707.0,-741.9630753624521,-1338.6558139571168
6917,(주)케이씨피드,25880,Dec-11,78033368.0,51905849.0,27737382.0,77301481.0,50699949.0,27649489.0,335.35765012932495,322.8726422739183
6918,(주)케이씨피드,25880,Dec-12,92393360.0,64525868.0,44974917.0,91832670.0,65230758.0,44643878.0,446.0737615413311,472.57731861739103
6919,(주)케이씨피드,25880,Dec-13,101758273.0,56079803.0,37769782.0,100892718.0,55471758.0,36693564.0,537.2865889019998,555.7518093507375
6920,(주)케이씨피드,25880,Dec-14,92877336.0,67711307.0,58320350.0,89636550.0,63016978.0,55908080.0,1260.9064020893252,989.0082129009854
6921,(주)케이씨피드,25880,Dec-15,83421403.0,39597203.0,36883527.0,79313028.0,39117644.0,33826914.0,1499.0942270726346,3074.110652856126
6922,(주)케이씨피드,25880,Dec-16,80776776.0,51666667.0,38419746.0,75730588.0,50369117.0,35616376.0,513.3323224477404,609.7777438243951
6923,(주)케이씨피드,25880,Dec-17,79688312.0,54743864.0,40029072.0,74377250.0,53756599.0,39847285.0,534.7298220458608,541.5524188177448
6924,(주)케이씨피드,25880,Dec-18,63728024.0,51191386.0,33216376.0,63102846.0,50218054.0,33168182.0,370.10744714095216,354.5367930254281
6925,(주)케이씨피드,25880,Dec-19,64298803.0,51894551.0,39337727.0,64474083.0,51197447.0,39239182.0,539.1591756830944,512.0626282569542
6926,(주)케이아이엔엑스,93320,Dec-11,20160994.0,18812456.0,1877094.0,19685311.0,18381413.0,1779473.0,118.57235359241149,119.04672601624931
6927,(주)케이아이엔엑스,93320,Dec-12,27197022.0,18642456.0,1804002.0,25199649.0,17039562.0,1721696.0,164.51148612998702,161.5173340735438
6928,(주)케이아이엔엑스,93320,Dec-13,30572322.0,23157461.0,2086423.0,28251261.0,21003464.0,2059831.0,149.1332787116389,145.0916751229816
6929,(주)케이아이엔엑스,93320,Dec-14,36498138.0,25100332.0,2128225.0,32919975.0,22407579.0,1994715.0,161.27073104489403,158.88023680196162
6930,(주)케이아이엔엑스,93320,Dec-15,42125555.0,31990493.0,2442432.0,34825474.0,26652686.0,1742977.0,139.80682793203246,142.56622456546302
6931,(주)케이아이엔엑스,93320,Dec-16,44193723.0,35850084.0,4762639.0,38443271.0,29622243.0,4053588.0,150.35312182044774,142.15939264227086
6932,(주)케이아이엔엑스,93320,Dec-17,47286324.0,39653262.0,6133822.0,42019028.0,33589785.0,5323937.0,148.65652712771964,141.07134248066197
6933,(주)케이아이엔엑스,93320,Dec-18,56304485.0,46422458.0,5704790.0,51955405.0,40730624.0,4288955.0,142.57142009604445,138.28023009569213
6934,(주)케이아이엔엑스,93320,Dec-19,64639547.0,55291999.0,12947537.0,59033025.0,48854043.0,11943911.0,159.93718201820573,152.6517139360514
6935,(주)케이에스에스해운,44450,Dec-11,98396511.0,22876242.0,47903137.0,95569451.0,21772464.0,47357044.0,-373.5431693621705,-393.16307915944026
6936,(주)케이에스에스해운,44450,Dec-12,112243969.0,16232311.0,34628416.0,109966154.0,14465670.0,33642630.0,-573.4284996162061,-610.1507302768712
6937,(주)케이에스에스해운,44450,Dec-13,118679752.0,13493664.0,30427683.0,116941221.0,11977978.0,29893275.0,-652.7450870616323,-700.8362988136485
6938,(주)케이에스에스해운,44450,Dec-14,,,,137526098.0,22176771.0,69360006.0,-291.47237996716416,
6939,(주)케이에스에스해운,44450,Dec-15,143480707.0,33976652.0,87009583.0,143480707.0,33787429.0,87009578.0,-269.58833811840253,-270.5502115280032
6940,(주)케이에스에스해운,44450,Dec-16,141144031.0,31834237.0,84654590.0,140858346.0,30494010.0,84518177.0,-260.7321016166709,-267.2152361420228
6941,(주)케이에스에스해운,44450,Dec-17,177565952.0,67939408.0,135376768.0,177289935.0,66287525.0,135123785.0,-257.55311953322274,-263.3050166851134
6942,(주)케이에스에스해운,44450,Dec-18,202504829.0,44972348.0,121840309.0,202418731.0,43161511.0,121386643.0,-258.7643201420229,-263.4450379137805
6943,(주)케이에스에스해운,44450,Dec-19,231240042.0,64221648.0,168186569.0,231049579.0,62269941.0,167948561.0,-218.63417501099084,-222.4212164793546
6944,(주)케이에스피,73010,Dec-11,,,,60100197.0,56582750.0,8053400.0,123.8429878001663,
6945,(주)케이에스피,73010,Dec-12,,,,50060174.0,53692963.0,8849034.0,111.63199816858153,
6946,(주)케이에스피,73010,Dec-13,,,,38018375.0,52505177.0,13092567.0,96.46246467818294,
6947,(주)케이에스피,73010,Dec-14,,,,36900928.0,56067285.0,16083305.0,92.28928185738388,
6948,(주)케이에스피,73010,Dec-15,,,,40286747.0,53306865.0,19948167.0,120.7683435366692,
6949,(주)케이에스피,73010,Dec-16,,,,26193103.0,26143738.0,47001984.0,-125.57672874315512,
6950,(주)케이에스피,73010,Dec-17,,,,17799376.0,17335185.0,7612319.0,183.06717381479905,
6951,(주)케이에스피,73010,Dec-18,,,,16783298.0,16716403.0,2149809.0,115.21772351175574,
6952,(주)케이에스피,73010,Dec-19,,,,29381172.0,20364017.0,17600109.0,1063.0300284958832,
6953,(주)케이에이치바텍,60720,Dec-11,315935984.0,199810351.0,139364988.0,278584875.0,167518983.0,71216545.0,289.28122775043346,522.6802658129458
6954,(주)케이에이치바텍,60720,Dec-12,355916718.0,219846346.0,173005131.0,241443506.0,160683513.0,63762091.0,249.11263270569845,759.8366481313518
6955,(주)케이에이치바텍,60720,Dec-13,824185940.0,247886326.0,168259892.0,558116265.0,155640574.0,34989269.0,462.5861817242673,1035.0657421127262
6956,(주)케이에이치바텍,60720,Dec-14,590031014.0,361927141.0,292238488.0,370920461.0,253818075.0,120866761.0,278.98969167014025,846.6672673383428
6957,(주)케이에이치바텍,60720,Dec-15,737937555.0,197792908.0,167237827.0,461858396.0,130361006.0,39326189.0,507.3425873970835,2415.105870607903
6958,(주)케이에이치바텍,60720,Dec-16,378235181.0,188983178.0,158876599.0,158176006.0,108712134.0,30372648.0,201.910957138524,1256.320689906349
6959,(주)케이에이치바텍,60720,Dec-17,351126827.0,141261048.0,94704583.0,127309738.0,93900563.0,17765253.0,167.21510426633844,754.1956353430185
6960,(주)케이에이치바텍,60720,Dec-18,203983923.0,141621065.0,89142090.0,47496378.0,148460898.0,17754015.0,36.33808481225889,388.6964693956008
6961,(주)케이에이치바텍,60720,Dec-19,203636996.0,123263166.0,81316256.0,28294361.0,91883633.0,32247946.0,47.44535096912693,485.463639634004
6962,(주)케이에이치필룩스,33180,Dec-11,92721944.0,50963019.0,31797522.0,47927659.0,26282546.0,22673747.0,1328.0778175786459,483.79618853609696
6963,(주)케이에이치필룩스,33180,Dec-12,94743749.0,50616952.0,30873611.0,47332532.0,24135216.0,21575854.0,1849.387933399027,479.87698232026685
6964,(주)케이에이치필룩스,33180,Dec-13,97345479.0,55156479.0,33118169.0,48193275.0,25413727.0,22068136.0,1440.5010953221718,441.71027179488806
6965,(주)케이에이치필룩스,33180,Dec-14,103389948.0,53817692.0,33211621.0,49810580.0,23331165.0,19959833.0,1477.4747785148422,501.74508279623035
6966,(주)케이에이치필룩스,33180,Dec-15,94845062.0,49993714.0,32049676.0,49849608.0,22772649.0,19827051.0,1692.3425396133484,528.5603050996659
6967,(주)케이에이치필룩스,33180,Dec-16,107790119.0,98840293.0,74792930.0,51601496.0,63677559.0,55301309.0,616.0453186091628,448.2409110720373
6968,(주)케이에이치필룩스,33180,Dec-17,112007824.0,96367917.0,72508346.0,64401830.0,80237183.0,50107623.0,213.74965316453344,469.4460935613637
6969,(주)케이에이치필룩스,33180,Dec-18,110005677.0,137982943.0,132498405.0,67562183.0,114708120.0,120357924.0,-1195.832333298642,2005.7419056992585
6970,(주)케이에이치필룩스,33180,Dec-19,135103559.0,128401063.0,139817281.0,86288026.0,95123251.0,126880090.0,-271.7147824441847,-1183.4353461014848
6971,(주)케이엑스이노베이션,122450,Dec-11,43493498.0,48631981.0,8465466.0,30558566.0,41064674.0,5350974.0,85.56538807236439,108.28297650418514
6972,(주)케이엑스이노베이션,122450,Dec-12,62034002.0,63577231.0,18067437.0,47873702.0,47236625.0,4426012.0,111.82671455790647,136.30912502042966
6973,(주)케이엑스이노베이션,122450,Dec-13,89370237.0,76995708.0,33896063.0,29876624.0,42280563.0,21798184.0,145.86500913785454,207.35724621397696
6974,(주)케이엑스이노베이션,122450,Dec-14,114651887.0,77421832.0,31311267.0,28363212.0,41264226.0,20102820.0,134.0327386564012,248.64559130862958
6975,(주)케이엑스이노베이션,122450,Dec-15,127351243.0,102521994.0,27340639.0,31070399.0,49305374.0,15133879.0,90.92490392943007,169.39205604900312
6976,(주)케이엑스이노베이션,122450,Dec-16,159467610.0,110178770.0,59832331.0,35243361.0,15744396.0,29574045.0,-254.83915752308678,316.74059410636767
6977,(주)케이엑스이노베이션,122450,Dec-17,204851529.0,144972630.0,50202365.0,30456228.0,24018786.0,11051913.0,234.8771982265886,216.1559102952809
6978,(주)케이엑스이노베이션,122450,Dec-18,192602110.0,129020696.0,152805331.0,29575441.0,13358335.0,38115627.0,-119.46153480760336,-809.7753444608252
6979,(주)케이엑스이노베이션,122450,Dec-19,258032976.0,141638775.0,139520844.0,32468940.0,16680667.0,55424532.0,-83.8040809815954,12183.256961629062
6980,(주)케이엑스하이텍,52900,Dec-11,68403700.0,26386220.0,45961127.0,68359043.0,25556514.0,46038849.0,-333.746338002967,-349.44584921910484
6981,(주)케이엑스하이텍,52900,Dec-12,77978424.0,21614502.0,31126670.0,77380997.0,19767611.0,27697781.0,-975.7798004330298,-819.775512795821
6982,(주)케이엑스하이텍,52900,Dec-13,72423367.0,33431322.0,37150701.0,68968293.0,33618207.0,36317865.0,-2554.7048181658565,-1947.1897593657434
6983,(주)케이엑스하이텍,52900,Dec-14,73267282.0,22522589.0,14076387.0,64485717.0,20816415.0,12854144.0,809.891009738302,867.4583203195946
6984,(주)케이엑스하이텍,52900,Dec-15,59170051.0,18677804.0,9733459.0,52366441.0,16142969.0,9253317.0,760.0738179519082,661.5358754609756
6985,(주)케이엑스하이텍,52900,Dec-16,46892477.0,24290709.0,13609264.0,46376270.0,23813160.0,13342330.0,442.90920586047145,439.0087389861578
6986,(주)케이엑스하이텍,52900,Dec-17,51535607.0,24365720.0,12418500.0,50108229.0,25493178.0,12160216.0,375.8221841478285,431.3606596346263
6987,(주)케이엑스하이텍,52900,Dec-18,61046544.0,23207405.0,8632531.0,60542837.0,23992703.0,8692730.0,395.70551529731455,418.8478336073438
6988,(주)케이엑스하이텍,52900,Dec-19,58957832.0,28605032.0,9087844.0,57821525.0,29467998.0,9346858.0,287.36704282162935,302.0815908521248
6989,(주)케이엔더블유,105330,Dec-11,59337659.0,34061888.0,14789259.0,48715618.0,32973365.0,14020155.0,257.03096203756513,307.88564964333614
6990,(주)케이엔더블유,105330,Dec-12,38649362.0,22619075.0,13081065.0,27184962.0,20626645.0,11453144.0,296.34227979045295,405.21410650649347
6991,(주)케이엔더블유,105330,Dec-13,65080946.0,24222875.0,14420778.0,48139210.0,21265207.0,12198918.0,530.9692863309343,663.9492141324454
6992,(주)케이엔더블유,105330,Dec-14,71616443.0,36805510.0,18448005.0,39334652.0,28271526.0,12685106.0,252.36489200214032,390.1207871113204
6993,(주)케이엔더블유,105330,Dec-15,64777702.0,35754589.0,20692100.0,24187178.0,23998836.0,9999216.0,172.77024662097972,430.05974643367375
6994,(주)케이엔더블유,105330,Dec-16,67975387.0,39216698.0,25330795.0,23088071.0,23389809.0,9691222.0,168.54344904332103,489.52802709337664
6995,(주)케이엔더블유,105330,Dec-17,93788189.0,40399851.0,30222327.0,48146389.0,27997776.0,13655069.0,335.6855090186253,921.5226512853225
6996,(주)케이엔더블유,105330,Dec-18,122079179.0,42957323.0,26029484.0,67247878.0,28412813.0,11146402.0,389.4722417994104,721.1740317237186
6997,(주)케이엔더블유,105330,Dec-19,92972246.0,40232477.0,28092929.0,38376494.0,21962008.0,10122777.0,324.1468470376159,765.8625016351515
6998,(주)케이엔엔,58400,Dec-11,57325470.0,40921698.0,17238002.0,56153497.0,39706739.0,17139346.0,248.82580367169572,242.04613165107335
6999,(주)케이엔엔,58400,Dec-12,58287024.0,43318580.0,25825910.0,57122058.0,41572091.0,25335324.0,351.80684676943383,333.20827523757094
7000,(주)케이엔엔,58400,Dec-13,58773232.0,50636808.0,9684135.0,57287350.0,48932048.0,9317292.0,144.6111393441373,143.51500816564527
7001,(주)케이엔엔,58400,Dec-14,59147022.0,45554273.0,9480792.0,57932125.0,43550218.0,8780235.0,166.61533886858672,163.96261286788484
7002,(주)케이엔엔,58400,Dec-15,62748444.0,43840871.0,11603577.0,61781278.0,42319031.0,11230675.0,198.7280318071499,194.6455059162224
7003,(주)케이엔엔,58400,Dec-16,61824766.0,47383715.0,16805114.0,60448318.0,45397555.0,16218080.0,207.16040298874466,202.18310837699866
7004,(주)케이엔엔,58400,Dec-17,65355375.0,46934917.0,14046614.0,62316771.0,45101173.0,13558202.0,197.56151378384743,198.71920725128322
7005,(주)케이엔엔,58400,Dec-18,64113046.0,54353534.0,12401402.0,60043899.0,52279046.0,11867577.0,148.58133219557052,152.82428554524952
7006,(주)케이엔엔,58400,Dec-19,71120187.0,57712888.0,11227619.0,64352310.0,54755654.0,10466575.0,145.30062817517612,152.99510690150035
7007,(주)케이엔제이,272110,Dec-19,56310399.0,28734083.0,22990362.0,56583038.0,28197140.0,22769768.0,1042.5494696143917,980.3818639519573
7008,(주)케이엘넷,39420,Dec-11,,,,36802981.0,13205800.0,9481711.0,988.2411779095505,
7009,(주)케이엘넷,39420,Dec-12,,,,33784028.0,11127852.0,8701782.0,1392.5413528875918,
7010,(주)케이엘넷,39420,Dec-13,34994364.0,10420788.0,7075188.0,34994364.0,9721628.0,7075188.0,1322.3184353319932,1045.9817073170732
7011,(주)케이엘넷,39420,Dec-14,35665831.0,7766658.0,3811452.0,34682292.0,5435801.0,3653167.0,1945.5643727203678,901.7439546764441
7012,(주)케이엘넷,39420,Dec-15,33992780.0,8263777.0,4135947.0,33992780.0,7188838.0,4135646.0,1113.352190101376,823.502421369097
7013,(주)케이엘넷,39420,Dec-16,35077238.0,11052086.0,4346168.0,35095238.0,10153572.0,4345956.0,604.2968061249229,523.0788387212608
7014,(주)케이엘넷,39420,Dec-17,36450494.0,10066933.0,4283779.0,36477494.0,9213384.0,4278471.0,739.1719772972694,630.2874521411673
7015,(주)케이엘넷,39420,Dec-18,42138235.0,13471610.0,5086785.0,39453717.0,12194082.0,5071364.0,553.9137868437302,502.55354166604553
7016,(주)케이엘넷,39420,Dec-19,38516789.0,15357921.0,5396193.0,35727819.0,14001944.0,5283450.0,409.79346891791175,386.6476679547966
7017,(주)케이엠,83550,Dec-11,116432449.0,60923988.0,33735526.0,78054272.0,38299869.0,22905549.0,507.03293162672986,428.2421307979834
7018,(주)케이엠,83550,Dec-12,131424508.0,63112287.0,33188998.0,90610225.0,37617453.0,19222877.0,492.5920825791255,439.20475453082713
7019,(주)케이엠,83550,Dec-13,123348345.0,62775929.0,30941552.0,94584256.0,40086580.0,20112763.0,473.5412164835594,387.46900873857214
7020,(주)케이엠,83550,Dec-14,114511416.0,59416115.0,27937523.0,80078837.0,36279276.0,17086027.0,417.22397807687486,363.77553354355877
7021,(주)케이엠,83550,Dec-15,116159771.0,66312678.0,27956142.0,69406286.0,38442856.0,16318236.0,313.70611563046054,302.84218314187706
7022,(주)케이엠,83550,Dec-16,109621891.0,61338808.0,21293054.0,60459745.0,36230577.0,14452826.0,277.62161942250145,273.7416081615045
7023,(주)케이엠,83550,Dec-17,110908795.0,56189840.0,23318982.0,64524491.0,31991239.0,18823645.0,490.0249126757705,337.40766669370174
7024,(주)케이엠,83550,Dec-18,118311427.0,66905340.0,32104036.0,73254496.0,39685597.0,25411329.0,513.1926624888927,339.9626261130905
7025,(주)케이엠,83550,Dec-19,127562230.0,72468944.0,38779467.0,84902889.0,43995711.0,31977031.0,706.4244076720572,378.6411703571415
7026,(주)케이엠더블유,32500,Dec-11,151048033.0,108739606.0,169026171.0,118117887.0,88269707.0,146260325.0,-203.68447703040516,-250.55007363580924
7027,(주)케이엠더블유,32500,Dec-12,292511698.0,133184438.0,158728477.0,254479171.0,115488272.0,144818869.0,-867.6235638844992,-1145.1270411856167
7028,(주)케이엠더블유,32500,Dec-13,317891774.0,130766646.0,134708972.0,267921867.0,83312583.0,108630366.0,-1058.2358929294876,-8063.558772156337
7029,(주)케이엠더블유,32500,Dec-14,269477449.0,160406293.0,165754463.0,202795718.0,97561154.0,147741681.0,-404.1323001649624,-5038.685176424833
7030,(주)케이엠더블유,32500,Dec-15,219822353.0,181889467.0,210469349.0,186238874.0,132203396.0,198743546.0,-279.88947124405337,-769.1506668921866
7031,(주)케이엠더블유,32500,Dec-16,210541335.0,106559957.0,149996870.0,156736978.0,85443058.0,151448823.0,-237.45952796698893,-484.70602641582747
7032,(주)케이엠더블유,32500,Dec-17,203720735.0,123828254.0,140784012.0,145612732.0,99813999.0,148687485.0,-297.93809265007206,-1201.484091716808
7033,(주)케이엠더블유,32500,Dec-18,296267920.0,173106879.0,162951091.0,156620732.0,173324019.0,182062143.0,-1792.3839487743592,2917.2322226497836
7034,(주)케이엠더블유,32500,Dec-19,682876301.0,313297352.0,179246406.0,597369634.0,261107149.0,162856415.0,608.0052633499919,509.41550311774745
7035,(주)케이이씨,92220,Dec-11,301820861.0,203686955.0,263677556.0,285175848.0,182856530.0,234141473.0,-556.0615481233937,-503.1135810758089
7036,(주)케이이씨,92220,Dec-12,262269893.0,156674706.0,199257498.0,256779490.0,153592544.0,193257423.0,-647.3724273809079,-615.9058170727744
7037,(주)케이이씨,92220,Dec-13,259791513.0,163826254.0,163021981.0,258068994.0,156149679.0,160092627.0,-6545.077287349466,32301.409222987717
7038,(주)케이이씨,92220,Dec-14,219931598.0,153537310.0,177686998.0,210979994.0,157299526.0,171663337.0,-1468.8302011214155,-910.7016123769383
7039,(주)케이이씨,92220,Dec-15,209099505.0,159358712.0,127859355.0,201252849.0,164083998.0,128677020.0,568.3988308745243,663.8215027690883
7040,(주)케이이씨,92220,Dec-16,227690903.0,163401252.0,130244612.0,220063638.0,161932972.0,131457898.0,722.1102662457849,686.7128364032061
7041,(주)케이이씨,92220,Dec-17,237212116.0,154337284.0,112492878.0,227747482.0,156660375.0,121866527.0,654.5625019687388,566.890867085077
7042,(주)케이이씨,92220,Dec-18,217374591.0,154181142.0,85456908.0,206654429.0,158451768.0,107257741.0,403.66902373200685,316.2997655237598
7043,(주)케이이씨,92220,Dec-19,201729382.0,145518354.0,94887808.0,192085842.0,156770760.0,124850695.0,601.771462558112,398.43414289863676
7044,(주)케이지모빌리언스,46440,Dec-11,82388498.0,152685307.0,92652307.0,82388498.0,126006354.0,65977423.0,137.24798464260508,137.23868205820133
7045,(주)케이지모빌리언스,46440,Dec-12,95032451.0,226952895.0,148517860.0,95032451.0,201313367.0,122881410.0,121.16547213019307,121.160717273856
7046,(주)케이지모빌리언스,46440,Dec-13,118648067.0,215995657.0,127467418.0,118648067.0,186801435.0,98275201.0,134.0258832201085,134.02284778306728
7047,(주)케이지모빌리언스,46440,Dec-14,,,,148373063.0,245855801.0,167354322.0,189.00671030669372,
7048,(주)케이지모빌리언스,46440,Dec-15,,,,172894261.0,321228616.0,217997167.0,167.48216040249517,
7049,(주)케이지모빌리언스,46440,Dec-16,136687237.0,310449171.0,125856176.0,136685112.0,309964717.0,125775129.0,74.20892433941488,74.04790035504868
7050,(주)케이지모빌리언스,46440,Dec-17,170595514.0,327090087.0,226631191.0,132514301.0,311350507.0,168759490.0,92.93313406972895,169.8162340943902
7051,(주)케이지모빌리언스,46440,Dec-18,202941577.0,331884710.0,183108580.0,135076195.0,315380259.0,61624231.0,53.23073349808265,136.40735042644275
7052,(주)케이지모빌리언스,46440,Dec-19,192191691.0,308975279.0,198792087.0,125600384.0,296706969.0,160015457.0,91.88601557059374,174.42922782632763
7053,(주)케이지이니시스,35600,Dec-11,181404315.0,146908154.0,92017189.0,180086709.0,144354385.0,89337621.0,327.3306096301847,330.4811912124336
7054,(주)케이지이니시스,35600,Dec-12,,,,219431246.0,129283525.0,92098331.0,590.1038085212087,
7055,(주)케이지이니시스,35600,Dec-13,415769259.0,390165266.0,240634084.0,267621961.0,160131243.0,97173635.0,425.0827969830111,278.0485337165328
7056,(주)케이지이니시스,35600,Dec-14,547791153.0,426590673.0,309037796.0,298475585.0,160569150.0,142751326.0,1675.151718863089,465.99553067510203
7057,(주)케이지이니시스,35600,Dec-15,696865682.0,445952402.0,313294489.0,306753676.0,112695529.0,83916408.0,1065.8896635515728,525.3103009392286
7058,(주)케이지이니시스,35600,Dec-16,701048399.0,505980848.0,374794695.0,338859889.0,152104096.0,198493457.0,-730.4689732630721,534.3920703277273
7059,(주)케이지이니시스,35600,Dec-17,758453344.0,560368883.0,589887925.0,443489751.0,213441739.0,288844174.0,-588.1636992227108,-2569.3697783281723
7060,(주)케이지이니시스,35600,Dec-18,924624291.0,540055752.0,513306771.0,483480981.0,200796556.0,275377985.0,-648.2592080663941,3456.671082161971
7061,(주)케이지이니시스,35600,Dec-19,956102654.0,564447207.0,687347417.0,481270151.0,236447171.0,345557972.0,-441.08387674653767,-777.950382672251
7062,(주)케이티,30200,Dec-11,21990051000.0,9790659000.0,8745125000.0,20166817000.0,6375600000.0,6035682000.0,5932.847627957331,2103.2363366471104
7063,(주)케이티,30200,Dec-12,23790359000.0,10482845000.0,11247314000.0,18863237000.0,6089523000.0,7338080000.0,-1510.8030310190084,-3112.0109513924044
7064,(주)케이티,30200,Dec-13,23810599000.0,9968449000.0,11187738000.0,17937079000.0,4711799000.0,7041105000.0,-770.0610825713753,-1952.8265243104795
7065,(주)케이티,30200,Dec-14,23421673000.0,8750934000.0,9992244000.0,17435803000.0,3836507000.0,6330712000.0,-699.0525237500526,-1886.8512297492166
7066,(주)케이티,30200,Dec-15,22281221000.0,8583176000.0,8639906000.0,16942357000.0,4636920000.0,5978832000.0,-1262.553505744043,-39275.90516481579
7067,(주)케이티,30200,Dec-16,22743665000.0,9643306000.0,9466147000.0,17028868000.0,4851079000.0,6027671000.0,-1447.3044181840435,12837.995811672003
7068,(주)케이티,30200,Dec-17,23387267000.0,9522130000.0,9458104000.0,17341316000.0,4379568000.0,5596667000.0,-1424.8073492789001,36527.76528285384
7069,(주)케이티,30200,Dec-18,23460143000.0,11894252000.0,9387704000.0,17356537000.0,6861619000.0,5908497000.0,1821.0194497661369,935.954268579736
7070,(주)케이티,30200,Dec-19,24342064000.0,11898255000.0,10111456000.0,18204751000.0,7236269000.0,6764653000.0,3860.079174582712,1362.3280514484281
7071,(주)케이티서브마린,60370,Dec-11,,,,111453207.0,56697800.0,35219631.0,518.9139120750935,
7072,(주)케이티서브마린,60370,Dec-12,,,,68900018.0,34652451.0,19542010.0,455.97622200437434,
7073,(주)케이티서브마린,60370,Dec-13,,,,82640020.0,46639693.0,21332071.0,326.5420196334527,
7074,(주)케이티서브마린,60370,Dec-14,,,,76652943.0,43480905.0,10981668.0,235.86074651537206,
7075,(주)케이티서브마린,60370,Dec-15,,,,66418207.0,25044672.0,34273797.0,-719.658765050858,
7076,(주)케이티서브마린,60370,Dec-16,,,,83959506.0,25210537.0,31294801.0,-1379.9451503090597,
7077,(주)케이티서브마린,60370,Dec-17,,,,73738393.0,17358087.0,17670896.0,-23572.976800539625,
7078,(주)케이티서브마린,60370,Dec-18,,,,61278284.0,18300585.0,18417507.0,-52409.541403670824,
7079,(주)케이티서브마린,60370,Dec-19,,,,55167641.0,21184339.0,12468554.0,632.962389503642,
7080,(주)케이티스카이라이프,53210,Dec-11,476053233.0,237341379.0,227324402.0,464375704.0,219814963.0,224287025.0,-10383.928129797843,4752.464071745398
7081,(주)케이티스카이라이프,53210,Dec-12,566456120.0,297097087.0,193952503.0,551270456.0,282080284.0,189347377.0,594.4712333885964,549.1864895203804
7082,(주)케이티스카이라이프,53210,Dec-13,623394599.0,286841442.0,190974538.0,600302209.0,270590173.0,181889266.0,676.771218359695,650.2709204002249
7083,(주)케이티스카이라이프,53210,Dec-14,652787112.0,260390244.0,226878953.0,622800455.0,249236922.0,221346791.0,2233.0495866082524,1947.96169446292
7084,(주)케이티스카이라이프,53210,Dec-15,660956583.0,279480410.0,143511441.0,626397946.0,271054086.0,132745065.0,452.8973898239075,486.1084024252622
7085,(주)케이티스카이라이프,53210,Dec-16,665053007.0,352980369.0,151328530.0,625125897.0,350971505.0,145088687.0,303.6318926817875,329.8025995190651
7086,(주)케이티스카이라이프,53210,Dec-17,685821509.0,324631175.0,185994640.0,646816149.0,319770153.0,180101057.0,463.1061326551437,494.6903130549245
7087,(주)케이티스카이라이프,53210,Dec-18,690820836.0,301738622.0,112410508.0,657494816.0,288608342.0,107229453.0,362.4979839853358,364.8802184761636
7088,(주)케이티스카이라이프,53210,Dec-19,694637003.0,459076785.0,123505569.0,658296891.0,446229199.0,112430273.0,197.21360367708314,207.00136658920115
7089,(주)케이티씨에스,58850,Dec-11,,,,380506038.0,131481150.0,51266453.0,474.35950297237923,
7090,(주)케이티씨에스,58850,Dec-12,,,,384172317.0,141837737.0,56736869.0,451.4317257022572,
7091,(주)케이티씨에스,58850,Dec-13,,,,396223232.0,130857133.0,55185113.0,523.6059933380925,
7092,(주)케이티씨에스,58850,Dec-14,594727818.0,246727820.0,151720548.0,438037867.0,130865995.0,56153188.0,586.2955557271459,625.9813648791011
7093,(주)케이티씨에스,58850,Dec-15,1065846503.0,284282179.0,190330816.0,481741429.0,130149737.0,62072556.0,707.6400960257153,1134.4662482437855
7094,(주)케이티씨에스,58850,Dec-16,953674070.0,261886650.0,163906230.0,458278860.0,127072833.0,60271273.0,686.0301765407874,973.3312737381611
7095,(주)케이티씨에스,58850,Dec-17,967759848.0,291705169.0,185931799.0,468806488.0,138028764.0,61359433.0,611.4654737237762,914.937141550846
7096,(주)케이티씨에스,58850,Dec-18,1016085167.0,295480327.0,178635116.0,529392970.0,158174008.0,69803451.0,599.0603521940005,869.5993257267513
7097,(주)케이티씨에스,58850,Dec-19,944861713.0,270996293.0,163018388.0,534472629.0,171786627.0,89789967.0,651.8224388651928,875.0509773272597
7098,(주)케이티아이에스,58860,Dec-11,,,,373403318.0,137698895.0,45511410.0,405.0477328891226,
7099,(주)케이티아이에스,58860,Dec-12,,,,388426804.0,141791589.0,47879297.0,413.60592498370715,
7100,(주)케이티아이에스,58860,Dec-13,,,,387720013.0,140119327.0,47851062.0,420.2094978159609,
7101,(주)케이티아이에스,58860,Dec-14,,,,450663134.0,149715569.0,56583986.0,483.89935989813466,
