,회사명,거래소코드,회계년도,자본(IFRS연결),자산(IFRS연결),자본(IFRS개별),자산(IFRS개별),자기자본구성비율(개별),자기자본구성비율(연결)
6513,(주)주연테크,44380,Dec-13,,,26305299.0,32224379.0,81.63167085392088,
6514,(주)주연테크,44380,Dec-14,,,25074968.0,30633860.0,81.8537657350396,
6515,(주)주연테크,44380,Dec-15,,,19825694.0,28466994.0,69.64449425183425,
6516,(주)주연테크,44380,Dec-16,32917813.0,50471603.0,32806093.0,50050716.0,65.54570168386802,65.22046268274856
6517,(주)주연테크,44380,Dec-17,48527605.0,55053384.0,47436807.0,53180600.0,89.19945807305672,88.14645254140963
6518,(주)주연테크,44380,Dec-18,44644304.0,60682697.0,43658745.0,58467036.0,74.67241027918706,73.57007220690933
6519,(주)주연테크,44380,Dec-19,42745113.0,61757553.0,39656452.0,51214333.0,77.43233129678757,69.21438904808939
6520,(주)중앙디앤엠,51980,Dec-11,38126223.0,71131871.0,41190129.0,70732852.0,58.23337789348576,53.599353516231844
6521,(주)중앙디앤엠,51980,Dec-12,42427246.0,62644746.0,45218918.0,61973493.0,72.96493357248718,67.72674279819093
6522,(주)중앙디앤엠,51980,Dec-13,42134355.0,61029373.0,39086053.0,56281956.0,69.44686321847094,69.03946891278073
6523,(주)중앙디앤엠,51980,Dec-14,31751414.0,39723229.0,30188598.0,36414856.0,82.90187389454458,79.93160374752011
6524,(주)중앙디앤엠,51980,Dec-15,10745048.0,28807693.0,9996059.0,26371598.0,37.90463892252566,37.29923114634692
6525,(주)중앙디앤엠,51980,Dec-16,12338880.0,19389945.0,11880862.0,17797433.0,66.75604285179779,63.63545641826215
6526,(주)중앙디앤엠,51980,Dec-17,12980312.0,24219333.0,13468856.0,24379033.0,55.247704041419524,53.594836818999106
6527,(주)중앙디앤엠,51980,Dec-18,14110064.0,22243206.0,14037469.0,21763141.0,64.50111681948852,63.435387866299486
6528,(주)중앙디앤엠,51980,Dec-19,24455981.0,34959637.0,24450675.0,33330121.0,73.35909461594814,69.95490542421821
6529,(주)중앙백신연구소,72020,Dec-11,,,40082946.0,42408054.0,94.51729617209033,
6530,(주)중앙백신연구소,72020,Dec-12,,,44120856.0,50817284.0,86.82253856778335,
6531,(주)중앙백신연구소,72020,Dec-13,,,48122904.0,57030564.0,84.38090144084846,
6532,(주)중앙백신연구소,72020,Dec-14,,,51989345.0,60598562.0,85.7930341647381,
6533,(주)중앙백신연구소,72020,Dec-15,,,54880257.0,62102501.0,88.37044582149758,
6534,(주)중앙백신연구소,72020,Dec-16,,,60365232.0,73542680.0,82.08190400458618,
6535,(주)중앙백신연구소,72020,Dec-17,,,64676432.0,81623823.0,79.23720014927504,
6536,(주)중앙백신연구소,72020,Dec-18,,,85004359.0,96743996.0,87.86525522472733,
6537,(주)중앙백신연구소,72020,Dec-19,,,86367286.0,96567450.0,89.43726483406158,
6538,(주)중앙에너비스,440,Sep-11,,,43928631.0,57335168.0,76.61725348044676,
6539,(주)중앙에너비스,440,Sep-12,,,44185370.0,57982474.0,76.20469937174464,
6540,(주)중앙에너비스,440,Sep-13,,,44890366.0,58030825.0,77.3560706745079,
6541,(주)중앙에너비스,440,Sep-14,50141548.0,74326412.0,44563019.0,62074618.0,71.78943735102808,67.4612787712664
6542,(주)중앙에너비스,440,Dec-15,50698534.0,77370624.0,44674449.0,64796325.0,68.94596105566173,65.52685163816179
6543,(주)중앙에너비스,440,Dec-16,50784708.0,77535141.0,44373632.0,64566806.0,68.72514647851715,65.49895614428559
6544,(주)중앙에너비스,440,Dec-17,,,45194126.0,60493562.0,74.70898473460696,
6545,(주)중앙에너비스,440,Dec-18,,,45263718.0,58743738.0,77.05283923198759,
6546,(주)중앙에너비스,440,Dec-19,45123992.0,61575390.0,45074608.0,61525322.0,73.261880693611,73.2825110811316
6547,(주)지노믹트리,228760,Dec-19,108820641.0,113725029.0,108919499.0,113633385.0,95.85167158401556,95.68750340789097
6548,(주)지누스,13890,Dec-19,374143630.0,755067850.0,278526046.0,468555415.0,59.44356570929823,49.550994655645844
6549,(주)지니뮤직,43610,Dec-11,,,20148673.0,27840116.0,72.37280548687369,
6550,(주)지니뮤직,43610,Dec-12,39963632.0,73049967.0,40070964.0,65675123.0,61.013915421216645,54.70725537767868
6551,(주)지니뮤직,43610,Dec-13,,,34707631.0,82996647.0,41.818112242534326,
6552,(주)지니뮤직,43610,Dec-14,,,56317286.0,83386241.0,67.53786395048074,
6553,(주)지니뮤직,43610,Dec-15,,,59750229.0,90517674.0,66.00946131249462,
6554,(주)지니뮤직,43610,Dec-16,,,68126995.0,110079575.0,61.888860853614304,
6555,(주)지니뮤직,43610,Dec-17,,,90981449.0,139493909.0,65.2225245189738,
6556,(주)지니뮤직,43610,Dec-18,145424487.0,222002409.0,145424487.0,222002409.0,65.5058148490632,65.5058148490632
6557,(주)지니뮤직,43610,Dec-19,,,152686121.0,233880648.0,65.28377713405344,
6558,(주)지니틱스,303030,Dec-18,,,,,,
6559,(주)지니틱스,303030,Dec-19,,,28604703.0,42753858.0,66.90554803264772,
6560,(주)지란지교시큐리티,208350,Dec-14,,,,,,
6561,(주)지란지교시큐리티,208350,Dec-15,,,,,,
6562,(주)지란지교시큐리티,208350,Dec-16,,,20848236.0,28133681.0,74.10418849918715,
6563,(주)지란지교시큐리티,208350,Dec-17,47748092.0,68111887.0,31479455.0,45583939.0,69.05821587730713,70.10243601091246
6564,(주)지란지교시큐리티,208350,Dec-18,72221739.0,88003510.0,34090906.0,41372752.0,82.3994159247613,82.0668846049436
6565,(주)지란지교시큐리티,208350,Dec-19,76278122.0,98467430.0,36093975.0,49049508.0,73.58682374551036,77.46533244545938
6566,(주)지씨셀,144510,Dec-16,,,48096987.0,54513700.0,88.22917358388808,
6567,(주)지씨셀,144510,Dec-17,,,48323448.0,55355541.0,87.29649665965688,
6568,(주)지씨셀,144510,Dec-18,,,47721395.0,57268066.0,83.3298526267676,
6569,(주)지씨셀,144510,Dec-19,47863159.0,68064636.0,48060481.0,64917128.0,74.0335909499878,70.32015715179907
6570,(주)지어소프트,51160,Dec-11,18616665.0,39302260.0,18281482.0,37910748.0,48.222424943976314,47.36792489795752
6571,(주)지어소프트,51160,Dec-12,18500702.0,30173046.0,17254305.0,27770238.0,62.132362711475494,61.315327594038735
6572,(주)지어소프트,51160,Dec-13,15688342.0,32210700.0,10257445.0,24136021.0,42.4984921914014,48.70537430108629
6573,(주)지어소프트,51160,Dec-14,13314002.0,27814881.0,10503280.0,22296057.0,47.10823981119173,47.86647118856989
6574,(주)지어소프트,51160,Dec-15,13014365.0,26339511.0,10170823.0,19282385.0,52.746706385128185,49.41004789344798
6575,(주)지어소프트,51160,Dec-16,7541649.0,28645178.0,4028917.0,18564587.0,21.702163371584835,26.32781335832509
6576,(주)지어소프트,51160,Dec-17,7502709.0,26928765.0,4075784.0,15843595.0,25.72512109783165,27.861318556569525
6577,(주)지어소프트,51160,Dec-18,9253594.0,28388611.0,7296420.0,17228984.0,42.34968237244866,32.59614920927269
6578,(주)지어소프트,51160,Dec-19,9500184.0,43117466.0,8470256.0,18839197.0,44.96081228939853,22.03326141661479
6579,(주)지에스,78930,Dec-11,6789286000.0,10424837000.0,4651288000.0,5391715000.0,86.26731939651854,65.12606384157374
6580,(주)지에스,78930,Dec-12,7172982000.0,12712426000.0,4619198000.0,5342898000.0,86.45491641427554,56.42496562025219
6581,(주)지에스,78930,Dec-13,7424544000.0,12636266000.0,4748012000.0,5380295000.0,88.24817226564714,58.75583815662
6582,(주)지에스,78930,Dec-14,7217914000.0,15072770000.0,4782290000.0,5896182000.0,81.10824937222088,47.88711033207566
6583,(주)지에스,78930,Dec-15,8097852000.0,19023008000.0,4765172000.0,5856373000.0,81.36728995916073,42.56872519845442
6584,(주)지에스,78930,Dec-16,8920274000.0,20341172000.0,4843423000.0,5850836000.0,82.78172555169894,43.85329419563435
6585,(주)지에스,78930,Dec-17,9662624000.0,22003689000.0,5068937000.0,6201620000.0,81.73569164186132,43.91365466036172
6586,(주)지에스,78930,Dec-18,10524985000.0,22630978000.0,5317754000.0,6236061000.0,85.27424603447594,46.50698259704021
6587,(주)지에스,78930,Dec-19,10999548000.0,24739276000.0,5414240000.0,6172968000.0,87.70886225232336,44.461883201432414
6588,(주)지에스글로벌,1250,Dec-11,258175050.0,1066064452.0,241961810.0,632929118.0,38.228895324736826,24.217583610038616
6589,(주)지에스글로벌,1250,Dec-12,272950352.0,1144032690.0,254137443.0,619881934.0,40.997717316923776,23.85861473940924
6590,(주)지에스글로벌,1250,Dec-13,256672650.0,700315672.0,264025876.0,661014462.0,39.94252640118485,36.650993296634375
6591,(주)지에스글로벌,1250,Dec-14,251709381.0,856611062.0,269468066.0,819193337.0,32.89431857280841,29.384325298381448
6592,(주)지에스글로벌,1250,Dec-15,202724945.0,800714753.0,202546274.0,743616327.0,27.23800791426141,25.317997981236147
6593,(주)지에스글로벌,1250,Dec-16,354264952.0,1326423033.0,361984059.0,1023567791.0,35.36493256068078,26.708293145268385
6594,(주)지에스글로벌,1250,Dec-17,387668916.0,1397854513.0,365074473.0,1112934373.0,32.80287516108553,27.733137633043505
6595,(주)지에스글로벌,1250,Dec-18,403094936.0,1336006542.0,375896471.0,1037376749.0,36.23528976934878,30.17162890509259
6596,(주)지에스글로벌,1250,Dec-19,379923791.0,1205244855.0,345499469.0,889870020.0,38.825835373125614,31.52253995724379
6597,(주)지에스리테일,7070,Dec-11,1434601891.0,2994028838.0,1425396463.0,2610007918.0,54.61272562315652,47.915433304854496
6598,(주)지에스리테일,7070,Dec-12,1524450555.0,2913810618.0,1519654582.0,2854221503.0,53.2423492851809,52.31810693470402
6599,(주)지에스리테일,7070,Dec-13,1614619471.0,2880089786.0,1613896514.0,2827722506.0,57.074076772934944,56.061428322429386
6600,(주)지에스리테일,7070,Dec-14,1681545265.0,2920088717.0,1683534192.0,2880508074.0,58.445737652877696,57.58541701868437
6601,(주)지에스리테일,7070,Dec-15,2159027283.0,4735505772.0,1793770156.0,3590748817.0,49.9553226198278,45.592327133584156
6602,(주)지에스리테일,7070,Dec-16,2357524830.0,4721361657.0,1982103995.0,3486438265.0,56.851831133743026,49.93315490891656
6603,(주)지에스리테일,7070,Dec-17,2393343968.0,5092274321.0,2050640898.0,3882471359.0,52.817927252608996,46.9995097893706
6604,(주)지에스리테일,7070,Dec-18,2458348559.0,5098880173.0,2103064752.0,3911090432.0,53.77182626085594,48.21349934869317
6605,(주)지에스리테일,7070,Dec-19,2567095525.0,7049658160.0,2180734736.0,5581930140.0,39.06775400811448,36.414468144934844
6606,(주)지에스이,53050,Dec-11,,,40411093.0,114853773.0,35.184819744667855,
6607,(주)지에스이,53050,Dec-12,,,42819402.0,119020272.0,35.97656204314505,
6608,(주)지에스이,53050,Dec-13,,,46752485.0,136042427.0,34.36610624419395,
6609,(주)지에스이,53050,Dec-14,,,47909030.0,137122506.0,34.93885241566399,
6610,(주)지에스이,53050,Dec-15,,,50820512.0,131095904.0,38.76590377682586,
6611,(주)지에스이,53050,Dec-16,,,55043889.0,135258608.0,40.6952946018785,
6612,(주)지에스이,53050,Dec-17,,,62689062.0,145461519.0,43.09666393625382,
6613,(주)지에스이,53050,Dec-18,,,66367414.0,153465901.0,43.245707070784405,
6614,(주)지에스이,53050,Dec-19,,,69133372.0,159269231.0,43.40660877555188,
6615,(주)지엔씨에너지,119850,Dec-13,40150796.0,65268669.0,39761177.0,64666120.0,61.48687597152883,61.51618627307997
6616,(주)지엔씨에너지,119850,Dec-14,,,50978401.0,80725643.0,63.15019503777752,
6617,(주)지엔씨에너지,119850,Dec-15,,,56689467.0,88801505.0,63.83840791887479,
6618,(주)지엔씨에너지,119850,Dec-16,,,60662575.0,98000593.0,61.900212175246736,
6619,(주)지엔씨에너지,119850,Dec-17,69758868.0,114247941.0,66129399.0,103251521.0,64.0469005778617,61.05919055469017
6620,(주)지엔씨에너지,119850,Dec-18,82882024.0,127220630.0,72231283.0,108366448.0,66.65465587651262,65.148257794353
6621,(주)지엔씨에너지,119850,Dec-19,93027804.0,142435514.0,77145120.0,118854145.0,64.90738711720992,65.31222543276672
6622,(주)지엔코,65060,Dec-11,86282336.0,127459878.0,90215842.0,130779595.0,68.98311774095951,67.69372241200482
6623,(주)지엔코,65060,Dec-12,95354213.0,147669180.0,104717011.0,156295599.0,66.99933438304939,64.57286009172665
6624,(주)지엔코,65060,Dec-13,134413443.0,204520490.0,114225837.0,175725797.0,65.0023155109093,65.7212600067602
6625,(주)지엔코,65060,Dec-14,126359627.0,208043121.0,112115693.0,178514330.0,62.80487006281233,60.737229086271974
6626,(주)지엔코,65060,Dec-15,140266357.0,217321791.0,122031532.0,181414655.0,67.26663399933153,64.54316263204365
6627,(주)지엔코,65060,Dec-16,178694271.0,236652625.0,160290163.0,201571377.0,79.52029965048062,75.50910157873804
6628,(주)지엔코,65060,Dec-17,204725655.0,289551147.0,149952477.0,207595634.0,72.23296276067155,70.7044876599988
6629,(주)지엔코,65060,Dec-18,168816428.0,278885406.0,115428501.0,186917368.0,61.753759019333074,60.53254288967705
6630,(주)지엔코,65060,Dec-19,147481839.0,248155717.0,93296610.0,172054008.0,54.22518840711923,59.43116716509094
6631,(주)지투알,35000,Dec-11,105297100.0,366689626.0,98471678.0,101896930.0,96.63851305431871,28.71559284308741
6632,(주)지투알,35000,Dec-12,113198587.0,363912590.0,99658526.0,102429927.0,97.29434445462408,31.105982620716695
6633,(주)지투알,35000,Dec-13,121654051.0,408525165.0,96607043.0,98945423.0,97.6366971517217,29.778838960875277
6634,(주)지투알,35000,Dec-14,125379060.0,398436358.0,93476022.0,97427105.0,95.94457517751349,31.467775839874534
6635,(주)지투알,35000,Dec-15,134923509.0,482838658.0,93343731.0,99879541.0,93.45630753349177,27.943808302109897
6636,(주)지투알,35000,Dec-16,146078677.0,507061896.0,90289437.0,96852015.0,93.22411825918128,28.808845261762677
6637,(주)지투알,35000,Dec-17,156906302.0,591065990.0,96570130.0,103271138.0,93.51124803137155,26.546325563411287
6638,(주)지투알,35000,Dec-18,130424062.0,632827969.0,92879525.0,98158988.0,94.6215185103579,20.60971834195274
6639,(주)지투알,35000,Dec-19,142912574.0,503688015.0,85504065.0,106847186.0,80.02462975487254,28.37323298232538
6640,(주)지티지웰니스,219750,Dec-18,19677954.0,28965936.0,20010578.0,28446187.0,70.34537880243845,67.93481142815479
6641,(주)지티지웰니스,219750,Dec-19,14548398.0,40400462.0,20635416.0,46220807.0,44.64529578637604,36.010474335664775
6642,(주)진도,88790,Dec-11,76845112.0,180096209.0,77139226.0,179809824.0,42.90045131238213,42.6689225868158
6643,(주)진도,88790,Dec-12,67796508.0,191274512.0,68225342.0,191145339.0,35.692914280269214,35.44461166890861
6644,(주)진도,88790,Dec-13,68153639.0,183720537.0,69325534.0,184327904.0,37.60989654610297,37.09636391929336
6645,(주)진도,88790,Dec-14,75748347.0,156519480.0,76980520.0,157177480.0,48.976812708792636,48.39547575803344
6646,(주)진도,88790,Dec-15,88966448.0,150834580.0,90249728.0,151536706.0,59.556348017753535,58.98279293779981
6647,(주)진도,88790,Dec-16,95572756.0,149339658.0,95605309.0,148839254.0,64.233934550626,63.99690295259683
6648,(주)진도,88790,Dec-17,102511045.0,158369197.0,102663121.0,157997847.0,64.97754428261291,64.7291562638914
6649,(주)진도,88790,Dec-18,104714217.0,160710502.0,104891160.0,160381849.0,65.40089209222172,65.15704679959248
6650,(주)진도,88790,Dec-19,100084150.0,145086134.0,100272885.0,144761806.0,69.26750071078831,68.98257417211214
6651,(주)진로발효,18120,Dec-11,,,105872509.0,117858520.0,89.8301701056487,
6652,(주)진로발효,18120,Dec-12,,,49431230.0,62521841.0,79.06233919119559,
6653,(주)진로발효,18120,Dec-13,,,56001222.0,65883156.0,85.00081872216322,
6654,(주)진로발효,18120,Dec-14,,,64163764.0,78141555.0,82.11221801255427,
6655,(주)진로발효,18120,Dec-15,,,74301812.0,91852169.0,80.89282246562954,
6656,(주)진로발효,18120,Dec-16,84724058.0,101067728.0,83664824.0,99213651.0,84.32793588051709,83.82899237628058
6657,(주)진로발효,18120,Dec-17,91002194.0,107030438.0,90298050.0,105718949.0,85.4133065586946,85.02459272380068
6658,(주)진로발효,18120,Dec-18,101272009.0,115861699.0,100367258.0,114287421.0,87.8200392674886,87.40766782644884
6659,(주)진로발효,18120,Dec-19,79395896.0,91083610.0,78361636.0,89229457.0,87.82036631692155,87.16814803453661
6660,(주)진매트릭스,109820,Dec-11,15738566.0,22619582.0,14194131.0,20594127.0,68.92319834679081,69.57938480030268
6661,(주)진매트릭스,109820,Dec-12,13917982.0,20346417.0,12709636.0,18430087.0,68.9613456518138,68.40507594039777
6662,(주)진매트릭스,109820,Dec-13,12779519.0,19676768.0,11308717.0,17850736.0,63.35154472062104,64.94724641770438
6663,(주)진매트릭스,109820,Dec-14,11887953.0,17050445.0,10381946.0,15256120.0,68.05102476907628,69.72224478598652
6664,(주)진매트릭스,109820,Dec-15,10037169.0,20781912.0,8821831.0,19403078.0,45.46614202138444,48.29762054617496
6665,(주)진매트릭스,109820,Dec-16,13602029.0,19333902.0,12603461.0,18256890.0,69.03399757570978,70.35325305776351
6666,(주)진매트릭스,109820,Dec-17,11945129.0,17743477.0,11230802.0,16343467.0,68.71737802022055,67.32124149060526
6667,(주)진매트릭스,109820,Dec-18,11397197.0,31518643.0,11067410.0,30420878.0,36.38096835995332,36.160176692886175
6668,(주)진매트릭스,109820,Dec-19,,,15249368.0,28455836.0,53.589597578507274,
6669,(주)진바이오텍,86060,Dec-11,19480268.0,46269250.0,20888971.0,32036251.0,65.20416824053477,42.10197485370954
6670,(주)진바이오텍,86060,Dec-12,21273662.0,45775602.0,20980696.0,31467345.0,66.6745033621362,46.47380060670748
6671,(주)진바이오텍,86060,Dec-13,23098918.0,48350789.0,21814417.0,30905158.0,70.58503632306297,47.77361130549493
6672,(주)진바이오텍,86060,Dec-14,23420288.0,47342870.0,23326756.0,28976305.0,80.50286604865596,49.46951462807388
6673,(주)진바이오텍,86060,Dec-15,26626136.0,49210506.0,25929965.0,28789903.0,90.06617702046444,54.10660886112409
6674,(주)진바이오텍,86060,Dec-16,36535511.0,59157362.0,35268677.0,39044261.0,90.3299898543348,61.75987191585723
6675,(주)진바이오텍,86060,Dec-17,38055555.0,59542775.0,35383095.0,38091753.0,92.88912222023492,63.91296844999247
6676,(주)진바이오텍,86060,Dec-18,45306492.0,72627064.0,38754442.0,42313954.0,91.58785302834143,62.382381311738
6677,(주)진바이오텍,86060,Dec-19,43330615.0,67932582.0,35347065.0,39577106.0,89.31189915705306,63.784731456254676
6678,(주)진성티이씨,36890,Dec-11,52149260.0,314461593.0,43009927.0,292763750.0,14.691001532805888,16.58366591051391
6679,(주)진성티이씨,36890,Dec-12,65020180.0,222332290.0,59388609.0,209627064.0,28.330601911211232,29.244596005375556
6680,(주)진성티이씨,36890,Dec-13,61320726.0,162791361.0,57034518.0,148622995.0,38.37529851958642,37.668292483899066
6681,(주)진성티이씨,36890,Dec-14,71544664.0,168134853.0,66581496.0,158397376.0,42.03446905585103,42.55195322292874
6682,(주)진성티이씨,36890,Dec-15,86691027.0,169680682.0,83304889.0,162500451.0,51.26440479848269,51.09068750678407
6683,(주)진성티이씨,36890,Dec-16,99444824.0,169234374.0,92943848.0,152113068.0,61.10181670913376,58.76159886997898
6684,(주)진성티이씨,36890,Dec-17,102989804.0,192429371.0,97876467.0,163332598.0,59.92463733418359,53.52083388559223
6685,(주)진성티이씨,36890,Dec-18,120607080.0,249946510.0,112521883.0,174812208.0,64.36729121343745,48.253156245310244
6686,(주)진성티이씨,36890,Dec-19,139672730.0,275526028.0,127652132.0,180904124.0,70.56341733812546,50.69311636866482
6687,(주)진양홀딩스,100250,Dec-11,357823686.0,516628401.0,170651444.0,170756820.0,99.9382888484337,69.26132696293637
6688,(주)진양홀딩스,100250,Dec-12,352874506.0,507752899.0,172701273.0,173309461.0,99.64907397640572,69.49729025574702
6689,(주)진양홀딩스,100250,Dec-13,367118981.0,528198182.0,180591632.0,181856232.0,99.30461552728092,69.50402207177608
6690,(주)진양홀딩스,100250,Dec-14,376855148.0,533931547.0,183765153.0,184810334.0,99.434457490889,70.5811728333782
6691,(주)진양홀딩스,100250,Dec-15,368261929.0,536626201.0,183472453.0,184488833.0,99.4490831865146,68.6254097011562
6692,(주)진양홀딩스,100250,Dec-16,393773447.0,554262857.0,182156037.0,182348583.0,99.89440773444343,71.04453095257654
6693,(주)진양홀딩스,100250,Dec-17,400311568.0,552714840.0,186553458.0,188078276.0,99.18926415510104,72.42641938110437
6694,(주)진양홀딩스,100250,Dec-18,359086455.0,496161913.0,209507689.0,237028923.0,88.38908195182576,72.37283749347363
6695,(주)진양홀딩스,100250,Dec-19,372690770.0,513948279.0,211736946.0,237991298.0,88.96835631359933,72.5152287162343
6696,(주)진에어,272450,Dec-17,,,231800284.0,498274611.0,46.52058902515505,
6697,(주)진에어,272450,Dec-18,266193647.0,519526006.0,266193647.0,519526006.0,51.23779058713761,51.23779058713761
6698,(주)진에어,272450,Dec-19,,,191747541.0,704417548.0,27.220721792694462,
6699,(주)차바이오텍,85660,Dec-11,285459389.0,475019670.0,258647468.0,354100256.0,73.0435698978992,60.0942249402009
6700,(주)차바이오텍,85660,Dec-12,331414281.0,518469960.0,268469321.0,344759724.0,77.87142821822192,63.92159750200378
6701,(주)차바이오텍,85660,Dec-13,512344917.0,685465596.0,310001725.0,390774048.0,79.33017215104316,74.74407468292544
6702,(주)차바이오텍,85660,Dec-14,437454303.0,620884544.0,223405537.0,277390339.0,80.53832653486897,70.45662631279802
6703,(주)차바이오텍,85660,Dec-15,446563340.0,644831253.0,212091092.0,266667720.0,79.53384534131091,69.25274448507538
6704,(주)차바이오텍,85660,Dec-16,378861183.0,768929187.0,219009516.0,319047337.0,68.64483435572446,49.27127093174056
6705,(주)차바이오텍,85660,Dec-17,409199482.0,785602167.0,168667889.0,297631232.0,56.67009065769012,52.08736676002575
6706,(주)차바이오텍,85660,Dec-18,550246708.0,947531799.0,197392368.0,283636589.0,69.5934077813917,58.071582249874446
6707,(주)차바이오텍,85660,Dec-19,666298345.0,1162923422.0,239279404.0,320192650.0,74.72982406060851,57.295117837948226
6708,(주)창해에탄올,4650,Dec-14,146030890.0,311314288.0,90419601.0,106356306.0,85.01574039248787,46.90786630390701
6709,(주)창해에탄올,4650,Dec-15,189714625.0,343665015.0,104289443.0,115097690.0,90.60950137226908,55.203356966667094
6710,(주)창해에탄올,4650,Dec-16,188099091.0,414543168.0,112190284.0,179370471.0,62.54668529024491,45.37503100280259
6711,(주)창해에탄올,4650,Dec-17,182088221.0,383132532.0,101554738.0,168501703.0,60.26926505306596,47.52617065678986
6712,(주)창해에탄올,4650,Dec-18,158580228.0,365404238.0,108052245.0,161229994.0,67.01745892268656,43.398573828254285
6713,(주)창해에탄올,4650,Dec-19,126801643.0,193042599.0,113017030.0,158091079.0,71.4885562897575,65.68583496951365
6714,(주)천보,278280,Dec-19,210603657.0,235236916.0,201908608.0,210937373.0,95.71969401553133,89.52831918609238
6715,(주)천일고속,650,Dec-11,,,41103555.0,54678596.0,75.17302565705967,
6716,(주)천일고속,650,Dec-12,,,41176384.0,57227639.0,71.95191819812801,
6717,(주)천일고속,650,Dec-13,,,44576478.0,60338619.0,73.87719297983934,
6718,(주)천일고속,650,Dec-14,,,46258643.0,62273002.0,74.28362454727974,
6719,(주)천일고속,650,Dec-15,,,49181600.0,63067608.0,77.98234554892267,
6720,(주)천일고속,650,Dec-16,,,38855135.0,52541981.0,73.95064719771415,
6721,(주)천일고속,650,Dec-17,,,47138780.0,67842442.0,69.48272882040419,
6722,(주)천일고속,650,Dec-18,,,61883654.0,80409027.0,76.96107801428812,
6723,(주)천일고속,650,Dec-19,,,51003767.0,80044782.0,63.71904042414658,
6724,(주)체리부로,66360,Dec-17,109179174.0,255024663.0,105652727.0,204540574.0,51.65367679079653,42.81122175230558
6725,(주)체리부로,66360,Dec-18,101034825.0,268293663.0,95596674.0,205008167.0,46.63066618219166,37.658297206967575
6726,(주)체리부로,66360,Dec-19,95885517.0,280388592.0,90873535.0,217017651.0,41.8737990118601,34.19736741643183
6727,(주)초록뱀미디어,47820,Dec-11,24757179.0,29416979.0,24143184.0,28584511.0,84.46246990196894,84.15948830095708
6728,(주)초록뱀미디어,47820,Dec-12,26198491.0,27916272.0,25928616.0,27255612.0,95.13129259398028,93.84666763527737
6729,(주)초록뱀미디어,47820,Dec-13,23594959.0,25121960.0,23438863.0,24860465.0,94.28167574500316,93.9216486293267
6730,(주)초록뱀미디어,47820,Dec-14,21617397.0,26896001.0,21514666.0,26785177.0,80.32303090623594,80.3740191711028
6731,(주)초록뱀미디어,47820,Dec-15,64167131.0,114401924.0,63775707.0,102352547.0,62.30983875760317,56.08920615705729
6732,(주)초록뱀미디어,47820,Dec-16,72257432.0,124196884.0,67978632.0,110227736.0,61.67107705087946,58.179746280913136
6733,(주)초록뱀미디어,47820,Dec-17,81901923.0,111076858.0,81785835.0,99133105.0,82.50103232416657,73.73446141229526
6734,(주)초록뱀미디어,47820,Dec-18,91101006.0,169114745.0,91638448.0,164541543.0,55.69319840400427,53.86934533709642
6735,(주)초록뱀미디어,47820,Dec-19,106293426.0,186524565.0,104682184.0,180301470.0,58.05952885464551,56.98628810634139
6736,(주)초록뱀이앤엠,131100,Dec-11,,,43643822.0,64111408.0,68.07497037032785,
6737,(주)초록뱀이앤엠,131100,Dec-12,44301624.0,86658960.0,45855883.0,82166108.0,55.80875633052986,51.121804369680866
6738,(주)초록뱀이앤엠,131100,Dec-13,43451548.0,101255908.0,46292549.0,95417041.0,48.51601822362108,42.912605158802194
6739,(주)초록뱀이앤엠,131100,Dec-14,43586724.0,123508200.0,50716234.0,113772085.0,44.57704541496273,35.290550748857164
6740,(주)초록뱀이앤엠,131100,Dec-15,34649978.0,102386014.0,34533150.0,93550943.0,36.91373800475748,33.84249141684527
6741,(주)초록뱀이앤엠,131100,Dec-16,11500607.0,51776739.0,11677046.0,51752359.0,22.56331155841611,22.211918367435228
6742,(주)초록뱀이앤엠,131100,Dec-17,5399628.0,30346571.0,5474316.0,30335832.0,18.04570911389541,17.79320635599983
6743,(주)초록뱀이앤엠,131100,Dec-18,31257405.0,52599825.0,31340019.0,52505576.0,59.68893475237754,59.42492204109045
6744,(주)초록뱀컴퍼니,52300,Dec-11,16233863.0,20287478.0,19132129.0,21489913.0,89.02841533141618,80.0191280552467
6745,(주)초록뱀컴퍼니,52300,Dec-12,23904508.0,50359740.0,19998993.0,30792695.0,64.94719932763275,47.46749685363745
6746,(주)초록뱀컴퍼니,52300,Dec-13,23364958.0,54730099.0,24166497.0,37831143.0,63.87990180471154,42.69124015288187
6747,(주)초록뱀컴퍼니,52300,Dec-14,31272751.0,38724966.0,31476801.0,36000120.0,87.43526688244373,80.75604507954894
6748,(주)초록뱀컴퍼니,52300,Dec-15,44083174.0,58338825.0,44161108.0,58149374.0,75.94425350133605,75.56404161379663
6749,(주)초록뱀컴퍼니,52300,Dec-16,74848127.0,108560831.0,66826822.0,99565125.0,67.11870446604672,68.94579408663517
6750,(주)초록뱀컴퍼니,52300,Dec-17,83674011.0,118083662.0,79467621.0,113683574.0,69.9024654168596,70.85993911672557
6751,(주)초록뱀컴퍼니,52300,Dec-18,89815770.0,153849231.0,85759746.0,148076955.0,57.91566013766288,58.37908283077476
6752,(주)초록뱀컴퍼니,52300,Dec-19,86969632.0,142431125.0,87532803.0,141477158.0,61.870625786814294,61.06083343791604
6753,(주)초록뱀헬스케어,118000,Dec-11,,,16554120.0,58089712.0,28.4975074415931,
6754,(주)초록뱀헬스케어,118000,Dec-12,,,22404395.0,30389424.0,73.72431606469408,
