,회사명,거래소코드,회계년도,매출액(IFRS연결),매출채권(IFRS연결),재고자산(IFRS연결),매출액(IFRS개별),매출채권(IFRS개별),재고자산(IFRS개별),운전자본회전비율(개별),운전자본회전비율(연결)
9622,다믈멀티미디어(주),93640,Dec-11,,,,25109571.0,3071704.0,2374762.0,461.02502062805496,
9623,다믈멀티미디어(주),93640,Dec-12,,,,28350695.0,2599798.0,1828083.0,640.2768050902903,
9624,다믈멀티미디어(주),93640,Dec-13,,,,24466403.0,2500496.0,991835.0,700.5751459412065,
9625,다믈멀티미디어(주),93640,Dec-14,,,,26471753.0,1256621.0,2411657.0,721.6397721219602,
9626,다믈멀티미디어(주),93640,Dec-15,,,,24210168.0,954166.0,1369461.0,1041.9128371291952,
9627,다믈멀티미디어(주),93640,Dec-16,,,,25657732.0,1250165.0,784084.0,1261.287679138591,
9628,다믈멀티미디어(주),93640,Dec-17,,,,18332541.0,611449.0,1044784.0,1106.8817612014734,
9629,다믈멀티미디어(주),93640,Dec-18,,,,11127167.0,471425.0,1687588.0,515.3821213674952,
9630,다믈멀티미디어(주),93640,Dec-19,,,,13137932.0,501956.0,1222713.0,761.7654170162506,
9631,다스코(주),58730,Dec-11,81343086.0,31807456.0,22763604.0,81343086.0,31807456.0,22763604.0,149.05901772844433,149.05901772844433
9632,다스코(주),58730,Dec-12,,,,101800632.0,32689653.0,21115578.0,189.20210936367877,
9633,다스코(주),58730,Dec-13,,,,108245160.0,35259517.0,25065112.0,179.4377550171092,
9634,다스코(주),58730,Dec-14,,,,111531987.0,32049460.0,22599608.0,204.08762872223184,
9635,다스코(주),58730,Dec-15,135394762.0,39241139.0,24948527.0,135394762.0,39241139.0,24948527.0,210.92922028913503,210.92922028913503
9636,다스코(주),58730,Dec-16,157137164.0,44074115.0,23785569.0,157137164.0,44074115.0,23785569.0,231.56188584668328,231.56188584668328
9637,다스코(주),58730,Dec-17,223185014.0,68935386.0,57717474.0,223311391.0,69036687.0,57446618.0,176.55404482038165,176.21790301458648
9638,다스코(주),58730,Dec-18,240804571.0,60908237.0,39193095.0,240254463.0,60794918.0,39139476.0,240.41218781994112,240.56080592414096
9639,다스코(주),58730,Dec-19,216209628.0,59010735.0,37270126.0,214770746.0,59211706.0,37255592.0,222.63580555557803,224.5613777799515
9640,대동금속(주),20400,Dec-11,,,,66771865.0,11545977.0,5316731.0,395.97355893252734,
9641,대동금속(주),20400,Dec-12,,,,60324966.0,9409278.0,6138513.0,387.99702157045976,
9642,대동금속(주),20400,Dec-13,,,,58999113.0,6994003.0,4690179.0,504.9485963159424,
9643,대동금속(주),20400,Dec-14,,,,60523408.0,10671339.0,5235891.0,380.4773552654988,
9644,대동금속(주),20400,Dec-15,,,,59822981.0,7846050.0,4842350.0,471.4777355694966,
9645,대동금속(주),20400,Dec-16,,,,61096103.0,10424345.0,5206530.0,390.8680927971083,
9646,대동금속(주),20400,Dec-17,,,,74709305.0,12334480.0,7713574.0,372.65115606731706,
9647,대동금속(주),20400,Dec-18,,,,80862657.0,13764297.0,8653123.0,360.7134853163299,
9648,대동금속(주),20400,Dec-19,,,,88529123.0,15220615.0,10840810.0,339.6940996127418,
9649,대동기어(주),8830,Dec-11,,,,132310704.0,25933817.0,21594216.0,278.38455675201203,
9650,대동기어(주),8830,Dec-12,,,,115116115.0,23080474.0,13358975.0,315.9106906364034,
9651,대동기어(주),8830,Dec-13,,,,117973433.0,30563916.0,19679103.0,234.80562145359934,
9652,대동기어(주),8830,Dec-14,,,,127512682.0,36465694.0,21075311.0,221.60315413330025,
9653,대동기어(주),8830,Dec-15,,,,114853907.0,27411204.0,25455533.0,217.2517418655893,
9654,대동기어(주),8830,Dec-16,,,,92871384.0,21958430.0,27840894.0,186.4912543792763,
9655,대동기어(주),8830,Dec-17,,,,113492983.0,29229818.0,27185151.0,201.17529976840012,
9656,대동기어(주),8830,Dec-18,,,,131996658.0,20534299.0,28858861.0,267.2367145572383,
9657,대동기어(주),8830,Dec-19,,,,143079332.0,26902503.0,28040832.0,260.41253593361233,
9658,대림비앤코(주),5750,Dec-11,88647733.0,42212719.0,18281930.0,88522467.0,42011266.0,17201569.0,149.4987818097208,146.5381392658382
9659,대림비앤코(주),5750,Dec-12,101527269.0,41333909.0,23808890.0,100101321.0,41015261.0,21679480.0,159.66462163070426,155.85340292178728
9660,대림비앤코(주),5750,Dec-13,116283003.0,48566364.0,20443431.0,115385690.0,49543633.0,15760000.0,176.6910732209952,168.50217132220143
9661,대림비앤코(주),5750,Dec-14,147479703.0,53146762.0,25591335.0,141868409.0,52312399.0,20592614.0,194.5934897508351,187.30412420305257
9662,대림비앤코(주),5750,Dec-15,180938863.0,59888111.0,37842589.0,171601003.0,58455163.0,33065306.0,187.50013507907178,185.1402507093472
9663,대림비앤코(주),5750,Dec-16,209090130.0,65355059.0,38141257.0,196442878.0,65068630.0,33590159.0,199.11340894322146,202.02664025258636
9664,대림비앤코(주),5750,Dec-17,232886930.0,66447438.0,35634675.0,218856107.0,64901020.0,31796832.0,226.3298537386332,228.13686272344302
9665,대림비앤코(주),5750,Dec-18,247179477.0,51041602.0,41157871.0,238215856.0,56363840.0,40629316.0,245.60068547516897,268.092071415636
9666,대림비앤코(주),5750,Dec-19,236449075.0,54854076.0,49194400.0,234711849.0,55976474.0,48603328.0,224.43325050471984,227.2489555733618
9667,대림통상(주),6570,Dec-11,174219994.0,64006746.0,42905400.0,143241074.0,81918327.0,29700241.0,128.3308651657312,162.95622201802965
9668,대림통상(주),6570,Dec-12,163626776.0,59325222.0,40277450.0,141653955.0,76590773.0,28659487.0,134.5877482867976,164.27950446951866
9669,대림통상(주),6570,Dec-13,160796628.0,64857193.0,40873842.0,140058989.0,70780598.0,29712460.0,139.3718051648901,152.08082281612016
9670,대림통상(주),6570,Dec-14,166403320.0,57452787.0,46047492.0,151672628.0,71987041.0,33604543.0,143.64083031465842,160.77572119394964
9671,대림통상(주),6570,Dec-15,167699118.0,52640375.0,45303983.0,151353000.0,69232396.0,32952551.0,148.11672799517135,171.21876279999714
9672,대림통상(주),6570,Dec-16,174368925.0,55176291.0,43489558.0,158197468.0,65832265.0,31167830.0,163.0900134685435,176.7267263873643
9673,대림통상(주),6570,Dec-17,197246677.0,61541524.0,46664685.0,183331404.0,71376300.0,35446868.0,171.62138834901432,182.28776224846766
9674,대림통상(주),6570,Dec-18,201252856.0,57660576.0,47261414.0,184186211.0,68539289.0,36140841.0,175.9514542062567,191.81189376983795
9675,대림통상(주),6570,Dec-19,183586182.0,46050069.0,51144765.0,161928026.0,45812211.0,38431295.0,192.2142532861821,188.88471171214718
9676,대모엔지니어링(주),317850,Dec-19,44996482.0,7345657.0,12595919.0,42446435.0,10210649.0,9400956.0,216.43529430661079,225.6415541078599
9677,대보마그네틱(주),290670,Dec-18,,,,20620188.0,2684581.0,4940475.0,270.4267089972848,
9678,대보마그네틱(주),290670,Dec-19,,,,23870075.0,3312694.0,4662549.0,299.3021654637984,
9679,대봉엘에스(주),78140,Dec-11,37982328.0,13458524.0,6510624.0,37278932.0,13102618.0,6197327.0,193.15563852643103,190.20505031060915
9680,대봉엘에스(주),78140,Dec-12,44374579.0,16867349.0,7677121.0,41788710.0,16211422.0,7337004.0,177.45861230810075,180.7925736428613
9681,대봉엘에스(주),78140,Dec-13,43776592.0,16491598.0,8634881.0,39207562.0,15587102.0,8320740.0,163.99456713826368,174.22493617191648
9682,대봉엘에스(주),78140,Dec-14,52151988.0,19344649.0,9314110.0,47696178.0,18632094.0,9020755.0,172.48196740957866,181.97573733042663
9683,대봉엘에스(주),78140,Dec-15,58647401.0,19445993.0,10112417.0,53413684.0,18850911.0,9924453.0,185.62296553398943,198.411893603208
9684,대봉엘에스(주),78140,Dec-16,71038610.0,23786510.0,10248886.0,63361641.0,22842257.0,10022757.0,192.79359199421003,208.71979864726708
9685,대봉엘에스(주),78140,Dec-17,65651788.0,22668956.0,11638546.0,56676287.0,21945238.0,11477865.0,169.57218783665897,191.36277540696494
9686,대봉엘에스(주),78140,Dec-18,71823251.0,22789572.0,12695016.0,61335475.0,21708842.0,12581848.0,178.86917702735056,202.40688999968097
9687,대봉엘에스(주),78140,Dec-19,69536921.0,22371019.0,15085373.0,56626774.0,20942101.0,15024791.0,157.44138804097946,185.6476753019885
9688,대상(주),1680,Dec-11,2163798448.0,220465549.0,285519984.0,1392912797.0,135402368.0,169709347.0,456.52550476470554,427.6403784058387
9689,대상(주),1680,Dec-12,2479678735.0,220242327.0,276212303.0,1552521213.0,124810507.0,167809142.0,530.5594543311068,499.47741146053966
9690,대상(주),1680,Dec-13,2542303381.0,227734471.0,230388213.0,1570275468.0,120491648.0,132514756.0,620.6465303542277,554.9394233881683
9691,대상(주),1680,Dec-14,2588779872.0,233886476.0,243254927.0,1601116619.0,125535382.0,152569800.0,575.723403456754,542.560309317781
9692,대상(주),1680,Dec-15,2635005301.0,254661337.0,284854551.0,1648286248.0,147728027.0,182322504.0,499.4042103207524,488.4017986510158
9693,대상(주),1680,Dec-16,2855008996.0,296946484.0,293864662.0,1852714894.0,229038963.0,195219748.0,436.6946030720392,483.2354662449107
9694,대상(주),1680,Dec-17,2968804984.0,289549915.0,317868327.0,2190129354.0,243548903.0,211410112.0,481.39047294183194,488.75795600488397
9695,대상(주),1680,Dec-18,2956761916.0,270129449.0,322021661.0,2235924263.0,240335747.0,221480983.0,484.1583506513504,499.3255718122356
9696,대상(주),1680,Dec-19,2963985753.0,271198110.0,344784436.0,2457055173.0,246634943.0,258487737.0,486.4274106638807,481.1801523025622
9697,대상홀딩스(주),84690,Dec-11,283260535.0,28374314.0,5343227.0,7809759.0,0.0,0.0,inf,840.0984371903039
9698,대상홀딩스(주),84690,Dec-12,329925025.0,23273825.0,6503815.0,7938136.0,0.0,0.0,inf,1107.9622999001936
9699,대상홀딩스(주),84690,Dec-13,2841948881.0,254496291.0,244654507.0,9517752.0,0.0,0.0,inf,569.3567740224267
9700,대상홀딩스(주),84690,Dec-14,2959090982.0,257080012.0,257785233.0,20389276.0,0.0,0.0,inf,574.7311574701454
9701,대상홀딩스(주),84690,Dec-15,3051680257.0,277474513.0,305831980.0,14789937.0,0.0,0.0,inf,523.1692589782299
9702,대상홀딩스(주),84690,Dec-16,3318085289.0,329198000.0,313628674.0,16769656.0,0.0,0.0,inf,516.1710649549058
9703,대상홀딩스(주),84690,Dec-17,3383674056.0,315266000.0,349769433.0,18053725.0,0.0,0.0,inf,508.7960562847183
9704,대상홀딩스(주),84690,Dec-18,3398030852.0,290191708.0,352836592.0,20469465.0,0.0,0.0,inf,528.4418822624136
9705,대상홀딩스(주),84690,Dec-19,3552513453.0,328602901.0,376947451.0,29831693.0,0.0,0.0,inf,503.5095571747372
9706,대성산업(주),128820,Dec-11,1276500157.0,75303900.0,192637751.0,1262534677.0,74309516.0,34170677.0,1163.8388926907605,476.40975273381446
9707,대성산업(주),128820,Dec-12,1370151115.0,80898966.0,187726155.0,1297804488.0,78144548.0,33276368.0,1164.7763585070509,510.0606785766697
9708,대성산업(주),128820,Dec-13,1359109931.0,74771288.0,53194732.0,1184323459.0,72638450.0,32373089.0,1127.8031636123342,1062.0865843917002
9709,대성산업(주),128820,Dec-14,1122811401.0,64748851.0,36455090.0,1057488002.0,61248441.0,22881260.0,1256.9734462743425,1109.4542266886622
9710,대성산업(주),128820,Dec-15,947122909.0,48159249.0,36522131.0,801103057.0,27463356.0,21452421.0,1637.7191698293989,1118.4547405816957
9711,대성산업(주),128820,Dec-16,782990235.0,38559369.0,32942664.0,746039943.0,36233419.0,23439925.0,1250.2063618221227,1095.0601012980987
9712,대성산업(주),128820,Dec-17,900318240.0,48395259.0,36962899.0,367866808.0,32917749.0,21123461.0,680.7153429762213,1054.7535948467867
9713,대성산업(주),128820,Dec-18,945461187.0,44773088.0,31638756.0,850774931.0,28794475.0,15476543.0,1921.742416223634,1237.3228252415947
9714,대성산업(주),128820,Dec-19,869910394.0,37410410.0,44796188.0,770149886.0,25131658.0,28523974.0,1435.3570301809136,1058.2002116180504
9715,대성에너지(주),117580,Dec-11,,,,877970518.0,177569456.0,560323.0,492.8825056252947,
9716,대성에너지(주),117580,Dec-12,,,,979741965.0,204192227.0,547741.0,478.5299004247182,
9717,대성에너지(주),117580,Dec-13,,,,1019467172.0,199495241.0,860240.0,508.8291904527433,
9718,대성에너지(주),117580,Dec-14,,,,1066912239.0,217958435.0,1466574.0,486.23091955757883,
9719,대성에너지(주),117580,Dec-15,,,,875355097.0,155811156.0,2100116.0,554.3335101499277,
9720,대성에너지(주),117580,Dec-16,,,,738562283.0,148718598.0,2451934.0,488.56233634211196,
9721,대성에너지(주),117580,Dec-17,,,,765978290.0,166524583.0,1279151.0,456.47273260319696,
9722,대성에너지(주),117580,Dec-18,770982770.0,164137003.0,504402.0,770679358.0,164137004.0,485127.0,468.1505173809225,468.2799991897542
9723,대성에너지(주),117580,Dec-19,774850381.0,164403338.0,657749.0,773995689.0,162479471.0,606963.0,474.592318941746,469.43249622486735
9724,대성홀딩스(주),16710,Dec-11,1070452367.0,198258201.0,3137284.0,41108530.0,3981933.0,889521.0,843.8657123725278,531.5175595917653
9725,대성홀딩스(주),16710,Dec-12,1184174355.0,229333535.0,2723399.0,40455039.0,3092817.0,1203925.0,941.52823232114,510.29475163194223
9726,대성홀딩스(주),16710,Dec-13,1273880778.0,228463882.0,4445935.0,50912845.0,3616278.0,1877887.0,926.6712048145624,546.9416422236939
9727,대성홀딩스(주),16710,Dec-14,1274774945.0,250189250.0,3362017.0,33159601.0,2920371.0,1254734.0,794.2219656751147,502.7681226298112
9728,대성홀딩스(주),16710,Dec-15,1055983949.0,179314520.0,4112769.0,28419000.0,2404675.0,1743208.0,685.1446870608452,575.6962089757538
9729,대성홀딩스(주),16710,Dec-16,890214428.0,169374643.0,2837827.0,28450063.0,1723880.0,67405.0,1588.2488269594173,516.9279715923011
9730,대성홀딩스(주),16710,Dec-17,903125372.0,189272849.0,1589342.0,25265696.0,2284549.0,0.0,1105.938021027345,473.1819158462872
9731,대성홀딩스(주),16710,Dec-18,909829098.0,187321335.0,721525.0,23262223.0,2363859.0,0.0,984.0782804727354,483.84134234078334
9732,대성홀딩스(주),16710,Dec-19,918567910.0,187183063.0,838456.0,16602895.0,1616830.0,0.0,1026.8794492927518,488.5440320264618
9733,대아티아이(주),45390,Dec-11,64811243.0,36210997.0,242473.0,49280368.0,27840136.0,242473.0,175.483581315397,177.79169719645344
9734,대아티아이(주),45390,Dec-12,56178580.0,39047250.0,319086.0,40255056.0,31404138.0,319086.0,126.89459305901569,142.70715974176517
9735,대아티아이(주),45390,Dec-13,64108860.0,34306404.0,305700.0,46053732.0,27252949.0,305700.0,167.11171872031898,185.22092733802026
9736,대아티아이(주),45390,Dec-14,84913972.0,31159396.0,412038.0,64796760.0,24163736.0,412038.0,263.6611160242603,268.95823610672863
9737,대아티아이(주),45390,Dec-15,82628497.0,44071983.0,645797.0,57045400.0,33880939.0,645797.0,165.22094645726142,184.77772599623685
9738,대아티아이(주),45390,Dec-16,99036870.0,23252240.0,1664406.0,78046983.0,16965135.0,1664406.0,418.94206089135525,397.47271763623405
9739,대아티아이(주),45390,Dec-17,85793071.0,25107794.0,4211657.0,72213346.0,20918521.0,4211657.0,287.357081195366,292.61486171756763
9740,대아티아이(주),45390,Dec-18,102692723.0,19718708.0,2371702.0,86938638.0,14956592.0,2371702.0,501.7149293519604,464.8746809135729
9741,대아티아이(주),45390,Dec-19,114212328.0,28840958.0,3100125.0,96315450.0,22763804.0,3100125.0,372.3929570020085,357.57187068453504
9742,대양전기공업(주),108380,Dec-11,,,,92439336.0,13901842.0,10765118.0,374.7496083830355,
9743,대양전기공업(주),108380,Dec-12,139137961.0,16994490.0,17462205.0,118174622.0,15413363.0,15382862.0,383.730869611454,403.8053011178234
9744,대양전기공업(주),108380,Dec-13,145574700.0,22097722.0,14266628.0,125304827.0,15699098.0,11286402.0,464.34132033870037,400.3225686695899
9745,대양전기공업(주),108380,Dec-14,139940370.0,32283954.0,9048484.0,119063409.0,21660796.0,7274089.0,411.4874104389909,338.57274521285194
9746,대양전기공업(주),108380,Dec-15,154238950.0,40477784.0,12394504.0,132599030.0,25987256.0,9944023.0,369.03509613448495,291.71983251415185
9747,대양전기공업(주),108380,Dec-16,174947504.0,34681227.0,12719786.0,152735017.0,26632939.0,11227499.0,403.4158743752515,369.07967346605017
9748,대양전기공업(주),108380,Dec-17,143063987.0,26106790.0,9320990.0,120118833.0,18949048.0,7106697.0,461.00709459660436,403.81866151364835
9749,대양전기공업(주),108380,Dec-18,122939671.0,16329506.0,22496054.0,102905608.0,19913950.0,21055032.0,251.17931414551623,316.6462273821678
9750,대양전기공업(주),108380,Dec-19,176919531.0,19772898.0,30817727.0,154347915.0,19772898.0,28818768.0,317.6427723223155,349.70813465933657
9751,대양제지공업(주),6580,Dec-11,212741344.0,32816799.0,15115563.0,143487940.0,18427812.0,8505180.0,532.7590042725294,443.83655451821886
9752,대양제지공업(주),6580,Dec-12,192928892.0,26712854.0,12105931.0,121907275.0,13765038.0,6883464.0,590.3928284967112,496.99879066281954
9753,대양제지공업(주),6580,Dec-13,184869536.0,25551287.0,11145206.0,119470907.0,14018769.0,4331609.0,651.0542017172617,503.77984621037217
9754,대양제지공업(주),6580,Dec-14,177046147.0,21741326.0,8492879.0,110444036.0,11176903.0,4689039.0,696.1076499586346,585.5822800698745
9755,대양제지공업(주),6580,Dec-15,173965644.0,21018810.0,5804575.0,107757450.0,10428684.0,2530901.0,831.4884311496085,648.5596206444488
9756,대양제지공업(주),6580,Dec-16,195138324.0,32287438.0,8179206.0,122454390.0,17236500.0,4115751.0,573.4963962347576,482.22018114474724
9757,대양제지공업(주),6580,Dec-17,262916771.0,41633927.0,9777308.0,168407132.0,20325234.0,4262660.0,684.9188954531852,511.39944605493326
9758,대양제지공업(주),6580,Dec-18,281771470.0,35837364.0,9286960.0,166660602.0,17052985.0,4187621.0,784.6320486336407,624.4336646461452
9759,대양제지공업(주),6580,Dec-19,259449752.0,32502591.0,8040374.0,142434607.0,13604133.0,3682779.0,823.9447681575518,639.9377845206931
9760,대영포장(주),14160,Dec-11,,,,228640516.0,47376548.0,13918561.0,373.0159220371074,
9761,대영포장(주),14160,Dec-12,,,,234219301.0,36323946.0,10901126.0,495.963883337224,
9762,대영포장(주),14160,Dec-13,,,,223635578.0,37771616.0,12076080.0,448.6377424545359,
9763,대영포장(주),14160,Dec-14,,,,246574728.0,36271099.0,9574906.0,537.8325287012467,
9764,대영포장(주),14160,Dec-15,,,,244205122.0,38041413.0,11020068.0,497.75326187156884,
9765,대영포장(주),14160,Dec-16,,,,267108952.0,44764958.0,13340738.0,459.69495314194324,
9766,대영포장(주),14160,Dec-17,,,,312071269.0,48807691.0,14060740.0,496.38787549827674,
9767,대영포장(주),14160,Dec-18,,,,300056836.0,39919160.0,13886217.0,557.6707249909242,
9768,대영포장(주),14160,Dec-19,,,,270087084.0,37097564.0,11682892.0,553.6788831986319,
9769,대우전자부품(주),9320,Dec-11,22744147.0,23010257.0,3233680.0,17299341.0,43434570.0,2042803.0,38.03944656170003,86.66438652097054
9770,대우전자부품(주),9320,Dec-12,24194499.0,24794065.0,3950175.0,20210123.0,43445923.0,2574049.0,43.915982825891334,84.17164273607513
9771,대우전자부품(주),9320,Dec-13,26642356.0,19663214.0,4134074.0,20673836.0,38771464.0,2583093.0,49.99167564532247,111.9554295430639
9772,대우전자부품(주),9320,Dec-14,31811240.0,41080000.0,4302191.0,28091570.0,40101318.0,3896454.0,63.8477102886028,70.09630716154713
9773,대우전자부품(주),9320,Dec-15,48539620.0,43635042.0,6682994.0,46262775.0,42233582.0,6362468.0,95.19863239913532,96.46564901698468
9774,대우전자부품(주),9320,Dec-16,53567978.0,45007695.0,6375817.0,50327048.0,42678016.0,5997012.0,103.39397853042837,104.2512975757671
9775,대우전자부품(주),9320,Dec-17,58020484.0,43235951.0,6660242.0,56268226.0,44167187.0,6119608.0,111.89463555989201,116.28238651393706
9776,대우전자부품(주),9320,Dec-18,,,,62630106.0,18163758.0,7474213.0,244.28651549687768,
9777,대우전자부품(주),9320,Dec-19,,,,53430109.0,18916686.0,11025025.0,178.44708006165712,
9778,대우조선해양(주),42660,Dec-11,13863375851.0,0.0,752127124.0,12217733768.0,0.0,517081019.0,2362.827742474144,1843.2224299093352
9779,대우조선해양(주),42660,Dec-12,13543536273.0,321944000.0,1198198771.0,12051119103.0,0.0,664985151.0,1812.2388274200728,890.938438900092
9780,대우조선해양(주),42660,Dec-13,14584829821.0,440568000.0,1181813162.0,13359585515.0,0.0,827521105.0,1614.4102469749093,898.9767733138902
9781,대우조선해양(주),42660,Dec-14,15575355130.0,0.0,2019225464.0,13948547762.0,0.0,1637920026.0,851.6012711599876,771.3529473398123
9782,대우조선해양(주),42660,Dec-15,15443611051.0,0.0,2014005065.0,13802894508.0,0.0,1737936761.0,794.2115511762283,766.8109340628695
9783,대우조선해양(주),42660,Dec-16,12819220834.0,0.0,1071061945.0,11385449714.0,0.0,922725314.0,1233.8937212683861,1196.870161790689
9784,대우조선해양(주),42660,Dec-17,11101818030.0,0.0,743358871.0,10634033270.0,0.0,724178386.0,1468.427320613239,1493.466811671371
9785,대우조선해양(주),42660,Dec-18,9644383547.0,0.0,1345634251.0,9599758587.0,0.0,1333868009.0,719.6932921569154,716.7165624561678
9786,대우조선해양(주),42660,Dec-19,8358744819.0,0.0,1159031230.0,8317581776.0,0.0,1150475681.0,722.9689347948938,721.18374403078
9787,대원강업(주),430,Dec-11,996447093.0,201617138.0,124489326.0,720125402.0,150248101.0,28542046.0,402.77689463502713,305.5588290945377
9788,대원강업(주),430,Dec-12,1000413534.0,192758341.0,116186463.0,737525624.0,157156282.0,28738429.0,396.74373737292615,323.8162678405169
9789,대원강업(주),430,Dec-13,1010584395.0,205185308.0,117058334.0,800871403.0,187123093.0,33470607.0,363.05270866756393,313.60879262902574
9790,대원강업(주),430,Dec-14,1029406905.0,190075192.0,107189050.0,776872676.0,161682545.0,25490443.0,415.05597805597887,346.2935528586045
9791,대원강업(주),430,Dec-15,1013035744.0,207877004.0,112281467.0,773296717.0,164998437.0,38171410.0,380.6158878487515,316.4169733931544
9792,대원강업(주),430,Dec-16,1076116262.0,257377585.0,99611205.0,834440831.0,206495567.0,21997631.0,365.19285401222317,301.44259207691084
9793,대원강업(주),430,Dec-17,1028166498.0,211048709.0,92333584.0,770723903.0,165006365.0,18115545.0,420.88022290724257,338.90128782169893
9794,대원강업(주),430,Dec-18,995413421.0,168613299.0,93165318.0,709572300.0,97435216.0,31733477.0,549.3376789064515,380.250087806064
9795,대원강업(주),430,Dec-19,960215102.0,154612356.0,78995014.0,683068052.0,86437419.0,27601088.0,598.9801778095884,411.03801733652494
9796,대원미디어(주),48910,Dec-11,100224191.0,15737054.0,10282113.0,44508357.0,4718187.0,4391295.0,488.59372025763923,385.1936958627461
9797,대원미디어(주),48910,Dec-12,75033160.0,13080486.0,8697713.0,34159680.0,5215533.0,4015359.0,370.0582782248996,344.53335650023223
9798,대원미디어(주),48910,Dec-13,76980201.0,9668054.0,5749630.0,23627533.0,1631936.0,2428816.0,581.8511694385671,499.298085237705
9799,대원미디어(주),48910,Dec-14,80223684.0,10883571.0,4606578.0,21979377.0,2027809.0,1260541.0,668.4013867137014,517.9013061785267
9800,대원미디어(주),48910,Dec-15,91413284.0,11572639.0,4767411.0,29637331.0,3585144.0,2751318.0,467.72680085511445,559.4431106391963
9801,대원미디어(주),48910,Dec-16,94993117.0,19384805.0,5021726.0,45442713.0,5963815.0,2770995.0,520.2484427251422,389.2118752968212
9802,대원미디어(주),48910,Dec-17,120735136.0,19848349.0,7308065.0,65863620.0,7393592.0,4534910.0,552.1533215151408,444.5916018219489
9803,대원미디어(주),48910,Dec-18,163374645.0,19794823.0,14321821.0,113364396.0,8966917.0,10788932.0,573.8270018160191,478.87079690487724
9804,대원미디어(주),48910,Dec-19,191545738.0,21808494.0,15462001.0,143824679.0,10945789.0,10900173.0,658.358185370825,513.9339791435558
9805,대원산업(주),5710,Dec-11,565198347.0,103678606.0,32798908.0,451065610.0,83837492.0,21656029.0,427.5765997041657,414.13294427388234
9806,대원산업(주),5710,Dec-12,646714932.0,114911898.0,20959022.0,503206391.0,95703454.0,15210057.0,453.69259927223834,475.9774438857115
9807,대원산업(주),5710,Dec-13,671262141.0,98170575.0,18995732.0,486059610.0,64661451.0,12589218.0,629.1979296645314,572.9139700545483
9808,대원산업(주),5710,Dec-14,712950004.0,121577496.0,23137618.0,526794815.0,87179555.0,15946703.0,510.82510431048513,492.6575976024177
9809,대원산업(주),5710,Dec-15,773527207.0,81055757.0,18402018.0,614426570.0,123460826.0,13868988.0,447.4094532742905,777.7443311998484
9810,대원산업(주),5710,Dec-16,823571833.0,167334142.0,20887553.0,613515432.0,122682306.0,14824025.0,446.1724980502898,437.55414751737305
9811,대원산업(주),5710,Dec-17,797044137.0,118702088.0,21018163.0,659699891.0,86012941.0,13757270.0,661.2193002177773,570.4571322306027
9812,대원산업(주),5710,Dec-18,696997678.0,102989750.0,17954123.0,585136571.0,120173168.0,12597625.0,440.71181453288443,576.2984603610304
9813,대원산업(주),5710,Dec-19,660965709.0,104343731.0,21035428.0,546043740.0,81281917.0,13527184.0,575.9402148534242,527.1735065633994
9814,대원전선(주),6340,Dec-11,484625965.0,130438567.0,23208140.0,480689535.0,129545289.0,22926306.0,315.26497443671394,315.4157836913485
9815,대원전선(주),6340,Dec-12,448936351.0,148843053.0,23897113.0,447201860.0,148535304.0,23897113.0,259.34906427716544,259.891119359003
9816,대원전선(주),6340,Dec-13,479182542.0,120745632.0,25774317.0,475383399.0,120034428.0,24972992.0,327.833843950882,327.042525792853
9817,대원전선(주),6340,Dec-14,414740441.0,108052854.0,30300620.0,404801357.0,105357456.0,30290028.0,298.4215741148579,299.7687221066816
9818,대원전선(주),6340,Dec-15,443672416.0,108533174.0,19175449.0,431517022.0,105812865.0,18815163.0,346.2439620724802,347.4099129547423
9819,대원전선(주),6340,Dec-16,422371146.0,122807568.0,20303186.0,410938730.0,120448119.0,18908738.0,294.8823178467637,295.1358540113624
9820,대원전선(주),6340,Dec-17,505050946.0,121493344.0,34874439.0,495564298.0,132628902.0,30594256.0,303.6115120380161,322.989132614357
9821,대원전선(주),6340,Dec-18,429504479.0,115181590.0,28580189.0,424027248.0,114579368.0,27246134.0,298.97814005269663,298.76124376563257
9822,대원전선(주),6340,Dec-19,401312381.0,120220264.0,24812300.0,396226799.0,125614934.0,20746034.0,270.7188975410439,276.7050170884381
9823,대원제약(주),3220,Dec-11,138874713.0,33832998.0,15030743.0,137929016.0,33736371.0,14747925.0,284.48183717053456,284.2081063748271
9824,대원제약(주),3220,Dec-12,138168465.0,31697053.0,18740088.0,134014444.0,31601534.0,17692035.0,271.87003643416443,273.9419052320987
9825,대원제약(주),3220,Dec-13,158878874.0,30461483.0,24084802.0,154433943.0,30396032.0,23233483.0,287.96445949585785,291.2735010276135
9826,대원제약(주),3220,Dec-14,181984511.0,28393297.0,32369581.0,178259413.0,28331446.0,31291720.0,298.9767651721145,299.4994921076648
9827,대원제약(주),3220,Dec-15,216187083.0,30244814.0,31338783.0,213001002.0,30137626.0,30512961.0,351.1936364276243,351.0465343555687
9828,대원제약(주),3220,Dec-16,240722374.0,32631264.0,40564457.0,238448562.0,32508055.0,39337492.0,331.89052343077014,328.87492699197537
9829,대원제약(주),3220,Dec-17,265462478.0,43723940.0,37205997.0,263359982.0,43559815.0,36187161.0,330.24447472465914,328.0151793519869
9830,대원제약(주),3220,Dec-18,286652511.0,39454062.0,44303710.0,283583708.0,39091070.0,43402428.0,343.76492072138825,342.23989506311125
