,회사명,거래소코드,회계년도,이자비용(IFRS연결),장기차입금(IFRS연결),단기차입금(IFRS연결),회사채(IFRS연결),이자비용(IFRS개별),장기차입금(IFRS개별),단기차입금(IFRS개별),회사채(IFRS개별),차입금평균이자율(개별),차입금평균이자율(연결)
5731,(주)유유제약,220,Mar-16,0.0,0.0,17444000.0,0.0,0.0,0.0,16000000.0,0.0,0.0,0.0
5732,(주)유유제약,220,Mar-17,0.0,0.0,16900000.0,0.0,0.0,0.0,16000000.0,0.0,0.0,0.0
5733,(주)유유제약,220,Dec-18,0.0,1221550.0,11500000.0,0.0,0.0,1221550.0,10600000.0,0.0,0.0,0.0
5734,(주)유유제약,220,Dec-19,0.0,2814750.0,4000000.0,0.0,0.0,814750.0,4000000.0,0.0,0.0,0.0
5735,(주)유진로봇,56080,Dec-11,,,,,0.0,293220.0,5700000.0,0.0,0.0,
5736,(주)유진로봇,56080,Dec-12,,,,,0.0,0.0,9446272.0,0.0,0.0,
5737,(주)유진로봇,56080,Dec-13,,,,,0.0,2500000.0,7431000.0,0.0,0.0,
5738,(주)유진로봇,56080,Dec-14,0.0,2500000.0,5000000.0,0.0,0.0,2500000.0,5000000.0,0.0,0.0,0.0
5739,(주)유진로봇,56080,Dec-15,0.0,1500000.0,7618853.0,0.0,0.0,1500000.0,6289000.0,0.0,0.0,0.0
5740,(주)유진로봇,56080,Dec-16,0.0,4492600.0,2782171.0,0.0,0.0,4492600.0,200000.0,0.0,0.0,0.0
5741,(주)유진로봇,56080,Dec-17,0.0,9962600.0,9034390.0,0.0,0.0,9962600.0,6140400.0,0.0,0.0,0.0
5742,(주)유진로봇,56080,Dec-18,0.0,9509600.0,3131429.0,0.0,0.0,9509600.0,0.0,0.0,0.0,0.0
5743,(주)유진로봇,56080,Dec-19,0.0,8722000.0,5567194.0,0.0,0.0,8722000.0,1500000.0,0.0,0.0,0.0
5744,(주)유진테크,84370,Dec-11,0.0,0.0,1415839.0,0.0,0.0,0.0,1415839.0,0.0,0.0,0.0
5745,(주)유진테크,84370,Dec-12,0.0,0.0,228554.0,0.0,0.0,0.0,228554.0,0.0,0.0,0.0
5746,(주)유진테크,84370,Dec-13,0.0,0.0,817797.0,0.0,0.0,0.0,817797.0,0.0,0.0,0.0
5747,(주)유진테크,84370,Dec-14,0.0,0.0,348050.0,0.0,0.0,0.0,348050.0,0.0,0.0,0.0
5748,(주)유진테크,84370,Dec-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5749,(주)유진테크,84370,Dec-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5750,(주)유진테크,84370,Dec-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5751,(주)유진테크,84370,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5752,(주)유진테크,84370,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5753,(주)유테크,178780,Dec-15,,,,,0.0,18500000.0,3000000.0,0.0,0.0,
5754,(주)유테크,178780,Dec-16,0.0,13650500.0,56436.0,0.0,0.0,12500000.0,0.0,0.0,0.0,0.0
5755,(주)유테크,178780,Dec-17,0.0,14216886.0,5276014.0,0.0,0.0,9000000.0,0.0,0.0,0.0,0.0
5756,(주)유테크,178780,Dec-18,0.0,10377384.0,5371159.0,0.0,0.0,6110587.0,0.0,0.0,0.0,0.0
5757,(주)유테크,178780,Dec-19,0.0,86849.0,1386225.0,0.0,0.0,86849.0,0.0,0.0,0.0,0.0
5758,(주)유티아이,179900,Dec-17,0.0,1641790.0,2000000.0,0.0,0.0,1641790.0,2000000.0,0.0,0.0,0.0
5759,(주)유티아이,179900,Dec-18,0.0,3445327.0,7919666.0,0.0,0.0,757840.0,5100000.0,0.0,0.0,0.0
5760,(주)유티아이,179900,Dec-19,0.0,2719280.0,9540200.0,0.0,0.0,2719280.0,5500000.0,0.0,0.0,0.0
5761,(주)유틸렉스,263050,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5762,(주)유틸렉스,263050,Dec-19,0.0,9100000.0,0.0,0.0,0.0,9100000.0,0.0,0.0,0.0,0.0
5763,(주)유한양행,100,Dec-11,0.0,0.0,9100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5764,(주)유한양행,100,Dec-12,0.0,0.0,8100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5765,(주)유한양행,100,Dec-13,0.0,18500000.0,26100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5766,(주)유한양행,100,Dec-14,0.0,24100000.0,36100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5767,(주)유한양행,100,Dec-15,0.0,86000000.0,63100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5768,(주)유한양행,100,Dec-16,0.0,140250000.0,51100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5769,(주)유한양행,100,Dec-17,0.0,115338889.0,3186141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5770,(주)유한양행,100,Dec-18,0.0,70212167.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5771,(주)유한양행,100,Dec-19,0.0,44250000.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5772,(주)육일씨엔에쓰,191410,Dec-15,0.0,11103416.0,9737241.0,1500000.0,0.0,7905890.0,8500000.0,1500000.0,0.0,0.0
5773,(주)육일씨엔에쓰,191410,Dec-16,0.0,12594651.0,21830526.0,1500000.0,0.0,8083859.0,13247232.0,1500000.0,0.0,0.0
5774,(주)육일씨엔에쓰,191410,Dec-17,0.0,7962575.0,24621792.0,0.0,0.0,6388452.0,5250000.0,0.0,0.0,0.0
5775,(주)육일씨엔에쓰,191410,Dec-18,0.0,3609405.0,28428058.0,0.0,0.0,3348160.0,15240833.0,0.0,0.0,0.0
5776,(주)육일씨엔에쓰,191410,Dec-19,0.0,2955556.0,35244999.0,0.0,0.0,2955556.0,21563700.0,0.0,0.0,0.0
5777,(주)율호,72770,Dec-11,0.0,3055290.0,3994300.0,0.0,0.0,3055290.0,3994300.0,0.0,0.0,0.0
5778,(주)율호,72770,Dec-12,0.0,2940200.0,0.0,0.0,0.0,2940200.0,0.0,0.0,0.0,0.0
5779,(주)율호,72770,Dec-13,0.0,2450140.0,0.0,0.0,0.0,2450140.0,0.0,0.0,0.0,0.0
5780,(주)율호,72770,Dec-14,0.0,1470084.0,0.0,0.0,0.0,1470084.0,0.0,0.0,0.0,0.0
5781,(주)율호,72770,Dec-15,0.0,490028.0,802191.0,0.0,0.0,490028.0,802191.0,0.0,0.0,0.0
5782,(주)율호,72770,Dec-16,0.0,0.0,9896254.0,0.0,0.0,0.0,9896254.0,0.0,0.0,0.0
5783,(주)율호,72770,Dec-17,0.0,0.0,8464929.0,0.0,0.0,0.0,8464929.0,0.0,0.0,0.0
5784,(주)율호,72770,Dec-18,,,,,0.0,0.0,4120572.0,0.0,0.0,
5785,(주)율호,72770,Dec-19,0.0,1701441.0,6182698.0,0.0,0.0,0.0,3981700.0,0.0,0.0,0.0
5786,(주)이건홀딩스,39020,Dec-11,0.0,29247632.0,84448124.0,0.0,0.0,28288132.0,67498124.0,0.0,0.0,0.0
5787,(주)이건홀딩스,39020,Dec-12,0.0,12155866.0,32116557.0,0.0,0.0,11844866.0,14116557.0,0.0,0.0,0.0
5788,(주)이건홀딩스,39020,Dec-13,0.0,21128420.0,39605500.0,0.0,0.0,18128420.0,24605500.0,0.0,0.0,0.0
5789,(주)이건홀딩스,39020,Dec-14,0.0,26656161.0,51288823.0,0.0,0.0,23656161.0,36818823.0,0.0,0.0,0.0
5790,(주)이건홀딩스,39020,Dec-15,0.0,7579524.0,51428046.0,0.0,0.0,7579524.0,35928046.0,0.0,0.0,0.0
5791,(주)이건홀딩스,39020,Dec-16,0.0,8999729.0,62851653.0,0.0,0.0,5999729.0,48251653.0,0.0,0.0,0.0
5792,(주)이건홀딩스,39020,Dec-17,0.0,7415971.0,60884951.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0
5793,(주)이건홀딩스,39020,Dec-18,0.0,39058099.0,158771443.0,0.0,0.0,0.0,12000000.0,0.0,0.0,0.0
5794,(주)이건홀딩스,39020,Dec-19,0.0,41625779.0,151976151.0,0.0,0.0,0.0,11000000.0,0.0,0.0,0.0
5795,(주)이글루코퍼레이션,67920,Dec-11,,,,,0.0,0.0,0.0,0.0,0.0,
5796,(주)이글루코퍼레이션,67920,Dec-12,,,,,0.0,0.0,0.0,0.0,0.0,
5797,(주)이글루코퍼레이션,67920,Dec-13,,,,,0.0,0.0,0.0,0.0,0.0,
5798,(주)이글루코퍼레이션,67920,Dec-14,,,,,0.0,0.0,0.0,0.0,0.0,
5799,(주)이글루코퍼레이션,67920,Dec-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5800,(주)이글루코퍼레이션,67920,Dec-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5801,(주)이글루코퍼레이션,67920,Dec-17,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5802,(주)이글루코퍼레이션,67920,Dec-18,0.0,0.0,42000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5803,(주)이글루코퍼레이션,67920,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5804,(주)이글벳,44960,Dec-11,,,,,0.0,733200.0,1900000.0,0.0,0.0,
5805,(주)이글벳,44960,Dec-12,,,,,0.0,565900.0,2926480.0,0.0,0.0,
5806,(주)이글벳,44960,Dec-13,,,,,0.0,1299500.0,2270055.0,0.0,0.0,
5807,(주)이글벳,44960,Dec-14,,,,,0.0,5821700.0,1000000.0,0.0,0.0,
5808,(주)이글벳,44960,Dec-15,,,,,0.0,5659600.0,3381510.0,0.0,0.0,
5809,(주)이글벳,44960,Dec-16,,,,,0.0,5398760.0,4353161.0,0.0,0.0,
5810,(주)이글벳,44960,Dec-17,,,,,0.0,4403481.0,5670848.0,0.0,0.0,
5811,(주)이글벳,44960,Dec-18,,,,,0.0,3532029.0,2270630.0,0.0,0.0,
5812,(주)이글벳,44960,Dec-19,,,,,0.0,3698160.0,1400000.0,0.0,0.0,
5813,(주)이노메트리,302430,Dec-18,0.0,0.0,3900000.0,0.0,0.0,0.0,3900000.0,0.0,0.0,0.0
5814,(주)이노메트리,302430,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5815,(주)이노션,214320,Dec-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5816,(주)이노션,214320,Dec-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5817,(주)이노션,214320,Dec-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5818,(주)이노션,214320,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5819,(주)이노션,214320,Dec-19,0.0,8103400.0,2268952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5820,(주)이노와이어리스,73490,Dec-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5821,(주)이노와이어리스,73490,Dec-12,0.0,0.0,878000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5822,(주)이노와이어리스,73490,Dec-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5823,(주)이노와이어리스,73490,Dec-14,0.0,0.0,5000000.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0
5824,(주)이노와이어리스,73490,Dec-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5825,(주)이노와이어리스,73490,Dec-16,0.0,0.0,5000000.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0
5826,(주)이노와이어리스,73490,Dec-17,0.0,0.0,8000000.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0
5827,(주)이노와이어리스,73490,Dec-18,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5828,(주)이노와이어리스,73490,Dec-19,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5829,(주)이노인스트루먼트,215790,Dec-15,,,,,,,,,,
5830,(주)이노인스트루먼트,215790,Dec-16,,,,,,,,,,
5831,(주)이노인스트루먼트,215790,Dec-17,0.0,2680001.0,7091249.0,0.0,0.0,2680001.0,2999999.0,0.0,0.0,0.0
5832,(주)이노인스트루먼트,215790,Dec-18,0.0,8096963.0,9947875.0,0.0,0.0,2810000.0,5065075.0,0.0,0.0,0.0
5833,(주)이노인스트루먼트,215790,Dec-19,0.0,3526145.0,39439372.0,0.0,0.0,750000.0,26180172.0,0.0,0.0,0.0
5834,(주)이노테라피,246960,Dec-19,0.0,300000.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0
5835,(주)이녹스,88390,Dec-11,0.0,18932500.0,26637129.0,0.0,0.0,18932500.0,26637129.0,0.0,0.0,0.0
5836,(주)이녹스,88390,Dec-12,0.0,12047500.0,35472591.0,0.0,0.0,12047500.0,35472591.0,0.0,0.0,0.0
5837,(주)이녹스,88390,Dec-13,0.0,0.0,32108794.0,0.0,0.0,0.0,32108794.0,0.0,0.0,0.0
5838,(주)이녹스,88390,Dec-14,0.0,0.0,27067245.0,0.0,0.0,0.0,27067245.0,0.0,0.0,0.0
5839,(주)이녹스,88390,Dec-15,0.0,40860000.0,47090461.0,0.0,0.0,40860000.0,32163532.0,0.0,0.0,0.0
5840,(주)이녹스,88390,Dec-16,0.0,30000000.0,57171974.0,0.0,0.0,30000000.0,34712762.0,0.0,0.0,0.0
5841,(주)이녹스,88390,Dec-17,0.0,30000000.0,28414963.0,0.0,0.0,30000000.0,8214200.0,0.0,0.0,0.0
5842,(주)이녹스,88390,Dec-18,0.0,30000000.0,21281607.0,0.0,0.0,30000000.0,4000000.0,0.0,0.0,0.0
5843,(주)이녹스,88390,Dec-19,0.0,8984820.0,12409210.0,0.0,0.0,7000000.0,4000000.0,0.0,0.0,0.0
5844,(주)이녹스첨단소재,272290,Dec-17,0.0,0.0,53043895.0,0.0,0.0,0.0,53043895.0,0.0,0.0,0.0
5845,(주)이녹스첨단소재,272290,Dec-18,0.0,68000000.0,38866145.0,0.0,0.0,68000000.0,38605729.0,0.0,0.0,0.0
5846,(주)이녹스첨단소재,272290,Dec-19,0.0,20219515.0,20308427.0,0.0,0.0,19166520.0,7072894.0,0.0,0.0,0.0
5847,(주)이라이콤,41520,Dec-11,0.0,0.0,41510377.0,0.0,0.0,0.0,26229152.0,0.0,0.0,0.0
5848,(주)이라이콤,41520,Dec-12,0.0,0.0,38452232.0,0.0,0.0,0.0,23189057.0,0.0,0.0,0.0
5849,(주)이라이콤,41520,Dec-13,0.0,0.0,46489028.0,0.0,0.0,0.0,31438784.0,0.0,0.0,0.0
5850,(주)이라이콤,41520,Dec-14,0.0,0.0,19544830.0,0.0,0.0,0.0,4014551.0,0.0,0.0,0.0
5851,(주)이라이콤,41520,Dec-15,0.0,0.0,19844951.0,0.0,0.0,0.0,3136655.0,0.0,0.0,0.0
5852,(주)이라이콤,41520,Dec-16,0.0,0.0,20170341.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0
5853,(주)이라이콤,41520,Dec-17,0.0,0.0,15304097.0,0.0,0.0,0.0,2195449.0,0.0,0.0,0.0
5854,(주)이라이콤,41520,Dec-18,0.0,0.0,17346336.0,0.0,0.0,0.0,11204837.0,0.0,0.0,0.0
5855,(주)이라이콤,41520,Dec-19,0.0,0.0,41357.0,0.0,0.0,0.0,41357.0,0.0,0.0,0.0
5856,(주)이랜시스,264850,Dec-17,,,,,,,,,,
5857,(주)이랜시스,264850,Dec-18,,,,,,,,,,
5858,(주)이랜시스,264850,Dec-19,0.0,5500000.0,6370690.0,0.0,0.0,5500000.0,6370690.0,0.0,0.0,0.0
5859,(주)이랜텍,54210,Dec-11,0.0,20589043.0,104051287.0,0.0,0.0,4650000.0,76122655.0,0.0,0.0,0.0
5860,(주)이랜텍,54210,Dec-12,0.0,43715347.0,112991258.0,0.0,0.0,8277000.0,64211440.0,0.0,0.0,0.0
5861,(주)이랜텍,54210,Dec-13,0.0,46345013.0,153952385.0,0.0,0.0,945000.0,77997305.0,0.0,0.0,0.0
5862,(주)이랜텍,54210,Dec-14,0.0,39843259.0,171557443.0,0.0,0.0,0.0,77361841.0,0.0,0.0,0.0
5863,(주)이랜텍,54210,Dec-15,0.0,27459297.0,158693803.0,0.0,0.0,7831087.0,76940294.0,0.0,0.0,0.0
5864,(주)이랜텍,54210,Dec-16,0.0,16393824.0,135103480.0,0.0,0.0,6460703.0,46099100.0,0.0,0.0,0.0
5865,(주)이랜텍,54210,Dec-17,0.0,16533914.0,149963622.0,0.0,0.0,11000000.0,59617440.0,0.0,0.0,0.0
5866,(주)이랜텍,54210,Dec-18,0.0,17723999.0,153586502.0,0.0,0.0,10000000.0,61120460.0,0.0,0.0,0.0
5867,(주)이랜텍,54210,Dec-19,0.0,16960072.0,130306272.0,0.0,0.0,10000000.0,61142480.0,0.0,0.0,0.0
5868,(주)이루온,65440,Dec-11,0.0,2205000.0,9395288.0,0.0,0.0,1705000.0,5005000.0,0.0,0.0,0.0
5869,(주)이루온,65440,Dec-12,0.0,7085000.0,13774580.0,0.0,0.0,7085000.0,9182540.0,0.0,0.0,0.0
5870,(주)이루온,65440,Dec-13,0.0,7965000.0,8650493.0,0.0,0.0,6465000.0,4850000.0,0.0,0.0,0.0
5871,(주)이루온,65440,Dec-14,0.0,1008326.0,9970486.0,0.0,0.0,1008326.0,6149100.0,0.0,0.0,0.0
5872,(주)이루온,65440,Dec-15,0.0,5458330.0,11624072.0,0.0,0.0,5458330.0,7580000.0,0.0,0.0,0.0
5873,(주)이루온,65440,Dec-16,0.0,2000000.0,8982531.0,0.0,0.0,2000000.0,5125000.0,0.0,0.0,0.0
5874,(주)이루온,65440,Dec-17,0.0,3000000.0,7555963.0,0.0,0.0,3000000.0,4468500.0,0.0,0.0,0.0
5875,(주)이루온,65440,Dec-18,0.0,3000000.0,5754125.0,0.0,0.0,3000000.0,2729000.0,0.0,0.0,0.0
5876,(주)이루온,65440,Dec-19,0.0,500000.0,7038053.0,0.0,0.0,500000.0,4100000.0,0.0,0.0,0.0
5877,(주)이마트,139480,Dec-11,0.0,419195349.0,368328764.0,0.0,0.0,404792055.0,282416877.0,0.0,0.0,0.0
5878,(주)이마트,139480,Dec-12,0.0,48187414.0,721190529.0,0.0,0.0,1797068.0,423169848.0,0.0,0.0,0.0
5879,(주)이마트,139480,Dec-13,0.0,317403569.0,603068933.0,0.0,0.0,251797009.0,247168490.0,0.0,0.0,0.0
5880,(주)이마트,139480,Dec-14,0.0,361289755.0,599339939.0,0.0,0.0,301078000.0,300967500.0,0.0,0.0,0.0
5881,(주)이마트,139480,Dec-15,0.0,282785000.0,451901000.0,0.0,0.0,100719000.0,187354000.0,0.0,0.0,0.0
5882,(주)이마트,139480,Dec-16,0.0,288373000.0,451393000.0,0.0,0.0,155360000.0,222193000.0,0.0,0.0,0.0
5883,(주)이마트,139480,Dec-17,0.0,377963112.0,401876877.0,0.0,0.0,355000000.0,219669000.0,0.0,0.0,0.0
5884,(주)이마트,139480,Dec-18,0.0,339135000.0,544772931.0,0.0,0.0,200000000.0,302026000.0,0.0,0.0,0.0
5885,(주)이마트,139480,Dec-19,0.0,333159090.0,300038176.0,0.0,0.0,155000120.0,0.0,0.0,0.0,0.0
5886,(주)이미지스테크놀로지,115610,Dec-11,,,,,0.0,0.0,2000000.0,0.0,0.0,
5887,(주)이미지스테크놀로지,115610,Dec-12,,,,,0.0,375000.0,0.0,0.0,0.0,
5888,(주)이미지스테크놀로지,115610,Dec-13,0.0,125000.0,0.0,0.0,0.0,125000.0,0.0,0.0,0.0,0.0
5889,(주)이미지스테크놀로지,115610,Dec-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5890,(주)이미지스테크놀로지,115610,Dec-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5891,(주)이미지스테크놀로지,115610,Dec-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5892,(주)이미지스테크놀로지,115610,Dec-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5893,(주)이미지스테크놀로지,115610,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5894,(주)이미지스테크놀로지,115610,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5895,(주)이브이수성,84180,Dec-11,,,,,0.0,0.0,21096643.0,0.0,0.0,
5896,(주)이브이수성,84180,Dec-12,,,,,0.0,2000000.0,15500000.0,0.0,0.0,
5897,(주)이브이수성,84180,Dec-13,,,,,0.0,6600000.0,7700000.0,0.0,0.0,
5898,(주)이브이수성,84180,Dec-14,,,,,0.0,5600000.0,10685256.0,0.0,0.0,
5899,(주)이브이수성,84180,Dec-15,,,,,0.0,833300.0,7500000.0,0.0,0.0,
5900,(주)이브이수성,84180,Dec-16,,,,,0.0,166660.0,5600000.0,0.0,0.0,
5901,(주)이브이수성,84180,Dec-17,0.0,0.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0
5902,(주)이브이수성,84180,Dec-18,0.0,0.0,900000.0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0
5903,(주)이브이수성,84180,Dec-19,0.0,9561553.0,8700000.0,0.0,0.0,9561553.0,8400000.0,0.0,0.0,0.0
5904,(주)이브이첨단소재,131400,Dec-11,0.0,0.0,4264975.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0
5905,(주)이브이첨단소재,131400,Dec-12,0.0,0.0,18969787.0,0.0,0.0,0.0,16013300.0,0.0,0.0,0.0
5906,(주)이브이첨단소재,131400,Dec-13,0.0,3000000.0,15770712.0,0.0,0.0,3000000.0,13165900.0,0.0,0.0,0.0
5907,(주)이브이첨단소재,131400,Dec-14,0.0,5000000.0,9840684.0,0.0,0.0,5000000.0,6205000.0,0.0,0.0,0.0
5908,(주)이브이첨단소재,131400,Dec-15,0.0,3000000.0,16071177.0,0.0,0.0,3000000.0,11019000.0,0.0,0.0,0.0
5909,(주)이브이첨단소재,131400,Dec-16,0.0,1645000.0,21599244.0,0.0,0.0,1645000.0,16476797.0,0.0,0.0,0.0
5910,(주)이브이첨단소재,131400,Dec-17,0.0,923000.0,19408457.0,0.0,0.0,923000.0,14913560.0,0.0,0.0,0.0
5911,(주)이브이첨단소재,131400,Dec-18,0.0,1478000.0,19639241.0,0.0,0.0,1478000.0,14985000.0,0.0,0.0,0.0
5912,(주)이브이첨단소재,131400,Dec-19,0.0,908333.0,19202638.0,0.0,0.0,908333.0,14974999.0,0.0,0.0,0.0
5913,(주)이상네트웍스,80010,Dec-11,0.0,0.0,3848654.0,0.0,0.0,0.0,3848654.0,0.0,0.0,0.0
5914,(주)이상네트웍스,80010,Dec-12,0.0,0.0,1615994.0,0.0,0.0,0.0,1615994.0,0.0,0.0,0.0
5915,(주)이상네트웍스,80010,Dec-13,0.0,0.0,3773227.0,0.0,0.0,0.0,3453227.0,0.0,0.0,0.0
5916,(주)이상네트웍스,80010,Dec-14,0.0,0.0,3448824.0,0.0,0.0,0.0,2948824.0,0.0,0.0,0.0
5917,(주)이상네트웍스,80010,Dec-15,0.0,0.0,2897818.0,0.0,0.0,0.0,2897818.0,0.0,0.0,0.0
5918,(주)이상네트웍스,80010,Dec-16,0.0,0.0,1905244.0,0.0,0.0,0.0,1905244.0,0.0,0.0,0.0
5919,(주)이상네트웍스,80010,Dec-17,0.0,0.0,2643281.0,0.0,0.0,0.0,2643281.0,0.0,0.0,0.0
5920,(주)이상네트웍스,80010,Dec-18,0.0,24000000.0,14523885.0,0.0,0.0,24000000.0,14523885.0,0.0,0.0,0.0
5921,(주)이상네트웍스,80010,Dec-19,0.0,0.0,8841188.0,0.0,0.0,0.0,8841188.0,0.0,0.0,0.0
5922,(주)이수앱지스,86890,Dec-11,,,,,0.0,0.0,0.0,0.0,0.0,
5923,(주)이수앱지스,86890,Dec-12,,,,,0.0,3000000.0,0.0,0.0,0.0,
5924,(주)이수앱지스,86890,Dec-13,,,,,0.0,6000000.0,0.0,0.0,0.0,
5925,(주)이수앱지스,86890,Dec-14,,,,,0.0,5400000.0,0.0,0.0,0.0,
5926,(주)이수앱지스,86890,Dec-15,,,,,0.0,4200000.0,0.0,0.0,0.0,
5927,(주)이수앱지스,86890,Dec-16,,,,,0.0,3000000.0,0.0,0.0,0.0,
5928,(주)이수앱지스,86890,Dec-17,,,,,0.0,1800000.0,0.0,0.0,0.0,
5929,(주)이수앱지스,86890,Dec-18,,,,,0.0,600000.0,0.0,0.0,0.0,
5930,(주)이수앱지스,86890,Dec-19,,,,,0.0,0.0,0.0,0.0,0.0,
5931,(주)이수페타시스,7660,Dec-11,0.0,37797228.0,55020956.0,0.0,0.0,23375000.0,9918380.0,0.0,0.0,0.0
5932,(주)이수페타시스,7660,Dec-12,0.0,38038827.0,42528540.0,0.0,0.0,24200000.0,2249310.0,0.0,0.0,0.0
5933,(주)이수페타시스,7660,Dec-13,0.0,79225218.0,53816674.0,0.0,0.0,43500000.0,0.0,0.0,0.0,0.0
5934,(주)이수페타시스,7660,Dec-14,0.0,66989143.0,105240937.0,0.0,0.0,34100000.0,46496000.0,0.0,0.0,0.0
5935,(주)이수페타시스,7660,Dec-15,0.0,53287014.0,107604771.0,0.0,0.0,34000000.0,43860000.0,0.0,0.0,0.0
5936,(주)이수페타시스,7660,Dec-16,0.0,75289484.0,119854524.0,0.0,0.0,60834000.0,29042500.0,0.0,0.0,0.0
5937,(주)이수페타시스,7660,Dec-17,0.0,43935572.0,119248637.0,0.0,0.0,26085600.0,34357000.0,0.0,0.0,0.0
5938,(주)이수페타시스,7660,Dec-18,0.0,50376485.0,135045932.0,0.0,0.0,42000000.0,39000000.0,0.0,0.0,0.0
5939,(주)이수페타시스,7660,Dec-19,0.0,20457998.0,156932646.0,0.0,0.0,11629960.0,55500000.0,0.0,0.0,0.0
5940,(주)이수화학,5950,Dec-11,0.0,155233333.0,113108097.0,0.0,0.0,143900000.0,34397700.0,0.0,0.0,0.0
5941,(주)이수화학,5950,Dec-12,0.0,191140463.0,175985298.0,11153556.0,0.0,153792950.0,33831020.0,11153556.0,0.0,0.0
5942,(주)이수화학,5950,Dec-13,0.0,202272333.0,194917842.0,0.0,0.0,182111000.0,88832020.0,0.0,0.0,0.0
5943,(주)이수화학,5950,Dec-14,0.0,160508483.0,104180391.0,0.0,0.0,153775150.0,43000000.0,0.0,0.0,0.0
5944,(주)이수화학,5950,Dec-15,0.0,129068309.0,118670977.0,0.0,0.0,118534976.0,58250000.0,0.0,0.0,0.0
5945,(주)이수화학,5950,Dec-16,0.0,57909939.0,242382088.0,0.0,0.0,37093273.0,159834000.0,0.0,0.0,0.0
5946,(주)이수화학,5950,Dec-17,0.0,20474963.0,305660600.0,0.0,0.0,17608296.0,251185600.0,0.0,0.0,0.0
5947,(주)이수화학,5950,Dec-18,0.0,75818977.0,224793020.0,0.0,0.0,27218977.0,197400000.0,0.0,0.0,0.0
5948,(주)이수화학,5950,Dec-19,0.0,57180600.0,212757139.0,0.0,0.0,57180600.0,192800000.0,0.0,0.0,0.0
5949,(주)이스타코,15020,Dec-11,,,,,0.0,0.0,19365000.0,0.0,0.0,
