,회사명,거래소코드,회계년도,부채(IFRS연결),자산(IFRS연결),부채(IFRS개별),자산(IFRS개별),타인자본구성비율(개별),타인자본구성비율(연결)
6355,(주)제이에스티나,26040,Dec-13,41054449.0,104128753.0,40717059.0,103123755.0,39.48368540303832,39.426621194628154
6356,(주)제이에스티나,26040,Dec-14,43870476.0,119804318.0,43747756.0,118734957.0,36.84488301115905,36.61844308483105
6357,(주)제이에스티나,26040,Dec-15,47695069.0,130816043.0,47483163.0,129714712.0,36.60584236582201,36.45964814881306
6358,(주)제이에스티나,26040,Dec-16,45499041.0,124877857.0,45366051.0,127513082.0,35.5775660727893,36.43483488029427
6359,(주)제이에스티나,26040,Dec-17,37830037.0,109851511.0,37776168.0,112950166.0,33.44498670325106,34.437429813778344
6360,(주)제이에스티나,26040,Dec-18,43795253.0,115242227.0,43633876.0,118194572.0,36.916988032242294,38.002782608496446
6361,(주)제이에스티나,26040,Dec-19,36712626.0,82018191.0,36623857.0,81949085.0,44.69098953331816,44.76156515083343
6362,(주)제이엘케이,322510,Dec-19,2397575.0,38698295.0,2384327.0,38878318.0,6.1327936049085245,6.195557194444872
6363,(주)제이와이피엔터테인먼트,35900,Jun-11,4616669.0,23035657.0,4616669.0,23035657.0,20.041403637847186,20.041403637847186
6364,(주)제이와이피엔터테인먼트,35900,Dec-12,10476029.0,24581917.0,10174114.0,25528779.0,39.8535080741621,42.61681056038063
6365,(주)제이와이피엔터테인먼트,35900,Dec-13,22300573.0,69003855.0,20940975.0,66042967.0,31.708107541564566,32.31786542940246
6366,(주)제이와이피엔터테인먼트,35900,Dec-14,17932265.0,73883530.0,16798184.0,70451683.0,23.843552467014874,24.270991112633627
6367,(주)제이와이피엔터테인먼트,35900,Dec-15,15273440.0,74088719.0,14331186.0,70750523.0,20.255943549703513,20.615068267005668
6368,(주)제이와이피엔터테인먼트,35900,Dec-16,19529789.0,86571518.0,17664592.0,80723345.0,21.882879110126076,22.55913890755618
6369,(주)제이와이피엔터테인먼트,35900,Dec-17,38667611.0,124428024.0,36421128.0,117958630.0,30.876187693939816,31.076287926906243
6370,(주)제이와이피엔터테인먼트,35900,Dec-18,31373866.0,159341920.0,28243368.0,144849749.0,19.498389327550715,19.68964977954326
6371,(주)제이와이피엔터테인먼트,35900,Dec-19,45489735.0,207839679.0,38385668.0,180392303.0,21.278994370397278,21.8869347849599
6372,(주)제이웨이,58420,Dec-11,,,2742335.0,14272109.0,19.21464445093574,
6373,(주)제이웨이,58420,Dec-12,,,4546123.0,14716948.0,30.890392491704123,
6374,(주)제이웨이,58420,Dec-13,3689113.0,12513349.0,3277676.0,12405988.0,26.420112610136332,29.48142020173816
6375,(주)제이웨이,58420,Dec-14,2610950.0,7863481.0,1944087.0,7203739.0,26.98719373369857,33.203488378747274
6376,(주)제이웨이,58420,Dec-15,1800790.0,8904595.0,1210021.0,8313262.0,14.555309335853964,20.22315445003394
6377,(주)제이웨이,58420,Dec-16,1253931.0,10418151.0,1210591.0,11176805.0,10.83127960092352,12.036022514935711
6378,(주)제이웨이,58420,Dec-17,1186293.0,7887931.0,1058044.0,7708973.0,13.724837277287131,15.039343016565434
6379,(주)제이웨이,58420,Dec-18,11128116.0,21496507.0,2758961.0,13796008.0,19.998256017247886,51.76708941596884
6380,(주)제이웨이,58420,Dec-19,8287974.0,21075399.0,852572.0,14038963.0,6.0728986891695635,39.32534800408761
6381,(주)제이티,89790,Dec-11,,,24998462.0,42611173.0,58.66644882082922,
6382,(주)제이티,89790,Dec-12,,,9255151.0,29298389.0,31.589282946581125,
6383,(주)제이티,89790,Dec-13,,,16129888.0,34842207.0,46.294105307393416,
6384,(주)제이티,89790,Dec-14,22109420.0,48910276.0,17153985.0,45035128.0,38.090232584661464,45.20403851329729
6385,(주)제이티,89790,Dec-15,,,28144093.0,50777388.0,55.42642918143012,
6386,(주)제이티,89790,Dec-16,,,26815701.0,41611004.0,64.4437730942517,
6387,(주)제이티,89790,Dec-17,,,27224115.0,42425698.0,64.16892657841481,
6388,(주)제이티,89790,Dec-18,,,19869474.0,42019563.0,47.28624617062295,
6389,(주)제이티,89790,Dec-19,30331442.0,57029871.0,30331442.0,57029871.0,53.185184304555065,53.185184304555065
6390,(주)제일기획,30000,Dec-11,1092773740.0,1810592894.0,586173793.0,1256493746.0,46.651548793303746,60.35446972211523
6391,(주)제일기획,30000,Dec-12,1295541955.0,1994709278.0,502108561.0,1120437710.0,44.8136077997589,64.94891106632733
6392,(주)제일기획,30000,Dec-13,1035970749.0,1704530969.0,515644777.0,1077774669.0,47.84346782601921,60.777467106260595
6393,(주)제일기획,30000,Dec-14,961162282.0,1843852104.0,477829379.0,1205698728.0,39.63091010244476,52.12794886937417
6394,(주)제일기획,30000,Dec-15,1066521926.0,1866861902.0,525614999.0,1113192389.0,47.21690555863116,57.129128022668276
6395,(주)제일기획,30000,Dec-16,1375147032.0,2151431627.0,563731996.0,1172119597.0,48.09509178439237,63.91776595371209
6396,(주)제일기획,30000,Dec-17,1382305189.0,2238293235.0,535747979.0,1202886604.0,44.53852734068688,61.75710882671724
6397,(주)제일기획,30000,Dec-18,1279285333.0,2172078164.0,551711329.0,1220020596.0,45.221476654481,58.89683687276366
6398,(주)제일기획,30000,Dec-19,1295951762.0,2252767352.0,532495497.0,1226491626.0,43.41615431461576,57.52710153800204
6399,(주)제일바이오,52670,Dec-11,,,3994051.0,19299504.0,20.69509662009967,
6400,(주)제일바이오,52670,Dec-12,,,7268003.0,23485363.0,30.946947679710124,
6401,(주)제일바이오,52670,Dec-13,,,7018000.0,23370553.0,30.02924235468455,
6402,(주)제일바이오,52670,Dec-14,,,6547961.0,23761675.0,27.5568157547816,
6403,(주)제일바이오,52670,Dec-15,,,5988621.0,39334434.0,15.224881588483008,
6404,(주)제일바이오,52670,Dec-16,,,3970941.0,38200492.0,10.394999624612165,
6405,(주)제일바이오,52670,Dec-17,,,2470097.0,32880724.0,7.51229504557138,
6406,(주)제일바이오,52670,Dec-18,,,2648377.0,32331319.0,8.191367014751238,
6407,(주)제일바이오,52670,Dec-19,,,3030358.0,34648173.0,8.746083090730354,
6408,(주)제일테크노스,38010,Dec-11,63127057.0,95269202.0,62850735.0,94309291.0,66.64320591700769,66.26176736528139
6409,(주)제일테크노스,38010,Dec-12,68606514.0,102431222.0,68165582.0,100526188.0,67.80878033493123,66.97812704021045
6410,(주)제일테크노스,38010,Dec-13,83745785.0,122072027.0,83161509.0,119848419.0,69.38890783365278,68.60358352204638
6411,(주)제일테크노스,38010,Dec-14,77175907.0,138967212.0,76323121.0,135566639.0,56.29933851203614,55.535335198348804
6412,(주)제일테크노스,38010,Dec-15,79620947.0,144671637.0,78477245.0,139956198.0,56.07271855155711,55.035630100736334
6413,(주)제일테크노스,38010,Dec-16,82085629.0,148643896.0,81135643.0,143887932.0,56.388080551466956,55.22300693733162
6414,(주)제일테크노스,38010,Dec-17,87395149.0,157904818.0,85557520.0,153339422.0,55.796167015681064,55.34672729238699
6415,(주)제일테크노스,38010,Dec-18,85883477.0,160194091.0,81976508.0,153030146.0,53.56886217699878,53.61213791587356
6416,(주)제일테크노스,38010,Dec-19,82807346.0,159138352.0,79380429.0,152327093.0,52.111825569992334,52.034814335641734
6417,(주)제주반도체,80220,Dec-11,5602256.0,61576489.0,5323768.0,62966645.0,8.454901797610464,9.098043897890964
6418,(주)제주반도체,80220,Dec-12,4598037.0,53864706.0,4365385.0,55111809.0,7.920961186376589,8.53627048479574
6419,(주)제주반도체,80220,Dec-13,15820289.0,55379872.0,15376308.0,57435236.0,26.77155883889813,28.566857287066316
6420,(주)제주반도체,80220,Dec-14,21289801.0,61478486.0,20924243.0,60560292.0,34.55109331375086,34.62967679457819
6421,(주)제주반도체,80220,Dec-15,47475643.0,86165615.0,40327702.0,78597492.0,51.30914609845312,55.098130501360664
6422,(주)제주반도체,80220,Dec-16,49725944.0,87510890.0,42916028.0,83935351.0,51.1298606471545,56.82257830996805
6423,(주)제주반도체,80220,Dec-17,41741418.0,93135313.0,34731038.0,92717884.0,37.45883372403106,44.81803588290942
6424,(주)제주반도체,80220,Dec-18,130842168.0,226049083.0,74421268.0,157284062.0,47.31647126458369,57.88219366499266
6425,(주)제주반도체,80220,Dec-19,134416699.0,224203060.0,78379778.0,156782564.0,49.99266244937798,59.953106349217535
6426,(주)제주항공,89590,Dec-15,,,245922579.0,477740961.0,51.47613436479021,
6427,(주)제주항공,89590,Dec-16,328381879.0,600309976.0,328274735.0,600436987.0,54.672637113875865,54.70205262755786
6428,(주)제주항공,89590,Dec-17,468995987.0,800417836.0,468850804.0,799844746.0,58.61772629559787,58.59389507657098
6429,(주)제주항공,89590,Dec-18,649194617.0,1031605312.0,642771865.0,1024453309.0,62.742914621207,62.93052288974642
6430,(주)제주항공,89590,Dec-19,1142388633.0,1467507641.0,1136166461.0,1458265885.0,77.91216078541123,77.84549811417301
6431,(주)제테마,216080,Dec-19,,,28348568.0,62286133.0,45.51345000017901,
6432,(주)젬백스&카엘,82270,Dec-11,57646595.0,131524668.0,38489694.0,110200110.0,34.92709217803866,43.829492882658336
6433,(주)젬백스&카엘,82270,Dec-12,71702388.0,132988657.0,37114227.0,125192091.0,29.645824032126754,53.91616820372883
6434,(주)젬백스&카엘,82270,Dec-13,78431635.0,144998535.0,65830147.0,164332920.0,40.05901373869582,54.09132926756812
6435,(주)젬백스&카엘,82270,Dec-14,62352587.0,106287676.0,42430699.0,76709753.0,55.313304163552715,58.66398565342609
6436,(주)젬백스&카엘,82270,Dec-15,81056197.0,180232735.0,22545543.0,106067933.0,21.25575785473259,44.97307162319875
6437,(주)젬백스&카엘,82270,Dec-16,89292800.0,189682338.0,22884570.0,120017177.0,19.067745611113647,47.07491532501039
6438,(주)젬백스&카엘,82270,Dec-17,93711990.0,159825713.0,92774754.0,170679167.0,54.35622614680325,58.63386325077743
6439,(주)젬백스&카엘,82270,Dec-18,58781846.0,172592061.0,57289544.0,172138743.0,33.281028431815606,34.05825601677009
6440,(주)젬백스&카엘,82270,Dec-19,68226154.0,163178085.0,67108563.0,174386962.0,38.48255754349342,41.810855912422305
6441,(주)젬백스링크,64800,Dec-11,10735250.0,45112506.0,8450290.0,40825198.0,20.698711614331913,23.796616397235834
6442,(주)젬백스링크,64800,Dec-12,7958297.0,40562867.0,5331628.0,36747980.0,14.50862877360878,19.619661006703495
6443,(주)젬백스링크,64800,Dec-13,5080232.0,34516902.0,4040177.0,33045793.0,12.225995000331814,14.71809955597985
6444,(주)젬백스링크,64800,Dec-14,6034757.0,30589858.0,4544855.0,29515938.0,15.397969056582244,19.727966700597303
6445,(주)젬백스링크,64800,Dec-15,,,13934541.0,39734356.0,35.069250902166374,
6446,(주)젬백스링크,64800,Dec-16,33611795.0,73565806.0,32824855.0,71628127.0,45.82676718602456,45.689426688263296
6447,(주)젬백스링크,64800,Dec-17,294273822.0,382407315.0,73011317.0,168091273.0,43.43551910633695,76.9529793121243
6448,(주)젬백스링크,64800,Dec-18,77816418.0,188999659.0,74203758.0,201488645.0,36.82776168354301,41.17278222179227
6449,(주)젬백스링크,64800,Dec-19,55097761.0,187733153.0,52884327.0,202478365.0,26.118507525483032,29.348977588417746
6450,(주)조비,1550,Dec-11,,,73456290.0,84471791.0,86.95955079252433,
6451,(주)조비,1550,Dec-12,,,66310372.0,80896358.0,81.96953934564026,
6452,(주)조비,1550,Dec-13,,,50654325.0,81378985.0,62.24497024631114,
6453,(주)조비,1550,Dec-14,,,54820894.0,83262173.0,65.84129626307015,
6454,(주)조비,1550,Dec-15,,,55338632.0,86659967.0,63.857204099789236,
6455,(주)조비,1550,Dec-16,,,51143477.0,88744853.0,57.62979516119092,
6456,(주)조비,1550,Dec-17,,,47051309.0,93468380.0,50.3392794440216,
6457,(주)조비,1550,Dec-18,,,45775103.0,94027701.0,48.682571745532734,
6458,(주)조비,1550,Dec-19,,,43723281.0,91685510.0,47.68832174244327,
6459,(주)조이시티,67000,Dec-11,13578420.0,75830215.0,9596352.0,75876043.0,12.647407034655195,17.906345115861797
6460,(주)조이시티,67000,Dec-12,14107157.0,82236957.0,13624121.0,85258458.0,15.979788187114528,17.1542789454138
6461,(주)조이시티,67000,Dec-13,14696464.0,75412083.0,14693859.0,78302805.0,18.765431200070033,19.48820854079843
6462,(주)조이시티,67000,Dec-14,16370369.0,72840333.0,16389375.0,75908301.0,21.591018089049314,22.474319275833075
6463,(주)조이시티,67000,Dec-15,8527649.0,76678645.0,8662419.0,80075634.0,10.817796334900077,11.12128285521999
6464,(주)조이시티,67000,Dec-16,13519281.0,58813729.0,13619098.0,61265982.0,22.229461693766698,22.98660742970404
6465,(주)조이시티,67000,Dec-17,16736307.0,50633745.0,16521455.0,50312808.0,32.83747351171495,33.053662137769976
6466,(주)조이시티,67000,Dec-18,28669799.0,55167707.0,28754739.0,55567993.0,51.746945404344544,51.96844414795054
6467,(주)조이시티,67000,Dec-19,39908902.0,64930897.0,39461403.0,65213593.0,60.51100880149327,61.46365419840111
6468,(주)조흥,2600,Dec-11,,,44925222.0,132879902.0,33.808891580910405,
6469,(주)조흥,2600,Dec-12,,,32202360.0,126574159.0,25.441496316795597,
6470,(주)조흥,2600,Dec-13,,,20573885.0,118038382.0,17.42982634241801,
6471,(주)조흥,2600,Dec-14,,,28931239.0,130588771.0,22.154461504197783,
6472,(주)조흥,2600,Dec-15,,,42225329.0,148992933.0,28.340491156046976,
6473,(주)조흥,2600,Dec-16,,,50292310.0,163459253.0,30.767490415485995,
6474,(주)조흥,2600,Dec-17,,,48080771.0,168471957.0,28.539331919792442,
6475,(주)조흥,2600,Dec-18,,,69792797.0,195310138.0,35.73434421514771,
6476,(주)조흥,2600,Dec-19,,,88563688.0,218025805.0,40.62073661418198,
6477,(주)종근당,185750,Dec-13,,,223827500.0,521951175.0,42.88284244211156,
6478,(주)종근당,185750,Dec-14,,,242306416.0,573754109.0,42.2317526269777,
6479,(주)종근당,185750,Dec-15,,,261725637.0,576286704.0,45.415872895099795,
6480,(주)종근당,185750,Dec-16,,,287448489.0,641698870.0,44.79491899370183,
6481,(주)종근당,185750,Dec-17,273910363.0,677205335.0,263225573.0,664781406.0,39.59580858072315,40.44716555577637
6482,(주)종근당,185750,Dec-18,280595304.0,711494874.0,269424307.0,698149449.0,38.59120814116692,39.43743156187517
6483,(주)종근당,185750,Dec-19,326398912.0,801352143.0,307215889.0,780736005.0,39.34952237792594,40.73102129334419
6484,(주)종근당바이오,63160,Dec-11,,,79289079.0,198292672.0,39.985884601928205,
6485,(주)종근당바이오,63160,Dec-12,,,61277558.0,185424863.0,33.04710976111116,
6486,(주)종근당바이오,63160,Dec-13,,,51624969.0,175499039.0,29.41609782831916,
6487,(주)종근당바이오,63160,Dec-14,,,43223103.0,165068245.0,26.18498972955095,
6488,(주)종근당바이오,63160,Dec-15,,,43266946.0,170642857.0,25.35526347874028,
6489,(주)종근당바이오,63160,Dec-16,,,45747557.0,180911872.0,25.28720558482751,
6490,(주)종근당바이오,63160,Dec-17,,,37437454.0,179483384.0,20.858451164482165,
6491,(주)종근당바이오,63160,Dec-18,,,36857869.0,184519529.0,19.97505044574442,
6492,(주)종근당바이오,63160,Dec-19,74884901.0,233347513.0,74776773.0,233618184.0,32.008113289674405,32.09157879475664
6493,(주)종근당홀딩스,1630,Dec-11,316202327.0,675483412.0,226600480.0,570853741.0,39.69501532967969,46.81126455256314
6494,(주)종근당홀딩스,1630,Dec-12,323366182.0,708019120.0,232807651.0,590982649.0,39.39331406665376,45.67195614717298
6495,(주)종근당홀딩스,1630,Dec-13,92222132.0,277523653.0,9430031.0,141264293.0,6.675452656673827,33.230368295851164
6496,(주)종근당홀딩스,1630,Dec-14,114190633.0,302655737.0,1249941.0,136280120.0,0.917185133092046,37.729545169665826
6497,(주)종근당홀딩스,1630,Dec-15,119764248.0,501005739.0,16567175.0,271888580.0,6.093369202928641,23.904765689719973
6498,(주)종근당홀딩스,1630,Dec-16,157641018.0,705665535.0,2181414.0,315022666.0,0.6924625544245759,22.33933927352708
6499,(주)종근당홀딩스,1630,Dec-17,178669237.0,818863626.0,4716514.0,335052535.0,1.4076938710521918,21.81916882457788
6500,(주)종근당홀딩스,1630,Dec-18,200656994.0,871435736.0,2748976.0,346490425.0,0.7933771907261219,23.026023114571927
6501,(주)종근당홀딩스,1630,Dec-19,334674174.0,1074739605.0,28965654.0,376342710.0,7.696616203885018,31.140024285231398
6502,(주)좋은사람들,33340,Dec-11,40206618.0,109720902.0,40563423.0,112105771.0,36.183171158958444,36.644447199313035
6503,(주)좋은사람들,33340,Dec-12,37719958.0,117343841.0,37553646.0,121062041.0,31.020165932936816,32.14481278143946
6504,(주)좋은사람들,33340,Dec-13,34567755.0,116700663.0,34650146.0,117321656.0,29.53431376727243,29.620872847997443
6505,(주)좋은사람들,33340,Dec-14,32108651.0,115434509.0,32421652.0,116474518.0,27.83583272694891,27.815469808945952
6506,(주)좋은사람들,33340,Dec-15,29593740.0,114251841.0,30829348.0,115420522.0,26.710456221987975,25.902199685342488
6507,(주)좋은사람들,33340,Dec-16,30241980.0,111375699.0,32926822.0,113052559.0,29.125233688872093,27.153122513736143
6508,(주)좋은사람들,33340,Dec-17,27957115.0,99097030.0,30056031.0,101661866.0,29.564705216014826,28.211859628890995
6509,(주)좋은사람들,33340,Dec-18,15881559.0,102858972.0,18816494.0,105336258.0,17.863264138355856,15.440130006354721
6510,(주)좋은사람들,33340,Dec-19,33203825.0,110237930.0,35049856.0,112005329.0,31.29302535239194,30.12014557965666
6511,(주)주연테크,44380,Dec-11,,,8551926.0,38168437.0,22.405753738357166,
6512,(주)주연테크,44380,Dec-12,,,7085499.0,34688978.0,20.42579346096619,
6513,(주)주연테크,44380,Dec-13,,,5919080.0,32224379.0,18.36832914607912,
6514,(주)주연테크,44380,Dec-14,,,5558892.0,30633860.0,18.146234264960405,
6515,(주)주연테크,44380,Dec-15,,,8641300.0,28466994.0,30.35550574816575,
6516,(주)주연테크,44380,Dec-16,17553791.0,50471603.0,17244623.0,50050716.0,34.45429831613198,34.77953929856359
6517,(주)주연테크,44380,Dec-17,6525779.0,55053384.0,5743793.0,53180600.0,10.800541926943284,11.853547458590374
6518,(주)주연테크,44380,Dec-18,16038393.0,60682697.0,14808291.0,58467036.0,25.327589720812938,26.429927793090673
6519,(주)주연테크,44380,Dec-19,19012440.0,61757553.0,11557880.0,51214333.0,22.567666750634046,30.785610951910613
6520,(주)중앙디앤엠,51980,Dec-11,33005648.0,71131871.0,29542723.0,70732852.0,41.76662210651424,46.400646483768156
6521,(주)중앙디앤엠,51980,Dec-12,20217500.0,62644746.0,16754575.0,61973493.0,27.03506642751281,32.273257201809066
6522,(주)중앙디앤엠,51980,Dec-13,18895018.0,61029373.0,17195903.0,56281956.0,30.553136781529055,30.960531087219263
6523,(주)중앙디앤엠,51980,Dec-14,7971816.0,39723229.0,6226258.0,36414856.0,17.09812610545542,20.06839876989859
6524,(주)중앙디앤엠,51980,Dec-15,18062645.0,28807693.0,16375539.0,26371598.0,62.09536107747433,62.70076885365309
6525,(주)중앙디앤엠,51980,Dec-16,7051064.0,19389945.0,5916572.0,17797433.0,33.24396276699005,36.36453842442565
6526,(주)중앙디앤엠,51980,Dec-17,11239021.0,24219333.0,10910177.0,24379033.0,44.752295958580476,46.405163181000894
6527,(주)중앙디앤엠,51980,Dec-18,8133142.0,22243206.0,7725672.0,21763141.0,35.498883180511484,36.56461213370051
6528,(주)중앙디앤엠,51980,Dec-19,10503656.0,34959637.0,8879446.0,33330121.0,26.640905384051862,30.04509457578178
6529,(주)중앙백신연구소,72020,Dec-11,,,2325108.0,42408054.0,5.48270382790967,
6530,(주)중앙백신연구소,72020,Dec-12,,,6696428.0,50817284.0,13.177461432216644,
6531,(주)중앙백신연구소,72020,Dec-13,,,8907660.0,57030564.0,15.619098559151546,
6532,(주)중앙백신연구소,72020,Dec-14,,,8609217.0,60598562.0,14.2069658352619,
6533,(주)중앙백신연구소,72020,Dec-15,,,7222244.0,62102501.0,11.629554178502408,
6534,(주)중앙백신연구소,72020,Dec-16,,,13177448.0,73542680.0,17.918095995413818,
6535,(주)중앙백신연구소,72020,Dec-17,,,16947391.0,81623823.0,20.762799850724953,
6536,(주)중앙백신연구소,72020,Dec-18,,,11739637.0,96743996.0,12.13474477527267,
6537,(주)중앙백신연구소,72020,Dec-19,,,10200164.0,96567450.0,10.56273516593842,
6538,(주)중앙에너비스,440,Sep-11,,,13406536.0,57335168.0,23.382744775423,
6539,(주)중앙에너비스,440,Sep-12,,,13797104.0,57982474.0,23.795300628255358,
6540,(주)중앙에너비스,440,Sep-13,,,13140459.0,58030825.0,22.6439293254921,
6541,(주)중앙에너비스,440,Sep-14,24184864.0,74326412.0,17511599.0,62074618.0,28.21056264897192,32.5387212287336
6542,(주)중앙에너비스,440,Dec-15,26672089.0,77370624.0,20121876.0,64796325.0,31.05403894433828,34.473147069358
6543,(주)중앙에너비스,440,Dec-16,26750433.0,77535141.0,20193174.0,64566806.0,31.274853521482846,34.5010438557144
6544,(주)중앙에너비스,440,Dec-17,,,15299436.0,60493562.0,25.291015265393035,
6545,(주)중앙에너비스,440,Dec-18,,,13480020.0,58743738.0,22.947160768012413,
6546,(주)중앙에너비스,440,Dec-19,16451398.0,61575390.0,16450714.0,61525322.0,26.738119306389002,26.717488918868398
6547,(주)지노믹트리,228760,Dec-19,4904387.0,113725029.0,4713886.0,113633385.0,4.14832841598444,4.312495712795114
6548,(주)지누스,13890,Dec-19,380924219.0,755067850.0,190029369.0,468555415.0,40.55643429070177,50.44900521191572
6549,(주)지니뮤직,43610,Dec-11,,,7691443.0,27840116.0,27.627194513126312,
6550,(주)지니뮤직,43610,Dec-12,33086335.0,73049967.0,25604159.0,65675123.0,38.986084578783355,45.29274462232132
6551,(주)지니뮤직,43610,Dec-13,,,48289016.0,82996647.0,58.18188775746567,
6552,(주)지니뮤직,43610,Dec-14,,,27068955.0,83386241.0,32.462136049519245,
6553,(주)지니뮤직,43610,Dec-15,,,30767445.0,90517674.0,33.990538687505385,
6554,(주)지니뮤직,43610,Dec-16,,,41952580.0,110079575.0,38.11113914638569,
6555,(주)지니뮤직,43610,Dec-17,,,48512460.0,139493909.0,34.7774754810262,
6556,(주)지니뮤직,43610,Dec-18,76577922.0,222002409.0,76577922.0,222002409.0,34.49418515093681,34.49418515093681
6557,(주)지니뮤직,43610,Dec-19,,,81194527.0,233880648.0,34.71622286594657,
6558,(주)지니틱스,303030,Dec-18,,,,,,
6559,(주)지니틱스,303030,Dec-19,,,14149155.0,42753858.0,33.09445196735228,
6560,(주)지란지교시큐리티,208350,Dec-14,,,,,,
6561,(주)지란지교시큐리티,208350,Dec-15,,,,,,
6562,(주)지란지교시큐리티,208350,Dec-16,,,7285445.0,28133681.0,25.895811500812847,
6563,(주)지란지교시큐리티,208350,Dec-17,20363795.0,68111887.0,14104484.0,45583939.0,30.941784122692862,29.897563989087544
6564,(주)지란지교시큐리티,208350,Dec-18,15781771.0,88003510.0,7281846.0,41372752.0,17.600584075238697,17.9331153950564
6565,(주)지란지교시큐리티,208350,Dec-19,22189308.0,98467430.0,12955534.0,49049508.0,26.41317829324608,22.534667554540626
6566,(주)지씨셀,144510,Dec-16,,,6416713.0,54513700.0,11.770826416111912,
6567,(주)지씨셀,144510,Dec-17,,,7032093.0,55355541.0,12.703503340343111,
6568,(주)지씨셀,144510,Dec-18,,,9546672.0,57268066.0,16.670149119406265,
6569,(주)지씨셀,144510,Dec-19,20201476.0,68064636.0,16856648.0,64917128.0,25.966410590437704,29.679841379009208
6570,(주)지어소프트,51160,Dec-11,20685595.0,39302260.0,19629265.0,37910748.0,51.77757241824931,52.63207510204248
6571,(주)지어소프트,51160,Dec-12,11672344.0,30173046.0,10515933.0,27770238.0,37.8676372885245,38.684672405961265
6572,(주)지어소프트,51160,Dec-13,16522358.0,32210700.0,13878575.0,24136021.0,57.50150366541361,51.29462569891371
6573,(주)지어소프트,51160,Dec-14,14500879.0,27814881.0,11792777.0,22296057.0,52.89176018880827,52.13352881143011
6574,(주)지어소프트,51160,Dec-15,13325146.0,26339511.0,9111562.0,19282385.0,47.25329361487181,50.58995210655202
6575,(주)지어소프트,51160,Dec-16,21103529.0,28645178.0,14535670.0,18564587.0,78.29783662841517,73.67218664167491
6576,(주)지어소프트,51160,Dec-17,19426056.0,26928765.0,11767811.0,15843595.0,74.27487890216835,72.13868144343047
6577,(주)지어소프트,51160,Dec-18,19135018.0,28388611.0,9932563.0,17228984.0,57.65031182337855,67.40385431326669
6578,(주)지어소프트,51160,Dec-19,33617282.0,43117466.0,10368941.0,18839197.0,55.03918771060147,77.96673858338521
6579,(주)지에스,78930,Dec-11,3635551000.0,10424837000.0,740427000.0,5391715000.0,13.732680603481453,34.87393615842627
6580,(주)지에스,78930,Dec-12,5539444000.0,12712426000.0,723700000.0,5342898000.0,13.545083585724452,43.57503437974782
6581,(주)지에스,78930,Dec-13,5211722000.0,12636266000.0,632283000.0,5380295000.0,11.751827734352856,41.24416184338
6582,(주)지에스,78930,Dec-14,7854856000.0,15072770000.0,1113892000.0,5896182000.0,18.891750627779132,52.11288966792434
6583,(주)지에스,78930,Dec-15,10925156000.0,19023008000.0,1091201000.0,5856373000.0,18.63271004083927,57.431274801545584
6584,(주)지에스,78930,Dec-16,11420898000.0,20341172000.0,1007413000.0,5850836000.0,17.218274448301063,56.14670580436565
6585,(주)지에스,78930,Dec-17,12341065000.0,22003689000.0,1132683000.0,6201620000.0,18.26430835813868,56.08634533963828
6586,(주)지에스,78930,Dec-18,12105993000.0,22630978000.0,918307000.0,6236061000.0,14.725753965524072,53.49301740295979
6587,(주)지에스,78930,Dec-19,13739728000.0,24739276000.0,758728000.0,6172968000.0,12.291137747676645,55.53811679856759
6588,(주)지에스글로벌,1250,Dec-11,807889403.0,1066064452.0,390967309.0,632929118.0,61.77110483325875,75.78241648376434
6589,(주)지에스글로벌,1250,Dec-12,871082337.0,1144032690.0,365744491.0,619881934.0,59.002282683076224,76.14138517318068
6590,(주)지에스글로벌,1250,Dec-13,443643022.0,700315672.0,396988586.0,661014462.0,60.05747359881515,63.34900670336562
6591,(주)지에스글로벌,1250,Dec-14,604901681.0,856611062.0,549725271.0,819193337.0,67.10568142719158,70.61567470161854
6592,(주)지에스글로벌,1250,Dec-15,597989808.0,800714753.0,541070053.0,743616327.0,72.7619920857386,74.68200201876385
6593,(주)지에스글로벌,1250,Dec-16,972158080.0,1326423033.0,661583732.0,1023567791.0,64.63506743931922,73.29170677934088
6594,(주)지에스글로벌,1250,Dec-17,1010185598.0,1397854513.0,747859900.0,1112934373.0,67.19712483891446,72.2668624384947
6595,(주)지에스글로벌,1250,Dec-18,932911606.0,1336006542.0,661480278.0,1037376749.0,63.764710230651225,69.82837109490741
6596,(주)지에스글로벌,1250,Dec-19,825321064.0,1205244855.0,544370551.0,889870020.0,61.174164626874386,68.4774600427562
6597,(주)지에스리테일,7070,Dec-11,1559426947.0,2994028838.0,1184611455.0,2610007918.0,45.38727437684348,52.084566695145504
6598,(주)지에스리테일,7070,Dec-12,1389360063.0,2913810618.0,1334566921.0,2854221503.0,46.7576507148191,47.68189306529598
6599,(주)지에스리테일,7070,Dec-13,1265470315.0,2880089786.0,1213825991.0,2827722506.0,42.9259231917009,43.93857167757061
6600,(주)지에스리테일,7070,Dec-14,1238543453.0,2920088717.0,1196973882.0,2880508074.0,41.554262347122304,42.41458301556117
6601,(주)지에스리테일,7070,Dec-15,2576478489.0,4735505772.0,1796978661.0,3590748817.0,50.04467738017221,54.407672866415844
6602,(주)지에스리테일,7070,Dec-16,2363836827.0,4721361657.0,1504334271.0,3486438265.0,43.148168894939545,50.06684509108344
