,회사명,거래소코드,회계년도,유동부채(IFRS연결),부채(IFRS연결),유동부채(IFRS개별),부채(IFRS개별),유동부채(개별),유동부채(연결)
4465,(주)에이텍,45660,Dec-15,,,11615906.0,16008333.0,72.56162150050227,
4466,(주)에이텍,45660,Dec-16,,,15778916.0,19520961.0,80.8306312378781,
4467,(주)에이텍,45660,Dec-17,,,16067563.0,20921835.0,76.79805810532395,
4468,(주)에이텍,45660,Dec-18,,,11120681.0,16560912.0,67.1501726474967,
4469,(주)에이텍,45660,Dec-19,,,10155468.0,15730732.0,64.55814007892322,
4470,(주)에이텍티앤,224110,Dec-15,,,3590641.0,3831964.0,93.70236776754687,
4471,(주)에이텍티앤,224110,Dec-16,,,4437268.0,4694578.0,94.51899616962378,
4472,(주)에이텍티앤,224110,Dec-17,35034739.0,40131484.0,12990019.0,16382864.0,79.29028160155636,87.2998840511355
4473,(주)에이텍티앤,224110,Dec-18,21164850.0,25170396.0,6243866.0,7675005.0,81.3532499327362,84.08628136005488
4474,(주)에이텍티앤,224110,Dec-19,39699161.0,44739095.0,13680160.0,15269057.0,89.59400701693629,88.7348324770539
4475,(주)에이트원,230980,Dec-16,,,1102028.0,1107028.0,99.54834024071658,
4476,(주)에이트원,230980,Dec-17,25409526.0,30788989.0,12119188.0,12850434.0,94.30956184047947,82.52796478637217
4477,(주)에이트원,230980,Dec-18,31875509.0,36255257.0,20367814.0,20372814.0,99.9754574895741,87.91968844683683
4478,(주)에이트원,230980,Dec-19,22203451.0,22597753.0,20702601.0,20769044.0,99.68008638240643,98.25512740138367
4479,(주)에이티세미콘,89530,Dec-11,,,56048481.0,90077819.0,62.22228915200534,
4480,(주)에이티세미콘,89530,Dec-12,,,66881179.0,87629556.0,76.32262680869911,
4481,(주)에이티세미콘,89530,Dec-13,99484814.0,160014711.0,67990652.0,103468375.0,65.71152973070274,62.172292396290985
4482,(주)에이티세미콘,89530,Dec-14,,,105788285.0,139764283.0,75.6905002689421,
4483,(주)에이티세미콘,89530,Dec-15,,,85055197.0,108012145.0,78.7459567625474,
4484,(주)에이티세미콘,89530,Dec-16,,,73330839.0,84141485.0,87.15182409723337,
4485,(주)에이티세미콘,89530,Dec-17,,,56309853.0,63865277.0,88.16974676239171,
4486,(주)에이티세미콘,89530,Dec-18,50206646.0,63523394.0,50201720.0,63518468.0,79.03484070176252,79.03646647091936
4487,(주)에이티세미콘,89530,Dec-19,89936683.0,114211198.0,89619388.0,111316714.0,80.50847422607174,78.74594135681862
4488,(주)에이팩트,200470,Dec-14,,,9325754.0,17742544.0,52.56153796208706,
4489,(주)에이팩트,200470,Dec-15,,,8771762.0,13272859.0,66.0879619078301,
4490,(주)에이팩트,200470,Dec-16,,,8837656.0,9236021.0,95.68683310702737,
4491,(주)에이팩트,200470,Dec-17,,,10199016.0,28074016.0,36.32902396294139,
4492,(주)에이팩트,200470,Dec-18,,,31993065.0,66603214.0,48.03531703440017,
4493,(주)에이팩트,200470,Dec-19,,,36228107.0,66692061.0,54.32146863777384,
4494,(주)에이프로젠,7460,Dec-11,324090244.0,393002243.0,137698940.0,153420551.0,89.75260426486149,82.46524028108409
4495,(주)에이프로젠,7460,Dec-12,333300356.0,349663757.0,127546627.0,143876346.0,88.6501711685116,95.32024675923161
4496,(주)에이프로젠,7460,Dec-13,,,90924760.0,110636874.0,82.18305227965858,
4497,(주)에이프로젠,7460,Dec-14,,,75485000.0,76671971.0,98.45188406595156,
4498,(주)에이프로젠,7460,Dec-15,,,54365429.0,55620760.0,97.74305313339839,
4499,(주)에이프로젠,7460,Dec-16,,,42726752.0,43260085.0,98.76714759113395,
4500,(주)에이프로젠,7460,Dec-17,54942958.0,117429598.0,54918899.0,117405540.0,46.77709331263243,46.78799803095639
4501,(주)에이프로젠,7460,Dec-18,99827083.0,199644084.0,99746981.0,199563982.0,49.98245675414515,50.0025249934278
4502,(주)에이프로젠,7460,Dec-19,108663566.0,129637803.0,162564862.0,177603816.0,91.53230243656476,83.82089443462722
4503,(주)에이프로젠헬스케어앤게임즈,109960,Dec-11,,,9983372.0,10703116.0,93.27537887097552,
4504,(주)에이프로젠헬스케어앤게임즈,109960,Dec-12,,,6422037.0,7210421.0,89.06604759971714,
4505,(주)에이프로젠헬스케어앤게임즈,109960,Dec-13,7106576.0,7707901.0,7297327.0,7918652.0,92.15365190944115,92.19858947332095
4506,(주)에이프로젠헬스케어앤게임즈,109960,Dec-14,,,5006986.0,5313608.0,94.22949528832386,
4507,(주)에이프로젠헬스케어앤게임즈,109960,Dec-15,,,11877735.0,12033585.0,98.70487473184426,
4508,(주)에이프로젠헬스케어앤게임즈,109960,Dec-16,6088746.0,6413814.0,6107856.0,6209106.0,98.36933046399916,94.93175199654995
4509,(주)에이프로젠헬스케어앤게임즈,109960,Dec-17,25029325.0,27061459.0,24951341.0,26821775.0,93.0264346785401,92.4906709575415
4510,(주)에이프로젠헬스케어앤게임즈,109960,Dec-18,19479782.0,20727924.0,19253420.0,20326680.0,94.71994442771766,93.97845148409459
4511,(주)에이프로젠헬스케어앤게임즈,109960,Dec-19,6751696.0,8213273.0,6502494.0,7748359.0,83.9209179646942,82.20469476662957
4512,(주)에치에프알,230240,Dec-15,,,,,,
4513,(주)에치에프알,230240,Dec-16,,,,,,
4514,(주)에치에프알,230240,Dec-17,,,,,,
4515,(주)에치에프알,230240,Dec-18,40228386.0,48149714.0,32475865.0,36100209.0,89.96032405241753,83.54854610351371
4516,(주)에치에프알,230240,Dec-19,42125727.0,54837821.0,39310064.0,50789442.0,77.39810175508524,76.81874704686024
4517,(주)에코마케팅,230360,Dec-16,10351245.0,10351245.0,10294081.0,10294081.0,100.0,100.0
4518,(주)에코마케팅,230360,Dec-17,14315754.0,21020050.0,13051169.0,13051169.0,100.0,68.10523286100651
4519,(주)에코마케팅,230360,Dec-18,24259227.0,29482533.0,22370787.0,22379360.0,99.96169238083664,82.28338793006694
4520,(주)에코마케팅,230360,Dec-19,29291063.0,30155129.0,25640119.0,25920889.0,98.91681955815635,97.13459690389652
4521,(주)에코프로,86520,Dec-11,,,54109391.0,98178538.0,55.11325805238615,
4522,(주)에코프로,86520,Dec-12,,,88599667.0,97137511.0,91.21055922464392,
4523,(주)에코프로,86520,Dec-13,,,85329711.0,100705220.0,84.7321628412112,
4524,(주)에코프로,86520,Dec-14,,,97685276.0,108878502.0,89.71952608238493,
4525,(주)에코프로,86520,Dec-15,,,84816700.0,118711626.0,71.4476777531461,
4526,(주)에코프로,86520,Dec-16,108728141.0,172675072.0,28254343.0,47227728.0,59.8257510926632,62.96690063056699
4527,(주)에코프로,86520,Dec-17,179491757.0,263740758.0,45217538.0,51674781.0,87.50407282809772,68.05613146831101
4528,(주)에코프로,86520,Dec-18,258962168.0,435653503.0,29660688.0,44373420.0,66.8433670427026,59.442232466107356
4529,(주)에코프로,86520,Dec-19,260635090.0,480853915.0,46056312.0,75685512.0,60.852217000262876,54.202551309164235
4530,(주)에코프로비엠,247540,Dec-16,,,,,,
4531,(주)에코프로비엠,247540,Dec-17,,,,,,
4532,(주)에코프로비엠,247540,Dec-19,,,137876295.0,280149616.0,49.21523611868881,
4533,(주)에프알텍,73540,Dec-11,,,3134681.0,3727401.0,84.09830334863354,
4534,(주)에프알텍,73540,Dec-12,,,14954815.0,16134858.0,92.68637505207668,
4535,(주)에프알텍,73540,Dec-13,,,16401230.0,20003201.0,81.99302701602609,
4536,(주)에프알텍,73540,Dec-14,7025877.0,10735324.0,7019945.0,10729392.0,65.42723949316047,65.44634330552111
4537,(주)에프알텍,73540,Dec-15,15336456.0,20799042.0,15324117.0,20786703.0,73.72076755029406,73.73635766493476
4538,(주)에프알텍,73540,Dec-16,9451853.0,15584677.0,9432552.0,15565376.0,60.59957690710459,60.648372757420645
4539,(주)에프알텍,73540,Dec-17,11172607.0,26350287.0,11144097.0,26321777.0,42.337935618860385,42.40032376117953
4540,(주)에프알텍,73540,Dec-18,9108528.0,23253952.0,8991926.0,23137350.0,38.86324924850945,39.16980649138693
4541,(주)에프알텍,73540,Dec-19,18069048.0,28793038.0,17811324.0,28535314.0,62.418531648188626,62.75492013034539
4542,(주)에프앤리퍼블릭,64090,Dec-11,14901573.0,14901573.0,14888158.0,14888158.0,100.0,100.0
4543,(주)에프앤리퍼블릭,64090,Dec-12,10585966.0,11245818.0,10472332.0,11132184.0,94.07257371958639,94.1324677315603
4544,(주)에프앤리퍼블릭,64090,Dec-13,8809326.0,11400878.0,8809326.0,11400878.0,77.26883841753241,77.26883841753241
4545,(주)에프앤리퍼블릭,64090,Dec-14,,,4652814.0,4745314.0,98.05070855163642,
4546,(주)에프앤리퍼블릭,64090,Dec-15,13174491.0,15190733.0,12989035.0,15005277.0,86.56311376324476,86.72715793240525
4547,(주)에프앤리퍼블릭,64090,Dec-16,10265289.0,10372530.0,8533776.0,8671017.0,98.41724448239462,98.966105665638
4548,(주)에프앤리퍼블릭,64090,Dec-17,54726820.0,54748820.0,54420958.0,54458958.0,99.93022268255665,99.95981648554252
4549,(주)에프앤리퍼블릭,64090,Dec-18,89750785.0,89772785.0,89445218.0,89483218.0,99.95753393669861,99.97549368664457
4550,(주)에프앤리퍼블릭,64090,Dec-19,57677566.0,58694953.0,57238518.0,57915119.0,98.83173683887276,98.26665335263152
4551,(주)에프앤에프홀딩스,7700,Dec-11,26219379.0,34791943.0,26259167.0,34831732.0,75.38863413395579,75.36049078949112
4552,(주)에프앤에프홀딩스,7700,Dec-12,32968153.0,41638524.0,32989939.0,41660310.0,79.18793451128904,79.17704527662892
4553,(주)에프앤에프홀딩스,7700,Dec-13,62374138.0,100285042.0,62449079.0,100359983.0,62.22507929280937,62.196850852393325
4554,(주)에프앤에프홀딩스,7700,Dec-14,68787979.0,133137186.0,68862534.0,133211740.0,51.69404288240661,51.666991820001364
4555,(주)에프앤에프홀딩스,7700,Dec-15,108628897.0,133805036.0,108778696.0,133954834.0,81.20550244569748,81.18446080011518
4556,(주)에프앤에프홀딩스,7700,Dec-16,64887272.0,78869952.0,64687608.0,78670289.0,82.22622393061249,82.27122035017848
4557,(주)에프앤에프홀딩스,7700,Dec-17,103934249.0,104139438.0,104077341.0,104272689.0,99.81265660080945,99.80296705653433
4558,(주)에프앤에프홀딩스,7700,Dec-18,99760359.0,101042340.0,95714599.0,96434424.0,99.25356011873933,98.73124375385606
4559,(주)에프앤에프홀딩스,7700,Dec-19,161362385.0,200705199.0,146538919.0,167537418.0,87.46638258445645,80.39771057450285
4560,(주)에프에스엔,214270,Dec-15,,,,,,
4561,(주)에프에스엔,214270,Dec-16,4762847.0,5993935.0,4393574.0,5505864.0,79.79808436968294,79.46110526724097
4562,(주)에프에스엔,214270,Dec-17,13171066.0,14159259.0,9073668.0,9105496.0,99.65045286934397,93.02087065431884
4563,(주)에프에스엔,214270,Dec-18,133122796.0,146037852.0,55154396.0,63172895.0,87.30705787664157,91.15636403635956
4564,(주)에프에스엔,214270,Dec-19,89222134.0,129690252.0,34757339.0,70176151.0,49.52870527196625,68.79633019758494
4565,(주)에프에스티,36810,Dec-11,,,25316436.0,38756406.0,65.3219392943711,
4566,(주)에프에스티,36810,Dec-12,,,27461589.0,53403462.0,51.42286280990547,
4567,(주)에프에스티,36810,Dec-13,33038931.0,52896074.0,33033675.0,52890817.0,62.456352300249016,62.460081631011036
4568,(주)에프에스티,36810,Dec-14,34744027.0,46896986.0,34737712.0,46890672.0,74.08235053658433,74.08584210507686
4569,(주)에프에스티,36810,Dec-15,37546417.0,55189282.0,37542635.0,55185499.0,68.02989133069178,68.03208093919395
4570,(주)에프에스티,36810,Dec-16,38751904.0,68806052.0,38749191.0,68803339.0,56.31876528550453,56.32048762222254
4571,(주)에프에스티,36810,Dec-17,40239766.0,54622424.0,40231069.0,54613727.0,73.66475648146115,73.66894958744416
4572,(주)에프에스티,36810,Dec-18,35819292.0,46331274.0,35769884.0,46281867.0,77.28703770744599,77.31126064005925
4573,(주)에프에스티,36810,Dec-19,46709686.0,67980117.0,39719469.0,59266723.0,67.01816295798909,68.71080554333263
4574,(주)에프엔씨엔터테인먼트,173940,Dec-14,18893828.0,20517823.0,8815324.0,9371159.0,94.0686632251144,92.08495462700893
4575,(주)에프엔씨엔터테인먼트,173940,Dec-15,20874933.0,23499656.0,11320000.0,12441091.0,90.9888047599684,88.83080245940621
4576,(주)에프엔씨엔터테인먼트,173940,Dec-16,23996558.0,27906459.0,13717775.0,14117573.0,97.16808264423354,85.98926148244031
4577,(주)에프엔씨엔터테인먼트,173940,Dec-17,22813012.0,26742962.0,10421802.0,10729792.0,97.12958089029125,85.30473176456668
4578,(주)에프엔씨엔터테인먼트,173940,Dec-18,15779762.0,18815211.0,12152618.0,12448182.0,97.62564525486533,83.8670477838383
4579,(주)에프엔씨엔터테인먼트,173940,Dec-19,39710145.0,48438313.0,33219614.0,38000521.0,87.41883828382248,81.98085882966238
4580,(주)엑사이엔씨,54940,Dec-11,59281484.0,63901372.0,44182500.0,45182477.0,97.78680349906446,92.77028355510113
4581,(주)엑사이엔씨,54940,Dec-12,48020115.0,51910268.0,37440028.0,38181507.0,98.0580153633014,92.50600478502633
4582,(주)엑사이엔씨,54940,Dec-13,44159163.0,47417088.0,33365892.0,34018561.0,98.08143266259852,93.12921746691826
4583,(주)엑사이엔씨,54940,Dec-14,43051907.0,46496715.0,25112187.0,25583425.0,98.15803396144183,92.59128736298898
4584,(주)엑사이엔씨,54940,Dec-15,41496715.0,44287625.0,29459803.0,29572230.0,99.61982238065914,93.698217052732
4585,(주)엑사이엔씨,54940,Dec-16,54629989.0,57446671.0,43701030.0,43862399.0,99.63210174619039,95.09687515226078
4586,(주)엑사이엔씨,54940,Dec-17,70347575.0,76242512.0,54435199.0,56680426.0,96.0387965326866,92.26817579147969
4587,(주)엑사이엔씨,54940,Dec-18,60323292.0,64642167.0,40163193.0,40633200.0,98.84329316913264,93.31879607315764
4588,(주)엑사이엔씨,54940,Dec-19,75533085.0,81828515.0,53980367.0,56213488.0,96.0274285061265,92.30655719464053
4589,(주)엑세스바이오인코퍼레이션,950130,Dec-13,6998912.0,8993025.0,6563364.0,8557477.0,76.69741911079633,77.82600404202145
4590,(주)엑세스바이오인코퍼레이션,950130,Dec-14,8079836.0,10349478.0,7884320.0,10153962.0,77.64772017070774,78.0699857519384
4591,(주)엑세스바이오인코퍼레이션,950130,Dec-15,2104385.0,4238696.0,1928812.0,4063124.0,47.47115766095251,49.64699048952791
4592,(주)엑세스바이오인코퍼레이션,950130,Dec-16,2907965.0,40583429.0,2419545.0,33037604.0,7.323609181828076,7.165399946860084
4593,(주)엑세스바이오인코퍼레이션,950130,Dec-17,17239762.0,39286224.0,16407648.0,28741687.0,57.08658646237432,43.88246119046717
4594,(주)엑세스바이오인코퍼레이션,950130,Dec-18,23189887.0,51425444.0,22811310.0,35167245.0,64.86521761940692,45.094189172192664
4595,(주)엑세스바이오인코퍼레이션,950130,Dec-19,17743727.0,41830382.0,16701494.0,25464923.0,65.58627332193386,42.41827626627938
4596,(주)엑셈,205100,Dec-14,,,,,,
4597,(주)엑셈,205100,Dec-15,5614277.0,7577401.0,4219973.0,5426722.0,77.76283730767855,74.0923833910862
4598,(주)엑셈,205100,Dec-16,10358191.0,22348606.0,8826240.0,20107625.0,43.89499008460721,46.34826440629004
4599,(주)엑셈,205100,Dec-17,8881561.0,13169450.0,5436421.0,6095594.0,89.18607440062445,67.44063723238251
4600,(주)엑셈,205100,Dec-18,10702004.0,12949481.0,6152717.0,6821481.0,90.19620519356427,82.64426968154169
4601,(주)엑셈,205100,Dec-19,8563014.0,14200621.0,6550221.0,7177952.0,91.25473394082323,60.30027841740161
4602,(주)엑시콘,92870,Dec-15,14545866.0,24577259.0,14545866.0,24577259.0,59.18424833298131,59.18424833298131
4603,(주)엑시콘,92870,Dec-16,17446839.0,24405191.0,17421298.0,24379649.0,71.45836266961841,71.48822969670674
4604,(주)엑시콘,92870,Dec-17,11517994.0,15950366.0,11736373.0,16168745.0,72.58679013120684,72.21147151106125
4605,(주)엑시콘,92870,Dec-18,11789009.0,27230298.0,11708298.0,27149587.0,43.125142198295684,43.293720105450184
4606,(주)엑시콘,92870,Dec-19,26890014.0,29071238.0,26812633.0,28993857.0,92.4769443403132,92.49696899732994
4607,(주)엔바이오니아,317870,Dec-19,,,4703604.0,8588753.0,54.76469052026528,
4608,(주)엔씨소프트,36570,Dec-11,198682915.0,244968180.0,139898990.0,180492017.0,77.50979368799452,81.10560114378937
4609,(주)엔씨소프트,36570,Dec-12,235652440.0,296262423.0,127558644.0,161690849.0,78.8904534727256,79.54179190656251
4610,(주)엔씨소프트,36570,Dec-13,251845267.0,320758501.0,165475694.0,220861867.0,74.92270904329537,78.51553932782596
4611,(주)엔씨소프트,36570,Dec-14,245386467.0,323231514.0,158680154.0,225836683.0,70.26323265649451,75.91662829014871
4612,(주)엔씨소프트,36570,Dec-15,337541366.0,430262047.0,225123835.0,306679714.0,73.40682305449131,78.45018363890227
4613,(주)엔씨소프트,36570,Dec-16,284355733.0,465295074.0,183894655.0,356493469.0,51.584298448957,61.11299020543682
4614,(주)엔씨소프트,36570,Dec-17,455797606.0,797327861.0,372494396.0,708076467.0,52.60652109767122,57.16564393326775
4615,(주)엔씨소프트,36570,Dec-18,473074463.0,562307309.0,382745748.0,460064383.0,83.19395331239976,84.13094680225826
4616,(주)엔씨소프트,36570,Dec-19,449764539.0,834211970.0,349981740.0,682536954.0,51.27659944988121,53.914898751692576
4617,(주)엔아이스틸,8260,Dec-11,,,81389478.0,86008339.0,94.62975212205878,
4618,(주)엔아이스틸,8260,Dec-12,,,54853618.0,79336906.0,69.14010233774431,
4619,(주)엔아이스틸,8260,Dec-13,,,55017397.0,85149143.0,64.61297796033014,
4620,(주)엔아이스틸,8260,Dec-14,,,75706938.0,96626779.0,78.34985164930313,
4621,(주)엔아이스틸,8260,Dec-15,,,71624553.0,98247212.0,72.90237711783618,
4622,(주)엔아이스틸,8260,Dec-16,,,94619677.0,120408800.0,78.58202805774994,
4623,(주)엔아이스틸,8260,Dec-17,,,106982960.0,153205964.0,69.82950089332031,
4624,(주)엔아이스틸,8260,Dec-18,,,103326832.0,137609986.0,75.08672517414543,
4625,(주)엔아이스틸,8260,Dec-19,,,127226000.0,147790456.0,86.08539647512828,
4626,(주)엔에스,217820,Dec-15,,,10889009.0,13741529.0,79.2416113228739,
4627,(주)엔에스,217820,Dec-16,7967475.0,10217475.0,6988557.0,9238557.0,75.64554724292982,77.97890378983065
4628,(주)엔에스,217820,Dec-17,36542437.0,38026253.0,35291706.0,36141706.0,97.64814643780235,96.09791687863645
4629,(주)엔에스,217820,Dec-18,38302368.0,45867406.0,37697084.0,44847084.0,84.05693444862547,83.50672370702628
4630,(주)엔에스,217820,Dec-19,57448105.0,75223775.0,56986776.0,74621566.0,76.36770313825897,76.36961186805634
4631,(주)엔에스엔,31860,Dec-11,44190789.0,57697347.0,4478966.0,9683593.0,46.25314178322034,76.59067755749672
4632,(주)엔에스엔,31860,Dec-12,73349972.0,93655558.0,5716511.0,10545526.0,54.20792666008315,78.31886709809577
4633,(주)엔에스엔,31860,Dec-13,9717143.0,10999827.0,9713510.0,10996194.0,88.33520034295502,88.33905296874215
4634,(주)엔에스엔,31860,Dec-14,7440676.0,8571833.0,7435538.0,8557254.0,86.89163603183918,86.80379097446253
4635,(주)엔에스엔,31860,Dec-15,13902663.0,15344125.0,12054914.0,12648325.0,95.30838273051965,90.60577256767655
4636,(주)엔에스엔,31860,Dec-16,19778038.0,21895914.0,12213344.0,12677527.0,96.33853668779408,90.32752868868593
4637,(주)엔에스엔,31860,Dec-17,11876872.0,12135913.0,10768731.0,12416777.0,86.7272642490076,97.8655005189968
4638,(주)엔에스엔,31860,Dec-18,11923258.0,13368350.0,12180531.0,13618722.0,89.43960380423361,89.19019923924793
4639,(주)엔에스엔,31860,Dec-19,44755192.0,45549479.0,42672647.0,42913495.0,99.43875929937657,98.25621057048754
4640,(주)엔에이치엔벅스,104200,Dec-11,26110384.0,27599871.0,26046343.0,27535829.0,94.59073485675698,94.60328274722734
4641,(주)엔에이치엔벅스,104200,Dec-12,16877525.0,17755467.0,16873766.0,17751708.0,95.054323786759,95.05537083310735
4642,(주)엔에이치엔벅스,104200,Dec-13,,,16126353.0,16346291.0,98.65450823064388,
4643,(주)엔에이치엔벅스,104200,Dec-14,,,17000517.0,17433420.0,97.51682114008611,
4644,(주)엔에이치엔벅스,104200,Dec-15,,,17499711.0,18035700.0,97.02817744806134,
4645,(주)엔에이치엔벅스,104200,Dec-16,24672370.0,25898828.0,22630309.0,23652027.0,95.68020956512522,95.26442663737525
4646,(주)엔에이치엔벅스,104200,Dec-17,24447751.0,26372822.0,22599108.0,24264519.0,93.13643513807135,92.70054983118607
4647,(주)엔에이치엔벅스,104200,Dec-18,22913906.0,24516095.0,21798731.0,23242504.0,93.7882209249055,93.46474632277285
4648,(주)엔에이치엔벅스,104200,Dec-19,24752824.0,29511212.0,22018284.0,25362049.0,86.8158720141263,83.87599939982134
4649,(주)엔이능률,53290,Dec-11,12708442.0,13232642.0,12473693.0,12993887.0,95.99662518228764,96.03858398043263
4650,(주)엔이능률,53290,Dec-12,11084156.0,12670022.0,10936000.0,12517860.0,87.36317549485295,87.48332086558335
4651,(주)엔이능률,53290,Dec-13,14682043.0,16288669.0,14796613.0,16399234.0,90.22746428278296,90.13654215700497
4652,(주)엔이능률,53290,Dec-14,15348164.0,17271662.0,15358738.0,17278230.0,88.89069077098753,88.86327210432906
4653,(주)엔이능률,53290,Dec-15,14982757.0,17968112.0,15061546.0,18046901.0,83.4577969924033,83.38526051039753
4654,(주)엔이능률,53290,Dec-16,15374360.0,17067720.0,15429227.0,17122587.0,90.11037292437176,90.07858108757351
4655,(주)엔이능률,53290,Dec-17,30804418.0,34500994.0,30853594.0,34550170.0,89.30084569772015,89.28559565559183
4656,(주)엔이능률,53290,Dec-18,,,30042974.0,37970333.0,79.1222294521357,
4657,(주)엔이능률,53290,Dec-19,,,30163106.0,34814138.0,86.64039304951339,
4658,(주)엔지스테크널러지,208860,Dec-16,,,2824383.0,2938721.0,96.10925977661711,
4659,(주)엔지스테크널러지,208860,Dec-17,,,1506556.0,1683901.0,89.4682050785646,
4660,(주)엔지스테크널러지,208860,Dec-18,,,20023785.0,20394381.0,98.18285242391029,
4661,(주)엔지스테크널러지,208860,Dec-19,41170974.0,60238548.0,37027514.0,45366260.0,81.61905786370752,68.34655775567498
4662,(주)엔지켐생명과학,183490,Dec-18,6440894.0,8228885.0,6396125.0,8184116.0,78.15291229987453,78.27177071984843
4663,(주)엔지켐생명과학,183490,Dec-19,7498917.0,10950625.0,7411089.0,10701847.0,69.25056020703715,68.47935163518063
4664,(주)엔케이,85310,Dec-11,228684948.0,280122804.0,95199998.0,125373875.0,75.93288314650879,81.63739072096394
4665,(주)엔케이,85310,Dec-12,203365422.0,261307687.0,90907705.0,134252852.0,67.71379799067509,77.82603884898343
4666,(주)엔케이,85310,Dec-13,134994808.0,165043059.0,108868894.0,129516581.0,84.05788136115174,81.79368997274827
4667,(주)엔케이,85310,Dec-14,129120376.0,161022240.0,101872704.0,125230052.0,81.34844821433117,80.18791441480381
4668,(주)엔케이,85310,Dec-15,104874401.0,144188170.0,77884249.0,115494830.0,67.43526874752749,72.73440047127306
4669,(주)엔케이,85310,Dec-16,107513931.0,119103851.0,85463036.0,95757266.0,89.24966174368429,90.2690635922427
4670,(주)엔케이,85310,Dec-17,76711756.0,86735300.0,42458854.0,48348658.0,87.8180610514567,88.44352414760772
4671,(주)엔케이,85310,Dec-18,75942917.0,84583472.0,56081950.0,64722505.0,86.64984459424122,89.7845822644878
4672,(주)엔케이,85310,Dec-19,51033601.0,56125298.0,36142086.0,41233783.0,87.65163749346016,90.92798224429917
4673,(주)엔케이맥스,182400,Dec-15,1228126.0,3611097.0,1203913.0,3586884.0,33.56431376091337,34.00977597666305
4674,(주)엔케이맥스,182400,Dec-16,746275.0,26835251.0,634363.0,26723340.0,2.373816296914981,2.7809503253761254
4675,(주)엔케이맥스,182400,Dec-17,13364557.0,14094397.0,13047959.0,13777799.0,94.70278235297235,94.82177208432543
4676,(주)엔케이맥스,182400,Dec-18,7995186.0,35681002.0,7867740.0,35553557.0,22.129262622021194,22.407403245009768
4677,(주)엔케이맥스,182400,Dec-19,52297964.0,74646230.0,37571822.0,59636213.0,63.0016899295735,70.06109216768215
4678,(주)엔텔스,69410,Dec-11,,,11665977.0,12059436.0,96.73733497984483,
4679,(주)엔텔스,69410,Dec-12,15187359.0,15619449.0,15215351.0,15647441.0,97.23859000331109,97.23364121231165
4680,(주)엔텔스,69410,Dec-13,21483676.0,21653260.0,21499252.0,21643480.0,99.33361917769231,99.21682000770323
4681,(주)엔텔스,69410,Dec-14,13514215.0,13717498.0,13488275.0,13653331.0,98.79109354339978,98.51807523500277
4682,(주)엔텔스,69410,Dec-15,8974197.0,9081226.0,8975996.0,9025996.0,99.44604451409019,98.82142565332039
4683,(주)엔텔스,69410,Dec-16,10967357.0,11040060.0,10859954.0,10909954.0,99.54170292560353,99.34146191234467
4684,(주)엔텔스,69410,Dec-17,16671325.0,16847689.0,16666260.0,16794047.0,99.23909347163314,98.95318580488993
4685,(주)엔텔스,69410,Dec-18,15281005.0,15439375.0,15218732.0,15377103.0,98.97008558764287,98.97424604299073
4686,(주)엔텔스,69410,Dec-19,22970553.0,23732373.0,22839520.0,23601339.0,96.77213653005026,96.78995438003608
4687,(주)엔투텍,227950,Dec-15,,,,,,
4688,(주)엔투텍,227950,Dec-16,,,,,,
4689,(주)엔투텍,227950,Dec-17,,,,,,
4690,(주)엔투텍,227950,Dec-18,11431059.0,14949650.0,11430444.0,14949035.0,76.46275495374785,76.46372323097866
4691,(주)엔피,291230,Dec-18,,,,,,
4692,(주)엔피,291230,Dec-19,,,,,,
4693,(주)엔피케이,48830,Dec-11,13822433.0,21909652.0,10367149.0,19567928.0,52.98031043450282,63.08832746407839
4694,(주)엔피케이,48830,Dec-12,9304551.0,17623598.0,6759844.0,15661521.0,43.16211688507138,52.7959784375472
4695,(주)엔피케이,48830,Dec-13,11271758.0,20016687.0,9070959.0,18762933.0,48.345101482801226,56.31180624445994
4696,(주)엔피케이,48830,Dec-14,14569140.0,23893151.0,12623413.0,22824707.0,55.305914770340756,60.976218666177594
4697,(주)엔피케이,48830,Dec-15,10190176.0,26870106.0,9591888.0,25562068.0,37.52391238455355,37.92383997294242
4698,(주)엔피케이,48830,Dec-16,14750584.0,32714318.0,12723075.0,30084081.0,42.29171899916105,45.08907689898961
4699,(주)엔피케이,48830,Dec-17,19402021.0,33392554.0,16456847.0,29726449.0,55.36095818239172,58.10283633890357
4700,(주)엔피케이,48830,Dec-18,11885139.0,35476900.0,9471626.0,31707877.0,29.871523722638383,33.501064072678275
4701,(주)엔피케이,48830,Dec-19,13184409.0,36216135.0,11774756.0,34367573.0,34.26123805716511,36.404793057017265
4702,(주)엘디티,96870,Dec-11,,,2529282.0,5593420.0,45.21888218656922,
4703,(주)엘디티,96870,Dec-12,,,2341348.0,4577667.0,51.147189168631094,
4704,(주)엘디티,96870,Dec-13,,,1712951.0,3440125.0,49.79327786054286,
4705,(주)엘디티,96870,Dec-14,,,1473084.0,3973825.0,37.06967468371154,
4706,(주)엘디티,96870,Dec-15,,,1348369.0,3311583.0,40.71675087110908,
4707,(주)엘디티,96870,Dec-16,,,999314.0,2607549.0,38.32388192896855,
4708,(주)엘디티,96870,Dec-17,,,712856.0,837243.0,85.14326187259852,
4709,(주)엘디티,96870,Dec-18,,,639241.0,774722.0,82.51230764067627,
4710,(주)엘디티,96870,Dec-19,,,1717703.0,1943262.0,88.39276433131508,
