,회사명,거래소코드,회계년도,매출액(IFRS연결),재고자산(IFRS연결),매출액(IFRS개별),재고자산(IFRS개별),재고자산회전율(개별),재고자산회전율(연결)
9142,SNT모티브(주),64960,Dec-14,1099294316.0,161493201.0,781588273.0,123025077.0,6.353080949504303,6.807062521474201
9143,SNT모티브(주),64960,Dec-15,1210524500.0,148663223.0,874269406.0,117963106.0,7.411380012323514,8.142730095391515
9144,SNT모티브(주),64960,Dec-16,1153810828.0,142148536.0,812228736.0,116065326.0,6.9980308847794905,8.11693782059071
9145,SNT모티브(주),64960,Dec-17,1137470938.0,131109968.0,852121935.0,105073481.0,8.109771627343344,8.675701438657967
9146,SNT모티브(주),64960,Dec-18,1058426414.0,133170116.0,822007269.0,109039103.0,7.538646654127373,7.947927401369839
9147,SNT모티브(주),64960,Dec-19,976273915.0,130080224.0,889996132.0,112360241.0,7.920916901557732,7.505167849341957
9148,SNT중공업(주),3570,Dec-11,744220700.0,122904046.0,611097270.0,104460021.0,5.850058846915223,6.055298618891684
9149,SNT중공업(주),3570,Dec-12,807783351.0,135744536.0,581403685.0,114173483.0,5.092282986584547,5.950761443539798
9150,SNT중공업(주),3570,Dec-13,584031728.0,140996272.0,538416046.0,136577898.0,3.9421901631550957,4.142178510932545
9151,SNT중공업(주),3570,Dec-14,558453346.0,123356826.0,504532590.0,118556608.0,4.255626055023437,4.527137768606336
9152,SNT중공업(주),3570,Dec-15,504444993.0,121438153.0,443175886.0,115656174.0,3.8318394139512173,4.153925109516447
9153,SNT중공업(주),3570,Dec-16,468007770.0,92241762.0,398982563.0,86593356.0,4.6075424424017015,5.0737080456030315
9154,SNT중공업(주),3570,Dec-17,436273550.0,81128806.0,370450189.0,78863545.0,4.697356541606138,5.3775418560948625
9155,SNT중공업(주),3570,Dec-18,396259118.0,82803028.0,331676568.0,79661039.0,4.163598318118849,4.785563131821701
9156,SNT중공업(주),3570,Dec-19,375115531.0,87953988.0,295847915.0,82890777.0,3.5691294702183813,4.264906453133199
9157,STX엔진(주),77970,Dec-11,2089291831.0,598368400.0,1295460490.0,241187315.0,5.371180030757422,3.4916480064789517
9158,STX엔진(주),77970,Dec-12,1213228474.0,389965357.0,1075021065.0,245634277.0,4.376510795356138,3.1111185961064742
9159,STX엔진(주),77970,Dec-13,705046931.0,187111910.0,705046931.0,187111910.0,3.7680494576748216,3.7680494576748216
9160,STX엔진(주),77970,Dec-14,710985612.0,210422907.0,710738188.0,210422907.0,3.3776654744152927,3.378841315978968
9161,STX엔진(주),77970,Dec-15,,,633302756.0,197570900.0,3.205445518545494,
9162,STX엔진(주),77970,Dec-16,529846126.0,184870486.0,529846126.0,167556973.0,3.1621848766628173,2.866039558093659
9163,STX엔진(주),77970,Dec-17,470149443.0,148654760.0,456725746.0,136157036.0,3.354404292408363,3.1626934986811053
9164,STX엔진(주),77970,Dec-18,577328443.0,215308453.0,566487468.0,196100220.0,2.8887650814466195,2.6814016586705955
9165,STX엔진(주),77970,Dec-19,610607873.0,196958790.0,577489943.0,183587872.0,3.1455778462315855,3.100180870323178
9166,STX중공업(주),71970,Dec-11,1134046763.0,221715473.0,1113236285.0,219859280.0,5.063403668928598,5.114874246958849
9167,STX중공업(주),71970,Dec-12,907549686.0,134842577.0,888656566.0,132651758.0,6.699169158391403,6.730438606197803
9168,STX중공업(주),71970,Dec-13,1099448292.0,139816382.0,1084749456.0,139679330.0,7.765998419379589,7.863515535683079
9169,STX중공업(주),71970,Dec-14,1012751283.0,140730478.0,1002438548.0,140179308.0,7.151116397293102,7.196389136118759
9170,STX중공업(주),71970,Dec-15,1057213056.0,130450508.0,1048429670.0,129909107.0,8.070486313172793,8.10432302800998
9171,STX중공업(주),71970,Dec-16,416489347.0,106819314.0,408131794.0,105965226.0,3.8515634742288003,3.8990078797922254
9172,STX중공업(주),71970,Dec-17,252436194.0,69475757.0,246721178.0,69475757.0,3.551183731614468,3.6334428713025755
9173,STX중공업(주),71970,Dec-18,214807699.0,74766621.0,214807699.0,74766621.0,2.873042757944083,2.873042757944083
9174,STX중공업(주),71970,Dec-19,253982739.0,79063065.0,253982739.0,79063065.0,3.212406943748007,3.212406943748007
9175,가온미디어(주),78890,Dec-11,127281713.0,29131296.0,123165491.0,28697136.0,4.2919088162665435,4.369243064228931
9176,가온미디어(주),78890,Dec-12,191938249.0,27055489.0,193908918.0,25103085.0,7.724505494045851,7.094244313972665
9177,가온미디어(주),78890,Dec-13,289290419.0,18736312.0,283111680.0,18630059.0,15.196499377699233,15.440094027042248
9178,가온미디어(주),78890,Dec-14,343405943.0,43422257.0,341027660.0,34400880.0,9.913341170342154,7.908523571218327
9179,가온미디어(주),78890,Dec-15,375795398.0,63204626.0,356107104.0,59311920.0,6.003971950326343,5.945694512930114
9180,가온미디어(주),78890,Dec-16,436903297.0,55109833.0,427119276.0,54308989.0,7.864614750976123,7.927864651667516
9181,가온미디어(주),78890,Dec-17,528373716.0,76549110.0,519360954.0,69495324.0,7.47332229143935,6.902414881113575
9182,가온미디어(주),78890,Dec-18,609809065.0,128819145.0,589729513.0,126992152.0,4.643826438975536,4.733838786152478
9183,가온미디어(주),78890,Dec-19,601042248.0,76983557.0,591488593.0,76553547.0,7.726468807513256,7.807410717589991
9184,가온전선(주),500,Dec-11,1032656535.0,55341262.0,1032644771.0,53700252.0,19.229793763351427,18.65979375389018
9185,가온전선(주),500,Dec-12,1005948717.0,69603508.0,1005948717.0,68467216.0,14.692414498056998,14.45255772165966
9186,가온전선(주),500,Dec-13,897424992.0,59754364.0,881767699.0,57432742.0,15.353048945495237,15.018568217042692
9187,가온전선(주),500,Dec-14,888691318.0,64093781.0,827172307.0,62439350.0,13.247612395068174,13.865484359551202
9188,가온전선(주),500,Dec-15,780951401.0,59430586.0,716430935.0,57301345.0,12.50286419978449,13.14056369896807
9189,가온전선(주),500,Dec-16,749444963.0,56114826.0,693341856.0,52972448.0,13.088725973170053,13.35556066769235
9190,가온전선(주),500,Dec-17,836979323.0,67386013.0,753750274.0,64206533.0,11.739463864214565,12.420668410816946
9191,가온전선(주),500,Dec-18,840654318.0,63213008.0,752555194.0,59555138.0,12.636276554341961,13.298755186590709
9192,가온전선(주),500,Dec-19,830264392.0,57086106.0,757146962.0,51001731.0,14.845514988501076,14.544071231623331
9193,감성코퍼레이션(주),36620,Dec-11,,,16595642.0,1160303.0,14.30285192747067,
9194,감성코퍼레이션(주),36620,Dec-12,,,8454882.0,1066298.0,7.929192402123984,
9195,감성코퍼레이션(주),36620,Dec-13,,,8359834.0,399631.0,20.918882669262395,
9196,감성코퍼레이션(주),36620,Dec-14,,,11502751.0,1565023.0,7.349892621386395,
9197,감성코퍼레이션(주),36620,Dec-15,,,17022556.0,633012.0,26.891363828805773,
9198,감성코퍼레이션(주),36620,Dec-16,,,12002092.0,1388869.0,8.64162998814143,
9199,감성코퍼레이션(주),36620,Dec-17,,,14828772.0,626147.0,23.68257294213659,
9200,감성코퍼레이션(주),36620,Dec-18,8920928.0,36617.0,9122696.0,27749.0,328.75764892428555,243.62804162001257
9201,감성코퍼레이션(주),36620,Dec-19,7392646.0,1248658.0,7479508.0,1185622.0,6.3085097948587325,5.920473019834094
9202,강남제비스코(주),860,Dec-11,306769066.0,37663029.0,303206146.0,36495530.0,8.308035148414065,8.145098101376817
9203,강남제비스코(주),860,Dec-12,331265952.0,44076268.0,323851369.0,40989124.0,7.900909738885857,7.515744118807881
9204,강남제비스코(주),860,Dec-13,345011553.0,39947746.0,320478309.0,36466385.0,8.788321326613538,8.636571209799921
9205,강남제비스코(주),860,Dec-14,336965180.0,38598557.0,312174275.0,35152607.0,8.88054405182523,8.729994232685952
9206,강남제비스코(주),860,Dec-15,293873095.0,36803927.0,269973985.0,33135595.0,8.147552050898739,7.984829852531769
9207,강남제비스코(주),860,Dec-16,290286261.0,38720711.0,263219921.0,34608158.0,7.605718888592683,7.496924862769178
9208,강남제비스코(주),860,Dec-17,300025162.0,39136306.0,272342779.0,35061029.0,7.7676778682108845,7.666159447956074
9209,강남제비스코(주),860,Dec-18,307020826.0,48083457.0,259115677.0,37197760.0,6.965894639892294,6.385165401065069
9210,강남제비스코(주),860,Dec-19,332539413.0,50810941.0,254948075.0,40813881.0,6.24660210578847,6.544641891202133
9211,갤럭시아머니트리(주),94480,Dec-11,193528992.0,14361823.0,38999294.0,0.0,inf,13.475238623954633
9212,갤럭시아머니트리(주),94480,Dec-12,121099497.0,16158899.0,37136912.0,0.0,inf,7.494291349924274
9213,갤럭시아머니트리(주),94480,Dec-13,125745777.0,12262956.0,35827862.0,0.0,inf,10.254116299528434
9214,갤럭시아머니트리(주),94480,Dec-14,98315242.0,0.0,31853595.0,0.0,inf,inf
9215,갤럭시아머니트리(주),94480,Dec-15,39584971.0,0.0,37575033.0,0.0,inf,inf
9216,갤럭시아머니트리(주),94480,Dec-16,53853719.0,0.0,53240652.0,0.0,inf,inf
9217,갤럭시아머니트리(주),94480,Dec-17,69129594.0,0.0,69122271.0,0.0,inf,inf
9218,갤럭시아머니트리(주),94480,Dec-18,81383391.0,0.0,81383391.0,0.0,inf,inf
9219,갤럭시아머니트리(주),94480,Dec-19,85556494.0,0.0,85556494.0,0.0,inf,inf
9220,경남스틸(주),39240,Dec-11,,,337880729.0,40227910.0,8.399161900282664,
9221,경남스틸(주),39240,Dec-12,,,313154420.0,36930234.0,8.479621872961866,
9222,경남스틸(주),39240,Dec-13,,,305658636.0,31552965.0,9.68716049347502,
9223,경남스틸(주),39240,Dec-14,,,289477648.0,34378738.0,8.42025230827263,
9224,경남스틸(주),39240,Dec-15,,,291240518.0,40392016.0,7.210348649099367,
9225,경남스틸(주),39240,Dec-16,,,265518715.0,26736232.0,9.93104469620102,
9226,경남스틸(주),39240,Dec-17,,,286980520.0,39064514.0,7.346322547363574,
9227,경남스틸(주),39240,Dec-18,,,274946877.0,33980307.0,8.091359415911104,
9228,경남스틸(주),39240,Dec-19,,,318211303.0,33433997.0,9.517596804234923,
9229,경남제약(주),53950,Dec-11,,,44412124.0,12296478.0,3.6117759898403428,
9230,경남제약(주),53950,Dec-12,,,40303473.0,11253860.0,3.581302148773843,
9231,경남제약(주),53950,Dec-13,,,32757109.0,7518749.0,4.356723305964862,
9232,경남제약(주),53950,Dec-14,,,36013812.0,5435940.0,6.625130520204417,
9233,경남제약(주),53950,Dec-15,,,39087217.0,6098987.0,6.408804773645197,
9234,경남제약(주),53950,Dec-16,,,39758131.0,4743417.0,8.381749064018617,
9235,경남제약(주),53950,Dec-17,,,40171227.0,5425970.0,7.403510708684346,
9236,경남제약(주),53950,Dec-18,41432746.0,7050607.0,41467662.0,6993432.0,5.929515293778505,5.87647928752801
9237,경남제약(주),53950,Dec-19,44806055.0,9600895.0,44954173.0,9299890.0,4.83383921745311,4.666862308149397
9238,경동제약(주),11040,Dec-11,127314231.0,16213776.0,127481498.0,15533202.0,8.20703278049175,7.852225847945599
9239,경동제약(주),11040,Dec-12,124672636.0,20508979.0,122700571.0,17363914.0,7.066412042814771,6.078929428910137
9240,경동제약(주),11040,Dec-13,133074494.0,25298254.0,132437151.0,21368600.0,6.197745804591785,5.260224440785518
9241,경동제약(주),11040,Dec-14,153259968.0,26621925.0,152237086.0,22380470.0,6.802229175705425,5.756907811888134
9242,경동제약(주),11040,Dec-15,151893327.0,23134835.0,149325681.0,19869341.0,7.5153816626328975,6.565567768259424
9243,경동제약(주),11040,Dec-16,158599151.0,23872816.0,157010995.0,20754468.0,7.565165968118286,6.6435041010662506
9244,경동제약(주),11040,Dec-17,177772468.0,28194846.0,175565925.0,26017772.0,6.747923111940561,6.30514059200749
9245,경동제약(주),11040,Dec-18,179316262.0,26471406.0,175237279.0,24689622.0,7.097608825278897,6.773960627554124
9246,경동제약(주),11040,Dec-19,176500195.0,25105474.0,175990627.0,24615390.0,7.149617657896138,7.030347047022494
9247,경인전자(주),9140,Dec-11,32915330.0,2667092.0,12924385.0,370395.0,34.893519080981115,12.341280315789632
9248,경인전자(주),9140,Dec-12,44190721.0,2681889.0,21442651.0,165925.0,129.23098387825826,16.47746084942367
9249,경인전자(주),9140,Dec-13,46578830.0,3365274.0,22395266.0,223267.0,100.30710315451903,13.841021563177323
9250,경인전자(주),9140,Dec-14,34027801.0,2075008.0,20488117.0,151199.0,135.50431550473218,16.398877016377767
9251,경인전자(주),9140,Dec-15,28337543.0,1971381.0,15664232.0,45444.0,344.69307279288796,14.37446287653173
9252,경인전자(주),9140,Dec-16,26574422.0,3228200.0,15215858.0,79898.0,190.4410373225863,8.231962703673874
9253,경인전자(주),9140,Dec-17,22018252.0,2379316.0,8741249.0,125231.0,69.80099975245746,9.254025946952822
9254,경인전자(주),9140,Dec-18,18467479.0,1582096.0,7834328.0,153212.0,51.13390596036864,11.672792927862785
9255,경인전자(주),9140,Dec-19,13310900.0,1638987.0,5215908.0,147458.0,35.372160208330506,8.121418900821055
9256,경창산업(주),24910,Dec-11,399835323.0,40689584.0,383335870.0,37038774.0,10.349583115251061,9.82647851597598
9257,경창산업(주),24910,Dec-12,423087010.0,39136271.0,402047686.0,35136995.0,11.44228998524205,10.81061121025046
9258,경창산업(주),24910,Dec-13,526639874.0,42791249.0,499111497.0,38622940.0,12.922669713905778,12.307186312790263
9259,경창산업(주),24910,Dec-14,552775088.0,44808940.0,520926896.0,39581412.0,13.160897241361678,12.336267896540289
9260,경창산업(주),24910,Dec-15,598967028.0,63002449.0,513547198.0,40059707.0,12.81954453635919,9.507043575401331
9261,경창산업(주),24910,Dec-16,645787378.0,66567067.0,538331209.0,43504920.0,12.37403054643015,9.70130437022259
9262,경창산업(주),24910,Dec-17,550283024.0,69999336.0,468698520.0,50475993.0,9.285573044595676,7.861260626815088
9263,경창산업(주),24910,Dec-18,596493776.0,58699768.0,500886487.0,35277504.0,14.198467300861195,10.161773995427035
9264,경창산업(주),24910,Dec-19,531349032.0,58325941.0,450785699.0,37444872.0,12.038649751560106,9.109995019197376
9265,계룡건설산업(주),13580,Dec-11,1742432951.0,76529085.0,1278547084.0,74081801.0,17.25858533055912,22.768244922829012
9266,계룡건설산업(주),13580,Dec-12,1544875888.0,207329120.0,1056681591.0,84946289.0,12.439408518481603,7.451321300162756
9267,계룡건설산업(주),13580,Dec-13,1584999771.0,156301165.0,1050639848.0,80370873.0,13.072395617750724,10.14067790857477
9268,계룡건설산업(주),13580,Dec-14,1633254734.0,58131662.0,1074601305.0,45102492.0,23.825763441186353,28.095785976323885
9269,계룡건설산업(주),13580,Dec-15,1522160321.0,110176240.0,1124406620.0,84771215.0,13.264014441694625,13.8156858593105
9270,계룡건설산업(주),13580,Dec-16,1958513609.0,209551656.0,1418298386.0,99234528.0,14.292388088952265,9.346209170496843
9271,계룡건설산업(주),13580,Dec-17,2240832538.0,361957986.0,1481463089.0,203085505.0,7.294775119474923,6.1908636490203035
9272,계룡건설산업(주),13580,Dec-18,2292657938.0,311519599.0,1533433178.0,220042425.0,6.968806938025701,7.359594533889985
9273,계룡건설산업(주),13580,Dec-19,2275710115.0,412939455.0,1649389656.0,328962287.0,5.013917160662249,5.511001885252162
9274,계양전기(주),12200,Dec-11,234655339.0,39304818.0,220092997.0,34070020.0,6.460019600810331,5.970141853856187
9275,계양전기(주),12200,Dec-12,247421110.0,32694570.0,230796675.0,29122335.0,7.925074517548129,7.567651447931568
9276,계양전기(주),12200,Dec-13,260877192.0,35418433.0,242463549.0,31909927.0,7.5983736659754815,7.365576901722332
9277,계양전기(주),12200,Dec-14,286533015.0,43316631.0,271730762.0,40090975.0,6.777853669061429,6.61484996374718
9278,계양전기(주),12200,Dec-15,293584375.0,35770341.0,281439707.0,34040782.0,8.267721552342717,8.207480465450413
9279,계양전기(주),12200,Dec-16,339878931.0,38659693.0,317306131.0,35776313.0,8.869168016279374,8.791557941238695
9280,계양전기(주),12200,Dec-17,339922486.0,41183800.0,323602676.0,38020181.0,8.511339701407524,8.253791199452213
9281,계양전기(주),12200,Dec-18,365071318.0,47000266.0,353546149.0,42911384.0,8.238982667163567,7.767430890710278
9282,계양전기(주),12200,Dec-19,375025412.0,48755921.0,365594740.0,42271819.0,8.648663545801046,7.691894734180081
9283,고려산업(주),2140,Dec-11,176877638.0,22229677.0,176725355.0,22229677.0,7.949974036959691,7.95682447387787
9284,고려산업(주),2140,Dec-12,191116449.0,26149215.0,186853034.0,26149215.0,7.145646016524779,7.308687813381779
9285,고려산업(주),2140,Dec-13,202395094.0,22094362.0,198975686.0,22094362.0,9.005722183786071,9.160486009960369
9286,고려산업(주),2140,Dec-14,185090600.0,23352146.0,180738229.0,23352146.0,7.739683924552373,7.926063840128441
9287,고려산업(주),2140,Dec-15,185420059.0,17581946.0,181565997.0,17536060.0,10.353864950279595,10.546048713834066
9288,고려산업(주),2140,Dec-16,172279708.0,14896170.0,165242167.0,13560648.0,12.185418204203811,11.56536935333042
9289,고려산업(주),2140,Dec-17,174524412.0,17793914.0,167855863.0,15732247.0,10.669541547370823,9.80809573430556
9290,고려산업(주),2140,Dec-18,158429984.0,26250323.0,151001858.0,25372759.0,5.951337731935261,6.035353698314493
9291,고려산업(주),2140,Dec-19,192457071.0,29120581.0,186152585.0,29086155.0,6.400041016077925,6.608970851234046
9292,고려신용정보(주),49720,Dec-11,,,80609515.0,0.0,inf,
9293,고려신용정보(주),49720,Dec-12,83357918.0,91435.0,82050410.0,0.0,inf,911.6631268113961
9294,고려신용정보(주),49720,Dec-13,82423369.0,253213.0,79191124.0,0.0,inf,325.510021207442
9295,고려신용정보(주),49720,Dec-14,81646668.0,240701.0,80535701.0,0.0,inf,339.203692548016
9296,고려신용정보(주),49720,Dec-15,82837483.0,30723.0,82347863.0,0.0,inf,2696.2693421866356
9297,고려신용정보(주),49720,Dec-16,84869062.0,20016.0,84493481.0,0.0,inf,4240.061051159073
9298,고려신용정보(주),49720,Dec-17,,,87786993.0,0.0,inf,
9299,고려신용정보(주),49720,Dec-18,,,103511313.0,0.0,inf,
9300,고려신용정보(주),49720,Dec-19,116456558.0,0.0,116259222.0,0.0,inf,inf
9301,고려아연(주),10130,Dec-11,5556409360.0,882471500.0,4857562193.0,759232019.0,6.3979943830582835,6.29641791264647
9302,고려아연(주),10130,Dec-12,5497530087.0,996778558.0,4926649428.0,837328512.0,5.883771252733838,5.51529729735619
9303,고려아연(주),10130,Dec-13,4817733929.0,987068040.0,4232415605.0,856657302.0,4.940616971475952,4.880852923776156
9304,고려아연(주),10130,Dec-14,4938531768.0,1278213212.0,4214904855.0,1123715231.0,3.75086564524816,3.8636212813610005
9305,고려아연(주),10130,Dec-15,4771442958.0,1015212270.0,4087039959.0,922572945.0,4.430045321782116,4.699946108807373
9306,고려아연(주),10130,Dec-16,5847513112.0,1203959118.0,5044841798.0,1049958832.0,4.804799620943614,4.85690338199673
9307,고려아연(주),10130,Dec-17,6596671357.0,1355253600.0,5452393303.0,1142554453.0,4.772108050240998,4.867481154080683
9308,고려아연(주),10130,Dec-18,6883323140.0,1287964177.0,5527738464.0,1103850428.0,5.007687929256299,5.344343626103818
9309,고려아연(주),10130,Dec-19,6694810890.0,1555733553.0,5218822665.0,1322440414.0,3.9463575142978047,4.303314585643574
9310,고려제강(주),2240,Dec-11,1120070235.0,239222666.0,525491432.0,100962511.0,5.2048173801857995,4.682124205571725
9311,고려제강(주),2240,Dec-12,1118626320.0,207566133.0,547093272.0,88845883.0,6.157778543323161,5.389252590643003
9312,고려제강(주),2240,Dec-13,1080621027.0,200734520.0,543415683.0,94267021.0,5.764642578447451,5.383334301444515
9313,고려제강(주),2240,Dec-14,1341239003.0,361671294.0,557169324.0,101923054.0,5.466568181914957,3.708447491550159
9314,고려제강(주),2240,Dec-15,1473202477.0,296212882.0,509762637.0,79858360.0,6.38333465650935,4.973458504076808
9315,고려제강(주),2240,Dec-16,1417444526.0,270542639.0,449611059.0,71943692.0,6.249485486510756,5.239264802174122
9316,고려제강(주),2240,Dec-17,1550456863.0,272182197.0,459185339.0,74211459.0,6.187526093510707,5.6963933721205136
9317,고려제강(주),2240,Dec-18,1577235683.0,322701066.0,467174937.0,83098531.0,5.621939778935443,4.887606051477995
9318,고려제강(주),2240,Dec-19,1639715935.0,331584643.0,495658416.0,84594207.0,5.859247737850418,4.945090098759489
9319,고려제약(주),14570,Dec-11,,,46545751.0,7205860.0,6.459430380273833,
9320,고려제약(주),14570,Dec-12,,,43900158.0,8554300.0,5.131940427621196,
9321,고려제약(주),14570,Dec-13,,,41554805.0,8822974.0,4.709841035460379,
9322,고려제약(주),14570,Dec-14,,,45392248.0,9539661.0,4.758266357682941,
9323,고려제약(주),14570,Dec-15,,,47390586.0,9918298.0,4.778096604881201,
9324,고려제약(주),14570,Dec-16,,,55308133.0,8317820.0,6.649354398147592,
9325,고려제약(주),14570,Dec-17,,,55402563.0,9074006.0,6.105634380228534,
9326,고려제약(주),14570,Dec-18,,,52027667.0,9382876.0,5.544959455928012,
9327,고려제약(주),14570,Dec-19,,,55529402.0,11839201.0,4.690299793035019,
9328,광동제약(주),9290,Dec-11,313986323.0,48504786.0,313293097.0,44942919.0,6.970911190703924,6.473306015616686
9329,광동제약(주),9290,Dec-12,332641298.0,61037238.0,331814544.0,57509596.0,5.769724829922297,5.449809147655076
9330,광동제약(주),9290,Dec-13,468384620.0,72529284.0,467417083.0,68553446.0,6.8182871944905585,6.457869072580394
9331,광동제약(주),9290,Dec-14,522274345.0,73973314.0,520972514.0,69650086.0,7.479854569023791,7.060307518465375
9332,광동제약(주),9290,Dec-15,955453632.0,79874080.0,572260618.0,73712840.0,7.763377696477303,11.961998585774008
9333,광동제약(주),9290,Dec-16,1056428809.0,96791079.0,636317841.0,85563898.0,7.436756107114241,10.914526626983877
9334,광동제약(주),9290,Dec-17,1141565921.0,114061843.0,688537398.0,104261649.0,6.603937349964607,10.008306818258232
9335,광동제약(주),9290,Dec-18,1180219947.0,114471495.0,697077550.0,106520433.0,6.544073567556752,10.310164526111937
9336,광동제약(주),9290,Dec-19,1238254696.0,146952708.0,748889470.0,141372363.0,5.297283387701456,8.426212166161648
9337,광전자(주),17900,Dec-11,389845571.0,64904055.0,323121838.0,41635745.0,7.7606834704170655,6.006490210819647
9338,광전자(주),17900,Dec-12,318555624.0,35918199.0,247425915.0,26554545.0,9.3176484477516,8.868919736203923
9339,광전자(주),17900,Dec-13,307661696.0,28245784.0,243823179.0,15953863.0,15.283018225742568,10.892305060464953
9340,광전자(주),17900,Dec-14,235622682.0,28693989.0,169793272.0,18975592.0,8.947982861351573,8.211569398733651
9341,광전자(주),17900,Dec-15,206228996.0,22155738.0,178084378.0,15903473.0,11.197829430087378,9.308152858640954
9342,광전자(주),17900,Dec-16,170928368.0,20421718.0,167087928.0,15329883.0,10.899491405120314,8.369930874571866
9343,광전자(주),17900,Dec-17,177386000.0,25252550.0,175514146.0,20370821.0,8.615958384789694,7.024478716010858
9344,광전자(주),17900,Dec-18,176929800.0,29320406.0,172091905.0,22553260.0,7.630466948015497,6.034357095873775
9345,광전자(주),17900,Dec-19,166182499.0,28994568.0,159105643.0,21730611.0,7.321728919633231,5.731504570097406
9346,광진실업(주),26910,Dec-11,,,77397539.0,22209356.0,3.4849069464238407,
9347,광진실업(주),26910,Dec-12,,,73294427.0,17426827.0,4.205838905728507,
9348,광진실업(주),26910,Dec-13,,,56242214.0,13177602.0,4.268015834747476,
9349,광진실업(주),26910,Dec-14,,,46726213.0,13350808.0,3.4998790335386443,
9350,광진실업(주),26910,Dec-15,,,42106391.0,13630189.0,3.0892008173914536,
9351,광진실업(주),26910,Dec-16,,,38235287.0,11200846.0,3.413607061466607,
9352,광진실업(주),26910,Dec-17,,,42494221.0,10338892.0,4.11013298136783,
9353,광진실업(주),26910,Dec-18,,,43646396.0,9998128.0,4.3654568135154905,
9354,광진실업(주),26910,Dec-19,,,42982094.0,10324752.0,4.163014666114982,
9355,국도화학(주),7690,Dec-11,874826284.0,79671813.0,647898271.0,59149944.0,10.953489169829139,10.980373748994516
9356,국도화학(주),7690,Dec-12,841385314.0,79638171.0,620364704.0,61696596.0,10.05508803111277,10.565100923776866
9357,국도화학(주),7690,Dec-13,911946964.0,95231001.0,655660067.0,74751803.0,8.77116056986612,9.576156445105518
9358,국도화학(주),7690,Dec-14,977957815.0,102227545.0,668499923.0,70808708.0,9.440928127088549,9.566480492121766
9359,국도화학(주),7690,Dec-15,1011877773.0,93990333.0,705926474.0,70267864.0,10.04622075889485,10.765764315357837
9360,국도화학(주),7690,Dec-16,952633436.0,84126724.0,628092178.0,60110063.0,10.449035430224054,11.323790951374738
9361,국도화학(주),7690,Dec-17,1075981117.0,106183445.0,701100095.0,77041307.0,9.100314134078749,10.133228555543663
9362,국도화학(주),7690,Dec-18,1280615690.0,128547795.0,834411310.0,98849943.0,8.441191615052322,9.962175469443096
9363,국도화학(주),7690,Dec-19,1121448683.0,134325366.0,854061501.0,107497850.0,7.944917047178153,8.348748389042171
9364,국일신동(주),60480,Dec-14,,,33676665.0,11376746.0,2.9601315701343776,
9365,국일신동(주),60480,Dec-15,,,30074323.0,9732532.0,3.090082108129724,
9366,국일신동(주),60480,Dec-16,,,27699446.0,4517455.0,6.131648461357114,
9367,국일신동(주),60480,Dec-17,,,33305118.0,6148754.0,5.416563746085792,
9368,국일신동(주),60480,Dec-18,,,29257233.0,8487046.0,3.4472810681125092,
9369,국일신동(주),60480,Dec-19,,,28614669.0,8588163.0,3.331873067616439,
9370,국일제지(주),78130,Dec-11,229898811.0,51304516.0,57244830.0,12379508.0,4.624160346275474,4.481063830716189
9371,국일제지(주),78130,Dec-12,140597175.0,31881719.0,56469045.0,12132085.0,4.65452104893759,4.409962179266432
9372,국일제지(주),78130,Dec-13,107403122.0,25704689.0,52618557.0,11536678.0,4.5609799458735,4.178347460262989
9373,국일제지(주),78130,Dec-14,96901970.0,26525107.0,48690355.0,12475187.0,3.9029759634064,3.653216931415206
9374,국일제지(주),78130,Dec-15,,,41456781.0,14605930.0,2.83835271016635,
9375,국일제지(주),78130,Dec-16,,,40446022.0,12573397.0,3.216793520478197,
9376,국일제지(주),78130,Dec-17,,,43992705.0,11858674.0,3.7097490832448887,
9377,국일제지(주),78130,Dec-18,,,48707045.0,12922340.0,3.7692124646155416,
9378,국일제지(주),78130,Dec-19,83852676.0,24933394.0,83852676.0,24933394.0,3.3630670577780144,3.3630670577780144
9379,국제약품(주),2720,Mar-11,132045610.0,23865993.0,131308308.0,23865993.0,5.501900046647965,5.532793460552846
9380,국제약품(주),2720,Dec-12,126768061.0,18092810.0,122228356.0,17881542.0,6.835448307534104,7.0065435385658725
9381,국제약품(주),2720,Dec-13,120461297.0,21752186.0,117282673.0,20465197.0,5.730835280989477,5.537893846623048
9382,국제약품(주),2720,Dec-14,122426377.0,25137592.0,117519247.0,23747306.0,4.948740164463287,4.870250778197052
9383,국제약품(주),2720,Dec-15,117636992.0,20167033.0,111651493.0,17885789.0,6.242469538246258,5.833133312173387
9384,국제약품(주),2720,Dec-16,120684006.0,17867327.0,114992377.0,17478883.0,6.578931674295205,6.754452190862125
9385,국제약품(주),2720,Dec-17,123310224.0,17161676.0,122290581.0,16747438.0,7.3020470952034575,7.185208717377021
9386,국제약품(주),2720,Dec-18,107681163.0,14183645.0,106305203.0,13837452.0,7.68242614319457,7.591924572280257
9387,국제약품(주),2720,Dec-19,111121601.0,16595367.0,108709297.0,16296426.0,6.670744677391227,6.695941162373812
9388,그랜드코리아레저(주),114090,Dec-11,,,524911870.0,3037127.0,172.83171563125282,
9389,그랜드코리아레저(주),114090,Dec-12,,,502404460.0,2708789.0,185.4719802834403,
9390,그랜드코리아레저(주),114090,Dec-13,,,561327447.0,2412064.0,232.71664723655758,
9391,그랜드코리아레저(주),114090,Dec-14,,,540680448.0,1951915.0,276.99999641377826,
