,회사명,거래소코드,회계년도,당기순이익(IFRS연결),전기순이익(IFRS연결),당기순이익(IFRS개별),전기순이익(IFRS개별),순이익증가율(개별),순이익증가율(연결)
8933,(주)협진,138360,Dec-17,-5028762.0,-5028762.0,-5101849.0,-5101849.0,0.0,0.0
8934,(주)협진,138360,Dec-18,-33708831.0,-33708831.0,-33869004.0,-33869004.0,0.0,0.0
8935,(주)협진,138360,Dec-19,-88215.0,,-148002.0,-88215.0,0.0,
8936,(주)형지아이앤씨,11080,Dec-11,,,-6317427.0,-6317427.0,0.0,
8937,(주)형지아이앤씨,11080,Dec-12,,,-9974800.0,-9974800.0,0.0,
8938,(주)형지아이앤씨,11080,Dec-13,,1203729.0,1203729.0,846284.0,42.237003180965246,0.0
8939,(주)형지아이앤씨,11080,Dec-14,1747070.0,1747070.0,2107104.0,2107104.0,0.0,20.607874899116794
8940,(주)형지아이앤씨,11080,Dec-15,3490187.0,3490187.0,5410285.0,5410285.0,0.0,55.014186918924395
8941,(주)형지아이앤씨,11080,Dec-16,-4099558.0,-4099558.0,-4437967.0,-4437967.0,0.0,0.0
8942,(주)형지아이앤씨,11080,Dec-17,-25932879.0,,-27563804.0,-25932879.0,0.0,
8943,(주)형지아이앤씨,11080,Dec-18,,-6227894.0,-6227894.0,-6227894.0,0.0,0.0
8944,(주)형지아이앤씨,11080,Dec-19,-88042.0,-88042.0,-88042.0,-88042.0,0.0,0.0
8945,(주)형지엘리트,93240,Jun-11,3914756.0,3914756.0,5337136.0,5337136.0,0.0,36.33380982109739
8946,(주)형지엘리트,93240,Jun-12,3602196.0,3602196.0,4789610.0,4789610.0,0.0,32.96361441742758
8947,(주)형지엘리트,93240,Jun-13,3064099.0,3064099.0,3245604.0,3245604.0,0.0,5.923601032473158
8948,(주)형지엘리트,93240,Jun-14,2432794.0,2432794.0,1796305.0,1796305.0,0.0,-26.162881033083778
8949,(주)형지엘리트,93240,Jun-15,23523668.0,23523668.0,1029059.0,1029059.0,0.0,-95.62543137405272
8950,(주)형지엘리트,93240,Jun-16,-23967584.0,-23967584.0,1936803.0,1936803.0,0.0,-108.0809271389223
8951,(주)형지엘리트,93240,Jun-17,-9937457.0,-9937457.0,4712956.0,4712956.0,0.0,-147.4261775422022
8952,(주)형지엘리트,93240,Jun-18,-6205358.0,-6205358.0,205904.0,205904.0,0.0,-103.3181647215197
8953,(주)형지엘리트,93240,Jun-19,-9595882.0,-9595882.0,-17885103.0,-9005028.0,0.0,0.0
8954,(주)혜인,3010,Dec-11,2020478.0,2020478.0,3396734.0,3396734.0,0.0,68.11536675974693
8955,(주)혜인,3010,Dec-12,-6104948.0,-5333366.0,-9864673.0,-8959676.0,0.0,0.0
8956,(주)혜인,3010,Dec-13,-6739591.0,-6739591.0,-3654617.0,-3654617.0,0.0,0.0
8957,(주)혜인,3010,Dec-14,1095126.0,1095126.0,449069.0,449069.0,0.0,-58.99385093587405
8958,(주)혜인,3010,Dec-15,-4494081.0,-4494081.0,-7947467.0,-7947467.0,0.0,0.0
8959,(주)혜인,3010,Dec-16,301155.0,301155.0,719188.0,719188.0,0.0,138.80991515996746
8960,(주)혜인,3010,Dec-17,1274930.0,1274930.0,3686859.0,3686859.0,0.0,189.1812883844603
8961,(주)혜인,3010,Dec-18,-749056.0,-749056.0,-465986.0,-465986.0,0.0,0.0
8962,(주)혜인,3010,Dec-19,4247863.0,4247863.0,5081566.0,5081566.0,0.0,19.626409797114448
8963,(주)호텔신라,8770,Dec-11,56118371.0,56118371.0,56024651.0,56024651.0,0.0,-0.16700413488482013
8964,(주)호텔신라,8770,Dec-12,100990802.0,,101382395.0,101382395.0,0.0,
8965,(주)호텔신라,8770,Dec-13,10809989.0,10809989.0,14127724.0,14127724.0,0.0,30.691381832118424
8966,(주)호텔신라,8770,Dec-14,73482882.0,73482882.0,112733501.0,112733501.0,0.0,53.41464288240627
8967,(주)호텔신라,8770,Dec-15,18482065.0,18482065.0,81440566.0,81440566.0,0.0,340.6464645590198
8968,(주)호텔신라,8770,Dec-16,27830466.0,27830466.0,40465633.0,40465633.0,0.0,45.400486646540514
8969,(주)호텔신라,8770,Dec-17,25286263.0,25286263.0,22347808.0,22347808.0,0.0,-11.620756297599215
8970,(주)호텔신라,8770,Dec-18,110308150.0,110308150.0,92575919.0,92575919.0,0.0,-16.075177582073493
8971,(주)호텔신라,8770,Dec-19,169427576.0,169427576.0,134734038.0,134734038.0,0.0,-20.476913392185935
8972,(주)홈센타홀딩스,60560,Dec-11,1760113.0,1760113.0,2352201.0,2352201.0,0.0,33.639203846571206
8973,(주)홈센타홀딩스,60560,Dec-12,4142920.0,4261258.0,3283663.0,3316096.0,-0.9780476801636695,-22.941464703615694
8974,(주)홈센타홀딩스,60560,Dec-13,2455847.0,2455847.0,1604037.0,1604037.0,0.0,-34.68497833944866
8975,(주)홈센타홀딩스,60560,Dec-14,-937252.0,-937252.0,-680151.0,-680151.0,0.0,0.0
8976,(주)홈센타홀딩스,60560,Dec-15,4278643.0,4278643.0,2552848.0,2552848.0,0.0,-40.33510157309222
8977,(주)홈센타홀딩스,60560,Dec-16,15827395.0,15827395.0,526563.0,526563.0,0.0,-96.673091181461
8978,(주)홈센타홀딩스,60560,Dec-17,-57535926.0,-57535926.0,-47655976.0,-47655976.0,0.0,0.0
8979,(주)홈센타홀딩스,60560,Dec-18,-35454761.0,-35454761.0,-36608830.0,-36608830.0,0.0,0.0
8980,(주)홈센타홀딩스,60560,Dec-19,-222701.0,-222701.0,-4583120.0,-4583120.0,0.0,0.0
8981,(주)홈캐스트,64240,Dec-11,8348874.0,8348874.0,6560037.0,6560037.0,0.0,-21.426086919026446
8982,(주)홈캐스트,64240,Dec-12,-3136942.0,-3136942.0,-1864860.0,-1864860.0,0.0,0.0
8983,(주)홈캐스트,64240,Dec-13,-16160300.0,-16160300.0,-18661129.0,-18661129.0,0.0,0.0
8984,(주)홈캐스트,64240,Dec-14,1319263.0,1319263.0,2285968.0,2285968.0,0.0,73.27613978410673
8985,(주)홈캐스트,64240,Dec-15,7738535.0,7738535.0,10409543.0,10409543.0,0.0,34.51568029349224
8986,(주)홈캐스트,64240,Dec-16,12115749.0,12115749.0,14834165.0,14834165.0,0.0,22.437044544253922
8987,(주)홈캐스트,64240,Dec-17,-17111544.0,-17111544.0,-24238901.0,-24238901.0,0.0,0.0
8988,(주)홈캐스트,64240,Dec-18,-20328281.0,-20328281.0,-19980212.0,-19980212.0,0.0,0.0
8989,(주)홈캐스트,64240,Dec-19,-14366083.0,-14366083.0,-10259508.0,-10259508.0,0.0,0.0
8990,(주)화승엔터프라이즈,241590,Dec-16,34935212.0,34935212.0,34673265.0,34673265.0,0.0,-0.749807958801
8991,(주)화승엔터프라이즈,241590,Dec-17,41613967.0,41613967.0,41455935.0,470667.0,8707.911963235154,-0.37975711375942467
8992,(주)화승엔터프라이즈,241590,Dec-18,17078475.0,17078475.0,3042282.0,3042282.0,0.0,-82.18645400130866
8993,(주)화승엔터프라이즈,241590,Dec-19,65186144.0,65186144.0,6098777.0,6098777.0,0.0,-90.64405926511009
8994,(주)화승인더스트리,6060,Dec-11,7573028.0,7573028.0,6807882.0,6807882.0,0.0,-10.10356755580463
8995,(주)화승인더스트리,6060,Dec-12,4178162.0,4178162.0,3016222.0,3016222.0,0.0,-27.809835999657267
8996,(주)화승인더스트리,6060,Dec-13,-6182755.0,-6416338.0,-12297401.0,-5073730.0,0.0,0.0
8997,(주)화승인더스트리,6060,Dec-14,2582378.0,-11083942.0,-720917.0,-14387236.0,0.0,0.0
8998,(주)화승인더스트리,6060,Dec-15,21512912.0,21512912.0,21553128.0,21553128.0,0.0,0.186938895115631
8999,(주)화승인더스트리,6060,Dec-16,48736804.0,48736804.0,106258988.0,106258988.0,0.0,118.02617176128334
9000,(주)화승인더스트리,6060,Dec-17,48475913.0,48475913.0,34807900.0,5474881.0,535.7745492550432,-28.19547307958902
9001,(주)화승인더스트리,6060,Dec-18,25917796.0,25917796.0,23186814.0,23186814.0,0.0,-10.537091965690294
9002,(주)화승인더스트리,6060,Dec-19,80878438.0,80878438.0,18235805.0,18235805.0,0.0,-77.45282246919754
9003,(주)화승코퍼레이션,13520,Dec-11,24572228.0,24572228.0,9542882.0,9542882.0,0.0,-61.163953061155055
9004,(주)화승코퍼레이션,13520,Dec-12,11334195.0,11334195.0,6234742.0,6234742.0,0.0,-44.99175283290961
9005,(주)화승코퍼레이션,13520,Dec-13,-34733710.0,-34733710.0,1986679.0,-22785617.0,-108.71900462471567,-105.71974315441685
9006,(주)화승코퍼레이션,13520,Dec-14,11656460.0,9463886.0,15233554.0,13080207.0,16.462637020958468,60.96510460924824
9007,(주)화승코퍼레이션,13520,Dec-15,76993134.0,76993134.0,76786126.0,76786126.0,0.0,-0.26886553286686876
9008,(주)화승코퍼레이션,13520,Dec-16,58798996.0,58798996.0,57485908.0,57485908.0,0.0,-2.233180988328442
9009,(주)화승코퍼레이션,13520,Dec-17,-41805900.0,-41805900.0,-36796743.0,-36796743.0,0.0,0.0
9010,(주)화승코퍼레이션,13520,Dec-18,-33202199.0,-33202199.0,-32726013.0,-32726013.0,0.0,0.0
9011,(주)화승코퍼레이션,13520,Dec-19,23531096.0,23531096.0,20607511.0,20607511.0,0.0,-12.42434691524781
9012,(주)화신,10690,Dec-11,37942460.0,37942460.0,49846786.0,49846786.0,0.0,31.37468155728439
9013,(주)화신,10690,Dec-12,24552087.0,24552087.0,27613521.0,27613521.0,0.0,12.469139588825982
9014,(주)화신,10690,Dec-13,1615536.0,1615536.0,40673105.0,50845461.0,-20.00641905872385,2417.6229437165125
9015,(주)화신,10690,Dec-14,43899943.0,43899943.0,70577827.0,70577827.0,0.0,60.76974632973898
9016,(주)화신,10690,Dec-15,-24566393.0,-24566393.0,41153619.0,41153619.0,0.0,-267.5199896053116
9017,(주)화신,10690,Dec-16,48217844.0,48217844.0,39760173.0,39760173.0,0.0,-17.54054163018985
9018,(주)화신,10690,Dec-17,-30941150.0,-30941150.0,-24948000.0,-24948000.0,0.0,0.0
9019,(주)화신,10690,Dec-18,-57119792.0,-57119792.0,-33289509.0,-33289509.0,0.0,0.0
9020,(주)화신,10690,Dec-19,6622599.0,6622599.0,11794526.0,11794526.0,0.0,78.09512549378272
9021,(주)화신정공,126640,Dec-11,,,1576334.0,1576334.0,0.0,
9022,(주)화신정공,126640,Dec-12,,,6270229.0,6270229.0,0.0,
9023,(주)화신정공,126640,Dec-13,,,5378353.0,5378353.0,0.0,
9024,(주)화신정공,126640,Dec-14,,,5011213.0,5011213.0,0.0,
9025,(주)화신정공,126640,Dec-15,,,4345006.0,4345006.0,0.0,
9026,(주)화신정공,126640,Dec-16,,,3807301.0,3807301.0,0.0,
9027,(주)화신정공,126640,Dec-17,,,3096810.0,3096810.0,0.0,
9028,(주)화신정공,126640,Dec-18,,,1062236.0,1062236.0,0.0,
9029,(주)화신정공,126640,Dec-19,,,3454277.0,3454277.0,0.0,
9030,(주)화인베스틸,133820,Dec-14,,,18269744.0,18269744.0,0.0,
9031,(주)화인베스틸,133820,Dec-15,,,1209267.0,1209267.0,0.0,
9032,(주)화인베스틸,133820,Dec-16,,,756909.0,756909.0,0.0,
9033,(주)화인베스틸,133820,Dec-17,,,1101225.0,1101225.0,0.0,
9034,(주)화인베스틸,133820,Dec-18,,,1971121.0,1971121.0,0.0,
9035,(주)화인베스틸,133820,Dec-19,,,-7494971.0,-7494971.0,0.0,
9036,(주)황금에스티,32560,Dec-11,9289761.0,9289761.0,8066249.0,8066249.0,0.0,-13.17054335412935
9037,(주)황금에스티,32560,Dec-12,5830634.0,6119453.0,4610487.0,4610487.0,0.0,-24.65851114470526
9038,(주)황금에스티,32560,Dec-13,6835604.0,6835604.0,4711630.0,4711630.0,0.0,-31.072221269693216
9039,(주)황금에스티,32560,Dec-14,8871015.0,8871015.0,5391696.0,5391696.0,0.0,-39.22120523976118
9040,(주)황금에스티,32560,Dec-15,5381220.0,5381220.0,2004431.0,2004431.0,0.0,-62.75136493211576
9041,(주)황금에스티,32560,Dec-16,24896294.0,24896294.0,11845940.0,11845940.0,0.0,-52.418862020186616
9042,(주)황금에스티,32560,Dec-17,22654142.0,22654142.0,11176308.0,11176308.0,0.0,-50.66549860948166
9043,(주)황금에스티,32560,Dec-18,17287404.0,17287404.0,5432303.0,5432303.0,0.0,-68.57652542857215
9044,(주)황금에스티,32560,Dec-19,23664534.0,23664534.0,9554796.0,9554796.0,0.0,-59.62398414437403
9045,(주)효성,4800,Dec-11,-93794795.0,-93794795.0,108045215.0,108045215.0,0.0,-215.1931884919627
9046,(주)효성,4800,Dec-12,107375682.0,141611850.0,192424199.0,216377950.0,-11.070329023821515,35.88142447118656
9047,(주)효성,4800,Dec-13,-236244457.0,-236244457.0,-323942727.0,-323942727.0,0.0,0.0
9048,(주)효성,4800,Dec-14,291989965.0,291989965.0,184871797.0,184871797.0,0.0,-36.68556486179243
9049,(주)효성,4800,Dec-15,525890998.0,525890998.0,317726270.0,317726270.0,0.0,-39.58324610835039
9050,(주)효성,4800,Dec-16,475401956.0,475401956.0,538371676.0,538371676.0,0.0,13.245574446058868
9051,(주)효성,4800,Dec-17,340839217.0,340839217.0,316067279.0,316067279.0,0.0,-7.267924805730317
9052,(주)효성,4800,Dec-18,3425976747.0,3425976747.0,3019515877.0,3019515877.0,0.0,-11.8640872374841
9053,(주)효성,4800,Dec-19,150009465.0,150009465.0,43810825.0,100542852.0,-56.42571885667218,-70.7946261924206
9054,(주)후성,93370,Dec-11,14662106.0,14662106.0,14640318.0,14640318.0,0.0,-0.14860075353431057
9055,(주)후성,93370,Dec-12,16861175.0,16861175.0,18044664.0,18044664.0,0.0,7.019018544081291
9056,(주)후성,93370,Dec-13,-30294675.0,-30294675.0,-28959760.0,-28959760.0,0.0,0.0
9057,(주)후성,93370,Dec-14,-68698008.0,-68698008.0,-67234041.0,-67234041.0,0.0,0.0
9058,(주)후성,93370,Dec-15,13721206.0,13721206.0,13702574.0,13702574.0,0.0,-0.13578981322778816
9059,(주)후성,93370,Dec-16,65591685.0,61439771.0,65565456.0,60593863.0,8.2047797480745,6.71500712461966
9060,(주)후성,93370,Dec-17,28223115.0,28223115.0,30484993.0,30484993.0,0.0,8.014274824022792
9061,(주)후성,93370,Dec-18,28050996.0,28050996.0,34509025.0,34509025.0,0.0,23.022458810375213
9062,(주)후성,93370,Dec-19,205810.0,205810.0,13419127.0,13419127.0,0.0,6420.153053787474
9063,(주)휠라홀딩스,81660,Dec-11,676762.0,676762.0,39609484.0,39609484.0,0.0,5752.793744329617
9064,(주)휠라홀딩스,81660,Dec-12,121690067.0,122281479.0,28540193.0,28540193.0,0.0,-76.66024876915334
9065,(주)휠라홀딩스,81660,Dec-13,96150463.0,96150463.0,17020246.0,17020246.0,0.0,-82.29832132997633
9066,(주)휠라홀딩스,81660,Dec-14,60421924.0,57590324.0,9602666.0,9602666.0,0.0,-83.32590384454167
9067,(주)휠라홀딩스,81660,Dec-15,-133328122.0,-133328122.0,-430366.0,-430366.0,0.0,0.0
9068,(주)휠라홀딩스,81660,Dec-16,311126247.0,311126247.0,-17845231.0,-17845231.0,0.0,-105.73568805977337
9069,(주)휠라홀딩스,81660,Dec-17,108109559.0,108109559.0,-3389427.0,-33728556.0,0.0,-103.13517789856122
9070,(주)휠라홀딩스,81660,Dec-18,210049967.0,210049967.0,59872465.0,59872465.0,0.0,-71.49608454830178
9071,(주)휠라홀딩스,81660,Dec-19,338143799.0,338143799.0,108120895.0,108120895.0,0.0,-68.02517292354665
9072,(주)휴네시온,290270,Dec-18,1005966.0,1005966.0,1005966.0,1005966.0,0.0,0.0
9073,(주)휴네시온,290270,Dec-19,1793386.0,1793386.0,1798083.0,1798083.0,0.0,0.261906806454391
9074,(주)휴니드테크놀러지스,5870,Dec-11,,,-2975756.0,-2975756.0,0.0,
9075,(주)휴니드테크놀러지스,5870,Dec-12,,,-7729115.0,-7729115.0,0.0,
9076,(주)휴니드테크놀러지스,5870,Dec-13,,,-906629.0,-906629.0,0.0,
9077,(주)휴니드테크놀러지스,5870,Dec-14,,,1647679.0,1647679.0,0.0,
9078,(주)휴니드테크놀러지스,5870,Dec-15,,,1168369.0,1168369.0,0.0,
9079,(주)휴니드테크놀러지스,5870,Dec-16,,,17923978.0,18354300.0,-2.3445296197621275,
9080,(주)휴니드테크놀러지스,5870,Dec-17,,,17577615.0,17577615.0,0.0,
9081,(주)휴니드테크놀러지스,5870,Dec-18,,,26482992.0,26482992.0,0.0,
9082,(주)휴니드테크놀러지스,5870,Dec-19,,,7964233.0,7964233.0,0.0,
9083,(주)휴맥스,115160,Dec-11,34835383.0,34835383.0,32895101.0,32895101.0,0.0,-5.569859817530926
9084,(주)휴맥스,115160,Dec-12,13719455.0,13719455.0,9358585.0,9358585.0,0.0,-31.786029401313684
9085,(주)휴맥스,115160,Dec-13,25962147.0,25962147.0,11609257.0,11609257.0,0.0,-55.28391007107386
9086,(주)휴맥스,115160,Dec-14,20433416.0,20433416.0,30876116.0,30876116.0,0.0,51.10599226286979
9087,(주)휴맥스,115160,Dec-15,30157025.0,30157025.0,20789263.0,20789263.0,0.0,-31.063282933246896
9088,(주)휴맥스,115160,Dec-16,3247962.0,3247962.0,-24845172.0,-24845172.0,0.0,-864.9465110737134
9089,(주)휴맥스,115160,Dec-17,-31668504.0,-31668504.0,10678227.0,10678227.0,0.0,-133.71876044413085
9090,(주)휴맥스,115160,Dec-18,-46173745.0,-46173745.0,-82303324.0,-82303324.0,0.0,0.0
9091,(주)휴맥스,115160,Dec-19,20251100.0,20251100.0,-16674044.0,-16674044.0,0.0,-182.33648542548306
9092,(주)휴맥스홀딩스,28080,Dec-11,10347990.0,10347990.0,5109225.0,5109225.0,0.0,-50.625918656666656
9093,(주)휴맥스홀딩스,28080,Dec-12,4809521.0,4809521.0,4732677.0,4732677.0,0.0,-1.5977474679910983
9094,(주)휴맥스홀딩스,28080,Dec-13,7193237.0,7193237.0,-854843.0,-854843.0,0.0,-111.88398213488587
9095,(주)휴맥스홀딩스,28080,Dec-14,2226922.0,2226922.0,-1797166.0,-1797166.0,0.0,-180.7017937763424
9096,(주)휴맥스홀딩스,28080,Dec-15,-23700293.0,-23700293.0,-37372005.0,-37372005.0,0.0,0.0
9097,(주)휴맥스홀딩스,28080,Dec-16,-2440783.0,-2440783.0,-7058438.0,-7058438.0,0.0,0.0
9098,(주)휴맥스홀딩스,28080,Dec-17,-29113224.0,,-659818.0,-29113224.0,0.0,
9099,(주)휴맥스홀딩스,28080,Dec-18,,-13728436.0,-13728436.0,-6335300.0,0.0,0.0
9100,(주)휴맥스홀딩스,28080,Dec-19,5832166.0,5832166.0,-7364911.0,-7364911.0,0.0,-226.2808877525091
9101,(주)휴먼엔,32860,Dec-11,,,1582485.0,1582485.0,0.0,
9102,(주)휴먼엔,32860,Dec-12,,,-13946005.0,-13946005.0,0.0,
9103,(주)휴먼엔,32860,Dec-13,,,-28423979.0,-28423979.0,0.0,
9104,(주)휴먼엔,32860,Dec-14,,,-33633119.0,-33633119.0,0.0,
9105,(주)휴먼엔,32860,Dec-15,,-34709037.0,-34709037.0,-34709037.0,0.0,0.0
9106,(주)휴먼엔,32860,Dec-16,-6325225.0,-6325225.0,-6003416.0,-6003416.0,0.0,0.0
9107,(주)휴먼엔,32860,Dec-17,273197.0,273197.0,274185.0,274185.0,0.0,0.3616437955028715
9108,(주)휴먼엔,32860,Dec-18,-9968876.0,-9968876.0,-11836217.0,-11836217.0,0.0,0.0
9109,(주)휴먼엔,32860,Dec-19,-3486175.0,,-1003671.0,-3486175.0,0.0,
9110,(주)휴메딕스,200670,Dec-14,,,6641897.0,6641897.0,0.0,
9111,(주)휴메딕스,200670,Dec-15,,11622598.0,11622598.0,11622598.0,0.0,0.0
9112,(주)휴메딕스,200670,Dec-16,10470224.0,10470224.0,10104567.0,10104567.0,0.0,-3.492351262016939
9113,(주)휴메딕스,200670,Dec-17,13376373.0,13806598.0,9726714.0,10081160.0,-3.5159247546909285,-29.550248366759135
9114,(주)휴메딕스,200670,Dec-18,10760132.0,10760132.0,7724123.0,7724123.0,0.0,-28.21535088974744
9115,(주)휴메딕스,200670,Dec-19,12129999.0,12129999.0,8768923.0,8768923.0,0.0,-27.70879041292585
9116,(주)휴비스,79980,Dec-12,52620551.0,52620551.0,48722970.0,48722970.0,0.0,-7.406955886873931
9117,(주)휴비스,79980,Dec-13,37421375.0,37421375.0,29182711.0,29182711.0,0.0,-22.015930734773917
9118,(주)휴비스,79980,Dec-14,28410731.0,28410731.0,21718322.0,21718322.0,0.0,-23.555919768484657
9119,(주)휴비스,79980,Dec-15,21119901.0,21119901.0,21927639.0,21927639.0,0.0,3.824534972962226
9120,(주)휴비스,79980,Dec-16,9069810.0,9069810.0,10702744.0,10702744.0,0.0,18.004059621976637
9121,(주)휴비스,79980,Dec-17,23164068.0,23164068.0,13939621.0,13939621.0,0.0,-39.822223799377554
9122,(주)휴비스,79980,Dec-18,18991820.0,18991820.0,3764532.0,3764532.0,0.0,-80.17813985178883
9123,(주)휴비스,79980,Dec-19,-293324.0,-293324.0,8430816.0,8430816.0,0.0,-2974.2332710586247
9124,(주)휴비츠,65510,Dec-11,9465874.0,9465874.0,7337181.0,7337181.0,0.0,-22.4880766424738
9125,(주)휴비츠,65510,Dec-12,11792085.0,11792085.0,9607767.0,9607767.0,0.0,-18.523594427957406
9126,(주)휴비츠,65510,Dec-13,326768.0,326768.0,-1575721.0,-1575721.0,0.0,-582.2139866816824
9127,(주)휴비츠,65510,Dec-14,1618849.0,1618849.0,914673.0,914673.0,0.0,-43.49855977920115
9128,(주)휴비츠,65510,Dec-15,7420541.0,7420541.0,4757568.0,4757568.0,0.0,-35.886507466234605
9129,(주)휴비츠,65510,Dec-16,11370199.0,11370199.0,10466712.0,10466712.0,0.0,-7.946096633840796
9130,(주)휴비츠,65510,Dec-17,3461194.0,3461194.0,2435801.0,2435801.0,0.0,-29.625412502159662
9131,(주)휴비츠,65510,Dec-18,7550013.0,7550013.0,6130102.0,6130102.0,0.0,-18.806735829461488
9132,(주)휴비츠,65510,Dec-19,8334022.0,8334022.0,6909967.0,6909967.0,0.0,-17.08724790983274
9133,(주)휴센텍,215090,Dec-15,,,,,,
9134,(주)휴센텍,215090,Dec-16,,,,,,
9135,(주)휴센텍,215090,Dec-17,,,,,,
9136,(주)휴센텍,215090,Dec-18,,,-1555238.0,-1555238.0,0.0,
9137,(주)휴센텍,215090,Dec-19,,,-5782475.0,-5782475.0,0.0,
9138,(주)휴스틸,5010,Dec-11,35440965.0,35440965.0,32950549.0,32950549.0,0.0,-7.026941845404039
9139,(주)휴스틸,5010,Dec-12,25882232.0,,29280353.0,29280353.0,0.0,
9140,(주)휴스틸,5010,Dec-13,6185710.0,6185710.0,7646624.0,7646624.0,0.0,23.61756370731895
9141,(주)휴스틸,5010,Dec-14,15041925.0,15041925.0,13961188.0,13961188.0,0.0,-7.1848317286517585
9142,(주)휴스틸,5010,Dec-15,693208.0,693208.0,1980263.0,1980263.0,0.0,185.66649548187553
9143,(주)휴스틸,5010,Dec-16,-556247.0,-556247.0,2137411.0,2137411.0,0.0,-484.2557353118309
9144,(주)휴스틸,5010,Dec-17,3685364.0,3685364.0,6658085.0,6658085.0,0.0,80.66288703096899
9145,(주)휴스틸,5010,Dec-18,17184417.0,17184417.0,8729207.0,8729207.0,0.0,-49.202774816276865
9146,(주)휴스틸,5010,Dec-19,-12543042.0,-12543042.0,-4752871.0,-4752871.0,0.0,0.0
9147,(주)휴엠앤씨,263920,Dec-17,,685114.0,685114.0,685114.0,0.0,0.0
9148,(주)휴엠앤씨,263920,Dec-18,-66820.0,-66820.0,135431.0,135431.0,0.0,-302.6803352289734
9149,(주)휴엠앤씨,263920,Dec-19,-5069758.0,-5069758.0,-5937116.0,-5937116.0,0.0,0.0
9150,(주)휴온스,243070,Dec-16,14814752.0,14814752.0,16454306.0,16454306.0,0.0,11.06703642423443
9151,(주)휴온스,243070,Dec-17,34087057.0,34760326.0,35979307.0,36412638.0,-1.190056595185439,3.506816938368189
9152,(주)휴온스,243070,Dec-18,44595080.0,44595080.0,43415147.0,43415147.0,0.0,-2.6458815636164417
9153,(주)휴온스,243070,Dec-19,37412975.0,37412975.0,40647144.0,40647144.0,0.0,8.644511696811065
9154,(주)휴온스글로벌,84110,Dec-11,,4629494.0,4875488.0,2976785.0,63.78367937220861,5.31362606798929
9155,(주)휴온스글로벌,84110,Dec-12,7196043.0,7196043.0,6345993.0,6345993.0,0.0,-11.812742086171525
9156,(주)휴온스글로벌,84110,Dec-13,22845434.0,22845434.0,12342500.0,12342500.0,0.0,-45.97388694826283
9157,(주)휴온스글로벌,84110,Dec-14,24491213.0,24491213.0,17462194.0,17462194.0,0.0,-28.700166872094087
9158,(주)휴온스글로벌,84110,Dec-15,40509543.0,40509543.0,27096687.0,27096687.0,0.0,-33.11036118082103
9159,(주)휴온스글로벌,84110,Dec-16,526207281.0,526207281.0,506066815.0,506066815.0,0.0,-3.8274776361370755
9160,(주)휴온스글로벌,84110,Dec-17,48799151.0,49844793.0,10219900.0,10219900.0,0.0,-79.49655443448225
9161,(주)휴온스글로벌,84110,Dec-18,60762312.0,60762312.0,10753747.0,10753747.0,0.0,-82.30194565341753
9162,(주)휴온스글로벌,84110,Dec-19,57348919.0,57348919.0,9926852.0,9926852.0,0.0,-82.69042874199599
9163,(주)흥국,10240,Dec-11,7056788.0,7056788.0,5456907.0,5456907.0,0.0,-22.67151854356402
9164,(주)흥국,10240,Dec-12,3525892.0,3525892.0,2771908.0,2771908.0,0.0,-21.3842057555932
9165,(주)흥국,10240,Dec-13,3254945.0,3254945.0,1697429.0,1697429.0,0.0,-47.850762455279586
9166,(주)흥국,10240,Dec-14,1669997.0,1669997.0,1538305.0,1538305.0,0.0,-7.885762669034733
9167,(주)흥국,10240,Dec-15,1410304.0,1410304.0,1552149.0,1552149.0,0.0,10.057760596296973
9168,(주)흥국,10240,Dec-16,3618605.0,3618605.0,2913815.0,2913815.0,0.0,-19.476842595420067
9169,(주)흥국,10240,Dec-17,6952612.0,6952612.0,4516747.0,4516747.0,0.0,-35.035250061415766
9170,(주)흥국,10240,Dec-18,8316697.0,8316697.0,6645575.0,6645575.0,0.0,-20.093578015406834
9171,(주)흥국,10240,Dec-19,7002937.0,7002937.0,4490031.0,4490031.0,0.0,-35.883601408951705
9172,(주)흥국에프엔비,189980,Dec-15,6602856.0,6602856.0,7161700.0,7161700.0,0.0,8.463670872119593
9173,(주)흥국에프엔비,189980,Dec-16,3347480.0,3347480.0,2664279.0,2664279.0,0.0,-20.409412453547148
9174,(주)흥국에프엔비,189980,Dec-17,2619599.0,2619599.0,2233591.0,2233591.0,0.0,-14.735385072295415
9175,(주)흥국에프엔비,189980,Dec-18,2760835.0,2760835.0,3108837.0,3108837.0,0.0,12.604954660455988
9176,(주)흥국에프엔비,189980,Dec-19,5303380.0,5303380.0,4912882.0,4912882.0,0.0,-7.36319102157492
9177,(주)희림종합건축사사무소,37440,Dec-11,,,-3582613.0,-3582613.0,0.0,
9178,(주)희림종합건축사사무소,37440,Dec-12,,1030421.0,1030421.0,1030421.0,0.0,0.0
9179,(주)희림종합건축사사무소,37440,Dec-13,1306698.0,1306698.0,1146678.0,1146678.0,0.0,-12.24613491411175
9180,(주)희림종합건축사사무소,37440,Dec-14,-13960890.0,-13960890.0,-13630896.0,-13630896.0,0.0,0.0
9181,(주)희림종합건축사사무소,37440,Dec-15,3648859.0,3648859.0,3873519.0,3873519.0,0.0,6.156993186089139
9182,(주)희림종합건축사사무소,37440,Dec-16,2147517.0,2147517.0,2561454.0,2561454.0,0.0,19.275144271267706
