,회사명,거래소코드,회계년도,당기순이익(IFRS연결),매출액(IFRS연결),당기순이익(IFRS개별),매출액(IFRS개별),매출액순이익률(개별),매출액순이익률(연결)
7817,(주)특수건설,26150,Dec-15,,,-2180964.0,149042834.0,-1.463313559912582,
7818,(주)특수건설,26150,Dec-16,,,-6939200.0,138116060.0,-5.024180388580445,
7819,(주)특수건설,26150,Dec-17,437417.0,131132091.0,437417.0,128027954.0,0.3416574164732805,0.3335697590607321
7820,(주)특수건설,26150,Dec-18,709871.0,186200582.0,709871.0,168210145.0,0.422014379691546,0.3812399469299188
7821,(주)특수건설,26150,Dec-19,784653.0,193202917.0,784653.0,182821495.0,0.4291907797822132,0.4061289612930637
7822,(주)티라유텍,322180,Dec-19,,,2616116.0,28539531.0,9.166639774143452,
7823,(주)티로보틱스,117730,Dec-18,5193142.0,66524525.0,5429766.0,67518871.0,8.041849514930426,7.806357129194083
7824,(주)티로보틱스,117730,Dec-19,-3373264.0,51553281.0,-2651311.0,52360467.0,-5.063574012813904,-6.543257644455258
7825,(주)티비씨,33830,Dec-11,4911358.0,37600065.0,4946391.0,37073824.0,13.342003781428105,13.06209975966797
7826,(주)티비씨,33830,Dec-12,4276132.0,36927962.0,4381538.0,36264741.0,12.082088218967288,11.579658796226013
7827,(주)티비씨,33830,Dec-13,3603325.0,33499370.0,3632641.0,33499370.0,10.84390840782976,10.756396314318748
7828,(주)티비씨,33830,Dec-14,3318219.0,35232833.0,3299175.0,35232833.0,9.363921998551747,9.417973854103643
7829,(주)티비씨,33830,Dec-15,3631552.0,41125286.0,3683161.0,40871385.0,9.011588425496225,8.83046016993049
7830,(주)티비씨,33830,Dec-16,2650260.0,38827003.0,2766638.0,38513717.0,7.183513344089847,6.825816558646054
7831,(주)티비씨,33830,Dec-17,3067238.0,42211580.0,3103854.0,41921451.0,7.403975592352468,7.266342553394116
7832,(주)티비씨,33830,Dec-18,3382632.0,40608939.0,3361497.0,40359498.0,8.328887044135188,8.329771925338902
7833,(주)티비씨,33830,Dec-19,5567951.0,49281263.0,5474514.0,49031092.0,11.165392767511683,11.298312301776843
7834,(주)티비에이치글로벌,84870,Dec-11,18678741.0,471634836.0,-1491726.0,181462213.0,-0.8220587500495212,3.960424373741553
7835,(주)티비에이치글로벌,84870,Dec-12,16415869.0,521060092.0,-4805221.0,173470827.0,-2.7700455938911275,3.1504752046909785
7836,(주)티비에이치글로벌,84870,Dec-13,36609524.0,555207099.0,1156390.0,166970170.0,0.6925728110596042,6.593850126545302
7837,(주)티비에이치글로벌,84870,Dec-14,24229860.0,549843829.0,-12383931.0,146244923.0,-8.467939088729938,4.406680355777895
7838,(주)티비에이치글로벌,84870,Dec-15,-9770098.0,632110049.0,-35557716.0,128501368.0,-27.671079735120017,-1.5456324441379037
7839,(주)티비에이치글로벌,84870,Dec-16,266116.0,722249786.0,-24879551.0,158895899.0,-15.657767857180504,0.03684542455509983
7840,(주)티비에이치글로벌,84870,Dec-17,993367.0,694474511.0,-12415544.0,180047261.0,-6.895713898141444,0.14303865502127838
7841,(주)티비에이치글로벌,84870,Dec-18,,,-57648858.0,208807277.0,-27.608644118279464,
7842,(주)티비에이치글로벌,84870,Dec-19,,,-77400561.0,210778625.0,-36.72125719579013,
7843,(주)티사이언티픽,57680,Dec-11,,,-1752598.0,10719098.0,-16.350237678580793,
7844,(주)티사이언티픽,57680,Dec-12,,,-2553421.0,9688822.0,-26.354297767055684,
7845,(주)티사이언티픽,57680,Dec-13,-4794186.0,8662180.0,-3461522.0,8662180.0,-39.96132613268254,-55.34618306246234
7846,(주)티사이언티픽,57680,Dec-14,,,1026689.0,25144567.0,4.083144482066444,
7847,(주)티사이언티픽,57680,Dec-15,-2332872.0,37020529.0,-2332872.0,37020529.0,-6.301563113806397,-6.301563113806397
7848,(주)티사이언티픽,57680,Dec-16,-10841654.0,29775243.0,-10841654.0,29775243.0,-36.41163902507865,-36.41163902507865
7849,(주)티사이언티픽,57680,Dec-17,,,-4718832.0,44382402.0,-10.63221409242339,
7850,(주)티사이언티픽,57680,Dec-18,,,2339026.0,5213668.0,44.86334764699248,
7851,(주)티사이언티픽,57680,Dec-19,,,5290352.0,7690404.0,68.79160054530296,
7852,(주)티씨케이,64760,Dec-11,,,12109601.0,59442486.0,20.37196257235944,
7853,(주)티씨케이,64760,Dec-12,,,6808691.0,48811038.0,13.949080533792376,
7854,(주)티씨케이,64760,Dec-13,,,1912932.0,35055732.0,5.456830854366413,
7855,(주)티씨케이,64760,Dec-14,,,4749166.0,45221490.0,10.502011322492912,
7856,(주)티씨케이,64760,Dec-15,,,13166447.0,61929728.0,21.260301676119102,
7857,(주)티씨케이,64760,Dec-16,,,22741014.0,89446645.0,25.424110652780772,
7858,(주)티씨케이,64760,Dec-17,,,37299878.0,130310060.0,28.623943538971584,
7859,(주)티씨케이,64760,Dec-18,,,46856952.0,170518830.0,27.479048501564314,
7860,(주)티씨케이,64760,Dec-19,,,46830053.0,171378814.0,27.325462177606152,
7861,(주)티앤알바이오팹,246710,Dec-18,,,-4693360.0,974315.0,-481.708687642087,
7862,(주)티앤알바이오팹,246710,Dec-19,,,-6250992.0,1287126.0,-485.65501745749833,
7863,(주)티에스넥스젠,43220,Dec-11,,,-3664235.0,25509487.0,-14.364204972056083,
7864,(주)티에스넥스젠,43220,Dec-12,,,-7166990.0,3513154.0,-204.0044359000488,
7865,(주)티에스넥스젠,43220,Dec-13,,,-1600635.0,15274093.0,-10.479411117897474,
7866,(주)티에스넥스젠,43220,Dec-14,-5654238.0,17706854.0,-5214052.0,17731354.0,-29.4058310493378,-31.932482190229837
7867,(주)티에스넥스젠,43220,Dec-15,-24143827.0,18479203.0,-17670018.0,14425574.0,-122.4909178657293,-130.65404931154228
7868,(주)티에스넥스젠,43220,Dec-16,-10082612.0,32850567.0,-5164227.0,18536385.0,-27.859946801924973,-30.692353042186454
7869,(주)티에스넥스젠,43220,Dec-17,-13284055.0,37440454.0,-16165737.0,23192844.0,-69.70140013876694,-35.480485893680665
7870,(주)티에스넥스젠,43220,Dec-18,-21548193.0,39527527.0,-25548698.0,27959282.0,-91.37823353260646,-54.51439701755184
7871,(주)티에스넥스젠,43220,Dec-19,924485.0,42661536.0,363359.0,32394970.0,1.121652528154834,2.1670223031819575
7872,(주)티에스이,131290,Dec-11,16549463.0,132771090.0,13058699.0,100975654.0,12.932522328600118,12.46465853372146
7873,(주)티에스이,131290,Dec-12,3959120.0,99437986.0,2830806.0,62746280.0,4.511512076891252,3.9814965681223677
7874,(주)티에스이,131290,Dec-13,-553806.0,110666845.0,-893020.0,74874934.0,-1.1926821865378874,-0.5004263020238808
7875,(주)티에스이,131290,Dec-14,7596560.0,145648441.0,5046893.0,105755004.0,4.772249831317675,5.215682329205295
7876,(주)티에스이,131290,Dec-15,2384223.0,132224417.0,851608.0,81413248.0,1.0460312306911033,1.8031639345401689
7877,(주)티에스이,131290,Dec-16,-13786805.0,126712203.0,-12502316.0,61654193.0,-20.27812771793153,-10.880408258705753
7878,(주)티에스이,131290,Dec-17,16887315.0,185749435.0,12550557.0,101235629.0,12.39737148272176,9.091448918808286
7879,(주)티에스이,131290,Dec-18,12802451.0,184431173.0,12658338.0,107150369.0,11.81362053918825,6.94158736386717
7880,(주)티에스이,131290,Dec-19,15990194.0,191490314.0,13216446.0,114955821.0,11.49697847836692,8.350393117011652
7881,(주)티에스트릴리온,317240,Dec-19,,,,,,
7882,(주)티에이치엔,19180,Dec-11,7563158.0,146087670.0,6359925.0,138565321.0,4.589838896270446,5.177136441425892
7883,(주)티에이치엔,19180,Dec-12,-10089701.0,162925090.0,5232798.0,166347384.0,3.1457050145134833,-6.192846663457421
7884,(주)티에이치엔,19180,Dec-13,-26701270.0,225496090.0,-9134703.0,190518114.0,-4.794663776694745,-11.841123276239513
7885,(주)티에이치엔,19180,Dec-14,-7692037.0,229346898.0,6893912.0,179696159.0,3.8364270212364415,-3.3538875245655166
7886,(주)티에이치엔,19180,Dec-15,-4264830.0,276197806.0,10652138.0,240960633.0,4.420696388193834,-1.5441216068168189
7887,(주)티에이치엔,19180,Dec-16,15233186.0,293815684.0,11286826.0,258025320.0,4.374309466993394,5.184606142400485
7888,(주)티에이치엔,19180,Dec-17,3140979.0,312716520.0,6585273.0,263401715.0,2.500087366553403,1.0044173553734865
7889,(주)티에이치엔,19180,Dec-18,4772684.0,372768605.0,5176679.0,331053733.0,1.5636975161370557,1.2803342169869696
7890,(주)티에이치엔,19180,Dec-19,17138535.0,402190764.0,7264464.0,356789121.0,2.0360665649331833,4.261295020688243
7891,(주)티엘아이,62860,Dec-11,-1574652.0,117886986.0,-1970820.0,52328977.0,-3.766211596301605,-1.335730137336788
7892,(주)티엘아이,62860,Dec-12,6721489.0,129817683.0,-3586647.0,64400824.0,-5.5692563809432,5.1776374717764755
7893,(주)티엘아이,62860,Dec-13,-10887739.0,115998945.0,2016307.0,67278651.0,2.996949210530395,-9.386067261215178
7894,(주)티엘아이,62860,Dec-14,-1444577.0,133379534.0,4490386.0,85727352.0,5.2379851882045765,-1.0830574651730303
7895,(주)티엘아이,62860,Dec-15,-2661824.0,132750768.0,3659241.0,88281306.0,4.144978326442067,-2.005128889348497
7896,(주)티엘아이,62860,Dec-16,-475571.0,77429304.0,803216.0,72365334.0,1.1099458201906454,-0.6142002774556775
7897,(주)티엘아이,62860,Dec-17,-3595727.0,67241628.0,-13738178.0,63190870.0,-21.740764132540033,-5.347471658479179
7898,(주)티엘아이,62860,Dec-18,-20671954.0,48492103.0,-20718245.0,45356294.0,-45.678875350794755,-42.62952670870966
7899,(주)티엘아이,62860,Dec-19,1086893.0,41981841.0,2065530.0,38672133.0,5.341132851399741,2.588959831466181
7900,(주)티움바이오,321550,Dec-19,,,-7091426.0,1113000.0,-637.1451931716083,
7901,(주)티웨이항공,91810,Dec-18,37880339.0,731788991.0,35360926.0,731917177.0,4.831274235827916,5.176401868007878
7902,(주)티웨이항공,91810,Dec-19,-43209992.0,810449906.0,-44402706.0,810637178.0,-5.477506732364549,-5.3316055292379785
7903,(주)티웨이홀딩스,4870,Dec-11,,,-5636495.0,8879012.0,-63.48110578068821,
7904,(주)티웨이홀딩스,4870,Dec-12,,,-3015339.0,7273315.0,-41.45756096085485,
7905,(주)티웨이홀딩스,4870,Dec-13,5413039.0,132566061.0,-408211.0,6709514.0,-6.084062124320778,4.083276638958141
7906,(주)티웨이홀딩스,4870,Dec-14,7195656.0,236206014.0,535375.0,17752275.0,3.015810649620964,3.0463474990099106
7907,(주)티웨이홀딩스,4870,Dec-15,2688288.0,288870360.0,335944.0,21988238.0,1.527835017976429,0.9306209193632743
7908,(주)티웨이홀딩스,4870,Dec-16,3588148.0,411870541.0,2020832.0,29114533.0,6.940973430691813,0.8711834527636196
7909,(주)티웨이홀딩스,4870,Dec-17,37114720.0,612787407.0,-1720882.0,28755176.0,-5.984599085743728,6.056704099338647
7910,(주)티웨이홀딩스,4870,Dec-18,33829536.0,737489328.0,-5376928.0,5700337.0,-94.3264933283769,4.587122106802879
7911,(주)티웨이홀딩스,4870,Dec-19,-47661884.0,817530537.0,-4144649.0,7080631.0,-58.535023220388126,-5.8299821037755315
7912,(주)티케이케미칼,104480,Dec-11,38165047.0,1007351548.0,16632656.0,1000564178.0,1.6623277512539532,3.7886522411935584
7913,(주)티케이케미칼,104480,Dec-12,,,-28503137.0,852763702.0,-3.3424425703335108,
7914,(주)티케이케미칼,104480,Dec-13,,,11631634.0,848025474.0,1.3716137494237586,
7915,(주)티케이케미칼,104480,Dec-14,,,11134046.0,808487120.0,1.3771457484690666,
7916,(주)티케이케미칼,104480,Dec-15,,,12220612.0,658977656.0,1.8544804802911252,
7917,(주)티케이케미칼,104480,Dec-16,,,7739562.0,612392890.0,1.2638229682908304,
7918,(주)티케이케미칼,104480,Dec-17,,,20210361.0,714390502.0,2.8290355125690065,
7919,(주)티케이케미칼,104480,Dec-18,,,28284309.0,789034201.0,3.584674652144768,
7920,(주)티케이케미칼,104480,Dec-19,9491938.0,620804114.0,9491938.0,612702078.0,1.5491930484361764,1.5289747258343718
7921,(주)티플랙스,81150,Dec-11,4577611.0,138460771.0,4511274.0,138191727.0,3.2645036703246353,3.3060707137041727
7922,(주)티플랙스,81150,Dec-12,2655228.0,121333472.0,2339061.0,118863955.0,1.9678471913541833,2.1883722242778973
7923,(주)티플랙스,81150,Dec-13,639206.0,109769137.0,586624.0,108475891.0,0.5407874455716616,0.5823185072503576
7924,(주)티플랙스,81150,Dec-14,1624978.0,102754411.0,688330.0,100664742.0,0.68378459659689,1.5814192151809423
7925,(주)티플랙스,81150,Dec-15,782325.0,93233989.0,1545705.0,92088256.0,1.6785039343127532,0.8390984965793966
7926,(주)티플랙스,81150,Dec-16,,,1377882.0,100401651.0,1.3723698627226757,
7927,(주)티플랙스,81150,Dec-17,,,2859251.0,117694298.0,2.4293878706001544,
7928,(주)티플랙스,81150,Dec-18,,,2106448.0,121665673.0,1.731341263365222,
7929,(주)티플랙스,81150,Dec-19,,,2219506.0,131217033.0,1.691477050849031,
7930,(주)티피씨,130740,Dec-11,,,3013905.0,43591439.0,6.913983729695182,
7931,(주)티피씨,130740,Dec-12,,,3718665.0,44568189.0,8.34376510115769,
7932,(주)티피씨,130740,Dec-13,,,1533428.0,44500080.0,3.4458994231021602,
7933,(주)티피씨,130740,Dec-14,,,3171049.0,49314279.0,6.430285637958937,
7934,(주)티피씨,130740,Dec-15,,,3969402.0,50815110.0,7.811460016518709,
7935,(주)티피씨,130740,Dec-16,4734335.0,54390115.0,4630929.0,50731367.0,9.128334744064752,8.70440336447165
7936,(주)티피씨,130740,Dec-17,1511039.0,51592715.0,1762748.0,45175625.0,3.901989181112602,2.928783647071103
7937,(주)티피씨,130740,Dec-18,2270010.0,78436414.0,504595.0,46243067.0,1.0911797870154245,2.894076723089355
7938,(주)티피씨,130740,Dec-19,-2856259.0,84685070.0,618323.0,41688505.0,1.4831978263552508,-3.3728011324782514
7939,(주)티피씨메카트로닉스,48770,Jun-11,7201730.0,85580776.0,6428092.0,73093769.0,8.79430912914068,8.415125845552044
7940,(주)티피씨메카트로닉스,48770,Jun-12,1114761.0,76882299.0,2546168.0,63842912.0,3.988176479168118,1.4499579415542712
7941,(주)티피씨메카트로닉스,48770,Jun-13,1974917.0,79376433.0,2295845.0,64891281.0,3.537986867603985,2.4880394915201087
7942,(주)티피씨메카트로닉스,48770,Dec-14,2429220.0,78617990.0,1561797.0,64539548.0,2.4199069383008385,3.0899034686590183
7943,(주)티피씨메카트로닉스,48770,Dec-15,1392605.0,86740197.0,736333.0,74243663.0,0.9917789212528483,1.6054897823208771
7944,(주)티피씨메카트로닉스,48770,Dec-16,-4531082.0,92337671.0,-6639032.0,74444535.0,-8.918091838440526,-4.907078498871821
7945,(주)티피씨메카트로닉스,48770,Dec-17,4092462.0,101897097.0,3392737.0,86574975.0,3.9188425985684665,4.016269472328539
7946,(주)티피씨메카트로닉스,48770,Dec-18,4147039.0,104628102.0,3299091.0,80418607.0,4.102397595621123,3.963599569071797
7947,(주)티피씨메카트로닉스,48770,Dec-19,-4060322.0,101092281.0,-2456833.0,79264294.0,-3.0995456794202947,-4.0164510681087515
7948,(주)파나진,46210,Dec-11,-1592465.0,41453442.0,-1426808.0,40731377.0,-3.5029702040272297,-3.8415748443760114
7949,(주)파나진,46210,Dec-12,,,-7342372.0,28641189.0,-25.635709467229173,
7950,(주)파나진,46210,Dec-13,,,-4764864.0,4216038.0,-113.01757716605022,
7951,(주)파나진,46210,Dec-14,,,-2194825.0,5011385.0,-43.796774743908124,
7952,(주)파나진,46210,Dec-15,,,-629744.0,5920043.0,-10.637490302013008,
7953,(주)파나진,46210,Dec-16,,,-1557631.0,6961089.0,-22.376254634871067,
7954,(주)파나진,46210,Dec-17,,,-6548618.0,7394731.0,-88.55789345143184,
7955,(주)파나진,46210,Dec-18,,,-4118661.0,7703747.0,-53.463087507936066,
7956,(주)파나진,46210,Dec-19,,,3504944.0,7950193.0,44.08627564135865,
7957,(주)파라다이스,34230,Dec-11,32512622.0,373999219.0,23348943.0,358251746.0,6.5174680265201,8.693232592017793
7958,(주)파라다이스,34230,Dec-12,79805859.0,518513911.0,58294358.0,401798843.0,14.508343917754885,15.391266715696657
7959,(주)파라다이스,34230,Dec-13,107719577.0,639358241.0,85208520.0,491178874.0,17.3477575096196,16.848078290430607
7960,(주)파라다이스,34230,Dec-14,105826130.0,676154687.0,79856524.0,490022427.0,16.296503914911632,15.65117154915174
7961,(주)파라다이스,34230,Dec-15,71831881.0,615357061.0,61960658.0,444511022.0,13.939059985783658,11.673203340393618
7962,(주)파라다이스,34230,Dec-16,57622078.0,694856269.0,48591930.0,520751140.0,9.331123115736242,8.29266145686886
7963,(주)파라다이스,34230,Dec-17,-39852528.0,668041930.0,7302900.0,391971788.0,1.8631187813955632,-5.965572849596431
7964,(주)파라다이스,34230,Dec-18,-44147198.0,787616484.0,8079402.0,403766411.0,2.0010089447485018,-5.605164302274812
7965,(주)파라다이스,34230,Dec-19,6729907.0,979432909.0,21383187.0,424588401.0,5.036215532416299,0.6871228175160286
7966,(주)파라텍,33540,Dec-11,5270604.0,114115645.0,4988908.0,112402216.0,4.438442743869035,4.6186515442295395
7967,(주)파라텍,33540,Dec-12,582553.0,91358660.0,154476.0,89929255.0,0.17177502471248093,0.6376549305780098
7968,(주)파라텍,33540,Dec-13,4600228.0,108660143.0,4036260.0,106588578.0,3.786765970365042,4.233592808726564
7969,(주)파라텍,33540,Dec-14,5556031.0,132087754.0,5060728.0,130527979.0,3.877121241569212,4.206318020972633
7970,(주)파라텍,33540,Dec-15,2784347.0,148169203.0,3559428.0,147846422.0,2.4075171734626086,1.8791671572938138
7971,(주)파라텍,33540,Dec-16,3424949.0,226852268.0,3758745.0,226669028.0,1.6582525778510862,1.509770667137434
7972,(주)파라텍,33540,Dec-17,12141185.0,259716264.0,12189994.0,259209218.0,4.702762538329173,4.6747880987538
7973,(주)파라텍,33540,Dec-18,242128.0,191164238.0,385323.0,190819847.0,0.2019302530936418,0.12665967365716174
7974,(주)파라텍,33540,Dec-19,-29633121.0,126614043.0,-29253114.0,126217108.0,-23.17682163974158,-23.404292523855354
7975,(주)파루,43200,Dec-11,-17257079.0,20631050.0,-17367186.0,20276203.0,-85.65304855154588,-83.64614985664811
7976,(주)파루,43200,Dec-12,-6210103.0,38873420.0,-6302262.0,38477097.0,-16.379255430834608,-15.975190760164656
7977,(주)파루,43200,Dec-13,-2629336.0,37406974.0,-2544024.0,36973596.0,-6.880650721666348,-7.0289994587640265
7978,(주)파루,43200,Dec-14,188727.0,57908344.0,696533.0,57640974.0,1.2083990808344078,0.32590640132965987
7979,(주)파루,43200,Dec-15,9719513.0,126615552.0,6660400.0,126605756.0,5.260740277874886,7.67639744602622
7980,(주)파루,43200,Dec-16,3254601.0,105658078.0,5395517.0,102105486.0,5.2842576940478985,3.080314408142083
7981,(주)파루,43200,Dec-17,-27920829.0,28869599.0,-21366178.0,24726561.0,-86.40982464160706,-96.71360173724615
7982,(주)파루,43200,Dec-18,-25964280.0,36352018.0,-27263258.0,34394062.0,-79.26733980999394,-71.42459051379211
7983,(주)파루,43200,Dec-19,216001.0,53144288.0,130944.0,52213153.0,0.2507873830182215,0.4064425512672218
7984,(주)파마리서치,214450,Dec-15,,,12877827.0,37454867.0,34.38225264556406,
7985,(주)파마리서치,214450,Dec-16,13827125.0,45953115.0,13909059.0,45566681.0,30.524626096862313,30.089635925660318
7986,(주)파마리서치,214450,Dec-17,12516689.0,54469758.0,12955558.0,53554110.0,24.191528904130795,22.97915294575019
7987,(주)파마리서치,214450,Dec-18,11265362.0,64280682.0,14408302.0,63065183.0,22.84668229694981,17.525268322448724
7988,(주)파마리서치,214450,Dec-19,14850658.0,83871642.0,17106166.0,81113704.0,21.089119540145767,17.70641142330324
7989,(주)파멥신,208340,Dec-18,-6975809.0,1975.0,-6975809.0,1975.0,-353205.5189873418,-353205.5189873418
7990,(주)파멥신,208340,Dec-19,-10158298.0,0.0,-9690153.0,0.0,-inf,-inf
7991,(주)파버나인,177830,Dec-14,,,4771445.0,85023877.0,5.611888293449615,
7992,(주)파버나인,177830,Dec-15,-5339749.0,51726109.0,-5338469.0,51726109.0,-10.32064677433982,-10.323121346707135
7993,(주)파버나인,177830,Dec-16,3501668.0,76984704.0,4573358.0,77543415.0,5.897803185480031,4.548524340627457
7994,(주)파버나인,177830,Dec-17,720336.0,106136238.0,1506641.0,104275909.0,1.4448600970718941,0.6786899682651273
7995,(주)파버나인,177830,Dec-18,4729713.0,112395079.0,1198581.0,101453855.0,1.1814050831286795,4.208113951323438
7996,(주)파버나인,177830,Dec-19,-12583773.0,103613096.0,-11110960.0,86811706.0,-12.798919076650792,-12.144963798784664
7997,(주)파세코,37070,Dec-11,,,1490189.0,99549336.0,1.496935147814547,
7998,(주)파세코,37070,Dec-12,,,4079365.0,104932698.0,3.887601365210299,
7999,(주)파세코,37070,Dec-13,,,7499902.0,127114199.0,5.900129221598604,
8000,(주)파세코,37070,Dec-14,,,5997340.0,138113542.0,4.34232582348804,
8001,(주)파세코,37070,Dec-15,,,5885424.0,121416454.0,4.847303479971504,
8002,(주)파세코,37070,Dec-16,,,2845307.0,101953271.0,2.7907952065608566,
8003,(주)파세코,37070,Dec-17,,,3672143.0,121285465.0,3.027685963853954,
8004,(주)파세코,37070,Dec-18,,,4749898.0,149411990.0,3.1790607969280105,
8005,(주)파세코,37070,Dec-19,,,8643056.0,180409668.0,4.790794249452308,
8006,(주)파수,150900,Dec-13,1806065.0,21358791.0,2002709.0,21297551.0,9.403470849770473,8.455839096885212
8007,(주)파수,150900,Dec-14,2179841.0,23124986.0,2670897.0,23118772.0,11.552936289176605,9.426345166219777
8008,(주)파수,150900,Dec-15,852027.0,25287013.0,1117322.0,24614819.0,4.539224927877796,3.3694252460739436
8009,(주)파수,150900,Dec-16,-12140876.0,21443571.0,-13077338.0,21164807.0,-61.788127810473306,-56.61779001268026
8010,(주)파수,150900,Dec-17,555316.0,29288075.0,2557816.0,29207523.0,8.75738760866507,1.8960481356319936
8011,(주)파수,150900,Dec-18,975183.0,32243433.0,1022899.0,25818216.0,3.961927501110069,3.0244391160209276
8012,(주)파수,150900,Dec-19,-4500124.0,35364081.0,-4691672.0,27164793.0,-17.27114946173159,-12.725126378937995
8013,(주)파워넷,37030,Dec-18,4531874.0,116872861.0,4754336.0,116872861.0,4.067955519630858,3.877610217824649
8014,(주)파워넷,37030,Dec-19,5418184.0,128553806.0,5082597.0,128553806.0,3.953672907980647,4.214720799475979
8015,(주)파워로직스,47310,Dec-11,-20897040.0,495181720.0,-22621283.0,396866201.0,-5.699977207179707,-4.220075005999817
8016,(주)파워로직스,47310,Dec-12,17206534.0,511675647.0,12515618.0,353321736.0,3.5422723044698277,3.362781500523514
8017,(주)파워로직스,47310,Dec-13,3681642.0,535821950.0,1883672.0,484664485.0,0.3886548443919921,0.6871017508707883
8018,(주)파워로직스,47310,Dec-14,4812912.0,552312821.0,7325848.0,496962180.0,1.4741258580280696,0.8714105153825499
8019,(주)파워로직스,47310,Dec-15,3220143.0,581430662.0,386921.0,503242870.0,0.07688554037536588,0.5538309570608783
8020,(주)파워로직스,47310,Dec-16,4806596.0,545479982.0,769126.0,454209210.0,0.1693329820414694,0.8811681745637368
8021,(주)파워로직스,47310,Dec-17,9169404.0,705665350.0,-3453207.0,685227802.0,-0.5039502177116859,1.299398362127317
8022,(주)파워로직스,47310,Dec-18,23928373.0,753902613.0,22568384.0,711098734.0,3.1737342398362367,3.1739342174159564
8023,(주)파워로직스,47310,Dec-19,54994898.0,1107914323.0,36421171.0,1092201856.0,3.3346556591092256,4.963822279243157
8024,(주)파이오링크,170790,Dec-13,4297390.0,23096372.0,5049431.0,23122190.0,21.83803091316177,18.60634215624861
8025,(주)파이오링크,170790,Dec-14,2309637.0,23681124.0,3117036.0,22288843.0,13.984736668475792,9.753071686968912
8026,(주)파이오링크,170790,Dec-15,-2879354.0,22729935.0,-3351844.0,21258393.0,-15.767156059256218,-12.667673708701763
8027,(주)파이오링크,170790,Dec-16,-2227641.0,35813842.0,-2875858.0,28675652.0,-10.028919307571455,-6.220055921394862
8028,(주)파이오링크,170790,Dec-17,-2967704.0,29431876.0,-3003179.0,18643859.0,-16.108140487438785,-10.083298801612237
8029,(주)파이오링크,170790,Dec-18,,,362885.0,27358728.0,1.3263957300938845,
8030,(주)파이오링크,170790,Dec-19,,,5621734.0,35120293.0,16.007081717683846,
8031,(주)파인디앤씨,49120,Dec-11,188653.0,196588750.0,-2617020.0,116903740.0,-2.238611014497911,0.0959632735850856
8032,(주)파인디앤씨,49120,Dec-12,-1812725.0,147128571.0,-6482208.0,57968864.0,-11.182223615767251,-1.232068651030397
8033,(주)파인디앤씨,49120,Dec-13,-14996435.0,160481103.0,-18241757.0,42518029.0,-42.903580972673964,-9.34467343485295
8034,(주)파인디앤씨,49120,Dec-14,2146982.0,207192017.0,1231977.0,49952921.0,2.4662761963409507,1.0362281477282977
8035,(주)파인디앤씨,49120,Dec-15,343400.0,168495877.0,2478231.0,55477255.0,4.467111792030806,0.20380320641317531
8036,(주)파인디앤씨,49120,Dec-16,-5059114.0,177666099.0,3708829.0,57180845.0,6.486138845971934,-2.8475404303214877
8037,(주)파인디앤씨,49120,Dec-17,-19872127.0,159356867.0,-11819937.0,60306603.0,-19.599739351924697,-12.470204374688164
8038,(주)파인디앤씨,49120,Dec-18,1636585.0,77325563.0,416421.0,58500272.0,0.7118274595372821,2.116486368162622
8039,(주)파인디앤씨,49120,Dec-19,-3722370.0,77522237.0,-4340568.0,72339944.0,-6.000236881576796,-4.80168032302783
8040,(주)파인디지털,38950,Dec-11,6127325.0,79399701.0,1869168.0,64351871.0,2.904605524212342,7.717063065514567
8041,(주)파인디지털,38950,Dec-12,10897096.0,99801657.0,10272546.0,88067714.0,11.664372257919627,10.91875258143259
8042,(주)파인디지털,38950,Dec-13,7022792.0,98255109.0,6077638.0,84672537.0,7.177814927170542,7.1475082277909845
8043,(주)파인디지털,38950,Dec-14,9269707.0,95823579.0,8189358.0,83869744.0,9.764377008233147,9.673722372653186
8044,(주)파인디지털,38950,Dec-15,923065.0,83117417.0,-179406.0,68974651.0,-0.26010425192292747,1.1105554447150348
8045,(주)파인디지털,38950,Dec-16,225233.0,78001533.0,-1680731.0,62721692.0,-2.6796646365981327,0.2887545812721399
8046,(주)파인디지털,38950,Dec-17,-4549357.0,76035318.0,-4756058.0,57353157.0,-8.292582743091195,-5.983215589365984
8047,(주)파인디지털,38950,Dec-18,2099993.0,86035533.0,277996.0,66328453.0,0.41912028311590505,2.440843831350472
8048,(주)파인디지털,38950,Dec-19,-108749.0,96058312.0,1848212.0,78834895.0,2.344408526198963,-0.1132114418167165
8049,(주)파인테크닉스,106240,Dec-11,20961839.0,324634350.0,-1385025.0,71834677.0,-1.9280729834700865,6.457061306050946
8050,(주)파인테크닉스,106240,Dec-12,15820857.0,428847003.0,324927.0,94801998.0,0.3427427763705993,3.6891611435605625
8051,(주)파인테크닉스,106240,Dec-13,-23740834.0,314348642.0,-20291638.0,80685787.0,-25.148962109026712,-7.552389553507282
8052,(주)파인테크닉스,106240,Dec-14,13497836.0,365261308.0,16172859.0,152474183.0,10.606949112165434,3.695391683807911
8053,(주)파인테크닉스,106240,Dec-15,4671704.0,374729719.0,4736732.0,143807926.0,3.2937906357122486,1.2466862816397009
8054,(주)파인테크닉스,106240,Dec-16,963685.0,216325021.0,559989.0,189787081.0,0.29506170654471475,0.445480137038794
8055,(주)파인테크닉스,106240,Dec-17,-42400009.0,174995498.0,-37306350.0,149753568.0,-24.911827142575994,-24.22919988490218
