,회사명,거래소코드,회계년도,매출액(IFRS연결),매출원가(IFRS연결),판관비(IFRS연결),당기자본(IFRS연결),전기자본(IFRS연결),매출액(IFRS개별),매출원가(IFRS연결).1,판관비(IFRS개별),당기자본(IFRS개별),전기자본(IFRS개별),총자본영업이익률(개별),총자본영업이익률(연결)
5866,(주)이랜텍,54210,Dec-18,451807947.0,410474014.0,40083078.0,140979097.0,140979097.0,98192890.0,88150150.0,15930350.0,152014292.0,152014292.0,-1.936531730845413,0.4436313704009609
5867,(주)이랜텍,54210,Dec-19,729024728.0,646403047.0,46343833.0,164532120.0,164532120.0,133109410.0,110064961.0,21962485.0,140786589.0,140786589.0,0.38425677036610356,11.024548884436667
5868,(주)이루온,65440,Dec-11,42013015.0,25186335.0,15657328.0,19254730.0,19254730.0,23711764.0,15017940.0,7603461.0,20988086.0,20988086.0,2.5975760724441477,3.03653180283494
5869,(주)이루온,65440,Dec-12,38595983.0,24524120.0,17076979.0,16244814.0,16244814.0,13109941.0,8987980.0,8301099.0,17899047.0,17899047.0,-11.674191368959477,-9.249462628504087
5870,(주)이루온,65440,Dec-13,50471130.0,32085137.0,15513111.0,18090610.0,18090610.0,23195832.0,15320594.0,6804475.0,19248227.0,19248227.0,2.7814587805931423,7.940257404255578
5871,(주)이루온,65440,Dec-14,47225338.0,32454608.0,17503062.0,10678306.0,10678306.0,19534615.0,14652009.0,8199763.0,11828282.0,11828282.0,-14.022142015214042,-12.793845765423843
5872,(주)이루온,65440,Dec-15,51504260.0,37597484.0,12160078.0,10677496.0,10677496.0,22473736.0,14835844.0,7009260.0,12051066.0,12051066.0,2.6082008014892626,8.179342797225116
5873,(주)이루온,65440,Dec-16,52553155.0,38800184.0,13261148.0,19760756.0,19760756.0,20412457.0,13273406.0,8317298.0,19432657.0,19432657.0,-3.0316158001450857,1.2444437854503136
5874,(주)이루온,65440,Dec-17,34944446.0,24220886.0,11087757.0,18335704.0,18335704.0,11283713.0,7512661.0,5806785.0,17791741.0,17791741.0,-5.721005605915688,-0.9931361239252118
5875,(주)이루온,65440,Dec-18,48285361.0,36112049.0,10912639.0,34112596.0,34112596.0,15563475.0,10147348.0,4981837.0,33077964.0,33077964.0,0.6564642249444373,1.8478115825602954
5876,(주)이루온,65440,Dec-19,49397597.0,37263680.0,11160018.0,34460212.0,34460212.0,20953753.0,14386927.0,5226790.0,34603108.0,34603108.0,1.9362942773810954,1.4130774935453096
5877,(주)이마트,139480,Dec-11,7974414433.0,5788145800.0,1652185028.0,5575396809.0,5575396809.0,7200793277.0,5153351289.0,1474544703.0,5506010105.0,5506010105.0,5.202472153835613,4.789646578498804
5878,(주)이마트,139480,Dec-12,12685041193.0,9199860984.0,2749312661.0,6129196281.0,6129196281.0,10939021197.0,7782434275.0,2380655673.0,5935490389.0,5935490389.0,6.536370191399866,6.002969347556451
5879,(주)이마트,139480,Dec-13,13035263108.0,9426496977.0,2873662142.0,6697928130.0,6697928130.0,10780080909.0,7606623091.0,2414238087.0,6509183557.0,6509183557.0,5.831912131157619,5.487547602276228
5880,(주)이마트,139480,Dec-14,13153607337.0,9480357998.0,3090271882.0,7059718097.0,7059718097.0,10838213347.0,7641456103.0,2539918973.0,6908360417.0,6908360417.0,4.753937485540428,4.128900396516782
5881,(주)이마트,139480,Dec-15,13639993102.0,9843824664.0,3292388437.0,7239363320.0,7239363320.0,11148885582.0,7831516839.0,2687949046.0,7032715691.0,7032715691.0,4.474940582380497,3.479449633424393
5882,(주)이마트,139480,Dec-16,14777876304.0,10623888224.0,3607133484.0,8124169083.0,8124169083.0,11631228087.0,8127341199.0,2870673793.0,7754577517.0,7754577517.0,4.082834258938261,3.365603241470596
5883,(주)이마트,139480,Dec-17,15876686561.0,11355363932.0,3954403119.0,8771401951.0,8771401951.0,12450694738.0,8709836660.0,3102408996.0,8366233088.0,8366233088.0,3.815630495137359,3.231635679033996
5884,(주)이마트,139480,Dec-18,17049079117.0,12452783662.0,4133468452.0,8857496323.0,8857496323.0,13148336659.0,9338644059.0,3320354768.0,8229146573.0,8229146573.0,2.973199150477691,2.61262881813561
5885,(주)이마트,139480,Dec-19,19062879818.0,14170452435.0,4741774874.0,10206740692.0,10206740692.0,13154820006.0,9527689215.0,3375990318.0,8599890923.0,8599890923.0,1.4601375485376025,0.7380049789943267
5886,(주)이미지스테크놀로지,115610,Dec-11,,,,,,14251604.0,9985471.0,2842622.0,26807311.0,26807311.0,2.655079802670249,
5887,(주)이미지스테크놀로지,115610,Dec-12,,,,,26708118.0,13908566.0,11350864.0,3241480.0,26708118.0,26677093.0,-1.280837870997644,
5888,(주)이미지스테크놀로지,115610,Dec-13,31054644.0,24886729.0,4728974.0,28257137.0,28257137.0,27126678.0,22137571.0,3769858.0,27667610.0,27667610.0,2.2033869206628256,2.546154976705531
5889,(주)이미지스테크놀로지,115610,Dec-14,49985241.0,42333408.0,6733203.0,29617719.0,29617719.0,46212641.0,39636017.0,5794422.0,28863963.0,28863963.0,1.3549802568690932,1.550811526032778
5890,(주)이미지스테크놀로지,115610,Dec-15,49347872.0,42210694.0,6374854.0,31085278.0,31085278.0,46138684.0,39964569.0,5412198.0,30395440.0,30395440.0,1.2533409616705664,1.2261817314292636
5891,(주)이미지스테크놀로지,115610,Dec-16,45034794.0,38035492.0,6377986.0,31872884.0,31872884.0,42757399.0,36204579.0,5638616.0,31750946.0,31750946.0,1.439648443860539,0.9746780366659007
5892,(주)이미지스테크놀로지,115610,Dec-17,27618911.0,25444810.0,7448592.0,26689427.0,26689427.0,24699565.0,23086788.0,6739627.0,26338463.0,26338463.0,-9.732629424883298,-9.881236865819561
5893,(주)이미지스테크놀로지,115610,Dec-18,17067967.0,16076308.0,8398877.0,19286698.0,19286698.0,14237003.0,13915041.0,7250255.0,19134656.0,19134656.0,-18.10404378317541,-19.202919027404274
5894,(주)이미지스테크놀로지,115610,Dec-19,18952057.0,16995704.0,8405731.0,11719710.0,,17806431.0,16173303.0,7774715.0,11741950.0,11719710.0,-26.17712045950713,
5895,(주)이브이수성,84180,Dec-11,,,,,,31927492.0,24893281.0,3219029.0,20950266.0,20950266.0,9.10533069126664,
5896,(주)이브이수성,84180,Dec-12,,,,,,27321762.0,21411927.0,3897988.0,22674474.0,22674474.0,4.4363697257100645,
5897,(주)이브이수성,84180,Dec-13,,,,,,34164190.0,27254053.0,4145744.0,24302844.0,24302844.0,5.68738580554605,
5898,(주)이브이수성,84180,Dec-14,,,,,,32749842.0,25818795.0,3875954.0,25487390.0,25487390.0,5.9933421978476416,
5899,(주)이브이수성,84180,Dec-15,,,,,,34200137.0,26499611.0,4290444.0,26412919.0,26412919.0,6.4553296816607055,
5900,(주)이브이수성,84180,Dec-16,,,,,28238384.0,28127090.0,21839236.0,3548071.0,28238384.0,28238384.0,4.851168182995174,
5901,(주)이브이수성,84180,Dec-17,26355801.0,21326846.0,7051500.0,17074994.0,17074994.0,26346801.0,21317846.0,7016088.0,17074994.0,17074994.0,-5.818839526385778,-5.92253502402402
5902,(주)이브이수성,84180,Dec-18,23538548.0,19235263.0,8275038.0,14893051.0,14893051.0,23545568.0,19235263.0,7507954.0,15961383.0,15961383.0,-10.016829368733275,-13.334248972893464
5903,(주)이브이수성,84180,Dec-19,22705956.0,19032768.0,4759502.0,16268829.0,16268829.0,22696866.0,19032768.0,4380601.0,16312556.0,16312556.0,-2.196170238434737,-3.3386361120397785
5904,(주)이브이첨단소재,131400,Dec-11,81034863.0,63799020.0,8287189.0,34954703.0,34954703.0,76032838.0,60362938.0,6720595.0,33293731.0,33293731.0,13.43992507178003,12.800357651443928
5905,(주)이브이첨단소재,131400,Dec-12,75341639.0,64197191.0,9231868.0,35168166.0,35168166.0,70410925.0,60477888.0,8024014.0,34019780.0,34019780.0,2.805754475778503,2.719192123922527
5906,(주)이브이첨단소재,131400,Dec-13,84050908.0,73000219.0,8443988.0,41608332.0,41608332.0,79981572.0,70385821.0,7351095.0,40743190.0,40743190.0,2.7546394869915685,3.132426697614314
5907,(주)이브이첨단소재,131400,Dec-14,63004624.0,59673323.0,7464521.0,35329973.0,35329973.0,61674711.0,58150442.0,6641749.0,35357165.0,35357165.0,-4.408554814844459,-5.849452531424239
5908,(주)이브이첨단소재,131400,Dec-15,50306399.0,52382019.0,6792581.0,26078685.0,26078685.0,48929854.0,49906789.0,5949519.0,27021672.0,27021672.0,-12.816479305943762,-17.00277640532872
5909,(주)이브이첨단소재,131400,Dec-16,60852375.0,57097960.0,8046984.0,31661289.0,31661289.0,58584984.0,55728768.0,6890367.0,33402849.0,33402849.0,-6.038633111804326,-6.778891724844178
5910,(주)이브이첨단소재,131400,Dec-17,87080093.0,71338422.0,11020628.0,33462895.0,33462895.0,81911819.0,67259540.0,9989362.0,35010650.0,35010650.0,6.659283675110288,7.054146092261295
5911,(주)이브이첨단소재,131400,Dec-18,65691719.0,51411647.0,11507557.0,34956704.0,34956704.0,62622211.0,48874742.0,10664131.0,36036434.0,36036434.0,4.278084229976806,3.965641325909903
5912,(주)이브이첨단소재,131400,Dec-19,52429478.0,41622742.0,9820716.0,46159137.0,46159137.0,51381957.0,41017958.0,7753916.0,46484429.0,46484429.0,2.8074809738977327,1.0680658955993914
5913,(주)이상네트웍스,80010,Dec-11,49518731.0,39807320.0,5747561.0,55482970.0,55482970.0,49058520.0,39807320.0,5263530.0,55031753.0,55031753.0,3.623062852459016,3.572132133517726
5914,(주)이상네트웍스,80010,Dec-12,36057991.0,27044107.0,6836333.0,56841167.0,56841167.0,33525531.0,26954837.0,4747723.0,56309873.0,56309873.0,1.6186957125618093,1.9154699972996685
5915,(주)이상네트웍스,80010,Dec-13,28791635.0,21799122.0,5404024.0,58382410.0,58382410.0,28101105.0,21681430.0,4449847.0,58321274.0,58321274.0,1.6887731224801434,1.3604174613552267
5916,(주)이상네트웍스,80010,Dec-14,41722243.0,33043209.0,6208180.0,60504804.0,60504804.0,41092140.0,32787248.0,5417251.0,60944619.0,60944619.0,2.3690696958824207,2.0418659648909863
5917,(주)이상네트웍스,80010,Dec-15,37773544.0,26897963.0,6891513.0,63032261.0,63032261.0,31988820.0,24155283.0,4997790.0,62455543.0,62455543.0,2.270212429343541,3.1603403850609135
5918,(주)이상네트웍스,80010,Dec-16,38756402.0,25992641.0,6195991.0,73996124.0,73996124.0,32617067.0,22387020.0,4716427.0,66429309.0,66429309.0,4.149990480858381,4.437914883217397
5919,(주)이상네트웍스,80010,Dec-17,51095595.0,34359773.0,8766720.0,82575309.0,82575309.0,39909808.0,28043661.0,5139424.0,71651242.0,71651242.0,4.6940728536150145,4.825354029253466
5920,(주)이상네트웍스,80010,Dec-18,53729890.0,36355371.0,10545986.0,89951163.0,89951163.0,39322369.0,27198992.0,5751771.0,77207114.0,77207114.0,4.126307583521384,3.795689111879521
5921,(주)이상네트웍스,80010,Dec-19,58153972.0,39085818.0,11537691.0,105703494.0,105703494.0,24699900.0,17096705.0,6469659.0,80442037.0,80442037.0,0.7045669417844305,3.562069102465052
5922,(주)이수앱지스,86890,Dec-11,,,,,,5126369.0,2347266.0,8560199.0,15711699.0,15950590.0,-18.25861674119644,
5923,(주)이수앱지스,86890,Dec-12,,,,,,5582996.0,3170060.0,8814794.0,14362274.0,14362274.0,-22.28706261974949,
5924,(주)이수앱지스,86890,Dec-13,,,,,,8164306.0,3365303.0,11118282.0,22281245.0,22281245.0,-14.180713420636954,
5925,(주)이수앱지스,86890,Dec-14,,,,,,7097098.0,3106493.0,10330590.0,17408022.0,17408022.0,-18.209952285216552,
5926,(주)이수앱지스,86890,Dec-15,,,,,,11470882.0,5384523.0,11178444.0,46589296.0,46589296.0,-5.464865792348526,
5927,(주)이수앱지스,86890,Dec-16,,,,,,19054717.0,7418197.0,14757230.0,43251664.0,45580323.0,-3.513047614256338,
5928,(주)이수앱지스,86890,Dec-17,,,,,,19458890.0,9260831.0,18245556.0,62051710.0,62051710.0,-6.484508646095328,
5929,(주)이수앱지스,86890,Dec-18,,,,,,16745736.0,9137616.0,20181095.0,59734335.0,59734335.0,-10.524077149264322,
5930,(주)이수앱지스,86890,Dec-19,,,,,,21019126.0,13506622.0,23341404.0,55182838.0,55182838.0,-14.34223082183631,
5931,(주)이수페타시스,7660,Dec-11,386601574.0,346679703.0,27369868.0,162309274.0,162309274.0,301987820.0,267282081.0,18153013.0,152958639.0,152958639.0,5.4108503149011415,3.866693100974625
5932,(주)이수페타시스,7660,Dec-12,418156244.0,356408730.0,31295044.0,168699278.0,168699278.0,298088816.0,256560380.0,19932512.0,161321468.0,161321468.0,6.693443925268521,9.025666962249833
5933,(주)이수페타시스,7660,Dec-13,535375500.0,451917734.0,36306436.0,207322091.0,207322091.0,340260404.0,278878272.0,25044321.0,186270035.0,186270035.0,9.75406779732446,11.371516120778466
5934,(주)이수페타시스,7660,Dec-14,504766284.0,452384153.0,42093813.0,198627268.0,198627268.0,307235903.0,254662380.0,22315077.0,202458708.0,202458708.0,7.472745010306003,2.589855386824331
5935,(주)이수페타시스,7660,Dec-15,520911373.0,459471612.0,41263211.0,198117913.0,198117913.0,315262580.0,262151855.0,21665256.0,220316475.0,220316475.0,7.136431580979134,5.092055961643408
5936,(주)이수페타시스,7660,Dec-16,554178600.0,496906323.0,46214643.0,198070309.0,198070309.0,352939688.0,299529413.0,25308890.0,239109778.0,201185838.0,6.3823903711092145,2.7913406244042362
5937,(주)이수페타시스,7660,Dec-17,531340270.0,492909163.0,46460345.0,173123124.0,173123124.0,301678449.0,264296352.0,25746761.0,175663662.0,175663662.0,3.3118221115076154,-2.318938630058455
5938,(주)이수페타시스,7660,Dec-18,560337381.0,503558113.0,49278941.0,177655037.0,177655037.0,333095668.0,271050955.0,26623337.0,180261489.0,180261489.0,9.824998172515928,2.110924386568336
5939,(주)이수페타시스,7660,Dec-19,514238394.0,487781834.0,50414207.0,76024871.0,76024871.0,318847404.0,273741261.0,26160837.0,99600367.0,99600367.0,9.51066073883041,-15.7564535689906
5940,(주)이수화학,5950,Dec-11,2055883155.0,1906382064.0,64030443.0,456238991.0,456238991.0,1682729057.0,1574441643.0,32493866.0,516066389.0,516066389.0,7.343391239532942,9.366872372379063
5941,(주)이수화학,5950,Dec-12,2231441793.0,2099681122.0,62167897.0,468227991.0,473381791.0,1848372358.0,1767754809.0,36663337.0,548360378.0,548360378.0,4.007785186842948,7.390829548540098
5942,(주)이수화학,5950,Dec-13,2072702050.0,1983171734.0,89622734.0,403662179.0,403662179.0,1774728433.0,1703989107.0,37872116.0,549113921.0,549113921.0,2.9927496593188723,-0.011447443531735976
5943,(주)이수화학,5950,Dec-14,1851575637.0,1812735426.0,74564093.0,373767370.0,373767370.0,1476019731.0,1431681246.0,38125200.0,544983224.0,544983224.0,0.5700436936752387,-4.7788925501977335
5944,(주)이수화학,5950,Dec-15,1471229204.0,1391376072.0,79799216.0,350813743.0,350813743.0,1030109016.0,986326175.0,40659613.0,531796716.0,531796716.0,0.29364867307680026,0.007684419592421725
5945,(주)이수화학,5950,Dec-16,1515417587.0,1383704228.0,69080812.0,344117558.0,344117558.0,899376613.0,830068081.0,38851847.0,549380088.0,517757424.0,2.8540543891966568,9.100457902238166
5946,(주)이수화학,5950,Dec-17,1507752229.0,1400019054.0,76607322.0,344151950.0,344151950.0,1049213930.0,988773224.0,34704836.0,513655649.0,513655649.0,2.5051676205745377,4.522109056769836
5947,(주)이수화학,5950,Dec-18,1531336138.0,1444962333.0,79922725.0,402422326.0,402422326.0,1215893736.0,1152717694.0,37233352.0,600499337.0,600499337.0,2.1600931426174084,0.8015310760864693
5948,(주)이수화학,5950,Dec-19,1516191857.0,1419731456.0,87029622.0,381259028.0,376154218.0,1212136492.0,1151470880.0,42551935.0,585739969.0,584461737.0,1.547910664215012,1.2451299273950116
5949,(주)이스타코,15020,Dec-11,,,,,39117809.0,7131617.0,4893306.0,3239970.0,39117809.0,39117809.0,-1.280310714743763,
5950,(주)이스타코,15020,Dec-12,10908289.0,8778486.0,4198077.0,33320754.0,33320754.0,5882607.0,4193734.0,3264900.0,34124869.0,34124869.0,-2.3092059342410955,-3.1035822298619054
5951,(주)이스타코,15020,Dec-13,48119946.0,17577560.0,6025321.0,51866823.0,51866823.0,41227100.0,12297975.0,4718192.0,53927420.0,53927420.0,22.447701929741864,23.634631525435825
5952,(주)이스타코,15020,Dec-14,23619679.0,20438254.0,5882671.0,48694432.0,48694432.0,7266950.0,6685748.0,3295385.0,51191693.0,51191693.0,-2.6509994502428356,-2.77367030382447
5953,(주)이스타코,15020,Dec-15,23937807.0,19181137.0,6617786.0,51655123.0,51655123.0,6668262.0,4636068.0,3535332.0,52648024.0,52648024.0,-1.4275350581058843,-1.8014824976798527
5954,(주)이스타코,15020,Dec-16,13721933.0,11256285.0,6912862.0,42240622.0,42240622.0,5041829.0,3553052.0,3265046.0,44515725.0,44515725.0,-1.9951028541038025,-5.264143600915725
5955,(주)이스타코,15020,Dec-17,53879625.0,46445373.0,7408916.0,39304934.0,39304934.0,37523201.0,31856372.0,3632406.0,44126846.0,44126846.0,2.3051987445465736,0.0322300503036082
5956,(주)이스타코,15020,Dec-18,26567531.0,23167943.0,6079195.0,34402906.0,,6010263.0,3362034.0,3307227.0,36796424.0,34402906.0,-0.9255676984600838,
5957,(주)이스타코,15020,Dec-19,,,,,,23815644.0,16324189.0,3558381.0,48886041.0,48886041.0,4.022696376660978,
5958,(주)이스트소프트,47560,Dec-11,32279835.0,16640815.0,12509971.0,37277113.0,37277113.0,33138434.0,15789988.0,8700756.0,42968658.0,42968658.0,10.062788090798646,4.1970109112258775
5959,(주)이스트소프트,47560,Dec-12,31320868.0,21391746.0,15437536.0,28734089.0,28734089.0,28548822.0,17968270.0,10044557.0,41416072.0,41416072.0,0.6470857497060561,-9.585155109667824
5960,(주)이스트소프트,47560,Dec-13,36532871.0,23592260.0,16527490.0,25044676.0,25044676.0,27001234.0,16901207.0,11462950.0,38320750.0,38320750.0,-1.7783094015644267,-7.160961076118532
5961,(주)이스트소프트,47560,Dec-14,42874318.0,27742307.0,16745122.0,26786353.0,26786353.0,25135196.0,14996967.0,10650079.0,42146004.0,42146004.0,-0.6072343181099684,-3.011068733395696
5962,(주)이스트소프트,47560,Dec-15,44068203.0,31405846.0,14216568.0,28076015.0,28076015.0,26274936.0,13742752.0,11570958.0,44803479.0,44803479.0,1.0727135720866676,-2.76786253319782
5963,(주)이스트소프트,47560,Dec-16,50497446.0,28197243.0,24911389.0,31998409.0,31998409.0,20524871.0,11803186.0,12660845.0,38927158.0,38927158.0,-5.059655266896186,-4.080180986498423
5964,(주)이스트소프트,47560,Dec-17,58522219.0,0.0,59381329.0,25068728.0,25068728.0,20921093.0,0.0,20848305.0,38053159.0,38053159.0,0.09563989155276176,-1.7135093571560553
5965,(주)이스트소프트,47560,Dec-18,64686585.0,0.0,62651889.0,26773124.0,26773124.0,21521886.0,0.0,20946231.0,35685503.0,35685503.0,0.8065670252707382,3.799885287947719
5966,(주)이스트소프트,47560,Dec-19,68906896.0,0.0,71742803.0,54492313.0,54492313.0,19775893.0,0.0,22338248.0,47917270.0,47917270.0,-2.673728073406519,-2.602116559082379
5967,(주)이씨에스텔레콤,67010,Mar-11,,,,,,39995683.0,30418550.0,7640947.0,24475824.0,24475824.0,3.95530299613202,
5968,(주)이씨에스텔레콤,67010,Mar-12,,,,,,44876661.0,32400385.0,10050173.0,26609378.0,26609378.0,4.558736773178238,
5969,(주)이씨에스텔레콤,67010,Mar-13,,,,,,54579200.0,41342356.0,10324938.0,29920742.0,29920742.0,4.866032399864951,
5970,(주)이씨에스텔레콤,67010,Mar-14,,,,,,58095666.0,42949500.0,11221821.0,33280577.0,33280577.0,5.895848800938758,
5971,(주)이씨에스텔레콤,67010,Mar-15,,,,,,62319957.0,47016903.0,10547143.0,36751504.0,36751504.0,6.4703624102023145,
5972,(주)이씨에스텔레콤,67010,Mar-16,,,,,,75672413.0,59491634.0,11039547.0,40212768.0,40212768.0,6.39253681815686,
5973,(주)이씨에스텔레콤,67010,Mar-17,,,,,,55696884.0,41731588.0,11411945.0,41381112.0,41381112.0,3.085164796924742,
5974,(주)이씨에스텔레콤,67010,Mar-18,,,,,,61915894.0,48272566.0,11089053.0,43223799.0,43223799.0,2.954709048133414,
5975,(주)이씨에스텔레콤,67010,Mar-19,,,,,,63406008.0,50621346.0,11370607.0,43780887.0,43780887.0,1.614922740144575,
5976,(주)이아이디,93230,Dec-11,40234502.0,50530002.0,7757651.0,59164318.0,59164318.0,29456676.0,36358148.0,17994120.0,61925168.0,61925168.0,-20.1013520060212,-15.25678957374274
5977,(주)이아이디,93230,Dec-12,15928065.0,21860035.0,3622280.0,31032570.0,,15734762.0,21088266.0,9872880.0,31129250.0,31032570.0,-24.494752566768476,
5978,(주)이아이디,93230,Dec-13,,,,,19453056.0,6063800.0,6254682.0,3836987.0,19453056.0,19525218.0,-10.33362585526491,
5979,(주)이아이디,93230,Dec-14,25563249.0,25240831.0,7753646.0,16481147.0,16481147.0,9256933.0,8796862.0,6083961.0,16528132.0,16528132.0,-17.013084116220757,-22.54463236084236
5980,(주)이아이디,93230,Dec-15,41161887.0,42541985.0,7863880.0,37744034.0,37744034.0,37541910.0,37042517.0,3791283.0,38058811.0,38058811.0,-4.32474099098892,-12.245614763912092
5981,(주)이아이디,93230,Dec-16,36049633.0,35536399.0,3301632.0,28336248.0,28336248.0,36049633.0,35536399.0,3269394.0,27865626.0,27865626.0,-4.945447843159885,-4.920196209462876
5982,(주)이아이디,93230,Dec-17,84380435.0,83457859.0,5422107.0,69080492.0,69080492.0,84380435.0,83457859.0,5394446.0,68856280.0,68856280.0,-3.2472491978945133,-3.2567305687400143
5983,(주)이아이디,93230,Dec-18,121343274.0,120071709.0,4718041.0,73870885.0,73870885.0,121292163.0,120062048.0,4663193.0,73645333.0,73645333.0,-2.330818437605544,-2.332770211159647
5984,(주)이아이디,93230,Dec-19,141020916.0,130320641.0,9215486.0,137932352.0,137932352.0,69083727.0,68368625.0,5314486.0,139294248.0,139294248.0,-1.6509597725815641,0.5382308713187172
5985,(주)이엔에프테크놀로지,102710,Dec-11,164332788.0,126580941.0,19728451.0,77298256.0,77298256.0,164320278.0,126580941.0,18714812.0,78584562.0,78584562.0,12.104492610138871,11.65834582348145
5986,(주)이엔에프테크놀로지,102710,Dec-12,232412600.0,186689517.0,26117985.0,100904466.0,100904466.0,233040286.0,187122338.0,22398726.0,95757606.0,95757606.0,12.280602545556537,9.714682995299732
5987,(주)이엔에프테크놀로지,102710,Dec-13,220149412.0,177193037.0,30957511.0,109250900.0,109250900.0,213870763.0,171871592.0,23172133.0,106197614.0,106197614.0,8.864153011949966,5.491425699925584
5988,(주)이엔에프테크놀로지,102710,Dec-14,248589594.0,199634454.0,35107037.0,116479378.0,116479378.0,223243014.0,179600999.0,24880148.0,119741466.0,119741466.0,7.834323241039992,5.944444088635158
5989,(주)이엔에프테크놀로지,102710,Dec-15,311850325.0,235503144.0,38480860.0,145693922.0,145693922.0,269853197.0,206821819.0,28089761.0,141335055.0,141335055.0,12.36127052839085,12.995161527740326
5990,(주)이엔에프테크놀로지,102710,Dec-16,334284650.0,254132533.0,38824948.0,166279272.0,166279272.0,289235634.0,219899301.0,29519263.0,160273246.0,160273246.0,12.421620886120943,12.427035704125528
5991,(주)이엔에프테크놀로지,102710,Dec-17,387027301.0,304349230.0,37329507.0,190831916.0,190831916.0,331762967.0,259697279.0,33258686.0,183227515.0,183227515.0,10.58984017766109,11.88180807239812
5992,(주)이엔에프테크놀로지,102710,Dec-18,425448061.0,349635499.0,40204009.0,224202798.0,224202798.0,363613988.0,296311133.0,36015691.0,207513324.0,207513324.0,7.538591594243847,7.941148218854967
5993,(주)이엔에프테크놀로지,102710,Dec-19,481013219.0,373821811.0,47554635.0,269024805.0,269024805.0,398083010.0,308833073.0,40117281.0,245546076.0,245546076.0,10.004773197841695,11.083879979022752
5994,(주)이엔코퍼레이션,66980,Dec-11,46157865.0,43422859.0,4611578.0,31256900.0,24773157.0,46157865.0,43422859.0,4455351.0,30510064.0,30510064.0,-2.8193074259037934,-3.3492237925083677
5995,(주)이엔코퍼레이션,66980,Dec-12,42992872.0,43943427.0,4945237.0,16814806.0,16814806.0,40483970.0,41789512.0,4161133.0,22815806.0,22815806.0,-11.980017273989795,-17.531549278653586
5996,(주)이엔코퍼레이션,66980,Dec-13,59008976.0,50961467.0,6586219.0,39286234.0,39286234.0,48586146.0,42965291.0,5388748.0,39865667.0,39865667.0,0.2911113966812596,1.8597990329131575
5997,(주)이엔코퍼레이션,66980,Dec-14,50741372.0,48556732.0,15920888.0,44168127.0,44168127.0,41960761.0,47098912.0,9072517.0,44157727.0,44157727.0,-16.090805579734663,-15.549955287893463
5998,(주)이엔코퍼레이션,66980,Dec-15,52825056.0,29036399.0,29305163.0,52506287.0,6570555.0,28101683.0,27991826.0,5912532.0,50652786.0,6570555.0,-10.140398827813986,-9.337848492307696
5999,(주)이엔코퍼레이션,66980,Dec-16,23477074.0,0.0,18593966.0,139721054.0,139721054.0,20322229.0,0.0,17123617.0,103818036.0,103818036.0,1.5404895542427715,1.7474488848330618
6000,(주)이엔코퍼레이션,66980,Dec-17,76200362.0,0.0,71468785.0,151751060.0,151751060.0,23868361.0,0.0,20338375.0,107687629.0,107687629.0,1.6389932774915121,1.5589930640352694
6001,(주)이엔코퍼레이션,66980,Dec-18,81988308.0,0.0,82364885.0,160374151.0,160374151.0,19706920.0,0.0,18618003.0,100982853.0,100982853.0,0.5391593560938509,-0.1174057657209359
6002,(주)이엔코퍼레이션,66980,Dec-19,110610982.0,0.0,101487934.0,158210223.0,158210223.0,16854150.0,0.0,15074573.0,102462506.0,102462506.0,0.8684039994102819,2.8832043299755665
6003,(주)이엔플러스,74610,Dec-11,13799892.0,13337340.0,3023869.0,11413047.0,11413047.0,11337565.0,9707515.0,2216813.0,11572749.0,11572749.0,-2.5351063952048043,-11.221004347042468
6004,(주)이엔플러스,74610,Dec-12,15923681.0,14884597.0,2828043.0,7983946.0,7983946.0,15519940.0,13471776.0,2243616.0,8156459.0,8156459.0,-1.1981424782494463,-11.203476326117435
6005,(주)이엔플러스,74610,Dec-13,15792589.0,13238964.0,2157098.0,6124311.0,6124311.0,15417376.0,12364211.0,1818860.0,6477000.0,6477000.0,9.528369615562761,3.2373192674245312
6006,(주)이엔플러스,74610,Dec-14,16729534.0,13183245.0,2302685.0,7734270.0,7734270.0,16611750.0,13002498.0,2070159.0,7846706.0,7846706.0,9.807255426672032,8.039569345264647
6007,(주)이엔플러스,74610,Dec-15,18088973.0,14136174.0,2375899.0,8443611.0,8443611.0,18074680.0,14045260.0,2194231.0,8560059.0,8560059.0,10.719488031566138,9.337829513936633
6008,(주)이엔플러스,74610,Dec-16,38361918.0,29728715.0,4498861.0,13844789.0,13844789.0,38361918.0,29723117.0,4243332.0,13986909.0,13986909.0,15.712796158179051,14.931040119137966
6009,(주)이엔플러스,74610,Dec-17,44679960.0,37562916.0,7584725.0,13348880.0,13348880.0,44679960.0,37562916.0,8077695.0,15403962.0,15403962.0,-3.118194526836667,-1.7517611964449453
6010,(주)이엔플러스,74610,Dec-18,39778513.0,36068485.0,15155804.0,38496868.0,38496868.0,28996470.0,25073576.0,10176180.0,40592229.0,40592229.0,-7.702565434384005,-14.865853502679752
6011,(주)이엔플러스,74610,Dec-19,40364029.0,39424137.0,16338492.0,45840660.0,45840660.0,34245313.0,33392542.0,11592821.0,49674418.0,49674418.0,-10.81044371773012,-16.795787844241335
6012,(주)이엘피,63760,Dec-17,45634187.0,21448181.0,6021286.0,53619195.0,53619195.0,45548002.0,21427904.0,5783545.0,53843847.0,53843847.0,17.027528697940177,16.938635501707925
