,회사명,거래소코드,회계년도,매출채권(IFRS연결)(천원),매입채무(IFRS연결)(천원),매출채권(IFRS)(천원),매입채무(IFRS)(천원),매출채권대매입채무비율(개별),매출채권대매입채무비율(연결)
6803,(주)캠시스,50110,2013/12,42494873.0,55681445.0,127081629.0,48062381.0,264.40976571676714,76.31783442401682
6804,(주)캠시스,50110,2014/12,43725379.0,42164252.0,96516651.0,38652617.0,249.7027588067323,103.702489492758
6805,(주)캠시스,50110,2015/12,38990401.0,36100241.0,118843832.0,31375535.0,378.7786630570602,108.00592993271152
6806,(주)캠시스,50110,2016/12,39414843.0,70318980.0,146483892.0,63989990.0,228.91688528158855,56.05149989376979
6807,(주)캠시스,50110,2017/12,37038225.0,69872101.0,130894124.0,58288718.0,224.5616793287511,53.00860353404859
6808,(주)캠시스,50110,2018/12,48331358.0,96105463.0,60302636.0,61287461.0,98.39310523893296,50.28991744205009
6809,(주)캠시스,50110,2019/12,63204244.0,167058819.0,53436948.0,114853585.0,46.52614718121337,37.83352736379634
6810,(주)컴투스,78340,2011/12,6335207.0,0.0,7078082.0,0.0,inf,inf
6811,(주)컴투스,78340,2012/12,8450104.0,0.0,8855559.0,0.0,inf,inf
6812,(주)컴투스,78340,2013/12,9286992.0,0.0,10369640.0,0.0,inf,inf
6813,(주)컴투스,78340,2014/12,37535068.0,0.0,35447008.0,0.0,inf,inf
6814,(주)컴투스,78340,2015/12,62812323.0,0.0,63788066.0,0.0,inf,inf
6815,(주)컴투스,78340,2016/12,62340114.0,0.0,61723488.0,0.0,inf,inf
6816,(주)컴투스,78340,2017/12,74531740.0,0.0,71836090.0,0.0,inf,inf
6817,(주)컴투스,78340,2018/12,53206383.0,0.0,53109908.0,0.0,inf,inf
6818,(주)컴투스,78340,2019/12,49186230.0,0.0,49011419.0,0.0,inf,inf
6819,(주)컴투스홀딩스,63080,2011/12,8197812.0,0.0,8585398.0,0.0,inf,inf
6820,(주)컴투스홀딩스,63080,2012/12,8661998.0,0.0,9788964.0,0.0,inf,inf
6821,(주)컴투스홀딩스,63080,2013/12,8474215.0,0.0,12713553.0,0.0,inf,inf
6822,(주)컴투스홀딩스,63080,2014/12,13491263.0,0.0,24019174.0,0.0,inf,inf
6823,(주)컴투스홀딩스,63080,2015/12,13522695.0,0.0,21075976.0,0.0,inf,inf
6824,(주)컴투스홀딩스,63080,2016/12,11765900.0,12491433.0,12593578.0,0.0,inf,94.19175526138595
6825,(주)컴투스홀딩스,63080,2017/12,8296644.0,0.0,8130131.0,0.0,inf,inf
6826,(주)컴투스홀딩스,63080,2018/12,10294939.0,0.0,6413804.0,0.0,inf,inf
6827,(주)컴투스홀딩스,63080,2019/12,9739978.0,0.0,6620746.0,0.0,inf,inf
6828,(주)케스피온,79190,2011/12,4118870.0,2167356.0,3334019.0,2037252.0,163.65275380758,190.0412299594529
6829,(주)케스피온,79190,2012/12,6610976.0,5268164.0,6245507.0,5166709.0,120.87979021075117,125.48918370802427
6830,(주)케스피온,79190,2013/12,,,10195095.0,5412970.0,188.34567714212344,
6831,(주)케스피온,79190,2014/12,8279852.0,5664915.0,8861309.0,4216057.0,210.18000942586877,146.16021599618
6832,(주)케스피온,79190,2015/12,10971684.0,8689724.0,9151172.0,6913763.0,132.36166758970475,126.26044279427056
6833,(주)케스피온,79190,2016/12,8167975.0,4519175.0,15482650.0,3322646.0,465.9735042493242,180.7404006262205
6834,(주)케스피온,79190,2017/12,8914987.0,6637870.0,20439166.0,5393108.0,378.9867734894239,134.30493516745582
6835,(주)케스피온,79190,2018/12,19732916.0,15013370.0,20774599.0,3759514.0,552.5873557060833,131.435620383698
6836,(주)케스피온,79190,2019/12,4165494.0,2753573.0,16258124.0,1324513.0,1227.4793829883133,151.27596036131962
6837,(주)케어랩스,263700,2018/12,4971283.0,685502.0,4937957.0,0.0,inf,725.203281682621
6838,(주)케어랩스,263700,2019/12,6873553.0,961474.0,5966702.0,0.0,inf,714.897438724292
6839,(주)케어젠,214370,2015/12,,,4825997.0,944938.0,510.7210208500452,
6840,(주)케어젠,214370,2016/12,3077452.0,928709.0,2986557.0,928709.0,321.5815718378954,331.3688141279992
6841,(주)케어젠,214370,2017/12,3677111.0,1683231.0,3654092.0,1683231.0,217.08796950626504,218.45551798891537
6842,(주)케어젠,214370,2018/12,2374089.0,3750147.0,2362830.0,1243447.0,190.02257434373962,63.30655838291139
6843,(주)케어젠,214370,2019/12,2739028.0,310970.0,2727769.0,310970.0,877.1807569862044,880.8013634755763
6844,(주)케이비지,318000,2019/12,,,4438404.0,723092.0,613.8090312159449,
6845,(주)케이사인,192250,2014/12,9655021.0,1628899.0,9655021.0,1628899.0,592.732944154303,592.732944154303
6846,(주)케이사인,192250,2015/12,11973528.0,3165883.0,11973528.0,3165883.0,378.20500631261484,378.20500631261484
6847,(주)케이사인,192250,2016/12,16017232.0,3562217.0,16017232.0,3562217.0,449.64223122847375,449.64223122847375
6848,(주)케이사인,192250,2017/12,7012088.0,2580629.0,6820831.0,3238542.0,210.61425172191684,271.7201116471992
6849,(주)케이사인,192250,2018/12,5721307.0,2159942.0,4560643.0,1977892.0,230.58099228875997,264.88243665802133
6850,(주)케이사인,192250,2019/12,6543056.0,2240224.0,5622522.0,2615698.0,214.9530259227174,292.0715071350008
6851,(주)케이씨,29460,2011/12,70089237.0,20028769.0,57015781.0,7110489.0,801.8545700584024,349.9428097652931
6852,(주)케이씨,29460,2012/12,48121666.0,10368920.0,39403876.0,7112172.0,554.0343512502228,464.09525775104834
6853,(주)케이씨,29460,2013/12,87659698.0,23535287.0,63594931.0,13707400.0,463.94597808483013,372.46071399086827
6854,(주)케이씨,29460,2014/12,98313612.0,38832321.0,68276153.0,22032433.0,309.8893027383766,253.1746994983895
6855,(주)케이씨,29460,2015/12,112876171.0,21909844.0,78799710.0,12335793.0,638.7891722891264,515.1847315754507
6856,(주)케이씨,29460,2016/12,144682946.0,49492632.0,96083463.0,20830831.0,461.25602478364885,292.33229301686765
6857,(주)케이씨,29460,2017/12,100492245.0,38079380.0,23742108.0,6226423.0,381.3121594854702,263.9019989296044
6858,(주)케이씨,29460,2018/12,76955319.0,28257985.0,29823513.0,4648897.0,641.5180418064758,272.3312331010155
6859,(주)케이씨,29460,2019/12,74764429.0,28954448.0,20448800.0,5092813.0,401.52269482504073,258.2139676777813
6860,(주)케이씨씨,2380,2011/12,838215548.0,227662208.0,680696390.0,212181508.0,320.80853624624064,368.1838788104875
6861,(주)케이씨씨,2380,2012/12,777309320.0,167767569.0,609667952.0,151652105.0,402.01746754520815,463.32513764921987
6862,(주)케이씨씨,2380,2013/12,798348366.0,195469800.0,630483248.0,183881031.0,342.8756324517237,408.42542735501854
6863,(주)케이씨씨,2380,2014/12,848979409.0,213446979.0,675068567.0,183972898.0,366.9391385028897,397.7472124353655
6864,(주)케이씨씨,2380,2015/12,884936328.0,226439376.0,716932581.0,204104861.0,351.2569850063493,390.8049667121499
6865,(주)케이씨씨,2380,2016/12,917826653.0,261375048.0,764674111.0,228822927.0,334.1772264804566,351.1531265218553
6866,(주)케이씨씨,2380,2017/12,1037967699.0,306820883.0,799296503.0,251114494.0,318.29962909269585,338.297605055781
6867,(주)케이씨씨,2380,2018/12,857287865.0,268390899.0,689540463.0,231692861.0,297.6097148716205,319.4176360652229
6868,(주)케이씨씨,2380,2019/12,617149730.0,218349730.0,498799394.0,174902431.0,285.1872276149209,282.64277221684677
6869,(주)케이씨씨건설,21320,2011/12,266280698.0,199905289.0,262188926.0,199708367.0,131.28589950364974,133.2034281494173
6870,(주)케이씨씨건설,21320,2012/12,287831733.0,168024890.0,283775923.0,167964227.0,168.95021521457662,171.3030331399116
6871,(주)케이씨씨건설,21320,2013/12,210362157.0,161864708.0,210362157.0,161912978.0,129.92297442642305,129.96171901783555
6872,(주)케이씨씨건설,21320,2014/12,182896163.0,143336645.0,182896163.0,143380392.0,127.56009413058378,127.59902605506079
6873,(주)케이씨씨건설,21320,2015/12,183437989.0,83689130.0,183437989.0,83705678.0,219.14641083248858,219.18974304070312
6874,(주)케이씨씨건설,21320,2016/12,212124391.0,153056497.0,212124391.0,153056497.0,138.59221604947615,138.59221604947615
6875,(주)케이씨씨건설,21320,2017/12,226953238.0,168149495.0,226906917.0,168149495.0,134.9435613826851,134.9711088933095
6876,(주)케이씨씨건설,21320,2018/12,174292119.0,159832378.0,174292119.0,159832378.0,109.04681590860146,109.04681590860146
6877,(주)케이씨씨건설,21320,2019/12,,,283344695.0,163351619.0,173.45692484382417,
6878,(주)케이씨아이,36670,2011/12,,,4515297.0,962531.0,469.10665734402323,
6879,(주)케이씨아이,36670,2012/12,,,4713317.0,662076.0,711.8996912741135,
6880,(주)케이씨아이,36670,2013/12,,,6387811.0,1570777.0,406.66568201597045,
6881,(주)케이씨아이,36670,2014/12,,,8040407.0,2393049.0,335.99006957233223,
6882,(주)케이씨아이,36670,2015/12,,,7072011.0,1475173.0,479.40214469760497,
6883,(주)케이씨아이,36670,2016/12,,,8964138.0,2456004.0,364.9887378033586,
6884,(주)케이씨아이,36670,2017/12,,,8490714.0,2070407.0,410.09878733988046,
6885,(주)케이씨아이,36670,2018/12,,,11577763.0,2808620.0,412.2224793670913,
6886,(주)케이씨아이,36670,2019/12,,,12017649.0,5058253.0,237.5849725191682,
6887,(주)케이씨에스,115500,2011/12,,,6734879.0,3486327.0,193.17978491403704,
6888,(주)케이씨에스,115500,2012/12,,,3072195.0,1548536.0,198.3935149069831,
6889,(주)케이씨에스,115500,2013/12,,,4645164.0,2582291.0,179.88538084979578,
6890,(주)케이씨에스,115500,2014/12,,,6397128.0,4420211.0,144.72449392121777,
6891,(주)케이씨에스,115500,2015/12,,,5614794.0,3295816.0,170.3612701679948,
6892,(주)케이씨에스,115500,2016/12,,,9059022.0,6931711.0,130.68955125220887,
6893,(주)케이씨에스,115500,2017/12,,,9004525.0,6635273.0,135.70692569846034,
6894,(주)케이씨에스,115500,2018/12,,,5681316.0,4391554.0,129.36914814209274,
6895,(주)케이씨에스,115500,2019/12,,,11340323.0,5255828.0,215.7666308714821,
6896,(주)케이씨텍,281820,2017/12,,,98244633.0,18784307.0,523.0144130416949,
6897,(주)케이씨텍,281820,2018/12,,,86219020.0,12193035.0,707.1169729275771,
6898,(주)케이씨텍,281820,2019/12,,,62010372.0,17249723.0,359.48619001012366,
6899,(주)케이씨티,89150,2011/12,,,4309455.0,3384007.0,127.34769756681945,
6900,(주)케이씨티,89150,2012/12,,,6580403.0,7798110.0,84.3845880604403,
6901,(주)케이씨티,89150,2013/12,,,3087856.0,5465081.0,56.501559629216835,
6902,(주)케이씨티,89150,2014/12,,,1680570.0,3923317.0,42.8354374627388,
6903,(주)케이씨티,89150,2015/12,,,1220898.0,3130204.0,39.003783778948595,
6904,(주)케이씨티,89150,2016/12,,,1646674.0,2419505.0,68.05830118144,
6905,(주)케이씨티,89150,2017/12,,,1093708.0,1565718.0,69.85344742795318,
6906,(주)케이씨티,89150,2018/12,,,683272.0,4516194.0,15.129376638824638,
6907,(주)케이씨티,89150,2019/12,,,1445349.0,1061878.0,136.1125289345857,
6908,(주)케이씨티시,9070,2011/12,44743638.0,21533058.0,31152863.0,13161320.0,236.70014101928984,207.79044945683052
6909,(주)케이씨티시,9070,2012/12,59230380.0,24034897.0,44719760.0,16994890.0,263.13650750313775,246.43492335332246
6910,(주)케이씨티시,9070,2013/12,46813578.0,19956900.0,34345239.0,12901651.0,266.20809228214284,234.5733956676638
6911,(주)케이씨티시,9070,2014/12,49784897.0,21141105.0,33730806.0,13699931.0,246.211502817058,235.4886227564737
6912,(주)케이씨티시,9070,2015/12,48512674.0,21304251.0,36637973.0,15864720.0,230.9399283441498,227.7135863635854
6913,(주)케이씨티시,9070,2016/12,51179731.0,21945764.0,36744538.0,16308211.0,225.31311374374542,233.21006732779955
6914,(주)케이씨티시,9070,2017/12,59714994.0,33732391.0,47242641.0,29317592.0,161.1409320383475,177.02567837542261
6915,(주)케이씨티시,9070,2018/12,58719877.0,24106116.0,42147564.0,17845721.0,236.1774231481037,243.58912485113734
6916,(주)케이씨티시,9070,2019/12,63937040.0,26580441.0,46736028.0,20841423.0,224.24585883603055,240.54168251008326
6917,(주)케이씨피드,25880,2011/12,21756711.0,3575506.0,21756711.0,3575506.0,608.4932034794516,608.4932034794516
6918,(주)케이씨피드,25880,2012/12,30455358.0,8295252.0,30468355.0,8295252.0,367.2987270308364,367.1420470408856
6919,(주)케이씨피드,25880,2013/12,26133770.0,4013640.0,25964322.0,3927464.0,661.0963716026423,651.1239174415243
6920,(주)케이씨피드,25880,2014/12,17494940.0,6136891.0,16967893.0,6023711.0,281.6850443190253,285.0782260920065
6921,(주)케이씨피드,25880,2015/12,20622268.0,3691392.0,19847557.0,3476197.0,570.9560476578283,558.6583055931204
6922,(주)케이씨피드,25880,2016/12,22330650.0,3502982.0,21317234.0,3312385.0,643.5614821344741,637.4754423516878
6923,(주)케이씨피드,25880,2017/12,20667190.0,5801629.0,20168706.0,5699629.0,353.8599793074251,356.23081034654234
6924,(주)케이씨피드,25880,2018/12,20402126.0,5860870.0,19936606.0,5860048.0,340.21233273174556,348.10746527392695
6925,(주)케이씨피드,25880,2019/12,20923526.0,3073527.0,20467164.0,3123581.0,655.2467824589789,680.7659734240175
6926,(주)케이아이엔엑스,93320,2011/12,3002772.0,43454.0,2743914.0,43454.0,6314.525705343582,6910.231509182124
6927,(주)케이아이엔엑스,93320,2012/12,4492471.0,0.0,3899871.0,0.0,inf,inf
6928,(주)케이아이엔엑스,93320,2013/12,4565409.0,640661.0,3929294.0,692976.0,567.017328161437,712.6091645971894
6929,(주)케이아이엔엑스,93320,2014/12,4969876.0,626218.0,3763149.0,786432.0,478.50914001464844,793.6335269826163
6930,(주)케이아이엔엑스,93320,2015/12,5961450.0,692220.0,4144067.0,607812.0,681.8007870854804,861.2074196064835
6931,(주)케이아이엔엑스,93320,2016/12,6969636.0,2615247.0,4477366.0,2316413.0,193.28876154640818,266.50010496140516
6932,(주)케이아이엔엑스,93320,2017/12,9871190.0,4231997.0,7376655.0,3751339.0,196.6405862013537,233.2513468227884
6933,(주)케이아이엔엑스,93320,2018/12,8337681.0,1280345.0,7471706.0,1245157.0,600.0613577243673,651.2058078096138
6934,(주)케이아이엔엑스,93320,2019/12,9598764.0,1564769.0,8606400.0,1498975.0,574.1523374305775,613.4300973498324
6935,(주)케이에스에스해운,44450,2011/12,3501984.0,5081125.0,3287891.0,4639879.0,70.86156772622735,68.92142980147113
6936,(주)케이에스에스해운,44450,2012/12,2929778.0,6591563.0,2703312.0,5853084.0,46.18611316700734,44.44739434334466
6937,(주)케이에스에스해운,44450,2013/12,1706585.0,5161329.0,1486343.0,4768446.0,31.17038548827018,33.06483659538076
6938,(주)케이에스에스해운,44450,2014/12,,,4449198.0,5398290.0,82.41865479624103,
6939,(주)케이에스에스해운,44450,2015/12,3860350.0,7883918.0,3860350.0,7883918.0,48.96486746818016,48.96486746818016
6940,(주)케이에스에스해운,44450,2016/12,8748042.0,4484963.0,8748042.0,4614763.0,189.5664414402213,195.05271280944794
6941,(주)케이에스에스해운,44450,2017/12,8341402.0,4452852.0,8484586.0,4676518.0,181.4295593430839,187.3271781770425
6942,(주)케이에스에스해운,44450,2018/12,8039537.0,9125099.0,8039537.0,9521025.0,84.4398265943005,88.10355920522068
6943,(주)케이에스에스해운,44450,2019/12,9725317.0,8894221.0,9653457.0,9134861.0,105.67710882519177,109.34422474998091
6944,(주)케이에스피,73010,2011/12,,,13561564.0,5879211.0,230.66979565795478,
6945,(주)케이에스피,73010,2012/12,,,10277682.0,4921654.0,208.82577279914437,
6946,(주)케이에스피,73010,2013/12,,,11378644.0,5480449.0,207.62247764736065,
6947,(주)케이에스피,73010,2014/12,,,9824631.0,8322620.0,118.0473336521432,
6948,(주)케이에스피,73010,2015/12,,,9450370.0,6064781.0,155.82376346318193,
6949,(주)케이에스피,73010,2016/12,,,5055252.0,4727583.0,106.93100470155682,
6950,(주)케이에스피,73010,2017/12,,,2901766.0,492972.0,588.6269402724698,
6951,(주)케이에스피,73010,2018/12,,,2684773.0,817065.0,328.58744408339606,
6952,(주)케이에스피,73010,2019/12,,,4975051.0,637081.0,780.9134160334401,
6953,(주)케이에이치바텍,60720,2011/12,62715890.0,44035947.0,26277647.0,27840637.0,94.38594023549102,142.4197599293141
6954,(주)케이에이치바텍,60720,2012/12,76306616.0,62788117.0,78881771.0,36446538.0,216.43145091037178,121.53034625962744
6955,(주)케이에이치바텍,60720,2013/12,93747625.0,46449515.0,45680545.0,21665041.0,210.84910478590834,201.8269189678299
6956,(주)케이에이치바텍,60720,2014/12,119210440.0,176114336.0,66291773.0,96377944.0,68.78313673095164,67.68923115946677
6957,(주)케이에이치바텍,60720,2015/12,88342104.0,70107689.0,41748429.0,31592263.0,132.14763690717567,126.00915143558646
6958,(주)케이에이치바텍,60720,2016/12,56123722.0,59262512.0,21375103.0,13597133.0,157.2030147826016,94.70358259535135
6959,(주)케이에이치바텍,60720,2017/12,33704270.0,40066408.0,10710665.0,10441499.0,102.5778482572282,84.12101728709996
6960,(주)케이에이치바텍,60720,2018/12,26651807.0,19744403.0,24530400.0,1099505.0,2231.040331785667,134.98411169990808
6961,(주)케이에이치바텍,60720,2019/12,23000075.0,17316671.0,21533005.0,909903.0,2366.5165407741265,132.8204191209731
6962,(주)케이에이치필룩스,33180,2011/12,21468363.0,12063740.0,12731152.0,6460256.0,197.06884680730917,177.95777263104145
6963,(주)케이에이치필룩스,33180,2012/12,18578441.0,10756297.0,10788115.0,5444782.0,198.13676654088263,172.721532326599
6964,(주)케이에이치필룩스,33180,2013/12,19356905.0,15070280.0,10925861.0,6676681.0,163.6421000194558,128.4442293042996
6965,(주)케이에이치필룩스,33180,2014/12,25124167.0,16151641.0,10561229.0,5799308.0,182.1118830039722,155.55179192009035
6966,(주)케이에이치필룩스,33180,2015/12,20589248.0,13299864.0,11828624.0,4101294.0,288.4119987496629,154.8079589385275
6967,(주)케이에이치필룩스,33180,2016/12,24533424.0,17649584.0,13490093.0,6192550.0,217.8439092134904,139.00284561947748
6968,(주)케이에이치필룩스,33180,2017/12,21359594.0,15102761.0,14796352.0,6681503.0,221.45244864815595,141.42840504461404
6969,(주)케이에이치필룩스,33180,2018/12,26326193.0,16352002.0,18312744.0,7983510.0,229.38211388223974,160.99675746125766
6970,(주)케이에이치필룩스,33180,2019/12,23843454.0,13587292.0,13409120.0,5607390.0,239.1330012715363,175.4834885420877
6971,(주)케이엑스이노베이션,122450,2011/12,9385689.0,2305511.0,6320030.0,667156.0,947.3091750655019,407.09799259253157
6972,(주)케이엑스이노베이션,122450,2012/12,15679110.0,696325.0,5449892.0,105089.0,5185.977599939099,2251.694251965677
6973,(주)케이엑스이노베이션,122450,2013/12,15977794.0,163642.0,5822473.0,118808.0,4900.74153255673,9763.87113332763
6974,(주)케이엑스이노베이션,122450,2014/12,19155961.0,233509.0,4647691.0,126068.0,3686.654027984897,8203.52149167698
6975,(주)케이엑스이노베이션,122450,2015/12,18701262.0,316353.0,4415556.0,164894.0,2677.8148386236003,5911.517197560953
6976,(주)케이엑스이노베이션,122450,2016/12,30105131.0,2706418.0,6069980.0,101613.0,5973.6254219440425,1112.3607291999979
6977,(주)케이엑스이노베이션,122450,2017/12,32059061.0,5610058.0,4971208.0,109897.0,4523.515655568396,571.4568548132657
6978,(주)케이엑스이노베이션,122450,2018/12,28864742.0,2609384.0,5036432.0,156233.0,3223.667214992991,1106.1898900276847
6979,(주)케이엑스이노베이션,122450,2019/12,41389782.0,10045854.0,6864651.0,130760.0,5249.809574793515,412.008595784888
6980,(주)케이엑스하이텍,52900,2011/12,13261573.0,13858842.0,12966095.0,13858842.0,93.55828574999268,95.69033978452168
6981,(주)케이엑스하이텍,52900,2012/12,8316096.0,11061155.0,7993227.0,11014594.0,72.569420171093,75.18289003273166
6982,(주)케이엑스하이텍,52900,2013/12,12140975.0,10356607.0,13084474.0,10385837.0,125.98381815543608,117.22927209654668
6983,(주)케이엑스하이텍,52900,2014/12,7853073.0,4673580.0,8289732.0,4032891.0,205.55308834282903,168.03120947967082
6984,(주)케이엑스하이텍,52900,2015/12,5655495.0,1230408.0,5565232.0,1643318.0,338.65825117232333,459.64387422708563
6985,(주)케이엑스하이텍,52900,2016/12,8612970.0,2405247.0,10184981.0,3205011.0,317.7830278897639,358.0908738270955
6986,(주)케이엑스하이텍,52900,2017/12,7355165.0,2923105.0,9855592.0,3350553.0,294.1482197117909,251.6216488973198
6987,(주)케이엑스하이텍,52900,2018/12,9316065.0,2292594.0,9976154.0,2179079.0,457.81515952381716,406.35476669658914
6988,(주)케이엑스하이텍,52900,2019/12,7354855.0,2411870.0,8616328.0,2738941.0,314.5861119315823,304.9440890263571
6989,(주)케이엔더블유,105330,2011/12,6633454.0,4197077.0,5704189.0,3619126.0,157.612335132847,158.04937579177127
6990,(주)케이엔더블유,105330,2012/12,7610700.0,5346639.0,6181839.0,3939520.0,156.9185839899277,142.34549966810926
6991,(주)케이엔더블유,105330,2013/12,9335543.0,5790709.0,8124017.0,3917974.0,207.35249902117778,161.21588910787955
6992,(주)케이엔더블유,105330,2014/12,12135157.0,9078679.0,6305932.0,4200814.0,150.11214493191082,133.66654994630827
6993,(주)케이엔더블유,105330,2015/12,18797481.0,8226500.0,8845585.0,1935214.0,457.08562463892883,228.49913085759437
6994,(주)케이엔더블유,105330,2016/12,19664398.0,14004145.0,8582871.0,2024868.0,423.87311172876457,140.41841183449614
6995,(주)케이엔더블유,105330,2017/12,21303191.0,17475347.0,14192796.0,4420609.0,321.0597453880223,121.90425174389956
6996,(주)케이엔더블유,105330,2018/12,19405110.0,15525838.0,10825105.0,4252099.0,254.58261907824817,124.9859105833772
6997,(주)케이엔더블유,105330,2019/12,22230599.0,15517984.0,13792716.0,2187619.0,630.4898613515425,143.25700426034723
6998,(주)케이엔엔,58400,2011/12,16850079.0,0.0,16294475.0,0.0,inf,inf
6999,(주)케이엔엔,58400,2012/12,14769974.0,0.0,14293230.0,0.0,inf,inf
7000,(주)케이엔엔,58400,2013/12,14754704.0,0.0,14426584.0,0.0,inf,inf
7001,(주)케이엔엔,58400,2014/12,11727568.0,0.0,11469734.0,0.0,inf,inf
7002,(주)케이엔엔,58400,2015/12,12917185.0,0.0,12693080.0,0.0,inf,inf
7003,(주)케이엔엔,58400,2016/12,17814456.0,0.0,17497926.0,0.0,inf,inf
7004,(주)케이엔엔,58400,2017/12,12313726.0,0.0,11885378.0,0.0,inf,inf
7005,(주)케이엔엔,58400,2018/12,10406634.0,0.0,10061702.0,0.0,inf,inf
7006,(주)케이엔엔,58400,2019/12,17558389.0,0.0,17463948.0,0.0,inf,inf
7007,(주)케이엔제이,272110,2019/12,8630981.0,3041390.0,8514074.0,2747934.0,309.8354618415144,283.78409214207977
7008,(주)케이엘넷,39420,2011/12,,,5341441.0,3199153.0,166.96422459319703,
7009,(주)케이엘넷,39420,2012/12,,,3644510.0,6224780.0,58.54841456244236,
7010,(주)케이엘넷,39420,2013/12,6109618.0,5224819.0,6109618.0,5224819.0,116.93453878497992,116.93453878497992
7011,(주)케이엘넷,39420,2014/12,3706243.0,1741991.0,3297476.0,1722476.0,191.43813905099404,212.7590211430484
7012,(주)케이엘넷,39420,2015/12,1416801.0,2322385.0,1416801.0,2322385.0,61.00629309955068,61.00629309955068
7013,(주)케이엘넷,39420,2016/12,3711194.0,2509726.0,3714494.0,2509726.0,148.00396537311244,147.87247691580674
7014,(주)케이엘넷,39420,2017/12,3009655.0,2053619.0,3009655.0,2053619.0,146.55371809473908,146.55371809473908
7015,(주)케이엘넷,39420,2018/12,2305258.0,931114.0,1523504.0,931115.0,163.62146458815505,247.58063996460154
7016,(주)케이엘넷,39420,2019/12,3081879.0,1119342.0,2629260.0,1119342.0,234.89335699008885,275.32952395246497
7017,(주)케이엠,83550,2011/12,19674866.0,8055161.0,15653702.0,5463534.0,286.51239289441594,244.25167914086384
7018,(주)케이엠,83550,2012/12,27278802.0,9796493.0,18920722.0,4519528.0,418.6437610299128,278.45476947719965
7019,(주)케이엠,83550,2013/12,18372217.0,3168192.0,16381871.0,5570758.0,294.06897589161116,579.8959469628104
7020,(주)케이엠,83550,2014/12,20762975.0,6038314.0,14367102.0,4460750.0,322.07817071120326,343.85384728253615
7021,(주)케이엠,83550,2015/12,19430371.0,7931414.0,11087194.0,6381204.0,173.74768147202315,244.97991152649453
7022,(주)케이엠,83550,2016/12,20581892.0,5792517.0,11251612.0,4309544.0,261.08590607266103,355.31862919003953
7023,(주)케이엠,83550,2017/12,19646088.0,6802741.0,11951414.0,5376398.0,222.29407123505368,288.7966482922105
7024,(주)케이엠,83550,2018/12,19535676.0,7085848.0,11679956.0,5453961.0,214.1554734256442,275.69990211475044
7025,(주)케이엠,83550,2019/12,18325579.0,6348828.0,12315444.0,5856022.0,210.3039230385405,288.64506960969806
7026,(주)케이엠더블유,32500,2011/12,46787501.0,36822989.0,55349324.0,32659904.0,169.47179024163697,127.06057349119595
7027,(주)케이엠더블유,32500,2012/12,56155702.0,33819811.0,66202752.0,38326743.0,172.7325277809283,166.04380787343845
7028,(주)케이엠더블유,32500,2013/12,48549395.0,23701337.0,41466916.0,19589623.0,211.67796848362013,204.83821229156817
7029,(주)케이엠더블유,32500,2014/12,58647921.0,27700905.0,49298706.0,25632657.0,192.32772474581935,211.71842941593425
7030,(주)케이엠더블유,32500,2015/12,48529461.0,51321432.0,59585041.0,47385998.0,125.74398243126588,94.55983418389417
7031,(주)케이엠더블유,32500,2016/12,39230736.0,43440925.0,57965714.0,47363268.0,122.3853767860782,90.30824274575184
7032,(주)케이엠더블유,32500,2017/12,46892539.0,42742718.0,56303199.0,61060800.0,92.2084201320651,109.70883742114856
7033,(주)케이엠더블유,32500,2018/12,58731933.0,45041823.0,62809889.0,87008209.0,72.18846327476986,130.39421828019707
7034,(주)케이엠더블유,32500,2019/12,184940555.0,53767936.0,168746939.0,70240725.0,240.24088447264745,343.9606738856407
7035,(주)케이이씨,92220,2011/12,79838780.0,31782338.0,90379623.0,51715006.0,174.76479264065057,251.20486730711883
7036,(주)케이이씨,92220,2012/12,71839513.0,25037646.0,92990910.0,55457386.0,167.67993716833317,286.92598737117703
7037,(주)케이이씨,92220,2013/12,78023138.0,26230247.0,87840196.0,49484860.0,177.50923413747154,297.4548352518373
7038,(주)케이이씨,92220,2014/12,74355954.0,26685027.0,93428523.0,51036034.0,183.06383877712756,278.64297832638505
7039,(주)케이이씨,92220,2015/12,86875541.0,18785537.0,104497350.0,39333163.0,265.6723793100494,462.45971568446515
7040,(주)케이이씨,92220,2016/12,76779367.0,11615164.0,82806494.0,31042803.0,266.7494104833252,661.0269730156199
7041,(주)케이이씨,92220,2017/12,72872220.0,16110157.0,81014283.0,34549469.0,234.4877804055397,452.3371187506118
7042,(주)케이이씨,92220,2018/12,65569278.0,13850358.0,75812323.0,37706563.0,201.0586936815217,473.41215295662397
7043,(주)케이이씨,92220,2019/12,58506558.0,11689694.0,83630176.0,37584010.0,222.51530903700805,500.49691634357583
7044,(주)케이지모빌리언스,46440,2011/12,15337205.0,28950.0,16328811.0,28950.0,56403.49222797928,52978.25561312608
7045,(주)케이지모빌리언스,46440,2012/12,18018947.0,166128.0,18018947.0,166128.0,10846.423841856882,10846.423841856882
7046,(주)케이지모빌리언스,46440,2013/12,25910331.0,1490998.0,25910331.0,1490998.0,1737.784423587423,1737.784423587423
7047,(주)케이지모빌리언스,46440,2014/12,,,35702628.0,1309332.0,2726.7819009998993,
7048,(주)케이지모빌리언스,46440,2015/12,,,39271840.0,545902.0,7193.9359079102105,
