,회사명,거래소코드,회계년도,당기자산(IFRS연결),전기자산(IFRS연결),당기자산(IFRS개별),전기자산(IFRS개별),총자산증가율(개별),총자산증가율(연결)
9055,(주)후성,93370,Dec-12,321752560.0,321752560.0,291018951.0,291018951.0,0.0,-9.551939229325797
9056,(주)후성,93370,Dec-13,290138308.0,290138308.0,254725924.0,254725924.0,0.0,-12.20534587249334
9057,(주)후성,93370,Dec-14,231980153.0,231980153.0,196140244.0,196140244.0,0.0,-15.449558307688505
9058,(주)후성,93370,Dec-15,261388269.0,261388269.0,232929523.0,232929523.0,0.0,-10.887537573463177
9059,(주)후성,93370,Dec-16,315083346.0,310931433.0,270929017.0,265957424.0,1.86931912831281,-12.865349641250319
9060,(주)후성,93370,Dec-17,316114969.0,316114969.0,285241565.0,285241565.0,0.0,-9.766511246735675
9061,(주)후성,93370,Dec-18,441480960.0,441480960.0,377192701.0,377192701.0,0.0,-14.561955061436848
9062,(주)후성,93370,Dec-19,528907906.0,528907906.0,414665472.0,414665472.0,0.0,-21.59968355625223
9063,(주)휠라홀딩스,81660,Dec-11,839412055.0,839412055.0,691411810.0,691411810.0,0.0,-17.631417623612748
9064,(주)휠라홀딩스,81660,Dec-12,876801964.0,862009181.0,665692733.0,665692733.0,0.0,-22.77428736573978
9065,(주)휠라홀딩스,81660,Dec-13,971356130.0,971356130.0,693230207.0,693230207.0,0.0,-28.63274492332694
9066,(주)휠라홀딩스,81660,Dec-14,1035230701.0,1043405217.0,679626216.0,679626216.0,0.0,-34.86459479721003
9067,(주)휠라홀딩스,81660,Dec-15,978931671.0,978931671.0,705599674.0,705599674.0,0.0,-27.92145816681827
9068,(주)휠라홀딩스,81660,Dec-16,3384914899.0,3384914899.0,754197110.0,754197110.0,0.0,-77.7188752892189
9069,(주)휠라홀딩스,81660,Dec-17,3078924218.0,3078924218.0,666259924.0,635920795.0,4.77089745115191,-78.36062608800461
9070,(주)휠라홀딩스,81660,Dec-18,3304339508.0,3304339508.0,693451094.0,693451094.0,0.0,-79.01392722142764
9071,(주)휠라홀딩스,81660,Dec-19,3770249128.0,3770249128.0,814761459.0,814761459.0,0.0,-78.3897182563051
9072,(주)휴네시온,290270,Dec-18,25167837.0,25167837.0,24651221.0,24651221.0,0.0,-2.0526833513742133
9073,(주)휴네시온,290270,Dec-19,28292684.0,28292684.0,27264411.0,27264411.0,0.0,-3.63441305179812
9074,(주)휴니드테크놀러지스,5870,Dec-11,,,134232856.0,134232856.0,0.0,
9075,(주)휴니드테크놀러지스,5870,Dec-12,,,128776964.0,128776964.0,0.0,
9076,(주)휴니드테크놀러지스,5870,Dec-13,,,132765608.0,132765608.0,0.0,
9077,(주)휴니드테크놀러지스,5870,Dec-14,,,134649596.0,134649596.0,0.0,
9078,(주)휴니드테크놀러지스,5870,Dec-15,,,164132050.0,164132050.0,0.0,
9079,(주)휴니드테크놀러지스,5870,Dec-16,,,169249296.0,158396448.0,6.8516990987070585,
9080,(주)휴니드테크놀러지스,5870,Dec-17,,,147679832.0,146229163.0,0.992051770138346,
9081,(주)휴니드테크놀러지스,5870,Dec-18,,,227270125.0,227270125.0,0.0,
9082,(주)휴니드테크놀러지스,5870,Dec-19,,,260965122.0,260965122.0,0.0,
9083,(주)휴맥스,115160,Dec-11,766766732.0,766766732.0,713116938.0,713116938.0,0.0,-6.996885983832684
9084,(주)휴맥스,115160,Dec-12,717361645.0,717361645.0,680000950.0,680000950.0,0.0,-5.2080697735101324
9085,(주)휴맥스,115160,Dec-13,834854559.0,834854559.0,684744515.0,684744515.0,0.0,-17.980382616560647
9086,(주)휴맥스,115160,Dec-14,943642835.0,943642835.0,762613038.0,762613038.0,0.0,-19.18414364901102
9087,(주)휴맥스,115160,Dec-15,951759057.0,951759057.0,755161882.0,755161882.0,0.0,-20.65619166469355
9088,(주)휴맥스,115160,Dec-16,1018355642.0,1018355642.0,787576393.0,787576393.0,0.0,-22.661950254113677
9089,(주)휴맥스,115160,Dec-17,1206007559.0,1206007559.0,1029891505.0,1029891505.0,0.0,-14.603229696672244
9090,(주)휴맥스,115160,Dec-18,1057083761.0,1057083761.0,889069691.0,889069691.0,0.0,-15.894111346584197
9091,(주)휴맥스,115160,Dec-19,1022128768.0,1022128768.0,898189836.0,898189836.0,0.0,-12.12556929030687
9092,(주)휴맥스홀딩스,28080,Dec-11,233402961.0,233402961.0,205048221.0,205048221.0,0.0,-12.148406292069282
9093,(주)휴맥스홀딩스,28080,Dec-12,242902792.0,242902792.0,209415255.0,209415255.0,0.0,-13.78639443551559
9094,(주)휴맥스홀딩스,28080,Dec-13,248619390.0,248619390.0,206578582.0,206578582.0,0.0,-16.909706037007012
9095,(주)휴맥스홀딩스,28080,Dec-14,240986942.0,240986942.0,210659453.0,210659453.0,0.0,-12.584702203491176
9096,(주)휴맥스홀딩스,28080,Dec-15,222112084.0,222112084.0,179738302.0,179738302.0,0.0,-19.07765720662006
9097,(주)휴맥스홀딩스,28080,Dec-16,221495411.0,221495411.0,176500399.0,176500399.0,0.0,-20.314196035420352
9098,(주)휴맥스홀딩스,28080,Dec-17,192627732.0,,177292471.0,192627732.0,-7.961086828349309,
9099,(주)휴맥스홀딩스,28080,Dec-18,,164180834.0,164180834.0,164467252.0,-0.17414895458944102,0.0
9100,(주)휴맥스홀딩스,28080,Dec-19,169615218.0,169615218.0,157699568.0,157699568.0,0.0,-7.02510667409571
9101,(주)휴먼엔,32860,Dec-11,,,116327366.0,116327366.0,0.0,
9102,(주)휴먼엔,32860,Dec-12,,,106102386.0,106102386.0,0.0,
9103,(주)휴먼엔,32860,Dec-13,,,116800268.0,116800268.0,0.0,
9104,(주)휴먼엔,32860,Dec-14,,,79141211.0,79141211.0,0.0,
9105,(주)휴먼엔,32860,Dec-15,,31319838.0,31319838.0,31319838.0,0.0,0.0
9106,(주)휴먼엔,32860,Dec-16,39209451.0,39209451.0,38659245.0,38659245.0,0.0,-1.403248415796483
9107,(주)휴먼엔,32860,Dec-17,35772874.0,35772874.0,30945584.0,30945584.0,0.0,-13.494275019669928
9108,(주)휴먼엔,32860,Dec-18,43608959.0,43608959.0,34819290.0,34819290.0,0.0,-20.15564966822528
9109,(주)휴먼엔,32860,Dec-19,41243344.0,,41532330.0,41243344.0,0.7006851820744657,
9110,(주)휴메딕스,200670,Dec-14,,,59164573.0,59164573.0,0.0,
9111,(주)휴메딕스,200670,Dec-15,,115899950.0,115899950.0,115899950.0,0.0,0.0
9112,(주)휴메딕스,200670,Dec-16,131158762.0,131158762.0,131955777.0,131955777.0,0.0,0.6076719449364703
9113,(주)휴메딕스,200670,Dec-17,128628462.0,129739260.0,125719462.0,126497897.0,-0.6153738666501312,-3.0983666779045933
9114,(주)휴메딕스,200670,Dec-18,124465533.0,128275533.0,118538659.0,122348659.0,-3.114051294996216,-7.590593289524676
9115,(주)휴메딕스,200670,Dec-19,138421305.0,138421305.0,128693249.0,128693249.0,0.0,-7.027860342741306
9116,(주)휴비스,79980,Dec-12,825460304.0,825460304.0,712409706.0,712409706.0,0.0,-13.695461483996453
9117,(주)휴비스,79980,Dec-13,826273454.0,826273454.0,716851751.0,716851751.0,0.0,-13.24279540511536
9118,(주)휴비스,79980,Dec-14,899690574.0,899690574.0,753176423.0,753176423.0,0.0,-16.284948985138527
9119,(주)휴비스,79980,Dec-15,856589052.0,856589052.0,710393053.0,710393053.0,0.0,-17.067227121179698
9120,(주)휴비스,79980,Dec-16,914125281.0,914125281.0,785703592.0,785703592.0,0.0,-14.048587394882475
9121,(주)휴비스,79980,Dec-17,900280058.0,900280058.0,787780989.0,787780989.0,0.0,-12.496008103291786
9122,(주)휴비스,79980,Dec-18,958085427.0,958085427.0,831852513.0,831852513.0,0.0,-13.175538468972036
9123,(주)휴비스,79980,Dec-19,877170813.0,877170813.0,790141113.0,790141113.0,0.0,-9.921636551306463
9124,(주)휴비츠,65510,Dec-11,68114368.0,68114368.0,63544174.0,63544174.0,0.0,-6.709588790429649
9125,(주)휴비츠,65510,Dec-12,83869333.0,83869333.0,77169028.0,77169028.0,0.0,-7.988980906763615
9126,(주)휴비츠,65510,Dec-13,101636272.0,101636272.0,93087311.0,93087311.0,0.0,-8.411328782307166
9127,(주)휴비츠,65510,Dec-14,106844080.0,106844080.0,94415923.0,94415923.0,0.0,-11.63205018003805
9128,(주)휴비츠,65510,Dec-15,114546553.0,114546553.0,103552897.0,103552897.0,0.0,-9.597544153074594
9129,(주)휴비츠,65510,Dec-16,139518252.0,139518252.0,123725320.0,123725320.0,0.0,-11.319617163781544
9130,(주)휴비츠,65510,Dec-17,140883447.0,140883447.0,125371685.0,125371685.0,0.0,-11.010350988927755
9131,(주)휴비츠,65510,Dec-18,141664239.0,141664239.0,126713990.0,126713990.0,0.0,-10.553297787453616
9132,(주)휴비츠,65510,Dec-19,151897854.0,151897854.0,135835558.0,135835558.0,0.0,-10.574406140063047
9133,(주)휴센텍,215090,Dec-15,,,,,,
9134,(주)휴센텍,215090,Dec-16,,,,,,
9135,(주)휴센텍,215090,Dec-17,,,,,,
9136,(주)휴센텍,215090,Dec-18,,,30350835.0,30350835.0,0.0,
9137,(주)휴센텍,215090,Dec-19,,,22265439.0,22265439.0,0.0,
9138,(주)휴스틸,5010,Dec-11,536914288.0,536914288.0,539773563.0,539773563.0,0.0,0.5325384449444925
9139,(주)휴스틸,5010,Dec-12,556020140.0,,558215549.0,558215549.0,0.0,
9140,(주)휴스틸,5010,Dec-13,561572715.0,561572715.0,558465365.0,558465365.0,0.0,-0.5533299458824246
9141,(주)휴스틸,5010,Dec-14,578697467.0,578697467.0,575472621.0,575472621.0,0.0,-0.5572593943978745
9142,(주)휴스틸,5010,Dec-15,513959347.0,513959347.0,499998336.0,499998336.0,0.0,-2.7163648412060155
9143,(주)휴스틸,5010,Dec-16,586849321.0,586849321.0,580520323.0,580520323.0,0.0,-1.0784707033852072
9144,(주)휴스틸,5010,Dec-17,659077191.0,659077191.0,663724584.0,663724584.0,0.0,0.7051363730170408
9145,(주)휴스틸,5010,Dec-18,603455402.0,603455402.0,591912001.0,591912001.0,0.0,-1.9128838621283961
9146,(주)휴스틸,5010,Dec-19,579096387.0,579096387.0,558633995.0,558633995.0,0.0,-3.5335036548932948
9147,(주)휴엠앤씨,263920,Dec-17,,27274039.0,27274039.0,27274039.0,0.0,0.0
9148,(주)휴엠앤씨,263920,Dec-18,32822274.0,32822274.0,32987226.0,32987226.0,0.0,0.5025611570971762
9149,(주)휴엠앤씨,263920,Dec-19,88369871.0,88369871.0,85663805.0,85663805.0,0.0,-3.0622043116935203
9150,(주)휴온스,243070,Dec-16,179343040.0,179343040.0,174106732.0,174106732.0,0.0,-2.9197163157265464
9151,(주)휴온스,243070,Dec-17,211253286.0,216000602.0,207190964.0,211340106.0,-1.9632534867754856,-4.07852474411159
9152,(주)휴온스,243070,Dec-18,251370718.0,251370718.0,239937239.0,239937239.0,0.0,-4.548453014324451
9153,(주)휴온스,243070,Dec-19,300341675.0,300341675.0,284082527.0,284082527.0,0.0,-5.413550417204007
9154,(주)휴온스글로벌,84110,Dec-11,,170620725.0,154079616.0,154580885.0,-0.32427618718834594,-9.694665756460708
9155,(주)휴온스글로벌,84110,Dec-12,185518366.0,185518366.0,158238215.0,158238215.0,0.0,-14.704824965955126
9156,(주)휴온스글로벌,84110,Dec-13,206224739.0,206224739.0,165287574.0,165287574.0,0.0,-19.850753696432122
9157,(주)휴온스글로벌,84110,Dec-14,254514940.0,254514940.0,185657276.0,185657276.0,0.0,-27.054468393878963
9158,(주)휴온스글로벌,84110,Dec-15,314131465.0,314131465.0,211353421.0,211353421.0,0.0,-32.71816276029527
9159,(주)휴온스글로벌,84110,Dec-16,557060993.0,557060993.0,305195105.0,305195105.0,0.0,-45.2133412974403
9160,(주)휴온스글로벌,84110,Dec-17,602890427.0,610146420.0,316883967.0,316883967.0,0.0,-48.064274965343564
9161,(주)휴온스글로벌,84110,Dec-18,672876687.0,672876687.0,346265338.0,346265338.0,0.0,-48.53955491550565
9162,(주)휴온스글로벌,84110,Dec-19,742152517.0,742152517.0,352227677.0,352227677.0,0.0,-52.53971805905767
9163,(주)흥국,10240,Dec-11,90183212.0,90183212.0,77762295.0,77762295.0,0.0,-13.77298138371917
9164,(주)흥국,10240,Dec-12,89487387.0,89487387.0,79992886.0,79992886.0,0.0,-10.60987622758502
9165,(주)흥국,10240,Dec-13,84044788.0,84044788.0,73024970.0,73024970.0,0.0,-13.111839844250667
9166,(주)흥국,10240,Dec-14,79126537.0,79126537.0,70266509.0,70266509.0,0.0,-11.197290233995702
9167,(주)흥국,10240,Dec-15,73403371.0,73403371.0,66103992.0,66103992.0,0.0,-9.944201336475402
9168,(주)흥국,10240,Dec-16,69485368.0,69485368.0,61217790.0,61217790.0,0.0,-11.898300660939157
9169,(주)흥국,10240,Dec-17,78035451.0,78035451.0,65870681.0,65870681.0,0.0,-15.588773876632047
9170,(주)흥국,10240,Dec-18,88337240.0,88337240.0,71094222.0,71094222.0,0.0,-19.51953445681572
9171,(주)흥국,10240,Dec-19,92358267.0,92358267.0,73234366.0,73234366.0,0.0,-20.70621463696368
9172,(주)흥국에프엔비,189980,Dec-15,75093404.0,75093404.0,75254510.0,75254510.0,0.0,0.21454081373113354
9173,(주)흥국에프엔비,189980,Dec-16,66906282.0,66906282.0,66429599.0,66429599.0,0.0,-0.7124637414465838
9174,(주)흥국에프엔비,189980,Dec-17,70226523.0,70226523.0,69276739.0,69276739.0,0.0,-1.3524576747164332
9175,(주)흥국에프엔비,189980,Dec-18,81852143.0,81852143.0,80436245.0,80436245.0,0.0,-1.7298239827392194
9176,(주)흥국에프엔비,189980,Dec-19,89302191.0,89302191.0,88207405.0,88207405.0,0.0,-1.2259340871043065
9177,(주)희림종합건축사사무소,37440,Dec-11,,,116710978.0,116710978.0,0.0,
9178,(주)희림종합건축사사무소,37440,Dec-12,,127549999.0,127549999.0,127549999.0,0.0,0.0
9179,(주)희림종합건축사사무소,37440,Dec-13,129241142.0,129241142.0,129289986.0,129289986.0,0.0,0.03779291891432024
9180,(주)희림종합건축사사무소,37440,Dec-14,138944137.0,138944137.0,138768538.0,138768538.0,0.0,-0.12638100735405544
9181,(주)희림종합건축사사무소,37440,Dec-15,142496032.0,142496032.0,142458688.0,142458688.0,0.0,-0.026207045540743934
9182,(주)희림종합건축사사무소,37440,Dec-16,143417384.0,143417384.0,143707207.0,143707207.0,0.0,0.20208359120536556
9183,(주)희림종합건축사사무소,37440,Dec-17,134552824.0,134552824.0,134709705.0,134709705.0,0.0,0.11659435702367205
9184,(주)희림종합건축사사무소,37440,Dec-18,134523704.0,134523704.0,134684923.0,134684923.0,0.0,0.11984430639822108
9185,(주)희림종합건축사사무소,37440,Dec-19,161634028.0,161634028.0,160207151.0,160207151.0,0.0,-0.8827825536835547
9186,(주)힘스,238490,Dec-17,,,72458776.0,72458776.0,0.0,
9187,(주)힘스,238490,Dec-18,,,65194765.0,65194765.0,0.0,
9188,(주)힘스,238490,Dec-19,,86740548.0,86740548.0,86740548.0,0.0,0.0
9189,AJ네트웍스(주),95570,Dec-15,1725200198.0,1725200198.0,612887634.0,612887634.0,0.0,-64.4744050742336
9190,AJ네트웍스(주),95570,Dec-16,2081316853.0,2081316853.0,806211458.0,806211458.0,0.0,-61.26435737845822
9191,AJ네트웍스(주),95570,Dec-17,2354233735.0,2354233735.0,974532773.0,974532773.0,0.0,-58.60509691489915
9192,AJ네트웍스(주),95570,Dec-18,2575139461.0,2575139461.0,1075577283.0,1075577283.0,0.0,-58.232270551190936
9193,AJ네트웍스(주),95570,Dec-19,1803255226.0,1803255226.0,1231565485.0,1231565485.0,0.0,-31.703207219763797
9194,CS홀딩스(주),590,Dec-11,188753459.0,188753459.0,156447456.0,156447456.0,0.0,-17.115449524027
9195,CS홀딩스(주),590,Dec-12,191295610.0,218181889.0,158255760.0,158255760.0,0.0,-27.46613354328416
9196,CS홀딩스(주),590,Dec-13,233929444.0,233929444.0,160068546.0,160068546.0,0.0,-31.57400656242315
9197,CS홀딩스(주),590,Dec-14,260355830.0,260355830.0,170117491.0,170117491.0,0.0,-34.65961910666644
9198,CS홀딩스(주),590,Dec-15,284933124.0,284933124.0,173456317.0,173456317.0,0.0,-39.123849637081854
9199,CS홀딩스(주),590,Dec-16,293927435.0,293927435.0,171585884.0,171585884.0,0.0,-41.62304583782729
9200,CS홀딩스(주),590,Dec-17,302433875.0,302433875.0,172056738.0,172056738.0,0.0,-43.10930347997558
9201,CS홀딩스(주),590,Dec-18,304418193.0,304418193.0,172815100.0,172815100.0,0.0,-43.23102101851055
9202,CS홀딩스(주),590,Dec-19,314291513.0,314291513.0,174070675.0,174070675.0,0.0,-44.61489801667028
9203,HD현대(주),267250,Dec-17,20888570158.0,20888570158.0,7750711883.0,7750711883.0,0.0,-62.89496205640673
9204,HD현대(주),267250,Dec-18,23347820007.0,23347820007.0,8150735598.0,8150735598.0,0.0,-65.08995017283713
9205,HD현대(주),267250,Dec-19,25715535189.0,25715535189.0,8583906445.0,8583906445.0,0.0,-66.61976357127568
9206,KB오토시스(주),24120,Dec-11,106963254.0,106963254.0,103118585.0,103118585.0,0.0,-3.594382983150453
9207,KB오토시스(주),24120,Dec-12,104467698.0,104467698.0,103507294.0,103507294.0,0.0,-0.9193310644214563
9208,KB오토시스(주),24120,Dec-13,115087030.0,115087030.0,113372359.0,113372359.0,0.0,-1.4898907374705885
9209,KB오토시스(주),24120,Dec-14,115725365.0,115725365.0,112239821.0,112239821.0,0.0,-3.01191013741888
9210,KB오토시스(주),24120,Dec-15,127235494.0,127235494.0,129780423.0,129780423.0,0.0,2.0001722160956064
9211,KB오토시스(주),24120,Dec-16,141949450.0,141949450.0,149398680.0,149398680.0,0.0,5.247804764301662
9212,KB오토시스(주),24120,Dec-17,149757134.0,149757134.0,155666545.0,155666545.0,0.0,3.9459963222853816
9213,KB오토시스(주),24120,Dec-18,145564580.0,145564580.0,151193035.0,151193035.0,0.0,3.8666377493755704
9214,KB오토시스(주),24120,Dec-19,143851954.0,143851954.0,144464067.0,144464067.0,0.0,0.4255159439822336
9215,KD(주),44180,Dec-11,76044743.0,76044743.0,34676750.0,34676750.0,0.0,-54.399543437210376
9216,KD(주),44180,Dec-12,23718000.0,23718000.0,15948424.0,15948424.0,0.0,-32.75814149591028
9217,KD(주),44180,Dec-13,23227897.0,23227897.0,21340772.0,21340772.0,0.0,-8.124390253667826
9218,KD(주),44180,Dec-14,26825055.0,26825055.0,25922891.0,25922891.0,0.0,-3.3631394231996836
9219,KD(주),44180,Dec-15,38509704.0,38509704.0,36596507.0,36596507.0,0.0,-4.96809064021889
9220,KD(주),44180,Dec-16,59541799.0,59541799.0,57633343.0,57633343.0,0.0,-3.2052373829013874
9221,KD(주),44180,Dec-17,98824540.0,98824540.0,83744227.0,83744227.0,0.0,-15.259684487274114
9222,KD(주),44180,Dec-18,148470847.0,148470847.0,119654852.0,119654852.0,0.0,-19.40852065052205
9223,KD(주),44180,Dec-19,138272305.0,138272305.0,104497661.0,104497661.0,0.0,-24.426181367266565
9224,KG스틸(주),16380,Dec-11,5310309984.0,5310309984.0,5106166432.0,5106166432.0,0.0,-3.844286917620366
9225,KG스틸(주),16380,Dec-12,5259720757.0,5346688430.0,4954671949.0,4954671949.0,0.0,-7.33194922674781
9226,KG스틸(주),16380,Dec-13,5241508648.0,5241508648.0,4841857720.0,4841857720.0,0.0,-7.62473087118714
9227,KG스틸(주),16380,Dec-14,3393941146.0,3393941146.0,2892223363.0,2892223363.0,0.0,-14.782748474920083
9228,KG스틸(주),16380,Dec-15,2890468536.0,2890468536.0,2475759225.0,2475759225.0,0.0,-14.347477090129445
9229,KG스틸(주),16380,Dec-16,2823220556.0,2823220556.0,2410632934.0,2410632934.0,0.0,-14.614076860667353
9230,KG스틸(주),16380,Dec-17,2684673883.0,2552471978.0,2323882283.0,2196381820.0,5.805022689543108,-8.955620158428232
9231,KG스틸(주),16380,Dec-18,2506058874.0,2506058874.0,2108622029.0,2108622029.0,0.0,-15.859038633263964
9232,KG스틸(주),16380,Dec-19,2355272182.0,2355272182.0,2045911368.0,2045911368.0,0.0,-13.134822224126282
9233,KISCO홀딩스(주),1940,Dec-11,779731867.0,779731867.0,500308440.0,500308440.0,0.0,-35.83583521795448
9234,KISCO홀딩스(주),1940,Dec-12,789682784.0,,501960961.0,503304461.0,-0.26693584184226893,
9235,KISCO홀딩스(주),1940,Dec-13,1377429174.0,1377429174.0,507369880.0,507369880.0,0.0,-63.16544693716499
9236,KISCO홀딩스(주),1940,Dec-14,1379712311.0,1379712311.0,513145712.0,513145712.0,0.0,-62.80777464194128
9237,KISCO홀딩스(주),1940,Dec-15,1407103545.0,1407103545.0,530577609.0,530577609.0,0.0,-62.29292358154069
9238,KISCO홀딩스(주),1940,Dec-16,1493955210.0,1493955210.0,540248636.0,540248636.0,0.0,-63.83769524121142
9239,KISCO홀딩스(주),1940,Dec-17,1488800280.0,1488800280.0,548751136.0,548751136.0,0.0,-63.141386835311444
9240,KISCO홀딩스(주),1940,Dec-18,1545159970.0,1545159970.0,556395695.0,556395695.0,0.0,-63.99106203870917
9241,KISCO홀딩스(주),1940,Dec-19,1557313864.0,1557313864.0,565058325.0,565058325.0,0.0,-63.71583544831269
9242,LG이노텍(주),11070,Dec-11,4409966704.0,4409966704.0,4246930050.0,4246930050.0,0.0,-3.6970041939799643
9243,LG이노텍(주),11070,Dec-12,4886285404.0,4886285404.0,4668317759.0,4668317759.0,0.0,-4.460804619017296
9244,LG이노텍(주),11070,Dec-13,4581270749.0,4581270749.0,4260285191.0,4260285191.0,0.0,-7.006474307812184
9245,LG이노텍(주),11070,Dec-14,4428761037.0,4428761037.0,4104519473.0,4104519473.0,0.0,-7.32127024445731
9246,LG이노텍(주),11070,Dec-15,3914337673.0,3914337673.0,3598752653.0,3598752653.0,0.0,-8.062284002139535
9247,LG이노텍(주),11070,Dec-16,4323719058.0,4323719058.0,4022156823.0,4022156823.0,0.0,-6.974602904460951
9248,LG이노텍(주),11070,Dec-17,5877488987.0,5877488987.0,5391209318.0,5391209318.0,0.0,-8.273595579261269
9249,LG이노텍(주),11070,Dec-18,5756067241.0,5756067241.0,5062817017.0,5062817017.0,0.0,-12.043817331771862
9250,LG이노텍(주),11070,Dec-19,5770780510.0,5770780510.0,5070125627.0,5070125627.0,0.0,-12.14142318852464
9251,LS일렉트릭(주),10120,Dec-11,1769390133.0,1769390133.0,1623026422.0,1623026422.0,0.0,-8.271986390691595
9252,LS일렉트릭(주),10120,Dec-12,2020324063.0,2020324063.0,1885861070.0,1885861070.0,0.0,-6.655516085886475
9253,LS일렉트릭(주),10120,Dec-13,2101280444.0,2101280444.0,1961236234.0,1961236234.0,0.0,-6.664708197322383
9254,LS일렉트릭(주),10120,Dec-14,2294355146.0,2294355146.0,2151083199.0,2151083199.0,0.0,-6.244540966109
9255,LS일렉트릭(주),10120,Dec-15,2251673935.0,2251673935.0,2107925177.0,2107925177.0,0.0,-6.384084114736623
9256,LS일렉트릭(주),10120,Dec-16,2261805558.0,2261805558.0,2095351107.0,2095351107.0,0.0,-7.359361657382578
9257,LS일렉트릭(주),10120,Dec-17,2255821411.0,2255821411.0,2086912499.0,2086912499.0,0.0,-7.487689902062016
9258,LS일렉트릭(주),10120,Dec-18,2405835525.0,2405835525.0,2211787822.0,2211787822.0,0.0,-8.065709437888529
9259,LS일렉트릭(주),10120,Dec-19,2538144407.0,2538144407.0,2328541203.0,2328541203.0,0.0,-8.25812760778824
9260,OCI(주),10060,Dec-11,7205013146.0,7205013146.0,5663590062.0,5663590062.0,0.0,-21.393758106544894
9261,OCI(주),10060,Dec-12,7283049629.0,,5939458718.0,5939458718.0,0.0,
9262,OCI(주),10060,Dec-13,7302290651.0,7302290651.0,5716069793.0,5716069793.0,0.0,-21.72223667627881
9263,OCI(주),10060,Dec-14,7418713804.0,7418713804.0,5472100247.0,5472100247.0,0.0,-26.239232411828993
9264,OCI(주),10060,Dec-15,7298775478.0,7298775478.0,5229793782.0,5229793782.0,0.0,-28.3469700121114
9265,OCI(주),10060,Dec-16,6248555403.0,6248555403.0,5159099465.0,5159099465.0,0.0,-17.435324930894268
9266,OCI(주),10060,Dec-17,6077824637.0,6077824637.0,5268314789.0,5268314789.0,0.0,-13.319072140909483
9267,OCI(주),10060,Dec-18,5659590446.0,5659590446.0,4757819272.0,4757819272.0,0.0,-15.9335058358744
9268,OCI(주),10060,Dec-19,4811211712.0,4811211712.0,3796677716.0,3796677716.0,0.0,-21.08687076624743
9269,SK이노베이션(주),96770,Dec-11,35026880858.0,35026880858.0,14885809811.0,14885809811.0,0.0,-57.50175452005701
9270,SK이노베이션(주),96770,Dec-12,33831080372.0,33831080372.0,15303734943.0,15303734943.0,0.0,-54.76427363618573
9271,SK이노베이션(주),96770,Dec-13,35288869208.0,35288869208.0,14486694282.0,14486694282.0,0.0,-58.94826157049016
9272,SK이노베이션(주),96770,Dec-14,35101313814.0,35101313814.0,14508603389.0,14508603389.0,0.0,-58.66649474751765
9273,SK이노베이션(주),96770,Dec-15,31359835736.0,31359835736.0,14474189652.0,14474189652.0,0.0,-53.84481674633221
9274,SK이노베이션(주),96770,Dec-16,32581330983.0,32581330983.0,13561837741.0,13561837741.0,0.0,-58.37543362462333
9275,SK이노베이션(주),96770,Dec-17,34243603274.0,34250146490.0,14795190020.0,14795190020.0,0.0,-56.802549664072984
9276,SK이노베이션(주),96770,Dec-18,36085384070.0,36085384070.0,15846830095.0,15846830095.0,0.0,-56.08518378449394
9277,SK이노베이션(주),96770,Dec-19,39526056607.0,39534500042.0,16355886773.0,16355886773.0,0.0,-58.628826074380335
9278,SNT모티브(주),64960,Dec-11,899406231.0,899406231.0,793147491.0,793147491.0,0.0,-11.81432108624118
9279,SNT모티브(주),64960,Dec-12,895055890.0,895055890.0,810948117.0,810948117.0,0.0,-9.396929726924654
9280,SNT모티브(주),64960,Dec-13,1206018423.0,1206018423.0,855126771.0,855126771.0,0.0,-29.095049072894625
9281,SNT모티브(주),64960,Dec-14,1115027090.0,1115027090.0,874061412.0,874061412.0,0.0,-21.61074651558465
9282,SNT모티브(주),64960,Dec-15,1172763190.0,1172763190.0,912895157.0,912895157.0,0.0,-22.158610980960276
9283,SNT모티브(주),64960,Dec-16,1248155630.0,1248155630.0,945873236.0,945873236.0,0.0,-24.218325562494158
9284,SNT모티브(주),64960,Dec-17,1226311096.0,1226311096.0,953781276.0,953781276.0,0.0,-22.22354677283292
9285,SNT모티브(주),64960,Dec-18,1196519724.0,1196519724.0,950075631.0,950075631.0,0.0,-20.5967430420729
9286,SNT모티브(주),64960,Dec-19,1038905998.0,1038905998.0,1020642968.0,1020642968.0,0.0,-1.757909766153844
9287,SNT중공업(주),3570,Dec-11,1182293020.0,1182293020.0,927780346.0,927780346.0,0.0,-21.527038533983728
9288,SNT중공업(주),3570,Dec-12,1156625435.0,1156625435.0,923730965.0,923730965.0,0.0,-20.13568636418583
9289,SNT중공업(주),3570,Dec-13,935742233.0,935742233.0,909582822.0,909582822.0,0.0,-2.795578747806715
9290,SNT중공업(주),3570,Dec-14,914416684.0,914416684.0,886803688.0,886803688.0,0.0,-3.019738865569522
9291,SNT중공업(주),3570,Dec-15,921662680.0,921662680.0,889873771.0,889873771.0,0.0,-3.449082803265952
9292,SNT중공업(주),3570,Dec-16,890522084.0,890522084.0,860133260.0,860133260.0,0.0,-3.412472811847749
9293,SNT중공업(주),3570,Dec-17,838427549.0,838427549.0,813215285.0,813215285.0,0.0,-3.0070891671046525
9294,SNT중공업(주),3570,Dec-18,845671572.0,845671572.0,819413362.0,819413362.0,0.0,-3.1050127341870706
