,회사명,거래소코드,회계년도,당기유동자산(IFRS연결),전기유동자산(IFRS연결),당기유동자산(IFRS개별),전기유동자산(IFRS개별),유동자산증가율(개별),유동자산증가율(연결)
6800,(주)창해에탄올,4650,Dec-16,140591413.0,125549046.0,36036473.0,36036473.0,0.0,-71.29689619465528
6801,(주)창해에탄올,4650,Dec-17,115755508.0,115755508.0,44759765.0,44759765.0,0.0,-61.33249659273233
6802,(주)창해에탄올,4650,Dec-18,127411483.0,127411483.0,38405437.0,38405437.0,0.0,-69.85716193257086
6803,(주)창해에탄올,4650,Dec-19,50127129.0,50127129.0,35262933.0,35262933.0,0.0,-29.652996883184755
6804,(주)천보,278280,Dec-19,153243759.0,153243759.0,130309198.0,130309198.0,0.0,-14.966065273822991
6805,(주)천일고속,650,Dec-11,,,18518511.0,18518511.0,0.0,
6806,(주)천일고속,650,Dec-12,,,21160621.0,21160621.0,0.0,
6807,(주)천일고속,650,Dec-13,,,15615229.0,15615229.0,0.0,
6808,(주)천일고속,650,Dec-14,,,22384706.0,22384706.0,0.0,
6809,(주)천일고속,650,Dec-15,,,22135541.0,22135541.0,0.0,
6810,(주)천일고속,650,Dec-16,,,13163553.0,13163553.0,0.0,
6811,(주)천일고속,650,Dec-17,,,29142643.0,29142643.0,0.0,
6812,(주)천일고속,650,Dec-18,,,12811399.0,12811399.0,0.0,
6813,(주)천일고속,650,Dec-19,,,12149418.0,12149418.0,0.0,
6814,(주)체리부로,66360,Dec-17,74654187.0,74654187.0,54135309.0,54135309.0,0.0,-27.485234016412235
6815,(주)체리부로,66360,Dec-18,73148168.0,73148168.0,54265433.0,54265433.0,0.0,-25.8143648929116
6816,(주)체리부로,66360,Dec-19,63812703.0,63812703.0,46668406.0,46668406.0,0.0,-26.86658955662793
6817,(주)체시스,33250,Jun-11,34359143.0,34359143.0,35530044.0,35530044.0,0.0,3.407829467690732
6818,(주)체시스,33250,Jun-12,33807636.0,33807636.0,38021433.0,38021433.0,0.0,12.464039189252986
6819,(주)체시스,33250,Jun-13,35772015.0,35772015.0,36152422.0,36152422.0,0.0,1.0634206655677758
6820,(주)체시스,33250,Jun-14,26320876.0,26320876.0,26772748.0,26772748.0,0.0,1.7167817666858838
6821,(주)체시스,33250,Jun-15,21831241.0,21831241.0,21015118.0,21015118.0,0.0,-3.7383261904350746
6822,(주)체시스,33250,Jun-16,30237973.0,30237973.0,29232564.0,29232564.0,0.0,-3.3249880869990847
6823,(주)체시스,33250,Jun-17,23474992.0,23474992.0,26721447.0,26721447.0,0.0,13.829418983401581
6824,(주)체시스,33250,Jun-18,25547068.0,25547068.0,24519450.0,24519450.0,0.0,-4.022449856085245
6825,(주)체시스,33250,Jun-19,22065397.0,22065397.0,19673404.0,19673404.0,0.0,-10.840471168499704
6826,(주)초록뱀미디어,47820,Dec-11,17548167.0,17548167.0,15876969.0,15876969.0,0.0,-9.52349040215995
6827,(주)초록뱀미디어,47820,Dec-12,16290438.0,16290438.0,14399682.0,14399682.0,0.0,-11.606538756048181
6828,(주)초록뱀미디어,47820,Dec-13,15512065.0,15512065.0,14379613.0,14379613.0,0.0,-7.300459352123653
6829,(주)초록뱀미디어,47820,Dec-14,12697365.0,13000962.0,12008963.0,12008963.0,0.0,-7.630196903890649
6830,(주)초록뱀미디어,47820,Dec-15,55181542.0,55181542.0,46587734.0,47262375.0,-1.4274377874577908,-15.57370035074409
6831,(주)초록뱀미디어,47820,Dec-16,50834894.0,50834894.0,37836182.0,37836183.0,-2.6429727313370677e-06,-25.570451666526537
6832,(주)초록뱀미디어,47820,Dec-17,42432567.0,42432567.0,32109480.0,32109480.0,0.0,-24.328217050832677
6833,(주)초록뱀미디어,47820,Dec-18,64021137.0,64021137.0,64019845.0,64019845.0,0.0,-0.0020180834963952066
6834,(주)초록뱀미디어,47820,Dec-19,32309151.0,32309151.0,18131215.0,18131215.0,0.0,-43.88210634194628
6835,(주)초록뱀이앤엠,131100,Dec-11,,24414331.0,24414331.0,24414331.0,0.0,0.0
6836,(주)초록뱀이앤엠,131100,Dec-12,26669261.0,25023261.0,24791257.0,23151257.0,7.083848622128812,-0.9271533394468463
6837,(주)초록뱀이앤엠,131100,Dec-13,21167147.0,21167147.0,17660063.0,17660063.0,0.0,-16.568524799303376
6838,(주)초록뱀이앤엠,131100,Dec-14,20574583.0,20574583.0,14500585.0,14500585.0,0.0,-29.52185227763789
6839,(주)초록뱀이앤엠,131100,Dec-15,17751034.0,17751034.0,15594020.0,15594020.0,0.0,-12.151483682584356
6840,(주)초록뱀이앤엠,131100,Dec-16,5832528.0,5832528.0,5826407.0,5826407.0,0.0,-0.10494591710489942
6841,(주)초록뱀이앤엠,131100,Dec-17,8749339.0,8749339.0,8740221.0,8740221.0,0.0,-0.1042135868778189
6842,(주)초록뱀이앤엠,131100,Dec-18,31542214.0,31542214.0,31458339.0,31458339.0,0.0,-0.26591348343524146
6843,(주)초록뱀컴퍼니,52300,Dec-11,13636754.0,13636754.0,10412255.0,10412255.0,0.0,-23.645649103884992
6844,(주)초록뱀컴퍼니,52300,Dec-12,15237912.0,15237914.0,5579678.0,5579678.0,0.0,-63.38292761069527
6845,(주)초록뱀컴퍼니,52300,Dec-13,21424851.0,21424851.0,7742207.0,7742207.0,0.0,-63.863426634799005
6846,(주)초록뱀컴퍼니,52300,Dec-14,11495408.0,11495408.0,8782931.0,8782931.0,0.0,-23.596178578437573
6847,(주)초록뱀컴퍼니,52300,Dec-15,22133763.0,22133763.0,21573609.0,21573609.0,0.0,-2.530767136162069
6848,(주)초록뱀컴퍼니,52300,Dec-16,15116071.0,15116071.0,4612088.0,4612088.0,0.0,-69.48884402567307
6849,(주)초록뱀컴퍼니,52300,Dec-17,15674900.0,15674900.0,9658208.0,9658208.0,0.0,-38.3842448755654
6850,(주)초록뱀컴퍼니,52300,Dec-18,17869926.0,17869926.0,15641530.0,15641530.0,0.0,-12.470090810672644
6851,(주)초록뱀컴퍼니,52300,Dec-19,17260649.0,17260649.0,14881259.0,14881259.0,0.0,-13.785055243287786
6852,(주)초록뱀헬스케어,118000,Dec-11,,,47653999.0,47653999.0,0.0,
6853,(주)초록뱀헬스케어,118000,Dec-12,,0.0,22066373.0,22066373.0,0.0,inf
6854,(주)초록뱀헬스케어,118000,Dec-13,9666502.0,9666502.0,10597385.0,10597385.0,0.0,9.629988179798659
6855,(주)초록뱀헬스케어,118000,Dec-14,10551289.0,10551289.0,9567340.0,9567340.0,0.0,-9.325391428478554
6856,(주)초록뱀헬스케어,118000,Dec-15,6554032.0,6554032.0,6038437.0,6038437.0,0.0,-7.866836780778613
6857,(주)초록뱀헬스케어,118000,Dec-16,16002192.0,16002192.0,14985352.0,14985352.0,0.0,-6.354379450015344
6858,(주)초록뱀헬스케어,118000,Dec-17,26107192.0,26107192.0,11301539.0,11301539.0,0.0,-56.711012812101735
6859,(주)초록뱀헬스케어,118000,Dec-18,54271756.0,54271756.0,42048038.0,42048038.0,0.0,-22.523166561995893
6860,(주)초록뱀헬스케어,118000,Dec-19,45588928.0,45588928.0,36202329.0,36202329.0,0.0,-20.58964624042048
6861,(주)칩스앤미디어,94360,Dec-13,13868941.0,13868941.0,13863993.0,13863993.0,0.0,-0.03567684079122557
6862,(주)칩스앤미디어,94360,Dec-14,14659224.0,14659224.0,14635922.0,14635922.0,0.0,-0.15895793665477242
6863,(주)칩스앤미디어,94360,Dec-15,20287163.0,20287163.0,20251518.0,20251518.0,0.0,-0.1757022408702511
6864,(주)칩스앤미디어,94360,Dec-16,23264195.0,23264195.0,23131394.0,23131394.0,0.0,-0.5708385783389502
6865,(주)칩스앤미디어,94360,Dec-17,21035038.0,21035038.0,20982995.0,20982995.0,0.0,-0.24741101014413402
6866,(주)칩스앤미디어,94360,Dec-18,23836796.0,23836796.0,23789445.0,23789445.0,0.0,-0.19864666375464424
6867,(주)칩스앤미디어,94360,Dec-19,26614731.0,26614731.0,26569320.0,26569320.0,0.0,-0.17062355430155662
6868,(주)카나리아바이오,16790,Dec-18,,,71742557.0,71742557.0,0.0,
6869,(주)카나리아바이오,16790,Dec-19,,,74904402.0,74904402.0,0.0,
6870,(주)카스,16920,Dec-11,70693062.0,70693062.0,56643551.0,56643551.0,0.0,-19.87396019145416
6871,(주)카스,16920,Dec-12,74027007.0,74027007.0,55396550.0,55396550.0,0.0,-25.167108269013227
6872,(주)카스,16920,Dec-13,73097704.0,73097704.0,55592954.0,55592954.0,0.0,-23.947058583399553
6873,(주)카스,16920,Dec-14,79778516.0,79778516.0,65290680.0,65290680.0,0.0,-18.160072067522535
6874,(주)카스,16920,Dec-15,76683763.0,76704440.0,62033990.0,62033990.0,0.0,-19.125946294634304
6875,(주)카스,16920,Dec-16,70181206.0,70181206.0,55342622.0,55342622.0,0.0,-21.14324453187652
6876,(주)카스,16920,Dec-17,66242781.0,66242781.0,53059871.0,53059871.0,0.0,-19.900900597757214
6877,(주)카스,16920,Dec-18,71910271.0,71910271.0,59615312.0,59615312.0,0.0,-17.097639640379043
6878,(주)카스,16920,Dec-19,70507312.0,70507312.0,54633953.0,54633953.0,0.0,-22.513067864507434
6879,(주)카이노스메드,284620,Dec-18,,,,,,
6880,(주)카이노스메드,284620,Dec-19,,,,,,
6881,(주)카카오,35720,Dec-17,1993096161.0,1993096161.0,632508485.0,632508485.0,0.0,-68.2650291854132
6882,(주)카카오,35720,Dec-18,2858950415.0,2858950415.0,1261479760.0,1261479760.0,0.0,-55.87612316109372
6883,(주)카카오,35720,Dec-19,2829694454.0,2829694454.0,1014030589.0,1014030589.0,0.0,-64.16466139774963
6884,(주)카프로,6380,Dec-11,,,521357159.0,521357159.0,0.0,
6885,(주)카프로,6380,Dec-12,,,367148156.0,367148156.0,0.0,
6886,(주)카프로,6380,Dec-13,,,293654283.0,293654283.0,0.0,
6887,(주)카프로,6380,Dec-14,,,161367013.0,161367013.0,0.0,
6888,(주)카프로,6380,Dec-15,,,144157486.0,144157486.0,0.0,
6889,(주)카프로,6380,Dec-16,,,215630202.0,215630202.0,0.0,
6890,(주)카프로,6380,Dec-17,,,227888040.0,227888040.0,0.0,
6891,(주)카프로,6380,Dec-18,,,223397154.0,223397154.0,0.0,
6892,(주)카프로,6380,Dec-19,,,193673357.0,193673357.0,0.0,
6893,(주)캐리소프트,317530,Dec-19,9224095.0,9224095.0,8684751.0,8684751.0,0.0,-5.8471210454792555
6894,(주)캐스텍코리아,71850,Dec-14,97090224.0,97090224.0,70101942.0,70101942.0,0.0,-27.797115804367706
6895,(주)캐스텍코리아,71850,Dec-15,109726317.0,109726317.0,80750331.0,80750331.0,0.0,-26.40750805479054
6896,(주)캐스텍코리아,71850,Dec-16,108133340.0,108133340.0,82939969.0,82939969.0,0.0,-23.29843043782796
6897,(주)캐스텍코리아,71850,Dec-17,120824976.0,120824976.0,98913021.0,98913021.0,0.0,-18.135286035562714
6898,(주)캐스텍코리아,71850,Dec-18,126052283.0,126052283.0,96642192.0,96642192.0,0.0,-23.33166072049643
6899,(주)캐스텍코리아,71850,Dec-19,122587413.0,122587413.0,101594598.0,101594598.0,0.0,-17.12477201880425
6900,(주)캠시스,50110,Dec-11,67540509.0,72462852.0,75713258.0,75713258.0,0.0,4.48561698896421
6901,(주)캠시스,50110,Dec-12,85965799.0,86636025.0,97841440.0,97841440.0,0.0,12.933897879086672
6902,(주)캠시스,50110,Dec-13,135692820.0,135692820.0,155108669.0,155108669.0,0.0,14.308678233675138
6903,(주)캠시스,50110,Dec-14,128087898.0,128087898.0,121069711.0,121069711.0,0.0,-5.479196012725566
6904,(주)캠시스,50110,Dec-15,127151891.0,127151891.0,133774269.0,133774269.0,0.0,5.208241849899025
6905,(주)캠시스,50110,Dec-16,128252945.0,128252945.0,168994441.0,168994441.0,0.0,31.766518889683198
6906,(주)캠시스,50110,Dec-17,154261634.0,154261634.0,146057048.0,136670111.0,6.868317389454688,-5.318617330346697
6907,(주)캠시스,50110,Dec-18,200770124.0,200770124.0,121327471.0,121327471.0,0.0,-39.568961465601326
6908,(주)캠시스,50110,Dec-19,275018436.0,275018436.0,179010196.0,179010196.0,0.0,-34.90974692329354
6909,(주)컴투스,78340,Dec-11,50321739.0,50321739.0,48540177.0,48540177.0,0.0,-3.540342673769686
6910,(주)컴투스,78340,Dec-12,46215068.0,46215068.0,43290787.0,43290787.0,0.0,-6.32754884186258
6911,(주)컴투스,78340,Dec-13,64064366.0,64064366.0,61377774.0,61377774.0,0.0,-4.1935824355149265
6912,(주)컴투스,78340,Dec-14,173825555.0,173825555.0,169144994.0,169144994.0,0.0,-2.692677149801142
6913,(주)컴투스,78340,Dec-15,507598524.0,507598524.0,500927088.0,500927088.0,0.0,-1.3143135144340903
6914,(주)컴투스,78340,Dec-16,654308373.0,654308373.0,645119352.0,645119352.0,0.0,-1.4043868883823762
6915,(주)컴투스,78340,Dec-17,768017610.0,768017610.0,757215511.0,757215511.0,0.0,-1.4064910568912552
6916,(주)컴투스,78340,Dec-18,774006572.0,774006572.0,768667582.0,768667582.0,0.0,-0.6897861327203287
6917,(주)컴투스,78340,Dec-19,765543167.0,765543167.0,754393112.0,754393112.0,0.0,-1.456489389578735
6918,(주)컴투스홀딩스,63080,Dec-11,66564919.0,66564919.0,65593225.0,65593225.0,0.0,-1.4597689212240965
6919,(주)컴투스홀딩스,63080,Dec-12,65421708.0,65421708.0,62952982.0,62952982.0,0.0,-3.7735578533045953
6920,(주)컴투스홀딩스,63080,Dec-13,63705280.0,63705280.0,55779059.0,55779059.0,0.0,-12.442015795237069
6921,(주)컴투스홀딩스,63080,Dec-14,68622461.0,68622461.0,66811327.0,66811327.0,0.0,-2.639272875975692
6922,(주)컴투스홀딩스,63080,Dec-15,107616981.0,107616981.0,105730705.0,105730705.0,0.0,-1.7527679948576207
6923,(주)컴투스홀딩스,63080,Dec-16,59505197.0,59505197.0,42733169.0,42733169.0,0.0,-28.185820475478806
6924,(주)컴투스홀딩스,63080,Dec-17,36433390.0,36433390.0,21453853.0,21453853.0,0.0,-41.114859199212596
6925,(주)컴투스홀딩스,63080,Dec-18,37777149.0,37777149.0,15099292.0,15099292.0,0.0,-60.03062062730038
6926,(주)컴투스홀딩스,63080,Dec-19,35522622.0,35522622.0,15077046.0,15077046.0,0.0,-57.5564945628169
6927,(주)케스피온,79190,Dec-11,16887656.0,16887656.0,12774251.0,12774251.0,0.0,-24.35746559498844
6928,(주)케스피온,79190,Dec-12,26420084.0,,21672228.0,26420084.0,-17.97063173606867,
6929,(주)케스피온,79190,Dec-13,,35817448.0,35817448.0,35817448.0,0.0,0.0
6930,(주)케스피온,79190,Dec-14,33161948.0,33161948.0,30810857.0,30810857.0,0.0,-7.089725247744795
6931,(주)케스피온,79190,Dec-15,39164540.0,39164540.0,36612169.0,36612169.0,0.0,-6.51704577661323
6932,(주)케스피온,79190,Dec-16,47332737.0,47332737.0,44549689.0,44549689.0,0.0,-5.879752949845269
6933,(주)케스피온,79190,Dec-17,44187006.0,40497944.0,46711036.0,40425671.0,15.547954664747564,15.341746731636547
6934,(주)케스피온,79190,Dec-18,53772098.0,53772098.0,49142952.0,49142952.0,0.0,-8.608825342838585
6935,(주)케스피온,79190,Dec-19,16003499.0,16003499.0,22387446.0,22387446.0,0.0,39.89094509894366
6936,(주)케어랩스,263700,Dec-18,51121130.0,51121130.0,46325041.0,46325041.0,0.0,-9.381813351934909
6937,(주)케어랩스,263700,Dec-19,47539930.0,47539930.0,41594735.0,41594735.0,0.0,-12.505687324318743
6938,(주)케어젠,214370,Dec-15,,209694475.0,209694475.0,209694475.0,0.0,0.0
6939,(주)케어젠,214370,Dec-16,182887114.0,182887114.0,141272170.0,141272170.0,0.0,-22.754442940140663
6940,(주)케어젠,214370,Dec-17,164082795.0,164082795.0,128777295.0,128777295.0,0.0,-21.51688115746687
6941,(주)케어젠,214370,Dec-18,166013251.0,166013251.0,165790333.0,165790333.0,0.0,-0.13427723308664952
6942,(주)케어젠,214370,Dec-19,177457905.0,177457905.0,177289819.0,177289819.0,0.0,-0.09471880105877517
6943,(주)케이비지,318000,Dec-19,,,18208302.0,18208302.0,0.0,
6944,(주)케이사인,192250,Dec-14,37751628.0,37751628.0,37615539.0,37615539.0,0.0,-0.36048511603262057
6945,(주)케이사인,192250,Dec-15,41414593.0,41414593.0,39570022.0,39570022.0,0.0,-4.453915555804215
6946,(주)케이사인,192250,Dec-16,61585514.0,61585514.0,59417150.0,59417150.0,0.0,-3.5208994115077132
6947,(주)케이사인,192250,Dec-17,50634742.0,50634742.0,45421598.0,45421598.0,0.0,-10.295587168193734
6948,(주)케이사인,192250,Dec-18,49037977.0,49037977.0,44072768.0,44072768.0,0.0,-10.125232123666123
6949,(주)케이사인,192250,Dec-19,44098763.0,44098763.0,39164051.0,39164051.0,0.0,-11.190137011326144
6950,(주)케이씨,29460,Dec-11,139207085.0,139207085.0,108541277.0,108541277.0,0.0,-22.02891325538495
6951,(주)케이씨,29460,Dec-12,123773674.0,123773674.0,104622480.0,104622480.0,0.0,-15.472752307570673
6952,(주)케이씨,29460,Dec-13,190982626.0,190982626.0,147482703.0,147482703.0,0.0,-22.776900659015965
6953,(주)케이씨,29460,Dec-14,231028816.0,231028816.0,180237930.0,180237930.0,0.0,-21.98465407016586
6954,(주)케이씨,29460,Dec-15,262131145.0,262131145.0,203795847.0,203795847.0,0.0,-22.25424147901235
6955,(주)케이씨,29460,Dec-16,287320433.0,287320433.0,202559356.0,202559356.0,0.0,-29.500539211563833
6956,(주)케이씨,29460,Dec-17,223774263.0,223774263.0,97177499.0,97177499.0,0.0,-56.57342462122197
6957,(주)케이씨,29460,Dec-18,272471681.0,274810956.0,131543475.0,133882749.0,-1.7472557274723926,-52.13310381992194
6958,(주)케이씨,29460,Dec-19,330354968.0,330354968.0,157836629.0,157836629.0,0.0,-52.22211127758793
6959,(주)케이씨씨,2380,Dec-11,2438882113.0,2438882113.0,1966015742.0,1966015742.0,0.0,-19.38865222224048
6960,(주)케이씨씨,2380,Dec-12,1699659600.0,,1204088629.0,1204088629.0,0.0,
6961,(주)케이씨씨,2380,Dec-13,2015585277.0,2015585277.0,1493701868.0,1493701868.0,0.0,-25.892400334297534
6962,(주)케이씨씨,2380,Dec-14,2561228800.0,2561228800.0,2003054338.0,2003054338.0,0.0,-21.793229171872497
6963,(주)케이씨씨,2380,Dec-15,2205659681.0,2205659681.0,1644438999.0,1644438999.0,0.0,-25.44457274322366
6964,(주)케이씨씨,2380,Dec-16,2288828081.0,2288828081.0,1890609798.0,1890609798.0,0.0,-17.398348364636306
6965,(주)케이씨씨,2380,Dec-17,2452254425.0,2452254425.0,1994907302.0,1994907302.0,0.0,-18.650068212232924
6966,(주)케이씨씨,2380,Dec-18,2645608938.0,2645608938.0,2282402036.0,2282402036.0,0.0,-13.728669297381998
6967,(주)케이씨씨,2380,Dec-19,3230340612.0,3230340612.0,2799493777.0,2799493777.0,0.0,-13.337504825327073
6968,(주)케이씨씨건설,21320,Dec-11,893574947.0,893574947.0,876620035.0,876620035.0,0.0,-1.8974247271504936
6969,(주)케이씨씨건설,21320,Dec-12,840233980.0,840233980.0,829792254.0,829792254.0,0.0,-1.2427164633355972
6970,(주)케이씨씨건설,21320,Dec-13,785194118.0,785194118.0,783249856.0,783249856.0,0.0,-0.24761545653861106
6971,(주)케이씨씨건설,21320,Dec-14,749551839.0,749551839.0,748914724.0,748914724.0,0.0,-0.08499945792274843
6972,(주)케이씨씨건설,21320,Dec-15,528110329.0,528110329.0,527824152.0,527824152.0,0.0,-0.05418886628139319
6973,(주)케이씨씨건설,21320,Dec-16,632481851.0,632481851.0,632218524.0,632218524.0,0.0,-0.041633921919441264
6974,(주)케이씨씨건설,21320,Dec-17,682467412.0,682467412.0,682207183.0,682207183.0,0.0,-0.03813061186869504
6975,(주)케이씨씨건설,21320,Dec-18,718352738.0,,718134674.0,718352738.0,-0.030356117331322707,
6976,(주)케이씨씨건설,21320,Dec-19,,,805934051.0,805934051.0,0.0,
6977,(주)케이씨아이,36670,Dec-11,,,21209204.0,21209204.0,0.0,
6978,(주)케이씨아이,36670,Dec-12,,,18159058.0,18159058.0,0.0,
6979,(주)케이씨아이,36670,Dec-13,,,19580883.0,19580883.0,0.0,
6980,(주)케이씨아이,36670,Dec-14,,,23936172.0,23936172.0,0.0,
6981,(주)케이씨아이,36670,Dec-15,,,25184287.0,25184287.0,0.0,
6982,(주)케이씨아이,36670,Dec-16,,,30259348.0,30259348.0,0.0,
6983,(주)케이씨아이,36670,Dec-17,,,31957772.0,31957772.0,0.0,
6984,(주)케이씨아이,36670,Dec-18,,,35299510.0,35375804.0,-0.21566718314019795,
6985,(주)케이씨아이,36670,Dec-19,,,42315220.0,42315220.0,0.0,
6986,(주)케이씨에스,115500,Dec-11,,,18933482.0,18933482.0,0.0,
6987,(주)케이씨에스,115500,Dec-12,,,19230285.0,19230285.0,0.0,
6988,(주)케이씨에스,115500,Dec-13,,,20666468.0,20666468.0,0.0,
6989,(주)케이씨에스,115500,Dec-14,,,22321002.0,22321002.0,0.0,
6990,(주)케이씨에스,115500,Dec-15,,,19419172.0,19419172.0,0.0,
6991,(주)케이씨에스,115500,Dec-16,,,24490183.0,24490183.0,0.0,
6992,(주)케이씨에스,115500,Dec-17,,,22978065.0,22978065.0,0.0,
6993,(주)케이씨에스,115500,Dec-18,,,22639010.0,22639010.0,0.0,
6994,(주)케이씨에스,115500,Dec-19,,,30299851.0,30299851.0,0.0,
6995,(주)케이씨텍,281820,Dec-17,,,165235009.0,165235009.0,0.0,
6996,(주)케이씨텍,281820,Dec-18,,,211872690.0,211872690.0,0.0,
6997,(주)케이씨텍,281820,Dec-19,,,231220316.0,231220316.0,0.0,
6998,(주)케이씨티,89150,Dec-11,,,21362241.0,21362241.0,0.0,
6999,(주)케이씨티,89150,Dec-12,,,26583919.0,26583919.0,0.0,
7000,(주)케이씨티,89150,Dec-13,,,22167854.0,22167854.0,0.0,
7001,(주)케이씨티,89150,Dec-14,,,37661117.0,37661117.0,0.0,
7002,(주)케이씨티,89150,Dec-15,,,12926939.0,12926939.0,0.0,
7003,(주)케이씨티,89150,Dec-16,,,10959829.0,10959829.0,0.0,
7004,(주)케이씨티,89150,Dec-17,,,10444748.0,10444748.0,0.0,
7005,(주)케이씨티,89150,Dec-18,,,10104794.0,10104794.0,0.0,
7006,(주)케이씨티,89150,Dec-19,,,6496413.0,6496413.0,0.0,
7007,(주)케이씨티시,9070,Dec-11,71251529.0,71251529.0,41768943.0,41768943.0,0.0,-41.37818010894896
7008,(주)케이씨티시,9070,Dec-12,92849879.0,,55896734.0,55896734.0,0.0,
7009,(주)케이씨티시,9070,Dec-13,97706298.0,97706298.0,51206869.0,51206869.0,0.0,-47.59102529910611
7010,(주)케이씨티시,9070,Dec-14,93936790.0,93936790.0,46556653.0,46556653.0,0.0,-50.438318149896325
7011,(주)케이씨티시,9070,Dec-15,99770650.0,99770650.0,65832310.0,65832310.0,0.0,-34.01635651366409
7012,(주)케이씨티시,9070,Dec-16,78418004.0,78418004.0,48775721.0,48775721.0,0.0,-37.80035385751466
7013,(주)케이씨티시,9070,Dec-17,85631811.0,85631811.0,59384005.0,59384005.0,0.0,-30.6519337772735
7014,(주)케이씨티시,9070,Dec-18,86091080.0,86091080.0,53786066.0,53786066.0,0.0,-37.524228990970954
7015,(주)케이씨티시,9070,Dec-19,99145202.0,99145202.0,61751255.0,61751255.0,0.0,-37.71634556758481
7016,(주)케이씨피드,25880,Dec-11,51905849.0,51905849.0,50699949.0,50699949.0,0.0,-2.323244919854801
7017,(주)케이씨피드,25880,Dec-12,64525868.0,64525868.0,65230758.0,65230758.0,0.0,1.0924145956471278
7018,(주)케이씨피드,25880,Dec-13,56079803.0,56079803.0,55471758.0,55471758.0,0.0,-1.0842495291932437
7019,(주)케이씨피드,25880,Dec-14,67711307.0,67711307.0,63016978.0,63016978.0,0.0,-6.932858348163336
7020,(주)케이씨피드,25880,Dec-15,39597203.0,39597203.0,39117644.0,39117644.0,0.0,-1.211093116854741
7021,(주)케이씨피드,25880,Dec-16,51666667.0,51666667.0,50369117.0,50369117.0,0.0,-2.5113870805716942
7022,(주)케이씨피드,25880,Dec-17,54743864.0,54743864.0,53756599.0,53756599.0,0.0,-1.8034258597456727
7023,(주)케이씨피드,25880,Dec-18,51191386.0,51191386.0,50218054.0,50218054.0,0.0,-1.9013589512891826
7024,(주)케이씨피드,25880,Dec-19,51894551.0,51894551.0,51197447.0,51197447.0,0.0,-1.343308664526262
7025,(주)케이아이엔엑스,93320,Dec-11,18812456.0,18812456.0,18381413.0,18381413.0,0.0,-2.2912638307300313
7026,(주)케이아이엔엑스,93320,Dec-12,18642456.0,18642456.0,17039562.0,17039562.0,0.0,-8.59808385762048
7027,(주)케이아이엔엑스,93320,Dec-13,23157461.0,23157461.0,21003464.0,21003464.0,0.0,-9.301524895151502
7028,(주)케이아이엔엑스,93320,Dec-14,25100332.0,25100332.0,22407579.0,22407579.0,0.0,-10.727957701914065
7029,(주)케이아이엔엑스,93320,Dec-15,31990493.0,31990493.0,26652686.0,26652686.0,0.0,-16.68560406368229
7030,(주)케이아이엔엑스,93320,Dec-16,35850084.0,35850084.0,29622243.0,29622243.0,0.0,-17.37190071855899
7031,(주)케이아이엔엑스,93320,Dec-17,39653262.0,39653262.0,33589785.0,33589785.0,0.0,-15.291243883037922
7032,(주)케이아이엔엑스,93320,Dec-18,46422458.0,46422458.0,40730624.0,40730624.0,0.0,-12.260949215571486
7033,(주)케이아이엔엑스,93320,Dec-19,55291999.0,55291999.0,48854043.0,48854043.0,0.0,-11.643558048968345
7034,(주)케이에스에스해운,44450,Dec-11,22876242.0,22876242.0,21772464.0,21772464.0,0.0,-4.824997042783508
7035,(주)케이에스에스해운,44450,Dec-12,16232311.0,16232311.0,14465670.0,14465670.0,0.0,-10.883484181642402
7036,(주)케이에스에스해운,44450,Dec-13,13493664.0,,11977978.0,13493664.0,-11.232575525817154,
7037,(주)케이에스에스해운,44450,Dec-14,,22176771.0,22176771.0,22176771.0,0.0,0.0
7038,(주)케이에스에스해운,44450,Dec-15,33976652.0,33976652.0,33787429.0,33787429.0,0.0,-0.5569206759983274
7039,(주)케이에스에스해운,44450,Dec-16,31834237.0,31834237.0,30494010.0,30494010.0,0.0,-4.210017661174035
7040,(주)케이에스에스해운,44450,Dec-17,67939408.0,67939408.0,66287525.0,66287525.0,0.0,-2.43140623185883
7041,(주)케이에스에스해운,44450,Dec-18,44972348.0,44681454.0,43161511.0,42870617.0,0.6785393361611796,-3.4017312865422866
7042,(주)케이에스에스해운,44450,Dec-19,64221648.0,64221648.0,62269941.0,62269941.0,0.0,-3.0390173107983713
7043,(주)케이에스피,73010,Dec-11,,,56582750.0,56582750.0,0.0,
7044,(주)케이에스피,73010,Dec-12,,,53692963.0,53692963.0,0.0,
7045,(주)케이에스피,73010,Dec-13,,,52505177.0,52505177.0,0.0,
7046,(주)케이에스피,73010,Dec-14,,,56067285.0,56067285.0,0.0,
7047,(주)케이에스피,73010,Dec-15,,,53306865.0,53306865.0,0.0,
7048,(주)케이에스피,73010,Dec-16,,,26143738.0,26143738.0,0.0,
7049,(주)케이에스피,73010,Dec-17,,,17335185.0,17335185.0,0.0,
7050,(주)케이에스피,73010,Dec-18,,,16716403.0,16716403.0,0.0,
7051,(주)케이에스피,73010,Dec-19,,,20364017.0,20364017.0,0.0,
7052,(주)케이에이치바텍,60720,Dec-11,199810351.0,199810351.0,167518983.0,167518983.0,0.0,-16.16100859559573
7053,(주)케이에이치바텍,60720,Dec-12,219846346.0,219846346.0,160683513.0,160683513.0,0.0,-26.91099218906281
7054,(주)케이에이치바텍,60720,Dec-13,247886326.0,247886326.0,155640574.0,155640574.0,0.0,-37.21292476616883
