,회사명,거래소코드,회계년도,기계장치(IFRS연결,기계장치(IFRS),합계_기말인원,기계장비율(개별),기계장비율(연결)
13205,조선내화(주),480,Dec-19,263212178.0,97834141.0,633.0,154556.30489731437,415817.0268562401
13206,조선선재(주),120030,Dec-11,,11424319.0,119.0,96002.6806722689,
13207,조선선재(주),120030,Dec-12,,11445401.0,120.0,95378.34166666666,
13208,조선선재(주),120030,Dec-13,,11481901.0,129.0,89006.98449612403,
13209,조선선재(주),120030,Dec-14,,11898735.0,127.0,93690.82677165355,
13210,조선선재(주),120030,Dec-15,,12076935.0,133.0,90804.02255639098,
13211,조선선재(주),120030,Dec-16,,12444231.0,130.0,95724.85384615384,
13212,조선선재(주),120030,Dec-17,,12305257.0,130.0,94655.82307692307,
13213,조선선재(주),120030,Dec-18,,12513457.0,124.0,100914.9758064516,
13214,조선선재(주),120030,Dec-19,,12847059.0,122.0,105303.76229508196,
13215,조아제약(주),34940,Dec-11,,12440021.0,248.0,50161.375,
13216,조아제약(주),34940,Dec-12,,13258430.0,252.0,52612.81746031746,
13217,조아제약(주),34940,Dec-13,13772230.0,13772230.0,261.0,52767.164750957854,52767.164750957854
13218,조아제약(주),34940,Dec-14,15552827.0,15552827.0,259.0,60049.525096525096,60049.525096525096
13219,조아제약(주),34940,Dec-15,16190334.0,16190334.0,270.0,59964.2,59964.2
13220,조아제약(주),34940,Dec-16,18119059.0,18119059.0,267.0,67861.64419475655,67861.64419475655
13221,조아제약(주),34940,Dec-17,17263527.0,17263527.0,268.0,64416.14552238806,64416.14552238806
13222,조아제약(주),34940,Dec-18,17821127.0,17821127.0,281.0,63420.380782918146,63420.380782918146
13223,조아제약(주),34940,Dec-19,18477427.0,18477427.0,280.0,65990.81071428572,65990.81071428572
13224,조일알미늄(주),18470,Dec-11,,98932729.0,343.0,288433.612244898,
13225,조일알미늄(주),18470,Dec-12,,98932729.0,340.0,290978.6147058823,
13226,조일알미늄(주),18470,Dec-13,,101699279.0,344.0,295637.43895348837,
13227,조일알미늄(주),18470,Dec-14,,102432412.0,365.0,280636.74520547944,
13228,조일알미늄(주),18470,Dec-15,,113599408.0,384.0,295831.7916666667,
13229,조일알미늄(주),18470,Dec-16,,166633930.0,393.0,424004.9109414758,
13230,조일알미늄(주),18470,Dec-17,,169935151.0,384.0,442539.4557291667,
13231,조일알미늄(주),18470,Dec-18,,195801921.0,406.0,482270.7413793103,
13232,조일알미늄(주),18470,Dec-19,,202933114.0,401.0,506067.61596009973,
13233,주성엔지니어링(주),36930,Dec-11,33143206.0,32555331.0,705.0,46177.7744680851,47011.63971631206
13234,주성엔지니어링(주),36930,Dec-12,34782641.0,34647726.0,497.0,69713.73440643863,69985.19315895373
13235,주성엔지니어링(주),36930,Dec-13,45655852.0,45655852.0,441.0,103528.00907029478,103528.00907029478
13236,주성엔지니어링(주),36930,Dec-14,46387943.0,46387943.0,386.0,120176.01813471502,120176.01813471502
13237,주성엔지니어링(주),36930,Dec-15,46853728.0,46853728.0,358.0,130876.33519553073,130876.33519553073
13238,주성엔지니어링(주),36930,Dec-16,47503964.0,47503964.0,393.0,120875.22646310432,120875.22646310432
13239,주성엔지니어링(주),36930,Dec-17,53337989.0,53337988.0,449.0,118792.84632516703,118792.84855233853
13240,주성엔지니어링(주),36930,Dec-18,54617525.0,54617526.0,457.0,119513.18599562363,119513.18380743983
13241,주성엔지니어링(주),36930,Dec-19,45068683.0,45068683.0,450.0,100152.6288888889,100152.6288888889
13242,줌인터넷(주),239340,Dec-16,,,,,
13243,줌인터넷(주),239340,Dec-17,,,,,
13244,줌인터넷(주),239340,Dec-18,,,,,
13245,줌인터넷(주),239340,Dec-19,7125988.0,7125988.0,186.0,38311.76344086022,38311.76344086022
13246,지나인제약(주),78650,Dec-11,35146925.0,26199956.0,210.0,124761.69523809524,167366.30952380953
13247,지나인제약(주),78650,Dec-12,37647284.0,28610692.0,218.0,131241.70642201835,172693.9633027523
13248,지나인제약(주),78650,Dec-13,45735181.0,35430242.0,252.0,140596.1984126984,181488.8134920635
13249,지나인제약(주),78650,Dec-14,49285329.0,30587668.0,238.0,128519.61344537816,207081.2142857143
13250,지나인제약(주),78650,Dec-15,58825691.0,31531673.0,333.0,94689.70870870871,176653.72672672672
13251,지나인제약(주),78650,Dec-16,58270356.0,30870192.0,364.0,84808.21978021978,160083.3956043956
13252,지나인제약(주),78650,Dec-17,50939324.0,30668213.0,286.0,107231.51398601399,178109.52447552446
13253,지나인제약(주),78650,Dec-18,40157680.0,9198708.0,82.0,112179.36585365854,489727.8048780488
13254,지나인제약(주),78650,Dec-19,59512041.0,37052572.0,71.0,521867.21126760566,838197.7605633803
13255,지니언스(주),263860,Dec-17,141477.0,141477.0,109.0,1297.954128440367,1297.954128440367
13256,지니언스(주),263860,Dec-18,141477.0,141477.0,115.0,1230.2347826086957,1230.2347826086957
13257,지니언스(주),263860,Dec-19,141477.0,141477.0,132.0,1071.7954545454545,1071.7954545454545
13258,지더블유바이텍(주),36180,Dec-11,,908549.0,87.0,10443.091954022988,
13259,지더블유바이텍(주),36180,Dec-12,,979275.0,77.0,12717.857142857143,
13260,지더블유바이텍(주),36180,Dec-13,,1045772.0,81.0,12910.765432098766,
13261,지더블유바이텍(주),36180,Dec-14,,1081028.0,88.0,12284.40909090909,
13262,지더블유바이텍(주),36180,Dec-15,,1425502.0,92.0,15494.58695652174,
13263,지더블유바이텍(주),36180,Dec-16,,1450476.0,101.0,14361.148514851486,
13264,지더블유바이텍(주),36180,Dec-17,,1459076.0,112.0,13027.464285714286,
13265,지더블유바이텍(주),36180,Dec-18,,843818.0,107.0,7886.14953271028,
13266,지더블유바이텍(주),36180,Dec-19,915812.0,915812.0,122.0,7506.6557377049185,7506.6557377049185
13267,지에스건설(주),6360,Dec-11,51930000.0,25884000.0,7053.0,3669.9276903445343,7362.82433007231
13268,지에스건설(주),6360,Dec-12,55182000.0,26799000.0,6647.0,4031.7436437490596,8301.790281329922
13269,지에스건설(주),6360,Dec-13,52284000.0,27124000.0,6789.0,3995.2864928560907,7701.281484754751
13270,지에스건설(주),6360,Dec-14,61626000.0,28774000.0,6583.0,4370.955491417287,9361.385386601853
13271,지에스건설(주),6360,Dec-15,41569000.0,39671000.0,6454.0,6146.730709637434,6440.811899597149
13272,지에스건설(주),6360,Dec-16,46751000.0,44728000.0,6210.0,7202.576489533011,7528.341384863124
13273,지에스건설(주),6360,Dec-17,57019000.0,55249000.0,7099.0,7782.645443020144,8031.976334695028
13274,지에스건설(주),6360,Dec-18,42512000.0,40330000.0,6831.0,5903.967208315034,6223.393353828136
13275,지에스건설(주),6360,Dec-19,52308000.0,42783000.0,6672.0,6412.320143884892,7839.928057553957
13276,지에이치신소재(주),130500,Dec-13,11530768.0,7590992.0,85.0,89305.78823529412,135656.09411764707
13277,지에이치신소재(주),130500,Dec-14,12941127.0,8912309.0,85.0,104850.69411764706,152248.55294117646
13278,지에이치신소재(주),130500,Dec-15,13165554.0,9006556.0,84.0,107220.90476190476,156732.7857142857
13279,지에이치신소재(주),130500,Dec-16,14888920.0,9133973.0,81.0,112765.09876543209,183813.82716049382
13280,지에이치신소재(주),130500,Dec-17,15463004.0,9274910.0,75.0,123665.46666666666,206173.38666666666
13281,지에이치신소재(주),130500,Dec-18,27671467.0,21459303.0,138.0,155502.19565217392,200517.8768115942
13282,지에이치신소재(주),130500,Dec-19,26793298.0,20813379.0,126.0,165185.54761904763,212645.22222222222
13283,지엔원에너지(주),270520,Dec-17,,,1.0,,
13284,지엔원에너지(주),270520,Dec-18,,,1.0,,
13285,지엔원에너지(주),270520,Dec-19,,,1.0,,
13286,지엘팜텍(주),204840,Dec-14,,,,,
13287,지엘팜텍(주),204840,Dec-15,,,,,
13288,지엘팜텍(주),204840,Dec-16,,2044957.0,31.0,65966.35483870968,
13289,지엘팜텍(주),204840,Dec-17,,3025591.0,27.0,112058.92592592593,
13290,지엘팜텍(주),204840,Dec-18,4784235.0,3076741.0,26.0,118336.19230769231,184009.03846153847
13291,지엘팜텍(주),204840,Dec-19,5320051.0,3093682.0,26.0,118987.76923076923,204617.34615384616
13292,지엠비코리아(주),13870,Dec-12,151995936.0,139392154.0,636.0,219170.0534591195,238987.320754717
13293,지엠비코리아(주),13870,Dec-13,173621763.0,155765623.0,696.0,223801.18247126436,249456.55603448275
13294,지엠비코리아(주),13870,Dec-14,204038195.0,167860116.0,668.0,251287.59880239522,305446.3997005988
13295,지엠비코리아(주),13870,Dec-15,236525046.0,191630102.0,702.0,272977.3532763533,336930.26495726494
13296,지엠비코리아(주),13870,Dec-16,250721034.0,204316306.0,684.0,298708.04970760236,366551.2192982456
13297,지엠비코리아(주),13870,Dec-17,265495630.0,217733104.0,692.0,314643.21387283236,383664.20520231215
13298,지엠비코리아(주),13870,Dec-18,289835669.0,232216665.0,698.0,332688.6318051576,415237.3481375358
13299,지엠비코리아(주),13870,Dec-19,303634379.0,235680367.0,648.0,363704.27006172837,468571.5725308642
13300,진양산업(주),3780,Dec-11,7578414.0,5153285.0,56.0,92022.94642857143,135328.82142857142
13301,진양산업(주),3780,Dec-12,7850069.0,5561840.0,56.0,99318.57142857143,140179.80357142858
13302,진양산업(주),3780,Dec-13,7950063.0,5561840.0,56.0,99318.57142857143,141965.4107142857
13303,진양산업(주),3780,Dec-14,8538791.0,6115673.0,56.0,109208.44642857143,152478.4107142857
13304,진양산업(주),3780,Dec-15,9761311.0,6823121.0,62.0,110050.33870967742,157440.5
13305,진양산업(주),3780,Dec-16,3132354.0,1491343.0,60.0,24855.716666666667,52205.9
13306,진양산업(주),3780,Dec-17,4863942.0,3619015.0,63.0,57444.68253968254,77205.42857142857
13307,진양산업(주),3780,Dec-18,5054361.0,3395835.0,66.0,51452.045454545456,76581.22727272728
13308,진양산업(주),3780,Dec-19,5181238.0,3780668.0,73.0,51789.97260273973,70975.86301369863
13309,진양제약(주),7370,Dec-11,,5636134.0,226.0,24938.646017699117,
13310,진양제약(주),7370,Dec-12,,5910626.0,217.0,27237.90783410138,
13311,진양제약(주),7370,Dec-13,,6720742.0,221.0,30410.597285067874,
13312,진양제약(주),7370,Dec-14,,7022115.0,228.0,30798.75,
13313,진양제약(주),7370,Dec-15,,8156156.0,234.0,34855.36752136752,
13314,진양제약(주),7370,Dec-16,,8519046.0,233.0,36562.42918454936,
13315,진양제약(주),7370,Dec-17,,14732895.0,191.0,77135.57591623037,
13316,진양제약(주),7370,Dec-18,,13805358.0,210.0,65739.8,
13317,진양제약(주),7370,Dec-19,,13809655.0,188.0,73455.61170212766,
13318,진양폴리우레탄(주),10640,Dec-11,,3314047.0,55.0,60255.4,
13319,진양폴리우레탄(주),10640,Dec-12,,3347743.0,48.0,69744.64583333333,
13320,진양폴리우레탄(주),10640,Dec-13,,3394260.0,51.0,66554.11764705883,
13321,진양폴리우레탄(주),10640,Dec-14,,3432566.0,45.0,76279.24444444444,
13322,진양폴리우레탄(주),10640,Dec-15,,571060.0,23.0,24828.695652173912,
13323,진양폴리우레탄(주),10640,Dec-16,,5923772.0,32.0,185117.875,
13324,진양폴리우레탄(주),10640,Dec-17,,7065073.0,38.0,185922.97368421053,
13325,진양폴리우레탄(주),10640,Dec-18,,7325863.0,44.0,166496.88636363635,
13326,진양폴리우레탄(주),10640,Dec-19,8057753.0,8041253.0,46.0,174809.84782608695,175168.54347826086
13327,진양화학(주),51630,Dec-11,,18567085.0,171.0,108579.44444444444,
13328,진양화학(주),51630,Dec-12,,18970315.0,159.0,119310.1572327044,
13329,진양화학(주),51630,Dec-13,,19738581.0,171.0,115430.29824561403,
13330,진양화학(주),51630,Dec-14,,19320452.0,167.0,115691.32934131737,
13331,진양화학(주),51630,Dec-15,,19816672.0,158.0,125421.97468354431,
13332,진양화학(주),51630,Dec-16,,17726022.0,136.0,130338.39705882352,
13333,진양화학(주),51630,Dec-17,,16713796.0,97.0,172307.17525773196,
13334,진양화학(주),51630,Dec-18,,16912192.0,101.0,167447.44554455444,
13335,진양화학(주),51630,Dec-19,,17200420.0,92.0,186961.08695652173,
13336,진원생명과학(주),11000,Dec-11,6951861.0,3360157.0,27.0,124450.25925925926,257476.33333333334
13337,진원생명과학(주),11000,Dec-12,3627009.0,323257.0,24.0,13469.041666666666,151125.375
13338,진원생명과학(주),11000,Dec-13,3609142.0,323257.0,24.0,13469.041666666666,150380.91666666666
13339,진원생명과학(주),11000,Dec-14,4192487.0,323257.0,22.0,14693.5,190567.5909090909
13340,진원생명과학(주),11000,Dec-15,4497788.0,323257.0,27.0,11972.481481481482,166584.74074074073
13341,진원생명과학(주),11000,Dec-16,4778783.0,323257.0,31.0,10427.645161290322,154154.29032258064
13342,진원생명과학(주),11000,Dec-17,4275094.0,323257.0,28.0,11544.892857142857,152681.92857142858
13343,진원생명과학(주),11000,Dec-18,5260788.0,323257.0,36.0,8979.361111111111,146133.0
13344,진원생명과학(주),11000,Dec-19,6652348.0,323257.0,37.0,8736.675675675675,179793.1891891892
13345,진흥기업(주),2780,Dec-11,1183252.0,1183253.0,396.0,2988.0126262626263,2988.010101010101
13346,진흥기업(주),2780,Dec-12,319390.0,319390.0,346.0,923.0924855491329,923.0924855491329
13347,진흥기업(주),2780,Dec-13,319390.0,319390.0,291.0,1097.5601374570447,1097.5601374570447
13348,진흥기업(주),2780,Dec-14,319390.0,319390.0,300.0,1064.6333333333334,1064.6333333333334
13349,진흥기업(주),2780,Dec-15,0.0,0.0,252.0,0.0,0.0
13350,진흥기업(주),2780,Dec-16,0.0,0.0,218.0,0.0,0.0
13351,진흥기업(주),2780,Dec-17,0.0,0.0,214.0,0.0,0.0
13352,진흥기업(주),2780,Dec-18,,0.0,214.0,0.0,
13353,진흥기업(주),2780,Dec-19,,0.0,303.0,0.0,
13354,차이나크리스탈신소재홀딩스,900250,Dec-14,5277099.0,,,,
13355,차이나크리스탈신소재홀딩스,900250,Dec-15,6193739.0,,,,
13356,차이나크리스탈신소재홀딩스,900250,Dec-16,6417598.0,,186.0,,34503.215053763444
13357,차이나크리스탈신소재홀딩스,900250,Dec-17,7586103.0,,,,
13358,차이나크리스탈신소재홀딩스,900250,Dec-18,8173950.0,,179.0,,45664.5251396648
13359,차이나크리스탈신소재홀딩스,900250,Dec-19,24392082.0,,162.0,,150568.40740740742
13360,참엔지니어링(주),9310,Dec-11,14233736.0,11550419.0,317.0,36436.65299684543,44901.37539432177
13361,참엔지니어링(주),9310,Dec-12,13534766.0,10837574.0,221.0,49038.7963800905,61243.2850678733
13362,참엔지니어링(주),9310,Dec-13,14223486.0,13887671.0,235.0,59096.472340425535,60525.472340425535
13363,참엔지니어링(주),9310,Dec-14,13524672.0,13887671.0,243.0,57150.90946502057,55657.08641975309
13364,참엔지니어링(주),9310,Dec-15,13316122.0,13316122.0,263.0,50631.64258555133,50631.64258555133
13365,참엔지니어링(주),9310,Dec-16,8404888.0,8404888.0,268.0,31361.5223880597,31361.5223880597
13366,참엔지니어링(주),9310,Dec-17,8857663.0,8857663.0,311.0,28481.23151125402,28481.23151125402
13367,참엔지니어링(주),9310,Dec-18,8857663.0,8857663.0,291.0,30438.704467353953,30438.704467353953
13368,참엔지니어링(주),9310,Dec-19,9351307.0,9351307.0,254.0,36816.169291338585,36816.169291338585
13369,참존글로벌(주),158310,Dec-13,,365133.0,66.0,5532.318181818182,
13370,참존글로벌(주),158310,Dec-14,,365133.0,55.0,6638.781818181818,
13371,참존글로벌(주),158310,Dec-15,365133.0,365133.0,29.0,12590.793103448275,12590.793103448275
13372,참존글로벌(주),158310,Dec-16,879132.0,879132.0,26.0,33812.769230769234,33812.769230769234
13373,참존글로벌(주),158310,Dec-17,815132.0,815132.0,15.0,54342.13333333333,54342.13333333333
13374,참존글로벌(주),158310,Dec-18,365132.0,365132.0,19.0,19217.473684210527,19217.473684210527
13375,참존글로벌(주),158310,Dec-19,365132.0,365132.0,19.0,19217.473684210527,19217.473684210527
13376,참좋은여행(주),94850,Dec-11,,0.0,188.0,0.0,
13377,참좋은여행(주),94850,Dec-12,,0.0,200.0,0.0,
13378,참좋은여행(주),94850,Dec-13,,0.0,243.0,0.0,
13379,참좋은여행(주),94850,Dec-14,,0.0,291.0,0.0,
13380,참좋은여행(주),94850,Dec-15,,0.0,321.0,0.0,
13381,참좋은여행(주),94850,Dec-16,,0.0,334.0,0.0,
13382,참좋은여행(주),94850,Dec-17,,0.0,351.0,0.0,
13383,참좋은여행(주),94850,Dec-18,,0.0,333.0,0.0,
13384,참좋은여행(주),94850,Dec-19,,0.0,374.0,0.0,
13385,카페24(주),42000,Dec-18,27534382.0,26998244.0,1048.0,25761.68320610687,26273.26526717557
13386,카페24(주),42000,Dec-19,36186092.0,35129414.0,1125.0,31226.14577777778,32165.41511111111
13387,커머스마이너 (주),223310,Dec-15,,39000.0,26.0,1500.0,
13388,커머스마이너 (주),223310,Dec-16,,0.0,32.0,0.0,
13389,커머스마이너 (주),223310,Dec-17,490286.0,668731.0,57.0,11732.122807017544,8601.508771929824
13390,커머스마이너 (주),223310,Dec-18,1074524.0,1074524.0,69.0,15572.811594202898,15572.811594202898
13391,커머스마이너 (주),223310,Dec-19,1117251.0,1117251.0,22.0,50784.13636363636,50784.13636363636
13392,컨버즈(주),109070,Dec-11,,68737134.0,115.0,597714.2086956522,
13393,컨버즈(주),109070,Dec-12,,61697074.0,93.0,663409.3978494623,
13394,컨버즈(주),109070,Dec-13,,61687175.0,79.0,780850.3164556962,
13395,컨버즈(주),109070,Dec-14,,61687174.0,82.0,752282.6097560975,
13396,컨버즈(주),109070,Dec-15,,62425074.0,82.0,761281.3902439025,
13397,컨버즈(주),109070,Dec-16,59785987.0,58080409.0,91.0,638246.2527472527,656988.8681318681
13398,컨버즈(주),109070,Dec-17,59848987.0,59848987.0,144.0,415617.96527777775,415617.96527777775
13399,컨버즈(주),109070,Dec-18,3068948.0,3068948.0,131.0,23427.08396946565,23427.08396946565
13400,컨버즈(주),109070,Dec-19,1726769.0,1726769.0,33.0,52326.333333333336,52326.333333333336
13401,컬러레이홀딩스,900310,Dec-16,11147910.0,,,,
13402,컬러레이홀딩스,900310,Dec-17,11150743.0,,,,
13403,컬러레이홀딩스,900310,Dec-18,12397795.0,,130.0,,95367.65384615384
13404,컬러레이홀딩스,900310,Dec-19,12951944.0,,135.0,,95940.32592592592
13405,케이디켐(주),221980,Dec-15,4587144.0,4211267.0,36.0,116979.63888888889,127420.66666666667
13406,케이디켐(주),221980,Dec-16,4979493.0,4618793.0,39.0,118430.58974358975,127679.30769230769
13407,케이디켐(주),221980,Dec-17,5236521.0,4895827.0,41.0,119410.41463414633,127720.0243902439
13408,케이디켐(주),221980,Dec-18,5334940.0,4996098.0,42.0,118954.71428571429,127022.38095238095
13409,케이디켐(주),221980,Dec-19,5503048.0,5158003.0,43.0,119953.55813953489,127977.86046511628
13410,케이만금세기차륜집단유한공사,900280,Dec-15,7244979.0,,,,
13411,케이만금세기차륜집단유한공사,900280,Dec-16,6965750.0,,393.0,,17724.554707379135
13412,케이만금세기차륜집단유한공사,900280,Dec-17,6823742.0,,,,
13413,케이만금세기차륜집단유한공사,900280,Dec-18,23678195.0,,,,
13414,케이만금세기차륜집단유한공사,900280,Dec-19,24332541.0,,524.0,,46436.146946564884
13415,케이비아이동국실업(주),1620,Dec-11,90242054.0,75335307.0,315.0,239159.70476190475,286482.7111111111
13416,케이비아이동국실업(주),1620,Dec-12,98119499.0,80508296.0,331.0,243227.48036253775,296433.5317220544
13417,케이비아이동국실업(주),1620,Dec-13,135789990.0,97116515.0,351.0,276685.2279202279,386866.0683760684
13418,케이비아이동국실업(주),1620,Dec-14,155202387.0,114028678.0,371.0,307354.92722371966,418335.2749326145
13419,케이비아이동국실업(주),1620,Dec-15,174072476.0,124186334.0,354.0,350808.85310734465,491730.1581920904
13420,케이비아이동국실업(주),1620,Dec-16,180276583.0,123595673.0,374.0,330469.7139037433,482022.94919786096
13421,케이비아이동국실업(주),1620,Dec-17,221536631.0,130745347.0,352.0,371435.64488636365,629365.4289772727
13422,케이비아이동국실업(주),1620,Dec-18,231703476.0,139281613.0,371.0,375422.13746630726,624537.6711590297
13423,케이비아이동국실업(주),1620,Dec-19,315986096.0,144067651.0,363.0,396880.58126721764,870485.1129476584
13424,케이비아이메탈(주),24840,Dec-11,,52266675.0,208.0,251282.09134615384,
13425,케이비아이메탈(주),24840,Dec-12,,44742837.0,226.0,197977.15486725664,
13426,케이비아이메탈(주),24840,Dec-13,69912950.0,45206695.0,231.0,195699.97835497835,302653.4632034632
13427,케이비아이메탈(주),24840,Dec-14,71034142.0,46265386.0,219.0,211257.4703196347,324356.81278538815
13428,케이비아이메탈(주),24840,Dec-15,,48165313.0,213.0,226128.23004694836,
13429,케이비아이메탈(주),24840,Dec-16,,48497962.0,217.0,223492.9124423963,
13430,케이비아이메탈(주),24840,Dec-17,53139828.0,50073106.0,306.0,163637.60130718953,173659.568627451
13431,케이비아이메탈(주),24840,Dec-18,42118393.0,38917462.0,325.0,119746.03692307693,129595.05538461538
13432,케이비아이메탈(주),24840,Dec-19,14047081.0,42339462.0,318.0,133142.96226415093,44173.2106918239
13433,케이씨그린홀딩스(주),9440,Dec-11,70515354.0,0.0,24.0,0.0,2938139.75
13434,케이씨그린홀딩스(주),9440,Dec-12,87719245.0,0.0,26.0,0.0,3373817.1153846155
13435,케이씨그린홀딩스(주),9440,Dec-13,77796583.0,0.0,31.0,0.0,2509567.193548387
13436,케이씨그린홀딩스(주),9440,Dec-14,72088799.0,0.0,28.0,0.0,2574599.964285714
13437,케이씨그린홀딩스(주),9440,Dec-15,99992005.0,0.0,35.0,0.0,2856914.4285714286
13438,케이씨그린홀딩스(주),9440,Dec-16,116050901.0,0.0,30.0,0.0,3868363.3666666667
13439,케이씨그린홀딩스(주),9440,Dec-17,118937805.0,0.0,24.0,0.0,4955741.875
13440,케이씨그린홀딩스(주),9440,Dec-18,143731139.0,0.0,23.0,0.0,6249179.956521739
13441,케이씨그린홀딩스(주),9440,Dec-19,163507271.0,0.0,16.0,0.0,10219204.4375
13442,케이씨코트렐(주),119650,Dec-11,,10017715.0,206.0,48629.68446601942,
13443,케이씨코트렐(주),119650,Dec-12,,9506560.0,231.0,41153.93939393939,
13444,케이씨코트렐(주),119650,Dec-13,8478592.0,8432592.0,264.0,31941.636363636364,32115.878787878788
13445,케이씨코트렐(주),119650,Dec-14,8468555.0,8416456.0,249.0,33801.0281124498,34010.26104417671
13446,케이씨코트렐(주),119650,Dec-15,8642903.0,8574566.0,215.0,39881.7023255814,40199.5488372093
13447,케이씨코트렐(주),119650,Dec-16,9567011.0,8547816.0,202.0,42315.92079207921,47361.44059405941
13448,케이씨코트렐(주),119650,Dec-17,10159474.0,9036034.0,201.0,44955.39303482587,50544.64676616916
13449,케이씨코트렐(주),119650,Dec-18,9952061.0,8816134.0,230.0,38331.01739130435,43269.830434782605
13450,케이씨코트렐(주),119650,Dec-19,9996013.0,8816134.0,274.0,32175.671532846714,36481.799270072996
13451,케이알모터스(주),40,Dec-11,41661179.0,41612489.0,264.0,157623.0643939394,157807.49621212122
13452,케이알모터스(주),40,Dec-12,41459487.0,41414267.0,249.0,166322.3574297189,166503.9638554217
13453,케이알모터스(주),40,Dec-13,38182681.0,38182678.0,237.0,161108.3459915612,161108.35864978904
13454,케이알모터스(주),40,Dec-14,34643606.0,34643605.0,291.0,119050.18900343643,119050.19243986254
13455,케이알모터스(주),40,Dec-15,35796774.0,35796774.0,255.0,140379.50588235294,140379.50588235294
13456,케이알모터스(주),40,Dec-16,35288311.0,35288311.0,176.0,200501.76704545456,200501.76704545456
13457,케이알모터스(주),40,Dec-17,7985877.0,7985877.0,128.0,62389.6640625,62389.6640625
13458,케이알모터스(주),40,Dec-18,13076433.0,7999557.0,123.0,65037.04878048781,106312.46341463414
13459,케이알모터스(주),40,Dec-19,10647391.0,5349319.0,84.0,63682.369047619046,126754.65476190476
13460,케이에이치건설(주),226360,Dec-15,,,2.0,,
13461,케이에이치건설(주),226360,Dec-16,,,2.0,,
13462,케이에이치건설(주),226360,Dec-17,,0.0,38.0,0.0,
13463,케이에이치건설(주),226360,Dec-18,0.0,0.0,45.0,0.0,0.0
13464,케이에이치건설(주),226360,Dec-19,0.0,0.0,67.0,0.0,0.0
13465,케이에이치전자(주),111870,Dec-11,6167449.0,3088438.0,109.0,28334.29357798165,56582.10091743119
13466,케이에이치전자(주),111870,Dec-12,5969413.0,2607074.0,65.0,40108.83076923077,91837.12307692308
13467,케이에이치전자(주),111870,Dec-13,5798683.0,2331643.0,49.0,47584.551020408166,118340.4693877551
13468,케이에이치전자(주),111870,Dec-14,5693920.0,1947189.0,49.0,39738.551020408166,116202.44897959183
13469,케이에이치전자(주),111870,Dec-15,6242274.0,1893936.0,50.0,37878.72,124845.48
13470,케이에이치전자(주),111870,Dec-16,6225576.0,1893936.0,46.0,41172.52173913043,135338.60869565216
13471,케이에이치전자(주),111870,Dec-17,6337566.0,1893936.0,44.0,43044.0,144035.5909090909
13472,케이에이치전자(주),111870,Dec-18,6646673.0,2066936.0,48.0,43061.166666666664,138472.35416666666
13473,케이에이치전자(주),111870,Dec-19,6074504.0,1592019.0,49.0,32490.183673469386,123969.4693877551
13474,케이엠제약(주),225430,Dec-15,,,,,
13475,케이엠제약(주),225430,Dec-16,,,,,
13476,케이엠제약(주),225430,Dec-17,,,,,
13477,케이엠제약(주),225430,Dec-18,,3454890.0,71.0,48660.42253521127,
13478,케이엠제약(주),225430,Dec-19,,3593990.0,73.0,49232.739726027394,
13479,케이지이티에스(주),151860,Dec-13,130994031.0,121626031.0,143.0,850531.6853146853,916042.1748251749
13480,케이지이티에스(주),151860,Dec-14,136719551.0,127351551.0,147.0,866337.081632653,930064.9727891156
13481,케이지이티에스(주),151860,Dec-15,,144040285.0,142.0,1014368.2042253522,
13482,케이지이티에스(주),151860,Dec-16,,133147756.0,142.0,937660.2535211268,
13483,케이지이티에스(주),151860,Dec-17,,135632197.0,144.0,941890.2569444445,
13484,케이지이티에스(주),151860,Dec-18,140541272.0,139360822.0,136.0,1024711.9264705882,1033391.7058823529
13485,케이지이티에스(주),151860,Dec-19,,141349375.0,155.0,911931.4516129033,
13486,케이지케미칼(주),1390,Dec-11,185501119.0,54821507.0,252.0,217545.6626984127,736115.5515873015
13487,케이지케미칼(주),1390,Dec-12,187181538.0,54255010.0,234.0,231859.0170940171,799921.1025641026
13488,케이지케미칼(주),1390,Dec-13,160494523.0,17576369.0,225.0,78117.19555555556,713308.9911111111
13489,케이지케미칼(주),1390,Dec-14,173081881.0,22150675.0,226.0,98011.83628318584,765849.0309734513
13490,케이지케미칼(주),1390,Dec-15,197935984.0,26356500.0,223.0,118190.58295964125,887605.3094170403
13491,케이지케미칼(주),1390,Dec-16,179767375.0,27377456.0,215.0,127337.00465116279,836127.3255813953
13492,케이지케미칼(주),1390,Dec-17,227259443.0,33414117.0,221.0,151195.09954751132,1028323.2714932127
13493,케이지케미칼(주),1390,Dec-18,234843875.0,33470519.0,217.0,154242.02304147466,1082229.8387096773
13494,케이지케미칼(주),1390,Dec-19,2885078369.0,34656748.0,207.0,167423.9033816425,13937576.661835749
13495,케이피엑스라이프사이언스(주),114450,Dec-11,,20799234.0,65.0,319988.2153846154,
13496,케이피엑스라이프사이언스(주),114450,Dec-12,,22827487.0,65.0,351192.1076923077,
13497,케이피엑스라이프사이언스(주),114450,Dec-13,,23243577.0,62.0,374896.4032258064,
13498,케이피엑스라이프사이언스(주),114450,Dec-14,,23665453.0,61.0,387958.24590163934,
13499,케이피엑스라이프사이언스(주),114450,Dec-15,,28234952.0,52.0,542979.8461538461,
13500,케이피엑스라이프사이언스(주),114450,Dec-16,,28750170.0,60.0,479169.5,
