,회사명,거래소코드,회계년도,유형자산(IFRS연결),건설중인자산(IFRS연결),유형자산(IFRS개별),건설중인자산(IFRS개별),합계_기말인원,노동장비율(개별),노동장비율(연결)
7814,(주)티케이케미칼,104480,Dec-12,,,222073192.0,10864349.0,836.0,252642.1566985646,
7815,(주)티케이케미칼,104480,Dec-13,,,214366565.0,15340479.0,816.0,243904.51715686274,
7816,(주)티케이케미칼,104480,Dec-14,,,192982570.0,5479795.0,813.0,230630.71955719558,
7817,(주)티케이케미칼,104480,Dec-15,,,153237844.0,28791272.0,796.0,156339.91457286433,
7818,(주)티케이케미칼,104480,Dec-16,,,201121836.0,231270.0,704.0,285355.91761363635,
7819,(주)티케이케미칼,104480,Dec-17,,,172048193.0,84494.0,668.0,257430.6871257485,
7820,(주)티케이케미칼,104480,Dec-18,,,152556893.0,690109.0,633.0,239915.93048973143,
7821,(주)티케이케미칼,104480,Dec-19,1411380.0,8632930.0,148848668.0,8632930.0,657.0,213418.1704718417,-10991.704718417048
7822,(주)티플랙스,81150,Dec-11,0.0,6607237.0,34988259.0,6607237.0,39.0,727718.5128205129,-169416.33333333334
7823,(주)티플랙스,81150,Dec-12,0.0,33862190.0,61247573.0,33862190.0,38.0,720667.9736842106,-891110.2631578947
7824,(주)티플랙스,81150,Dec-13,10550000.0,52000.0,61963214.0,52000.0,37.0,1673276.054054054,283729.7297297297
7825,(주)티플랙스,81150,Dec-14,0.0,0.0,50182280.0,0.0,38.0,1320586.3157894737,0.0
7826,(주)티플랙스,81150,Dec-15,0.0,0.0,65748375.0,0.0,40.0,1643709.375,0.0
7827,(주)티플랙스,81150,Dec-16,,,64873320.0,367500.0,45.0,1433462.6666666667,
7828,(주)티플랙스,81150,Dec-17,,,64662283.0,113000.0,48.0,1344776.7291666667,
7829,(주)티플랙스,81150,Dec-18,,,64390103.0,0.0,53.0,1214907.6037735848,
7830,(주)티플랙스,81150,Dec-19,,,79181579.0,0.0,52.0,1522722.673076923,
7831,(주)티피씨,130740,Dec-11,,,18257288.0,0.0,131.0,139368.6106870229,
7832,(주)티피씨,130740,Dec-12,,,18031599.0,0.0,140.0,128797.13571428572,
7833,(주)티피씨,130740,Dec-13,,,18668309.0,0.0,162.0,115236.47530864198,
7834,(주)티피씨,130740,Dec-14,,,18314162.0,0.0,156.0,117398.47435897436,
7835,(주)티피씨,130740,Dec-15,,,18727337.0,0.0,162.0,115600.84567901235,
7836,(주)티피씨,130740,Dec-16,0.0,0.0,18184293.0,0.0,166.0,109543.93373493975,0.0
7837,(주)티피씨,130740,Dec-17,0.0,93900.0,18053236.0,0.0,158.0,114260.98734177215,-594.3037974683544
7838,(주)티피씨,130740,Dec-18,0.0,77880.0,17531231.0,0.0,148.0,118454.26351351352,-526.2162162162163
7839,(주)티피씨,130740,Dec-19,100820.0,187282.0,19233392.0,0.0,148.0,129955.35135135135,-584.2027027027027
7840,(주)티피씨메카트로닉스,48770,Jun-11,0.0,586629.0,5937830.0,302191.0,297.0,18975.215488215486,-1975.1818181818182
7841,(주)티피씨메카트로닉스,48770,Jun-12,0.0,3396473.0,8834918.0,3396473.0,292.0,18624.811643835616,-11631.756849315068
7842,(주)티피씨메카트로닉스,48770,Jun-13,0.0,34550.0,15900353.0,34550.0,410.0,38697.08048780488,-84.26829268292683
7843,(주)티피씨메카트로닉스,48770,Dec-14,0.0,281478.0,20611757.0,281478.0,361.0,56316.562326869804,-779.7174515235457
7844,(주)티피씨메카트로닉스,48770,Dec-15,0.0,301579.0,20099982.0,301579.0,379.0,52238.530343007915,-795.7229551451187
7845,(주)티피씨메카트로닉스,48770,Dec-16,0.0,0.0,19042445.0,0.0,379.0,50243.91820580475,0.0
7846,(주)티피씨메카트로닉스,48770,Dec-17,0.0,145346.0,27477742.0,145346.0,374.0,73081.27272727272,-388.62566844919786
7847,(주)티피씨메카트로닉스,48770,Dec-18,0.0,27215.0,26492094.0,27215.0,348.0,76048.50287356322,-78.20402298850574
7848,(주)티피씨메카트로닉스,48770,Dec-19,0.0,48000.0,25893433.0,48000.0,328.0,78797.0518292683,-146.34146341463415
7849,(주)파나진,46210,Dec-11,0.0,60000.0,9381698.0,60000.0,103.0,90501.92233009709,-582.5242718446602
7850,(주)파나진,46210,Dec-12,,,8412660.0,60000.0,77.0,108476.1038961039,
7851,(주)파나진,46210,Dec-13,,,4250431.0,0.0,61.0,69679.19672131147,
7852,(주)파나진,46210,Dec-14,,,4174448.0,46167.0,46.0,89745.23913043478,
7853,(주)파나진,46210,Dec-15,,,4131470.0,0.0,47.0,87903.6170212766,
7854,(주)파나진,46210,Dec-16,,,5076072.0,0.0,59.0,86035.1186440678,
7855,(주)파나진,46210,Dec-17,,,9039760.0,0.0,54.0,167402.96296296295,
7856,(주)파나진,46210,Dec-18,,,8711260.0,0.0,55.0,158386.54545454544,
7857,(주)파나진,46210,Dec-19,,,8413865.0,0.0,49.0,171711.5306122449,
7858,(주)파라다이스,34230,Dec-11,0.0,1547065.0,184718878.0,1547065.0,1096.0,167127.5666058394,-1411.5556569343066
7859,(주)파라다이스,34230,Dec-12,0.0,2532168.0,190157092.0,1531544.0,1235.0,152733.23724696357,-2050.3384615384616
7860,(주)파라다이스,34230,Dec-13,0.0,8978080.0,187992808.0,1391002.0,1342.0,139047.54545454544,-6690.074515648286
7861,(주)파라다이스,34230,Dec-14,0.0,33963565.0,211256400.0,556163.0,1335.0,157827.89288389514,-25440.87265917603
7862,(주)파라다이스,34230,Dec-15,0.0,295307409.0,262693231.0,28205767.0,1586.0,147848.33795712484,-186196.34867591425
7863,(주)파라다이스,34230,Dec-16,0.0,731280751.0,312420163.0,35098143.0,1503.0,184512.32202262143,-486547.40585495677
7864,(주)파라다이스,34230,Dec-17,0.0,212424095.0,348923094.0,10831752.0,1437.0,235275.8121085595,-147824.70076548363
7865,(주)파라다이스,34230,Dec-18,0.0,67212300.0,490904076.0,5245178.0,1432.0,339147.2751396648,-46935.96368715084
7866,(주)파라다이스,34230,Dec-19,33571114.0,5670275.0,483683838.0,5405975.0,1487.0,321639.4505716207,18763.173503698723
7867,(주)파라텍,33540,Dec-11,0.0,163086.0,31176173.0,163085.0,164.0,189104.19512195123,-994.4268292682926
7868,(주)파라텍,33540,Dec-12,0.0,175483.0,30947237.0,175483.0,173.0,177871.41040462427,-1014.3526011560693
7869,(주)파라텍,33540,Dec-13,0.0,443969.0,30379290.0,443969.0,180.0,166307.3388888889,-2466.4944444444445
7870,(주)파라텍,33540,Dec-14,10433527.0,3137.0,24451697.0,3137.0,178.0,137351.4606741573,58597.69662921348
7871,(주)파라텍,33540,Dec-15,0.0,29115.0,16323718.0,29115.0,183.0,89041.54644808744,-159.0983606557377
7872,(주)파라텍,33540,Dec-16,0.0,715878.0,17404682.0,715878.0,200.0,83444.02,-3579.39
7873,(주)파라텍,33540,Dec-17,0.0,806158.0,4298141.0,806158.0,208.0,16788.37980769231,-3875.7596153846152
7874,(주)파라텍,33540,Dec-18,0.0,589814.0,16230216.0,589814.0,222.0,70452.26126126126,-2656.8198198198197
7875,(주)파라텍,33540,Dec-19,5532957.0,1507956.0,24967975.0,1507956.0,223.0,105201.87892376681,18049.331838565024
7876,(주)파루,43200,Dec-11,0.0,2045525.0,20262778.0,2045525.0,115.0,158410.8956521739,-17787.17391304348
7877,(주)파루,43200,Dec-12,0.0,1761867.0,18733158.0,1761867.0,84.0,202039.17857142858,-20974.60714285714
7878,(주)파루,43200,Dec-13,0.0,1955565.0,21454991.0,1955564.0,113.0,172561.30088495577,-17305.88495575221
7879,(주)파루,43200,Dec-14,0.0,358323.0,22205152.0,358323.0,124.0,176184.10483870967,-2889.701612903226
7880,(주)파루,43200,Dec-15,0.0,327988.0,22945382.0,327988.0,139.0,162715.06474820143,-2359.6258992805756
7881,(주)파루,43200,Dec-16,0.0,318635.0,22471910.0,318635.0,168.0,131864.73214285713,-1896.6369047619048
7882,(주)파루,43200,Dec-17,0.0,1656968.0,23510884.0,1630087.0,175.0,125033.12571428572,-9468.388571428572
7883,(주)파루,43200,Dec-18,0.0,1485343.0,22723884.0,1485343.0,136.0,156165.74264705883,-10921.639705882353
7884,(주)파루,43200,Dec-19,0.0,4385560.0,25073098.0,4385560.0,145.0,142672.67586206898,-30245.241379310344
7885,(주)파마리서치,214450,Dec-15,,,20395718.0,0.0,77.0,264879.45454545453,
7886,(주)파마리서치,214450,Dec-16,0.0,149595.0,20708906.0,149595.0,96.0,214159.48958333334,-1558.28125
7887,(주)파마리서치,214450,Dec-17,0.0,9428560.0,26833270.0,9428560.0,108.0,161154.72222222222,-87301.48148148147
7888,(주)파마리서치,214450,Dec-18,0.0,9140292.0,54664263.0,9140292.0,145.0,313958.4206896552,-63036.496551724136
7889,(주)파마리서치,214450,Dec-19,0.0,9514616.0,61622500.0,9514616.0,184.0,283195.02173913043,-51709.86956521739
7890,(주)파멥신,208340,Dec-18,1033985.0,100000.0,1000036.0,100000.0,23.0,39132.0,40608.04347826087
7891,(주)파멥신,208340,Dec-19,0.0,575259.0,3200561.0,575259.0,39.0,67315.43589743589,-14750.23076923077
7892,(주)파버나인,177830,Dec-14,,,51143288.0,3809467.0,350.0,135239.48857142858,
7893,(주)파버나인,177830,Dec-15,0.0,59527.0,61785274.0,59527.0,302.0,204389.89072847684,-197.10927152317882
7894,(주)파버나인,177830,Dec-16,0.0,1965417.0,61857149.0,1159825.0,354.0,171461.3672316384,-5552.025423728814
7895,(주)파버나인,177830,Dec-17,0.0,1421558.0,61000956.0,1421558.0,358.0,166422.8994413408,-3970.832402234637
7896,(주)파버나인,177830,Dec-18,0.0,2496720.0,58364376.0,459157.0,318.0,182091.88364779874,-7851.320754716981
7897,(주)파버나인,177830,Dec-19,0.0,3723829.0,55840919.0,654383.0,287.0,192287.58188153311,-12975.01393728223
7898,(주)파세코,37070,Dec-11,,,58562940.0,1499161.0,281.0,203073.94661921708,
7899,(주)파세코,37070,Dec-12,,,59144158.0,1510225.0,288.0,200117.82291666666,
7900,(주)파세코,37070,Dec-13,,,56941611.0,691874.0,280.0,200891.91785714286,
7901,(주)파세코,37070,Dec-14,,,58174218.0,1320692.0,304.0,187018.17763157896,
7902,(주)파세코,37070,Dec-15,,,57472755.0,1184030.0,259.0,217330.98455598456,
7903,(주)파세코,37070,Dec-16,,,55826683.0,942918.0,251.0,218660.41832669324,
7904,(주)파세코,37070,Dec-17,,,54009417.0,396303.0,275.0,194956.77818181817,
7905,(주)파세코,37070,Dec-18,,,54665179.0,1270508.0,280.0,190695.25357142856,
7906,(주)파세코,37070,Dec-19,,,55414057.0,393869.0,382.0,144031.9057591623,
7907,(주)파수,150900,Dec-13,0.0,0.0,770343.0,0.0,229.0,3363.943231441048,0.0
7908,(주)파수,150900,Dec-14,0.0,367400.0,1084316.0,367400.0,237.0,3024.9620253164558,-1550.210970464135
7909,(주)파수,150900,Dec-15,0.0,0.0,1463549.0,0.0,267.0,5481.456928838951,0.0
7910,(주)파수,150900,Dec-16,0.0,0.0,1146640.0,0.0,297.0,3860.740740740741,0.0
7911,(주)파수,150900,Dec-17,0.0,0.0,807238.0,0.0,250.0,3228.952,0.0
7912,(주)파수,150900,Dec-18,0.0,0.0,638565.0,0.0,203.0,3145.64039408867,0.0
7913,(주)파수,150900,Dec-19,0.0,0.0,1249936.0,0.0,202.0,6187.80198019802,0.0
7914,(주)파워넷,37030,Dec-18,0.0,0.0,6270997.0,0.0,112.0,55991.044642857145,0.0
7915,(주)파워넷,37030,Dec-19,0.0,0.0,6955906.0,0.0,105.0,66246.72380952381,0.0
7916,(주)파워로직스,47310,Dec-11,0.0,2605974.0,50398091.0,2333321.0,200.0,240323.85,-13029.87
7917,(주)파워로직스,47310,Dec-12,0.0,531489.0,46412638.0,246540.0,343.0,134595.03790087462,-1549.530612244898
7918,(주)파워로직스,47310,Dec-13,0.0,7873786.0,70360572.0,7873786.0,409.0,152779.42787286063,-19251.31051344743
7919,(주)파워로직스,47310,Dec-14,0.0,2644542.0,74238244.0,752692.0,454.0,161862.44933920706,-5824.9823788546255
7920,(주)파워로직스,47310,Dec-15,0.0,3530196.0,62013843.0,2204689.0,388.0,154147.30412371134,-9098.443298969072
7921,(주)파워로직스,47310,Dec-16,0.0,3221320.0,55863186.0,502474.0,340.0,162825.62352941177,-9474.470588235294
7922,(주)파워로직스,47310,Dec-17,0.0,1805356.0,46506032.0,490080.0,323.0,142464.24767801858,-5589.33746130031
7923,(주)파워로직스,47310,Dec-18,0.0,22826062.0,41656416.0,1642872.0,291.0,137503.587628866,-78440.07560137457
7924,(주)파워로직스,47310,Dec-19,0.0,20272830.0,50800950.0,4740193.0,307.0,150035.0390879479,-66035.27687296417
7925,(주)파이오링크,170790,Dec-13,0.0,0.0,2317367.0,0.0,134.0,17293.783582089553,0.0
7926,(주)파이오링크,170790,Dec-14,0.0,0.0,2918365.0,0.0,139.0,20995.43165467626,0.0
7927,(주)파이오링크,170790,Dec-15,0.0,0.0,3067327.0,0.0,190.0,16143.826315789474,0.0
7928,(주)파이오링크,170790,Dec-16,0.0,0.0,2780267.0,0.0,177.0,15707.723163841807,0.0
7929,(주)파이오링크,170790,Dec-17,0.0,0.0,3779198.0,0.0,167.0,22629.928143712576,0.0
7930,(주)파이오링크,170790,Dec-18,,,3555429.0,0.0,271.0,13119.664206642066,
7931,(주)파이오링크,170790,Dec-19,,,5074300.0,83000.0,283.0,17637.102473498235,
7932,(주)파인디앤씨,49120,Dec-11,0.0,7114430.0,33373815.0,5404197.0,447.0,62571.852348993285,-15915.950782997763
7933,(주)파인디앤씨,49120,Dec-12,0.0,7896926.0,30828938.0,6809168.0,190.0,126419.84210526316,-41562.768421052635
7934,(주)파인디앤씨,49120,Dec-13,0.0,270989.0,18956517.0,170508.0,225.0,83493.37333333334,-1204.3955555555556
7935,(주)파인디앤씨,49120,Dec-14,0.0,146376.0,18326019.0,103608.0,285.0,63938.28421052632,-513.6
7936,(주)파인디앤씨,49120,Dec-15,0.0,825024.0,18740627.0,825025.0,224.0,79980.36607142857,-3683.1428571428573
7937,(주)파인디앤씨,49120,Dec-16,0.0,3019812.0,26744603.0,850946.0,158.0,163883.90506329114,-19112.73417721519
7938,(주)파인디앤씨,49120,Dec-17,0.0,296061.0,30849723.0,296061.0,229.0,133422.10480349345,-1292.8427947598254
7939,(주)파인디앤씨,49120,Dec-18,0.0,376581.0,28135986.0,376583.0,179.0,155080.46368715083,-2103.804469273743
7940,(주)파인디앤씨,49120,Dec-19,0.0,2484840.0,26132793.0,2462768.0,186.0,127258.19892473119,-13359.354838709678
7941,(주)파인디지털,38950,Dec-11,0.0,0.0,4201367.0,0.0,125.0,33610.936,0.0
7942,(주)파인디지털,38950,Dec-12,0.0,0.0,4096950.0,0.0,132.0,31037.5,0.0
7943,(주)파인디지털,38950,Dec-13,0.0,0.0,4378262.0,0.0,152.0,28804.355263157893,0.0
7944,(주)파인디지털,38950,Dec-14,0.0,0.0,4247740.0,0.0,156.0,27229.102564102563,0.0
7945,(주)파인디지털,38950,Dec-15,0.0,0.0,4142518.0,0.0,168.0,24657.845238095237,0.0
7946,(주)파인디지털,38950,Dec-16,0.0,0.0,3911460.0,0.0,172.0,22741.04651162791,0.0
7947,(주)파인디지털,38950,Dec-17,0.0,0.0,3902038.0,0.0,152.0,25671.302631578947,0.0
7948,(주)파인디지털,38950,Dec-18,0.0,0.0,3704462.0,0.0,143.0,25905.328671328672,0.0
7949,(주)파인디지털,38950,Dec-19,0.0,0.0,3572152.0,0.0,146.0,24466.794520547945,0.0
7950,(주)파인테크닉스,106240,Dec-11,0.0,3733140.0,19404278.0,257963.0,399.0,47985.75187969925,-9356.24060150376
7951,(주)파인테크닉스,106240,Dec-12,0.0,2523871.0,21952527.0,1672604.0,369.0,54959.14092140921,-6839.758807588076
7952,(주)파인테크닉스,106240,Dec-13,0.0,1276578.0,28716059.0,520031.0,214.0,131757.1401869159,-5965.317757009346
7953,(주)파인테크닉스,106240,Dec-14,0.0,8153220.0,30029436.0,840135.0,243.0,120120.58024691358,-33552.345679012345
7954,(주)파인테크닉스,106240,Dec-15,0.0,586882.0,28010937.0,384008.0,272.0,101569.5919117647,-2157.654411764706
7955,(주)파인테크닉스,106240,Dec-16,0.0,785332.0,36204722.0,503363.0,320.0,111566.746875,-2454.1625
7956,(주)파인테크닉스,106240,Dec-17,0.0,361210.0,32495843.0,353847.0,255.0,126047.0431372549,-1416.5098039215686
7957,(주)파인테크닉스,106240,Dec-18,0.0,7825861.0,20429453.0,198787.0,167.0,121141.7125748503,-46861.44311377245
7958,(주)파인테크닉스,106240,Dec-19,0.0,619814.0,13117848.0,417636.0,168.0,75596.5,-3689.3690476190477
7959,(주)파인텍,131760,Dec-15,1141579.0,557900.0,12166343.0,30500.0,99.0,122584.27272727272,5895.747474747474
7960,(주)파인텍,131760,Dec-16,2406520.0,248000.0,11267111.0,248000.0,63.0,174906.52380952382,34262.22222222222
7961,(주)파인텍,131760,Dec-17,0.0,0.0,21802268.0,64000.0,143.0,152015.86013986013,0.0
7962,(주)파인텍,131760,Dec-18,300000.0,244000.0,18961007.0,244000.0,134.0,139679.1567164179,417.910447761194
7963,(주)파인텍,131760,Dec-19,0.0,484000.0,17617258.0,484000.0,163.0,105112.01226993866,-2969.325153374233
7964,(주)파커스,65690,Dec-11,0.0,353400.0,37423613.0,353400.0,563.0,65844.0728241563,-627.708703374778
7965,(주)파커스,65690,Dec-12,0.0,0.0,33011006.0,0.0,221.0,149371.06787330317,0.0
7966,(주)파커스,65690,Dec-13,0.0,1164435.0,32830968.0,1140500.0,232.0,136596.8448275862,-5019.116379310345
7967,(주)파커스,65690,Dec-14,0.0,1765862.0,31336220.0,1686880.0,223.0,132956.68161434977,-7918.663677130045
7968,(주)파커스,65690,Dec-15,0.0,163000.0,28978907.0,141200.0,167.0,172680.88023952095,-976.0479041916168
7969,(주)파커스,65690,Dec-16,0.0,29720.0,23816246.0,0.0,169.0,140924.5325443787,-175.85798816568047
7970,(주)파커스,65690,Dec-17,7645136.0,81000.0,14754138.0,0.0,125.0,118033.104,60513.088
7971,(주)파커스,65690,Dec-18,0.0,2091669.0,14136661.0,456962.0,108.0,126663.87962962964,-19367.305555555555
7972,(주)파커스,65690,Dec-19,0.0,2486648.0,13330717.0,0.0,101.0,131987.29702970298,-24620.27722772277
7973,(주)파크시스템스,140860,Dec-15,0.0,0.0,406165.0,0.0,84.0,4835.297619047619,0.0
7974,(주)파크시스템스,140860,Dec-16,0.0,0.0,1281031.0,0.0,95.0,13484.536842105263,0.0
7975,(주)파크시스템스,140860,Dec-17,0.0,0.0,1340539.0,0.0,122.0,10988.024590163934,0.0
7976,(주)파크시스템스,140860,Dec-18,0.0,0.0,1593844.0,0.0,138.0,11549.59420289855,0.0
7977,(주)파크시스템스,140860,Dec-19,0.0,0.0,2649272.0,0.0,167.0,15863.904191616766,0.0
7978,(주)파트론,91700,Dec-11,0.0,1503000.0,32525000.0,903000.0,357.0,88577.03081232493,-4210.084033613445
7979,(주)파트론,91700,Dec-12,0.0,5187000.0,42986677.0,3145000.0,427.0,93306.03512880563,-12147.540983606557
7980,(주)파트론,91700,Dec-13,0.0,21119000.0,44828285.0,9988000.0,460.0,75739.75,-45910.86956521739
7981,(주)파트론,91700,Dec-14,1747060.0,3287957.0,38213365.0,1791677.0,466.0,78158.1287553648,-3306.6459227467813
7982,(주)파트론,91700,Dec-15,200000.0,6915913.0,34302117.0,1447729.0,482.0,68162.63070539419,-13933.429460580914
7983,(주)파트론,91700,Dec-16,0.0,2983989.0,29346771.0,1052612.0,472.0,59945.252118644064,-6322.010593220339
7984,(주)파트론,91700,Dec-17,0.0,8777811.0,24027774.0,819205.0,470.0,49379.93404255319,-18676.193617021276
7985,(주)파트론,91700,Dec-18,0.0,7171195.0,22071521.0,1896877.0,455.0,44339.876923076925,-15760.868131868132
7986,(주)파트론,91700,Dec-19,0.0,7854290.0,24782382.0,1436739.0,460.0,50751.397826086955,-17074.543478260868
7987,(주)팜스빌,318010,Dec-19,0.0,12558643.0,12682064.0,12558643.0,28.0,4407.892857142857,-448522.96428571426
7988,(주)팜스코,36580,Dec-11,0.0,14462614.0,130564505.0,13169911.0,382.0,307315.6910994764,-37860.24607329843
7989,(주)팜스코,36580,Dec-12,0.0,6341984.0,121731247.0,3169621.0,501.0,236649.95209580837,-12658.650698602794
7990,(주)팜스코,36580,Dec-13,0.0,31527610.0,152094920.0,29183926.0,448.0,274354.8973214286,-70374.12946428571
7991,(주)팜스코,36580,Dec-14,0.0,13768611.0,117512838.0,7189673.0,445.0,247917.22471910113,-30940.698876404495
7992,(주)팜스코,36580,Dec-15,0.0,2763252.0,114675660.0,370206.0,418.0,273458.02392344497,-6610.650717703349
7993,(주)팜스코,36580,Dec-16,0.0,9105411.0,118514911.0,122708.0,395.0,299727.09620253165,-23051.67341772152
7994,(주)팜스코,36580,Dec-17,0.0,46857892.0,126086362.0,8071410.0,384.0,307330.6041666667,-122025.76041666667
7995,(주)팜스코,36580,Dec-18,0.0,44784021.0,146886843.0,24686392.0,401.0,304739.27930174564,-111680.85037406484
7996,(주)팜스코,36580,Dec-19,0.0,13129836.0,151466031.0,1349997.0,397.0,378126.03022670024,-33072.63476070529
7997,(주)팜스토리,27710,Dec-11,0.0,15203387.0,49221048.0,1640800.0,339.0,140354.71386430677,-44847.749262536876
7998,(주)팜스토리,27710,Dec-12,0.0,12408453.0,53393295.0,537148.0,446.0,118511.5403587444,-27821.643497757846
7999,(주)팜스토리,27710,Dec-13,0.0,8088855.0,52373334.0,748175.0,476.0,108456.21638655462,-16993.39285714286
8000,(주)팜스토리,27710,Dec-14,0.0,6722027.0,52326300.0,0.0,371.0,141041.23989218328,-18118.67115902965
8001,(주)팜스토리,27710,Dec-15,0.0,10846302.0,51539236.0,113260.0,363.0,141669.35537190083,-29879.619834710742
8002,(주)팜스토리,27710,Dec-16,1238127.0,4970873.0,51763100.0,0.0,352.0,147054.26136363635,-10604.392045454546
8003,(주)팜스토리,27710,Dec-17,812829.0,338557.0,51114074.0,14850.0,318.0,160689.38364779874,1491.4213836477988
8004,(주)팜스토리,27710,Dec-18,16376.0,1840773.0,51193779.0,738144.0,310.0,162760.11290322582,-5885.151612903226
8005,(주)팜스토리,27710,Dec-19,0.0,3217499.0,98014532.0,854280.0,434.0,223871.5483870968,-7413.592165898617
8006,(주)팬스타엔터프라이즈,54300,Dec-11,4927556.0,450000.0,2788066.0,450000.0,111.0,21063.65765765766,40338.342342342345
8007,(주)팬스타엔터프라이즈,54300,Dec-12,1094573.0,0.0,2458948.0,0.0,102.0,24107.333333333332,10731.107843137255
8008,(주)팬스타엔터프라이즈,54300,Dec-13,,,1873804.0,0.0,108.0,17350.037037037036,
8009,(주)팬스타엔터프라이즈,54300,Dec-14,,,2332169.0,0.0,119.0,19598.058823529413,
8010,(주)팬스타엔터프라이즈,54300,Dec-15,,,2326204.0,0.0,113.0,20585.87610619469,
8011,(주)팬스타엔터프라이즈,54300,Dec-16,,,8331059.0,0.0,139.0,59935.676258992804,
8012,(주)팬스타엔터프라이즈,54300,Dec-17,,,13504641.0,5879023.0,105.0,72624.93333333333,
8013,(주)팬스타엔터프라이즈,54300,Dec-18,,,13022412.0,0.0,95.0,137078.02105263158,
8014,(주)팬스타엔터프라이즈,54300,Dec-19,,,22848584.0,0.0,117.0,195287.04273504275,
8015,(주)팬엔터테인먼트,68050,Dec-11,0.0,13062256.0,31270218.0,13062256.0,33.0,551756.4242424242,-395825.9393939394
8016,(주)팬엔터테인먼트,68050,Dec-12,0.0,0.0,42830263.0,0.0,35.0,1223721.8,0.0
8017,(주)팬엔터테인먼트,68050,Dec-13,0.0,0.0,42576979.0,0.0,33.0,1290211.4848484849,0.0
8018,(주)팬엔터테인먼트,68050,Dec-14,0.0,0.0,41759961.0,0.0,33.0,1265453.3636363635,0.0
8019,(주)팬엔터테인먼트,68050,Dec-15,0.0,0.0,42760352.0,0.0,34.0,1257657.4117647058,0.0
8020,(주)팬엔터테인먼트,68050,Dec-16,0.0,0.0,42059812.0,0.0,24.0,1752492.1666666667,0.0
8021,(주)팬엔터테인먼트,68050,Dec-17,0.0,0.0,41430980.0,0.0,38.0,1090288.9473684211,0.0
8022,(주)팬엔터테인먼트,68050,Dec-18,0.0,0.0,40786188.0,0.0,37.0,1102329.4054054054,0.0
8023,(주)팬엔터테인먼트,68050,Dec-19,0.0,0.0,40200798.0,0.0,29.0,1386234.4137931035,0.0
8024,(주)팬젠,222110,Dec-16,,,5327884.0,237147.0,51.0,99818.37254901961,
8025,(주)팬젠,222110,Dec-17,,,6900422.0,272957.0,55.0,120499.36363636363,
8026,(주)팬젠,222110,Dec-18,,,6979039.0,106570.0,68.0,101065.7205882353,
8027,(주)팬젠,222110,Dec-19,,,7011126.0,98094.0,78.0,88628.61538461539,
8028,(주)퍼시스,16800,Dec-11,0.0,3948161.0,126361798.0,3948161.0,254.0,481943.4527559055,-15543.94094488189
8029,(주)퍼시스,16800,Dec-12,,,125034529.0,4236552.0,304.0,397361.7664473684,
8030,(주)퍼시스,16800,Dec-13,,,120335517.0,4299635.0,324.0,358135.43827160494,
8031,(주)퍼시스,16800,Dec-14,,,116729105.0,4623936.0,327.0,342829.2629969419,
8032,(주)퍼시스,16800,Dec-15,,,113061111.0,5626444.0,316.0,339983.12341772154,
8033,(주)퍼시스,16800,Dec-16,,,109660649.0,6168558.0,302.0,342689.04304635763,
8034,(주)퍼시스,16800,Dec-17,,,109316552.0,1507741.0,291.0,370477.0137457045,
8035,(주)퍼시스,16800,Dec-18,,,98456356.0,1057193.0,221.0,440720.19457013573,
8036,(주)퍼시스,16800,Dec-19,,,97137031.0,2230825.0,208.0,456279.83653846156,
8037,(주)펄어비스,263750,Dec-18,0.0,4763019.0,30777461.0,4763019.0,647.0,40207.792890262754,-7361.6986089644515
8038,(주)펄어비스,263750,Dec-19,0.0,3709166.0,65763747.0,3709166.0,836.0,74227.96770334928,-4436.801435406698
8039,(주)펩트론,87010,Dec-15,,,4695811.0,93388.0,41.0,112254.21951219512,
8040,(주)펩트론,87010,Dec-16,,,7089267.0,2599118.0,56.0,80181.23214285714,
8041,(주)펩트론,87010,Dec-17,,,28534057.0,13001410.0,64.0,242697.609375,
8042,(주)펩트론,87010,Dec-18,,,37919122.0,21212250.0,67.0,249356.2985074627,
8043,(주)펩트론,87010,Dec-19,,,40302624.0,8892993.0,82.0,383044.2804878049,
8044,(주)포메탈,119500,Dec-11,,,23780933.0,15519661.0,137.0,60301.255474452555,
8045,(주)포메탈,119500,Dec-12,,,36004031.0,72160.0,122.0,294523.5327868852,
8046,(주)포메탈,119500,Dec-13,,,36801094.0,440770.0,120.0,303002.7,
8047,(주)포메탈,119500,Dec-14,,,36690038.0,0.0,129.0,284418.8992248062,
8048,(주)포메탈,119500,Dec-15,,,36463452.0,14200.0,127.0,287001.9842519685,
8049,(주)포메탈,119500,Dec-16,,,37979829.0,136000.0,127.0,297982.905511811,
8050,(주)포메탈,119500,Dec-17,,,41876668.0,1255720.0,131.0,310083.572519084,
8051,(주)포메탈,119500,Dec-18,,,45545423.0,449900.0,138.0,326779.152173913,
8052,(주)포메탈,119500,Dec-19,,,45852836.0,155400.0,136.0,336010.5588235294,
8053,(주)포스코아이씨티,22100,Dec-11,0.0,1264882.0,151987529.0,1264882.0,2468.0,61070.76458670988,-512.5129659643436
8054,(주)포스코아이씨티,22100,Dec-12,0.0,13648.0,173878741.0,13648.0,2541.0,68423.8854781582,-5.371113734750098
8055,(주)포스코아이씨티,22100,Dec-13,0.0,0.0,168948584.0,0.0,2487.0,67932.68355448332,0.0
8056,(주)포스코아이씨티,22100,Dec-14,0.0,412715.0,149497786.0,0.0,2440.0,61269.58442622951,-169.1454918032787
