,회사명,거래소코드,회계년도,유동자산(IFRS연결),재고자산(IFRS연결),유동부채(IFRS연결),유동자산(IFRS개별),재고자산(IFRS개별),유동부채(IFRS개별),당좌비율(개별),당좌비율(연결)
8963,(주)호텔신라,8770,Dec-11,582438492.0,335733212.0,297394524.0,570612176.0,334853587.0,292365913.0,80.63819293461889,82.95555569812711
8964,(주)호텔신라,8770,Dec-12,747082851.0,355072912.0,348469267.0,737852572.0,353673956.0,346763321.0,110.78986522914285,112.49483846160815
8965,(주)호텔신라,8770,Dec-13,709147174.0,336789420.0,432545717.0,699157742.0,333263056.0,429850036.0,85.121473852802,86.08517882977905
8966,(주)호텔신라,8770,Dec-14,822993508.0,493503333.0,435192489.0,732379713.0,443249134.0,372035667.0,77.7158226068685,75.71136527588371
8967,(주)호텔신라,8770,Dec-15,1023550658.0,470619910.0,582845802.0,917012935.0,411250087.0,517605266.0,97.71207544090171,94.86741537858757
8968,(주)호텔신라,8770,Dec-16,1079132781.0,471313787.0,739927065.0,946651827.0,404496755.0,619069717.0,87.57577008083565,82.14579824837195
8969,(주)호텔신라,8770,Dec-17,1198436751.0,499797379.0,910093320.0,998607327.0,395211135.0,792871347.0,76.10266082676335,76.76568508381096
8970,(주)호텔신라,8770,Dec-18,1272150381.0,703632493.0,1002732634.0,1025537173.0,589115710.0,840959995.0,51.895627092225716,56.69685704075729
8971,(주)호텔신라,8770,Dec-19,1716089525.0,849383563.0,1438081657.0,1435616025.0,720945275.0,1239023498.0,57.6801611231428,60.26820228053295
8972,(주)홈센타홀딩스,60560,Dec-11,54437323.0,15439991.0,23185273.0,49138990.0,14902768.0,17309634.0,197.7870935919269,168.19871821220306
8973,(주)홈센타홀딩스,60560,Dec-12,64830341.0,9409741.0,40269473.0,55172475.0,8251283.0,27319385.0,171.75054270072332,137.62434884608496
8974,(주)홈센타홀딩스,60560,Dec-13,64060540.0,11851767.0,39184911.0,53781323.0,8655150.0,25633808.0,176.04162830586856,133.2369314300599
8975,(주)홈센타홀딩스,60560,Dec-14,55441487.0,8803323.0,23629943.0,40694206.0,6271655.0,13015479.0,264.473946752171,197.3689229804744
8976,(주)홈센타홀딩스,60560,Dec-15,60070980.0,5353395.0,25561890.0,36844309.0,3427727.0,15158351.0,220.44998166357277,214.05923036207417
8977,(주)홈센타홀딩스,60560,Dec-16,78197984.0,8873025.0,106972874.0,21968017.0,3295431.0,67146738.0,27.808627129437024,64.80611056593656
8978,(주)홈센타홀딩스,60560,Dec-17,80919640.0,9855200.0,123901775.0,20484391.0,2648390.0,81935519.0,21.768338344204544,57.35546565010873
8979,(주)홈센타홀딩스,60560,Dec-18,80694778.0,4946316.0,133142953.0,17218899.0,2421784.0,75262725.0,19.660615530463453,56.892580713603365
8980,(주)홈센타홀딩스,60560,Dec-19,74023354.0,4638817.0,144611637.0,9850399.0,1893248.0,86877537.0,9.159043033183595,47.97991257093646
8981,(주)홈캐스트,64240,Dec-11,70433160.0,11119697.0,34091879.0,68780632.0,8910830.0,30648143.0,195.3456103359998,173.9812082519711
8982,(주)홈캐스트,64240,Dec-12,42388472.0,9260670.0,14331380.0,42879238.0,9266855.0,13930587.0,241.2847570601296,231.15570168399694
8983,(주)홈캐스트,64240,Dec-13,35805415.0,8366211.0,23311555.0,35652987.0,8342813.0,22800996.0,119.77623258212053,117.70645072797589
8984,(주)홈캐스트,64240,Dec-14,52442770.0,6402162.0,40035202.0,53388502.0,6138496.0,37996602.0,124.35324085032657,115.00031397368747
8985,(주)홈캐스트,64240,Dec-15,72041790.0,11230589.0,22197835.0,71966841.0,11230589.0,22197835.0,273.6134041900933,273.9510452258069
8986,(주)홈캐스트,64240,Dec-16,96095653.0,10546797.0,31400940.0,96021506.0,10546797.0,31400940.0,272.20430025343194,272.440430127251
8987,(주)홈캐스트,64240,Dec-17,44102874.0,3468058.0,14559977.0,44037144.0,3468058.0,14559977.0,278.6342725678756,279.0857155886991
8988,(주)홈캐스트,64240,Dec-18,77785555.0,13177437.0,20181618.0,39984815.0,3264114.0,11146930.0,329.42434374307544,320.1334897925429
8989,(주)홈캐스트,64240,Dec-19,62364549.0,11103742.0,9395815.0,33166226.0,2273274.0,4449454.0,694.3088298024882,545.5706290513382
8990,(주)화승엔터프라이즈,241590,Dec-16,265491033.0,74450024.0,226787119.0,70081257.0,0.0,619077.0,11320.281160501843,84.23803337790098
8991,(주)화승엔터프라이즈,241590,Dec-17,301315826.0,127350383.0,326045872.0,75855072.0,0.0,12065362.0,628.7011695131899,53.356124993356765
8992,(주)화승엔터프라이즈,241590,Dec-18,359303731.0,158293538.0,407965094.0,71314905.0,0.0,25778164.0,276.6485037491421,49.2714195298287
8993,(주)화승엔터프라이즈,241590,Dec-19,484645900.0,218822748.0,519598858.0,72873922.0,0.0,36032782.0,202.2433960275396,51.159302586457954
8994,(주)화승인더스트리,6060,Dec-11,269852743.0,81314278.0,308902477.0,168480742.0,18494127.0,143104305.0,104.80929626820101,61.0349476090475
8995,(주)화승인더스트리,6060,Dec-12,251207926.0,73976752.0,268871358.0,130623340.0,18309520.0,103019746.0,109.02164328768585,65.91671768920808
8996,(주)화승인더스트리,6060,Dec-13,270588931.0,80159503.0,320876739.0,119145728.0,14377141.0,131464946.0,79.69317311399496,59.34659788474102
8997,(주)화승인더스트리,6060,Dec-14,293721191.0,96021225.0,382793772.0,129406353.0,18632456.0,186629854.0,59.35486452237164,51.64659941228093
8998,(주)화승인더스트리,6060,Dec-15,287963327.0,101074414.0,395783691.0,143441603.0,19535486.0,198203078.0,62.51472895895189,47.21996313890559
8999,(주)화승인더스트리,6060,Dec-16,431905440.0,116460717.0,453753981.0,191304874.0,21723282.0,227812016.0,74.4392657497048,69.5188882541176
9000,(주)화승인더스트리,6060,Dec-17,427584292.0,146781122.0,485156561.0,199790439.0,22050530.0,237532335.0,74.82766883085623,57.878877165179674
9001,(주)화승인더스트리,6060,Dec-18,467176402.0,180135123.0,541956893.0,135824105.0,6548833.0,208260407.0,62.073859290978916,52.963857957610664
9002,(주)화승인더스트리,6060,Dec-19,636618764.0,250448958.0,684513731.0,171405836.0,2402272.0,221281109.0,76.37505287448644,56.4152022832103
9003,(주)화승코퍼레이션,13520,Dec-11,501136572.0,120995138.0,665532217.0,227686015.0,19988836.0,309796715.0,67.04305402334559,57.118412045257905
9004,(주)화승코퍼레이션,13520,Dec-12,469540461.0,111270143.0,634973153.0,207447423.0,20678111.0,303747505.0,61.48834440631866,56.42290800915168
9005,(주)화승코퍼레이션,13520,Dec-13,587123876.0,174961019.0,792690300.0,208332483.0,21445751.0,321556299.0,58.11944364989722,51.995446014666754
9006,(주)화승코퍼레이션,13520,Dec-14,623429163.0,171181023.0,807304541.0,218446064.0,23996183.0,325911278.0,59.66344036735053,56.01952138653956
9007,(주)화승코퍼레이션,13520,Dec-15,595133567.0,170941332.0,891460768.0,215107182.0,26853828.0,391592610.0,48.073775958131584,47.58394875319964
9008,(주)화승코퍼레이션,13520,Dec-16,641518932.0,184632509.0,897003710.0,240360312.0,32393311.0,422135588.0,49.26545093847904,50.93473058210651
9009,(주)화승코퍼레이션,13520,Dec-17,635756545.0,192936299.0,815930904.0,236451552.0,36357231.0,361109823.0,55.41093270121317,54.271782552803025
9010,(주)화승코퍼레이션,13520,Dec-18,646599874.0,210102063.0,867113760.0,248171844.0,43438278.0,378686809.0,54.06408703293386,50.33916322582633
9011,(주)화승코퍼레이션,13520,Dec-19,611833235.0,207364354.0,838551622.0,227806752.0,41548694.0,393534857.0,47.32949437309946,48.23422558474283
9012,(주)화신,10690,Dec-11,578709840.0,123796767.0,415033866.0,230763732.0,34948650.0,127856310.0,153.1524584121034,109.60866335664281
9013,(주)화신,10690,Dec-12,496888228.0,115052506.0,372547359.0,219542777.0,33216391.0,106290203.0,175.29968025369186,102.49320328694102
9014,(주)화신,10690,Dec-13,415630948.0,112904160.0,312259670.0,275171960.0,32949436.0,149202038.0,162.34531863432053,96.94712993195695
9015,(주)화신,10690,Dec-14,517296679.0,137535397.0,397117030.0,367702065.0,46002884.0,140381174.0,229.16119863764638,95.62956340603172
9016,(주)화신,10690,Dec-15,451514624.0,142349988.0,368342122.0,354442642.0,42205357.0,120464466.0,259.1945121808783,83.93409755075473
9017,(주)화신,10690,Dec-16,500886655.0,161990403.0,458319482.0,422827543.0,51824628.0,212687761.0,174.43547915293536,73.94323508159314
9018,(주)화신,10690,Dec-17,432118906.0,145655982.0,417736155.0,327617160.0,35954481.0,157546234.0,185.1283090651345,68.57508515153542
9019,(주)화신,10690,Dec-18,411992967.0,134223006.0,466801161.0,364046430.0,54743339.0,252015137.0,122.7319496288828,59.50498503580201
9020,(주)화신,10690,Dec-19,370213539.0,117405873.0,383081096.0,343506151.0,33154422.0,191008386.0,162.48068239265683,65.99325016027416
9021,(주)화신정공,126640,Dec-11,,,,33263953.0,1820204.0,25802722.0,121.86213919601197,
9022,(주)화신정공,126640,Dec-12,,,,34771057.0,3982019.0,28426554.0,108.31083500307494,
9023,(주)화신정공,126640,Dec-13,,,,35786454.0,4481937.0,34195622.0,91.54539431977578,
9024,(주)화신정공,126640,Dec-14,,,,40006289.0,3994080.0,31196526.0,115.43660021631896,
9025,(주)화신정공,126640,Dec-15,,,,42394391.0,4091045.0,23627703.0,162.11201740600853,
9026,(주)화신정공,126640,Dec-16,,,,52050085.0,6442331.0,33284343.0,137.02464849614125,
9027,(주)화신정공,126640,Dec-17,,,,46747513.0,6259499.0,26485529.0,152.86843619396842,
9028,(주)화신정공,126640,Dec-18,,,,46471908.0,7894439.0,25904628.0,148.92114644533788,
9029,(주)화신정공,126640,Dec-19,,,,72240225.0,12127934.0,36581665.0,164.32355115602311,
9030,(주)화인베스틸,133820,Dec-14,,,,127154329.0,97272396.0,127322910.0,23.469407822991165,
9031,(주)화인베스틸,133820,Dec-15,,,,85543964.0,60328598.0,120452933.0,20.933791624650603,
9032,(주)화인베스틸,133820,Dec-16,,,,85430487.0,53378522.0,122858674.0,26.088483585619688,
9033,(주)화인베스틸,133820,Dec-17,,,,82363936.0,44925390.0,113497874.0,32.986120955886804,
9034,(주)화인베스틸,133820,Dec-18,,,,98242026.0,59679887.0,116055174.0,33.22741905500913,
9035,(주)화인베스틸,133820,Dec-19,,,,85501678.0,67202883.0,103957232.0,17.602233772442112,
9036,(주)황금에스티,32560,Dec-11,141010009.0,64527679.0,89244154.0,120214035.0,50924554.0,69742138.0,99.3509562325147,85.70010087159322
9037,(주)황금에스티,32560,Dec-12,113952466.0,62702155.0,69233906.0,92406751.0,48842980.0,47584636.0,91.55007721399824,74.02487301525353
9038,(주)황금에스티,32560,Dec-13,123198769.0,65822927.0,72355244.0,95324221.0,48026412.0,49371405.0,95.80000609664643,79.29742037771305
9039,(주)황금에스티,32560,Dec-14,113050936.0,60077139.0,58993850.0,85312676.0,43002683.0,39150028.0,108.07142462324674,89.79545664505707
9040,(주)황금에스티,32560,Dec-15,123594305.0,66703307.0,95740442.0,87851464.0,43204908.0,70543440.0,63.28945115236796,59.422117562398554
9041,(주)황금에스티,32560,Dec-16,160863425.0,52400895.0,104815436.0,97083065.0,38209071.0,42705067.0,137.86184669842575,103.47953902514892
9042,(주)황금에스티,32560,Dec-17,141240036.0,47302470.0,70197883.0,81913274.0,33976297.0,39639671.0,120.93182357643686,133.81823209682832
9043,(주)황금에스티,32560,Dec-18,172082823.0,65459824.0,123669788.0,84680397.0,41326529.0,45181654.0,95.95458369009687,86.2158824109895
9044,(주)황금에스티,32560,Dec-19,179457189.0,59154878.0,58462017.0,77650582.0,42735229.0,22695197.0,153.84467911866992,205.77858440977158
9045,(주)효성,4800,Dec-11,5116604735.0,1835808594.0,6372497861.0,3147442384.0,1093395857.0,3532979992.0,58.13920632585343,51.48367582951473
9046,(주)효성,4800,Dec-12,4510473536.0,1521138751.0,6621137641.0,2554361856.0,855246441.0,3356511032.0,50.62147565734561,45.14835587300246
9047,(주)효성,4800,Dec-13,4093293685.0,1423752251.0,7132551939.0,2088407540.0,767096938.0,3454855940.0,38.245027432316036,37.42757791083503
9048,(주)효성,4800,Dec-14,4118923153.0,1372163567.0,7226172223.0,1960523395.0,647979410.0,3333498426.0,39.374369424106035,38.01126656319384
9049,(주)효성,4800,Dec-15,4217166746.0,1498284407.0,6718310491.0,1694525275.0,599927764.0,2987019728.0,36.64513832096124,40.469733315277345
9050,(주)효성,4800,Dec-16,4048446712.0,1524769672.0,6883076534.0,1651166426.0,588657445.0,2884256635.0,36.838226117143,36.664956833385695
9051,(주)효성,4800,Dec-17,4630981270.0,1679932259.0,7601179357.0,1933353527.0,642742693.0,3111121680.0,41.48377873796309,38.82356766496176
9052,(주)효성,4800,Dec-18,1379400368.0,498425758.0,2247871301.0,78656410.0,17569173.0,87708296.0,69.64818584549857,39.19150574181382
9053,(주)효성,4800,Dec-19,1312039579.0,573741879.0,2238401834.0,80719026.0,8171979.0,132813816.0,54.62311767323966,32.98325121011315
9054,(주)후성,93370,Dec-11,90655400.0,44395346.0,102609214.0,89029853.0,41545505.0,101285586.0,46.88164414628553,45.08372318298823
9055,(주)후성,93370,Dec-12,90773750.0,33485310.0,71144538.0,76103208.0,27967881.0,67973287.0,70.81506445318733,80.52401717753793
9056,(주)후성,93370,Dec-13,76910920.0,28873969.0,65294373.0,66776209.0,23420451.0,61617830.0,70.36235777858454,73.56981741749783
9057,(주)후성,93370,Dec-14,82327247.0,30476589.0,82265306.0,69243177.0,25388097.0,72577524.0,60.42515310938411,63.02858461378603
9058,(주)후성,93370,Dec-15,85852764.0,26100401.0,73035137.0,77903882.0,23557111.0,69891578.0,77.75868359990385,81.81317302108984
9059,(주)후성,93370,Dec-16,127383098.0,21655462.0,81693897.0,97315518.0,20775930.0,48405887.0,158.12041208954605,129.41925882174527
9060,(주)후성,93370,Dec-17,107280032.0,26106413.0,47277182.0,74097765.0,24817256.0,45559824.0,108.16659212730937,171.69724498384866
9061,(주)후성,93370,Dec-18,121860450.0,38321274.0,70604449.0,96696514.0,36877876.0,64943484.0,92.10876028763717,118.31998858882109
9062,(주)후성,93370,Dec-19,131110616.0,41908679.0,92139190.0,99782498.0,36927350.0,55326838.0,113.60697678041893,96.81215669467032
9063,(주)휠라홀딩스,81660,Dec-11,324277346.0,131034589.0,242500221.0,286141399.0,87710740.0,149152823.0,133.03848697520127,79.6876622227903
9064,(주)휠라홀딩스,81660,Dec-12,291688712.0,138231318.0,247261087.0,223158822.0,96480447.0,166242596.0,76.20091243040983,62.06289710276975
9065,(주)휠라홀딩스,81660,Dec-13,342279541.0,170920127.0,209757694.0,224634956.0,100377709.0,126888537.0,97.92629810208939,81.69398258163537
9066,(주)휠라홀딩스,81660,Dec-14,371767032.0,185845881.0,197260160.0,177898158.0,102078517.0,78334697.0,96.78934610546844,94.25174906073279
9067,(주)휠라홀딩스,81660,Dec-15,413786109.0,222208181.0,271629463.0,169385990.0,102188000.0,113413179.0,59.250600849483284,70.52914138404786
9068,(주)휠라홀딩스,81660,Dec-16,1240991905.0,608896007.0,1193035494.0,153525561.0,93921671.0,177806549.0,33.52176302572522,52.98215360556574
9069,(주)휠라홀딩스,81660,Dec-17,1154080808.0,578366697.0,694580575.0,165936932.0,94527948.0,237535750.0,30.062415446937983,82.88658389273267
9070,(주)휠라홀딩스,81660,Dec-18,1337877929.0,632236890.0,672315663.0,188644074.0,96527001.0,132490503.0,69.52730264749619,104.95680494059827
9071,(주)휠라홀딩스,81660,Dec-19,1586809823.0,735481063.0,867356009.0,310598822.0,108079577.0,229837490.0,88.11410401323127,98.15217179177922
9072,(주)휴네시온,290270,Dec-18,22783011.0,634711.0,2891465.0,22222533.0,634711.0,2374849.0,909.0187207691943,765.9888672351213
9073,(주)휴네시온,290270,Dec-19,20187134.0,566885.0,3965887.0,18963070.0,566885.0,3052233.0,602.7123420787339,494.7253666077727
9074,(주)휴니드테크놀러지스,5870,Dec-11,,,,46956877.0,17878608.0,34109746.0,85.24915137157573,
9075,(주)휴니드테크놀러지스,5870,Dec-12,,,,43268481.0,18864694.0,39087432.0,62.433845743562784,
9076,(주)휴니드테크놀러지스,5870,Dec-13,,,,48553819.0,19104853.0,43710027.0,67.3734793163134,
9077,(주)휴니드테크놀러지스,5870,Dec-14,,,,50750719.0,20648831.0,50277537.0,59.871445174412585,
9078,(주)휴니드테크놀러지스,5870,Dec-15,,,,79363871.0,27364369.0,69500926.0,74.81843047673927,
9079,(주)휴니드테크놀러지스,5870,Dec-16,,,,81925120.0,25881978.0,52258141.0,107.2428925475937,
9080,(주)휴니드테크놀러지스,5870,Dec-17,,,,68678280.0,26338604.0,26141740.0,161.9619658064077,
9081,(주)휴니드테크놀러지스,5870,Dec-18,,,,147339220.0,76010965.0,110955730.0,64.28532803127878,
9082,(주)휴니드테크놀러지스,5870,Dec-19,,,,176739970.0,62461293.0,138279585.0,82.6432021762287,
9083,(주)휴맥스,115160,Dec-11,618171618.0,166750032.0,355920539.0,541692973.0,76338713.0,285839945.0,162.80238928817315,126.83212586391367
9084,(주)휴맥스,115160,Dec-12,553418784.0,136077598.0,281625493.0,500843887.0,64058645.0,230757270.0,189.2834154260882,148.19013064275399
9085,(주)휴맥스,115160,Dec-13,637348297.0,217370060.0,358346709.0,482591699.0,88982810.0,232847236.0,169.0416840507396,117.19885419681641
9086,(주)휴맥스,115160,Dec-14,734849754.0,237428797.0,450868715.0,564139657.0,102869017.0,279729734.0,164.89868038125687,110.32501046341172
9087,(주)휴맥스,115160,Dec-15,727648927.0,313489858.0,412425803.0,543928963.0,110770631.0,230584017.0,187.85271313926324,100.4202612900047
9088,(주)휴맥스,115160,Dec-16,785675937.0,285724579.0,473947585.0,551087723.0,88947398.0,297287957.0,155.4520841219276,105.48663477207083
9089,(주)휴맥스,115160,Dec-17,928257927.0,431166211.0,732933030.0,743528655.0,154581441.0,556842859.0,105.76542456837001,67.82225601157585
9090,(주)휴맥스,115160,Dec-18,734273730.0,292205160.0,566654579.0,569659175.0,114095915.0,441704119.0,103.13765265114043,78.01376471361753
9091,(주)휴맥스,115160,Dec-19,551547439.0,196653057.0,517294752.0,434488809.0,105041834.0,453995064.0,72.56620195324415,68.60583460935634
9092,(주)휴맥스홀딩스,28080,Dec-11,12783154.0,0.0,1126060.0,16415066.0,0.0,518386.0,3166.5720139046966,1135.2107347743458
9093,(주)휴맥스홀딩스,28080,Dec-12,11877835.0,0.0,6533854.0,52750366.0,0.0,336018.0,15698.672690153504,181.7891094597461
9094,(주)휴맥스홀딩스,28080,Dec-13,12093370.0,0.0,16664038.0,19758369.0,0.0,1002636.0,1970.642286931648,72.57166600316202
9095,(주)휴맥스홀딩스,28080,Dec-14,8958160.0,0.0,10963375.0,18675349.0,0.0,4234054.0,441.07488945582645,81.70987492446442
9096,(주)휴맥스홀딩스,28080,Dec-15,8108104.0,0.0,13794858.0,6430064.0,0.0,7655047.0,83.99770765613849,58.776277363637966
9097,(주)휴맥스홀딩스,28080,Dec-16,3722513.0,0.0,24992786.0,2462694.0,0.0,18528628.0,13.291291724352176,14.894349913611071
9098,(주)휴맥스홀딩스,28080,Dec-17,4455241.0,0.0,27128090.0,3374654.0,0.0,20575925.0,16.400983187876122,16.422980755372016
9099,(주)휴맥스홀딩스,28080,Dec-18,,,,10899129.0,0.0,14372901.0,75.8311004855596,
9100,(주)휴맥스홀딩스,28080,Dec-19,21166768.0,0.0,14301784.0,6883926.0,0.0,14232940.0,48.36615625443513,148.0008927557569
9101,(주)휴먼엔,32860,Dec-11,,,,66206364.0,42117088.0,69406085.0,34.70772915660061,
9102,(주)휴먼엔,32860,Dec-12,,,,54018873.0,27830968.0,67339547.0,38.8893394248702,
9103,(주)휴먼엔,32860,Dec-13,,,,46376028.0,12028155.0,83965308.0,40.90721968172855,
9104,(주)휴먼엔,32860,Dec-14,,,,25534175.0,9093250.0,70791495.0,23.22443536472849,
9105,(주)휴먼엔,32860,Dec-15,,,,31037012.0,2103162.0,30174145.0,95.88954384622994,
9106,(주)휴먼엔,32860,Dec-16,34569661.0,6961397.0,11169847.0,31092647.0,334748.0,10350565.0,297.1615462537552,247.16779021234578
9107,(주)휴먼엔,32860,Dec-17,30699886.0,7846982.0,7699605.0,24460304.0,47094.0,2342117.0,1042.3565517862687,296.80618681088185
9108,(주)휴먼엔,32860,Dec-18,26010410.0,1947886.0,21278301.0,16438018.0,598290.0,17759714.0,89.18909392347196,113.0847993925831
9109,(주)휴먼엔,32860,Dec-19,28450725.0,810529.0,19413674.0,26118592.0,810529.0,18129800.0,139.5937241447782,142.3748848363272
9110,(주)휴메딕스,200670,Dec-14,,,,50087398.0,2798194.0,5418657.0,872.7107842404494,
9111,(주)휴메딕스,200670,Dec-15,,,,82376377.0,3028788.0,5755033.0,1378.751242607992,
9112,(주)휴메딕스,200670,Dec-16,82438444.0,3715518.0,8583368.0,76525991.0,3250560.0,7825646.0,936.3499320056134,917.1565986684947
9113,(주)휴메딕스,200670,Dec-17,65340571.0,9000090.0,11483196.0,56098547.0,8477814.0,10898656.0,436.9413347847661,490.6341492385917
9114,(주)휴메딕스,200670,Dec-18,54324403.0,8564517.0,14232819.0,47665647.0,7961141.0,13980282.0,284.00361308877746,321.50964612140433
9115,(주)휴메딕스,200670,Dec-19,55833684.0,10184849.0,16498838.0,46273990.0,9616798.0,15821347.0,231.6945074272121,276.6790909759827
9116,(주)휴비스,79980,Dec-12,463168997.0,157044180.0,450846606.0,392252449.0,124359554.0,352262063.0,76.04931757865734,67.89999368432642
9117,(주)휴비스,79980,Dec-13,455772139.0,156549159.0,443520336.0,388506420.0,122663852.0,357265253.0,74.41041796471598,67.46544762718614
9118,(주)휴비스,79980,Dec-14,414669130.0,128148646.0,418166625.0,288677585.0,103809725.0,320627060.0,57.658221361603104,68.51825728559757
9119,(주)휴비스,79980,Dec-15,366673401.0,110508754.0,330224948.0,239305635.0,90795984.0,234636518.0,63.29349423775543,77.57277230307868
9120,(주)휴비스,79980,Dec-16,370471049.0,119834480.0,396906331.0,253131251.0,102689492.0,313678145.0,47.9605485425196,63.147536187826645
9121,(주)휴비스,79980,Dec-17,366733806.0,128486428.0,392347629.0,258187516.0,101341007.0,329681533.0,47.57515762946905,60.723542183047066
9122,(주)휴비스,79980,Dec-18,516625347.0,178451001.0,452188167.0,427882873.0,151075752.0,376940010.0,73.43532489427163,74.78619979014178
9123,(주)휴비스,79980,Dec-19,288449835.0,138426164.0,342225803.0,234358348.0,112159828.0,297456539.0,41.08113420898775,43.83762699506325
9124,(주)휴비츠,65510,Dec-11,31078975.0,7584329.0,14881635.0,23430089.0,5295617.0,15409692.0,117.682248288934,157.87677899639388
9125,(주)휴비츠,65510,Dec-12,37117954.0,10109235.0,15564601.0,27154501.0,8277639.0,15538098.0,121.48759777419346,173.52657482193086
9126,(주)휴비츠,65510,Dec-13,41762644.0,14181758.0,18673426.0,30577977.0,11493093.0,18786891.0,101.58617516863222,147.70126274632196
9127,(주)휴비츠,65510,Dec-14,46096334.0,15146534.0,22577727.0,33518899.0,9437764.0,19764667.0,121.8393155827012,137.0811153842014
9128,(주)휴비츠,65510,Dec-15,47804534.0,15453139.0,17729767.0,38507103.0,9888716.0,19270175.0,148.5112978994742,182.46937480904288
9129,(주)휴비츠,65510,Dec-16,46623724.0,15861665.0,26629800.0,37634310.0,9792877.0,26420298.0,105.37895144104735,115.51742408880277
9130,(주)휴비츠,65510,Dec-17,42123550.0,17246614.0,26333071.0,33903319.0,11441399.0,25324873.0,88.69509434459948,94.47031833089274
9131,(주)휴비츠,65510,Dec-18,47169806.0,20123919.0,25502315.0,38834131.0,13890961.0,25525334.0,97.7192698046576,106.05267404155269
9132,(주)휴비츠,65510,Dec-19,53284869.0,22912352.0,34478032.0,44247032.0,16136853.0,34399774.0,81.71617348416301,88.09237429792977
9133,(주)휴센텍,215090,Dec-15,,,,,,,,
9134,(주)휴센텍,215090,Dec-16,,,,,,,,
9135,(주)휴센텍,215090,Dec-17,,,,,,,,
9136,(주)휴센텍,215090,Dec-18,,,,21273194.0,4654362.0,9498448.0,174.96365722063226,
9137,(주)휴센텍,215090,Dec-19,,,,11257033.0,4552855.0,5576231.0,120.22776674782662,
9138,(주)휴스틸,5010,Dec-11,235064063.0,100454588.0,137422886.0,238014009.0,69962424.0,136932915.0,122.72548568764495,97.95273474317807
9139,(주)휴스틸,5010,Dec-12,232749363.0,113113460.0,149419266.0,229458262.0,74674398.0,146668966.0,105.53279826081273,80.06725384395878
9140,(주)휴스틸,5010,Dec-13,222803104.0,121942677.0,115645576.0,208871651.0,81069404.0,108782368.0,117.48433992538203,87.21511923638133
9141,(주)휴스틸,5010,Dec-14,251816195.0,150985739.0,155452204.0,247203015.0,78419435.0,152266473.0,110.84750088090634,64.86267380293945
9142,(주)휴스틸,5010,Dec-15,162640735.0,73491020.0,95528148.0,153088892.0,59365430.0,89229910.0,105.03592573387108,93.3229805732233
9143,(주)휴스틸,5010,Dec-16,246851356.0,114046632.0,163195988.0,242488834.0,66261338.0,162531730.0,108.42651831737717,81.37744415628649
9144,(주)휴스틸,5010,Dec-17,345747344.0,140509658.0,248191968.0,337272145.0,91634119.0,247743342.0,99.15020279334085,82.6931216404231
9145,(주)휴스틸,5010,Dec-18,299963665.0,160439337.0,177837330.0,272300333.0,107829156.0,175737441.0,93.58914984997419,78.45615315974436
9146,(주)휴스틸,5010,Dec-19,265034822.0,133642531.0,146155168.0,234705361.0,101695115.0,140797598.0,94.46911587227504,89.8991755118779
9147,(주)휴엠앤씨,263920,Dec-17,,,,13943463.0,1837592.0,4103788.0,294.9926019570212,
9148,(주)휴엠앤씨,263920,Dec-18,9997296.0,2246516.0,6644322.0,9824191.0,2246516.0,6604688.0,114.73176325664438,116.65268480365643
9149,(주)휴엠앤씨,263920,Dec-19,39312730.0,6275750.0,10035874.0,35358155.0,2028128.0,8022944.0,415.43387315180064,329.1888678554554
9150,(주)휴온스,243070,Dec-16,120717801.0,30178573.0,82204570.0,115853250.0,29600928.0,78144084.0,110.37601003807276,110.13892293336002
9151,(주)휴온스,243070,Dec-17,152236294.0,35154686.0,70937528.0,148185587.0,34319537.0,65543679.0,173.72544803290643,165.0488976723294
9152,(주)휴온스,243070,Dec-18,171906329.0,42037087.0,76135236.0,159529046.0,34744031.0,69668962.0,179.11134516400574,170.57705317942404
9153,(주)휴온스,243070,Dec-19,200978239.0,54100378.0,96213052.0,185101607.0,42288108.0,81706321.0,174.78880122383677,152.65897707932598
9154,(주)휴온스글로벌,84110,Dec-11,,,,80683046.0,15814573.0,38734700.0,167.46863406712845,
9155,(주)휴온스글로벌,84110,Dec-12,100676691.0,19178946.0,60077538.0,85663835.0,16187905.0,41820381.0,166.12935687984287,135.65426898818657
9156,(주)휴온스글로벌,84110,Dec-13,109126834.0,22253966.0,63533993.0,86039430.0,18677848.0,47759770.0,141.04251758331333,136.7344690581623
9157,(주)휴온스글로벌,84110,Dec-14,157192162.0,27469503.0,59123736.0,101016999.0,23383675.0,46582109.0,166.65910081486436,219.40876503474001
9158,(주)휴온스글로벌,84110,Dec-15,189734554.0,28529395.0,69918388.0,103373562.0,23287816.0,59212509.0,135.251397639644,230.5618931031419
9159,(주)휴온스글로벌,84110,Dec-16,218792414.0,36762361.0,89603122.0,17395778.0,280797.0,2341397.0,730.9730472875809,203.15146273586316
9160,(주)휴온스글로벌,84110,Dec-17,228891125.0,47056079.0,91424068.0,10792963.0,1123629.0,8106850.0,119.27362662439789,198.8918782305771
9161,(주)휴온스글로벌,84110,Dec-18,246815630.0,53360375.0,110699960.0,17226866.0,1406876.0,17574479.0,90.01683634547574,174.7563910592199
9162,(주)휴온스글로벌,84110,Dec-19,281438920.0,68534411.0,138284513.0,18919484.0,3006249.0,21923284.0,72.58600034556866,153.9612096692274
