,회사명,거래소코드,회계년도,당기순이익(IFRS연결),당기자본(IFRS연결),전기자본(IFRS연결),당기순이익(IFRS개별),당기자본(IFRS개별),전기자본(IFRS개별),총자본순이익률(개별),총자본순이익률(연결)
3200,(주)스맥,99440,Dec-19,-16987126.0,96588511.0,96588511.0,-15182079.0,101136105.0,101136105.0,-15.011532231738606,-17.587108263838957
3201,(주)스카이문스테크놀로지,33790,Dec-11,,,,194802.0,26162690.0,26162690.0,0.7445793991367096,
3202,(주)스카이문스테크놀로지,33790,Dec-12,,,,-2290368.0,23974933.0,23974933.0,-9.553177896263568,
3203,(주)스카이문스테크놀로지,33790,Dec-13,,,,-1178986.0,23092741.0,23092741.0,-5.105439843628783,
3204,(주)스카이문스테크놀로지,33790,Dec-14,,,,1229192.0,24173000.0,24173000.0,5.084979108923179,
3205,(주)스카이문스테크놀로지,33790,Dec-15,,,,83157.0,24324536.0,24324536.0,0.3418646916841497,
3206,(주)스카이문스테크놀로지,33790,Dec-16,,,22348157.0,-2081124.0,22348157.0,22348157.0,-9.312284677434475,
3207,(주)스카이문스테크놀로지,33790,Dec-17,-4758219.0,39534019.0,39534019.0,-4134036.0,39958203.0,39958203.0,-10.34590069027879,-12.035758368001998
3208,(주)스카이문스테크놀로지,33790,Dec-18,-7808868.0,31622301.0,,-5852960.0,34002393.0,31622301.0,-17.83767555548526,
3209,(주)스카이문스테크놀로지,33790,Dec-19,,,,-12319196.0,19998000.0,19998000.0,-61.602140214021404,
3210,(주)스킨앤스킨,159910,Dec-12,,,,5894708.0,32583610.0,32583610.0,18.091021835824822,
3211,(주)스킨앤스킨,159910,Dec-13,,,,-2005120.0,31317732.0,31317732.0,-6.402507052554125,
3212,(주)스킨앤스킨,159910,Dec-14,,,25182708.0,-6445704.0,25182708.0,25182708.0,-25.595754038842845,
3213,(주)스킨앤스킨,159910,Dec-15,-15677961.0,23649293.0,23649293.0,-14924229.0,23705483.0,23705483.0,-62.95686529567865,-66.29357165138087
3214,(주)스킨앤스킨,159910,Dec-16,-11977598.0,36498317.0,36498317.0,-13274835.0,34465341.0,34465341.0,-38.51647659600989,-32.81685015777577
3215,(주)스킨앤스킨,159910,Dec-17,-18673169.0,23581339.0,23581339.0,-12882672.0,27566226.0,27566226.0,-46.73353545022812,-79.18621160571077
3216,(주)스킨앤스킨,159910,Dec-18,-13362032.0,38104218.0,38104218.0,-14369330.0,36949252.0,36949252.0,-38.889366420732955,-35.06706790308621
3217,(주)스킨앤스킨,159910,Dec-19,-6314553.0,37878841.0,37878841.0,-6977906.0,36109785.0,36109785.0,-19.324141641939992,-16.67039654143589
3218,(주)스타플렉스,115570,Dec-11,-7826140.0,69500909.0,69500909.0,8065713.0,83606600.0,83606600.0,9.647220434750366,-11.260485816091988
3219,(주)스타플렉스,115570,Dec-12,-15489431.0,55015611.0,55015611.0,-8069570.0,75044875.0,75044875.0,-10.752992792645735,-28.15461051591338
3220,(주)스타플렉스,115570,Dec-13,-1854048.0,52790371.0,58761261.0,3575796.0,78249479.0,78249479.0,4.569737774228503,-3.3241073514729034
3221,(주)스타플렉스,115570,Dec-14,-1281744.0,57952627.0,57952627.0,1140311.0,79862900.0,79862900.0,1.4278357034367648,-2.211709919552051
3222,(주)스타플렉스,115570,Dec-15,-4724745.0,54454479.0,54454479.0,-5812345.0,75277152.0,75277152.0,-7.721260496146294,-8.67650391072514
3223,(주)스타플렉스,115570,Dec-16,6251306.0,64224064.0,64224064.0,3382026.0,82076491.0,82076491.0,4.120578205518069,9.733588332248797
3224,(주)스타플렉스,115570,Dec-17,-8653997.0,54255150.0,54255150.0,-3919717.0,77628458.0,77628458.0,-5.049329976385722,-15.950554002707577
3225,(주)스타플렉스,115570,Dec-18,6498480.0,60687557.0,60687557.0,850993.0,78317215.0,78317215.0,1.0865976273543436,10.708092929165035
3226,(주)스타플렉스,115570,Dec-19,-6212002.0,54033696.0,54033696.0,-13466156.0,64289183.0,64289183.0,-20.946223566101317,-11.496533570459441
3227,(주)스튜디오산타클로스엔터테인먼트,204630,Dec-14,,,,,,,,
3228,(주)스튜디오산타클로스엔터테인먼트,204630,Dec-15,,,19284783.0,-6790556.0,19284783.0,19284783.0,-35.21199071827772,
3229,(주)스튜디오산타클로스엔터테인먼트,204630,Dec-16,-569867.0,43222443.0,43222443.0,-525377.0,43108654.0,43108654.0,-1.2187274508733212,-1.3184516201455803
3230,(주)스튜디오산타클로스엔터테인먼트,204630,Dec-17,-2465153.0,45862595.0,44554231.0,-2486814.0,45611390.0,44433027.0,-5.523527349841135,-5.452863386290512
3231,(주)스튜디오산타클로스엔터테인먼트,204630,Dec-18,-359931.0,46691258.0,46691258.0,175361.0,44654752.0,44654752.0,0.3927040060596462,-0.7708744964635564
3232,(주)스튜디오산타클로스엔터테인먼트,204630,Dec-19,-5670826.0,41303485.0,41303485.0,-8619795.0,36051263.0,36051263.0,-23.909828068991644,-13.729655015793462
3233,(주)스페코,13810,Dec-11,-5058960.0,26990182.0,26990182.0,-1377366.0,29686967.0,29686967.0,-4.639631930065473,-18.74370465527057
3234,(주)스페코,13810,Dec-12,1118003.0,23546303.0,23546303.0,3755375.0,29036814.0,29036814.0,12.933150999279741,4.74810419283231
3235,(주)스페코,13810,Dec-13,-2227898.0,30302035.0,30302035.0,3140225.0,41463435.0,41463435.0,7.573480103614185,-7.352304886453996
3236,(주)스페코,13810,Dec-14,2407037.0,42457769.0,42457769.0,4241702.0,56515189.0,56515189.0,7.505419472276737,5.669249837409026
3237,(주)스페코,13810,Dec-15,7622869.0,52189687.0,52189687.0,6310174.0,65575362.0,65575362.0,9.622781800274316,14.606082998734978
3238,(주)스페코,13810,Dec-16,4764018.0,44515476.0,44515476.0,2864260.0,59358024.0,59358024.0,4.825396478831573,10.701936557973681
3239,(주)스페코,13810,Dec-17,-349493.0,42895708.0,42895708.0,-2111109.0,57896414.0,57896414.0,-3.646355368399846,-0.8147505107037748
3240,(주)스페코,13810,Dec-18,-6197606.0,29994320.0,29994320.0,-4779141.0,45300908.0,45300908.0,-10.549768671303454,-20.66259878537003
3241,(주)스페코,13810,Dec-19,9856239.0,41710998.0,41710998.0,2772290.0,48461273.0,48461273.0,5.720629749036927,23.6298325923537
3242,(주)승일,49830,Dec-11,,,,4609616.0,101623891.0,101623891.0,4.535957002472971,
3243,(주)승일,49830,Dec-12,,,,6541264.0,107663016.0,107663016.0,6.075683408311727,
3244,(주)승일,49830,Dec-13,,,,7846661.0,115007537.0,115007537.0,6.822736322055137,
3245,(주)승일,49830,Dec-14,,,,8242393.0,122747598.0,122747598.0,6.714911846991906,
3246,(주)승일,49830,Dec-15,,,,6944768.0,129190418.0,129190418.0,5.375606107257893,
3247,(주)승일,49830,Dec-16,,,,3178474.0,132368892.0,132368892.0,2.401224299739549,
3248,(주)승일,49830,Dec-17,,,,2732415.0,134599167.0,134599167.0,2.030038566286224,
3249,(주)승일,49830,Dec-18,,,,7933279.0,142130176.0,142130176.0,5.581699272644255,
3250,(주)승일,49830,Dec-19,,,,-585952.0,140511864.0,140511864.0,-0.4170124737652046,
3251,(주)시공테크,20710,Dec-11,12657832.0,77211193.0,77211193.0,12543200.0,75008333.0,75008333.0,16.722408695577865,16.393778554878693
3252,(주)시공테크,20710,Dec-12,2371296.0,79752614.0,79752614.0,8170463.0,83216507.0,83216507.0,9.818320059985213,2.9733144546208856
3253,(주)시공테크,20710,Dec-13,-2720472.0,77581435.0,77581435.0,-3273681.0,80179847.0,80179847.0,-4.082922483002493,-3.5066018049292333
3254,(주)시공테크,20710,Dec-14,6873911.0,83660171.0,83660171.0,5653549.0,85293564.0,85293564.0,6.628341852381735,8.216467786086644
3255,(주)시공테크,20710,Dec-15,1074992.0,84828534.0,84828534.0,1125600.0,86204720.0,86204720.0,1.30572896704496,1.2672528326376595
3256,(주)시공테크,20710,Dec-16,-6749251.0,78651458.0,78651458.0,-5457951.0,81054809.0,81054809.0,-6.733654754525423,-8.58121536666237
3257,(주)시공테크,20710,Dec-17,18716581.0,95473290.0,95473290.0,7866096.0,86986632.0,86986632.0,9.042879140325837,19.603997096989115
3258,(주)시공테크,20710,Dec-18,1436995.0,94463771.0,94463771.0,-1801062.0,81848190.0,81848190.0,-2.2004909332753724,1.5212128256027382
3259,(주)시공테크,20710,Dec-19,15340778.0,108347948.0,108347948.0,8590075.0,89821726.0,89821726.0,9.563471314278686,14.158808065289803
3260,(주)시너지이노베이션,48870,Dec-11,-10102859.0,71085379.0,71085379.0,-9335476.0,71451540.0,71451540.0,-13.065465069052395,-14.212288296303518
3261,(주)시너지이노베이션,48870,Dec-12,-4150234.0,75564128.0,75564128.0,-2553412.0,77890430.0,77890430.0,-3.278210172931386,-5.4923336109959475
3262,(주)시너지이노베이션,48870,Dec-13,-37476130.0,42255726.0,42255726.0,-39370446.0,42702972.0,42702972.0,-92.19603263210814,-88.68887970354598
3263,(주)시너지이노베이션,48870,Dec-14,-12049223.0,30094692.0,30094692.0,-17697591.0,26326127.0,26326127.0,-67.22443829280319,-40.03770166513085
3264,(주)시너지이노베이션,48870,Dec-15,-51363821.0,-19563771.0,-19563771.0,-48372210.0,-20428875.0,-20428875.0,0.0,0.0
3265,(주)시너지이노베이션,48870,Dec-16,10572438.0,13899705.0,13899705.0,12923919.0,11925005.0,11925005.0,108.37663380434641,76.06231930821554
3266,(주)시너지이노베이션,48870,Dec-17,-12221264.0,28412573.0,28412573.0,-8531533.0,31005344.0,31005344.0,-27.516330733179416,-43.01357712305746
3267,(주)시너지이노베이션,48870,Dec-18,-2177598.0,70593512.0,70593512.0,10547375.0,46652047.0,46652047.0,22.608600647255628,-3.084699908399514
3268,(주)시너지이노베이션,48870,Dec-19,4221716.0,92675215.0,92675215.0,5243598.0,66762082.0,66762082.0,7.854155896456315,4.555388406706151
3269,(주)시노펙스,25320,Dec-11,2363491.0,77422039.0,77422039.0,10379396.0,95862946.0,95862946.0,10.82732842364348,3.0527367020132345
3270,(주)시노펙스,25320,Dec-12,-29634509.0,80377116.0,80377116.0,-34142534.0,87882323.0,87882323.0,-38.85028619464235,-36.86933604335841
3271,(주)시노펙스,25320,Dec-13,3455621.0,88400504.0,88400504.0,4301646.0,95940081.0,95940081.0,4.4836797667494155,3.9090512425132777
3272,(주)시노펙스,25320,Dec-14,-4326271.0,86520470.0,86520470.0,-6233544.0,92519941.0,92519941.0,-6.737514024138861,-5.0002860594724
3273,(주)시노펙스,25320,Dec-15,-35339276.0,61886475.0,61886475.0,-15421435.0,88633591.0,62109138.0,-20.46060211633823,-57.10339133065827
3274,(주)시노펙스,25320,Dec-16,-4227122.0,68064247.0,68064247.0,-4199344.0,68213480.0,68213480.0,-6.156179101256819,-6.210488158342514
3275,(주)시노펙스,25320,Dec-17,-13790199.0,54581965.0,54581965.0,3396258.0,71962136.0,71962136.0,4.719506936258813,-25.265120081330895
3276,(주)시노펙스,25320,Dec-18,593956.0,68230772.0,68230772.0,-1399249.0,83739504.0,83739504.0,-1.6709544876215172,0.8705104494494067
3277,(주)시노펙스,25320,Dec-19,6184461.0,82627100.0,82627100.0,3390058.0,94880301.0,94880301.0,3.5729840275274842,7.484785258105392
3278,(주)시디즈,134790,Dec-11,1936345.0,30830683.0,,1595828.0,22698775.0,30830683.0,5.962429135748022,
3279,(주)시디즈,134790,Dec-12,,,,3544817.0,24991728.0,24991728.0,14.183961189078243,
3280,(주)시디즈,134790,Dec-13,,,,-265660.0,22264011.0,22264011.0,-1.193226144201959,
3281,(주)시디즈,134790,Dec-14,,,,95269.0,21809181.0,21809181.0,0.436829792003652,
3282,(주)시디즈,134790,Dec-15,,,,-501472.0,21414256.0,21414256.0,-2.3417670919783533,
3283,(주)시디즈,134790,Dec-16,,,,134078.0,21558240.0,21558240.0,0.6219338869963411,
3284,(주)시디즈,134790,Dec-17,,,,308327.0,21772546.0,21772546.0,1.416127447841883,
3285,(주)시디즈,134790,Dec-18,,,,4018581.0,25134592.0,25134592.0,15.988248386924283,
3286,(주)시디즈,134790,Dec-19,,,,7814880.0,32040931.0,32040931.0,24.390302516490546,
3287,(주)시스웍,269620,Dec-17,5543368.0,32011541.0,32011541.0,5367872.0,31980745.0,31980745.0,16.78469966850366,17.316779595209113
3288,(주)시스웍,269620,Dec-18,4815530.0,36065742.0,36065742.0,4771303.0,35995614.0,35995614.0,13.255234373832323,13.352089082209925
3289,(주)시스웍,269620,Dec-19,1971680.0,38993690.0,38993690.0,1705589.0,38647700.0,38647700.0,4.413170770835005,5.056407844448678
3290,(주)시큐브,131090,Dec-11,,,,3112904.0,18006019.0,18006019.0,17.288130152478455,
3291,(주)시큐브,131090,Dec-12,,,,3208907.0,20229802.0,20229802.0,15.862275864093975,
3292,(주)시큐브,131090,Dec-13,,,,1643447.0,21001833.0,21001833.0,7.825255062260518,
3293,(주)시큐브,131090,Dec-14,,,,459644.0,20449576.0,20449576.0,2.247694524326568,
3294,(주)시큐브,131090,Dec-15,,,20615000.0,1390081.0,20615000.0,20615000.0,6.743056027164686,
3295,(주)시큐브,131090,Dec-16,1319692.0,21761637.0,21761637.0,1787100.0,22062006.0,22062006.0,8.100351346110594,6.064304813098389
3296,(주)시큐브,131090,Dec-17,3106936.0,24271594.0,24271594.0,3195787.0,24947478.0,24947478.0,12.810060399692505,12.80070851547698
3297,(주)시큐브,131090,Dec-18,2596981.0,26565776.0,26565776.0,2618034.0,26683415.0,26683415.0,9.811465286583445,9.77566399716688
3298,(주)시큐브,131090,Dec-19,5145956.0,31399615.0,31399615.0,5190450.0,31536534.0,31536534.0,16.45853028744376,16.38859584743316
3299,(주)시티랩스,139050,Dec-11,,,,1572248.0,22467508.0,22467508.0,6.997874441615866,
3300,(주)시티랩스,139050,Dec-12,,,23326054.0,923312.0,23326054.0,23326054.0,3.9582863008033846,
3301,(주)시티랩스,139050,Dec-13,449217.0,23237312.0,23237312.0,472764.0,23260859.0,23260859.0,2.0324442876335733,1.9331710999964198
3302,(주)시티랩스,139050,Dec-14,1669497.0,25094140.0,25094140.0,1426531.0,24886497.0,24886497.0,5.732148642695675,6.652935705308091
3303,(주)시티랩스,139050,Dec-15,-721167.0,24326295.0,24526581.0,-615023.0,24191690.0,24391976.0,-2.5318097650350224,-2.952403457270356
3304,(주)시티랩스,139050,Dec-16,-2655722.0,27874471.0,27874471.0,-2048288.0,28325385.0,28325385.0,-7.231280351529203,-9.527434619297349
3305,(주)시티랩스,139050,Dec-17,-9350611.0,30422965.0,30422965.0,-9762731.0,30505959.0,30505959.0,-32.002701504974816,-30.73537046767138
3306,(주)시티랩스,139050,Dec-18,-1065866.0,30290162.0,30290162.0,-7257859.0,29982266.0,29982266.0,-24.207173000199518,-3.5188520946173876
3307,(주)시티랩스,139050,Dec-19,-12001532.0,70414952.0,70414952.0,-18253472.0,38576509.0,38576509.0,-47.317583869499444,-17.044010766349736
3308,(주)신도리코,29530,Dec-11,65579357.0,838721137.0,838721137.0,60918708.0,776376889.0,776376889.0,7.846538049125263,7.818970347470806
3309,(주)신도리코,29530,Dec-12,51980140.0,854044344.0,854044344.0,57272871.0,802758018.0,802758018.0,7.134512482689398,6.08635141315332
3310,(주)신도리코,29530,Dec-13,25311311.0,823653032.0,823653032.0,41449777.0,819777368.0,819777368.0,5.056223630706526,3.0730550385444344
3311,(주)신도리코,29530,Dec-14,17115417.0,819938618.0,819938618.0,20324180.0,817909175.0,817909175.0,2.484894487214916,2.0874022303947637
3312,(주)신도리코,29530,Dec-15,9354847.0,820235806.0,820235806.0,14301809.0,820709303.0,820709303.0,1.7426156798420012,1.1405070263416421
3313,(주)신도리코,29530,Dec-16,31789402.0,841179267.0,841179267.0,22036021.0,834258234.0,834258234.0,2.641390890964823,3.779147114903868
3314,(주)신도리코,29530,Dec-17,31678675.0,855847078.0,855847078.0,32930932.0,856042301.0,856042301.0,3.846881393773554,3.7014410417838683
3315,(주)신도리코,29530,Dec-18,35034112.0,871556415.0,871556415.0,31635089.0,868245089.0,868245089.0,3.643566707234206,4.019718218699589
3316,(주)신도리코,29530,Dec-19,14487011.0,870636616.0,870636616.0,9313444.0,860954120.0,860954120.0,1.081758456536569,1.6639560907233886
3317,(주)신성이엔지,11930,Dec-11,,,,-32889455.0,151615459.0,151615459.0,-21.692679108665295,
3318,(주)신성이엔지,11930,Dec-12,,,,-64678948.0,67178072.0,67178072.0,-96.27985155632331,
3319,(주)신성이엔지,11930,Dec-13,,,,-26587731.0,44152010.0,44152010.0,-60.21861971855868,
3320,(주)신성이엔지,11930,Dec-14,,,,-11389866.0,50282890.0,50282890.0,-22.65157392504687,
3321,(주)신성이엔지,11930,Dec-15,,,62080991.0,2087586.0,62080991.0,57359955.0,3.4955952207545304,
3322,(주)신성이엔지,11930,Dec-16,3166044.0,122275000.0,122275000.0,14488612.0,128643766.0,128643766.0,11.262583839468753,2.5892815375178904
3323,(주)신성이엔지,11930,Dec-17,-39188112.0,81810558.0,81810558.0,-46165865.0,82987669.0,82987669.0,-55.62978880633459,-47.90104475268338
3324,(주)신성이엔지,11930,Dec-18,10698130.0,114083620.0,114083620.0,-6749700.0,98856717.0,98856717.0,-6.827760626523739,9.377446122414417
3325,(주)신성이엔지,11930,Dec-19,2085195.0,122176331.0,122176331.0,8668285.0,112956382.0,112956382.0,7.674010840750902,1.7067094607710882
3326,(주)신세계,4170,Dec-11,3522095019.0,2179651231.0,2179651231.0,3381885609.0,1910246978.0,1910246978.0,177.0391812131426,161.5898437744144
3327,(주)신세계,4170,Dec-12,193732437.0,3100731761.0,,137919817.0,2106074457.0,2106074457.0,6.5486676665961765,
3328,(주)신세계,4170,Dec-13,194652961.0,3343858788.0,3343858788.0,120288669.0,2271772792.0,2271772792.0,5.294925153765113,5.821207573075301
3329,(주)신세계,4170,Dec-14,186056566.0,3569061532.0,3569061532.0,133412261.0,2442205212.0,2442205212.0,5.462778489885559,5.213038899212791
3330,(주)신세계,4170,Dec-15,433181913.0,4060893110.0,4060893110.0,395319478.0,2844367175.0,2844367175.0,13.898327947059085,10.667158707853801
3331,(주)신세계,4170,Dec-16,323364949.0,4692940756.0,4692940756.0,159039844.0,2988096919.0,2988096919.0,5.322445968493701,6.890454531874768
3332,(주)신세계,4170,Dec-17,213610457.0,4919526791.0,4919526791.0,142101940.0,3138837949.0,3138837949.0,4.527214921855783,4.342093580845793
3333,(주)신세계,4170,Dec-18,284880100.0,5002167671.0,5002167671.0,186754859.0,3140198416.0,3140198416.0,5.947231170121067,5.6951329650860885
3334,(주)신세계,4170,Dec-19,593123360.0,5515130284.0,5515130284.0,705956105.0,3771201711.0,3771201711.0,18.71965911928915,10.754475949928437
3335,(주)신세계아이앤씨,35510,Dec-11,,,,17147159.0,128402131.0,128402131.0,13.354263567479267,
3336,(주)신세계아이앤씨,35510,Dec-12,,,,15008355.0,141825232.0,141825232.0,10.58228834767568,
3337,(주)신세계아이앤씨,35510,Dec-13,,,,12806241.0,153061883.0,153061883.0,8.366708124190527,
3338,(주)신세계아이앤씨,35510,Dec-14,,,,12106513.0,161455246.0,161455246.0,7.498370786911439,
3339,(주)신세계아이앤씨,35510,Dec-15,,,,6810191.0,166164730.0,166164730.0,4.098457596867879,
3340,(주)신세계아이앤씨,35510,Dec-16,,,,2546301.0,165573289.0,165573289.0,1.5378694325508024,
3341,(주)신세계아이앤씨,35510,Dec-17,,,,9918388.0,166345450.0,166345450.0,5.9625243732245155,
3342,(주)신세계아이앤씨,35510,Dec-18,,,,29255441.0,192270155.0,192270155.0,15.215799352738859,
3343,(주)신세계아이앤씨,35510,Dec-19,,,,10657453.0,199235732.0,199235732.0,5.349167487687399,
3344,(주)신세계인터내셔날,31430,Dec-11,,,361929665.0,46166129.0,361929665.0,359086645.0,12.80584873315834,
3345,(주)신세계인터내셔날,31430,Dec-12,49347205.0,408976113.0,408976113.0,46833521.0,402045917.0,402045917.0,11.648799059934241,12.066035993647386
3346,(주)신세계인터내셔날,31430,Dec-13,31491814.0,436232959.0,436232959.0,29759160.0,427646665.0,427646665.0,6.958819613383399,7.219035918833451
3347,(주)신세계인터내셔날,31430,Dec-14,19253675.0,449689725.0,449689725.0,6803789.0,428281065.0,428281065.0,1.588627085346395,4.281546570805014
3348,(주)신세계인터내셔날,31430,Dec-15,20988506.0,464795868.0,464795868.0,12239635.0,435711790.0,435711790.0,2.8091126476058865,4.515639540926383
3349,(주)신세계인터내셔날,31430,Dec-16,17454544.0,478512017.0,478512017.0,7844653.0,434130891.0,434130891.0,1.8069787620803055,3.6476709841959933
3350,(주)신세계인터내셔날,31430,Dec-17,24138483.0,496188023.0,496188023.0,22597925.0,450490876.0,450490876.0,5.0162891645334895,4.864785500878565
3351,(주)신세계인터내셔날,31430,Dec-18,57678052.0,544835950.0,544835950.0,38023163.0,480246263.0,480246263.0,7.917430270561002,10.586315385392613
3352,(주)신세계인터내셔날,31430,Dec-19,74001043.0,599297425.0,599297425.0,61140336.0,525854119.0,525854119.0,11.626862620429526,12.347966120495178
3353,(주)신세계푸드,31440,Dec-11,,,,31297024.0,176259751.0,176259751.0,17.75619437928288,
3354,(주)신세계푸드,31440,Dec-12,,,,27694328.0,203060094.0,203060094.0,13.63848871260741,
3355,(주)신세계푸드,31440,Dec-13,,,,19302288.0,219038642.0,219038642.0,8.812275233152695,
3356,(주)신세계푸드,31440,Dec-14,,,285473296.0,4202472.0,285473296.0,285473296.0,1.4721068691482793,
3357,(주)신세계푸드,31440,Dec-15,6686472.0,287143903.0,287143903.0,7430995.0,287912499.0,287912499.0,2.5809907613632292,2.32861360806954
3358,(주)신세계푸드,31440,Dec-16,14288743.0,297179502.0,297179502.0,15696941.0,299330444.0,299330444.0,5.244017544703873,4.808118629931616
3359,(주)신세계푸드,31440,Dec-17,20614502.0,315063584.0,315063584.0,21055757.0,317603769.0,317603769.0,6.629567736647357,6.542965625630666
3360,(주)신세계푸드,31440,Dec-18,8512515.0,316905169.0,316905169.0,7301941.0,318509766.0,318509766.0,2.2925328449740534,2.686139524597025
3361,(주)신세계푸드,31440,Dec-19,4352741.0,315100964.0,315100964.0,3410749.0,316098975.0,316098975.0,1.0790129895232972,1.3813797789587212
3362,(주)신영와코루,5800,Sep-11,17535948.0,249449685.0,249449685.0,15886237.0,246608919.0,246608919.0,6.441874472512489,7.029853735834543
3363,(주)신영와코루,5800,Sep-12,15378963.0,261091985.0,261091985.0,14327685.0,257604298.0,257604298.0,5.5618967195958815,5.890247071353033
3364,(주)신영와코루,5800,Sep-13,11411213.0,268435522.0,268435522.0,11248621.0,264964626.0,264964626.0,4.245329336905524,4.251007063066712
3365,(주)신영와코루,5800,Sep-14,5893695.0,271747957.0,271747957.0,6123377.0,268766763.0,268766763.0,2.2783237524053526,2.1688093132564012
3366,(주)신영와코루,5800,Dec-15,11352083.0,283830125.0,283830125.0,10423968.0,279087417.0,279087417.0,3.7350189815257777,3.9996046931241
3367,(주)신영와코루,5800,Dec-16,17329785.0,300267734.0,300267734.0,17938191.0,296456023.0,296456023.0,6.0508775697905115,5.771444293778165
3368,(주)신영와코루,5800,Dec-17,9126171.0,304783174.0,304783174.0,8456385.0,300688585.0,300688585.0,2.8123398831385633,2.9943158870049698
3369,(주)신영와코루,5800,Dec-18,2709407.0,308312062.0,313207244.0,3232199.0,304772459.0,307039833.0,1.0565982548124417,0.871865756652779
3370,(주)신영와코루,5800,Dec-19,2872501.0,314364733.0,314364733.0,3296381.0,308507535.0,308507535.0,1.0684928651742653,0.9137478535163803
3371,(주)신원,9270,Dec-11,338123.0,193959259.0,193959259.0,6512856.0,198440573.0,198440573.0,3.282018340070002,0.17432681571545908
3372,(주)신원,9270,Dec-12,-10105434.0,182702486.0,182702486.0,-6163589.0,190464136.0,190464136.0,-3.236089024129981,-5.531087300038162
3373,(주)신원,9270,Dec-13,-7087812.0,173665032.0,173665032.0,-3981824.0,185090886.0,185090886.0,-2.1512804255526663,-4.081312120450362
3374,(주)신원,9270,Dec-14,3393639.0,177450077.0,177450077.0,1089600.0,185169409.0,185169409.0,0.5884341295273021,1.912447183666198
3375,(주)신원,9270,Dec-15,6645136.0,186496976.0,186496976.0,3293032.0,190827021.0,188979366.0,1.7340582532120503,3.563133377562111
3376,(주)신원,9270,Dec-16,-5784602.0,180989170.0,180989170.0,-4952935.0,184370423.0,184370423.0,-2.6864043155121466,-3.196103943677956
3377,(주)신원,9270,Dec-17,-9821120.0,169146314.0,169146314.0,-8394650.0,173060819.0,173060819.0,-4.85069355877716,-5.806286739420168
3378,(주)신원,9270,Dec-18,-6340750.0,182944216.0,182944216.0,-5824129.0,188654578.0,188654578.0,-3.0871919789828794,-3.4659472371621742
3379,(주)신원,9270,Dec-19,531288.0,201587636.0,201587636.0,554470.0,205457672.0,205457672.0,0.26987067195037623,0.2635518777550425
3380,(주)신진에스엠,138070,Dec-11,7278690.0,49009017.0,49009017.0,7465968.0,50758311.0,50758311.0,14.708858220282389,14.85173636516725
3381,(주)신진에스엠,138070,Dec-12,7531750.0,53286642.0,53286642.0,9277231.0,57021775.0,57021775.0,16.269628576100974,14.134405391880389
3382,(주)신진에스엠,138070,Dec-13,4605251.0,55431764.0,55431764.0,6296598.0,61539802.0,61539802.0,10.231748876930089,8.307964004176378
3383,(주)신진에스엠,138070,Dec-14,5465824.0,64788608.0,64788608.0,6199955.0,66575503.0,66575503.0,9.312667153262064,8.436396719620832
3384,(주)신진에스엠,138070,Dec-15,4026449.0,67126129.0,67126129.0,8662217.0,74331558.0,63551091.0,12.56462225352227,5.998333376262469
3385,(주)신진에스엠,138070,Dec-16,429773.0,66118362.0,66118362.0,1034786.0,62480531.0,62480531.0,1.6561735046713992,0.6500055158656229
3386,(주)신진에스엠,138070,Dec-17,4674324.0,70729759.0,70729759.0,5027297.0,67436736.0,67436736.0,7.454834409542004,6.6087090725135935
3387,(주)신진에스엠,138070,Dec-18,3044793.0,72626496.0,72626496.0,3193949.0,69473301.0,69473301.0,4.597376192042465,4.192399699415486
3388,(주)신진에스엠,138070,Dec-19,2369379.0,74185156.0,74185156.0,2433276.0,71123428.0,71123428.0,3.421201801465475,3.1938721002352546
3389,(주)신테카바이오,226330,Dec-19,,,,-22966267.0,46110649.0,46110649.0,-49.80686131743667,
3390,(주)신화다이나믹스,1770,Dec-11,,,,812952.0,39718762.0,39718762.0,2.0467707427537647,
3391,(주)신화다이나믹스,1770,Dec-12,,,,574617.0,40062116.0,40062116.0,1.4343151520004584,
3392,(주)신화다이나믹스,1770,Dec-13,,,,-1998957.0,37715453.0,37715453.0,-5.3001007305944325,
3393,(주)신화다이나믹스,1770,Dec-14,,,,505480.0,37816576.0,37816576.0,1.3366625259780263,
3394,(주)신화다이나믹스,1770,Dec-15,,,,1932155.0,39416810.0,39416810.0,4.901855325177253,
3395,(주)신화다이나믹스,1770,Dec-16,,,,576365.0,39345773.0,39345773.0,1.464871461541752,
3396,(주)신화다이나믹스,1770,Dec-17,,,,-2078375.0,36835016.0,32078020.0,-6.031877626172209,
3397,(주)신화다이나믹스,1770,Dec-18,,,,2226279.0,34033665.0,34033665.0,6.541402461357013,
3398,(주)신화다이나믹스,1770,Dec-19,,,,963221.0,34160520.0,34160520.0,2.8196906838654683,
3399,(주)신화콘텍,187270,Dec-14,6926672.0,36518034.0,36518034.0,7109028.0,36643398.0,36643398.0,19.40056978340273,18.967811903565234
3400,(주)신화콘텍,187270,Dec-15,-571547.0,35758154.0,35758154.0,-25247.0,36411240.0,36411240.0,-0.06933847899714483,-1.5983683050305113
3401,(주)신화콘텍,187270,Dec-16,381971.0,38359778.0,38359778.0,566971.0,39188745.0,39188745.0,1.4467699845963427,0.9957591516822647
3402,(주)신화콘텍,187270,Dec-17,6161177.0,52616090.0,52616090.0,6707696.0,54239526.0,54239526.0,12.36680423792789,11.70968234241655
