,회사명,거래소코드,회계년도,현금및현금성자산(IFRS연결),유동부채(IFRS연결),현금및현금성자산(IFRS개별),유동부채(IFRS개별),현금비율(개별),현금비율(연결ㅊ
7922,(주)티플랙스,81150,Dec-12,5411956.0,38140440.0,4753268.0,37963941.0,12.520480947960591,14.18954789194881
7923,(주)티플랙스,81150,Dec-13,3186709.0,44304538.0,2526426.0,43707780.0,5.78026612195815,7.192737231567565
7924,(주)티플랙스,81150,Dec-14,3864572.0,28985502.0,2191423.0,28813359.0,7.605579759027749,13.332775813232423
7925,(주)티플랙스,81150,Dec-15,4461357.0,24146848.0,3112807.0,23504731.0,13.24332109990963,18.475939385546305
7926,(주)티플랙스,81150,Dec-16,,,4948617.0,27409236.0,18.054560148995034,
7927,(주)티플랙스,81150,Dec-17,,,4125910.0,30027154.0,13.74059626163705,
7928,(주)티플랙스,81150,Dec-18,,,3003100.0,31478962.0,9.54002231712723,
7929,(주)티플랙스,81150,Dec-19,,,3187891.0,35700228.0,8.929609637226967,
7930,(주)티피씨,130740,Dec-11,,,9074345.0,7789787.0,116.49028400904928,
7931,(주)티피씨,130740,Dec-12,,,6624480.0,9695244.0,68.32710966325345,
7932,(주)티피씨,130740,Dec-13,,,5276102.0,11542720.0,45.70934753680242,
7933,(주)티피씨,130740,Dec-14,,,2588435.0,12606900.0,20.53189126589407,
7934,(주)티피씨,130740,Dec-15,,,5358282.0,9732194.0,55.05728718519175,
7935,(주)티피씨,130740,Dec-16,7742175.0,27310259.0,5790416.0,24877041.0,23.27614445785574,28.34896219768549
7936,(주)티피씨,130740,Dec-17,4286752.0,29510448.0,3436754.0,28411091.0,12.09652244611092,14.526217968632668
7937,(주)티피씨,130740,Dec-18,15012015.0,51974144.0,4060780.0,30165383.0,13.461722001010232,28.88362144069174
7938,(주)티피씨,130740,Dec-19,8321881.0,42378067.0,1550529.0,29621158.0,5.234532019308631,19.63723593150202
7939,(주)티피씨메카트로닉스,48770,Jun-11,3802819.0,34209733.0,2414932.0,26744390.0,9.029676878029374,11.116190237439152
7940,(주)티피씨메카트로닉스,48770,Jun-12,1945604.0,35840631.0,709197.0,27306975.0,2.597127656944792,5.428487015197918
7941,(주)티피씨메카트로닉스,48770,Jun-13,2168092.0,41543433.0,961177.0,31609583.0,3.040777222527738,5.2188561306428385
7942,(주)티피씨메카트로닉스,48770,Dec-14,2080006.0,43507172.0,566533.0,35383162.0,1.6011372867128157,4.780834755244491
7943,(주)티피씨메카트로닉스,48770,Dec-15,5309214.0,49258052.0,3296158.0,39762860.0,8.289539535134043,10.778367768177272
7944,(주)티피씨메카트로닉스,48770,Dec-16,7835254.0,55731892.0,5426245.0,44832857.0,12.10327729058177,14.058833674622065
7945,(주)티피씨메카트로닉스,48770,Dec-17,3161492.0,51575918.0,1218266.0,43823650.0,2.779928189459344,6.129783283741067
7946,(주)티피씨메카트로닉스,48770,Dec-18,16795402.0,52871760.0,13812558.0,42403372.0,32.57419716526318,31.766300195037957
7947,(주)티피씨메카트로닉스,48770,Dec-19,7187995.0,61496750.0,4748870.0,51087769.0,9.295512591281877,11.688414428404753
7948,(주)파나진,46210,Dec-11,2501311.0,14718352.0,2380267.0,13723743.0,17.34415312207464,16.994504547791763
7949,(주)파나진,46210,Dec-12,,,1783809.0,4597499.0,38.79955166928802,
7950,(주)파나진,46210,Dec-13,,,5366854.0,15141598.0,35.44443591752997,
7951,(주)파나진,46210,Dec-14,,,3535678.0,7048613.0,50.16132961193925,
7952,(주)파나진,46210,Dec-15,,,2438368.0,7854913.0,31.042584430916037,
7953,(주)파나진,46210,Dec-16,,,2625357.0,10866794.0,24.159443898540818,
7954,(주)파나진,46210,Dec-17,,,1615722.0,6980028.0,23.147786799709113,
7955,(주)파나진,46210,Dec-18,,,1688021.0,6736301.0,25.058574431279123,
7956,(주)파나진,46210,Dec-19,,,2463962.0,488824.0,504.05912966630115,
7957,(주)파라다이스,34230,Dec-11,175925493.0,120308435.0,158996198.0,103877500.0,153.06124810473875,146.22872702150934
7958,(주)파라다이스,34230,Dec-12,143339449.0,216911851.0,115922191.0,123866998.0,93.58601796420383,66.08188918179486
7959,(주)파라다이스,34230,Dec-13,252310659.0,247916962.0,168862587.0,149252914.0,113.13855285934318,101.7722454182058
7960,(주)파라다이스,34230,Dec-14,332130544.0,334753282.0,233264764.0,219778041.0,106.13651979908221,99.21651612066943
7961,(주)파라다이스,34230,Dec-15,338805004.0,239598925.0,160304584.0,153268646.0,104.59059186834598,141.40506014373813
7962,(주)파라다이스,34230,Dec-16,182298788.0,289949145.0,131726359.0,169478994.0,77.72429838709097,62.8726765171182
7963,(주)파라다이스,34230,Dec-17,171994284.0,252631887.0,102536910.0,124162738.0,82.58267468296326,68.08098773374557
7964,(주)파라다이스,34230,Dec-18,207084245.0,421768555.0,94853122.0,184024309.0,51.543800118276764,49.09902422668755
7965,(주)파라다이스,34230,Dec-19,221626614.0,632416773.0,144561194.0,326545338.0,44.26986919654017,35.04439215751161
7966,(주)파라텍,33540,Dec-11,2424045.0,20538981.0,1842317.0,20396881.0,9.032346661237078,11.802167790115782
7967,(주)파라텍,33540,Dec-12,4027560.0,16292520.0,3144935.0,15754766.0,19.961800765558817,24.72030109522652
7968,(주)파라텍,33540,Dec-13,2168877.0,22534172.0,845566.0,21309717.0,3.967983244451346,9.624835560853978
7969,(주)파라텍,33540,Dec-14,5320262.0,36175853.0,5180299.0,22184213.0,23.351285889654953,14.706666350065056
7970,(주)파라텍,33540,Dec-15,18706680.0,25197482.0,18588483.0,25107918.0,74.0343464559666,74.24027527829963
7971,(주)파라텍,33540,Dec-16,521012.0,61430782.0,410896.0,61373065.0,0.6695054255478361,0.8481285489740307
7972,(주)파라텍,33540,Dec-17,685638.0,53097606.0,589973.0,53084948.0,1.1113752998307544,1.2912785559484548
7973,(주)파라텍,33540,Dec-18,997990.0,51411070.0,799457.0,51337947.0,1.5572438064186713,1.9411967111363368
7974,(주)파라텍,33540,Dec-19,1012193.0,53365056.0,830078.0,52834970.0,1.5710768833596387,1.8967336977965505
7975,(주)파루,43200,Dec-11,2901462.0,23483573.0,2854400.0,23012407.0,12.40374377178363,12.35528341449574
7976,(주)파루,43200,Dec-12,903504.0,22760205.0,879341.0,22332466.0,3.937500677265108,3.9696654753329326
7977,(주)파루,43200,Dec-13,361449.0,29587059.0,360292.0,29211863.0,1.2333756323586755,1.221645584983624
7978,(주)파루,43200,Dec-14,1361694.0,37316553.0,1080289.0,36929003.0,2.9253132016588697,3.64903478625156
7979,(주)파루,43200,Dec-15,15154934.0,36274901.0,14532245.0,34881286.0,41.662010397208405,41.77801615502686
7980,(주)파루,43200,Dec-16,32588912.0,26424557.0,28578733.0,23673733.0,120.719165836668,123.32812996637938
7981,(주)파루,43200,Dec-17,6588068.0,6941529.0,3671246.0,5583365.0,65.75328677240338,94.90802386621161
7982,(주)파루,43200,Dec-18,3906115.0,13170650.0,360574.0,12212350.0,2.9525357527421012,29.65772380254581
7983,(주)파루,43200,Dec-19,5839387.0,18472189.0,5152160.0,18470504.0,27.893987083406063,31.61177595140457
7984,(주)파마리서치,214450,Dec-15,,,14863059.0,7158209.0,207.63656104480884,
7985,(주)파마리서치,214450,Dec-16,17633956.0,6207208.0,14770163.0,6036837.0,244.66724875957394,284.0883695213694
7986,(주)파마리서치,214450,Dec-17,17125672.0,6862774.0,9921884.0,6835300.0,145.15652568285225,249.5444553470652
7987,(주)파마리서치,214450,Dec-18,21095734.0,15479826.0,12867071.0,11828585.0,108.77946094143974,136.27888323809324
7988,(주)파마리서치,214450,Dec-19,19737960.0,18589948.0,12132852.0,14765824.0,82.16847227760536,106.17544492324562
7989,(주)파멥신,208340,Dec-18,30486895.0,1536687.0,30463237.0,1536663.0,1982.4279624094547,1983.936546609687
7990,(주)파멥신,208340,Dec-19,46217280.0,2623516.0,45050057.0,2623516.0,1717.1634173376492,1761.654207559626
7991,(주)파버나인,177830,Dec-14,,,3783143.0,11607203.0,32.593063117789875,
7992,(주)파버나인,177830,Dec-15,6655315.0,18652397.0,209323.0,18650214.0,1.1223624565380321,35.68074923560763
7993,(주)파버나인,177830,Dec-16,7282392.0,32188568.0,6347162.0,30346124.0,20.915890279760273,22.62415650177417
7994,(주)파버나인,177830,Dec-17,5479191.0,49039456.0,1812505.0,45956362.0,3.943969716314794,11.173025655096989
7995,(주)파버나인,177830,Dec-18,7727991.0,48240931.0,5592569.0,44046516.0,12.69696109449383,16.019572673669998
7996,(주)파버나인,177830,Dec-19,5350997.0,65049351.0,3588808.0,57991847.0,6.188469906812935,8.226057474424303
7997,(주)파세코,37070,Dec-11,,,1910553.0,36044313.0,5.300567110267853,
7998,(주)파세코,37070,Dec-12,,,2265767.0,38423309.0,5.896855473847919,
7999,(주)파세코,37070,Dec-13,,,3682677.0,33586258.0,10.964832700326426,
8000,(주)파세코,37070,Dec-14,,,2577564.0,32518624.0,7.9264239470895195,
8001,(주)파세코,37070,Dec-15,,,4504037.0,20895653.0,21.554899480767602,
8002,(주)파세코,37070,Dec-16,,,7559491.0,24010203.0,31.484494321018442,
8003,(주)파세코,37070,Dec-17,,,2018114.0,19825398.0,10.179437507383206,
8004,(주)파세코,37070,Dec-18,,,2414898.0,28542263.0,8.460779721635948,
8005,(주)파세코,37070,Dec-19,,,14491176.0,31030679.0,46.69951308509878,
8006,(주)파수,150900,Dec-13,5101701.0,4997374.0,5086863.0,4997353.0,101.791148233875,102.08763642665129
8007,(주)파수,150900,Dec-14,3696859.0,4696759.0,3677705.0,4696739.0,78.30337176496288,78.71085146161427
8008,(주)파수,150900,Dec-15,7465277.0,5742746.0,7426862.0,5742487.0,129.33180345031693,129.99490139386282
8009,(주)파수,150900,Dec-16,6321498.0,7071150.0,4793768.0,7071778.0,67.78730893418883,89.39844296896544
8010,(주)파수,150900,Dec-17,5635073.0,17963126.0,5199879.0,17994023.0,28.89781234579949,31.37022475932084
8011,(주)파수,150900,Dec-18,3860391.0,11141648.0,2708222.0,9903821.0,27.34522362631554,34.648294399535864
8012,(주)파수,150900,Dec-19,8839153.0,22670169.0,7518100.0,22359477.0,33.62377393710953,38.99023867003373
8013,(주)파워넷,37030,Dec-18,36948991.0,19394614.0,36393826.0,19170358.0,189.84426894896797,190.5116080165349
8014,(주)파워넷,37030,Dec-19,11860261.0,45292181.0,10256011.0,45347539.0,22.616466573853103,26.18611146149045
8015,(주)파워로직스,47310,Dec-11,24259174.0,212994830.0,14829638.0,165590556.0,8.955606139760771,11.389560018898111
8016,(주)파워로직스,47310,Dec-12,9508978.0,135912737.0,6434912.0,113565585.0,5.666251796263806,6.99638474648627
8017,(주)파워로직스,47310,Dec-13,22791023.0,127190870.0,10461737.0,139348983.0,7.50758044642493,17.91875706172935
8018,(주)파워로직스,47310,Dec-14,35859387.0,143095229.0,24099667.0,167949100.0,14.349387403683616,25.059806151887848
8019,(주)파워로직스,47310,Dec-15,30487784.0,128177190.0,14472056.0,138261486.0,10.467163646715036,23.785654842331933
8020,(주)파워로직스,47310,Dec-16,43789627.0,136340461.0,14552688.0,139027093.0,10.467519449608286,32.1178516478685
8021,(주)파워로직스,47310,Dec-17,23531729.0,110196640.0,2910705.0,150955508.0,1.9281873437834411,21.354307173068072
8022,(주)파워로직스,47310,Dec-18,32956009.0,156842296.0,12958399.0,165423352.0,7.833476255516815,21.012194950270302
8023,(주)파워로직스,47310,Dec-19,35370361.0,167634261.0,7822521.0,149815185.0,5.221447345274112,21.0997207784392
8024,(주)파이오링크,170790,Dec-13,15167175.0,6624863.0,14975660.0,6321127.0,236.91439833434765,228.94322493914214
8025,(주)파이오링크,170790,Dec-14,10584059.0,6399031.0,10100299.0,5185833.0,194.7671473416132,165.4009646147987
8026,(주)파이오링크,170790,Dec-15,16146231.0,7194587.0,16079610.0,5896755.0,272.68573986879227,224.42192998708612
8027,(주)파이오링크,170790,Dec-16,13673869.0,6058956.0,13588137.0,5093486.0,266.77479824230403,225.6802822136355
8028,(주)파이오링크,170790,Dec-17,11728063.0,6377891.0,11635522.0,4942569.0,235.41445754222144,183.88622508600415
8029,(주)파이오링크,170790,Dec-18,,,14739036.0,6363123.0,231.6321089502749,
8030,(주)파이오링크,170790,Dec-19,,,20120997.0,5893408.0,341.4153067291455,
8031,(주)파인디앤씨,49120,Dec-11,10231958.0,77107365.0,2825672.0,46579038.0,6.066402659496746,13.269754452120106
8032,(주)파인디앤씨,49120,Dec-12,5558152.0,57783291.0,4616701.0,37843111.0,12.199581054527995,9.618960609218329
8033,(주)파인디앤씨,49120,Dec-13,4089090.0,62595759.0,2230117.0,31753328.0,7.023254381399015,6.53253521536499
8034,(주)파인디앤씨,49120,Dec-14,939132.0,41480133.0,766650.0,28681753.0,2.6729537765700724,2.264052528471883
8035,(주)파인디앤씨,49120,Dec-15,2358397.0,39944902.0,2309629.0,16891383.0,13.673415610788057,5.904125137170195
8036,(주)파인디앤씨,49120,Dec-16,5212981.0,55593456.0,5111306.0,27720607.0,18.43865107282824,9.376968756898293
8037,(주)파인디앤씨,49120,Dec-17,2615664.0,47385221.0,1805268.0,27201068.0,6.6367541156839875,5.519999579615763
8038,(주)파인디앤씨,49120,Dec-18,4561493.0,39525119.0,3805395.0,30092082.0,12.645834874436405,11.540744507309391
8039,(주)파인디앤씨,49120,Dec-19,1691732.0,43878595.0,1394238.0,34728992.0,4.01462271061596,3.8554835222048474
8040,(주)파인디지털,38950,Dec-11,12780885.0,6326755.0,7180947.0,4114941.0,174.5091120383014,202.01327536786238
8041,(주)파인디지털,38950,Dec-12,8437059.0,13563066.0,4084138.0,9706593.0,42.07591685362722,62.20613392281656
8042,(주)파인디지털,38950,Dec-13,11722953.0,9464678.0,8130438.0,8284282.0,98.1429410539139,123.86002989219496
8043,(주)파인디지털,38950,Dec-14,7165319.0,11505562.0,2779876.0,9608914.0,28.930178790235818,62.277001332051405
8044,(주)파인디지털,38950,Dec-15,10986568.0,7601743.0,4275584.0,5832542.0,73.30567015205376,144.52695914608006
8045,(주)파인디지털,38950,Dec-16,9003467.0,6346694.0,2839200.0,4959005.0,57.25342079711555,141.86073883505335
8046,(주)파인디지털,38950,Dec-17,9424242.0,6657650.0,3600012.0,4476842.0,80.41409547176336,141.55508325009575
8047,(주)파인디지털,38950,Dec-18,8944869.0,7923531.0,3154896.0,5830710.0,54.10826468817691,112.88993505546958
8048,(주)파인디지털,38950,Dec-19,7847478.0,12388877.0,2680646.0,8694520.0,30.83144325391166,63.34293253537023
8049,(주)파인테크닉스,106240,Dec-11,41622488.0,198317472.0,8864165.0,40457367.0,21.909890972390762,20.987806863532427
8050,(주)파인테크닉스,106240,Dec-12,43301570.0,222876341.0,6778686.0,38228417.0,17.73206041987038,19.428517987021333
8051,(주)파인테크닉스,106240,Dec-13,14646132.0,212916806.0,4935792.0,66210011.0,7.454751819932487,6.878805048390591
8052,(주)파인테크닉스,106240,Dec-14,14694788.0,192850131.0,1664607.0,54569089.0,3.0504577417445984,7.619796742580383
8053,(주)파인테크닉스,106240,Dec-15,19706646.0,190877398.0,2425479.0,69496457.0,3.4900757602650163,10.324242789604664
8054,(주)파인테크닉스,106240,Dec-16,10024373.0,97209525.0,6375707.0,76809908.0,8.300630955058558,10.312130421375889
8055,(주)파인테크닉스,106240,Dec-17,6445645.0,102384174.0,4365005.0,86709586.0,5.03405125241862,6.295548177201684
8056,(주)파인테크닉스,106240,Dec-18,9355613.0,74802213.0,3798017.0,67833693.0,5.599012573294513,12.507133980113663
8057,(주)파인테크닉스,106240,Dec-19,8980343.0,51102436.0,4370189.0,45963694.0,9.50791509490077,17.57321901445168
8058,(주)파인텍,131760,Dec-15,12390234.0,42427598.0,4240360.0,22827542.0,18.57563113891106,29.203241720165256
8059,(주)파인텍,131760,Dec-16,5692333.0,155998088.0,1224767.0,60244448.0,2.0329956380378817,3.64897613360492
8060,(주)파인텍,131760,Dec-17,8827297.0,100324625.0,5939683.0,78399348.0,7.576189281574128,8.798734109397369
8061,(주)파인텍,131760,Dec-18,5129356.0,67740228.0,2495383.0,57860241.0,4.312776713114624,7.5720973363124795
8062,(주)파인텍,131760,Dec-19,5740627.0,46038221.0,3456966.0,38938819.0,8.877942600159496,12.469263310587088
8063,(주)파커스,65690,Dec-11,12958607.0,18845489.0,9130648.0,17560099.0,51.99656334511553,68.76238127861792
8064,(주)파커스,65690,Dec-12,8879824.0,13437878.0,4696007.0,11998344.0,39.138792820075835,66.08055230148689
8065,(주)파커스,65690,Dec-13,8032222.0,13050049.0,4421762.0,8370808.0,52.8235983909797,61.549362764844794
8066,(주)파커스,65690,Dec-14,9630965.0,14127595.0,6793668.0,12489831.0,54.393594276816074,68.17129879501783
8067,(주)파커스,65690,Dec-15,16052348.0,9657563.0,13918345.0,8862030.0,157.05594542108298,166.21530711215655
8068,(주)파커스,65690,Dec-16,27226382.0,12295420.0,25136526.0,11290156.0,222.6410866244895,221.43515227621342
8069,(주)파커스,65690,Dec-17,22993576.0,16341066.0,18799738.0,6824812.0,275.46162443742037,140.71037960436607
8070,(주)파커스,65690,Dec-18,15686289.0,26523588.0,6876116.0,18783284.0,36.60763474587298,59.14090129887405
8071,(주)파커스,65690,Dec-19,13951737.0,24061944.0,7787881.0,14330655.0,54.34420827240625,57.98258444953574
8072,(주)파크시스템스,140860,Dec-15,5166893.0,2849094.0,3155880.0,2592656.0,121.72382298307218,181.35214211956503
8073,(주)파크시스템스,140860,Dec-16,4961479.0,5529105.0,1905827.0,3904980.0,48.805038694180254,89.73385385157272
8074,(주)파크시스템스,140860,Dec-17,10763453.0,6478998.0,4247095.0,5793770.0,73.30451502217036,166.12835811957342
8075,(주)파크시스템스,140860,Dec-18,11106624.0,7075520.0,8246698.0,6712012.0,122.86476841817327,156.9725476007417
8076,(주)파크시스템스,140860,Dec-19,11581122.0,15031248.0,7451997.0,10159005.0,73.35361090972984,77.04697574013815
8077,(주)파트론,91700,Dec-11,6453000.0,142675000.0,3470000.0,102451000.0,3.3869849977062203,4.522866654985106
8078,(주)파트론,91700,Dec-12,34997496.0,220852251.0,24460950.0,171223039.0,14.286015563594804,15.846565222466308
8079,(주)파트론,91700,Dec-13,32794590.0,215898010.0,13052845.0,130988506.0,9.964878139765943,15.1898528383842
8080,(주)파트론,91700,Dec-14,35724516.0,154190806.0,6733720.0,87004319.0,7.739523827546998,23.16903123264042
8081,(주)파트론,91700,Dec-15,21191376.0,136011319.0,1718266.0,97685001.0,1.758986520356385,15.580597376605104
8082,(주)파트론,91700,Dec-16,30209022.0,116260577.0,3555129.0,104986941.0,3.3862582966390073,25.9838913409143
8083,(주)파트론,91700,Dec-17,20007356.0,144809125.0,857532.0,131269044.0,0.6532629277013704,13.81636412760591
8084,(주)파트론,91700,Dec-18,28722753.0,116377480.0,4039938.0,114323618.0,3.5337737474333606,24.680679629770296
8085,(주)파트론,91700,Dec-19,43191115.0,114854244.0,1271922.0,105482931.0,1.2058083596482543,37.60515371116804
8086,(주)판타지오,32800,Dec-11,,,4575313.0,1468390.0,311.58704431384035,
8087,(주)판타지오,32800,Dec-12,3560602.0,7331126.0,3195669.0,1528458.0,209.07797270189957,48.56828268945316
8088,(주)판타지오,32800,Dec-13,5652393.0,6484096.0,5250327.0,1552594.0,338.16483897271274,87.17318497443591
8089,(주)판타지오,32800,Dec-14,4263956.0,12921926.0,3797595.0,4762446.0,79.74043170253269,32.997836390643315
8090,(주)판타지오,32800,Dec-15,5752350.0,14680680.0,4988175.0,6132908.0,81.33458059374118,39.183130481694306
8091,(주)판타지오,32800,Dec-16,2261347.0,12942075.0,2007711.0,3518315.0,57.06456073432879,17.47283182951729
8092,(주)판타지오,32800,Dec-17,10250522.0,10070182.0,8378756.0,3180680.0,263.42656287334785,101.79083158576478
8093,(주)판타지오,32800,Dec-18,5358382.0,8817432.0,4841963.0,3675053.0,131.75219513841026,60.77032405807042
8094,(주)판타지오,32800,Dec-19,5345292.0,9355080.0,4349896.0,5558697.0,78.25387856182843,57.137854513269794
8095,(주)팜스빌,318010,Dec-19,6691872.0,6358273.0,6675658.0,6353420.0,105.07188254514892,105.24669198695935
8096,(주)팜스코,36580,Dec-11,156671249.0,235301850.0,151260506.0,234117824.0,64.60871001432167,66.58309273811489
8097,(주)팜스코,36580,Dec-12,127627883.0,294549189.0,121650967.0,289085228.0,42.081350140796545,43.32990473791459
8098,(주)팜스코,36580,Dec-13,50510609.0,274329398.0,45446304.0,264848409.0,17.159364548042273,18.41239377487352
8099,(주)팜스코,36580,Dec-14,185483594.0,369739754.0,178196275.0,354180217.0,50.312317415515054,50.16598620877537
8100,(주)팜스코,36580,Dec-15,56408151.0,438057245.0,46578083.0,397636867.0,11.713723466189567,12.876890325144604
8101,(주)팜스코,36580,Dec-16,36123010.0,334355356.0,26765615.0,275237762.0,9.724543175147602,10.803777882355801
8102,(주)팜스코,36580,Dec-17,50568696.0,349071537.0,34651782.0,286580630.0,12.091459914789077,14.486628281010491
8103,(주)팜스코,36580,Dec-18,69337110.0,486004069.0,51090544.0,418517551.0,12.207503335983153,14.266775614177007
8104,(주)팜스코,36580,Dec-19,67234244.0,632098904.0,53636732.0,509994704.0,10.517115487536513,10.636665176056056
8105,(주)팜스토리,27710,Dec-11,57573415.0,468893040.0,18431621.0,186220512.0,9.897739406924195,12.278581699570545
8106,(주)팜스토리,27710,Dec-12,40521561.0,532390305.0,16629669.0,228562683.0,7.275758571664999,7.611250734552727
8107,(주)팜스토리,27710,Dec-13,47831645.0,474541868.0,15545323.0,212914269.0,7.301212395492385,10.079541601163841
8108,(주)팜스토리,27710,Dec-14,52739452.0,536599919.0,29072331.0,215099980.0,13.515729290165437,9.828449489572137
8109,(주)팜스토리,27710,Dec-15,55772474.0,537965437.0,19104937.0,235980359.0,8.095986073146028,10.367296886398298
8110,(주)팜스토리,27710,Dec-16,23207390.0,425757306.0,13020938.0,198474536.0,6.560508094600105,5.450849503449272
8111,(주)팜스토리,27710,Dec-17,16533637.0,361687472.0,6871613.0,197488664.0,3.4794974358629513,4.571249567637775
8112,(주)팜스토리,27710,Dec-18,20088519.0,446977375.0,6423593.0,238765571.0,2.6903346965379695,4.4943033190438335
8113,(주)팜스토리,27710,Dec-19,36074497.0,427742975.0,23150739.0,357825871.0,6.4698337588899495,8.433685439252391
8114,(주)팬스타엔터프라이즈,54300,Dec-11,2265423.0,26080501.0,2079650.0,25814030.0,8.056277923284354,8.686271019103506
8115,(주)팬스타엔터프라이즈,54300,Dec-12,2559252.0,19902839.0,2460465.0,19492090.0,12.622889592650147,12.858728345237584
8116,(주)팬스타엔터프라이즈,54300,Dec-13,,,5069452.0,17529971.0,28.918770031051395,
8117,(주)팬스타엔터프라이즈,54300,Dec-14,,,1214338.0,12374385.0,9.81332001549976,
8118,(주)팬스타엔터프라이즈,54300,Dec-15,,,5806652.0,14605234.0,39.75733630833987,
8119,(주)팬스타엔터프라이즈,54300,Dec-16,,,3551372.0,20392981.0,17.414678118907677,
8120,(주)팬스타엔터프라이즈,54300,Dec-17,,,1369715.0,11508389.0,11.901883052441137,
8121,(주)팬스타엔터프라이즈,54300,Dec-18,,,1635186.0,11246927.0,14.538958063833793,
8122,(주)팬스타엔터프라이즈,54300,Dec-19,,,4486296.0,14983091.0,29.942393061618596,
8123,(주)팬엔터테인먼트,68050,Dec-11,1440109.0,7610845.0,217338.0,6573218.0,3.306417039568747,18.921801718468842
8124,(주)팬엔터테인먼트,68050,Dec-12,7655958.0,15170793.0,7589430.0,15081090.0,50.32414765776214,50.4651141176338
8125,(주)팬엔터테인먼트,68050,Dec-13,1279112.0,9362997.0,1251794.0,9293126.0,13.470106829499567,13.66135223582791
8126,(주)팬엔터테인먼트,68050,Dec-14,3199974.0,22212529.0,3194152.0,22128648.0,14.434465223541897,14.40616689797006
8127,(주)팬엔터테인먼트,68050,Dec-15,2221082.0,23900200.0,2327095.0,23848568.0,9.757797617030926,9.293152358557668
8128,(주)팬엔터테인먼트,68050,Dec-16,1650476.0,23220325.0,1624030.0,23178633.0,7.00658231225284,7.107893623366598
8129,(주)팬엔터테인먼트,68050,Dec-17,15029439.0,17441057.0,15007727.0,17411498.0,86.19434697692296,86.17275317659933
8130,(주)팬엔터테인먼트,68050,Dec-18,1864851.0,11379215.0,1844435.0,11356543.0,16.241165995673153,16.388221858889214
8131,(주)팬엔터테인먼트,68050,Dec-19,1449166.0,19195597.0,1348322.0,19158139.0,7.037854772846151,7.549470850007947
8132,(주)팬젠,222110,Dec-16,,,13568791.0,1188341.0,1141.8263781187386,
8133,(주)팬젠,222110,Dec-17,,,8782377.0,3294499.0,266.5770121648238,
8134,(주)팬젠,222110,Dec-18,,,6927291.0,17431298.0,39.740534525885565,
8135,(주)팬젠,222110,Dec-19,,,4363337.0,18907483.0,23.077302251177485,
8136,(주)퍼시스,16800,Dec-11,27739758.0,45134892.0,23690487.0,42693182.0,55.49009441367008,61.459675144453655
8137,(주)퍼시스,16800,Dec-12,,,84670448.0,26373611.0,321.04230247424215,
8138,(주)퍼시스,16800,Dec-13,,,32599586.0,27293825.0,119.43941898946007,
8139,(주)퍼시스,16800,Dec-14,,,58957455.0,34142640.0,172.67983670858493,
8140,(주)퍼시스,16800,Dec-15,,,89926571.0,36578031.0,245.8485832657313,
8141,(주)퍼시스,16800,Dec-16,,,74888662.0,37498179.0,199.7127967200754,
8142,(주)퍼시스,16800,Dec-17,,,75376974.0,40678058.0,185.30130912345913,
8143,(주)퍼시스,16800,Dec-18,,,43910548.0,52161602.0,84.18174733207006,
8144,(주)퍼시스,16800,Dec-19,,,57826668.0,34419678.0,168.00467453530507,
8145,(주)펄어비스,263750,Dec-18,228971321.0,115076786.0,164326886.0,93061076.0,176.5796110072916,198.97264162382845
8146,(주)펄어비스,263750,Dec-19,176366336.0,123273087.0,102191813.0,98817260.0,103.41494289560347,143.06961908076497
8147,(주)펩트론,87010,Dec-15,,,607599.0,2911891.0,20.866131321536418,
8148,(주)펩트론,87010,Dec-16,,,3543370.0,924304.0,383.3554761204106,
8149,(주)펩트론,87010,Dec-17,,,961518.0,733324.0,131.11775968057776,
8150,(주)펩트론,87010,Dec-18,,,1800324.0,2959073.0,60.840810618730934,
8151,(주)펩트론,87010,Dec-19,,,2450068.0,1125894.0,217.6108940983787,
8152,(주)포메탈,119500,Dec-11,,,2265724.0,15657039.0,14.470960952450843,
8153,(주)포메탈,119500,Dec-12,,,2760421.0,13807008.0,19.99289780957612,
8154,(주)포메탈,119500,Dec-13,,,4956913.0,14075379.0,35.216906059865245,
8155,(주)포메탈,119500,Dec-14,,,3808602.0,14404841.0,26.43973647470319,
8156,(주)포메탈,119500,Dec-15,,,2710954.0,11356329.0,23.871745878443644,
8157,(주)포메탈,119500,Dec-16,,,2509516.0,8507075.0,29.499163931198442,
8158,(주)포메탈,119500,Dec-17,,,3216788.0,12809691.0,25.112143610646033,
8159,(주)포메탈,119500,Dec-18,,,1132678.0,10517984.0,10.768964851058909,
8160,(주)포메탈,119500,Dec-19,,,976221.0,10872447.0,8.978852690659242,
8161,(주)포스코아이씨티,22100,Dec-11,27119320.0,311764975.0,4207176.0,296231107.0,1.4202343712674308,8.69864230258707
8162,(주)포스코아이씨티,22100,Dec-12,11019301.0,490570150.0,2722843.0,416073393.0,0.6544141119833635,2.2462232975243195
8163,(주)포스코아이씨티,22100,Dec-13,16578771.0,384950230.0,8487069.0,281707924.0,3.012719301427957,4.30673102857998
8164,(주)포스코아이씨티,22100,Dec-14,18394537.0,337621384.0,12806011.0,254582610.0,5.03019864553985,5.448273679252496
8165,(주)포스코아이씨티,22100,Dec-15,79903646.0,329062493.0,77405753.0,279905227.0,27.65427206545164,24.282210127180917
8166,(주)포스코아이씨티,22100,Dec-16,71216488.0,260610572.0,68068126.0,251576517.0,27.056629454807187,27.326783964850055
