,회사명,거래소코드,회계년도,매출액(IFRS연결),부채(IFRS연결),매출액(IFRS개별),부채(IFRS개별),타인자본회전율(개별),타인자본회전율(연결)
9430,글로본(주),19660,Mar-11,,,,,,
9431,글로본(주),19660,Mar-12,,,,,,
9432,글로본(주),19660,Mar-13,,,,,,
9433,글로본(주),19660,Mar-14,,,,,,
9434,글로본(주),19660,Mar-15,,,,,,
9435,글로본(주),19660,Mar-16,,,,,,
9436,글로본(주),19660,Dec-17,,,7109864.0,4747752.0,1.497522195767597,
9437,글로본(주),19660,Dec-18,,,29814829.0,19546838.0,1.5253018928176516,
9438,글로본(주),19660,Dec-19,,,10307315.0,12462597.0,0.8270599619003969,
9439,금강공업(주),14280,Dec-11,305228403.0,238401521.0,289006169.0,216319247.0,1.3360168963605905,1.2803123139470238
9440,금강공업(주),14280,Dec-12,393382320.0,296943530.0,376902952.0,278043767.0,1.355552602623169,1.3247714809613802
9441,금강공업(주),14280,Dec-13,694265027.0,418115042.0,424978193.0,298048837.0,1.4258676439660123,1.6604641241297413
9442,금강공업(주),14280,Dec-14,711602081.0,448540325.0,452489664.0,319325165.0,1.4170184927329483,1.5864840714154296
9443,금강공업(주),14280,Dec-15,565957188.0,408382736.0,353371950.0,315346520.0,1.120583001835568,1.385849934655416
9444,금강공업(주),14280,Dec-16,603160426.0,406007183.0,414980534.0,313697229.0,1.322869619610188,1.4855905295645964
9445,금강공업(주),14280,Dec-17,613247470.0,425315762.0,436404458.0,322871456.0,1.3516353021928331,1.441863962709193
9446,금강공업(주),14280,Dec-18,567908394.0,498613362.0,392478465.0,353355082.0,1.1107197405469889,1.1389754813670638
9447,금강공업(주),14280,Dec-19,549727642.0,488064598.0,321519066.0,335330799.0,0.9588116181359172,1.1263419724616044
9448,금강철강(주),53260,Dec-11,289722760.0,42810957.0,289118925.0,38639425.0,7.48248518190941,6.767490855203261
9449,금강철강(주),53260,Dec-12,256428227.0,37652580.0,256209766.0,35947449.0,7.127342082048715,6.810375995482913
9450,금강철강(주),53260,Dec-13,246772112.0,34973048.0,246531187.0,33296981.0,7.404010201405347,7.056065344947915
9451,금강철강(주),53260,Dec-14,200571035.0,27937945.0,200136589.0,26274341.0,7.617187772663832,7.179162067933056
9452,금강철강(주),53260,Dec-15,159498224.0,27210113.0,158952119.0,25365548.0,6.266457125231436,5.8617258958094
9453,금강철강(주),53260,Dec-16,162710392.0,25955244.0,162071107.0,24127195.0,6.717362171607599,6.268883159025591
9454,금강철강(주),53260,Dec-17,197209289.0,22516096.0,196478390.0,20777916.0,9.456116291932261,8.758591587102844
9455,금강철강(주),53260,Dec-18,195048267.0,24352520.0,193985799.0,22380042.0,8.667803170342577,8.009366874557541
9456,금강철강(주),53260,Dec-19,171338156.0,26532179.0,170313296.0,25119905.0,6.780013539063941,6.457749135493168
9457,금호건설(주),2990,Dec-11,1739467052.0,3560035322.0,1687757193.0,3136799674.0,0.5380506785273276,0.4886094925099735
9458,금호건설(주),2990,Dec-12,1499864342.0,1917714585.0,1499639378.0,1721108404.0,0.8713218612579617,0.7821103065762
9459,금호건설(주),2990,Dec-13,1434495416.0,1613211268.0,1433682096.0,1600679190.0,0.8956711032146298,0.8892173297167919
9460,금호건설(주),2990,Dec-14,1523544063.0,1203465223.0,1522759522.0,1191610880.0,1.2778999819135588,1.2659643451948757
9461,금호건설(주),2990,Dec-15,1530988130.0,1019861434.0,1530257353.0,1008723260.0,1.5170239585830507,1.5011726877398524
9462,금호건설(주),2990,Dec-16,1353709568.0,963344765.0,1352983409.0,952922480.0,1.419825261127222,1.4052181702570419
9463,금호건설(주),2990,Dec-17,1297945639.0,892182689.0,1297393428.0,882565023.0,1.4700258838605709,1.4547980531372986
9464,금호건설(주),2990,Dec-18,1376712465.0,825912672.0,1376234626.0,817255361.0,1.6839713652242412,1.6668983437028557
9465,금호건설(주),2990,Dec-19,1597734215.0,960937994.0,1597271636.0,953105021.0,1.6758611074403311,1.6626819055715265
9466,금호석유화학(주),11780,Dec-11,6457354166.0,3157155081.0,5292118911.0,2735324712.0,1.934731510223712,2.0453078801421096
9467,금호석유화학(주),11780,Dec-12,5883690067.0,2752386618.0,4872724692.0,2224632653.0,2.190350251952361,2.1376684614443215
9468,금호석유화학(주),11780,Dec-13,5132132486.0,2651879579.0,4193220007.0,2069386254.0,2.0263109406930466,1.935281121601789
9469,금호석유화학(주),11780,Dec-14,4765671058.0,2795722283.0,3766992357.0,2175435794.0,1.731603556119478,1.7046296361332827
9470,금호석유화학(주),11780,Dec-15,3934509038.0,2546806491.0,3159552412.0,1925480709.0,1.640916160432953,1.5448794605730412
9471,금호석유화학(주),11780,Dec-16,3970435497.0,2818212904.0,3138617263.0,2192757529.0,1.4313562815271035,1.4088486683758368
9472,금호석유화학(주),11780,Dec-17,5064779318.0,2623010577.0,3926050763.0,1996923488.0,1.9660496691999447,1.9309031242232768
9473,금호석유화학(주),11780,Dec-18,5584910609.0,2268573650.0,3899573264.0,1623432487.0,2.4020544711447553,2.461859948430592
9474,금호석유화학(주),11780,Dec-19,4977931638.0,1908470889.0,3699122524.0,1372860659.0,2.6944631997062714,2.608335116187355
9475,금호전기(주),1210,Dec-11,315293392.0,279225739.0,252556751.0,158557299.0,1.592842162378157,1.1291702302558864
9476,금호전기(주),1210,Dec-12,379789500.0,293040490.0,201236199.0,155946730.0,1.2904162786869593,1.2960307976553
9477,금호전기(주),1210,Dec-13,386720348.0,346737492.0,163017831.0,184538757.0,0.8833799124375808,1.1153116029344758
9478,금호전기(주),1210,Dec-14,447530899.0,321045774.0,160014373.0,188779698.0,0.8476249019107976,1.3939784767264995
9479,금호전기(주),1210,Dec-15,396261336.0,294648018.0,94204691.0,151383441.0,0.622291912363123,1.3448634024071393
9480,금호전기(주),1210,Dec-16,415189782.0,300358357.0,80856420.0,131432747.0,0.6151923462422954,1.3823147327976628
9481,금호전기(주),1210,Dec-17,338670380.0,271611242.0,73309553.0,135441774.0,0.5412624985257503,1.2468938233418188
9482,금호전기(주),1210,Dec-18,77296233.0,135602885.0,64766878.0,109635241.0,0.5907487173763771,0.5700190891956318
9483,금호전기(주),1210,Dec-19,62937827.0,56239929.0,53797109.0,47901225.0,1.1230842008737771,1.1190950650026603
9484,금호타이어(주),73240,Dec-11,3915875747.0,4355033544.0,3247967259.0,2652273639.0,1.2245973459301873,0.8991608692417457
9485,금호타이어(주),73240,Dec-12,4070643978.0,3850889041.0,3342328372.0,2315605957.0,1.4433925434922346,1.0570660267435112
9486,금호타이어(주),73240,Dec-13,3698541596.0,3595732034.0,2914256623.0,2086860965.0,1.3964785732623064,1.0285921089302172
9487,금호타이어(주),73240,Dec-14,3437868862.0,3478669825.0,2755119349.0,1999242780.0,1.3780814299101782,0.9882711021589984
9488,금호타이어(주),73240,Dec-15,3040406690.0,3959180233.0,2396367413.0,1957060218.0,1.2244730085254842,0.7679384395431235
9489,금호타이어(주),73240,Dec-16,2947227755.0,3907577804.0,2353871598.0,1995939542.0,1.179330109188247,0.7542339277245009
9490,금호타이어(주),73240,Dec-17,2876420253.0,3614563297.0,2177799855.0,2074791949.0,1.0496473422550379,0.7957863832091028
9491,금호타이어(주),73240,Dec-18,2558681155.0,2879661518.0,1881271577.0,1779455457.0,1.0572175715888121,0.8885353848035136
9492,금호타이어(주),73240,Dec-19,2369198864.0,2636829376.0,1820850830.0,1706760633.0,1.0668460443685426,0.8985029086690515
9493,기아(주),270,Dec-11,43190942000.0,16745469000.0,27742277000.0,10332095000.0,2.68505825778799,2.5792614109524195
9494,기아(주),270,Dec-12,47242933000.0,15550252000.0,28007913000.0,9547124000.0,2.93364923300462,3.038081505045706
9495,기아(주),270,Dec-13,47597897000.0,15927245000.0,28332572000.0,9627844000.0,2.9427743116735168,2.988457639723631
9496,기아(주),270,Dec-14,47097049000.0,18560337000.0,29850115000.0,11943018000.0,2.49937787919268,2.5375104449881487
9497,기아(주),270,Dec-15,49521447000.0,21776082000.0,32699936000.0,13985669000.0,2.3381030968200376,2.2741210746726614
9498,기아(주),270,Dec-16,52712906000.0,24309836000.0,31641854000.0,14559390000.0,2.173295309762291,2.1683776887676247
9499,기아(주),270,Dec-17,53535680000.0,25433261000.0,32109883000.0,16467689000.0,1.9498718369043768,2.1049475330748977
9500,기아(주),270,Dec-18,54169813000.0,24543141000.0,31912189000.0,15151912000.0,2.106149309737279,2.2071263413268905
9501,기아(주),270,Dec-19,58145959000.0,26366660000.0,33857781000.0,15206063000.0,2.226597443401359,2.2052834526633256
9502,깨끗한나라(주),4540,Dec-11,587818671.0,337362628.0,587779700.0,336534108.0,1.7465679882884264,1.7423941545771928
9503,깨끗한나라(주),4540,Dec-12,633378794.0,307111459.0,633378794.0,306513468.0,2.066397924152553,2.0623743446837652
9504,깨끗한나라(주),4540,Dec-13,647438803.0,268661197.0,647438803.0,268456165.0,2.4117114352728684,2.4098709088979455
9505,깨끗한나라(주),4540,Dec-14,656459355.0,289250545.0,656459355.0,287895554.0,2.280199697005394,2.2695181265777737
9506,깨끗한나라(주),4540,Dec-15,678615391.0,315011753.0,677213575.0,310097924.0,2.183870070023429,2.154254196985469
9507,깨끗한나라(주),4540,Dec-16,706033015.0,311836552.0,700578128.0,308671396.0,2.2696567841355795,2.2641124347732013
9508,깨끗한나라(주),4540,Dec-17,659937159.0,384991030.0,660597309.0,381617244.0,1.731046799866308,1.714162428667494
9509,깨끗한나라(주),4540,Dec-18,626328188.0,424742313.0,623437069.0,421449900.0,1.4792673316567402,1.4746074710008936
9510,깨끗한나라(주),4540,Dec-19,594158567.0,375819774.0,593789315.0,373016835.0,1.5918566115119175,1.5809667508341378
9511,나노캠텍(주),91970,Dec-11,67447067.0,17342923.0,46718285.0,11813424.0,3.954677746265604,3.889025339038869
9512,나노캠텍(주),91970,Dec-12,76139455.0,25792283.0,53774777.0,20025689.0,2.6852897296068066,2.9520246424095147
9513,나노캠텍(주),91970,Dec-13,88299473.0,28652897.0,60425768.0,19810107.0,3.0502494509494573,3.0816944269195536
9514,나노캠텍(주),91970,Dec-14,74863882.0,33853783.0,48299035.0,18515272.0,2.60860520979654,2.2113889605779065
9515,나노캠텍(주),91970,Dec-15,61969343.0,27257068.0,38201509.0,18843949.0,2.027256017302955,2.273514634809584
9516,나노캠텍(주),91970,Dec-16,53086259.0,21395322.0,34747904.0,15471817.0,2.245883854494918,2.481208695994386
9517,나노캠텍(주),91970,Dec-17,64733832.0,18960460.0,46304365.0,16931385.0,2.7348244104070636,3.414148812845258
9518,나노캠텍(주),91970,Dec-18,60743211.0,42640939.0,38669690.0,32173478.0,1.2019120220698551,1.424527987059572
9519,나노캠텍(주),91970,Dec-19,47464649.0,13331931.0,20831129.0,8118372.0,2.565924424256489,3.5602231214668003
9520,나라엠앤디(주),51490,Dec-11,132391876.0,64933788.0,87185372.0,45766952.0,1.9049853265299381,2.038874984468795
9521,나라엠앤디(주),51490,Dec-12,132190567.0,68464324.0,96123069.0,48371678.0,1.9871766491127307,1.9307948910734882
9522,나라엠앤디(주),51490,Dec-13,125150941.0,65282933.0,94980427.0,44776494.0,2.121211790275496,1.9170545079523311
9523,나라엠앤디(주),51490,Dec-14,136508459.0,83106352.0,101558422.0,62424339.0,1.6269042432311538,1.6425755157680366
9524,나라엠앤디(주),51490,Dec-15,129693645.0,83543735.0,99626530.0,60584908.0,1.6444116742737316,1.5524041988307082
9525,나라엠앤디(주),51490,Dec-16,131016323.0,92626823.0,95613415.0,66311828.0,1.441875723890465,1.4144533813925584
9526,나라엠앤디(주),51490,Dec-17,140866034.0,106860494.0,102137232.0,80868033.0,1.2630112074075055,1.3182236833005845
9527,나라엠앤디(주),51490,Dec-18,141805153.0,111611070.0,92017046.0,89868908.0,1.0239030166028056,1.2705294645056266
9528,나라엠앤디(주),51490,Dec-19,156036235.0,136460590.0,93252387.0,88303519.0,1.0560438367127816,1.1434527360610123
9529,나무기술(주),242040,Dec-16,,,,,,
9530,나무기술(주),242040,Dec-17,,,,,,
9531,나무기술(주),242040,Dec-18,65704112.0,21706637.0,46903289.0,17262639.0,2.717040482628409,3.026913473515036
9532,나무기술(주),242040,Dec-19,84684742.0,38566481.0,58481259.0,23630702.0,2.4747999022627427,2.1958120057673916
9533,나이스정보통신(주),36800,Dec-11,,,150129607.0,67120589.0,2.2367146837760914,
9534,나이스정보통신(주),36800,Dec-12,,,178061322.0,95976893.0,1.855251992789556,
9535,나이스정보통신(주),36800,Dec-13,,,200655055.0,111938011.0,1.7925551223167615,
9536,나이스정보통신(주),36800,Dec-14,,,225516768.0,150325343.0,1.5001912751331623,
9537,나이스정보통신(주),36800,Dec-15,,,263882885.0,166973963.0,1.5803834337932077,
9538,나이스정보통신(주),36800,Dec-16,317066479.0,225183675.0,276593562.0,90225330.0,3.0655865930332427,1.408034925267118
9539,나이스정보통신(주),36800,Dec-17,366436947.0,313553501.0,243324925.0,90659886.0,2.6839315129957257,1.1686584453094657
9540,나이스정보통신(주),36800,Dec-18,414997500.0,339228762.0,240175109.0,69623907.0,3.449606885749747,1.223355878060835
9541,나이스정보통신(주),36800,Dec-19,452922830.0,410850946.0,217676154.0,62833003.0,3.4643601866363127,1.1024018184930746
9542,나이스평가정보(주),30190,Dec-11,231620404.0,37553658.0,116497079.0,25575605.0,4.555007750549792,6.1677188411312684
9543,나이스평가정보(주),30190,Dec-12,184530540.0,47290063.0,132676592.0,34038759.0,3.897809317901396,3.902099686354827
9544,나이스평가정보(주),30190,Dec-13,222183238.0,40155605.0,170695443.0,33204279.0,5.140766435554887,5.53305666792967
9545,나이스평가정보(주),30190,Dec-14,279236006.0,50075530.0,220464782.0,41839528.0,5.269294194714625,5.576296566406786
9546,나이스평가정보(주),30190,Dec-15,338136731.0,56459255.0,279187643.0,48088626.0,5.805689748756806,5.989039901429801
9547,나이스평가정보(주),30190,Dec-16,345547072.0,63349082.0,288665097.0,53682796.0,5.377236629031022,5.454650029498454
9548,나이스평가정보(주),30190,Dec-17,360404385.0,63146348.0,301384740.0,54633406.0,5.516491869461699,5.707446216842184
9549,나이스평가정보(주),30190,Dec-18,383774178.0,69699614.0,323817190.0,61046748.0,5.304413430835005,5.5061162605577705
9550,나이스평가정보(주),30190,Dec-19,410914934.0,94901758.0,345645820.0,83509696.0,4.1389902796436955,4.329898019381264
9551,남광토건(주),1260,Dec-11,672858229.0,949402810.0,672858229.0,949375641.0,0.70873761653634,0.7087173346369177
9552,남광토건(주),1260,Dec-12,393480205.0,389952109.0,393480205.0,389993674.0,1.00893996808779,1.0090475110111534
9553,남광토건(주),1260,Dec-13,284497543.0,429815463.0,284497543.0,430120826.0,0.6614363355658579,0.6619062539404266
9554,남광토건(주),1260,Dec-14,278638118.0,591472050.0,278638118.0,579840585.0,0.4805426270739569,0.4710926205219672
9555,남광토건(주),1260,Dec-15,302388687.0,199798776.0,302388687.0,187460662.0,1.613078092085261,1.5134661635764977
9556,남광토건(주),1260,Dec-16,183598711.0,135241661.0,183598711.0,135105431.0,1.3589291684358713,1.3575603082839984
9557,남광토건(주),1260,Dec-17,115611173.0,123106077.0,115611173.0,122969848.0,0.9401587045956176,0.9391183263844887
9558,남광토건(주),1260,Dec-18,157172931.0,99794043.0,157172931.0,99657814.0,1.577126014423716,1.5749730773008164
9559,남광토건(주),1260,Dec-19,236179654.0,149693739.0,236179654.0,149557510.0,1.5791895305023465,1.5777523868249426
9560,남양유업(주),3920,Dec-11,1205185125.0,193103569.0,1202937339.0,191086850.0,6.295238730451625,6.2411333526414525
9561,남양유업(주),3920,Dec-12,1365023790.0,162464525.0,1340334900.0,160791266.0,8.335868815163131,8.40198061699931
9562,남양유업(주),3920,Dec-13,1229857086.0,148998419.0,1205330531.0,146971682.0,8.201107278611671,8.254161985436905
9563,남양유업(주),3920,Dec-14,1151706220.0,139283701.0,1126347186.0,135634762.0,8.304266320753378,8.268779560933694
9564,남양유업(주),3920,Dec-15,1215045620.0,145000304.0,1204320758.0,143505797.0,8.392140130757227,8.379607397236905
9565,남양유업(주),3920,Dec-16,1239168204.0,152211211.0,1216821786.0,148339896.0,8.202930019581515,8.141109947545191
9566,남양유업(주),3920,Dec-17,1166971936.0,140713776.0,1157333564.0,137723241.0,8.403327975704551,8.293231616497875
9567,남양유업(주),3920,Dec-18,1079745260.0,163836799.0,1070693438.0,158048903.0,6.7744439706740645,6.590370823834272
9568,남양유업(주),3920,Dec-19,1030826757.0,144126147.0,1018263416.0,218745370.0,4.6550169999026725,7.152253622654604
9569,남해화학(주),25860,Dec-11,,,1510056304.0,263860021.0,5.722944682097179,
9570,남해화학(주),25860,Dec-12,,,1468834890.0,221801026.0,6.622308816551642,
9571,남해화학(주),25860,Dec-13,,,1391550749.0,149748794.0,9.292567317770853,
9572,남해화학(주),25860,Dec-14,,,1251761127.0,151791203.0,8.246598631937847,
9573,남해화학(주),25860,Dec-15,,,1183345141.0,131563425.0,8.994484150895282,
9574,남해화학(주),25860,Dec-16,1096493484.0,132465308.0,1096487484.0,132276529.0,8.28935784972102,8.277589812420924
9575,남해화학(주),25860,Dec-17,1122369006.0,135774074.0,1122362878.0,135736978.0,8.268659686824618,8.266445669148883
9576,남해화학(주),25860,Dec-18,,,1242735386.0,123217164.0,10.085732747427947,
9577,남해화학(주),25860,Dec-19,,,1187201231.0,147178510.0,8.066403383211313,
9578,남화산업(주),111710,Dec-18,,,13448740.0,12779414.0,1.052375328007998,
9579,남화산업(주),111710,Dec-19,,,15007015.0,12345308.0,1.2156047463538375,
9580,남화토건(주),91590,Dec-12,87324062.0,20859752.0,84687528.0,17215935.0,4.919136137537694,4.1862464136678135
9581,남화토건(주),91590,Dec-13,89714913.0,22116218.0,87135870.0,17614587.0,4.946801761517315,4.056521463118152
9582,남화토건(주),91590,Dec-14,95198203.0,17163560.0,92761809.0,12687064.0,7.31152684340522,5.546530148757018
9583,남화토건(주),91590,Dec-15,50407654.0,17223677.0,48883356.0,11723119.0,4.169825112241887,2.926648821851455
9584,남화토건(주),91590,Dec-16,64560813.0,23130479.0,61133907.0,16701088.0,3.6604745151932616,2.7911576323170824
9585,남화토건(주),91590,Dec-17,66352445.0,22683657.0,61797876.0,15741208.0,3.925866172405574,2.9251211566106825
9586,남화토건(주),91590,Dec-18,51700367.0,22083460.0,47418461.0,15560184.0,3.0474228967986496,2.341135265941116
9587,남화토건(주),91590,Dec-19,53704665.0,23571106.0,53116635.0,17637631.0,3.0115515513392928,2.2784109069807754
9588,네이버(주),35420,Dec-11,2121317926.0,794843246.0,1435148217.0,389048291.0,3.688869094659511,2.6688506654304516
9589,네이버(주),35420,Dec-12,2389324068.0,1023748395.0,1511390501.0,656534702.0,2.3020725277671614,2.333897742521003
9590,네이버(주),35420,Dec-13,2311962798.0,1222437824.0,1223505708.0,645519521.0,1.8953814225549965,1.8912723024512696
9591,네이버(주),35420,Dec-14,2758478837.0,1597039679.0,1637164959.0,817097914.0,2.0036337517806952,1.7272450229459828
9592,네이버(주),35420,Dec-15,3251157100.0,2116334499.0,2141274744.0,1008001314.0,2.124277730852244,1.5362208108104938
9593,네이버(주),35420,Dec-16,4022629620.0,2241036318.0,2496498317.0,1147074770.0,2.1764041737226947,1.7949863586280355
9594,네이버(주),35420,Dec-17,4678468928.0,2714065325.0,2930661325.0,1408493958.0,2.08070564190521,1.7237864118101136
9595,네이버(주),35420,Dec-18,5586904533.0,3932050396.0,3459014043.0,1371710609.0,2.521679150328712,1.420862901117303
9596,네이버(주),35420,Dec-19,6593400065.0,5795601052.0,3900013296.0,1142040461.0,3.4149519471359606,1.137655957655106
9597,넥센타이어(주),2350,Dec-11,1429955656.0,1337197555.0,1177016741.0,995876599.0,1.1818901480182284,1.0693675370951452
9598,넥센타이어(주),2350,Dec-12,1700620650.0,1357951351.0,1361164473.0,1016328477.0,1.3392958121353515,1.2523428389004194
9599,넥센타이어(주),2350,Dec-13,1728239824.0,1502811813.0,1380223434.0,1127248623.0,1.2244179374792636,1.1500041515843475
9600,넥센타이어(주),2350,Dec-14,1758781613.0,1593974946.0,1382130416.0,1240012851.0,1.114609751733936,1.103393511556486
9601,넥센타이어(주),2350,Dec-15,1837466551.0,1546829551.0,1468926730.0,1197451747.0,1.2267105824348512,1.1878920659435992
9602,넥센타이어(주),2350,Dec-16,1894702700.0,1415163264.0,1490685587.0,1093179552.0,1.363623737996885,1.3388580301643556
9603,넥센타이어(주),2350,Dec-17,1964792711.0,1455076288.0,1537843988.0,1013754360.0,1.5169789139057315,1.3503021987256794
9604,넥센타이어(주),2350,Dec-18,1983976385.0,1814100595.0,1582971504.0,1116430086.0,1.4178868196498962,1.0936418798760166
9605,넥센타이어(주),2350,Dec-19,2022338189.0,1878147340.0,1620923826.0,1101515992.0,1.4715390768471022,1.0767729165487092
9606,넷마블(주),251270,Dec-17,2424755041.0,882436412.0,1668776658.0,426067104.0,3.9166991357305068,2.747795770920659
9607,넷마블(주),251270,Dec-18,2021272799.0,881510902.0,1159865513.0,307249417.0,3.774996627577002,2.292964039825341
9608,넷마블(주),251270,Dec-19,2178677560.0,1157746996.0,1251836230.0,323934384.0,3.864474695591438,1.88182527575308
9609,농업회사법인(주)농우바이오,54050,Oct-11,72894879.0,19562598.0,55598772.0,13482643.0,4.123729449782212,3.7262371286267806
9610,농업회사법인(주)농우바이오,54050,Sep-13,81665017.0,19620140.0,67572494.0,14787247.0,4.569646669187307,4.162305518716992
9611,농업회사법인(주)농우바이오,54050,Sep-14,89316143.0,22092054.0,69261800.0,16933130.0,4.090312895489493,4.042908051917672
9612,농업회사법인(주)농우바이오,54050,Sep-15,96841463.0,35761582.0,78477878.0,29193256.0,2.6882194298573614,2.7079748037992277
9613,농업회사법인(주)농우바이오,54050,Dec-16,103088564.0,53358179.0,82836511.0,49315687.0,1.6797192949983644,1.9320105358168238
9614,농업회사법인(주)농우바이오,54050,Dec-17,104456089.0,65238578.0,87588908.0,58075081.0,1.5082012197279586,1.6011398807619626
9615,농업회사법인(주)농우바이오,54050,Dec-18,104027075.0,35598311.0,79957237.0,29004573.0,2.756711398578424,2.9222474908992173
9616,농업회사법인(주)농우바이오,54050,Dec-19,121267018.0,58109537.0,91191095.0,47397808.0,1.9239517363334608,2.0868694582784233
9617,뉴지랩파마(주),214870,Dec-15,,,73464989.0,6593014.0,11.142853480972436,
9618,뉴지랩파마(주),214870,Dec-16,,,32877051.0,10731733.0,3.0635360570375725,
9619,뉴지랩파마(주),214870,Dec-17,30603266.0,35512116.0,30603266.0,35512116.0,0.8617697126242773,0.8617697126242773
9620,뉴지랩파마(주),214870,Dec-18,18640144.0,26950963.0,18563223.0,26860953.0,0.6910857928235086,0.6916318351963898
9621,뉴지랩파마(주),214870,Dec-19,95819852.0,51321015.0,95819852.0,51048350.0,1.8770411188608447,1.8670685293344256
9622,다믈멀티미디어(주),93640,Dec-11,,,25109571.0,8249694.0,3.043697257134628,
9623,다믈멀티미디어(주),93640,Dec-12,,,28350695.0,6614906.0,4.285880252871318,
9624,다믈멀티미디어(주),93640,Dec-13,,,24466403.0,5539460.0,4.416748744462456,
9625,다믈멀티미디어(주),93640,Dec-14,,,26471753.0,5330216.0,4.966356522887628,
9626,다믈멀티미디어(주),93640,Dec-15,,,24210168.0,6525417.0,3.7101334673324327,
9627,다믈멀티미디어(주),93640,Dec-16,,,25657732.0,6797020.0,3.774850154920833,
9628,다믈멀티미디어(주),93640,Dec-17,,,18332541.0,6982972.0,2.6253207087182937,
9629,다믈멀티미디어(주),93640,Dec-18,,,11127167.0,6479971.0,1.7171630860693667,
9630,다믈멀티미디어(주),93640,Dec-19,,,13137932.0,12220054.0,1.0751124340367073,
9631,다스코(주),58730,Dec-11,81343086.0,32060670.0,81343086.0,32310616.0,2.5175343608428884,2.537161138553873
9632,다스코(주),58730,Dec-12,,,101800632.0,26059074.0,3.9065329796446338,
9633,다스코(주),58730,Dec-13,,,108245160.0,37030233.0,2.9231563301262513,
9634,다스코(주),58730,Dec-14,,,111531987.0,29335149.0,3.801991494912809,
9635,다스코(주),58730,Dec-15,135394762.0,44249395.0,135394762.0,44449395.0,3.046042853901611,3.0598104674651485
9636,다스코(주),58730,Dec-16,157137164.0,53077663.0,157137164.0,53077663.0,2.960513992486821,2.960513992486821
9637,다스코(주),58730,Dec-17,223185014.0,105070418.0,223311391.0,105010723.0,2.1265579801788435,2.124147007771493
9638,다스코(주),58730,Dec-18,240804571.0,85711016.0,240254463.0,85714565.0,2.8029596020232965,2.809493834491473
9639,다스코(주),58730,Dec-19,216209628.0,91396221.0,214770746.0,91008553.0,2.3598962835943564,2.365629843710934
9640,대동금속(주),20400,Dec-11,,,66771865.0,35350513.0,1.8888513725387803,
9641,대동금속(주),20400,Dec-12,,,60324966.0,34783286.0,1.7343090011679747,
9642,대동금속(주),20400,Dec-13,,,58999113.0,30327467.0,1.9454019354798078,
9643,대동금속(주),20400,Dec-14,,,60523408.0,39157749.0,1.5456304191540735,
9644,대동금속(주),20400,Dec-15,,,59822981.0,37540913.0,1.5935409189435537,
9645,대동금속(주),20400,Dec-16,,,61096103.0,39021048.0,1.5657217356130466,
9646,대동금속(주),20400,Dec-17,,,74709305.0,41775562.0,1.7883494900679013,
9647,대동금속(주),20400,Dec-18,,,80862657.0,51973855.0,1.5558333512109117,
9648,대동금속(주),20400,Dec-19,,,88529123.0,71924665.0,1.230859024508491,
9649,대동기어(주),8830,Dec-11,,,132310704.0,67544544.0,1.9588659004049238,
9650,대동기어(주),8830,Dec-12,,,115116115.0,60126355.0,1.9145699918114112,
9651,대동기어(주),8830,Dec-13,,,117973433.0,83373750.0,1.4149949234621209,
9652,대동기어(주),8830,Dec-14,,,127512682.0,94124234.0,1.3547274339571251,
9653,대동기어(주),8830,Dec-15,,,114853907.0,102613623.0,1.119285175224736,
9654,대동기어(주),8830,Dec-16,,,92871384.0,104745372.0,0.8866394975426695,
9655,대동기어(주),8830,Dec-17,,,113492983.0,123142393.0,0.9216402266926874,
9656,대동기어(주),8830,Dec-18,,,131996658.0,113841322.0,1.159479314549773,
9657,대동기어(주),8830,Dec-19,,,143079332.0,125461630.0,1.1404230281401573,
9658,대림비앤코(주),5750,Dec-11,88647733.0,85449012.0,88522467.0,83410170.0,1.0612910511991522,1.0374342654775224
9659,대림비앤코(주),5750,Dec-12,101527269.0,98568842.0,100101321.0,95468929.0,1.0485225093496127,1.0300138151161398
9660,대림비앤코(주),5750,Dec-13,116283003.0,114727224.0,115385690.0,102689747.0,1.1236339885032534,1.0135606785012075
9661,대림비앤코(주),5750,Dec-14,147479703.0,126308812.0,141868409.0,111804189.0,1.2689006580960933,1.1676121456989081
9662,대림비앤코(주),5750,Dec-15,180938863.0,135914918.0,171601003.0,118114142.0,1.4528404481827417,1.3312656598887842
9663,대림비앤코(주),5750,Dec-16,209090130.0,146129987.0,196442878.0,126518953.0,1.552675495188456,1.4308502607339588
9664,대림비앤코(주),5750,Dec-17,232886930.0,145442717.0,218856107.0,126218769.0,1.7339426515877365,1.6012278566000662
9665,대림비앤코(주),5750,Dec-18,247179477.0,141581992.0,238215856.0,141082527.0,1.6884858888301597,1.7458398028472435
9666,대림비앤코(주),5750,Dec-19,236449075.0,149756704.0,234711849.0,149213261.0,1.5729959081853992,1.5788880810304158
9667,대림통상(주),6570,Dec-11,174219994.0,119323326.0,143241074.0,105288543.0,1.3604621159967993,1.4600665254671161
9668,대림통상(주),6570,Dec-12,163626776.0,115712069.0,141653955.0,105005711.0,1.3490119123139883,1.4140856473666545
9669,대림통상(주),6570,Dec-13,160796628.0,122550287.0,140058989.0,109215402.0,1.2824105980949463,1.3120869149820922
9670,대림통상(주),6570,Dec-14,166403320.0,129020268.0,151672628.0,116841786.0,1.2981026154461555,1.2897455770282542
