,회사명,거래소코드,회계년도,[제조]매출원가(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS연결),[제조]매출원가(*)(IFRS),[제조]매출액(수익)(*)(IFRS),매출원가대매출액비율(개별),매출원가대매출액비율(연결)
9652,기아(주),270,2018/12,46177283000.0,54169813000.0,27116052000.0,31912189000.0,84.97083042470072,85.24541703697592
9653,기아(주),270,2019/12,48766570000.0,58145959000.0,27896915000.0,33857781000.0,82.3943984988266,83.86923328584193
9654,깨끗한나라(주),4540,2011/12,498314519.0,587818671.0,498314519.0,587779700.0,84.77913051437469,84.77350985674968
9655,깨끗한나라(주),4540,2012/12,526129376.0,633378794.0,526129376.0,633378794.0,83.06709681221187,83.06709681221187
9656,깨끗한나라(주),4540,2013/12,526979710.0,647438803.0,526979710.0,647438803.0,81.39452061849929,81.39452061849929
9657,깨끗한나라(주),4540,2014/12,542532275.0,656459355.0,542532275.0,656459355.0,82.64521952010266,82.64521952010266
9658,깨끗한나라(주),4540,2015/12,563785978.0,678615391.0,563420681.0,677213575.0,83.19689707932982,83.07886698078147
9659,깨끗한나라(주),4540,2016/12,570626797.0,706033015.0,571602606.0,700578128.0,81.59013008753251,80.82154585929669
9660,깨끗한나라(주),4540,2017/12,566871422.0,659937159.0,574457363.0,660597309.0,86.96029414191877,85.89778803469376
9661,깨끗한나라(주),4540,2018/12,574639041.0,626328188.0,573968438.0,623437069.0,92.06517650941926,91.74727435387277
9662,깨끗한나라(주),4540,2019/12,508766629.0,594158567.0,510213688.0,593789315.0,85.92503689629376,85.62808941203063
9663,나노캠텍(주),91970,2011/12,59080211.0,67447067.0,40256590.0,46718285.0,86.16880949289984,87.59492981362703
9664,나노캠텍(주),91970,2012/12,65665532.0,76139455.0,45810678.0,53774777.0,85.1898986024619,86.24376415617895
9665,나노캠텍(주),91970,2013/12,73158511.0,88299473.0,48887429.0,60425768.0,80.90493611930593,82.85271532707789
9666,나노캠텍(주),91970,2014/12,61756379.0,74863882.0,37680682.0,48299035.0,78.01539306116571,82.4915531363976
9667,나노캠텍(주),91970,2015/12,53956863.0,61969343.0,31576708.0,38201509.0,82.65827404880787,87.07025181790293
9668,나노캠텍(주),91970,2016/12,44751541.0,53086259.0,27635824.0,34747904.0,79.53234819573578,84.29966971302309
9669,나노캠텍(주),91970,2017/12,58355377.0,64733832.0,39326124.0,46304365.0,84.9296259650683,90.14664387549311
9670,나노캠텍(주),91970,2018/12,47776112.0,60743211.0,32472396.0,38669690.0,83.97376860274804,78.65259543161129
9671,나노캠텍(주),91970,2019/12,31051655.0,47464649.0,14953110.0,20831129.0,71.78252316521106,65.42059333463101
9672,나라엠앤디(주),51490,2011/12,110697415.0,132391876.0,71198537.0,87185372.0,81.66339761674699,83.61344996727745
9673,나라엠앤디(주),51490,2012/12,110333334.0,132190567.0,79697651.0,96123069.0,82.91209574259432,83.46536103442237
9674,나라엠앤디(주),51490,2013/12,106358439.0,125150941.0,79984380.0,94980427.0,84.21143442532639,84.98413048288627
9675,나라엠앤디(주),51490,2014/12,117707334.0,136508459.0,85281750.0,101558422.0,83.9730948163019,86.22713556527658
9676,나라엠앤디(주),51490,2015/12,113102052.0,129693645.0,85090461.0,99626530.0,85.40943963420186,87.20708867423689
9677,나라엠앤디(주),51490,2016/12,117384719.0,131016323.0,83732605.0,95613415.0,87.57411812976244,89.5954918533319
9678,나라엠앤디(주),51490,2017/12,120647587.0,140866034.0,85587977.0,102137232.0,83.79703984928825,85.6470389448176
9679,나라엠앤디(주),51490,2018/12,123807872.0,141805153.0,78869876.0,92017046.0,85.71224509858749,87.30844357962083
9680,나라엠앤디(주),51490,2019/12,140635873.0,156036235.0,84581250.0,93252387.0,90.70143158909165,90.13026557581321
9681,나무기술(주),242040,2016/12,,,,,,
9682,나무기술(주),242040,2017/12,,,,,,
9683,나무기술(주),242040,2018/12,60769647.0,65704112.0,44101711.0,46903289.0,94.02690502152205,92.48986882282193
9684,나무기술(주),242040,2019/12,70245278.0,84684742.0,49738671.0,58481259.0,85.05061595886642,82.94915511462501
9685,나이스정보통신(주),36800,2011/12,,,114715340.0,150129607.0,76.41087077514297,
9686,나이스정보통신(주),36800,2012/12,,,141258397.0,178061322.0,79.33131991460785,
9687,나이스정보통신(주),36800,2013/12,,,156080230.0,200655055.0,77.78534659891822,
9688,나이스정보통신(주),36800,2014/12,,,171403323.0,225516768.0,76.00469114562692,
9689,나이스정보통신(주),36800,2015/12,,,187424006.0,263882885.0,71.02544979375983,
9690,나이스정보통신(주),36800,2016/12,210994119.0,317066479.0,174009810.0,276593562.0,62.91173545102253,66.54570349582744
9691,나이스정보통신(주),36800,2017/12,249993561.0,366436947.0,136189066.0,243324925.0,55.9700433484157,68.2228042359495
9692,나이스정보통신(주),36800,2018/12,300809623.0,414997500.0,139076977.0,240175109.0,57.90649063471436,72.48468316074194
9693,나이스정보통신(주),36800,2019/12,337461723.0,452922830.0,123249698.0,217676154.0,56.6206705397781,74.50755418975015
9694,나이스평가정보(주),30190,2011/12,0.0,231620404.0,0.0,116497079.0,0.0,0.0
9695,나이스평가정보(주),30190,2012/12,0.0,184530540.0,0.0,132676592.0,0.0,0.0
9696,나이스평가정보(주),30190,2013/12,0.0,222183238.0,0.0,170695443.0,0.0,0.0
9697,나이스평가정보(주),30190,2014/12,0.0,279236006.0,0.0,220464782.0,0.0,0.0
9698,나이스평가정보(주),30190,2015/12,0.0,338136731.0,0.0,279187643.0,0.0,0.0
9699,나이스평가정보(주),30190,2016/12,0.0,345547072.0,0.0,288665097.0,0.0,0.0
9700,나이스평가정보(주),30190,2017/12,0.0,360404385.0,0.0,301384740.0,0.0,0.0
9701,나이스평가정보(주),30190,2018/12,0.0,383774178.0,0.0,323817190.0,0.0,0.0
9702,나이스평가정보(주),30190,2019/12,0.0,410914934.0,0.0,345645820.0,0.0,0.0
9703,남광토건(주),1260,2011/12,661880806.0,672858229.0,661638645.0,672858229.0,98.3325485939773,98.36853849341864
9704,남광토건(주),1260,2012/12,398818125.0,393480205.0,398022297.0,393480205.0,101.15433811975369,101.35659175027622
9705,남광토건(주),1260,2013/12,288958524.0,284497543.0,288772989.0,284497543.0,101.50280594866157,101.56802092311918
9706,남광토건(주),1260,2014/12,307540004.0,278638118.0,307191640.0,278638118.0,110.2475290189837,110.37255283212902
9707,남광토건(주),1260,2015/12,342540159.0,302388687.0,341747435.0,302388687.0,113.01594593054335,113.27809991780546
9708,남광토건(주),1260,2016/12,184706805.0,183598711.0,184706805.0,183598711.0,100.60354127431754,100.60354127431754
9709,남광토건(주),1260,2017/12,105448288.0,115611173.0,105448288.0,115611173.0,91.2094266183079,91.2094266183079
9710,남광토건(주),1260,2018/12,132367836.0,157172931.0,132367836.0,157172931.0,84.21795989794197,84.21795989794197
9711,남광토건(주),1260,2019/12,213744433.0,236179654.0,213744433.0,236179654.0,90.5007816634366,90.5007816634366
9712,남양유업(주),3920,2011/12,841192602.0,1205185125.0,839869307.0,1202937339.0,69.81820912618625,69.79779160483747
9713,남양유업(주),3920,2012/12,950847582.0,1365023790.0,944600149.0,1340334900.0,70.47493495841972,69.65794947793547
9714,남양유업(주),3920,2013/12,913616493.0,1229857086.0,895477954.0,1205330531.0,74.29314457479713,74.28639501289177
9715,남양유업(주),3920,2014/12,858288583.0,1151706220.0,834507068.0,1126347186.0,74.08968374694372,74.52322198971886
9716,남양유업(주),3920,2015/12,874049303.0,1215045620.0,868182330.0,1204320758.0,72.0889617016798,71.93551325258059
9717,남양유업(주),3920,2016/12,902177748.0,1239168204.0,888522662.0,1216821786.0,73.01995018685506,72.80510790123533
9718,남양유업(주),3920,2017/12,866280616.0,1166971936.0,859984790.0,1157333564.0,74.30742672213731,74.23320041177067
9719,남양유업(주),3920,2018/12,810498026.0,1079745260.0,804676725.0,1070693438.0,75.15472650164874,75.06381884927191
9720,남양유업(주),3920,2019/12,783605552.0,1030826757.0,774499217.0,1018263416.0,76.06079181774315,76.01719170353279
9721,남해화학(주),25860,2011/12,,,1408691416.0,1510056304.0,93.28734380754587,
9722,남해화학(주),25860,2012/12,,,1386425830.0,1468834890.0,94.38949465586292,
9723,남해화학(주),25860,2013/12,,,1286311985.0,1391550749.0,92.43730319748475,
9724,남해화학(주),25860,2014/12,,,1146015658.0,1251761127.0,91.55226450805098,
9725,남해화학(주),25860,2015/12,,,1068812213.0,1183345141.0,90.3212575915753,
9726,남해화학(주),25860,2016/12,1002909856.0,1096493484.0,1002903369.0,1096487484.0,91.46509956879727,91.46519068598496
9727,남해화학(주),25860,2017/12,1015440989.0,1122369006.0,1015432822.0,1122362878.0,90.47277328072856,90.47300696754985
9728,남해화학(주),25860,2018/12,,,1138316069.0,1242735386.0,91.59762261730592,
9729,남해화학(주),25860,2019/12,,,1079615323.0,1187201231.0,90.93785407303035,
9730,남화산업(주),111710,2018/12,,,0.0,13448740.0,0.0,
9731,남화산업(주),111710,2019/12,,,0.0,15007015.0,0.0,
9732,남화토건(주),91590,2012/12,77792543.0,87324062.0,75424113.0,84687528.0,89.06165380101778,89.08488819496282
9733,남화토건(주),91590,2013/12,82294878.0,89714913.0,79771956.0,87135870.0,91.54892927562437,91.72931817924183
9734,남화토건(주),91590,2014/12,88031817.0,95198203.0,85526854.0,92761809.0,92.20050247187396,92.47214151720911
9735,남화토건(주),91590,2015/12,47698733.0,50407654.0,46098790.0,48883356.0,94.30365214695979,94.62597287308789
9736,남화토건(주),91590,2016/12,56985729.0,64560813.0,53925297.0,61133907.0,88.20849123874906,88.26674626913388
9737,남화토건(주),91590,2017/12,57337046.0,66352445.0,53311666.0,61797876.0,86.26779664725046,86.41286089759014
9738,남화토건(주),91590,2018/12,47065482.0,51700367.0,43128752.0,47418461.0,90.95350437459369,91.03510232335488
9739,남화토건(주),91590,2019/12,48712017.0,53704665.0,47918027.0,53116635.0,90.21284386708608,90.70351151059224
9740,네이버(주),35420,2011/12,0.0,2121317926.0,0.0,1435148217.0,0.0,0.0
9741,네이버(주),35420,2012/12,0.0,2389324068.0,0.0,1511390501.0,0.0,0.0
9742,네이버(주),35420,2013/12,0.0,2311962798.0,0.0,1223505708.0,0.0,0.0
9743,네이버(주),35420,2014/12,0.0,2758478837.0,0.0,1637164959.0,0.0,0.0
9744,네이버(주),35420,2015/12,0.0,3251157100.0,0.0,2141274744.0,0.0,0.0
9745,네이버(주),35420,2016/12,0.0,4022629620.0,0.0,2496498317.0,0.0,0.0
9746,네이버(주),35420,2017/12,0.0,4678468928.0,0.0,2930661325.0,0.0,0.0
9747,네이버(주),35420,2018/12,0.0,5586904533.0,0.0,3459014043.0,0.0,0.0
9748,네이버(주),35420,2019/12,0.0,6593400065.0,0.0,3900013296.0,0.0,0.0
9749,넥센타이어(주),2350,2011/12,1085681933.0,1429955656.0,890778495.0,1177016741.0,75.68103867776678,75.92416788902159
9750,넥센타이어(주),2350,2012/12,1246179431.0,1700620650.0,997152302.0,1361164473.0,73.25729709961362,73.27791950544645
9751,넥센타이어(주),2350,2013/12,1239241949.0,1728239824.0,993046348.0,1380223434.0,71.94823124557962,71.70543878174168
9752,넥센타이어(주),2350,2014/12,1197753876.0,1758781613.0,952231059.0,1382130416.0,68.8958905741931,68.10134169852729
9753,넥센타이어(주),2350,2015/12,1218458121.0,1837466551.0,982433814.0,1468926730.0,66.88106315554623,66.31185315111622
9754,넥센타이어(주),2350,2016/12,1207928696.0,1894702700.0,981027963.0,1490685587.0,65.81052178644296,63.752941081468876
9755,넥센타이어(주),2350,2017/12,1327569238.0,1964792711.0,1060308001.0,1537843988.0,68.94769620804995,67.56790324839514
9756,넥센타이어(주),2350,2018/12,1422203420.0,1983976385.0,1154196184.0,1582971504.0,72.91326351001705,71.68449336154775
9757,넥센타이어(주),2350,2019/12,1405689925.0,2022338189.0,1173796648.0,1620923826.0,72.4152874534895,69.50815311929018
9758,넷마블(주),251270,2017/12,0.0,2424755041.0,0.0,1668776658.0,0.0,0.0
9759,넷마블(주),251270,2018/12,0.0,2021272799.0,0.0,1159865513.0,0.0,0.0
9760,넷마블(주),251270,2019/12,0.0,2178677560.0,0.0,1251836230.0,0.0,0.0
9761,농업회사법인(주)농우바이오,54050,2011/10,25604939.0,72894879.0,20895486.0,55598772.0,37.58263941512953,35.125840595743355
9762,농업회사법인(주)농우바이오,54050,2013/09,34107396.0,81665017.0,27381715.0,67572494.0,40.52198369354252,41.76500202038775
9763,농업회사법인(주)농우바이오,54050,2014/09,38201483.0,89316143.0,27892462.0,69261800.0,40.27106139314889,42.771084505966634
9764,농업회사법인(주)농우바이오,54050,2015/09,40130110.0,96841463.0,30364614.0,78477878.0,38.691940676581495,41.43897536946545
9765,농업회사법인(주)농우바이오,54050,2016/12,47191199.0,103088564.0,36790796.0,82836511.0,44.413744079588284,45.77733665976761
9766,농업회사법인(주)농우바이오,54050,2017/12,48378018.0,104456089.0,40595283.0,87588908.0,46.34751582928743,46.314215344593265
9767,농업회사법인(주)농우바이오,54050,2018/12,49175136.0,104027075.0,37930595.0,79957237.0,47.43860146142869,47.271478122402264
9768,농업회사법인(주)농우바이오,54050,2019/12,62701552.0,121267018.0,47036074.0,91191095.0,51.579678914920365,51.70536311860163
9769,농업회사법인아시아종묘(주),154030,2018/09,9772484.0,18463060.0,9411628.0,17868164.0,52.67260810903684,52.92992602526342
9770,농업회사법인아시아종묘(주),154030,2019/09,9058846.0,18076596.0,8958354.0,17889068.0,50.07725388488657,50.11367184396885
9771,뉴지랩파마(주),214870,2015/12,,,64038514.0,73464989.0,87.16875190711592,
9772,뉴지랩파마(주),214870,2016/12,,,30587965.0,32877051.0,93.03743513978795,
9773,뉴지랩파마(주),214870,2017/12,30377199.0,30603266.0,30377199.0,30603266.0,99.26129779743115,99.26129779743115
9774,뉴지랩파마(주),214870,2018/12,18642924.0,18640144.0,18614636.0,18563223.0,100.27696160305783,100.0149140478743
9775,뉴지랩파마(주),214870,2019/12,69265259.0,95819852.0,69265259.0,95819852.0,72.28696095251745,72.28696095251745
9776,다믈멀티미디어(주),93640,2011/12,,,20526309.0,25109571.0,81.74695218807203,
9777,다믈멀티미디어(주),93640,2012/12,,,20850368.0,28350695.0,73.54446866293755,
9778,다믈멀티미디어(주),93640,2013/12,,,17725854.0,24466403.0,72.44977531024892,
9779,다믈멀티미디어(주),93640,2014/12,,,18961859.0,26471753.0,71.63053765271987,
9780,다믈멀티미디어(주),93640,2015/12,,,18413545.0,24210168.0,76.05707238380171,
9781,다믈멀티미디어(주),93640,2016/12,,,18523196.0,25657732.0,72.19342691707902,
9782,다믈멀티미디어(주),93640,2017/12,,,13208019.0,18332541.0,72.04685373402411,
9783,다믈멀티미디어(주),93640,2018/12,,,7517893.0,11127167.0,67.5634058516422,
9784,다믈멀티미디어(주),93640,2019/12,,,8024867.0,13137932.0,61.081660340455414,
9785,다스코(주),58730,2011/12,68231992.0,81343086.0,68231992.0,81343086.0,83.88173519750653,83.88173519750653
9786,다스코(주),58730,2012/12,,,84263264.0,101800632.0,82.77282993685148,
9787,다스코(주),58730,2013/12,,,86818159.0,108245160.0,80.20511863994658,
9788,다스코(주),58730,2014/12,,,91294680.0,111531987.0,81.85515425274366,
9789,다스코(주),58730,2015/12,110352074.0,135394762.0,110352074.0,135394762.0,81.50394621617637,81.50394621617637
9790,다스코(주),58730,2016/12,124425161.0,157137164.0,124425161.0,157137164.0,79.18251661968392,79.18251661968392
9791,다스코(주),58730,2017/12,172976753.0,223185014.0,173109158.0,223311391.0,77.51917948511637,77.50374897483037
9792,다스코(주),58730,2018/12,199919687.0,240804571.0,199488306.0,240254463.0,83.03209168688784,83.02154986916756
9793,다스코(주),58730,2019/12,185855247.0,216209628.0,184256659.0,214770746.0,85.79225170638463,85.96067100212576
9794,대동금속(주),20400,2011/12,,,60866770.0,66771865.0,91.15631261759725,
9795,대동금속(주),20400,2012/12,,,55559737.0,60324966.0,92.10073487650205,
9796,대동금속(주),20400,2013/12,,,54373995.0,58999113.0,92.16069909389994,
9797,대동금속(주),20400,2014/12,,,55440833.0,60523408.0,91.60229873373952,
9798,대동금속(주),20400,2015/12,,,53409506.0,59822981.0,89.27924537896232,
9799,대동금속(주),20400,2016/12,,,56654433.0,61096103.0,92.7300273145081,
9800,대동금속(주),20400,2017/12,,,68415956.0,74709305.0,91.57621798248559,
9801,대동금속(주),20400,2018/12,,,74337262.0,80862657.0,91.9302738221921,
9802,대동금속(주),20400,2019/12,,,80475685.0,88529123.0,90.90306361670385,
9803,대동기어(주),8830,2011/12,,,124518899.0,132310704.0,94.11097910868949,
9804,대동기어(주),8830,2012/12,,,112489396.0,115116115.0,97.71820044482912,
9805,대동기어(주),8830,2013/12,,,111809751.0,117973433.0,94.77536438225037,
9806,대동기어(주),8830,2014/12,,,121484005.0,127512682.0,95.2720961511891,
9807,대동기어(주),8830,2015/12,,,108048689.0,114853907.0,94.07489202783498,
9808,대동기어(주),8830,2016/12,,,90031525.0,92871384.0,96.94215927696307,
9809,대동기어(주),8830,2017/12,,,105187487.0,113492983.0,92.68192994803917,
9810,대동기어(주),8830,2018/12,,,122810781.0,131996658.0,93.04082607909663,
9811,대동기어(주),8830,2019/12,,,133621085.0,143079332.0,93.38950855599467,
9812,대동전자(주),8110,2011/03,51083509.0,68356151.0,14423709.0,21191939.0,68.06224291226961,74.73140054360287
9813,대동전자(주),8110,2012/03,41378188.0,52581267.0,11026172.0,13357242.0,82.54826857220974,78.69378271162618
9814,대동전자(주),8110,2013/03,38132236.0,48649924.0,9444101.0,11770317.0,80.23659005955405,78.38087475737886
9815,대동전자(주),8110,2014/03,32986209.0,41000306.0,11063214.0,14006912.0,78.9839616326568,80.45356783434738
9816,대동전자(주),8110,2015/03,35667712.0,42269861.0,15636389.0,16257722.0,96.17822841355019,84.38095407978749
9817,대동전자(주),8110,2016/03,30591134.0,38026433.0,13425830.0,15593017.0,86.101554304725,80.44702483664456
9818,대동전자(주),8110,2017/03,31425293.0,41630043.0,13649765.0,17137157.0,79.65011349315408,75.48705390479658
9819,대동전자(주),8110,2018/03,31491590.0,39811400.0,13433398.0,15113550.0,88.88314128712315,79.10194065016553
9820,대동전자(주),8110,2019/03,39095722.0,47995435.0,12437090.0,14288716.0,87.04134087345568,81.45716774939117
9821,대림비앤코(주),5750,2011/12,70934265.0,88647733.0,70877543.0,88522467.0,80.06729297320645,80.01813763246489
9822,대림비앤코(주),5750,2012/12,82135951.0,101527269.0,80645058.0,100101321.0,80.56343032675862,80.90038450655065
9823,대림비앤코(주),5750,2013/12,92997231.0,116283003.0,94306014.0,115385690.0,81.73111761085798,79.9749134445728
9824,대림비앤코(주),5750,2014/12,115995428.0,147479703.0,110818356.0,141868409.0,78.11348331960218,78.65179115528868
9825,대림비앤코(주),5750,2015/12,138332663.0,180938863.0,132108292.0,171601003.0,76.9857341684652,76.45270933309666
9826,대림비앤코(주),5750,2016/12,160294131.0,209090130.0,151738887.0,196442878.0,77.24326203365845,76.66269613013297
9827,대림비앤코(주),5750,2017/12,183453695.0,232886930.0,173354832.0,218856107.0,79.20950179379733,78.77371864535291
9828,대림비앤코(주),5750,2018/12,197340280.0,247179477.0,190048083.0,238215856.0,79.77977880699932,79.83683855759594
9829,대림비앤코(주),5750,2019/12,187814454.0,236449075.0,186695995.0,234711849.0,79.54263740643107,79.43124920239167
9830,대림통상(주),6570,2011/12,147077316.0,174219994.0,120224191.0,143241074.0,83.93136664138667,84.42045750500944
9831,대림통상(주),6570,2012/12,142799269.0,163626776.0,123478666.0,141653955.0,87.16923293811317,87.27133326882881
9832,대림통상(주),6570,2013/12,139773686.0,160796628.0,122666264.0,140058989.0,87.58185738439109,86.92575692569872
9833,대림통상(주),6570,2014/12,143342582.0,166403320.0,130135674.0,151672628.0,85.80036867298165,86.1416599139969
9834,대림통상(주),6570,2015/12,144644981.0,167699118.0,130841677.0,151353000.0,86.44802349474408,86.25267844282878
9835,대림통상(주),6570,2016/12,147471260.0,174368925.0,132357204.0,158197468.0,83.66581695226627,84.57427835837149
9836,대림통상(주),6570,2017/12,167899792.0,197246677.0,155880155.0,183331404.0,85.02643387818051,85.12173414206619
9837,대림통상(주),6570,2018/12,178119701.0,201252856.0,161385540.0,184186211.0,87.62085887091733,88.50542771924688
9838,대림통상(주),6570,2019/12,160081506.0,183586182.0,141524207.0,161928026.0,87.39945177865629,87.19692531107816
9839,대모엔지니어링(주),317850,2019/12,33400502.0,44996482.0,31939162.0,42446435.0,75.24580568427007,74.22914084705555
9840,대보마그네틱(주),290670,2018/12,,,13197339.0,20620188.0,64.00203043735586,
9841,대보마그네틱(주),290670,2019/12,,,15521230.0,23870075.0,65.0238007211959,
9842,대봉엘에스(주),78140,2011/12,31574823.0,37982328.0,31229239.0,37278932.0,83.77181781924439,83.13029943820189
9843,대봉엘에스(주),78140,2012/12,36328576.0,44374579.0,35222968.0,41788710.0,84.28823957475595,81.86799022927069
9844,대봉엘에스(주),78140,2013/12,32412572.0,43776592.0,30966882.0,39207562.0,78.98191170366574,74.04087554371523
9845,대봉엘에스(주),78140,2014/12,39826911.0,52151988.0,38092224.0,47696178.0,79.86431114040207,76.36700445628266
9846,대봉엘에스(주),78140,2015/12,43503641.0,58647401.0,41841887.0,53413684.0,78.33551978927348,74.17829308412149
9847,대봉엘에스(주),78140,2016/12,50768805.0,71038610.0,48561447.0,63361641.0,76.64171292533285,71.46649547337708
9848,대봉엘에스(주),78140,2017/12,46152749.0,65651788.0,43803852.0,56676287.0,77.2877940998499,70.29930243484
9849,대봉엘에스(주),78140,2018/12,52717725.0,71823251.0,49802457.0,61335475.0,81.19682288267923,73.39924643622717
9850,대봉엘에스(주),78140,2019/12,50656542.0,69536921.0,46989652.0,56626774.0,82.98133317642286,72.84841099018462
9851,대상(주),1680,2011/12,1541199665.0,2163798448.0,972304148.0,1392912797.0,69.80366251886765,71.22658149720607
9852,대상(주),1680,2012/12,1781416227.0,2479678735.0,1090526645.0,1552521213.0,70.24230238327829,71.84060587590594
9853,대상(주),1680,2013/12,1823501194.0,2542303381.0,1086849409.0,1570275468.0,69.21393291485847,71.72634106645197
9854,대상(주),1680,2014/12,1859510203.0,2588779872.0,1097160927.0,1601116619.0,68.52473542403472,71.82959907531296
9855,대상(주),1680,2015/12,1895278863.0,2635005301.0,1136073729.0,1648286248.0,68.9245408907883,71.92694687485942
9856,대상(주),1680,2016/12,2079304224.0,2855008996.0,1330454398.0,1852714894.0,71.81107046252309,72.83004105812631
9857,대상(주),1680,2017/12,2174498960.0,2968804984.0,1545714476.0,2190129354.0,70.57640103206434,73.24492419405072
9858,대상(주),1680,2018/12,2191806551.0,2956761916.0,1632852462.0,2235924263.0,73.02807563835627,74.1286114089681
9859,대상(주),1680,2019/12,2209563897.0,2963985753.0,1822064907.0,2457055173.0,74.15645065777284,74.54704850600542
9860,대상홀딩스(주),84690,2011/12,199248477.0,283260535.0,0.0,7809759.0,0.0,70.3410649845733
9861,대상홀딩스(주),84690,2012/12,230991895.0,329925025.0,0.0,7938136.0,0.0,70.01345078324992
9862,대상홀딩스(주),84690,2013/12,2038167767.0,2841948881.0,0.0,9517752.0,0.0,71.71725644420555
9863,대상홀딩스(주),84690,2014/12,2129373494.0,2959090982.0,0.0,20389276.0,0.0,71.96039280146744
9864,대상홀딩스(주),84690,2015/12,2199488361.0,3051680257.0,0.0,14789937.0,0.0,72.07466627458015
9865,대상홀딩스(주),84690,2016/12,2418279261.0,3318085289.0,0.0,16769656.0,0.0,72.8817691641922
9866,대상홀딩스(주),84690,2017/12,2470984009.0,3383674056.0,0.0,18053725.0,0.0,73.0266558807105
9867,대상홀딩스(주),84690,2018/12,2506806674.0,3398030852.0,0.0,20469465.0,0.0,73.77233413064963
9868,대상홀딩스(주),84690,2019/12,2648537972.0,3552513453.0,0.0,29831693.0,0.0,74.55391814951136
9869,대성산업(주),128820,2011/12,1142551373.0,1276500157.0,1127050850.0,1262534677.0,89.26890251268719,89.5065595358168
9870,대성산업(주),128820,2012/12,1185558116.0,1370151115.0,1137921569.0,1297804488.0,87.68050808281687,86.52754451832855
9871,대성산업(주),128820,2013/12,1158806584.0,1359109931.0,1017866594.0,1184323459.0,85.94498287312908,85.26216736179525
9872,대성산업(주),128820,2014/12,988946327.0,1122811401.0,933554969.0,1057488002.0,88.28043128947009,88.0776883917658
9873,대성산업(주),128820,2015/12,814651003.0,947122909.0,695477492.0,801103057.0,86.81498415502863,86.01322967260208
9874,대성산업(주),128820,2016/12,678554413.0,782990235.0,644545509.0,746039943.0,86.395576409506,86.6619253559401
9875,대성산업(주),128820,2017/12,788055793.0,900318240.0,324525713.0,367866808.0,88.21826431266395,87.53080388552385
9876,대성산업(주),128820,2018/12,830055485.0,945461187.0,754863521.0,850774931.0,88.7265824949419,87.79371341871911
9877,대성산업(주),128820,2019/12,772532275.0,869910394.0,692532612.0,770149886.0,89.92179633978418,88.80595982394941
9878,대성에너지(주),117580,2011/12,,,782604386.0,877970518.0,89.13788902419614,
9879,대성에너지(주),117580,2012/12,,,882273380.0,979741965.0,90.05160659827408,
9880,대성에너지(주),117580,2013/12,,,919719719.0,1019467172.0,90.21572682872029,
9881,대성에너지(주),117580,2014/12,,,963820243.0,1066912239.0,90.33734994954912,
9882,대성에너지(주),117580,2015/12,,,766546160.0,875355097.0,87.56973742737001,
9883,대성에너지(주),117580,2016/12,,,618881766.0,738562283.0,83.79547402368502,
9884,대성에너지(주),117580,2017/12,,,640201410.0,765978290.0,83.57957638721066,
9885,대성에너지(주),117580,2018/12,645800285.0,770982770.0,642150933.0,770679358.0,83.32271084390456,83.76325777033901
9886,대성에너지(주),117580,2019/12,660420884.0,774850381.0,647239219.0,773995689.0,83.62310387493645,85.23205256060912
9887,대성홀딩스(주),16710,2011/12,960698996.0,1070452367.0,27146319.0,41108530.0,66.03573272992249,89.74701029363972
9888,대성홀딩스(주),16710,2012/12,1075265864.0,1184174355.0,26937991.0,40455039.0,66.58747999229465,90.80300206298591
9889,대성홀딩스(주),16710,2013/12,1152378371.0,1273880778.0,31662503.0,50912845.0,62.18961639248406,90.46202681613899
9890,대성홀딩스(주),16710,2014/12,1153136655.0,1274774945.0,19064549.0,33159601.0,57.4933003566599,90.45805767699648
9891,대성홀딩스(주),16710,2015/12,931252017.0,1055983949.0,16176247.0,28419000.0,56.92053555719765,88.18808447627265
9892,대성홀딩스(주),16710,2016/12,754153634.0,890214428.0,11390624.0,28450063.0,40.03725404755694,84.71595272773989
9893,대성홀딩스(주),16710,2017/12,766541066.0,903125372.0,8902697.0,25265696.0,35.23630221783718,84.87648445779685
9894,대성홀딩스(주),16710,2018/12,777071910.0,909829098.0,6478620.0,23262223.0,27.850390738666718,85.40855768497305
9895,대성홀딩스(주),16710,2019/12,792641092.0,918567910.0,4329761.0,16602895.0,26.078349589032516,86.2909626355225
9896,대신정보통신(주),20180,2011/03,,,64188134.0,76157595.0,84.28329964989047,
9897,대신정보통신(주),20180,2012/03,,,76991950.0,89995975.0,85.55043711677106,
9898,대신정보통신(주),20180,2013/03,,,87811778.0,100681348.0,87.21752315036545,
9899,대신정보통신(주),20180,2014/03,,,96561977.0,107928474.0,89.46849095633466,
9900,대신정보통신(주),20180,2015/03,,,126474498.0,141102597.0,89.63300512463283,
9901,대신정보통신(주),20180,2016/03,,,136852651.0,150369094.0,91.01115618878438,
9902,대신정보통신(주),20180,2017/03,,,148717264.0,160434288.0,92.69668339226837,
9903,대신정보통신(주),20180,2018/03,,,160544652.0,170096007.0,94.38472709121267,
9904,대신정보통신(주),20180,2019/03,,,193853919.0,207514836.0,93.41689622615705,
9905,대아티아이(주),45390,2011/12,45390948.0,64811243.0,35758160.0,49280368.0,72.56065944962099,70.03560786513538
9906,대아티아이(주),45390,2012/12,37665779.0,56178580.0,28434647.0,40255056.0,70.63621275300176,67.04651310161275
