,회사명,거래소코드,회계년도,당기자본(IFRS연결),전기자본(IFRS연결),당기자본(IFRS개별),전기자본(IFRS개별),자본증가율(개별),자본증가율(연결)
5999,(주)이엔코퍼레이션,66980,Dec-16,139721054.0,139721054.0,103818036.0,103818036.0,0.0,-25.696211825026737
6000,(주)이엔코퍼레이션,66980,Dec-17,151751060.0,151751060.0,107687629.0,107687629.0,0.0,-29.03665450508221
6001,(주)이엔코퍼레이션,66980,Dec-18,160374151.0,160374151.0,100982853.0,100982853.0,0.0,-37.03296175204693
6002,(주)이엔코퍼레이션,66980,Dec-19,158210223.0,158210223.0,102462506.0,102462506.0,0.0,-35.23648215829897
6003,(주)이엔플러스,74610,Dec-11,11413047.0,11413047.0,11572749.0,11572749.0,0.0,1.3992932825037911
6004,(주)이엔플러스,74610,Dec-12,7983946.0,7983946.0,8156459.0,8156459.0,0.0,2.16074858221738
6005,(주)이엔플러스,74610,Dec-13,6124311.0,6124311.0,6477000.0,6477000.0,0.0,5.75883556533951
6006,(주)이엔플러스,74610,Dec-14,7734270.0,7734270.0,7846706.0,7846706.0,0.0,1.4537377153887974
6007,(주)이엔플러스,74610,Dec-15,8443611.0,8443611.0,8560059.0,8560059.0,0.0,1.3791255897506431
6008,(주)이엔플러스,74610,Dec-16,13844789.0,13844789.0,13986909.0,13986909.0,0.0,1.026523408915807
6009,(주)이엔플러스,74610,Dec-17,13348880.0,13348880.0,15403962.0,15403962.0,0.0,15.395164238497912
6010,(주)이엔플러스,74610,Dec-18,38496868.0,38496868.0,40592229.0,40592229.0,0.0,5.442938890509225
6011,(주)이엔플러스,74610,Dec-19,45840660.0,45840660.0,49674418.0,49674418.0,0.0,8.363226009398645
6012,(주)이엘피,63760,Dec-17,53619195.0,53619195.0,53843847.0,53843847.0,0.0,0.4189768235050906
6013,(주)이엘피,63760,Dec-18,66463684.0,66463684.0,66503910.0,66503910.0,0.0,0.06052327764436427
6014,(주)이엘피,63760,Dec-19,69850786.0,69850786.0,69908282.0,69908282.0,0.0,0.08231260275294972
6015,(주)이엠넷,123570,Dec-11,27431809.0,27431809.0,27707817.0,27707817.0,0.0,1.006160403056171
6016,(주)이엠넷,123570,Dec-12,31489884.0,31489884.0,31515924.0,31515924.0,0.0,0.08269322300455428
6017,(주)이엠넷,123570,Dec-13,31425578.0,31425578.0,31746645.0,31746645.0,0.0,1.021674127998537
6018,(주)이엠넷,123570,Dec-14,31936182.0,31936182.0,32970295.0,32970295.0,0.0,3.238060830189397
6019,(주)이엠넷,123570,Dec-15,34548502.0,34548502.0,34846664.0,34846664.0,0.0,0.8630243939375504
6020,(주)이엠넷,123570,Dec-16,39007664.0,39007664.0,37731488.0,37731488.0,0.0,-3.271603241865492
6021,(주)이엠넷,123570,Dec-17,43606973.0,43606973.0,41566621.0,41566621.0,0.0,-4.6789581106672955
6022,(주)이엠넷,123570,Dec-18,55068277.0,55068277.0,48580621.0,48580621.0,0.0,-11.781113108005897
6023,(주)이엠넷,123570,Dec-19,62320647.0,62320647.0,53429502.0,53429502.0,0.0,-14.266772615502532
6024,(주)이엠앤아이,83470,Dec-11,13518952.0,13518952.0,14649387.0,14649387.0,0.0,8.361853788666451
6025,(주)이엠앤아이,83470,Dec-12,24107739.0,24107739.0,24772413.0,24772413.0,0.0,2.757098042251087
6026,(주)이엠앤아이,83470,Dec-13,31363732.0,31363732.0,37664009.0,37664009.0,0.0,20.087778456977006
6027,(주)이엠앤아이,83470,Dec-14,44790170.0,44790170.0,48704930.0,48704930.0,0.0,8.740221347675174
6028,(주)이엠앤아이,83470,Dec-15,46554398.0,46554398.0,51914326.0,51914326.0,0.0,11.513258102918655
6029,(주)이엠앤아이,83470,Dec-16,46689971.0,46689971.0,59565613.0,59565613.0,0.0,27.576890120578582
6030,(주)이엠앤아이,83470,Dec-17,14785761.0,14785761.0,33167556.0,33167557.0,-3.014994447880781e-06,124.32092605852344
6031,(주)이엠앤아이,83470,Dec-18,-31538668.0,-31538668.0,-33725063.0,-33725063.0,0.0,0.0
6032,(주)이엠앤아이,83470,Dec-19,4547150.0,4547150.0,5097462.0,5097462.0,0.0,12.102349823515837
6033,(주)이엠텍,91120,Dec-11,33092815.0,33092815.0,27360758.0,27360758.0,0.0,-17.321152642952867
6034,(주)이엠텍,91120,Dec-12,60802790.0,60802790.0,49902367.0,49902367.0,0.0,-17.92750464246788
6035,(주)이엠텍,91120,Dec-13,85759570.0,85759570.0,72532990.0,72532990.0,0.0,-15.422861845039577
6036,(주)이엠텍,91120,Dec-14,99817847.0,99817847.0,87374624.0,87374624.0,0.0,-12.465930065592374
6037,(주)이엠텍,91120,Dec-15,114317904.0,114317904.0,104614498.0,104614498.0,0.0,-8.48808949471291
6038,(주)이엠텍,91120,Dec-16,124219550.0,124219550.0,110254086.0,110254086.0,0.0,-11.242565280585865
6039,(주)이엠텍,91120,Dec-17,147212369.0,147212369.0,134097100.0,134097100.0,0.0,-8.909080866703533
6040,(주)이엠텍,91120,Dec-18,191593918.0,191593918.0,186351646.0,186351646.0,0.0,-2.736136958167961
6041,(주)이엠텍,91120,Dec-19,182281867.0,182281867.0,167936399.0,167936399.0,0.0,-7.869936947705284
6042,(주)이오테크닉스,39030,Dec-11,178959399.0,178959399.0,180066361.0,180066361.0,0.0,0.6185548265056582
6043,(주)이오테크닉스,39030,Dec-12,204500649.0,204500649.0,205634491.0,205634491.0,0.0,0.554444206189288
6044,(주)이오테크닉스,39030,Dec-13,237341326.0,237341326.0,231928085.0,231928085.0,0.0,-2.280783162052444
6045,(주)이오테크닉스,39030,Dec-14,280128389.0,280128389.0,275690540.0,275690540.0,0.0,-1.5842196557950388
6046,(주)이오테크닉스,39030,Dec-15,305050165.0,305050165.0,297347166.0,297347166.0,0.0,-2.5251581162068817
6047,(주)이오테크닉스,39030,Dec-16,322174345.0,322174345.0,302814270.0,302814270.0,0.0,-6.009192010617724
6048,(주)이오테크닉스,39030,Dec-17,361411562.0,361411562.0,319689725.0,319689725.0,0.0,-11.544134550958276
6049,(주)이오테크닉스,39030,Dec-18,378779734.0,378779734.0,320917192.0,320917192.0,0.0,-15.276039557068813
6050,(주)이오테크닉스,39030,Dec-19,393787197.0,393787197.0,329418908.0,329418908.0,0.0,-16.34595778897301
6051,(주)이원,17940,Dec-11,1129303221.0,1129303221.0,984769262.0,984769262.0,0.0,-12.798507638366146
6052,(주)이원,17940,Dec-12,1200153301.0,1200153301.0,1047687854.0,1047687854.0,0.0,-12.703830991670955
6053,(주)이원,17940,Dec-13,1221330903.0,1221330903.0,1096882143.0,1096882143.0,0.0,-10.189602154036379
6054,(주)이원,17940,Dec-14,1246768085.0,1246768085.0,1128677172.0,1128677172.0,0.0,-9.471762585260592
6055,(주)이원,17940,Dec-15,1236008894.0,1236008894.0,1195725239.0,1195725239.0,0.0,-3.259171936023293
6056,(주)이원,17940,Dec-16,1183227516.0,1183227516.0,1233182282.0,1233182282.0,0.0,4.221907057137784
6057,(주)이원,17940,Dec-17,1251031959.0,1251031959.0,1283894876.0,1283894876.0,0.0,2.626864706659333
6058,(주)이원,17940,Dec-18,1315901475.0,1315901475.0,1332437887.0,1332437887.0,0.0,1.2566603438148576
6059,(주)이원,17940,Dec-19,1203288795.0,1203288795.0,1336364545.0,1336364545.0,0.0,11.059335926085808
6060,(주)이월드,84680,Dec-11,101257456.0,101257456.0,101257456.0,101257456.0,0.0,0.0
6061,(주)이월드,84680,Dec-12,74667209.0,74667209.0,94259128.0,94259128.0,0.0,26.238986648074672
6062,(주)이월드,84680,Dec-13,66519947.0,,92185753.0,66519947.0,38.583623646001996,
6063,(주)이월드,84680,Dec-14,,,92480109.0,92480109.0,0.0,
6064,(주)이월드,84680,Dec-15,,,126338661.0,126338661.0,0.0,
6065,(주)이월드,84680,Dec-16,,,128042406.0,128042406.0,0.0,
6066,(주)이월드,84680,Dec-17,,,131717447.0,131717447.0,0.0,
6067,(주)이월드,84680,Dec-18,,,163990809.0,163990809.0,0.0,
6068,(주)이월드,84680,Dec-19,,,387038451.0,387038451.0,0.0,
6069,(주)이즈미디어,181340,Dec-17,34620670.0,34620670.0,33430392.0,33430392.0,0.0,-3.4380559359480856
6070,(주)이즈미디어,181340,Dec-18,38098731.0,38098731.0,36512705.0,36512705.0,0.0,-4.1629365555508855
6071,(주)이즈미디어,181340,Dec-19,35854682.0,35854682.0,34469846.0,34469846.0,0.0,-3.8623575018738165
6072,(주)이지,37370,Dec-11,52395688.0,52395688.0,52426398.0,52426398.0,0.0,0.05861169338972161
6073,(주)이지,37370,Dec-12,50834012.0,50834012.0,57316396.0,57316396.0,0.0,12.75206056921104
6074,(주)이지,37370,Dec-13,55208392.0,55208392.0,61902646.0,61902646.0,0.0,12.125428322563721
6075,(주)이지,37370,Dec-14,57759401.0,57759401.0,64233334.0,64233334.0,0.0,11.208448993437443
6076,(주)이지,37370,Dec-15,52390640.0,52390640.0,66581472.0,66581472.0,0.0,27.086578824003666
6077,(주)이지,37370,Dec-16,52854275.0,52448310.0,66527040.0,52560663.0,26.57191938389363,26.843057478877782
6078,(주)이지,37370,Dec-17,51713877.0,51713877.0,50727022.0,50727022.0,0.0,-1.908298231053152
6079,(주)이지,37370,Dec-18,34213679.0,34213679.0,33936911.0,33936911.0,0.0,-0.8089396057056604
6080,(주)이지,37370,Dec-19,33567621.0,33567621.0,35419096.0,35419096.0,0.0,5.515657484335861
6081,(주)이지홀딩스,35810,Dec-11,257245135.0,257245135.0,149937621.0,149937621.0,0.0,-41.71410821821762
6082,(주)이지홀딩스,35810,Dec-12,283537654.0,342346719.0,165260992.0,165260992.0,0.0,-51.72701158558496
6083,(주)이지홀딩스,35810,Dec-13,361277525.0,361277525.0,184876331.0,184876331.0,0.0,-48.8270600281598
6084,(주)이지홀딩스,35810,Dec-14,367467359.0,367467359.0,211448858.0,211448858.0,0.0,-42.457784937573194
6085,(주)이지홀딩스,35810,Dec-15,399334469.0,399334469.0,237384420.0,237384420.0,0.0,-40.55498875555368
6086,(주)이지홀딩스,35810,Dec-16,538022240.0,538022240.0,254740860.0,254740860.0,0.0,-52.652355040193136
6087,(주)이지홀딩스,35810,Dec-17,585613688.0,585613688.0,281926339.0,281926339.0,0.0,-51.85796630491328
6088,(주)이지홀딩스,35810,Dec-18,661696130.0,661696130.0,293328584.0,293328584.0,0.0,-55.67019804090437
6089,(주)이지홀딩스,35810,Dec-19,730240886.0,729901510.0,303699054.0,303699054.0,0.0,-58.39177617265102
6090,(주)이큐셀,160600,Dec-15,31948359.0,31948359.0,32015616.0,32015616.0,0.0,0.21051785476682028
6091,(주)이큐셀,160600,Dec-16,32542609.0,32542609.0,32855006.0,32855006.0,0.0,0.9599629826852549
6092,(주)이큐셀,160600,Dec-17,36713879.0,36713879.0,38125677.0,38125677.0,0.0,3.845406801062893
6093,(주)이큐셀,160600,Dec-18,36703812.0,36703812.0,38669461.0,38669461.0,0.0,5.355435560753193
6094,(주)이큐셀,160600,Dec-19,16974514.0,5425459.0,18846765.0,5347969.0,252.40976527724825,247.3764155253961
6095,(주)이크레더블,92130,Sep-11,21891026.0,21891026.0,21891026.0,21891026.0,0.0,0.0
6096,(주)이크레더블,92130,Sep-12,24018525.0,24018525.0,23818887.0,23818887.0,0.0,-0.8311834302897552
6097,(주)이크레더블,92130,Dec-13,26485047.0,26485047.0,25552862.0,25552862.0,0.0,-3.519665266216066
6098,(주)이크레더블,92130,Dec-14,29102718.0,29102718.0,27441948.0,27441948.0,0.0,-5.706580395686757
6099,(주)이크레더블,92130,Dec-15,32680618.0,32680618.0,30299827.0,30299827.0,0.0,-7.285024414164994
6100,(주)이크레더블,92130,Dec-16,37466934.0,37466934.0,34494174.0,34494174.0,0.0,-7.934356197921076
6101,(주)이크레더블,92130,Dec-17,41989139.0,41989139.0,38383375.0,38383375.0,0.0,-8.587373034726909
6102,(주)이크레더블,92130,Dec-18,48130784.0,48130784.0,43806881.0,43806881.0,0.0,-8.983653787979023
6103,(주)이크레더블,92130,Dec-19,53713109.0,53713109.0,48695117.0,48695117.0,0.0,-9.34221104200094
6104,(주)이퓨쳐,134060,Dec-11,,,16376509.0,16376509.0,0.0,
6105,(주)이퓨쳐,134060,Dec-12,,,16348160.0,16348160.0,0.0,
6106,(주)이퓨쳐,134060,Dec-13,,,16672666.0,16672666.0,0.0,
6107,(주)이퓨쳐,134060,Dec-14,,,17163492.0,17163492.0,0.0,
6108,(주)이퓨쳐,134060,Dec-15,,,16780953.0,16780953.0,0.0,
6109,(주)이퓨쳐,134060,Dec-16,,,16947752.0,16947752.0,0.0,
6110,(주)이퓨쳐,134060,Dec-17,,,16496402.0,16496402.0,0.0,
6111,(주)이퓨쳐,134060,Dec-18,,,16872062.0,16872062.0,0.0,
6112,(주)이퓨쳐,134060,Dec-19,,,18390639.0,18390639.0,0.0,
6113,(주)인디에프,14990,Dec-11,104690913.0,104690913.0,104568106.0,104568106.0,0.0,-0.11730435477241485
6114,(주)인디에프,14990,Dec-12,95520541.0,,95121043.0,95121043.0,0.0,
6115,(주)인디에프,14990,Dec-13,89993863.0,89993863.0,89944710.0,89944710.0,0.0,-0.054618168796679356
6116,(주)인디에프,14990,Dec-14,81217657.0,81217657.0,81122246.0,81122246.0,0.0,-0.117475686352293
6117,(주)인디에프,14990,Dec-15,75472966.0,75472966.0,75386331.0,75386331.0,0.0,-0.11478944659468482
6118,(주)인디에프,14990,Dec-16,65631094.0,65631094.0,65542100.0,65542100.0,0.0,-0.13559731306627043
6119,(주)인디에프,14990,Dec-17,66502021.0,66502021.0,66359247.0,66359247.0,0.0,-0.21469121968489446
6120,(주)인디에프,14990,Dec-18,66268947.0,66268947.0,66100341.0,66100341.0,0.0,-0.254426858480187
6121,(주)인디에프,14990,Dec-19,62671707.0,62671707.0,62471499.0,62471499.0,0.0,-0.3194551570136639
6122,(주)인바디,41830,Dec-11,42144740.0,42144740.0,41153540.0,41153540.0,0.0,-2.3518949221183902
6123,(주)인바디,41830,Dec-12,46134394.0,46134394.0,44934905.0,44934905.0,0.0,-2.599988633209321
6124,(주)인바디,41830,Dec-13,51558488.0,51558488.0,49957224.0,49957224.0,0.0,-3.105723348597806
6125,(주)인바디,41830,Dec-14,59610450.0,59610450.0,58158600.0,58158600.0,0.0,-2.4355628920768027
6126,(주)인바디,41830,Dec-15,76349657.0,76349657.0,72882233.0,72882233.0,0.0,-4.541505667798873
6127,(주)인바디,41830,Dec-16,92332631.0,92332631.0,87813228.0,87813228.0,0.0,-4.894697520316512
6128,(주)인바디,41830,Dec-17,106516223.0,106516223.0,101570155.0,101570155.0,0.0,-4.6434879689641235
6129,(주)인바디,41830,Dec-18,124532453.0,124532453.0,119726652.0,119726652.0,0.0,-3.8590751922312165
6130,(주)인바디,41830,Dec-19,139830175.0,139830175.0,136093732.0,136093732.0,0.0,-2.6721292453506464
6131,(주)인바이오젠,101140,Dec-11,,,5804679.0,5804679.0,0.0,
6132,(주)인바이오젠,101140,Dec-12,,,4526045.0,4526045.0,0.0,
6133,(주)인바이오젠,101140,Dec-13,,,3670110.0,3670110.0,0.0,
6134,(주)인바이오젠,101140,Dec-14,,,4124318.0,4124318.0,0.0,
6135,(주)인바이오젠,101140,Dec-15,,,7799700.0,7799700.0,0.0,
6136,(주)인바이오젠,101140,Dec-16,,,5751446.0,5751446.0,0.0,
6137,(주)인바이오젠,101140,Dec-17,,,11324401.0,11324401.0,0.0,
6138,(주)인바이오젠,101140,Dec-18,,,23351988.0,23351988.0,0.0,
6139,(주)인바이오젠,101140,Dec-19,,,65996478.0,65996478.0,0.0,
6140,(주)인산가,277410,Dec-17,,,,,,
6141,(주)인산가,277410,Dec-18,24206537.0,24206537.0,23318099.0,23318099.0,0.0,-3.6702399851742484
6142,(주)인산가,277410,Dec-19,30746160.0,30746160.0,29582608.0,29582608.0,0.0,-3.7843815292706466
6143,(주)인성정보,33230,Dec-11,41096383.0,41096383.0,31234468.0,31234468.0,0.0,-23.997038863493174
6144,(주)인성정보,33230,Dec-12,44135554.0,44135554.0,32933763.0,32933763.0,0.0,-25.380424589209866
6145,(주)인성정보,33230,Dec-13,50285814.0,50285814.0,37844056.0,37844056.0,0.0,-24.742083323937052
6146,(주)인성정보,33230,Dec-14,45635086.0,45635086.0,31995062.0,31995062.0,0.0,-29.889335587096298
6147,(주)인성정보,33230,Dec-15,34447017.0,34447017.0,26369354.0,33284405.0,-20.775648535703127,-23.449528300229886
6148,(주)인성정보,33230,Dec-16,35592048.0,35592048.0,34161469.0,34161469.0,0.0,-4.019378148737047
6149,(주)인성정보,33230,Dec-17,43785810.0,43785810.0,42313681.0,42313681.0,0.0,-3.36211434709098
6150,(주)인성정보,33230,Dec-18,41188000.0,41188000.0,39925525.0,39925525.0,0.0,-3.065152471593663
6151,(주)인성정보,33230,Dec-19,39550129.0,39550129.0,38260560.0,38260560.0,0.0,-3.260593663297527
6152,(주)인스코비,6490,Dec-11,,,10967744.0,10967744.0,0.0,
6153,(주)인스코비,6490,Dec-12,,,14231086.0,14231086.0,0.0,
6154,(주)인스코비,6490,Dec-13,22865843.0,22865843.0,23090404.0,23090404.0,0.0,0.9820805644471591
6155,(주)인스코비,6490,Dec-14,20919499.0,20919499.0,21342828.0,21342828.0,0.0,2.023609647630664
6156,(주)인스코비,6490,Dec-15,25379117.0,25379117.0,28005708.0,28005708.0,0.0,10.349418382050104
6157,(주)인스코비,6490,Dec-16,31916768.0,31916768.0,34507157.0,34507157.0,0.0,8.11607553747298
6158,(주)인스코비,6490,Dec-17,35111949.0,33747003.0,35179251.0,35179251.0,0.0,4.244074651606837
6159,(주)인스코비,6490,Dec-18,30893398.0,30893398.0,29415526.0,29415526.0,0.0,-4.783779369300845
6160,(주)인스코비,6490,Dec-19,25699610.0,25839931.0,24589801.0,24730122.0,-0.5674092509531476,-4.837977315032305
6161,(주)인지디스플레이,37330,Dec-11,154090874.0,154090874.0,94341390.0,94341390.0,0.0,-38.77548517247037
6162,(주)인지디스플레이,37330,Dec-12,169762640.0,170071580.0,107431338.0,107740277.0,-0.28674420430532166,-36.83169286720332
6163,(주)인지디스플레이,37330,Dec-13,160456463.0,160456463.0,108578058.0,108578058.0,0.0,-32.33176403745108
6164,(주)인지디스플레이,37330,Dec-14,162556278.0,162556278.0,109360160.0,109360160.0,0.0,-32.72473918232798
6165,(주)인지디스플레이,37330,Dec-15,167356660.0,167356660.0,103456942.0,103456942.0,0.0,-38.18175984152647
6166,(주)인지디스플레이,37330,Dec-16,170103544.0,170103544.0,106252974.0,106252974.0,0.0,-37.5362961279631
6167,(주)인지디스플레이,37330,Dec-17,161627528.0,161627528.0,107838768.0,107838768.0,0.0,-33.27945472258908
6168,(주)인지디스플레이,37330,Dec-18,171972755.0,171972755.0,108986063.0,108986063.0,0.0,-36.62597136389424
6169,(주)인지디스플레이,37330,Dec-19,188477506.0,188477506.0,136634469.0,136634469.0,0.0,-27.50621976078142
6170,(주)인콘,83640,Dec-11,27571368.0,27571368.0,24188997.0,24188997.0,0.0,-12.26769379016666
6171,(주)인콘,83640,Dec-12,26990318.0,26990318.0,26990318.0,26990318.0,0.0,0.0
6172,(주)인콘,83640,Dec-13,31259279.0,,31259279.0,31259279.0,0.0,
6173,(주)인콘,83640,Dec-14,,38461797.0,38461797.0,38461797.0,0.0,0.0
6174,(주)인콘,83640,Dec-15,47979472.0,47979472.0,48027245.0,48027245.0,0.0,0.09956966596047323
6175,(주)인콘,83640,Dec-16,47217698.0,47217698.0,47178127.0,47178127.0,0.0,-0.08380544091751574
6176,(주)인콘,83640,Dec-17,48242262.0,48242262.0,48110911.0,48110911.0,0.0,-0.27227371718183235
6177,(주)인콘,83640,Dec-18,51251224.0,51251224.0,50413523.0,50413523.0,0.0,-1.6344994999534066
6178,(주)인콘,83640,Dec-19,56434980.0,56434980.0,65180785.0,65180785.0,0.0,15.497134932979506
6179,(주)인터로조,119610,Dec-11,,,38731005.0,38731005.0,0.0,
6180,(주)인터로조,119610,Dec-12,,,46711964.0,46711964.0,0.0,
6181,(주)인터로조,119610,Dec-13,,,55153703.0,55153703.0,0.0,
6182,(주)인터로조,119610,Dec-14,,,61241375.0,61241375.0,0.0,
6183,(주)인터로조,119610,Dec-15,,74084149.0,74084149.0,74084149.0,0.0,0.0
6184,(주)인터로조,119610,Dec-16,90643967.0,90643967.0,90929549.0,90929549.0,0.0,0.31505902648767403
6185,(주)인터로조,119610,Dec-17,102375076.0,102375076.0,102989954.0,102989954.0,0.0,0.6006129851371185
6186,(주)인터로조,119610,Dec-18,121274804.0,121274804.0,122053018.0,122053018.0,0.0,0.64169470849032
6187,(주)인터로조,119610,Dec-19,131457233.0,131457233.0,132752905.0,132752905.0,0.0,0.985622449546014
6188,(주)인터엠,17250,Sep-11,72516373.0,72516373.0,72340451.0,72340451.0,0.0,-0.24259624788459178
6189,(주)인터엠,17250,Sep-12,72073137.0,72073137.0,71975471.0,71975471.0,0.0,-0.13550957272748576
6190,(주)인터엠,17250,Sep-13,71632144.0,71632144.0,71872431.0,71872431.0,0.0,0.3354457741764634
6191,(주)인터엠,17250,Sep-14,73682096.0,73682096.0,74110615.0,74110615.0,0.0,0.5815781896323813
6192,(주)인터엠,17250,Sep-15,75934285.0,75934285.0,76253037.0,76253037.0,0.0,0.4197734923032499
6193,(주)인터엠,17250,Sep-16,73833816.0,73833816.0,74852353.0,74852353.0,0.0,1.3794993340179076
6194,(주)인터엠,17250,Sep-17,82161694.0,82161694.0,83235697.0,83235697.0,0.0,1.3071821523056713
6195,(주)인터엠,17250,Sep-18,74093545.0,74093545.0,75781863.0,75781863.0,0.0,2.2786303449241103
6196,(주)인터엠,17250,Sep-19,64793008.0,66966920.0,65621987.0,67795899.0,-3.2065538359480996,-2.008354274020661
6197,(주)인터플렉스,51370,Dec-11,,,250349378.0,250349378.0,0.0,
6198,(주)인터플렉스,51370,Dec-12,,,300323966.0,300323966.0,0.0,
6199,(주)인터플렉스,51370,Dec-13,,,369513129.0,369513129.0,0.0,
6200,(주)인터플렉스,51370,Dec-14,,310700428.0,310700428.0,310700428.0,0.0,0.0
6201,(주)인터플렉스,51370,Dec-15,250331480.0,250331480.0,219972501.0,219972501.0,0.0,-12.12751148996523
6202,(주)인터플렉스,51370,Dec-16,252336734.0,252336734.0,213231570.0,213231570.0,0.0,-15.497214131336108
6203,(주)인터플렉스,51370,Dec-17,357051227.0,357051227.0,324573432.0,324573432.0,0.0,-9.09611633963101
6204,(주)인터플렉스,51370,Dec-18,244322498.0,244322498.0,243350069.0,243350069.0,0.0,-0.39801041981814933
6205,(주)인터플렉스,51370,Dec-19,217801700.0,217801700.0,217307735.0,217307735.0,0.0,-0.22679575044639932
6206,(주)인텍플러스,64290,Dec-11,,,27576797.0,27576797.0,0.0,
6207,(주)인텍플러스,64290,Dec-12,,,29702534.0,29702534.0,0.0,
6208,(주)인텍플러스,64290,Dec-13,,,23060853.0,23060853.0,0.0,
6209,(주)인텍플러스,64290,Dec-14,,,16851693.0,16851693.0,0.0,
6210,(주)인텍플러스,64290,Dec-15,,,17671852.0,17671852.0,0.0,
6211,(주)인텍플러스,64290,Dec-16,,14934835.0,14934835.0,14934835.0,0.0,0.0
6212,(주)인텍플러스,64290,Dec-17,18371085.0,18371085.0,18735885.0,18735885.0,0.0,1.9857292043447643
6213,(주)인텍플러스,64290,Dec-18,16505828.0,16505828.0,16440656.0,16440656.0,0.0,-0.3948423550760367
6214,(주)인텍플러스,64290,Dec-19,21783712.0,21783712.0,21752092.0,21752092.0,0.0,-0.1451543244787672
6215,(주)인텔리안테크놀로지스,189300,Dec-16,63344928.0,63344928.0,66175719.0,66175719.0,0.0,4.468851870823826
6216,(주)인텔리안테크놀로지스,189300,Dec-17,64452369.0,64452369.0,66945022.0,66945022.0,0.0,3.867434259864069
6217,(주)인텔리안테크놀로지스,189300,Dec-18,74480279.0,68691377.0,77808724.0,72019822.0,8.037928780218323,13.272913425509003
6218,(주)인텔리안테크놀로지스,189300,Dec-19,78355837.0,78355837.0,80209749.0,80209749.0,0.0,2.3660164589907993
6219,(주)인트로메딕,150840,Dec-13,17305014.0,17305014.0,17218744.0,17218744.0,0.0,-0.49852603413091856
6220,(주)인트로메딕,150840,Dec-14,18638549.0,18638549.0,18529778.0,18529778.0,0.0,-0.5835808356111869
6221,(주)인트로메딕,150840,Dec-15,19534315.0,19534315.0,19459158.0,19459158.0,0.0,-0.3847434629778377
6222,(주)인트로메딕,150840,Dec-16,13742523.0,,14247936.0,13742523.0,3.677730792227891,
6223,(주)인트로메딕,150840,Dec-17,,10879908.0,10879908.0,10879908.0,0.0,0.0
6224,(주)인트로메딕,150840,Dec-18,15235156.0,15235156.0,15185433.0,15185433.0,0.0,-0.3263701402204191
6225,(주)인트로메딕,150840,Dec-19,15863764.0,15863764.0,17012122.0,17012122.0,0.0,7.238874708423552
6226,(주)인트론바이오테크놀로지,48530,Dec-11,,,10003891.0,10003891.0,0.0,
6227,(주)인트론바이오테크놀로지,48530,Dec-12,,,11928983.0,11928983.0,0.0,
6228,(주)인트론바이오테크놀로지,48530,Dec-13,,,17484431.0,17484431.0,0.0,
6229,(주)인트론바이오테크놀로지,48530,Dec-14,,,19388762.0,19388762.0,0.0,
6230,(주)인트론바이오테크놀로지,48530,Dec-15,,34441631.0,34441631.0,34441631.0,0.0,0.0
6231,(주)인트론바이오테크놀로지,48530,Dec-16,49149942.0,38633271.0,49173751.0,38657080.0,27.205032040702505,27.28342624677056
6232,(주)인트론바이오테크놀로지,48530,Dec-17,30297778.0,30297778.0,30462982.0,30462982.0,0.0,0.5452677090709557
6233,(주)인트론바이오테크놀로지,48530,Dec-18,39145993.0,39145993.0,39330152.0,39330152.0,0.0,0.47044150853447775
6234,(주)인트론바이오테크놀로지,48530,Dec-19,65018586.0,65018586.0,65246305.0,65246305.0,0.0,0.3502367769117427
6235,(주)인팩,23810,Dec-11,58510000.0,58510000.0,47828717.0,47828717.0,0.0,-18.255482823448986
6236,(주)인팩,23810,Dec-12,64590903.0,64590903.0,50431103.0,50431103.0,0.0,-21.922282151714143
6237,(주)인팩,23810,Dec-13,81595675.0,81595675.0,65990035.0,65990035.0,0.0,-19.125572525749675
6238,(주)인팩,23810,Dec-14,93766719.0,93766719.0,75869699.0,75869699.0,0.0,-19.08675081187387
6239,(주)인팩,23810,Dec-15,101327539.0,101327539.0,78777100.0,78777100.0,0.0,-22.254995258495327
6240,(주)인팩,23810,Dec-16,109294366.0,109294366.0,84633249.0,84633249.0,0.0,-22.563941676554492
6241,(주)인팩,23810,Dec-17,115033591.0,115033591.0,86800854.0,86800854.0,0.0,-24.543037172507283
6242,(주)인팩,23810,Dec-18,117844517.0,117844517.0,87696472.0,87696472.0,0.0,-25.582900051259912
6243,(주)인팩,23810,Dec-19,109929080.0,109929080.0,84711745.0,84711745.0,0.0,-22.93963981141296
6244,(주)인포마크,175140,Dec-15,,,26797799.0,26797799.0,0.0,
6245,(주)인포마크,175140,Dec-16,,28155999.0,28155999.0,28155999.0,0.0,0.0
6246,(주)인포마크,175140,Dec-17,21775512.0,21775512.0,21874178.0,21874178.0,0.0,0.45310530471110155
6247,(주)인포마크,175140,Dec-18,21227535.0,21227535.0,23694659.0,23020107.0,2.930273086914852,11.622282097285435
6248,(주)인포마크,175140,Dec-19,11508351.0,,11841966.0,11508351.0,2.8988948981483134,
6249,(주)인포바인,115310,Dec-11,,,38551107.0,38551107.0,0.0,
6250,(주)인포바인,115310,Dec-12,,,43578707.0,43578707.0,0.0,
6251,(주)인포바인,115310,Dec-13,,51775754.0,51775754.0,51775754.0,0.0,0.0
6252,(주)인포바인,115310,Dec-14,60201368.0,60201368.0,60404394.0,60404394.0,0.0,0.33724482805772027
