,회사명,거래소코드,회계년도,당기매출액(IFRS연결),당기매출원가(IFRS연결),당기판관비(IFRS연결),전기매출액(IFRS연결),전기매출원가(IFRS연결),전기판관비(IFRS연결),당기매출액(IFRS개별),당기매출원가(IFRS개별),당기판관비(IFRS개별),전기매출액(IFRS개별),전기매출원가(IFRS개별),전기판관비(IFRS개별),영업이익증가율(개별),영업이익증가율(연결)
9477,광전자(주),17900,Dec-12,318555624.0,296694377.0,27788592.0,318555624.0,296694377.0,27788592.0,247425915.0,230922977.0,23173054.0,247425915.0,230922977.0,23173054.0,-101.32997490004156,-100.92177126917792
9478,광전자(주),17900,Dec-13,307661696.0,283815654.0,31078431.0,307661696.0,283815654.0,31078431.0,243823179.0,223591636.0,24958681.0,243823179.0,223591636.0,24958681.0,-100.96007157948242,-101.16172545830074
9479,광전자(주),17900,Dec-14,235622682.0,230699621.0,14830399.0,235622682.0,230699621.0,14830399.0,169793272.0,168130086.0,11597571.0,169793272.0,168130086.0,11597571.0,-102.84228616249759,-102.0590839371406
9480,광전자(주),17900,Dec-15,206228996.0,195022549.0,22713424.0,206228996.0,195022549.0,22713424.0,178084378.0,169317336.0,18564748.0,178084378.0,169317336.0,18564748.0,-102.67721417598096,-102.7141339123233
9481,광전자(주),17900,Dec-16,170928368.0,154011924.0,18365579.0,170928368.0,154011924.0,18365579.0,167087928.0,152727070.0,15645176.0,167087928.0,152727070.0,15645176.0,-100.38285260055937,-100.4221119189657
9482,광전자(주),17900,Dec-17,177386000.0,149693302.0,19409876.0,177386000.0,149693302.0,19409876.0,175514146.0,150238224.0,15994038.0,175514146.0,150238224.0,15994038.0,-97.28398491316403,-97.60950051952273
9483,광전자(주),17900,Dec-18,176929800.0,153392002.0,21002035.0,176929800.0,153392002.0,21002035.0,172091905.0,149872566.0,17226220.0,172091905.0,149872566.0,17226220.0,-98.52793159350001,-99.27822631630885
9484,광전자(주),17900,Dec-19,166182499.0,146915032.0,20720245.0,166182499.0,146915032.0,20720245.0,159105643.0,142045409.0,17661615.0,159105643.0,142045409.0,17661615.0,-100.18863146363002,-100.43520091033139
9485,광진실업(주),26910,Dec-11,,,,,,,77397539.0,66220413.0,5482168.0,77397539.0,66220413.0,5482168.0,-96.1804470714041,
9486,광진실업(주),26910,Dec-12,,,,,,,73294427.0,66952016.0,4479626.0,73294427.0,66952016.0,4479626.0,-98.71288910638484,
9487,광진실업(주),26910,Dec-13,,,,,,,56242214.0,51916294.0,4438262.0,56242214.0,51916294.0,4438262.0,-100.09977373240814,
9488,광진실업(주),26910,Dec-14,,,,,,,46726213.0,41429715.0,4142705.0,46726213.0,41429715.0,4142705.0,-98.74993489881913,
9489,광진실업(주),26910,Dec-15,,,,,,,42106391.0,38185412.0,4152143.0,42106391.0,38185412.0,4152143.0,-100.27374845794155,
9490,광진실업(주),26910,Dec-16,,,,,,,38235287.0,34008443.0,4130903.0,38235287.0,34008443.0,4130903.0,-99.87438106576565,
9491,광진실업(주),26910,Dec-17,,,,,,,42494221.0,37963505.0,3770104.0,42494221.0,37963505.0,3770104.0,-99.09695880803292,
9492,광진실업(주),26910,Dec-18,,,,,,,43646396.0,39496705.0,3854337.0,43646396.0,39496705.0,3854337.0,-99.66050264606643,
9493,광진실업(주),26910,Dec-19,,,,,,,42982094.0,39857771.0,4333881.0,42982094.0,39857771.0,4333881.0,-101.38752555155769,
9494,국도화학(주),7690,Dec-11,874826284.0,799073624.0,37962043.0,874826284.0,799073624.0,37962043.0,647898271.0,587753183.0,30896981.0,647898271.0,587753183.0,30896981.0,-97.690723371349,-97.79242613705362
9495,국도화학(주),7690,Dec-12,841385314.0,757815584.0,43032916.0,841385314.0,757815584.0,43032916.0,620364704.0,552332316.0,34863904.0,620364704.0,552332316.0,34863904.0,-97.25326620456295,-97.53160520417832
9496,국도화학(주),7690,Dec-13,911946964.0,821815260.0,49578703.0,911946964.0,821815260.0,49578703.0,655660067.0,582501617.0,39628519.0,655660067.0,582501617.0,39628519.0,-97.37594396002737,-97.72600962687378
9497,국도화학(주),7690,Dec-14,977957815.0,892128517.0,54280370.0,977957815.0,892128517.0,54280370.0,668499923.0,607364503.0,42553283.0,668499923.0,607364503.0,42553283.0,-98.59057286069873,-98.36055529503753
9498,국도화학(주),7690,Dec-15,1011877773.0,873281853.0,60626769.0,1011877773.0,873281853.0,60626769.0,705926474.0,594112465.0,46984495.0,705926474.0,594112465.0,46984495.0,-95.18720221462755,-95.99292341644725
9499,국도화학(주),7690,Dec-16,952633436.0,851877066.0,63772867.0,952633436.0,851877066.0,63772867.0,628092178.0,554128370.0,48247082.0,628092178.0,554128370.0,48247082.0,-97.91000385763907,-98.02045537557852
9500,국도화학(주),7690,Dec-17,1075981117.0,950587644.0,68887139.0,1075981117.0,950587644.0,68887139.0,701100095.0,609656060.0,52100050.0,701100095.0,609656060.0,52100050.0,-97.11312280373703,-97.30338710540269
9501,국도화학(주),7690,Dec-18,1280615690.0,1138693884.0,73307303.0,1280615690.0,1138693884.0,73307303.0,834411310.0,740714210.0,55663483.0,834411310.0,740714210.0,55663483.0,-97.66777817792287,-97.24729044270208
9502,국도화학(주),7690,Dec-19,1121448683.0,994346809.0,84992195.0,1121448683.0,994346809.0,84992195.0,854061501.0,749339873.0,67034035.0,854061501.0,749339873.0,67034035.0,-97.74384613754317,-98.08660875155105
9503,국일신동(주),60480,Dec-14,,,,,,,33676665.0,29924202.0,1898324.0,33676665.0,29924202.0,1898324.0,-97.16921847172128,
9504,국일신동(주),60480,Dec-15,,,,,,,30074323.0,27540864.0,1648894.0,30074323.0,27540864.0,1648894.0,-98.50741800923227,
9505,국일신동(주),60480,Dec-16,,,,,,,27699446.0,25363399.0,1625062.0,27699446.0,25363399.0,1625062.0,-98.69992281840298,
9506,국일신동(주),60480,Dec-17,,,,,,,33305118.0,27570850.0,1834857.0,33305118.0,27570850.0,1834857.0,-93.7819172367769,
9507,국일신동(주),60480,Dec-18,,,,,,,29257233.0,26399443.0,1670321.0,29257233.0,26399443.0,1670321.0,-97.92860421417156,
9508,국일신동(주),60480,Dec-19,,,,,,,28614669.0,26690605.0,2082031.0,28614669.0,26690605.0,2082031.0,-100.27526471229133,
9509,국일제지(주),78130,Dec-11,229898811.0,213363816.0,15494627.0,167249916.0,157262279.0,10057557.0,57244830.0,46780835.0,4767701.0,57244830.0,46780835.0,4767701.0,-94.76411640761258,-99.68904301904735
9510,국일제지(주),78130,Dec-12,140597175.0,130950502.0,7937124.0,140597175.0,130950502.0,7937124.0,56469045.0,45875285.0,6223582.0,56469045.0,45875285.0,6223582.0,-95.97470567546698,-99.38832129908917
9511,국일제지(주),78130,Dec-13,107403122.0,96808750.0,8605126.0,107403122.0,96808750.0,8605126.0,52618557.0,42622007.0,6105897.0,52618557.0,42622007.0,6105897.0,-96.16103713774476,-99.06527861087487
9512,국일제지(주),78130,Dec-14,96901970.0,89508650.0,8139873.0,,,,48690355.0,42005888.0,5423795.0,48690355.0,42005888.0,5423795.0,-98.68843996919769,
9513,국일제지(주),78130,Dec-15,,,,,,,41456781.0,35429939.0,5132189.0,41456781.0,35429939.0,5132189.0,-98.90921128931379,
9514,국일제지(주),78130,Dec-16,,,,,,,40446022.0,34349763.0,5984355.0,40446022.0,34349763.0,5984355.0,-99.86147090113981,
9515,국일제지(주),78130,Dec-17,,,,,,,43992705.0,37857027.0,5824598.0,43992705.0,37857027.0,5824598.0,-99.64518690932682,
9516,국일제지(주),78130,Dec-18,,,,48707045.0,43256968.0,5083715.0,48707045.0,43256968.0,5083715.0,48707045.0,43256968.0,5083715.0,-99.62249296552311,
9517,국일제지(주),78130,Dec-19,83852676.0,76758032.0,6370914.0,83852676.0,76758032.0,6370914.0,83852676.0,76758032.0,6085539.0,83852676.0,76758032.0,6085539.0,-99.39464443971555,-99.5665810456674
9518,국제약품(주),2720,Mar-11,132045610.0,73540856.0,50254644.0,132045610.0,73540856.0,50254644.0,131308308.0,73010175.0,50146488.0,131308308.0,73010175.0,50146488.0,-96.79655515336137,-96.77529932542897
9519,국제약품(주),2720,Dec-12,126768061.0,82361182.0,59114772.0,,,,122228356.0,78642501.0,58339151.0,122228356.0,78642501.0,58339151.0,-105.69163826421394,
9520,국제약품(주),2720,Dec-13,120461297.0,72687893.0,46726446.0,120461297.0,72687893.0,46726446.0,117282673.0,71219071.0,44181960.0,117282673.0,71219071.0,44181960.0,-99.19133056262504,-99.56354133439379
9521,국제약품(주),2720,Dec-14,122426377.0,75259686.0,48589645.0,122426377.0,75259686.0,48589645.0,117519247.0,72432588.0,46537970.0,117519247.0,72432588.0,46537970.0,-100.61368861122787,-100.577789020101
9522,국제약품(주),2720,Dec-15,117636992.0,64860724.0,50678376.0,117636992.0,64860724.0,50678376.0,111651493.0,62598319.0,47493285.0,111651493.0,62598319.0,47493285.0,-99.29653323097584,-99.10029712651672
9523,국제약품(주),2720,Dec-16,120684006.0,66903453.0,49811287.0,120684006.0,66903453.0,49811287.0,114992377.0,64556228.0,46526540.0,114992377.0,64556228.0,46526540.0,-98.27065951898427,-98.3280172844721
9524,국제약품(주),2720,Dec-17,123310224.0,71838725.0,48907323.0,123310224.0,71838725.0,48907323.0,122290581.0,70973281.0,47907749.0,122290581.0,70973281.0,47907749.0,-98.58625524544014,-98.94935050060914
9525,국제약품(주),2720,Dec-18,107681163.0,58871967.0,45522179.0,107681163.0,58871967.0,45522179.0,106305203.0,57955445.0,45370901.0,106305203.0,57955445.0,45370901.0,-98.57900348768591,-98.45007086609974
9526,국제약품(주),2720,Dec-19,111121601.0,58136153.0,47414691.0,111121601.0,58136153.0,47414691.0,108709297.0,56357991.0,46756523.0,108709297.0,56357991.0,46756523.0,-97.35875632980657,-97.42894995254242
9527,그랜드코리아레저(주),114090,Dec-11,,,,,,,524911870.0,356839993.0,30616183.0,514720870.0,346648993.0,30616183.0,-84.58992776665029,
9528,그랜드코리아레저(주),114090,Dec-12,,,,,,,502404460.0,315915514.0,40076908.0,502404460.0,315915514.0,40076908.0,-82.94354964816846,
9529,그랜드코리아레저(주),114090,Dec-13,,,,,,,561327447.0,336648069.0,33551439.0,561327447.0,336648069.0,33551439.0,-79.4822964623713,
9530,그랜드코리아레저(주),114090,Dec-14,,,,,,,540680448.0,358629749.0,34288366.0,540680448.0,358629749.0,34288366.0,-84.17281914775184,
9531,그랜드코리아레저(주),114090,Dec-15,,,,,,,505663483.0,350704971.0,36580971.0,505663483.0,350704971.0,36580971.0,-86.7430855896458,
9532,그랜드코리아레저(주),114090,Dec-16,,,,,,,548230023.0,364909691.0,32137389.0,548230023.0,364909691.0,32137389.0,-84.00649476008729,
9533,그랜드코리아레저(주),114090,Dec-17,,,,501295524.0,354922783.0,38204230.0,501295524.0,354922783.0,38204230.0,501295524.0,354922783.0,38204230.0,-87.90632989159575,
9534,그랜드코리아레저(주),114090,Dec-18,480339214.0,339769800.0,35510952.0,480339214.0,339769800.0,35510952.0,480339214.0,338685734.0,36747355.0,480339214.0,338685734.0,36747355.0,-87.74135075039932,-87.72136390281477
9535,그랜드코리아레저(주),114090,Dec-19,490752464.0,356614226.0,37335604.0,490752464.0,356614226.0,37335604.0,490752464.0,357090945.0,37299441.0,490752464.0,357090945.0,37299441.0,-89.11338683919776,-89.05816853234022
9536,그레이트리치과기유한공사,900290,Jun-16,164474872.0,107641396.0,7989978.0,170802640.0,111782635.0,8297373.0,,,,,,,,-83.20852125906114
9537,그레이트리치과기유한공사,900290,Jun-17,238723143.0,164179339.0,15483266.0,238723143.0,164179339.0,15483266.0,,,,,,,,-85.88371179412162
9538,그레이트리치과기유한공사,900290,Jun-18,305440854.0,225046769.0,16383675.0,305440854.0,225046769.0,16383675.0,,,,,,,,-88.29516007987678
9539,그레이트리치과기유한공사,900290,Jun-19,368018536.0,271123023.0,19497703.0,368018536.0,271123023.0,19497703.0,,,,,,,,-88.24883142177455
9540,그린케미칼(주),83420,Dec-11,,,,,,,177400003.0,158890652.0,5727389.0,177400003.0,158890652.0,5727389.0,-96.26278138705453,
9541,그린케미칼(주),83420,Dec-12,,,,,,,217154053.0,197290735.0,5796716.0,217154053.0,197290735.0,5796716.0,-96.65273375758716,
9542,그린케미칼(주),83420,Dec-13,,,,,,,242992607.0,224059059.0,7212651.0,242992607.0,224059059.0,7212651.0,-97.52861504020763,
9543,그린케미칼(주),83420,Dec-14,,,,,,,251617414.0,229983922.0,7427092.0,251617414.0,229983922.0,7427092.0,-97.09497460953334,
9544,그린케미칼(주),83420,Dec-15,,,,,,,219885612.0,208686659.0,8153950.0,219885612.0,208686659.0,8153950.0,-99.30276616022101,
9545,그린케미칼(주),83420,Dec-16,,,,,,,243610800.0,230363625.0,9182399.0,243610800.0,230363625.0,9182399.0,-99.15870462796154,
9546,그린케미칼(주),83420,Dec-17,,,,,,,253655651.0,240391216.0,9730803.0,253655651.0,240391216.0,9730803.0,-99.29857311857431,
9547,그린케미칼(주),83420,Dec-18,,,,,,,254122105.0,242703695.0,8053583.0,254122105.0,242703695.0,8053583.0,-99.33353844238873,
9548,그린케미칼(주),83420,Dec-19,,,,,,,231874453.0,216244886.0,7818967.0,231874453.0,216244886.0,7818967.0,-98.28691735324384,
9549,극동유화(주),14530,Dec-11,,,,,,,315587653.0,281808896.0,20091220.0,315587653.0,281808896.0,19853801.0,-97.78249830073,
9550,극동유화(주),14530,Dec-12,,,,,,,333186945.0,293930733.0,21539570.0,333186945.0,293930733.0,21539570.0,-97.2687205678152,
9551,극동유화(주),14530,Dec-13,,,,306046653.0,265672950.0,22275128.0,306046653.0,265672950.0,22275128.0,306046653.0,265672950.0,22275128.0,-96.95307482449705,
9552,극동유화(주),14530,Dec-14,291576813.0,256222531.0,22352240.0,291576813.0,256222531.0,22352240.0,286401863.0,251265405.0,22303893.0,286401863.0,251265405.0,22303893.0,-97.7083525199613,-97.7195464566139
9553,극동유화(주),14530,Dec-15,262018391.0,221072642.0,22859703.0,262018391.0,221072642.0,22859703.0,256079390.0,215849305.0,22746256.0,256079390.0,215849305.0,22746256.0,-96.46559241282463,-96.42533458040073
9554,극동유화(주),14530,Dec-16,239781642.0,200305447.0,21342437.0,231166634.0,194203852.0,20328622.0,234721664.0,195565724.0,21048269.0,226106656.0,189464129.0,20034454.0,-95.8431007300167,-95.93139010724697
9555,극동유화(주),14530,Dec-17,490067711.0,453840154.0,22622815.0,490067711.0,453840154.0,22622815.0,361599601.0,328846808.0,20498349.0,361599601.0,328846808.0,20498349.0,-98.27631558400209,-98.592414883302
9556,극동유화(주),14530,Dec-18,830880010.0,785383663.0,26939752.0,830880010.0,785383663.0,26939752.0,829436733.0,783803806.0,26634923.0,829436733.0,783803806.0,26634923.0,-98.84149714778768,-98.87070616348065
9557,극동유화(주),14530,Dec-19,795562281.0,750024149.0,28883620.0,795562281.0,750024149.0,28883620.0,792464465.0,747163511.0,28383986.0,792464465.0,747163511.0,28383986.0,-98.92111996528251,-98.94221474711443
9558,글로벌에스엠테크리미티드,900070,Dec-11,89400565.0,68612711.0,15552273.0,91855716.0,70636990.0,16388449.0,,,,,,,,-97.07315116564403
9559,글로벌에스엠테크리미티드,900070,Dec-12,82825379.0,63174777.0,15237016.0,82825379.0,63174777.0,15237016.0,,,,,,,,-97.26267463931953
9560,글로벌에스엠테크리미티드,900070,Dec-13,80729012.0,61257219.0,15679715.0,80729012.0,61257219.0,15679715.0,,,,,,,,-97.59486553932197
9561,글로벌에스엠테크리미티드,900070,Dec-14,69100639.0,51559111.0,13304039.0,69100639.0,51559111.0,13304039.0,,,,,,,,-96.83683999114119
9562,글로벌에스엠테크리미티드,900070,Dec-15,80988541.0,61790748.0,17560531.0,83729943.0,64336109.0,17784666.0,,,,,,,,-99.01280982093789
9563,글로벌에스엠테크리미티드,900070,Dec-16,109514967.0,79865347.0,23016690.0,109514967.0,79865347.0,23016690.0,,,,,,,,-96.87710755091442
9564,글로벌에스엠테크리미티드,900070,Dec-17,104699595.0,77304779.0,23579277.0,104699595.0,77304779.0,23579277.0,,,,,,,,-98.14404551070065
9565,글로벌에스엠테크리미티드,900070,Dec-18,103471394.0,77159064.0,25607611.0,103471394.0,77159064.0,25607611.0,,,,,,,,-99.6582982940943
9566,글로벌에스엠테크리미티드,900070,Dec-19,109293207.0,80791455.0,23928427.0,109293207.0,80791455.0,23928427.0,,,,,,,,-97.86306294565001
9567,글로벌텍스프리(주),204620,Dec-14,,,,,,,,,,,,,,
9568,글로벌텍스프리(주),204620,Dec-15,,,,,,,,,,,,,,
9569,글로벌텍스프리(주),204620,Dec-16,,,,,,,,,,,,,,
9570,글로벌텍스프리(주),204620,Dec-17,32962878.0,0.0,32154351.0,32962878.0,0.0,32154351.0,28128565.0,0.0,27016651.0,28128565.0,0.0,27016651.0,-97.9836619009707,-98.75835164914649
9571,글로벌텍스프리(주),204620,Dec-18,41536412.0,0.0,40840409.0,41536412.0,0.0,40840409.0,33387350.0,0.0,32704707.0,33387350.0,0.0,32704707.0,-98.96713307016606,-99.15509849548576
9572,글로벌텍스프리(주),204620,Dec-19,59766505.0,0.0,52838939.0,59766505.0,0.0,52838939.0,48398852.0,0.0,41626746.0,48398852.0,0.0,41626746.0,-92.47757732195237,-93.84792976794266
9573,글로본(주),19660,Mar-11,,,,,,,,,,,,,,
9574,글로본(주),19660,Mar-12,,,,,,,,,,,,,,
9575,글로본(주),19660,Mar-13,,,,,,,,,,,,,,
9576,글로본(주),19660,Mar-14,,,,,,,,,,,,,,
9577,글로본(주),19660,Mar-15,,,,,,,,,,,,,,
9578,글로본(주),19660,Mar-16,,,,,,,,,,,,,,
9579,글로본(주),19660,Dec-17,,,,,,,7109864.0,4094828.0,9888646.0,7109864.0,4094828.0,9888646.0,-132.58663944037687,
9580,글로본(주),19660,Dec-18,,,,,,,29814829.0,21943840.0,6279334.0,29814829.0,21943840.0,6279334.0,-97.25756415154395,
9581,글로본(주),19660,Dec-19,,,,,,,10307315.0,7658218.0,7315261.0,10307315.0,7658218.0,7315261.0,-118.45734750261404,
9582,금강공업(주),14280,Dec-11,305228403.0,263434117.0,32966476.0,305228403.0,263434117.0,32966421.0,289006169.0,250144887.0,27577196.0,289006169.0,250144887.0,27577196.0,-98.00890709785895,-98.53268195753236
9583,금강공업(주),14280,Dec-12,393382320.0,335432685.0,37555105.0,688711909.0,585532111.0,71846018.0,376902952.0,323645621.0,30738629.0,376902952.0,323645621.0,30738629.0,-96.92067604377411,-98.4849059554514
9584,금강공업(주),14280,Dec-13,694265027.0,586054549.0,76173149.0,694265027.0,586054549.0,76173149.0,424978193.0,363381755.0,39420467.0,424978193.0,363381755.0,39420467.0,-97.32103217252367,-97.63822330856954
9585,금강공업(주),14280,Dec-14,711602081.0,594544439.0,75619585.0,658637489.0,552023541.0,65657554.0,452489664.0,385592959.0,40933318.0,452489664.0,385592959.0,40933318.0,-97.04631215556078,-96.75331398292951
9586,금강공업(주),14280,Dec-15,565957188.0,463512795.0,70207642.0,565957188.0,463512795.0,70207642.0,353371950.0,291361839.0,40147416.0,353371950.0,291361839.0,40147416.0,-96.80781209348561,-97.06852715130945
9587,금강공업(주),14280,Dec-16,603160426.0,469393066.0,77438616.0,603160426.0,469393066.0,77438616.0,414980534.0,324552979.0,45943521.0,414980534.0,324552979.0,45943521.0,-94.33668559684457,-95.10181473349728
9588,금강공업(주),14280,Dec-17,613247470.0,487340243.0,79931750.0,613247470.0,487340243.0,79931750.0,436404458.0,347716337.0,49124616.0,436404458.0,347716337.0,49124616.0,-95.25187844088829,-96.10548758906823
9589,금강공업(주),14280,Dec-18,567908394.0,465489830.0,77100998.0,567908394.0,465489830.0,77100998.0,392478465.0,333288025.0,45446827.0,392478465.0,333288025.0,45446827.0,-98.217923277899,-97.720163553613
9590,금강공업(주),14280,Dec-19,549727642.0,464089077.0,83018810.0,549727642.0,464089077.0,83018810.0,321519066.0,277912949.0,46372216.0,321519066.0,277912949.0,46372216.0,-100.42831850075011,-99.76115334243516
9591,금강철강(주),53260,Dec-11,289722760.0,274202554.0,4535418.0,289722760.0,274202554.0,4535418.0,289118925.0,273495147.0,4229064.0,289118925.0,273495147.0,4229064.0,-97.9897941288646,-98.06762589187954
9592,금강철강(주),53260,Dec-12,256428227.0,242564428.0,4732574.0,256428227.0,242564428.0,4732574.0,256209766.0,242209278.0,4738237.0,256209766.0,242209278.0,4738237.0,-98.15917381110103,-98.18726073773843
9593,금강철강(주),53260,Dec-13,246772112.0,234142262.0,5861373.0,246772112.0,234142262.0,5861373.0,246531187.0,233720294.0,5654471.0,246531187.0,233720294.0,5654471.0,-98.52720017720631,-98.60952871179097
9594,금강철강(주),53260,Dec-14,200571035.0,190076301.0,6051421.0,200571035.0,190076301.0,6051421.0,200136589.0,189627699.0,5775740.0,200136589.0,189627699.0,5775740.0,-98.8033701610599,-98.87992767267481
9595,금강철강(주),53260,Dec-15,159498224.0,148828083.0,6415278.0,159498224.0,148828083.0,6415278.0,158952119.0,148309115.0,5640141.0,158952119.0,148309115.0,5640141.0,-98.40113741909892,-98.64814082320898
9596,금강철강(주),53260,Dec-16,162710392.0,152191332.0,6426010.0,162710392.0,152191332.0,6426010.0,162071107.0,151576252.0,5625188.0,162071107.0,151576252.0,5625188.0,-98.4747617526915,-98.72620705687359
9597,금강철강(주),53260,Dec-17,197209289.0,186643403.0,6940550.0,197209289.0,186643403.0,6940550.0,196478390.0,186004399.0,6028347.0,196478390.0,186004399.0,6028347.0,-98.85572288975521,-99.07231353811385
9598,금강철강(주),53260,Dec-18,195048267.0,185356252.0,8194092.0,195048267.0,185356252.0,8194092.0,193985799.0,184565248.0,6500565.0,193985799.0,184565248.0,6500565.0,-99.24166373831464,-99.61453207561773
9599,금강철강(주),53260,Dec-19,171338156.0,161681394.0,7498393.0,171338156.0,161681394.0,7498393.0,170313296.0,160952803.0,6477371.0,170313296.0,160952803.0,6477371.0,-99.14635744104838,-99.36615116930858
9600,금호건설(주),2990,Dec-11,1739467052.0,1576927536.0,83871022.0,1684784528.0,1543249005.0,90182598.0,1687757193.0,1545731877.0,82876672.0,1687757193.0,1545731877.0,90202690.0,-98.22039321720978,-97.62919319012857
9601,금호건설(주),2990,Dec-12,1499864342.0,1393847209.0,270796338.0,1499864342.0,1393847209.0,270796338.0,1499639378.0,1393674614.0,271069548.0,1499639378.0,1393674614.0,271069548.0,-105.21759710581733,-105.20710362495166
9602,금호건설(주),2990,Dec-13,1434495416.0,1328296316.0,47343638.0,1434495416.0,1328296316.0,47343589.0,1433682096.0,1328122440.0,47310651.0,1433682096.0,1328122440.0,47310651.0,-97.92642874633393,-97.90560043282699
9603,금호건설(주),2990,Dec-14,1523544063.0,1425442192.0,58286102.0,1523544063.0,1425442192.0,58286102.0,1522759522.0,1425265808.0,58262389.0,1522759522.0,1425265808.0,58262389.0,-98.69502427355657,-98.67601719188083
9604,금호건설(주),2990,Dec-15,1530988130.0,1444535317.0,65675645.0,1530988130.0,1444535317.0,65675645.0,1530257353.0,1444379637.0,65640839.0,1530257353.0,1444379637.0,65640839.0,-99.33437408887542,-99.31681000251989
9605,금호건설(주),2990,Dec-16,1353709568.0,1249742010.0,62166296.0,1353709568.0,1249742010.0,62166296.0,1352983409.0,1249587925.0,62113788.0,1352983409.0,1249587925.0,62113788.0,-98.45078521063623,-98.43183592037994
9606,금호건설(주),2990,Dec-17,1297945639.0,1188934061.0,77957144.0,1297945639.0,1188934061.0,77957144.0,1297393428.0,1188785657.0,77876599.0,1297393428.0,1188785657.0,77876599.0,-98.80146237884902,-98.7892238029625
9607,금호건설(주),2990,Dec-18,1376712465.0,1277200916.0,57255106.0,1376712465.0,1277200916.0,57255106.0,1376234626.0,1277050203.0,57189019.0,1376234626.0,1277050203.0,57189019.0,-98.4506250067313,-98.44139369417213
9608,금호건설(주),2990,Dec-19,1597734215.0,1481943775.0,60313784.0,1597734215.0,1481943775.0,60313784.0,1597271636.0,1481792398.0,60237901.0,1597271636.0,1481792398.0,60237901.0,-98.2403305529769,-98.23322288741767
9609,금호석유화학(주),11780,Dec-11,6457354166.0,5410343100.0,207961624.0,6457354166.0,5410343100.0,207961624.0,5292118911.0,4458998257.0,167332577.0,5292118911.0,4458998257.0,167332577.0,-93.28737762334652,-93.05172951933226
9610,금호석유화학(주),11780,Dec-12,5883690067.0,5480613208.0,179274074.0,,,,4872724692.0,4505385253.0,152555668.0,4872724692.0,4505385253.0,152555668.0,-97.74639275239043,
9611,금호석유화학(주),11780,Dec-13,5132132486.0,4817739012.0,180164452.0,5132132486.0,4817739012.0,180164452.0,4193220007.0,3875961590.0,156798057.0,4193220007.0,3875961590.0,156798057.0,-98.04934650036517,-98.67494031943687
9612,금호석유화학(주),11780,Dec-14,4765671058.0,4418681423.0,162124645.0,4765671058.0,4418681423.0,162124645.0,3766992357.0,3437177308.0,141425538.0,3766992357.0,3437177308.0,141425538.0,-97.43534042111305,-98.02208909830054
9613,금호석유화학(주),11780,Dec-15,3934509038.0,3600583121.0,169975890.0,3934509038.0,3600583121.0,169975890.0,3159552412.0,2867846406.0,147406908.0,3159552412.0,2867846406.0,147406908.0,-97.6630989799014,-97.87217937651728
9614,금호석유화학(주),11780,Dec-16,3970435497.0,3637513283.0,175845506.0,3970435497.0,3637513283.0,175845506.0,3138617263.0,2858105087.0,147262108.0,3138617263.0,2858105087.0,147262108.0,-97.83121085492824,-97.98200334915686
9615,금호석유화학(주),11780,Dec-17,5064779318.0,4636527054.0,165625834.0,5064779318.0,4636527054.0,165625834.0,3926050763.0,3567607806.0,142091853.0,3926050763.0,3567607806.0,142091853.0,-97.16660325386418,-97.3383172751476
9616,금호석유화학(주),11780,Dec-18,5584910609.0,4854225738.0,176051789.0,5584910609.0,4854225738.0,176051789.0,3899573264.0,3464660136.0,149847961.0,3899573264.0,3464660136.0,149847961.0,-96.20625392107729,-94.77509889703192
9617,금호석유화학(주),11780,Dec-19,4977931638.0,4412486023.0,197686738.0,4961472534.0,4399060378.0,197042502.0,3699122524.0,3242267118.0,156933542.0,3682663420.0,3228841473.0,156289306.0,-95.75649975713165,-96.15217394506452
9618,금호전기(주),1210,Dec-11,315293392.0,252208177.0,52596714.0,315293392.0,252208177.0,57877792.0,252556751.0,213929892.0,30131788.0,252556751.0,213929892.0,30179498.0,-98.28958120984535,-98.32285782773059
9619,금호전기(주),1210,Dec-12,379789500.0,337931762.0,56093466.0,379789500.0,337931762.0,56093466.0,201236199.0,174853355.0,31016237.0,201236199.0,174853355.0,31016237.0,-101.13812996582993,-101.83968170737634
9620,금호전기(주),1210,Dec-13,386720348.0,343926934.0,47370889.0,386720348.0,343926934.0,47370889.0,163017831.0,145174417.0,28143623.0,163017831.0,145174417.0,28143623.0,-103.06247709153806,-100.58835065434481
9621,금호전기(주),1210,Dec-14,447530899.0,393962682.0,48748322.0,447530899.0,393962682.0,48748322.0,160014373.0,142612885.0,26226743.0,160014373.0,142612885.0,26226743.0,-102.68363923600248,-99.45858592099995
9622,금호전기(주),1210,Dec-15,396261336.0,355915518.0,52938767.0,396261336.0,355915518.0,52938767.0,94204691.0,85181756.0,27594401.0,94204691.0,85181756.0,27594401.0,-108.9725528615092,-101.56411683881612
9623,금호전기(주),1210,Dec-16,415189782.0,364306744.0,43499932.0,415189782.0,364306744.0,43499932.0,80856420.0,64172908.0,18440219.0,80856420.0,64172908.0,18440219.0,-101.07463869096058,-99.10289941976883
9624,금호전기(주),1210,Dec-17,338670380.0,298770262.0,41114009.0,101392287.0,82949723.0,26188334.0,73309553.0,54164674.0,20519155.0,73309553.0,54164674.0,20519155.0,-100.92860638862892,-100.57658719258066
9625,금호전기(주),1210,Dec-18,77296233.0,91808501.0,33287606.0,63614899.0,60079998.0,27808430.0,64766878.0,51708957.0,45255376.0,64766878.0,51708957.0,45255376.0,-119.90800340943468,-131.55037908837474
