,회사명,거래소코드,회계년도,부가가치(IFRS연결),기계장치(IFRS연결),부가가치(IFRS개별),기계장치(IFRS개별),기계투자효율(개별),기계투자효율(연결)
5882,(주)이스타코,15020,Dec-15,9570.41,0.0,5992.85,0.0,inf,inf
5883,(주)이스타코,15020,Dec-16,-8.77,0.0,-2375.61,0.0,-inf,-inf
5884,(주)이스타코,15020,Dec-17,7473.87,0.0,5536.42,0.0,inf,inf
5885,(주)이스타코,15020,Dec-18,5741.6,0.0,-1101.56,0.0,-inf,inf
5886,(주)이스타코,15020,Dec-19,,,14780.87,0.0,inf,
5887,(주)이스트소프트,47560,Dec-11,29992.04,0.0,31672.69,0.0,inf,inf
5888,(주)이스트소프트,47560,Dec-12,18084.1,0.0,17822.01,0.0,inf,inf
5889,(주)이스트소프트,47560,Dec-13,24005.74,0.0,15551.06,0.0,inf,inf
5890,(주)이스트소프트,47560,Dec-14,26819.92,0.0,17278.78,0.0,inf,inf
5891,(주)이스트소프트,47560,Dec-15,28745.25,0.0,15379.15,0.0,inf,inf
5892,(주)이스트소프트,47560,Dec-16,33948.68,0.0,10552.81,0.0,inf,inf
5893,(주)이스트소프트,47560,Dec-17,29188.32,0.0,10028.19,0.0,inf,inf
5894,(주)이스트소프트,47560,Dec-18,42041.09,0.0,10817.47,0.0,inf,inf
5895,(주)이스트소프트,47560,Dec-19,28743.65,0.0,9278.8,0.0,inf,inf
5896,(주)이아이디,93230,Dec-11,-10726.22,18316390.0,-15671.85,10009436.0,-15.657075983102345,-5.856077534929098
5897,(주)이아이디,93230,Dec-12,-8185.43,7689898.0,-25170.59,7689898.0,-32.732020632783424,-10.644393462696124
5898,(주)이아이디,93230,Dec-13,,,-11821.91,639400.0,-184.89067876133876,
5899,(주)이아이디,93230,Dec-14,-17305.88,1234046.0,-16701.54,1121046.0,-148.98175453995643,-140.23691175207406
5900,(주)이아이디,93230,Dec-15,3369.11,379301.0,-41.51,113000.0,-3.6734513274336287,88.82417921386973
5901,(주)이아이디,93230,Dec-16,-8475.54,113000.0,-11815.39,113000.0,-1045.6097345132744,-750.0477876106196
5902,(주)이아이디,93230,Dec-17,3784.26,113000.0,3992.22,113000.0,353.2938053097345,334.8902654867257
5903,(주)이아이디,93230,Dec-18,-1321.79,113000.0,-4751.21,113000.0,-420.4610619469027,-116.97256637168141
5904,(주)이아이디,93230,Dec-19,10987.93,1654927.0,3202.74,113000.0,283.4283185840708,66.39525489643954
5905,(주)이엔에프테크놀로지,102710,Dec-11,30664.48,16100188.0,32752.03,15206456.0,21.538240073821278,19.046038468619127
5906,(주)이엔에프테크놀로지,102710,Dec-12,39119.44,18602661.0,42409.76,16155447.0,26.25105947238724,21.028948492906473
5907,(주)이엔에프테크놀로지,102710,Dec-13,37582.85,35872892.0,35162.1,20480136.0,17.168880128530397,10.476671353957189
5908,(주)이엔에프테크놀로지,102710,Dec-14,45479.08,39614932.0,43992.46,20868273.0,21.081025727428425,11.480287281573524
5909,(주)이엔에프테크놀로지,102710,Dec-15,78888.59,40299023.0,58674.22,20759109.0,28.264324832053244,19.5758070859435
5910,(주)이엔에프테크놀로지,102710,Dec-16,76190.89,36678398.0,58514.77,24498567.0,23.88497661924471,20.772687509416304
5911,(주)이엔에프테크놀로지,102710,Dec-17,86109.08,28473669.0,65088.87,21393410.0,30.424728923532996,30.2416523841729
5912,(주)이엔에프테크놀로지,102710,Dec-18,81736.48,41936014.0,71559.06,33397394.0,21.426540046807244,19.49076037603383
5913,(주)이엔에프테크놀로지,102710,Dec-19,118672.1,44699299.0,101089.41,39072648.0,25.872167660610053,26.548984582509895
5914,(주)이엔코퍼레이션,66980,Dec-11,-1430.2,2974441.0,-1341.11,2974441.0,-4.508779969076542,-4.808298433218209
5915,(주)이엔코퍼레이션,66980,Dec-12,-1345.12,6272020.0,-3613.79,5684778.0,-6.356958882123454,-2.1446360183800435
5916,(주)이엔코퍼레이션,66980,Dec-13,14172.31,8860140.0,6836.48,8343349.0,8.193927881957233,15.995582462579597
5917,(주)이엔코퍼레이션,66980,Dec-14,-7018.01,11066283.0,-10733.57,6879785.0,-15.60160673625702,-6.341795162838326
5918,(주)이엔코퍼레이션,66980,Dec-15,5960.88,9038987.0,-3576.11,2904563.0,-12.312041432738763,6.594632783518772
5919,(주)이엔코퍼레이션,66980,Dec-16,5641.97,4218224.0,4228.8,0.0,inf,13.37522616153149
5920,(주)이엔코퍼레이션,66980,Dec-17,22515.23,3595863.0,9352.89,0.0,inf,62.61425977574785
5921,(주)이엔코퍼레이션,66980,Dec-18,47082.86,0.0,-3844.49,0.0,-inf,inf
5922,(주)이엔코퍼레이션,66980,Dec-19,44445.23,0.0,12448.45,0.0,inf,inf
5923,(주)이엔플러스,74610,Dec-11,-454.98,1783812.0,-2021.87,64024.0,-315.7987629638885,-2.5506051086101005
5924,(주)이엔플러스,74610,Dec-12,-606.3,961240.0,-3153.42,64024.0,-492.53717355991506,-6.307477841121884
5925,(주)이엔플러스,74610,Dec-13,888.91,762085.0,-772.14,64024.0,-120.60164938148195,11.66418444136809
5926,(주)이엔플러스,74610,Dec-14,2815.63,785112.0,1617.53,64024.0,252.64432087967012,35.862781361130644
5927,(주)이엔플러스,74610,Dec-15,2219.32,758163.0,1219.35,64024.0,190.4520179932525,29.27233325815162
5928,(주)이엔플러스,74610,Dec-16,5969.34,71831.0,5893.96,64024.0,920.5860302386606,831.025601759686
5929,(주)이엔플러스,74610,Dec-17,-6500.95,857831.0,-4529.14,99999.0,-452.91852918529185,-75.78357508646808
5930,(주)이엔플러스,74610,Dec-18,3932.62,2270258.0,8556.97,99999.0,855.7055570555704,17.322348385073415
5931,(주)이엔플러스,74610,Dec-19,-18028.59,2576202.0,-27311.5,111129.0,-2457.639320069469,-69.98127476028665
5932,(주)이엘피,63760,Dec-17,24081.85,570055.0,23982.05,382657.0,626.7244555829371,422.4478339809317
5933,(주)이엘피,63760,Dec-18,24109.45,625816.0,23122.54,410659.0,563.0593752967791,385.24821992406714
5934,(주)이엘피,63760,Dec-19,12895.19,714909.0,13735.88,479849.0,286.2542174725799,180.37526454415877
5935,(주)이엠넷,123570,Dec-11,5967.74,0.0,6054.78,0.0,inf,inf
5936,(주)이엠넷,123570,Dec-12,6953.34,0.0,6695.35,0.0,inf,inf
5937,(주)이엠넷,123570,Dec-13,24674.76,0.0,24055.47,0.0,inf,inf
5938,(주)이엠넷,123570,Dec-14,23345.48,0.0,16488.99,0.0,inf,inf
5939,(주)이엠넷,123570,Dec-15,21755.48,0.0,15605.93,0.0,inf,inf
5940,(주)이엠넷,123570,Dec-16,23411.4,0.0,14870.68,0.0,inf,inf
5941,(주)이엠넷,123570,Dec-17,24711.98,0.0,17119.2,0.0,inf,inf
5942,(주)이엠넷,123570,Dec-18,6265.1,0.0,9124.63,0.0,inf,inf
5943,(주)이엠넷,123570,Dec-19,33334.96,0.0,22276.06,0.0,inf,inf
5944,(주)이엠앤아이,83470,Dec-11,13532.66,29144627.0,460.33,8934541.0,0.5152251246034911,4.643277815838919
5945,(주)이엠앤아이,83470,Dec-12,22771.11,13978758.0,9664.11,3265484.0,29.59472470237184,16.289794844434677
5946,(주)이엠앤아이,83470,Dec-13,17596.4,31210901.0,11101.56,8495423.0,13.067695393154644,5.637901962522647
5947,(주)이엠앤아이,83470,Dec-14,32036.78,33988729.0,14562.83,9697065.0,15.017770840970954,9.425706974803322
5948,(주)이엠앤아이,83470,Dec-15,31051.79,38746094.0,15336.27,10066332.0,15.235211793133786,8.014172989927708
5949,(주)이엠앤아이,83470,Dec-16,20992.37,38460780.0,12452.25,9088249.0,13.701484191289213,5.45812383420201
5950,(주)이엠앤아이,83470,Dec-17,-11685.69,38208675.0,-18372.22,9118774.0,-20.14768652013966,-3.0583866098471093
5951,(주)이엠앤아이,83470,Dec-18,-30650.43,37847672.0,-61513.82,8651745.0,-71.09989950004305,-8.098365997253412
5952,(주)이엠앤아이,83470,Dec-19,38638.15,400024.0,31960.82,0.0,inf,965.895796252225
5953,(주)이엠텍,91120,Dec-11,36240.17,17459137.0,5169.75,2579892.0,20.03862952402659,20.757137079570427
5954,(주)이엠텍,91120,Dec-12,77207.09,23007663.0,30390.72,3784358.0,80.30614439754379,33.55711964313803
5955,(주)이엠텍,91120,Dec-13,74333.73,31221682.0,36554.05,5769531.0,63.35705623212702,23.808368171836484
5956,(주)이엠텍,91120,Dec-14,62703.04,49173839.0,30570.71,6845483.0,44.65822207140095,12.751300544177566
5957,(주)이엠텍,91120,Dec-15,74387.87,60705379.0,27246.18,7380912.0,36.91438131222809,12.253917399972085
5958,(주)이엠텍,91120,Dec-16,81793.29,69776868.0,24323.06,8168361.0,29.77716092616377,11.722121147655981
5959,(주)이엠텍,91120,Dec-17,70753.46,73878154.0,18546.8,9716351.0,19.088235902552306,9.577047634406242
5960,(주)이엠텍,91120,Dec-18,100482.87,88500418.0,55179.56,12090671.0,45.63812876886651,11.353942983636529
5961,(주)이엠텍,91120,Dec-19,82385.74,103812870.0,20236.95,14057113.0,14.396234845661409,7.9359852010641845
5962,(주)이오테크닉스,39030,Dec-11,40877.8,54259843.0,27971.88,4255682.0,65.72831334672092,7.533711441074388
5963,(주)이오테크닉스,39030,Dec-12,65357.74,55818307.0,45566.86,829157.0,549.5564772413427,11.709015108609439
5964,(주)이오테크닉스,39030,Dec-13,85952.05,111701422.0,53157.86,4269417.0,124.50847504471922,7.6948035630199945
5965,(주)이오테크닉스,39030,Dec-14,90758.55,114381109.0,68952.06,3917597.0,176.00600572238542,7.934749959453531
5966,(주)이오테크닉스,39030,Dec-15,79670.39,117233069.0,52989.42,3917597.0,135.26000760159863,6.795897324840997
5967,(주)이오테크닉스,39030,Dec-16,68495.48,120403749.0,31981.63,5660987.0,56.49479498893037,5.688816217840526
5968,(주)이오테크닉스,39030,Dec-17,97809.52,124309412.0,49693.32,9891636.0,50.237715985505325,7.8682312486523545
5969,(주)이오테크닉스,39030,Dec-18,81797.35,121290203.0,34798.28,19782677.0,17.59027860587321,6.7439371010039455
5970,(주)이오테크닉스,39030,Dec-19,67337.83,103288398.0,38451.9,19793677.0,19.426355194135986,6.519399206869295
5971,(주)이원,17940,Dec-11,285757.28,109549964.0,194432.33,100626361.0,19.322206235799385,26.084653026449196
5972,(주)이원,17940,Dec-12,323828.96,111292865.0,205376.31,103268961.0,19.88751586258334,29.097009947582897
5973,(주)이원,17940,Dec-13,250865.56,115185423.0,184208.64,107036729.0,17.20985326448083,21.779280178534396
5974,(주)이원,17940,Dec-14,249400.71,118588068.0,154751.55,110378654.0,14.020061342657792,21.030843507797094
5975,(주)이원,17940,Dec-15,214386.37,123839927.0,205729.41,115067156.0,17.879073156201063,17.31157108966965
5976,(주)이원,17940,Dec-16,163002.36,126377234.0,164993.13,117602798.0,14.02969425948522,12.898079411992827
5977,(주)이원,17940,Dec-17,301518.23,127895272.0,191105.25,120104594.0,15.911568711518228,23.575400817005963
5978,(주)이원,17940,Dec-18,294963.15,145091071.0,204844.12,135900642.0,15.07307964005056,20.329517727524394
5979,(주)이원,17940,Dec-19,233140.22,154977439.0,238843.22,145644405.0,16.399065930476354,15.043494169496505
5980,(주)이월드,84680,Dec-11,10752.51,724750.0,10752.51,724750.0,148.36164194549846,148.36164194549846
5981,(주)이월드,84680,Dec-12,8604.19,724750.0,10308.66,724750.0,142.237461193515,118.71942048982407
5982,(주)이월드,84680,Dec-13,10962.6,724750.0,6212.24,724750.0,85.71562607795792,151.26043463263196
5983,(주)이월드,84680,Dec-14,,,13575.94,724750.0,187.31893756467747,
5984,(주)이월드,84680,Dec-15,,,16249.22,789750.0,205.75144032921813,
5985,(주)이월드,84680,Dec-16,,,20836.98,724750.0,287.5057606071059,
5986,(주)이월드,84680,Dec-17,,,23258.19,768117.0,302.7948867164768,
5987,(주)이월드,84680,Dec-18,,,22904.86,768118.0,298.19454823347456,
5988,(주)이월드,84680,Dec-19,,,39368.03,768118.0,512.5258098365096,
5989,(주)이즈미디어,181340,Dec-17,12829.14,710529.0,10235.41,710529.0,144.0533743168822,180.5575845602361
5990,(주)이즈미디어,181340,Dec-18,16990.97,710529.0,15101.41,710529.0,212.53756004329168,239.13126698558398
5991,(주)이즈미디어,181340,Dec-19,15928.78,1678229.0,13762.93,1678229.0,82.0086531695019,94.91422207577153
5992,(주)이지,37370,Dec-11,20271.97,22942890.0,8270.34,10657867.0,7.759845379943285,8.8358397743266
5993,(주)이지,37370,Dec-12,21601.0,22185961.0,12611.27,9342938.0,13.498184404092159,9.736337317098863
5994,(주)이지,37370,Dec-13,30227.96,22687423.0,13403.07,9387038.0,14.278273934759826,13.323663952490328
5995,(주)이지,37370,Dec-14,26222.59,23452193.0,10857.93,9536426.0,11.385743464060855,11.18129549761082
5996,(주)이지,37370,Dec-15,20054.07,24068708.0,9695.17,10096541.0,9.60246682502453,8.332009345910881
5997,(주)이지,37370,Dec-16,25015.57,21703989.0,7622.94,7301159.0,10.440725917624858,11.525793714694565
5998,(주)이지,37370,Dec-17,24060.61,22088362.0,6964.66,8116050.0,8.581341908933533,10.89289011109108
5999,(주)이지,37370,Dec-18,-1250.26,18555537.0,-10327.39,4615175.0,-22.377027956686366,-0.6737934881647456
6000,(주)이지,37370,Dec-19,17042.74,18733237.0,9910.09,4792875.0,20.67671282893879,9.097594825710049
6001,(주)이지홀딩스,35810,Dec-11,112760.24,95569688.0,26207.36,13806386.0,18.982056564259466,11.79874522557822
6002,(주)이지홀딩스,35810,Dec-12,157539.43,116331791.0,33578.55,11903381.0,28.209254160645624,13.54225088823742
6003,(주)이지홀딩스,35810,Dec-13,194850.71,185965348.0,32420.05,15137500.0,21.417043765483072,10.477796648437966
6004,(주)이지홀딩스,35810,Dec-14,213740.31,197838641.0,36538.15,15515538.0,23.54939287313144,10.80376962354892
6005,(주)이지홀딩스,35810,Dec-15,220488.88,225312739.0,36341.97,17902125.0,20.30036657659356,9.785903849848454
6006,(주)이지홀딩스,35810,Dec-16,259847.51,242665751.0,42256.15,21133555.0,19.99481393452261,10.708042190922939
6007,(주)이지홀딩스,35810,Dec-17,288063.55,255086906.0,37517.82,24379855.0,15.388861008402225,11.292761142353578
6008,(주)이지홀딩스,35810,Dec-18,277753.05,286633443.0,26829.85,27494918.0,9.758112390078777,9.690182942120959
6009,(주)이지홀딩스,35810,Dec-19,258591.48,309533443.0,43327.84,29606418.0,14.634610644219102,8.354233955908926
6010,(주)이큐셀,160600,Dec-15,15608.38,1229272.0,15496.76,1229272.0,126.06453250379086,126.97254960659643
6011,(주)이큐셀,160600,Dec-16,8833.94,1314272.0,8986.73,1314272.0,68.37800698789901,67.21546224830172
6012,(주)이큐셀,160600,Dec-17,10158.46,1606172.0,10271.36,1606172.0,63.94931551539935,63.24640200426853
6013,(주)이큐셀,160600,Dec-18,21955.75,1993162.0,19970.42,1652072.0,120.88105118905229,110.15537121418129
6014,(주)이큐셀,160600,Dec-19,-20115.98,2005172.0,-21184.89,1656872.0,-127.86075206775176,-100.32047126131822
6015,(주)이크레더블,92130,Sep-11,6411.58,0.0,6411.58,0.0,inf,inf
6016,(주)이크레더블,92130,Sep-12,6395.95,0.0,6173.87,0.0,inf,inf
6017,(주)이크레더블,92130,Dec-13,16535.57,0.0,14337.09,0.0,inf,inf
6018,(주)이크레더블,92130,Dec-14,17837.43,0.0,15476.99,0.0,inf,inf
6019,(주)이크레더블,92130,Dec-15,22172.14,0.0,19954.87,0.0,inf,inf
6020,(주)이크레더블,92130,Dec-16,27890.56,0.0,25997.55,0.0,inf,inf
6021,(주)이크레더블,92130,Dec-17,30058.25,0.0,28352.85,0.0,inf,inf
6022,(주)이크레더블,92130,Dec-18,33032.01,0.0,31378.43,0.0,inf,inf
6023,(주)이크레더블,92130,Dec-19,36202.25,0.0,34489.05,0.0,inf,inf
6024,(주)이퓨쳐,134060,Dec-11,,,2396.61,240581.0,99.61759241170334,
6025,(주)이퓨쳐,134060,Dec-12,,,3232.85,28018.0,1153.8475265900493,
6026,(주)이퓨쳐,134060,Dec-13,,,3377.91,28018.0,1205.6213862516954,
6027,(주)이퓨쳐,134060,Dec-14,,,3138.1,25482.0,1231.4967427988383,
6028,(주)이퓨쳐,134060,Dec-15,,,3040.24,25482.0,1193.0931638018994,
6029,(주)이퓨쳐,134060,Dec-16,,,3573.43,24212.0,1475.8921196101107,
6030,(주)이퓨쳐,134060,Dec-17,,,3346.03,23712.0,1411.1125168690958,
6031,(주)이퓨쳐,134060,Dec-18,,,4333.1,23712.0,1827.3869770580297,
6032,(주)이퓨쳐,134060,Dec-19,,,5182.58,15729.0,3294.920211075084,
6033,(주)인디에프,14990,Dec-11,20032.24,114862.0,18964.28,114862.0,1651.0490849889432,1744.0267451376435
6034,(주)인디에프,14990,Dec-12,23057.11,147685.0,22206.41,147685.0,1503.6334089447134,1561.235738226631
6035,(주)인디에프,14990,Dec-13,23045.53,134585.0,22879.21,134585.0,1699.9821674034997,1712.3401567782441
6036,(주)인디에프,14990,Dec-14,16799.59,308309.0,16364.81,308309.0,530.7924841636151,544.8945700579613
6037,(주)인디에프,14990,Dec-15,17239.75,387909.0,16949.67,387909.0,436.94964540652575,444.4276879371193
6038,(주)인디에프,14990,Dec-16,11428.65,387909.0,11120.3,387909.0,286.67290524324005,294.62193452588104
6039,(주)인디에프,14990,Dec-17,21123.38,387909.0,20741.6,387909.0,534.7027266704304,544.5447256959751
6040,(주)인디에프,14990,Dec-18,19870.68,387909.0,19477.12,387909.0,502.10539069730277,512.2510691940636
6041,(주)인디에프,14990,Dec-19,22899.19,374971.0,22466.9,374971.0,599.1636686570428,610.6922935373669
6042,(주)인바디,41830,Dec-11,15195.45,941703.0,9960.12,380137.0,262.01395812562316,161.36138464038027
6043,(주)인바디,41830,Dec-12,15971.39,1067277.0,9713.07,522508.0,185.8932303428847,149.64615559034814
6044,(주)인바디,41830,Dec-13,17278.85,1067277.0,12236.79,522507.0,234.1938002744461,161.89658354860077
6045,(주)인바디,41830,Dec-14,23736.66,1165417.0,16715.73,615668.0,271.50558417848583,203.67525100457607
6046,(주)인바디,41830,Dec-15,36921.04,1182141.0,26193.78,654680.0,400.10050711798135,312.3234876381075
6047,(주)인바디,41830,Dec-16,44060.07,1743141.0,31343.42,694681.0,451.1915541090083,252.76251318740134
6048,(주)인바디,41830,Dec-17,49477.06,1957247.0,33482.27,827537.0,404.6014860966941,252.78904502088903
6049,(주)인바디,41830,Dec-18,56803.88,2042090.0,37900.55,902050.0,420.1601906767918,278.1654089682629
6050,(주)인바디,41830,Dec-19,69050.55,2100351.0,43752.13,930811.0,470.04311294129525,328.75719344052493
6051,(주)인바이오젠,101140,Dec-11,,,2686.04,0.0,inf,
6052,(주)인바이오젠,101140,Dec-12,,,18.01,0.0,inf,
6053,(주)인바이오젠,101140,Dec-13,,,21.03,0.0,inf,
6054,(주)인바이오젠,101140,Dec-14,,,-127.41,0.0,-inf,
6055,(주)인바이오젠,101140,Dec-15,,,-4769.78,0.0,-inf,
6056,(주)인바이오젠,101140,Dec-16,,,-690.8,0.0,-inf,
6057,(주)인바이오젠,101140,Dec-17,,,-577.99,0.0,-inf,
6058,(주)인바이오젠,101140,Dec-18,,,2090.68,0.0,inf,
6059,(주)인바이오젠,101140,Dec-19,,,18080.29,0.0,inf,
6060,(주)인산가,277410,Dec-17,,,,,,
6061,(주)인산가,277410,Dec-18,8544.06,1777480.0,7550.34,1589217.0,47.50981143544274,48.068388955149985
6062,(주)인산가,277410,Dec-19,14696.53,1953289.0,13301.86,1750395.0,75.99347575832883,75.2399158547455
6063,(주)인성정보,33230,Dec-11,27507.84,0.0,12494.42,0.0,inf,inf
6064,(주)인성정보,33230,Dec-12,26639.15,0.0,11966.23,0.0,inf,inf
6065,(주)인성정보,33230,Dec-13,29201.37,0.0,14612.05,0.0,inf,inf
6066,(주)인성정보,33230,Dec-14,24551.7,0.0,12669.93,0.0,inf,inf
6067,(주)인성정보,33230,Dec-15,17594.28,0.0,8456.86,0.0,inf,inf
6068,(주)인성정보,33230,Dec-16,27422.38,0.0,15828.74,0.0,inf,inf
6069,(주)인성정보,33230,Dec-17,24359.92,0.0,11555.64,0.0,inf,inf
6070,(주)인성정보,33230,Dec-18,28851.95,0.0,17078.57,0.0,inf,inf
6071,(주)인성정보,33230,Dec-19,28453.58,0.0,15651.54,0.0,inf,inf
6072,(주)인스코비,6490,Dec-11,,,-1755.03,0.0,-inf,
6073,(주)인스코비,6490,Dec-12,,,-5505.56,43667.0,-1260.8056427050176,
6074,(주)인스코비,6490,Dec-13,-2609.38,105958.0,-2395.56,105958.0,-226.08580758413711,-246.26550142509296
6075,(주)인스코비,6490,Dec-14,-4372.86,717540.0,-4173.58,717540.0,-58.16511971458037,-60.94238648716447
6076,(주)인스코비,6490,Dec-15,-18488.77,114113.0,-17557.71,114113.0,-1538.6248718375646,-1620.215926318649
6077,(주)인스코비,6490,Dec-16,2657.51,85145.0,-1564.75,85145.0,-183.7747372129896,312.1158024546362
6078,(주)인스코비,6490,Dec-17,8283.48,200222.0,888.21,200222.0,44.36125900250722,413.7147765979763
6079,(주)인스코비,6490,Dec-18,2242.54,112232.0,-4670.02,112232.0,-416.1041414213416,199.81288758999216
6080,(주)인스코비,6490,Dec-19,-14343.29,212232.0,-19088.08,112232.0,-1700.769833915461,-675.8306947114479
6081,(주)인지디스플레이,37330,Dec-11,88460.74,100347668.0,45047.91,50172683.0,8.978573061360901,8.815425586173063
6082,(주)인지디스플레이,37330,Dec-12,72550.46,80309671.0,36539.61,29862082.0,12.236122719105788,9.033838527367397
6083,(주)인지디스플레이,37330,Dec-13,35322.47,90555293.0,18597.67,36159096.0,5.143289533565772,3.900652168393956
6084,(주)인지디스플레이,37330,Dec-14,61001.8,94087059.0,23028.47,37725583.0,6.104205202077328,6.483548391070444
6085,(주)인지디스플레이,37330,Dec-15,55922.01,89651508.0,12339.39,38154633.0,3.2340476188042486,6.237709911137245
6086,(주)인지디스플레이,37330,Dec-16,60312.72,97532824.0,13905.62,28097400.0,4.949077138809996,6.183838171239664
6087,(주)인지디스플레이,37330,Dec-17,51055.83,102758703.0,12723.63,24508290.0,5.191561712383851,4.968516389312543
6088,(주)인지디스플레이,37330,Dec-18,66088.78,106881144.0,18738.68,19340491.0,9.688833649569704,6.183390028085777
6089,(주)인지디스플레이,37330,Dec-19,87971.31,220407502.0,27930.6,140206090.0,1.9921103284457902,3.991302891314471
6090,(주)인콘,83640,Dec-11,8083.56,233353.0,5882.52,154510.0,380.7209889327551,346.4090883768368
6091,(주)인콘,83640,Dec-12,8292.94,290062.0,9458.38,290062.0,326.0813205452627,285.90232433066035
6092,(주)인콘,83640,Dec-13,11071.71,321861.0,11071.71,321861.0,343.99041822401597,343.99041822401597
6093,(주)인콘,83640,Dec-14,,,8756.63,328661.0,266.43349834632033,
6094,(주)인콘,83640,Dec-15,7945.45,324300.0,7974.97,324300.0,245.9133518347209,245.0030835646007
6095,(주)인콘,83640,Dec-16,4979.26,324300.0,5046.33,324300.0,155.6068455134135,153.5386987357385
6096,(주)인콘,83640,Dec-17,6764.93,324300.0,6513.35,324300.0,200.84335491828554,208.60098674067223
6097,(주)인콘,83640,Dec-18,5814.02,324300.0,4642.99,324300.0,143.1695960530373,179.2790625963614
6098,(주)인콘,83640,Dec-19,-9149.88,195000.0,-1200.02,195000.0,-61.53948717948718,-469.22461538461533
6099,(주)인터로조,119610,Dec-11,,,14720.76,12566055.0,11.714702824394768,
6100,(주)인터로조,119610,Dec-12,,,18768.79,20688315.0,9.072169483111601,
6101,(주)인터로조,119610,Dec-13,,,25307.68,23561305.0,10.741204699824564,
6102,(주)인터로조,119610,Dec-14,,,25452.44,25898084.0,9.82792394989529,
6103,(주)인터로조,119610,Dec-15,,,35279.42,29444145.0,11.981811664084658,
6104,(주)인터로조,119610,Dec-16,47581.44,33345965.0,47590.23,33345965.0,14.271660754157212,14.269024753069825
6105,(주)인터로조,119610,Dec-17,51678.89,36155705.0,51242.74,36155705.0,14.172795137033006,14.293426168843892
6106,(주)인터로조,119610,Dec-18,47953.7,41219418.0,47369.91,41219419.0,11.49213432629897,11.633764455383625
6107,(주)인터로조,119610,Dec-19,56569.27,54777099.0,55881.77,54777099.0,10.201666576026598,10.327175230656154
6108,(주)인터플렉스,51370,Dec-11,,,87306.95,130306337.0,6.700130784890377,
6109,(주)인터플렉스,51370,Dec-12,,,145326.02,239156721.0,6.076601961773844,
6110,(주)인터플렉스,51370,Dec-13,,,129186.18,329154629.0,3.924786972994385,
6111,(주)인터플렉스,51370,Dec-14,,,49775.22,333423461.0,1.4928529579386736,
6112,(주)인터플렉스,51370,Dec-15,14827.14,415534865.0,530.3,330526503.0,0.016044099192856556,0.3568206003604535
6113,(주)인터플렉스,51370,Dec-16,34683.15,400971688.0,4465.09,313445724.0,0.14245177579771354,0.8649775292863071
6114,(주)인터플렉스,51370,Dec-17,142053.64,388749889.0,96015.23,301982371.0,3.179497852210717,3.654113969406176
6115,(주)인터플렉스,51370,Dec-18,8912.27,311897804.0,-22546.1,302879437.0,-0.7443919013888025,0.28574327506326397
6116,(주)인터플렉스,51370,Dec-19,40382.76,313154423.0,26595.02,303889670.0,0.8751538017070472,1.2895478088138004
6117,(주)인텍플러스,64290,Dec-11,,,12871.76,1036475.0,124.18784823560627,
6118,(주)인텍플러스,64290,Dec-12,,,12530.68,1036475.0,120.89707904194505,
6119,(주)인텍플러스,64290,Dec-13,,,3024.49,1036475.0,29.180539810415105,
6120,(주)인텍플러스,64290,Dec-14,,,4762.4,728395.0,65.3821072357718,
6121,(주)인텍플러스,64290,Dec-15,,,9189.22,1065595.0,86.23557730657518,
6122,(주)인텍플러스,64290,Dec-16,,,5513.22,1065595.0,51.73841844227872,
6123,(주)인텍플러스,64290,Dec-17,9402.77,1192091.0,9607.76,1192091.0,80.59586055091432,78.87627706274102
6124,(주)인텍플러스,64290,Dec-18,4668.1,1192092.0,4094.46,1192091.0,34.34687452551861,39.15889042120911
6125,(주)인텍플러스,64290,Dec-19,17189.02,1192092.0,17071.81,1192091.0,143.20894965233362,144.19205900215755
6126,(주)인텔리안테크놀로지스,189300,Dec-16,28183.16,330617.0,22075.69,330617.0,667.7118841438886,852.4413445164647
6127,(주)인텔리안테크놀로지스,189300,Dec-17,27011.09,900870.0,19541.71,898763.0,217.42895513055169,299.8333832850467
6128,(주)인텔리안테크놀로지스,189300,Dec-18,40600.91,1433989.0,31669.33,912263.0,347.1513149168606,283.13264606632276
6129,(주)인텔리안테크놀로지스,189300,Dec-19,44022.78,5191471.0,27646.92,3625451.0,76.2578779853872,84.79827779063005
6130,(주)인트로메딕,150840,Dec-13,4757.51,0.0,4351.51,0.0,inf,inf
6131,(주)인트로메딕,150840,Dec-14,3960.66,0.0,3515.44,0.0,inf,inf
6132,(주)인트로메딕,150840,Dec-15,1756.76,0.0,1474.36,0.0,inf,inf
6133,(주)인트로메딕,150840,Dec-16,-2930.47,0.0,-2105.05,0.0,-inf,-inf
6134,(주)인트로메딕,150840,Dec-17,,,21.21,0.0,inf,
6135,(주)인트로메딕,150840,Dec-18,805.01,0.0,817.52,0.0,inf,inf
6136,(주)인트로메딕,150840,Dec-19,-13394.9,0.0,-11443.5,0.0,-inf,-inf
6137,(주)인트론바이오테크놀로지,48530,Dec-11,,,3701.35,395654.0,93.55017262557689,
6138,(주)인트론바이오테크놀로지,48530,Dec-12,,,3600.2,385331.0,93.43136160859106,
6139,(주)인트론바이오테크놀로지,48530,Dec-13,,,4809.58,310701.0,154.7976993958822,
6140,(주)인트론바이오테크놀로지,48530,Dec-14,,,4983.82,195346.0,255.12782447554594,
6141,(주)인트론바이오테크놀로지,48530,Dec-15,,,7265.69,119769.0,606.6419524250849,
