,회사명,거래소코드,회계년도,부가가치(IFRS연결),유형자산(IFRS연결),건설중인자산(IFRS연결),부가가치(IFRS개별),유형자산(IFRS개별),건설중인자산(IFRS개별),설비투자효율(개별),설비투자효율(연결)
2733,(주)서전기전,189860,15-Dec,7296.42,0.0,2050161.0,7601.03,17210399.0,1890161.0,4.961430755840738,-35.58949760531002
2734,(주)서전기전,189860,16-Dec,9932.4,0.0,4022300.0,8943.51,18977897.0,4022300.0,5.9800421206856536,-24.693334659274544
2735,(주)서전기전,189860,17-Dec,,,,9662.68,22620839.0,4148335.0,5.230844719264914,
2736,(주)서전기전,189860,18-Dec,,,,12716.46,27717323.0,86672.0,4.602301987021587,
2737,(주)서전기전,189860,19-Dec,,,,10600.51,28158601.0,528349.0,3.8365592901577585,
2738,(주)서진시스템,178320,17-Dec,72141.23,0.0,20196568.0,7116.38,21655380.0,0.0,3.286194931698266,-35.719548984758205
2739,(주)서진시스템,178320,18-Dec,126863.81,0.0,52282721.0,18826.79,12839991.0,0.0,14.662619311804814,-24.264959354353422
2740,(주)서진시스템,178320,19-Dec,184300.67,0.0,34638843.0,21195.98,11685532.0,0.0,18.138652138387883,-53.206358538014676
2741,(주)서진오토모티브,122690,11-Dec,,,,,,,,
2742,(주)서진오토모티브,122690,12-Dec,143401.05,0.0,12947685.0,26798.64,68635448.0,5423254.0,4.239473162409139,-110.75420046131796
2743,(주)서진오토모티브,122690,13-Dec,181726.5,0.0,29881109.0,34285.15,71339012.0,2854287.0,5.006247743566175,-60.81651788760585
2744,(주)서진오토모티브,122690,14-Dec,190926.46,0.0,23001065.0,34873.34,84318742.0,4082960.0,4.346357588937065,-83.00766073223132
2745,(주)서진오토모티브,122690,15-Dec,196670.7,0.0,30021888.0,26600.99,88229524.0,2259008.0,3.094199178704476,-65.50910455731498
2746,(주)서진오토모티브,122690,16-Dec,205818.31,0.0,23679856.0,25734.83,92810023.0,5351057.0,2.942503344940072,-86.91704459689282
2747,(주)서진오토모티브,122690,17-Dec,155944.8,0.0,33125764.0,16392.33,101963566.0,12593058.0,1.8341990402471475,-47.0765896901276
2748,(주)서진오토모티브,122690,18-Dec,158424.24,0.0,26012492.0,17546.9,102297018.0,2448352.0,1.7573494672427574,-60.903138384434676
2749,(주)서진오토모티브,122690,19-Dec,190585.98,0.0,35092513.0,18071.28,100003272.0,2677669.0,1.8567858243837443,-54.309584497411166
2750,(주)서플러스글로벌,140070,17-Dec,33897.63,0.0,14645337.0,31229.18,26685755.0,14645337.0,25.936956673763316,-23.145681113381002
2751,(주)서플러스글로벌,140070,18-Dec,39683.56,0.0,19365328.0,32305.39,32947248.0,19320178.0,23.706776291601937,-20.492067059230806
2752,(주)서플러스글로벌,140070,19-Dec,16539.96,0.0,27533358.0,10189.97,42843012.0,27480167.0,6.632866503567534,-6.007244012880666
2753,(주)서한,11370,11-Dec,,,,7068.6,3534094.0,0.0,20.001165786761753,
2754,(주)서한,11370,12-Dec,,,,20984.64,3578494.0,0.0,58.64098137372873,
2755,(주)서한,11370,13-Dec,,,,37776.55,3091984.0,0.0,122.17576158220741,
2756,(주)서한,11370,14-Dec,,,,62122.55,8965592.0,0.0,69.28995876680536,
2757,(주)서한,11370,15-Dec,,,,67549.88,8798688.0,0.0,76.77267338039489,
2758,(주)서한,11370,16-Dec,,,,,7627122.0,0.0,,
2759,(주)서한,11370,17-Dec,,,,,8530338.0,0.0,,
2760,(주)서한,11370,18-Dec,,,,89887.59,8956455.0,0.0,100.3606784157348,
2761,(주)서한,11370,19-Dec,,,,50470.0,10119904.0,0.0,49.87201459618589,
2762,(주)서흥,8490,11-Dec,77556.59,0.0,112378000.0,58493.53,235321478.0,108643000.0,4.617479695327567,-6.9014032995782095
2763,(주)서흥,8490,12-Dec,53292.63,45745000.0,6021000.0,38017.11,207122071.0,6018614.0,1.8904254838344225,13.415726009465311
2764,(주)서흥,8490,13-Dec,82001.94,0.0,6693227.0,64517.85,217783532.0,5474913.0,3.0388709748990452,-122.51480489157174
2765,(주)서흥,8490,14-Dec,99390.29,0.0,34201455.0,82098.52,205433612.0,2720155.0,4.04997878359896,-29.06025196881244
2766,(주)서흥,8490,15-Dec,92585.92,0.0,15463699.0,71387.84,207582525.0,6175982.0,3.544464789309253,-59.873074353038035
2767,(주)서흥,8490,16-Dec,114140.64,0.0,11562139.0,83178.25,213482154.0,5707810.0,4.003297442729503,-98.7193113661754
2768,(주)서흥,8490,17-Dec,120042.73,0.0,17572965.0,79829.13,227552336.0,7761337.0,3.6320472796067502,-68.3110277633854
2769,(주)서흥,8490,18-Dec,122968.66,0.0,44291132.0,92812.19,223695143.0,7787866.0,4.298705967191648,-27.763720286038296
2770,(주)서흥,8490,19-Dec,156025.9,0.0,8744606.0,107001.26,227339207.0,7537300.0,4.868076963499685,-178.4253058399658
2771,(주)서희건설,35890,11-Dec,13160.66,0.0,21119846.0,21891.2,17564940.0,0.0,12.463008698008647,-6.231418543487486
2772,(주)서희건설,35890,12-Dec,51076.84,0.0,62253686.0,66512.53,17287190.0,423930.0,39.442272727811826,-8.20462903995757
2773,(주)서희건설,35890,13-Dec,28690.21,0.0,0.0,18555.82,6785644.0,0.0,27.345702191273226,inf
2774,(주)서희건설,35890,14-Dec,99179.18,0.0,0.0,83380.48,6788884.0,0.0,122.8191260890597,inf
2775,(주)서희건설,35890,15-Dec,110984.64,0.0,0.0,79603.32,6323309.0,0.0,125.88870795338327,inf
2776,(주)서희건설,35890,16-Dec,137015.58,0.0,0.0,100463.61,2739894.0,0.0,366.6696959809394,inf
2777,(주)서희건설,35890,17-Dec,154946.48,0.0,0.0,140322.93,2266801.0,0.0,619.0350630690564,inf
2778,(주)서희건설,35890,18-Dec,162640.42,0.0,0.0,151481.12,2593316.0,0.0,584.1213334587841,inf
2779,(주)서희건설,35890,19-Dec,205816.1,0.0,0.0,192003.86,17029691.0,0.0,112.74653192474248,inf
2780,(주)선광,3100,11-Dec,174027.78,0.0,4219412.0,143483.02,152063680.0,2765812.0,9.610520359205664,-412.445572985051
2781,(주)선광,3100,12-Dec,69639.42,0.0,16562038.0,69399.19,155975338.0,14751038.0,4.914111098444106,-42.04761515460839
2782,(주)선광,3100,13-Dec,67861.45,0.0,29545252.0,66010.31,170959914.0,604756.0,3.874864182275009,-22.96864822814847
2783,(주)선광,3100,14-Dec,-3970.84,0.0,135169933.0,31474.01,151724403.0,501088.0,2.081293483084933,0.0
2784,(주)선광,3100,15-Dec,76230.63,0.0,14488460.0,57016.31,163566149.0,13004426.0,3.786906051812385,-52.614722337639755
2785,(주)선광,3100,16-Dec,94616.22,0.0,85313217.0,52676.76,193364857.0,49419458.0,3.6594959176152617,-11.090452725513797
2786,(주)선광,3100,17-Dec,97197.06,0.0,17896621.0,55277.89,206065885.0,10074766.0,2.8204283072642693,-54.31028572376875
2787,(주)선광,3100,18-Dec,103086.79,0.0,15954807.0,42217.54,199079351.0,9363590.0,2.225304833792908,-64.61174365819656
2788,(주)선광,3100,19-Dec,98628.18,0.0,24952550.0,39094.67,237201486.0,24952550.0,1.841925370122939,-39.52629290393166
2789,(주)선앤엘,2820,11-Dec,60731.85,0.0,1886557.0,53207.29,203694034.0,1886556.0,2.6365370861034196,-321.9189772691734
2790,(주)선앤엘,2820,12-Dec,49718.19,0.0,1445694.0,44442.49,197576502.0,1445694.0,2.2659617044967257,-343.90534926478216
2791,(주)선앤엘,2820,13-Dec,62195.26,0.0,1563863.0,45141.05,197196565.0,1539939.0,2.3071567226146485,-397.70273994589036
2792,(주)선앤엘,2820,14-Dec,63135.57,0.0,336271.0,48244.75,191225732.0,311859.0,2.527042652369218,-1877.5205117301223
2793,(주)선앤엘,2820,15-Dec,82227.6,0.0,6785913.0,56304.27,191989674.0,6457005.0,3.034736162826397,-121.1739673055048
2794,(주)선앤엘,2820,16-Dec,92659.89,0.0,4240378.0,56761.8,190035147.0,3852080.0,3.0487090429120496,-218.51799532966166
2795,(주)선앤엘,2820,17-Dec,82176.54,0.0,22149185.0,34662.26,203662221.0,21383763.0,1.9016103373005273,-37.101383188591356
2796,(주)선앤엘,2820,18-Dec,74587.51,0.0,47402525.0,43320.86,224800771.0,46711878.0,2.4325413713476225,-15.734923403341908
2797,(주)선앤엘,2820,19-Dec,50039.81,6636682.0,2483438.0,10443.87,202357741.0,2302458.0,0.5220491977709982,120.48367492976575
2798,(주)선익시스템,171090,17-Dec,27861.33,0.0,0.0,27873.34,25939468.0,0.0,10.745532637754945,inf
2799,(주)선익시스템,171090,18-Dec,27974.1,0.0,1290490.0,27962.27,26205876.0,868841.0,11.036125576650937,-216.77114894342458
2800,(주)선익시스템,171090,19-Dec,25525.61,0.0,3636029.0,23937.16,28965738.0,3721538.0,9.482241465366302,-70.20188782872744
2801,(주)선진,136490,11-Dec,,,,,29174571.0,1854844.0,,
2802,(주)선진,136490,12-Dec,,,,55051.32,40503625.0,615375.0,13.801387626682043,
2803,(주)선진,136490,13-Dec,56109.53,0.0,18885222.0,56344.04,56528347.0,16357145.0,14.025978112380107,-29.71081303677553
2804,(주)선진,136490,14-Dec,52933.23,0.0,2595797.0,53439.94,77647403.0,511504.0,6.9280245246120735,-203.91898904267168
2805,(주)선진,136490,15-Dec,50270.35,0.0,4435730.0,50625.22,80895078.0,1061463.0,6.3413413009043875,-113.33050027842091
2806,(주)선진,136490,16-Dec,84863.42,0.0,5835055.0,60713.65,83953077.0,446075.0,7.270486132408394,-145.43722381365728
2807,(주)선진,136490,17-Dec,127841.82,0.0,28730860.0,75477.39,107532582.0,22064055.0,8.831015655622567,-44.4963429566675
2808,(주)선진,136490,18-Dec,98573.26,0.0,12770357.0,57026.39,115293474.0,1853233.0,5.026998311824814,-77.18911851876969
2809,(주)선진,136490,19-Dec,127960.31,0.0,9115165.0,76234.38,123894897.0,5445633.0,6.4360366139548155,-140.38178135009076
2810,(주)성광벤드,14620,11-Dec,65021.9,0.0,1303329.0,53537.5,146892040.0,1293318.0,3.6770583741799605,-498.8909170286244
2811,(주)성광벤드,14620,12-Dec,108444.03,0.0,2767312.0,98481.66,159252658.0,558555.0,6.205754223898288,-391.8749674774655
2812,(주)성광벤드,14620,13-Dec,127078.85,0.0,36755002.0,119021.25,208597314.0,31928465.0,6.736968666162533,-34.57457300641692
2813,(주)성광벤드,14620,14-Dec,97867.21,0.0,45615458.0,90382.27,211233384.0,33297360.0,5.079481263445563,-21.454834455460254
2814,(주)성광벤드,14620,15-Dec,66789.37,0.0,30025735.0,58168.04,228087915.0,10124105.0,2.668701744569431,-22.24404165293539
2815,(주)성광벤드,14620,16-Dec,45381.04,0.0,20265082.0,35820.72,212538005.0,0.0,1.6853795160070313,-22.39371150829787
2816,(주)성광벤드,14620,17-Dec,11615.33,0.0,20612233.0,4945.28,209712306.0,0.0,0.23581258030704216,-5.63516335178241
2817,(주)성광벤드,14620,18-Dec,26801.44,0.0,25829537.0,21287.77,207582336.0,0.0,1.0255097042553756,-10.376275811680248
2818,(주)성광벤드,14620,19-Dec,48232.08,0.0,2174927.0,42916.77,205519639.0,60257.0,2.088820163977715,-221.76413277319193
2819,(주)성도이엔지,37350,11-Dec,66535.92,0.0,2126714.0,56974.21,13639850.0,2126714.0,49.48626508016582,-312.85786429204865
2820,(주)성도이엔지,37350,12-Dec,138361.7,0.0,2769301.0,60272.94,14771151.0,2769301.0,50.219707795048265,-499.6268011314047
2821,(주)성도이엔지,37350,13-Dec,231295.39,0.0,8380203.0,83804.83,17063899.0,2558935.0,57.77665494378338,-276.00213264523546
2822,(주)성도이엔지,37350,14-Dec,134723.19,0.0,39000.0,57552.26,16250028.0,39000.0,35.50191881723972,-34544.407692307694
2823,(주)성도이엔지,37350,15-Dec,140329.97,0.0,182800.0,37877.45,16105403.0,182800.0,23.788478554668476,-7676.69420131291
2824,(주)성도이엔지,37350,16-Dec,102338.62,0.0,0.0,56024.9,17734090.0,0.0,31.591640732622878,inf
2825,(주)성도이엔지,37350,17-Dec,114945.69,0.0,285000.0,83184.46,16295860.0,285000.0,51.955023028119676,-4033.182105263158
2826,(주)성도이엔지,37350,18-Dec,137838.97,0.0,0.0,81604.83,16317872.0,0.0,50.009480402836836,inf
2827,(주)성도이엔지,37350,19-Dec,72913.68,0.0,3494408.0,33104.58,28057238.0,3494408.0,13.477510531156224,-208.65817614886407
2828,(주)성안,11300,11-Dec,55773.08,0.0,0.0,11931.69,26682602.0,0.0,4.471711566960374,inf
2829,(주)성안,11300,12-Dec,57011.03,0.0,0.0,12051.64,26536498.0,0.0,4.5415337019979045,inf
2830,(주)성안,11300,13-Dec,53114.75,0.0,0.0,12961.58,26633715.0,0.0,4.866606104330544,inf
2831,(주)성안,11300,14-Dec,37242.87,0.0,0.0,5048.54,25746828.0,0.0,1.9608396032319009,inf
2832,(주)성안,11300,15-Dec,37982.01,0.0,0.0,8095.08,26033857.0,0.0,3.1094432146569755,inf
2833,(주)성안,11300,16-Dec,44551.87,0.0,0.0,17838.82,26124804.0,0.0,6.828307687973467,inf
2834,(주)성안,11300,17-Dec,37357.65,0.0,0.0,1116.54,50486408.0,0.0,0.2211565536609378,inf
2835,(주)성안,11300,18-Dec,37224.19,0.0,0.0,1515.58,46223919.0,0.0,0.3278778677333698,inf
2836,(주)성안,11300,19-Dec,3936.05,0.0,0.0,-38980.61,45493558.0,0.0,-8.56838016494555,inf
2837,(주)성우하이텍,15750,11-Dec,464948.4,0.0,143132398.0,172298.9,291265371.0,28918928.0,6.567609533017377,-32.48379867149295
2838,(주)성우하이텍,15750,12-Dec,577487.09,0.0,69840504.0,176641.72,289411559.0,26659548.0,6.722754255152019,-82.68655821842293
2839,(주)성우하이텍,15750,13-Dec,582005.25,0.0,35750714.0,206075.55,290252722.0,4525885.0,7.212327416062776,-162.7954199739899
2840,(주)성우하이텍,15750,14-Dec,570860.5,0.0,125401275.0,195981.4,321832629.0,30100894.0,6.717863587929507,-45.52270301876914
2841,(주)성우하이텍,15750,15-Dec,533839.81,0.0,360752974.0,254492.0,385384561.0,26386775.0,7.0889573675532365,-14.797932338043596
2842,(주)성우하이텍,15750,16-Dec,598088.7,0.0,259027437.0,276589.58,406549951.0,47871508.0,7.711352198548492,-23.08978179790274
2843,(주)성우하이텍,15750,17-Dec,616801.56,0.0,200650139.0,260694.79,442833732.0,35118520.0,6.394041289781456,-30.740151144375737
2844,(주)성우하이텍,15750,18-Dec,601233.39,0.0,120320330.0,244951.42,425645185.0,36560258.0,6.295577212118525,-49.96939336851886
2845,(주)성우하이텍,15750,19-Dec,662701.54,0.0,225736721.0,182892.95,428892658.0,91687632.0,5.423790747413118,-29.357276789716458
2846,(주)성창오토텍,80470,11-Dec,10476.04,0.0,3600.0,10203.69,7465675.0,3600.0,13.67406518964229,-29100.111111111113
2847,(주)성창오토텍,80470,12-Dec,13796.16,0.0,90000.0,9985.65,10280842.0,90000.0,9.798650592365183,-1532.9066666666665
2848,(주)성창오토텍,80470,13-Dec,32045.5,0.0,2492057.0,14261.52,20077924.0,227854.0,7.184619500082368,-128.59055792062543
2849,(주)성창오토텍,80470,14-Dec,35481.42,0.0,655795.0,15021.7,19585556.0,0.0,7.669784814891137,-541.0443812471885
2850,(주)성창오토텍,80470,15-Dec,35953.03,5952709.0,449723.0,16438.65,12402382.0,9200.0,13.264269015011642,65.33367520833235
2851,(주)성창오토텍,80470,16-Dec,36810.79,0.0,2764853.0,15486.95,12537342.0,854547.0,13.256202817904446,-133.13832597971756
2852,(주)성창오토텍,80470,17-Dec,30170.65,0.0,1917065.0,12587.79,12759884.0,697968.0,10.435978827907606,-157.3793794159301
2853,(주)성창오토텍,80470,18-Dec,28048.61,0.0,3643021.0,11066.49,10771803.0,754911.0,11.04782800892732,-76.9927211509349
2854,(주)성창오토텍,80470,19-Dec,34303.4,0.0,3938839.0,13608.71,10119289.0,1026268.0,14.966104224327648,-87.09012985806224
2855,(주)세경하이테크,148150,19-Dec,67097.75,0.0,39738483.0,37290.54,32586728.0,9109961.0,15.884018442573462,-16.88482924725637
2856,(주)세동,53060,11-Dec,19069.5,0.0,1191640.0,13963.75,33784179.0,1191640.0,4.28433943118086,-160.02735725554697
2857,(주)세동,53060,12-Dec,19196.93,0.0,1957954.0,17306.5,49626930.0,1027173.0,3.561026035582853,-98.0458682890405
2858,(주)세동,53060,13-Dec,22887.1,0.0,4921194.0,19740.56,53409756.0,3004306.0,3.9163542831181952,-46.5072094292564
2859,(주)세동,53060,14-Dec,23030.96,0.0,5876016.0,20447.59,64012804.0,1891963.0,3.2915829326908184,-39.19485583429317
2860,(주)세동,53060,15-Dec,25272.79,0.0,1275070.0,22861.9,62672314.0,1275070.0,3.723603619732508,-198.20707882704477
2861,(주)세동,53060,16-Dec,26905.01,0.0,2751791.0,16252.35,61208314.0,2579830.0,2.772091122124188,-97.77272329184883
2862,(주)세동,53060,17-Dec,20716.05,0.0,2063690.0,11736.82,57905816.0,2063690.0,2.1017860244074518,-100.38353628694232
2863,(주)세동,53060,18-Dec,23454.92,0.0,1329711.0,17355.56,63389192.0,792690.0,2.772608603592578,-176.3911105495856
2864,(주)세동,53060,19-Dec,23988.64,0.0,1188655.0,13717.76,53040047.0,1026938.0,2.637365899431238,-201.8133100016405
2865,(주)세림비앤지,340440,19-Dec,,,,,,,,
2866,(주)세보엠이씨,11560,11-Dec,134668.07,0.0,0.0,133997.96,27868327.0,0.0,48.082527523091,inf
2867,(주)세보엠이씨,11560,12-Dec,93543.1,0.0,8292.0,91703.58,26200678.0,8292.0,35.011541140238236,-112811.26386878919
2868,(주)세보엠이씨,11560,13-Dec,92189.39,0.0,259430.0,87331.9,26301738.0,259430.0,33.53462373611433,-3553.536214007632
2869,(주)세보엠이씨,11560,14-Dec,177218.55,0.0,33900.0,168462.57,27608191.0,33900.0,61.094071285459336,-52276.85840707965
2870,(주)세보엠이씨,11560,15-Dec,157712.57,0.0,32450.0,149577.93,28524578.0,32450.0,52.497984706512625,-48601.71648690293
2871,(주)세보엠이씨,11560,16-Dec,208023.61,0.0,121415.0,196537.4,28846751.0,121415.0,68.41953041036666,-17133.271012642588
2872,(주)세보엠이씨,11560,17-Dec,309114.75,0.0,2330645.0,328335.49,30184406.0,2330646.0,117.87833671288904,-1326.305593515958
2873,(주)세보엠이씨,11560,18-Dec,242120.53,0.0,1110134.0,255046.67,31365799.0,1110134.0,84.29716220086388,-2181.002743812909
2874,(주)세보엠이씨,11560,19-Dec,323318.31,0.0,86183.0,362167.79,28166603.0,86183.0,128.97520407458293,-37515.323207593145
2875,(주)세아베스틸지주,1430,11-Dec,,,,543567.84,1109841222.0,38537283.0,5.073890053156988,
2876,(주)세아베스틸지주,1430,12-Dec,,,,409879.49,1269114305.0,119653121.0,3.565840201525239,
2877,(주)세아베스틸지주,1430,13-Dec,,,,381364.23,1261571572.0,15919521.0,3.0615630560222953,
2878,(주)세아베스틸지주,1430,14-Dec,,,,427441.24,1202613674.0,16501098.0,3.603715605490722,
2879,(주)세아베스틸지주,1430,15-Dec,624807.59,0.0,52304850.0,431743.16,1134956454.0,7798118.0,3.830368336112807,-119.45500082688316
2880,(주)세아베스틸지주,1430,16-Dec,577813.75,0.0,124087347.0,341840.74,1066505656.0,4758588.0,3.219606159534033,-46.565082094953645
2881,(주)세아베스틸지주,1430,17-Dec,623776.44,0.0,28439586.0,385170.51,1000301738.0,10125379.0,3.8899182605106004,-219.3338679402717
2882,(주)세아베스틸지주,1430,18-Dec,490238.3,0.0,22618244.0,268567.19,1002238559.0,9153657.0,2.704372903657335,-216.7446332261691
2883,(주)세아베스틸지주,1430,19-Dec,505801.02,0.0,14404488.0,269446.25,888893573.0,7605222.0,3.057413044144504,-351.1412693044001
2884,(주)세아제강,306200,18-Dec,,,,,555423890.0,2525000.0,,
2885,(주)세아제강,306200,19-Dec,,,,140678.49,539147263.0,6970000.0,2.643451717703317,
2886,(주)세아제강지주,3030,11-Dec,283434.84,0.0,19160000.0,197841.29,489475280.0,17779000.0,4.194251648539607,-147.93050104384136
2887,(주)세아제강지주,3030,12-Dec,301297.64,0.0,92035000.0,183121.48,562513010.0,68482000.0,3.706679870156329,-32.737289074808494
2888,(주)세아제강지주,3030,13-Dec,299326.88,0.0,50588000.0,208716.76,741299107.0,30742000.0,2.9373678476204446,-59.16954218391714
2889,(주)세아제강지주,3030,14-Dec,296681.65,0.0,30289000.0,188685.67,726363832.0,20235000.0,2.6721139464816526,-97.9502954868104
2890,(주)세아제강지주,3030,15-Dec,237178.63,0.0,11173000.0,164141.99,707365661.0,8925000.0,2.3501207642319666,-212.27837644321133
2891,(주)세아제강지주,3030,16-Dec,242309.73,0.0,19847000.0,172654.41,691962022.0,12535000.0,2.5411766740122386,-122.08884466166172
2892,(주)세아제강지주,3030,17-Dec,273447.78,0.0,13226000.0,152927.52,565125523.0,3357000.0,2.722251492186222,-206.75017389989415
2893,(주)세아제강지주,3030,18-Dec,312105.31,1170000.0,50089000.0,11630.12,123696.0,116696.0,16614.457142857143,-63.80042723686093
2894,(주)세아제강지주,3030,19-Dec,271847.14,0.0,33110000.0,10318.72,661710.0,0.0,155.94021550225926,-82.10424041075204
2895,(주)세아특수강,19440,11-Dec,87128.3,0.0,6841173.0,78818.26,133732988.0,6782409.0,6.208578221608583,-127.35871465317426
2896,(주)세아특수강,19440,12-Dec,82070.48,0.0,6402666.0,71239.68,144333049.0,6388916.0,5.16438636792186,-128.18172929838914
2897,(주)세아특수강,19440,13-Dec,101169.72,0.0,3738486.0,89987.99,142863338.0,2949366.0,6.431665738143721,-270.61682188993086
2898,(주)세아특수강,19440,14-Dec,100650.28,0.0,1629575.0,88912.56,152842355.0,1600450.0,5.878831002558451,-617.6474234079438
2899,(주)세아특수강,19440,15-Dec,86045.95,0.0,2153687.0,76983.33,146224240.0,20690.0,5.265489791458553,-399.52857587941054
2900,(주)세아특수강,19440,16-Dec,92168.55,0.0,16303885.0,79269.1,137894390.0,173920.0,5.755796505777246,-56.53164874506904
2901,(주)세아특수강,19440,17-Dec,95190.02,0.0,432863.0,79012.57,130228824.0,408006.0,6.086278858603403,-2199.0796164144313
2902,(주)세아특수강,19440,18-Dec,78269.06,0.0,54782.0,61547.71,121788399.0,30061.0,5.054907204794468,-14287.36811361396
2903,(주)세아특수강,19440,19-Dec,79433.69,0.0,1098832.0,59343.25,113593665.0,82619.0,5.227971381745526,-722.8920344511263
2904,(주)세아홀딩스,58650,11-Dec,766948.83,0.0,59158006.0,12441.56,4538216.0,0.0,27.41508998249532,-129.64413134546825
2905,(주)세아홀딩스,58650,12-Dec,632040.47,0.0,139115958.0,18198.66,1307311.0,0.0,139.20681459882155,-45.43263613222575
2906,(주)세아홀딩스,58650,13-Dec,581365.1,6772550.0,28569263.0,-104995.53,2131498.0,0.0,-492.59032849198076,-266.7214547441167
2907,(주)세아홀딩스,58650,14-Dec,692100.87,8577409.0,21458714.0,82514.92,2314879.0,814630.0,550.0081653112251,-537.290957709642
2908,(주)세아홀딩스,58650,15-Dec,867642.91,8559894.0,55447946.0,42424.29,838174.0,0.0,506.15134804945035,-185.04562953479063
2909,(주)세아홀딩스,58650,16-Dec,856056.72,8559894.0,141524073.0,40947.59,560097.0,0.0,731.0803307284274,-64.38250711118218
2910,(주)세아홀딩스,58650,17-Dec,916276.91,412393.0,41759812.0,41805.07,303843.0,0.0,1375.8773445496522,-221.60437874006112
2911,(주)세아홀딩스,58650,18-Dec,755582.21,4017443.0,33438016.0,44366.15,1338346.0,974200.0,1218.3615912298912,-256.8210381218612
2912,(주)세아홀딩스,58650,19-Dec,776620.63,0.0,30818647.0,53554.24,332093.0,0.0,1612.6277879991449,-251.9969906530939
2913,(주)세우글로벌,13000,11-Dec,851.51,0.0,0.0,2762.15,2386793.0,0.0,11.572641615758048,inf
2914,(주)세우글로벌,13000,12-Dec,3244.32,0.0,0.0,2487.53,2347763.0,0.0,10.595319885354698,inf
2915,(주)세우글로벌,13000,13-Dec,3344.15,0.0,0.0,2726.89,2354303.0,0.0,11.582578792959106,inf
2916,(주)세우글로벌,13000,14-Dec,3502.86,0.0,0.0,3078.78,2434066.0,0.0,12.64871207272112,inf
2917,(주)세우글로벌,13000,15-Dec,3433.82,0.0,332985.0,2983.66,2705217.0,332985.0,12.577437619929249,-103.12236286919831
2918,(주)세우글로벌,13000,16-Dec,3728.21,0.0,0.0,3486.05,2339839.0,0.0,14.898674652401297,inf
2919,(주)세우글로벌,13000,17-Dec,2276.9,0.0,0.0,483.84,2352311.0,0.0,2.056870881443823,inf
2920,(주)세우글로벌,13000,18-Dec,2352.81,0.0,0.0,-415.83,2268252.0,0.0,-1.833261912697531,inf
2921,(주)세우글로벌,13000,19-Dec,1887.17,0.0,675534.0,2221.24,2182862.0,0.0,10.17581505381467,-27.935973614947585
2922,(주)세운메디칼,100700,11-Dec,8100.13,0.0,345193.0,6428.17,19827416.0,80700.0,3.2553109084062384,-234.65510598418854
2923,(주)세운메디칼,100700,12-Dec,18782.41,0.0,0.0,14876.39,18301949.0,0.0,8.12830917625221,inf
2924,(주)세운메디칼,100700,13-Dec,23415.32,0.0,1222262.0,18840.5,17267385.0,0.0,10.911032562255373,-191.5736560573756
2925,(주)세운메디칼,100700,14-Dec,20867.65,0.0,3186553.0,16655.95,15659197.0,0.0,10.63652880795867,-65.48659319333461
2926,(주)세운메디칼,100700,15-Dec,19688.39,0.0,2724536.0,14980.22,15918023.0,0.0,9.410854601730378,-72.26327712315052
2927,(주)세운메디칼,100700,16-Dec,27218.79,0.0,1205570.0,21491.73,15231865.0,0.0,14.10971670245239,-225.77527642525942
2928,(주)세운메디칼,100700,17-Dec,32172.25,0.0,729419.0,25087.56,13113236.0,355955.0,19.665287611051287,-441.0667942567989
2929,(주)세운메디칼,100700,18-Dec,34344.01,0.0,2227573.0,25326.86,13022212.0,376066.0,20.0273348101469,-154.17681036715746
2930,(주)세운메디칼,100700,19-Dec,37868.13,0.0,346226.0,25515.55,15516243.0,236464.0,16.698899899010318,-1093.7402159283242
2931,(주)세원물산,24830,11-Dec,,,,31792.58,63338485.0,7958316.0,5.740787826053763,
2932,(주)세원물산,24830,12-Dec,,,,40737.14,66580550.0,10693700.0,7.28921740982002,
2933,(주)세원물산,24830,13-Dec,,,,32921.88,57353922.0,5654235.0,6.367907024272699,
2934,(주)세원물산,24830,14-Dec,,,,25422.21,53870675.0,5590306.0,5.2655376349754075,
2935,(주)세원물산,24830,15-Dec,,,,36319.97,60181375.0,11181021.0,7.412185226253672,
2936,(주)세원물산,24830,16-Dec,,,,31242.96,92716639.0,34702168.0,5.385373590668439,
2937,(주)세원물산,24830,17-Dec,,,,38831.09,118638090.0,32661659.0,4.516480801581539,
2938,(주)세원물산,24830,18-Dec,,,,47699.74,149845011.0,32763142.0,4.07405009908067,
2939,(주)세원물산,24830,19-Dec,,,,63498.8,171490761.0,47202992.0,5.109014387409271,
2940,(주)세이브존아이앤씨,67830,11-Dec,57240.45,0.0,0.0,57207.83,346784504.0,0.0,1.6496651188312612,inf
2941,(주)세이브존아이앤씨,67830,12-Dec,60386.81,0.0,0.0,60350.41,343872021.0,0.0,1.7550253092559687,inf
2942,(주)세이브존아이앤씨,67830,13-Dec,62173.0,0.0,0.0,62123.82,345424405.0,0.0,1.7984780201039934,inf
2943,(주)세이브존아이앤씨,67830,14-Dec,64965.48,0.0,0.0,64916.31,342755519.0,0.0,1.893953748415062,inf
2944,(주)세이브존아이앤씨,67830,15-Dec,64069.67,0.0,0.0,63369.88,339333180.0,0.0,1.8674825727327933,inf
2945,(주)세이브존아이앤씨,67830,16-Dec,65258.72,0.0,0.0,64694.66,337555078.0,0.0,1.9165660425940918,inf
2946,(주)세이브존아이앤씨,67830,17-Dec,64856.64,0.0,0.0,62217.33,359750212.0,0.0,1.7294591615139896,inf
