,회사명,거래소코드,회계년도,매출액(IFRS연결),매출원가(IFRS연결),매출액(IFRS개별),매출원가(IFRS개별),매출액총이익률(개별),매출액총이익률(연결)
1145,(주)동국에스엔씨,100130,Dec-16,383878885.0,329244715.0,207195857.0,168641246.0,18.607809807702864,14.232137305494152
1146,(주)동국에스엔씨,100130,Dec-17,367922824.0,332271534.0,172792712.0,149798142.0,13.307604084598198,9.689882680396039
1147,(주)동국에스엔씨,100130,Dec-18,363113418.0,345171932.0,165727686.0,153545436.0,7.350763348014164,4.941014325171536
1148,(주)동국에스엔씨,100130,Dec-19,317847252.0,279038439.0,174461880.0,146313610.0,16.134338343711534,12.20989414122731
1149,(주)동남합성,23450,Dec-11,,,59784516.0,53992056.0,9.688896703621385,
1150,(주)동남합성,23450,Dec-12,,,61964194.0,54994299.0,11.248262181865869,
1151,(주)동남합성,23450,Dec-13,,,60564486.0,52638617.0,13.08666105083431,
1152,(주)동남합성,23450,Dec-14,,,76119599.0,66570934.0,12.544292305060619,
1153,(주)동남합성,23450,Dec-15,,,76498187.0,65224575.0,14.737096971984448,
1154,(주)동남합성,23450,Dec-16,,,104228395.0,88318149.0,15.264790367346635,
1155,(주)동남합성,23450,Dec-17,,,137438595.0,127686309.0,7.095740465041861,
1156,(주)동남합성,23450,Dec-18,,,139266809.0,123569140.0,11.27165123744596,
1157,(주)동남합성,23450,Dec-19,,,126057340.0,108704934.0,13.76548640483767,
1158,(주)동방,4140,Dec-11,585508996.0,526177519.0,472871652.0,430798636.0,8.897343670751487,10.13331603875135
1159,(주)동방,4140,Dec-12,619415412.0,557110894.0,485103227.0,443570790.0,8.5615668353408,10.058599898060011
1160,(주)동방,4140,Dec-13,635368921.0,592760451.0,497411189.0,468245614.0,5.8634738512084414,6.706099179818083
1161,(주)동방,4140,Dec-14,633716236.0,589770365.0,508700373.0,478764961.0,5.88468449973006,6.9346291768355455
1162,(주)동방,4140,Dec-15,629844689.0,560039072.0,522629368.0,473862542.0,9.331053512476933,11.082988904904461
1163,(주)동방,4140,Dec-16,575084778.0,481199052.0,468813154.0,396330830.0,15.46081277403748,16.325545309425664
1164,(주)동방,4140,Dec-17,506138372.0,445066424.0,413905870.0,382378863.0,7.616950926547624,12.066255272975035
1165,(주)동방,4140,Dec-18,526437269.0,468530473.0,474418754.0,438787315.0,7.5105460523173155,10.999752375054586
1166,(주)동방,4140,Dec-19,633047832.0,562786580.0,577078497.0,532209543.0,7.775190764039159,11.09888517871111
1167,(주)동방선기,99410,Dec-11,55491589.0,44574776.0,36527616.0,31167650.0,14.67373616717828,19.672914754702735
1168,(주)동방선기,99410,Dec-12,38614066.0,31457813.0,28754075.0,24002696.0,16.52419352735221,18.532762128702014
1169,(주)동방선기,99410,Dec-13,24243352.0,22189235.0,22347216.0,18864395.0,15.585033052886768,8.472908366796803
1170,(주)동방선기,99410,Dec-14,35538546.0,32531196.0,25955520.0,22704192.0,12.5265377075859,8.462220148230038
1171,(주)동방선기,99410,Dec-15,45092509.0,39089591.0,33449173.0,28270860.0,15.481139100210338,13.312450633430045
1172,(주)동방선기,99410,Dec-16,29202617.0,25112787.0,29215663.0,25130611.0,13.982403890680144,14.00501194807301
1173,(주)동방선기,99410,Dec-17,,,19302291.0,18059957.0,6.436199723649384,
1174,(주)동방선기,99410,Dec-18,,,17058634.0,17586755.0,-3.0959161208335906,
1175,(주)동방선기,99410,Dec-19,,,23630293.0,22223830.0,5.951949051160729,
1176,(주)동방아그로,7590,Dec-11,104135497.0,73000688.0,104135497.0,73147309.0,29.75756480040615,29.898363091309776
1177,(주)동방아그로,7590,Dec-12,105441229.0,73798968.0,105441229.0,73880017.0,29.93251529721832,30.009381814015086
1178,(주)동방아그로,7590,Dec-13,109239930.0,75612413.0,109239930.0,75722395.0,30.68249402942679,30.78317333231539
1179,(주)동방아그로,7590,Dec-14,114629208.0,78169786.0,114629208.0,78254584.0,31.732421984456177,31.806397894679687
1180,(주)동방아그로,7590,Dec-15,115830676.0,80663721.0,115830676.0,80727730.0,30.305396819060267,30.360657655144824
1181,(주)동방아그로,7590,Dec-16,115846147.0,83124050.0,115846147.0,83153023.0,28.221157843083034,28.246167738319343
1182,(주)동방아그로,7590,Dec-17,120248595.0,85287047.0,119813342.0,84930056.0,29.114692418812588,29.074392095807855
1183,(주)동방아그로,7590,Dec-18,121108495.0,86206350.0,120665547.0,85977288.0,28.747442714530603,28.818907377224036
1184,(주)동방아그로,7590,Dec-19,124644780.0,88760412.0,124071228.0,88456781.0,28.704839610356718,28.789306700208385
1185,(주)동서,26960,Dec-16,513790349.0,427672846.0,466716608.0,394703891.0,15.429645263448608,16.761214601950417
1186,(주)동서,26960,Dec-17,559080361.0,464476485.0,503282371.0,425608143.0,15.43352846746146,16.92133771803156
1187,(주)동서,26960,Dec-18,563524574.0,473205261.0,495108546.0,423121821.0,14.539584416706877,16.027573093910895
1188,(주)동서,26960,Dec-19,502235935.0,418423976.0,441898585.0,374804288.0,15.183188921050744,16.687766278611665
1189,(주)동성케미컬,102260,Dec-11,582112775.0,503706822.0,12065936.0,0.0,100.0,13.46920328281749
1190,(주)동성케미컬,102260,Dec-12,654021296.0,546835126.0,11085455.0,0.0,100.0,16.38878896689627
1191,(주)동성케미컬,102260,Dec-13,823409697.0,706293035.0,14488242.0,0.0,100.0,14.223376579933571
1192,(주)동성케미컬,102260,Dec-14,905441155.0,772929478.0,16377022.0,0.0,100.0,14.635040197615051
1193,(주)동성케미컬,102260,Dec-15,871224899.0,718164252.0,128809331.0,109572578.0,14.934285311985668,17.56844268060801
1194,(주)동성케미컬,102260,Dec-16,852912858.0,697126952.0,239571735.0,199955528.0,16.53626084062045,18.265160917529514
1195,(주)동성케미컬,102260,Dec-17,827336387.0,735222486.0,306417726.0,254919637.0,16.806498002664508,11.133790613756723
1196,(주)동성케미컬,102260,Dec-18,813073125.0,718053309.0,325020893.0,301674286.0,7.183109610125895,11.68650310511739
1197,(주)동성케미컬,102260,Dec-19,849786144.0,701871558.0,277935691.0,262587817.0,5.522095397240652,17.406095291664347
1198,(주)동성화인텍,33500,Dec-11,,,177618063.0,158719744.0,10.639863244089089,
1199,(주)동성화인텍,33500,Dec-12,,,239381785.0,205167945.0,14.292582871332504,
1200,(주)동성화인텍,33500,Dec-13,,,409450161.0,361806327.0,11.636052085958271,
1201,(주)동성화인텍,33500,Dec-14,,,420798887.0,368807190.0,12.355473982040262,
1202,(주)동성화인텍,33500,Dec-15,347135317.0,304116635.0,345919256.0,302999200.0,12.407535936652222,12.392482093661474
1203,(주)동성화인텍,33500,Dec-16,335005289.0,290877606.0,332654028.0,288495418.0,13.274635592267654,13.172234722538962
1204,(주)동성화인텍,33500,Dec-17,230970494.0,233603768.0,212626849.0,212250103.0,0.1771864662303301,-1.140091080205249
1205,(주)동성화인텍,33500,Dec-18,188129063.0,175150571.0,185329974.0,171333557.0,7.552160450850762,6.898717185446249
1206,(주)동성화인텍,33500,Dec-19,253271782.0,202339444.0,238406562.0,190058709.0,20.27958148232514,20.109756245960316
1207,(주)동아엘텍,88130,Dec-11,64235041.0,47670117.0,30831019.0,21460357.0,30.393617544720144,25.787986964933985
1208,(주)동아엘텍,88130,Dec-12,67364061.0,51152119.0,26662109.0,21171629.0,20.592819570274802,24.066158956776672
1209,(주)동아엘텍,88130,Dec-13,91172444.0,65621919.0,52669831.0,38587400.0,26.737186606883167,28.024394081176546
1210,(주)동아엘텍,88130,Dec-14,119044673.0,90724095.0,72914338.0,56091656.0,23.071843565253243,23.789874243259924
1211,(주)동아엘텍,88130,Dec-15,119717924.0,87698684.0,90855338.0,64175598.0,29.36507704148324,26.745569026071653
1212,(주)동아엘텍,88130,Dec-16,216159935.0,157142017.0,73871347.0,52892842.0,28.398703762637496,27.30289403538172
1213,(주)동아엘텍,88130,Dec-17,250506618.0,192671752.0,124693976.0,100810134.0,19.15396618678676,23.087160914846567
1214,(주)동아엘텍,88130,Dec-18,253511129.0,202974220.0,131466999.0,105949629.0,19.40971513314912,19.934789135036358
1215,(주)동아엘텍,88130,Dec-19,202944664.0,151527356.0,112102348.0,84269380.0,24.82817576666637,25.335629420638522
1216,(주)동아지질,28100,Dec-11,253840382.0,241404975.0,251872404.0,239098122.0,5.071727508504663,4.898908086263438
1217,(주)동아지질,28100,Dec-12,283352820.0,265622921.0,277031753.0,259979269.0,6.155425800594057,6.257181064935229
1218,(주)동아지질,28100,Dec-13,329945352.0,318964033.0,322551672.0,310906194.0,3.610422456591699,3.328223578066952
1219,(주)동아지질,28100,Dec-14,305653861.0,294308434.0,287905356.0,277011661.0,3.7837764296403016,3.711854632845616
1220,(주)동아지질,28100,Dec-15,296676999.0,285447338.0,292756183.0,282557032.0,3.4838379485225084,3.785147159318542
1221,(주)동아지질,28100,Dec-16,323174632.0,302168514.0,322518697.0,300587748.0,6.799900038043376,6.499927878002504
1222,(주)동아지질,28100,Dec-17,339724245.0,308069535.0,339724245.0,308069535.0,9.31776594278692,9.31776594278692
1223,(주)동아지질,28100,Dec-18,360734225.0,320319892.0,360734225.0,320319892.0,11.203354214588316,11.203354214588316
1224,(주)동아지질,28100,Dec-19,380903410.0,347336200.0,380903410.0,347336200.0,8.812525464132758,8.812525464132758
1225,(주)동양,1520,Dec-11,1491867213.0,1297586578.0,877037698.0,712347698.0,18.777984159125623,13.022649288559704
1226,(주)동양,1520,Dec-12,1709382603.0,1380245600.0,1050903621.0,830585730.0,20.964614318328625,19.254729890333394
1227,(주)동양,1520,Dec-13,567649867.0,445734859.0,523539904.0,460726557.0,11.997814592562557,21.477149046878928
1228,(주)동양,1520,Dec-14,381219825.0,326944000.0,299405735.0,256428935.0,14.354033666055194,14.23740882311144
1229,(주)동양,1520,Dec-15,392665079.0,323879630.0,339748919.0,296370032.0,12.767924951072471,17.517587552011467
1230,(주)동양,1520,Dec-16,439901519.0,386167620.0,372771548.0,326972603.0,12.286062400878299,12.214983735939317
1231,(주)동양,1520,Dec-17,483087800.0,426606317.0,422674664.0,367909654.0,12.956776136456572,11.691763484815803
1232,(주)동양,1520,Dec-18,529745193.0,471239682.0,359248327.0,318585741.0,11.31879620416437,11.044085302346481
1233,(주)동양,1520,Dec-19,539085144.0,489344574.0,384092832.0,344755744.0,10.241557436822982,9.22684858850423
1234,(주)동양고속,84670,Dec-11,203129076.0,174107516.0,113116958.0,92449855.0,18.27056116555044,14.287250536205857
1235,(주)동양고속,84670,Dec-12,115450487.0,96384083.0,115450487.0,96384083.0,16.514788716309184,16.514788716309184
1236,(주)동양고속,84670,Dec-13,127101782.0,106966255.0,127071001.0,105865604.0,16.687833442029785,15.842049327050347
1237,(주)동양고속,84670,Dec-14,136283088.0,107296318.0,136275429.0,107327341.0,21.242338558332477,21.26952832181202
1238,(주)동양고속,84670,Dec-15,135760744.0,110525890.0,135721358.0,110666801.0,18.46029053142837,18.5877399139769
1239,(주)동양고속,84670,Dec-16,155526430.0,124383294.0,155461647.0,124831565.0,19.70266145450009,20.024336699556468
1240,(주)동양고속,84670,Dec-17,141870839.0,120250722.0,141801103.0,120691456.0,14.886800281095134,15.239295934522525
1241,(주)동양고속,84670,Dec-18,132272993.0,117884781.0,132213672.0,118183188.0,10.611976649434562,10.877664195592821
1242,(주)동양고속,84670,Dec-19,140473417.0,120519769.0,140415225.0,120894863.0,13.901884215191052,14.204572243017338
1243,(주)동양에스텍,60380,Dec-11,216818796.0,203147857.0,207403841.0,195831212.0,5.579756355621206,6.30523702382334
1244,(주)동양에스텍,60380,Dec-12,205473230.0,195490283.0,198323297.0,189945195.0,4.224466881467789,4.8585146590628865
1245,(주)동양에스텍,60380,Dec-13,224278761.0,211730799.0,215558879.0,204679898.0,5.046872135570903,5.594806188536061
1246,(주)동양에스텍,60380,Dec-14,174225548.0,165155375.0,164832138.0,157970327.0,4.16290844932194,5.2059948177060695
1247,(주)동양에스텍,60380,Dec-15,133784506.0,124550829.0,123896334.0,116785000.0,5.739745293835733,6.9019031247161005
1248,(주)동양에스텍,60380,Dec-16,151970509.0,139414035.0,134441550.0,125364019.0,6.752027925890471,8.262441234568742
1249,(주)동양에스텍,60380,Dec-17,186236108.0,174168137.0,159869610.0,151223528.0,5.408208601997591,6.479930841338244
1250,(주)동양에스텍,60380,Dec-18,189075199.0,177633679.0,160309679.0,152371300.0,4.951902498663228,6.051306602089046
1251,(주)동양에스텍,60380,Dec-19,212129297.0,198379170.0,159756378.0,152407022.0,4.6003521687253075,6.481955672534944
1252,(주)동우팜투테이블,88910,Dec-11,,,218666059.0,197654981.0,9.608751397490545,
1253,(주)동우팜투테이블,88910,Dec-12,,,214253245.0,201486009.0,5.958946386086241,
1254,(주)동우팜투테이블,88910,Dec-13,,,251708531.0,224542242.0,10.792756563344291,
1255,(주)동우팜투테이블,88910,Dec-14,,,219796482.0,199667755.0,9.15789316409532,
1256,(주)동우팜투테이블,88910,Dec-15,,,239667925.0,219705890.0,8.329039023473833,
1257,(주)동우팜투테이블,88910,Dec-16,,,235752895.0,210777176.0,10.594024306679245,
1258,(주)동우팜투테이블,88910,Dec-17,,,230843688.0,199150296.0,13.72937344511668,
1259,(주)동우팜투테이블,88910,Dec-18,,,250159235.0,217539112.0,13.03974366566959,
1260,(주)동우팜투테이블,88910,Dec-19,270567996.0,249025198.0,270567996.0,249025198.0,7.9620643677310605,7.9620643677310605
1261,(주)동운아나텍,94170,Dec-15,,,56872562.0,34619737.0,39.12752339168403,
1262,(주)동운아나텍,94170,Dec-16,,,54673627.0,38296564.0,29.95422820585874,
1263,(주)동운아나텍,94170,Dec-17,,,54989112.0,41425778.0,24.665490142848643,
1264,(주)동운아나텍,94170,Dec-18,,,46698555.0,36491980.0,21.85629726658566,
1265,(주)동운아나텍,94170,Dec-19,,,54763967.0,39337549.0,28.168919903118052,
1266,(주)동원개발,13120,Dec-11,,,216368374.0,184214814.0,14.860563679237151,
1267,(주)동원개발,13120,Dec-12,,,384862497.0,332453176.0,13.61767421053759,
1268,(주)동원개발,13120,Dec-13,,,318263153.0,262037847.0,17.666294533316584,
1269,(주)동원개발,13120,Dec-14,,,340086893.0,251887569.0,25.934349666336598,
1270,(주)동원개발,13120,Dec-15,,,514966840.0,385285657.0,25.18243368835166,
1271,(주)동원개발,13120,Dec-16,,,534393481.0,389585732.0,27.09758897676374,
1272,(주)동원개발,13120,Dec-17,,,563013434.0,408223724.0,27.49307576912987,
1273,(주)동원개발,13120,Dec-18,,,607890976.0,435201812.0,28.407917014382527,
1274,(주)동원개발,13120,Dec-19,,,642628503.0,521534439.0,18.843556336933904,
1275,(주)동원에프앤비,49770,Dec-11,1563244948.0,1183935328.0,1099094841.0,793308598.0,27.82164300960448,24.26424729440418
1276,(주)동원에프앤비,49770,Dec-12,1662832442.0,1275007342.0,1191223606.0,882605894.0,25.907622250393853,23.323161745240956
1277,(주)동원에프앤비,49770,Dec-13,1688630676.0,1253277428.0,1246608861.0,898923557.0,27.89048873927425,25.781436650864205
1278,(주)동원에프앤비,49770,Dec-14,1794888216.0,1287693258.0,1338173676.0,925502825.0,30.838362643146176,28.257746275158564
1279,(주)동원에프앤비,49770,Dec-15,1931040796.0,1394153872.0,1374936673.0,945329368.0,31.245606684025073,27.802981952122362
1280,(주)동원에프앤비,49770,Dec-16,2241255930.0,1655392222.0,1464991510.0,1016530089.0,30.611878494777077,26.139973581687297
1281,(주)동원에프앤비,49770,Dec-17,2552621332.0,1935107468.0,1569204857.0,1100617562.0,29.86144816654745,24.191361885868623
1282,(주)동원에프앤비,49770,Dec-18,2802526253.0,2189230574.0,1632631810.0,1166560466.0,28.5472414015993,21.883672930574328
1283,(주)동원에프앤비,49770,Dec-19,3030257743.0,2348562579.0,1709299492.0,1201309797.0,29.719174280313894,22.496276614579713
1284,(주)동일기연,32960,Dec-11,45546692.0,28453351.0,45546506.0,28640720.0,37.11763532421126,37.52926996322806
1285,(주)동일기연,32960,Dec-12,35460962.0,22371930.0,35454832.0,22729019.0,35.893028628650676,36.91110241171686
1286,(주)동일기연,32960,Dec-13,32037652.0,20723719.0,32032327.0,20528675.0,35.91263288489781,35.31448871471605
1287,(주)동일기연,32960,Dec-14,33098686.0,20758773.0,33105836.0,21801195.0,34.14697336143392,37.28218395135082
1288,(주)동일기연,32960,Dec-15,28501761.0,16631921.0,28498716.0,17476348.0,38.67671792651991,41.645988119821794
1289,(주)동일기연,32960,Dec-16,28280102.0,16805639.0,28273584.0,17733576.0,37.27864143435088,40.57433385494861
1290,(주)동일기연,32960,Dec-17,34429354.0,20135820.0,34242984.0,21295052.0,37.81192667087658,41.5155451362811
1291,(주)동일기연,32960,Dec-18,26930368.0,18171060.0,26438736.0,18500831.0,30.023768912401867,32.52576422275403
1292,(주)동일기연,32960,Dec-19,28951585.0,17950637.0,28889519.0,19032268.0,34.120509240738826,37.99774002010598
1293,(주)동진쎄미켐,5290,Dec-11,457421768.0,405125875.0,441224831.0,395360740.0,10.39472118920705,11.432751272125728
1294,(주)동진쎄미켐,5290,Dec-12,571228239.0,494213891.0,527305208.0,457446795.0,13.248193255091081,13.48223752642593
1295,(주)동진쎄미켐,5290,Dec-13,654432237.0,568442939.0,551737988.0,473117543.0,14.249597945030388,13.139526621455232
1296,(주)동진쎄미켐,5290,Dec-14,669575438.0,569270443.0,558433460.0,481580421.0,13.762255399237718,14.980387467558213
1297,(주)동진쎄미켐,5290,Dec-15,709287907.0,580733288.0,587393292.0,495749318.0,15.601808064229647,18.12446225732705
1298,(주)동진쎄미켐,5290,Dec-16,764955941.0,641628964.0,642548080.0,559265361.0,12.961320964494986,16.122101991753798
1299,(주)동진쎄미켐,5290,Dec-17,785154565.0,637398524.0,631272541.0,519792590.0,17.659559660777326,18.8187202350406
1300,(주)동진쎄미켐,5290,Dec-18,827231162.0,674255872.0,632154575.0,519595599.0,17.805609648557873,18.492447701093738
1301,(주)동진쎄미켐,5290,Dec-19,875254175.0,688847603.0,652641480.0,518814693.0,20.505406276046077,21.29742163183626
1302,(주)두산,150,Dec-11,4033312612.0,2963164179.0,1930096327.0,1481236101.0,23.25584582079773,26.53274208937019
1303,(주)두산,150,Dec-12,3833824003.0,2981187475.0,1841080714.0,1428821841.0,22.3922215829588,22.239845317176915
1304,(주)두산,150,Dec-13,21936534160.0,18258323269.0,1652024598.0,1187253422.0,28.133429524152888,16.76751151376959
1305,(주)두산,150,Dec-14,20468238468.0,17080686734.0,1995372674.0,1434886143.0,28.08931576057055,16.550284672987814
1306,(주)두산,150,Dec-15,18960372476.0,15968105795.0,1873556346.0,1377076427.0,26.49933214231711,15.78168722575258
1307,(주)두산,150,Dec-16,16410692546.0,13533749739.0,2067135545.0,1476839736.0,28.556221696628025,17.53090431092889
1308,(주)두산,150,Dec-17,17585204592.0,14438711228.0,2624828847.0,1932771033.0,26.365826282005962,17.892844791987393
1309,(주)두산,150,Dec-18,18172166697.0,14848657907.0,2919400699.0,2163103041.0,25.9059216591631,18.289006728893096
1310,(주)두산,150,Dec-19,18535738102.0,15376413801.0,2060705340.0,1633647975.0,20.72384424451484,17.04450226699691
1311,(주)두산테스나,131970,Dec-13,,,67808309.0,49292141.0,27.306635828361387,
1312,(주)두산테스나,131970,Dec-14,,,47834146.0,38451228.0,19.61552318713916,
1313,(주)두산테스나,131970,Dec-15,,,33822200.0,35466600.0,-4.861895441455612,
1314,(주)두산테스나,131970,Dec-16,,,30280048.0,30294252.0,-0.04690877636653681,
1315,(주)두산테스나,131970,Dec-17,,,47188713.0,35587078.0,24.585614360790046,
1316,(주)두산테스나,131970,Dec-18,,,65267823.0,44152330.0,32.35207186242446,
1317,(주)두산테스나,131970,Dec-19,,,96831033.0,66388423.0,31.438898312692793,
1318,(주)두올,16740,Dec-16,295927529.0,246213299.0,172629125.0,149148967.0,13.601504381140783,16.799461059940793
1319,(주)두올,16740,Dec-17,345047915.0,283358809.0,184816954.0,155727601.0,15.739547898836165,17.878417262715526
1320,(주)두올,16740,Dec-18,483134075.0,401570440.0,209597012.0,182111806.0,13.113357741951015,16.882194657870077
1321,(주)두올,16740,Dec-19,465931135.0,387619166.0,204754869.0,179169938.0,12.49539565283793,16.80762737609282
1322,(주)듀오백,73190,Dec-11,43295809.0,28188362.0,40860122.0,28189164.0,31.010573096184096,34.89355517066329
1323,(주)듀오백,73190,Dec-12,38673329.0,26181816.0,36069601.0,26156730.0,27.4826189510663,32.300071710919944
1324,(주)듀오백,73190,Dec-13,40419100.0,26869710.0,37332774.0,26869392.0,28.027335980980144,33.52224567098228
1325,(주)듀오백,73190,Dec-14,41712497.0,29186593.0,38932506.0,29186648.0,25.03270146545409,30.0291397084188
1326,(주)듀오백,73190,Dec-15,34845024.0,25847001.0,34127486.0,25847001.0,24.26338992564527,25.82297833974802
1327,(주)듀오백,73190,Dec-16,32483515.0,24263223.0,31983156.0,24263223.0,24.137495999456714,25.306042157075677
1328,(주)듀오백,73190,Dec-17,38859471.0,27443863.0,38302767.0,27468446.0,28.28600085210554,29.376642826661225
1329,(주)듀오백,73190,Dec-18,32678107.0,25101587.0,28484831.0,21830897.0,23.359569870714697,23.185308745087347
1330,(주)듀오백,73190,Dec-19,31808599.0,23400817.0,28595364.0,20783433.0,27.318872387845804,26.43241847904084
1331,(주)드래곤플라이,30350,Dec-11,36773818.0,3532287.0,36387253.0,2220805.0,93.89675005145347,90.39456006444586
1332,(주)드래곤플라이,30350,Dec-12,34046437.0,3092469.0,33543646.0,3092469.0,90.7807606841546,90.91690857401613
1333,(주)드래곤플라이,30350,Dec-13,23034689.0,128210.0,23034689.0,128210.0,99.44340468412662,99.44340468412662
1334,(주)드래곤플라이,30350,Dec-14,19613337.0,0.0,19613337.0,0.0,100.0,100.0
1335,(주)드래곤플라이,30350,Dec-15,16519574.0,0.0,16519574.0,0.0,100.0,100.0
1336,(주)드래곤플라이,30350,Dec-16,10939185.0,0.0,10939185.0,0.0,100.0,100.0
1337,(주)드래곤플라이,30350,Dec-17,,,7565737.0,0.0,100.0,
1338,(주)드래곤플라이,30350,Dec-18,,,6373655.0,0.0,100.0,
1339,(주)드래곤플라이,30350,Dec-19,6081313.0,0.0,6081313.0,0.0,100.0,100.0
1340,(주)드림시큐리티,203650,Dec-14,,,,,,
1341,(주)드림시큐리티,203650,Dec-15,,,,,,
1342,(주)드림시큐리티,203650,Dec-16,,,,,,
1343,(주)드림시큐리티,203650,Dec-17,24768402.0,18119750.0,20574060.0,15282995.0,25.71716520706171,26.843282017144265
1344,(주)드림시큐리티,203650,Dec-18,28316767.0,19922718.0,24951235.0,17551750.0,29.655786577297675,29.643387608479454
1345,(주)드림시큐리티,203650,Dec-19,28815881.0,21022203.0,22615520.0,16040318.0,29.073848401451745,27.046467883456348
1346,(주)드림어스컴퍼니,60570,Dec-11,148471368.0,138462627.0,91429418.0,87181851.0,4.645733389662396,6.741192685717019
1347,(주)드림어스컴퍼니,60570,Dec-12,96863412.0,79959554.0,91279846.0,71784956.0,21.357277487080772,17.451231224437976
1348,(주)드림어스컴퍼니,60570,Dec-13,69412593.0,53242228.0,54199947.0,42799069.0,21.034850827437158,23.296010566843396
1349,(주)드림어스컴퍼니,60570,Dec-14,53191621.0,34318609.0,44672881.0,29362501.0,34.27220196521464,35.481174751188725
1350,(주)드림어스컴퍼니,60570,Dec-15,55637376.0,33874819.0,54350016.0,34084441.0,37.287155536439954,39.11499528662171
1351,(주)드림어스컴퍼니,60570,Dec-16,52327953.0,37982052.0,49673321.0,36014804.0,27.49668579638555,27.415368225850536
1352,(주)드림어스컴퍼니,60570,Dec-17,69451993.0,54165041.0,61034418.0,48646241.0,20.29703469933964,22.01081832165709
1353,(주)드림어스컴퍼니,60570,Dec-18,137849260.0,105166813.0,107695318.0,81924373.0,23.929494316549583,23.70883021062282
1354,(주)드림어스컴퍼니,60570,Dec-19,196961163.0,166303132.0,174357763.0,147778454.0,15.244121364415534,15.565520904240396
1355,(주)드림텍,192650,Dec-19,559670324.0,482899609.0,409390388.0,359355645.0,12.221767893583275,13.717131623366189
1356,(주)디딤,217620,Dec-15,,,,,,
1357,(주)디딤,217620,Dec-16,,,,,,
1358,(주)디딤,217620,Dec-17,68808886.0,32848213.0,65876555.0,31957797.0,51.488360312709126,52.261670098829974
1359,(주)디딤,217620,Dec-18,97013239.0,45820493.0,93391889.0,44714701.0,52.121429945591956,52.76882467556825
1360,(주)디딤,217620,Dec-19,125265879.0,64135869.0,118257663.0,61976420.0,47.59204737539926,48.80020839513687
1361,(주)디모아,16670,Dec-11,,,49059079.0,38136684.0,22.26375876318428,
1362,(주)디모아,16670,Dec-12,95972857.0,80648233.0,55723664.0,44369843.0,20.375223352147124,15.967664690861499
1363,(주)디모아,16670,Dec-13,103871260.0,83994917.0,59365552.0,46970505.0,20.879191016365855,19.135555879460785
1364,(주)디모아,16670,Dec-14,111790797.0,90517953.0,70059334.0,55698309.0,20.498374991689186,19.02915496702291
1365,(주)디모아,16670,Dec-15,125056165.0,103013592.0,72820518.0,57895854.0,20.495135725345982,17.626138623393736
1366,(주)디모아,16670,Dec-16,112077282.0,98940062.0,53443154.0,45550415.0,14.768475303684358,11.721572619864212
1367,(주)디모아,16670,Dec-17,113100719.0,100288364.0,55737521.0,48216318.0,13.493967555535885,11.328270158919148
1368,(주)디모아,16670,Dec-18,15619906.0,3297898.0,8889174.0,2434694.0,72.61057101593467,78.88656948383684
1369,(주)디모아,16670,Dec-19,20405375.0,1451505.0,4633217.0,244708.0,94.71839976413796,92.88665363905343
1370,(주)디바이스이엔지,187870,Dec-17,,,115287774.0,95212231.0,17.413418876489022,
1371,(주)디바이스이엔지,187870,Dec-18,,,93160425.0,66405272.0,28.719440685248053,
1372,(주)디바이스이엔지,187870,Dec-19,,,43228287.0,32353600.0,25.156414363585583,
1373,(주)디비아이엔씨,12030,Dec-11,511077050.0,458811762.0,511011832.0,459045270.0,10.169346137566537,10.226498724605223
1374,(주)디비아이엔씨,12030,Dec-12,544542768.0,483404337.0,545150378.0,483934064.0,11.229252784265702,11.227480115941969
1375,(주)디비아이엔씨,12030,Dec-13,525450781.0,467240092.0,525422001.0,467114642.0,11.097243527874273,11.078238172796626
1376,(주)디비아이엔씨,12030,Dec-14,283311322.0,250506707.0,283064800.0,250353377.0,11.556160638836054,11.578998950137263
1377,(주)디비아이엔씨,12030,Dec-15,203671200.0,180662767.0,203754352.0,180662767.0,11.333051183122704,11.296851493976567
1378,(주)디비아이엔씨,12030,Dec-16,204809968.0,177059335.0,204809968.0,177059335.0,13.549454292185622,13.549454292185622
1379,(주)디비아이엔씨,12030,Dec-17,199529519.0,174803276.0,199529519.0,174803276.0,12.39227314530839,12.39227314530839
1380,(주)디비아이엔씨,12030,Dec-18,237112636.0,202065915.0,206838971.0,183342182.0,11.359942899735273,14.780621392104973
1381,(주)디비아이엔씨,12030,Dec-19,238505593.0,182396061.0,192984328.0,152751386.0,20.847776820509488,23.525457535077596
1382,(주)디스플레이테크,66670,Dec-11,,,177792014.0,166506560.0,6.347559570364054,
1383,(주)디스플레이테크,66670,Dec-12,,,293664618.0,266637924.0,9.20325171757668,
1384,(주)디스플레이테크,66670,Dec-13,,,535275211.0,494468905.0,7.623425326154325,
1385,(주)디스플레이테크,66670,Dec-14,,,429634668.0,402485857.0,6.319045696749965,
1386,(주)디스플레이테크,66670,Dec-15,,,318044268.0,296513350.0,6.769786525440541,
1387,(주)디스플레이테크,66670,Dec-16,,,89178900.0,79464004.0,10.893715890193757,
1388,(주)디스플레이테크,66670,Dec-17,,,82707089.0,70336445.0,14.957174952681504,
1389,(주)디스플레이테크,66670,Dec-18,,,57286597.0,48947068.0,14.557556979689332,
1390,(주)디스플레이테크,66670,Dec-19,,,43569777.0,32683040.0,24.986900896922197,
