,회사명,거래소코드,회계년도,[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[제조]매출액(수익)(*)(IFRS),[제조]부채(*)(IFRS),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS연결),[제조]부채(*)(IFRS연결),[제조]전기영업흐름(IFRS개별),[제조]전기영업흐름(IFRS연결),cashflow_매출액비율(개별),cashflow_매출액비율(연결)
9311,(주)한국큐빅,21650,2013/12,5911069.0,18500025.0,3177748.0,2496957.0,99132240.0,52483941.0,3042761.0,2888842.0,24.19950783850292,2.7164719570545364
9312,(주)한국큐빅,21650,2014/12,2077604.0,17583908.0,2249829.0,2831278.0,94838532.0,58436335.0,5911069.0,2496957.0,22.715863276809685,2.8091087491738063
9313,(주)한국큐빅,21650,2015/12,-122827.0,17465742.0,2336541.0,4943148.0,110058837.0,58918376.0,2077604.0,2831278.0,5.5960319349730465,3.5319408290676377
9314,(주)한국큐빅,21650,2016/12,-385652.0,19730981.0,3519591.0,8189681.0,122930620.0,66213442.0,-122827.0,4943148.0,-1.2885294451401073,5.341561362010539
9315,(주)한국큐빅,21650,2017/12,3499358.0,25500278.0,13119035.0,7804838.0,153762523.0,94309894.0,-385652.0,8189681.0,6.10523932327326,5.201045966187743
9316,(주)한국큐빅,21650,2018/12,3019206.0,25879759.0,9037401.0,2784856.0,164332875.0,86211926.0,3499358.0,7804838.0,12.593942625199873,3.2220254163994877
9317,(주)한국큐빅,21650,2019/12,3965848.0,30164022.0,3942680.0,8217068.0,156801233.0,73890403.0,3019206.0,2784856.0,11.578452634731535,3.508238994523723
9318,(주)한국테크놀로지,53590,2010/12,-2045066.0,6950984.0,2280749.0,-4198880.0,10037662.0,2280749.0,,,,
9319,(주)한국테크놀로지,53590,2011/12,-4800341.0,5137925.0,4070040.0,-5550281.0,5137925.0,4070963.0,-2045066.0,-4198880.0,-66.61645508644054,-94.87449700024816
9320,(주)한국테크놀로지,53590,2012/12,8802722.0,5655633.0,16891873.0,,,,-4800341.0,-5550281.0,35.38402332683185,
9321,(주)한국테크놀로지,53590,2013/12,-13709500.0,6227658.0,12137848.0,,,,8802722.0,,-39.39505027411589,
9322,(주)한국테크놀로지,53590,2014/12,-2078452.0,20935527.0,11769189.0,,,,-13709500.0,,-37.706125095394064,
9323,(주)한국테크놀로지,53590,2015/12,-15813596.0,7208124.0,23421256.0,,,,-2078452.0,,-124.11029554985458,
9324,(주)한국테크놀로지,53590,2016/12,-5905060.0,4478417.0,13140309.0,,,,-15813596.0,,-242.4813946535126,
9325,(주)한국테크놀로지,53590,2017/12,-12792576.0,9629681.0,35162166.0,,,,-5905060.0,,-97.0833613283763,
9326,(주)한국테크놀로지,53590,2018/12,-11465031.0,11557270.0,13409162.0,,,,-12792576.0,,-104.94522927992512,
9327,(주)한국테크놀로지,53590,2019/12,-4822109.0,4631738.0,45408401.0,-21232762.0,216247925.0,132362475.0,-11465031.0,,-175.82104169104556,
9328,(주)한국특강,7280,2010/12,61203242.0,601509678.0,463742210.0,,,,,,,
9329,(주)한국특강,7280,2011/12,46546036.0,694955436.0,464254408.0,,,,61203242.0,,7.752243699263617,
9330,(주)한국특강,7280,2012/12,-31996827.0,647612376.0,433731360.0,,,,46546036.0,,1.1232960903143705,
9331,(주)한국특강,7280,2013/12,49461545.0,563315975.0,425787516.0,,,,-31996827.0,,1.5501706657617866,
9332,(주)한국특강,7280,2014/12,-61573833.0,433240152.0,412229695.0,,,,49461545.0,,-1.3978722821609573,
9333,(주)한국특강,7280,2015/12,74248092.0,280303244.0,341206425.0,,,,-61573833.0,,2.2608120439733477,
9334,(주)한국특강,7280,2016/12,6857690.0,247193160.0,296766912.0,,,,74248092.0,,16.405345115536367,
9335,(주)한국특강,7280,2017/12,810626.0,346266581.0,282308021.0,,,,6857690.0,,1.1072850255797568,
9336,(주)한국특강,7280,2018/12,22036328.0,364964702.0,247042183.0,,,,810626.0,,3.130022420633982,
9337,(주)한국특강,7280,2019/12,3244391.0,390966862.0,246071397.0,,,,22036328.0,,3.2331025282649146,
9338,(주)한국팩키지,37230,2010/12,6038558.0,59128814.0,16416940.0,,,,,,,
9339,(주)한국팩키지,37230,2011/12,6305034.0,59734863.0,16290830.0,,,,6038558.0,,10.331983183756527,
9340,(주)한국팩키지,37230,2012/12,-803785.0,51424697.0,10069617.0,,,,6305034.0,,5.348839488543803,
9341,(주)한국팩키지,37230,2013/12,2164396.0,49224173.0,12739965.0,,,,-803785.0,,1.382055722906711,
9342,(주)한국팩키지,37230,2014/12,-812373.0,48879439.0,10512095.0,,,,2164396.0,,1.3830181234281351,
9343,(주)한국팩키지,37230,2015/12,-1355306.0,55937917.0,12553391.0,,,,-812373.0,,-1.9375757234578472,
9344,(주)한국팩키지,37230,2016/12,1873946.0,59078483.0,13663332.0,,,,-1355306.0,,0.4389415347716359,
9345,(주)한국팩키지,37230,2017/12,1586512.0,56972317.0,12117428.0,,,,1873946.0,,3.036964426073807,
9346,(주)한국팩키지,37230,2018/12,-977887.0,56852305.0,10118319.0,,,,1586512.0,,0.5352685348465643,
9347,(주)한국팩키지,37230,2019/12,3653292.0,58376992.0,30806358.0,,,,-977887.0,,2.2914892565893084,
9348,(주)한국화장품제조,3350,2010/12,-3069097.0,42440754.0,8031686.0,,,,,,,
9349,(주)한국화장품제조,3350,2011/12,-2697619.0,26026970.0,9657726.0,,,,-3069097.0,,-11.078346807177324,
9350,(주)한국화장품제조,3350,2012/12,-1616369.0,31270181.0,10078561.0,,,,-2697619.0,,-6.897926174459943,
9351,(주)한국화장품제조,3350,2013/12,-3053466.0,31112773.0,14950705.0,,,,-1616369.0,,-7.504691079769714,
9352,(주)한국화장품제조,3350,2014/12,-233244.0,35457341.0,13749375.0,,,,-3053466.0,,-4.6347384029727445,
9353,(주)한국화장품제조,3350,2015/12,7197390.0,45478447.0,15463880.0,,,,-233244.0,,7.6565345338199435,
9354,(주)한국화장품제조,3350,2016/12,11038910.0,64948683.0,22616030.0,,,,7197390.0,,14.039006764771505,
9355,(주)한국화장품제조,3350,2017/12,-644736.0,67175473.0,22358046.0,,,,11038910.0,,7.736584154755412,
9356,(주)한국화장품제조,3350,2018/12,1741263.0,88233207.0,21489063.0,,,,-644736.0,,0.6213799981224756,
9357,(주)한국화장품제조,3350,2019/12,5343995.0,76491978.0,36155654.0,,,,1741263.0,,4.6313732402108885,
9358,(주)한글과컴퓨터,30520,2010/12,20022633.0,47282026.0,12657140.0,14756005.0,46947380.0,13500700.0,,,,
9359,(주)한글과컴퓨터,30520,2011/12,34866571.0,57315868.0,11956580.0,34703086.0,56981223.0,13089428.0,20022633.0,14756005.0,47.88307838241235,43.39946424105358
9360,(주)한글과컴퓨터,30520,2012/12,21611076.0,65928157.0,12364465.0,20903674.0,65609745.0,13264513.0,34866571.0,34703086.0,42.832720926811284,42.37690605259935
9361,(주)한글과컴퓨터,30520,2013/12,30558244.0,68845615.0,11618043.0,27083216.0,71797881.0,13108520.0,21611076.0,20903674.0,37.88862950821196,33.41804056863461
9362,(주)한글과컴퓨터,30520,2014/12,49518435.0,76170162.0,22000498.0,48157075.0,75836690.0,23381324.0,30558244.0,27083216.0,52.564335493995664,49.606787295173355
9363,(주)한글과컴퓨터,30520,2015/12,33866264.0,84539303.0,22136968.0,30442596.0,84941460.0,36140309.0,49518435.0,48157075.0,49.31711999092304,46.26696491913372
9364,(주)한글과컴퓨터,30520,2016/12,19910724.0,89920951.0,25229477.0,20696533.0,101244103.0,42477655.0,33866264.0,30442596.0,29.90236835907129,25.255361786355103
9365,(주)한글과컴퓨터,30520,2017/12,29984355.0,94824117.0,82105416.0,46144462.0,134111283.0,306895463.0,19910724.0,20696533.0,26.309276889970935,24.919974481192607
9366,(주)한글과컴퓨터,30520,2018/12,30630583.0,96670831.0,87342169.0,60509219.0,215760750.0,343537235.0,29984355.0,46144462.0,31.351203549703634,24.715728185038287
9367,(주)한글과컴퓨터,30520,2019/12,26564557.0,100395826.0,58615450.0,40507204.0,319255505.0,318008571.0,30630583.0,60509219.0,28.484819677662692,15.820623515951587
9368,(주)한네트,52600,2010/12,11691239.0,29459400.0,8610640.0,,,,,,,
9369,(주)한네트,52600,2011/12,3355679.0,31027773.0,16355076.0,,,,11691239.0,,24.247499167922882,
9370,(주)한네트,52600,2012/12,5622084.0,27130214.0,13914439.0,,,,3355679.0,,16.54569145676477,
9371,(주)한네트,52600,2013/12,7770014.0,28296872.0,21655564.0,,,,5622084.0,,23.66356606482865,
9372,(주)한네트,52600,2014/12,7023644.0,27716217.0,26959434.0,,,,7770014.0,,26.687729425700486,
9373,(주)한네트,52600,2015/12,6486559.0,28229484.0,35106215.0,,,,7023644.0,,23.929241852242143,
9374,(주)한네트,52600,2016/12,7780173.0,28849127.0,32670464.0,,,,6486559.0,,24.726453594245676,
9375,(주)한네트,52600,2017/12,5441620.0,27605285.0,40399137.0,,,,7780173.0,,23.947937867694538,
9376,(주)한네트,52600,2018/12,4708838.0,27170017.0,31428820.0,,,,5441620.0,,18.679520885099187,
9377,(주)한네트,52600,2019/12,5730483.0,25948122.0,28684265.0,,,,4708838.0,,20.115754427237547,
9378,(주)한농화성,11500,2010/12,11862680.0,184350878.0,48518105.0,,,,,,,
9379,(주)한농화성,11500,2011/12,2852810.0,206450036.0,52666987.0,,,,11862680.0,,3.5639349561556872,
9380,(주)한농화성,11500,2012/12,10307658.0,211200074.0,54908137.0,,,,2852810.0,,3.1156400068306795,
9381,(주)한농화성,11500,2013/12,18884920.0,224375279.0,50134800.0,,,,10307658.0,,6.505301771680472,
9382,(주)한농화성,11500,2014/12,2410054.0,217779954.0,62050711.0,,,,18884920.0,,4.88910333776634,
9383,(주)한농화성,11500,2015/12,22639680.0,200994244.0,46448812.0,,,,2410054.0,,6.231455563473748,
9384,(주)한농화성,11500,2016/12,9881983.0,204984259.0,55545405.0,,,,22639680.0,,7.932722043793616,
9385,(주)한농화성,11500,2017/12,2922585.0,236295858.0,56836719.0,,,,9881983.0,,2.709435558536113,
9386,(주)한농화성,11500,2018/12,9666572.0,223214119.0,50073308.0,,,,2922585.0,,2.8199732741816392,
9387,(주)한농화성,11500,2019/12,18868497.0,204694663.0,43082691.0,,,,9666572.0,,6.97015461512057,
9388,(주)한독,2390,2010/12,11454603.0,321036497.0,126187688.0,10929969.0,321185581.0,126213062.0,,,,
9389,(주)한독,2390,2011/12,48283624.0,332903154.0,129759056.0,48084918.0,333172636.0,129876434.0,11454603.0,10929969.0,8.972313161082276,8.856502699099215
9390,(주)한독,2390,2012/12,12178685.0,314646329.0,149138227.0,12275221.0,314647673.0,149141042.0,48283624.0,48084918.0,9.607979408525056,9.59170274874399
9391,(주)한독,2390,2013/12,9311870.0,327935993.0,179252807.0,9278934.0,327936251.0,179252807.0,12178685.0,12275221.0,3.2766386518603343,3.2863330806327964
9392,(주)한독,2390,2014/12,37638271.0,348310911.0,207712898.0,,,,9311870.0,9278934.0,6.739688525002882,
9393,(주)한독,2390,2015/12,15171167.0,358476926.0,221888548.0,14640168.0,358447724.0,226881695.0,37638271.0,,7.365807137054059,
9394,(주)한독,2390,2016/12,-6945747.0,396252889.0,315146099.0,-8501956.0,396134014.0,333598608.0,15171167.0,14640168.0,1.0379003192579879,0.7747645724762227
9395,(주)한독,2390,2017/12,9237018.0,413449630.0,329031143.0,6790746.0,417970014.0,348634727.0,-6945747.0,-8501956.0,0.2770919156464114,-0.2047048762689469
9396,(주)한독,2390,2018/12,30062453.0,440098077.0,322256915.0,29455780.0,446731041.0,339240243.0,9237018.0,6790746.0,4.464853751224185,4.056862258649271
9397,(주)한독,2390,2019/12,9249824.0,466401406.0,384668612.0,8798266.0,473000100.0,404672385.0,30062453.0,29455780.0,4.2144252240954865,4.043767221190862
9398,(주)한독크린텍,256150,2019/12,5282602.0,48359058.0,10288409.0,,,,,,,
9399,(주)한라,14790,2010/12,-288097509.0,1502513575.0,1378988203.0,-137776654.0,1584183491.0,1443330072.0,,,,
9400,(주)한라,14790,2011/12,292356703.0,1685994382.0,1781558240.0,289227244.0,1728538634.0,2110383391.0,-288097509.0,-137776654.0,0.12631103773155988,4.380885304528288
9401,(주)한라,14790,2012/12,-282907994.0,1873504639.0,1973364447.0,-255885359.0,1986349612.0,2472551313.0,292356703.0,289227244.0,0.25216668278556637,0.8392753420287626
9402,(주)한라,14790,2013/12,-29940108.0,1465457395.0,1621554524.0,20765813.0,2002724809.0,2018324539.0,-282907994.0,-255885359.0,-10.674077017435229,-5.869991347373378
9403,(주)한라,14790,2014/12,66783339.0,1407803255.0,1183439287.0,52245991.0,1903285090.0,1636936942.0,-29940108.0,20765813.0,1.3085362201410737,1.918046970041677
9404,(주)한라,14790,2015/12,59712528.0,1353398558.0,1182560265.0,94364035.0,1855269348.0,1962182508.0,66783339.0,52245991.0,4.673267392383316,3.951179006920132
9405,(주)한라,14790,2016/12,93512635.0,1358236270.0,852858581.0,207991456.0,1831824054.0,1722096338.0,59712528.0,94364035.0,5.6405931127137405,8.252852951127368
9406,(주)한라,14790,2017/12,21965680.0,1454675129.0,749866481.0,76980270.0,1920605105.0,1821470362.0,93512635.0,207991456.0,3.96921321805317,7.418800597221155
9407,(주)한라,14790,2018/12,-12322710.0,1165275545.0,822936452.0,133714016.0,1320997313.0,1528092997.0,21965680.0,76980270.0,0.4137635103292243,7.97481887080871
9408,(주)한라,14790,2019/12,17805161.0,1198490841.0,871001480.0,-129560437.0,1304889862.0,1327117098.0,-12322710.0,133714016.0,0.22872310794738898,0.15915438999709236
9409,(주)한라홀딩스,60980,2010/12,174165103.0,2117310535.0,785810817.0,280506392.0,3639639731.0,1296389872.0,,,,
9410,(주)한라홀딩스,60980,2011/12,275931898.0,2823879385.0,1330136603.0,318377919.0,4560126715.0,2024586098.0,174165103.0,280506392.0,7.969479918137509,6.566531463150362
9411,(주)한라홀딩스,60980,2012/12,134932350.0,3140669328.0,1511016611.0,153439375.0,5059281113.0,2467381664.0,275931898.0,318377919.0,6.541030033582701,4.662888693688605
9412,(주)한라홀딩스,60980,2013/12,382025653.0,3197984100.0,2203778033.0,553819451.0,5633845230.0,3358388268.0,134932350.0,153439375.0,8.082560557446174,6.276874826396322
9413,(주)한라홀딩스,60980,2014/12,151395876.0,9653630.0,408622272.0,206463895.0,918655690.0,734254424.0,382025653.0,553819451.0,2762.802847219129,41.380212101010336
9414,(주)한라홀딩스,60980,2015/12,11240875.0,268757423.0,562492092.0,40770019.0,892102731.0,663345138.0,151395876.0,206463895.0,30.257164469090775,13.856807372558084
9415,(주)한라홀딩스,60980,2016/12,58765301.0,618047873.0,614833582.0,85947188.0,1001167189.0,957540781.0,11240875.0,40770019.0,5.663491378118536,6.328473824964713
9416,(주)한라홀딩스,60980,2017/12,29728848.0,657849448.0,638083368.0,52555158.0,922195940.0,918584906.0,58765301.0,85947188.0,6.726018336645318,7.509377345556303
9417,(주)한라홀딩스,60980,2018/12,5794566.0,676634635.0,569775065.0,813740.0,886548283.0,858901127.0,29728848.0,52555158.0,2.6250070689922635,3.009926194848882
9418,(주)한라홀딩스,60980,2019/12,56660580.0,620603274.0,574986690.0,45737476.0,798365159.0,874308075.0,5794566.0,813740.0,5.0318092585505765,2.9154087872714896
9419,(주)한미글로벌건축사사무소,53690,2010/12,-3905767.0,92844406.0,29573718.0,-19591760.0,103313047.0,43982741.0,,,,
9420,(주)한미글로벌건축사사무소,53690,2011/12,10805063.0,130157970.0,61546480.0,9261092.0,182945775.0,89087248.0,-3905767.0,-19591760.0,2.650354795791606,-2.8234234980283093
9421,(주)한미글로벌건축사사무소,53690,2012/12,5746638.0,161993619.0,55414863.0,-16874256.0,207246374.0,91712138.0,10805063.0,9261092.0,5.108750919380349,-1.8367423885544072
9422,(주)한미글로벌건축사사무소,53690,2013/12,-896932.0,108717082.0,50139157.0,7773131.0,182533119.0,87694471.0,5746638.0,-16874256.0,2.2304250218930637,-2.4930064883184295
9423,(주)한미글로벌건축사사무소,53690,2014/12,14319402.0,91869475.0,36124405.0,3286611.0,165403995.0,93549458.0,-896932.0,7773131.0,7.305184883226991,3.3432511711703214
9424,(주)한미글로벌건축사사무소,53690,2015/12,11068142.0,106927745.0,26264655.0,48408032.0,166822814.0,42316818.0,14319402.0,3286611.0,11.871354810671448,15.493876934602003
9425,(주)한미글로벌건축사사무소,53690,2016/12,446760.0,104558383.0,35191544.0,-25949943.0,169053494.0,50755365.0,11068142.0,48408032.0,5.506446097201025,6.642302524667134
9426,(주)한미글로벌건축사사무소,53690,2017/12,8668323.0,110345097.0,35157902.0,15851487.0,200835862.0,63809345.0,446760.0,-25949943.0,4.13026190008243,-2.514106768441584
9427,(주)한미글로벌건축사사무소,53690,2018/12,1884661.0,126301947.0,33525566.0,6479396.0,207721612.0,106375731.0,8668323.0,15851487.0,4.17768064968943,5.375194902685427
9428,(주)한미글로벌건축사사무소,53690,2019/12,13547858.0,101759309.0,25511972.0,22288991.0,294657922.0,79469843.0,1884661.0,6479396.0,7.582853672876258,4.8816585016166645
9429,(주)한빛소프트,47080,2010/12,-9064678.0,28242268.0,43141250.0,-9111679.0,43930665.0,46905188.0,,,,
9430,(주)한빛소프트,47080,2011/12,-6043963.0,32219889.0,33941101.0,-5014912.0,43458546.0,38392518.0,-9064678.0,-9111679.0,-23.446140674165576,-16.252949419890854
9431,(주)한빛소프트,47080,2012/12,3674778.0,28715359.0,24181905.0,4400848.0,40166122.0,24732984.0,-6043963.0,-5014912.0,-4.125292321785007,-0.7644053862107972
9432,(주)한빛소프트,47080,2013/12,-1103667.0,23470147.0,17304076.0,-1016951.0,29506704.0,17137974.0,3674778.0,4400848.0,5.477407107846406,5.734115542013774
9433,(주)한빛소프트,47080,2014/12,2331535.0,21445617.0,11093484.0,3250594.0,26289454.0,11221315.0,-1103667.0,-1016951.0,2.8627481317044876,4.248173050684126
9434,(주)한빛소프트,47080,2015/12,-6431978.0,19229210.0,22298439.0,-7955256.0,22137281.0,23334395.0,2331535.0,3250594.0,-10.66201627627968,-10.626106250356582
9435,(주)한빛소프트,47080,2016/12,-896248.0,27092790.0,17867360.0,-2589282.0,30726796.0,19414628.0,-6431978.0,-7955256.0,-13.524310342345695,-17.158538104656273
9436,(주)한빛소프트,47080,2017/12,-1127670.0,32845297.0,13588583.0,-2659567.0,39295854.0,14859640.0,-896248.0,-2589282.0,-3.080985993215406,-6.678629506308733
9437,(주)한빛소프트,47080,2018/12,1586204.0,30659088.0,21058754.0,1415865.0,39835691.0,31547265.0,-1127670.0,-2659567.0,0.7477945854097161,-1.561039822304074
9438,(주)한빛소프트,47080,2019/12,-2626340.0,32988265.0,24769848.0,-3346900.0,43542409.0,26826722.0,1586204.0,1415865.0,-1.576524257944454,-2.2174186549944905
9439,(주)한샘,9240,2010/12,30836670.0,595820265.0,129285983.0,33177399.0,623897472.0,139687838.0,,,,
9440,(주)한샘,9240,2011/12,72495259.0,676890921.0,174863367.0,76856397.0,709337324.0,192302352.0,30836670.0,33177399.0,7.6328346114720595,7.75609799999753
9441,(주)한샘,9240,2012/12,18824071.0,733566771.0,142648265.0,22157657.0,783239874.0,161906390.0,72495259.0,76856397.0,6.224336598256302,6.3208001333190555
9442,(주)한샘,9240,2013/12,82590344.0,955957542.0,220637115.0,84682814.0,1006945858.0,241923059.0,18824071.0,22157657.0,5.304336779844141,5.305174560835226
9443,(주)한샘,9240,2014/12,48267778.0,1265508559.0,175533889.0,49929651.0,1325043301.0,205981149.0,82590344.0,84682814.0,5.1701792559745146,5.079549660694447
9444,(주)한샘,9240,2015/12,198477342.0,1631046866.0,298427252.0,201023782.0,1710544310.0,333655167.0,48267778.0,49929651.0,7.564010732724095,7.335484720650119
9445,(주)한샘,9240,2016/12,150891341.0,1855003163.0,321489718.0,153988598.0,1934547149.0,357885198.0,198477342.0,201023782.0,9.416929576416038,9.175593889854582
9446,(주)한샘,9240,2017/12,99819338.0,1973868806.0,417843627.0,66217226.0,2062514512.0,468089700.0,150891341.0,153988598.0,6.350743226649887,5.338285445237148
9447,(주)한샘,9240,2018/12,94097055.0,1847989367.0,322946515.0,63738444.0,1928463279.0,365682789.0,99819338.0,66217226.0,5.246685843079312,3.3694100223517918
9448,(주)한샘,9240,2019/12,88214465.0,1605551061.0,439174776.0,79444644.0,1698372285.0,589338707.0,94097055.0,63738444.0,5.67753727765124,4.215303360299476
9449,(주)한섬,20000,2010/12,67351588.0,446816115.0,76045051.0,79099981.0,454451360.0,82087932.0,,,,
9450,(주)한섬,20000,2011/12,50488210.0,501007869.0,81780496.0,57395955.0,508799634.0,90093961.0,67351588.0,79099981.0,11.7602741684682,13.413525372150719
9451,(주)한섬,20000,2012/12,62745245.0,489550165.0,71275523.0,66620222.0,496351481.0,114360689.0,50488210.0,57395955.0,11.565051254757517,12.492777975613615
9452,(주)한섬,20000,2013/12,46643545.0,462603717.0,80314318.0,31765405.0,470811788.0,207074565.0,62745245.0,66620222.0,11.823163755513015,10.448509309626717
9453,(주)한섬,20000,2014/12,14912290.0,509179833.0,93266367.0,7033604.0,524898580.0,223573590.0,46643545.0,31765405.0,6.044606542773268,3.695857683592895
9454,(주)한섬,20000,2015/12,48445809.0,615393890.0,125725702.0,45800332.0,616755898.0,126102700.0,14912290.0,7033604.0,5.147767960452126,4.2832128700616
9455,(주)한섬,20000,2016/12,54441946.0,710321856.0,157254987.0,18001231.0,711998209.0,157680487.0,48445809.0,45800332.0,7.24233346692911,4.480458110253477
9456,(주)한섬,20000,2017/12,44652829.0,765914995.0,249060579.0,72763465.0,1228675786.0,326797067.0,54441946.0,18001231.0,6.469045236540903,3.693598304540853
9457,(주)한섬,20000,2018/12,157955819.0,766644345.0,166037925.0,203689536.0,1299209402.0,225463162.0,44652829.0,72763465.0,13.21399220651657,10.639278032256726
9458,(주)한섬,20000,2019/12,129920354.0,994560576.0,275480469.0,136406347.0,1259801685.0,278090262.0,157955819.0,203689536.0,14.47253088181931,13.49799286067791
9459,(주)한솔케미칼,14680,2010/12,21917922.0,228250587.0,110997086.0,22012815.0,244180323.0,119185600.0,,,,
9460,(주)한솔케미칼,14680,2011/12,11938130.0,278623403.0,159372009.0,11366357.0,297031934.0,169571366.0,21917922.0,22012815.0,6.0755937289302295,5.618785083222735
9461,(주)한솔케미칼,14680,2012/12,30325049.0,293809915.0,159759534.0,30220509.0,318850692.0,177084903.0,11938130.0,11366357.0,7.1922656184016125,6.521369883054856
9462,(주)한솔케미칼,14680,2013/12,40233784.0,286157035.0,156818515.0,47737661.0,317046839.0,229519400.0,30325049.0,30220509.0,12.328690958095788,12.294424736403064
9463,(주)한솔케미칼,14680,2014/12,38135969.0,277931459.0,168338193.0,32406393.0,336115038.0,261121484.0,40233784.0,47737661.0,14.09875536975467,11.922116677207404
9464,(주)한솔케미칼,14680,2015/12,40774748.0,290202958.0,181322622.0,47292978.0,368026063.0,274266949.0,38135969.0,32406393.0,13.595780956857098,10.827952013822456
9465,(주)한솔케미칼,14680,2016/12,69876699.0,315815438.0,188264786.0,91846195.0,460400870.0,358592061.0,40774748.0,47292978.0,17.51837207527518,15.110654873436708
9466,(주)한솔케미칼,14680,2017/12,63947909.0,341858961.0,198180258.0,87425084.0,521574392.0,332458107.0,69876699.0,91846195.0,19.573073001880445,17.185590564806716
9467,(주)한솔케미칼,14680,2018/12,89890976.0,409357852.0,229938254.0,100575893.0,581947486.0,344490922.0,63947909.0,87425084.0,18.790269228792024,16.152744149838977
9468,(주)한솔케미칼,14680,2019/12,73535818.0,401866639.0,335866727.0,101596803.0,587561120.0,418640473.0,89890976.0,100575893.0,20.333461170933376,17.204397050642154
9469,(주)한솔홈데코,25750,2010/12,15200984.0,141536307.0,125281571.0,15257725.0,141536307.0,125738829.0,,,,
9470,(주)한솔홈데코,25750,2011/12,1937746.0,172508366.0,161821852.0,3667562.0,172508366.0,161865308.0,15200984.0,15257725.0,4.967506909201146,5.485324404498736
9471,(주)한솔홈데코,25750,2012/12,13428735.0,189199921.0,155216468.0,16285063.0,189199921.0,155275338.0,1937746.0,3667562.0,4.06091105080324,5.272894643544804
9472,(주)한솔홈데코,25750,2013/12,8722800.0,233952458.0,156023481.0,6562459.0,233952458.0,156077993.0,13428735.0,16285063.0,4.734195825375769,4.882941217057015
9473,(주)한솔홈데코,25750,2014/12,4175176.0,235256768.0,158057042.0,4413443.0,235256768.0,158570140.0,8722800.0,6562459.0,2.741255035859372,2.3327494663192856
9474,(주)한솔홈데코,25750,2015/12,11003372.0,239246344.0,156064468.0,11337599.0,241490721.0,157326945.0,4175176.0,4413443.0,3.1721588188616168,3.2612106036156976
9475,(주)한솔홈데코,25750,2016/12,15283314.0,234363347.0,145335743.0,15853796.0,235363284.0,146568717.0,11003372.0,11337599.0,5.60810517866516,5.7764734027079605
9476,(주)한솔홈데코,25750,2017/12,15099157.0,253915092.0,150316421.0,14953394.0,254330113.0,153556529.0,15283314.0,15853796.0,5.982801329509,6.056536057922485
9477,(주)한솔홈데코,25750,2018/12,21125195.0,290916765.0,139843005.0,21733519.0,296884850.0,146434082.0,15099157.0,14953394.0,6.22589626280218,6.178643504375518
9478,(주)한솔홈데코,25750,2019/12,4509560.0,256728513.0,131390570.0,2435511.0,263886367.0,141583076.0,21125195.0,21733519.0,4.99258043067464,4.579438921905352
9479,(주)한송네오텍,226440,2015/12,,,,,,,,,,
9480,(주)한송네오텍,226440,2016/12,,,,,,,,,,
9481,(주)한송네오텍,226440,2017/12,,,,,,,,,,
9482,(주)한송네오텍,226440,2018/12,942280.0,38337462.0,8828174.0,,,,,,,
9483,(주)한송네오텍,226440,2019/12,-869711.0,21519923.0,19455994.0,,,,942280.0,,0.16860887466930063,
9484,(주)한익스프레스,14130,2010/12,9751758.0,203728441.0,48304985.0,9590657.0,203728441.0,48316065.0,,,,
9485,(주)한익스프레스,14130,2011/12,-130890.0,235054445.0,65799158.0,93743.0,242880518.0,66423581.0,9751758.0,9590657.0,2.0465190522136267,1.9936551683408381
9486,(주)한익스프레스,14130,2012/12,-8207043.0,251733998.0,54640023.0,-8121979.0,263452874.0,56061180.0,-130890.0,93743.0,-1.6560999043124878,-1.5236569406337166
9487,(주)한익스프레스,14130,2013/12,-934592.0,308693089.0,56962794.0,-98841.0,321653147.0,57524402.0,-8207043.0,-8121979.0,-1.4806996537586885,-1.2779013786549398
9488,(주)한익스프레스,14130,2014/12,16632451.0,346462220.0,48231163.0,16861984.0,358675119.0,49249565.0,-934592.0,-98841.0,2.2654503281771965,2.3368143079921864
9489,(주)한익스프레스,14130,2015/12,4025969.0,421853267.0,76524713.0,5118547.0,436704030.0,78292140.0,16632451.0,16861984.0,2.4485314700668184,2.516639358697926
9490,(주)한익스프레스,14130,2016/12,4953468.0,451168903.0,87321725.0,3799140.0,467922261.0,89547260.0,4025969.0,5118547.0,0.9951303093245325,0.9529026232842553
9491,(주)한익스프레스,14130,2017/12,1647527.0,509003081.0,123157615.0,1654304.0,527872746.0,125181382.0,4953468.0,3799140.0,0.6484238746680592,0.5165491154188134
9492,(주)한익스프레스,14130,2018/12,7693268.0,543385385.0,129876373.0,6517150.0,565826800.0,132610533.0,1647527.0,1654304.0,0.8595000213338458,0.7220808558378642
9493,(주)한익스프레스,14130,2019/12,30612553.0,548988971.0,191977474.0,32242038.0,577355359.0,194356414.0,7693268.0,6517150.0,3.4887605237519423,3.3566145525289905
9494,(주)한일진공,123840,2010/12,,,,,,,,,,
9495,(주)한일진공,123840,2011/12,,,,,,,,,,
9496,(주)한일진공,123840,2012/12,,,,,,,,,,
9497,(주)한일진공,123840,2013/12,5490436.0,42013925.0,14544639.0,5426499.0,42014889.0,14539903.0,,,,
