,회사명,거래소코드,회계년도,[제조]   금융비용(IFRS연결),[제조]매출액(수익)(*)(IFRS연결),[제조]   금융비용(IFRS),[제조]매출액(수익)(*)(IFRS),금융비용부담률(개별),금융비용부담률(연결)
8945,(주)형지엘리트,93240,2011/06,0.0,87700820.0,0.0,86950716.0,0.0,0.0
8946,(주)형지엘리트,93240,2012/06,0.0,100090196.0,0.0,98563463.0,0.0,0.0
8947,(주)형지엘리트,93240,2013/06,0.0,99253025.0,0.0,96232211.0,0.0,0.0
8948,(주)형지엘리트,93240,2014/06,0.0,91602616.0,0.0,89973253.0,0.0,0.0
8949,(주)형지엘리트,93240,2015/06,0.0,85394316.0,0.0,67660634.0,0.0,0.0
8950,(주)형지엘리트,93240,2016/06,0.0,156048665.0,0.0,77185058.0,0.0,0.0
8951,(주)형지엘리트,93240,2017/06,0.0,174145484.0,0.0,70228767.0,0.0,0.0
8952,(주)형지엘리트,93240,2018/06,0.0,166185122.0,0.0,65886150.0,0.0,0.0
8953,(주)형지엘리트,93240,2019/06,0.0,154606408.0,0.0,63869923.0,0.0,0.0
8954,(주)혜인,3010,2011/12,0.0,195601940.0,0.0,190879267.0,0.0,0.0
8955,(주)혜인,3010,2012/12,0.0,199134115.0,0.0,196298127.0,0.0,0.0
8956,(주)혜인,3010,2013/12,0.0,228762032.0,0.0,210991995.0,0.0,0.0
8957,(주)혜인,3010,2014/12,0.0,259887585.0,0.0,214272200.0,0.0,0.0
8958,(주)혜인,3010,2015/12,0.0,266800606.0,0.0,202117905.0,0.0,0.0
8959,(주)혜인,3010,2016/12,0.0,210994515.0,0.0,209664336.0,0.0,0.0
8960,(주)혜인,3010,2017/12,0.0,237529860.0,0.0,234656751.0,0.0,0.0
8961,(주)혜인,3010,2018/12,0.0,216727129.0,0.0,215382110.0,0.0,0.0
8962,(주)혜인,3010,2019/12,0.0,260857962.0,0.0,259980919.0,0.0,0.0
8963,(주)호텔신라,8770,2011/12,0.0,1798370572.0,0.0,1764353262.0,0.0,0.0
8964,(주)호텔신라,8770,2012/12,0.0,2219638551.0,0.0,2189737806.0,0.0,0.0
8965,(주)호텔신라,8770,2013/12,0.0,2296998373.0,0.0,2275089386.0,0.0,0.0
8966,(주)호텔신라,8770,2014/12,0.0,2908977192.0,0.0,2795388800.0,0.0,0.0
8967,(주)호텔신라,8770,2015/12,0.0,3251679551.0,0.0,2782230572.0,0.0,0.0
8968,(주)호텔신라,8770,2016/12,0.0,3715311074.0,0.0,3155127701.0,0.0,0.0
8969,(주)호텔신라,8770,2017/12,0.0,4011499999.0,0.0,3362980926.0,0.0,0.0
8970,(주)호텔신라,8770,2018/12,0.0,4713673210.0,0.0,3643940422.0,0.0,0.0
8971,(주)호텔신라,8770,2019/12,0.0,5717306417.0,0.0,4567737437.0,0.0,0.0
8972,(주)홈센타홀딩스,60560,2011/12,0.0,93090233.0,0.0,78105858.0,0.0,0.0
8973,(주)홈센타홀딩스,60560,2012/12,0.0,98940652.0,0.0,71757552.0,0.0,0.0
8974,(주)홈센타홀딩스,60560,2013/12,0.0,110062069.0,0.0,70524655.0,0.0,0.0
8975,(주)홈센타홀딩스,60560,2014/12,0.0,117060557.0,0.0,59255192.0,0.0,0.0
8976,(주)홈센타홀딩스,60560,2015/12,0.0,119503143.0,0.0,53961351.0,0.0,0.0
8977,(주)홈센타홀딩스,60560,2016/12,0.0,95729699.0,0.0,40823629.0,0.0,0.0
8978,(주)홈센타홀딩스,60560,2017/12,0.0,234365787.0,0.0,32636895.0,0.0,0.0
8979,(주)홈센타홀딩스,60560,2018/12,0.0,239013119.0,0.0,26210719.0,0.0,0.0
8980,(주)홈센타홀딩스,60560,2019/12,0.0,265646362.0,0.0,22649988.0,0.0,0.0
8981,(주)홈캐스트,64240,2011/12,0.0,163835667.0,0.0,161444197.0,0.0,0.0
8982,(주)홈캐스트,64240,2012/12,0.0,98534739.0,0.0,96501955.0,0.0,0.0
8983,(주)홈캐스트,64240,2013/12,0.0,75893130.0,0.0,74714223.0,0.0,0.0
8984,(주)홈캐스트,64240,2014/12,0.0,71513463.0,0.0,71744806.0,0.0,0.0
8985,(주)홈캐스트,64240,2015/12,0.0,97172426.0,0.0,97925426.0,0.0,0.0
8986,(주)홈캐스트,64240,2016/12,0.0,122054084.0,0.0,122054084.0,0.0,0.0
8987,(주)홈캐스트,64240,2017/12,0.0,40919825.0,0.0,40919825.0,0.0,0.0
8988,(주)홈캐스트,64240,2018/12,0.0,34279159.0,0.0,27258830.0,0.0,0.0
8989,(주)홈캐스트,64240,2019/12,0.0,52827379.0,0.0,20459480.0,0.0,0.0
8990,(주)화승엔터프라이즈,241590,2016/12,0.0,640234068.0,0.0,35967806.0,0.0,0.0
8991,(주)화승엔터프라이즈,241590,2017/12,0.0,768224190.0,0.0,43827092.0,0.0,0.0
8992,(주)화승엔터프라이즈,241590,2018/12,0.0,879226467.0,0.0,4746450.0,0.0,0.0
8993,(주)화승엔터프라이즈,241590,2019/12,0.0,1201591251.0,0.0,8160827.0,0.0,0.0
8994,(주)화승인더스트리,6060,2011/12,0.0,603044874.0,0.0,262241111.0,0.0,0.0
8995,(주)화승인더스트리,6060,2012/12,0.0,559896533.0,0.0,233361961.0,0.0,0.0
8996,(주)화승인더스트리,6060,2013/12,0.0,598379118.0,0.0,217365820.0,0.0,0.0
8997,(주)화승인더스트리,6060,2014/12,0.0,598508953.0,0.0,226708651.0,0.0,0.0
8998,(주)화승인더스트리,6060,2015/12,0.0,746832143.0,0.0,631209987.0,0.0,0.0
8999,(주)화승인더스트리,6060,2016/12,0.0,1011154973.0,0.0,829327416.0,0.0,0.0
9000,(주)화승인더스트리,6060,2017/12,0.0,1151943445.0,0.0,972307181.0,0.0,0.0
9001,(주)화승인더스트리,6060,2018/12,0.0,1111909652.0,0.0,809021819.0,0.0,0.0
9002,(주)화승인더스트리,6060,2019/12,0.0,1425876463.0,0.0,1045321026.0,0.0,0.0
9003,(주)화승코퍼레이션,13520,2011/12,0.0,1348514844.0,0.0,630817333.0,0.0,0.0
9004,(주)화승코퍼레이션,13520,2012/12,0.0,1433575144.0,0.0,661175019.0,0.0,0.0
9005,(주)화승코퍼레이션,13520,2013/12,0.0,1632278858.0,0.0,655379494.0,0.0,0.0
9006,(주)화승코퍼레이션,13520,2014/12,0.0,1696590458.0,0.0,663206356.0,0.0,0.0
9007,(주)화승코퍼레이션,13520,2015/12,0.0,1679513458.0,0.0,677790807.0,0.0,0.0
9008,(주)화승코퍼레이션,13520,2016/12,0.0,1616064421.0,0.0,757257828.0,0.0,0.0
9009,(주)화승코퍼레이션,13520,2017/12,0.0,1443395992.0,0.0,718370153.0,0.0,0.0
9010,(주)화승코퍼레이션,13520,2018/12,0.0,1528089419.0,0.0,729709314.0,0.0,0.0
9011,(주)화승코퍼레이션,13520,2019/12,0.0,1551954755.0,0.0,748204978.0,0.0,0.0
9012,(주)화신,10690,2011/12,0.0,1490351114.0,0.0,571238813.0,0.0,0.0
9013,(주)화신,10690,2012/12,0.0,1626052361.0,0.0,611770563.0,0.0,0.0
9014,(주)화신,10690,2013/12,0.0,1483548921.0,0.0,664324554.0,0.0,0.0
9015,(주)화신,10690,2014/12,0.0,1313606243.0,0.0,598418689.0,0.0,0.0
9016,(주)화신,10690,2015/12,0.0,1251698928.0,0.0,596770346.0,0.0,0.0
9017,(주)화신,10690,2016/12,0.0,1249725574.0,0.0,550942356.0,0.0,0.0
9018,(주)화신,10690,2017/12,0.0,1066933942.0,0.0,495431884.0,0.0,0.0
9019,(주)화신,10690,2018/12,0.0,1075815800.0,0.0,599101056.0,0.0,0.0
9020,(주)화신,10690,2019/12,0.0,1164322417.0,0.0,680798377.0,0.0,0.0
9021,(주)화신정공,126640,2011/12,,,0.0,110695540.0,0.0,
9022,(주)화신정공,126640,2012/12,,,0.0,186990217.0,0.0,
9023,(주)화신정공,126640,2013/12,,,0.0,254827993.0,0.0,
9024,(주)화신정공,126640,2014/12,,,0.0,248950083.0,0.0,
9025,(주)화신정공,126640,2015/12,,,0.0,232346253.0,0.0,
9026,(주)화신정공,126640,2016/12,,,0.0,205033653.0,0.0,
9027,(주)화신정공,126640,2017/12,,,0.0,200390186.0,0.0,
9028,(주)화신정공,126640,2018/12,,,0.0,211893659.0,0.0,
9029,(주)화신정공,126640,2019/12,,,0.0,231063091.0,0.0,
9030,(주)화인베스틸,133820,2014/12,,,0.0,257495274.0,0.0,
9031,(주)화인베스틸,133820,2015/12,,,0.0,213693418.0,0.0,
9032,(주)화인베스틸,133820,2016/12,,,0.0,163148527.0,0.0,
9033,(주)화인베스틸,133820,2017/12,,,0.0,127448023.0,0.0,
9034,(주)화인베스틸,133820,2018/12,,,0.0,145091596.0,0.0,
9035,(주)화인베스틸,133820,2019/12,,,0.0,134798538.0,0.0,
9036,(주)황금에스티,32560,2011/12,0.0,214382437.0,0.0,180681487.0,0.0,0.0
9037,(주)황금에스티,32560,2012/12,0.0,177023246.0,0.0,145921329.0,0.0,0.0
9038,(주)황금에스티,32560,2013/12,0.0,183258968.0,0.0,148431121.0,0.0,0.0
9039,(주)황금에스티,32560,2014/12,0.0,186773200.0,0.0,148552659.0,0.0,0.0
9040,(주)황금에스티,32560,2015/12,0.0,172920941.0,0.0,130281251.0,0.0,0.0
9041,(주)황금에스티,32560,2016/12,0.0,225310783.0,0.0,117977864.0,0.0,0.0
9042,(주)황금에스티,32560,2017/12,0.0,224729736.0,0.0,118842137.0,0.0,0.0
9043,(주)황금에스티,32560,2018/12,0.0,244773430.0,0.0,118918161.0,0.0,0.0
9044,(주)황금에스티,32560,2019/12,0.0,243584029.0,0.0,123921978.0,0.0,0.0
9045,(주)효성,4800,2011/12,0.0,11342140662.0,0.0,9283304919.0,0.0,0.0
9046,(주)효성,4800,2012/12,0.0,12611749872.0,0.0,9284877550.0,0.0,0.0
9047,(주)효성,4800,2013/12,0.0,12579156963.0,0.0,9067386153.0,0.0,0.0
9048,(주)효성,4800,2014/12,0.0,12177134355.0,0.0,8532152674.0,0.0,0.0
9049,(주)효성,4800,2015/12,0.0,12458453530.0,0.0,8033110020.0,0.0,0.0
9050,(주)효성,4800,2016/12,0.0,11929113072.0,0.0,7974341128.0,0.0,0.0
9051,(주)효성,4800,2017/12,0.0,12546410309.0,0.0,8509949686.0,0.0,0.0
9052,(주)효성,4800,2018/12,0.0,2991006158.0,0.0,352310815.0,0.0,0.0
9053,(주)효성,4800,2019/12,0.0,3373447404.0,0.0,342849813.0,0.0,0.0
9054,(주)후성,93370,2011/12,0.0,242411857.0,0.0,237603543.0,0.0,0.0
9055,(주)후성,93370,2012/12,0.0,222678376.0,0.0,215609696.0,0.0,0.0
9056,(주)후성,93370,2013/12,0.0,203418691.0,0.0,193122393.0,0.0,0.0
9057,(주)후성,93370,2014/12,0.0,187022363.0,0.0,175167335.0,0.0,0.0
9058,(주)후성,93370,2015/12,0.0,215238476.0,0.0,199309201.0,0.0,0.0
9059,(주)후성,93370,2016/12,0.0,192073256.0,0.0,186229518.0,0.0,0.0
9060,(주)후성,93370,2017/12,0.0,248838270.0,0.0,241243453.0,0.0,0.0
9061,(주)후성,93370,2018/12,0.0,274933667.0,0.0,268884514.0,0.0,0.0
9062,(주)후성,93370,2019/12,0.0,248943838.0,0.0,241217521.0,0.0,0.0
9063,(주)휠라홀딩스,81660,2011/12,0.0,764406105.0,0.0,457656374.0,0.0,0.0
9064,(주)휠라홀딩스,81660,2012/12,0.0,670437697.0,0.0,423883800.0,0.0,0.0
9065,(주)휠라홀딩스,81660,2013/12,0.0,736135754.0,0.0,415153347.0,0.0,0.0
9066,(주)휠라홀딩스,81660,2014/12,0.0,797475548.0,0.0,397490448.0,0.0,0.0
9067,(주)휠라홀딩스,81660,2015/12,0.0,815749832.0,0.0,346805095.0,0.0,0.0
9068,(주)휠라홀딩스,81660,2016/12,0.0,967128445.0,0.0,306179181.0,0.0,0.0
9069,(주)휠라홀딩스,81660,2017/12,0.0,2530323757.0,0.0,342462022.0,0.0,0.0
9070,(주)휠라홀딩스,81660,2018/12,0.0,2954642540.0,0.0,499912857.0,0.0,0.0
9071,(주)휠라홀딩스,81660,2019/12,0.0,3450421530.0,0.0,612236223.0,0.0,0.0
9072,(주)휴네시온,290270,2018/12,0.0,16050841.0,0.0,11807620.0,0.0,0.0
9073,(주)휴네시온,290270,2019/12,0.0,18826121.0,0.0,14962063.0,0.0,0.0
9074,(주)휴니드테크놀러지스,5870,2011/12,,,0.0,47340198.0,0.0,
9075,(주)휴니드테크놀러지스,5870,2012/12,,,0.0,41006171.0,0.0,
9076,(주)휴니드테크놀러지스,5870,2013/12,,,0.0,56812027.0,0.0,
9077,(주)휴니드테크놀러지스,5870,2014/12,,,0.0,40280902.0,0.0,
9078,(주)휴니드테크놀러지스,5870,2015/12,,,0.0,60515628.0,0.0,
9079,(주)휴니드테크놀러지스,5870,2016/12,,,0.0,178932324.0,0.0,
9080,(주)휴니드테크놀러지스,5870,2017/12,,,0.0,180853581.0,0.0,
9081,(주)휴니드테크놀러지스,5870,2018/12,,,0.0,261298876.0,0.0,
9082,(주)휴니드테크놀러지스,5870,2019/12,,,0.0,194668692.0,0.0,
9083,(주)휴맥스,115160,2011/12,0.0,994024451.0,0.0,867284466.0,0.0,0.0
9084,(주)휴맥스,115160,2012/12,0.0,1024313054.0,0.0,878259796.0,0.0,0.0
9085,(주)휴맥스,115160,2013/12,0.0,1139415150.0,0.0,964862721.0,0.0,0.0
9086,(주)휴맥스,115160,2014/12,0.0,1443770497.0,0.0,1072432572.0,0.0,0.0
9087,(주)휴맥스,115160,2015/12,0.0,1426664921.0,0.0,1038034656.0,0.0,0.0
9088,(주)휴맥스,115160,2016/12,0.0,1350510226.0,0.0,916514546.0,0.0,0.0
9089,(주)휴맥스,115160,2017/12,0.0,1611589047.0,0.0,1266343711.0,0.0,0.0
9090,(주)휴맥스,115160,2018/12,0.0,1474831843.0,0.0,1001970954.0,0.0,0.0
9091,(주)휴맥스,115160,2019/12,0.0,1173887021.0,0.0,770367240.0,0.0,0.0
9092,(주)휴맥스홀딩스,28080,2011/12,0.0,18842040.0,0.0,4340999.0,0.0,0.0
9093,(주)휴맥스홀딩스,28080,2012/12,0.0,13519296.0,0.0,4358739.0,0.0,0.0
9094,(주)휴맥스홀딩스,28080,2013/12,0.0,22284243.0,0.0,4669319.0,0.0,0.0
9095,(주)휴맥스홀딩스,28080,2014/12,0.0,16657725.0,0.0,5198961.0,0.0,0.0
9096,(주)휴맥스홀딩스,28080,2015/12,0.0,15734280.0,0.0,5436887.0,0.0,0.0
9097,(주)휴맥스홀딩스,28080,2016/12,0.0,5619171.0,0.0,4560517.0,0.0,0.0
9098,(주)휴맥스홀딩스,28080,2017/12,0.0,4081990.0,0.0,4870712.0,0.0,0.0
9099,(주)휴맥스홀딩스,28080,2018/12,,,0.0,3143604.0,0.0,
9100,(주)휴맥스홀딩스,28080,2019/12,0.0,9253559.0,0.0,2569162.0,0.0,0.0
9101,(주)휴먼엔,32860,2011/12,,,0.0,164926094.0,0.0,
9102,(주)휴먼엔,32860,2012/12,,,0.0,182103209.0,0.0,
9103,(주)휴먼엔,32860,2013/12,,,0.0,197234277.0,0.0,
9104,(주)휴먼엔,32860,2014/12,,,0.0,185696037.0,0.0,
9105,(주)휴먼엔,32860,2015/12,,,0.0,55340957.0,0.0,
9106,(주)휴먼엔,32860,2016/12,0.0,66851114.0,0.0,41634049.0,0.0,0.0
9107,(주)휴먼엔,32860,2017/12,0.0,114876622.0,0.0,55103282.0,0.0,0.0
9108,(주)휴먼엔,32860,2018/12,0.0,112703168.0,0.0,40199537.0,0.0,0.0
9109,(주)휴먼엔,32860,2019/12,0.0,70658724.0,0.0,38462193.0,0.0,0.0
9110,(주)휴메딕스,200670,2014/12,,,0.0,29181641.0,0.0,
9111,(주)휴메딕스,200670,2015/12,,,0.0,42133250.0,0.0,
9112,(주)휴메딕스,200670,2016/12,0.0,47133617.0,0.0,45060894.0,0.0,0.0
9113,(주)휴메딕스,200670,2017/12,0.0,54727016.0,0.0,50279744.0,0.0,0.0
9114,(주)휴메딕스,200670,2018/12,0.0,64831669.0,0.0,57579199.0,0.0,0.0
9115,(주)휴메딕스,200670,2019/12,0.0,78618779.0,0.0,69035168.0,0.0,0.0
9116,(주)휴비스,79980,2012/12,0.0,1562519388.0,0.0,1283896039.0,0.0,0.0
9117,(주)휴비스,79980,2013/12,0.0,1532917747.0,0.0,1257250573.0,0.0,0.0
9118,(주)휴비스,79980,2014/12,0.0,1371695859.0,0.0,1122318259.0,0.0,0.0
9119,(주)휴비스,79980,2015/12,0.0,1205084606.0,0.0,918890834.0,0.0,0.0
9120,(주)휴비스,79980,2016/12,0.0,1143501108.0,0.0,859453820.0,0.0,0.0
9121,(주)휴비스,79980,2017/12,0.0,1280979427.0,0.0,993521047.0,0.0,0.0
9122,(주)휴비스,79980,2018/12,0.0,1262515099.0,0.0,1041438495.0,0.0,0.0
9123,(주)휴비스,79980,2019/12,0.0,1029346443.0,0.0,845377168.0,0.0,0.0
9124,(주)휴비츠,65510,2011/12,0.0,57034489.0,0.0,56415363.0,0.0,0.0
9125,(주)휴비츠,65510,2012/12,0.0,67333918.0,0.0,63074612.0,0.0,0.0
9126,(주)휴비츠,65510,2013/12,0.0,64069932.0,0.0,59249614.0,0.0,0.0
9127,(주)휴비츠,65510,2014/12,0.0,63992216.0,0.0,59720571.0,0.0,0.0
9128,(주)휴비츠,65510,2015/12,0.0,72705901.0,0.0,61975021.0,0.0,0.0
9129,(주)휴비츠,65510,2016/12,0.0,66923364.0,0.0,60727627.0,0.0,0.0
9130,(주)휴비츠,65510,2017/12,0.0,70387883.0,0.0,62911713.0,0.0,0.0
9131,(주)휴비츠,65510,2018/12,3266300.0,78861275.0,0.0,68050523.0,0.0,4.141830068053046
9132,(주)휴비츠,65510,2019/12,2682978.0,87987307.0,0.0,76166691.0,0.0,3.0492784601306187
9133,(주)휴센텍,215090,2015/12,,,,,,
9134,(주)휴센텍,215090,2016/12,,,,,,
9135,(주)휴센텍,215090,2017/12,,,,,,
9136,(주)휴센텍,215090,2018/12,,,0.0,20783644.0,0.0,
9137,(주)휴센텍,215090,2019/12,,,0.0,17795672.0,0.0,
9138,(주)휴스틸,5010,2011/12,0.0,568623724.0,0.0,568183564.0,0.0,0.0
9139,(주)휴스틸,5010,2012/12,0.0,588890255.0,0.0,590313880.0,0.0,0.0
9140,(주)휴스틸,5010,2013/12,0.0,547751902.0,0.0,535195428.0,0.0,0.0
9141,(주)휴스틸,5010,2014/12,0.0,553844427.0,0.0,572487662.0,0.0,0.0
9142,(주)휴스틸,5010,2015/12,0.0,438475425.0,0.0,357231584.0,0.0,0.0
9143,(주)휴스틸,5010,2016/12,0.0,364021479.0,0.0,387903904.0,0.0,0.0
9144,(주)휴스틸,5010,2017/12,0.0,690567426.0,0.0,654716561.0,0.0,0.0
9145,(주)휴스틸,5010,2018/12,0.0,588768601.0,0.0,537031984.0,0.0,0.0
9146,(주)휴스틸,5010,2019/12,0.0,536988709.0,0.0,454522580.0,0.0,0.0
9147,(주)휴엠앤씨,263920,2017/12,,,0.0,27120409.0,0.0,
9148,(주)휴엠앤씨,263920,2018/12,0.0,23388721.0,0.0,23388721.0,0.0,0.0
9149,(주)휴엠앤씨,263920,2019/12,0.0,24964389.0,0.0,21273458.0,0.0,0.0
9150,(주)휴온스,243070,2016/12,0.0,168966126.0,0.0,167572193.0,0.0,0.0
9151,(주)휴온스,243070,2017/12,0.0,284838205.0,0.0,278012170.0,0.0,0.0
9152,(주)휴온스,243070,2018/12,0.0,328595382.0,0.0,313390424.0,0.0,0.0
9153,(주)휴온스,243070,2019/12,0.0,365018985.0,0.0,333128087.0,0.0,0.0
9154,(주)휴온스글로벌,84110,2011/12,,,0.0,113122275.0,0.0,
9155,(주)휴온스글로벌,84110,2012/12,0.0,135510362.0,0.0,122058612.0,0.0,0.0
9156,(주)휴온스글로벌,84110,2013/12,0.0,158182765.0,0.0,131049908.0,0.0,0.0
9157,(주)휴온스글로벌,84110,2014/12,0.0,182342753.0,0.0,156508158.0,0.0,0.0
9158,(주)휴온스글로벌,84110,2015/12,0.0,245020684.0,0.0,215132795.0,0.0,0.0
9159,(주)휴온스글로벌,84110,2016/12,0.0,163712232.0,0.0,10740870.0,0.0,0.0
9160,(주)휴온스글로벌,84110,2017/12,0.0,325350642.0,0.0,25861844.0,0.0,0.0
9161,(주)휴온스글로벌,84110,2018/12,0.0,378687482.0,0.0,27891898.0,0.0,0.0
9162,(주)휴온스글로벌,84110,2019/12,0.0,449422998.0,0.0,29635944.0,0.0,0.0
9163,(주)흥국,10240,2011/12,0.0,107972999.0,0.0,86767075.0,0.0,0.0
9164,(주)흥국,10240,2012/12,0.0,90278479.0,0.0,76574726.0,0.0,0.0
9165,(주)흥국,10240,2013/12,0.0,78820115.0,0.0,63392471.0,0.0,0.0
9166,(주)흥국,10240,2014/12,0.0,73042471.0,0.0,62405120.0,0.0,0.0
9167,(주)흥국,10240,2015/12,0.0,64346196.0,0.0,58499636.0,0.0,0.0
9168,(주)흥국,10240,2016/12,0.0,62732006.0,0.0,55073948.0,0.0,0.0
9169,(주)흥국,10240,2017/12,0.0,91625420.0,0.0,74263798.0,0.0,0.0
9170,(주)흥국,10240,2018/12,0.0,118012454.0,0.0,90238921.0,0.0,0.0
9171,(주)흥국,10240,2019/12,0.0,104480160.0,0.0,72258060.0,0.0,0.0
9172,(주)흥국에프엔비,189980,2015/12,0.0,39636081.0,0.0,39502913.0,0.0,0.0
9173,(주)흥국에프엔비,189980,2016/12,0.0,41377160.0,0.0,40254435.0,0.0,0.0
9174,(주)흥국에프엔비,189980,2017/12,0.0,44898941.0,0.0,43667407.0,0.0,0.0
9175,(주)흥국에프엔비,189980,2018/12,0.0,47651005.0,0.0,44126103.0,0.0,0.0
9176,(주)흥국에프엔비,189980,2019/12,0.0,53767239.0,0.0,51915567.0,0.0,0.0
9177,(주)희림종합건축사사무소,37440,2011/12,,,0.0,135066574.0,0.0,
9178,(주)희림종합건축사사무소,37440,2012/12,,,0.0,145372840.0,0.0,
9179,(주)희림종합건축사사무소,37440,2013/12,0.0,149637668.0,0.0,149025264.0,0.0,0.0
9180,(주)희림종합건축사사무소,37440,2014/12,0.0,135641944.0,0.0,134992087.0,0.0,0.0
9181,(주)희림종합건축사사무소,37440,2015/12,0.0,135770930.0,0.0,135566291.0,0.0,0.0
9182,(주)희림종합건축사사무소,37440,2016/12,0.0,139772638.0,0.0,139540970.0,0.0,0.0
9183,(주)희림종합건축사사무소,37440,2017/12,0.0,159493989.0,0.0,158572902.0,0.0,0.0
9184,(주)희림종합건축사사무소,37440,2018/12,0.0,169470443.0,0.0,169183168.0,0.0,0.0
9185,(주)희림종합건축사사무소,37440,2019/12,0.0,178561343.0,0.0,178158267.0,0.0,0.0
9186,(주)힘스,238490,2017/12,,,0.0,91425665.0,0.0,
9187,(주)힘스,238490,2018/12,,,0.0,35455311.0,0.0,
9188,(주)힘스,238490,2019/12,,,0.0,85064902.0,0.0,
9189,AJ네트웍스(주),95570,2015/12,0.0,1055580857.0,0.0,196520252.0,0.0,0.0
9190,AJ네트웍스(주),95570,2016/12,0.0,1253876535.0,0.0,244971818.0,0.0,0.0
9191,AJ네트웍스(주),95570,2017/12,0.0,1431015801.0,0.0,280266235.0,0.0,0.0
9192,AJ네트웍스(주),95570,2018/12,0.0,1056691254.0,0.0,339799798.0,0.0,0.0
9193,AJ네트웍스(주),95570,2019/12,0.0,1202793724.0,0.0,391780284.0,0.0,0.0
9194,CS홀딩스(주),590,2011/12,0.0,109045966.0,0.0,2725520.0,0.0,0.0
9195,CS홀딩스(주),590,2012/12,0.0,103356782.0,0.0,1986918.0,0.0,0.0
9196,CS홀딩스(주),590,2013/12,0.0,146122999.0,0.0,1976860.0,0.0,0.0
9197,CS홀딩스(주),590,2014/12,0.0,141559850.0,0.0,1968728.0,0.0,0.0
9198,CS홀딩스(주),590,2015/12,0.0,138970755.0,0.0,1978468.0,0.0,0.0
9199,CS홀딩스(주),590,2016/12,0.0,123144962.0,0.0,1789081.0,0.0,0.0
9200,CS홀딩스(주),590,2017/12,0.0,120959822.0,0.0,2600156.0,0.0,0.0
9201,CS홀딩스(주),590,2018/12,0.0,122550869.0,0.0,3034651.0,0.0,0.0
9202,CS홀딩스(주),590,2019/12,0.0,134971514.0,0.0,3319943.0,0.0,0.0
9203,HD현대(주),267250,2017/12,0.0,14299511713.0,0.0,465241675.0,0.0,0.0
9204,HD현대(주),267250,2018/12,0.0,27256649937.0,0.0,579338552.0,0.0,0.0
9205,HD현대(주),267250,2019/12,0.0,26630333352.0,0.0,492651093.0,0.0,0.0
9206,KB오토시스(주),24120,2011/12,0.0,113600617.0,0.0,111613610.0,0.0,0.0
9207,KB오토시스(주),24120,2012/12,0.0,128469875.0,0.0,119852517.0,0.0,0.0
9208,KB오토시스(주),24120,2013/12,0.0,128845652.0,0.0,119940605.0,0.0,0.0
9209,KB오토시스(주),24120,2014/12,0.0,115491313.0,0.0,106348268.0,0.0,0.0
9210,KB오토시스(주),24120,2015/12,0.0,129529485.0,0.0,121474574.0,0.0,0.0
9211,KB오토시스(주),24120,2016/12,0.0,167374755.0,0.0,157661547.0,0.0,0.0
9212,KB오토시스(주),24120,2017/12,0.0,164260096.0,0.0,151635499.0,0.0,0.0
9213,KB오토시스(주),24120,2018/12,0.0,151863763.0,0.0,142360043.0,0.0,0.0
9214,KB오토시스(주),24120,2019/12,0.0,147791589.0,0.0,135937825.0,0.0,0.0
9215,KD(주),44180,2011/12,0.0,63500533.0,0.0,14475125.0,0.0,0.0
9216,KD(주),44180,2012/12,0.0,12545430.0,0.0,11755665.0,0.0,0.0
9217,KD(주),44180,2013/12,0.0,22445094.0,0.0,20281608.0,0.0,0.0
9218,KD(주),44180,2014/12,0.0,22572073.0,0.0,21608687.0,0.0,0.0
9219,KD(주),44180,2015/12,0.0,30009587.0,0.0,25619148.0,0.0,0.0
9220,KD(주),44180,2016/12,0.0,35750504.0,0.0,30667527.0,0.0,0.0
9221,KD(주),44180,2017/12,0.0,22401619.0,0.0,17135925.0,0.0,0.0
9222,KD(주),44180,2018/12,0.0,41425211.0,0.0,18557509.0,0.0,0.0
9223,KD(주),44180,2019/12,0.0,84340034.0,0.0,74209511.0,0.0,0.0
9224,KG스틸(주),16380,2011/12,0.0,4259506242.0,0.0,3899744758.0,0.0,0.0
9225,KG스틸(주),16380,2012/12,0.0,3934192553.0,0.0,3565729917.0,0.0,0.0
9226,KG스틸(주),16380,2013/12,0.0,3781241475.0,0.0,3332942862.0,0.0,0.0
9227,KG스틸(주),16380,2014/12,0.0,3024439786.0,0.0,2639095928.0,0.0,0.0
9228,KG스틸(주),16380,2015/12,0.0,2320792157.0,0.0,1604043537.0,0.0,0.0
9229,KG스틸(주),16380,2016/12,0.0,2328039348.0,0.0,1542880719.0,0.0,0.0
9230,KG스틸(주),16380,2017/12,0.0,2596196911.0,0.0,1733421115.0,0.0,0.0
9231,KG스틸(주),16380,2018/12,0.0,2545097238.0,0.0,1750903867.0,0.0,0.0
9232,KG스틸(주),16380,2019/12,0.0,2428250197.0,0.0,1688470942.0,0.0,0.0
9233,KISCO홀딩스(주),1940,2011/12,0.0,646857103.0,0.0,12189274.0,0.0,0.0
9234,KISCO홀딩스(주),1940,2012/12,0.0,594812327.0,0.0,11630965.0,0.0,0.0
9235,KISCO홀딩스(주),1940,2013/12,0.0,1327639493.0,0.0,13771329.0,0.0,0.0
9236,KISCO홀딩스(주),1940,2014/12,0.0,1159414128.0,0.0,13544883.0,0.0,0.0
9237,KISCO홀딩스(주),1940,2015/12,0.0,1087462735.0,0.0,13789695.0,0.0,0.0
