,회사명,거래소코드,회계년도,매출액(IFRS연결),매출채권(IFRS연결),매출액(IFRS개별),매출채권(IFRS개별),매출채권회전율(개별),매출채권회전율(연결)
6085,(주)인지디스플레이,37330,Dec-15,311647591.0,28909222.0,89751283.0,5968411.0,15.037718246950487,10.780213697898892
6086,(주)인지디스플레이,37330,Dec-16,389840573.0,31308671.0,75681353.0,15556490.0,4.864937591963225,12.451520954051356
6087,(주)인지디스플레이,37330,Dec-17,478778394.0,28288488.0,87446238.0,7882252.0,11.09406778671882,16.924849217816096
6088,(주)인지디스플레이,37330,Dec-18,514409963.0,38416806.0,96956470.0,10767142.0,9.004847340176251,13.390232467529966
6089,(주)인지디스플레이,37330,Dec-19,557843292.0,46545149.0,121746444.0,29238259.0,4.163943003583079,11.984993151488247
6090,(주)인콘,83640,Dec-11,35420476.0,8742824.0,26413404.0,5251003.0,5.030163570654977,4.051376992148075
6091,(주)인콘,83640,Dec-12,40192496.0,5981754.0,35988407.0,5981754.0,6.0163635950258065,6.71918236691111
6092,(주)인콘,83640,Dec-13,41846141.0,8046229.0,41846141.0,8046229.0,5.2007146453326145,5.2007146453326145
6093,(주)인콘,83640,Dec-14,,,38599028.0,6693542.0,5.766607276087907,
6094,(주)인콘,83640,Dec-15,36066307.0,7038271.0,36066307.0,7038271.0,5.124313485513701,5.124313485513701
6095,(주)인콘,83640,Dec-16,36120175.0,4881337.0,36120175.0,4881337.0,7.399647883356548,7.399647883356548
6096,(주)인콘,83640,Dec-17,44012144.0,5194219.0,44012144.0,5194219.0,8.473293867663262,8.473293867663262
6097,(주)인콘,83640,Dec-18,41035478.0,4971365.0,41015478.0,4971365.0,8.25034532769169,8.254368367641483
6098,(주)인콘,83640,Dec-19,30761375.0,4264819.0,30752375.0,4254920.0,7.227486063192727,7.212820755112936
6099,(주)인터로조,119610,Dec-11,,,24491688.0,7473022.0,3.2773472364995047,
6100,(주)인터로조,119610,Dec-12,,,30074386.0,10420738.0,2.886013063566131,
6101,(주)인터로조,119610,Dec-13,,,40127723.0,17224659.0,2.329667193992055,
6102,(주)인터로조,119610,Dec-14,,,45435198.0,21785578.0,2.085563118866986,
6103,(주)인터로조,119610,Dec-15,,,59557724.0,23914542.0,2.4904396663753796,
6104,(주)인터로조,119610,Dec-16,73713983.0,31612223.0,74175361.0,32499808.0,2.2823322833168738,2.33181902455895
6105,(주)인터로조,119610,Dec-17,80618215.0,41512588.0,80252135.0,42502411.0,1.8881784141610225,1.942018527006796
6106,(주)인터로조,119610,Dec-18,79428151.0,48902336.0,78230603.0,46154312.0,1.6949792903423628,1.624219975912807
6107,(주)인터로조,119610,Dec-19,92568560.0,51029336.0,91940806.0,47955553.0,1.917208753697408,1.8140263475111649
6108,(주)인터플렉스,51370,Dec-11,,,517735322.0,130427458.0,3.9695270454477463,
6109,(주)인터플렉스,51370,Dec-12,,,765391479.0,277103085.0,2.7621182167639886,
6110,(주)인터플렉스,51370,Dec-13,,,991096621.0,171946669.0,5.7639768584292845,
6111,(주)인터플렉스,51370,Dec-14,,,642764474.0,171729823.0,3.742882061900221,
6112,(주)인터플렉스,51370,Dec-15,529454378.0,124833546.0,489567624.0,118696571.0,4.12453047190386,4.24128285196673
6113,(주)인터플렉스,51370,Dec-16,575646205.0,106012126.0,492170042.0,90768588.0,5.422250724005974,5.430003403572909
6114,(주)인터플렉스,51370,Dec-17,805539295.0,80645495.0,703865074.0,136221639.0,5.167057738895654,9.988645924983162
6115,(주)인터플렉스,51370,Dec-18,313944604.0,32784782.0,180256619.0,100808342.0,1.7881121286569717,9.575924707994092
6116,(주)인터플렉스,51370,Dec-19,439165313.0,67082764.0,350246474.0,103977374.0,3.368487398037192,6.546619232922484
6117,(주)인텍플러스,64290,Dec-11,,,28911301.0,4207898.0,6.87072286448008,
6118,(주)인텍플러스,64290,Dec-12,,,26855453.0,5172354.0,5.192114267507599,
6119,(주)인텍플러스,64290,Dec-13,,,15398627.0,1776389.0,8.66849941088354,
6120,(주)인텍플러스,64290,Dec-14,,,12556267.0,4604767.0,2.7267974687970096,
6121,(주)인텍플러스,64290,Dec-15,,,23053280.0,3062756.0,7.526972439201817,
6122,(주)인텍플러스,64290,Dec-16,,,16731046.0,5666081.0,2.9528427143911284,
6123,(주)인텍플러스,64290,Dec-17,24305556.0,5628980.0,24305556.0,5628980.0,4.317932556164704,4.317932556164704
6124,(주)인텍플러스,64290,Dec-18,16109102.0,1233288.0,16109102.0,1233288.0,13.061914167655893,13.061914167655893
6125,(주)인텍플러스,64290,Dec-19,40530902.0,7529240.0,40083302.0,7529240.0,5.3236849934389125,5.3831332246016865
6126,(주)인텔리안테크놀로지스,189300,Dec-16,77790620.0,20745248.0,72172868.0,31878531.0,2.2639960417247584,3.7498042925300292
6127,(주)인텔리안테크놀로지스,189300,Dec-17,83722395.0,31728008.0,75281938.0,43484570.0,1.7312333547278955,2.638753589572973
6128,(주)인텔리안테크놀로지스,189300,Dec-18,109807238.0,33532805.0,98515747.0,41114620.0,2.3961244686196785,3.2746213148586882
6129,(주)인텔리안테크놀로지스,189300,Dec-19,117971770.0,26880371.0,98415264.0,32927802.0,2.988819721401386,4.388770154995257
6130,(주)인트로메딕,150840,Dec-13,10602595.0,8487702.0,9833532.0,8610180.0,1.1420820470652182,1.2491714482907152
6131,(주)인트로메딕,150840,Dec-14,10942064.0,9167830.0,10787702.0,9546511.0,1.1300151437525185,1.193528239507059
6132,(주)인트로메딕,150840,Dec-15,8259808.0,7410359.0,8146096.0,7448398.0,1.0936708806376887,1.1146299389813639
6133,(주)인트로메딕,150840,Dec-16,8430313.0,9395370.0,8363503.0,9376344.0,0.8919791125410927,0.8972837684944819
6134,(주)인트로메딕,150840,Dec-17,,,9009182.0,7636785.0,1.1797087386904306,
6135,(주)인트로메딕,150840,Dec-18,9873716.0,9046110.0,9309535.0,9046110.0,1.0291202516882947,1.0914875012574465
6136,(주)인트로메딕,150840,Dec-19,8835741.0,8903537.0,8578524.0,8855015.0,0.9687757728247778,0.9923854980329727
6137,(주)인트론바이오테크놀로지,48530,Dec-11,,,8553230.0,2111294.0,4.051179039963169,
6138,(주)인트론바이오테크놀로지,48530,Dec-12,,,8174344.0,1467242.0,5.571230921688446,
6139,(주)인트론바이오테크놀로지,48530,Dec-13,,,9276561.0,2970129.0,3.1232855542638047,
6140,(주)인트론바이오테크놀로지,48530,Dec-14,,,9980378.0,3478478.0,2.8691795664655633,
6141,(주)인트론바이오테크놀로지,48530,Dec-15,,,11835200.0,4676443.0,2.530812414478269,
6142,(주)인트론바이오테크놀로지,48530,Dec-16,10222261.0,5752240.0,10222261.0,5752240.0,1.777092228418842,1.777092228418842
6143,(주)인트론바이오테크놀로지,48530,Dec-17,10962774.0,6308407.0,10962774.0,6308407.0,1.7378038544437606,1.7378038544437606
6144,(주)인트론바이오테크놀로지,48530,Dec-18,20584391.0,5623452.0,20584391.0,5623452.0,3.6604546460074703,3.6604546460074703
6145,(주)인트론바이오테크놀로지,48530,Dec-19,8347462.0,3319695.0,8347462.0,3319695.0,2.514526786346336,2.514526786346336
6146,(주)인팩,23810,Dec-11,185129664.0,35061744.0,123197336.0,26488521.0,4.650970735587691,5.280104264066272
6147,(주)인팩,23810,Dec-12,207057643.0,42059124.0,131917130.0,28070303.0,4.6995263998397165,4.9230136842602805
6148,(주)인팩,23810,Dec-13,219000107.0,45698283.0,144272639.0,30934555.0,4.6638019845444685,4.792304931894268
6149,(주)인팩,23810,Dec-14,218380704.0,41993062.0,145367658.0,28645722.0,5.074672511309019,5.200399627919488
6150,(주)인팩,23810,Dec-15,222771173.0,49553588.0,141431267.0,31275670.0,4.522085921740445,4.495560906709722
6151,(주)인팩,23810,Dec-16,234029970.0,49667022.0,148817345.0,30990435.0,4.802041178189335,4.711979107585713
6152,(주)인팩,23810,Dec-17,238801537.0,62833237.0,145511560.0,33424908.0,4.353387001095111,3.800560792371719
6153,(주)인팩,23810,Dec-18,350396361.0,59733642.0,129070997.0,29426057.0,4.386282436685282,5.865980195883586
6154,(주)인팩,23810,Dec-19,360807845.0,57123906.0,124799323.0,23687841.0,5.268497158521116,6.316232034273006
6155,(주)인포마크,175140,Dec-15,,,52185321.0,3955014.0,13.194724721581263,
6156,(주)인포마크,175140,Dec-16,,,63665828.0,5645560.0,11.277150185278343,
6157,(주)인포마크,175140,Dec-17,56415906.0,4355773.0,56415906.0,4355773.0,12.95198487157159,12.95198487157159
6158,(주)인포마크,175140,Dec-18,118479219.0,5197313.0,112848857.0,4149514.0,27.19568050619904,22.79624471337401
6159,(주)인포마크,175140,Dec-19,75225410.0,12978895.0,74199836.0,12978895.0,5.71696095854077,5.795979549876935
6160,(주)인포바인,115310,Dec-11,,,15478279.0,1570790.0,9.853818142463346,
6161,(주)인포바인,115310,Dec-12,,,16587199.0,1690096.0,9.814353149170225,
6162,(주)인포바인,115310,Dec-13,,,19158377.0,2309000.0,8.297261585101776,
6163,(주)인포바인,115310,Dec-14,20146577.0,3541857.0,20140986.0,3541739.0,5.6867504917781915,5.688139583275102
6164,(주)인포바인,115310,Dec-15,18368396.0,2306017.0,18298996.0,2306017.0,7.9353257152917775,7.965420896723658
6165,(주)인포바인,115310,Dec-16,20968999.0,3690969.0,20653000.0,3621678.0,5.702605256458471,5.68116367273743
6166,(주)인포바인,115310,Dec-17,22677735.0,3525941.0,21799517.0,3508067.0,6.214110790928451,6.431683059926414
6167,(주)인포바인,115310,Dec-18,20255026.0,3350771.0,20081128.0,3307269.0,6.071815748885259,6.044885192094595
6168,(주)인포바인,115310,Dec-19,19264774.0,3174408.0,19085121.0,3170606.0,6.019392191902747,6.068776918404944
6169,(주)인피니트헬스케어,71200,Dec-11,109526773.0,39644739.0,49491044.0,30518825.0,1.621656272808668,2.7627063706990227
6170,(주)인피니트헬스케어,71200,Dec-12,112776673.0,31901333.0,45783500.0,24256184.0,1.8874980499818108,3.5351711792105993
6171,(주)인피니트헬스케어,71200,Dec-13,69305124.0,23015377.0,37648948.0,20487773.0,1.837630083074427,3.011253041825037
6172,(주)인피니트헬스케어,71200,Dec-14,62780076.0,19820657.0,32267438.0,18283105.0,1.764877355350746,3.1674064083748585
6173,(주)인피니트헬스케어,71200,Dec-15,61794724.0,18761612.0,32353549.0,18023874.0,1.795038569399675,3.2936788160846735
6174,(주)인피니트헬스케어,71200,Dec-16,71497683.0,20624376.0,38229511.0,20750609.0,1.8423320009547672,3.4666592094713558
6175,(주)인피니트헬스케어,71200,Dec-17,72774154.0,20202584.0,38468793.0,21028107.0,1.8293987661371516,3.602220092241666
6176,(주)인피니트헬스케어,71200,Dec-18,64315329.0,24132699.0,35522684.0,23553449.0,1.5081733465022469,2.665069870551984
6177,(주)인피니트헬스케어,71200,Dec-19,74267025.0,26967560.0,39148811.0,25648210.0,1.5263759537215267,2.753939362700964
6178,(주)일승,333430,Dec-19,,,,,,
6179,(주)일신바이오베이스,68330,Dec-11,,,9004580.0,2769090.0,3.2518191896976987,
6180,(주)일신바이오베이스,68330,Dec-12,,,12209754.0,2867363.0,4.258182169470695,
6181,(주)일신바이오베이스,68330,Dec-13,9724622.0,3244524.0,9522253.0,3160553.0,3.0128439548395485,2.997241505995949
6182,(주)일신바이오베이스,68330,Dec-14,12359867.0,3466984.0,11504985.0,3370432.0,3.4135045596528872,3.5650199135617586
6183,(주)일신바이오베이스,68330,Dec-15,12895915.0,5858024.0,12545793.0,5592319.0,2.2433972382476752,2.2014104073318923
6184,(주)일신바이오베이스,68330,Dec-16,13357239.0,6141886.0,13048288.0,5876206.0,2.2205293687797876,2.174778073054433
6185,(주)일신바이오베이스,68330,Dec-17,12836996.0,5306521.0,12570335.0,4969887.0,2.529299961950845,2.419098313188622
6186,(주)일신바이오베이스,68330,Dec-18,15383067.0,5122902.0,15115149.0,4857183.0,3.111916722100032,3.0028032939142695
6187,(주)일신바이오베이스,68330,Dec-19,19635658.0,5477297.0,17392622.0,5250897.0,3.312314448369488,3.584917524099935
6188,(주)일신석재,7110,Dec-11,,,58052675.0,13465005.0,4.311374188126926,
6189,(주)일신석재,7110,Dec-12,,,39557865.0,11122387.0,3.5565985071370023,
6190,(주)일신석재,7110,Dec-13,,,37998958.0,10738679.0,3.5385132566119166,
6191,(주)일신석재,7110,Dec-14,,,39437448.0,10272140.0,3.839263094155648,
6192,(주)일신석재,7110,Dec-15,,,39677898.0,8971857.0,4.422484442184043,
6193,(주)일신석재,7110,Dec-16,,,42050477.0,9116758.0,4.612437557298329,
6194,(주)일신석재,7110,Dec-17,,,52702961.0,8956477.0,5.884340572749754,
6195,(주)일신석재,7110,Dec-18,,,54141724.0,11261829.0,4.807542717972365,
6196,(주)일신석재,7110,Dec-19,,,66657756.0,14550598.0,4.581100790496721,
6197,(주)일야,58450,Dec-11,67918687.0,7044601.0,56439602.0,4360501.0,12.943375543314863,9.641239723867967
6198,(주)일야,58450,Dec-12,52730274.0,6009062.0,50000806.0,6017724.0,8.308923107806207,8.775125635248896
6199,(주)일야,58450,Dec-13,,,81296099.0,2988357.0,27.204279475310347,
6200,(주)일야,58450,Dec-14,,,107552914.0,4559847.0,23.586956755347273,
6201,(주)일야,58450,Dec-15,,,65600443.0,2828284.0,23.19443273730644,
6202,(주)일야,58450,Dec-16,,,73896031.0,3582510.0,20.62688757323776,
6203,(주)일야,58450,Dec-17,,,42797947.0,850943.0,50.2947283190531,
6204,(주)일야,58450,Dec-18,,,28762213.0,2069278.0,13.899636974828901,
6205,(주)일야,58450,Dec-19,30205987.0,10249054.0,27781083.0,2117530.0,13.119569970673378,2.947197565746068
6206,(주)일지테크,19540,Dec-11,81135055.0,19930702.0,81188920.0,19930702.0,4.073560479706134,4.070857865417887
6207,(주)일지테크,19540,Dec-12,135293640.0,48106979.0,118385182.0,28685571.0,4.1269940905133105,2.8123495345654526
6208,(주)일지테크,19540,Dec-13,206267844.0,52810701.0,120293751.0,40615069.0,2.9618009758890227,3.9057963650207936
6209,(주)일지테크,19540,Dec-14,244511080.0,48455182.0,99092221.0,30074667.0,3.294873422871149,5.046128606017825
6210,(주)일지테크,19540,Dec-15,304829512.0,81849142.0,108800796.0,42898071.0,2.536263134069595,3.724284757926968
6211,(주)일지테크,19540,Dec-16,343246623.0,80750131.0,99336628.0,61397253.0,1.617932776243263,4.25072527746116
6212,(주)일지테크,19540,Dec-17,261122252.0,77154696.0,98823298.0,26024126.0,3.7973724074345476,3.384398689095995
6213,(주)일지테크,19540,Dec-18,228507869.0,42395296.0,120409830.0,22648152.0,5.31654105818435,5.389934510658918
6214,(주)일지테크,19540,Dec-19,191126791.0,35398319.0,132395201.0,14623042.0,9.053875452180197,5.3993182840123
6215,(주)일진파워,94820,Dec-11,,,125282606.0,10488404.0,11.94486844709643,
6216,(주)일진파워,94820,Dec-12,,,133333218.0,24279879.0,5.491510810247448,
6217,(주)일진파워,94820,Dec-13,,,105326502.0,15966607.0,6.596674046026185,
6218,(주)일진파워,94820,Dec-14,113328873.0,9283558.0,64883654.0,1242911.0,52.20297672158345,12.207482626811831
6219,(주)일진파워,94820,Dec-15,118488316.0,22204671.0,63693923.0,3047719.0,20.898883066319435,5.336188768570361
6220,(주)일진파워,94820,Dec-16,132728266.0,39548165.0,70488113.0,15355741.0,4.590342660767722,3.356116927296121
6221,(주)일진파워,94820,Dec-17,140744312.0,29681222.0,88260278.0,9208569.0,9.58458127424576,4.741863795230533
6222,(주)일진파워,94820,Dec-18,157590708.0,40064833.0,99569411.0,14011640.0,7.106192494240503,3.9333923593291904
6223,(주)일진파워,94820,Dec-19,182759457.0,28660541.0,107455456.0,16652111.0,6.452962990698296,6.376692505560171
6224,(주)잇츠한불,226320,Dec-15,309561740.0,11765822.0,309561740.0,11765822.0,26.310251846407333,26.310251846407333
6225,(주)잇츠한불,226320,Dec-16,267335121.0,15207913.0,267458828.0,15339491.0,17.435964987364965,17.578685582959345
6226,(주)잇츠한불,226320,Dec-17,245737423.0,29263641.0,156534277.0,22422137.0,6.981238095191372,8.39736323309871
6227,(주)잇츠한불,226320,Dec-18,214122093.0,24826410.0,142741565.0,21290268.0,6.704545241046285,8.624770677677521
6228,(주)잇츠한불,226320,Dec-19,204458439.0,21290855.0,102894957.0,17567097.0,5.857254445626389,9.603110772207128
6229,(주)잉크테크,49550,Dec-11,58182613.0,12165757.0,55733449.0,14899970.0,3.740507464108988,4.782490148373011
6230,(주)잉크테크,49550,Dec-12,81045277.0,21673918.0,79363907.0,25011996.0,3.1730337314942796,3.739299788806066
6231,(주)잉크테크,49550,Dec-13,89755899.0,18608102.0,86600787.0,21015032.0,4.120897222521479,4.823484899212182
6232,(주)잉크테크,49550,Dec-14,85648143.0,19133500.0,83537607.0,22228660.0,3.758103592389285,4.476344787937387
6233,(주)잉크테크,49550,Dec-15,77217467.0,18275263.0,72878186.0,20385638.0,3.574976951910948,4.225245185253969
6234,(주)잉크테크,49550,Dec-16,73890525.0,20102826.0,72135578.0,22062679.0,3.269574742033821,3.6756287399592473
6235,(주)잉크테크,49550,Dec-17,57608453.0,15040409.0,55623063.0,17423597.0,3.1923983893796444,3.8302451083610825
6236,(주)잉크테크,49550,Dec-18,55346523.0,13991126.0,54374086.0,17968765.0,3.0260335643545897,3.9558305028487344
6237,(주)잉크테크,49550,Dec-19,59078269.0,13927898.0,55756299.0,17691510.0,3.1515850823361036,4.24172183053035
6238,(주)자비스,254120,Dec-16,,,,,,
6239,(주)자비스,254120,Dec-17,,,,,,
6240,(주)자비스,254120,Dec-18,,,,,,
6241,(주)자비스,254120,Dec-19,17059979.0,3256681.0,17055479.0,3256681.0,5.2370738798181335,5.238455654698757
6242,(주)자연과환경,43910,Dec-11,34395819.0,24780987.0,34333747.0,24132020.0,1.4227465002929718,1.3879922942536551
6243,(주)자연과환경,43910,Dec-12,45844628.0,33751298.0,42950685.0,33228398.0,1.292589699930764,1.3583071086629024
6244,(주)자연과환경,43910,Dec-13,39763378.0,28436802.0,35283106.0,26921542.0,1.3105900843272649,1.3983069544880609
6245,(주)자연과환경,43910,Dec-14,12896846.0,5722797.0,10191729.0,4787445.0,2.128845135557693,2.2535913819763307
6246,(주)자연과환경,43910,Dec-15,9808905.0,4163985.0,6923462.0,3617055.0,1.9141157654500691,2.3556532984628906
6247,(주)자연과환경,43910,Dec-16,10116255.0,6937018.0,9163559.0,6438024.0,1.4233496178330494,1.4583002379408558
6248,(주)자연과환경,43910,Dec-17,13238638.0,7725782.0,13212688.0,8000782.0,1.651424573247965,1.7135660830191688
6249,(주)자연과환경,43910,Dec-18,24828281.0,9257882.0,24751624.0,9532882.0,2.5964471185104356,2.6818532575809457
6250,(주)자연과환경,43910,Dec-19,31709685.0,10851824.0,31434561.0,11110964.0,2.8291479479188304,2.922060383581599
6251,(주)장원테크,174880,Dec-16,101228633.0,6771780.0,39351465.0,6141227.0,6.40775288065398,14.948600367997779
6252,(주)장원테크,174880,Dec-17,88636334.0,11044804.0,20697024.0,9652776.0,2.144152521512982,8.02516133378193
6253,(주)장원테크,174880,Dec-18,118254864.0,15966540.0,28109444.0,28980613.0,0.969939593755315,7.406417670954383
6254,(주)장원테크,174880,Dec-19,94837169.0,6112028.0,20249951.0,30952612.0,0.6542243026210518,15.516481436276143
6255,(주)정다운,208140,Dec-14,,,,,,
6256,(주)정다운,208140,Dec-15,,,,,,
6257,(주)정다운,208140,Dec-16,57768088.0,6302575.0,56914083.0,6300810.0,9.032820065991515,9.165791442386643
6258,(주)정다운,208140,Dec-17,80550125.0,6453197.0,80247319.0,6353448.0,12.630514800782189,12.48220455690412
6259,(주)정다운,208140,Dec-18,105484286.0,10386906.0,94883997.0,8199721.0,11.57161286341328,10.155505980317912
6260,(주)정다운,208140,Dec-19,125822119.0,11148784.0,114132619.0,11119354.0,10.264321020807504,11.285725779600718
6261,(주)정상제이엘에스,40420,Dec-11,86973407.0,4089703.0,85851243.0,4091198.0,20.984377436633476,21.266435973468
6262,(주)정상제이엘에스,40420,Dec-12,82837563.0,5251952.0,78820467.0,4786259.0,16.468073917437398,15.772718981437759
6263,(주)정상제이엘에스,40420,Dec-13,76587147.0,4894242.0,74029974.0,4706670.0,15.728736877665101,15.648418488501386
6264,(주)정상제이엘에스,40420,Dec-14,78223499.0,4413793.0,75714800.0,4206857.0,17.997949538099345,17.72251190755887
6265,(주)정상제이엘에스,40420,Dec-15,80305840.0,4575838.0,77666444.0,4247629.0,18.284658099848173,17.549974452766904
6266,(주)정상제이엘에스,40420,Dec-16,83423515.0,5092951.0,80297235.0,4916391.0,16.33255674741899,16.380191955508703
6267,(주)정상제이엘에스,40420,Dec-17,84365755.0,5074252.0,81001882.0,5204513.0,15.563777437005154,16.626244616940586
6268,(주)정상제이엘에스,40420,Dec-18,87089272.0,5478395.0,83759118.0,5085341.0,16.470698425140025,15.896858842781509
6269,(주)정상제이엘에스,40420,Dec-19,93567447.0,5519765.0,89392125.0,5253666.0,17.015189964493366,16.95134611709013
6270,(주)정원엔시스,45510,Dec-11,,,176529553.0,35497409.0,4.973026425675181,
6271,(주)정원엔시스,45510,Dec-12,,,136081071.0,27626597.0,4.925726863862386,
6272,(주)정원엔시스,45510,Dec-13,,,118033830.0,22404416.0,5.2683287973228135,
6273,(주)정원엔시스,45510,Dec-14,,,128542263.0,38279141.0,3.35802370800327,
6274,(주)정원엔시스,45510,Dec-15,144682817.0,42426442.0,133863989.0,39984882.0,3.347865050595873,3.4102038771009835
6275,(주)정원엔시스,45510,Dec-16,183874054.0,38284300.0,153379619.0,34359564.0,4.463957080479834,4.802857933931142
6276,(주)정원엔시스,45510,Dec-17,159023250.0,37996119.0,121977269.0,32840518.0,3.714230969194822,4.185249814592906
6277,(주)정원엔시스,45510,Dec-18,147806242.0,25935845.0,110588062.0,20719770.0,5.337320925859698,5.698917540569817
6278,(주)정원엔시스,45510,Dec-19,169191423.0,39858836.0,128935978.0,35193683.0,3.66361139298777,4.244765777906811
6279,(주)제넥신,95700,Dec-11,2661323.0,850000.0,2661323.0,850000.0,3.1309682352941177,3.1309682352941177
6280,(주)제넥신,95700,Dec-12,6251653.0,674750.0,6251653.0,674750.0,9.265139681363468,9.265139681363468
6281,(주)제넥신,95700,Dec-13,,,5754727.0,3770325.0,1.5263212057316013,
6282,(주)제넥신,95700,Dec-14,,,16655692.0,3514742.0,4.73880927817746,
6283,(주)제넥신,95700,Dec-15,,,32519853.0,22838443.0,1.423908494988034,
6284,(주)제넥신,95700,Dec-16,,,11351915.0,7138733.0,1.5901862417322514,
6285,(주)제넥신,95700,Dec-17,,,28454503.0,15445159.0,1.8422926562296964,
6286,(주)제넥신,95700,Dec-18,,,12881557.0,2489663.0,5.174016322691063,
6287,(주)제넥신,95700,Dec-19,,,11303045.0,3332405.0,3.3918581324898986,
6288,(주)제넨바이오,72520,Dec-11,159815967.0,31950071.0,143951820.0,49411311.0,2.9133373935372813,5.0020535791610605
6289,(주)제넨바이오,72520,Dec-12,226049333.0,25625276.0,204226327.0,41399362.0,4.933079089479688,8.821342373053856
6290,(주)제넨바이오,72520,Dec-13,232366645.0,27824663.0,205549064.0,39641090.0,5.185252575042714,8.351103659368668
6291,(주)제넨바이오,72520,Dec-14,133468551.0,15100612.0,102858423.0,31076316.0,3.3098653971725605,8.838618659958948
6292,(주)제넨바이오,72520,Dec-15,104516070.0,9590402.0,70020507.0,29189010.0,2.398865429146107,10.897986340927106
6293,(주)제넨바이오,72520,Dec-16,42363593.0,4725267.0,17003992.0,3220984.0,5.279129607598175,8.965333175881913
6294,(주)제넨바이오,72520,Dec-17,20194428.0,2291901.0,15891038.0,2291901.0,6.93356213902782,8.811213049778328
6295,(주)제넨바이오,72520,Dec-18,7043270.0,2375914.0,7043270.0,2375914.0,2.9644465245795932,2.9644465245795932
6296,(주)제넨바이오,72520,Dec-19,21968100.0,6248083.0,11646248.0,2391224.0,4.870412809506763,3.5159744196740026
6297,(주)제노레이,122310,Dec-18,56289419.0,10872645.0,52915039.0,10459859.0,5.058867332724083,5.17715965158432
6298,(주)제노레이,122310,Dec-19,65105755.0,13162835.0,60797612.0,12958562.0,4.691694340776392,4.946180287149387
6299,(주)제노포커스,187420,Dec-15,6640038.0,698346.0,4597225.0,613199.0,7.497117575208049,9.50823517282264
6300,(주)제노포커스,187420,Dec-16,7028777.0,2039892.0,5833460.0,1344593.0,4.3384578084223255,3.44566133893363
6301,(주)제노포커스,187420,Dec-17,11505972.0,3218325.0,6002680.0,1258685.0,4.769008925982275,3.575142970333947
6302,(주)제노포커스,187420,Dec-18,11517966.0,4846662.0,7406680.0,2350079.0,3.15167277355357,2.3764739525884
6303,(주)제노포커스,187420,Dec-19,14941514.0,5412974.0,13858160.0,2967160.0,4.670513218026665,2.760315124366014
6304,(주)제닉,123330,Dec-11,,,105276447.0,7670238.0,13.725316867612191,
6305,(주)제닉,123330,Dec-12,85811046.0,5899018.0,85872556.0,5945905.0,14.442302054943697,14.546666241737183
6306,(주)제닉,123330,Dec-13,62178517.0,6100254.0,63332173.0,6924505.0,9.14609390851765,10.192775087725856
6307,(주)제닉,123330,Dec-14,63519981.0,7842656.0,61607251.0,8342292.0,7.384931023752225,8.099294550213601
6308,(주)제닉,123330,Dec-15,73705694.0,8171819.0,62934577.0,7900365.0,7.966034100956095,9.01949663838614
6309,(주)제닉,123330,Dec-16,89667858.0,15347976.0,61419387.0,6614388.0,9.285724847106037,5.8423246166139435
6310,(주)제닉,123330,Dec-17,64690430.0,9186689.0,49599697.0,7123136.0,6.963182648765937,7.041756828820481
6311,(주)제닉,123330,Dec-18,69027048.0,9076750.0,50523823.0,9071039.0,5.569794485504913,7.604819786817969
6312,(주)제닉,123330,Dec-19,52261355.0,8020865.0,43256345.0,7056540.0,6.1299652520923855,6.515675678371347
6313,(주)제로투세븐,159580,Dec-13,240089075.0,18853019.0,214710307.0,17270525.0,12.432181824235222,12.734781363133406
6314,(주)제로투세븐,159580,Dec-14,244579327.0,21972314.0,215280432.0,19369763.0,11.11425224975649,11.13125030891148
6315,(주)제로투세븐,159580,Dec-15,270632773.0,31766579.0,238663804.0,29479552.0,8.095910141375283,8.519418254008404
6316,(주)제로투세븐,159580,Dec-16,229773079.0,21874153.0,199046486.0,18794351.0,10.590761341000814,10.504318910085342
6317,(주)제로투세븐,159580,Dec-17,184324434.0,18898406.0,164646626.0,18366453.0,8.964530385916104,9.753438147111455
6318,(주)제로투세븐,159580,Dec-18,175282228.0,21508436.0,156776939.0,20414708.0,7.679607222400634,8.149464145138214
6319,(주)제로투세븐,159580,Dec-19,213550382.0,20673349.0,215101486.0,21353079.0,10.073558291054887,10.329742994228946
6320,(주)제우스,79370,Dec-11,261692719.0,62754222.0,195297278.0,47806820.0,4.08513425490338,4.17012131868992
6321,(주)제우스,79370,Dec-12,155737981.0,35993915.0,96709528.0,25174999.0,3.841490837795068,4.32678637486364
6322,(주)제우스,79370,Dec-13,204945161.0,40562611.0,127543175.0,22876169.0,5.575373000610373,5.0525633322766135
6323,(주)제우스,79370,Dec-14,240977214.0,41454817.0,160061868.0,29138063.0,5.49322266205547,5.813008751190483
6324,(주)제우스,79370,Dec-15,290133905.0,50670516.0,202817727.0,40841908.0,4.9659219397879255,5.725892055253592
6325,(주)제우스,79370,Dec-16,290847560.0,59692051.0,190515605.0,46673184.0,4.081907182505483,4.872467189978109
6326,(주)제우스,79370,Dec-17,359108584.0,56930184.0,255485239.0,49564852.0,5.154564750844005,6.3078767495288615
6327,(주)제우스,79370,Dec-18,453591917.0,79267765.0,304792159.0,69969060.0,4.356099095800344,5.722274584126347
6328,(주)제우스,79370,Dec-19,323487856.0,63571570.0,198658144.0,55862221.0,3.5562163559519053,5.088561695109937
6329,(주)제이브이엠,54950,Dec-11,,,75535345.0,29709602.0,2.542455634377061,
