,회사명,거래소코드,회계년도,당기매출액(IFRS연결),전기매출액(IFRS연결),당기매출액(IFRS개별),전기매출액(IFRS개별),매출액증가율(개별),매출액증가율(연결)
6314,(주)잇츠한불,226320,Dec-16,267335121.0,326052221.0,267458828.0,101797902.0,162.73510823435242,-17.97055478422888
6315,(주)잇츠한불,226320,Dec-17,245737423.0,245737423.0,156534277.0,156534277.0,0.0,-36.300187782143375
6316,(주)잇츠한불,226320,Dec-18,214122093.0,214122093.0,142741565.0,142741565.0,0.0,-33.336367583516946
6317,(주)잇츠한불,226320,Dec-19,204458439.0,202551773.0,102894957.0,102894957.0,0.0,-49.20066337804903
6318,(주)잉크테크,49550,Dec-11,58182613.0,58182613.0,55733449.0,55733449.0,0.0,-4.209443120060627
6319,(주)잉크테크,49550,Dec-12,81045277.0,81045277.0,79363907.0,79363907.0,0.0,-2.0746057786933108
6320,(주)잉크테크,49550,Dec-13,89755899.0,89755899.0,86600787.0,86600787.0,0.0,-3.5152140808037586
6321,(주)잉크테크,49550,Dec-14,85648143.0,85648143.0,83537607.0,83537607.0,0.0,-2.464193531901799
6322,(주)잉크테크,49550,Dec-15,77217467.0,77217467.0,72878186.0,72878186.0,0.0,-5.619558849295075
6323,(주)잉크테크,49550,Dec-16,73890525.0,73536203.0,72135578.0,71781256.0,0.49361354167444915,-1.904674082777973
6324,(주)잉크테크,49550,Dec-17,57608453.0,57608453.0,55623063.0,55623063.0,0.0,-3.4463518747847672
6325,(주)잉크테크,49550,Dec-18,55346523.0,55346523.0,54374086.0,54374086.0,0.0,-1.756997454022553
6326,(주)잉크테크,49550,Dec-19,59078269.0,59078269.0,55756299.0,55756299.0,0.0,-5.622998195834072
6327,(주)자비스,254120,Dec-16,,,,,,
6328,(주)자비스,254120,Dec-17,,,,,,
6329,(주)자비스,254120,Dec-18,,,,,,
6330,(주)자비스,254120,Dec-19,17059979.0,17059979.0,17055479.0,17055479.0,0.0,-0.026377523676899273
6331,(주)자연과환경,43910,Dec-11,34395819.0,34395819.0,34333747.0,34333747.0,0.0,-0.18046379416057334
6332,(주)자연과환경,43910,Dec-12,45844628.0,45844628.0,42950685.0,42950685.0,0.0,-6.312501870448159
6333,(주)자연과환경,43910,Dec-13,39763378.0,16515843.0,35283106.0,12035571.0,193.1568930132189,113.6318806130574
6334,(주)자연과환경,43910,Dec-14,12896846.0,12896846.0,10191729.0,10191729.0,0.0,-20.975027537740615
6335,(주)자연과환경,43910,Dec-15,9808905.0,9808905.0,6923462.0,6923462.0,0.0,-29.416565865404948
6336,(주)자연과환경,43910,Dec-16,10116255.0,10116255.0,9163559.0,9163559.0,0.0,-9.417477119744404
6337,(주)자연과환경,43910,Dec-17,13238638.0,13238638.0,13212688.0,13212688.0,0.0,-0.1960171431532558
6338,(주)자연과환경,43910,Dec-18,24828281.0,24828281.0,24751624.0,24751624.0,0.0,-0.30874872086391747
6339,(주)자연과환경,43910,Dec-19,31709685.0,31709685.0,31434561.0,31434561.0,0.0,-0.867633973658215
6340,(주)장원테크,174880,Dec-16,101228633.0,101228633.0,39351465.0,39351465.0,0.0,-61.12615192580937
6341,(주)장원테크,174880,Dec-17,88636334.0,88636334.0,20697024.0,20697024.0,0.0,-76.64950357716735
6342,(주)장원테크,174880,Dec-18,118254864.0,118254864.0,28109444.0,28109444.0,0.0,-76.22977774512513
6343,(주)장원테크,174880,Dec-19,94837169.0,94837169.0,20249951.0,20249951.0,0.0,-78.64766397655754
6344,(주)정다운,208140,Dec-14,,,,,,
6345,(주)정다운,208140,Dec-15,,,,,,
6346,(주)정다운,208140,Dec-16,57768088.0,57768088.0,56914083.0,56914083.0,0.0,-1.4783335048236381
6347,(주)정다운,208140,Dec-17,80550125.0,80550125.0,80247319.0,80247319.0,0.0,-0.37592244580626755
6348,(주)정다운,208140,Dec-18,105484286.0,105484286.0,94883997.0,94883997.0,0.0,-10.049164100139052
6349,(주)정다운,208140,Dec-19,125822119.0,125822119.0,114132619.0,114132619.0,0.0,-9.290496848173419
6350,(주)정상제이엘에스,40420,Dec-11,86973407.0,86973407.0,85851243.0,85851243.0,0.0,-1.2902380609282034
6351,(주)정상제이엘에스,40420,Dec-12,82837563.0,82837563.0,78820467.0,78820467.0,0.0,-4.84936525715996
6352,(주)정상제이엘에스,40420,Dec-13,76587147.0,76587147.0,74029974.0,74029974.0,0.0,-3.3389062005404213
6353,(주)정상제이엘에스,40420,Dec-14,78223499.0,78223499.0,75714800.0,75714800.0,0.0,-3.2070912603896744
6354,(주)정상제이엘에스,40420,Dec-15,80305840.0,80305840.0,77666444.0,77666444.0,0.0,-3.286680022274851
6355,(주)정상제이엘에스,40420,Dec-16,83423515.0,83423515.0,80297235.0,80297235.0,0.0,-3.7474805514967784
6356,(주)정상제이엘에스,40420,Dec-17,84365755.0,84365755.0,81001882.0,81001882.0,0.0,-3.98724932883016
6357,(주)정상제이엘에스,40420,Dec-18,87089272.0,87089272.0,83759118.0,83759118.0,0.0,-3.8238395195219823
6358,(주)정상제이엘에스,40420,Dec-19,93567447.0,93567447.0,89392125.0,89392125.0,0.0,-4.462366061991631
6359,(주)정원엔시스,45510,Dec-11,,,176529553.0,176529553.0,0.0,
6360,(주)정원엔시스,45510,Dec-12,,,136081071.0,136081071.0,0.0,
6361,(주)정원엔시스,45510,Dec-13,,,118033830.0,118033830.0,0.0,
6362,(주)정원엔시스,45510,Dec-14,,128542263.0,128542263.0,128542263.0,0.0,0.0
6363,(주)정원엔시스,45510,Dec-15,144682817.0,144682817.0,133863989.0,133863989.0,0.0,-7.477617746411454
6364,(주)정원엔시스,45510,Dec-16,183874054.0,183874054.0,153379619.0,153379619.0,0.0,-16.584414351358134
6365,(주)정원엔시스,45510,Dec-17,159023250.0,159023250.0,121977269.0,121977269.0,0.0,-23.295952635856708
6366,(주)정원엔시스,45510,Dec-18,147806242.0,147806242.0,110588062.0,110588062.0,0.0,-25.180384465765655
6367,(주)정원엔시스,45510,Dec-19,169191423.0,169191423.0,128935978.0,128935978.0,0.0,-23.79284025526519
6368,(주)제넥신,95700,Dec-11,2661323.0,2661323.0,2661323.0,2661323.0,0.0,0.0
6369,(주)제넥신,95700,Dec-12,6251653.0,,6251653.0,6251653.0,0.0,
6370,(주)제넥신,95700,Dec-13,,,5754727.0,5754727.0,0.0,
6371,(주)제넥신,95700,Dec-14,,,16655692.0,16655692.0,0.0,
6372,(주)제넥신,95700,Dec-15,,,32519853.0,32519853.0,0.0,
6373,(주)제넥신,95700,Dec-16,,,11351915.0,11351915.0,0.0,
6374,(주)제넥신,95700,Dec-17,,,28454503.0,28454503.0,0.0,
6375,(주)제넥신,95700,Dec-18,,,12881557.0,12881557.0,0.0,
6376,(주)제넥신,95700,Dec-19,,11303045.0,11303045.0,11303045.0,0.0,0.0
6377,(주)제넨바이오,72520,Dec-11,159815967.0,159815967.0,143951820.0,143951820.0,0.0,-9.926509408161948
6378,(주)제넨바이오,72520,Dec-12,226049333.0,226049333.0,204226327.0,204226327.0,0.0,-9.654089976898987
6379,(주)제넨바이오,72520,Dec-13,232366645.0,232366645.0,205549064.0,205549064.0,0.0,-11.541063047151184
6380,(주)제넨바이오,72520,Dec-14,133468551.0,133468551.0,102858423.0,102858423.0,0.0,-22.934337542931743
6381,(주)제넨바이오,72520,Dec-15,104516070.0,43002753.0,70020507.0,16327284.0,328.8558158233788,62.82796359572606
6382,(주)제넨바이오,72520,Dec-16,42363593.0,6615291.0,17003992.0,6615291.0,157.0407257972476,157.0407257972476
6383,(주)제넨바이오,72520,Dec-17,20194428.0,18183214.0,15891038.0,13338049.0,19.140647931342897,-12.606000237361783
6384,(주)제넨바이오,72520,Dec-18,7043270.0,7043270.0,7043270.0,7043270.0,0.0,0.0
6385,(주)제넨바이오,72520,Dec-19,21968100.0,11863360.0,11646248.0,11646248.0,0.0,-1.8301054675909683
6386,(주)제노레이,122310,Dec-18,56289419.0,56289419.0,52915039.0,52915039.0,0.0,-5.994696800832145
6387,(주)제노레이,122310,Dec-19,65105755.0,65105755.0,60797612.0,60797612.0,0.0,-6.61714621080732
6388,(주)제노포커스,187420,Dec-15,6640038.0,6640038.0,4597225.0,4597225.0,0.0,-30.765079958879753
6389,(주)제노포커스,187420,Dec-16,7028777.0,7028777.0,5833460.0,5833460.0,0.0,-17.006045290667217
6390,(주)제노포커스,187420,Dec-17,11505972.0,11505972.0,6002680.0,6002680.0,0.0,-47.82987478154822
6391,(주)제노포커스,187420,Dec-18,11517966.0,11517966.0,7406680.0,7406680.0,0.0,-35.69454884655849
6392,(주)제노포커스,187420,Dec-19,14941514.0,14941514.0,13858160.0,13858160.0,0.0,-7.2506306924452275
6393,(주)제닉,123330,Dec-11,,105276447.0,105276447.0,105276447.0,0.0,0.0
6394,(주)제닉,123330,Dec-12,85811046.0,85811046.0,85872556.0,85872556.0,0.0,0.07168074842019223
6395,(주)제닉,123330,Dec-13,62178517.0,62178517.0,63332173.0,63332173.0,0.0,1.8553932381501
6396,(주)제닉,123330,Dec-14,63519981.0,63519981.0,61607251.0,61607251.0,0.0,-3.0112257117961008
6397,(주)제닉,123330,Dec-15,73705694.0,73705694.0,62934577.0,62934577.0,0.0,-14.613683713499796
6398,(주)제닉,123330,Dec-16,89667858.0,89667858.0,61419387.0,61419387.0,0.0,-31.503452441118867
6399,(주)제닉,123330,Dec-17,64690430.0,64690430.0,49599697.0,49599697.0,0.0,-23.327612755086037
6400,(주)제닉,123330,Dec-18,69027048.0,69027048.0,50523823.0,50523823.0,0.0,-26.805760257920923
6401,(주)제닉,123330,Dec-19,52261355.0,43150788.0,43256345.0,43256345.0,0.0,0.2446235744292693
6402,(주)제로투세븐,159580,Dec-13,240089075.0,240089075.0,214710307.0,214710307.0,0.0,-10.570563446087661
6403,(주)제로투세븐,159580,Dec-14,244579327.0,244579327.0,215280432.0,215280432.0,0.0,-11.979301504906019
6404,(주)제로투세븐,159580,Dec-15,270632773.0,270632773.0,238663804.0,238663804.0,0.0,-11.812674660803182
6405,(주)제로투세븐,159580,Dec-16,229773079.0,216264814.0,199046486.0,190302244.0,4.594923221189134,-7.961687193368405
6406,(주)제로투세븐,159580,Dec-17,184324434.0,184324434.0,164646626.0,164646626.0,0.0,-10.67563728420292
6407,(주)제로투세븐,159580,Dec-18,175282228.0,156257957.0,156776939.0,156776939.0,0.0,0.33213156626641194
6408,(주)제로투세븐,159580,Dec-19,213550382.0,213550382.0,215101486.0,215101486.0,0.0,0.726341009308058
6409,(주)제우스,79370,Dec-11,261692719.0,261692719.0,195297278.0,195297278.0,0.0,-25.371527818471705
6410,(주)제우스,79370,Dec-12,155737981.0,155737981.0,96709528.0,96709528.0,0.0,-37.90241315636421
6411,(주)제우스,79370,Dec-13,204945161.0,204945161.0,127543175.0,127543175.0,0.0,-37.767169335605836
6412,(주)제우스,79370,Dec-14,240977214.0,240977214.0,160061868.0,160061868.0,0.0,-33.57800708908519
6413,(주)제우스,79370,Dec-15,290133905.0,290133905.0,202817727.0,202817727.0,0.0,-30.095130729378212
6414,(주)제우스,79370,Dec-16,290847560.0,290847560.0,190515605.0,190515605.0,0.0,-34.49640595231399
6415,(주)제우스,79370,Dec-17,359108584.0,359108584.0,255485239.0,255485239.0,0.0,-28.855713735876606
6416,(주)제우스,79370,Dec-18,453591917.0,453591917.0,304792159.0,304792158.0,3.2809242611619993e-07,-32.80476402316491
6417,(주)제우스,79370,Dec-19,323487856.0,323487856.0,198658144.0,198658144.0,0.0,-38.58868569087799
6418,(주)제이브이엠,54950,Dec-11,,,75535345.0,75535345.0,0.0,
6419,(주)제이브이엠,54950,Dec-12,,,77867014.0,77867014.0,0.0,
6420,(주)제이브이엠,54950,Dec-13,,81604938.0,81604938.0,81604938.0,0.0,0.0
6421,(주)제이브이엠,54950,Dec-14,88207498.0,88207498.0,84527022.0,84527022.0,0.0,-4.172520571890615
6422,(주)제이브이엠,54950,Dec-15,88459262.0,88459262.0,76596754.0,76596754.0,0.0,-13.41013674746688
6423,(주)제이브이엠,54950,Dec-16,98148858.0,98148858.0,85141661.0,85141661.0,0.0,-13.252519963095239
6424,(주)제이브이엠,54950,Dec-17,106175851.0,106175851.0,92513964.0,92513964.0,0.0,-12.867226277282214
6425,(주)제이브이엠,54950,Dec-18,103635370.0,103635370.0,90115376.0,90115376.0,0.0,-13.04573332444319
6426,(주)제이브이엠,54950,Dec-19,110144570.0,110144570.0,99556067.0,99556067.0,0.0,-9.613277349941086
6427,(주)제이스텍,90470,Dec-11,,,55422281.0,55422281.0,0.0,
6428,(주)제이스텍,90470,Dec-12,,,43591642.0,43591642.0,0.0,
6429,(주)제이스텍,90470,Dec-13,,,29464450.0,29464450.0,0.0,
6430,(주)제이스텍,90470,Dec-14,,,50665953.0,50665953.0,0.0,
6431,(주)제이스텍,90470,Dec-15,,70009867.0,70009867.0,70009867.0,0.0,0.0
6432,(주)제이스텍,90470,Dec-16,150786216.0,150786216.0,150786216.0,150786216.0,0.0,0.0
6433,(주)제이스텍,90470,Dec-17,570820560.0,570820560.0,570820560.0,570820560.0,0.0,0.0
6434,(주)제이스텍,90470,Dec-18,126230077.0,126230077.0,126220077.0,126220077.0,0.0,-0.00792204222452142
6435,(주)제이스텍,90470,Dec-19,126892960.0,126892960.0,126892960.0,126892960.0,0.0,0.0
6436,(주)제이시스메디칼,287410,Dec-18,,,,,,
6437,(주)제이시스메디칼,287410,Dec-19,,,,,,
6438,(주)제이에스코퍼레이션,194370,Dec-16,188518472.0,188518472.0,176870431.0,176870431.0,0.0,-6.1787266130610305
6439,(주)제이에스코퍼레이션,194370,Dec-17,236280602.0,236280602.0,224903296.0,224903296.0,0.0,-4.815167179910944
6440,(주)제이에스코퍼레이션,194370,Dec-18,205633846.0,205633846.0,195063489.0,195063489.0,0.0,-5.140378009561715
6441,(주)제이에스코퍼레이션,194370,Dec-19,253067075.0,253067075.0,242832234.0,242832234.0,0.0,-4.044319475380192
6442,(주)제이에스티나,26040,Dec-11,95180590.0,103965843.0,95214984.0,104000236.0,-8.447338523347199,-8.417051935028326
6443,(주)제이에스티나,26040,Dec-12,122360018.0,122360018.0,122249370.0,122249370.0,0.0,-0.09042823122173616
6444,(주)제이에스티나,26040,Dec-13,139336459.0,139336459.0,139234421.0,139234421.0,0.0,-0.07323137155366055
6445,(주)제이에스티나,26040,Dec-14,158606188.0,158606188.0,158299039.0,158299039.0,0.0,-0.1936551176679302
6446,(주)제이에스티나,26040,Dec-15,155347008.0,155347008.0,154612012.0,154612012.0,0.0,-0.4731317387200704
6447,(주)제이에스티나,26040,Dec-16,170252209.0,170252209.0,169056213.0,169056213.0,0.0,-0.7024848646750854
6448,(주)제이에스티나,26040,Dec-17,139948666.0,139948666.0,138584852.0,138584852.0,0.0,-0.974510182183522
6449,(주)제이에스티나,26040,Dec-18,127351326.0,127351326.0,126039596.0,126039596.0,0.0,-1.0300089062284314
6450,(주)제이에스티나,26040,Dec-19,96140824.0,94994214.0,94811398.0,94811398.0,0.0,-0.1924496159313378
6451,(주)제이엘케이,322510,Dec-19,229534.0,229534.0,229534.0,229534.0,0.0,0.0
6452,(주)제이와이피엔터테인먼트,35900,Jun-11,10237110.0,10237110.0,10237110.0,10237110.0,0.0,0.0
6453,(주)제이와이피엔터테인먼트,35900,Dec-12,15067289.0,15067289.0,13209075.0,13209075.0,0.0,-12.332769352203968
6454,(주)제이와이피엔터테인먼트,35900,Dec-13,21324437.0,21324437.0,17807586.0,17807586.0,0.0,-16.4921165327835
6455,(주)제이와이피엔터테인먼트,35900,Dec-14,48482477.0,48482477.0,44326282.0,44326282.0,0.0,-8.572571488045057
6456,(주)제이와이피엔터테인먼트,35900,Dec-15,50557051.0,50557051.0,48689501.0,48689501.0,0.0,-3.693945677329964
6457,(주)제이와이피엔터테인먼트,35900,Dec-16,73645283.0,73645283.0,69510893.0,69510893.0,0.0,-5.613923705066085
6458,(주)제이와이피엔터테인먼트,35900,Dec-17,102241864.0,102241864.0,96761010.0,96761010.0,0.0,-5.3606749579604696
6459,(주)제이와이피엔터테인먼트,35900,Dec-18,124821138.0,124821138.0,118167060.0,118167060.0,0.0,-5.3308903496778015
6460,(주)제이와이피엔터테인먼트,35900,Dec-19,155435845.0,155435845.0,144613992.0,144613992.0,0.0,-6.962263434151879
6461,(주)제이웨이,58420,Dec-11,,,17072137.0,17072137.0,0.0,
6462,(주)제이웨이,58420,Dec-12,,12426752.0,12426752.0,12426752.0,0.0,0.0
6463,(주)제이웨이,58420,Dec-13,12898433.0,12898433.0,10639609.0,10639609.0,0.0,-17.512390846236897
6464,(주)제이웨이,58420,Dec-14,13840273.0,13840273.0,9479530.0,9479530.0,0.0,-31.507637168717693
6465,(주)제이웨이,58420,Dec-15,13815789.0,8934824.0,9416571.0,9416571.0,0.0,5.391790593748681
6466,(주)제이웨이,58420,Dec-16,7477631.0,7477631.0,8021631.0,8021631.0,0.0,7.2750313568562035
6467,(주)제이웨이,58420,Dec-17,6935809.0,6935809.0,6304536.0,6304536.0,0.0,-9.101649137108595
6468,(주)제이웨이,58420,Dec-18,13099806.0,12696742.0,4712513.0,4712513.0,0.0,-62.88407687578436
6469,(주)제이웨이,58420,Dec-19,11406518.0,11406518.0,4742539.0,4742539.0,0.0,-58.42255278955418
6470,(주)제이티,89790,Dec-11,,,66026814.0,43861395.0,50.53514371806915,
6471,(주)제이티,89790,Dec-12,,,70349661.0,70349661.0,0.0,
6472,(주)제이티,89790,Dec-13,,21496990.0,21496990.0,21496990.0,0.0,0.0
6473,(주)제이티,89790,Dec-14,44435428.0,,43248371.0,44435428.0,-2.67142020101619,
6474,(주)제이티,89790,Dec-15,,,34813125.0,34813125.0,0.0,
6475,(주)제이티,89790,Dec-16,,,22345653.0,22345653.0,0.0,
6476,(주)제이티,89790,Dec-17,,,32193108.0,32193108.0,0.0,
6477,(주)제이티,89790,Dec-18,,33635671.0,34943401.0,33635671.0,3.887926005697935,3.887926005697935
6478,(주)제이티,89790,Dec-19,42388224.0,42388224.0,42388224.0,42388224.0,0.0,0.0
6479,(주)제이티씨,950170,Feb-19,518917490.0,518917490.0,493889655.0,493889655.0,0.0,-4.823085650861373
6480,(주)제일기획,30000,Dec-11,1758178413.0,1758178413.0,720415932.0,720415932.0,0.0,-59.02486763156499
6481,(주)제일기획,30000,Dec-12,2365019211.0,2365019211.0,853637925.0,853637925.0,0.0,-63.90566634598048
6482,(주)제일기획,30000,Dec-13,2709281436.0,2709281436.0,926525014.0,926525014.0,0.0,-65.80181734947672
6483,(주)제일기획,30000,Dec-14,2666255722.0,2666255722.0,882392506.0,882392506.0,0.0,-66.90518097273491
6484,(주)제일기획,30000,Dec-15,2806713644.0,2806713644.0,819850042.0,819850042.0,0.0,-70.78967981815248
6485,(주)제일기획,30000,Dec-16,3232593889.0,3232593889.0,1022947827.0,1022947827.0,0.0,-68.35520136071136
6486,(주)제일기획,30000,Dec-17,3374986899.0,3374986899.0,1062990039.0,1062990039.0,0.0,-68.50387658349248
6487,(주)제일기획,30000,Dec-18,3477880994.0,3477880994.0,1198292622.0,1198292622.0,0.0,-65.54532417678234
6488,(주)제일기획,30000,Dec-19,3421672988.0,3421672988.0,1150057693.0,1150057693.0,0.0,-66.38902381866072
6489,(주)제일바이오,52670,Dec-11,,,25596988.0,25596988.0,0.0,
6490,(주)제일바이오,52670,Dec-12,,,36868183.0,36868183.0,0.0,
6491,(주)제일바이오,52670,Dec-13,,,38365163.0,38365163.0,0.0,
6492,(주)제일바이오,52670,Dec-14,,,39533834.0,39533834.0,0.0,
6493,(주)제일바이오,52670,Dec-15,,,34979580.0,34979580.0,0.0,
6494,(주)제일바이오,52670,Dec-16,,,35823756.0,35823756.0,0.0,
6495,(주)제일바이오,52670,Dec-17,,,27986546.0,27986546.0,0.0,
6496,(주)제일바이오,52670,Dec-18,,,27809542.0,27809542.0,0.0,
6497,(주)제일바이오,52670,Dec-19,,,22986005.0,22986005.0,0.0,
6498,(주)제일테크노스,38010,Dec-11,122427564.0,122427564.0,120974847.0,120974847.0,0.0,-1.1865930780097926
6499,(주)제일테크노스,38010,Dec-12,137797662.0,137797662.0,135295059.0,135295059.0,0.0,-1.816143295667814
6500,(주)제일테크노스,38010,Dec-13,135810178.0,135810178.0,134026579.0,134026579.0,0.0,-1.313302895457511
6501,(주)제일테크노스,38010,Dec-14,146164435.0,146164435.0,142869285.0,142869285.0,0.0,-2.2544129835688125
6502,(주)제일테크노스,38010,Dec-15,143614275.0,143614275.0,140538488.0,140538488.0,0.0,-2.1417000503605976
6503,(주)제일테크노스,38010,Dec-16,144645727.0,144645727.0,141789546.0,141789546.0,0.0,-1.9746044762179622
6504,(주)제일테크노스,38010,Dec-17,153078017.0,153078017.0,150826332.0,150826332.0,0.0,-1.470939488326394
6505,(주)제일테크노스,38010,Dec-18,160764315.0,160764315.0,156348756.0,156348756.0,0.0,-2.746603933839424
6506,(주)제일테크노스,38010,Dec-19,167024919.0,167024919.0,162468907.0,162468907.0,0.0,-2.727743876349379
6507,(주)제주반도체,80220,Dec-11,82168560.0,82168560.0,82168560.0,82168560.0,0.0,0.0
6508,(주)제주반도체,80220,Dec-12,28675228.0,28675228.0,28675228.0,28675228.0,0.0,0.0
6509,(주)제주반도체,80220,Dec-13,13980911.0,13980911.0,13980911.0,13980911.0,0.0,0.0
6510,(주)제주반도체,80220,Dec-14,33252748.0,33252748.0,33252748.0,33252748.0,0.0,0.0
6511,(주)제주반도체,80220,Dec-15,57664032.0,57664032.0,57711032.0,57711032.0,0.0,0.08150661403627169
6512,(주)제주반도체,80220,Dec-16,56630491.0,56630491.0,58177240.0,58177240.0,0.0,2.731300705127211
6513,(주)제주반도체,80220,Dec-17,117036992.0,117036992.0,118773046.0,118773046.0,0.0,1.4833378492844247
6514,(주)제주반도체,80220,Dec-18,148727537.0,148727537.0,144450015.0,144450015.0,0.0,-2.876079363836965
6515,(주)제주반도체,80220,Dec-19,162112446.0,162112446.0,109039431.0,109039431.0,0.0,-32.73839628574848
6516,(주)제주항공,89590,Dec-15,,608058585.0,608058585.0,608058585.0,0.0,0.0
6517,(주)제주항공,89590,Dec-16,747613396.0,747613396.0,747613396.0,747613396.0,0.0,0.0
6518,(주)제주항공,89590,Dec-17,996357341.0,996357341.0,996302034.0,996302034.0,0.0,-0.005550920109101298
6519,(주)제주항공,89590,Dec-18,1259395676.0,1259395676.0,1256645052.0,1256645052.0,0.0,-0.21840824551155436
6520,(주)제주항공,89590,Dec-19,1383976262.0,1383976262.0,1376135272.0,1376135272.0,0.0,-0.5665552376359955
6521,(주)제테마,216080,Dec-19,,,13300388.0,13300388.0,0.0,
6522,(주)젬백스&카엘,82270,Dec-11,52118032.0,52118032.0,23808684.0,23808684.0,0.0,-54.31776088552231
6523,(주)젬백스&카엘,82270,Dec-12,64496340.0,31763273.0,31611786.0,31611786.0,0.0,-0.4769250322534475
6524,(주)젬백스&카엘,82270,Dec-13,66529832.0,66529832.0,30411841.0,30411841.0,0.0,-54.28841455664581
6525,(주)젬백스&카엘,82270,Dec-14,101050951.0,101050951.0,24941426.0,24941426.0,0.0,-75.31797004067779
6526,(주)젬백스&카엘,82270,Dec-15,75073727.0,75073727.0,36626186.0,36626186.0,0.0,-51.213044211858566
6527,(주)젬백스&카엘,82270,Dec-16,109127634.0,28402781.0,26190569.0,26190569.0,0.0,-7.788716182404812
6528,(주)젬백스&카엘,82270,Dec-17,47875296.0,47875296.0,43955700.0,43955700.0,0.0,-8.187095072999654
6529,(주)젬백스&카엘,82270,Dec-18,47239503.0,47239503.0,45661660.0,45661660.0,0.0,-3.340092295213182
6530,(주)젬백스&카엘,82270,Dec-19,42663508.0,42663508.0,40814302.0,40814302.0,0.0,-4.334397443360729
6531,(주)젬백스링크,64800,Dec-11,44115451.0,44115451.0,30219584.0,30219584.0,0.0,-31.49886646290888
6532,(주)젬백스링크,64800,Dec-12,35663240.0,35663240.0,24511378.0,24511378.0,0.0,-31.26990705275236
6533,(주)젬백스링크,64800,Dec-13,28414361.0,28414361.0,20256445.0,20256445.0,0.0,-28.710538308427914
6534,(주)젬백스링크,64800,Dec-14,20593230.0,,17519814.0,17519814.0,0.0,
6535,(주)젬백스링크,64800,Dec-15,,15932314.0,15932314.0,15932314.0,0.0,0.0
6536,(주)젬백스링크,64800,Dec-16,33107624.0,33107624.0,16425666.0,16425666.0,0.0,-50.3870588840806
6537,(주)젬백스링크,64800,Dec-17,193679771.0,13992158.0,14117475.0,14117475.0,0.0,0.8956231054566359
6538,(주)젬백스링크,64800,Dec-18,52906980.0,52906980.0,41963168.0,41963168.0,0.0,-20.68500602377985
6539,(주)젬백스링크,64800,Dec-19,95068907.0,95068907.0,95229707.0,95229707.0,0.0,0.16914047407739474
6540,(주)조비,1550,Dec-11,,,40365449.0,40365449.0,0.0,
6541,(주)조비,1550,Dec-12,,,48495287.0,48495287.0,0.0,
6542,(주)조비,1550,Dec-13,,,61373438.0,61373438.0,0.0,
6543,(주)조비,1550,Dec-14,,,54845963.0,54845963.0,0.0,
6544,(주)조비,1550,Dec-15,,,58827842.0,58827842.0,0.0,
6545,(주)조비,1550,Dec-16,,,59058576.0,59058576.0,0.0,
6546,(주)조비,1550,Dec-17,,,59947613.0,59947613.0,0.0,
6547,(주)조비,1550,Dec-18,,,60513162.0,60513162.0,0.0,
6548,(주)조비,1550,Dec-19,,,70897367.0,70897367.0,0.0,
6549,(주)조이시티,67000,Dec-11,43753107.0,43753107.0,39269640.0,39269640.0,0.0,-10.247196844786359
6550,(주)조이시티,67000,Dec-12,62983843.0,62983843.0,60211291.0,60211291.0,0.0,-4.402005130109316
6551,(주)조이시티,67000,Dec-13,37471740.0,37471740.0,37463462.0,37463462.0,0.0,-0.02209131468141834
6552,(주)조이시티,67000,Dec-14,46521003.0,46521003.0,46005531.0,46005531.0,0.0,-1.108041458177496
6553,(주)조이시티,67000,Dec-15,57536245.0,57536245.0,57490657.0,57490657.0,0.0,-0.0792335335752341
6554,(주)조이시티,67000,Dec-16,72519303.0,72519303.0,72470487.0,72470487.0,0.0,-0.0673144914258188
6555,(주)조이시티,67000,Dec-17,92183591.0,92183591.0,90618228.0,90618228.0,0.0,-1.698092885099257
6556,(주)조이시티,67000,Dec-18,87222356.0,87222356.0,86819413.0,86819413.0,0.0,-0.4619721576885638
6557,(주)조이시티,67000,Dec-19,103135835.0,103135835.0,102530425.0,102530425.0,0.0,-0.5870025680211057
6558,(주)조흥,2600,Dec-11,,,99010080.0,99010080.0,0.0,
6559,(주)조흥,2600,Dec-12,,,96206977.0,96206977.0,0.0,
6560,(주)조흥,2600,Dec-13,,,99637034.0,99637034.0,0.0,
6561,(주)조흥,2600,Dec-14,,,112728364.0,112728364.0,0.0,
6562,(주)조흥,2600,Dec-15,,,113154402.0,113154402.0,0.0,
6563,(주)조흥,2600,Dec-16,,,129692616.0,129692616.0,0.0,
6564,(주)조흥,2600,Dec-17,,,162127274.0,162127274.0,0.0,
6565,(주)조흥,2600,Dec-18,,,168071249.0,168071249.0,0.0,
6566,(주)조흥,2600,Dec-19,,,195062613.0,195062613.0,0.0,
6567,(주)종근당,185750,Dec-13,,,86318152.0,86318152.0,0.0,
6568,(주)종근당,185750,Dec-14,,,544129759.0,544129759.0,0.0,
6569,(주)종근당,185750,Dec-15,,,592493474.0,592493474.0,0.0,
6570,(주)종근당,185750,Dec-16,,831985530.0,831985530.0,831985530.0,0.0,0.0
6571,(주)종근당,185750,Dec-17,884362808.0,884362808.0,884277078.0,884277078.0,0.0,-0.009693985231450597
6572,(주)종근당,185750,Dec-18,956218889.0,956218889.0,955704717.0,955704717.0,0.0,-0.05377137033318036
6573,(주)종근당,185750,Dec-19,1079337662.0,1079337662.0,1078617770.0,1078617770.0,0.0,-0.06669757068108595
