,회사명,거래소코드,회계년도,부가가치(IFRS연결),매출액(IFRS연결),부가가치(IFRS개별),매출액(IFRS개별),부가가치율(개별),부가가치율(연결)
6106,(주)인터로조,119610,Dec-18,47953.7,79428151.0,47369.91,78230603.0,6.055163603941542,6.037368287724588
6107,(주)인터로조,119610,Dec-19,56569.27,92568560.0,55881.77,91940806.0,6.078016109626013,6.111067299739783
6108,(주)인터플렉스,51370,Dec-11,,,87306.95,517735322.0,1.6863240016681726,
6109,(주)인터플렉스,51370,Dec-12,,,145326.02,765391479.0,1.8987148928006288,
6110,(주)인터플렉스,51370,Dec-13,,,129186.18,991096621.0,1.3034670612604178,
6111,(주)인터플렉스,51370,Dec-14,,,49775.22,642764474.0,0.7743928299310456,
6112,(주)인터플렉스,51370,Dec-15,14827.14,529454378.0,530.3,489567624.0,0.010832007142694548,0.2800456586270782
6113,(주)인터플렉스,51370,Dec-16,34683.15,575646205.0,4465.09,492170042.0,0.09072250683636693,0.6025080978341549
6114,(주)인터플렉스,51370,Dec-17,142053.64,805539295.0,96015.23,703865074.0,1.3641141398642547,1.7634600929058342
6115,(주)인터플렉스,51370,Dec-18,8912.27,313944604.0,-22546.1,180256619.0,-1.250777925663856,0.2838803370546225
6116,(주)인터플렉스,51370,Dec-19,40382.76,439165313.0,26595.02,350246474.0,0.7593229903579272,0.9195343713313715
6117,(주)인텍플러스,64290,Dec-11,,,12871.76,28911301.0,4.452155231616869,
6118,(주)인텍플러스,64290,Dec-12,,,12530.68,26855453.0,4.665972307374595,
6119,(주)인텍플러스,64290,Dec-13,,,3024.49,15398627.0,1.9641296590923334,
6120,(주)인텍플러스,64290,Dec-14,,,4762.4,12556267.0,3.792847030092622,
6121,(주)인텍플러스,64290,Dec-15,,,9189.22,23053280.0,3.9860792043474937,
6122,(주)인텍플러스,64290,Dec-16,,,5513.22,16731046.0,3.295203420037217,
6123,(주)인텍플러스,64290,Dec-17,9402.77,24305556.0,9607.76,24305556.0,3.952906899146845,3.8685681578318967
6124,(주)인텍플러스,64290,Dec-18,4668.1,16109102.0,4094.46,16109102.0,2.5417059250105933,2.897802745305108
6125,(주)인텍플러스,64290,Dec-19,17189.02,40530902.0,17071.81,40083302.0,4.259082747224768,4.24096655929345
6126,(주)인텔리안테크놀로지스,189300,Dec-16,28183.16,77790620.0,22075.69,72172868.0,3.0587242286117826,3.622950941900193
6127,(주)인텔리안테크놀로지스,189300,Dec-17,27011.09,83722395.0,19541.71,75281938.0,2.5958032589437323,3.226268192638302
6128,(주)인텔리안테크놀로지스,189300,Dec-18,40600.91,109807238.0,31669.33,98515747.0,3.2146464869215277,3.6974711994850473
6129,(주)인텔리안테크놀로지스,189300,Dec-19,44022.78,117971770.0,27646.92,98415264.0,2.809210571238218,3.731636814468411
6130,(주)인트로메딕,150840,Dec-13,4757.51,10602595.0,4351.51,9833532.0,4.425175003244002,4.487118483729691
6131,(주)인트로메딕,150840,Dec-14,3960.66,10942064.0,3515.44,10787702.0,3.2587477852094913,3.619664443563847
6132,(주)인트로메딕,150840,Dec-15,1756.76,8259808.0,1474.36,8146096.0,1.8098976491315595,2.1268775254824326
6133,(주)인트로메딕,150840,Dec-16,-2930.47,8430313.0,-2105.05,8363503.0,-2.5169477430689033,-3.4761105548512847
6134,(주)인트로메딕,150840,Dec-17,,,21.21,9009182.0,0.02354264793407437,
6135,(주)인트로메딕,150840,Dec-18,805.01,9873716.0,817.52,9309535.0,0.8781534201224872,0.8153060104220132
6136,(주)인트로메딕,150840,Dec-19,-13394.9,8835741.0,-11443.5,8578524.0,-13.339707390222374,-15.159905660430745
6137,(주)인트론바이오테크놀로지,48530,Dec-11,,,3701.35,8553230.0,4.327429520777531,
6138,(주)인트론바이오테크놀로지,48530,Dec-12,,,3600.2,8174344.0,4.404267792008753,
6139,(주)인트론바이오테크놀로지,48530,Dec-13,,,4809.58,9276561.0,5.184658409511887,
6140,(주)인트론바이오테크놀로지,48530,Dec-14,,,4983.82,9980378.0,4.99361847817788,
6141,(주)인트론바이오테크놀로지,48530,Dec-15,,,7265.69,11835200.0,6.139051304582939,
6142,(주)인트론바이오테크놀로지,48530,Dec-16,5519.31,10222261.0,5545.23,10222261.0,5.42466094340577,5.399304517855687
6143,(주)인트론바이오테크놀로지,48530,Dec-17,-2740.66,10962774.0,-2646.28,10962774.0,-2.413878093263621,-2.4999694420408556
6144,(주)인트론바이오테크놀로지,48530,Dec-18,14473.83,20584391.0,14538.39,20584391.0,7.0628225046832815,7.031458934102059
6145,(주)인트론바이오테크놀로지,48530,Dec-19,5345.76,8347462.0,5329.31,8347462.0,6.384347721499061,6.404054310160381
6146,(주)인팩,23810,Dec-11,38345.27,185129664.0,24242.61,123197336.0,1.9677868683783877,2.0712655752456826
6147,(주)인팩,23810,Dec-12,35869.79,207057643.0,22298.81,131917130.0,1.690365004150712,1.732357689399565
6148,(주)인팩,23810,Dec-13,50306.43,219000107.0,35244.89,144272639.0,2.442936529358141,2.2970961379484622
6149,(주)인팩,23810,Dec-14,46487.29,218380704.0,33491.59,145367658.0,2.3039230638220776,2.1287269959529027
6150,(주)인팩,23810,Dec-15,45025.62,222771173.0,25427.75,141431267.0,1.7978874501633362,2.0211600717297475
6151,(주)인팩,23810,Dec-16,46426.94,234029970.0,29375.18,148817345.0,1.9739083505353492,1.9838031855492697
6152,(주)인팩,23810,Dec-17,34746.65,238801537.0,29112.61,145511560.0,2.0007077100953357,1.4550429798950584
6153,(주)인팩,23810,Dec-18,65917.19,350396361.0,25808.51,129070997.0,1.999559203838799,1.881217881711962
6154,(주)인팩,23810,Dec-19,50269.67,360807845.0,21509.67,124799323.0,1.7235405996553363,1.3932532425950994
6155,(주)인포마크,175140,Dec-15,,,5310.37,52185321.0,1.0175984162289622,
6156,(주)인포마크,175140,Dec-16,,,11148.19,63665828.0,1.7510476734866307,
6157,(주)인포마크,175140,Dec-17,3568.78,56415906.0,3449.71,56415906.0,0.6114782593405483,0.6325840091976898
6158,(주)인포마크,175140,Dec-18,12245.3,118479219.0,13320.3,112848857.0,1.180366408141821,1.0335398986720195
6159,(주)인포마크,175140,Dec-19,3421.37,75225410.0,1714.66,74199836.0,0.23108676412707976,0.45481573314123513
6160,(주)인포바인,115310,Dec-11,,,13646.38,15478279.0,8.816471133515554,
6161,(주)인포바인,115310,Dec-12,,,14349.36,16587199.0,8.650863837830606,
6162,(주)인포바인,115310,Dec-13,,,17291.04,19158377.0,9.025315662177439,
6163,(주)인포바인,115310,Dec-14,18571.68,20146577.0,18678.49,20140986.0,9.27387070325157,9.218280604193954
6164,(주)인포바인,115310,Dec-15,15446.3,18368396.0,15575.88,18298996.0,8.511876826466326,8.409171927695809
6165,(주)인포바인,115310,Dec-16,18082.2,20968999.0,18323.17,20653000.0,8.871916912797172,8.623301474715126
6166,(주)인포바인,115310,Dec-17,18883.12,22677735.0,17839.58,21799517.0,8.18347489075102,8.326722223361372
6167,(주)인포바인,115310,Dec-18,17408.25,20255026.0,13572.56,20081128.0,6.758863346720363,8.594533524666915
6168,(주)인포바인,115310,Dec-19,16598.73,19264774.0,15399.33,19085121.0,8.068762047670539,8.616104190996479
6169,(주)인피니트헬스케어,71200,Dec-11,32299.25,109526773.0,15259.47,49491044.0,3.083279067622821,2.9489821634752262
6170,(주)인피니트헬스케어,71200,Dec-12,28382.0,112776673.0,11224.36,45783500.0,2.451616848864766,2.516655195174981
6171,(주)인피니트헬스케어,71200,Dec-13,33864.1,69305124.0,22685.17,37648948.0,6.025445916842085,4.886233231470735
6172,(주)인피니트헬스케어,71200,Dec-14,28310.16,62780076.0,16600.39,32267438.0,5.144625984870569,4.509417924247177
6173,(주)인피니트헬스케어,71200,Dec-15,30758.31,61794724.0,18405.86,32353549.0,5.6889771196353145,4.977497755309984
6174,(주)인피니트헬스케어,71200,Dec-16,31691.41,71497683.0,21309.13,38229511.0,5.574000148733265,4.4325086730432925
6175,(주)인피니트헬스케어,71200,Dec-17,27011.8,72774154.0,16256.58,38468793.0,4.225913716606601,3.711729853980852
6176,(주)인피니트헬스케어,71200,Dec-18,30291.79,64315329.0,19215.7,35522684.0,5.409416698355338,4.709886503107215
6177,(주)인피니트헬스케어,71200,Dec-19,33792.33,74267025.0,21029.27,39148811.0,5.371624185470154,4.550112246989832
6178,(주)일승,333430,Dec-19,,,,,,
6179,(주)일신바이오베이스,68330,Dec-11,,,3601.06,9004580.0,3.999142658513778,
6180,(주)일신바이오베이스,68330,Dec-12,,,4377.29,12209754.0,3.585076325043076,
6181,(주)일신바이오베이스,68330,Dec-13,3605.17,9724622.0,3394.02,9522253.0,3.5643035319477443,3.7072597783235177
6182,(주)일신바이오베이스,68330,Dec-14,4620.0,12359867.0,4415.78,11504985.0,3.8381449432572055,3.7379042994556495
6183,(주)일신바이오베이스,68330,Dec-15,5249.14,12895915.0,5656.16,12545793.0,4.508411704226269,4.070389731942247
6184,(주)일신바이오베이스,68330,Dec-16,6003.6,13357239.0,5682.63,13048288.0,4.355077079843731,4.494641444987247
6185,(주)일신바이오베이스,68330,Dec-17,4865.4,12836996.0,4784.12,12570335.0,3.805881068404303,3.790139063687485
6186,(주)일신바이오베이스,68330,Dec-18,5639.83,15383067.0,6432.05,15115149.0,4.255366586197728,3.6662584905857853
6187,(주)일신바이오베이스,68330,Dec-19,8095.0,19635658.0,7984.87,17392622.0,4.590952416490165,4.122601850164634
6188,(주)일신석재,7110,Dec-11,,,5791.73,58052675.0,0.9976680661140939,
6189,(주)일신석재,7110,Dec-12,,,5845.85,39557865.0,1.4777971460289883,
6190,(주)일신석재,7110,Dec-13,,,5672.91,37998958.0,1.492911989849827,
6191,(주)일신석재,7110,Dec-14,,,4751.96,39437448.0,1.2049359786160607,
6192,(주)일신석재,7110,Dec-15,,,-2154.31,39677898.0,-0.5429496290352881,
6193,(주)일신석재,7110,Dec-16,,,2097.13,42050477.0,0.4987172916017101,
6194,(주)일신석재,7110,Dec-17,,,12974.1,52702961.0,2.461740242640257,
6195,(주)일신석재,7110,Dec-18,,,13004.72,54141724.0,2.4019774471902666,
6196,(주)일신석재,7110,Dec-19,,,16093.55,66657756.0,2.4143552027163953,
6197,(주)일야,58450,Dec-11,5213.05,67918687.0,3463.16,56439602.0,0.6136046104648293,0.7675428118921085
6198,(주)일야,58450,Dec-12,226.0,52730274.0,625.39,50000806.0,0.12507598377514154,0.04285962936585537
6199,(주)일야,58450,Dec-13,,,8839.27,81296099.0,1.0872932537636277,
6200,(주)일야,58450,Dec-14,,,12737.05,107552914.0,1.184258940673611,
6201,(주)일야,58450,Dec-15,,,10290.38,65600443.0,1.568644894669385,
6202,(주)일야,58450,Dec-16,,,9920.7,73896031.0,1.3425213595030565,
6203,(주)일야,58450,Dec-17,,,4376.94,42797947.0,1.0226985887897846,
6204,(주)일야,58450,Dec-18,,,-1260.78,28762213.0,-0.4383459645473038,
6205,(주)일야,58450,Dec-19,3388.37,30205987.0,2644.04,27781083.0,0.9517411542235412,1.12175443894616
6206,(주)일지테크,19540,Dec-11,22724.85,81135055.0,23205.62,81188920.0,2.858224989321203,2.800867023507903
6207,(주)일지테크,19540,Dec-12,41381.84,135293640.0,47891.61,118385182.0,4.045405783977255,3.0586685375602283
6208,(주)일지테크,19540,Dec-13,64039.24,206267844.0,47983.46,120293751.0,3.988857243299363,3.1046642442241263
6209,(주)일지테크,19540,Dec-14,82591.33,244511080.0,50390.17,99092221.0,5.08517918878819,3.377815434785205
6210,(주)일지테크,19540,Dec-15,81271.47,304829512.0,49733.88,108800796.0,4.571095233531196,2.6661286653898526
6211,(주)일지테크,19540,Dec-16,110616.81,343246623.0,51095.4,99336628.0,5.143661610901469,3.2226627325041446
6212,(주)일지테크,19540,Dec-17,91611.19,261122252.0,52615.5,98823298.0,5.32419996750159,3.5083639673879654
6213,(주)일지테크,19540,Dec-18,81642.62,228507869.0,55625.15,120409830.0,4.619651900513438,3.572858140828402
6214,(주)일지테크,19540,Dec-19,75389.92,191126791.0,53009.82,132395201.0,4.003907966422438,3.9444977653603783
6215,(주)일진파워,94820,Dec-11,,,33950.69,125282606.0,2.7099284636528074,
6216,(주)일진파워,94820,Dec-12,,,32007.91,133333218.0,2.4005953265149578,
6217,(주)일진파워,94820,Dec-13,,,35084.93,105326502.0,3.33106381905667,
6218,(주)일진파워,94820,Dec-14,41131.87,113328873.0,30553.36,64883654.0,4.708945646001996,3.6294254863012716
6219,(주)일진파워,94820,Dec-15,43432.18,118488316.0,35664.65,63693923.0,5.599380336488302,3.6655242867997213
6220,(주)일진파워,94820,Dec-16,45905.16,132728266.0,42159.26,70488113.0,5.98104534306373,3.4585820626934134
6221,(주)일진파워,94820,Dec-17,66286.48,140744312.0,58050.6,88260278.0,6.5772056598326145,4.709709334470298
6222,(주)일진파워,94820,Dec-18,74098.51,157590708.0,66514.58,99569411.0,6.680222302409724,4.701959331257018
6223,(주)일진파워,94820,Dec-19,75510.67,182759457.0,66406.7,107455456.0,6.179928174145015,4.131696998858998
6224,(주)잇츠한불,226320,Dec-15,133281.79,309561740.0,133294.79,309561740.0,4.30591939430241,4.305499445764842
6225,(주)잇츠한불,226320,Dec-16,91278.67,267335121.0,91167.65,267458828.0,3.4086610893247467,3.41439125763053
6226,(주)잇츠한불,226320,Dec-17,77206.64,245737423.0,47237.25,156534277.0,3.0176936901813525,3.141834851910203
6227,(주)잇츠한불,226320,Dec-18,51611.48,214122093.0,27880.67,142741565.0,1.9532271486584862,2.410376214658055
6228,(주)잇츠한불,226320,Dec-19,44115.9,204458439.0,13927.42,102894957.0,1.3535571038724472,2.157695237025653
6229,(주)잉크테크,49550,Dec-11,3867.55,58182613.0,3440.97,55733449.0,0.6173976421233145,0.6647260754686284
6230,(주)잉크테크,49550,Dec-12,22557.87,81045277.0,21818.09,79363907.0,2.749119949450069,2.783366389135791
6231,(주)잉크테크,49550,Dec-13,20203.61,89755899.0,22351.2,86600787.0,2.5809465218832246,2.250950658964488
6232,(주)잉크테크,49550,Dec-14,14416.74,85648143.0,12838.94,83537607.0,1.5369054083629663,1.683251906582493
6233,(주)잉크테크,49550,Dec-15,8946.85,77217467.0,7874.35,72878186.0,1.0804810646631626,1.1586562403037646
6234,(주)잉크테크,49550,Dec-16,18601.86,73890525.0,18296.5,72135578.0,2.53640443554774,2.517489218001902
6235,(주)잉크테크,49550,Dec-17,10363.42,57608453.0,8714.97,55623063.0,1.566790739301789,1.7989408602935404
6236,(주)잉크테크,49550,Dec-18,12527.42,55346523.0,12366.93,54374086.0,2.274416162140178,2.2634520329307772
6237,(주)잉크테크,49550,Dec-19,14494.65,59078269.0,12487.63,55756299.0,2.2396805785118556,2.453465588167453
6238,(주)자비스,254120,Dec-16,,,,,,
6239,(주)자비스,254120,Dec-17,,,,,,
6240,(주)자비스,254120,Dec-18,,,,,,
6241,(주)자비스,254120,Dec-19,-4646.53,17059979.0,-4143.01,17055479.0,-2.429137287788868,-2.723643446454418
6242,(주)자연과환경,43910,Dec-11,-13907.97,34395819.0,-14130.86,34333747.0,-4.115734877407933,-4.0435059854222395
6243,(주)자연과환경,43910,Dec-12,2743.18,45844628.0,2713.66,42950685.0,0.6318083169104288,0.5983645455690032
6244,(주)자연과환경,43910,Dec-13,798.16,39763378.0,-58.89,35283106.0,-0.016690707445087175,0.20072741304825759
6245,(주)자연과환경,43910,Dec-14,-284.93,12896846.0,-1129.4,10191729.0,-1.1081534840653635,-0.22092998551738927
6246,(주)자연과환경,43910,Dec-15,3665.27,9808905.0,2445.91,6923462.0,3.532784609780483,3.7366760102172463
6247,(주)자연과환경,43910,Dec-16,-4341.88,10116255.0,-5900.94,9163559.0,-6.43957222297581,-4.291983545294182
6248,(주)자연과환경,43910,Dec-17,-767.72,13238638.0,-1025.06,13212688.0,-0.775814883390874,-0.5799085978482077
6249,(주)자연과환경,43910,Dec-18,5801.51,24828281.0,5870.45,24751624.0,2.3717433652030264,2.3366539149448164
6250,(주)자연과환경,43910,Dec-19,4282.01,31709685.0,4144.43,31434561.0,1.3184310097411571,1.3503792295634598
6251,(주)장원테크,174880,Dec-16,31967.36,101228633.0,8417.94,39351465.0,2.1391681351634557,3.1579365494345852
6252,(주)장원테크,174880,Dec-17,23198.25,88636334.0,736.45,20697024.0,0.3558241030208015,2.617239336635922
6253,(주)장원테크,174880,Dec-18,39780.17,118254864.0,15603.97,28109444.0,5.5511485748348495,3.3639352035447776
6254,(주)장원테크,174880,Dec-19,26675.43,94837169.0,8461.47,20249951.0,4.178513814675402,2.8127611021370744
6255,(주)정다운,208140,Dec-14,,,,,,
6256,(주)정다운,208140,Dec-15,,,,,,
6257,(주)정다운,208140,Dec-16,10327.0,57768088.0,9300.81,56914083.0,1.6341842844063745,1.7876651898189881
6258,(주)정다운,208140,Dec-17,23016.99,80550125.0,22400.51,80247319.0,2.791434066476414,2.857474150412554
6259,(주)정다운,208140,Dec-18,29253.49,105484286.0,16244.6,94883997.0,1.7120484500668747,2.773255724554082
6260,(주)정다운,208140,Dec-19,28298.01,125822119.0,21525.24,114132619.0,1.8859849347713644,2.2490489132518903
6261,(주)정상제이엘에스,40420,Dec-11,26008.47,86973407.0,25407.57,85851243.0,2.9594877269278443,2.9903933739194555
6262,(주)정상제이엘에스,40420,Dec-12,25792.87,82837563.0,24859.41,78820467.0,3.153928281089733,3.1136683728853782
6263,(주)정상제이엘에스,40420,Dec-13,23642.51,76587147.0,22701.95,74029974.0,3.066588946796064,3.0870075366562486
6264,(주)정상제이엘에스,40420,Dec-14,23060.97,78223499.0,22368.47,75714800.0,2.9543061594298607,2.9480872493315595
6265,(주)정상제이엘에스,40420,Dec-15,23439.12,80305840.0,22608.01,77666444.0,2.9109109205514803,2.918731688753894
6266,(주)정상제이엘에스,40420,Dec-16,26848.95,83423515.0,25887.43,80297235.0,3.2239503639197538,3.218391121496139
6267,(주)정상제이엘에스,40420,Dec-17,28368.64,84365755.0,26707.84,81001882.0,3.297187588801949,3.3625776240608527
6268,(주)정상제이엘에스,40420,Dec-18,22462.5,87089272.0,21199.17,83759118.0,2.5309686283945827,2.579249944815247
6269,(주)정상제이엘에스,40420,Dec-19,37597.83,93567447.0,36700.62,89392125.0,4.10557641402976,4.018259683840684
6270,(주)정원엔시스,45510,Dec-11,,,10088.99,176529553.0,0.5715184697714609,
6271,(주)정원엔시스,45510,Dec-12,,,9646.87,136081071.0,0.7089060902526261,
6272,(주)정원엔시스,45510,Dec-13,,,4601.54,118033830.0,0.38984924915170505,
6273,(주)정원엔시스,45510,Dec-14,,,10139.32,128542263.0,0.7887927101454562,
6274,(주)정원엔시스,45510,Dec-15,11840.89,144682817.0,11540.95,133863989.0,0.8621400039109847,0.8184033353456202
6275,(주)정원엔시스,45510,Dec-16,11483.17,183874054.0,10728.37,153379619.0,0.6994651616653188,0.6245127983092167
6276,(주)정원엔시스,45510,Dec-17,8865.71,159023250.0,7401.4,121977269.0,0.6067851871646676,0.5575103011666532
6277,(주)정원엔시스,45510,Dec-18,15240.67,147806242.0,13454.24,110588062.0,1.2166087149623799,1.03112492366865
6278,(주)정원엔시스,45510,Dec-19,12555.09,169191423.0,10858.84,128935978.0,0.8421885162262468,0.7420642120847935
6279,(주)제넥신,95700,Dec-11,-4131.32,2661323.0,-3966.06,2661323.0,-14.902587923374952,-15.523557268321056
6280,(주)제넥신,95700,Dec-12,4285.61,6251653.0,4144.47,6251653.0,6.629398656643291,6.855162946503908
6281,(주)제넥신,95700,Dec-13,,,610.88,5754727.0,1.0615273322261856,
6282,(주)제넥신,95700,Dec-14,,,5875.2,16655692.0,3.5274427505023507,
6283,(주)제넥신,95700,Dec-15,,,11145.07,32519853.0,3.4271587882023944,
6284,(주)제넥신,95700,Dec-16,,,-8456.94,11351915.0,-7.449791510947712,
6285,(주)제넥신,95700,Dec-17,,,-12038.17,28454503.0,-4.230673085381249,
6286,(주)제넥신,95700,Dec-18,,,-27216.53,12881557.0,-21.128292177723548,
6287,(주)제넥신,95700,Dec-19,,,-7248.78,11303045.0,-6.413121419935955,
6288,(주)제넨바이오,72520,Dec-11,34900.41,159815967.0,26094.82,143951820.0,1.8127467926421492,2.183787430951752
6289,(주)제넨바이오,72520,Dec-12,36445.14,226049333.0,25875.22,204226327.0,1.2669874829605097,1.612264876711669
6290,(주)제넨바이오,72520,Dec-13,35580.92,232366645.0,26306.18,205549064.0,1.2798005249004687,1.5312404239429458
6291,(주)제넨바이오,72520,Dec-14,-2214.24,133468551.0,-20742.51,102858423.0,-2.016607818301861,-0.16589975566603699
6292,(주)제넨바이오,72520,Dec-15,-6131.08,104516070.0,-16636.37,70020507.0,-2.375928240565296,-0.5866160103417589
6293,(주)제넨바이오,72520,Dec-16,6164.44,42363593.0,-2503.77,17003992.0,-1.4724601140720368,1.4551268113637104
6294,(주)제넨바이오,72520,Dec-17,11700.42,20194428.0,7345.19,15891038.0,4.6222216572636725,5.79388532321886
6295,(주)제넨바이오,72520,Dec-18,3698.77,7043270.0,3637.14,7043270.0,5.163993429188431,5.251495399154086
6296,(주)제넨바이오,72520,Dec-19,-29461.75,21968100.0,-25868.39,11646248.0,-22.211780137259655,-13.41115071398983
6297,(주)제노레이,122310,Dec-18,23470.16,56289419.0,21079.0,52915039.0,3.9835556012724473,4.169550941714285
6298,(주)제노레이,122310,Dec-19,29850.29,65105755.0,26859.53,60797612.0,4.417859372502986,4.584892687290087
6299,(주)제노포커스,187420,Dec-15,2052.56,6640038.0,1567.14,4597225.0,3.4088825323972616,3.0911871287483597
6300,(주)제노포커스,187420,Dec-16,3070.62,7028777.0,2777.95,5833460.0,4.762096594473948,4.368640518827101
6301,(주)제노포커스,187420,Dec-17,4610.05,11505972.0,3052.4,6002680.0,5.085062005637482,4.006658455278702
6302,(주)제노포커스,187420,Dec-18,2561.96,11517966.0,980.46,7406680.0,1.3237509923474486,2.224316341965239
6303,(주)제노포커스,187420,Dec-19,2161.43,14941514.0,2246.3,13858160.0,1.6209222580775517,1.446593698603769
6304,(주)제닉,123330,Dec-11,,,21845.93,105276447.0,2.075101375714171,
6305,(주)제닉,123330,Dec-12,16230.32,85811046.0,16599.26,85872556.0,1.933011054195242,1.8914021861474573
6306,(주)제닉,123330,Dec-13,14720.19,62178517.0,15902.26,63332173.0,2.5109291607600452,2.3674077012804924
6307,(주)제닉,123330,Dec-14,14220.36,63519981.0,13214.5,61607251.0,2.144958553661159,2.238722332111529
6308,(주)제닉,123330,Dec-15,17636.01,73705694.0,15737.52,62934577.0,2.500615837935957,2.392760863224488
6309,(주)제닉,123330,Dec-16,17635.19,89667858.0,14622.81,61419387.0,2.3808134066854167,1.9667236837529898
6310,(주)제닉,123330,Dec-17,11459.07,64690430.0,7459.04,49599697.0,1.503847896490174,1.771370201125576
6311,(주)제닉,123330,Dec-18,10383.95,69027048.0,5521.75,50523823.0,1.0929002739954972,1.5043305922629056
6312,(주)제닉,123330,Dec-19,6074.92,52261355.0,-19927.79,43256345.0,-4.606905645865364,1.162411498898182
6313,(주)제로투세븐,159580,Dec-13,29292.14,240089075.0,19284.93,214710307.0,0.8981837094574132,1.2200530157400957
6314,(주)제로투세븐,159580,Dec-14,27359.97,244579327.0,14115.34,215280432.0,0.6556722257041921,1.1186542352371425
6315,(주)제로투세븐,159580,Dec-15,29999.76,270632773.0,16279.54,238663804.0,0.6821118128159895,1.1085043273750146
6316,(주)제로투세븐,159580,Dec-16,19745.84,229773079.0,8432.02,199046486.0,0.423620641059697,0.8593626409993835
6317,(주)제로투세븐,159580,Dec-17,18239.12,184324434.0,12179.12,164646626.0,0.739712698394439,0.9895117865925469
6318,(주)제로투세븐,159580,Dec-18,18490.25,175282228.0,12979.77,156776939.0,0.8279132175172779,1.0548844689491281
6319,(주)제로투세븐,159580,Dec-19,32357.11,213550382.0,33135.83,215101486.0,1.5404742485135596,1.5151979451856004
6320,(주)제우스,79370,Dec-11,44070.46,261692719.0,33545.2,195297278.0,1.717648107722218,1.6840537317356543
6321,(주)제우스,79370,Dec-12,43079.94,155737981.0,22264.09,96709528.0,2.3021609618444216,2.766180717342162
6322,(주)제우스,79370,Dec-13,61213.04,204945161.0,32059.53,127543175.0,2.5136217598472044,2.9868009423262256
6323,(주)제우스,79370,Dec-14,63315.67,240977214.0,37655.54,160061868.0,2.352561573253662,2.6274546439067055
6324,(주)제우스,79370,Dec-15,75943.36,290133905.0,45801.85,202817727.0,2.258276467125578,2.617527930767002
6325,(주)제우스,79370,Dec-16,74545.17,290847560.0,41459.89,190515605.0,2.1761939133542367,2.563032332126149
6326,(주)제우스,79370,Dec-17,76611.4,359108584.0,41601.93,255485239.0,1.6283496519342942,2.133377017799162
6327,(주)제우스,79370,Dec-18,92196.15,453591917.0,60084.04,304792159.0,1.9713118669827723,2.032579209298388
6328,(주)제우스,79370,Dec-19,73041.68,323487856.0,43319.69,198658144.0,2.1806148556386393,2.257941948831612
6329,(주)제이브이엠,54950,Dec-11,,,30471.11,75535345.0,4.034020100126636,
6330,(주)제이브이엠,54950,Dec-12,,,31223.41,77867014.0,4.009837849952741,
6331,(주)제이브이엠,54950,Dec-13,,,33738.83,81604938.0,4.134410346589566,
6332,(주)제이브이엠,54950,Dec-14,33136.18,88207498.0,28553.77,84527022.0,3.378064117768162,3.7566171528864816
6333,(주)제이브이엠,54950,Dec-15,32784.89,88459262.0,26170.79,76596754.0,3.416697005202074,3.706213375372722
6334,(주)제이브이엠,54950,Dec-16,39071.33,98148858.0,31988.64,85141661.0,3.7571078158787623,3.9808236994464066
6335,(주)제이브이엠,54950,Dec-17,41811.57,106175851.0,36093.25,92513964.0,3.9013840116071554,3.937954780320056
6336,(주)제이브이엠,54950,Dec-18,36651.99,103635370.0,29526.22,90115376.0,3.2764907955330513,3.5366294345260694
6337,(주)제이브이엠,54950,Dec-19,35598.92,110144570.0,28516.52,99556067.0,2.8643678742351284,3.232017701825882
6338,(주)제이스텍,90470,Dec-11,,,15274.43,55422281.0,2.7560089055158157,
6339,(주)제이스텍,90470,Dec-12,,,16425.25,43591642.0,3.7679814859922,
6340,(주)제이스텍,90470,Dec-13,,,3469.11,29464450.0,1.177388344258929,
6341,(주)제이스텍,90470,Dec-14,,,14619.68,50665953.0,2.8855038017344703,
6342,(주)제이스텍,90470,Dec-15,,,25560.19,70009867.0,3.6509410880612014,
6343,(주)제이스텍,90470,Dec-16,44245.92,150786216.0,44218.92,150786216.0,2.9325571775075248,2.9343477921085306
6344,(주)제이스텍,90470,Dec-17,149721.2,570820560.0,148706.14,570820560.0,2.6051293597413525,2.622911830646044
6345,(주)제이스텍,90470,Dec-18,38739.65,126230077.0,37293.7,126220077.0,2.95465673024427,3.068971430636139
6346,(주)제이스텍,90470,Dec-19,33937.57,126892960.0,33138.61,126892960.0,2.6115404668627793,2.674503770737163
6347,(주)제이시스메디칼,287410,Dec-18,,,,,,
6348,(주)제이시스메디칼,287410,Dec-19,,,,,,
6349,(주)제이에스코퍼레이션,194370,Dec-16,77071.36,188518472.0,23416.7,176870431.0,1.3239465674169133,4.088265684648664
6350,(주)제이에스코퍼레이션,194370,Dec-17,75963.67,236280602.0,16377.13,224903296.0,0.7281854152995606,3.2149769958686667
6351,(주)제이에스코퍼레이션,194370,Dec-18,70112.41,205633846.0,19249.05,195063489.0,0.986809479246011,3.409575386728895
6352,(주)제이에스코퍼레이션,194370,Dec-19,92931.08,253067075.0,26367.31,242832234.0,1.0858241332161858,3.672191651166
6353,(주)제이에스티나,26040,Dec-11,23087.45,95180590.0,23140.65,95214984.0,2.4303580201200266,2.4256468677069556
6354,(주)제이에스티나,26040,Dec-12,28326.97,122360018.0,28086.95,122249370.0,2.2975128624384733,2.3150511468541954
6355,(주)제이에스티나,26040,Dec-13,29211.11,139336459.0,28658.68,139234421.0,2.0583042464765233,2.0964441187643503
