,회사명,거래소코드,회계년도,매출액(IFRS연결),유형자산(IFRS연결),매출액(IFRS개별),유형자산(IFRS개별),유형자산회전율(개별),유형자산회전율(연결)
6635,(주)지투알,35000,Dec-15,479291301.0,3909324.0,21115191.0,1269105.0,16.6378597515572,122.60209207525394
6636,(주)지투알,35000,Dec-16,407958969.0,3819834.0,23083693.0,866121.0,26.651810774707,106.80018267809544
6637,(주)지투알,35000,Dec-17,501300688.0,4995201.0,28958174.0,568174.0,50.96708754712465,100.3564597300489
6638,(주)지투알,35000,Dec-18,538206688.0,5892345.0,17217911.0,575809.0,29.90212205783515,91.33998229906769
6639,(주)지투알,35000,Dec-19,542087211.0,4774073.0,26765282.0,680694.0,39.32057870349966,113.54816128701844
6640,(주)지티지웰니스,219750,Dec-18,21507391.0,5239937.0,19704882.0,5109161.0,3.8567745271679637,4.104513279453551
6641,(주)지티지웰니스,219750,Dec-19,30274164.0,15380576.0,27160757.0,15262687.0,1.7795527746850865,1.968337466685253
6642,(주)진도,88790,Dec-11,142695415.0,49854883.0,142639104.0,49847390.0,2.8615159991325525,2.862215422308784
6643,(주)진도,88790,Dec-12,160506351.0,49201328.0,160506351.0,49194591.0,3.2626829034923777,3.2622361534631747
6644,(주)진도,88790,Dec-13,152597884.0,48540581.0,152534448.0,48534082.0,3.142831629121985,3.1437177070459867
6645,(주)진도,88790,Dec-14,120942207.0,44659544.0,120945801.0,44653257.0,2.7085549661024726,2.70809319056191
6646,(주)진도,88790,Dec-15,121729207.0,33252128.0,121850734.0,33245516.0,3.6651780047570925,3.660794491107456
6647,(주)진도,88790,Dec-16,122963037.0,32995984.0,123053044.0,32989930.0,3.7300183419607134,3.7266061530397154
6648,(주)진도,88790,Dec-17,128260410.0,32438118.0,128185894.0,32432497.0,3.9523905297825204,3.9540028185358964
6649,(주)진도,88790,Dec-18,120088128.0,30465317.0,120062514.0,30459824.0,3.9416680148906966,3.941798078122739
6650,(주)진도,88790,Dec-19,77872969.0,31425495.0,77873162.0,31420000.0,2.478458370464672,2.478018850617946
6651,(주)진로발효,18120,Dec-11,,,75871127.0,19105400.0,3.9711875700063857,
6652,(주)진로발효,18120,Dec-12,,,80608453.0,17622563.0,4.574161715296464,
6653,(주)진로발효,18120,Dec-13,,,81633417.0,17862243.0,4.5701660760073635,
6654,(주)진로발효,18120,Dec-14,,,85704504.0,16912606.0,5.067492496425447,
6655,(주)진로발효,18120,Dec-15,,,88652274.0,16225222.0,5.463855841232866,
6656,(주)진로발효,18120,Dec-16,86807974.0,22795505.0,85276173.0,21799158.0,3.911902147780203,3.8081180478344305
6657,(주)진로발효,18120,Dec-17,88458680.0,23084827.0,86702020.0,22673826.0,3.823881333481169,3.8318970291611887
6658,(주)진로발효,18120,Dec-18,86941312.0,25064146.0,85779330.0,23943463.0,3.58257825946063,3.468752216812015
6659,(주)진로발효,18120,Dec-19,88418165.0,24433071.0,86574385.0,23282852.0,3.7183754378544345,3.61879049097021
6660,(주)진매트릭스,109820,Dec-11,9984407.0,7896534.0,5755220.0,7017473.0,0.8201271312337076,1.264403724469495
6661,(주)진매트릭스,109820,Dec-12,8056984.0,7589306.0,5607851.0,6784737.0,0.8265391864120893,1.0616232894022193
6662,(주)진매트릭스,109820,Dec-13,7290677.0,7258802.0,4371365.0,6438856.0,0.6789039854284674,1.0043912204796328
6663,(주)진매트릭스,109820,Dec-14,6676387.0,7018918.0,4010520.0,6035713.0,0.6644649936138448,0.9511988884896504
6664,(주)진매트릭스,109820,Dec-15,5315268.0,6732752.0,4111744.0,5815711.0,0.7070062456679845,0.7894643973222243
6665,(주)진매트릭스,109820,Dec-16,5079868.0,6661717.0,3827557.0,5843828.0,0.6549742737123679,0.7625463525394429
6666,(주)진매트릭스,109820,Dec-17,5189163.0,6551746.0,3856961.0,5706823.0,0.6758508192737009,0.7920274992345552
6667,(주)진매트릭스,109820,Dec-18,4734901.0,6605446.0,3639778.0,5807896.0,0.6266947617519322,0.7168177591641806
6668,(주)진매트릭스,109820,Dec-19,,,5050418.0,6115686.0,0.8258138171253396,
6669,(주)진바이오텍,86060,Dec-11,29055364.0,20134677.0,18693491.0,3492390.0,5.352635587663462,1.4430509116187957
6670,(주)진바이오텍,86060,Dec-12,58904010.0,21415528.0,27858182.0,3508294.0,7.940663467770945,2.750528028073835
6671,(주)진바이오텍,86060,Dec-13,55036860.0,20334235.0,23854139.0,3271136.0,7.292310377801473,2.7066107970130178
6672,(주)진바이오텍,86060,Dec-14,51589121.0,19824028.0,21037328.0,3101655.0,6.782613798117457,2.6023531141098064
6673,(주)진바이오텍,86060,Dec-15,52256321.0,20026119.0,21282663.0,3152707.0,6.75059972271448,2.609408293239444
6674,(주)진바이오텍,86060,Dec-16,55632112.0,20100699.0,21863964.0,2765005.0,7.907386785919013,2.7676705173287757
6675,(주)진바이오텍,86060,Dec-17,55533770.0,18346512.0,20027071.0,3146377.0,6.365121217196795,3.0269388535542885
6676,(주)진바이오텍,86060,Dec-18,62809113.0,17930265.0,22174184.0,3075230.0,7.210577420225479,3.502966241714777
6677,(주)진바이오텍,86060,Dec-19,58244821.0,18673052.0,23269009.0,3109798.0,7.4824824634911975,3.119191281639445
6678,(주)진성티이씨,36890,Dec-11,201292433.0,55112095.0,178383974.0,30357490.0,5.876110772003877,3.6524184573277427
6679,(주)진성티이씨,36890,Dec-12,178357185.0,61948599.0,171744049.0,37858918.0,4.536422541183031,2.8791157165636627
6680,(주)진성티이씨,36890,Dec-13,168183288.0,64808057.0,159200725.0,40955403.0,3.8871727132070952,2.595098445861446
6681,(주)진성티이씨,36890,Dec-14,186368849.0,66149895.0,180173009.0,41813156.0,4.3090028650312835,2.817371803840354
6682,(주)진성티이씨,36890,Dec-15,177316918.0,66230132.0,180774307.0,42015580.0,4.302554123970204,2.677284683654262
6683,(주)진성티이씨,36890,Dec-16,177809619.0,63172902.0,156173936.0,40892789.0,3.819106982407094,2.814650164401186
6684,(주)진성티이씨,36890,Dec-17,244350833.0,63720064.0,216477731.0,41366440.0,5.233172857030965,3.8347549839246864
6685,(주)진성티이씨,36890,Dec-18,354679313.0,80994639.0,295680054.0,41506003.0,7.123790117781276,4.379046778639263
6686,(주)진성티이씨,36890,Dec-19,355564462.0,92358674.0,277312154.0,42519314.0,6.522027942407537,3.8498220751848384
6687,(주)진양홀딩스,100250,Dec-11,266247236.0,227515959.0,7439760.0,509.0,14616.424361493124,1.1702354295067274
6688,(주)진양홀딩스,100250,Dec-12,266151094.0,224951421.0,8970367.0,219.0,40960.5799086758,1.1831492009112492
6689,(주)진양홀딩스,100250,Dec-13,266143987.0,217768780.0,11666930.0,2.0,5833465.0,1.2221402305693223
6690,(주)진양홀딩스,100250,Dec-14,273558038.0,217682307.0,12219120.0,2.0,6109560.0,1.2566847612470406
6691,(주)진양홀딩스,100250,Dec-15,260895997.0,217482282.0,11903440.0,143213.0,83.11703546465753,1.1996195487777712
6692,(주)진양홀딩스,100250,Dec-16,259705111.0,238972625.0,9929300.0,110164.0,90.13198504048509,1.0867567404425507
6693,(주)진양홀딩스,100250,Dec-17,265225266.0,239880032.0,13058773.0,77116.0,169.33934592043155,1.1056579565572178
6694,(주)진양홀딩스,100250,Dec-18,241827150.0,130838554.0,27395154.0,44067.0,621.670501735993,1.848286629642819
6695,(주)진양홀딩스,100250,Dec-19,225284561.0,142373336.0,9279890.0,11018.0,842.2481394082411,1.582350792145518
6696,(주)진에어,272450,Dec-17,,,888388275.0,51882826.0,17.12297389120631,
6697,(주)진에어,272450,Dec-18,1010677676.0,29421449.0,1010677676.0,29421449.0,34.35173012722793,34.35173012722793
6698,(주)진에어,272450,Dec-19,,,910158184.0,2387565.0,381.2077091094902,
6699,(주)차바이오텍,85660,Dec-11,337756812.0,117472947.0,98399942.0,37301488.0,2.6379629145089334,2.8751880379743944
6700,(주)차바이오텍,85660,Dec-12,461140505.0,129927134.0,134774291.0,43748332.0,3.0806726757033847,3.5492240212117663
6701,(주)차바이오텍,85660,Dec-13,528119569.0,138463559.0,155551210.0,51700779.0,3.008682132236344,3.8141412283068643
6702,(주)차바이오텍,85660,Dec-14,345344709.0,130486912.0,13983481.0,42341219.0,0.3302569300142256,2.6465850383523524
6703,(주)차바이오텍,85660,Dec-15,393781632.0,143513049.0,16096044.0,37899181.0,0.42470690857409293,2.743873360254509
6704,(주)차바이오텍,85660,Dec-16,449260920.0,159161072.0,18863615.0,36146273.0,0.521868879815078,2.822680912830243
6705,(주)차바이오텍,85660,Dec-17,418882086.0,169513805.0,22345816.0,34864209.0,0.640938562524106,2.471079485237205
6706,(주)차바이오텍,85660,Dec-18,488599592.0,243917667.0,26792723.0,23942070.0,1.119064600512821,2.003133262175716
6707,(주)차바이오텍,85660,Dec-19,534611812.0,371720938.0,30319513.0,41555990.0,0.7296063214954089,1.4382074221495695
6708,(주)창해에탄올,4650,Dec-14,235205345.0,122686772.0,72425251.0,19941813.0,3.631828811151724,1.9171206574739776
6709,(주)창해에탄올,4650,Dec-15,227496262.0,146591283.0,72700989.0,17895400.0,4.062551773081351,1.551908526511771
6710,(주)창해에탄올,4650,Dec-16,212584058.0,180334396.0,70904350.0,20672440.0,3.429897486702102,1.1788325617038693
6711,(주)창해에탄올,4650,Dec-17,216935119.0,172924540.0,91978086.0,29274316.0,3.1419380046317733,1.2545074227174466
6712,(주)창해에탄올,4650,Dec-18,195358261.0,145633427.0,96390226.0,27534532.0,3.5007032623616046,1.3414383292648877
6713,(주)창해에탄올,4650,Dec-19,187283715.0,42377887.0,95102047.0,27902673.0,3.408348977891831,4.419373599254724
6714,(주)천보,278280,Dec-19,135310691.0,77249526.0,96951371.0,37411955.0,2.591454282461315,1.751605453216632
6715,(주)천일고속,650,Dec-11,,,52470363.0,11004939.0,4.767892216394839,
6716,(주)천일고속,650,Dec-12,,,55283118.0,10407979.0,5.3116092951378935,
6717,(주)천일고속,650,Dec-13,,,57109333.0,11190496.0,5.103378170190132,
6718,(주)천일고속,650,Dec-14,,,60153710.0,14268144.0,4.215944975043706,
6719,(주)천일고속,650,Dec-15,,,58862178.0,15205161.0,3.8711972862372193,
6720,(주)천일고속,650,Dec-16,,,58413361.0,13708906.0,4.26097903071186,
6721,(주)천일고속,650,Dec-17,,,55245922.0,15738954.0,3.5101393650429373,
6722,(주)천일고속,650,Dec-18,,,55559198.0,16751676.0,3.3166351832497236,
6723,(주)천일고속,650,Dec-19,,,59633085.0,19184423.0,3.1084117046418336,
6724,(주)체리부로,66360,Dec-17,361252806.0,160661420.0,314521263.0,82368573.0,3.8184619636423713,2.248534875391989
6725,(주)체리부로,66360,Dec-18,293825285.0,176451440.0,255938221.0,79499373.0,3.219374082359115,1.6651906326182433
6726,(주)체리부로,66360,Dec-19,301486507.0,194053528.0,271426120.0,94287581.0,2.878704884792834,1.5536254872933823
6727,(주)초록뱀미디어,47820,Dec-11,18256808.0,143332.0,16811458.0,105741.0,158.9871289282303,127.37426394664136
6728,(주)초록뱀미디어,47820,Dec-12,31945539.0,91877.0,29070195.0,62676.0,463.81701129618995,347.6989779814317
6729,(주)초록뱀미디어,47820,Dec-13,22644891.0,128981.0,22534734.0,128981.0,174.71359347500794,175.5676494987634
6730,(주)초록뱀미디어,47820,Dec-14,25576121.0,95304.0,25541231.0,95304.0,267.99747124989506,268.3635629144632
6731,(주)초록뱀미디어,47820,Dec-15,24842314.0,350953.0,24807440.0,19619.0,1264.459962281462,70.78530173556003
6732,(주)초록뱀미디어,47820,Dec-16,105907923.0,557561.0,51630185.0,158513.0,325.71577725486236,189.94858499787466
6733,(주)초록뱀미디어,47820,Dec-17,58844075.0,5524086.0,26438093.0,814840.0,32.445747631436845,10.652273516379
6734,(주)초록뱀미디어,47820,Dec-18,63870939.0,1590450.0,45662389.0,1590450.0,28.710358074758716,40.1590361218523
6735,(주)초록뱀미디어,47820,Dec-19,48519671.0,61553176.0,36286419.0,61358759.0,0.5913812402887744,0.7882561738162788
6736,(주)초록뱀이앤엠,131100,Dec-11,,,56077407.0,37405529.0,1.4991742798237127,
6737,(주)초록뱀이앤엠,131100,Dec-12,51903768.0,51155135.0,52002857.0,46721138.0,1.1130477386916389,1.0146345621021233
6738,(주)초록뱀이앤엠,131100,Dec-13,54087343.0,64668771.0,50402294.0,59402160.0,0.8484926137366049,0.8363749946631891
6739,(주)초록뱀이앤엠,131100,Dec-14,54579309.0,66370988.0,51770724.0,53783659.0,0.962573483518479,0.8223368469367971
6740,(주)초록뱀이앤엠,131100,Dec-15,56447508.0,55755819.0,44833034.0,47421148.0,0.9454227890054454,1.0124056827144805
6741,(주)초록뱀이앤엠,131100,Dec-16,35470768.0,32109177.0,35428021.0,32151648.0,1.1019037344524298,1.1046925307366178
6742,(주)초록뱀이앤엠,131100,Dec-17,24000916.0,21029460.0,24000916.0,21078568.0,1.138640727396662,1.141299681494437
6743,(주)초록뱀이앤엠,131100,Dec-18,41740437.0,18045151.0,41740389.0,18092072.0,2.3071093791800075,2.3131109847736937
6744,(주)초록뱀컴퍼니,52300,Dec-11,32124072.0,2532572.0,24611603.0,447958.0,54.94176462971975,12.684366722841444
6745,(주)초록뱀컴퍼니,52300,Dec-12,26406770.0,1118764.0,15070935.0,630743.0,23.8939393699177,23.60352138610109
6746,(주)초록뱀컴퍼니,52300,Dec-13,63267930.0,1376201.0,18675783.0,930528.0,20.07009246363355,45.97288477482577
6747,(주)초록뱀컴퍼니,52300,Dec-14,48363507.0,688738.0,18836769.0,548816.0,34.32255801580129,70.22047135485482
6748,(주)초록뱀컴퍼니,52300,Dec-15,15426376.0,425269.0,12995546.0,280241.0,46.37275059680775,36.27439573540512
6749,(주)초록뱀컴퍼니,52300,Dec-16,17732780.0,4968468.0,15490459.0,4766170.0,3.2500852886069946,3.569063944861877
6750,(주)초록뱀컴퍼니,52300,Dec-17,32421565.0,6727375.0,19767489.0,6644488.0,2.9750206486940756,4.819348557200988
6751,(주)초록뱀컴퍼니,52300,Dec-18,51995890.0,7225586.0,51119783.0,7210339.0,7.089789120872125,7.196079321455727
6752,(주)초록뱀컴퍼니,52300,Dec-19,18023834.0,7006051.0,17882006.0,7004873.0,2.552795175587052,2.572609591337545
6753,(주)초록뱀헬스케어,118000,Dec-11,,,34386312.0,694428.0,49.51746185349669,
6754,(주)초록뱀헬스케어,118000,Dec-12,,,22314788.0,1976993.0,11.287236727697064,
6755,(주)초록뱀헬스케어,118000,Dec-13,12465767.0,1422892.0,9320497.0,924428.0,10.082447740656924,8.76086660125997
6756,(주)초록뱀헬스케어,118000,Dec-14,11762226.0,1287510.0,6055437.0,890616.0,6.799155865154006,9.135638558147122
6757,(주)초록뱀헬스케어,118000,Dec-15,11450628.0,2149451.0,6112892.0,1850779.0,3.3028751676996553,5.32723379132625
6758,(주)초록뱀헬스케어,118000,Dec-16,11232856.0,976562.0,6129491.0,875974.0,6.99734352846089,11.502450433254621
6759,(주)초록뱀헬스케어,118000,Dec-17,36880327.0,2883330.0,8510642.0,615109.0,13.835990044040974,12.790879642635424
6760,(주)초록뱀헬스케어,118000,Dec-18,34471966.0,2483925.0,12261187.0,315533.0,38.85865186842581,13.878022081987178
6761,(주)초록뱀헬스케어,118000,Dec-19,56155489.0,2411009.0,8219793.0,112845.0,72.84144623155656,23.29128136809112
6762,(주)칩스앤미디어,94360,Dec-13,10014759.0,347942.0,10014759.0,340451.0,29.416153866488862,28.782840243488856
6763,(주)칩스앤미디어,94360,Dec-14,10808046.0,520822.0,10808046.0,516532.0,20.92425251484903,20.75189988134142
6764,(주)칩스앤미디어,94360,Dec-15,12049114.0,502983.0,12049114.0,495972.0,24.29393998048277,23.955310616859816
6765,(주)칩스앤미디어,94360,Dec-16,13680081.0,475365.0,13680081.0,469503.0,29.137366534399142,28.77805686156953
6766,(주)칩스앤미디어,94360,Dec-17,9055718.0,284293.0,9055718.0,280315.0,32.30550630540642,31.853468076948783
6767,(주)칩스앤미디어,94360,Dec-18,14147251.0,421594.0,14147251.0,421130.0,33.593548310497944,33.556575757719514
6768,(주)칩스앤미디어,94360,Dec-19,16148210.0,725288.0,16148210.0,725254.0,22.265592468293868,22.26454870341161
6769,(주)카나리아바이오,16790,Dec-18,,,104831273.0,18753070.0,5.590085943261557,
6770,(주)카나리아바이오,16790,Dec-19,,,118172502.0,19061744.0,6.199459084121579,
6771,(주)카스,16920,Dec-11,114386669.0,19564303.0,102836780.0,9494474.0,10.831224562835182,5.84670299780166
6772,(주)카스,16920,Dec-12,121747051.0,23764317.0,109174630.0,9603071.0,11.368720485353071,5.123103306524652
6773,(주)카스,16920,Dec-13,123939796.0,27089479.0,112744642.0,9966693.0,11.312141549860119,4.575200431134168
6774,(주)카스,16920,Dec-14,131205637.0,38809328.0,119257857.0,19091688.0,6.246585267892499,3.38077580214736
6775,(주)카스,16920,Dec-15,127715459.0,38550711.0,118069398.0,19230038.0,6.139842157358191,3.31292097310475
6776,(주)카스,16920,Dec-16,131642970.0,37324358.0,119712557.0,18560903.0,6.449716212621768,3.5269989104702084
6777,(주)카스,16920,Dec-17,139411042.0,35857766.0,127507418.0,18735445.0,6.805678648145267,3.887889780975201
6778,(주)카스,16920,Dec-18,139976846.0,37243945.0,124410614.0,20832508.0,5.9719460566149785,3.758378603555558
6779,(주)카스,16920,Dec-19,135786057.0,36847112.0,118334377.0,20531129.0,5.763656591900037,3.685120749761881
6780,(주)카이노스메드,284620,Dec-18,,,,,,
6781,(주)카이노스메드,284620,Dec-19,,,,,,
6782,(주)카카오,35720,Dec-17,1972326479.0,271044464.0,978700276.0,208083961.0,4.7033912238915905,7.276763560830374
6783,(주)카카오,35720,Dec-18,2416992441.0,314811844.0,1173924652.0,236015780.0,4.97392442149419,7.677577851867606
6784,(주)카카오,35720,Dec-19,3070111365.0,349818319.0,1513471073.0,248311164.0,6.095058508927935,8.776302435436493
6785,(주)카프로,6380,Dec-11,,,1172755354.0,347241240.0,3.377350437983691,
6786,(주)카프로,6380,Dec-12,,,956645951.0,345037599.0,2.7725846509846597,
6787,(주)카프로,6380,Dec-13,,,771815251.0,326058654.0,2.3671055545730124,
6788,(주)카프로,6380,Dec-14,,,391544586.0,297300665.0,1.3169986888525795,
6789,(주)카프로,6380,Dec-15,,,214969886.0,266339254.0,0.8071280623170928,
6790,(주)카프로,6380,Dec-16,,,345463576.0,229493396.0,1.505331229662051,
6791,(주)카프로,6380,Dec-17,,,541296270.0,206735683.0,2.6183011183415297,
6792,(주)카프로,6380,Dec-18,,,579260058.0,184465735.0,3.1402041034883794,
6793,(주)카프로,6380,Dec-19,,,440234409.0,164934605.0,2.669145198486394,
6794,(주)캐리소프트,317530,Dec-19,9724378.0,9162352.0,9432284.0,9136517.0,1.032371964064643,1.0613407998295634
6795,(주)캐스텍코리아,71850,Dec-14,203192858.0,106279162.0,139413714.0,68321556.0,2.0405523843748523,1.9118786239582883
6796,(주)캐스텍코리아,71850,Dec-15,217935252.0,113128643.0,151507909.0,72494907.0,2.0899110747186693,1.9264374275222236
6797,(주)캐스텍코리아,71850,Dec-16,226605079.0,127806333.0,157893100.0,69776709.0,2.2628338633740954,1.773034822930097
6798,(주)캐스텍코리아,71850,Dec-17,209549600.0,132859335.0,152504970.0,73099316.0,2.0862708209198564,1.5772290294844544
6799,(주)캐스텍코리아,71850,Dec-18,207721128.0,157127336.0,144079697.0,66526453.0,2.1657504722219296,1.32199229801745
6800,(주)캐스텍코리아,71850,Dec-19,190066501.0,152642441.0,123324843.0,52209955.0,2.3620944128375516,1.245174669343764
6801,(주)캠시스,50110,Dec-11,183374620.0,41553851.0,172130472.0,22177212.0,7.761592034201594,4.4129392483984216
6802,(주)캠시스,50110,Dec-12,256329010.0,61460742.0,222390046.0,22779495.0,9.762729419594244,4.170613657739439
6803,(주)캠시스,50110,Dec-13,380865129.0,79020926.0,330799563.0,23903692.0,13.838848116014882,4.819800884135425
6804,(주)캠시스,50110,Dec-14,396179179.0,97284412.0,295069089.0,23204493.0,12.716032580414492,4.07238087639364
6805,(주)캠시스,50110,Dec-15,422331671.0,110346019.0,346206609.0,24750161.0,13.988054825178713,3.8273394439358976
6806,(주)캠시스,50110,Dec-16,365821939.0,102961731.0,312901709.0,22013613.0,14.214009712989867,3.55298940146995
6807,(주)캠시스,50110,Dec-17,424429402.0,77221375.0,374629529.0,24349524.0,15.385497022446927,5.4962683842394675
6808,(주)캠시스,50110,Dec-18,544489393.0,87678720.0,381517357.0,25897939.0,14.731572153289882,6.210051800482489
6809,(주)캠시스,50110,Dec-19,684815526.0,121039041.0,467852457.0,32302163.0,14.483626282239985,5.657806938506726
6810,(주)컴투스,78340,Dec-11,36224676.0,2533237.0,31192670.0,2415113.0,12.915615128567483,14.299757977638887
6811,(주)컴투스,78340,Dec-12,76923740.0,4068592.0,59388972.0,3985304.0,14.901992921995411,18.906722522189494
6812,(주)컴투스,78340,Dec-13,81351404.0,3364922.0,56113164.0,3269331.0,17.163500422563516,24.17631196206034
6813,(주)컴투스,78340,Dec-14,234687858.0,2897698.0,205159826.0,2804410.0,73.15614549940986,80.99113779282727
6814,(주)컴투스,78340,Dec-15,433532038.0,3384853.0,414658190.0,3288564.0,126.09095945829243,128.080019427727
6815,(주)컴투스,78340,Dec-16,513049918.0,2588589.0,495016153.0,2501924.0,197.85419261336475,198.19674656733844
6816,(주)컴투스,78340,Dec-17,507987251.0,2872112.0,491936463.0,2652001.0,185.4963339003266,176.8688863804754
6817,(주)컴투스,78340,Dec-18,481754717.0,2949441.0,479405296.0,2806765.0,170.8035036777215,163.3376348263959
6818,(주)컴투스,78340,Dec-19,469293086.0,14537561.0,462178165.0,10949401.0,42.21036063981948,32.281418182871256
6819,(주)컴투스홀딩스,63080,Dec-11,42753975.0,5250504.0,38360230.0,5231715.0,7.33224764728201,8.142832573787203
6820,(주)컴투스홀딩스,63080,Dec-12,70253046.0,16196981.0,53760775.0,16174110.0,3.323878408147342,4.337416090072589
6821,(주)컴투스홀딩스,63080,Dec-13,81235357.0,17191413.0,55489530.0,17020286.0,3.2601996229675576,4.725344973097907
6822,(주)컴투스홀딩스,63080,Dec-14,144994601.0,22881140.0,123323988.0,22503738.0,5.480155696800238,6.336860881931582
6823,(주)컴투스홀딩스,63080,Dec-15,152295704.0,23595417.0,126475828.0,23141118.0,5.465415629443659,6.45446122015983
6824,(주)컴투스홀딩스,63080,Dec-16,161482810.0,25627571.0,126394334.0,18441265.0,6.85388632504332,6.301135991389898
6825,(주)컴투스홀딩스,63080,Dec-17,106371848.0,28410015.0,70628811.0,21775450.0,3.243506379891116,3.7441672593273885
6826,(주)컴투스홀딩스,63080,Dec-18,112508237.0,27462899.0,64466952.0,22251426.0,2.897205419553785,4.096735635957442
6827,(주)컴투스홀딩스,63080,Dec-19,119860859.0,12475707.0,76400605.0,3627238.0,21.06302508961364,9.607540398311695
6828,(주)케스피온,79190,Dec-11,40080202.0,37409117.0,36194700.0,37198577.0,0.973013026815515,1.0714019793624106
6829,(주)케스피온,79190,Dec-12,34769072.0,36445819.0,29803938.0,36245243.0,0.8222855065421965,0.9539934333757186
6830,(주)케스피온,79190,Dec-13,,,82552628.0,45401443.0,1.8182820312561432,
6831,(주)케스피온,79190,Dec-14,65885788.0,63517932.0,64893518.0,56040610.0,1.1579730841616465,1.0372785436402432
6832,(주)케스피온,79190,Dec-15,65423313.0,57893720.0,46644094.0,50444213.0,0.9246668988571592,1.1300588906706979
6833,(주)케스피온,79190,Dec-16,86316565.0,50922442.0,53682510.0,43942906.0,1.221642237315848,1.695059419970472
6834,(주)케스피온,79190,Dec-17,71553015.0,50477608.0,38939386.0,45724558.0,0.8516077071756495,1.4175199228933353
6835,(주)케스피온,79190,Dec-18,78407002.0,28852927.0,31990861.0,24989222.0,1.280186353940911,2.7174713331510527
6836,(주)케스피온,79190,Dec-19,61412929.0,30277392.0,22616883.0,27041054.0,0.8363905859586687,2.028342764792952
6837,(주)케어랩스,263700,Dec-18,54379273.0,20064234.0,44001473.0,15721825.0,2.7987509719768537,2.710259110813799
6838,(주)케어랩스,263700,Dec-19,68299520.0,22439522.0,56028952.0,16931418.0,3.309170679029955,3.0437154588230535
6839,(주)케어젠,214370,Dec-15,,,30233598.0,24257872.0,1.2463417236268706,
6840,(주)케어젠,214370,Dec-16,30904871.0,26894361.0,30955730.0,26882094.0,1.1515371533184877,1.1491208510215207
6841,(주)케어젠,214370,Dec-17,46531030.0,35264388.0,46423613.0,35255822.0,1.3167644481527052,1.3194906430816267
6842,(주)케어젠,214370,Dec-18,51211120.0,35645580.0,50645716.0,35603832.0,1.4224793555929598,1.4366751782408926
6843,(주)케어젠,214370,Dec-19,64698623.0,40716905.0,64597320.0,40707377.0,1.586870114475811,1.5889867611499449
6844,(주)케이비지,318000,Dec-19,,,18525956.0,8655728.0,2.1403117103494935,
6845,(주)케이사인,192250,Dec-14,26093040.0,963971.0,26092542.0,959386.0,27.19712607855441,27.06828317449384
6846,(주)케이사인,192250,Dec-15,31529012.0,1108026.0,31528545.0,1106209.0,28.50143598542409,28.45511928420452
6847,(주)케이사인,192250,Dec-16,32145095.0,1149965.0,32453119.0,1146737.0,28.300402795061117,27.953107268482086
6848,(주)케이사인,192250,Dec-17,26489386.0,1617292.0,25753374.0,1134777.0,22.694656306921978,16.37885180907344
6849,(주)케이사인,192250,Dec-18,23737495.0,2125439.0,21203074.0,1611914.0,13.153973475011695,11.168278647375907
6850,(주)케이사인,192250,Dec-19,26004244.0,2419001.0,23181805.0,1994430.0,11.623273316185577,10.749993075653958
6851,(주)케이씨,29460,Dec-11,261185538.0,54900405.0,192070134.0,49401845.0,3.8879141862009403,4.757442827607556
6852,(주)케이씨,29460,Dec-12,171604683.0,57336966.0,115299433.0,51975459.0,2.2183437187154036,2.992915303540826
6853,(주)케이씨,29460,Dec-13,284097477.0,63011089.0,219452185.0,51479150.0,4.262933342916501,4.508690160869938
6854,(주)케이씨,29460,Dec-14,356966955.0,65393080.0,231611939.0,50588606.0,4.578341988707892,5.458787917620641
6855,(주)케이씨,29460,Dec-15,435490074.0,75489086.0,291168450.0,64661508.0,4.502964112745406,5.768914383199712
6856,(주)케이씨,29460,Dec-16,487492476.0,108090508.0,314692136.0,92450676.0,3.4038922116697123,4.510039641963751
6857,(주)케이씨,29460,Dec-17,572952989.0,49081501.0,123245730.0,24353773.0,5.060642143621853,11.67350177412056
6858,(주)케이씨,29460,Dec-18,526071013.0,70020346.0,144242913.0,28311180.0,5.094909961365087,7.5131164447545
6859,(주)케이씨,29460,Dec-19,511909493.0,81487185.0,133304839.0,32439510.0,4.109335776033609,6.282085864176066
6860,(주)케이씨씨,2380,Dec-11,3370854633.0,2675571548.0,3016124006.0,2473755667.0,1.2192489526088672,1.2598633871404885
6861,(주)케이씨씨,2380,Dec-12,3246227955.0,2708903723.0,2873047378.0,2522316095.0,1.139051280565214,1.1983548648989768
6862,(주)케이씨씨,2380,Dec-13,3233043061.0,2627427567.0,2862798450.0,2451278629.0,1.1678796592649607,1.2304975031876872
6863,(주)케이씨씨,2380,Dec-14,3399828905.0,2563047914.0,3032296703.0,2391368724.0,1.2680172123050648,1.3264788716704419
6864,(주)케이씨씨,2380,Dec-15,3414387967.0,2514703812.0,3067640038.0,2406502995.0,1.2747293663767079,1.3577694322117646
6865,(주)케이씨씨,2380,Dec-16,3490487871.0,2572475939.0,3152300110.0,2443591079.0,1.2900276716061787,1.3568592880044037
6866,(주)케이씨씨,2380,Dec-17,3863990045.0,2765813940.0,3426493951.0,2624279315.0,1.3056895016527614,1.397053499918364
6867,(주)케이씨씨,2380,Dec-18,3782162956.0,2729899004.0,3347335868.0,2589150890.0,1.292831515122705,1.3854589310660081
6868,(주)케이씨씨,2380,Dec-19,2719563984.0,2321212669.0,2396603743.0,2118118041.0,1.131477895286951,1.1716134502969147
