,회사명,거래소코드,회계년도,부가가치(IFRS연결),자산(IFRS연결),부가가치(IFRS개별),자산(IFRS개별),총자본투자효율(개별),총자본투자효율(연결)
6943,(주)케이에스에스해운,44450,Dec-19,125729.07,957238169.0,124113.34,955828294.0,1.2984899147586857,1.3134565050968
6944,(주)케이에스피,73010,Dec-11,,,14044.22,86595920.0,1.621810819724532,
6945,(주)케이에스피,73010,Dec-12,,,7669.49,84401756.0,0.908688440084114,
6946,(주)케이에스피,73010,Dec-13,,,7398.3,86163231.0,0.8586377175201334,
6947,(주)케이에스피,73010,Dec-14,,,5468.84,112241429.0,0.48723898552645833,
6948,(주)케이에스피,73010,Dec-15,,,2156.55,111206909.0,0.19392230387412354,
6949,(주)케이에스피,73010,Dec-16,,,-53665.25,57516617.0,-9.330390554785236,
6950,(주)케이에스피,73010,Dec-17,,,4919.17,46288402.0,1.0627219319431247,
6951,(주)케이에스피,73010,Dec-18,,,-4526.0,40606904.0,-1.11458879012298,
6952,(주)케이에스피,73010,Dec-19,,,5709.59,44248244.0,1.2903540307723849,
6953,(주)케이에이치바텍,60720,Dec-11,67667.8,366215887.0,52961.58,284573031.0,1.8610892189569435,1.8477570854264986
6954,(주)케이에이치바텍,60720,Dec-12,71105.72,404287963.0,39397.95,284225401.0,1.386151619854694,1.758788945195482
6955,(주)케이에이치바텍,60720,Dec-13,184017.31,444121495.0,84749.38,282564015.0,2.9992984067698782,4.143400219797963
6956,(주)케이에이치바텍,60720,Dec-14,134027.39,576287266.0,83680.63,400437091.0,2.089732242111408,2.3257045211198544
6957,(주)케이에이치바텍,60720,Dec-15,142410.49,455395701.0,75115.55,323737656.0,2.320259895870748,3.127181255494548
6958,(주)케이에이치바텍,60720,Dec-16,88387.15,414589389.0,19172.88,285263656.0,0.6721108559304169,2.131920216607377
6959,(주)케이에이치바텍,60720,Dec-17,-6260.72,320081206.0,-10215.18,241234064.0,-0.4234551219930532,-0.19559786337470875
6960,(주)케이에이치바텍,60720,Dec-18,36908.88,298635096.0,-26228.38,223197960.0,-1.1751173711444316,1.2359190361202554
6961,(주)케이에이치바텍,60720,Dec-19,63845.57,283444245.0,-5237.77,223517760.0,-0.23433350441593548,2.2524913144735046
6962,(주)케이에이치필룩스,33180,Dec-11,19965.82,89953531.0,7542.14,59958855.0,1.2578859286088768,2.2195704579956956
6963,(주)케이에이치필룩스,33180,Dec-12,18314.09,88648355.0,7860.91,57582231.0,1.3651624578422465,2.0659255324027166
6964,(주)케이에이치필룩스,33180,Dec-13,29234.39,94998300.0,8705.66,59719170.0,1.457766409010708,3.0773592790607833
6965,(주)케이에이치필룩스,33180,Dec-14,33559.39,101016572.0,7929.49,58941063.0,1.3453252446431105,3.3221667826938335
6966,(주)케이에이치필룩스,33180,Dec-15,31906.82,104529556.0,10605.01,59456867.0,1.783647631483845,3.0524208865863733
6967,(주)케이에이치필룩스,33180,Dec-16,36606.11,165553887.0,12418.32,109978200.0,1.1291619611886718,2.211129600357858
6968,(주)케이에이치필룩스,33180,Dec-17,37105.78,191797206.0,15663.49,134630586.0,1.1634421616496566,1.9346361072642526
6969,(주)케이에이치필룩스,33180,Dec-18,22189.66,304126673.0,9939.44,269790906.0,0.36841271440038825,0.7296190031973946
6970,(주)케이에이치필룩스,33180,Dec-19,26282.7,416767817.0,4136.03,387706170.0,0.10667949906497491,0.6306317073422202
6971,(주)케이엑스이노베이션,122450,Dec-11,21853.73,71245572.0,8216.6,64105979.0,1.2817213196291721,3.0673808050835776
6972,(주)케이엑스이노베이션,122450,Dec-12,24090.91,106403460.0,16887.11,80529038.0,2.09702120122185,2.2641096445547917
6973,(주)케이엑스이노베이션,122450,Dec-13,45285.35,125097900.0,12743.6,98522258.0,1.2934742116852418,3.6199928216221053
6974,(주)케이엑스이노베이션,122450,Dec-14,50738.21,132580151.0,10761.82,99476339.0,1.0818472119284568,3.826983874833571
6975,(주)케이엑스이노베이션,122450,Dec-15,54805.39,169539835.0,21201.24,103608106.0,2.046291628958066,3.232596634295415
6976,(주)케이엑스이노베이션,122450,Dec-16,96547.83,393379483.0,15070.11,116226209.0,1.296618906326025,2.454317883172367
6977,(주)케이엑스이노베이션,122450,Dec-17,110598.46,537109638.0,26979.51,133672142.0,2.0183345307655802,2.059141228815559
6978,(주)케이엑스이노베이션,122450,Dec-18,91754.58,716153058.0,17963.69,165719272.0,1.0839831591825964,1.2812146645892002
6979,(주)케이엑스이노베이션,122450,Dec-19,124771.25,747993901.0,18159.43,182038882.0,0.9975577635112042,1.668078440655628
6980,(주)케이엑스하이텍,52900,Dec-11,11648.19,81709778.0,11366.37,81179312.0,1.40015599048191,1.4255564370766005
6981,(주)케이엑스하이텍,52900,Dec-12,8634.27,75673705.0,11440.25,70088941.0,1.6322475181926348,1.140986819662127
6982,(주)케이엑스하이텍,52900,Dec-13,12600.54,68727109.0,-14631.44,62372694.0,-2.3458085680891068,1.8334162724638978
6983,(주)케이엑스하이텍,52900,Dec-14,18443.25,54449238.0,15378.81,51717251.0,2.973632531241848,3.387237485306957
6984,(주)케이엑스하이텍,52900,Dec-15,15244.73,49704385.0,12161.06,46423861.0,2.619571000352599,3.067079494092926
6985,(주)케이엑스하이텍,52900,Dec-16,14194.84,63404547.0,11904.57,60039789.0,1.9827801193638437,2.238773190824942
6986,(주)케이엑스하이텍,52900,Dec-17,11097.65,65717628.0,10023.71,64114674.0,1.5634034105827317,1.6886869380008662
6987,(주)케이엑스하이텍,52900,Dec-18,17197.1,76991502.0,13092.8,75325921.0,1.7381533244047558,2.2336361225944126
6988,(주)케이엑스하이텍,52900,Dec-19,17481.93,75446942.0,13503.92,73508429.0,1.8370573529737657,2.3171157818430865
6989,(주)케이엔더블유,105330,Dec-11,10528.48,54713195.0,8951.56,53635062.0,1.6689754176102194,1.9243036346168414
6990,(주)케이엔더블유,105330,Dec-12,4576.74,51722344.0,3018.72,49755963.0,0.6067051701923647,0.8848670895503112
6991,(주)케이엔더블유,105330,Dec-13,8846.84,51732118.0,6230.63,48376850.0,1.2879362753052337,1.7101252262665914
6992,(주)케이엔더블유,105330,Dec-14,14119.2,62961813.0,10039.18,53850934.0,1.8642536450714113,2.2425021337933835
6993,(주)케이엔더블유,105330,Dec-15,13834.56,65280726.0,7243.06,49355790.0,1.4675198188500276,2.1192411371160302
6994,(주)케이엔더블유,105330,Dec-16,11423.23,68208330.0,6158.62,47450585.0,1.2979018066900545,1.674755854600164
6995,(주)케이엔더블유,105330,Dec-17,10215.44,68884489.0,6547.6,50251505.0,1.3029659509700258,1.4829811686633836
6996,(주)케이엔더블유,105330,Dec-18,13886.92,69366058.0,5400.39,48910914.0,1.104127802641349,2.0019762403104986
6997,(주)케이엔더블유,105330,Dec-19,8641.38,67088750.0,518.22,39845942.0,0.13005590381073184,1.2880520206442956
6998,(주)케이엔엔,58400,Dec-11,28904.76,155674579.0,27786.22,155110929.0,1.7913773180998742,1.8567424550414233
6999,(주)케이엔엔,58400,Dec-12,54628.98,189176353.0,53445.88,188027635.0,2.842448132690708,2.8877277277884725
7000,(주)케이엔엔,58400,Dec-13,37185.0,181791303.0,36110.99,180659154.0,1.9988464022144152,2.0454773900817464
7001,(주)케이엔엔,58400,Dec-14,28069.86,184616133.0,27210.26,183132020.0,1.485827546706469,1.5204445864977574
7002,(주)케이엔엔,58400,Dec-15,29866.08,189932202.0,29098.19,189007958.0,1.5395219496525114,1.5724600507711695
7003,(주)케이엔엔,58400,Dec-16,31159.25,198501635.0,29730.36,197191548.0,1.5076893660776982,1.5697225869197502
7004,(주)케이엔엔,58400,Dec-17,37539.62,202687243.0,34761.45,201506580.0,1.7250776624763315,1.8520958420654032
7005,(주)케이엔엔,58400,Dec-18,33585.4,206896822.0,29845.34,205389448.0,1.4531097040584091,1.623292212772606
7006,(주)케이엔엔,58400,Dec-19,37519.32,210159420.0,31213.84,207886867.0,1.5014820536979856,1.7852790039104598
7007,(주)케이엔제이,272110,Dec-19,15026.85,58574248.0,14644.2,57901181.0,2.529171209823855,2.5654362647558018
7008,(주)케이엘넷,39420,Dec-11,,,11037.74,38456056.0,2.8702215328581797,
7009,(주)케이엘넷,39420,Dec-12,,,9830.45,38280426.0,2.568009561858063,
7010,(주)케이엘넷,39420,Dec-13,11419.33,37150813.0,11419.33,37150813.0,3.0737766088725973,3.0737766088725973
7011,(주)케이엘넷,39420,Dec-14,13798.76,36796394.0,13515.3,35902241.0,3.7644725297231445,3.750030505706619
7012,(주)케이엘넷,39420,Dec-15,13814.7,38095730.0,13843.86,38139805.0,3.6297668538158496,3.626311925247265
7013,(주)케이엘넷,39420,Dec-16,12992.02,40441731.0,12849.24,40526173.0,3.1706028595396853,3.2125281679955786
7014,(주)케이엘넷,39420,Dec-17,14535.57,39556614.0,14498.14,39646327.0,3.656868390355555,3.6746244256396663
7015,(주)케이엘넷,39420,Dec-18,16027.11,41961871.0,14906.46,41904273.0,3.5572649118623296,3.819445991814807
7016,(주)케이엘넷,39420,Dec-19,20416.36,44863627.0,18149.19,44695095.0,4.060667059774679,4.550760017686488
7017,(주)케이엠,83550,Dec-11,23337.44,100847188.0,16029.44,83013415.0,1.9309457393121339,2.314138892995212
7018,(주)케이엠,83550,Dec-12,21603.38,101651897.0,11969.13,80757419.0,1.4821090307504752,2.125231366808629
7019,(주)케이엠,83550,Dec-13,26199.65,100995882.0,18201.41,82262579.0,2.2125989996010214,2.594130521084018
7020,(주)케이엠,83550,Dec-14,19582.81,97622372.0,12817.9,77619619.0,1.6513737332310277,2.0059756384530383
7021,(주)케이엠,83550,Dec-15,24994.82,103097340.0,14876.16,78323891.0,1.8993131993404158,2.4243903867936845
7022,(주)케이엠,83550,Dec-16,21663.46,97539750.0,11717.26,76132210.0,1.5390673671498567,2.2209878536699144
7023,(주)케이엠,83550,Dec-17,22673.55,101216849.0,12668.41,81097917.0,1.5621128715303503,2.2400964092450653
7024,(주)케이엠,83550,Dec-18,29750.72,116122560.0,15231.06,93471621.0,1.6294849535133236,2.562010344932113
7025,(주)케이엠,83550,Dec-19,34481.24,132219693.0,19292.16,108070064.0,1.785153009625311,2.6078747588681814
7026,(주)케이엠더블유,32500,Dec-11,23458.93,206931142.0,15395.85,197363099.0,0.7800774348400357,1.1336587510834886
7027,(주)케이엠더블유,32500,Dec-12,104050.65,235095722.0,67301.48,224659889.0,2.9957052101988713,4.42588444888844
7028,(주)케이엠더블유,32500,Dec-13,119960.54,250897784.0,73644.08,211362294.0,3.4842581714220042,4.781251475700558
7029,(주)케이엠더블유,32500,Dec-14,74537.54,295509018.0,42222.68,243853724.0,1.731475710414002,2.5223440050821053
7030,(주)케이엠더블유,32500,Dec-15,45753.96,320605508.0,17303.76,286431394.0,0.6041153435855567,1.427110853005058
7031,(주)케이엠더블유,32500,Dec-16,67983.58,208300054.0,54426.35,207288970.0,2.625626920718454,3.263733191350973
7032,(주)케이엠더블유,32500,Dec-17,58009.21,213354657.0,24745.7,214741466.0,1.1523484709748606,2.7189099509555117
7033,(주)케이엠더블유,32500,Dec-18,37673.94,273497774.0,-273.77,278865017.0,-0.009817294508475403,1.37748616557296
7034,(주)케이엠더블유,32500,Dec-19,201840.63,427046658.0,156536.51,394225538.0,3.9707348943994596,4.72643038456936
7035,(주)케이이씨,92220,Dec-11,68707.66,479025819.0,33344.04,407391747.0,0.8184760797326609,1.434320599742036
7036,(주)케이이씨,92220,Dec-12,37513.86,409366183.0,-558.52,372922603.0,-0.0149768342145783,0.9163888361535717
7037,(주)케이이씨,92220,Dec-13,72128.31,376185399.0,46356.58,352338534.0,1.3156829448577998,1.9173607001158488
7038,(주)케이이씨,92220,Dec-14,79540.36,346623526.0,69404.82,340155489.0,2.0403851251684495,2.2947190260824937
7039,(주)케이이씨,92220,Dec-15,71710.11,340459280.0,49675.24,339887095.0,1.4615218032917665,2.1062756756108985
7040,(주)케이이씨,92220,Dec-16,71412.55,383108805.0,51057.87,382440042.0,1.3350555483936486,1.8640278967224466
7041,(주)케이이씨,92220,Dec-17,69748.22,359839158.0,46916.87,365078546.0,1.2851171484615258,1.9383165630906685
7042,(주)케이이씨,92220,Dec-18,68885.21,351174343.0,48984.08,360748202.0,1.3578468230314285,1.9615672777096933
7043,(주)케이이씨,92220,Dec-19,46261.33,334212514.0,27606.18,357280097.0,0.7726761225101212,1.3841890432624555
7044,(주)케이지모빌리언스,46440,Dec-11,19026.44,174478342.0,18777.1,147347619.0,1.2743402389148886,1.09047574512142
7045,(주)케이지모빌리언스,46440,Dec-12,27639.71,262909180.0,27457.68,236634915.0,1.1603393353850593,1.0513025828919325
7046,(주)케이지모빌리언스,46440,Dec-13,19859.49,278793192.0,25976.95,253834062.0,1.0233831423302047,0.7123376958214963
7047,(주)케이지모빌리언스,46440,Dec-14,,,31020.64,312057871.0,0.9940668985721561,
7048,(주)케이지모빌리언스,46440,Dec-15,,,20377.24,385867485.0,0.5280890666390303,
7049,(주)케이지모빌리언스,46440,Dec-16,28474.72,378261974.0,28178.01,378180927.0,0.7450933663822765,0.7527777560849931
7050,(주)케이지모빌리언스,46440,Dec-17,45978.34,464307883.0,32622.01,380673939.0,0.8569541189421954,0.990255424976276
7051,(주)케이지모빌리언스,46440,Dec-18,41893.55,476173923.0,26426.62,385925474.0,0.6847596694277818,0.8797951331744811
7052,(주)케이지모빌리언스,46440,Dec-19,62127.76,450696702.0,40338.33,388597400.0,1.0380494053743026,1.3784826852360683
7053,(주)케이지이니시스,35600,Dec-11,31696.96,212848935.0,26744.38,204513931.0,1.3077045592556724,1.4891763494141983
7054,(주)케이지이니시스,35600,Dec-12,,,36324.31,236375465.0,1.5367208267575487,
7055,(주)케이지이니시스,35600,Dec-13,49356.23,525262750.0,34365.59,271847473.0,1.264149694707664,0.9396483950175413
7056,(주)케이지이니시스,35600,Dec-14,61614.94,562283661.0,41347.39,287510796.0,1.4381160838217706,1.0957981580048082
7057,(주)케이지이니시스,35600,Dec-15,48366.18,611193637.0,42830.27,290543116.0,1.474145062862202,0.7913397174323005
7058,(주)케이지이니시스,35600,Dec-16,55784.86,735955030.0,20324.42,377147949.0,0.5388978000248914,0.7579927811621859
7059,(주)케이지이니시스,35600,Dec-17,112464.15,926244871.0,-27126.13,441411124.0,-0.6145320886838366,1.2141945777101097
7060,(주)케이지이니시스,35600,Dec-18,135996.62,932316574.0,52560.98,450759135.0,1.1660546823970634,1.4586957240985399
7061,(주)케이지이니시스,35600,Dec-19,204059.55,1278010860.0,66197.12,551916069.0,1.1994055567169943,1.5966965257243588
7062,(주)케이티,30200,Dec-11,1928013.0,32085409000.0,1988045.0,26453607000.0,0.7515213331777402,0.6009002409786953
7063,(주)케이티,30200,Dec-12,1692173.0,34479499000.0,1427263.0,26508776000.0,0.5384115056840044,0.49077656261768765
7064,(주)케이티,30200,Dec-13,7881840.0,34846533000.0,5924395.0,25693894000.0,2.3057598820949448,2.2618720777760015
7065,(주)케이티,30200,Dec-14,7629805.0,33775502000.0,5569897.0,24920296000.0,2.2350846073417427,2.2589760471953904
7066,(주)케이티,30200,Dec-15,8404332.0,29341185000.0,6842949.0,24222495000.0,2.8250388739888272,2.8643464808936656
7067,(주)케이티,30200,Dec-16,8882360.0,30587733000.0,6762391.0,24700337000.0,2.7377727680395614,2.9038961468638425
7068,(주)케이티,30200,Dec-17,8707523.0,29580628000.0,6447351.0,23334923000.0,2.762962191904383,2.943657247574325
7069,(주)케이티,30200,Dec-18,1142819.0,32188830000.0,751736.0,26010906000.0,0.2890080030276531,0.3550358928858241
7070,(주)케이티,30200,Dec-19,9048522.0,34061292000.0,6258754.0,27733854000.0,2.256719891869338,2.656541037844366
7071,(주)케이티서브마린,60370,Dec-11,,,25104.24,127062884.0,1.9757335273454049,
7072,(주)케이티서브마린,60370,Dec-12,,,25873.58,109787421.0,2.35669804102603,
7073,(주)케이티서브마린,60370,Dec-13,,,34446.34,115781500.0,2.975116059128617,
7074,(주)케이티서브마린,60370,Dec-14,,,34362.88,111876658.0,3.071496826442563,
7075,(주)케이티서브마린,60370,Dec-15,,,27069.03,160313879.0,1.6885019668197288,
7076,(주)케이티서브마린,60370,Dec-16,,,29588.64,156993480.0,1.8847050208709304,
7077,(주)케이티서브마린,60370,Dec-17,,,32920.59,142796539.0,2.3054193211223413,
7078,(주)케이티서브마린,60370,Dec-18,,,19088.55,130714616.0,1.4603225396003152,
7079,(주)케이티서브마린,60370,Dec-19,,,23298.24,120947251.0,1.9263141416914056,
7080,(주)케이티스카이라이프,53210,Dec-11,36185.16,537329655.0,40547.65,522876016.0,0.7754735111047817,0.6734257017696149
7081,(주)케이티스카이라이프,53210,Dec-12,70167.94,637337095.0,70240.01,622779307.0,1.1278475249660147,1.1009549036212933
7082,(주)케이티스카이라이프,53210,Dec-13,215055.24,684443966.0,198967.92,667562460.0,2.980513913259892,3.1420430405255413
7083,(주)케이티스카이라이프,53210,Dec-14,205492.54,683008720.0,185383.35,670211420.0,2.7660428406307966,3.0086371371656866
7084,(주)케이티스카이라이프,53210,Dec-15,247839.94,711294113.0,220201.26,698264524.0,3.153550730868865,3.4843524706635667
7085,(주)케이티스카이라이프,53210,Dec-16,239011.62,777948019.0,206502.72,762816413.0,2.707109030177619,3.072334065548922
7086,(주)케이티스카이라이프,53210,Dec-17,233495.82,792893054.0,201090.78,774826396.0,2.5953011027776087,2.9448589418466518
7087,(주)케이티스카이라이프,53210,Dec-18,232588.94,816001170.0,199918.45,797807232.0,2.505849057031361,2.8503505699630307
7088,(주)케이티스카이라이프,53210,Dec-19,217068.19,848276023.0,179439.35,820895109.0,2.1858986371424463,2.5589334616852657
7089,(주)케이티씨에스,58850,Dec-11,,,277362.31,170379540.0,16.2790855052197,
7090,(주)케이티씨에스,58850,Dec-12,,,20556.37,181146569.0,1.1347921251547413,
7091,(주)케이티씨에스,58850,Dec-13,,,284857.67,180109378.0,15.815815542930808,
7092,(주)케이티씨에스,58850,Dec-14,314647.96,303735131.0,310439.07,201733148.0,15.388599894351524,10.35928767818432
7093,(주)케이티씨에스,58850,Dec-15,368374.33,346998300.0,351370.34,206664471.0,17.001971277394844,10.616026937307762
7094,(주)케이티씨에스,58850,Dec-16,361031.71,322769885.0,349194.99,207071165.0,16.863525638637324,11.18542115538443
7095,(주)케이티씨에스,58850,Dec-17,351845.42,348333930.0,338538.96,212924815.0,15.899460098157183,10.100808152682687
7096,(주)케이티씨에스,58850,Dec-18,377892.44,350279655.0,364042.33,230706882.0,15.779430888411902,10.78830684585435
7097,(주)케이티씨에스,58850,Dec-19,387275.37,378104046.0,372977.64,290786415.0,12.826515296459087,10.242560853210229
7098,(주)케이티아이에스,58860,Dec-11,,,234122.01,173763860.0,13.473573273521893,
7099,(주)케이티아이에스,58860,Dec-12,,,247789.8,177525579.0,13.957977289571325,
7100,(주)케이티아이에스,58860,Dec-13,,,255872.38,181576207.0,14.091735047643109,
7101,(주)케이티아이에스,58860,Dec-14,,,278121.93,216233937.0,12.86208510369027,
7102,(주)케이티아이에스,58860,Dec-15,,,294106.31,211279655.0,13.920238084447837,
7103,(주)케이티아이에스,58860,Dec-16,,,285437.52,221406433.0,12.892015653402447,
7104,(주)케이티아이에스,58860,Dec-17,,,275246.61,223818296.0,12.297770777416696,
7105,(주)케이티아이에스,58860,Dec-18,,,289340.66,229246050.0,12.621402200823088,
7106,(주)케이티아이에스,58860,Dec-19,,,299738.54,311822912.0,9.61246042112518,
7107,(주)케이티알파,36030,Dec-11,51659.94,249729771.0,30709.73,202345858.0,1.517685130970163,2.068633619177106
7108,(주)케이티알파,36030,Dec-12,41349.47,249230651.0,32578.58,190518802.0,1.709992906631861,1.6590844598804986
7109,(주)케이티알파,36030,Dec-13,49512.53,293664862.0,40636.7,211037465.0,1.925568050203787,1.6860215983211504
7110,(주)케이티알파,36030,Dec-14,,,54600.56,226994616.0,2.4053680638839467,
7111,(주)케이티알파,36030,Dec-15,,,61044.78,235756960.0,2.589309770536573,
7112,(주)케이티알파,36030,Dec-16,,,57487.12,249202154.0,2.3068468340767234,
7113,(주)케이티알파,36030,Dec-17,,,58413.62,258240378.0,2.2619863110640273,
7114,(주)케이티알파,36030,Dec-18,,,60988.82,272768636.0,2.2359176221418653,
7115,(주)케이티알파,36030,Dec-19,,,72007.86,279817890.0,2.5733829956333385,
7116,(주)케이티앤지,33780,Dec-11,1111452.36,6159204020.0,925951.84,5417488461.0,1.7091902394732208,1.8045389572920825
7117,(주)케이티앤지,33780,Dec-12,1751731.96,6713312669.0,1475127.73,5917563261.0,2.492795877184624,2.60934064353796
7118,(주)케이티앤지,33780,Dec-13,1629602.95,7002640648.0,1197791.3,6062645011.0,1.9756909695796803,2.327126339783586
7119,(주)케이티앤지,33780,Dec-14,1882963.27,7317144547.0,1527193.32,6272323470.0,2.434812756874607,2.5733580331852366
7120,(주)케이티앤지,33780,Dec-15,2209372.8,8586509523.0,1794548.27,7401609376.0,2.4245379333566173,2.5730744187517973
7121,(주)케이티앤지,33780,Dec-16,2355831.77,9729918448.0,1895070.26,8439013831.0,2.2456062970754003,2.4212245792093405
7122,(주)케이티앤지,33780,Dec-17,2193126.18,10020315627.0,1664871.24,8664675098.0,1.9214468184551885,2.188679739878218
7123,(주)케이티앤지,33780,Dec-18,2185943.41,10197870417.0,1610196.3,8729915634.0,1.8444580308758574,2.1435293062324074
7124,(주)케이티앤지,33780,Dec-19,2362898.7,10752439456.0,1739901.14,9112777640.0,1.9092983596601838,2.1975466215543045
7125,(주)케이프,64820,Dec-11,,,16800.35,169831871.0,0.9892342291865817,
7126,(주)케이프,64820,Dec-12,17532.0,184397072.0,17571.43,183488983.0,0.957628611413689,0.9507743159826313
7127,(주)케이프,64820,Dec-13,887.2,195506672.0,2286.85,189387581.0,0.12074973384870469,0.04537952546192388
7128,(주)케이프,64820,Dec-14,11790.27,159760766.0,9836.36,161354622.0,0.609611294555913,0.7379953348496089
7129,(주)케이프,64820,Dec-15,8985.02,155383724.0,6174.29,155448194.0,0.39719277793603697,0.5782471785783689
7130,(주)케이프,64820,Dec-16,45052.19,1469790849.0,19141.07,214856780.0,0.8908757731545637,0.306521094689439
7131,(주)케이프,64820,Dec-17,63812.98,1323297080.0,12916.05,211073594.0,0.6119216409419741,0.4822271654978639
7132,(주)케이프,64820,Dec-18,63396.21,2219167295.0,12617.03,220344632.0,0.5726043736795003,0.2856756682690748
7133,(주)케이프,64820,Dec-19,74646.72,1949680859.0,19902.58,223469194.0,0.8906185073545305,0.38286635300039124
7134,(주)케이피에스,256940,Dec-17,,,6594.76,32501006.0,2.029094114809862,
7135,(주)케이피에스,256940,Dec-18,15434.62,38228065.0,15374.54,38217338.0,4.022922789651127,4.037510138166815
7136,(주)케이피에스,256940,Dec-19,7162.86,38650675.0,6865.14,38681294.0,1.774795848349851,1.8532302475959346
7137,(주)케이피에프,24880,Dec-11,43487.08,255408515.0,37022.78,244197068.0,1.516102560248594,1.7026480107759916
7138,(주)케이피에프,24880,Dec-12,44838.97,330265493.0,41571.61,314365131.0,1.3223988890803542,1.3576643927496235
7139,(주)케이피에프,24880,Dec-13,52561.08,367653962.0,37934.78,352759546.0,1.0753721743365663,1.429634532267056
7140,(주)케이피에프,24880,Dec-14,35736.3,366848675.0,23540.7,333099121.0,0.7067175659103585,0.9741428124280402
7141,(주)케이피에프,24880,Dec-15,71640.96,380368115.0,54223.66,360164606.0,1.5055243934769094,1.8834638649982534
7142,(주)케이피에프,24880,Dec-16,58102.84,395895492.0,69503.15,361482582.0,1.9227247303439918,1.4676307554418933
7143,(주)케이피에프,24880,Dec-17,70552.89,418037497.0,50055.24,367650469.0,1.3614898992553712,1.687716783932423
7144,(주)케이피에프,24880,Dec-18,70862.01,408582628.0,52455.11,358386608.0,1.463645929537635,1.7343373198921221
7145,(주)케이피에프,24880,Dec-19,71151.87,415789843.0,54523.19,369936102.0,1.473854260377107,1.7112459863527738
7146,(주)케이피엠테크,42040,Dec-11,4852.96,90855164.0,4298.77,80318228.0,0.5352172361173109,0.5341424511654616
7147,(주)케이피엠테크,42040,Dec-12,-4096.77,85165983.0,-9592.55,64800425.0,-1.4803220812209177,-0.48103360704472825
7148,(주)케이피엠테크,42040,Dec-13,-661.63,36983986.0,-8059.51,36571570.0,-2.203763743257399,-0.17889634719199818
7149,(주)케이피엠테크,42040,Dec-14,10506.29,50500518.0,9957.53,50245956.0,1.9817574970610572,2.080432125468495
7150,(주)케이피엠테크,42040,Dec-15,9358.8,35542101.0,9187.78,36117303.0,2.543872115811084,2.633158912018172
7151,(주)케이피엠테크,42040,Dec-16,2803.41,83271028.0,2190.75,83031676.0,0.26384508967396975,0.33666090924204756
7152,(주)케이피엠테크,42040,Dec-17,6606.37,121781612.0,7887.59,130401752.0,0.6048684069827528,0.5424768067612704
7153,(주)케이피엠테크,42040,Dec-18,45338.35,199152116.0,41798.62,165953122.0,2.518700431559221,2.276568831435364
7154,(주)케이피엠테크,42040,Dec-19,-25988.0,162104920.0,-23603.67,148280154.0,-1.5918293421788596,-1.6031592378565682
7155,(주)케이피티유,54410,Dec-11,3461.86,44664421.0,3536.52,53014572.0,0.6670845140464399,0.7750822517099237
7156,(주)케이피티유,54410,Dec-12,2228.99,50076757.0,4285.14,51342680.0,0.8346155673992866,0.4451146866399515
7157,(주)케이피티유,54410,Dec-13,,,5211.96,53939304.0,0.9662638583545683,
7158,(주)케이피티유,54410,Dec-14,,,8384.87,58008678.0,1.445450972008016,
7159,(주)케이피티유,54410,Dec-15,,,11754.58,56953026.0,2.063907894902722,
7160,(주)케이피티유,54410,Dec-16,,,9568.7,59504325.0,1.6080679849742017,
7161,(주)케이피티유,54410,Dec-17,9417.77,68247260.0,8754.58,65296002.0,1.3407528381293543,1.3799484404209048
7162,(주)케이피티유,54410,Dec-18,6457.53,65556115.0,4756.46,65556115.0,0.7255555030983761,0.9850385429337903
7163,(주)케이피티유,54410,Dec-19,,,2851.19,62232910.0,0.4581482691392705,
7164,(주)케일럼,258610,Dec-17,,,3722.33,41844935.0,0.889553299580941,
7165,(주)케일럼,258610,Dec-18,6776.55,53906961.0,6859.02,53298455.0,1.2869078475164055,1.257082550062505
7166,(주)케일럼,258610,Dec-19,2424.31,48622782.0,2307.78,48622782.0,0.47462936201388073,0.49859549377491397
7167,(주)켐온,217600,Dec-15,,,,,,
7168,(주)켐온,217600,Dec-16,,,,,,
7169,(주)켐온,217600,Dec-17,,,6505.79,39462658.0,1.6485939695192349,
7170,(주)켐온,217600,Dec-18,,,11808.94,42473049.0,2.78033724397794,
7171,(주)켐온,217600,Dec-19,,,13732.57,44622023.0,3.07753191736735,
7172,(주)켐트로닉스,89010,Dec-11,35069.21,169037298.0,27098.93,151263310.0,1.791507140760043,2.074643313335498
7173,(주)켐트로닉스,89010,Dec-12,45752.19,183194327.0,39121.49,169146216.0,2.31287999963298,2.4974676208177558
7174,(주)켐트로닉스,89010,Dec-13,60256.61,218954005.0,52120.34,198122684.0,2.6307103733765285,2.7520213663138975
7175,(주)켐트로닉스,89010,Dec-14,32412.29,222796373.0,17503.35,203205230.0,0.8613631647177584,1.454794329169802
7176,(주)켐트로닉스,89010,Dec-15,22347.85,234894280.0,16373.27,205823668.0,0.7954998644762272,0.9514003491272756
7177,(주)켐트로닉스,89010,Dec-16,30710.66,226427988.0,23372.11,194364534.0,1.2024884128294724,1.356310245533781
7178,(주)켐트로닉스,89010,Dec-17,21758.59,220667821.0,7262.31,192638240.0,0.3769921278350549,0.9860336636939918
7179,(주)켐트로닉스,89010,Dec-18,43298.81,231561350.0,30239.45,202953282.0,1.4899709776558332,1.8698634292812684
7180,(주)켐트로닉스,89010,Dec-19,73542.19,294088094.0,32445.22,223363903.0,1.4525722179917318,2.5006857299024148
7181,(주)켐트로스,220260,Dec-15,,,,,,
