,회사명,거래소코드,회계년도,자산(IFRS연결),자산(IFRS개별),합계_기말인원,자본집약도(개별),자본집약도(연결)
11274,성우테크론(주),45300,16-Dec,62342911.0,58325633.0,236.0,247142.5127118644,264164.8771186441
11275,성우테크론(주),45300,17-Dec,71859798.0,67660529.0,248.0,272824.7137096774,289757.25
11276,성우테크론(주),45300,18-Dec,70083719.0,65080514.0,230.0,282958.7565217391,304711.8217391304
11277,성우테크론(주),45300,19-Dec,75224671.0,71126499.0,226.0,314719.0221238938,332852.5265486726
11278,성창기업지주(주),180,11-Dec,307997635.0,85888946.0,69.0,1244767.3333333333,4463733.84057971
11279,성창기업지주(주),180,12-Dec,328454337.0,87598361.0,78.0,1123055.9102564103,4210953.038461538
11280,성창기업지주(주),180,13-Dec,324009225.0,87495016.0,71.0,1232324.1690140846,4563510.211267605
11281,성창기업지주(주),180,14-Dec,334627316.0,89758434.0,91.0,986356.4175824176,3677223.2527472526
11282,성창기업지주(주),180,15-Dec,362501569.0,118769462.0,66.0,1799537.303030303,5492448.015151516
11283,성창기업지주(주),180,16-Dec,636441018.0,316998890.0,67.0,4731326.7164179105,9499119.671641791
11284,성창기업지주(주),180,17-Dec,654109414.0,320651759.0,75.0,4275356.786666667,8721458.853333334
11285,성창기업지주(주),180,18-Dec,648660747.0,319612985.0,40.0,7990324.625,16216518.675
11286,성창기업지주(주),180,19-Dec,703302243.0,362062638.0,38.0,9527964.157894736,18507953.763157893
11287,성호전자(주),43260,11-Dec,111273183.0,105822677.0,120.0,881855.6416666667,927276.525
11288,성호전자(주),43260,12-Dec,107680749.0,114796530.0,113.0,1015898.4955752213,952926.9823008849
11289,성호전자(주),43260,13-Dec,106903174.0,111010262.0,113.0,982391.6991150442,946045.7876106194
11290,성호전자(주),43260,14-Dec,103245135.0,109022058.0,115.0,948017.8956521739,897783.7826086957
11291,성호전자(주),43260,15-Dec,98483021.0,102536580.0,83.0,1235380.4819277108,1186542.4216867469
11292,성호전자(주),43260,16-Dec,96014730.0,104144557.0,77.0,1352526.7142857143,1246944.5454545454
11293,성호전자(주),43260,17-Dec,91000436.0,99019042.0,75.0,1320253.8933333333,1213339.1466666667
11294,성호전자(주),43260,18-Dec,97013283.0,106748015.0,63.0,1694412.9365079366,1539893.380952381
11295,성호전자(주),43260,19-Dec,95653166.0,90393325.0,69.0,1310048.1884057971,1386277.7681159421
11296,세기상사(주),2420,11-Dec,52280158.0,51585446.0,43.0,1199661.534883721,1215817.6279069767
11297,세기상사(주),2420,12-Dec,51562689.0,50867977.0,44.0,1156090.3863636365,1171879.2954545454
11298,세기상사(주),2420,13-Dec,47846000.0,47151288.0,45.0,1047806.4,1063244.4444444445
11299,세기상사(주),2420,14-Dec,46499996.0,45805284.0,43.0,1065239.1627906978,1081395.2558139535
11300,세기상사(주),2420,15-Dec,45133360.0,44438648.0,41.0,1083869.463414634,1100813.6585365853
11301,세기상사(주),2420,16-Dec,43903385.0,43208673.0,38.0,1137070.3421052631,1155352.2368421052
11302,세기상사(주),2420,17-Dec,,43038864.0,38.0,1132601.6842105263,
11303,세기상사(주),2420,18-Dec,,42664004.0,32.0,1333250.125,
11304,세기상사(주),2420,19-Dec,,41553081.0,21.0,1978718.142857143,
11305,세명전기공업(주),17510,11-Dec,,61619603.0,97.0,635253.6391752578,
11306,세명전기공업(주),17510,12-Dec,,65202865.0,94.0,693647.5,
11307,세명전기공업(주),17510,13-Dec,,67472162.0,99.0,681536.9898989899,
11308,세명전기공업(주),17510,14-Dec,,67300365.0,91.0,739564.4505494506,
11309,세명전기공업(주),17510,15-Dec,,71392723.0,90.0,793252.4777777778,
11310,세명전기공업(주),17510,16-Dec,,73132094.0,84.0,870620.1666666666,
11311,세명전기공업(주),17510,17-Dec,,75482769.0,82.0,920521.5731707317,
11312,세명전기공업(주),17510,18-Dec,,79029092.0,79.0,1000368.2531645569,
11313,세명전기공업(주),17510,19-Dec,,81806215.0,75.0,1090749.5333333334,
11314,세방(주),4360,11-Dec,908627879.0,784755219.0,819.0,958187.0805860806,1109435.7496947497
11315,세방(주),4360,12-Dec,903191339.0,763783942.0,790.0,966815.1164556962,1143280.175949367
11316,세방(주),4360,13-Dec,900651214.0,734551261.0,773.0,950260.3635187581,1165137.404915912
11317,세방(주),4360,14-Dec,890754587.0,704000774.0,740.0,951352.3972972973,1203722.414864865
11318,세방(주),4360,15-Dec,918399831.0,700608620.0,725.0,966356.7172413793,1266758.387586207
11319,세방(주),4360,16-Dec,939792735.0,697697262.0,716.0,974437.5167597765,1312559.68575419
11320,세방(주),4360,17-Dec,953823780.0,700281163.0,750.0,933708.2173333333,1271765.04
11321,세방(주),4360,18-Dec,988929794.0,701207305.0,721.0,972548.2732316228,1371608.5908460473
11322,세방(주),4360,19-Dec,1107634793.0,766558298.0,717.0,1069118.9651324966,1544818.40027894
11323,세방전지(주),4490,11-Dec,,712634498.0,764.0,932767.667539267,
11324,세방전지(주),4490,12-Dec,,772556142.0,818.0,944445.1613691931,
11325,세방전지(주),4490,13-Dec,,870157611.0,817.0,1065064.3953488371,
11326,세방전지(주),4490,14-Dec,,927725912.0,865.0,1072515.505202312,
11327,세방전지(주),4490,15-Dec,1001384893.0,993659178.0,915.0,1085966.3147540984,1094409.719125683
11328,세방전지(주),4490,16-Dec,1086480434.0,1073297242.0,921.0,1165360.740499457,1179674.7383279044
11329,세방전지(주),4490,17-Dec,1145352882.0,1133087030.0,918.0,1234299.596949891,1247661.0915032679
11330,세방전지(주),4490,18-Dec,1267930429.0,1252080071.0,1067.0,1173458.3608247424,1188313.4292408621
11331,세방전지(주),4490,19-Dec,1510688833.0,1302078781.0,1074.0,1212363.855679702,1406600.4031657355
11332,세원이앤씨(주),91090,11-Dec,376824470.0,381722022.0,544.0,701694.8933823529,692692.0404411765
11333,세원이앤씨(주),91090,12-Dec,367606792.0,374740127.0,552.0,678877.0416666666,665954.3333333334
11334,세원이앤씨(주),91090,13-Dec,298596250.0,307307724.0,579.0,530756.0,515710.2763385147
11335,세원이앤씨(주),91090,14-Dec,306644621.0,314753555.0,530.0,593874.6320754717,578574.7566037736
11336,세원이앤씨(주),91090,15-Dec,347686361.0,358636517.0,532.0,674128.7913533835,653545.7913533835
11337,세원이앤씨(주),91090,16-Dec,374930308.0,388980054.0,441.0,882040.9387755102,850182.1043083901
11338,세원이앤씨(주),91090,17-Dec,353022768.0,365473693.0,398.0,918275.6105527638,886991.8793969849
11339,세원이앤씨(주),91090,18-Dec,329475571.0,342948210.0,355.0,966051.2957746478,928100.2
11340,세원이앤씨(주),91090,19-Dec,358714548.0,358537099.0,354.0,1012816.6638418079,1013317.9322033898
11341,세종공업(주),33530,11-Dec,637756161.0,401747677.0,827.0,485789.2103990326,771168.2720677146
11342,세종공업(주),33530,12-Dec,669607298.0,410380196.0,835.0,491473.2886227545,801924.9077844311
11343,세종공업(주),33530,13-Dec,697570396.0,425657381.0,829.0,513458.8431845597,841460.0675512666
11344,세종공업(주),33530,14-Dec,858809961.0,492339950.0,838.0,587517.8400954654,1024832.8890214798
11345,세종공업(주),33530,15-Dec,914404459.0,525373268.0,827.0,635276.0193470375,1105688.5840386942
11346,세종공업(주),33530,16-Dec,952518535.0,522339599.0,815.0,640907.4834355828,1168734.3987730062
11347,세종공업(주),33530,17-Dec,900553568.0,522494578.0,818.0,638746.4278728607,1100921.2322738387
11348,세종공업(주),33530,18-Dec,871007601.0,538273088.0,844.0,637764.3222748815,1031999.5272511848
11349,세종공업(주),33530,19-Dec,996027851.0,577344770.0,833.0,693090.9603841536,1195711.705882353
11350,세종텔레콤(주),36630,11-Dec,207583291.0,208031551.0,261.0,797055.7509578544,795338.2796934866
11351,세종텔레콤(주),36630,12-Dec,177166088.0,177747879.0,236.0,753168.9788135593,750703.7627118644
11352,세종텔레콤(주),36630,13-Dec,122477965.0,122866809.0,222.0,553454.0945945946,551702.5450450451
11353,세종텔레콤(주),36630,14-Dec,107940556.0,108316347.0,220.0,492347.0318181818,490638.89090909093
11354,세종텔레콤(주),36630,15-Dec,160112078.0,160536475.0,286.0,561316.3461538461,559832.4405594405
11355,세종텔레콤(주),36630,16-Dec,229954809.0,230357827.0,271.0,850028.8819188192,848541.7306273063
11356,세종텔레콤(주),36630,17-Dec,418189717.0,418572192.0,277.0,1511090.9458483756,1509710.1696750904
11357,세종텔레콤(주),36630,18-Dec,400686266.0,391274797.0,282.0,1387499.280141844,1420873.2836879434
11358,세종텔레콤(주),36630,19-Dec,448276043.0,441789022.0,453.0,975251.7041942605,989571.8388520972
11359,세하(주),27970,11-Dec,,190494276.0,277.0,687704.9675090252,
11360,세하(주),27970,12-Dec,,240582996.0,273.0,881256.3956043957,
11361,세하(주),27970,13-Dec,,208802223.0,268.0,779112.7723880596,
11362,세하(주),27970,14-Dec,,176950935.0,258.0,685856.3372093023,
11363,세하(주),27970,15-Dec,,170139647.0,216.0,787683.550925926,
11364,세하(주),27970,16-Dec,,172282038.0,217.0,793926.4423963134,
11365,세하(주),27970,17-Dec,,173678893.0,222.0,782337.3558558559,
11366,세하(주),27970,18-Dec,,178751630.0,221.0,808830.9049773755,
11367,세하(주),27970,19-Dec,,187833215.0,246.0,763549.6544715447,
11368,소니드(주),60230,11-Dec,67513803.0,67026397.0,143.0,468716.06293706293,472124.4965034965
11369,소니드(주),60230,12-Dec,53804549.0,54063021.0,96.0,563156.46875,560464.0520833334
11370,소니드(주),60230,13-Dec,86319149.0,86200929.0,167.0,516173.22754491016,516881.13173652696
11371,소니드(주),60230,14-Dec,67397665.0,67677563.0,186.0,363857.86559139786,362353.0376344086
11372,소니드(주),60230,15-Dec,57415598.0,55490851.0,138.0,402107.615942029,416055.05797101447
11373,소니드(주),60230,16-Dec,54192149.0,53609088.0,115.0,466165.98260869563,471236.07826086954
11374,소니드(주),60230,17-Dec,62538155.0,63806190.0,133.0,479745.7894736842,470211.6917293233
11375,소니드(주),60230,18-Dec,70113406.0,67603421.0,80.0,845042.7625,876417.575
11376,소니드(주),60230,19-Dec,87603979.0,84547768.0,87.0,971813.4252873564,1006942.2873563218
11377,소프트캠프(주),258790,17-Dec,,,1.0,,
11378,소프트캠프(주),258790,18-Dec,,,1.0,,
11379,소프트캠프(주),258790,19-Dec,21126083.0,20516086.0,116.0,176862.8103448276,182121.4051724138
11380,솔루스첨단소재(주),336370,19-Dec,494200175.0,175834497.0,226.0,778028.7477876106,2186726.4380530976
11381,솔브레인홀딩스(주),36830,11-Dec,475325874.0,434923984.0,967.0,449766.2709410548,491546.9224405377
11382,솔브레인홀딩스(주),36830,12-Dec,527373134.0,457653503.0,1230.0,372076.01869918697,428758.64552845526
11383,솔브레인홀딩스(주),36830,13-Dec,567642633.0,480706596.0,1353.0,355289.4279379157,419543.70509977825
11384,솔브레인홀딩스(주),36830,14-Dec,574278288.0,494277964.0,963.0,513268.9138110073,596342.9781931464
11385,솔브레인홀딩스(주),36830,15-Dec,731701917.0,614560899.0,965.0,636850.6725388601,758240.3284974094
11386,솔브레인홀딩스(주),36830,16-Dec,829391037.0,694068683.0,1079.0,643251.7914735867,768666.3920296571
11387,솔브레인홀딩스(주),36830,17-Dec,895949561.0,778431194.0,1089.0,714812.8503213958,822726.8696051424
11388,솔브레인홀딩스(주),36830,18-Dec,1006120383.0,888175142.0,1140.0,779101.001754386,882561.7394736842
11389,솔브레인홀딩스(주),36830,19-Dec,1159459650.0,976025512.0,1243.0,785217.6283185841,932791.3515687851
11390,송원산업(주),4430,11-Dec,870166000.0,838983000.0,447.0,1876919.4630872484,1946680.0894854586
11391,송원산업(주),4430,12-Dec,862123000.0,837746000.0,467.0,1793888.6509635975,1846087.794432548
11392,송원산업(주),4430,13-Dec,866022000.0,829172000.0,535.0,1549854.2056074766,1618732.710280374
11393,송원산업(주),4430,14-Dec,855857000.0,810847000.0,548.0,1479647.8102189782,1561782.8467153285
11394,송원산업(주),4430,15-Dec,846381000.0,797432000.0,540.0,1476725.9259259258,1567372.2222222222
11395,송원산업(주),4430,16-Dec,829523000.0,799009000.0,578.0,1382368.5121107267,1435160.8996539793
11396,송원산업(주),4430,17-Dec,865121000.0,845204000.0,630.0,1341593.650793651,1373207.9365079366
11397,송원산업(주),4430,18-Dec,872544000.0,812958000.0,661.0,1229891.0741301058,1320036.308623298
11398,송원산업(주),4430,19-Dec,894324000.0,822382000.0,678.0,1212952.802359882,1319061.9469026548
11399,스튜디오드래곤(주),253450,17-Dec,459453884.0,438474369.0,79.0,5550308.46835443,5815871.949367088
11400,스튜디오드래곤(주),253450,18-Dec,512374588.0,491308372.0,98.0,5013350.734693877,5228312.12244898
11401,스튜디오드래곤(주),253450,19-Dec,581557107.0,560849210.0,124.0,4522977.5,4689976.669354838
11402,시그네틱스(주),33170,11-Dec,,250743436.0,154.0,1628204.12987013,
11403,시그네틱스(주),33170,12-Dec,,286152540.0,197.0,1452550.964467005,
11404,시그네틱스(주),33170,13-Dec,,250429986.0,205.0,1221609.687804878,
11405,시그네틱스(주),33170,14-Dec,,235922276.0,158.0,1493178.9620253164,
11406,시그네틱스(주),33170,15-Dec,223349210.0,223343358.0,169.0,1321558.3313609466,1321592.9585798816
11407,시그네틱스(주),33170,16-Dec,244631977.0,244534037.0,146.0,1674890.6643835616,1675561.48630137
11408,시그네틱스(주),33170,17-Dec,233526543.0,233441432.0,151.0,1545969.7483443709,1546533.3973509935
11409,시그네틱스(주),33170,18-Dec,200399592.0,200293037.0,162.0,1236376.7716049382,1237034.5185185184
11410,시그네틱스(주),33170,19-Dec,182878840.0,182845685.0,142.0,1287645.6690140846,1287879.1549295774
11411,신대양제지(주),16590,11-Dec,421658812.0,321525244.0,147.0,2187246.5578231295,2868427.292517007
11412,신대양제지(주),16590,12-Dec,403588349.0,305175219.0,158.0,1931488.7278481012,2554356.639240506
11413,신대양제지(주),16590,13-Dec,392854620.0,291714379.0,168.0,1736395.113095238,2338420.3571428573
11414,신대양제지(주),16590,14-Dec,401780755.0,308634622.0,168.0,1837110.8452380951,2391552.113095238
11415,신대양제지(주),16590,15-Dec,375615481.0,302432578.0,169.0,1789541.8816568048,2222576.8106508874
11416,신대양제지(주),16590,16-Dec,362737227.0,310636029.0,172.0,1806023.4244186047,2108937.36627907
11417,신대양제지(주),16590,17-Dec,725767416.0,352774364.0,177.0,1993075.5028248588,4100380.881355932
11418,신대양제지(주),16590,18-Dec,746772367.0,383347305.0,167.0,2295492.844311377,4471690.820359281
11419,신대양제지(주),16590,19-Dec,768604073.0,394656706.0,148.0,2666599.364864865,5193270.763513514
11420,신라교역(주),4970,11-Dec,435062940.0,423603886.0,514.0,824132.0739299611,846425.953307393
11421,신라교역(주),4970,12-Dec,509905304.0,500632048.0,561.0,892392.2424242424,908922.1105169341
11422,신라교역(주),4970,13-Dec,501893858.0,499099259.0,544.0,917461.8731617647,922599.0036764706
11423,신라교역(주),4970,14-Dec,510383681.0,505485353.0,552.0,915734.3351449275,924608.1177536232
11424,신라교역(주),4970,15-Dec,510104471.0,514194087.0,553.0,929826.5587703435,922431.2314647378
11425,신라교역(주),4970,16-Dec,525212040.0,529535168.0,548.0,966305.0510948905,958416.1313868613
11426,신라교역(주),4970,17-Dec,549948061.0,549516666.0,529.0,1038783.8676748582,1039599.359168242
11427,신라교역(주),4970,18-Dec,581034541.0,580627928.0,572.0,1015083.7902097902,1015794.6520979021
11428,신라교역(주),4970,19-Dec,619927969.0,607020124.0,622.0,975916.5980707395,996668.7604501608
11429,신라섬유(주),1000,11-Dec,,35937182.0,18.0,1996510.111111111,
11430,신라섬유(주),1000,12-Dec,,37430638.0,18.0,2079479.888888889,
11431,신라섬유(주),1000,13-Dec,,38294722.0,18.0,2127484.5555555555,
11432,신라섬유(주),1000,14-Dec,,37031535.0,18.0,2057307.5,
11433,신라섬유(주),1000,15-Dec,,33700581.0,11.0,3063689.1818181816,
11434,신라섬유(주),1000,16-Dec,,32520875.0,11.0,2956443.1818181816,
11435,신라섬유(주),1000,17-Dec,,32122070.0,11.0,2920188.1818181816,
11436,신라섬유(주),1000,18-Dec,,31856676.0,12.0,2654723.0,
11437,신라섬유(주),1000,19-Dec,,32161672.0,11.0,2923788.3636363638,
11438,신라에스지(주),25870,11-Dec,,41827145.0,176.0,237654.23295454544,
11439,신라에스지(주),25870,12-Dec,,47548154.0,169.0,281350.02366863907,
11440,신라에스지(주),25870,13-Dec,48867567.0,49071082.0,172.0,285296.988372093,284113.761627907
11441,신라에스지(주),25870,14-Dec,53240594.0,53559435.0,179.0,299214.72067039105,297433.48603351956
11442,신라에스지(주),25870,15-Dec,40411991.0,40353106.0,187.0,215792.01069518717,216106.90374331552
11443,신라에스지(주),25870,16-Dec,48813315.0,46147396.0,185.0,249445.3837837838,263855.75675675675
11444,신라에스지(주),25870,17-Dec,50213180.0,49675575.0,199.0,249626.00502512563,252327.53768844221
11445,신라에스지(주),25870,18-Dec,47630063.0,48570624.0,185.0,262543.9135135135,257459.8
11446,신라에스지(주),25870,19-Dec,48035276.0,45534947.0,159.0,286383.3144654088,302108.6540880503
11447,신라젠(주),215600,16-Dec,284127919.0,326140471.0,35.0,9318299.17142857,8117940.542857143
11448,신라젠(주),215600,17-Dec,234954188.0,299108279.0,42.0,7121625.69047619,5594147.333333333
11449,신라젠(주),215600,18-Dec,193193204.0,282617205.0,55.0,5138494.636363637,3512603.709090909
11450,신라젠(주),215600,19-Dec,69745030.0,65131141.0,54.0,1206132.2407407407,1291574.6296296297
11451,신성델타테크(주),65350,11-Dec,279778498.0,177083147.0,461.0,384128.30151843815,606894.7895878525
11452,신성델타테크(주),65350,12-Dec,256116546.0,181459574.0,413.0,439369.4285714286,620136.9152542372
11453,신성델타테크(주),65350,13-Dec,281176828.0,202636648.0,419.0,483619.6849642005,671066.415274463
11454,신성델타테크(주),65350,14-Dec,284509068.0,207812752.0,417.0,498351.9232613909,682275.9424460431
11455,신성델타테크(주),65350,15-Dec,322133044.0,222948312.0,391.0,570200.2864450128,823869.6777493606
11456,신성델타테크(주),65350,16-Dec,338806894.0,231876981.0,391.0,593035.7570332481,866513.7953964195
11457,신성델타테크(주),65350,17-Dec,334475766.0,209093101.0,373.0,560571.3163538874,896717.871313673
11458,신성델타테크(주),65350,18-Dec,330426200.0,199742911.0,454.0,439962.359030837,727811.0132158591
11459,신성델타테크(주),65350,19-Dec,348684313.0,216865840.0,291.0,745243.4364261169,1198227.8797250858
11460,신세계건설(주),34300,11-Dec,,491318941.0,414.0,1186760.72705314,
11461,신세계건설(주),34300,12-Dec,,581158877.0,426.0,1364222.7159624414,
11462,신세계건설(주),34300,13-Dec,,551472760.0,429.0,1285484.2890442892,
11463,신세계건설(주),34300,14-Dec,,672732058.0,511.0,1316501.0919765166,
11464,신세계건설(주),34300,15-Dec,,678596446.0,648.0,1047216.737654321,
11465,신세계건설(주),34300,16-Dec,,734455411.0,687.0,1069076.289665211,
11466,신세계건설(주),34300,17-Dec,,678555969.0,711.0,954368.4514767933,
11467,신세계건설(주),34300,18-Dec,,757077429.0,774.0,978136.2131782946,
11468,신세계건설(주),34300,19-Dec,,777742156.0,743.0,1046759.2947510094,
11469,신송홀딩스(주),6880,13-Dec,233289897.0,175803572.0,8.0,21975446.5,29161237.125
11470,신송홀딩스(주),6880,14-Dec,237800301.0,174373591.0,24.0,7265566.291666667,9908345.875
11471,신송홀딩스(주),6880,15-Dec,227192888.0,173256915.0,24.0,7219038.125,9466370.333333334
11472,신송홀딩스(주),6880,16-Dec,246716568.0,163212377.0,21.0,7772017.952380952,11748408.0
11473,신송홀딩스(주),6880,17-Dec,259752617.0,153585688.0,12.0,12798807.333333334,21646051.416666668
11474,신송홀딩스(주),6880,18-Dec,205261964.0,136666248.0,9.0,15185138.666666666,22806884.888888888
11475,신송홀딩스(주),6880,19-Dec,199873921.0,130575626.0,11.0,11870511.454545455,18170356.454545453
11476,신신제약(주),2800,17-Dec,78854699.0,78886781.0,287.0,274866.83275261323,274755.0487804878
11477,신신제약(주),2800,18-Dec,107919651.0,108144698.0,305.0,354572.7803278689,353834.9213114754
11478,신신제약(주),2800,19-Dec,129237818.0,129681602.0,307.0,422415.64169381105,420970.0912052117
11479,신원종합개발(주),17000,11-Dec,,82686081.0,77.0,1073845.2077922078,
11480,신원종합개발(주),17000,12-Dec,,85500453.0,80.0,1068755.6625,
11481,신원종합개발(주),17000,13-Dec,,105875554.0,81.0,1307105.6049382717,
11482,신원종합개발(주),17000,14-Dec,,97365452.0,80.0,1217068.15,
11483,신원종합개발(주),17000,15-Dec,,98045129.0,80.0,1225564.1125,
11484,신원종합개발(주),17000,16-Dec,,94673438.0,110.0,860667.6181818182,
11485,신원종합개발(주),17000,17-Dec,153669522.0,151539493.0,131.0,1156790.0229007634,1173049.786259542
11486,신원종합개발(주),17000,18-Dec,186209093.0,182061422.0,166.0,1096755.5542168675,1121741.5240963856
11487,신원종합개발(주),17000,19-Dec,191574781.0,186237504.0,137.0,1359397.8394160585,1398356.0656934306
11488,신일전자(주),2700,11-Dec,46367364.0,46178413.0,81.0,570103.8641975309,572436.5925925926
11489,신일전자(주),2700,12-Dec,58652640.0,58156164.0,92.0,632132.2173913043,637528.695652174
11490,신일전자(주),2700,13-Dec,60282503.0,57670768.0,109.0,529089.6146788991,553050.4862385321
11491,신일전자(주),2700,14-Dec,91207432.0,90526384.0,121.0,748151.9338842975,753780.4297520661
11492,신일전자(주),2700,15-Dec,79273264.0,78861406.0,120.0,657178.3833333333,660610.5333333333
11493,신일전자(주),2700,16-Dec,80720576.0,80644639.0,117.0,689270.4188034188,689919.452991453
11494,신일전자(주),2700,17-Dec,,84786776.0,120.0,706556.4666666667,
11495,신일전자(주),2700,18-Dec,,102269482.0,126.0,811662.5555555555,
11496,신일전자(주),2700,19-Dec,,100086380.0,133.0,752529.1729323309,
11497,신일제약(주),12790,11-Dec,,60702645.0,295.0,205771.6779661017,
11498,신일제약(주),12790,12-Dec,,62609080.0,291.0,215151.47766323024,
11499,신일제약(주),12790,13-Dec,,70609322.0,290.0,243480.42068965518,
11500,신일제약(주),12790,14-Dec,,79906396.0,307.0,260281.42019543974,
11501,신일제약(주),12790,15-Dec,,87264058.0,331.0,263637.63746223564,
11502,신일제약(주),12790,16-Dec,,98053303.0,351.0,279354.1396011396,
11503,신일제약(주),12790,17-Dec,,102521018.0,361.0,283991.73961218836,
11504,신일제약(주),12790,18-Dec,,106403889.0,374.0,284502.3770053476,
11505,신일제약(주),12790,19-Dec,,117837501.0,375.0,314233.336,
11506,신풍제약(주),19170,11-Dec,378499607.0,370849235.0,874.0,424312.6258581236,433065.9118993135
11507,신풍제약(주),19170,12-Dec,379679609.0,375746232.0,835.0,449995.4874251497,454706.11856287427
11508,신풍제약(주),19170,13-Dec,398354727.0,392438758.0,835.0,469986.5365269461,477071.52934131736
11509,신풍제약(주),19170,14-Dec,409295444.0,401872765.0,828.0,485353.5809178744,494318.1690821256
11510,신풍제약(주),19170,15-Dec,410730240.0,402538946.0,840.0,479213.03095238097,488964.5714285714
11511,신풍제약(주),19170,16-Dec,416488338.0,409351885.0,793.0,516206.66456494323,525205.974779319
11512,신풍제약(주),19170,17-Dec,385613543.0,379060396.0,765.0,495503.785620915,504069.9908496732
11513,신풍제약(주),19170,18-Dec,380953319.0,378458427.0,767.0,493426.8930899609,496679.6857887875
11514,신풍제약(주),19170,19-Dec,380113704.0,378480458.0,767.0,493455.6166883964,495585.0117340287
11515,신풍제지(주),2870,11-Dec,174511082.0,174297296.0,185.0,942147.5459459459,943303.145945946
11516,신풍제지(주),2870,12-Dec,183114589.0,182692323.0,206.0,886855.9368932039,888905.7718446602
11517,신풍제지(주),2870,13-Dec,196354192.0,195546326.0,197.0,992620.9441624365,996721.7868020304
11518,신풍제지(주),2870,14-Dec,173516996.0,172398218.0,215.0,801852.1767441861,807055.7953488372
11519,신풍제지(주),2870,15-Dec,145668274.0,145144679.0,192.0,755961.8697916666,758688.9270833334
11520,신풍제지(주),2870,16-Dec,146751018.0,146607481.0,156.0,939791.5448717949,940711.6538461539
11521,신풍제지(주),2870,17-Dec,153484813.0,151800927.0,174.0,872419.1206896552,882096.6264367816
11522,신풍제지(주),2870,18-Dec,167283571.0,165094268.0,168.0,982703.9761904762,995735.5416666666
11523,신풍제지(주),2870,19-Dec,185645915.0,183966791.0,168.0,1095040.4226190476,1105035.2083333333
11524,신화인터텍(주),56700,11-Dec,314829936.0,302540953.0,473.0,639621.4651162791,665602.4016913319
11525,신화인터텍(주),56700,12-Dec,258358879.0,247025560.0,386.0,639962.5906735752,669323.5207253885
11526,신화인터텍(주),56700,13-Dec,219385158.0,212632927.0,400.0,531582.3175,548462.895
11527,신화인터텍(주),56700,14-Dec,228932697.0,219984216.0,403.0,545866.540942928,568071.2084367246
11528,신화인터텍(주),56700,15-Dec,203760821.0,193661706.0,316.0,612853.5,644812.7246835442
11529,신화인터텍(주),56700,16-Dec,206270307.0,199590483.0,356.0,560647.4241573034,579410.9747191011
11530,신화인터텍(주),56700,17-Dec,195978756.0,192945566.0,378.0,510438.0052910053,518462.31746031746
11531,신화인터텍(주),56700,18-Dec,200454306.0,197094538.0,357.0,552085.5406162465,561496.6554621849
11532,신화인터텍(주),56700,19-Dec,184128026.0,177184765.0,375.0,472492.70666666667,491008.06933333335
11533,신흥에스이씨(주),243840,17-Dec,150908772.0,128413212.0,790.0,162548.36962025316,191023.76202531645
11534,신흥에스이씨(주),243840,18-Dec,272610411.0,220113724.0,1367.0,161019.54937820043,199422.39283101683
11535,신흥에스이씨(주),243840,19-Dec,335398061.0,222702209.0,1544.0,144237.18199481865,217226.72344559585
11536,쌍용씨앤이(주),3410,11-Dec,3139163006.0,2504165496.0,1065.0,2351329.104225352,2947570.8976525823
11537,쌍용씨앤이(주),3410,12-Dec,3163501918.0,2506135393.0,1015.0,2469098.909359606,3116750.658128079
11538,쌍용씨앤이(주),3410,13-Dec,3074311199.0,2470173567.0,993.0,2487586.673716012,3095983.0805639476
11539,쌍용씨앤이(주),3410,14-Dec,3003332756.0,2414750023.0,983.0,2456510.704984741,3055272.3865717193
11540,쌍용씨앤이(주),3410,15-Dec,2934452674.0,2351253926.0,996.0,2360696.7128514056,2946237.624497992
11541,쌍용씨앤이(주),3410,16-Dec,3216246977.0,2532835823.0,904.0,2801809.538716814,3557795.328539823
11542,쌍용씨앤이(주),3410,17-Dec,3501201890.0,2999672693.0,1255.0,2390177.444621514,2789802.302788845
11543,쌍용씨앤이(주),3410,18-Dec,3429268015.0,2967127978.0,1245.0,2383235.323694779,2754432.140562249
11544,쌍용씨앤이(주),3410,19-Dec,3328814818.0,2923004937.0,1233.0,2370644.717761557,2699768.708840227
11545,쌍용자동차(주),3620,11-Dec,1793566987.0,1799689796.0,4318.0,416787.8175081056,415369.84414080594
11546,쌍용자동차(주),3620,12-Dec,1850490369.0,1857617323.0,4365.0,425570.97892325313,423938.22886597936
11547,쌍용자동차(주),3620,13-Dec,2117625486.0,2123812801.0,4789.0,443477.302359574,442185.31760283984
11548,쌍용자동차(주),3620,14-Dec,1968431989.0,1973845672.0,4829.0,408748.3271898944,407627.2497411472
11549,쌍용자동차(주),3620,15-Dec,2039197713.0,2047590483.0,4773.0,428994.4443746072,427236.05971087364
11550,쌍용자동차(주),3620,16-Dec,2163423180.0,2170784176.0,4833.0,449158.73701634596,447635.6672873991
11551,쌍용자동차(주),3620,17-Dec,2248018874.0,2249975636.0,4911.0,458150.2007737732,457751.75605782936
11552,쌍용자동차(주),3620,18-Dec,2205642066.0,2206063154.0,5003.0,440948.0619628223,440863.89486308215
11553,쌍용자동차(주),3620,19-Dec,2019207143.0,2016845005.0,5003.0,403127.1247251649,403599.26903857687
11554,쌍용정보통신(주),10280,11-Dec,102473997.0,101724227.0,390.0,260831.35128205127,262753.8384615385
