,회사명,거래소코드,회계년도,장기차입금(IFRS연결),단기차입금(IFRS연결),유동성장기부채(IFRS연결),이자비용(IFRS연결),장기차입금(IFRS개별),단기차입금(IFRS개별),유동성장기부채(IFRS개별),이자비용(IFRS개별),차입금평균이자율(개별),차입금평균이자율(연결)
12623,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-16,0.0,8593696.0,0.0,0.0,,,,,,0.0
12624,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-17,0.0,5776845.0,0.0,0.0,,,,,,0.0
12625,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-18,0.0,3255200.0,0.0,0.0,,,,,,0.0
12626,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-19,0.0,4238801.0,0.0,0.0,,,,,,0.0
12627,오로라월드(주),39830,Dec-11,25691784.0,54599837.0,0.0,0.0,5766500.0,43823363.0,0.0,0.0,0.0,0.0
12628,오로라월드(주),39830,Dec-12,21670188.0,50389358.0,2103402.0,0.0,4462917.0,33269975.0,892583.0,0.0,0.0,0.0
12629,오로라월드(주),39830,Dec-13,8471418.0,56281983.0,12951128.0,0.0,2638251.0,39901550.0,1758833.0,0.0,0.0,0.0
12630,오로라월드(주),39830,Dec-14,28161805.0,49482430.0,2607856.0,0.0,916002.0,41479021.0,1831999.0,0.0,0.0,0.0
12631,오로라월드(주),39830,Dec-15,20856127.0,53016771.0,11461167.0,0.0,4688000.0,40890337.0,976669.0,0.0,0.0,0.0
12632,오로라월드(주),39830,Dec-16,23984036.0,56754767.0,7837851.0,0.0,8634000.0,43139792.0,0.0,0.0,0.0,0.0
12633,오로라월드(주),39830,Dec-17,19840467.0,59924856.0,16541419.0,0.0,6800000.0,47273798.0,4285600.0,0.0,0.0,0.0
12634,오로라월드(주),39830,Dec-18,30271778.0,65742947.0,903773.0,0.0,6562500.0,52466854.0,0.0,0.0,0.0,0.0
12635,오로라월드(주),39830,Dec-19,23445823.0,68382044.0,14222258.0,0.0,10612500.0,57448303.0,0.0,0.0,0.0,0.0
12636,오상자이엘(주),53980,Dec-11,0.0,9480388.0,0.0,0.0,0.0,3980000.0,0.0,0.0,0.0,0.0
12637,오상자이엘(주),53980,Dec-12,11844500.0,5264315.0,0.0,0.0,6900000.0,5264315.0,0.0,0.0,0.0,0.0
12638,오상자이엘(주),53980,Dec-13,7105126.0,5292876.0,3305126.0,0.0,6000000.0,5292876.0,0.0,0.0,0.0,0.0
12639,오상자이엘(주),53980,Dec-14,4119406.0,6244344.0,4271502.0,0.0,2499960.0,6244344.0,1666640.0,0.0,0.0,0.0
12640,오상자이엘(주),53980,Dec-15,2437137.0,3058128.0,4401246.0,0.0,833320.0,3058128.0,1666640.0,0.0,0.0,0.0
12641,오상자이엘(주),53980,Dec-16,1140491.0,14118405.0,1403566.0,0.0,0.0,11918405.0,833320.0,0.0,0.0,0.0
12642,오상자이엘(주),53980,Dec-17,522011.0,12924555.0,522011.0,0.0,0.0,10724555.0,0.0,0.0,0.0,0.0
12643,오상자이엘(주),53980,Dec-18,0.0,15842464.0,0.0,0.0,0.0,11606590.0,0.0,0.0,0.0,0.0
12644,오상자이엘(주),53980,Dec-19,0.0,15735924.0,0.0,0.0,0.0,11578562.0,0.0,0.0,0.0,0.0
12645,오성첨단소재(주),52420,Dec-11,66774102.0,122997159.0,0.0,0.0,64046230.0,16205880.0,0.0,0.0,0.0,0.0
12646,오성첨단소재(주),52420,Dec-12,68086900.0,16300000.0,89534440.0,0.0,68086900.0,16300000.0,89534440.0,0.0,0.0,0.0
12647,오성첨단소재(주),52420,Dec-13,25627852.0,0.0,844240.0,0.0,25627852.0,0.0,844240.0,0.0,0.0,0.0
12648,오성첨단소재(주),52420,Dec-14,28304000.0,0.0,0.0,0.0,28304000.0,0.0,0.0,0.0,0.0,0.0
12649,오성첨단소재(주),52420,Dec-15,13152027.0,0.0,0.0,0.0,13152027.0,0.0,0.0,0.0,0.0,0.0
12650,오성첨단소재(주),52420,Dec-16,7951647.0,0.0,0.0,0.0,8466288.0,0.0,0.0,0.0,0.0,0.0
12651,오성첨단소재(주),52420,Dec-17,7484840.0,0.0,815160.0,0.0,7484840.0,0.0,815160.0,0.0,0.0,0.0
12652,오성첨단소재(주),52420,Dec-18,6619480.0,0.0,865360.0,0.0,6619480.0,0.0,865360.0,0.0,0.0,0.0
12653,오성첨단소재(주),52420,Dec-19,32436736.0,5000000.0,865360.0,0.0,9754120.0,5000000.0,865360.0,0.0,0.0,0.0
12654,오션브릿지(주),241790,Dec-16,,,,,0.0,0.0,0.0,0.0,0.0,
12655,오션브릿지(주),241790,Dec-17,962514.0,8224640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12656,오션브릿지(주),241790,Dec-18,0.0,7698244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12657,오션브릿지(주),241790,Dec-19,0.0,0.0,185914.0,0.0,0.0,0.0,120482.0,0.0,0.0,0.0
12658,오스템임플란트(주),48260,Dec-11,3487045.0,58828870.0,3572163.0,0.0,2000000.0,40600000.0,0.0,0.0,0.0,0.0
12659,오스템임플란트(주),48260,Dec-12,9915054.0,82017308.0,0.0,0.0,8534000.0,45480000.0,0.0,0.0,0.0,0.0
12660,오스템임플란트(주),48260,Dec-13,19321509.0,73788271.0,0.0,0.0,18068000.0,39480000.0,0.0,0.0,0.0,0.0
12661,오스템임플란트(주),48260,Dec-14,12839683.0,86062435.0,0.0,0.0,11650500.0,55514000.0,0.0,0.0,0.0,0.0
12662,오스템임플란트(주),48260,Dec-15,5000000.0,50918750.0,2500000.0,0.0,5000000.0,49750500.0,2500000.0,0.0,0.0,0.0
12663,오스템임플란트(주),48260,Dec-16,29339027.0,75367018.0,27764287.0,0.0,27725087.0,74600000.0,5691667.0,0.0,0.0,0.0
12664,오스템임플란트(주),48260,Dec-17,62179882.0,81871450.0,8386000.0,0.0,60125000.0,80171200.0,8183333.0,0.0,0.0,0.0
12665,오스템임플란트(주),48260,Dec-18,35068481.0,87204937.0,60143134.0,0.0,32687556.0,86944800.0,43194444.0,0.0,0.0,0.0
12666,오스템임플란트(주),48260,Dec-19,158136164.0,91700225.0,8941694.0,0.0,131127194.0,91299551.0,7886361.0,0.0,0.0,0.0
12667,올리패스(주),244460,Dec-19,0.0,0.0,3040000.0,0.0,0.0,0.0,3040000.0,0.0,0.0,0.0
12668,올릭스(주),226950,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12669,올릭스(주),226950,Dec-19,0.0,0.0,15679.0,0.0,0.0,0.0,15679.0,0.0,0.0,0.0
12670,옴니시스템(주),57540,Dec-11,3102650.0,11212247.0,6107169.0,0.0,2836000.0,6800000.0,5603849.0,0.0,0.0,0.0
12671,옴니시스템(주),57540,Dec-12,144000.0,9591620.0,458650.0,0.0,144000.0,6000000.0,192000.0,0.0,0.0,0.0
12672,옴니시스템(주),57540,Dec-13,0.0,5951562.0,144000.0,0.0,0.0,2845597.0,144000.0,0.0,0.0,0.0
12673,옴니시스템(주),57540,Dec-14,3000000.0,4780269.0,0.0,0.0,3000000.0,3650000.0,0.0,0.0,0.0,0.0
12674,옴니시스템(주),57540,Dec-15,6500000.0,10500000.0,0.0,0.0,6500000.0,8500000.0,0.0,0.0,0.0,0.0
12675,옴니시스템(주),57540,Dec-16,5500000.0,13000000.0,0.0,0.0,5500000.0,13000000.0,0.0,0.0,0.0,0.0
12676,옴니시스템(주),57540,Dec-17,5450000.0,12050000.0,2000000.0,0.0,3500000.0,12000000.0,2000000.0,0.0,0.0,0.0
12677,옴니시스템(주),57540,Dec-18,9450000.0,10100000.0,500000.0,0.0,7600000.0,10000000.0,500000.0,0.0,0.0,0.0
12678,옴니시스템(주),57540,Dec-19,3194910.0,6530000.0,525090.0,0.0,1574910.0,6000000.0,525090.0,0.0,0.0,0.0
12679,옵티시스(주),109080,Dec-11,,,,,1443833.0,300000.0,472633.0,0.0,0.0,
12680,옵티시스(주),109080,Dec-12,,,,,4024779.0,300000.0,108039.0,0.0,0.0,
12681,옵티시스(주),109080,Dec-13,,,,,1106350.0,0.0,2913606.0,0.0,0.0,
12682,옵티시스(주),109080,Dec-14,,,,,0.0,2900000.0,0.0,0.0,0.0,
12683,옵티시스(주),109080,Dec-15,,,,,0.0,2900000.0,0.0,0.0,0.0,
12684,옵티시스(주),109080,Dec-16,,,,,0.0,2000000.0,1279641.0,0.0,0.0,
12685,옵티시스(주),109080,Dec-17,,,,,0.0,1500000.0,0.0,0.0,0.0,
12686,옵티시스(주),109080,Dec-18,,,,,0.0,1500000.0,0.0,0.0,0.0,
12687,옵티시스(주),109080,Dec-19,,,,,0.0,1500000.0,0.0,0.0,0.0,
12688,와이더블유(주),51390,Dec-11,0.0,11301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12689,와이더블유(주),51390,Dec-12,6000000.0,4009493.0,0.0,0.0,6000000.0,4000000.0,0.0,0.0,0.0,0.0
12690,와이더블유(주),51390,Dec-13,6000000.0,4000000.0,0.0,0.0,6000000.0,4000000.0,0.0,0.0,0.0,0.0
12691,와이더블유(주),51390,Dec-14,0.0,4000000.0,6000000.0,0.0,0.0,4000000.0,6000000.0,0.0,0.0,0.0
12692,와이더블유(주),51390,Dec-15,9000000.0,10000000.0,0.0,0.0,9000000.0,10000000.0,0.0,0.0,0.0,0.0
12693,와이더블유(주),51390,Dec-16,14631000.0,4000000.0,0.0,0.0,14631000.0,4000000.0,0.0,0.0,0.0,0.0
12694,와이더블유(주),51390,Dec-17,2131000.0,5800000.0,12500000.0,0.0,2131000.0,5800000.0,12500000.0,0.0,0.0,0.0
12695,와이더블유(주),51390,Dec-18,9215500.0,5800000.0,5415500.0,0.0,9215500.0,5800000.0,5415500.0,0.0,0.0,0.0
12696,와이더블유(주),51390,Dec-19,9000000.0,11000000.0,215500.0,0.0,9000000.0,11000000.0,215500.0,0.0,0.0,0.0
12697,와이아이케이(주),232140,Dec-15,,,,,,,,,,
12698,와이아이케이(주),232140,Dec-16,,,,,,,,,,
12699,와이아이케이(주),232140,Dec-17,7546200.0,2000000.0,0.0,0.0,7546200.0,2000000.0,0.0,0.0,0.0,0.0
12700,와이아이케이(주),232140,Dec-18,9737976.0,6000000.0,0.0,0.0,7546200.0,0.0,0.0,0.0,0.0,0.0
12701,와이아이케이(주),232140,Dec-19,10177340.0,10000000.0,31258634.0,0.0,7546200.0,4000000.0,30968954.0,0.0,0.0,0.0
12702,와이엠씨(주),155650,Dec-12,,,,,5079550.0,570450.0,0.0,0.0,0.0,
12703,와이엠씨(주),155650,Dec-13,4329040.0,749960.0,56802.0,0.0,4329040.0,749960.0,56802.0,0.0,0.0,0.0
12704,와이엠씨(주),155650,Dec-14,4675511.0,2310316.0,0.0,0.0,3254080.0,1074960.0,0.0,0.0,0.0,0.0
12705,와이엠씨(주),155650,Dec-15,3606863.0,4211050.0,0.0,0.0,2131700.0,607380.0,0.0,0.0,0.0,0.0
12706,와이엠씨(주),155650,Dec-16,5727753.0,3807922.0,0.0,0.0,4268100.0,363600.0,0.0,0.0,0.0,0.0
12707,와이엠씨(주),155650,Dec-17,1307180.0,3014308.0,0.0,0.0,454500.0,363600.0,0.0,0.0,0.0,0.0
12708,와이엠씨(주),155650,Dec-18,607158.0,2195730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12709,와이엠씨(주),155650,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12710,와이엠티(주),251370,Dec-17,20157380.0,8962000.0,5546440.0,0.0,13780880.0,8830000.0,5444440.0,0.0,0.0,0.0
12711,와이엠티(주),251370,Dec-18,15336440.0,8330000.0,9320940.0,0.0,12336440.0,8330000.0,5944440.0,0.0,0.0,0.0
12712,와이엠티(주),251370,Dec-19,7630000.0,8830000.0,18006440.0,0.0,9130000.0,8830000.0,11706440.0,0.0,0.0,0.0
12713,와토스코리아(주),79000,Dec-11,,,,,0.0,0.0,0.0,0.0,0.0,
12714,와토스코리아(주),79000,Dec-12,,,,,0.0,0.0,0.0,0.0,0.0,
12715,와토스코리아(주),79000,Dec-13,,,,,0.0,0.0,0.0,0.0,0.0,
12716,와토스코리아(주),79000,Dec-14,,,,,0.0,0.0,0.0,0.0,0.0,
12717,와토스코리아(주),79000,Dec-15,,,,,0.0,0.0,0.0,0.0,0.0,
12718,와토스코리아(주),79000,Dec-16,,,,,0.0,0.0,0.0,0.0,0.0,
12719,와토스코리아(주),79000,Dec-17,,,,,0.0,0.0,0.0,0.0,0.0,
12720,와토스코리아(주),79000,Dec-18,,,,,0.0,0.0,0.0,0.0,0.0,
12721,와토스코리아(주),79000,Dec-19,,,,,0.0,0.0,0.0,0.0,0.0,
12722,우리바이오(주),82850,Dec-11,44442446.0,28786405.0,24647556.0,0.0,0.0,0.0,4444420.0,0.0,0.0,0.0
12723,우리바이오(주),82850,Dec-12,18750914.0,48180947.0,52117633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12724,우리바이오(주),82850,Dec-13,43027801.0,88537437.0,16297240.0,0.0,23261550.0,0.0,3497240.0,0.0,0.0,0.0
12725,우리바이오(주),82850,Dec-14,46625643.0,53303292.0,34350522.0,0.0,32554310.0,957790.0,14437240.0,0.0,0.0,0.0
12726,우리바이오(주),82850,Dec-15,47137857.0,125487674.0,24022609.0,0.0,21366667.0,2000000.0,12440977.0,0.0,0.0,0.0
12727,우리바이오(주),82850,Dec-16,47533333.0,113253836.0,24371459.0,0.0,9800000.0,3191607.0,11566667.0,0.0,0.0,0.0
12728,우리바이오(주),82850,Dec-17,1375000.0,94704674.0,39458988.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0
12729,우리바이오(주),82850,Dec-18,22300000.0,98699914.0,23399669.0,0.0,0.0,5000000.0,6956885.0,0.0,0.0,0.0
12730,우리바이오(주),82850,Dec-19,7557744.0,83337874.0,24717239.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0
12731,우리산업(주),215360,Dec-15,11233324.0,49660000.0,7511944.0,0.0,11233324.0,49660000.0,7511944.0,0.0,0.0,0.0
12732,우리산업(주),215360,Dec-16,8759216.0,44842500.0,7926480.0,0.0,8759216.0,44842500.0,7926480.0,0.0,0.0,0.0
12733,우리산업(주),215360,Dec-17,7277775.0,49435875.0,4544441.0,0.0,5402775.0,49435875.0,4419441.0,0.0,0.0,0.0
12734,우리산업(주),215360,Dec-18,2608333.0,54712440.0,4669441.0,0.0,1233333.0,54712440.0,4169441.0,0.0,0.0,0.0
12735,우리산업(주),215360,Dec-19,3750000.0,46676870.0,3358333.0,0.0,2875000.0,46676870.0,2858333.0,0.0,0.0,0.0
12736,우리산업홀딩스(주),72470,Dec-11,3095125.0,58027812.0,1251000.0,0.0,2574565.0,55854203.0,1251000.0,0.0,0.0,0.0
12737,우리산업홀딩스(주),72470,Dec-12,6504367.0,51201483.0,1560686.0,0.0,6337667.0,50126045.0,1518722.0,0.0,0.0,0.0
12738,우리산업홀딩스(주),72470,Dec-13,11424778.0,52473323.0,2624339.0,0.0,11307065.0,45784830.0,2624339.0,0.0,0.0,0.0
12739,우리산업홀딩스(주),72470,Dec-14,21744777.0,55170215.0,7123672.0,0.0,21695258.0,49443983.0,7083544.0,0.0,0.0,0.0
12740,우리산업홀딩스(주),72470,Dec-15,14990171.0,55259506.0,12550960.0,0.0,3749950.0,0.0,5000040.0,0.0,0.0,0.0
12741,우리산업홀딩스(주),72470,Dec-16,10525962.0,52001881.0,11693157.0,0.0,0.0,0.0,3749950.0,0.0,0.0,0.0
12742,우리산업홀딩스(주),72470,Dec-17,8801804.0,58058042.0,4544441.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0
12743,우리산업홀딩스(주),72470,Dec-18,4207640.0,64347491.0,4669441.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0
12744,우리산업홀딩스(주),72470,Dec-19,3750000.0,56539519.0,4222927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12745,우리손에프앤지농업회사법인(주),73560,Dec-16,28655853.0,43360589.0,12053513.0,0.0,5573870.0,14646000.0,3307614.0,0.0,0.0,0.0
12746,우리손에프앤지농업회사법인(주),73560,Dec-17,22982610.0,39606194.0,17765880.0,0.0,3646443.0,17946000.0,4213560.0,0.0,0.0,0.0
12747,우리손에프앤지농업회사법인(주),73560,Dec-18,32245108.0,68031732.0,31637552.0,0.0,2550153.0,25400000.0,5416382.0,0.0,0.0,0.0
12748,우리손에프앤지농업회사법인(주),73560,Dec-19,21271974.0,80495274.0,42358240.0,0.0,2610360.0,32800000.0,3986150.0,0.0,0.0,0.0
12749,우리엔터프라이즈(주),37400,Dec-11,500000.0,7845500.0,0.0,0.0,0.0,7835500.0,0.0,0.0,0.0,0.0
12750,우리엔터프라이즈(주),37400,Dec-12,500000.0,4845500.0,0.0,0.0,0.0,4835500.0,0.0,0.0,0.0,0.0
12751,우리엔터프라이즈(주),37400,Dec-13,43327801.0,94382937.0,16297240.0,0.0,0.0,5835500.0,0.0,0.0,0.0,0.0
12752,우리엔터프라이즈(주),37400,Dec-14,49625643.0,58148792.0,34350522.0,0.0,3000000.0,4835500.0,0.0,0.0,0.0,0.0
12753,우리엔터프라이즈(주),37400,Dec-15,50137857.0,132787674.0,24022609.0,0.0,3000000.0,7300000.0,0.0,0.0,0.0,0.0
12754,우리엔터프라이즈(주),37400,Dec-16,47533333.0,122553836.0,27371459.0,0.0,0.0,9300000.0,3000000.0,0.0,0.0,0.0
12755,우리엔터프라이즈(주),37400,Dec-17,4375000.0,104504674.0,39458988.0,0.0,3000000.0,0.0,9800000.0,0.0,0.0,0.0
12756,우리엔터프라이즈(주),37400,Dec-18,25300000.0,106999914.0,19399512.0,0.0,3000000.0,0.0,8300000.0,0.0,0.0,0.0
12757,우리엔터프라이즈(주),37400,Dec-19,7557744.0,91837874.0,27717239.0,0.0,0.0,0.0,11500000.0,0.0,0.0,0.0
12758,우리이앤엘(주),153490,Dec-13,15921140.0,46698260.0,12800000.0,0.0,0.0,27777120.0,12800000.0,0.0,0.0,0.0
12759,우리이앤엘(주),153490,Dec-14,12100000.0,32256702.0,16228506.0,0.0,12100000.0,23847200.0,0.0,0.0,0.0,0.0
12760,우리이앤엘(주),153490,Dec-15,625000.0,51585188.0,9600000.0,0.0,625000.0,28323589.0,9600000.0,0.0,0.0,0.0
12761,우리이앤엘(주),153490,Dec-16,3900000.0,44036019.0,625000.0,0.0,3900000.0,25968021.0,625000.0,0.0,0.0,0.0
12762,우리이앤엘(주),153490,Dec-17,0.0,29788324.0,3900000.0,0.0,0.0,19671360.0,3900000.0,0.0,0.0,0.0
12763,우리이앤엘(주),153490,Dec-18,2500000.0,15578946.0,0.0,0.0,2500000.0,12373000.0,0.0,0.0,0.0,0.0
12764,우리이앤엘(주),153490,Dec-19,0.0,10000000.0,2500000.0,0.0,0.0,10000000.0,2500000.0,0.0,0.0,0.0
12765,우림피티에스(주),101170,Dec-11,1800000.0,0.0,2643037.0,0.0,1800000.0,0.0,2643037.0,0.0,0.0,0.0
12766,우림피티에스(주),101170,Dec-12,1550000.0,0.0,250000.0,0.0,1550000.0,0.0,250000.0,0.0,0.0,0.0
12767,우림피티에스(주),101170,Dec-13,616667.0,0.0,933333.0,0.0,616667.0,0.0,933333.0,0.0,0.0,0.0
12768,우림피티에스(주),101170,Dec-14,,,,,0.0,0.0,2468209.0,0.0,0.0,
12769,우림피티에스(주),101170,Dec-15,,,,,0.0,0.0,0.0,0.0,0.0,
12770,우림피티에스(주),101170,Dec-16,,,,,0.0,0.0,0.0,0.0,0.0,
12771,우림피티에스(주),101170,Dec-17,,,,,0.0,1900000.0,0.0,0.0,0.0,
12772,우림피티에스(주),101170,Dec-18,,,,,0.0,0.0,0.0,0.0,0.0,
12773,우림피티에스(주),101170,Dec-19,,,,,0.0,30000.0,0.0,0.0,0.0,
12774,우수AMS(주),66590,Dec-11,3854120.0,26967715.0,3404140.0,0.0,3854120.0,16684200.0,3404140.0,0.0,0.0,0.0
12775,우수AMS(주),66590,Dec-12,3562480.0,25000433.0,3416640.0,0.0,3562480.0,14400000.0,3416640.0,0.0,0.0,0.0
12776,우수AMS(주),66590,Dec-13,9062500.0,18134637.0,2124980.0,0.0,9062500.0,10800000.0,2124980.0,0.0,0.0,0.0
12777,우수AMS(주),66590,Dec-14,0.0,12144133.0,12014968.0,0.0,0.0,6400000.0,12014968.0,0.0,0.0,0.0
12778,우수AMS(주),66590,Dec-15,2000000.0,49624674.0,0.0,0.0,2000000.0,45529000.0,0.0,0.0,0.0,0.0
12779,우수AMS(주),66590,Dec-16,10000000.0,29581930.0,0.0,0.0,10000000.0,18150000.0,0.0,0.0,0.0,0.0
12780,우수AMS(주),66590,Dec-17,9500000.0,30730441.0,500000.0,0.0,9500000.0,20900000.0,500000.0,0.0,0.0,0.0
12781,우수AMS(주),66590,Dec-18,7500000.0,43488204.0,2000000.0,0.0,7500000.0,35930000.0,2000000.0,0.0,0.0,0.0
12782,우수AMS(주),66590,Dec-19,11932769.0,31038508.0,2000000.0,0.0,6900000.0,21450000.0,2000000.0,0.0,0.0,0.0
12783,우원개발(주),46940,Dec-11,0.0,24806149.0,0.0,0.0,0.0,16868610.0,0.0,0.0,0.0,0.0
12784,우원개발(주),46940,Dec-12,1100000.0,25568058.0,0.0,0.0,0.0,20973912.0,0.0,0.0,0.0,0.0
12785,우원개발(주),46940,Dec-13,0.0,23266993.0,200000.0,0.0,0.0,21609119.0,0.0,0.0,0.0,0.0
12786,우원개발(주),46940,Dec-14,0.0,17516374.0,200000.0,0.0,0.0,16412500.0,0.0,0.0,0.0,0.0
12787,우원개발(주),46940,Dec-15,0.0,636544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12788,우원개발(주),46940,Dec-16,200000.0,4384544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12789,우원개발(주),46940,Dec-17,43808553.0,7644544.0,0.0,0.0,15000000.0,4000000.0,0.0,0.0,0.0,0.0
12790,우원개발(주),46940,Dec-18,15000000.0,6754544.0,0.0,0.0,15000000.0,4000000.0,0.0,0.0,0.0,0.0
12791,우원개발(주),46940,Dec-19,0.0,44623144.0,8000000.0,0.0,0.0,4000000.0,8000000.0,0.0,0.0,0.0
12792,우진비앤지(주),18620,Dec-11,,,,,732500.0,2800000.0,1282800.0,0.0,0.0,
12793,우진비앤지(주),18620,Dec-12,,,,,364500.0,3300000.0,293000.0,0.0,0.0,
12794,우진비앤지(주),18620,Dec-13,,,,,71500.0,4369794.0,293000.0,0.0,0.0,
12795,우진비앤지(주),18620,Dec-14,,,,,1500000.0,2860000.0,71500.0,0.0,0.0,
12796,우진비앤지(주),18620,Dec-15,,,,,11849980.0,5151000.0,166680.0,0.0,0.0,
12797,우진비앤지(주),18620,Dec-16,,,,,12783300.0,5710000.0,166680.0,0.0,0.0,
12798,우진비앤지(주),18620,Dec-17,,,,,11200000.0,10596958.0,1583300.0,0.0,0.0,
12799,우진비앤지(주),18620,Dec-18,10399940.0,13607838.0,800060.0,0.0,0.0,12107838.0,0.0,0.0,0.0,0.0
12800,우진비앤지(주),18620,Dec-19,29150.0,4544000.0,10600.0,0.0,0.0,3000000.0,1467566.0,0.0,0.0,0.0
12801,원텍(주),336570,Dec-19,,,,,,,,,,
12802,원풍물산(주),8290,Dec-11,,,,,1873953.0,18016984.0,0.0,0.0,0.0,
12803,원풍물산(주),8290,Dec-12,,,,,873200.0,18566237.0,982468.0,0.0,0.0,
12804,원풍물산(주),8290,Dec-13,1053863.0,17873729.0,1740837.0,0.0,778800.0,17400868.0,1669400.0,0.0,0.0,0.0
12805,원풍물산(주),8290,Dec-14,512250.0,16916911.0,596175.0,0.0,220500.0,16467022.0,498300.0,0.0,0.0,0.0
12806,원풍물산(주),8290,Dec-15,,,,,0.0,1756768.0,7422175.0,0.0,0.0,
12807,원풍물산(주),8290,Dec-16,,,,,0.0,2119518.0,7662694.0,0.0,0.0,
12808,원풍물산(주),8290,Dec-17,,,,,0.0,5542972.0,0.0,0.0,0.0,
12809,원풍물산(주),8290,Dec-18,,,,,1000000.0,2202956.0,0.0,0.0,0.0,
12810,원풍물산(주),8290,Dec-19,,,,,0.0,6887272.0,1000000.0,0.0,0.0,
12811,웰바이오텍(주),10600,Dec-11,3678120.0,7812037.0,1580832.0,0.0,3678120.0,4100000.0,1580832.0,0.0,0.0,0.0
12812,웰바이오텍(주),10600,Dec-12,2697288.0,6932961.0,980832.0,0.0,2697288.0,3280000.0,980832.0,0.0,0.0,0.0
12813,웰바이오텍(주),10600,Dec-13,0.0,8694725.0,0.0,0.0,0.0,3638055.0,0.0,0.0,0.0,0.0
12814,웰바이오텍(주),10600,Dec-14,650000.0,17004295.0,0.0,0.0,0.0,11451603.0,0.0,0.0,0.0,0.0
12815,웰바이오텍(주),10600,Dec-15,650000.0,14938637.0,0.0,0.0,0.0,10342843.0,0.0,0.0,0.0,0.0
12816,웰바이오텍(주),10600,Dec-16,0.0,18063976.0,650000.0,0.0,0.0,12609308.0,0.0,0.0,0.0,0.0
12817,웰바이오텍(주),10600,Dec-17,0.0,16404828.0,34087459.0,0.0,0.0,10912440.0,34087459.0,0.0,0.0,0.0
12818,웰바이오텍(주),10600,Dec-18,99960.0,2384062.0,21831703.0,0.0,0.0,0.0,21765063.0,0.0,0.0,0.0
12819,웰바이오텍(주),10600,Dec-19,123320.0,1595404.0,576640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12820,웹케시(주),53580,Dec-19,,,,,0.0,0.0,0.0,0.0,0.0,
12821,위즈코프(주),38620,Dec-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12822,위즈코프(주),38620,Dec-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12823,위즈코프(주),38620,Dec-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12824,위즈코프(주),38620,Dec-14,0.0,0.0,4823235.0,0.0,0.0,0.0,4823235.0,0.0,0.0,0.0
12825,위즈코프(주),38620,Dec-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12826,위즈코프(주),38620,Dec-16,169940.0,2376070.0,267000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12827,위즈코프(주),38620,Dec-17,59980.0,2245000.0,109960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12828,위즈코프(주),38620,Dec-18,0.0,1537500.0,59980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12829,위즈코프(주),38620,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12830,윈텍(주),320000,Dec-19,,,,,,,,,,
12831,윙입푸드홀딩스,900340,Dec-18,1540873.0,1627600.0,72404.0,0.0,,,,,,0.0
12832,윙입푸드홀딩스,900340,Dec-19,923396.0,1657400.0,645690.0,0.0,,,,,,0.0
12833,유네코(주),64510,Dec-18,9835000.0,16032829.0,2597500.0,0.0,7800000.0,15035829.0,2500000.0,0.0,0.0,0.0
12834,유네코(주),64510,Dec-19,7425000.0,12273334.0,3910000.0,0.0,6300000.0,11606334.0,3000000.0,0.0,0.0,0.0
12835,유니셈(주),36200,Dec-11,0.0,22549698.0,0.0,0.0,0.0,22539120.0,0.0,0.0,0.0,0.0
12836,유니셈(주),36200,Dec-12,0.0,18742660.0,0.0,0.0,0.0,18742660.0,0.0,0.0,0.0,0.0
12837,유니셈(주),36200,Dec-13,2000000.0,21600000.0,0.0,0.0,2000000.0,21600000.0,0.0,0.0,0.0,0.0
