,회사명,거래소코드,회계년도,부가가치(IFRS연결),인건비(IFRS연결),부가가치(IFRS개별),인건비(IFRS개별),노동소득분배율(개별),노동소득분배율(연결)
5747,(주)이노션,214320,Dec-18,394132.42,268872.04,116320.0,75544.21,0.00649451599037139,0.0068218706799100665
5748,(주)이노션,214320,Dec-19,437616.89,296895.39,104056.42,76261.6,0.00732887024174001,0.00678436771487499
5749,(주)이노와이어리스,73490,Dec-11,28919.88,9577.8,17915.34,3817.38,0.0021307884751280187,0.003311839468213561
5750,(주)이노와이어리스,73490,Dec-12,21569.52,10114.46,14713.25,4317.31,0.002934300715341614,0.004689237405375734
5751,(주)이노와이어리스,73490,Dec-13,29699.23,21934.77,16187.1,14966.57,0.009245986001198485,0.007385635923894324
5752,(주)이노와이어리스,73490,Dec-14,29511.29,21908.86,21006.4,15237.76,0.007253865488612995,0.0074238909922270425
5753,(주)이노와이어리스,73490,Dec-15,24705.66,22774.41,17626.86,16445.73,0.009329926033337758,0.009218296536097396
5754,(주)이노와이어리스,73490,Dec-16,24318.84,23504.46,16452.78,16629.21,0.010107234157388598,0.00966512382991952
5755,(주)이노와이어리스,73490,Dec-17,28582.68,24014.04,20763.2,14414.75,0.0069424510672728675,0.008401605447774666
5756,(주)이노와이어리스,73490,Dec-18,31003.87,25020.96,10624.35,13341.33,0.012557314094509312,0.008070269937269121
5757,(주)이노와이어리스,73490,Dec-19,52448.6,31846.54,30862.93,19874.5,0.0064396024615938924,0.006071952349538405
5758,(주)이노인스트루먼트,215790,Dec-15,,,,,,
5759,(주)이노인스트루먼트,215790,Dec-16,,,,,,
5760,(주)이노인스트루먼트,215790,Dec-17,26695.43,18522.38,8866.51,3819.16,0.004307399416455854,0.006938408559067976
5761,(주)이노인스트루먼트,215790,Dec-18,20870.46,19945.57,1263.62,4279.92,0.03387030911191656,0.009556842542042676
5762,(주)이노인스트루먼트,215790,Dec-19,722.02,17371.53,-19131.09,3244.61,-0.001695988048772966,0.2405962438713609
5763,(주)이노테라피,246960,Dec-19,-2081.62,1718.42,-2402.22,1423.49,-0.005925727035825196,-0.008255205080658334
5764,(주)이녹스,88390,Dec-11,30072.42,12005.32,29988.24,11905.65,0.003970106281662411,0.003992136316265867
5765,(주)이녹스,88390,Dec-12,39947.98,15286.5,39775.24,15244.28,0.003832605409797653,0.003826601495244565
5766,(주)이녹스,88390,Dec-13,63353.23,19638.83,63500.08,19638.83,0.003092725237511512,0.0030998940385517835
5767,(주)이녹스,88390,Dec-14,49914.26,20863.68,49548.5,20863.68,0.004210759155171196,0.00417990369886281
5768,(주)이녹스,88390,Dec-15,59987.97,33651.61,50029.73,20828.33,0.004163190566888928,0.005609726416813238
5769,(주)이녹스,88390,Dec-16,55483.89,33642.72,44405.32,23440.85,0.005278838211277387,0.006063511408446669
5770,(주)이녹스,88390,Dec-17,30541.7,20551.34,26945.16,13130.57,0.004873071824401859,0.006728944361315841
5771,(주)이녹스,88390,Dec-18,-16174.44,9537.15,-25123.19,1398.46,-0.0005566410953386095,-0.0058964328904122796
5772,(주)이녹스,88390,Dec-19,-2067.83,8460.51,-2040.24,1738.89,-0.008522967886131045,-0.04091492047218582
5773,(주)이녹스첨단소재,272290,Dec-17,,,,,,
5774,(주)이녹스첨단소재,272290,Dec-18,83933.95,34564.11,83766.85,34344.1,0.00409996317158876,0.004118013032866915
5775,(주)이녹스첨단소재,272290,Dec-19,105343.82,43205.5,106887.52,41652.94,0.0038968946047209254,0.004101379653785101
5776,(주)이라이콤,41520,Dec-11,76363.08,38643.53,45165.08,8086.69,0.0017904739679416044,0.005060499131255575
5777,(주)이라이콤,41520,Dec-12,88381.34,36701.34,47247.66,10660.18,0.0022562344886498083,0.004152611852230346
5778,(주)이라이콤,41520,Dec-13,105610.55,44936.61,69056.16,13448.14,0.001947420765938911,0.004254935704813581
5779,(주)이라이콤,41520,Dec-14,114493.97,54075.51,70378.77,16306.39,0.002316947283960774,0.004723000696019188
5780,(주)이라이콤,41520,Dec-15,117501.52,58057.42,40453.43,17202.99,0.004252541749859035,0.004940993103748785
5781,(주)이라이콤,41520,Dec-16,52880.87,38472.52,26874.8,13688.37,0.005093384881003766,0.007275319033139961
5782,(주)이라이콤,41520,Dec-17,34260.44,39132.04,3540.81,11361.8,0.032088138024915204,0.01142193153386238
5783,(주)이라이콤,41520,Dec-18,54582.01,37973.12,17461.8,9639.1,0.00552010674729982,0.006957076150182084
5784,(주)이라이콤,41520,Dec-19,43763.57,37659.88,7024.62,10147.37,0.014445436194413365,0.008605303452163522
5785,(주)이랜시스,264850,Dec-17,,,,,,
5786,(주)이랜시스,264850,Dec-18,,,,,,
5787,(주)이랜시스,264850,Dec-19,11296.74,8422.94,7981.41,6037.82,0.007564853829085337,0.007456080249700356
5788,(주)이랜텍,54210,Dec-11,32921.05,14005.51,18592.66,10054.99,0.0054080427437494145,0.004254271962771539
5789,(주)이랜텍,54210,Dec-12,45766.32,17693.03,23021.08,10224.73,0.004441464084221939,0.0038659498950319796
5790,(주)이랜텍,54210,Dec-13,95959.77,55076.18,26978.08,10995.38,0.0040756718046651205,0.005739507295609399
5791,(주)이랜텍,54210,Dec-14,88418.94,57934.55,22186.88,13662.09,0.006157733759771541,0.0065522782788393534
5792,(주)이랜텍,54210,Dec-15,87436.96,49646.48,27484.32,13817.88,0.005027550254108524,0.005677974165616005
5793,(주)이랜텍,54210,Dec-16,90706.85,52495.35,20214.03,12534.59,0.006200935686748264,0.005787363357894139
5794,(주)이랜텍,54210,Dec-17,87164.22,68122.91,7369.03,12951.4,0.017575447514801813,0.007815467172195197
5795,(주)이랜텍,54210,Dec-18,83028.52,68061.89,9825.14,10710.55,0.010901167820509428,0.008197410961920072
5796,(주)이랜텍,54210,Dec-19,132318.13,77127.53,-4584.44,11960.23,-0.026088748025931197,0.005828946494331503
5797,(주)이루온,65440,Dec-11,12998.87,10500.75,8345.75,6436.61,0.007712440463709073,0.008078202182189683
5798,(주)이루온,65440,Dec-12,6751.88,9702.65,1062.47,5863.13,0.05518395813528853,0.014370293903327665
5799,(주)이루온,65440,Dec-13,12762.63,10317.08,5396.57,5319.81,0.009857761504066472,0.008083819714275192
5800,(주)이루온,65440,Dec-14,6755.66,10770.33,99.85,5329.98,0.5337986980470706,0.01594267621520325
5801,(주)이루온,65440,Dec-15,15239.64,12905.72,8389.12,7113.5,0.008479435268538296,0.008468520253759274
5802,(주)이루온,65440,Dec-16,14541.67,13264.01,6356.46,7544.61,0.011869200781567097,0.009121380144096242
5803,(주)이루온,65440,Dec-17,10194.66,10359.24,3517.7,4733.09,0.013455070074196208,0.010161437458434121
5804,(주)이루온,65440,Dec-18,12166.68,10161.51,4760.39,3648.68,0.007664666130296046,0.008351916874611644
5805,(주)이루온,65440,Dec-19,11644.71,10210.56,6048.11,3898.36,0.006445583827013729,0.008768410720404372
5806,(주)이마트,139480,Dec-11,,,,,,
5807,(주)이마트,139480,Dec-12,1929657.55,716957.0,1461804.66,558584.0,0.003821194550029687,0.0037154623627389223
5808,(주)이마트,139480,Dec-13,2288373.69,988239.0,1841943.18,752103.0,0.004083204130107857,0.00431852107161746
5809,(주)이마트,139480,Dec-14,2305849.55,1146750.0,1778560.64,862386.0,0.0048487860385800505,0.004973221258082515
5810,(주)이마트,139480,Dec-15,2689097.28,1228847.0,2111670.22,913593.0,0.004326399981148571,0.00456973799028944
5811,(주)이마트,139480,Dec-16,2670064.93,1355149.0,1943304.01,979315.0,0.005039432816278704,0.005075340995546501
5812,(주)이마트,139480,Dec-17,3097289.82,1440918.0,2257465.74,1041687.0,0.004614408899069272,0.0046521897650507885
5813,(주)이마트,139480,Dec-18,3048540.35,1581688.0,2112068.37,1104027.0,0.005227231351416905,0.005188345301055307
5814,(주)이마트,139480,Dec-19,3161805.6,1836193.0,1983852.32,1088586.0,0.005487233041620759,0.005807419026647305
5815,(주)이미지스테크놀로지,115610,Dec-11,,,3973.48,2073.49,0.005218322478029334,
5816,(주)이미지스테크놀로지,115610,Dec-12,,,3234.35,3185.98,0.009850449085596798,
5817,(주)이미지스테크놀로지,115610,Dec-13,5650.49,2997.78,4510.49,2426.08,0.005378750424011582,0.0053053452001507835
5818,(주)이미지스테크놀로지,115610,Dec-14,6065.34,2850.43,5081.62,2098.04,0.004128683372625265,0.004699538690328984
5819,(주)이미지스테크놀로지,115610,Dec-15,5732.27,2514.5,5203.85,1922.03,0.0036934769449542162,0.004386569369551678
5820,(주)이미지스테크놀로지,115610,Dec-16,3781.35,2404.66,3966.57,2018.81,0.005089561006108552,0.0063592632260965
5821,(주)이미지스테크놀로지,115610,Dec-17,-980.57,2796.28,-3459.05,2353.27,-0.006803226319365144,-0.028516883037417014
5822,(주)이미지스테크놀로지,115610,Dec-18,-1705.34,1984.7,-5473.12,1382.14,-0.0025253237641418426,-0.011638148404423752
5823,(주)이미지스테크놀로지,115610,Dec-19,-2954.87,2270.23,-5222.02,1797.72,-0.0034425758614482515,-0.007683011435359255
5824,(주)이브이수성,84180,Dec-11,,,9254.17,2546.44,0.0027516676265942814,
5825,(주)이브이수성,84180,Dec-12,,,6191.7,2734.08,0.004415717815785649,
5826,(주)이브이수성,84180,Dec-13,,,7085.88,3376.39,0.004764955093792161,
5827,(주)이브이수성,84180,Dec-14,,,7149.84,3292.35,0.0046047883589003386,
5828,(주)이브이수성,84180,Dec-15,,,7045.38,3339.52,0.004740014023374183,
5829,(주)이브이수성,84180,Dec-16,,,6756.55,3392.0,0.005020313621596821,
5830,(주)이브이수성,84180,Dec-17,-17406.18,4008.09,-17400.21,4008.09,-0.0023034721994734547,-0.0023026821508222942
5831,(주)이브이수성,84180,Dec-18,-4486.75,5237.54,-6700.26,3666.96,-0.0054728622471366785,-0.011673349306290744
5832,(주)이브이수성,84180,Dec-19,2249.97,3379.8,-14.56,3196.75,-2.1955700549450547,0.015021533620448276
5833,(주)이브이첨단소재,131400,Dec-11,20212.15,8272.54,19285.75,8003.67,0.004150043425845508,0.004092855040161487
5834,(주)이브이첨단소재,131400,Dec-12,12614.7,8788.89,11504.2,8518.34,0.007404547904243668,0.006967181145806083
5835,(주)이브이첨단소재,131400,Dec-13,16364.91,11622.25,13460.08,9275.93,0.006891437495170905,0.007101933343965839
5836,(주)이브이첨단소재,131400,Dec-14,9428.7,10446.4,7813.3,8637.29,0.011054599209040995,0.011079364069277842
5837,(주)이브이첨단소재,131400,Dec-15,1695.35,9910.58,-498.51,7758.19,-0.15562757015907402,0.05845742766980269
5838,(주)이브이첨단소재,131400,Dec-16,9041.82,10033.29,6360.04,7807.03,0.012275127200457859,0.01109653808635872
5839,(주)이브이첨단소재,131400,Dec-17,17300.21,11255.02,13694.76,9159.9,0.006688616667981037,0.006505712936432564
5840,(주)이브이첨단소재,131400,Dec-18,17695.48,11136.61,14191.65,9251.43,0.00651892486074558,0.00629347720434823
5841,(주)이브이첨단소재,131400,Dec-19,14552.71,9341.44,10313.43,7719.87,0.007485259511142268,0.00641903810355597
5842,(주)이상네트웍스,80010,Dec-11,7647.61,3466.0,7693.08,3466.0,0.004505347663094625,0.004532134876124698
5843,(주)이상네트웍스,80010,Dec-12,8486.98,4703.95,6643.36,3210.11,0.004832057874328654,0.0055425487040148555
5844,(주)이상네트웍스,80010,Dec-13,7606.83,4573.3,7270.52,3842.61,0.005285192806016626,0.006012097023332979
5845,(주)이상네트웍스,80010,Dec-14,8404.15,4458.21,8375.94,4161.89,0.004968863196250213,0.005304772047143375
5846,(주)이상네트웍스,80010,Dec-15,9752.38,5073.02,7589.66,4142.71,0.005458360453564455,0.005201827656428483
5847,(주)이상네트웍스,80010,Dec-16,16344.11,5313.92,11640.63,4470.16,0.0038401358002101258,0.003251275230036998
5848,(주)이상네트웍스,80010,Dec-17,21915.43,7164.94,14635.3,5214.44,0.0035629197898232354,0.003269358620843853
5849,(주)이상네트웍스,80010,Dec-18,22082.88,7882.31,13792.26,5239.21,0.0037986595380307504,0.00356942119868423
5850,(주)이상네트웍스,80010,Dec-19,30055.69,8788.62,6731.53,3939.91,0.0058529190243525615,0.0029241118736585323
5851,(주)이수앱지스,86890,Dec-11,,,-1948.48,2642.86,-0.013563700936114306,
5852,(주)이수앱지스,86890,Dec-12,,,61.94,4127.25,0.6663303196641912,
5853,(주)이수앱지스,86890,Dec-13,,,264.02,4399.41,0.16663169456859328,
5854,(주)이수앱지스,86890,Dec-14,,,-1549.06,4474.55,-0.028885582224058463,
5855,(주)이수앱지스,86890,Dec-15,,,-1156.34,4110.08,-0.035543871179756825,
5856,(주)이수앱지스,86890,Dec-16,,,3152.71,4081.14,0.01294486330807464,
5857,(주)이수앱지스,86890,Dec-17,,,707.66,5670.12,0.08012491874629059,
5858,(주)이수앱지스,86890,Dec-18,,,-3266.45,6521.17,-0.019964089454912827,
5859,(주)이수앱지스,86890,Dec-19,,,-4603.53,7732.85,-0.016797653105334386,
5860,(주)이수페타시스,7660,Dec-11,103233.44,68014.33,71372.53,42048.82,0.005891457119426759,0.0065884010064955695
5861,(주)이수페타시스,7660,Dec-12,122719.56,73709.15,75393.97,45332.8,0.006012788555901752,0.006006308203842973
5862,(주)이수페타시스,7660,Dec-13,148304.19,83825.77,95237.46,51866.27,0.005445994674784481,0.005652286021049034
5863,(주)이수페타시스,7660,Dec-14,152809.89,86049.63,103044.66,53011.89,0.005144554797890545,0.005631155810661207
5864,(주)이수페타시스,7660,Dec-15,149718.05,90492.49,109335.43,57002.88,0.0052135780688839835,0.006044193736159402
5865,(주)이수페타시스,7660,Dec-16,153865.49,102339.89,109796.57,59420.26,0.005411850297327139,0.006651256886778185
5866,(주)이수페타시스,7660,Dec-17,134085.2,106654.28,72743.13,60149.82,0.008268797342099522,0.007954217169381855
5867,(주)이수페타시스,7660,Dec-18,171065.02,120461.34,95847.32,68298.41,0.007125750620883297,0.007041845258604009
5868,(주)이수페타시스,7660,Dec-19,103404.19,122394.27,44026.64,69517.37,0.015789842240970464,0.01183649037819454
5869,(주)이수화학,5950,Dec-11,143742.05,53687.0,83620.39,30844.62,0.003688648187361958,0.0037349543853033964
5870,(주)이수화학,5950,Dec-12,124320.41,51008.87,97176.25,34558.26,0.003556245481792105,0.004103016552149402
5871,(주)이수화학,5950,Dec-13,50537.24,68772.73,80649.51,36370.13,0.004509652941474784,0.013608327245413481
5872,(주)이수화학,5950,Dec-14,19697.32,68291.5,56445.67,35878.79,0.006356340530637691,0.034670452630103994
5873,(주)이수화학,5950,Dec-15,56815.32,66896.05,56672.52,40161.63,0.007086614464999968,0.011774297847834
5874,(주)이수화학,5950,Dec-16,119677.41,73591.1,79118.84,40609.39,0.00513270796184575,0.006149122044001454
5875,(주)이수화학,5950,Dec-17,112594.18,81236.99,66910.35,43673.98,0.006527238312159478,0.007215025678947172
5876,(주)이수화학,5950,Dec-18,118183.05,79035.25,102147.03,43308.96,0.004239864830137499,0.006687528372300427
5877,(주)이수화학,5950,Dec-19,111906.72,83676.68,75721.99,44988.22,0.005941235828588234,0.007477359715305747
5878,(주)이스타코,15020,Dec-11,,,933.85,1633.42,0.01749124591743856,
5879,(주)이스타코,15020,Dec-12,1443.28,2646.59,969.02,1655.07,0.01707983323357619,0.018337328862036473
5880,(주)이스타코,15020,Dec-13,27489.98,4001.07,27966.02,2541.16,0.0009086598665094281,0.0014554648639249646
5881,(주)이스타코,15020,Dec-14,4630.08,6177.66,1513.38,3042.21,0.020102089362883085,0.013342447646692929
5882,(주)이스타코,15020,Dec-15,9570.41,6320.19,5992.85,2712.99,0.004527044728301225,0.006603886353876166
5883,(주)이스타코,15020,Dec-16,-8.77,6167.8,-2375.61,2717.99,-0.01144122983149591,-7.032839224629418
5884,(주)이스타코,15020,Dec-17,7473.87,6075.8,5536.42,2699.41,0.0048757319712016065,0.008129389459543718
5885,(주)이스타코,15020,Dec-18,5741.6,6154.04,-1101.56,2796.29,-0.025384817894622172,0.01071833635223631
5886,(주)이스타코,15020,Dec-19,,,14780.87,2844.72,0.001924595778191676,
5887,(주)이스트소프트,47560,Dec-11,29992.04,18518.33,31672.69,14849.04,0.0046882787663441285,0.006174414944765345
5888,(주)이스트소프트,47560,Dec-12,18084.1,22662.61,17822.01,16835.2,0.009446297022614174,0.012531787592415439
5889,(주)이스트소프트,47560,Dec-13,24005.74,24186.12,15551.06,16515.87,0.010620414299732622,0.010075140362263358
5890,(주)이스트소프트,47560,Dec-14,26819.92,24598.07,17278.78,14845.58,0.00859179872653046,0.009171567252997026
5891,(주)이스트소프트,47560,Dec-15,28745.25,26911.74,15379.15,13074.47,0.008501425631455574,0.009362152007723015
5892,(주)이스트소프트,47560,Dec-16,33948.68,31750.76,10552.81,13077.31,0.012392253816755915,0.009352575711338408
5893,(주)이스트소프트,47560,Dec-17,29188.32,28525.14,10028.19,8936.67,0.00891154834521484,0.00977279267871532
5894,(주)이스트소프트,47560,Dec-18,42041.09,36257.07,10817.47,9054.82,0.008370552448955255,0.008624198373543597
5895,(주)이스트소프트,47560,Dec-19,28743.65,40564.3,9278.8,10276.66,0.011075419235245939,0.014112438747340719
5896,(주)이아이디,93230,Dec-11,-10726.22,13089.19,-15671.85,9499.95,-0.006061792321902009,-0.012202984835291465
5897,(주)이아이디,93230,Dec-12,-8185.43,5687.51,-25170.59,5437.14,-0.00216011623088692,-0.0069483338077535334
5898,(주)이아이디,93230,Dec-13,,,-11821.91,2514.66,-0.002127118206787228,
5899,(주)이아이디,93230,Dec-14,-17305.88,2640.8,-16701.54,2578.62,-0.0015439414568955915,-0.0015259553400347166
5900,(주)이아이디,93230,Dec-15,3369.11,2480.68,-41.51,1432.97,-0.3452107925801012,0.007363012783791565
5901,(주)이아이디,93230,Dec-16,-8475.54,1704.32,-11815.39,1704.32,-0.0014424576759632986,-0.002010868923985964
5902,(주)이아이디,93230,Dec-17,3784.26,2528.3,3992.22,2528.3,0.006333067816903878,0.006681094850776639
5903,(주)이아이디,93230,Dec-18,-1321.79,2187.41,-4751.21,2188.04,-0.004605226879047653,-0.01654884663978393
5904,(주)이아이디,93230,Dec-19,10987.93,6917.21,3202.74,2502.3,0.007812997620787202,0.006295280366729676
5905,(주)이엔에프테크놀로지,102710,Dec-11,30664.48,10504.73,32752.03,10015.34,0.0030579295390239934,0.0034256997020657124
5906,(주)이엔에프테크놀로지,102710,Dec-12,39119.44,14003.85,42409.76,12414.8,0.002927345026239243,0.0035797675017842793
5907,(주)이엔에프테크놀로지,102710,Dec-13,37582.85,16498.35,35162.1,13773.38,0.003917109615182256,0.004389861333028229
5908,(주)이엔에프테크놀로지,102710,Dec-14,45479.08,20602.65,43992.46,17058.16,0.003877519011212376,0.0045301378128141554
5909,(주)이엔에프테크놀로지,102710,Dec-15,78888.59,25958.97,58674.22,21958.22,0.0037423965755318095,0.003290586129122095
5910,(주)이엔에프테크놀로지,102710,Dec-16,76190.89,26251.4,58514.77,21278.94,0.003636507500584895,0.003445477536750129
5911,(주)이엔에프테크놀로지,102710,Dec-17,86109.08,27504.36,65088.87,23481.36,0.0036075845225151397,0.0031941300499320167
5912,(주)이엔에프테크놀로지,102710,Dec-18,81736.48,28880.67,71559.06,24458.59,0.0034179585366269486,0.0035333880294331245
5913,(주)이엔에프테크놀로지,102710,Dec-19,118672.1,38101.17,101089.41,32212.95,0.003186580077972559,0.0032106257494390004
5914,(주)이엔코퍼레이션,66980,Dec-11,-1430.2,3863.86,-1341.11,3863.86,-0.028810910365294422,-0.027016221507481473
5915,(주)이엔코퍼레이션,66980,Dec-12,-1345.12,4043.4,-3613.79,4043.4,-0.011188807318632239,-0.030059771618889022
5916,(주)이엔코퍼레이션,66980,Dec-13,14172.31,7808.87,6836.48,7031.13,0.010284722547275792,0.005509948625171197
5917,(주)이엔코퍼레이션,66980,Dec-14,-7018.01,14118.49,-10733.57,11389.87,-0.010611446145131584,-0.0201175119442691
5918,(주)이엔코퍼레이션,66980,Dec-15,5960.88,11070.1,-3576.11,4687.03,-0.013106503994563925,0.018571251224651395
5919,(주)이엔코퍼레이션,66980,Dec-16,5641.97,4539.11,4228.8,4258.66,0.010070611048051457,0.008045257241708126
5920,(주)이엔코퍼레이션,66980,Dec-17,22515.23,17720.73,9352.89,6047.82,0.006466258022921257,0.007870552510456255
5921,(주)이엔코퍼레이션,66980,Dec-18,47082.86,20380.99,-3844.49,5857.51,-0.015236117144276615,0.004328749358046644
5922,(주)이엔코퍼레이션,66980,Dec-19,44445.23,23870.33,12448.45,5311.77,0.004267013162281248,0.005370729322359227
5923,(주)이엔플러스,74610,Dec-11,-454.98,1916.85,-2021.87,1514.19,-0.007489057159955883,-0.04213042331531056
5924,(주)이엔플러스,74610,Dec-12,-606.3,1981.38,-3153.42,1627.28,-0.0051603655713479335,-0.03267986145472539
5925,(주)이엔플러스,74610,Dec-13,888.91,1686.92,-772.14,1433.34,-0.01856321392493589,0.01897739928676694
5926,(주)이엔플러스,74610,Dec-14,2815.63,1770.69,1617.53,1618.78,0.010007727831941293,0.006288787944438722
5927,(주)이엔플러스,74610,Dec-15,2219.32,1879.51,1219.35,1801.64,0.014775413129946286,0.00846885532505452
5928,(주)이엔플러스,74610,Dec-16,5969.34,3038.78,5893.96,2930.92,0.004972751766214905,0.005090646537138109
5929,(주)이엔플러스,74610,Dec-17,-6500.95,3898.39,-4529.14,3931.05,-0.008679462326181128,-0.005996646643952038
5930,(주)이엔플러스,74610,Dec-18,3932.62,8648.48,8556.97,6741.89,0.007878828604050267,0.021991649333014632
5931,(주)이엔플러스,74610,Dec-19,-18028.59,10361.82,-27311.5,8355.25,-0.0030592424436592645,-0.005747437819596541
5932,(주)이엘피,63760,Dec-17,24081.85,6111.02,23982.05,5874.8,0.002449665478972815,0.0025376040462007695
5933,(주)이엘피,63760,Dec-18,24109.45,7490.12,23122.54,6898.56,0.0029834784586814426,0.003106715416569022
5934,(주)이엘피,63760,Dec-19,12895.19,8078.06,13735.88,8948.0,0.006514325984210695,0.006264397810346339
5935,(주)이엠넷,123570,Dec-11,5967.74,0.0,6054.78,0.0,0.0,0.0
5936,(주)이엠넷,123570,Dec-12,6953.34,0.0,6695.35,0.0,0.0,0.0
5937,(주)이엠넷,123570,Dec-13,24674.76,19217.95,24055.47,18644.61,0.007750673755283102,0.007788505339059022
5938,(주)이엠넷,123570,Dec-14,23345.48,18500.11,16488.99,14138.44,0.00857447302715327,0.007924493306627235
5939,(주)이엠넷,123570,Dec-15,21755.48,16712.76,15605.93,12425.73,0.007962184887411388,0.007682092052209374
5940,(주)이엠넷,123570,Dec-16,23411.4,17622.32,14870.68,13133.87,0.008832057444582226,0.007527238866535107
5941,(주)이엠넷,123570,Dec-17,24711.98,18107.8,17119.2,13060.7,0.007629270059348568,0.00732753911260854
5942,(주)이엠넷,123570,Dec-18,6265.1,0.0,9124.63,0.0,0.0,0.0
5943,(주)이엠넷,123570,Dec-19,33334.96,22192.58,22276.06,15779.41,0.007083573127384286,0.006657449116483116
5944,(주)이엠앤아이,83470,Dec-11,13532.66,12656.61,460.33,3945.93,0.0857195924662742,0.009352640205251592
5945,(주)이엠앤아이,83470,Dec-12,22771.11,14304.8,9664.11,4742.79,0.004907632466931771,0.006281995036693424
5946,(주)이엠앤아이,83470,Dec-13,17596.4,14666.04,11101.56,4764.78,0.004291991395803833,0.008334682094064695
5947,(주)이엠앤아이,83470,Dec-14,32036.78,18301.71,14562.83,6633.43,0.0045550418428286265,0.00571271831938166
5948,(주)이엠앤아이,83470,Dec-15,31051.79,20185.51,15336.27,7786.54,0.005077205865572268,0.006500594651709289
5949,(주)이엠앤아이,83470,Dec-16,20992.37,18747.91,12452.25,7326.2,0.005883434720632817,0.008930821055459674
5950,(주)이엠앤아이,83470,Dec-17,-11685.69,14251.88,-18372.22,5727.8,-0.0031176417438937704,-0.012196010676305807
5951,(주)이엠앤아이,83470,Dec-18,-30650.43,11911.25,-61513.82,4698.61,-0.0007638299816203903,-0.003886160814057095
5952,(주)이엠앤아이,83470,Dec-19,38638.15,6424.05,31960.82,1410.28,0.0004412527588466128,0.001662618422465879
5953,(주)이엠텍,91120,Dec-11,36240.17,28930.91,5169.75,5480.47,0.010601034866289473,0.00798310548763982
5954,(주)이엠텍,91120,Dec-12,77207.09,44740.97,30390.72,12843.17,0.0042260170209853535,0.005794930232443678
5955,(주)이엠텍,91120,Dec-13,74333.73,40737.84,36554.05,12156.66,0.0033256670601479175,0.005480397660658223
5956,(주)이엠텍,91120,Dec-14,62703.04,41599.01,30570.71,13134.26,0.004296354255429462,0.006634289182789224
5957,(주)이엠텍,91120,Dec-15,74387.87,50421.61,27246.18,13897.08,0.0051005608859664,0.0067782032204981805
5958,(주)이엠텍,91120,Dec-16,81793.29,50816.85,24323.06,15300.14,0.0062903845157640526,0.00621283848589536
5959,(주)이엠텍,91120,Dec-17,70753.46,49459.48,18546.8,17503.14,0.009437282981430758,0.006990397360072567
5960,(주)이엠텍,91120,Dec-18,100482.87,59174.39,55179.56,22501.41,0.004077852378670653,0.00588900277231333
5961,(주)이엠텍,91120,Dec-19,82385.74,65884.68,20236.95,28270.11,0.013969550747518772,0.007997097555960533
5962,(주)이오테크닉스,39030,Dec-11,40877.8,13525.92,27971.88,10194.9,0.0036446960304420007,0.003308866915538507
5963,(주)이오테크닉스,39030,Dec-12,65357.74,19078.81,45566.86,11550.39,0.002534822456495795,0.002919135514783712
5964,(주)이오테크닉스,39030,Dec-13,85952.05,22813.79,53157.86,11681.41,0.0021974944062834734,0.002654246175629319
5965,(주)이오테크닉스,39030,Dec-14,90758.55,23273.4,68952.06,11670.14,0.001692500557633811,0.002564320386343766
5966,(주)이오테크닉스,39030,Dec-15,79670.39,33813.55,52989.42,21873.92,0.0041279787550043,0.004244180303372432
5967,(주)이오테크닉스,39030,Dec-16,68495.48,33107.46,31981.63,23114.35,0.007227383344751346,0.004833524781489231
5968,(주)이오테크닉스,39030,Dec-17,97809.52,35111.88,49693.32,25725.95,0.0051769432994213304,0.0035898223404020385
5969,(주)이오테크닉스,39030,Dec-18,81797.35,48553.84,34798.28,22684.94,0.006518983122154313,0.005935869560566447
5970,(주)이오테크닉스,39030,Dec-19,67337.83,40556.79,38451.9,25057.62,0.006516614263534441,0.006022883422290264
5971,(주)이원,17940,Dec-11,285757.28,77487.72,194432.33,35485.67,0.0018250910226709723,0.0027116621490798063
5972,(주)이원,17940,Dec-12,323828.96,87007.27,205376.31,33660.72,0.0016389777379874047,0.0026868279476918925
5973,(주)이원,17940,Dec-13,250865.56,88993.28,184208.64,32019.45,0.0017382165136228139,0.0035474490798976153
5974,(주)이원,17940,Dec-14,249400.71,89488.44,154751.55,31585.97,0.0020410761636959376,0.003588138943148959
5975,(주)이원,17940,Dec-15,214386.37,94797.76,205729.41,35383.9,0.001719924244180742,0.004421818420639334
5976,(주)이원,17940,Dec-16,163002.36,91774.01,164993.13,32745.86,0.0019846802106245273,0.005630225844582864
5977,(주)이원,17940,Dec-17,301518.23,73797.37,191105.25,36370.88,0.001903185809913647,0.00244752597546092
5978,(주)이원,17940,Dec-18,294963.15,78160.9,204844.12,39261.83,0.0019166686356435324,0.002649853040964608
5979,(주)이원,17940,Dec-19,233140.22,81306.43,238843.22,42228.59,0.001768046419739275,0.0034874475969869116
5980,(주)이월드,84680,Dec-11,10752.51,9343.58,10752.51,9343.58,0.008689673387888038,0.008689673387888038
5981,(주)이월드,84680,Dec-12,8604.19,13804.45,10308.66,10008.82,0.009709137754082489,0.016043869324131616
5982,(주)이월드,84680,Dec-13,10962.6,15305.44,6212.24,11434.34,0.018406146575148417,0.013961505482276104
5983,(주)이월드,84680,Dec-14,,,13575.94,11299.62,0.008323268959644784,
5984,(주)이월드,84680,Dec-15,,,16249.22,11020.31,0.0067820547693981615,
5985,(주)이월드,84680,Dec-16,,,20836.98,12013.35,0.005765398824589744,
