,회사명,거래소코드,회계년도,당기순이익(IFRS연결),자산(IFRS연결),당기순이익(IFRS개별),자산(IFRS개별),총자산순이익률(개별),총자산순이익률(연결)
9284,SNT모티브(주),64960,Dec-17,59056157.0,1226311096.0,47656061.0,953781276.0,4.996539793679069,4.815756555789983
9285,SNT모티브(주),64960,Dec-18,57225145.0,1196519724.0,53098946.0,950075631.0,5.588917794271897,4.782632818512568
9286,SNT모티브(주),64960,Dec-19,3698578.0,1038905998.0,61690347.0,1020642968.0,6.04426316882242,0.35600699265574937
9287,SNT중공업(주),3570,Dec-11,56600554.0,1182293020.0,54082685.0,927780346.0,5.829255300909338,4.787354153541395
9288,SNT중공업(주),3570,Dec-12,43739685.0,1156625435.0,31596587.0,923730965.0,3.4205399837386636,3.7816637674062563
9289,SNT중공업(주),3570,Dec-13,22626749.0,935742233.0,3800273.0,909582822.0,0.41780395452542973,2.4180536265268686
9290,SNT중공업(주),3570,Dec-14,2593959.0,914416684.0,775663.0,886803688.0,0.08746727268910501,0.28367362990940354
9291,SNT중공업(주),3570,Dec-15,32623127.0,921662680.0,32212254.0,889873771.0,3.619867789091179,3.5395950935107843
9292,SNT중공업(주),3570,Dec-16,-24435794.0,890522084.0,-23625343.0,860133260.0,-2.7467072950998315,-2.7439851789234235
9293,SNT중공업(주),3570,Dec-17,-30924389.0,838427549.0,-28425565.0,813215285.0,-3.495453851436155,-3.688379399851996
9294,SNT중공업(주),3570,Dec-18,19818448.0,845671572.0,16332935.0,819413362.0,1.9932473349147068,2.3435159293731114
9295,SNT중공업(주),3570,Dec-19,16645499.0,841373802.0,19378460.0,820998787.0,2.360351843004611,1.9783714397135461
9296,STX엔진(주),77970,Dec-11,74938265.0,3513992968.0,63931174.0,2086714065.0,3.0637246890843186,2.132567301142078
9297,STX엔진(주),77970,Dec-12,-59079376.0,3213865730.0,-58633303.0,2027727458.0,-2.891577108583988,-1.8382652221130595
9298,STX엔진(주),77970,Dec-13,-932064244.0,1232540949.0,-941580798.0,1200268912.0,-78.44748694115972,-75.6213612826587
9299,STX엔진(주),77970,Dec-14,-74401707.0,994049394.0,-57699353.0,993727127.0,-5.806357845356475,-7.4847092558058534
9300,STX엔진(주),77970,Dec-15,,,36440341.0,933607603.0,3.9031752615236575,
9301,STX엔진(주),77970,Dec-16,-27950900.0,830228814.0,-26125989.0,821375702.0,-3.180759905167002,-3.3666501967492537
9302,STX엔진(주),77970,Dec-17,-6015686.0,817766542.0,-1187642.0,820067933.0,-0.14482239241514153,-0.7356238842063069
9303,STX엔진(주),77970,Dec-18,27898724.0,864147954.0,24843550.0,867032188.0,2.8653549826456963,3.2284661290767804
9304,STX엔진(주),77970,Dec-19,20377063.0,828375562.0,15939294.0,817081809.0,1.950758641843659,2.459882200146315
9305,STX중공업(주),71970,Dec-11,7349912.0,1137453340.0,6706957.0,1130451424.0,0.5932990005238827,0.6461726157487919
9306,STX중공업(주),71970,Dec-12,2561546.0,1049278969.0,2366478.0,1042187712.0,0.22706830763324143,0.24412440120106899
9307,STX중공업(주),71970,Dec-13,-455714104.0,1679370786.0,-567091943.0,1684881803.0,-33.657669160547044,-27.136002829097684
9308,STX중공업(주),71970,Dec-14,-125791882.0,1486441146.0,-136007435.0,1482857528.0,-9.171982637026476,-8.46262109593137
9309,STX중공업(주),71970,Dec-15,-4918846.0,1419848489.0,-5103325.0,1416330345.0,-0.3603202471807522,-0.3464345694704613
9310,STX중공업(주),71970,Dec-16,-718303976.0,849906703.0,-718601922.0,846362315.0,-84.90476351135743,-84.51562665225856
9311,STX중공업(주),71970,Dec-17,735481673.0,744314393.0,737241309.0,744332662.0,99.04728713893252,98.81330791355528
9312,STX중공업(주),71970,Dec-18,-104718213.0,567197923.0,-105684411.0,567037791.0,-18.63798368952097,-18.462375963249077
9313,STX중공업(주),71970,Dec-19,-35895797.0,447548959.0,-35849931.0,447396474.0,-8.01301151962141,-8.020529660085748
9314,가온미디어(주),78890,Dec-11,-8972729.0,111123276.0,-9461482.0,111641334.0,-8.47489156659486,-8.074572063552193
9315,가온미디어(주),78890,Dec-12,4403357.0,151904186.0,5552071.0,153263314.0,3.622570108330034,2.898772651334309
9316,가온미디어(주),78890,Dec-13,7488293.0,132534576.0,5429382.0,132829305.0,4.087488073509079,5.6500674963490285
9317,가온미디어(주),78890,Dec-14,11275022.0,188725721.0,14101659.0,186419611.0,7.56447185162295,5.9742900651045865
9318,가온미디어(주),78890,Dec-15,9334204.0,221714093.0,9414709.0,222880424.0,4.2241076318124735,4.210018350073939
9319,가온미디어(주),78890,Dec-16,17526167.0,239295207.0,16150320.0,239313265.0,6.748610445810432,7.3240777446913095
9320,가온미디어(주),78890,Dec-17,6177781.0,266959847.0,8646384.0,267598875.0,3.2310987854489297,2.3141236666950893
9321,가온미디어(주),78890,Dec-18,5173367.0,325750423.0,2671453.0,325081118.0,0.8217804271240386,1.588138229370772
9322,가온미디어(주),78890,Dec-19,17797830.0,307629967.0,17232425.0,306839004.0,5.616112937193604,5.785466927544156
9323,가온전선(주),500,Dec-11,-12724112.0,509900791.0,-12019432.0,510404190.0,-2.354885056880117,-2.4954093471880885
9324,가온전선(주),500,Dec-12,4225902.0,517141282.0,6870109.0,519993633.0,1.3211909846596142,0.8171658591355699
9325,가온전선(주),500,Dec-13,8324324.0,539789322.0,10836606.0,513647072.0,2.109737715004438,1.542143140060114
9326,가온전선(주),500,Dec-14,-563224.0,511258653.0,520493.0,486088759.0,0.10707776930920553,-0.11016419902041247
9327,가온전선(주),500,Dec-15,2135800.0,520474259.0,1517366.0,489897296.0,0.3097314503242329,0.41035650910067384
9328,가온전선(주),500,Dec-16,3988606.0,519225689.0,2286445.0,486618623.0,0.4698638506483958,0.7681834863914062
9329,가온전선(주),500,Dec-17,1454588.0,538955918.0,841734.0,505917314.0,0.1663777808561025,0.26988997641918466
9330,가온전선(주),500,Dec-18,98902.0,526494275.0,363095.0,494369790.0,0.07344603318095144,0.018785009580588506
9331,가온전선(주),500,Dec-19,5462904.0,512573535.0,5858884.0,485428366.0,1.206951305354908,1.0657795666333025
9332,감성코퍼레이션(주),36620,Dec-11,,,-13995733.0,47818535.0,-29.268426981295015,
9333,감성코퍼레이션(주),36620,Dec-12,,,-1238032.0,46143043.0,-2.683030679186026,
9334,감성코퍼레이션(주),36620,Dec-13,,,-6860387.0,39759911.0,-17.254533089875377,
9335,감성코퍼레이션(주),36620,Dec-14,,,-10955720.0,55808633.0,-19.630869654162645,
9336,감성코퍼레이션(주),36620,Dec-15,,,-14034233.0,40636905.0,-34.53568375839646,
9337,감성코퍼레이션(주),36620,Dec-16,,,9028619.0,33978649.0,26.571447852444045,
9338,감성코퍼레이션(주),36620,Dec-17,,,-3061247.0,20440706.0,-14.976229294624169,
9339,감성코퍼레이션(주),36620,Dec-18,-6783528.0,16450114.0,-6645334.0,16291428.0,-40.79037147633713,-41.236966503697175
9340,감성코퍼레이션(주),36620,Dec-19,-5950124.0,39221444.0,-4466101.0,40412370.0,-11.051321662154434,-15.17058882380771
9341,강남제비스코(주),860,Dec-11,24747256.0,382288039.0,17039364.0,286325042.0,5.9510561426897475,6.47345809320495
9342,강남제비스코(주),860,Dec-12,28497818.0,416128544.0,21932596.0,306197123.0,7.162900743518744,6.848320888076353
9343,강남제비스코(주),860,Dec-13,40186670.0,460559150.0,23054749.0,330201735.0,6.982019340388989,8.725626230637259
9344,강남제비스코(주),860,Dec-14,38535135.0,490785440.0,26900728.0,347627353.0,7.738380702165287,7.851727426958713
9345,강남제비스코(주),860,Dec-15,40256389.0,522260145.0,26066569.0,363868620.0,7.163730964214501,7.708110485819285
9346,강남제비스코(주),860,Dec-16,34680195.0,560934377.0,22368899.0,387165023.0,5.777613593984186,6.182576148296934
9347,강남제비스코(주),860,Dec-17,23186504.0,584684282.0,16654666.0,406632324.0,4.095755555330618,3.9656451719015084
9348,강남제비스코(주),860,Dec-18,38842325.0,657866050.0,3308075.0,401452063.0,0.8240274007509584,5.904290850698254
9349,강남제비스코(주),860,Dec-19,17412514.0,672270313.0,561596.0,396593056.0,0.14160510162840573,2.5901060426566835
9350,갤럭시아머니트리(주),94480,Dec-11,-41209258.0,193470119.0,-37038596.0,90083820.0,-41.11570313070649,-21.30006339635321
9351,갤럭시아머니트리(주),94480,Dec-12,-9413505.0,170244342.0,458951.0,85631042.0,0.5359633484315186,-5.529408431089005
9352,갤럭시아머니트리(주),94480,Dec-13,-13812475.0,169018358.0,-211376.0,97234615.0,-0.21738760419836084,-8.17217440959875
9353,갤럭시아머니트리(주),94480,Dec-14,25081676.0,105194915.0,1306777.0,94719729.0,1.379624935371173,23.843049828026384
9354,갤럭시아머니트리(주),94480,Dec-15,1511472.0,124025960.0,2124825.0,122222416.0,1.7384904255206346,1.2186738969809223
9355,갤럭시아머니트리(주),94480,Dec-16,3679659.0,143345214.0,3779032.0,142134327.0,2.6587750332824243,2.5669911797683036
9356,갤럭시아머니트리(주),94480,Dec-17,3072893.0,183457161.0,4636625.0,183407717.0,2.5280424814404077,1.674992125273322
9357,갤럭시아머니트리(주),94480,Dec-18,4824908.0,229962293.0,4855829.0,229961761.0,2.1115810641230914,2.09813006169668
9358,갤럭시아머니트리(주),94480,Dec-19,8838255.0,240358046.0,8838457.0,240366929.0,3.677068653649937,3.677120507128769
9359,경남스틸(주),39240,Dec-11,,,9351705.0,122103002.0,7.65886575008205,
9360,경남스틸(주),39240,Dec-12,,,6340604.0,117823647.0,5.3814358674536695,
9361,경남스틸(주),39240,Dec-13,,,6005799.0,114814004.0,5.230894133785283,
9362,경남스틸(주),39240,Dec-14,,,7247344.0,137170495.0,5.283456912508773,
9363,경남스틸(주),39240,Dec-15,,,8175314.0,146327097.0,5.587013046530951,
9364,경남스틸(주),39240,Dec-16,,,839290.0,130501358.0,0.6431274071492804,
9365,경남스틸(주),39240,Dec-17,,,4254726.0,148087552.0,2.8731152230810055,
9366,경남스틸(주),39240,Dec-18,,,5376211.0,141729071.0,3.7933015168073743,
9367,경남스틸(주),39240,Dec-19,,,4638328.0,141926691.0,3.2681153680952093,
9368,경남제약(주),53950,Dec-11,,,-3727150.0,82192619.0,-4.534652923031933,
9369,경남제약(주),53950,Dec-12,,,5160.0,78921985.0,0.006538102152397713,
9370,경남제약(주),53950,Dec-13,,,-16609370.0,52634683.0,-31.555941925213077,
9371,경남제약(주),53950,Dec-14,,,581418.0,47896460.0,1.2139059963930527,
9372,경남제약(주),53950,Dec-15,,,2111411.0,47037092.0,4.488821290227721,
9373,경남제약(주),53950,Dec-16,,,129813.0,45175775.0,0.28735090875585423,
9374,경남제약(주),53950,Dec-17,,,-3478499.0,53756663.0,-6.470823905122236,
9375,경남제약(주),53950,Dec-18,3720205.0,53157002.0,3888407.0,53322421.0,7.292255165983555,6.998522979155221
9376,경남제약(주),53950,Dec-19,-4546329.0,74460268.0,-4375637.0,74761331.0,-5.852807783745851,-6.105711303644515
9377,경동제약(주),11040,Dec-11,20294824.0,185721629.0,20243398.0,185585287.0,10.907867928129454,10.927550070110573
9378,경동제약(주),11040,Dec-12,8100941.0,189234624.0,7961491.0,185621031.0,4.289110429518087,4.280897876278709
9379,경동제약(주),11040,Dec-13,18465582.0,200386087.0,18742273.0,196693747.0,9.528657258229973,9.215002037541659
9380,경동제약(주),11040,Dec-14,24320705.0,227679294.0,24960170.0,223515359.0,11.1670938908498,10.682001236353097
9381,경동제약(주),11040,Dec-15,13277249.0,233410410.0,13717808.0,229329310.0,5.981707266288814,5.688370540114299
9382,경동제약(주),11040,Dec-16,16949412.0,238488083.0,16851776.0,235095901.0,7.168043308419912,7.107026811062925
9383,경동제약(주),11040,Dec-17,20226268.0,251427545.0,20164400.0,249085399.0,8.09537615651249,8.044571250138882
9384,경동제약(주),11040,Dec-18,5318406.0,257792241.0,3486971.0,249277620.0,1.3988303482679272,2.0630589886528043
9385,경동제약(주),11040,Dec-19,22830839.0,287589289.0,19940390.0,277175622.0,7.19413556506784,7.9386958670773025
9386,경인전자(주),9140,Dec-11,923827.0,63394446.0,1196942.0,58503866.0,2.045919495303097,1.4572680389067523
9387,경인전자(주),9140,Dec-12,1149091.0,63740263.0,571599.0,58812637.0,0.9718982673740679,1.802771036573853
9388,경인전자(주),9140,Dec-13,1654392.0,66000530.0,893194.0,58269577.0,1.5328650832663502,2.5066344164205954
9389,경인전자(주),9140,Dec-14,-994757.0,61733225.0,292045.0,57142142.0,0.5110851462306051,-1.6113802575517477
9390,경인전자(주),9140,Dec-15,1335440.0,64239944.0,1254084.0,57157206.0,2.1940960515109853,2.0788312019699147
9391,경인전자(주),9140,Dec-16,2953065.0,64297759.0,-67764.0,56184686.0,-0.12060937743783066,4.592796150173757
9392,경인전자(주),9140,Dec-17,-2979590.0,59851412.0,-484126.0,55800565.0,-0.8676005341522975,-4.97831195695099
9393,경인전자(주),9140,Dec-18,-680755.0,57418578.0,174939.0,54456065.0,0.3212479638402077,-1.1856005908052965
9394,경인전자(주),9140,Dec-19,243036.0,56871284.0,487901.0,54260449.0,0.8991834918284586,0.4273439650140482
9395,경창산업(주),24910,Dec-11,5185677.0,380989102.0,2451167.0,368414785.0,0.6653280757991294,1.3611090114593356
9396,경창산업(주),24910,Dec-12,12113004.0,393499127.0,9411480.0,378147721.0,2.48883689556865,3.07827976451902
9397,경창산업(주),24910,Dec-13,27318406.0,433768423.0,23054359.0,413981315.0,5.568937090795994,6.2979240884023495
9398,경창산업(주),24910,Dec-14,24860193.0,475258491.0,21147261.0,449931505.0,4.700106741802844,5.230878242215351
9399,경창산업(주),24910,Dec-15,13541743.0,579875469.0,5472865.0,461849484.0,1.1849888739942815,2.335284681614976
9400,경창산업(주),24910,Dec-16,9823560.0,614039328.0,13638632.0,500213206.0,2.72656376049376,1.5998258665282106
9401,경창산업(주),24910,Dec-17,-24335836.0,667099775.0,-21315430.0,555301171.0,-3.8385350352520686,-3.6480054276738434
9402,경창산업(주),24910,Dec-18,-26617168.0,638157624.0,-46002791.0,506725016.0,-9.078452720400131,-4.170939435489688
9403,경창산업(주),24910,Dec-19,-76529123.0,564865660.0,-61792227.0,452015739.0,-13.670370668221357,-13.548198876171725
9404,계룡건설산업(주),13580,Dec-11,11854301.0,1561234850.0,5510907.0,1372691739.0,0.4014671935022114,0.7592900581229018
9405,계룡건설산업(주),13580,Dec-12,4439648.0,1619835867.0,2581420.0,1329508773.0,0.194163442349846,0.27408011456261944
9406,계룡건설산업(주),13580,Dec-13,-82612731.0,1481928439.0,-92177386.0,1195615003.0,-7.70962105432864,-5.574677482790382
9407,계룡건설산업(주),13580,Dec-14,-111067310.0,1238256092.0,-119632224.0,994976139.0,-12.023627432938872,-8.969655850479757
9408,계룡건설산업(주),13580,Dec-15,16899683.0,1224683471.0,10278814.0,983648373.0,1.0449683323981873,1.379922518771383
9409,계룡건설산업(주),13580,Dec-16,18620153.0,1513435499.0,17539236.0,1147929298.0,1.527902113009751,1.230323526328227
9410,계룡건설산업(주),13580,Dec-17,56453189.0,1582918161.0,44411500.0,1215806878.0,3.6528416480960226,3.5663997287349334
9411,계룡건설산업(주),13580,Dec-18,94529276.0,1726211682.0,63792928.0,1320126167.0,4.832335695986549,5.47611147495409
9412,계룡건설산업(주),13580,Dec-19,74556838.0,2006740305.0,83077813.0,1534677300.0,5.4133734173301455,3.715320702645677
9413,계양전기(주),12200,Dec-11,6618445.0,170610595.0,8364400.0,165706645.0,5.047715497468433,3.879269631525522
9414,계양전기(주),12200,Dec-12,5000243.0,174553310.0,8354810.0,175236447.0,4.767735333049751,2.8645936304502047
9415,계양전기(주),12200,Dec-13,5944588.0,180806076.0,7819318.0,181843772.0,4.300019689428792,3.2878253494091645
9416,계양전기(주),12200,Dec-14,6500770.0,204236124.0,5278544.0,202218613.0,2.6103155993855025,3.1829677692081546
9417,계양전기(주),12200,Dec-15,9581186.0,211584625.0,9581186.0,207971019.0,4.606981321758105,4.528299728772826
9418,계양전기(주),12200,Dec-16,17233731.0,243982899.0,17197676.0,232513279.0,7.396427453074626,7.063499561090141
9419,계양전기(주),12200,Dec-17,7746601.0,253948487.0,7303305.0,248233750.0,2.9421079929703353,3.050461568609385
9420,계양전기(주),12200,Dec-18,7700773.0,273358875.0,7364980.0,260405484.0,2.8282737701484044,2.817092732035863
9421,계양전기(주),12200,Dec-19,-2538605.0,281736766.0,-2517868.0,265634755.0,-0.9478684368692644,-0.9010556329023809
9422,고려산업(주),2140,Dec-11,4366811.0,124894379.0,4158772.0,123414609.0,3.3697566549840143,3.4964031487758147
9423,고려산업(주),2140,Dec-12,7767098.0,148320365.0,4694567.0,143910173.0,3.2621508974212685,5.236703671812027
9424,고려산업(주),2140,Dec-13,4744577.0,148377505.0,3758816.0,142727158.0,2.633567467237034,3.1976390221684885
9425,고려산업(주),2140,Dec-14,9047449.0,156033056.0,8209829.0,148009044.0,5.546842799687295,5.798418124938859
9426,고려산업(주),2140,Dec-15,5400031.0,159959339.0,4798166.0,145460494.0,3.2986042244569855,3.3758772909157875
9427,고려산업(주),2140,Dec-16,6852573.0,167843756.0,4879802.0,146939216.0,3.3209664055918195,4.082709517058233
9428,고려산업(주),2140,Dec-17,5070273.0,183124063.0,5123273.0,169236176.0,3.027291871685874,2.7687639280917438
9429,고려산업(주),2140,Dec-18,3713061.0,213622767.0,3041508.0,198356340.0,1.53335557613132,1.738139175025291
9430,고려산업(주),2140,Dec-19,4728661.0,206489850.0,4098127.0,191884060.0,2.1357308157853234,2.2900210349322254
9431,고려신용정보(주),49720,Dec-11,,,2272782.0,19006602.0,11.957855486214736,
9432,고려신용정보(주),49720,Dec-12,869769.0,20051534.0,1019257.0,18490040.0,5.512465089312949,4.337668130528068
9433,고려신용정보(주),49720,Dec-13,297463.0,20619089.0,673800.0,20877923.0,3.2273325272825266,1.4426583056118532
9434,고려신용정보(주),49720,Dec-14,1188702.0,23046577.0,1388245.0,23511755.0,5.904472039624435,5.157824522053752
9435,고려신용정보(주),49720,Dec-15,4013474.0,25217577.0,3376246.0,25076210.0,13.46394052370753,15.915383147238929
9436,고려신용정보(주),49720,Dec-16,3716543.0,27431309.0,3794232.0,27368295.0,13.863603852560052,13.548544110672955
9437,고려신용정보(주),49720,Dec-17,,,3582646.0,27167648.0,13.18717763127673,
9438,고려신용정보(주),49720,Dec-18,,,4673849.0,32970957.0,14.175654652669015,
9439,고려신용정보(주),49720,Dec-19,6621135.0,48729768.0,6907084.0,45764350.0,15.092717366246871,13.587454387223843
9440,고려아연(주),10130,Dec-11,713725941.0,4606179546.0,676786476.0,3901068009.0,17.348748456540942,15.494965705794048
9441,고려아연(주),10130,Dec-12,568030947.0,4940542141.0,596362414.0,4486814791.0,13.291442633117592,11.497340388741764
9442,고려아연(주),10130,Dec-13,452757832.0,5120964733.0,467666897.0,4690739690.0,9.97000319580727,8.841260496921294
9443,고려아연(주),10130,Dec-14,504874328.0,5642418565.0,462447445.0,5138172323.0,9.000232299137704,8.947835439429156
9444,고려아연(주),10130,Dec-15,513990324.0,5907933007.0,490113815.0,5423762309.0,9.036417657660301,8.700002579430063
9445,고려아연(주),10130,Dec-16,594584342.0,6482637892.0,537489126.0,5879657815.0,9.141503517921986,9.17195055324247
9446,고려아연(주),10130,Dec-17,634031143.0,7038142273.0,530648641.0,6304117204.0,8.417493263978345,9.00850136878158
9447,고려아연(주),10130,Dec-18,534814939.0,7225894144.0,460562560.0,6454453449.0,7.13557799493241,7.401366922100319
9448,고려아연(주),10130,Dec-19,638613352.0,7840561222.0,567066366.0,6942417554.0,8.168139723507043,8.144995414462182
9449,고려제강(주),2240,Dec-11,107293364.0,1823262406.0,33416925.0,1209355861.0,2.763200318256034,5.884691290015004
9450,고려제강(주),2240,Dec-12,43849714.0,1813977723.0,90329431.0,1303152096.0,6.931610767251531,2.4173237324811403
9451,고려제강(주),2240,Dec-13,36741588.0,1823962847.0,24056370.0,1355729605.0,1.7744224151540897,2.014382478263276
9452,고려제강(주),2240,Dec-14,298383955.0,2524438036.0,13927791.0,1407270945.0,0.9897021642836519,11.819816955095188
9453,고려제강(주),2240,Dec-15,18346364.0,2425786817.0,18546247.0,1354595929.0,1.3691350020290811,0.7563057013678214
9454,고려제강(주),2240,Dec-16,40289727.0,2453092338.0,31257345.0,1401983391.0,2.2295089371711394,1.6424056435171988
9455,고려제강(주),2240,Dec-17,22450877.0,2400558034.0,18868400.0,1381863487.0,1.3654315478704013,0.9352357527716407
9456,고려제강(주),2240,Dec-18,1876027.0,2387466225.0,19244519.0,1374719467.0,1.3998869923619115,0.07857815873395235
9457,고려제강(주),2240,Dec-19,6058332.0,2353652421.0,20207606.0,1403851194.0,1.4394407389021318,0.2574013030108323
9458,고려제약(주),14570,Dec-11,,,3786931.0,66682383.0,5.6790576905447425,
9459,고려제약(주),14570,Dec-12,,,1503858.0,65942813.0,2.280548753660236,
9460,고려제약(주),14570,Dec-13,,,709040.0,63542138.0,1.1158579524031753,
9461,고려제약(주),14570,Dec-14,,,2151405.0,62174510.0,3.4602685248343734,
9462,고려제약(주),14570,Dec-15,,,1773790.0,59197379.0,2.9963995534329317,
9463,고려제약(주),14570,Dec-16,,,5050062.0,63411164.0,7.963995109757013,
9464,고려제약(주),14570,Dec-17,,,4683288.0,66794035.0,7.011536284639789,
9465,고려제약(주),14570,Dec-18,,,6562473.0,72962058.0,8.99436389253165,
9466,고려제약(주),14570,Dec-19,,,3895309.0,75849501.0,5.135576303923212,
9467,광동제약(주),9290,Dec-11,29893847.0,321682097.0,29028173.0,313871405.0,9.24842866778514,9.292978154143281
9468,광동제약(주),9290,Dec-12,27761563.0,389433837.0,26677805.0,382069331.0,6.9824513080323625,7.128698218383114
9469,광동제약(주),9290,Dec-13,21998584.0,425675174.0,21435421.0,416785331.0,5.143036332053635,5.167927411242451
9470,광동제약(주),9290,Dec-14,35063257.0,442528217.0,34483307.0,431945180.0,7.983260051657481,7.923394634064657
9471,광동제약(주),9290,Dec-15,36083163.0,663786481.0,33362959.0,511611731.0,6.521148163430208,5.435959308125771
9472,광동제약(주),9290,Dec-16,27899595.0,679780115.0,29168626.0,545597886.0,5.346176506263076,4.104208755797454
9473,광동제약(주),9290,Dec-17,23083088.0,722699738.0,23850108.0,584095470.0,4.083255088419022,3.194008076421912
9474,광동제약(주),9290,Dec-18,21974420.0,732056804.0,22991600.0,589159068.0,3.9024435417838634,3.001737007282839
9475,광동제약(주),9290,Dec-19,22655802.0,792776013.0,22924353.0,656040076.0,3.4943525309877566,2.85778096568116
9476,광전자(주),17900,Dec-11,-44009069.0,350230397.0,-42129746.0,338082356.0,-12.4613855920952,-12.565747969614414
9477,광전자(주),17900,Dec-12,-13430211.0,282485538.0,-13147971.0,268245635.0,-4.9014668961901275,-4.754300377671015
9478,광전자(주),17900,Dec-13,-4789880.0,269369303.0,-8184273.0,248434979.0,-3.294331995012667,-1.7781833143771397
9479,광전자(주),17900,Dec-14,-10661940.0,278247542.0,-8628751.0,253872419.0,-3.398853264166518,-3.8318182160257863
9480,광전자(주),17900,Dec-15,-5148022.0,240272144.0,-3220835.0,235663842.0,-1.3667073288230616,-2.1425796242114523
9481,광전자(주),17900,Dec-16,2022186.0,242283949.0,1297638.0,238192323.0,0.5447858199863141,0.8346347367815109
9482,광전자(주),17900,Dec-17,2924404.0,238229947.0,2007988.0,235532492.0,0.8525312083056464,1.2275551570348961
9483,광전자(주),17900,Dec-18,6337707.0,262117704.0,10302396.0,259675091.0,3.9674178837584386,2.417885897550819
9484,광전자(주),17900,Dec-19,3363538.0,260279875.0,1830389.0,254266728.0,0.7198696480650036,1.2922773994723948
9485,광진실업(주),26910,Dec-11,,,4272567.0,58463219.0,7.308128209635532,
9486,광진실업(주),26910,Dec-12,,,1169019.0,53523073.0,2.18414028656389,
9487,광진실업(주),26910,Dec-13,,,-581892.0,45454432.0,-1.280165595293326,
9488,광진실업(주),26910,Dec-14,,,625545.0,43513960.0,1.4375731374483038,
9489,광진실업(주),26910,Dec-15,,,-125414.0,42529115.0,-0.2948897478821273,
9490,광진실업(주),26910,Dec-16,,,-18513.0,40534776.0,-0.04567189417797696,
9491,광진실업(주),26910,Dec-17,,,542277.0,38836372.0,1.396312199296062,
9492,광진실업(주),26910,Dec-18,,,266637.0,36242698.0,0.7356985398824337,
9493,광진실업(주),26910,Dec-19,,,-978930.0,36126776.0,-2.7097076140976433,
9494,국도화학(주),7690,Dec-11,24928454.0,567444580.0,21896617.0,466990359.0,4.688879883278275,4.393108134013722
9495,국도화학(주),7690,Dec-12,29920111.0,547775296.0,26371469.0,464358947.0,5.679112929851656,5.462113976019832
9496,국도화학(주),7690,Dec-13,31387225.0,590442007.0,28109803.0,488596159.0,5.75317723690906,5.3158861713577235
9497,국도화학(주),7690,Dec-14,20935128.0,637431455.0,15218366.0,520694820.0,2.9227035521497986,3.2842947795853594
9498,국도화학(주),7690,Dec-15,56315040.0,681283306.0,51428810.0,566483934.0,9.078599923718226,8.266023767798004
9499,국도화학(주),7690,Dec-16,26558800.0,682784695.0,20618110.0,567679558.0,3.631997966007435,3.889776703328126
9500,국도화학(주),7690,Dec-17,42033007.0,788549500.0,33844005.0,651933266.0,5.191329659806009,5.330420855000225
9501,국도화학(주),7690,Dec-18,46630413.0,854418441.0,32407069.0,709428899.0,4.568050307180959,5.457561630507926
9502,국도화학(주),7690,Dec-19,35110068.0,905420095.0,31091041.0,747581703.0,4.158882015869776,3.8777654918295137
9503,국일신동(주),60480,Dec-14,,,1310562.0,53599347.0,2.445108146560069,
9504,국일신동(주),60480,Dec-15,,,664778.0,47883444.0,1.3883253677408836,
9505,국일신동(주),60480,Dec-16,,,382725.0,45148560.0,0.8477014549301239,
9506,국일신동(주),60480,Dec-17,,,2978285.0,47608413.0,6.255795588061296,
9507,국일신동(주),60480,Dec-18,,,1012330.0,47313454.0,2.1396239640420247,
9508,국일신동(주),60480,Dec-19,,,-103390.0,53370196.0,-0.1937223539520072,
9509,국일제지(주),78130,Dec-11,-13287738.0,259336270.0,2593091.0,86310097.0,3.004388930300936,-5.123748405882448
9510,국일제지(주),78130,Dec-12,-6275802.0,220027962.0,-5710220.0,89230354.0,-6.399414262101885,-2.8522747486067246
9511,국일제지(주),78130,Dec-13,60475.0,125124563.0,1110200.0,72049453.0,1.5408860911130025,0.04833183713097164
9512,국일제지(주),78130,Dec-14,-5623507.0,115399598.0,-608341.0,67550206.0,-0.9005760841055023,-4.873073301347202
9513,국일제지(주),78130,Dec-15,,,14592969.0,100913988.0,14.460799032142106,
9514,국일제지(주),78130,Dec-16,,,-316143.0,101989432.0,-0.3099762336160476,
9515,국일제지(주),78130,Dec-17,,,1770960.0,106712308.0,1.6595648929268778,
9516,국일제지(주),78130,Dec-18,,,-2257233.0,113718999.0,-1.984921622463455,
9517,국일제지(주),78130,Dec-19,-38326422.0,125508720.0,-38326422.0,125482390.0,-30.54326746565793,-30.536859909016677
9518,국제약품(주),2720,Mar-11,4279060.0,142910369.0,4191254.0,142506217.0,2.94110256256399,2.99422640214441
9519,국제약품(주),2720,Dec-12,-18940026.0,114924400.0,-18941911.0,114118482.0,-16.598460361574034,-16.48042191214398
9520,국제약품(주),2720,Dec-13,1671940.0,117430860.0,2693214.0,117324062.0,2.2955342272414674,1.4237654395105341
9521,국제약품(주),2720,Dec-14,-6917252.0,117508309.0,-7485126.0,116584067.0,-6.420367887834964,-5.886606707956286
9522,국제약품(주),2720,Dec-15,-5884459.0,136643778.0,-6165719.0,132177555.0,-4.6647246576773185,-4.306422938628058
9523,국제약품(주),2720,Dec-16,798939.0,129455413.0,824013.0,128809637.0,0.639713781663712,0.6171537995093338
9524,국제약품(주),2720,Dec-17,1038655.0,131646346.0,710891.0,131023233.0,0.5425686603230131,0.7889736643355069
