,회사명,거래소코드,회계년도,매출액(IFRS연결),매입채무(IFRS연결),매출액(IFRS개별),매입채무(IFRS개별),매입채무회전율(개별),매입채무회전율(연결)
3719,(주)아이에스시,95340,Dec-17,114082893.0,5087310.0,98990640.0,4330226.0,22.860386501766882,22.424993365845605
3720,(주)아이에스시,95340,Dec-18,115859798.0,7737005.0,101879554.0,5974784.0,17.05158780635417,14.97476064704624
3721,(주)아이에스시,95340,Dec-19,87678824.0,4879326.0,85874871.0,5013084.0,17.130148028638658,17.969453977864976
3722,(주)아이에스이커머스,69920,Dec-11,50954164.0,892479.0,31036486.0,831196.0,37.33955168215439,57.0928436411389
3723,(주)아이에스이커머스,69920,Dec-12,48553678.0,1485273.0,31628973.0,1035322.0,30.54988979274081,32.69006977168507
3724,(주)아이에스이커머스,69920,Dec-13,78425157.0,2651208.0,23762694.0,125749.0,188.9692482643997,29.580914435985406
3725,(주)아이에스이커머스,69920,Dec-14,66681397.0,2213864.0,18652409.0,154705.0,120.56758992922013,30.119915676843746
3726,(주)아이에스이커머스,69920,Dec-15,56098564.0,3048185.0,18076516.0,2887887.0,6.259426355671119,18.403923646366607
3727,(주)아이에스이커머스,69920,Dec-16,78625907.0,3997246.0,24598502.0,5470771.0,4.496350148818147,19.670019558466002
3728,(주)아이에스이커머스,69920,Dec-17,,,36484877.0,7039451.0,5.1829151165339455,
3729,(주)아이에스이커머스,69920,Dec-18,,,34926974.0,1211952.0,28.81877665122051,
3730,(주)아이에스이커머스,69920,Dec-19,36135279.0,5573432.0,28978026.0,5014676.0,5.7786437249385605,6.483487911936487
3731,(주)아이에이,38880,Dec-11,19469438.0,1375725.0,19469438.0,1375725.0,14.152129240945683,14.152129240945683
3732,(주)아이에이,38880,Dec-12,30989135.0,1704456.0,29039139.0,1704456.0,17.037188991678285,18.18124668515937
3733,(주)아이에이,38880,Dec-13,46721828.0,3398234.0,43526228.0,3398234.0,12.808484642317156,13.748855434911192
3734,(주)아이에이,38880,Dec-14,61156935.0,4052530.0,55941935.0,4052530.0,13.804200092288028,15.091050528928841
3735,(주)아이에이,38880,Dec-15,71088040.0,5781037.0,62715169.0,3694695.0,16.97438327114958,12.296762674239933
3736,(주)아이에이,38880,Dec-16,75870439.0,4666597.0,55964170.0,4218251.0,13.267150295228994,16.258193925895036
3737,(주)아이에이,38880,Dec-17,60756810.0,2746665.0,43547754.0,2551421.0,17.06803933964642,22.120211237992255
3738,(주)아이에이,38880,Dec-18,67262017.0,6583420.0,41805860.0,5405701.0,7.7336611847381125,10.216880739797856
3739,(주)아이에이,38880,Dec-19,67834575.0,4016526.0,58941794.0,4016526.0,14.674819483304727,16.8888673943602
3740,(주)아이에이치큐,3560,Dec-11,49169803.0,4694772.0,48299840.0,3989363.0,12.10715595447193,10.473310098978182
3741,(주)아이에이치큐,3560,Dec-12,44910784.0,3212779.0,37680158.0,1713437.0,21.99097953411768,13.978796549653742
3742,(주)아이에이치큐,3560,Dec-13,61942542.0,7226538.0,37577558.0,2689232.0,13.973341831422502,8.571537574423603
3743,(주)아이에이치큐,3560,Dec-14,71113677.0,7520351.0,35945675.0,3958962.0,9.079570604618079,9.456164612529388
3744,(주)아이에이치큐,3560,Dec-15,106178242.0,8595237.0,92862614.0,2952554.0,31.451622561348582,12.35314884278351
3745,(주)아이에이치큐,3560,Dec-16,109404923.0,7787172.0,97313233.0,2302318.0,42.267503012181635,14.049378002694688
3746,(주)아이에이치큐,3560,Dec-17,126795065.0,8478009.0,118073079.0,4294012.0,27.497146957204592,14.955759660080568
3747,(주)아이에이치큐,3560,Dec-18,109447251.0,6759936.0,100747386.0,0.0,0.0,16.1905750291127
3748,(주)아이에이치큐,3560,Dec-19,99287415.0,2631364.0,93504246.0,2614246.0,35.76719482405252,37.73229967423739
3749,(주)아이엘사이언스,307180,Dec-18,,,,,,
3750,(주)아이엘사이언스,307180,Dec-19,,,20281482.0,3446230.0,5.885121422539993,
3751,(주)아이엠,101390,Dec-11,320074150.0,49783862.0,78299716.0,11462252.0,6.831093575677799,6.429275213722873
3752,(주)아이엠,101390,Dec-12,334118752.0,46709973.0,107439405.0,42689882.0,2.5167416719493394,7.153049563955004
3753,(주)아이엠,101390,Dec-13,345226432.0,40790472.0,162569427.0,22777678.0,7.137225620627353,8.463408611697359
3754,(주)아이엠,101390,Dec-14,250220969.0,37161150.0,130079182.0,19005372.0,6.84433759044548,6.733402195572527
3755,(주)아이엠,101390,Dec-15,240984166.0,36423307.0,161484457.0,34534288.0,4.676061571039194,6.61620774851663
3756,(주)아이엠,101390,Dec-16,192429817.0,29556085.0,153657473.0,34586984.0,4.442638681649721,6.510666652907514
3757,(주)아이엠,101390,Dec-17,249371615.0,16074099.0,232605382.0,35530697.0,6.5466034060632134,15.513878258433023
3758,(주)아이엠,101390,Dec-18,191078977.0,22689952.0,86427485.0,17274076.0,5.00330582081496,8.421303711880924
3759,(주)아이엠,101390,Dec-19,202192400.0,24284196.0,82764059.0,15590655.0,5.308568434103634,8.326089939316912
3760,(주)아이엠비씨,52220,Dec-11,,,54130784.0,6593262.0,8.210015618975858,
3761,(주)아이엠비씨,52220,Dec-12,,,49026026.0,7197878.0,6.811177683200521,
3762,(주)아이엠비씨,52220,Dec-13,,,51766008.0,7471736.0,6.928243717390443,
3763,(주)아이엠비씨,52220,Dec-14,54747997.0,8829540.0,53062264.0,8829540.0,6.00962949372221,6.20054917923244
3764,(주)아이엠비씨,52220,Dec-15,64470533.0,9730017.0,58175452.0,9730017.0,5.9789671487727105,6.62594248293708
3765,(주)아이엠비씨,52220,Dec-16,67239151.0,7988294.0,60344209.0,7988294.0,7.554079632021556,8.417210358056426
3766,(주)아이엠비씨,52220,Dec-17,57402132.0,5957565.0,50649210.0,5957565.0,8.501663011649894,9.635166716603177
3767,(주)아이엠비씨,52220,Dec-18,58074993.0,5868085.0,51034398.0,5767905.0,8.847995589386441,9.896753881376974
3768,(주)아이엠비씨,52220,Dec-19,51552466.0,6919119.0,44570903.0,6912625.0,6.447753639174699,7.450726891675082
3769,(주)아이오케이컴퍼니,78860,Dec-11,,,10562713.0,324818.0,32.518865949547134,
3770,(주)아이오케이컴퍼니,78860,Dec-12,,,16622981.0,990561.0,16.781380450068195,
3771,(주)아이오케이컴퍼니,78860,Dec-13,11879721.0,1244745.0,11716314.0,1244745.0,9.412621862309148,9.543899352879505
3772,(주)아이오케이컴퍼니,78860,Dec-14,6128115.0,211819.0,6027850.0,211819.0,28.457551022335107,28.93090327118908
3773,(주)아이오케이컴퍼니,78860,Dec-15,,,10899688.0,830937.0,13.117345839696632,
3774,(주)아이오케이컴퍼니,78860,Dec-16,,,13482393.0,418883.0,32.18653657465211,
3775,(주)아이오케이컴퍼니,78860,Dec-17,18379991.0,257937.0,18156364.0,255406.0,71.08824381572869,71.25767532381938
3776,(주)아이오케이컴퍼니,78860,Dec-18,29736551.0,675315.0,24049995.0,0.0,0.0,44.033600616008826
3777,(주)아이오케이컴퍼니,78860,Dec-19,48736408.0,1142457.0,27612482.0,0.0,0.0,42.65929308499138
3778,(주)아이윈,90150,Dec-11,84717074.0,14842261.0,70149269.0,16937910.0,4.141554005187181,5.707828072825293
3779,(주)아이윈,90150,Dec-12,94303495.0,16607804.0,79422414.0,18972426.0,4.186202333850189,5.678263965542946
3780,(주)아이윈,90150,Dec-13,92206816.0,14644240.0,78131326.0,15550496.0,5.024362309729542,6.296456217598182
3781,(주)아이윈,90150,Dec-14,94777884.0,12169585.0,81546300.0,13596654.0,5.997527038637594,7.788094992557265
3782,(주)아이윈,90150,Dec-15,96998049.0,13991413.0,80774359.0,16940468.0,4.768130313755204,6.932684282852633
3783,(주)아이윈,90150,Dec-16,105799217.0,16660960.0,87644016.0,19200610.0,4.564647477345772,6.350127303588748
3784,(주)아이윈,90150,Dec-17,97190531.0,16380808.0,88397474.0,17693833.0,4.995948249313758,5.93319517572027
3785,(주)아이윈,90150,Dec-18,93786701.0,10040946.0,88537565.0,16104021.0,5.497854542042637,9.340424796627728
3786,(주)아이윈,90150,Dec-19,95380947.0,10105895.0,88335340.0,12815692.0,6.8927483588088725,9.438149416751312
3787,(주)아이윈플러스,123010,Dec-16,,,28780467.0,1213794.0,23.711162684936653,
3788,(주)아이윈플러스,123010,Dec-17,,,14183309.0,763871.0,18.567675693932614,
3789,(주)아이윈플러스,123010,Dec-18,,,9236824.0,466266.0,19.810202759798056,
3790,(주)아이윈플러스,123010,Dec-19,,,5448365.0,424275.0,12.84158859230452,
3791,(주)아이즈비전,31310,Dec-11,149916342.0,5254676.0,84667443.0,280019.0,302.3632074966342,28.53008292043125
3792,(주)아이즈비전,31310,Dec-12,144051403.0,5534854.0,63293380.0,189911.0,333.27916761009106,26.026233573640788
3793,(주)아이즈비전,31310,Dec-13,166115838.0,6436937.0,61387978.0,66295.0,925.9820197601629,25.80665897460236
3794,(주)아이즈비전,31310,Dec-14,127199464.0,4787820.0,47803635.0,18157.0,2632.793688384645,26.567302864351625
3795,(주)아이즈비전,31310,Dec-15,136867367.0,6226258.0,44050068.0,17945.0,2454.7265533574814,21.982283259061862
3796,(주)아이즈비전,31310,Dec-16,159805659.0,5141553.0,38153741.0,11712.0,3257.66231215847,31.08120425871327
3797,(주)아이즈비전,31310,Dec-17,167068035.0,9520719.0,27539736.0,7514.0,3665.123236624967,17.547838036181933
3798,(주)아이즈비전,31310,Dec-18,160165349.0,4171714.0,24766761.0,1690.0,14654.888165680473,38.39317580255981
3799,(주)아이즈비전,31310,Dec-19,131548342.0,3099136.0,18146822.0,614.0,29555.084690553747,42.446779360441106
3800,(주)아이컴포넌트,59100,Dec-11,,,46695346.0,1064417.0,43.869410202956175,
3801,(주)아이컴포넌트,59100,Dec-12,,,32281473.0,1064186.0,30.334427440315885,
3802,(주)아이컴포넌트,59100,Dec-13,,,27823519.0,505100.0,55.0851692734112,
3803,(주)아이컴포넌트,59100,Dec-14,,,28270028.0,1270076.0,22.258532560256235,
3804,(주)아이컴포넌트,59100,Dec-15,,,57253854.0,1936791.0,29.56119374780242,
3805,(주)아이컴포넌트,59100,Dec-16,,,53616520.0,1311362.0,40.88613212827579,
3806,(주)아이컴포넌트,59100,Dec-17,,,24520294.0,411598.0,59.57340414676456,
3807,(주)아이컴포넌트,59100,Dec-18,,,25711081.0,963993.0,26.6714395229011,
3808,(주)아이컴포넌트,59100,Dec-19,,,29041712.0,534420.0,54.34248718236593,
3809,(주)아이톡시,52770,Dec-11,,,44768478.0,5106371.0,8.767180841345057,
3810,(주)아이톡시,52770,Dec-12,36657762.0,2983905.0,33024869.0,2674415.0,12.348445921818417,12.28516390434682
3811,(주)아이톡시,52770,Dec-13,34541745.0,2433640.0,29173630.0,2236466.0,13.044522027162497,14.193448907808879
3812,(주)아이톡시,52770,Dec-14,27461546.0,2247108.0,24341101.0,2240927.0,10.862067796050473,12.220839407807725
3813,(주)아이톡시,52770,Dec-15,,,43949261.0,4181666.0,10.509988363489576,
3814,(주)아이톡시,52770,Dec-16,,,37422701.0,2021485.0,18.51248018164864,
3815,(주)아이톡시,52770,Dec-17,,,21083673.0,4431544.0,4.757635939076764,
3816,(주)아이톡시,52770,Dec-18,14499261.0,2548256.0,14466261.0,2548256.0,5.676926101616164,5.689876134893826
3817,(주)아이톡시,52770,Dec-19,3774569.0,393733.0,3774569.0,393733.0,9.586620882679378,9.586620882679378
3818,(주)아이티센,124500,Mar-15,239266192.0,36757766.0,170290100.0,25190975.0,6.7599646301899785,6.509269143287979
3819,(주)아이티센,124500,Dec-16,273654423.0,41955703.0,141084763.0,18776639.0,7.513845422495474,6.522460677157525
3820,(주)아이티센,124500,Dec-17,311549095.0,37309378.0,154028752.0,3014527.0,51.095495910303676,8.350423183147143
3821,(주)아이티센,124500,Dec-18,697948340.0,63604632.0,117544352.0,12427609.0,9.45832396239695,10.97323132063715
3822,(주)아이티센,124500,Dec-19,1542384997.0,58473469.0,134543196.0,3477730.0,38.687073464587534,26.377518272432237
3823,(주)아이티엑스에이아이,99520,Dec-11,,,43188579.0,4648353.0,9.291157319592552,
3824,(주)아이티엑스에이아이,99520,Dec-12,,,45167478.0,5624225.0,8.030880343513996,
3825,(주)아이티엑스에이아이,99520,Dec-13,,,82584633.0,5545984.0,14.890889155107551,
3826,(주)아이티엑스에이아이,99520,Dec-14,,,67453006.0,1980648.0,34.056029137938694,
3827,(주)아이티엑스에이아이,99520,Dec-15,,,35491021.0,3735596.0,9.50076533972089,
3828,(주)아이티엑스에이아이,99520,Dec-16,,,24517261.0,2118256.0,11.574267227379504,
3829,(주)아이티엑스에이아이,99520,Dec-17,,,31094349.0,2556876.0,12.161070384328376,
3830,(주)아이티엑스에이아이,99520,Dec-18,,,27666210.0,1730622.0,15.986281232990219,
3831,(주)아이티엑스에이아이,99520,Dec-19,31861192.0,2749434.0,30858558.0,2701662.0,11.42206464021036,11.588273077295181
3832,(주)아이티엠반도체,84850,Dec-19,397697086.0,47722557.0,395351385.0,46918707.0,8.426306057411173,8.333524249339783
3833,(주)아즈텍더블유비이,32080,Dec-11,,,59150079.0,2107351.0,28.068451340094743,
3834,(주)아즈텍더블유비이,32080,Dec-12,,,50466598.0,1234743.0,40.87214748332244,
3835,(주)아즈텍더블유비이,32080,Dec-13,,,49026276.0,2576881.0,19.02543268393069,
3836,(주)아즈텍더블유비이,32080,Dec-14,,,47574966.0,3389629.0,14.035449307284072,
3837,(주)아즈텍더블유비이,32080,Dec-15,,,52180744.0,2473187.0,21.09858413455998,
3838,(주)아즈텍더블유비이,32080,Dec-16,,,52568059.0,1072332.0,49.022186225907646,
3839,(주)아즈텍더블유비이,32080,Dec-17,,,34436524.0,863787.0,39.86691626523668,
3840,(주)아즈텍더블유비이,32080,Dec-18,,,47006133.0,1591311.0,29.539249712972513,
3841,(주)아즈텍더블유비이,32080,Dec-19,,,44574103.0,1138130.0,39.16433359985239,
3842,(주)아진엑스텍,59120,Dec-14,,,20118213.0,1149992.0,17.494219959791025,
3843,(주)아진엑스텍,59120,Dec-15,,,18034376.0,885249.0,20.372094179151855,
3844,(주)아진엑스텍,59120,Dec-16,,,17565366.0,2072136.0,8.476936841983346,
3845,(주)아진엑스텍,59120,Dec-17,,,30704497.0,2295954.0,13.37330669516898,
3846,(주)아진엑스텍,59120,Dec-18,,,26576021.0,1316977.0,20.179563500349666,
3847,(주)아진엑스텍,59120,Dec-19,,,20619941.0,2176422.0,9.474238451917872,
3848,(주)아톤,158430,Dec-19,32525173.0,766456.0,28938772.0,730569.0,39.61127833236833,42.43579931529011
3849,(주)아프리카티비,67160,Dec-11,47877174.0,1989607.0,45872374.0,1945890.0,23.57398105751096,24.063633672378515
3850,(주)아프리카티비,67160,Dec-12,,,49094598.0,1009386.0,48.638080971996835,
3851,(주)아프리카티비,67160,Dec-13,48101419.0,992064.0,47373552.0,993739.0,47.6720265582814,48.48620552706277
3852,(주)아프리카티비,67160,Dec-14,50455001.0,211868.0,49919902.0,212617.0,234.78791441888467,238.14356580512396
3853,(주)아프리카티비,67160,Dec-15,62867913.0,89737.0,62368597.0,46159.0,1351.1687211594706,700.5796159889454
3854,(주)아프리카티비,67160,Dec-16,79830292.0,72478.0,78984486.0,31253.0,2527.260934950245,1101.4417064488534
3855,(주)아프리카티비,67160,Dec-17,94552465.0,39489.0,94003216.0,20979.0,4480.82444349111,2394.4000860999267
3856,(주)아프리카티비,67160,Dec-18,126627786.0,18199.0,120649540.0,18199.0,6629.459860431892,6957.9529644485965
3857,(주)아프리카티비,67160,Dec-19,167868522.0,544821.0,154983900.0,20619.0,7516.557544012804,308.1168347035081
3858,(주)안랩,53800,Dec-11,103168895.0,12120029.0,98789234.0,12120029.0,8.150907394693528,8.512264698376546
3859,(주)안랩,53800,Dec-12,131665371.0,16623354.0,126756869.0,16608506.0,7.632045230317526,7.920505753532049
3860,(주)안랩,53800,Dec-13,137329001.0,15293243.0,133413813.0,15264786.0,8.739972705807995,8.979717447764349
3861,(주)안랩,53800,Dec-14,135422446.0,8486514.0,132879812.0,8486484.0,15.657816829678817,15.957370246487544
3862,(주)안랩,53800,Dec-15,134452685.0,8157026.0,132314221.0,8157275.0,16.22039480095988,16.483052156509004
3863,(주)안랩,53800,Dec-16,142879622.0,12542483.0,140810131.0,12650965.0,11.13038657525335,11.391653630305898
3864,(주)안랩,53800,Dec-17,150259297.0,5264235.0,147618546.0,5274105.0,27.98930738011473,28.543425018070053
3865,(주)안랩,53800,Dec-18,159815065.0,5555079.0,156550808.0,5666731.0,27.626299536717024,28.769179520219243
3866,(주)안랩,53800,Dec-19,166992214.0,6177645.0,163005453.0,6317603.0,25.80178795660316,27.031694763943218
3867,(주)안트로젠,65660,Dec-16,,,4896068.0,151886.0,32.23515004674559,
3868,(주)안트로젠,65660,Dec-17,,,5357319.0,535246.0,10.009078068775853,
3869,(주)안트로젠,65660,Dec-18,,,3607167.0,403107.0,8.948410719734463,
3870,(주)안트로젠,65660,Dec-19,,,4147568.0,595384.0,6.96620668341776,
3871,(주)알로이스,297570,Dec-18,,,,,,
3872,(주)알로이스,297570,Dec-19,,,30188225.0,594351.0,50.791914205578856,
3873,(주)알루코,1780,Dec-11,372925440.0,22107375.0,239732553.0,2006197.0,119.49601808795447,16.8688249961834
3874,(주)알루코,1780,Dec-12,349549374.0,20952470.0,220020514.0,9560983.0,23.012331890978157,16.682967401933997
3875,(주)알루코,1780,Dec-13,376198466.0,17577040.0,256476559.0,9074518.0,28.263380931086367,21.402833810470934
3876,(주)알루코,1780,Dec-14,382033178.0,14820951.0,246303198.0,7989139.0,30.829754996126617,25.77656305590647
3877,(주)알루코,1780,Dec-15,433853367.0,18585660.0,274375467.0,10240609.0,26.79288575513429,23.34344688324224
3878,(주)알루코,1780,Dec-16,428583721.0,22663239.0,284837755.0,8789310.0,32.40729420170639,18.910965065496594
3879,(주)알루코,1780,Dec-17,461688892.0,29657387.0,228950568.0,11538947.0,19.841547759947247,15.567416374207209
3880,(주)알루코,1780,Dec-18,506772982.0,39578366.0,230339170.0,15080019.0,15.274461524219564,12.804292678479955
3881,(주)알루코,1780,Dec-19,454372346.0,30062192.0,223429536.0,6571803.0,33.998209623751656,15.114411683619078
3882,(주)알에프세미,96610,Dec-11,37082561.0,3356630.0,37067699.0,3748914.0,9.887583177421515,11.047556924653597
3883,(주)알에프세미,96610,Dec-12,42461674.0,2994422.0,42588985.0,3302989.0,12.894074124981948,14.180257158142707
3884,(주)알에프세미,96610,Dec-13,52500596.0,4259395.0,52293976.0,4440324.0,11.777063115214116,12.325834067983834
3885,(주)알에프세미,96610,Dec-14,55409738.0,2563130.0,55823356.0,2824064.0,19.767029359108008,21.617997526461785
3886,(주)알에프세미,96610,Dec-15,57248130.0,3150653.0,57217251.0,2991105.0,19.12913488493383,18.170242803634675
3887,(주)알에프세미,96610,Dec-16,64179251.0,2844761.0,60033005.0,2944918.0,20.385289165946215,22.560507191992578
3888,(주)알에프세미,96610,Dec-17,62185137.0,1668034.0,60373884.0,2432474.0,24.819950387958926,37.28049728003146
3889,(주)알에프세미,96610,Dec-18,51873304.0,787516.0,52083203.0,1513553.0,34.41121850374582,65.86952392078383
3890,(주)알에프세미,96610,Dec-19,42446601.0,637599.0,41430968.0,1326433.0,31.234874283133788,66.57256520163928
3891,(주)알에프텍,61040,Dec-11,276923588.0,57543529.0,142082576.0,22864533.0,6.214103563803381,4.812419273068914
3892,(주)알에프텍,61040,Dec-12,499364258.0,86665081.0,275375590.0,29226251.0,9.422200267834558,5.7620007070667825
3893,(주)알에프텍,61040,Dec-13,500173065.0,77214537.0,239263269.0,20928301.0,11.432522353343446,6.477705940268734
3894,(주)알에프텍,61040,Dec-14,406630607.0,61599629.0,212502533.0,23565040.0,9.017703046546918,6.6011859746752695
3895,(주)알에프텍,61040,Dec-15,397125105.0,37327746.0,206223584.0,12879911.0,16.011258462888446,10.638871819369967
3896,(주)알에프텍,61040,Dec-16,321992443.0,38430703.0,159514610.0,12488907.0,12.772503630621959,8.37852076242269
3897,(주)알에프텍,61040,Dec-17,287143154.0,24117606.0,133329132.0,6468095.0,20.6133540091789,11.905955922822523
3898,(주)알에프텍,61040,Dec-18,240344983.0,22828101.0,115379924.0,4080473.0,28.276115048426984,10.528470283182994
3899,(주)알에프텍,61040,Dec-19,284492015.0,23529696.0,130548771.0,6188891.0,21.094049160019136,12.09076458106386
3900,(주)알엔투테크놀로지,148250,Dec-16,,,12040103.0,531647.0,22.64679947408713,
3901,(주)알엔투테크놀로지,148250,Dec-17,,,14390958.0,567289.0,25.36794825917654,
3902,(주)알엔투테크놀로지,148250,Dec-18,,,17281800.0,117434.0,147.16181003797877,
3903,(주)알엔투테크놀로지,148250,Dec-19,,,20964927.0,35510.0,590.3950154885947,
3904,(주)알테오젠,196170,Dec-14,7042578.0,0.0,6892300.0,0.0,0.0,0.0
3905,(주)알테오젠,196170,Dec-15,4726609.0,0.0,4628878.0,0.0,0.0,0.0
3906,(주)알테오젠,196170,Dec-16,6843720.0,1507054.0,2334238.0,350776.0,6.654497457066618,4.5411246046923335
3907,(주)알테오젠,196170,Dec-17,12104356.0,1297085.0,2469485.0,0.0,0.0,9.331968221049507
3908,(주)알테오젠,196170,Dec-18,13703079.0,1619165.0,1298358.0,54140.0,23.981492427041005,8.463052869843407
3909,(주)알테오젠,196170,Dec-19,29229182.0,1026376.0,13322561.0,329260.0,40.46213023142805,28.478045082893598
3910,(주)알톤스포츠,123750,Dec-11,70386414.0,4421726.0,40945418.0,1367189.0,29.948615736375878,15.918311989481031
3911,(주)알톤스포츠,123750,Dec-12,65973565.0,2157574.0,53691948.0,1129818.0,47.522652320993295,30.577660372251426
3912,(주)알톤스포츠,123750,Dec-13,61493639.0,5754952.0,51414187.0,3926830.0,13.093051392599119,10.685343509381138
3913,(주)알톤스포츠,123750,Dec-14,68386922.0,4982726.0,58599042.0,657939.0,89.0645515769699,13.724800841948765
3914,(주)알톤스포츠,123750,Dec-15,62283136.0,2054819.0,55232820.0,480169.0,115.02787560213174,30.310765084418627
3915,(주)알톤스포츠,123750,Dec-16,52560248.0,5873730.0,52367346.0,1487071.0,35.215094639058925,8.948359560279414
3916,(주)알톤스포츠,123750,Dec-17,43446206.0,3704215.0,42617058.0,1133987.0,37.581610723932464,11.72885645136689
3917,(주)알톤스포츠,123750,Dec-18,49080045.0,2939619.0,46501941.0,3941117.0,11.79917799953668,16.696056529774776
3918,(주)알톤스포츠,123750,Dec-19,31187516.0,3109415.0,29226026.0,2175362.0,13.435017252300996,10.030026870006095
3919,(주)알티캐스트,85810,Dec-13,73675699.0,361829.0,73675699.0,361828.0,203.62077838088817,203.6202156267187
3920,(주)알티캐스트,85810,Dec-14,77137145.0,3047571.0,77137145.0,3047571.0,25.31102474724953,25.31102474724953
3921,(주)알티캐스트,85810,Dec-15,62727442.0,1582113.0,62392713.0,1460560.0,42.71834981103139,39.647889878915095
3922,(주)알티캐스트,85810,Dec-16,65415904.0,1305013.0,59423299.0,774081.0,76.76625443590528,50.12663015617469
3923,(주)알티캐스트,85810,Dec-17,70643136.0,1081051.0,62148556.0,1062340.0,58.501568236157915,65.34671907245819
3924,(주)알티캐스트,85810,Dec-18,76200156.0,516155.0,64731260.0,579145.0,111.77038565471514,147.6303745967781
3925,(주)알티캐스트,85810,Dec-19,53178375.0,918300.0,39938134.0,555238.0,71.92975624867174,57.90958836981379
3926,(주)알파홀딩스,117670,Dec-11,,,22201991.0,4149288.0,5.350795365373529,
3927,(주)알파홀딩스,117670,Dec-12,32223368.0,5468915.0,32223368.0,5515588.0,5.84223622213987,5.892095232783833
3928,(주)알파홀딩스,117670,Dec-13,,,31734810.0,3846995.0,8.249246489792682,
3929,(주)알파홀딩스,117670,Dec-14,39384206.0,8892669.0,38137646.0,8892669.0,4.288661368144929,4.428839755533462
3930,(주)알파홀딩스,117670,Dec-15,,,50827475.0,8563143.0,5.935609740488977,
3931,(주)알파홀딩스,117670,Dec-16,56639827.0,12266193.0,56641148.0,12266193.0,4.617663198353393,4.617555503977477
3932,(주)알파홀딩스,117670,Dec-17,69995825.0,14050612.0,69674265.0,14085736.0,4.946441208325926,4.981692256536584
3933,(주)알파홀딩스,117670,Dec-18,85086013.0,9954059.0,83041188.0,9948766.0,8.346883221497018,8.547871074503377
3934,(주)알파홀딩스,117670,Dec-19,73164302.0,9834713.0,70084692.0,10234433.0,6.847931096915676,7.4393937067609395
3935,(주)애니플러스,310200,Dec-18,,,,,,
3936,(주)애니플러스,310200,Dec-19,,,,,,
3937,(주)애드바이오텍,179530,Dec-19,,,,,,
3938,(주)액션스퀘어,205500,Dec-14,,,,,,
3939,(주)액션스퀘어,205500,Dec-15,,,6663082.0,0.0,0.0,
3940,(주)액션스퀘어,205500,Dec-16,,,3958085.0,0.0,0.0,
3941,(주)액션스퀘어,205500,Dec-17,9402123.0,0.0,9402123.0,0.0,0.0,0.0
3942,(주)액션스퀘어,205500,Dec-18,7471298.0,0.0,7471298.0,0.0,0.0,0.0
3943,(주)액션스퀘어,205500,Dec-19,5838397.0,0.0,7200905.0,0.0,0.0,0.0
3944,(주)액토즈소프트,52790,Dec-11,99270630.0,19947555.0,98798904.0,19626758.0,5.033888123550512,4.976581340419916
3945,(주)액토즈소프트,52790,Dec-12,82978009.0,14972079.0,82359263.0,14917929.0,5.520824170700906,5.542183487009386
3946,(주)액토즈소프트,52790,Dec-13,139365154.0,18183181.0,113863410.0,13382331.0,8.50848854358781,7.664508976729649
3947,(주)액토즈소프트,52790,Dec-14,102829670.0,16959002.0,78950049.0,12161850.0,6.491615091454014,6.063426963449854
3948,(주)액토즈소프트,52790,Dec-15,100752238.0,12789383.0,48873964.0,5453967.0,8.9611770661612,7.87780286195198
3949,(주)액토즈소프트,52790,Dec-16,72386383.0,8971982.0,36063675.0,6297491.0,5.726673527600119,8.06804817486259
3950,(주)액토즈소프트,52790,Dec-17,55399431.0,8073633.0,34798015.0,5953510.0,5.844957848395317,6.861772265348202
3951,(주)액토즈소프트,52790,Dec-18,37652204.0,2284255.0,24386489.0,244716.0,99.65220500498538,16.483362846967612
3952,(주)액토즈소프트,52790,Dec-19,62665219.0,2530636.0,55683567.0,1034579.0,53.82244081892248,24.762636349123305
3953,(주)액트로,290740,Dec-18,105631916.0,16760010.0,67135255.0,7578212.0,8.858983491092621,6.302616525885128
3954,(주)액트로,290740,Dec-19,107845425.0,17640434.0,47107733.0,6025071.0,7.8186187349493474,6.113535812100768
3955,(주)앤디포스,238090,Dec-16,,,70582568.0,1536360.0,45.941425186805176,
3956,(주)앤디포스,238090,Dec-17,,,52344188.0,2049200.0,25.543718524302168,
3957,(주)앤디포스,238090,Dec-18,47757634.0,5257010.0,44246149.0,1368662.0,32.32803204881848,9.084562137032268
3958,(주)앤디포스,238090,Dec-19,84122729.0,3683940.0,56931775.0,2376702.0,23.954107414391874,22.834988897756208
3959,(주)앤씨앤,92600,Dec-11,,,45830370.0,1472507.0,31.124042194706036,
3960,(주)앤씨앤,92600,Dec-12,53108560.0,2095059.0,53108560.0,2095059.0,25.34943407321703,25.34943407321703
3961,(주)앤씨앤,92600,Dec-13,36693560.0,711153.0,36693560.0,711153.0,51.59727934776342,51.59727934776342
3962,(주)앤씨앤,92600,Dec-14,35866618.0,3318848.0,35866618.0,3318848.0,10.806948073548412,10.806948073548412
3963,(주)앤씨앤,92600,Dec-15,63184945.0,3370119.0,63174936.0,3056649.0,20.668037448853305,18.748579797924048
3964,(주)앤씨앤,92600,Dec-16,64056482.0,1739562.0,60989966.0,1568305.0,38.88909746509767,36.82333943831838
3965,(주)앤씨앤,92600,Dec-17,53399310.0,3345269.0,41222922.0,1529059.0,26.95966735096553,15.962635590740236
