,회사명,거래소코드,회계년도,이자보상배율,count,부실기업
7700,(주)태웅,44490,14-Dec,10.47,1.0,
7701,(주)태웅,44490,15-Dec,16.08,0.0,
7702,(주)태웅,44490,16-Dec,10.08,0.0,
7703,(주)태웅,44490,17-Dec,-0.66,0.0,
7704,(주)태웅,44490,18-Dec,-4.38,1.0,1.0
7705,(주)태웅,44490,19-Dec,-3.67,2.0,1.0
7706,(주)태웅로직스,124560,19-Dec,16.33,0.0,
7707,(주)테라젠이텍스,66700,11-Dec,-2.78,0.0,
7708,(주)테라젠이텍스,66700,12-Dec,-5.31,1.0,1.0
7709,(주)테라젠이텍스,66700,13-Dec,2.74,2.0,
7710,(주)테라젠이텍스,66700,14-Dec,2.44,0.0,
7711,(주)테라젠이텍스,66700,15-Dec,4.24,0.0,
7712,(주)테라젠이텍스,66700,16-Dec,1.37,0.0,
7713,(주)테라젠이텍스,66700,17-Dec,0.21,0.0,
7714,(주)테라젠이텍스,66700,18-Dec,-3.14,1.0,1.0
7715,(주)테라젠이텍스,66700,19-Dec,1.24,2.0,
7716,(주)테스,95610,11-Dec,21.26,0.0,
7717,(주)테스,95610,12-Dec,4.73,0.0,
7718,(주)테스,95610,13-Dec,7.49,0.0,
7719,(주)테스,95610,14-Dec,14.82,0.0,
7720,(주)테스,95610,15-Dec,15.6,0.0,
7721,(주)테스,95610,16-Dec,146.03,0.0,
7722,(주)테스,95610,17-Dec,574.5,0.0,
7723,(주)테스,95610,18-Dec,586.4,0.0,
7724,(주)테스,95610,19-Dec,263.69,0.0,
7725,(주)테이팩스,55490,17-Dec,5.78,0.0,
7726,(주)테이팩스,55490,18-Dec,5.88,0.0,
7727,(주)테이팩스,55490,19-Dec,7.06,0.0,
7728,(주)테크윙,89030,11-Dec,14.33,0.0,
7729,(주)테크윙,89030,12-Dec,7.41,0.0,
7730,(주)테크윙,89030,13-Dec,6.02,0.0,
7731,(주)테크윙,89030,14-Dec,4.65,0.0,
7732,(주)테크윙,89030,15-Dec,12.67,0.0,
7733,(주)테크윙,89030,16-Dec,10.02,0.0,
7734,(주)테크윙,89030,17-Dec,9.82,0.0,
7735,(주)테크윙,89030,18-Dec,5.82,0.0,
7736,(주)테크윙,89030,19-Dec,5.09,0.0,
7737,(주)텔레칩스,54450,11-Dec,0.0,0.0,0.0
7738,(주)텔레칩스,54450,12-Dec,-252.87,0.0,
7739,(주)텔레칩스,54450,13-Dec,0.0,1.0,0.0
7740,(주)텔레칩스,54450,14-Dec,0.0,0.0,0.0
7741,(주)텔레칩스,54450,15-Dec,0.0,0.0,0.0
7742,(주)텔레칩스,54450,16-Dec,0.0,0.0,0.0
7743,(주)텔레칩스,54450,17-Dec,0.0,0.0,0.0
7744,(주)텔레칩스,54450,18-Dec,0.0,0.0,0.0
7745,(주)텔레칩스,54450,19-Dec,203.02,0.0,
7746,(주)텔레필드,91440,11-Dec,3.2,0.0,
7747,(주)텔레필드,91440,12-Dec,4.31,0.0,
7748,(주)텔레필드,91440,13-Dec,2.05,0.0,
7749,(주)텔레필드,91440,14-Dec,9.83,0.0,
7750,(주)텔레필드,91440,15-Dec,4.52,0.0,
7751,(주)텔레필드,91440,16-Dec,-4.43,0.0,
7752,(주)텔레필드,91440,17-Dec,1.35,1.0,
7753,(주)텔레필드,91440,18-Dec,-10.79,0.0,
7754,(주)텔레필드,91440,19-Dec,4.92,1.0,
7755,(주)텔콘알에프제약,200230,14-Dec,139.45,0.0,
7756,(주)텔콘알에프제약,200230,15-Dec,-30.17,0.0,
7757,(주)텔콘알에프제약,200230,16-Dec,-7.56,1.0,1.0
7758,(주)텔콘알에프제약,200230,17-Dec,-3.6,2.0,1.0
7759,(주)텔콘알에프제약,200230,18-Dec,-1.54,3.0,1.0
7760,(주)텔콘알에프제약,200230,19-Dec,1.63,4.0,
7761,(주)토니모리,214420,15-Dec,71.94,0.0,
7762,(주)토니모리,214420,16-Dec,141.73,0.0,
7763,(주)토니모리,214420,17-Dec,-2.37,0.0,
7764,(주)토니모리,214420,18-Dec,-2.26,1.0,1.0
7765,(주)토니모리,214420,19-Dec,-0.08,2.0,1.0
7766,(주)토박스코리아,215480,15-Dec,0.0,0.0,0.0
7767,(주)토박스코리아,215480,16-Dec,0.0,0.0,0.0
7768,(주)토박스코리아,215480,17-Dec,29.47,0.0,
7769,(주)토박스코리아,215480,18-Dec,-3.31,0.0,
7770,(주)토박스코리아,215480,19-Dec,1.73,1.0,
7771,(주)토비스,51360,11-Dec,8.73,0.0,
7772,(주)토비스,51360,12-Dec,6.41,0.0,
7773,(주)토비스,51360,13-Dec,12.02,0.0,
7774,(주)토비스,51360,14-Dec,73.79,0.0,
7775,(주)토비스,51360,15-Dec,30.31,0.0,
7776,(주)토비스,51360,16-Dec,26.7,0.0,
7777,(주)토비스,51360,17-Dec,17.48,0.0,
7778,(주)토비스,51360,18-Dec,20.93,0.0,
7779,(주)토비스,51360,19-Dec,20.46,0.0,
7780,(주)토탈소프트뱅크,45340,11-Dec,-47.57,0.0,
7781,(주)토탈소프트뱅크,45340,12-Dec,-40.02,1.0,1.0
7782,(주)토탈소프트뱅크,45340,13-Dec,-57.39,2.0,1.0
7783,(주)토탈소프트뱅크,45340,14-Dec,8.1,3.0,
7784,(주)토탈소프트뱅크,45340,15-Dec,-15.07,0.0,
7785,(주)토탈소프트뱅크,45340,16-Dec,8.47,1.0,
7786,(주)토탈소프트뱅크,45340,17-Dec,3.33,0.0,
7787,(주)토탈소프트뱅크,45340,18-Dec,15.39,0.0,
7788,(주)토탈소프트뱅크,45340,19-Dec,25.5,0.0,
7789,(주)톱텍,108230,11-Dec,76.16,0.0,
7790,(주)톱텍,108230,12-Dec,27.62,0.0,
7791,(주)톱텍,108230,13-Dec,7.02,0.0,
7792,(주)톱텍,108230,14-Dec,4.73,0.0,
7793,(주)톱텍,108230,15-Dec,8.93,0.0,
7794,(주)톱텍,108230,16-Dec,51.76,0.0,
7795,(주)톱텍,108230,17-Dec,103.12,0.0,
7796,(주)톱텍,108230,18-Dec,26.17,0.0,
7797,(주)톱텍,108230,19-Dec,-1.75,0.0,
7798,(주)투비소프트,79970,11-Dec,238.35,0.0,
7799,(주)투비소프트,79970,12-Dec,1975.06,0.0,
7800,(주)투비소프트,79970,13-Dec,15.81,0.0,
7801,(주)투비소프트,79970,14-Dec,29.78,0.0,
7802,(주)투비소프트,79970,15-Dec,2867.48,0.0,
7803,(주)투비소프트,79970,16-Dec,3.15,0.0,
7804,(주)투비소프트,79970,17-Dec,-8.82,0.0,
7805,(주)투비소프트,79970,18-Dec,-4.83,1.0,1.0
7806,(주)투비소프트,79970,19-Dec,-6.45,2.0,1.0
7807,(주)트루윈,105550,14-Dec,3.44,0.0,
7808,(주)트루윈,105550,15-Dec,-2.6,0.0,
7809,(주)트루윈,105550,16-Dec,-11.88,1.0,1.0
7810,(주)트루윈,105550,17-Dec,-1.56,2.0,1.0
7811,(주)트루윈,105550,18-Dec,1.46,3.0,
7812,(주)트루윈,105550,19-Dec,-2.19,0.0,
7813,(주)특수건설,26150,11-Dec,-3.35,0.0,
7814,(주)특수건설,26150,12-Dec,0.38,1.0,1.0
7815,(주)특수건설,26150,13-Dec,-2.3,2.0,1.0
7816,(주)특수건설,26150,14-Dec,-6.59,3.0,1.0
7817,(주)특수건설,26150,15-Dec,1.22,4.0,
7818,(주)특수건설,26150,16-Dec,0.68,0.0,
7819,(주)특수건설,26150,17-Dec,3.14,1.0,
7820,(주)특수건설,26150,18-Dec,1.29,0.0,
7821,(주)특수건설,26150,19-Dec,0.65,0.0,
7822,(주)티라유텍,322180,19-Dec,8.71,0.0,
7823,(주)티로보틱스,117730,18-Dec,7.32,0.0,
7824,(주)티로보틱스,117730,19-Dec,-2.84,0.0,
7825,(주)티비씨,33830,11-Dec,40.72,0.0,
7826,(주)티비씨,33830,12-Dec,145.96,0.0,
7827,(주)티비씨,33830,13-Dec,202.52,0.0,
7828,(주)티비씨,33830,14-Dec,519.56,0.0,
7829,(주)티비씨,33830,15-Dec,187.7,0.0,
7830,(주)티비씨,33830,16-Dec,152.74,0.0,
7831,(주)티비씨,33830,17-Dec,571.69,0.0,
7832,(주)티비씨,33830,18-Dec,228.0,0.0,
7833,(주)티비씨,33830,19-Dec,521.2,0.0,
7834,(주)티비에이치글로벌,84870,11-Dec,4.36,0.0,
7835,(주)티비에이치글로벌,84870,12-Dec,2.99,0.0,
7836,(주)티비에이치글로벌,84870,13-Dec,7.0,0.0,
7837,(주)티비에이치글로벌,84870,14-Dec,16.53,0.0,
7838,(주)티비에이치글로벌,84870,15-Dec,-4.09,0.0,
7839,(주)티비에이치글로벌,84870,16-Dec,6.08,1.0,
7840,(주)티비에이치글로벌,84870,17-Dec,13.04,0.0,
7841,(주)티비에이치글로벌,84870,18-Dec,-0.47,0.0,
7842,(주)티비에이치글로벌,84870,19-Dec,1.76,1.0,
7843,(주)티사이언티픽,57680,11-Dec,-3.97,0.0,
7844,(주)티사이언티픽,57680,12-Dec,-22.79,1.0,1.0
7845,(주)티사이언티픽,57680,13-Dec,-16.43,2.0,1.0
7846,(주)티사이언티픽,57680,14-Dec,2.45,3.0,
7847,(주)티사이언티픽,57680,15-Dec,-4.63,0.0,
7848,(주)티사이언티픽,57680,16-Dec,-11.03,1.0,1.0
7849,(주)티사이언티픽,57680,17-Dec,-2.04,2.0,1.0
7850,(주)티사이언티픽,57680,18-Dec,-0.68,3.0,1.0
7851,(주)티사이언티픽,57680,19-Dec,3.91,4.0,
7852,(주)티씨케이,64760,11-Dec,610.95,0.0,
7853,(주)티씨케이,64760,12-Dec,0.0,0.0,0.0
7854,(주)티씨케이,64760,13-Dec,0.0,0.0,0.0
7855,(주)티씨케이,64760,14-Dec,0.0,0.0,0.0
7856,(주)티씨케이,64760,15-Dec,0.0,0.0,0.0
7857,(주)티씨케이,64760,16-Dec,0.0,0.0,0.0
7858,(주)티씨케이,64760,17-Dec,0.0,0.0,0.0
7859,(주)티씨케이,64760,18-Dec,0.0,0.0,0.0
7860,(주)티씨케이,64760,19-Dec,5311.6,0.0,
7861,(주)티앤알바이오팹,246710,18-Dec,-1435.68,0.0,
7862,(주)티앤알바이오팹,246710,19-Dec,-149.08,1.0,1.0
7863,(주)티에스넥스젠,43220,11-Dec,-3.12,0.0,
7864,(주)티에스넥스젠,43220,12-Dec,-17.98,1.0,1.0
7865,(주)티에스넥스젠,43220,13-Dec,-0.79,2.0,1.0
7866,(주)티에스넥스젠,43220,14-Dec,0.05,3.0,1.0
7867,(주)티에스넥스젠,43220,15-Dec,-10.54,4.0,1.0
7868,(주)티에스넥스젠,43220,16-Dec,-7.16,5.0,1.0
7869,(주)티에스넥스젠,43220,17-Dec,-4.04,6.0,1.0
7870,(주)티에스넥스젠,43220,18-Dec,-8.22,7.0,1.0
7871,(주)티에스넥스젠,43220,19-Dec,1.19,8.0,
7872,(주)티에스이,131290,11-Dec,14.85,0.0,
7873,(주)티에스이,131290,12-Dec,3.84,0.0,
7874,(주)티에스이,131290,13-Dec,2.92,0.0,
7875,(주)티에스이,131290,14-Dec,8.73,0.0,
7876,(주)티에스이,131290,15-Dec,0.53,0.0,
7877,(주)티에스이,131290,16-Dec,-21.96,1.0,1.0
7878,(주)티에스이,131290,17-Dec,29.57,2.0,
7879,(주)티에스이,131290,18-Dec,22.89,0.0,
7880,(주)티에스이,131290,19-Dec,33.85,0.0,
7881,(주)티에스트릴리온,317240,19-Dec,0.0,0.0,0.0
7882,(주)티에이치엔,19180,11-Dec,4.15,0.0,
7883,(주)티에이치엔,19180,12-Dec,-4.36,0.0,
7884,(주)티에이치엔,19180,13-Dec,-4.34,1.0,1.0
7885,(주)티에이치엔,19180,14-Dec,0.09,2.0,1.0
7886,(주)티에이치엔,19180,15-Dec,0.9,3.0,1.0
7887,(주)티에이치엔,19180,16-Dec,2.31,4.0,
7888,(주)티에이치엔,19180,17-Dec,2.38,0.0,
7889,(주)티에이치엔,19180,18-Dec,2.81,0.0,
7890,(주)티에이치엔,19180,19-Dec,5.76,0.0,
7891,(주)티엘아이,62860,11-Dec,-0.06,0.0,
7892,(주)티엘아이,62860,12-Dec,4.17,1.0,
7893,(주)티엘아이,62860,13-Dec,-2.86,0.0,
7894,(주)티엘아이,62860,14-Dec,4.19,1.0,
7895,(주)티엘아이,62860,15-Dec,1.63,0.0,
7896,(주)티엘아이,62860,16-Dec,-19.01,0.0,
7897,(주)티엘아이,62860,17-Dec,0.0,1.0,0.0
7898,(주)티엘아이,62860,18-Dec,0.0,0.0,0.0
7899,(주)티엘아이,62860,19-Dec,35.2,0.0,
7900,(주)티움바이오,321550,19-Dec,-408.77,0.0,
7901,(주)티웨이항공,91810,18-Dec,47.07,0.0,
7902,(주)티웨이항공,91810,19-Dec,-0.64,0.0,
7903,(주)티웨이홀딩스,4870,11-Dec,-1.95,0.0,
7904,(주)티웨이홀딩스,4870,12-Dec,-4.47,1.0,1.0
7905,(주)티웨이홀딩스,4870,13-Dec,2.58,2.0,
7906,(주)티웨이홀딩스,4870,14-Dec,7.11,0.0,
7907,(주)티웨이홀딩스,4870,15-Dec,1.39,0.0,
7908,(주)티웨이홀딩스,4870,16-Dec,5.14,0.0,
7909,(주)티웨이홀딩스,4870,17-Dec,29.54,0.0,
7910,(주)티웨이홀딩스,4870,18-Dec,25.21,0.0,
7911,(주)티웨이홀딩스,4870,19-Dec,-0.79,0.0,
7912,(주)티케이케미칼,104480,11-Dec,3.8,0.0,
7913,(주)티케이케미칼,104480,12-Dec,-1.81,0.0,
7914,(주)티케이케미칼,104480,13-Dec,0.05,1.0,1.0
7915,(주)티케이케미칼,104480,14-Dec,0.42,2.0,1.0
7916,(주)티케이케미칼,104480,15-Dec,1.36,3.0,
7917,(주)티케이케미칼,104480,16-Dec,1.16,0.0,
7918,(주)티케이케미칼,104480,17-Dec,1.14,0.0,
7919,(주)티케이케미칼,104480,18-Dec,6.23,0.0,
7920,(주)티케이케미칼,104480,19-Dec,1.11,0.0,
7921,(주)티플랙스,81150,11-Dec,5.21,0.0,
7922,(주)티플랙스,81150,12-Dec,3.55,0.0,
7923,(주)티플랙스,81150,13-Dec,3.03,0.0,
7924,(주)티플랙스,81150,14-Dec,2.08,0.0,
7925,(주)티플랙스,81150,15-Dec,1.78,0.0,
7926,(주)티플랙스,81150,16-Dec,3.01,0.0,
7927,(주)티플랙스,81150,17-Dec,3.63,0.0,
7928,(주)티플랙스,81150,18-Dec,2.93,0.0,
7929,(주)티플랙스,81150,19-Dec,3.33,0.0,
7930,(주)티피씨,130740,11-Dec,17.46,0.0,
7931,(주)티피씨,130740,12-Dec,9.66,0.0,
7932,(주)티피씨,130740,13-Dec,7.82,0.0,
7933,(주)티피씨,130740,14-Dec,10.25,0.0,
7934,(주)티피씨,130740,15-Dec,22.84,0.0,
7935,(주)티피씨,130740,16-Dec,10.97,0.0,
7936,(주)티피씨,130740,17-Dec,2.88,0.0,
7937,(주)티피씨,130740,18-Dec,0.71,0.0,
7938,(주)티피씨,130740,19-Dec,0.24,1.0,1.0
7939,(주)티피씨메카트로닉스,48770,11-Jun,24.51,0.0,
7940,(주)티피씨메카트로닉스,48770,12-Jun,3.16,0.0,
7941,(주)티피씨메카트로닉스,48770,13-Jun,2.18,0.0,
7942,(주)티피씨메카트로닉스,48770,14-Dec,0.74,0.0,
7943,(주)티피씨메카트로닉스,48770,15-Dec,1.45,1.0,
7944,(주)티피씨메카트로닉스,48770,16-Dec,-1.53,0.0,
7945,(주)티피씨메카트로닉스,48770,17-Dec,4.42,1.0,
7946,(주)티피씨메카트로닉스,48770,18-Dec,1.78,0.0,
7947,(주)티피씨메카트로닉스,48770,19-Dec,0.07,0.0,
7948,(주)파나진,46210,11-Dec,-0.23,0.0,
7949,(주)파나진,46210,12-Dec,-2.76,1.0,1.0
7950,(주)파나진,46210,13-Dec,-2.96,2.0,1.0
7951,(주)파나진,46210,14-Dec,-0.78,3.0,1.0
7952,(주)파나진,46210,15-Dec,0.12,4.0,1.0
7953,(주)파나진,46210,16-Dec,-0.76,5.0,1.0
7954,(주)파나진,46210,17-Dec,-14.9,6.0,1.0
7955,(주)파나진,46210,18-Dec,0.0,7.0,0.0
7956,(주)파나진,46210,19-Dec,-247.52,0.0,
7957,(주)파라다이스,34230,11-Dec,41.08,0.0,
7958,(주)파라다이스,34230,12-Dec,18.38,0.0,
7959,(주)파라다이스,34230,13-Dec,39.18,0.0,
7960,(주)파라다이스,34230,14-Dec,23.48,0.0,
7961,(주)파라다이스,34230,15-Dec,19.48,0.0,
7962,(주)파라다이스,34230,16-Dec,18.72,0.0,
7963,(주)파라다이스,34230,17-Dec,-1.2,0.0,
7964,(주)파라다이스,34230,18-Dec,0.07,1.0,1.0
7965,(주)파라다이스,34230,19-Dec,1.0,2.0,
7966,(주)파라텍,33540,11-Dec,17.61,0.0,
7967,(주)파라텍,33540,12-Dec,33.97,0.0,
7968,(주)파라텍,33540,13-Dec,0.0,0.0,0.0
7969,(주)파라텍,33540,14-Dec,1261.33,0.0,
7970,(주)파라텍,33540,15-Dec,8904.33,0.0,
7971,(주)파라텍,33540,16-Dec,67.03,0.0,
7972,(주)파라텍,33540,17-Dec,32.64,0.0,
7973,(주)파라텍,33540,18-Dec,-0.17,0.0,
7974,(주)파라텍,33540,19-Dec,-29.0,1.0,1.0
7975,(주)파루,43200,11-Dec,-8.8,0.0,
7976,(주)파루,43200,12-Dec,-2.0,1.0,1.0
7977,(주)파루,43200,13-Dec,0.56,2.0,1.0
7978,(주)파루,43200,14-Dec,1.61,3.0,
7979,(주)파루,43200,15-Dec,6.44,0.0,
7980,(주)파루,43200,16-Dec,3.7,0.0,
7981,(주)파루,43200,17-Dec,-22.5,0.0,
7982,(주)파루,43200,18-Dec,-253.99,1.0,1.0
7983,(주)파루,43200,19-Dec,0.87,2.0,1.0
7984,(주)파마리서치,214450,15-Dec,35.1,0.0,
7985,(주)파마리서치,214450,16-Dec,525.15,0.0,
7986,(주)파마리서치,214450,17-Dec,1908.15,0.0,
7987,(주)파마리서치,214450,18-Dec,10.83,0.0,
7988,(주)파마리서치,214450,19-Dec,8.14,0.0,
7989,(주)파멥신,208340,18-Dec,-251.12,0.0,
7990,(주)파멥신,208340,19-Dec,-2.38,1.0,1.0
7991,(주)파버나인,177830,14-Dec,12.64,0.0,
7992,(주)파버나인,177830,15-Dec,-8.01,0.0,
7993,(주)파버나인,177830,16-Dec,3.71,1.0,
7994,(주)파버나인,177830,17-Dec,2.69,0.0,
7995,(주)파버나인,177830,18-Dec,3.76,0.0,
7996,(주)파버나인,177830,19-Dec,-1.54,0.0,
7997,(주)파세코,37070,11-Dec,2.16,0.0,
7998,(주)파세코,37070,12-Dec,2.96,0.0,
7999,(주)파세코,37070,13-Dec,8.62,0.0,
8000,(주)파세코,37070,14-Dec,10.4,0.0,
8001,(주)파세코,37070,15-Dec,17.15,0.0,
8002,(주)파세코,37070,16-Dec,9.25,0.0,
8003,(주)파세코,37070,17-Dec,14.36,0.0,
8004,(주)파세코,37070,18-Dec,22.73,0.0,
8005,(주)파세코,37070,19-Dec,41.02,0.0,
8006,(주)파수,150900,13-Dec,9.44,0.0,
8007,(주)파수,150900,14-Dec,15.56,0.0,
8008,(주)파수,150900,15-Dec,15.1,0.0,
8009,(주)파수,150900,16-Dec,-21.33,0.0,
8010,(주)파수,150900,17-Dec,1.63,1.0,
8011,(주)파수,150900,18-Dec,2.15,0.0,
8012,(주)파수,150900,19-Dec,-4.71,0.0,
8013,(주)파워넷,37030,18-Dec,6.55,0.0,
8014,(주)파워넷,37030,19-Dec,2.99,0.0,
8015,(주)파워로직스,47310,11-Dec,-3.18,0.0,
8016,(주)파워로직스,47310,12-Dec,2.15,1.0,
8017,(주)파워로직스,47310,13-Dec,0.57,0.0,
8018,(주)파워로직스,47310,14-Dec,4.67,1.0,
8019,(주)파워로직스,47310,15-Dec,4.65,0.0,
8020,(주)파워로직스,47310,16-Dec,6.76,0.0,
8021,(주)파워로직스,47310,17-Dec,12.79,0.0,
8022,(주)파워로직스,47310,18-Dec,23.54,0.0,
8023,(주)파워로직스,47310,19-Dec,44.69,0.0,
8024,(주)파이오링크,170790,13-Dec,62.05,0.0,
8025,(주)파이오링크,170790,14-Dec,36.61,0.0,
8026,(주)파이오링크,170790,15-Dec,-62.26,0.0,
8027,(주)파이오링크,170790,16-Dec,13.32,1.0,
8028,(주)파이오링크,170790,17-Dec,-33.84,0.0,
8029,(주)파이오링크,170790,18-Dec,759.78,1.0,
8030,(주)파이오링크,170790,19-Dec,76.74,0.0,
8031,(주)파인디앤씨,49120,11-Dec,-1.96,0.0,
8032,(주)파인디앤씨,49120,12-Dec,-1.0,1.0,1.0
8033,(주)파인디앤씨,49120,13-Dec,-1.51,2.0,1.0
8034,(주)파인디앤씨,49120,14-Dec,8.25,3.0,
8035,(주)파인디앤씨,49120,15-Dec,2.71,0.0,
8036,(주)파인디앤씨,49120,16-Dec,1.84,0.0,
8037,(주)파인디앤씨,49120,17-Dec,-3.4,0.0,
8038,(주)파인디앤씨,49120,18-Dec,1.0,1.0,
8039,(주)파인디앤씨,49120,19-Dec,-0.23,0.0,
8040,(주)파인디지털,38950,11-Dec,23.72,0.0,
8041,(주)파인디지털,38950,12-Dec,74.18,0.0,
8042,(주)파인디지털,38950,13-Dec,418.95,0.0,
8043,(주)파인디지털,38950,14-Dec,0.0,0.0,0.0
8044,(주)파인디지털,38950,15-Dec,-2612.97,0.0,
8045,(주)파인디지털,38950,16-Dec,-33579.62,1.0,1.0
8046,(주)파인디지털,38950,17-Dec,0.0,2.0,0.0
8047,(주)파인디지털,38950,18-Dec,0.0,0.0,0.0
8048,(주)파인디지털,38950,19-Dec,-18.69,0.0,
8049,(주)파인테크닉스,106240,11-Dec,9.55,0.0,
8050,(주)파인테크닉스,106240,12-Dec,4.11,0.0,
8051,(주)파인테크닉스,106240,13-Dec,-1.68,0.0,
8052,(주)파인테크닉스,106240,14-Dec,2.81,1.0,
8053,(주)파인테크닉스,106240,15-Dec,2.11,0.0,
8054,(주)파인테크닉스,106240,16-Dec,0.23,0.0,
8055,(주)파인테크닉스,106240,17-Dec,-7.63,1.0,1.0
8056,(주)파인테크닉스,106240,18-Dec,-6.75,2.0,1.0
8057,(주)파인테크닉스,106240,19-Dec,3.86,3.0,
8058,(주)파인텍,131760,15-Dec,4.95,0.0,
8059,(주)파인텍,131760,16-Dec,-2.94,0.0,
8060,(주)파인텍,131760,17-Dec,1.95,1.0,
8061,(주)파인텍,131760,18-Dec,0.07,0.0,
8062,(주)파인텍,131760,19-Dec,1.16,1.0,
8063,(주)파커스,65690,11-Dec,12.95,0.0,
8064,(주)파커스,65690,12-Dec,6.79,0.0,
8065,(주)파커스,65690,13-Dec,0.85,0.0,
8066,(주)파커스,65690,14-Dec,4.82,1.0,
8067,(주)파커스,65690,15-Dec,17.22,0.0,
8068,(주)파커스,65690,16-Dec,39.71,0.0,
8069,(주)파커스,65690,17-Dec,-3.38,0.0,
8070,(주)파커스,65690,18-Dec,2.33,1.0,
8071,(주)파커스,65690,19-Dec,-3.39,0.0,
8072,(주)파크시스템스,140860,15-Dec,3.63,0.0,
8073,(주)파크시스템스,140860,16-Dec,8225.88,0.0,
8074,(주)파크시스템스,140860,17-Dec,4480.93,0.0,
8075,(주)파크시스템스,140860,18-Dec,7133.14,0.0,
8076,(주)파크시스템스,140860,19-Dec,122.13,0.0,
8077,(주)파트론,91700,11-Dec,14.55,0.0,
8078,(주)파트론,91700,12-Dec,25.89,0.0,
8079,(주)파트론,91700,13-Dec,22.34,0.0,
8080,(주)파트론,91700,14-Dec,13.63,0.0,
8081,(주)파트론,91700,15-Dec,24.99,0.0,
8082,(주)파트론,91700,16-Dec,32.73,0.0,
8083,(주)파트론,91700,17-Dec,8.86,0.0,
8084,(주)파트론,91700,18-Dec,23.73,0.0,
8085,(주)파트론,91700,19-Dec,73.38,0.0,
8086,(주)판타지오,32800,11-Dec,0.0,0.0,0.0
8087,(주)판타지오,32800,12-Dec,-10.91,0.0,
8088,(주)판타지오,32800,13-Dec,-10.88,1.0,1.0
8089,(주)판타지오,32800,14-Dec,-17.4,2.0,1.0
8090,(주)판타지오,32800,15-Dec,2.58,3.0,
8091,(주)판타지오,32800,16-Dec,-11.06,0.0,
8092,(주)판타지오,32800,17-Dec,-99.89,1.0,1.0
8093,(주)판타지오,32800,18-Dec,14.21,2.0,
8094,(주)판타지오,32800,19-Dec,1.4,0.0,
8095,(주)팜스빌,318010,19-Dec,1609.68,0.0,
8096,(주)팜스코,36580,11-Dec,5.0,0.0,
8097,(주)팜스코,36580,12-Dec,2.6,0.0,
8098,(주)팜스코,36580,13-Dec,0.76,0.0,
8099,(주)팜스코,36580,14-Dec,5.37,1.0,
8100,(주)팜스코,36580,15-Dec,6.31,0.0,
8101,(주)팜스코,36580,16-Dec,6.35,0.0,
8102,(주)팜스코,36580,17-Dec,6.13,0.0,
8103,(주)팜스코,36580,18-Dec,2.15,0.0,
8104,(주)팜스코,36580,19-Dec,1.09,0.0,
8105,(주)팜스토리,27710,11-Dec,0.85,0.0,
8106,(주)팜스토리,27710,12-Dec,1.21,1.0,
8107,(주)팜스토리,27710,13-Dec,0.92,0.0,
8108,(주)팜스토리,27710,14-Dec,1.19,1.0,
8109,(주)팜스토리,27710,15-Dec,1.28,0.0,
8110,(주)팜스토리,27710,16-Dec,1.62,0.0,
8111,(주)팜스토리,27710,17-Dec,1.83,0.0,
8112,(주)팜스토리,27710,18-Dec,1.82,0.0,
8113,(주)팜스토리,27710,19-Dec,1.07,0.0,
8114,(주)팬스타엔터프라이즈,54300,11-Dec,-2.15,0.0,
8115,(주)팬스타엔터프라이즈,54300,12-Dec,1.01,1.0,
8116,(주)팬스타엔터프라이즈,54300,13-Dec,-1.44,0.0,
8117,(주)팬스타엔터프라이즈,54300,14-Dec,0.45,1.0,1.0
8118,(주)팬스타엔터프라이즈,54300,15-Dec,-0.28,2.0,1.0
8119,(주)팬스타엔터프라이즈,54300,16-Dec,-2.33,3.0,1.0
8120,(주)팬스타엔터프라이즈,54300,17-Dec,3.11,4.0,
8121,(주)팬스타엔터프라이즈,54300,18-Dec,0.96,0.0,
8122,(주)팬스타엔터프라이즈,54300,19-Dec,2.0,1.0,
8123,(주)팬엔터테인먼트,68050,11-Dec,1.84,0.0,
8124,(주)팬엔터테인먼트,68050,12-Dec,2.1,0.0,
8125,(주)팬엔터테인먼트,68050,13-Dec,-0.17,0.0,
8126,(주)팬엔터테인먼트,68050,14-Dec,0.67,1.0,1.0
8127,(주)팬엔터테인먼트,68050,15-Dec,-6.42,2.0,1.0
8128,(주)팬엔터테인먼트,68050,16-Dec,3.23,3.0,
8129,(주)팬엔터테인먼트,68050,17-Dec,-1.27,0.0,
8130,(주)팬엔터테인먼트,68050,18-Dec,-2.47,1.0,1.0
8131,(주)팬엔터테인먼트,68050,19-Dec,2.34,2.0,
8132,(주)팬젠,222110,16-Dec,-38.48,0.0,
8133,(주)팬젠,222110,17-Dec,-3891370.09,1.0,1.0
8134,(주)팬젠,222110,18-Dec,-5.89,2.0,1.0
8135,(주)팬젠,222110,19-Dec,-6.57,3.0,1.0
8136,(주)퍼시스,16800,11-Dec,0.0,0.0,0.0
8137,(주)퍼시스,16800,12-Dec,0.0,0.0,0.0
8138,(주)퍼시스,16800,13-Dec,0.0,0.0,0.0
8139,(주)퍼시스,16800,14-Dec,0.0,0.0,0.0
8140,(주)퍼시스,16800,15-Dec,0.0,0.0,0.0
8141,(주)퍼시스,16800,16-Dec,0.0,0.0,0.0
8142,(주)퍼시스,16800,17-Dec,0.0,0.0,0.0
8143,(주)퍼시스,16800,18-Dec,0.0,0.0,0.0
