,회사명,거래소코드,회계년도,투자활동감소율여부(개별),투자활동감소율여부(연결)
9407,(주)티사이언티픽,57680,14-Dec,0,0
9408,(주)티사이언티픽,57680,15-Dec,0,0
9409,(주)티사이언티픽,57680,16-Dec,1,1
9410,(주)티사이언티픽,57680,17-Dec,1,0
9411,(주)티사이언티픽,57680,18-Dec,0,0
9412,(주)티사이언티픽,57680,19-Dec,1,0
9413,(주)티씨케이,64760,11-Dec,1,0
9414,(주)티씨케이,64760,12-Dec,0,0
9415,(주)티씨케이,64760,13-Dec,1,0
9416,(주)티씨케이,64760,14-Dec,0,0
9417,(주)티씨케이,64760,15-Dec,1,0
9418,(주)티씨케이,64760,16-Dec,1,0
9419,(주)티씨케이,64760,17-Dec,0,0
9420,(주)티씨케이,64760,18-Dec,1,0
9421,(주)티씨케이,64760,19-Dec,1,0
9422,(주)티앤알바이오팹,246710,15-Dec,0,0
9423,(주)티앤알바이오팹,246710,16-Dec,0,0
9424,(주)티앤알바이오팹,246710,17-Dec,0,0
9425,(주)티앤알바이오팹,246710,18-Dec,1,0
9426,(주)티앤알바이오팹,246710,19-Dec,0,0
9427,(주)티앤엘,340570,11-Dec,0,0
9428,(주)티앤엘,340570,12-Dec,0,0
9429,(주)티앤엘,340570,13-Dec,0,0
9430,(주)티앤엘,340570,14-Dec,0,0
9431,(주)티앤엘,340570,15-Dec,0,0
9432,(주)티앤엘,340570,16-Dec,0,0
9433,(주)티앤엘,340570,17-Dec,0,0
9434,(주)티앤엘,340570,18-Dec,0,0
9435,(주)티앤엘,340570,19-Dec,0,0
9436,(주)티에스넥스젠,43220,11-Dec,0,0
9437,(주)티에스넥스젠,43220,12-Dec,0,0
9438,(주)티에스넥스젠,43220,13-Dec,1,0
9439,(주)티에스넥스젠,43220,14-Dec,1,0
9440,(주)티에스넥스젠,43220,15-Dec,0,0
9441,(주)티에스넥스젠,43220,16-Dec,1,0
9442,(주)티에스넥스젠,43220,17-Dec,0,0
9443,(주)티에스넥스젠,43220,18-Dec,0,0
9444,(주)티에스넥스젠,43220,19-Dec,0,0
9445,(주)티에스아이,277880,15-Dec,0,0
9446,(주)티에스아이,277880,16-Dec,0,0
9447,(주)티에스아이,277880,17-Dec,0,0
9448,(주)티에스아이,277880,18-Dec,0,0
9449,(주)티에스아이,277880,19-Dec,1,1
9450,(주)티에스이,131290,11-Dec,1,1
9451,(주)티에스이,131290,12-Dec,0,0
9452,(주)티에스이,131290,13-Dec,0,0
9453,(주)티에스이,131290,14-Dec,1,1
9454,(주)티에스이,131290,15-Dec,0,0
9455,(주)티에스이,131290,16-Dec,0,0
9456,(주)티에스이,131290,17-Dec,1,0
9457,(주)티에스이,131290,18-Dec,1,1
9458,(주)티에스이,131290,19-Dec,0,0
9459,(주)티에스트릴리온,317240,19-Dec,0,0
9460,(주)티에이치엔,19180,11-Dec,1,1
9461,(주)티에이치엔,19180,12-Dec,1,0
9462,(주)티에이치엔,19180,13-Dec,0,1
9463,(주)티에이치엔,19180,14-Dec,0,0
9464,(주)티에이치엔,19180,15-Dec,0,0
9465,(주)티에이치엔,19180,16-Dec,0,0
9466,(주)티에이치엔,19180,17-Dec,0,0
9467,(주)티에이치엔,19180,18-Dec,0,1
9468,(주)티에이치엔,19180,19-Dec,1,0
9469,(주)티엘비,356860,11-Dec,0,0
9470,(주)티엘비,356860,12-Dec,0,0
9471,(주)티엘비,356860,13-Dec,0,0
9472,(주)티엘비,356860,14-Dec,0,0
9473,(주)티엘비,356860,15-Dec,0,0
9474,(주)티엘비,356860,16-Dec,0,0
9475,(주)티엘비,356860,17-Dec,0,0
9476,(주)티엘비,356860,18-Dec,0,0
9477,(주)티엘비,356860,19-Dec,0,0
9478,(주)티엘아이,62860,11-Dec,0,1
9479,(주)티엘아이,62860,12-Dec,0,0
9480,(주)티엘아이,62860,13-Dec,0,0
9481,(주)티엘아이,62860,14-Dec,1,1
9482,(주)티엘아이,62860,15-Dec,0,0
9483,(주)티엘아이,62860,16-Dec,0,0
9484,(주)티엘아이,62860,17-Dec,0,0
9485,(주)티엘아이,62860,18-Dec,0,0
9486,(주)티엘아이,62860,19-Dec,0,0
9487,(주)티움바이오,321550,18-Dec,1,0
9488,(주)티움바이오,321550,19-Dec,1,0
9489,(주)티웨이항공,91810,11-Dec,0,0
9490,(주)티웨이항공,91810,12-Dec,0,0
9491,(주)티웨이항공,91810,13-Dec,0,0
9492,(주)티웨이항공,91810,14-Dec,1,0
9493,(주)티웨이항공,91810,15-Dec,1,0
9494,(주)티웨이항공,91810,16-Dec,0,0
9495,(주)티웨이항공,91810,17-Dec,1,0
9496,(주)티웨이항공,91810,18-Dec,1,0
9497,(주)티웨이항공,91810,19-Dec,1,1
9498,(주)티웨이홀딩스,4870,11-Dec,0,0
9499,(주)티웨이홀딩스,4870,12-Dec,0,0
9500,(주)티웨이홀딩스,4870,13-Dec,1,0
9501,(주)티웨이홀딩스,4870,14-Dec,0,1
9502,(주)티웨이홀딩스,4870,15-Dec,0,1
9503,(주)티웨이홀딩스,4870,16-Dec,1,1
9504,(주)티웨이홀딩스,4870,17-Dec,0,0
9505,(주)티웨이홀딩스,4870,18-Dec,1,1
9506,(주)티웨이홀딩스,4870,19-Dec,0,1
9507,(주)티케이케미칼,104480,11-Dec,0,0
9508,(주)티케이케미칼,104480,12-Dec,0,0
9509,(주)티케이케미칼,104480,13-Dec,1,0
9510,(주)티케이케미칼,104480,14-Dec,0,0
9511,(주)티케이케미칼,104480,15-Dec,0,0
9512,(주)티케이케미칼,104480,16-Dec,1,0
9513,(주)티케이케미칼,104480,17-Dec,0,0
9514,(주)티케이케미칼,104480,18-Dec,0,0
9515,(주)티케이케미칼,104480,19-Dec,1,0
9516,(주)티플랙스,81150,11-Dec,1,1
9517,(주)티플랙스,81150,12-Dec,1,1
9518,(주)티플랙스,81150,13-Dec,0,0
9519,(주)티플랙스,81150,14-Dec,0,0
9520,(주)티플랙스,81150,15-Dec,0,0
9521,(주)티플랙스,81150,16-Dec,0,0
9522,(주)티플랙스,81150,17-Dec,0,0
9523,(주)티플랙스,81150,18-Dec,1,0
9524,(주)티플랙스,81150,19-Dec,0,0
9525,(주)티피씨,130740,11-Dec,0,0
9526,(주)티피씨,130740,12-Dec,1,0
9527,(주)티피씨,130740,13-Dec,0,0
9528,(주)티피씨,130740,14-Dec,1,0
9529,(주)티피씨,130740,15-Dec,0,0
9530,(주)티피씨,130740,16-Dec,0,0
9531,(주)티피씨,130740,17-Dec,0,1
9532,(주)티피씨,130740,18-Dec,0,0
9533,(주)티피씨,130740,19-Dec,0,0
9534,(주)티피씨메카트로닉스,48770,11-Jun,0,0
9535,(주)티피씨메카트로닉스,48770,12-Jun,1,1
9536,(주)티피씨메카트로닉스,48770,13-Jun,0,0
9537,(주)티피씨메카트로닉스,48770,14-Dec,0,0
9538,(주)티피씨메카트로닉스,48770,15-Dec,0,0
9539,(주)티피씨메카트로닉스,48770,16-Dec,0,0
9540,(주)티피씨메카트로닉스,48770,17-Dec,1,1
9541,(주)티피씨메카트로닉스,48770,18-Dec,0,0
9542,(주)티피씨메카트로닉스,48770,19-Dec,1,1
9543,(주)파나진,46210,11-Dec,1,0
9544,(주)파나진,46210,12-Dec,0,0
9545,(주)파나진,46210,13-Dec,0,0
9546,(주)파나진,46210,14-Dec,0,0
9547,(주)파나진,46210,15-Dec,0,0
9548,(주)파나진,46210,16-Dec,1,0
9549,(주)파나진,46210,17-Dec,0,0
9550,(주)파나진,46210,18-Dec,0,0
9551,(주)파나진,46210,19-Dec,0,0
9552,(주)파라다이스,34230,11-Dec,0,0
9553,(주)파라다이스,34230,12-Dec,0,0
9554,(주)파라다이스,34230,13-Dec,0,0
9555,(주)파라다이스,34230,14-Dec,1,1
9556,(주)파라다이스,34230,15-Dec,0,1
9557,(주)파라다이스,34230,16-Dec,0,1
9558,(주)파라다이스,34230,17-Dec,0,0
9559,(주)파라다이스,34230,18-Dec,1,0
9560,(주)파라다이스,34230,19-Dec,0,0
9561,(주)파라텍,33540,11-Dec,0,0
9562,(주)파라텍,33540,12-Dec,1,1
9563,(주)파라텍,33540,13-Dec,0,0
9564,(주)파라텍,33540,14-Dec,0,0
9565,(주)파라텍,33540,15-Dec,0,0
9566,(주)파라텍,33540,16-Dec,0,0
9567,(주)파라텍,33540,17-Dec,0,0
9568,(주)파라텍,33540,18-Dec,0,0
9569,(주)파라텍,33540,19-Dec,0,0
9570,(주)파루,43200,11-Dec,0,0
9571,(주)파루,43200,12-Dec,1,1
9572,(주)파루,43200,13-Dec,1,1
9573,(주)파루,43200,14-Dec,0,0
9574,(주)파루,43200,15-Dec,0,0
9575,(주)파루,43200,16-Dec,1,1
9576,(주)파루,43200,17-Dec,0,0
9577,(주)파루,43200,18-Dec,1,1
9578,(주)파루,43200,19-Dec,0,0
9579,(주)파마리서치,214450,12-Dec,0,0
9580,(주)파마리서치,214450,13-Dec,0,0
9581,(주)파마리서치,214450,14-Dec,1,0
9582,(주)파마리서치,214450,15-Dec,1,0
9583,(주)파마리서치,214450,16-Dec,0,0
9584,(주)파마리서치,214450,17-Dec,1,1
9585,(주)파마리서치,214450,18-Dec,1,1
9586,(주)파마리서치,214450,19-Dec,0,0
9587,(주)파멥신,208340,12-Dec,0,0
9588,(주)파멥신,208340,13-Dec,0,0
9589,(주)파멥신,208340,14-Dec,0,0
9590,(주)파멥신,208340,15-Dec,0,0
9591,(주)파멥신,208340,18-Dec,1,0
9592,(주)파멥신,208340,19-Dec,1,1
9593,(주)파버나인,177830,11-Dec,0,0
9594,(주)파버나인,177830,12-Dec,0,0
9595,(주)파버나인,177830,13-Dec,0,0
9596,(주)파버나인,177830,14-Dec,1,0
9597,(주)파버나인,177830,15-Dec,1,0
9598,(주)파버나인,177830,16-Dec,0,1
9599,(주)파버나인,177830,17-Dec,1,0
9600,(주)파버나인,177830,18-Dec,0,0
9601,(주)파버나인,177830,19-Dec,1,1
9602,(주)파세코,37070,11-Dec,0,0
9603,(주)파세코,37070,12-Dec,1,0
9604,(주)파세코,37070,13-Dec,0,0
9605,(주)파세코,37070,14-Dec,1,0
9606,(주)파세코,37070,15-Dec,0,0
9607,(주)파세코,37070,16-Dec,0,0
9608,(주)파세코,37070,17-Dec,1,0
9609,(주)파세코,37070,18-Dec,1,0
9610,(주)파세코,37070,19-Dec,1,0
9611,(주)파수,150900,11-Dec,0,0
9612,(주)파수,150900,12-Dec,1,1
9613,(주)파수,150900,13-Dec,1,1
9614,(주)파수,150900,14-Dec,0,0
9615,(주)파수,150900,15-Dec,1,1
9616,(주)파수,150900,16-Dec,1,1
9617,(주)파수,150900,17-Dec,0,0
9618,(주)파수,150900,18-Dec,0,0
9619,(주)파수,150900,19-Dec,0,0
9620,(주)파워넷,37030,11-Dec,0,0
9621,(주)파워넷,37030,12-Dec,0,0
9622,(주)파워넷,37030,13-Dec,0,0
9623,(주)파워넷,37030,14-Dec,0,0
9624,(주)파워넷,37030,15-Dec,0,0
9625,(주)파워넷,37030,16-Dec,0,0
9626,(주)파워넷,37030,17-Dec,1,0
9627,(주)파워넷,37030,18-Dec,1,1
9628,(주)파워넷,37030,19-Dec,1,1
9629,(주)파워로직스,47310,11-Dec,0,0
9630,(주)파워로직스,47310,12-Dec,0,1
9631,(주)파워로직스,47310,13-Dec,1,0
9632,(주)파워로직스,47310,14-Dec,0,0
9633,(주)파워로직스,47310,15-Dec,1,1
9634,(주)파워로직스,47310,16-Dec,0,0
9635,(주)파워로직스,47310,17-Dec,0,0
9636,(주)파워로직스,47310,18-Dec,1,1
9637,(주)파워로직스,47310,19-Dec,1,0
9638,(주)파이오링크,170790,11-Dec,1,0
9639,(주)파이오링크,170790,12-Dec,0,0
9640,(주)파이오링크,170790,13-Dec,1,0
9641,(주)파이오링크,170790,14-Dec,1,1
9642,(주)파이오링크,170790,15-Dec,1,1
9643,(주)파이오링크,170790,16-Dec,0,0
9644,(주)파이오링크,170790,17-Dec,1,0
9645,(주)파이오링크,170790,18-Dec,0,0
9646,(주)파이오링크,170790,19-Dec,0,0
9647,(주)파인디앤씨,49120,11-Dec,0,0
9648,(주)파인디앤씨,49120,12-Dec,0,1
9649,(주)파인디앤씨,49120,13-Dec,1,0
9650,(주)파인디앤씨,49120,14-Dec,0,0
9651,(주)파인디앤씨,49120,15-Dec,0,1
9652,(주)파인디앤씨,49120,16-Dec,0,1
9653,(주)파인디앤씨,49120,17-Dec,0,0
9654,(주)파인디앤씨,49120,18-Dec,0,0
9655,(주)파인디앤씨,49120,19-Dec,1,1
9656,(주)파인디지털,38950,11-Dec,0,0
9657,(주)파인디지털,38950,12-Dec,0,1
9658,(주)파인디지털,38950,13-Dec,0,0
9659,(주)파인디지털,38950,14-Dec,1,1
9660,(주)파인디지털,38950,15-Dec,0,0
9661,(주)파인디지털,38950,16-Dec,0,0
9662,(주)파인디지털,38950,17-Dec,0,0
9663,(주)파인디지털,38950,18-Dec,1,1
9664,(주)파인디지털,38950,19-Dec,0,0
9665,(주)파인테크닉스,106240,11-Dec,0,0
9666,(주)파인테크닉스,106240,12-Dec,0,1
9667,(주)파인테크닉스,106240,13-Dec,1,0
9668,(주)파인테크닉스,106240,14-Dec,0,0
9669,(주)파인테크닉스,106240,15-Dec,0,1
9670,(주)파인테크닉스,106240,16-Dec,0,0
9671,(주)파인테크닉스,106240,17-Dec,0,0
9672,(주)파인테크닉스,106240,18-Dec,0,0
9673,(주)파인테크닉스,106240,19-Dec,0,0
9674,(주)파인텍,131760,11-Dec,0,0
9675,(주)파인텍,131760,12-Dec,0,0
9676,(주)파인텍,131760,13-Dec,1,1
9677,(주)파인텍,131760,14-Dec,1,1
9678,(주)파인텍,131760,15-Dec,0,0
9679,(주)파인텍,131760,16-Dec,1,1
9680,(주)파인텍,131760,17-Dec,0,0
9681,(주)파인텍,131760,18-Dec,0,0
9682,(주)파인텍,131760,19-Dec,0,0
9683,(주)파커스,65690,11-Dec,0,0
9684,(주)파커스,65690,12-Dec,0,0
9685,(주)파커스,65690,13-Dec,0,0
9686,(주)파커스,65690,14-Dec,0,0
9687,(주)파커스,65690,15-Dec,1,0
9688,(주)파커스,65690,16-Dec,0,0
9689,(주)파커스,65690,17-Dec,1,1
9690,(주)파커스,65690,18-Dec,1,1
9691,(주)파커스,65690,19-Dec,0,0
9692,(주)파크시스템스,140860,11-Dec,0,0
9693,(주)파크시스템스,140860,12-Dec,0,0
9694,(주)파크시스템스,140860,13-Dec,0,0
9695,(주)파크시스템스,140860,14-Dec,1,1
9696,(주)파크시스템스,140860,15-Dec,1,1
9697,(주)파크시스템스,140860,16-Dec,0,0
9698,(주)파크시스템스,140860,17-Dec,0,0
9699,(주)파크시스템스,140860,18-Dec,0,0
9700,(주)파크시스템스,140860,19-Dec,0,0
9701,(주)파트론,91700,11-Dec,1,1
9702,(주)파트론,91700,12-Dec,1,1
9703,(주)파트론,91700,13-Dec,1,1
9704,(주)파트론,91700,14-Dec,0,0
9705,(주)파트론,91700,15-Dec,1,1
9706,(주)파트론,91700,16-Dec,0,0
9707,(주)파트론,91700,17-Dec,1,0
9708,(주)파트론,91700,18-Dec,1,0
9709,(주)파트론,91700,19-Dec,1,1
9710,(주)판타지오,32800,11-Dec,0,0
9711,(주)판타지오,32800,12-Dec,0,0
9712,(주)판타지오,32800,13-Dec,0,0
9713,(주)판타지오,32800,14-Dec,0,0
9714,(주)판타지오,32800,15-Dec,0,1
9715,(주)판타지오,32800,16-Dec,1,1
9716,(주)판타지오,32800,17-Dec,1,1
9717,(주)판타지오,32800,18-Dec,0,0
9718,(주)판타지오,32800,19-Dec,0,0
9719,(주)팜스빌,318010,12-Dec,0,0
9720,(주)팜스빌,318010,13-Dec,0,0
9721,(주)팜스빌,318010,14-Dec,0,0
9722,(주)팜스빌,318010,15-Dec,0,0
9723,(주)팜스빌,318010,16-Dec,0,0
9724,(주)팜스빌,318010,17-Dec,0,0
9725,(주)팜스빌,318010,18-Dec,0,0
9726,(주)팜스빌,318010,19-Dec,1,1
9727,(주)팜스코,36580,11-Dec,0,1
9728,(주)팜스코,36580,12-Dec,1,0
9729,(주)팜스코,36580,13-Dec,1,1
9730,(주)팜스코,36580,14-Dec,0,0
9731,(주)팜스코,36580,15-Dec,1,1
9732,(주)팜스코,36580,16-Dec,0,0
9733,(주)팜스코,36580,17-Dec,0,0
9734,(주)팜스코,36580,18-Dec,1,1
9735,(주)팜스코,36580,19-Dec,0,0
9736,(주)팜스토리,27710,11-Dec,0,0
9737,(주)팜스토리,27710,12-Dec,1,1
9738,(주)팜스토리,27710,13-Dec,0,0
9739,(주)팜스토리,27710,14-Dec,1,1
9740,(주)팜스토리,27710,15-Dec,0,0
9741,(주)팜스토리,27710,16-Dec,0,0
9742,(주)팜스토리,27710,17-Dec,0,0
9743,(주)팜스토리,27710,18-Dec,0,0
9744,(주)팜스토리,27710,19-Dec,0,0
9745,(주)팬스타엔터프라이즈,54300,11-Dec,0,0
9746,(주)팬스타엔터프라이즈,54300,12-Dec,1,0
9747,(주)팬스타엔터프라이즈,54300,13-Dec,0,0
9748,(주)팬스타엔터프라이즈,54300,14-Dec,0,0
9749,(주)팬스타엔터프라이즈,54300,15-Dec,0,0
9750,(주)팬스타엔터프라이즈,54300,16-Dec,0,0
9751,(주)팬스타엔터프라이즈,54300,17-Dec,0,0
9752,(주)팬스타엔터프라이즈,54300,18-Dec,0,0
9753,(주)팬스타엔터프라이즈,54300,19-Dec,1,0
9754,(주)팬엔터테인먼트,68050,11-Dec,0,0
9755,(주)팬엔터테인먼트,68050,12-Dec,1,1
9756,(주)팬엔터테인먼트,68050,13-Dec,0,0
9757,(주)팬엔터테인먼트,68050,14-Dec,0,0
9758,(주)팬엔터테인먼트,68050,15-Dec,0,1
9759,(주)팬엔터테인먼트,68050,16-Dec,0,0
9760,(주)팬엔터테인먼트,68050,17-Dec,0,0
9761,(주)팬엔터테인먼트,68050,18-Dec,1,1
9762,(주)팬엔터테인먼트,68050,19-Dec,1,1
9763,(주)팬젠,222110,12-Dec,0,0
9764,(주)팬젠,222110,13-Dec,0,0
9765,(주)팬젠,222110,14-Dec,1,0
9766,(주)팬젠,222110,15-Dec,0,0
9767,(주)팬젠,222110,16-Dec,1,0
9768,(주)팬젠,222110,17-Dec,0,0
9769,(주)팬젠,222110,18-Dec,1,0
9770,(주)팬젠,222110,19-Dec,0,0
9771,(주)퍼시스,16800,11-Dec,0,0
9772,(주)퍼시스,16800,12-Dec,1,0
9773,(주)퍼시스,16800,13-Dec,0,0
9774,(주)퍼시스,16800,14-Dec,0,0
9775,(주)퍼시스,16800,15-Dec,0,0
9776,(주)퍼시스,16800,16-Dec,1,0
9777,(주)퍼시스,16800,17-Dec,0,0
9778,(주)퍼시스,16800,18-Dec,1,0
9779,(주)퍼시스,16800,19-Dec,0,0
9780,(주)펄어비스,263750,15-Dec,0,0
9781,(주)펄어비스,263750,17-Jun,1,0
9782,(주)펄어비스,263750,18-Dec,1,1
9783,(주)펄어비스,263750,19-Dec,0,0
9784,(주)펩트론,87010,11-Dec,0,0
9785,(주)펩트론,87010,12-Dec,0,0
9786,(주)펩트론,87010,13-Dec,0,0
9787,(주)펩트론,87010,14-Dec,1,0
9788,(주)펩트론,87010,15-Dec,1,0
9789,(주)펩트론,87010,16-Dec,1,0
9790,(주)펩트론,87010,17-Dec,0,0
9791,(주)펩트론,87010,18-Dec,0,0
9792,(주)펩트론,87010,19-Dec,0,0
9793,(주)포메탈,119500,11-Dec,0,0
9794,(주)포메탈,119500,12-Dec,0,0
9795,(주)포메탈,119500,13-Dec,0,0
9796,(주)포메탈,119500,14-Dec,0,0
9797,(주)포메탈,119500,15-Dec,0,0
9798,(주)포메탈,119500,16-Dec,0,0
9799,(주)포메탈,119500,17-Dec,1,0
9800,(주)포메탈,119500,18-Dec,1,0
9801,(주)포메탈,119500,19-Dec,0,0
9802,(주)포스코아이씨티,22100,11-Dec,0,0
9803,(주)포스코아이씨티,22100,12-Dec,1,1
9804,(주)포스코아이씨티,22100,13-Dec,0,0
9805,(주)포스코아이씨티,22100,14-Dec,0,0
9806,(주)포스코아이씨티,22100,15-Dec,0,0
9807,(주)포스코아이씨티,22100,16-Dec,0,0
9808,(주)포스코아이씨티,22100,17-Dec,1,1
9809,(주)포스코아이씨티,22100,18-Dec,0,0
9810,(주)포스코아이씨티,22100,19-Dec,0,0
9811,(주)포스코엠텍,9520,11-Dec,0,0
9812,(주)포스코엠텍,9520,12-Dec,0,0
9813,(주)포스코엠텍,9520,13-Dec,0,0
9814,(주)포스코엠텍,9520,14-Dec,1,0
9815,(주)포스코엠텍,9520,15-Dec,0,0
9816,(주)포스코엠텍,9520,16-Dec,0,0
9817,(주)포스코엠텍,9520,17-Dec,0,0
9818,(주)포스코엠텍,9520,18-Dec,1,0
9819,(주)포스코엠텍,9520,19-Dec,0,0
9820,(주)포스코인터내셔널,47050,11-Dec,1,1
9821,(주)포스코인터내셔널,47050,12-Dec,0,0
9822,(주)포스코인터내셔널,47050,13-Dec,0,0
9823,(주)포스코인터내셔널,47050,14-Dec,1,1
9824,(주)포스코인터내셔널,47050,15-Dec,0,0
9825,(주)포스코인터내셔널,47050,16-Dec,0,0
9826,(주)포스코인터내셔널,47050,17-Dec,1,1
9827,(주)포스코인터내셔널,47050,18-Dec,0,0
9828,(주)포스코인터내셔널,47050,19-Dec,1,1
9829,(주)포스코케미칼,3670,11-Dec,1,1
9830,(주)포스코케미칼,3670,12-Dec,0,0
9831,(주)포스코케미칼,3670,13-Dec,1,1
9832,(주)포스코케미칼,3670,14-Dec,0,0
9833,(주)포스코케미칼,3670,15-Dec,0,0
9834,(주)포스코케미칼,3670,16-Dec,0,0
9835,(주)포스코케미칼,3670,17-Dec,0,0
9836,(주)포스코케미칼,3670,18-Dec,0,0
9837,(주)포스코케미칼,3670,19-Dec,1,1
9838,(주)포시에스,189690,12-Jun,0,0
9839,(주)포시에스,189690,13-Jun,0,0
9840,(주)포시에스,189690,14-Jun,1,0
9841,(주)포시에스,189690,15-Jun,1,0
9842,(주)포시에스,189690,16-Jun,0,0
9843,(주)포시에스,189690,17-Jun,0,0
9844,(주)포시에스,189690,18-Jun,0,0
9845,(주)포시에스,189690,19-Jun,0,0
9846,(주)포인트모바일,318020,12-Dec,0,0
9847,(주)포인트모바일,318020,13-Dec,0,0
9848,(주)포인트모바일,318020,14-Dec,0,0
9849,(주)포인트모바일,318020,15-Dec,0,0
9850,(주)포인트모바일,318020,16-Dec,0,0
9851,(주)포인트모바일,318020,17-Dec,0,0
9852,(주)포인트모바일,318020,18-Dec,0,0
9853,(주)포인트모바일,318020,19-Dec,0,0
9854,(주)포인트엔지니어링,256630,16-Dec,0,0
9855,(주)포인트엔지니어링,256630,17-Dec,0,0
9856,(주)포인트엔지니어링,256630,18-Dec,0,0
9857,(주)포인트엔지니어링,256630,19-Dec,0,0
9858,(주)포커스에이치엔에스,331380,19-Dec,0,0
9859,(주)폴라리스세원,234100,11-Dec,0,0
9860,(주)폴라리스세원,234100,12-Dec,0,0
9861,(주)폴라리스세원,234100,13-Dec,0,0
9862,(주)폴라리스세원,234100,14-Dec,0,0
9863,(주)폴라리스세원,234100,15-Dec,0,0
9864,(주)폴라리스세원,234100,16-Dec,0,0
9865,(주)폴라리스세원,234100,17-Dec,0,0
9866,(주)폴라리스세원,234100,18-Dec,0,0
9867,(주)폴라리스세원,234100,19-Dec,0,0
9868,(주)폴라리스오피스,41020,11-Dec,0,0
9869,(주)폴라리스오피스,41020,12-Dec,0,0
9870,(주)폴라리스오피스,41020,13-Dec,0,0
9871,(주)폴라리스오피스,41020,14-Dec,0,0
9872,(주)폴라리스오피스,41020,15-Dec,0,0
9873,(주)폴라리스오피스,41020,16-Dec,1,1
9874,(주)폴라리스오피스,41020,17-Dec,0,0
9875,(주)폴라리스오피스,41020,18-Dec,0,0
9876,(주)폴라리스오피스,41020,19-Dec,0,0
9877,(주)폴라리스우노,114630,11-Dec,0,0
9878,(주)폴라리스우노,114630,12-Dec,1,0
9879,(주)폴라리스우노,114630,13-Dec,0,0
9880,(주)폴라리스우노,114630,14-Dec,0,0
9881,(주)폴라리스우노,114630,15-Dec,0,0
9882,(주)폴라리스우노,114630,16-Dec,1,1
9883,(주)폴라리스우노,114630,17-Dec,1,1
9884,(주)폴라리스우노,114630,18-Dec,0,0
9885,(주)폴라리스우노,114630,19-Dec,0,0
9886,(주)푸드나무,290720,17-Dec,1,0
9887,(주)푸드나무,290720,18-Dec,1,1
9888,(주)푸드나무,290720,19-Dec,0,0
9889,(주)푸드웰,5670,11-Dec,0,0
9890,(주)푸드웰,5670,12-Dec,0,0
9891,(주)푸드웰,5670,13-Dec,0,0
9892,(주)푸드웰,5670,14-Dec,0,1
9893,(주)푸드웰,5670,15-Dec,0,1
9894,(주)푸드웰,5670,16-Dec,1,1
9895,(주)푸드웰,5670,17-Dec,0,0
9896,(주)푸드웰,5670,18-Dec,0,0
9897,(주)푸드웰,5670,19-Dec,1,1
9898,(주)푸른기술,94940,11-Dec,1,0
9899,(주)푸른기술,94940,12-Dec,0,0
9900,(주)푸른기술,94940,13-Dec,1,1
9901,(주)푸른기술,94940,14-Dec,0,0
9902,(주)푸른기술,94940,15-Dec,0,0
9903,(주)푸른기술,94940,16-Dec,0,0
9904,(주)푸른기술,94940,17-Dec,0,0
9905,(주)푸른기술,94940,18-Dec,0,0
9906,(주)푸른기술,94940,19-Dec,1,1
9907,(주)풀무원,17810,11-Dec,0,1
9908,(주)풀무원,17810,12-Dec,1,0
9909,(주)풀무원,17810,13-Dec,0,0
9910,(주)풀무원,17810,14-Dec,0,0
9911,(주)풀무원,17810,15-Dec,1,0
9912,(주)풀무원,17810,16-Dec,0,0
9913,(주)풀무원,17810,17-Dec,1,0
9914,(주)풀무원,17810,18-Dec,1,1
9915,(주)풀무원,17810,19-Dec,0,0
9916,(주)풍강,93380,11-Aug,0,0
9917,(주)풍강,93380,12-Aug,1,0
9918,(주)풍강,93380,13-Aug,1,0
9919,(주)풍강,93380,14-Aug,0,0
9920,(주)풍강,93380,15-Aug,0,0
9921,(주)풍강,93380,16-Aug,0,0
9922,(주)풍강,93380,17-Aug,0,0
9923,(주)풍강,93380,18-Aug,0,0
9924,(주)풍강,93380,19-Aug,0,0
9925,(주)풍산,103140,11-Dec,0,0
9926,(주)풍산,103140,12-Dec,0,0
9927,(주)풍산,103140,13-Dec,0,0
9928,(주)풍산,103140,14-Dec,0,0
9929,(주)풍산,103140,15-Dec,1,1
9930,(주)풍산,103140,16-Dec,0,1
9931,(주)풍산,103140,17-Dec,0,0
9932,(주)풍산,103140,18-Dec,0,0
9933,(주)풍산,103140,19-Dec,0,0
9934,(주)풍산홀딩스,5810,11-Dec,1,1
9935,(주)풍산홀딩스,5810,12-Dec,0,0
9936,(주)풍산홀딩스,5810,13-Dec,1,1
9937,(주)풍산홀딩스,5810,14-Dec,0,0
9938,(주)풍산홀딩스,5810,15-Dec,1,1
9939,(주)풍산홀딩스,5810,16-Dec,0,0
9940,(주)풍산홀딩스,5810,17-Dec,1,1
9941,(주)풍산홀딩스,5810,18-Dec,0,0
9942,(주)풍산홀딩스,5810,19-Dec,0,0
9943,(주)퓨런티어,370090,19-Dec,0,0
9944,(주)퓨쳐켐,220100,13-Dec,0,0
9945,(주)퓨쳐켐,220100,14-Dec,0,0
9946,(주)퓨쳐켐,220100,15-Dec,0,0
9947,(주)퓨쳐켐,220100,16-Dec,1,0
9948,(주)퓨쳐켐,220100,17-Dec,1,0
9949,(주)퓨쳐켐,220100,18-Dec,1,1
9950,(주)퓨쳐켐,220100,19-Dec,0,0
9951,(주)프럼파스트,35200,11-Dec,1,1
9952,(주)프럼파스트,35200,12-Dec,0,0
