,회사명,거래소코드,회계년도,배당금감소율여부
16875,이화공영(주),1840,Dec-14,0
16876,이화공영(주),1840,Dec-15,0
16877,이화공영(주),1840,Dec-16,0
16878,이화공영(주),1840,Dec-17,0
16879,이화공영(주),1840,Dec-18,0
16880,이화공영(주),1840,Dec-19,1
16881,이화산업(주),760,Mar-10,0
16882,이화산업(주),760,Mar-11,0
16883,이화산업(주),760,Mar-12,0
16884,이화산업(주),760,Mar-13,0
16885,이화산업(주),760,Mar-14,0
16886,이화산업(주),760,Mar-15,0
16887,이화산업(주),760,Mar-16,0
16888,이화산업(주),760,Dec-17,0
16889,이화산업(주),760,Dec-18,0
16890,이화산업(주),760,Dec-19,0
16891,이화전기공업(주),24810,Dec-10,0
16892,이화전기공업(주),24810,Dec-11,0
16893,이화전기공업(주),24810,Dec-12,0
16894,이화전기공업(주),24810,Dec-13,0
16895,이화전기공업(주),24810,Dec-14,0
16896,이화전기공업(주),24810,Dec-15,0
16897,이화전기공업(주),24810,Dec-16,0
16898,이화전기공업(주),24810,Dec-17,0
16899,이화전기공업(주),24810,Dec-18,0
16900,이화전기공업(주),24810,Dec-19,0
16901,인바이오(주),352940,Dec-10,0
16902,인바이오(주),352940,Dec-11,0
16903,인바이오(주),352940,Dec-12,0
16904,인바이오(주),352940,Dec-13,0
16905,인바이오(주),352940,Dec-14,0
16906,인바이오(주),352940,Dec-15,0
16907,인바이오(주),352940,Dec-16,0
16908,인바이오(주),352940,Dec-17,0
16909,인바이오(주),352940,Dec-18,0
16910,인바이오(주),352940,Dec-19,0
16911,인베니아(주),79950,Dec-10,0
16912,인베니아(주),79950,Dec-11,0
16913,인베니아(주),79950,Dec-12,1
16914,인베니아(주),79950,Dec-13,0
16915,인베니아(주),79950,Dec-14,0
16916,인베니아(주),79950,Dec-15,0
16917,인베니아(주),79950,Dec-16,0
16918,인베니아(주),79950,Dec-17,0
16919,인베니아(주),79950,Dec-18,0
16920,인베니아(주),79950,Dec-19,0
16921,인선이엔티(주),60150,Dec-10,0
16922,인선이엔티(주),60150,Dec-11,0
16923,인선이엔티(주),60150,Dec-12,0
16924,인선이엔티(주),60150,Dec-13,0
16925,인선이엔티(주),60150,Dec-14,0
16926,인선이엔티(주),60150,Dec-15,0
16927,인선이엔티(주),60150,Dec-16,0
16928,인선이엔티(주),60150,Dec-17,0
16929,인선이엔티(주),60150,Dec-18,0
16930,인선이엔티(주),60150,Dec-19,0
16931,인지컨트롤스(주),23800,Dec-10,0
16932,인지컨트롤스(주),23800,Dec-11,0
16933,인지컨트롤스(주),23800,Dec-12,0
16934,인지컨트롤스(주),23800,Dec-13,0
16935,인지컨트롤스(주),23800,Dec-14,0
16936,인지컨트롤스(주),23800,Dec-15,0
16937,인지컨트롤스(주),23800,Dec-16,0
16938,인지컨트롤스(주),23800,Dec-17,1
16939,인지컨트롤스(주),23800,Dec-18,0
16940,인지컨트롤스(주),23800,Dec-19,1
16941,인천도시가스(주),34590,Dec-10,0
16942,인천도시가스(주),34590,Dec-11,0
16943,인천도시가스(주),34590,Dec-12,0
16944,인천도시가스(주),34590,Dec-13,0
16945,인천도시가스(주),34590,Dec-14,0
16946,인천도시가스(주),34590,Dec-15,0
16947,인천도시가스(주),34590,Dec-16,0
16948,인천도시가스(주),34590,Dec-17,0
16949,인천도시가스(주),34590,Dec-18,0
16950,인천도시가스(주),34590,Dec-19,0
16951,인카금융서비스(주),211050,Dec-13,0
16952,인카금융서비스(주),211050,Dec-14,0
16953,인카금융서비스(주),211050,Dec-15,0
16954,인카금융서비스(주),211050,Dec-16,0
16955,인카금융서비스(주),211050,Dec-17,0
16956,인카금융서비스(주),211050,Dec-18,0
16957,인카금융서비스(주),211050,Dec-19,0
16958,인크로스(주),216050,Dec-10,0
16959,인크로스(주),216050,Dec-11,0
16960,인크로스(주),216050,Dec-12,0
16961,인크로스(주),216050,Dec-13,0
16962,인크로스(주),216050,Dec-14,0
16963,인크로스(주),216050,Dec-15,0
16964,인크로스(주),216050,Dec-16,0
16965,인크로스(주),216050,Dec-17,0
16966,인크로스(주),216050,Dec-18,0
16967,인크로스(주),216050,Dec-19,0
16968,인탑스(주),49070,Dec-10,0
16969,인탑스(주),49070,Dec-11,0
16970,인탑스(주),49070,Dec-12,0
16971,인탑스(주),49070,Dec-13,1
16972,인탑스(주),49070,Dec-14,0
16973,인탑스(주),49070,Dec-15,1
16974,인탑스(주),49070,Dec-16,0
16975,인탑스(주),49070,Dec-17,0
16976,인탑스(주),49070,Dec-18,0
16977,인탑스(주),49070,Dec-19,0
16978,인터지스(주),129260,Dec-10,0
16979,인터지스(주),129260,Dec-11,0
16980,인터지스(주),129260,Dec-12,0
16981,인터지스(주),129260,Dec-13,0
16982,인터지스(주),129260,Dec-14,1
16983,인터지스(주),129260,Dec-15,0
16984,인터지스(주),129260,Dec-16,0
16985,인터지스(주),129260,Dec-17,0
16986,인터지스(주),129260,Dec-18,0
16987,인터지스(주),129260,Dec-19,1
16988,인포뱅크(주),39290,Dec-10,0
16989,인포뱅크(주),39290,Dec-11,0
16990,인포뱅크(주),39290,Dec-12,0
16991,인포뱅크(주),39290,Dec-13,0
16992,인포뱅크(주),39290,Dec-14,1
16993,인포뱅크(주),39290,Dec-15,0
16994,인포뱅크(주),39290,Dec-16,0
16995,인포뱅크(주),39290,Dec-17,0
16996,인포뱅크(주),39290,Dec-18,0
16997,인포뱅크(주),39290,Dec-19,0
16998,인화정공(주),101930,Dec-10,0
16999,인화정공(주),101930,Dec-11,0
17000,인화정공(주),101930,Dec-12,1
17001,인화정공(주),101930,Dec-13,1
17002,인화정공(주),101930,Dec-14,0
17003,인화정공(주),101930,Dec-15,0
17004,인화정공(주),101930,Dec-16,0
17005,인화정공(주),101930,Dec-17,0
17006,인화정공(주),101930,Dec-18,0
17007,인화정공(주),101930,Dec-19,1
17008,일동제약(주),249420,Dec-16,0
17009,일동제약(주),249420,Dec-17,0
17010,일동제약(주),249420,Dec-18,0
17011,일동제약(주),249420,Dec-19,0
17012,일동홀딩스(주),230,Mar-10,0
17013,일동홀딩스(주),230,Dec-11,0
17014,일동홀딩스(주),230,Dec-12,0
17015,일동홀딩스(주),230,Dec-13,0
17016,일동홀딩스(주),230,Dec-14,0
17017,일동홀딩스(주),230,Dec-15,0
17018,일동홀딩스(주),230,Dec-16,0
17019,일동홀딩스(주),230,Dec-17,1
17020,일동홀딩스(주),230,Dec-18,0
17021,일동홀딩스(주),230,Dec-19,0
17022,일성건설(주),13360,Dec-10,0
17023,일성건설(주),13360,Dec-11,0
17024,일성건설(주),13360,Dec-12,1
17025,일성건설(주),13360,Dec-13,1
17026,일성건설(주),13360,Dec-14,0
17027,일성건설(주),13360,Dec-15,1
17028,일성건설(주),13360,Dec-16,0
17029,일성건설(주),13360,Dec-17,0
17030,일성건설(주),13360,Dec-18,1
17031,일성건설(주),13360,Dec-19,1
17032,일성신약(주),3120,Dec-10,0
17033,일성신약(주),3120,Dec-11,0
17034,일성신약(주),3120,Dec-12,0
17035,일성신약(주),3120,Dec-13,1
17036,일성신약(주),3120,Dec-14,1
17037,일성신약(주),3120,Dec-15,0
17038,일성신약(주),3120,Dec-16,0
17039,일성신약(주),3120,Dec-17,0
17040,일성신약(주),3120,Dec-18,0
17041,일성신약(주),3120,Dec-19,0
17042,일신방직(주),3200,Dec-10,0
17043,일신방직(주),3200,Dec-11,0
17044,일신방직(주),3200,Dec-12,1
17045,일신방직(주),3200,Dec-13,1
17046,일신방직(주),3200,Dec-14,0
17047,일신방직(주),3200,Dec-15,0
17048,일신방직(주),3200,Dec-16,0
17049,일신방직(주),3200,Dec-17,0
17050,일신방직(주),3200,Dec-18,1
17051,일신방직(주),3200,Dec-19,0
17052,일양약품(주),7570,Mar-10,0
17053,일양약품(주),7570,Mar-11,0
17054,일양약품(주),7570,Mar-12,0
17055,일양약품(주),7570,Mar-13,1
17056,일양약품(주),7570,Mar-14,0
17057,일양약품(주),7570,Mar-15,0
17058,일양약품(주),7570,Dec-16,1
17059,일양약품(주),7570,Dec-17,0
17060,일양약품(주),7570,Dec-18,1
17061,일양약품(주),7570,Dec-19,0
17062,일정실업(주),8500,Dec-10,0
17063,일정실업(주),8500,Dec-11,0
17064,일정실업(주),8500,Dec-12,0
17065,일정실업(주),8500,Dec-13,0
17066,일정실업(주),8500,Dec-14,0
17067,일정실업(주),8500,Dec-15,0
17068,일정실업(주),8500,Dec-16,0
17069,일정실업(주),8500,Dec-17,0
17070,일정실업(주),8500,Dec-18,1
17071,일정실업(주),8500,Dec-19,1
17072,일진다이아몬드(주),81000,Dec-10,0
17073,일진다이아몬드(주),81000,Dec-11,0
17074,일진다이아몬드(주),81000,Dec-12,0
17075,일진다이아몬드(주),81000,Dec-13,0
17076,일진다이아몬드(주),81000,Dec-14,0
17077,일진다이아몬드(주),81000,Dec-15,0
17078,일진다이아몬드(주),81000,Dec-16,0
17079,일진다이아몬드(주),81000,Dec-17,1
17080,일진다이아몬드(주),81000,Dec-18,0
17081,일진다이아몬드(주),81000,Dec-19,0
17082,일진디스플레이(주),20760,Dec-10,0
17083,일진디스플레이(주),20760,Dec-11,0
17084,일진디스플레이(주),20760,Dec-12,0
17085,일진디스플레이(주),20760,Dec-13,0
17086,일진디스플레이(주),20760,Dec-14,0
17087,일진디스플레이(주),20760,Dec-15,1
17088,일진디스플레이(주),20760,Dec-16,1
17089,일진디스플레이(주),20760,Dec-17,0
17090,일진디스플레이(주),20760,Dec-18,0
17091,일진디스플레이(주),20760,Dec-19,1
17092,일진머티리얼즈(주),20150,Dec-10,0
17093,일진머티리얼즈(주),20150,Dec-11,0
17094,일진머티리얼즈(주),20150,Dec-12,1
17095,일진머티리얼즈(주),20150,Dec-13,1
17096,일진머티리얼즈(주),20150,Dec-14,0
17097,일진머티리얼즈(주),20150,Dec-15,0
17098,일진머티리얼즈(주),20150,Dec-16,0
17099,일진머티리얼즈(주),20150,Dec-17,0
17100,일진머티리얼즈(주),20150,Dec-18,0
17101,일진머티리얼즈(주),20150,Dec-19,1
17102,일진전기(주),103590,Dec-10,0
17103,일진전기(주),103590,Dec-11,0
17104,일진전기(주),103590,Dec-12,1
17105,일진전기(주),103590,Dec-13,1
17106,일진전기(주),103590,Dec-14,0
17107,일진전기(주),103590,Dec-15,0
17108,일진전기(주),103590,Dec-16,0
17109,일진전기(주),103590,Dec-17,1
17110,일진전기(주),103590,Dec-18,0
17111,일진전기(주),103590,Dec-19,0
17112,일진하이솔루스(주),271940,Dec-12,0
17113,일진하이솔루스(주),271940,Dec-13,0
17114,일진하이솔루스(주),271940,Dec-14,0
17115,일진하이솔루스(주),271940,Dec-15,0
17116,일진하이솔루스(주),271940,Dec-16,0
17117,일진하이솔루스(주),271940,Dec-17,0
17118,일진하이솔루스(주),271940,Dec-18,0
17119,일진하이솔루스(주),271940,Dec-19,0
17120,일진홀딩스(주),15860,Dec-10,0
17121,일진홀딩스(주),15860,Dec-11,0
17122,일진홀딩스(주),15860,Dec-12,1
17123,일진홀딩스(주),15860,Dec-13,1
17124,일진홀딩스(주),15860,Dec-14,0
17125,일진홀딩스(주),15860,Dec-15,0
17126,일진홀딩스(주),15860,Dec-16,0
17127,일진홀딩스(주),15860,Dec-17,0
17128,일진홀딩스(주),15860,Dec-18,1
17129,일진홀딩스(주),15860,Dec-19,0
17130,잉글우드랩(주),950140,Dec-15,0
17131,잉글우드랩(주),950140,Dec-16,0
17132,잉글우드랩(주),950140,Dec-17,0
17133,잉글우드랩(주),950140,Dec-18,0
17134,잉글우드랩(주),950140,Dec-19,0
17135,자이글(주),234920,Dec-13,0
17136,자이글(주),234920,Dec-14,0
17137,자이글(주),234920,Dec-15,0
17138,자이글(주),234920,Dec-16,1
17139,자이글(주),234920,Dec-17,0
17140,자이글(주),234920,Dec-18,1
17141,자이글(주),234920,Dec-19,0
17142,자이에스앤디(주),317400,Dec-10,0
17143,자이에스앤디(주),317400,Dec-11,0
17144,자이에스앤디(주),317400,Dec-12,0
17145,자이에스앤디(주),317400,Dec-13,0
17146,자이에스앤디(주),317400,Dec-14,0
17147,자이에스앤디(주),317400,Dec-15,0
17148,자이에스앤디(주),317400,Dec-16,0
17149,자이에스앤디(주),317400,Dec-17,0
17150,자이에스앤디(주),317400,Dec-18,0
17151,자이에스앤디(주),317400,Dec-19,0
17152,자화전자(주),33240,Dec-10,0
17153,자화전자(주),33240,Dec-11,0
17154,자화전자(주),33240,Dec-12,0
17155,자화전자(주),33240,Dec-13,0
17156,자화전자(주),33240,Dec-14,0
17157,자화전자(주),33240,Dec-15,0
17158,자화전자(주),33240,Dec-16,0
17159,자화전자(주),33240,Dec-17,0
17160,자화전자(주),33240,Dec-18,0
17161,자화전자(주),33240,Dec-19,1
17162,재영솔루텍(주),49630,Dec-10,0
17163,재영솔루텍(주),49630,Dec-11,0
17164,재영솔루텍(주),49630,Dec-12,0
17165,재영솔루텍(주),49630,Dec-13,0
17166,재영솔루텍(주),49630,Dec-14,0
17167,재영솔루텍(주),49630,Dec-15,0
17168,재영솔루텍(주),49630,Dec-16,0
17169,재영솔루텍(주),49630,Dec-17,0
17170,재영솔루텍(주),49630,Dec-18,0
17171,재영솔루텍(주),49630,Dec-19,0
17172,전방(주),950,Dec-10,0
17173,전방(주),950,Dec-11,0
17174,전방(주),950,Dec-12,1
17175,전방(주),950,Dec-13,0
17176,전방(주),950,Dec-14,0
17177,전방(주),950,Dec-15,0
17178,전방(주),950,Dec-16,0
17179,전방(주),950,Dec-17,0
17180,전방(주),950,Dec-18,0
17181,전방(주),950,Dec-19,1
17182,전진바이오팜(주),110020,Dec-10,0
17183,전진바이오팜(주),110020,Dec-11,0
17184,전진바이오팜(주),110020,Dec-12,0
17185,전진바이오팜(주),110020,Dec-13,0
17186,전진바이오팜(주),110020,Dec-14,0
17187,전진바이오팜(주),110020,Dec-15,0
17188,전진바이오팜(주),110020,Dec-16,0
17189,전진바이오팜(주),110020,Dec-17,0
17190,전진바이오팜(주),110020,Dec-18,0
17191,전진바이오팜(주),110020,Dec-19,0
17192,제너셈(주),217190,Dec-10,0
17193,제너셈(주),217190,Dec-11,0
17194,제너셈(주),217190,Dec-12,0
17195,제너셈(주),217190,Dec-13,0
17196,제너셈(주),217190,Dec-14,0
17197,제너셈(주),217190,Dec-15,0
17198,제너셈(주),217190,Dec-16,0
17199,제너셈(주),217190,Dec-17,1
17200,제너셈(주),217190,Dec-18,0
17201,제너셈(주),217190,Dec-19,0
17202,제룡산업(주),147830,Dec-11,0
17203,제룡산업(주),147830,Dec-12,0
17204,제룡산업(주),147830,Dec-13,0
17205,제룡산업(주),147830,Dec-14,0
17206,제룡산업(주),147830,Dec-15,0
17207,제룡산업(주),147830,Dec-16,0
17208,제룡산업(주),147830,Dec-17,0
17209,제룡산업(주),147830,Dec-18,0
17210,제룡산업(주),147830,Dec-19,0
17211,제룡전기(주),33100,Dec-10,0
17212,제룡전기(주),33100,Dec-11,0
17213,제룡전기(주),33100,Dec-12,1
17214,제룡전기(주),33100,Dec-13,0
17215,제룡전기(주),33100,Dec-14,0
17216,제룡전기(주),33100,Dec-15,0
17217,제룡전기(주),33100,Dec-16,0
17218,제룡전기(주),33100,Dec-17,0
17219,제룡전기(주),33100,Dec-18,0
17220,제룡전기(주),33100,Dec-19,0
17221,제이더블유생명과학(주),234080,Dec-10,0
17222,제이더블유생명과학(주),234080,Dec-11,0
17223,제이더블유생명과학(주),234080,Dec-12,0
17224,제이더블유생명과학(주),234080,Dec-13,0
17225,제이더블유생명과학(주),234080,Dec-14,0
17226,제이더블유생명과학(주),234080,Dec-15,0
17227,제이더블유생명과학(주),234080,Dec-16,0
17228,제이더블유생명과학(주),234080,Dec-17,1
17229,제이더블유생명과학(주),234080,Dec-18,0
17230,제이더블유생명과학(주),234080,Dec-19,0
17231,제이더블유신약(주),67290,Dec-10,0
17232,제이더블유신약(주),67290,Dec-11,0
17233,제이더블유신약(주),67290,Dec-12,1
17234,제이더블유신약(주),67290,Dec-13,0
17235,제이더블유신약(주),67290,Dec-14,0
17236,제이더블유신약(주),67290,Dec-15,0
17237,제이더블유신약(주),67290,Dec-16,0
17238,제이더블유신약(주),67290,Dec-17,0
17239,제이더블유신약(주),67290,Dec-18,0
17240,제이더블유신약(주),67290,Dec-19,0
17241,제이더블유중외제약(주),1060,Dec-10,0
17242,제이더블유중외제약(주),1060,Dec-11,0
17243,제이더블유중외제약(주),1060,Dec-12,1
17244,제이더블유중외제약(주),1060,Dec-13,1
17245,제이더블유중외제약(주),1060,Dec-14,0
17246,제이더블유중외제약(주),1060,Dec-15,0
17247,제이더블유중외제약(주),1060,Dec-16,0
17248,제이더블유중외제약(주),1060,Dec-17,0
17249,제이더블유중외제약(주),1060,Dec-18,0
17250,제이더블유중외제약(주),1060,Dec-19,0
17251,제이더블유홀딩스(주),96760,Dec-10,0
17252,제이더블유홀딩스(주),96760,Dec-11,0
17253,제이더블유홀딩스(주),96760,Dec-12,0
17254,제이더블유홀딩스(주),96760,Dec-13,1
17255,제이더블유홀딩스(주),96760,Dec-14,0
17256,제이더블유홀딩스(주),96760,Dec-15,0
17257,제이더블유홀딩스(주),96760,Dec-16,0
17258,제이더블유홀딩스(주),96760,Dec-17,0
17259,제이더블유홀딩스(주),96760,Dec-18,0
17260,제이더블유홀딩스(주),96760,Dec-19,0
17261,제이스코홀딩스(주),23440,Dec-10,0
17262,제이스코홀딩스(주),23440,Dec-11,0
17263,제이스코홀딩스(주),23440,Dec-12,0
17264,제이스코홀딩스(주),23440,Dec-13,0
17265,제이스코홀딩스(주),23440,Dec-14,0
17266,제이스코홀딩스(주),23440,Dec-15,0
17267,제이스코홀딩스(주),23440,Dec-16,0
17268,제이스코홀딩스(주),23440,Dec-17,0
17269,제이스코홀딩스(주),23440,Dec-18,0
17270,제이스코홀딩스(주),23440,Dec-19,0
17271,제이씨케미칼(주),137950,Dec-10,0
17272,제이씨케미칼(주),137950,Dec-11,0
17273,제이씨케미칼(주),137950,Dec-12,0
17274,제이씨케미칼(주),137950,Dec-13,1
17275,제이씨케미칼(주),137950,Dec-14,0
17276,제이씨케미칼(주),137950,Dec-15,1
17277,제이씨케미칼(주),137950,Dec-16,0
17278,제이씨케미칼(주),137950,Dec-17,0
17279,제이씨케미칼(주),137950,Dec-18,1
17280,제이씨케미칼(주),137950,Dec-19,0
17281,제이씨현시스템(주),33320,Dec-10,0
17282,제이씨현시스템(주),33320,Dec-11,0
17283,제이씨현시스템(주),33320,Dec-12,0
17284,제이씨현시스템(주),33320,Dec-13,1
17285,제이씨현시스템(주),33320,Dec-14,0
17286,제이씨현시스템(주),33320,Dec-15,0
17287,제이씨현시스템(주),33320,Dec-16,0
17288,제이씨현시스템(주),33320,Dec-17,0
17289,제이씨현시스템(주),33320,Dec-18,0
17290,제이씨현시스템(주),33320,Dec-19,1
17291,제이엔케이히터(주),126880,Dec-10,0
17292,제이엔케이히터(주),126880,Dec-11,0
17293,제이엔케이히터(주),126880,Dec-12,0
17294,제이엔케이히터(주),126880,Dec-13,1
17295,제이엔케이히터(주),126880,Dec-14,1
17296,제이엔케이히터(주),126880,Dec-15,1
17297,제이엔케이히터(주),126880,Dec-16,0
17298,제이엔케이히터(주),126880,Dec-17,0
17299,제이엔케이히터(주),126880,Dec-18,0
17300,제이엔케이히터(주),126880,Dec-19,1
17301,제이엠아이(주),33050,Dec-10,0
17302,제이엠아이(주),33050,Dec-11,0
17303,제이엠아이(주),33050,Dec-12,0
17304,제이엠아이(주),33050,Dec-13,0
17305,제이엠아이(주),33050,Dec-14,0
17306,제이엠아이(주),33050,Dec-15,0
17307,제이엠아이(주),33050,Dec-16,1
17308,제이엠아이(주),33050,Dec-17,0
17309,제이엠아이(주),33050,Dec-18,0
17310,제이엠아이(주),33050,Dec-19,0
17311,제이엠티(주),94970,Dec-10,0
17312,제이엠티(주),94970,Dec-11,0
17313,제이엠티(주),94970,Dec-12,1
17314,제이엠티(주),94970,Dec-13,0
17315,제이엠티(주),94970,Dec-14,0
17316,제이엠티(주),94970,Dec-15,0
17317,제이엠티(주),94970,Dec-16,1
17318,제이엠티(주),94970,Dec-17,0
17319,제이엠티(주),94970,Dec-18,0
17320,제이엠티(주),94970,Dec-19,0
17321,제이준코스메틱(주),25620,Dec-10,0
17322,제이준코스메틱(주),25620,Dec-11,0
17323,제이준코스메틱(주),25620,Dec-12,0
17324,제이준코스메틱(주),25620,Dec-13,0
17325,제이준코스메틱(주),25620,Dec-14,0
17326,제이준코스메틱(주),25620,Dec-15,0
17327,제이준코스메틱(주),25620,Dec-16,0
17328,제이준코스메틱(주),25620,Dec-17,0
17329,제이준코스메틱(주),25620,Dec-18,0
17330,제이준코스메틱(주),25620,Dec-19,0
17331,제일약품(주),271980,Dec-17,0
17332,제일약품(주),271980,Dec-18,0
17333,제일약품(주),271980,Dec-19,0
17334,제일연마공업(주),1560,Dec-10,0
17335,제일연마공업(주),1560,Dec-11,0
17336,제일연마공업(주),1560,Dec-12,0
17337,제일연마공업(주),1560,Dec-13,0
17338,제일연마공업(주),1560,Dec-14,0
17339,제일연마공업(주),1560,Dec-15,0
17340,제일연마공업(주),1560,Dec-16,1
17341,제일연마공업(주),1560,Dec-17,0
17342,제일연마공업(주),1560,Dec-18,0
17343,제일연마공업(주),1560,Dec-19,0
17344,제일전기공업(주),199820,Dec-10,0
17345,제일전기공업(주),199820,Dec-11,0
17346,제일전기공업(주),199820,Dec-12,0
17347,제일전기공업(주),199820,Dec-13,0
17348,제일전기공업(주),199820,Dec-14,0
17349,제일전기공업(주),199820,Dec-15,0
17350,제일전기공업(주),199820,Dec-16,0
17351,제일전기공업(주),199820,Dec-17,0
17352,제일전기공업(주),199820,Dec-18,0
17353,제일전기공업(주),199820,Dec-19,0
17354,제일파마홀딩스(주),2620,Dec-10,0
17355,제일파마홀딩스(주),2620,Dec-11,0
17356,제일파마홀딩스(주),2620,Dec-12,0
17357,제일파마홀딩스(주),2620,Dec-13,1
17358,제일파마홀딩스(주),2620,Dec-14,1
17359,제일파마홀딩스(주),2620,Dec-15,0
17360,제일파마홀딩스(주),2620,Dec-16,0
17361,제일파마홀딩스(주),2620,Dec-17,0
17362,제일파마홀딩스(주),2620,Dec-18,1
17363,제일파마홀딩스(주),2620,Dec-19,0
17364,제주맥주(주),276730,Dec-16,0
17365,제주맥주(주),276730,Dec-17,0
17366,제주맥주(주),276730,Dec-18,0
17367,제주맥주(주),276730,Dec-19,0
17368,조광아이엘아이(주),44060,Dec-10,0
17369,조광아이엘아이(주),44060,Dec-11,0
17370,조광아이엘아이(주),44060,Dec-12,0
17371,조광아이엘아이(주),44060,Dec-13,0
17372,조광아이엘아이(주),44060,Dec-14,0
17373,조광아이엘아이(주),44060,Dec-15,0
17374,조광아이엘아이(주),44060,Dec-16,0
17375,조광아이엘아이(주),44060,Dec-17,0
17376,조광아이엘아이(주),44060,Dec-18,0
17377,조광아이엘아이(주),44060,Dec-19,0
17378,조광페인트(주),4910,Dec-10,0
17379,조광페인트(주),4910,Dec-11,0
17380,조광페인트(주),4910,Dec-12,0
17381,조광페인트(주),4910,Dec-13,0
17382,조광페인트(주),4910,Dec-14,0
17383,조광페인트(주),4910,Dec-15,0
17384,조광페인트(주),4910,Dec-16,0
17385,조광페인트(주),4910,Dec-17,0
17386,조광페인트(주),4910,Dec-18,1
17387,조광페인트(주),4910,Dec-19,1
17388,조광피혁(주),4700,Dec-10,0
17389,조광피혁(주),4700,Dec-11,0
17390,조광피혁(주),4700,Dec-12,0
17391,조광피혁(주),4700,Dec-13,1
17392,조광피혁(주),4700,Dec-14,0
17393,조광피혁(주),4700,Dec-15,0
17394,조광피혁(주),4700,Dec-16,0
17395,조광피혁(주),4700,Dec-17,0
17396,조광피혁(주),4700,Dec-18,1
17397,조광피혁(주),4700,Dec-19,0
17398,조선내화(주),480,Dec-10,0
17399,조선내화(주),480,Dec-11,0
17400,조선내화(주),480,Dec-12,0
17401,조선내화(주),480,Dec-13,0
17402,조선내화(주),480,Dec-14,0
17403,조선내화(주),480,Dec-15,0
17404,조선내화(주),480,Dec-16,0
17405,조선내화(주),480,Dec-17,0
17406,조선내화(주),480,Dec-18,0
17407,조선내화(주),480,Dec-19,0
17408,조선선재(주),120030,Dec-10,0
17409,조선선재(주),120030,Dec-11,0
17410,조선선재(주),120030,Dec-12,1
17411,조선선재(주),120030,Dec-13,0
17412,조선선재(주),120030,Dec-14,0
17413,조선선재(주),120030,Dec-15,0
17414,조선선재(주),120030,Dec-16,0
17415,조선선재(주),120030,Dec-17,0
17416,조선선재(주),120030,Dec-18,0
17417,조선선재(주),120030,Dec-19,0
17418,조아제약(주),34940,Dec-10,0
17419,조아제약(주),34940,Dec-11,0
17420,조아제약(주),34940,Dec-12,0
17421,조아제약(주),34940,Dec-13,0
17422,조아제약(주),34940,Dec-14,0
17423,조아제약(주),34940,Dec-15,0
17424,조아제약(주),34940,Dec-16,0
17425,조아제약(주),34940,Dec-17,0
17426,조아제약(주),34940,Dec-18,0
17427,조아제약(주),34940,Dec-19,0
17428,조일알미늄(주),18470,Dec-10,0
17429,조일알미늄(주),18470,Dec-11,0
17430,조일알미늄(주),18470,Dec-12,0
17431,조일알미늄(주),18470,Dec-13,0
17432,조일알미늄(주),18470,Dec-14,1
17433,조일알미늄(주),18470,Dec-15,1
17434,조일알미늄(주),18470,Dec-16,0
17435,조일알미늄(주),18470,Dec-17,0
17436,조일알미늄(주),18470,Dec-18,0
17437,조일알미늄(주),18470,Dec-19,1
17438,주성엔지니어링(주),36930,Dec-10,0
17439,주성엔지니어링(주),36930,Dec-11,0
17440,주성엔지니어링(주),36930,Dec-12,0
17441,주성엔지니어링(주),36930,Dec-13,0
17442,주성엔지니어링(주),36930,Dec-14,0
17443,주성엔지니어링(주),36930,Dec-15,0
17444,주성엔지니어링(주),36930,Dec-16,0
17445,주성엔지니어링(주),36930,Dec-17,0
17446,주성엔지니어링(주),36930,Dec-18,0
17447,주성엔지니어링(주),36930,Dec-19,0
17448,줌인터넷(주),239340,Dec-16,0
17449,줌인터넷(주),239340,Dec-17,0
17450,줌인터넷(주),239340,Dec-18,0
17451,줌인터넷(주),239340,Dec-19,0
17452,지나인제약(주),78650,Dec-10,0
17453,지나인제약(주),78650,Dec-11,0
17454,지나인제약(주),78650,Dec-12,0
17455,지나인제약(주),78650,Dec-13,0
17456,지나인제약(주),78650,Dec-14,0
17457,지나인제약(주),78650,Dec-15,0
17458,지나인제약(주),78650,Dec-16,0
17459,지나인제약(주),78650,Dec-17,0
17460,지나인제약(주),78650,Dec-18,0
17461,지나인제약(주),78650,Dec-19,0
17462,지니언스(주),263860,Dec-12,0
17463,지니언스(주),263860,Dec-13,0
17464,지니언스(주),263860,Dec-14,0
17465,지니언스(주),263860,Dec-15,0
17466,지니언스(주),263860,Dec-16,0
17467,지니언스(주),263860,Dec-17,0
17468,지니언스(주),263860,Dec-18,0
17469,지니언스(주),263860,Dec-19,1
17470,지더블유바이텍(주),36180,Dec-10,0
17471,지더블유바이텍(주),36180,Dec-11,0
17472,지더블유바이텍(주),36180,Dec-12,0
17473,지더블유바이텍(주),36180,Dec-13,0
17474,지더블유바이텍(주),36180,Dec-14,0
17475,지더블유바이텍(주),36180,Dec-15,0
17476,지더블유바이텍(주),36180,Dec-16,0
17477,지더블유바이텍(주),36180,Dec-17,0
17478,지더블유바이텍(주),36180,Dec-18,0
17479,지더블유바이텍(주),36180,Dec-19,0
17480,지에스건설(주),6360,Dec-10,0
17481,지에스건설(주),6360,Dec-11,0
17482,지에스건설(주),6360,Dec-12,0
17483,지에스건설(주),6360,Dec-13,1
17484,지에스건설(주),6360,Dec-14,1
17485,지에스건설(주),6360,Dec-15,0
17486,지에스건설(주),6360,Dec-16,0
