회사명,거래소코드,회계년도,자본증가율여부(개별),자본증가율여부(연결)
에스지에이(주),49470,16-Dec,#DIV/0!,#DIV/0!
에스지에이(주),49470,17-Dec,#DIV/0!,#DIV/0!
에스지에이(주),49470,18-Dec,#DIV/0!,#DIV/0!
에스지에이(주),49470,19-Dec,#DIV/0!,#DIV/0!
에스지에이솔루션즈(주),184230,14-Jun,#DIV/0!,#DIV/0!
에스지에이솔루션즈(주),184230,15-Jun,#DIV/0!,#DIV/0!
에스지에이솔루션즈(주),184230,16-Dec,#DIV/0!,#DIV/0!
에스지에이솔루션즈(주),184230,17-Dec,#DIV/0!,#DIV/0!
에스지에이솔루션즈(주),184230,18-Dec,#DIV/0!,#DIV/0!
에스지에이솔루션즈(주),184230,19-Dec,#DIV/0!,#DIV/0!
에스지이(주),255220,12-Dec,#DIV/0!,#DIV/0!
에스지이(주),255220,13-Dec,#DIV/0!,#DIV/0!
에스지이(주),255220,14-Dec,#DIV/0!,#DIV/0!
에스지이(주),255220,15-Dec,#DIV/0!,#DIV/0!
에스지이(주),255220,16-Dec,#DIV/0!,#DIV/0!
에스지이(주),255220,17-Dec,#DIV/0!,#DIV/0!
에스지이(주),255220,18-Dec,#DIV/0!,#DIV/0!
에스지이(주),255220,19-Dec,#DIV/0!,#DIV/0!
에스케이(주),34730,10-Dec,1,0
에스케이(주),34730,11-Dec,#DIV/0!,#DIV/0!
에스케이(주),34730,12-Dec,#DIV/0!,#DIV/0!
에스케이(주),34730,13-Dec,#DIV/0!,#DIV/0!
에스케이(주),34730,14-Dec,#DIV/0!,#DIV/0!
에스케이(주),34730,15-Dec,#DIV/0!,#DIV/0!
에스케이(주),34730,16-Dec,#DIV/0!,#DIV/0!
에스케이(주),34730,17-Dec,#DIV/0!,#DIV/0!
에스케이(주),34730,18-Dec,#DIV/0!,#DIV/0!
에스케이(주),34730,19-Dec,#DIV/0!,#DIV/0!
에스케이가스(주),18670,10-Dec,1,0
에스케이가스(주),18670,11-Dec,#DIV/0!,#DIV/0!
에스케이가스(주),18670,12-Dec,#DIV/0!,#DIV/0!
에스케이가스(주),18670,13-Dec,#DIV/0!,#DIV/0!
에스케이가스(주),18670,14-Dec,#DIV/0!,#DIV/0!
에스케이가스(주),18670,15-Dec,#DIV/0!,#DIV/0!
에스케이가스(주),18670,16-Dec,#DIV/0!,#DIV/0!
에스케이가스(주),18670,17-Dec,#DIV/0!,#DIV/0!
에스케이가스(주),18670,18-Dec,#DIV/0!,#DIV/0!
에스케이가스(주),18670,19-Dec,#DIV/0!,#DIV/0!
에스케이네트웍스(주),1740,10-Dec,1,0
에스케이네트웍스(주),1740,11-Dec,#DIV/0!,#DIV/0!
에스케이네트웍스(주),1740,12-Dec,#DIV/0!,#DIV/0!
에스케이네트웍스(주),1740,13-Dec,#DIV/0!,#DIV/0!
에스케이네트웍스(주),1740,14-Dec,#DIV/0!,#DIV/0!
에스케이네트웍스(주),1740,15-Dec,#DIV/0!,#DIV/0!
에스케이네트웍스(주),1740,16-Dec,#DIV/0!,#DIV/0!
에스케이네트웍스(주),1740,17-Dec,#DIV/0!,#DIV/0!
에스케이네트웍스(주),1740,18-Dec,#DIV/0!,#DIV/0!
에스케이네트웍스(주),1740,19-Dec,#DIV/0!,#DIV/0!
에스케이디스커버리(주),6120,10-Dec,1,0
에스케이디스커버리(주),6120,11-Dec,#DIV/0!,#DIV/0!
에스케이디스커버리(주),6120,12-Dec,#DIV/0!,#DIV/0!
에스케이디스커버리(주),6120,13-Dec,#DIV/0!,#DIV/0!
에스케이디스커버리(주),6120,14-Dec,#DIV/0!,#DIV/0!
에스케이디스커버리(주),6120,15-Dec,#DIV/0!,#DIV/0!
에스케이디스커버리(주),6120,16-Dec,#DIV/0!,#DIV/0!
에스케이디스커버리(주),6120,17-Dec,#DIV/0!,#DIV/0!
에스케이디스커버리(주),6120,18-Dec,#DIV/0!,#DIV/0!
에스케이디스커버리(주),6120,19-Dec,#DIV/0!,#DIV/0!
에스케이디앤디(주),210980,10-Dec,#DIV/0!,#DIV/0!
에스케이디앤디(주),210980,11-Dec,#DIV/0!,#DIV/0!
에스케이디앤디(주),210980,12-Dec,#DIV/0!,#DIV/0!
에스케이디앤디(주),210980,13-Dec,#DIV/0!,#DIV/0!
에스케이디앤디(주),210980,14-Dec,#DIV/0!,#DIV/0!
에스케이디앤디(주),210980,15-Dec,#DIV/0!,#DIV/0!
에스케이디앤디(주),210980,16-Dec,#DIV/0!,#DIV/0!
에스케이디앤디(주),210980,17-Dec,#DIV/0!,#DIV/0!
에스케이디앤디(주),210980,18-Dec,#DIV/0!,#DIV/0!
에스케이디앤디(주),210980,19-Dec,#DIV/0!,#DIV/0!
에스케이렌터카(주),68400,10-Dec,1,0
에스케이렌터카(주),68400,11-Dec,#DIV/0!,#DIV/0!
에스케이렌터카(주),68400,12-Dec,#DIV/0!,#DIV/0!
에스케이렌터카(주),68400,13-Dec,#DIV/0!,#DIV/0!
에스케이렌터카(주),68400,14-Dec,#DIV/0!,#DIV/0!
에스케이렌터카(주),68400,15-Dec,#DIV/0!,#DIV/0!
에스케이렌터카(주),68400,16-Dec,#DIV/0!,#DIV/0!
에스케이렌터카(주),68400,17-Dec,#DIV/0!,#DIV/0!
에스케이렌터카(주),68400,18-Dec,#DIV/0!,#DIV/0!
에스케이렌터카(주),68400,19-Dec,#DIV/0!,#DIV/0!
에스케이바이오사이언스(주),302440,18-Dec,#DIV/0!,#DIV/0!
에스케이바이오사이언스(주),302440,19-Dec,#DIV/0!,#DIV/0!
에스케이바이오팜(주),326030,11-Dec,#DIV/0!,#DIV/0!
에스케이바이오팜(주),326030,12-Dec,#DIV/0!,#DIV/0!
에스케이바이오팜(주),326030,13-Dec,#DIV/0!,#DIV/0!
에스케이바이오팜(주),326030,14-Dec,#DIV/0!,#DIV/0!
에스케이바이오팜(주),326030,15-Dec,#DIV/0!,#DIV/0!
에스케이바이오팜(주),326030,16-Dec,#DIV/0!,#DIV/0!
에스케이바이오팜(주),326030,17-Dec,#DIV/0!,#DIV/0!
에스케이바이오팜(주),326030,18-Dec,#DIV/0!,#DIV/0!
에스케이바이오팜(주),326030,19-Dec,#DIV/0!,#DIV/0!
에스케이씨(주),11790,10-Dec,1,0
에스케이씨(주),11790,11-Dec,#DIV/0!,#DIV/0!
에스케이씨(주),11790,12-Dec,#DIV/0!,#DIV/0!
에스케이씨(주),11790,13-Dec,#DIV/0!,#DIV/0!
에스케이씨(주),11790,14-Dec,#DIV/0!,#DIV/0!
에스케이씨(주),11790,15-Dec,#DIV/0!,#DIV/0!
에스케이씨(주),11790,16-Dec,#DIV/0!,#DIV/0!
에스케이씨(주),11790,17-Dec,#DIV/0!,#DIV/0!
에스케이씨(주),11790,18-Dec,#DIV/0!,#DIV/0!
에스케이씨(주),11790,19-Dec,#DIV/0!,#DIV/0!
에스케이아이이테크놀로지(주),361610,19-Dec,#DIV/0!,#DIV/0!
에스케이케미칼(주),285130,17-Dec,#DIV/0!,#DIV/0!
에스케이케미칼(주),285130,18-Dec,#DIV/0!,#DIV/0!
에스케이케미칼(주),285130,19-Dec,#DIV/0!,#DIV/0!
에스케이텔레콤(주),17670,10-Dec,1,0
에스케이텔레콤(주),17670,11-Dec,#DIV/0!,#DIV/0!
에스케이텔레콤(주),17670,12-Dec,#DIV/0!,#DIV/0!
에스케이텔레콤(주),17670,13-Dec,#DIV/0!,#DIV/0!
에스케이텔레콤(주),17670,14-Dec,#DIV/0!,#DIV/0!
에스케이텔레콤(주),17670,15-Dec,#DIV/0!,#DIV/0!
에스케이텔레콤(주),17670,16-Dec,#DIV/0!,#DIV/0!
에스케이텔레콤(주),17670,17-Dec,#DIV/0!,#DIV/0!
에스케이텔레콤(주),17670,18-Dec,#DIV/0!,#DIV/0!
에스케이텔레콤(주),17670,19-Dec,#DIV/0!,#DIV/0!
에스케이하이닉스(주),660,10-Dec,1,0
에스케이하이닉스(주),660,11-Dec,#DIV/0!,#DIV/0!
에스케이하이닉스(주),660,12-Dec,#DIV/0!,#DIV/0!
에스케이하이닉스(주),660,13-Dec,#DIV/0!,#DIV/0!
에스케이하이닉스(주),660,14-Dec,#DIV/0!,#DIV/0!
에스케이하이닉스(주),660,15-Dec,#DIV/0!,#DIV/0!
에스케이하이닉스(주),660,16-Dec,#DIV/0!,#DIV/0!
에스케이하이닉스(주),660,17-Dec,#DIV/0!,#DIV/0!
에스케이하이닉스(주),660,18-Dec,#DIV/0!,#DIV/0!
에스케이하이닉스(주),660,19-Dec,#DIV/0!,#DIV/0!
에스텍(주),69510,10-Dec,1,0
에스텍(주),69510,11-Dec,#DIV/0!,#DIV/0!
에스텍(주),69510,12-Dec,#DIV/0!,#DIV/0!
에스텍(주),69510,13-Dec,#DIV/0!,#DIV/0!
에스텍(주),69510,14-Dec,#DIV/0!,#DIV/0!
에스텍(주),69510,15-Dec,#DIV/0!,#DIV/0!
에스텍(주),69510,16-Dec,#DIV/0!,#DIV/0!
에스텍(주),69510,17-Dec,#DIV/0!,#DIV/0!
에스텍(주),69510,18-Dec,#DIV/0!,#DIV/0!
에스텍(주),69510,19-Dec,#DIV/0!,#DIV/0!
에스트래픽(주),234300,13-Dec,#DIV/0!,#DIV/0!
에스트래픽(주),234300,14-Dec,#DIV/0!,#DIV/0!
에스트래픽(주),234300,15-Dec,#DIV/0!,#DIV/0!
에스트래픽(주),234300,16-Dec,#DIV/0!,#DIV/0!
에스트래픽(주),234300,17-Dec,#DIV/0!,#DIV/0!
에스트래픽(주),234300,18-Dec,#DIV/0!,#DIV/0!
에스트래픽(주),234300,19-Dec,#DIV/0!,#DIV/0!
에스티팜(주),237690,11-Dec,#DIV/0!,#DIV/0!
에스티팜(주),237690,12-Dec,#DIV/0!,#DIV/0!
에스티팜(주),237690,13-Dec,#DIV/0!,#DIV/0!
에스티팜(주),237690,14-Dec,#DIV/0!,#DIV/0!
에스티팜(주),237690,15-Dec,#DIV/0!,#DIV/0!
에스티팜(주),237690,16-Dec,#DIV/0!,#DIV/0!
에스티팜(주),237690,17-Dec,#DIV/0!,#DIV/0!
에스티팜(주),237690,18-Dec,#DIV/0!,#DIV/0!
에스티팜(주),237690,19-Dec,#DIV/0!,#DIV/0!
에스퓨얼셀(주),288620,17-Dec,#DIV/0!,#DIV/0!
에스퓨얼셀(주),288620,18-Dec,#DIV/0!,#DIV/0!
에스퓨얼셀(주),288620,19-Dec,#DIV/0!,#DIV/0!
에쓰-오일(주),10950,10-Dec,1,0
에쓰-오일(주),10950,11-Dec,#DIV/0!,#DIV/0!
에쓰-오일(주),10950,12-Dec,#DIV/0!,#DIV/0!
에쓰-오일(주),10950,13-Dec,#DIV/0!,#DIV/0!
에쓰-오일(주),10950,14-Dec,#DIV/0!,#DIV/0!
에쓰-오일(주),10950,15-Dec,#DIV/0!,#DIV/0!
에쓰-오일(주),10950,16-Dec,#DIV/0!,#DIV/0!
에쓰-오일(주),10950,17-Dec,#DIV/0!,#DIV/0!
에쓰-오일(주),10950,18-Dec,#DIV/0!,#DIV/0!
에쓰-오일(주),10950,19-Dec,#DIV/0!,#DIV/0!
에쓰씨엔지니어링(주),23960,10-Dec,1,0
에쓰씨엔지니어링(주),23960,11-Dec,#DIV/0!,#DIV/0!
에쓰씨엔지니어링(주),23960,12-Dec,#DIV/0!,#DIV/0!
에쓰씨엔지니어링(주),23960,13-Dec,#DIV/0!,#DIV/0!
에쓰씨엔지니어링(주),23960,14-Dec,#DIV/0!,#DIV/0!
에쓰씨엔지니어링(주),23960,15-Dec,#DIV/0!,#DIV/0!
에쓰씨엔지니어링(주),23960,16-Dec,#DIV/0!,#DIV/0!
에쓰씨엔지니어링(주),23960,17-Dec,#DIV/0!,#DIV/0!
에쓰씨엔지니어링(주),23960,18-Dec,#DIV/0!,#DIV/0!
에쓰씨엔지니어링(주),23960,19-Dec,#DIV/0!,#DIV/0!
에어부산(주),298690,10-Dec,#DIV/0!,#DIV/0!
에어부산(주),298690,11-Dec,#DIV/0!,#DIV/0!
에어부산(주),298690,12-Dec,#DIV/0!,#DIV/0!
에어부산(주),298690,13-Dec,#DIV/0!,#DIV/0!
에어부산(주),298690,14-Dec,#DIV/0!,#DIV/0!
에어부산(주),298690,15-Dec,#DIV/0!,#DIV/0!
에어부산(주),298690,16-Dec,#DIV/0!,#DIV/0!
에어부산(주),298690,17-Dec,#DIV/0!,#DIV/0!
에어부산(주),298690,18-Dec,#DIV/0!,#DIV/0!
에어부산(주),298690,19-Dec,#DIV/0!,#DIV/0!
에이디엠코리아(주),187660,19-Dec,#DIV/0!,#DIV/0!
에이비엘바이오(주),298380,17-Dec,#DIV/0!,#DIV/0!
에이비엘바이오(주),298380,18-Dec,#DIV/0!,#DIV/0!
에이비엘바이오(주),298380,19-Dec,#DIV/0!,#DIV/0!
에이비온(주),203400,12-Dec,#DIV/0!,#DIV/0!
에이비온(주),203400,13-Dec,#DIV/0!,#DIV/0!
에이비온(주),203400,14-Dec,#DIV/0!,#DIV/0!
에이비온(주),203400,15-Dec,#DIV/0!,#DIV/0!
에이비온(주),203400,16-Dec,#DIV/0!,#DIV/0!
에이비온(주),203400,17-Dec,#DIV/0!,#DIV/0!
에이비온(주),203400,18-Dec,#DIV/0!,#DIV/0!
에이비온(주),203400,19-Dec,#DIV/0!,#DIV/0!
에이에프더블류(주),312610,16-Dec,#DIV/0!,#DIV/0!
에이에프더블류(주),312610,17-Dec,#DIV/0!,#DIV/0!
에이에프더블류(주),312610,18-Dec,#DIV/0!,#DIV/0!
에이에프더블류(주),312610,19-Dec,#DIV/0!,#DIV/0!
에이치디씨(주),12630,10-Dec,1,0
에이치디씨(주),12630,11-Dec,#DIV/0!,#DIV/0!
에이치디씨(주),12630,12-Dec,#DIV/0!,#DIV/0!
에이치디씨(주),12630,13-Dec,#DIV/0!,#DIV/0!
에이치디씨(주),12630,14-Dec,#DIV/0!,#DIV/0!
에이치디씨(주),12630,15-Dec,#DIV/0!,#DIV/0!
에이치디씨(주),12630,16-Dec,#DIV/0!,#DIV/0!
에이치디씨(주),12630,17-Dec,#DIV/0!,#DIV/0!
에이치디씨(주),12630,18-Dec,#DIV/0!,#DIV/0!
에이치디씨(주),12630,19-Dec,#DIV/0!,#DIV/0!
에이치디씨랩스(주),39570,10-Dec,#DIV/0!,0
에이치디씨랩스(주),39570,11-Dec,#DIV/0!,#DIV/0!
에이치디씨랩스(주),39570,12-Dec,#DIV/0!,#DIV/0!
에이치디씨랩스(주),39570,13-Dec,#DIV/0!,#DIV/0!
에이치디씨랩스(주),39570,14-Dec,#DIV/0!,#DIV/0!
에이치디씨랩스(주),39570,15-Dec,#DIV/0!,#DIV/0!
에이치디씨랩스(주),39570,16-Dec,#DIV/0!,#DIV/0!
에이치디씨랩스(주),39570,17-Dec,#DIV/0!,#DIV/0!
에이치디씨랩스(주),39570,18-Dec,#DIV/0!,#DIV/0!
에이치디씨랩스(주),39570,19-Dec,#DIV/0!,#DIV/0!
에이치디씨현대산업개발(주),294870,18-Dec,#DIV/0!,#DIV/0!
에이치디씨현대산업개발(주),294870,19-Dec,#DIV/0!,#DIV/0!
에이치디씨현대이피(주),89470,10-Dec,1,0
에이치디씨현대이피(주),89470,11-Dec,#DIV/0!,#DIV/0!
에이치디씨현대이피(주),89470,12-Dec,#DIV/0!,#DIV/0!
에이치디씨현대이피(주),89470,13-Dec,#DIV/0!,#DIV/0!
에이치디씨현대이피(주),89470,14-Dec,#DIV/0!,#DIV/0!
에이치디씨현대이피(주),89470,15-Dec,#DIV/0!,#DIV/0!
에이치디씨현대이피(주),89470,16-Dec,#DIV/0!,#DIV/0!
에이치디씨현대이피(주),89470,17-Dec,#DIV/0!,#DIV/0!
에이치디씨현대이피(주),89470,18-Dec,#DIV/0!,#DIV/0!
에이치디씨현대이피(주),89470,19-Dec,#DIV/0!,#DIV/0!
에이치비솔루션(주),297890,10-Dec,#DIV/0!,#DIV/0!
에이치비솔루션(주),297890,11-Dec,#DIV/0!,#DIV/0!
에이치비솔루션(주),297890,12-Dec,#DIV/0!,#DIV/0!
에이치비솔루션(주),297890,13-Dec,#DIV/0!,#DIV/0!
에이치비솔루션(주),297890,14-Dec,#DIV/0!,#DIV/0!
에이치비솔루션(주),297890,15-Dec,#DIV/0!,#DIV/0!
에이치비솔루션(주),297890,16-Dec,#DIV/0!,#DIV/0!
에이치비솔루션(주),297890,17-Dec,#DIV/0!,#DIV/0!
에이치비솔루션(주),297890,18-Dec,#DIV/0!,#DIV/0!
에이치비솔루션(주),297890,19-Dec,#DIV/0!,#DIV/0!
에이치에스디엔진(주),82740,10-Dec,1,0
에이치에스디엔진(주),82740,11-Dec,#DIV/0!,#DIV/0!
에이치에스디엔진(주),82740,12-Dec,#DIV/0!,#DIV/0!
에이치에스디엔진(주),82740,13-Dec,#DIV/0!,#DIV/0!
에이치에스디엔진(주),82740,14-Dec,#DIV/0!,#DIV/0!
에이치에스디엔진(주),82740,15-Dec,#DIV/0!,#DIV/0!
에이치에스디엔진(주),82740,16-Dec,#DIV/0!,#DIV/0!
에이치에스디엔진(주),82740,17-Dec,#DIV/0!,#DIV/0!
에이치에스디엔진(주),82740,18-Dec,#DIV/0!,#DIV/0!
에이치에스디엔진(주),82740,19-Dec,#DIV/0!,#DIV/0!
에이치엘비(주),28300,10-Dec,1,0
에이치엘비(주),28300,11-Dec,#DIV/0!,#DIV/0!
에이치엘비(주),28300,12-Dec,#DIV/0!,#DIV/0!
에이치엘비(주),28300,13-Dec,#DIV/0!,#DIV/0!
에이치엘비(주),28300,14-Dec,#DIV/0!,#DIV/0!
에이치엘비(주),28300,15-Dec,#DIV/0!,#DIV/0!
에이치엘비(주),28300,16-Dec,#DIV/0!,#DIV/0!
에이치엘비(주),28300,17-Dec,#DIV/0!,#DIV/0!
에이치엘비(주),28300,18-Dec,#DIV/0!,#DIV/0!
에이치엘비(주),28300,19-Dec,#DIV/0!,#DIV/0!
에이치엘비글로벌(주),3580,10-Dec,1,0
에이치엘비글로벌(주),3580,11-Dec,#DIV/0!,#DIV/0!
에이치엘비글로벌(주),3580,12-Dec,#DIV/0!,#DIV/0!
에이치엘비글로벌(주),3580,13-Dec,#DIV/0!,#DIV/0!
에이치엘비글로벌(주),3580,14-Dec,#DIV/0!,#DIV/0!
에이치엘비글로벌(주),3580,15-Dec,#DIV/0!,#DIV/0!
에이치엘비글로벌(주),3580,16-Dec,#DIV/0!,#DIV/0!
에이치엘비글로벌(주),3580,17-Dec,#DIV/0!,#DIV/0!
에이치엘비글로벌(주),3580,18-Dec,#DIV/0!,#DIV/0!
에이치엘비글로벌(주),3580,19-Dec,#DIV/0!,#DIV/0!
에이치엘비생명과학(주),67630,10-Dec,#DIV/0!,0
에이치엘비생명과학(주),67630,11-Dec,#DIV/0!,#DIV/0!
에이치엘비생명과학(주),67630,12-Dec,#DIV/0!,#DIV/0!
에이치엘비생명과학(주),67630,13-Dec,#DIV/0!,#DIV/0!
에이치엘비생명과학(주),67630,14-Dec,#DIV/0!,#DIV/0!
에이치엘비생명과학(주),67630,15-Dec,#DIV/0!,#DIV/0!
에이치엘비생명과학(주),67630,16-Dec,#DIV/0!,#DIV/0!
에이치엘비생명과학(주),67630,17-Dec,#DIV/0!,#DIV/0!
에이치엘비생명과학(주),67630,18-Dec,#DIV/0!,#DIV/0!
에이치엘비생명과학(주),67630,19-Dec,#DIV/0!,#DIV/0!
에이치엘비제약(주),47920,10-Dec,#DIV/0!,0
에이치엘비제약(주),47920,11-Dec,#DIV/0!,#DIV/0!
에이치엘비제약(주),47920,12-Dec,#DIV/0!,#DIV/0!
에이치엘비제약(주),47920,13-Dec,#DIV/0!,#DIV/0!
에이치엘비제약(주),47920,14-Dec,#DIV/0!,#DIV/0!
에이치엘비제약(주),47920,15-Dec,#DIV/0!,#DIV/0!
에이치엘비제약(주),47920,16-Dec,#DIV/0!,#DIV/0!
에이치엘비제약(주),47920,17-Dec,#DIV/0!,#DIV/0!
에이치엘비제약(주),47920,18-Dec,#DIV/0!,#DIV/0!
에이치엘비제약(주),47920,19-Dec,#DIV/0!,#DIV/0!
에이치엘비테라퓨틱스(주),115450,10-Dec,1,0
에이치엘비테라퓨틱스(주),115450,11-Dec,#DIV/0!,#DIV/0!
에이치엘비테라퓨틱스(주),115450,12-Dec,#DIV/0!,#DIV/0!
에이치엘비테라퓨틱스(주),115450,13-Dec,#DIV/0!,#DIV/0!
에이치엘비테라퓨틱스(주),115450,14-Dec,#DIV/0!,#DIV/0!
에이치엘비테라퓨틱스(주),115450,15-Dec,#DIV/0!,#DIV/0!
에이치엘비테라퓨틱스(주),115450,16-Dec,#DIV/0!,#DIV/0!
에이치엘비테라퓨틱스(주),115450,17-Dec,#DIV/0!,#DIV/0!
에이치엘비테라퓨틱스(주),115450,18-Dec,#DIV/0!,#DIV/0!
에이치엘비테라퓨틱스(주),115450,19-Dec,#DIV/0!,#DIV/0!
에이치엠엠(주),11200,10-Dec,1,0
에이치엠엠(주),11200,11-Dec,#DIV/0!,#DIV/0!
에이치엠엠(주),11200,12-Dec,#DIV/0!,#DIV/0!
에이치엠엠(주),11200,13-Dec,#DIV/0!,#DIV/0!
에이치엠엠(주),11200,14-Dec,#DIV/0!,#DIV/0!
에이치엠엠(주),11200,15-Dec,#DIV/0!,#DIV/0!
에이치엠엠(주),11200,16-Dec,#DIV/0!,#DIV/0!
에이치엠엠(주),11200,17-Dec,#DIV/0!,#DIV/0!
에이치엠엠(주),11200,18-Dec,#DIV/0!,#DIV/0!
에이치엠엠(주),11200,19-Dec,#DIV/0!,#DIV/0!
에이치케이이노엔(주),195940,14-Dec,#DIV/0!,#DIV/0!
에이치케이이노엔(주),195940,15-Dec,#DIV/0!,#DIV/0!
에이치케이이노엔(주),195940,16-Dec,#DIV/0!,#DIV/0!
에이치케이이노엔(주),195940,17-Dec,#DIV/0!,#DIV/0!
에이치케이이노엔(주),195940,18-Dec,#DIV/0!,#DIV/0!
에이치케이이노엔(주),195940,19-Dec,#DIV/0!,#DIV/0!
에이케이홀딩스(주),6840,10-Dec,1,0
에이케이홀딩스(주),6840,11-Dec,#DIV/0!,#DIV/0!
에이케이홀딩스(주),6840,12-Dec,#DIV/0!,#DIV/0!
에이케이홀딩스(주),6840,13-Dec,#DIV/0!,#DIV/0!
에이케이홀딩스(주),6840,14-Dec,#DIV/0!,#DIV/0!
에이케이홀딩스(주),6840,15-Dec,#DIV/0!,#DIV/0!
에이케이홀딩스(주),6840,16-Dec,#DIV/0!,#DIV/0!
에이케이홀딩스(주),6840,17-Dec,#DIV/0!,#DIV/0!
에이케이홀딩스(주),6840,18-Dec,#DIV/0!,#DIV/0!
에이케이홀딩스(주),6840,19-Dec,#DIV/0!,#DIV/0!
에이테크솔루션(주),71670,10-Dec,1,0
에이테크솔루션(주),71670,11-Dec,#DIV/0!,#DIV/0!
에이테크솔루션(주),71670,12-Dec,#DIV/0!,#DIV/0!
에이테크솔루션(주),71670,13-Dec,#DIV/0!,#DIV/0!
에이테크솔루션(주),71670,14-Dec,#DIV/0!,#DIV/0!
에이테크솔루션(주),71670,15-Dec,#DIV/0!,#DIV/0!
에이테크솔루션(주),71670,16-Dec,#DIV/0!,#DIV/0!
에이테크솔루션(주),71670,17-Dec,#DIV/0!,#DIV/0!
에이테크솔루션(주),71670,18-Dec,#DIV/0!,#DIV/0!
에이테크솔루션(주),71670,19-Dec,#DIV/0!,#DIV/0!
에이프로젠제약(주),3060,10-Sep,#DIV/0!,#DIV/0!
에이프로젠제약(주),3060,11-Dec,#DIV/0!,#DIV/0!
에이프로젠제약(주),3060,12-Dec,#DIV/0!,#DIV/0!
에이프로젠제약(주),3060,13-Dec,#DIV/0!,#DIV/0!
에이프로젠제약(주),3060,14-Dec,#DIV/0!,#DIV/0!
에이프로젠제약(주),3060,15-Dec,#DIV/0!,#DIV/0!
에이프로젠제약(주),3060,16-Dec,#DIV/0!,#DIV/0!
에이프로젠제약(주),3060,17-Dec,#DIV/0!,#DIV/0!
에이프로젠제약(주),3060,18-Dec,#DIV/0!,#DIV/0!
에이프로젠제약(주),3060,19-Dec,#DIV/0!,#DIV/0!
에이피시스템(주),265520,17-Dec,#DIV/0!,#DIV/0!
에이피시스템(주),265520,18-Dec,#DIV/0!,#DIV/0!
에이피시스템(주),265520,19-Dec,#DIV/0!,#DIV/0!
에이피에스홀딩스(주),54620,10-Dec,1,0
에이피에스홀딩스(주),54620,11-Dec,#DIV/0!,#DIV/0!
에이피에스홀딩스(주),54620,12-Dec,#DIV/0!,#DIV/0!
에이피에스홀딩스(주),54620,13-Dec,#DIV/0!,#DIV/0!
에이피에스홀딩스(주),54620,14-Dec,#DIV/0!,#DIV/0!
에이피에스홀딩스(주),54620,15-Dec,#DIV/0!,#DIV/0!
에이피에스홀딩스(주),54620,16-Dec,#DIV/0!,#DIV/0!
에이피에스홀딩스(주),54620,17-Dec,#DIV/0!,#DIV/0!
에이피에스홀딩스(주),54620,18-Dec,#DIV/0!,#DIV/0!
에이피에스홀딩스(주),54620,19-Dec,#DIV/0!,#DIV/0!
에이피위성(주),211270,11-Dec,#DIV/0!,#DIV/0!
에이피위성(주),211270,12-Dec,#DIV/0!,#DIV/0!
에이피위성(주),211270,13-Dec,#DIV/0!,#DIV/0!
에이피위성(주),211270,14-Dec,#DIV/0!,#DIV/0!
에이피위성(주),211270,15-Dec,#DIV/0!,#DIV/0!
에이피위성(주),211270,16-Dec,#DIV/0!,#DIV/0!
에이피위성(주),211270,17-Dec,#DIV/0!,#DIV/0!
에이피위성(주),211270,18-Dec,#DIV/0!,#DIV/0!
에이피위성(주),211270,19-Dec,#DIV/0!,#DIV/0!
에이피티씨(주),89970,10-Dec,#DIV/0!,#DIV/0!
에이피티씨(주),89970,11-Dec,#DIV/0!,#DIV/0!
에이피티씨(주),89970,12-Dec,#DIV/0!,#DIV/0!
에이피티씨(주),89970,13-Dec,#DIV/0!,#DIV/0!
에이피티씨(주),89970,14-Dec,#DIV/0!,#DIV/0!
에이피티씨(주),89970,17-Dec,#DIV/0!,#DIV/0!
에이피티씨(주),89970,18-Dec,#DIV/0!,#DIV/0!
에이피티씨(주),89970,19-Dec,#DIV/0!,#DIV/0!
에코바이오홀딩스(주),38870,10-Dec,1,0
에코바이오홀딩스(주),38870,11-Dec,#DIV/0!,#DIV/0!
에코바이오홀딩스(주),38870,12-Dec,#DIV/0!,#DIV/0!
에코바이오홀딩스(주),38870,13-Dec,#DIV/0!,#DIV/0!
에코바이오홀딩스(주),38870,14-Dec,#DIV/0!,#DIV/0!
에코바이오홀딩스(주),38870,15-Dec,#DIV/0!,#DIV/0!
에코바이오홀딩스(주),38870,16-Dec,#DIV/0!,#DIV/0!
에코바이오홀딩스(주),38870,17-Dec,#DIV/0!,#DIV/0!
에코바이오홀딩스(주),38870,18-Dec,#DIV/0!,#DIV/0!
에코바이오홀딩스(주),38870,19-Dec,#DIV/0!,#DIV/0!
에코캡(주),128540,18-Dec,#DIV/0!,#DIV/0!
에코캡(주),128540,19-Dec,#DIV/0!,#DIV/0!
에코플라스틱(주),38110,10-Dec,1,0
에코플라스틱(주),38110,11-Dec,#DIV/0!,#DIV/0!
에코플라스틱(주),38110,12-Dec,#DIV/0!,#DIV/0!
에코플라스틱(주),38110,13-Dec,#DIV/0!,#DIV/0!
에코플라스틱(주),38110,14-Dec,#DIV/0!,#DIV/0!
에코플라스틱(주),38110,15-Dec,#DIV/0!,#DIV/0!
에코플라스틱(주),38110,16-Dec,#DIV/0!,#DIV/0!
에코플라스틱(주),38110,17-Dec,#DIV/0!,#DIV/0!
에코플라스틱(주),38110,18-Dec,#DIV/0!,#DIV/0!
에코플라스틱(주),38110,19-Dec,#DIV/0!,#DIV/0!
