회사명,거래소코드,회계년도,자본증가율여부(개별),자본증가율여부(연결),차입전략
(주)한국화장품제조,3350,18-Dec,#DIV/0!,#DIV/0!,
(주)한국화장품제조,3350,19-Dec,#DIV/0!,#DIV/0!,
(주)한독,2390,11-Dec,#DIV/0!,#DIV/0!,
(주)한독,2390,12-Dec,#DIV/0!,#DIV/0!,
(주)한독,2390,13-Dec,#DIV/0!,#DIV/0!,
(주)한독,2390,14-Dec,#DIV/0!,#DIV/0!,
(주)한독,2390,15-Dec,#DIV/0!,#DIV/0!,
(주)한독,2390,16-Dec,#DIV/0!,#DIV/0!,
(주)한독,2390,17-Dec,#DIV/0!,#DIV/0!,
(주)한독,2390,18-Dec,#DIV/0!,#DIV/0!,
(주)한독,2390,19-Dec,#DIV/0!,#DIV/0!,
(주)한라,14790,11-Dec,#DIV/0!,#DIV/0!,
(주)한라,14790,12-Dec,#DIV/0!,#DIV/0!,
(주)한라,14790,13-Dec,#DIV/0!,#DIV/0!,
(주)한라,14790,14-Dec,#DIV/0!,#DIV/0!,
(주)한라,14790,15-Dec,#DIV/0!,#DIV/0!,
(주)한라,14790,16-Dec,#DIV/0!,#DIV/0!,
(주)한라,14790,17-Dec,#DIV/0!,#DIV/0!,
(주)한라,14790,18-Dec,#DIV/0!,#DIV/0!,
(주)한라,14790,19-Dec,#DIV/0!,#DIV/0!,
(주)한빛소프트,47080,11-Dec,#DIV/0!,#DIV/0!,
(주)한빛소프트,47080,12-Dec,#DIV/0!,#DIV/0!,
(주)한빛소프트,47080,13-Dec,#DIV/0!,#DIV/0!,
(주)한빛소프트,47080,14-Dec,#DIV/0!,#DIV/0!,
(주)한빛소프트,47080,15-Dec,#DIV/0!,#DIV/0!,
(주)한빛소프트,47080,16-Dec,#DIV/0!,#DIV/0!,
(주)한빛소프트,47080,17-Dec,#DIV/0!,#DIV/0!,
(주)한빛소프트,47080,18-Dec,#DIV/0!,#DIV/0!,
(주)한빛소프트,47080,19-Dec,#DIV/0!,#DIV/0!,
(주)한솔홈데코,25750,11-Dec,#DIV/0!,#DIV/0!,
(주)한솔홈데코,25750,12-Dec,#DIV/0!,#DIV/0!,
(주)한솔홈데코,25750,13-Dec,#DIV/0!,#DIV/0!,
(주)한솔홈데코,25750,14-Dec,#DIV/0!,#DIV/0!,
(주)한솔홈데코,25750,15-Dec,#DIV/0!,#DIV/0!,
(주)한솔홈데코,25750,16-Dec,#DIV/0!,#DIV/0!,
(주)한솔홈데코,25750,17-Dec,#DIV/0!,#DIV/0!,
(주)한솔홈데코,25750,18-Dec,#DIV/0!,#DIV/0!,
(주)한솔홈데코,25750,19-Dec,#DIV/0!,#DIV/0!,
(주)한진,2320,11-Dec,#DIV/0!,#DIV/0!,
(주)한진,2320,12-Dec,#DIV/0!,#DIV/0!,
(주)한진,2320,13-Dec,#DIV/0!,#DIV/0!,
(주)한진,2320,14-Dec,#DIV/0!,#DIV/0!,
(주)한진,2320,15-Dec,#DIV/0!,#DIV/0!,
(주)한진,2320,16-Dec,#DIV/0!,#DIV/0!,
(주)한진,2320,17-Dec,#DIV/0!,#DIV/0!,
(주)한진,2320,18-Dec,#DIV/0!,#DIV/0!,
(주)한진,2320,19-Dec,#DIV/0!,#DIV/0!,
(주)한진중공업홀딩스,3480,11-Dec,#DIV/0!,#DIV/0!,
(주)한진중공업홀딩스,3480,12-Dec,#DIV/0!,#DIV/0!,
(주)한진중공업홀딩스,3480,13-Dec,#DIV/0!,#DIV/0!,
(주)한진중공업홀딩스,3480,14-Dec,#DIV/0!,#DIV/0!,
(주)한진중공업홀딩스,3480,15-Dec,#DIV/0!,#DIV/0!,
(주)한진중공업홀딩스,3480,16-Dec,#DIV/0!,#DIV/0!,
(주)한진중공업홀딩스,3480,17-Dec,#DIV/0!,#DIV/0!,
(주)한진중공업홀딩스,3480,18-Dec,#DIV/0!,#DIV/0!,
(주)한진중공업홀딩스,3480,19-Dec,#DIV/0!,#DIV/0!,
(주)한진칼,180640,14-Dec,#DIV/0!,#DIV/0!,
(주)한진칼,180640,15-Dec,#DIV/0!,#DIV/0!,
(주)한진칼,180640,16-Dec,#DIV/0!,#DIV/0!,
(주)한진칼,180640,17-Dec,#DIV/0!,#DIV/0!,
(주)한진칼,180640,18-Dec,#DIV/0!,#DIV/0!,
(주)한진칼,180640,19-Dec,#DIV/0!,#DIV/0!,
(주)한창,5110,11-Dec,#DIV/0!,#DIV/0!,
(주)한창,5110,12-Dec,#DIV/0!,#DIV/0!,
(주)한창,5110,13-Dec,#DIV/0!,#DIV/0!,
(주)한창,5110,14-Dec,#DIV/0!,#DIV/0!,
(주)한창,5110,15-Dec,#DIV/0!,#DIV/0!,
(주)한창,5110,16-Dec,#DIV/0!,#DIV/0!,
(주)한창,5110,17-Dec,#DIV/0!,#DIV/0!,
(주)한창,5110,18-Dec,#DIV/0!,#DIV/0!,
(주)한창,5110,19-Dec,#DIV/0!,#DIV/0!,
(주)한창바이오텍,43090,11-Dec,#DIV/0!,#DIV/0!,
(주)한창바이오텍,43090,12-Dec,#DIV/0!,#DIV/0!,
(주)한창바이오텍,43090,13-Dec,#DIV/0!,#DIV/0!,
(주)한창바이오텍,43090,14-Dec,#DIV/0!,#DIV/0!,
(주)한창바이오텍,43090,15-Dec,#DIV/0!,#DIV/0!,
(주)한창바이오텍,43090,16-Dec,#DIV/0!,#DIV/0!,
(주)한창바이오텍,43090,17-Dec,#DIV/0!,#DIV/0!,
(주)한창바이오텍,43090,18-Dec,#DIV/0!,#DIV/0!,
(주)한창바이오텍,43090,19-Dec,#DIV/0!,#DIV/0!,
(주)한창제지,9460,11-Dec,#DIV/0!,#DIV/0!,
(주)한창제지,9460,12-Dec,#DIV/0!,#DIV/0!,
(주)한창제지,9460,13-Dec,#DIV/0!,#DIV/0!,
(주)한창제지,9460,14-Dec,#DIV/0!,#DIV/0!,
(주)한창제지,9460,15-Dec,#DIV/0!,#DIV/0!,
(주)한창제지,9460,16-Dec,#DIV/0!,#DIV/0!,
(주)한창제지,9460,17-Dec,#DIV/0!,#DIV/0!,
(주)한창제지,9460,18-Dec,#DIV/0!,#DIV/0!,
(주)한창제지,9460,19-Dec,#DIV/0!,#DIV/0!,
(주)한컴위드,54920,11-Dec,#DIV/0!,#DIV/0!,
(주)한컴위드,54920,12-Dec,#DIV/0!,#DIV/0!,
(주)한컴위드,54920,13-Dec,#DIV/0!,#DIV/0!,
(주)한컴위드,54920,14-Dec,#DIV/0!,#DIV/0!,
(주)한컴위드,54920,15-Dec,#DIV/0!,#DIV/0!,
(주)한컴위드,54920,16-Dec,#DIV/0!,#DIV/0!,
(주)한컴위드,54920,17-Dec,#DIV/0!,#DIV/0!,
(주)한컴위드,54920,18-Dec,#DIV/0!,#DIV/0!,
(주)한컴위드,54920,19-Dec,#DIV/0!,#DIV/0!,
(주)한탑,2680,11-Dec,#DIV/0!,#DIV/0!,
(주)한탑,2680,12-Dec,#DIV/0!,#DIV/0!,
(주)한탑,2680,13-Dec,#DIV/0!,#DIV/0!,
(주)한탑,2680,14-Dec,#DIV/0!,#DIV/0!,
(주)한탑,2680,15-Dec,#DIV/0!,#DIV/0!,
(주)한탑,2680,16-Dec,#DIV/0!,#DIV/0!,
(주)한탑,2680,17-Dec,#DIV/0!,#DIV/0!,
(주)한탑,2680,18-Dec,#DIV/0!,#DIV/0!,
(주)한탑,2680,19-Dec,#DIV/0!,#DIV/0!,
(주)핸디소프트,220180,16-Dec,#DIV/0!,#DIV/0!,
(주)핸디소프트,220180,17-Dec,#DIV/0!,#DIV/0!,
(주)핸디소프트,220180,18-Dec,#DIV/0!,#DIV/0!,
(주)핸디소프트,220180,19-Dec,#DIV/0!,#DIV/0!,
(주)헬릭스미스,84990,11-Dec,#DIV/0!,#DIV/0!,
(주)헬릭스미스,84990,12-Dec,#DIV/0!,#DIV/0!,
(주)헬릭스미스,84990,13-Dec,#DIV/0!,#DIV/0!,
(주)헬릭스미스,84990,14-Dec,#DIV/0!,#DIV/0!,
(주)헬릭스미스,84990,15-Dec,#DIV/0!,#DIV/0!,
(주)헬릭스미스,84990,16-Dec,#DIV/0!,#DIV/0!,
(주)헬릭스미스,84990,17-Dec,#DIV/0!,#DIV/0!,
(주)헬릭스미스,84990,18-Dec,#DIV/0!,#DIV/0!,
(주)헬릭스미스,84990,19-Dec,#DIV/0!,#DIV/0!,
(주)현대공업,170030,13-Dec,#DIV/0!,#DIV/0!,
(주)현대공업,170030,14-Dec,#DIV/0!,#DIV/0!,
(주)현대공업,170030,15-Dec,#DIV/0!,#DIV/0!,
(주)현대공업,170030,16-Dec,#DIV/0!,#DIV/0!,
(주)현대공업,170030,17-Dec,#DIV/0!,#DIV/0!,
(주)현대공업,170030,18-Dec,#DIV/0!,#DIV/0!,
(주)현대공업,170030,19-Dec,#DIV/0!,#DIV/0!,
(주)현대미포조선,10620,11-Dec,#DIV/0!,#DIV/0!,
(주)현대미포조선,10620,12-Dec,#DIV/0!,#DIV/0!,
(주)현대미포조선,10620,13-Dec,#DIV/0!,#DIV/0!,
(주)현대미포조선,10620,14-Dec,#DIV/0!,#DIV/0!,
(주)현대미포조선,10620,15-Dec,#DIV/0!,#DIV/0!,
(주)현대미포조선,10620,16-Dec,#DIV/0!,#DIV/0!,
(주)현대미포조선,10620,17-Dec,#DIV/0!,#DIV/0!,
(주)현대미포조선,10620,18-Dec,#DIV/0!,#DIV/0!,
(주)현대미포조선,10620,19-Dec,#DIV/0!,#DIV/0!,
(주)협진,138360,13-Dec,#DIV/0!,#DIV/0!,
(주)협진,138360,14-Dec,#DIV/0!,#DIV/0!,
(주)협진,138360,15-Dec,#DIV/0!,#DIV/0!,
(주)협진,138360,16-Dec,#DIV/0!,#DIV/0!,
(주)협진,138360,17-Dec,#DIV/0!,#DIV/0!,
(주)협진,138360,18-Dec,#DIV/0!,#DIV/0!,
(주)협진,138360,19-Dec,#DIV/0!,#DIV/0!,
(주)형지아이앤씨,11080,11-Dec,#DIV/0!,#DIV/0!,
(주)형지아이앤씨,11080,12-Dec,#DIV/0!,#DIV/0!,
(주)형지아이앤씨,11080,13-Dec,#DIV/0!,#DIV/0!,
(주)형지아이앤씨,11080,14-Dec,#DIV/0!,#DIV/0!,
(주)형지아이앤씨,11080,15-Dec,#DIV/0!,#DIV/0!,
(주)형지아이앤씨,11080,16-Dec,#DIV/0!,#DIV/0!,
(주)형지아이앤씨,11080,17-Dec,#DIV/0!,#DIV/0!,
(주)형지아이앤씨,11080,18-Dec,#DIV/0!,#DIV/0!,
(주)형지아이앤씨,11080,19-Dec,#DIV/0!,#DIV/0!,
(주)혜인,3010,11-Dec,#DIV/0!,#DIV/0!,
(주)혜인,3010,12-Dec,#DIV/0!,#DIV/0!,
(주)혜인,3010,13-Dec,#DIV/0!,#DIV/0!,
(주)혜인,3010,14-Dec,#DIV/0!,#DIV/0!,
(주)혜인,3010,15-Dec,#DIV/0!,#DIV/0!,
(주)혜인,3010,16-Dec,#DIV/0!,#DIV/0!,
(주)혜인,3010,17-Dec,#DIV/0!,#DIV/0!,
(주)혜인,3010,18-Dec,#DIV/0!,#DIV/0!,
(주)혜인,3010,19-Dec,#DIV/0!,#DIV/0!,
(주)홈센타홀딩스,60560,11-Dec,#DIV/0!,#DIV/0!,
(주)홈센타홀딩스,60560,12-Dec,#DIV/0!,#DIV/0!,
(주)홈센타홀딩스,60560,13-Dec,#DIV/0!,#DIV/0!,
(주)홈센타홀딩스,60560,14-Dec,#DIV/0!,#DIV/0!,
(주)홈센타홀딩스,60560,15-Dec,#DIV/0!,#DIV/0!,
(주)홈센타홀딩스,60560,16-Dec,#DIV/0!,#DIV/0!,
(주)홈센타홀딩스,60560,17-Dec,#DIV/0!,#DIV/0!,
(주)홈센타홀딩스,60560,18-Dec,#DIV/0!,#DIV/0!,
(주)홈센타홀딩스,60560,19-Dec,#DIV/0!,#DIV/0!,
(주)홈캐스트,64240,11-Dec,#DIV/0!,#DIV/0!,
(주)홈캐스트,64240,12-Dec,#DIV/0!,#DIV/0!,
(주)홈캐스트,64240,13-Dec,#DIV/0!,#DIV/0!,
(주)홈캐스트,64240,14-Dec,#DIV/0!,#DIV/0!,
(주)홈캐스트,64240,15-Dec,#DIV/0!,#DIV/0!,
(주)홈캐스트,64240,16-Dec,#DIV/0!,#DIV/0!,
(주)홈캐스트,64240,17-Dec,#DIV/0!,#DIV/0!,
(주)홈캐스트,64240,18-Dec,#DIV/0!,#DIV/0!,
(주)홈캐스트,64240,19-Dec,#DIV/0!,#DIV/0!,
(주)화승인더스트리,6060,11-Dec,#DIV/0!,#DIV/0!,
(주)화승인더스트리,6060,12-Dec,#DIV/0!,#DIV/0!,
(주)화승인더스트리,6060,13-Dec,#DIV/0!,#DIV/0!,
(주)화승인더스트리,6060,14-Dec,#DIV/0!,#DIV/0!,
(주)화승인더스트리,6060,15-Dec,#DIV/0!,#DIV/0!,
(주)화승인더스트리,6060,16-Dec,#DIV/0!,#DIV/0!,
(주)화승인더스트리,6060,17-Dec,#DIV/0!,#DIV/0!,
(주)화승인더스트리,6060,18-Dec,#DIV/0!,#DIV/0!,
(주)화승인더스트리,6060,19-Dec,#DIV/0!,#DIV/0!,
(주)화신,10690,11-Dec,#DIV/0!,#DIV/0!,
(주)화신,10690,12-Dec,#DIV/0!,#DIV/0!,
(주)화신,10690,13-Dec,#DIV/0!,#DIV/0!,
(주)화신,10690,14-Dec,#DIV/0!,#DIV/0!,
(주)화신,10690,15-Dec,#DIV/0!,#DIV/0!,
(주)화신,10690,16-Dec,#DIV/0!,#DIV/0!,
(주)화신,10690,17-Dec,#DIV/0!,#DIV/0!,
(주)화신,10690,18-Dec,#DIV/0!,#DIV/0!,
(주)화신,10690,19-Dec,#DIV/0!,#DIV/0!,
(주)화인베스틸,133820,14-Dec,#DIV/0!,#DIV/0!,
(주)화인베스틸,133820,15-Dec,#DIV/0!,#DIV/0!,
(주)화인베스틸,133820,16-Dec,#DIV/0!,#DIV/0!,
(주)화인베스틸,133820,17-Dec,#DIV/0!,#DIV/0!,
(주)화인베스틸,133820,18-Dec,#DIV/0!,#DIV/0!,
(주)화인베스틸,133820,19-Dec,#DIV/0!,#DIV/0!,
(주)효성,4800,11-Dec,#DIV/0!,#DIV/0!,
(주)효성,4800,12-Dec,#DIV/0!,#DIV/0!,
(주)효성,4800,13-Dec,#DIV/0!,#DIV/0!,
(주)효성,4800,14-Dec,#DIV/0!,#DIV/0!,
(주)효성,4800,15-Dec,#DIV/0!,#DIV/0!,
(주)효성,4800,16-Dec,#DIV/0!,#DIV/0!,
(주)효성,4800,17-Dec,#DIV/0!,#DIV/0!,
(주)효성,4800,18-Dec,#DIV/0!,#DIV/0!,
(주)효성,4800,19-Dec,#DIV/0!,#DIV/0!,
(주)후성,93370,11-Dec,#DIV/0!,#DIV/0!,
(주)후성,93370,12-Dec,#DIV/0!,#DIV/0!,
(주)후성,93370,13-Dec,#DIV/0!,#DIV/0!,
(주)후성,93370,14-Dec,#DIV/0!,#DIV/0!,
(주)후성,93370,15-Dec,#DIV/0!,#DIV/0!,
(주)후성,93370,16-Dec,#DIV/0!,#DIV/0!,
(주)후성,93370,17-Dec,#DIV/0!,#DIV/0!,
(주)후성,93370,18-Dec,#DIV/0!,#DIV/0!,
(주)후성,93370,19-Dec,#DIV/0!,#DIV/0!,
(주)휠라홀딩스,81660,11-Dec,#DIV/0!,#DIV/0!,
(주)휠라홀딩스,81660,12-Dec,#DIV/0!,#DIV/0!,
(주)휠라홀딩스,81660,13-Dec,#DIV/0!,#DIV/0!,
(주)휠라홀딩스,81660,14-Dec,#DIV/0!,#DIV/0!,
(주)휠라홀딩스,81660,15-Dec,#DIV/0!,#DIV/0!,
(주)휠라홀딩스,81660,16-Dec,#DIV/0!,#DIV/0!,
(주)휠라홀딩스,81660,17-Dec,#DIV/0!,#DIV/0!,
(주)휠라홀딩스,81660,18-Dec,#DIV/0!,#DIV/0!,
(주)휠라홀딩스,81660,19-Dec,#DIV/0!,#DIV/0!,
(주)휴니드테크놀러지스,5870,11-Dec,#DIV/0!,#DIV/0!,
(주)휴니드테크놀러지스,5870,12-Dec,#DIV/0!,#DIV/0!,
(주)휴니드테크놀러지스,5870,13-Dec,#DIV/0!,#DIV/0!,
(주)휴니드테크놀러지스,5870,14-Dec,#DIV/0!,#DIV/0!,
(주)휴니드테크놀러지스,5870,15-Dec,#DIV/0!,#DIV/0!,
(주)휴니드테크놀러지스,5870,16-Dec,#DIV/0!,#DIV/0!,
(주)휴니드테크놀러지스,5870,17-Dec,#DIV/0!,#DIV/0!,
(주)휴니드테크놀러지스,5870,18-Dec,#DIV/0!,#DIV/0!,
(주)휴니드테크놀러지스,5870,19-Dec,#DIV/0!,#DIV/0!,
(주)휴맥스,115160,11-Dec,#DIV/0!,#DIV/0!,
(주)휴맥스,115160,12-Dec,#DIV/0!,#DIV/0!,
(주)휴맥스,115160,13-Dec,#DIV/0!,#DIV/0!,
(주)휴맥스,115160,14-Dec,#DIV/0!,#DIV/0!,
(주)휴맥스,115160,15-Dec,#DIV/0!,#DIV/0!,
(주)휴맥스,115160,16-Dec,#DIV/0!,#DIV/0!,
(주)휴맥스,115160,17-Dec,#DIV/0!,#DIV/0!,
(주)휴맥스,115160,18-Dec,#DIV/0!,#DIV/0!,
(주)휴맥스,115160,19-Dec,#DIV/0!,#DIV/0!,
(주)휴맥스홀딩스,28080,11-Dec,#DIV/0!,#DIV/0!,
(주)휴맥스홀딩스,28080,12-Dec,#DIV/0!,#DIV/0!,
(주)휴맥스홀딩스,28080,13-Dec,#DIV/0!,#DIV/0!,
(주)휴맥스홀딩스,28080,14-Dec,#DIV/0!,#DIV/0!,
(주)휴맥스홀딩스,28080,15-Dec,#DIV/0!,#DIV/0!,
(주)휴맥스홀딩스,28080,16-Dec,#DIV/0!,#DIV/0!,
(주)휴맥스홀딩스,28080,17-Dec,#DIV/0!,#DIV/0!,
(주)휴맥스홀딩스,28080,18-Dec,#DIV/0!,#DIV/0!,
(주)휴맥스홀딩스,28080,19-Dec,#DIV/0!,#DIV/0!,
(주)휴먼엔,32860,11-Dec,#DIV/0!,#DIV/0!,
(주)휴먼엔,32860,12-Dec,#DIV/0!,#DIV/0!,
(주)휴먼엔,32860,13-Dec,#DIV/0!,#DIV/0!,
(주)휴먼엔,32860,14-Dec,#DIV/0!,#DIV/0!,
(주)휴먼엔,32860,15-Dec,#DIV/0!,#DIV/0!,
(주)휴먼엔,32860,16-Dec,#DIV/0!,#DIV/0!,
(주)휴먼엔,32860,17-Dec,#DIV/0!,#DIV/0!,
(주)휴먼엔,32860,18-Dec,#DIV/0!,#DIV/0!,
(주)휴먼엔,32860,19-Dec,#DIV/0!,#DIV/0!,
(주)휴비스,79980,12-Dec,#DIV/0!,#DIV/0!,
(주)휴비스,79980,13-Dec,#DIV/0!,#DIV/0!,
(주)휴비스,79980,14-Dec,#DIV/0!,#DIV/0!,
(주)휴비스,79980,15-Dec,#DIV/0!,#DIV/0!,
(주)휴비스,79980,16-Dec,#DIV/0!,#DIV/0!,
(주)휴비스,79980,17-Dec,#DIV/0!,#DIV/0!,
(주)휴비스,79980,18-Dec,#DIV/0!,#DIV/0!,
(주)휴비스,79980,19-Dec,#DIV/0!,#DIV/0!,
(주)휴스틸,5010,11-Dec,#DIV/0!,#DIV/0!,
(주)휴스틸,5010,12-Dec,#DIV/0!,#DIV/0!,
(주)휴스틸,5010,13-Dec,#DIV/0!,#DIV/0!,
(주)휴스틸,5010,14-Dec,#DIV/0!,#DIV/0!,
(주)휴스틸,5010,15-Dec,#DIV/0!,#DIV/0!,
(주)휴스틸,5010,16-Dec,#DIV/0!,#DIV/0!,
(주)휴스틸,5010,17-Dec,#DIV/0!,#DIV/0!,
(주)휴스틸,5010,18-Dec,#DIV/0!,#DIV/0!,
(주)휴스틸,5010,19-Dec,#DIV/0!,#DIV/0!,
(주)휴엠앤씨,263920,17-Dec,#DIV/0!,#DIV/0!,
(주)휴엠앤씨,263920,18-Dec,#DIV/0!,#DIV/0!,
(주)휴엠앤씨,263920,19-Dec,#DIV/0!,#DIV/0!,
(주)희림종합건축사사무소,37440,11-Dec,#DIV/0!,#DIV/0!,
(주)희림종합건축사사무소,37440,12-Dec,#DIV/0!,#DIV/0!,
(주)희림종합건축사사무소,37440,13-Dec,#DIV/0!,#DIV/0!,
(주)희림종합건축사사무소,37440,14-Dec,#DIV/0!,#DIV/0!,
(주)희림종합건축사사무소,37440,15-Dec,#DIV/0!,#DIV/0!,
(주)희림종합건축사사무소,37440,16-Dec,#DIV/0!,#DIV/0!,
(주)희림종합건축사사무소,37440,17-Dec,#DIV/0!,#DIV/0!,
(주)희림종합건축사사무소,37440,18-Dec,#DIV/0!,#DIV/0!,
(주)희림종합건축사사무소,37440,19-Dec,#DIV/0!,#DIV/0!,
(주)힘스,238490,17-Dec,#DIV/0!,#DIV/0!,
(주)힘스,238490,18-Dec,#DIV/0!,#DIV/0!,
(주)힘스,238490,19-Dec,#DIV/0!,#DIV/0!,
AJ네트웍스(주),95570,15-Dec,#DIV/0!,#DIV/0!,
AJ네트웍스(주),95570,16-Dec,#DIV/0!,#DIV/0!,
AJ네트웍스(주),95570,17-Dec,#DIV/0!,#DIV/0!,
AJ네트웍스(주),95570,18-Dec,#DIV/0!,#DIV/0!,
AJ네트웍스(주),95570,19-Dec,#DIV/0!,#DIV/0!,
KD(주),44180,11-Dec,#DIV/0!,#DIV/0!,
KD(주),44180,12-Dec,#DIV/0!,#DIV/0!,
KD(주),44180,13-Dec,#DIV/0!,#DIV/0!,
KD(주),44180,14-Dec,#DIV/0!,#DIV/0!,
KD(주),44180,15-Dec,#DIV/0!,#DIV/0!,
KD(주),44180,16-Dec,#DIV/0!,#DIV/0!,
KD(주),44180,17-Dec,#DIV/0!,#DIV/0!,
KD(주),44180,18-Dec,#DIV/0!,#DIV/0!,
KD(주),44180,19-Dec,#DIV/0!,#DIV/0!,
KG스틸(주),16380,11-Dec,#DIV/0!,#DIV/0!,
KG스틸(주),16380,12-Dec,#DIV/0!,#DIV/0!,
KG스틸(주),16380,13-Dec,#DIV/0!,#DIV/0!,
KG스틸(주),16380,14-Dec,#DIV/0!,#DIV/0!,
KG스틸(주),16380,15-Dec,#DIV/0!,#DIV/0!,
KG스틸(주),16380,16-Dec,#DIV/0!,#DIV/0!,
KG스틸(주),16380,17-Dec,#DIV/0!,#DIV/0!,
KG스틸(주),16380,18-Dec,#DIV/0!,#DIV/0!,
KG스틸(주),16380,19-Dec,#DIV/0!,#DIV/0!,
LG이노텍(주),11070,11-Dec,#DIV/0!,#DIV/0!,
LG이노텍(주),11070,12-Dec,#DIV/0!,#DIV/0!,
LG이노텍(주),11070,13-Dec,#DIV/0!,#DIV/0!,
LG이노텍(주),11070,14-Dec,#DIV/0!,#DIV/0!,
LG이노텍(주),11070,15-Dec,#DIV/0!,#DIV/0!,
LG이노텍(주),11070,16-Dec,#DIV/0!,#DIV/0!,
LG이노텍(주),11070,17-Dec,#DIV/0!,#DIV/0!,
LG이노텍(주),11070,18-Dec,#DIV/0!,#DIV/0!,
LG이노텍(주),11070,19-Dec,#DIV/0!,#DIV/0!,
OCI(주),10060,11-Dec,#DIV/0!,#DIV/0!,
OCI(주),10060,12-Dec,#DIV/0!,#DIV/0!,
OCI(주),10060,13-Dec,#DIV/0!,#DIV/0!,
OCI(주),10060,14-Dec,#DIV/0!,#DIV/0!,
OCI(주),10060,15-Dec,#DIV/0!,#DIV/0!,
OCI(주),10060,16-Dec,#DIV/0!,#DIV/0!,
OCI(주),10060,17-Dec,#DIV/0!,#DIV/0!,
OCI(주),10060,18-Dec,#DIV/0!,#DIV/0!,
OCI(주),10060,19-Dec,#DIV/0!,#DIV/0!,
SK이노베이션(주),96770,11-Dec,#DIV/0!,#DIV/0!,
SK이노베이션(주),96770,12-Dec,#DIV/0!,#DIV/0!,
SK이노베이션(주),96770,13-Dec,#DIV/0!,#DIV/0!,
SK이노베이션(주),96770,14-Dec,#DIV/0!,#DIV/0!,
SK이노베이션(주),96770,15-Dec,#DIV/0!,#DIV/0!,
SK이노베이션(주),96770,16-Dec,#DIV/0!,#DIV/0!,
SK이노베이션(주),96770,17-Dec,#DIV/0!,#DIV/0!,
SK이노베이션(주),96770,18-Dec,#DIV/0!,#DIV/0!,
SK이노베이션(주),96770,19-Dec,#DIV/0!,#DIV/0!,
SNT중공업(주),3570,11-Dec,#DIV/0!,#DIV/0!,
SNT중공업(주),3570,12-Dec,#DIV/0!,#DIV/0!,
SNT중공업(주),3570,13-Dec,#DIV/0!,#DIV/0!,
SNT중공업(주),3570,14-Dec,#DIV/0!,#DIV/0!,
SNT중공업(주),3570,15-Dec,#DIV/0!,#DIV/0!,
SNT중공업(주),3570,16-Dec,#DIV/0!,#DIV/0!,
SNT중공업(주),3570,17-Dec,#DIV/0!,#DIV/0!,
SNT중공업(주),3570,18-Dec,#DIV/0!,#DIV/0!,
SNT중공업(주),3570,19-Dec,#DIV/0!,#DIV/0!,
STX엔진(주),77970,11-Dec,#DIV/0!,#DIV/0!,
STX엔진(주),77970,12-Dec,#DIV/0!,#DIV/0!,
STX엔진(주),77970,13-Dec,#DIV/0!,#DIV/0!,
STX엔진(주),77970,14-Dec,#DIV/0!,#DIV/0!,
STX엔진(주),77970,15-Dec,#DIV/0!,#DIV/0!,
STX엔진(주),77970,16-Dec,#DIV/0!,#DIV/0!,
STX엔진(주),77970,17-Dec,#DIV/0!,#DIV/0!,
STX엔진(주),77970,18-Dec,#DIV/0!,#DIV/0!,
STX엔진(주),77970,19-Dec,#DIV/0!,#DIV/0!,
STX중공업(주),71970,11-Dec,#DIV/0!,#DIV/0!,
STX중공업(주),71970,12-Dec,#DIV/0!,#DIV/0!,
STX중공업(주),71970,13-Dec,#DIV/0!,#DIV/0!,
STX중공업(주),71970,14-Dec,#DIV/0!,#DIV/0!,
STX중공업(주),71970,15-Dec,#DIV/0!,#DIV/0!,
STX중공업(주),71970,16-Dec,#DIV/0!,#DIV/0!,
STX중공업(주),71970,17-Dec,#DIV/0!,#DIV/0!,
STX중공업(주),71970,18-Dec,#DIV/0!,#DIV/0!,
STX중공업(주),71970,19-Dec,#DIV/0!,#DIV/0!,
가온미디어(주),78890,11-Dec,#DIV/0!,#DIV/0!,
가온미디어(주),78890,12-Dec,#DIV/0!,#DIV/0!,
가온미디어(주),78890,13-Dec,#DIV/0!,#DIV/0!,
가온미디어(주),78890,14-Dec,#DIV/0!,#DIV/0!,
가온미디어(주),78890,15-Dec,#DIV/0!,#DIV/0!,
가온미디어(주),78890,16-Dec,#DIV/0!,#DIV/0!,
가온미디어(주),78890,17-Dec,#DIV/0!,#DIV/0!,
가온미디어(주),78890,18-Dec,#DIV/0!,#DIV/0!,
가온미디어(주),78890,19-Dec,#DIV/0!,#DIV/0!,
감성코퍼레이션(주),36620,11-Dec,#DIV/0!,#DIV/0!,
감성코퍼레이션(주),36620,12-Dec,#DIV/0!,#DIV/0!,
감성코퍼레이션(주),36620,13-Dec,#DIV/0!,#DIV/0!,
감성코퍼레이션(주),36620,14-Dec,#DIV/0!,#DIV/0!,
감성코퍼레이션(주),36620,15-Dec,#DIV/0!,#DIV/0!,
감성코퍼레이션(주),36620,16-Dec,#DIV/0!,#DIV/0!,
감성코퍼레이션(주),36620,17-Dec,#DIV/0!,#DIV/0!,
감성코퍼레이션(주),36620,18-Dec,#DIV/0!,#DIV/0!,
감성코퍼레이션(주),36620,19-Dec,#DIV/0!,#DIV/0!,
강남제비스코(주),860,11-Dec,#DIV/0!,#DIV/0!,
강남제비스코(주),860,12-Dec,#DIV/0!,#DIV/0!,
강남제비스코(주),860,13-Dec,#DIV/0!,#DIV/0!,
