,회사,코드,년도,2012년 감소율여부,2013년 감소율여부,2014년 감소율여부,2015년 감소율여부,2016년 감소율여부,2017년 감소율여부,2018년 감소율여부,2019년 감소율여부
1103,(주)코리아센터,290510,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1104,(주)코리아써키트,7810,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1105,(주)코리아에스이,101670,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1106,(주)코맥스,36690,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1107,(주)코메론,49430,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1108,(주)코미코,183300,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,1,0
1109,(주)코미팜,41960,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1110,(주)코세스,89890,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1111,(주)코센,9730,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1112,(주)코스나인,82660,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,0,0,1
1113,(주)코스메카코리아,241710,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
1114,(주)코스온,69110,      비유동금융부채(*)(IFRS)(천원),0,1,0,1,0,0,0,1
1115,(주)코썬바이오,204990,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1116,(주)코아스,71950,      비유동금융부채(*)(IFRS)(천원),0,1,1,0,0,0,0,1
1117,(주)코아시아,45970,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,1,1,0,1
1118,(주)코아시아옵틱스,196450,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1119,(주)코엔텍,29960,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1120,(주)코오롱,2020,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,1,0,1,1
1121,(주)코원플레이,56000,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1122,(주)코윈테크,282880,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1123,(주)코이즈,121850,      비유동금융부채(*)(IFRS)(천원),1,1,0,0,0,0,1,0
1124,(주)코콤,15710,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,1,0,1,0
1125,(주)코텍,52330,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1126,(주)코퍼스코리아,322780,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1127,(주)코프라,126600,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1128,(주)콘텐트리중앙,36420,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,1,1,0
1129,(주)콤텍시스템,31820,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1130,(주)쿠콘,294570,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1131,(주)퀀타매트릭스,317690,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1132,(주)큐라클,365270,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1133,(주)큐로,15590,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1134,(주)큐로컴,40350,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1135,(주)큐로홀딩스,51780,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1136,(주)큐리언트,115180,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1137,(주)큐브엔터테인먼트,182360,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1138,(주)큐에스아이,66310,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1139,(주)크라운제과,264900,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1140,(주)크라운해태홀딩스,5740,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1141,(주)크래프톤,259960,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1142,(주)크레버스,96240,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,1,1
1143,(주)크리스에프앤씨,110790,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1144,(주)크린앤사이언스,45520,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1145,(주)클라우드에어,36170,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1146,(주)클래시스,214150,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
1147,(주)클리노믹스,352770,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1148,(주)클리오,237880,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1149,(주)키다리스튜디오,20120,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1150,(주)키이스트,54780,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,0,1
1151,(주)타이거일렉,219130,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1152,(주)탑엔지니어링,65130,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1153,(주)탑코미디어,134580,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1154,(주)태경비케이,14580,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1155,(주)태광,23160,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1156,(주)태성,323280,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1157,(주)태양,53620,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,1
1158,(주)태영건설,9410,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,1,1
1159,(주)태웅,44490,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1160,(주)태웅로직스,124560,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1161,(주)테라젠이텍스,66700,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
1162,(주)테스,95610,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1163,(주)테이팩스,55490,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,1
1164,(주)테크윙,89030,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,0
1165,(주)텔레칩스,54450,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1166,(주)텔레필드,91440,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,1,0
1167,(주)텔콘알에프제약,200230,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,1
1168,(주)토니모리,214420,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
1169,(주)토박스코리아,215480,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1170,(주)토비스,51360,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1171,(주)토탈소프트뱅크,45340,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,0
1172,(주)톱텍,108230,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,0,0,0
1173,(주)투비소프트,79970,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1174,(주)툴젠,199800,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1175,(주)트루윈,105550,      비유동금융부채(*)(IFRS)(천원),1,0,0,1,1,0,0,1
1176,(주)트윔,290090,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1177,(주)특수건설,26150,      비유동금융부채(*)(IFRS)(천원),1,0,0,1,0,0,1,1
1178,(주)티라유텍,322180,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1179,(주)티로보틱스,117730,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1180,(주)티비씨,33830,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,0
1181,(주)티비에이치글로벌,84870,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
1182,(주)티사이언티픽,57680,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1183,(주)티씨케이,64760,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1184,(주)티앤알바이오팹,246710,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1185,(주)티앤엘,340570,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1186,(주)티에스넥스젠,43220,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1187,(주)티에스아이,277880,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1188,(주)티에스이,131290,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1189,(주)티에스트릴리온,317240,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1190,(주)티에이치엔,19180,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,0,0,0
1191,(주)티엘비,356860,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1192,(주)티엘아이,62860,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1193,(주)티움바이오,321550,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1194,(주)티웨이항공,91810,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1195,(주)티웨이홀딩스,4870,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1196,(주)티케이케미칼,104480,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,1,0,1
1197,(주)티플랙스,81150,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,1
1198,(주)티피씨,130740,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,0,0,1,0
1199,(주)티피씨메카트로닉스,48770,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1200,(주)파나진,46210,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1201,(주)파라다이스,34230,      비유동금융부채(*)(IFRS)(천원),1,0,0,1,0,0,1,1
1202,(주)파라텍,33540,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1203,(주)파루,43200,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1204,(주)파마리서치,214450,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,0,0,1,0
1205,(주)파멥신,208340,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1206,(주)파버나인,177830,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
1207,(주)파세코,37070,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1208,(주)파수,150900,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
1209,(주)파워넷,37030,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
1210,(주)파워로직스,47310,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1211,(주)파이오링크,170790,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,0,1
1212,(주)파인디앤씨,49120,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1213,(주)파인디지털,38950,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1214,(주)파인테크닉스,106240,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,0
1215,(주)파인텍,131760,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,1
1216,(주)파커스,65690,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1217,(주)파크시스템스,140860,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,1
1218,(주)파트론,91700,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1219,(주)판타지오,32800,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,0,0,0,1
1220,(주)팜스빌,318010,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1221,(주)팜스코,36580,      비유동금융부채(*)(IFRS)(천원),0,0,1,1,1,1,1,1
1222,(주)팜스토리,27710,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,0,0,0,1
1223,(주)팬스타엔터프라이즈,54300,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,0,0,0,1
1224,(주)팬엔터테인먼트,68050,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1225,(주)팬젠,222110,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,0,0,0,0
1226,(주)퍼시스,16800,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1227,(주)펄어비스,263750,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
1228,(주)펩트론,87010,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1229,(주)포메탈,119500,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1230,(주)포스코아이씨티,22100,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1231,(주)포스코엠텍,9520,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1232,(주)포스코인터내셔널,47050,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,0,1
1233,(주)포스코케미칼,3670,      비유동금융부채(*)(IFRS)(천원),1,1,1,0,0,0,0,1
1234,(주)포시에스,189690,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1235,(주)포인트모바일,318020,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1236,(주)포인트엔지니어링,256630,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1237,(주)포커스에이치엔에스,331380,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1238,(주)폴라리스세원,234100,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1239,(주)폴라리스오피스,41020,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,0,0,1
1240,(주)폴라리스우노,114630,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1241,(주)푸드나무,290720,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1242,(주)푸드웰,5670,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,1,0
1243,(주)푸른기술,94940,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1244,(주)풀무원,17810,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,1,0,1
1245,(주)풍강,93380,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,1
1246,(주)풍산,103140,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1247,(주)풍산홀딩스,5810,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
1248,(주)퓨런티어,370090,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1249,(주)퓨쳐켐,220100,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,0,1
1250,(주)프럼파스트,35200,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1251,(주)프로스테믹스,203690,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1252,(주)프로이천,321260,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1253,(주)프로텍,53610,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1254,(주)프롬바이오,377220,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1255,(주)프리엠스,53160,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1256,(주)플래스크,41590,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1257,(주)플랜티넷,75130,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1258,(주)플레이그램,9810,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1259,(주)플레이디,237820,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1260,(주)플레이위드,23770,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1261,(주)플리토,300080,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1262,(주)피델릭스,32580,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1263,(주)피씨디렉트,51380,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1264,(주)피에스엠씨,24850,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1265,(주)피에이치씨,57880,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1266,(주)피엔에이치테크,239890,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1267,(주)피엔티,137400,      비유동금융부채(*)(IFRS)(천원),1,1,1,0,0,1,1,0
1268,(주)피엔풍년,24940,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1269,(주)피제이메탈,128660,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,1
1270,(주)피제이전자,6140,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1271,(주)피코그램,376180,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1272,(주)피플바이오,304840,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1273,(주)피피아이,62970,      비유동금융부채(*)(IFRS)(천원),1,0,0,1,1,1,1,0
1274,(주)픽셀플러스,87600,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1275,(주)필옵틱스,161580,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,1,0
1276,(주)핌스,347770,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1277,(주)핑거,163730,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1278,(주)하나기술,299030,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1279,(주)하나투어,39130,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,1,1
1280,(주)하림,136480,      비유동금융부채(*)(IFRS)(천원),1,0,1,1,0,0,1,0
1281,(주)하림지주,3380,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,1
1282,(주)하이로닉,149980,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1283,(주)하이브,352820,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1284,(주)하이비젼시스템,126700,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1285,(주)하이소닉,106080,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1286,(주)하이스틸,71090,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1287,(주)하이텍팜,106190,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1288,(주)하이트론씨스템즈,19490,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1289,(주)하츠,66130,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1290,(주)한국가구,4590,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1291,(주)한국경제티브이,39340,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1292,(주)한국비엔씨,256840,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1293,(주)한국전자홀딩스,6200,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,1
1294,(주)한국종합기술,23350,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1295,(주)한국카본,17960,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,1
1296,(주)한국코퍼레이션,50540,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,1
1297,(주)한국큐빅,21650,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1298,(주)한국테크놀로지,53590,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1299,(주)한국특강,7280,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,1
1300,(주)한국파마,32300,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1301,(주)한국팩키지,37230,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1302,(주)한국화장품제조,3350,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1303,(주)한글과컴퓨터,30520,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,0,0,0,1
1304,(주)한네트,52600,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1305,(주)한농화성,11500,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,1
1306,(주)한독,2390,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,1,0,1,1
1307,(주)한독크린텍,256150,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1308,(주)한라,14790,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,1,1
1309,(주)한라홀딩스,60980,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,1,1
1310,(주)한미글로벌건축사사무소,53690,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1311,(주)한빛소프트,47080,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,1,0
1312,(주)한샘,9240,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,0,1
1313,(주)한섬,20000,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1314,(주)한솔케미칼,14680,      비유동금융부채(*)(IFRS)(천원),1,1,0,0,0,1,0,0
1315,(주)한솔홈데코,25750,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
1316,(주)한송네오텍,226440,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1317,(주)한익스프레스,14130,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1318,(주)한일진공,123840,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,0,1
1319,(주)한진,2320,      비유동금융부채(*)(IFRS)(천원),0,0,1,1,0,1,0,1
1320,(주)한진중공업홀딩스,3480,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,1,0
1321,(주)한진칼,180640,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1322,(주)한창,5110,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1323,(주)한창바이오텍,43090,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1324,(주)한창제지,9460,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1325,(주)한컴라이프케어,372910,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
1326,(주)한컴위드,54920,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
1327,(주)한탑,2680,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1328,(주)한화,880,      비유동금융부채(*)(IFRS)(천원),0,1,0,1,0,1,1,0
1329,(주)해성티피씨,59270,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1330,(주)핸디소프트,220180,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1331,(주)헥토이노베이션,214180,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,1
1332,(주)헥토파이낸셜,234340,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1333,(주)헬릭스미스,84990,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
1334,(주)현대공업,170030,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1335,(주)현대그린푸드,5440,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1336,(주)현대리바트,79430,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1337,(주)현대미포조선,10620,      비유동금융부채(*)(IFRS)(천원),0,0,1,1,0,1,0,0
1338,(주)현대바이오랜드,52260,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1339,(주)현대백화점,69960,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1340,(주)현대에버다임,41440,      비유동금융부채(*)(IFRS)(천원),1,0,0,1,0,0,0,1
1341,(주)현대이지웰,90850,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
1342,(주)현대퓨처넷,126560,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1343,(주)현대홈쇼핑,57050,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1344,(주)협진,138360,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1345,(주)형지아이앤씨,11080,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,1
1346,(주)형지엘리트,93240,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1347,(주)혜인,3010,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,0,1,1
1348,(주)호텔신라,8770,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
1349,(주)홈센타홀딩스,60560,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,0
1350,(주)홈캐스트,64240,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1351,(주)화승엔터프라이즈,241590,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1352,(주)화승인더스트리,6060,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1353,(주)화승코퍼레이션,13520,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1354,(주)화신,10690,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,0,0,1
1355,(주)화신정공,126640,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1356,(주)화인베스틸,133820,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1357,(주)황금에스티,32560,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,0
1358,(주)효성,4800,      비유동금융부채(*)(IFRS)(천원),0,1,1,1,0,0,0,1
1359,(주)후성,93370,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1360,(주)휠라홀딩스,81660,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,1
1361,(주)휴네시온,290270,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1362,(주)휴니드테크놀러지스,5870,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1363,(주)휴맥스,115160,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1364,(주)휴맥스홀딩스,28080,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1365,(주)휴먼엔,32860,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,0
1366,(주)휴메딕스,200670,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,1
1367,(주)휴비스,79980,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,1
