,회사명,거래소코드,회계년도,이자보상배율,부실기업
4892,파루,43200,Dec-19,0.87,1.0
4893,파멥신,208340,Dec-18,-251.12,0.0
4894,파멥신,208340,Dec-19,-2.38,1.0
4895,파버나인,177830,Dec-14,12.64,0.0
4896,파버나인,177830,Dec-15,-8.01,
4897,파버나인,177830,Dec-16,3.71,
4898,파버나인,177830,Dec-17,2.69,
4899,파버나인,177830,Dec-18,3.76,
4900,파버나인,177830,Dec-19,-1.54,
4901,파수,150900,Dec-13,9.44,0.0
4902,파수,150900,Dec-14,15.56,0.0
4903,파수,150900,Dec-15,15.1,0.0
4904,파수,150900,Dec-16,-21.33,0.0
4905,파수,150900,Dec-17,1.63,0.0
4906,파수,150900,Dec-18,2.15,0.0
4907,파수,150900,Dec-19,-4.71,0.0
4908,파워로직스,47310,Dec-11,-3.18,1.0
4909,파워로직스,47310,Dec-12,2.15,0.0
4910,파워로직스,47310,Dec-13,0.57,
4911,파워로직스,47310,Dec-14,4.67,
4912,파워로직스,47310,Dec-15,4.65,
4913,파워로직스,47310,Dec-16,6.76,
4914,파워로직스,47310,Dec-17,12.79,
4915,파워로직스,47310,Dec-18,23.54,
4916,파워로직스,47310,Dec-19,44.69,
4917,파이오링크,170790,Dec-13,62.05,0.0
4918,파이오링크,170790,Dec-14,36.61,0.0
4919,파이오링크,170790,Dec-15,-62.26,0.0
4920,파이오링크,170790,Dec-16,13.32,0.0
4921,파이오링크,170790,Dec-17,-33.84,0.0
4922,파이오링크,170790,Dec-18,759.78,0.0
4923,파이오링크,170790,Dec-19,76.74,0.0
4924,파인디앤씨,49120,Dec-11,-1.96,0.0
4925,파인디앤씨,49120,Dec-12,-1.0,1.0
4926,파인디앤씨,49120,Dec-13,-1.51,0.0
4927,파인디앤씨,49120,Dec-14,8.25,
4928,파인디앤씨,49120,Dec-15,2.71,
4929,파인디앤씨,49120,Dec-16,1.84,
4930,파인디앤씨,49120,Dec-17,-3.4,
4931,파인디앤씨,49120,Dec-18,1.0,
4932,파인디앤씨,49120,Dec-19,-0.23,
4933,파인디지털,38950,Dec-11,23.72,0.0
4934,파인디지털,38950,Dec-12,74.18,0.0
4935,파인디지털,38950,Dec-13,418.95,0.0
4936,파인디지털,38950,Dec-14,7777.0,0.0
4937,파인디지털,38950,Dec-15,-2612.97,0.0
4938,파인디지털,38950,Dec-16,-33579.62,1.0
4939,파인디지털,38950,Dec-17,-7777.0,0.0
4940,파인디지털,38950,Dec-18,7777.0,
4941,파인디지털,38950,Dec-19,-18.69,
4942,파인테크닉스,106240,Dec-11,9.55,0.0
4943,파인테크닉스,106240,Dec-12,4.11,0.0
4944,파인테크닉스,106240,Dec-13,-1.68,0.0
4945,파인테크닉스,106240,Dec-14,2.81,0.0
4946,파인테크닉스,106240,Dec-15,2.11,0.0
4947,파인테크닉스,106240,Dec-16,0.23,0.0
4948,파인테크닉스,106240,Dec-17,-7.63,1.0
4949,파인테크닉스,106240,Dec-18,-6.75,0.0
4950,파인테크닉스,106240,Dec-19,3.86,
4951,파인텍,131760,Dec-15,4.95,0.0
4952,파인텍,131760,Dec-16,-2.94,0.0
4953,파인텍,131760,Dec-17,1.95,0.0
4954,파인텍,131760,Dec-18,0.07,0.0
4955,파인텍,131760,Dec-19,1.16,0.0
4956,파커스,65690,Dec-11,12.95,0.0
4957,파커스,65690,Dec-12,6.79,0.0
4958,파커스,65690,Dec-13,0.85,0.0
4959,파커스,65690,Dec-14,4.82,0.0
4960,파커스,65690,Dec-15,17.22,0.0
4961,파커스,65690,Dec-16,39.71,0.0
4962,파커스,65690,Dec-17,-3.38,0.0
4963,파커스,65690,Dec-18,2.33,0.0
4964,파커스,65690,Dec-19,-3.39,0.0
4965,판타지오,32800,Dec-11,7777.0,0.0
4966,판타지오,32800,Dec-12,-10.91,0.0
4967,판타지오,32800,Dec-13,-10.88,1.0
4968,판타지오,32800,Dec-14,-17.4,0.0
4969,판타지오,32800,Dec-15,2.58,
4970,판타지오,32800,Dec-16,-11.06,
4971,판타지오,32800,Dec-17,-99.89,1.0
4972,판타지오,32800,Dec-18,14.21,1.0
4973,판타지오,32800,Dec-19,1.4,1.0
4974,팜스코,36580,Dec-11,5.0,0.0
4975,팜스코,36580,Dec-12,2.6,
4976,팜스코,36580,Dec-13,0.76,
4977,팜스코,36580,Dec-14,5.37,
4978,팜스코,36580,Dec-15,6.31,
4979,팜스코,36580,Dec-16,6.35,
4980,팜스코,36580,Dec-17,6.13,
4981,팜스코,36580,Dec-18,2.15,
4982,팜스코,36580,Dec-19,1.09,
4983,팜스토리,27710,Dec-11,0.85,0.0
4984,팜스토리,27710,Dec-12,1.21,0.0
4985,팜스토리,27710,Dec-13,0.92,0.0
4986,팜스토리,27710,Dec-14,1.19,0.0
4987,팜스토리,27710,Dec-15,1.28,0.0
4988,팜스토리,27710,Dec-16,1.62,0.0
4989,팜스토리,27710,Dec-17,1.83,0.0
4990,팜스토리,27710,Dec-18,1.82,0.0
4991,팜스토리,27710,Dec-19,1.07,0.0
4992,팬스타엔터프라이즈,54300,Dec-11,-2.15,0.0
4993,팬스타엔터프라이즈,54300,Dec-12,1.01,0.0
4994,팬스타엔터프라이즈,54300,Dec-13,-1.44,0.0
4995,팬스타엔터프라이즈,54300,Dec-14,0.45,1.0
4996,팬스타엔터프라이즈,54300,Dec-15,-0.28,0.0
4997,팬스타엔터프라이즈,54300,Dec-16,-2.33,1.0
4998,팬스타엔터프라이즈,54300,Dec-17,3.11,1.0
4999,팬스타엔터프라이즈,54300,Dec-18,0.96,1.0
5000,팬스타엔터프라이즈,54300,Dec-19,2.0,1.0
5001,팬엔터테인먼트,68050,Dec-11,1.84,0.0
5002,팬엔터테인먼트,68050,Dec-12,2.1,
5003,팬엔터테인먼트,68050,Dec-13,-0.17,
5004,팬엔터테인먼트,68050,Dec-14,0.67,1.0
5005,팬엔터테인먼트,68050,Dec-15,-6.42,1.0
5006,팬엔터테인먼트,68050,Dec-16,3.23,1.0
5007,팬엔터테인먼트,68050,Dec-17,-1.27,1.0
5008,팬엔터테인먼트,68050,Dec-18,-2.47,1.0
5009,팬엔터테인먼트,68050,Dec-19,2.34,1.0
5010,팬젠,222110,Dec-16,-38.48,0.0
5011,팬젠,222110,Dec-17,-3891370.09,1.0
5012,팬젠,222110,Dec-18,-5.89,1.0
5013,팬젠,222110,Dec-19,-6.57,1.0
5014,펩트론,87010,Dec-15,-30.89,0.0
5015,펩트론,87010,Dec-16,-51.71,1.0
5016,펩트론,87010,Dec-17,-7777.0,1.0
5017,펩트론,87010,Dec-18,-7777.0,1.0
5018,펩트론,87010,Dec-19,-7777.0,1.0
5019,포스코엠텍,9520,Dec-11,3.16,0.0
5020,포스코엠텍,9520,Dec-12,2.51,
5021,포스코엠텍,9520,Dec-13,-0.86,
5022,포스코엠텍,9520,Dec-14,-3.21,1.0
5023,포스코엠텍,9520,Dec-15,1.33,1.0
5024,포스코엠텍,9520,Dec-16,6.67,1.0
5025,포스코엠텍,9520,Dec-17,10.52,1.0
5026,포스코엠텍,9520,Dec-18,25.41,1.0
5027,포스코엠텍,9520,Dec-19,1444.6,1.0
5028,폴라리스오피스,41020,Dec-11,0.05,0.0
5029,폴라리스오피스,41020,Dec-12,7.41,
5030,폴라리스오피스,41020,Dec-13,10.24,
5031,폴라리스오피스,41020,Dec-14,2.55,
5032,폴라리스오피스,41020,Dec-15,-1688.61,
5033,폴라리스오피스,41020,Dec-16,-7777.0,1.0
5034,폴라리스오피스,41020,Dec-17,-7777.0,1.0
5035,폴라리스오피스,41020,Dec-18,-7777.0,1.0
5036,폴라리스오피스,41020,Dec-19,-50.43,1.0
5037,폴라리스우노,114630,Dec-11,31.33,0.0
5038,폴라리스우노,114630,Dec-12,18.21,
5039,폴라리스우노,114630,Dec-13,5.68,
5040,폴라리스우노,114630,Dec-14,16.0,
5041,폴라리스우노,114630,Dec-15,22.05,
5042,폴라리스우노,114630,Dec-16,168.23,
5043,폴라리스우노,114630,Dec-17,3972.26,
5044,폴라리스우노,114630,Dec-18,20.93,
5045,폴라리스우노,114630,Dec-19,-6.77,
5046,푸른기술,94940,Dec-11,265.53,0.0
5047,푸른기술,94940,Dec-12,42.28,0.0
5048,푸른기술,94940,Dec-13,19.5,0.0
5049,푸른기술,94940,Dec-14,-23.29,0.0
5050,푸른기술,94940,Dec-15,-17.72,1.0
5051,푸른기술,94940,Dec-16,3.03,0.0
5052,푸른기술,94940,Dec-17,10.58,
5053,푸른기술,94940,Dec-18,6.57,
5054,푸른기술,94940,Dec-19,3.88,
5055,퓨쳐켐,220100,Dec-16,-5.22,0.0
5056,퓨쳐켐,220100,Dec-17,-1402.32,1.0
5057,퓨쳐켐,220100,Dec-18,-3.1,0.0
5058,퓨쳐켐,220100,Dec-19,-1.62,1.0
5059,프리엠스,53160,Dec-11,62.48,0.0
5060,프리엠스,53160,Dec-12,41.31,
5061,프리엠스,53160,Dec-13,182.42,
5062,프리엠스,53160,Dec-14,205.77,
5063,프리엠스,53160,Dec-15,720.71,
5064,프리엠스,53160,Dec-16,458.04,
5065,프리엠스,53160,Dec-17,4646.79,
5066,프리엠스,53160,Dec-18,5218.44,
5067,프리엠스,53160,Dec-19,-1785.85,
5068,플래스크,41590,Dec-11,1.54,0.0
5069,플래스크,41590,Dec-12,5.81,0.0
5070,플래스크,41590,Dec-13,1.46,0.0
5071,플래스크,41590,Dec-14,4.84,0.0
5072,플래스크,41590,Dec-15,-2.18,0.0
5073,플래스크,41590,Dec-16,-2.28,1.0
5074,플래스크,41590,Dec-17,-0.21,0.0
5075,플래스크,41590,Dec-18,-0.72,1.0
5076,플래스크,41590,Dec-19,-0.36,1.0
5077,플레이그램,9810,Dec-11,26.12,0.0
5078,플레이그램,9810,Dec-12,-7777.0,
5079,플레이그램,9810,Dec-13,-7777.0,1.0
5080,플레이그램,9810,Dec-14,-7777.0,1.0
5081,플레이그램,9810,Dec-15,-2.42,1.0
5082,플레이그램,9810,Dec-16,-12.83,1.0
5083,플레이그램,9810,Dec-17,-4.17,1.0
5084,플레이그램,9810,Dec-18,-4.49,1.0
5085,플레이그램,9810,Dec-19,-26.76,1.0
5086,플레이위드,23770,Dec-11,-7.92,0.0
5087,플레이위드,23770,Dec-12,-1.55,1.0
5088,플레이위드,23770,Dec-13,-3.29,1.0
5089,플레이위드,23770,Dec-14,5.43,1.0
5090,플레이위드,23770,Dec-15,13.8,1.0
5091,플레이위드,23770,Dec-16,8.2,1.0
5092,플레이위드,23770,Dec-17,1.43,1.0
5093,플레이위드,23770,Dec-18,-3.33,1.0
5094,플레이위드,23770,Dec-19,22.59,1.0
5095,피델릭스,32580,Dec-11,5.32,0.0
5096,피델릭스,32580,Dec-12,8.23,
5097,피델릭스,32580,Dec-13,19.32,
5098,피델릭스,32580,Dec-14,4.23,
5099,피델릭스,32580,Dec-15,-4.54,
5100,피델릭스,32580,Dec-16,-8.77,1.0
5101,피델릭스,32580,Dec-17,2.3,1.0
5102,피델릭스,32580,Dec-18,3.69,1.0
5103,피델릭스,32580,Dec-19,-0.41,1.0
5104,피씨디렉트,51380,Dec-11,39.05,0.0
5105,피씨디렉트,51380,Dec-12,17.63,
5106,피씨디렉트,51380,Dec-13,-80.09,
5107,피씨디렉트,51380,Dec-14,9.54,
5108,피씨디렉트,51380,Dec-15,15.95,
5109,피씨디렉트,51380,Dec-16,8.25,
5110,피씨디렉트,51380,Dec-17,7.8,
5111,피씨디렉트,51380,Dec-18,10.34,
5112,피씨디렉트,51380,Dec-19,11.21,
5113,피에스엠씨,24850,Dec-11,-5.98,0.0
5114,피에스엠씨,24850,Dec-12,1.89,0.0
5115,피에스엠씨,24850,Dec-13,2.38,0.0
5116,피에스엠씨,24850,Dec-14,-7.98,0.0
5117,피에스엠씨,24850,Dec-15,-34.23,1.0
5118,피에스엠씨,24850,Dec-16,-33.98,0.0
5119,피에이치씨,57880,Dec-11,0.62,0.0
5120,피에이치씨,57880,Dec-12,-7.85,1.0
5121,피에이치씨,57880,Dec-13,-6.39,0.0
5122,피에이치씨,57880,Dec-14,-53.26,1.0
5123,피에이치씨,57880,Dec-15,-17.96,1.0
5124,피에이치씨,57880,Dec-16,-7.09,1.0
5125,피에이치씨,57880,Dec-17,-9.29,1.0
5126,피에이치씨,57880,Dec-18,-2.78,1.0
5127,피에이치씨,57880,Dec-19,-1.69,1.0
5128,피엔티,137400,Dec-12,68.55,0.0
5129,피엔티,137400,Dec-13,48.66,
5130,피엔티,137400,Dec-14,17.25,
5131,피엔티,137400,Dec-15,-0.23,
5132,피엔티,137400,Dec-16,6.85,
5133,피엔티,137400,Dec-17,5.86,
5134,피엔티,137400,Dec-18,1.67,
5135,피엔티,137400,Dec-19,0.54,
5136,피엔풍년,24940,Dec-11,-1.39,1.0
5137,피엔풍년,24940,Dec-12,2.54,0.0
5138,피엔풍년,24940,Dec-13,3.69,
5139,피엔풍년,24940,Dec-14,6.15,
5140,피엔풍년,24940,Dec-15,12.38,
5141,피엔풍년,24940,Dec-16,12.59,
5142,피엔풍년,24940,Dec-17,6.95,
5143,피엔풍년,24940,Dec-18,2.8,
5144,피엔풍년,24940,Dec-19,-6.61,
5145,픽셀플러스,87600,Dec-15,7777.0,0.0
5146,픽셀플러스,87600,Dec-16,-7777.0,0.0
5147,픽셀플러스,87600,Dec-17,-7777.0,1.0
5148,픽셀플러스,87600,Dec-18,-7777.0,0.0
5149,픽셀플러스,87600,Dec-19,-155.29,1.0
5150,필옵틱스,161580,Dec-17,23.17,0.0
5151,필옵틱스,161580,Dec-18,-20.54,
5152,필옵틱스,161580,Dec-19,-8.61,1.0
5153,하나투어,39130,Dec-11,185.77,0.0
5154,하나투어,39130,Dec-12,164.15,
5155,하나투어,39130,Dec-13,207.21,
5156,하나투어,39130,Dec-14,148.89,
5157,하나투어,39130,Dec-15,110.38,
5158,하나투어,39130,Dec-16,33.47,
5159,하나투어,39130,Dec-17,56.08,
5160,하나투어,39130,Dec-18,19.77,
5161,하나투어,39130,Dec-19,0.56,
5162,하림,136480,Dec-11,4.5,0.0
5163,하림,136480,Dec-12,-1.23,0.0
5164,하림,136480,Dec-13,1.17,0.0
5165,하림,136480,Dec-14,-0.18,0.0
5166,하림,136480,Dec-15,0.82,1.0
5167,하림,136480,Dec-16,4.12,0.0
5168,하림,136480,Dec-17,4.29,
5169,하림,136480,Dec-18,0.22,
5170,하림,136480,Dec-19,-3.19,1.0
5171,하이로닉,149980,Dec-14,420.49,0.0
5172,하이로닉,149980,Dec-15,83.41,
5173,하이로닉,149980,Dec-16,7777.0,
5174,하이로닉,149980,Dec-17,27.2,
5175,하이로닉,149980,Dec-18,-0.28,
5176,하이로닉,149980,Dec-19,38.33,
5177,하이소닉,106080,Dec-11,7.63,0.0
5178,하이소닉,106080,Dec-12,24.55,0.0
5179,하이소닉,106080,Dec-13,-16.76,0.0
5180,하이소닉,106080,Dec-14,-12.69,1.0
5181,하이소닉,106080,Dec-15,1.55,0.0
5182,하이소닉,106080,Dec-16,-3.08,
5183,하이소닉,106080,Dec-17,-0.8,1.0
5184,하이소닉,106080,Dec-18,-1.87,1.0
5185,하이소닉,106080,Dec-19,-5.82,1.0
5186,하이스틸,71090,Dec-11,1.56,0.0
5187,하이스틸,71090,Dec-12,1.09,
5188,하이스틸,71090,Dec-13,0.01,
5189,하이스틸,71090,Dec-14,0.93,1.0
5190,하이스틸,71090,Dec-15,-3.18,1.0
5191,하이스틸,71090,Dec-16,2.93,1.0
5192,하이스틸,71090,Dec-17,4.12,1.0
5193,하이스틸,71090,Dec-18,-1.89,1.0
5194,하이스틸,71090,Dec-19,0.4,1.0
5195,하이텍팜,106190,Dec-11,7777.0,0.0
5196,하이텍팜,106190,Dec-12,7777.0,
5197,하이텍팜,106190,Dec-13,7777.0,
5198,하이텍팜,106190,Dec-14,542.75,
5199,하이텍팜,106190,Dec-15,135.03,
5200,하이텍팜,106190,Dec-16,159.71,
5201,하이텍팜,106190,Dec-17,97.52,
5202,하이텍팜,106190,Dec-18,53.36,
5203,하이텍팜,106190,Dec-19,-15.59,
5204,하츠,66130,Dec-11,57.03,0.0
5205,하츠,66130,Dec-12,-79.33,0.0
5206,하츠,66130,Dec-13,-9.26,1.0
5207,하츠,66130,Dec-14,932.74,0.0
5208,하츠,66130,Dec-15,1154.31,
5209,하츠,66130,Dec-16,14686.64,
5210,하츠,66130,Dec-17,7777.0,
5211,하츠,66130,Dec-18,395.95,
5212,하츠,66130,Dec-19,148.76,
5213,한국전자홀딩스,6200,Dec-11,-0.35,0.0
5214,한국전자홀딩스,6200,Dec-12,-11.91,1.0
5215,한국전자홀딩스,6200,Dec-13,-1.78,0.0
5216,한국전자홀딩스,6200,Dec-14,-0.24,1.0
5217,한국전자홀딩스,6200,Dec-15,-2.26,1.0
5218,한국전자홀딩스,6200,Dec-16,-7.73,1.0
5219,한국전자홀딩스,6200,Dec-17,1.6,1.0
5220,한국전자홀딩스,6200,Dec-18,1.15,1.0
5221,한국전자홀딩스,6200,Dec-19,-3.49,1.0
5222,한국종합기술,23350,Dec-11,212.72,0.0
5223,한국종합기술,23350,Dec-12,112.5,
5224,한국종합기술,23350,Dec-13,108.8,
5225,한국종합기술,23350,Dec-14,3.41,
5226,한국종합기술,23350,Dec-15,2.0,
5227,한국종합기술,23350,Dec-16,2.65,
5228,한국종합기술,23350,Dec-17,-4.35,
5229,한국종합기술,23350,Dec-18,-3.58,1.0
5230,한국종합기술,23350,Dec-19,-1.34,1.0
5231,한국코퍼레이션,50540,Dec-11,4.75,0.0
5232,한국코퍼레이션,50540,Dec-12,6.08,
5233,한국코퍼레이션,50540,Dec-13,2.76,
5234,한국코퍼레이션,50540,Dec-14,0.63,
5235,한국코퍼레이션,50540,Dec-15,-2.0,1.0
5236,한국코퍼레이션,50540,Dec-16,0.66,1.0
5237,한국코퍼레이션,50540,Dec-17,-3.77,1.0
5238,한국코퍼레이션,50540,Dec-18,-7.49,1.0
5239,한국코퍼레이션,50540,Dec-19,-3.11,1.0
5240,한국테크놀로지,53590,Dec-11,-403.01,0.0
5241,한국테크놀로지,53590,Dec-12,-47.94,1.0
5242,한국테크놀로지,53590,Dec-13,-48.78,1.0
5243,한국테크놀로지,53590,Dec-14,4.0,1.0
5244,한국테크놀로지,53590,Dec-15,-13.88,1.0
5245,한국테크놀로지,53590,Dec-16,-7.07,1.0
5246,한국테크놀로지,53590,Dec-17,-4.04,1.0
5247,한국테크놀로지,53590,Dec-18,0.27,1.0
5248,한국테크놀로지,53590,Dec-19,-0.6,1.0
5249,한국특강,7280,Dec-11,1.29,0.0
5250,한국특강,7280,Dec-12,0.54,
5251,한국특강,7280,Dec-13,0.0,0.0
5252,한국특강,7280,Dec-14,0.11,
5253,한국특강,7280,Dec-15,-1.2,1.0
5254,한국특강,7280,Dec-16,-0.76,1.0
5255,한국특강,7280,Dec-17,0.87,1.0
5256,한국특강,7280,Dec-18,0.46,1.0
5257,한국특강,7280,Dec-19,-1.08,1.0
5258,한국팩키지,37230,Dec-11,88.05,0.0
5259,한국팩키지,37230,Dec-12,0.8,
5260,한국팩키지,37230,Dec-13,-117.63,1.0
5261,한국팩키지,37230,Dec-14,-30.81,1.0
5262,한국팩키지,37230,Dec-15,44.41,1.0
5263,한국팩키지,37230,Dec-16,116.09,1.0
5264,한국팩키지,37230,Dec-17,16.79,1.0
5265,한국팩키지,37230,Dec-18,8.73,1.0
5266,한국팩키지,37230,Dec-19,7.27,1.0
5267,한국화장품제조,3350,Dec-11,-21.97,0.0
5268,한국화장품제조,3350,Dec-12,-3.77,1.0
5269,한국화장품제조,3350,Dec-13,-0.4,1.0
5270,한국화장품제조,3350,Dec-14,6.92,1.0
5271,한국화장품제조,3350,Dec-15,21.07,1.0
5272,한국화장품제조,3350,Dec-16,29.57,1.0
5273,한국화장품제조,3350,Dec-17,10.86,1.0
5274,한국화장품제조,3350,Dec-18,17.34,1.0
5275,한국화장품제조,3350,Dec-19,2.09,1.0
5276,한독,2390,Dec-11,58.82,0.0
5277,한독,2390,Dec-12,19.28,
5278,한독,2390,Dec-13,4.11,
5279,한독,2390,Dec-14,3.55,
5280,한독,2390,Dec-15,2.27,
5281,한독,2390,Dec-16,1.17,
5282,한독,2390,Dec-17,-0.33,
5283,한독,2390,Dec-18,3.76,
5284,한독,2390,Dec-19,4.15,
5285,한라,14790,Dec-11,1.06,0.0
5286,한라,14790,Dec-12,-2.12,0.0
5287,한라,14790,Dec-13,-2.32,1.0
5288,한라,14790,Dec-14,0.38,0.0
5289,한라,14790,Dec-15,0.34,1.0
5290,한라,14790,Dec-16,1.87,1.0
5291,한라,14790,Dec-17,3.93,1.0
5292,한라,14790,Dec-18,2.1,1.0
5293,한라,14790,Dec-19,2.18,1.0
5294,한빛소프트,47080,Dec-11,-9.71,0.0
5295,한빛소프트,47080,Dec-12,2.14,
5296,한빛소프트,47080,Dec-13,2.62,
5297,한빛소프트,47080,Dec-14,8.18,
5298,한빛소프트,47080,Dec-15,-0.66,
5299,한빛소프트,47080,Dec-16,-5.34,1.0
5300,한빛소프트,47080,Dec-17,-8.88,1.0
5301,한빛소프트,47080,Dec-18,68.24,1.0
5302,한빛소프트,47080,Dec-19,-4.1,1.0
5303,한솔홈데코,25750,Dec-11,1.78,0.0
5304,한솔홈데코,25750,Dec-12,0.71,
5305,한솔홈데코,25750,Dec-13,1.49,
5306,한솔홈데코,25750,Dec-14,1.0,
5307,한솔홈데코,25750,Dec-15,2.3,
5308,한솔홈데코,25750,Dec-16,3.63,
5309,한솔홈데코,25750,Dec-17,3.16,
5310,한솔홈데코,25750,Dec-18,2.78,
5311,한솔홈데코,25750,Dec-19,-0.51,
5312,한진,2320,Dec-11,1.0,0.0
5313,한진,2320,Dec-12,1.04,0.0
5314,한진,2320,Dec-13,1.16,0.0
5315,한진,2320,Dec-14,1.55,0.0
5316,한진,2320,Dec-15,1.13,0.0
5317,한진,2320,Dec-16,-0.23,0.0
5318,한진,2320,Dec-17,0.35,1.0
5319,한진,2320,Dec-18,0.77,0.0
5320,한진,2320,Dec-19,0.82,1.0
5321,한진중공업홀딩스,3480,Dec-11,11.47,0.0
5322,한진중공업홀딩스,3480,Dec-12,-0.24,
5323,한진중공업홀딩스,3480,Dec-13,-3.5,1.0
5324,한진중공업홀딩스,3480,Dec-14,-1.8,1.0
5325,한진중공업홀딩스,3480,Dec-15,-1.24,1.0
5326,한진중공업홀딩스,3480,Dec-16,-21.85,1.0
5327,한진중공업홀딩스,3480,Dec-17,-1.21,1.0
5328,한진중공업홀딩스,3480,Dec-18,0.51,1.0
5329,한진중공업홀딩스,3480,Dec-19,0.75,1.0
5330,한진칼,180640,Dec-13,3.91,0.0
5331,한진칼,180640,Dec-14,4.03,
5332,한진칼,180640,Dec-15,3.36,
5333,한진칼,180640,Dec-16,3.95,
5334,한진칼,180640,Dec-17,3.98,
5335,한진칼,180640,Dec-18,4.45,
5336,한진칼,180640,Dec-19,-0.09,
5337,한창,5110,Dec-11,-2.77,1.0
5338,한창,5110,Dec-12,8.19,0.0
5339,한창,5110,Dec-13,7.94,
5340,한창,5110,Dec-14,6.61,
5341,한창,5110,Dec-15,-8.53,
5342,한창,5110,Dec-16,5.84,
5343,한창,5110,Dec-17,8.79,
5344,한창,5110,Dec-18,4.74,
5345,한창,5110,Dec-19,4.12,
5346,한창바이오텍,43090,Dec-11,-0.32,0.0
5347,한창바이오텍,43090,Dec-12,1.61,0.0
5348,한창바이오텍,43090,Dec-13,1.6,0.0
5349,한창바이오텍,43090,Dec-14,-3.28,0.0
5350,한창바이오텍,43090,Dec-15,0.1,1.0
5351,한창바이오텍,43090,Dec-16,-3.32,0.0
5352,한창바이오텍,43090,Dec-17,1.08,
5353,한창바이오텍,43090,Dec-18,-5.62,
5354,한창바이오텍,43090,Dec-19,-5.47,1.0
5355,한창제지,9460,Dec-11,1.02,0.0
5356,한창제지,9460,Dec-12,0.82,
5357,한창제지,9460,Dec-13,1.87,
5358,한창제지,9460,Dec-14,2.38,
5359,한창제지,9460,Dec-15,2.81,
5360,한창제지,9460,Dec-16,5.73,
5361,한창제지,9460,Dec-17,8.66,
5362,한창제지,9460,Dec-18,6.56,
5363,한창제지,9460,Dec-19,7.22,
5364,한컴위드,54920,Dec-11,7.9,0.0
5365,한컴위드,54920,Dec-12,47.5,0.0
5366,한컴위드,54920,Dec-13,0.61,0.0
5367,한컴위드,54920,Dec-14,0.03,1.0
5368,한컴위드,54920,Dec-15,-0.61,0.0
5369,한컴위드,54920,Dec-16,0.41,1.0
5370,한컴위드,54920,Dec-17,0.09,1.0
5371,한컴위드,54920,Dec-18,0.28,1.0
5372,한컴위드,54920,Dec-19,-0.51,1.0
5373,한탑,2680,Dec-11,0.0,0.0
5374,한탑,2680,Dec-12,2.35,0.0
5375,한탑,2680,Dec-13,-0.05,0.0
5376,한탑,2680,Dec-14,-1.01,1.0
5377,한탑,2680,Dec-15,0.62,0.0
5378,한탑,2680,Dec-16,0.98,1.0
5379,한탑,2680,Dec-17,0.03,1.0
5380,한탑,2680,Dec-18,0.01,1.0
5381,한탑,2680,Dec-19,-1.51,1.0
5382,핸디소프트,220180,Dec-16,54.05,0.0
5383,핸디소프트,220180,Dec-17,-3.33,
5384,핸디소프트,220180,Dec-18,-5.78,1.0
5385,핸디소프트,220180,Dec-19,-4.6,1.0
5386,헬릭스미스,84990,Dec-11,-3.14,0.0
5387,헬릭스미스,84990,Dec-12,-11.97,1.0
5388,헬릭스미스,84990,Dec-13,3411.4,1.0
5389,헬릭스미스,84990,Dec-14,7777.0,1.0
5390,헬릭스미스,84990,Dec-15,7777.0,1.0
5391,헬릭스미스,84990,Dec-16,7777.0,1.0
5392,헬릭스미스,84990,Dec-17,-89.69,1.0
5393,헬릭스미스,84990,Dec-18,-21.08,1.0
5394,헬릭스미스,84990,Dec-19,-7.05,1.0
5395,현대공업,170030,Dec-13,263.97,0.0
5396,현대공업,170030,Dec-14,7777.0,
5397,현대공업,170030,Dec-15,7777.0,
5398,현대공업,170030,Dec-16,7777.0,
5399,현대공업,170030,Dec-17,7777.0,
5400,현대공업,170030,Dec-18,-7777.0,
5401,현대공업,170030,Dec-19,43.1,
5402,현대미포조선,10620,Dec-11,689.51,0.0
5403,현대미포조선,10620,Dec-12,34.89,0.0
5404,현대미포조선,10620,Dec-13,-76.29,0.0
5405,현대미포조선,10620,Dec-14,-71.73,1.0
5406,현대미포조선,10620,Dec-15,2.52,0.0
5407,현대미포조선,10620,Dec-16,6.27,
5408,현대미포조선,10620,Dec-17,3.82,
5409,현대미포조선,10620,Dec-18,4.22,
5410,현대미포조선,10620,Dec-19,9.63,
5411,협진,138360,Dec-13,295.1,0.0
5412,협진,138360,Dec-14,1015.85,0.0
5413,협진,138360,Dec-15,574.86,0.0
5414,협진,138360,Dec-16,-215.38,0.0
5415,협진,138360,Dec-17,5.23,0.0
5416,협진,138360,Dec-18,-6.52,0.0
5417,협진,138360,Dec-19,0.3,1.0
5418,형지아이앤씨,11080,Dec-11,-10.34,0.0
5419,형지아이앤씨,11080,Dec-12,-17.89,1.0
5420,형지아이앤씨,11080,Dec-13,2.57,1.0
5421,형지아이앤씨,11080,Dec-14,2.33,1.0
5422,형지아이앤씨,11080,Dec-15,0.96,1.0
5423,형지아이앤씨,11080,Dec-16,-0.51,1.0
5424,형지아이앤씨,11080,Dec-17,-5.44,1.0
5425,형지아이앤씨,11080,Dec-18,-0.51,1.0
5426,형지아이앤씨,11080,Dec-19,0.19,1.0
5427,혜인,3010,Dec-11,1.78,0.0
5428,혜인,3010,Dec-12,-0.67,
5429,혜인,3010,Dec-13,0.17,1.0
5430,혜인,3010,Dec-14,1.64,1.0
5431,혜인,3010,Dec-15,0.59,1.0
