,회사명,거래소코드,회계년도,이자보상배율,이보배2,부실기업,회생기업1,회생기업2
253,(주)까뮤이앤씨,13700,201412,0.4,1.65,1.0,0.0,0.0
254,(주)까뮤이앤씨,13700,201512,1.65,1.92,0.0,0.0,0.0
255,(주)까뮤이앤씨,13700,201612,1.92,4.85,0.0,0.0,0.0
256,(주)까뮤이앤씨,13700,201712,4.85,2.29,0.0,0.0,0.0
257,(주)까뮤이앤씨,13700,201812,2.29,5.87,0.0,0.0,0.0
258,(주)까뮤이앤씨,13700,201912,5.87,,0.0,0.0,0.0
259,(주)나노신소재,121600,201112,9.69,-2.32,0.0,,
260,(주)나노신소재,121600,201212,-2.32,4.32,1.0,0.0,0.0
261,(주)나노신소재,121600,201312,4.32,24.79,0.0,1.0,0.0
262,(주)나노신소재,121600,201412,24.79,86.73,0.0,0.0,1.0
263,(주)나노신소재,121600,201512,86.73,122.39,0.0,0.0,1.0
264,(주)나노신소재,121600,201612,122.39,114.62,0.0,0.0,1.0
265,(주)나노신소재,121600,201712,114.62,127.97,0.0,0.0,1.0
266,(주)나노신소재,121600,201812,127.97,42.91,0.0,0.0,1.0
267,(주)나노신소재,121600,201912,42.91,,0.0,0.0,1.0
268,(주)나무가,190510,201512,8.35,-0.37,0.0,,
269,(주)나무가,190510,201612,-0.37,-18.62,1.0,0.0,0.0
270,(주)나무가,190510,201712,-18.62,1.01,1.0,0.0,0.0
271,(주)나무가,190510,201812,1.01,1.15,0.0,0.0,0.0
272,(주)나무가,190510,201912,1.15,,0.0,0.0,0.0
273,(주)나이벡,138610,201112,-3.91,-2.68,1.0,,
274,(주)나이벡,138610,201212,-2.68,-5.06,1.0,0.0,0.0
275,(주)나이벡,138610,201312,-5.06,-5.51,1.0,0.0,0.0
276,(주)나이벡,138610,201412,-5.51,-3.41,1.0,0.0,0.0
277,(주)나이벡,138610,201512,-3.41,-3.51,1.0,0.0,0.0
278,(주)나이벡,138610,201612,-3.51,-1.81,1.0,0.0,0.0
279,(주)나이벡,138610,201712,-1.81,-4.64,1.0,0.0,0.0
280,(주)나이벡,138610,201812,-4.64,-2.23,1.0,0.0,0.0
281,(주)나이벡,138610,201912,-2.23,,1.0,0.0,0.0
282,(주)남성,4270,201112,-0.06,-0.01,1.0,,
283,(주)남성,4270,201212,-0.01,0.39,1.0,0.0,0.0
284,(주)남성,4270,201312,0.39,0.41,1.0,0.0,0.0
285,(주)남성,4270,201412,0.41,0.65,1.0,0.0,0.0
286,(주)남성,4270,201512,0.65,1.01,1.0,0.0,0.0
287,(주)남성,4270,201612,1.01,1.79,0.0,0.0,0.0
288,(주)남성,4270,201712,1.79,0.23,0.0,0.0,0.0
289,(주)남성,4270,201812,0.23,0.13,1.0,0.0,0.0
290,(주)남성,4270,201912,0.13,,1.0,0.0,0.0
291,(주)내츄럴엔도텍,168330,201312,675.61,4036.59,0.0,,
292,(주)내츄럴엔도텍,168330,201412,4036.59,-805.99,0.0,0.0,0.0
293,(주)내츄럴엔도텍,168330,201512,-805.99,-34.59,1.0,0.0,0.0
294,(주)내츄럴엔도텍,168330,201612,-34.59,-1.96,1.0,0.0,0.0
295,(주)내츄럴엔도텍,168330,201712,-1.96,-6.1,1.0,0.0,0.0
296,(주)내츄럴엔도텍,168330,201812,-6.1,-4.35,1.0,0.0,0.0
297,(주)내츄럴엔도텍,168330,201912,-4.35,,1.0,0.0,0.0
298,(주)네오리진,94860,201112,1.61,1.27,0.0,,
299,(주)네오리진,94860,201212,1.27,-2.65,0.0,0.0,0.0
300,(주)네오리진,94860,201312,-2.65,-8.5,1.0,0.0,0.0
301,(주)네오리진,94860,201412,-8.5,-19.24,1.0,0.0,0.0
302,(주)네오리진,94860,201512,-19.24,9.47,1.0,0.0,0.0
303,(주)네오리진,94860,201612,9.47,2.48,0.0,0.0,0.0
304,(주)네오리진,94860,201712,2.48,-12.63,0.0,0.0,0.0
305,(주)네오리진,94860,201812,-12.63,3.22,1.0,0.0,0.0
306,(주)네오리진,94860,201912,3.22,,0.0,0.0,0.0
307,(주)네오오토,212560,201512,9.39,10.05,0.0,,
308,(주)네오오토,212560,201612,10.05,1.7,0.0,0.0,0.0
309,(주)네오오토,212560,201712,1.7,2.49,0.0,0.0,0.0
310,(주)네오오토,212560,201812,2.49,0.84,0.0,0.0,0.0
311,(주)네오오토,212560,201912,0.84,,1.0,0.0,0.0
312,(주)네이블커뮤니케이션즈,153460,201212,71.34,4.62,0.0,,
313,(주)네이블커뮤니케이션즈,153460,201312,4.62,126.65,0.0,0.0,0.0
314,(주)네이블커뮤니케이션즈,153460,201412,126.65,126.65,0.0,0.0,0.0
315,(주)네이블커뮤니케이션즈,153460,201512,126.65,126.65,0.0,0.0,0.0
316,(주)네이블커뮤니케이션즈,153460,201612,126.65,-454.29,0.0,0.0,0.0
317,(주)네이블커뮤니케이션즈,153460,201712,-454.29,-454.29,1.0,0.0,0.0
318,(주)네이블커뮤니케이션즈,153460,201812,-454.29,-454.29,1.0,0.0,0.0
319,(주)네이블커뮤니케이션즈,153460,201912,-454.29,,1.0,0.0,0.0
320,(주)네이처셀,7390,201112,-1.42,-0.67,1.0,,
321,(주)네이처셀,7390,201212,-0.67,1.54,1.0,0.0,0.0
322,(주)네이처셀,7390,201312,1.54,-2.98,0.0,0.0,0.0
323,(주)네이처셀,7390,201412,-2.98,-2.61,1.0,0.0,0.0
324,(주)네이처셀,7390,201512,-2.61,-7.91,1.0,0.0,0.0
325,(주)네이처셀,7390,201612,-7.91,-0.81,1.0,0.0,0.0
326,(주)네이처셀,7390,201712,-0.81,7.8,1.0,0.0,0.0
327,(주)네이처셀,7390,201812,7.8,8.3,0.0,0.0,0.0
328,(주)네이처셀,7390,201912,8.3,,0.0,0.0,0.0
