,회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,매출액증가율,재고자산증가율,자기자본증가율,순이익증가율,정상영업이익증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본정상영업이익율,매출액정상영업이익율,총자본순이익율,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,당좌자산회전률,순운전자본회전률,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,차입금비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,단기차입금_대_총차입금비율,유동부채비율,타인자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,설비투자효율,총자본투자효율,부가가치율,직원감소율여부
4653,테라젠이텍스,66700,12-Dec,-5.31,13.64,8.82,20.29,-17.58,-5.69,30.4,0,0,27.47,-11.33,-15.53,-6.86,-9.25,-8.4,0.74,7.06,1.97,2.72,5.13,1.24,1.84,1.16,1.39,0.77,218.49,186.55,52.03,58.59,17.42,-8.51,-4.51,-18.06,63.06,27.63,56,65.58,272.06,80.01,47.6,36.94,14.62,26.95,35.57,137.9,29.65,454.13,29.56,7.85,11.27,0
4654,테라젠이텍스,66700,13-Dec,2.74,6.27,3.3,9.5,14.38,45.29,11.54,0,0,34.6,1.6,1.89,2.03,2.63,1.24,0.77,6.78,2.13,2.93,5.56,1.2,2.18,1.16,1.4,0.81,237.61,191.52,24.11,51.83,12.64,-7.85,-3.57,-21.2,65.86,19.2,54.47,67.57,250.93,78.22,43.18,34.14,19.4,33.49,39.13,149.73,32.78,496.07,63.74,16.55,22.07,0
4655,테라젠이텍스,66700,14-Dec,2.44,3.91,-0.43,5.66,17.47,-3.24,2.88,20.45,-32.43,33.89,1.54,2.13,1.31,1.51,1.33,0.86,6.83,2.21,3.4,5.82,1.32,2.51,1.27,1.56,0.89,235.54,193.7,9.24,53.29,12.62,-0.8,-0.33,-2.21,65.24,19.35,56.51,68.71,275.84,77.33,44.72,34.76,17.76,30.87,39.54,130.66,29.06,444.82,75.54,18.77,22.14,0
4656,테라젠이텍스,66700,15-Dec,4.24,9.73,18.78,4.45,-7.22,-5.45,-9.62,0,54.4,36.56,-8.62,-11.27,1.89,2.51,-6.47,0.75,6.63,1.95,2.89,5.91,1.25,1.87,1.12,1.35,0.75,176.39,148.03,10.96,81.72,12.93,0.07,0.04,0.24,55.03,23.5,54.89,65.4,338.77,58.16,67.38,44.97,16.08,37.13,28.33,114.51,27.2,418.02,55.72,14.09,19.66,0
4657,테라젠이텍스,66700,16-Dec,1.37,2.2,21.18,-12.13,2.43,9.08,4.77,0,-47.28,30.71,2.01,3.16,0.94,1.29,1.46,0.73,6.68,1.98,2.46,6.69,1.31,1.63,1.2,1.46,0.76,171.5,137.27,14.05,78.38,25.58,-6.73,-4.11,-11.56,56.06,45.63,45.01,56.24,337.23,65.23,58.49,43.94,19.96,47.88,23.45,0,0,0,61.63,19.68,27.39,0
4658,테라젠이텍스,66700,17-Dec,0.21,3.17,-0.71,1.64,6.23,0.3,20.55,-42.85,-84.29,30.21,1.07,1.6,0.14,0.19,0.8,0.75,6.79,2.04,2.4,6.9,1.25,1.89,1.35,1.68,0.88,207.56,166.68,13.62,55.28,19.16,-6.38,-3.07,-11.85,64.4,29.75,44.49,55.4,339.43,61.97,41.45,35.6,19.7,38.01,28.71,0,0,0,69.13,21.26,28.74,0
4659,테라젠이텍스,66700,18-Dec,-3.14,20.12,2.49,30.34,9.19,17.95,-6.91,-902.18,-2006.17,24.38,-8.47,-12.18,-2.45,-3.34,-6.22,0.73,6.79,2.05,2.59,7.33,1.28,1.72,1.27,1.56,0.85,207.66,170.64,29.33,94.55,25.23,-9.89,-7.15,-19.06,51.4,49.08,49.4,60.12,375.61,44.63,56.32,48.6,17.83,34.38,31.17,0,0,0,47.02,12.16,18.09,0
4660,테라젠이텍스,66700,19-Dec,1.24,38.25,2.94,4.84,17.54,14.48,67.9,0,0,27.31,31.84,40.27,1.78,2.68,21.13,0.66,6.88,2.18,2.97,8.78,1.17,1.53,1.28,1.58,0.82,152.36,122.7,13.69,66.18,19.46,-9.64,-6.72,-19.73,60.18,32.34,36.71,45.59,433.07,82.97,49.72,39.82,19.46,56.64,15.67,0,0,0,190.6,37.03,64.77,0
4661,텔레칩스,54450,11-Dec,-252.87,-7,-10.28,-6.83,-2.41,-1.65,-9.82,0,0,26.31,-4.64,-3.57,-4.13,-6.5,-2.95,0.64,6.74,9.41,14.55,0,0.77,3.64,1.06,1.26,0.91,611.04,511.94,25.85,23.08,0,33.19,9.44,0,81.25,0,50.11,59.81,0,0,12.05,18.75,16.22,19.39,50.02,17.73,3.49,413.67,238.14,10.21,15.48,0
4662,텔레칩스,54450,12-Dec,-252.87,-0.14,-10.06,-3.28,2.81,51.92,-2.69,0,0,24.19,0.95,0.8,-1.73,-2.55,0.64,0.68,5.55,18.92,16.65,0,0.85,3.43,1.15,1.45,0.98,531.04,395.76,32.36,26.31,0,18.31,5.62,0,79.17,0,43.17,57.93,0,0,13.78,20.83,25.48,31.39,47.02,16.2,2.87,419.45,276.5,10.68,15.73,0
4663,텔레칩스,54450,13-Dec,-252.87,-16.61,-9.39,-4.73,-0.03,-7.37,-20.28,0,0,18.14,-23.41,-22.33,-7.92,-10.7,-17.32,0.74,4.77,29.91,18.44,0,0.95,3.3,1.2,1.6,1.02,611.68,460.17,48.54,32.13,0,11.31,3.38,0,75.68,0,49.79,66.18,0,0,14.3,24.32,24.77,29.61,55.36,14.73,1.89,351.14,83.14,3.49,4.29,0
4664,텔레칩스,54450,14-Dec,203.02,4.98,-1.94,5.17,1.7,-12.84,0.39,0,0,24.86,1.9,2.07,1.83,2.27,1.53,0.81,5.4,13.2,19.92,0,1.09,3.11,1.22,1.57,1.03,519.84,413.13,46.73,38.16,0,21.29,7.46,0,72.38,0,52.7,66.31,0,0,17.62,27.62,20.53,25.42,53.55,14.28,1.37,364.4,351.54,13.78,17.47,0
4665,텔레칩스,54450,15-Dec,203.02,4.57,-1.11,-9.21,9.08,20.34,1.96,41.36,167.71,36.72,2.46,2.89,4.68,5.56,2.07,0.84,5.74,11.86,22.07,0,1.18,2.95,1.36,1.78,1.12,430.34,313.24,47.45,41.7,0,25.37,9.08,0,70.57,0,41.9,57.57,0,0,18.96,29.43,27.21,35.45,44.19,13.65,1.76,368.4,293.32,10.87,13.22,0
4666,텔레칩스,54450,16-Dec,203.02,0,0,0,0,0,0,0,0,42.62,10.42,13.07,5.82,6.58,9.21,0.88,6.24,9.44,24.51,12.21,1.25,3,1.66,2.26,1.29,350,257.07,41.09,41.83,0,38.31,12.77,0,70.51,0,39.2,53.37,129.27,0,21.63,29.49,26.55,37.17,38.12,0,0,0,986.83,35.62,40.27,0
4667,텔레칩스,54450,17-Dec,203.02,7.91,-5.46,24.01,21.49,52.91,1.84,-85.34,-4.61,32.2,1.26,1.9,5.34,5.16,1.3,1.03,6,9.76,30.61,12.72,1.51,3.28,1.8,2.57,1.38,314.05,211.24,53.95,50.28,0,29.97,10.07,0,66.54,0,41.26,61.34,131.05,0,29.35,33.46,32.74,48.03,41.81,0,0,0,959.63,30.35,30.47,0
4668,텔레칩스,54450,18-Dec,203.02,11.99,375.51,-2.05,2.8,-7.93,18.35,498.08,28.75,39.93,7.31,10.3,6.25,6.47,7.06,0.97,5.31,9.31,11.25,12.02,1.41,3.07,1.69,2.47,1.28,318.35,220.38,67.95,42.21,0,37.26,12.1,0,70.32,0,37.13,53.64,126.96,0,23.96,29.68,30.78,44.87,36.79,0,0,0,1088.32,30.17,33,0
4669,텔레칩스,54450,19-Dec,203.02,12.91,12.3,8.54,4.83,-8.01,6.16,-9.79,-6.24,44.54,6.29,8.32,5.21,5.78,5.66,0.9,6.05,9.97,6.72,13.58,1.32,2.82,1.71,2.39,1.27,264.47,195.49,35.42,51.24,0.45,41.24,16.46,3085.46,66.12,0.68,38.12,51.57,145.79,0,29.49,33.88,26.08,41.94,32.07,12.25,3.08,484.43,887.52,31.26,36.82,0
4670,텔레필드,91440,11-Dec,3.2,19.32,426.74,14.73,9.25,-12.43,1.18,-57.36,-49.37,33.1,3.02,3.5,2.5,3.41,2.21,0.73,2.39,2.25,9.81,6.28,1.16,1.99,1,1.71,0.69,210.96,134.05,10.07,70.99,25.16,-2.02,-1.25,-3.33,58.48,43.01,45.74,71.99,247.62,70.74,58.35,41.52,36.46,69.31,37.86,49.86,2.23,432.9,98.15,11.31,16.81,0
4671,텔레필드,91440,12-Dec,4.31,-3.57,-7.31,-10.03,1.85,3.26,2.33,13.4,82.94,31.88,3.36,3.9,4.27,6.13,2.35,0.7,2.57,2.69,6.17,5.3,1.16,1.75,1,1.64,0.68,221.92,129.06,30.69,61.13,21.19,40.4,21.57,72.33,62.06,34.14,39.06,67.17,147.68,63.97,48.77,37.94,41.84,76.17,36.9,44.74,1.81,404.11,131.08,14.51,20.43,0
4672,텔레필드,91440,13-Dec,2.05,9.59,-5.21,14.67,3.9,3.92,1.25,-64.24,-63.61,33.03,1.16,1.37,1.51,2.15,0.82,0.7,2.58,2.58,6.84,4.21,1.18,1.74,1.02,1.7,0.69,190.31,118.14,7.71,74.41,19.2,17.07,10.82,37.94,57.34,33.49,43.63,70.28,172.8,70.32,64.41,42.66,37.92,79.91,33.35,39.08,1.26,408.14,115.83,11.09,16.47,0
4673,텔레필드,91440,14-Dec,9.83,8.98,4.55,20.13,55.53,57.77,9.25,580.04,380.41,33.04,5.06,8.84,6.65,6.63,5.07,1,3.05,2.92,10.7,6.3,1.75,2.35,1.35,2.44,0.94,272.12,136.6,8.15,73.98,26.28,-17.85,-7.89,-28.87,57.48,45.73,38.89,77.47,277.19,46.79,49.53,42.52,49.8,78.74,49,35.93,0.81,391.11,285.55,26.23,27.29,0
4674,텔레필드,91440,15-Dec,4.52,8.14,-4.5,14.4,-14.18,-3.44,4.04,-64.88,-69.19,32.17,2.07,2.91,1.89,2.38,1.64,0.79,2.18,2.05,9.19,4.03,1.41,1.82,0.99,1.83,0.72,250.11,144.98,9.78,80.84,16.11,-1.18,-0.69,-3.28,55.3,29.14,47.51,81.96,160.67,26.4,59.26,44.7,42.03,70.04,49.19,31.1,1.34,383.3,262.8,21.32,27.95,0
4675,텔레필드,91440,16-Dec,-4.43,0,0,0,0,0,0,0,0,23.41,-6.12,-10.76,-3.06,-3.92,-4.78,0.78,2.37,2.82,11.54,5.18,1.73,1.42,1.08,2,0.71,190.97,103.51,27.54,121.58,31.65,-1.91,-1.34,-3.31,45.13,70.13,39.04,72.03,183.36,63.1,83.58,54.87,45.8,96.14,34.31,0,0,0,202.49,13.71,17.55,0
4676,텔레필드,91440,17-Dec,1.35,-0.6,-4.44,-1.63,-13.15,8.62,2.23,0,0,34.61,1.7,2.11,1.63,2.39,1.16,0.68,1.97,2.57,10.25,4.7,1.48,1.26,0.95,1.83,0.61,164.53,81.33,19.18,114.43,31.44,2.26,1.77,3.84,46.63,67.43,35.24,71.28,182.34,71.34,92.9,53.37,50.57,128.92,27.96,0,0,0,364.07,23.7,34.72,0
4677,텔레필드,91440,18-Dec,-10.79,-9.84,-1.81,-11.59,-19.25,-8.42,-11.12,-2463.5,-1313.92,4.64,-42.32,-52.2,-20.84,-35.96,-24.54,0.58,1.6,2.65,8.55,4.85,1.26,1.07,0.82,1.69,0.54,243.75,116.07,42.77,121.28,33.47,-4.97,-4.45,-8.13,45.19,74.06,33.29,69.9,184.67,41.78,63.45,54.81,52.38,88.82,41.22,0,0,0,-25.93,-1.84,-3.01,0
4678,텔레필드,91440,19-Dec,4.92,17.76,-5.51,25.33,87.06,19.9,21.43,0,0,32.28,8.65,19.28,10.57,10.06,9.08,1.05,2.84,4.5,16.59,10.06,2.28,1.95,1.45,2.97,0.93,145.1,72.39,16.46,113.91,30.02,-7.91,-4.34,-14.03,46.75,64.22,37.12,74.4,252.9,96.05,109.68,53.25,50.11,161.23,23.12,0,0,0,494.01,28.1,28.93,0
4679,텔콘알에프제약,200230,14-Dec,139.45,48.34,42.87,53.51,25.98,34.37,91.98,-14.55,-18.17,21.09,11.47,20.52,20.18,13.73,16.86,1.47,16.23,5.53,40.92,23.87,1.79,8.25,1.63,1.82,1.38,1043.92,944.43,505.31,10.53,2.35,154.85,11.99,627.66,90.47,2.6,82.49,91.18,789.12,0,9.65,9.53,9.53,10.54,82.45,15.31,13.67,585.55,785.65,27.79,22.59,0
4680,텔콘알에프제약,200230,15-Dec,-30.17,0.83,-11.12,-5.13,-51.42,-54.98,1.81,-94.83,0,16.05,1.22,0.8,-0.6,-1,0.73,0.6,9.48,2.39,17.89,12.86,0.65,6.55,0.67,0.72,0.61,1087.35,1038.17,475.07,9.46,0,44.93,6.55,0,91.36,0,81.91,85.79,422.97,0,8.64,8.64,4.52,4.98,77.9,14.5,12.71,622.63,347.6,10.84,18.28,0
4681,텔콘알에프제약,200230,16-Dec,-7.56,145.96,376.68,-7.61,4.55,110.66,47.48,-1317.31,0,10.3,-22.03,-7.79,-9.72,-27.14,-7.89,0.36,10.28,2.44,6.89,5.74,0.47,1.48,0.75,0.81,0.56,160.7,144.13,37.32,43.81,17.7,-3.71,-4.49,-6.39,69.54,25.45,28.9,32.23,156.65,55.91,28.84,30.46,10.31,27.3,12.17,10.72,9.08,975.99,34.75,1.98,7.88,0
4682,텔콘알에프제약,200230,17-Dec,-3.6,77,125.19,35.4,39.99,-12.34,66.33,0,0,12.36,-47.5,-18.77,-7.36,-28.92,-12.1,0.25,11.31,3.92,3.59,7.27,0.38,0.76,0.93,1.01,0.46,74.09,69.14,23.58,55.15,31.56,-9.94,-17.73,-11.2,64.45,48.96,23.01,24.65,237.36,93.7,51.62,35.55,6.68,0,-8.62,0,0,0,-25.6,-1.97,-9.88,0
4683,텔콘알에프제약,200230,18-Dec,-1.54,-13.28,-58.8,-50.42,38.14,30.2,42.73,0,0,16.48,-26.29,-10.5,-4.02,-13.65,-7.75,0.29,14.53,5.2,5.07,12.9,0.4,1.14,1.49,1.66,0.67,97.3,80.24,27.49,16.95,10.54,-36.29,-16.56,-49.89,85.51,12.32,11.62,14.09,257.17,0,16.94,14.49,17.53,0,-0.39,0,0,0,71.04,2.21,6.95,1
4684,텔콘알에프제약,200230,19-Dec,1.63,-28.77,-10.35,27.2,-1.94,-6.75,-27.38,0,0,26.77,-97.12,-41.23,1.92,5.29,-35.31,0.36,13.04,4.66,8.99,15.8,0.42,2.65,1.94,2.28,1.14,223.19,194.5,107.7,14.46,9.4,-12.95,-3.74,-17.4,87.36,10.76,21.94,25.17,507.13,85.56,12.91,12.64,12.85,23.29,13.89,35.7,11.43,942.79,-689.22,-30.85,-70.59,0
4685,토니모리,214420,15-Dec,71.94,0,0,0,0,0,0,0,0,54.16,6.11,11.48,11.21,7.93,8.64,1.41,11.3,11.03,7.88,18.65,1.88,5.7,2,2.43,1.49,296.44,243.98,118.53,32.95,2.57,-2.47,-0.43,-23.77,75.22,3.42,58.2,70.71,169.02,0,31.71,24.78,17.69,26.7,46.85,104.1,9.02,784.91,190.4,25.44,17.99,0
4686,토니모리,214420,16-Dec,141.73,16.9,31.76,5.84,6,73.92,8.62,-4,1.15,53.32,5.53,10.57,10.45,7.57,7.65,1.38,8.74,9.41,7.21,12.39,1.91,5,2.06,2.69,1.47,219.52,155.68,77.81,43.08,2.2,0.5,0.12,6.8,69.89,3.15,45.4,64.02,114.49,0,41.73,30.11,29.08,53.41,34.85,104.91,6.11,1026.54,201.63,23.45,18.3,0
4687,토니모리,214420,17-Dec,-2.37,9.79,52.73,-6.98,-11.75,-7.82,-10.16,-142.68,-110.84,59.85,-2.68,-4.56,-1,-0.93,-2.89,1.08,6.32,7.83,4.43,10.4,1.71,2.93,1.83,2.58,1.27,237.3,168.92,60.72,74.86,20.6,-0.25,-0.1,-0.52,57.19,36.03,38.61,54.24,167.38,24.48,39.97,42.81,28.82,49.8,31.38,0,0,0,42.62,8.54,8.29,0
4688,토니모리,214420,18-Dec,-2.26,2.26,19.18,-7.23,-12.03,4.81,-7.83,0,0,57.16,-4.31,-6.89,-2.49,-2.78,-3.86,0.9,5.66,7.54,2.94,13.6,1.65,1.97,1.73,2.5,1.16,175.1,118.1,36.02,93.5,28.14,-8,-4.36,-13.73,51.68,54.45,33.19,49.2,193.89,41.9,54.37,48.32,32.55,75.9,21.1,0,0,0,46.78,8.73,9.84,0
4689,토니모리,214420,19-Dec,-0.08,17.97,12.13,20.29,-4.94,-23.33,-6.15,0,0,58.48,-3.31,-5.33,-0.12,-0.16,-2.56,0.77,5.95,6.88,2.42,17.52,1.69,1.43,1.55,2.1,0.93,133.68,105.94,59.75,144.35,43.03,-4.25,-3.52,-5.84,40.92,105.14,39.76,50.17,370.91,60.83,91.71,59.08,20.75,82.36,12.64,0,0,0,48.91,11.45,16.04,0
4690,토탈소프트뱅크,45340,11-Dec,-47.57,6.38,266.17,6.2,-20.12,-42.35,-2.01,0,0,25.88,-16.59,-15.9,-11.21,-17.69,-10.52,0.63,253.46,8.28,19.73,559.64,0.96,1.87,0.97,0.97,0.76,336.61,335.7,120.92,57.5,5.87,21.9,13,136.18,63.49,9.25,65.27,65.45,3676.34,0,30.62,36.51,0.27,0.39,46.01,2.2,0,123.42,1671.5,29.74,48.36,0
4691,토탈소프트뱅크,45340,12-Dec,-40.02,-11.56,173.76,-20.98,-3.95,6,-18.67,0,0,24.42,-28.95,-29.69,-11.92,-19.01,-18.14,0.63,323.2,6.92,6.46,505.49,1.03,1.61,1.01,1.01,0.76,290.5,289.44,99.37,71.25,6.64,6.41,4,40.18,58.39,11.37,58.27,58.48,64549.28,0,34.48,41.61,0.36,0.55,38.35,3.22,0,133.29,991.53,23.96,35.88,0
4692,토탈소프트뱅크,45340,13-Dec,-57.39,-30.7,73.15,-41.3,-22.61,128.32,-43.22,0,0,35.03,-49.55,-55.94,-18.78,-30.76,-30.25,0.61,148.07,6.13,2.5,6558.07,1.13,1.33,1.11,1.12,0.79,189.65,186.96,121.81,108.99,9.58,-16.38,-11.46,-89.18,47.85,20.02,48.84,49.54,0,0,54.59,52.15,1.41,2.99,23.42,25.87,0,89.98,63.55,18.27,24.5,0
4693,토탈소프트뱅크,45340,14-Dec,8.1,29.34,80,-2.52,-2.84,-82.62,12.03,0,0,58.82,4.85,6.93,4.35,6.88,3.07,0.63,176.24,6.45,1.37,0,1.43,1.13,1.48,1.49,1.04,308.72,307.95,209.59,141.28,22.22,1.16,1.22,3.07,41.45,53.62,37.24,37.33,0,0,29.18,58.55,0.25,0.37,25.24,52.98,0.45,127.36,80.35,33.42,59.66,0
4694,토탈소프트뱅크,45340,15-Dec,-15.07,-3.64,5.71,-15.82,-15.69,-63.4,-12.42,0,0,43.29,-17.97,-21.84,-10.66,-22.16,-8.65,0.48,734.75,4.15,0.87,960.49,1.22,0.8,1.37,1.38,0.98,198.39,198.17,98.55,165.46,23.06,-4.04,-5.14,-10.92,37.67,61.22,32.58,32.61,13034.56,0,43.64,62.33,0.11,0.22,16.18,53.81,0.34,128.79,66.32,27.71,56.53,0
4695,토탈소프트뱅크,45340,16-Dec,8.47,22.2,23.6,28.22,47.73,319.25,21.21,0,0,44.82,11.04,19.18,5.65,8.67,7.19,0.65,780.23,4.45,1.12,1237.42,1.74,1.04,1.95,1.95,1.35,255.15,254.24,101.93,167.63,29.94,-10.43,-11.02,-21.81,37.37,80.14,34.1,34.22,128778.99,3.15,35.89,62.63,0.36,0.59,20.81,0,0,0,60.28,35.24,59.47,0
4696,토탈소프트뱅크,45340,17-Dec,3.33,1.84,-0.57,10.84,3.47,12.58,4.7,-68.52,-49.32,37.24,3.36,5.38,2.58,4.24,2.04,0.61,470.37,4.44,1.05,5537.74,1.6,0.98,1.7,1.71,1.21,239.62,238.75,115.75,160.3,28.48,-0.99,-1.02,-2.15,38.42,74.13,37.11,37.25,119975.84,13.02,40.46,61.58,0.36,0.62,21.7,0,0,0,58.09,33.16,55.08,0
4697,토탈소프트뱅크,45340,18-Dec,15.39,25.83,-0.12,61.65,19.32,179.97,42.7,756.43,372.02,40.43,24.1,37.13,10.68,16.79,15.33,0.64,278.92,5.71,1.26,956.58,1.54,1.08,1.47,1.48,1.03,229.49,228.04,108.75,129.53,19.69,7.28,7.19,20.86,43.57,45.19,47.55,47.85,9611.65,14.96,47.86,56.43,0.63,1.12,27,0,0,0,82.6,37.43,65.56,0
4698,토탈소프트뱅크,45340,19-Dec,25.5,4.88,-0.6,14.12,1.61,71.22,26.58,-8.03,24.41,47.11,21.81,25.64,11.64,20.56,12.35,0.57,141.82,5.49,1.28,1039.24,1.18,1.09,1.13,1.14,0.82,286.92,284.21,165.26,90.19,15.45,9.47,8.12,29.08,52.58,29.38,51.57,52.07,0,24.24,34.51,47.42,0.95,1.45,33.92,0,0,0,90.99,39.07,70.64,0
4699,톱텍,108230,11-Dec,76.16,-12.78,28.31,-23.97,51.96,-69.17,26.69,56.89,107.08,17.12,9.55,23.43,17.47,12.49,13.37,1.4,10.59,6.35,5.5,6.17,2.45,3.26,2.09,2.6,1.31,206.3,184.08,56.19,46.08,6.77,10.82,2.27,50.43,68.46,9.89,55.38,62.06,268.49,79.21,43.95,31.54,10.77,20.91,31.98,102.27,0.14,499.22,132.77,27.2,18.11,0
4700,톱텍,108230,12-Dec,27.62,0,0,0,0,0,0,0,0,15.63,5.61,8.35,6.2,6.83,5.09,0.91,10.23,4.43,3.35,4.14,1.48,2.33,1.53,1.8,0.98,175.54,149.25,49.38,63.57,12.67,14.1,6.04,43.26,61.14,20.72,50.33,59.19,93.45,59.58,55.15,38.86,14.98,34.8,25.47,136.15,0.12,617.94,65.01,14.35,15.82,0
4701,톱텍,108230,13-Dec,7.02,0,0,0,0,0,0,0,0,15.2,4.83,10.15,8.61,8.58,4.85,1,8.32,6.45,4.26,6.71,2.07,1.94,1.48,1.79,0.98,195.24,160.61,92.72,106.81,24.89,17.7,9.12,36.73,48.35,51.48,55.91,67.97,104.06,32.43,71.99,51.65,17.74,36.36,33.15,101.73,0.11,726.61,87.48,15.23,15.19,0
4702,톱텍,108230,14-Dec,4.73,-7.2,28.06,-17.44,-27.47,-11.34,2.14,-39.16,-26.98,13.74,4.09,6.11,6.52,8.64,3.08,0.75,6.4,4.71,2.71,4.63,1.49,1.53,1.17,1.44,0.74,146.88,118.9,67.38,87.92,22.67,12.72,7.59,26.25,53.21,42.6,48.95,60.47,93.09,75.21,77.36,46.79,19.05,59.68,19.3,139.04,8.24,700.65,67.07,18.31,23.36,0
4703,톱텍,108230,15-Dec,8.93,-0.52,-2.33,2.97,39.97,-59.21,32.82,87.44,36.78,14.32,5.49,9.73,9.29,8.45,6.03,1.1,13.53,6.29,3.41,7.71,1.77,2.9,1.79,2.06,1.15,236.52,218.67,27.87,40.79,8.67,22.7,5.96,75.86,71.03,12.2,57.86,62.59,171.33,71.04,37.26,28.97,7.55,13.07,36.12,128.33,7.22,695.59,89.99,23.18,21.03,0
4704,톱텍,108230,16-Dec,51.76,125.13,27.43,187.84,70.31,844.6,27.3,104.3,115.77,13.34,6.59,15.34,12.36,10.7,7.61,1.16,7.61,5.47,5.18,4.04,2.33,2.29,1.55,1.94,0.94,139.69,105.1,47.65,149.75,9.47,15.26,10.97,96.57,40.04,23.66,60.21,80.02,61,71.76,143.07,59.96,24.76,87.16,22.74,0,0,0,89.99,14.45,17.33,1
4705,톱텍,108230,17-Dec,103.12,-5.43,-3.68,-6.9,189.93,-68.56,73.53,477.79,403.89,20.3,13.13,57.85,46.23,18.6,32.64,2.49,18.57,14.36,13.64,9.73,4.41,5.69,3.13,3.76,2.06,320.8,293.98,218.96,35.97,3.02,100.57,10.4,880.56,73.55,4.11,72.19,78.77,86.49,37.17,33.39,26.45,8.36,12.15,54.22,0,0,0,319.87,55.02,21.51,0
4706,톱텍,108230,18-Dec,26.17,-11.77,15.09,-18.79,-72.88,-24.2,2.04,-86.79,-96.11,8.84,5.73,5.96,1.96,2.66,4.22,0.74,11.98,8.03,3.51,7.42,0.92,3.7,0.97,1.06,0.78,652.87,601.92,476.18,14.23,3.42,149.55,23.71,545.11,87.54,3.91,66.85,72.51,109.66,61.28,12.69,12.46,7.8,9.22,61.4,0,0,0,81.85,17.27,21.97,0
4707,톱텍,108230,19-Dec,-1.75,14.82,58.65,-3.4,-45.87,170.96,-0.2,-81.48,-179.79,12.61,0.13,1.09,-1.56,-3.93,0.05,0.4,4.05,5.3,1.37,6.63,0.49,2.11,0.6,0.7,0.47,256.97,200.72,137.56,31.93,9.63,-20.28,-13.24,-50.97,75.8,12.71,47.65,61,136.49,95.46,31.32,24.2,21.89,35.84,37.26,0,0,0,42.28,10.1,27.24,0
4708,투비소프트,79970,11-Dec,238.35,21.21,-7.66,16.68,18.45,0,16.81,25.6,5.03,51.75,10.5,15.51,10.57,9.24,12.02,1.14,0,2.14,33.89,27.73,1.48,5.09,1.66,1.66,1.27,293.87,293.87,47.85,31.19,5.48,30.77,7,133.4,76.23,7.19,67.61,67.61,1078.62,93.5,30.18,23.77,0,0,44.61,2.8,0,94.75,1987.17,58.81,56.3,0
4709,투비소프트,79970,12-Dec,1975.06,0,0,0,0,0,0,0,0,55.13,10.9,15.91,12.48,10.69,12.72,1.17,0,2.15,42.22,18.81,1.46,5.82,1.69,1.69,1.32,364.95,364.95,57.21,25.09,0,73.53,12.64,0,79.94,0,69.17,69.17,873.6,0,23.71,20.06,0,0,50.22,2.26,0,93.8,3241.22,77.79,66.66,0
4710,투비소프트,79970,13-Dec,15.81,35.35,-7.64,48.5,0.99,0,17.35,-3.28,15.19,58.98,10.44,14.16,12.21,12.2,10.45,1,0,2.2,44.33,25.18,1.36,3.83,1.37,1.37,1.11,482.47,482.47,168.48,44.28,13.57,49.52,17.45,112.02,69.31,19.57,75.89,75.89,1677.03,0,22.69,30.69,0,0,60.16,2.29,0,128.28,3415.35,60.96,70,0
4711,투비소프트,79970,14-Dec,29.78,-1.56,16.55,-28.21,8.28,0,16.09,-21.01,-35.38,59.55,7.61,9.58,6.92,7.28,7.23,0.95,0,2.48,46.17,39.6,1.26,3.87,1.45,1.45,1.15,306.65,306.65,81.23,22.35,0,79.35,15.13,0,81.73,0,55.34,55.34,1514.14,0,22.08,18.27,0,0,37.3,1.94,0,114.15,3426.2,66.23,69.16,0
4712,투비소프트,79970,15-Dec,2867.48,9.24,-4.69,6.43,1.31,0,9.43,-23.1,-52.74,59.22,5.78,6.55,3.15,3.4,5.36,0.93,0,2.41,44.5,33.94,1.13,5.1,1.7,1.7,1.28,300.8,300.8,76.28,22.14,0,35.67,7.28,0,81.88,0,53.92,53.92,1330.18,0,21.89,18.12,0,0,35.99,1.84,0,124.15,3690.41,61.02,68.7,0
4713,투비소프트,79970,16-Dec,3.15,119.05,26.72,77.99,22.74,0,41.41,-126.44,136.52,47.44,-1.24,-1.37,4.47,6.54,-0.85,0.68,0,2.47,49.36,26.37,1.1,1.8,1.45,1.45,0.8,93.11,93.11,22.35,89.2,38.09,2.7,2.56,3.34,52.85,72.06,43.81,43.81,921.47,0,89.03,47.15,0,0,-3.24,0,0,0,3592.26,26.73,53.7,0
4714,투비소프트,79970,17-Dec,-8.82,22.11,448.76,-12.25,0.7,0,11.22,0,-490.33,40.58,-65.01,-57.97,-11.45,-25.36,-29.33,0.45,22.92,2.61,13.71,19.98,0.9,0.91,1.22,1.29,0.52,61.35,54.37,9.04,106.7,43.04,-2.5,-3.14,-3,48.38,88.96,27.9,31.48,619.83,99.64,106.07,51.62,11.38,0,-19.83,0,0,0,-401.87,-8.07,-19.66,0
