,회사명,거래소코드,회계년도,이자보상배율,부실기업
8696,(주)한섬,20000,2012,626.54,
8697,(주)한섬,20000,2013,13.53,
8698,(주)한섬,20000,2014,10.06,
8699,(주)한섬,20000,2015,66.18,
8700,(주)한섬,20000,2016,105.35,
8701,(주)한섬,20000,2017,17.72,
8702,(주)한섬,20000,2018,38.98,
8703,(주)한섬,20000,2019,49.67,
8704,(주)한솔케미칼,14680,2011,5.88,
8705,(주)한솔케미칼,14680,2012,5.18,
8706,(주)한솔케미칼,14680,2013,4.22,
8707,(주)한솔케미칼,14680,2014,3.89,
8708,(주)한솔케미칼,14680,2015,6.63,
8709,(주)한솔케미칼,14680,2016,8.39,
8710,(주)한솔케미칼,14680,2017,8.32,
8711,(주)한솔케미칼,14680,2018,11.78,
8712,(주)한솔케미칼,14680,2019,11.56,
8713,(주)한솔홈데코,25750,2011,1.78,
8714,(주)한솔홈데코,25750,2012,0.71,
8715,(주)한솔홈데코,25750,2013,1.49,
8716,(주)한솔홈데코,25750,2014,1.0,
8717,(주)한솔홈데코,25750,2015,2.3,
8718,(주)한솔홈데코,25750,2016,3.63,
8719,(주)한솔홈데코,25750,2017,3.16,
8720,(주)한솔홈데코,25750,2018,2.78,
8721,(주)한솔홈데코,25750,2019,-0.51,
8722,(주)한송네오텍,226440,2015,,
8723,(주)한송네오텍,226440,2016,,
8724,(주)한송네오텍,226440,2017,,
8725,(주)한송네오텍,226440,2018,8.78,
8726,(주)한송네오텍,226440,2019,1.06,
8727,(주)한익스프레스,14130,2011,19.58,
8728,(주)한익스프레스,14130,2012,12.64,
8729,(주)한익스프레스,14130,2013,11.56,
8730,(주)한익스프레스,14130,2014,21.39,
8731,(주)한익스프레스,14130,2015,17.31,
8732,(주)한익스프레스,14130,2016,10.91,
8733,(주)한익스프레스,14130,2017,9.19,
8734,(주)한익스프레스,14130,2018,5.53,
8735,(주)한익스프레스,14130,2019,5.39,
8736,(주)한일진공,123840,2011,-0.93,
8737,(주)한일진공,123840,2012,-0.63,1.0
8738,(주)한일진공,123840,2013,23.75,
8739,(주)한일진공,123840,2014,-13.32,
8740,(주)한일진공,123840,2015,80.13,
8741,(주)한일진공,123840,2016,-1.35,
8742,(주)한일진공,123840,2017,-1.8,1.0
8743,(주)한일진공,123840,2018,0.34,1.0
8744,(주)한일진공,123840,2019,-9.81,1.0
8745,(주)한진,2320,2011,1.0,
8746,(주)한진,2320,2012,1.04,
8747,(주)한진,2320,2013,1.16,
8748,(주)한진,2320,2014,1.55,
8749,(주)한진,2320,2015,1.13,
8750,(주)한진,2320,2016,-0.23,
8751,(주)한진,2320,2017,0.35,1.0
8752,(주)한진,2320,2018,0.77,1.0
8753,(주)한진,2320,2019,0.82,1.0
8754,(주)한진중공업홀딩스,3480,2011,11.47,
8755,(주)한진중공업홀딩스,3480,2012,-0.24,
8756,(주)한진중공업홀딩스,3480,2013,-3.5,1.0
8757,(주)한진중공업홀딩스,3480,2014,-1.8,1.0
8758,(주)한진중공업홀딩스,3480,2015,-1.24,1.0
8759,(주)한진중공업홀딩스,3480,2016,-21.85,1.0
8760,(주)한진중공업홀딩스,3480,2017,-1.21,1.0
8761,(주)한진중공업홀딩스,3480,2018,0.51,1.0
8762,(주)한진중공업홀딩스,3480,2019,0.75,1.0
8763,(주)한진칼,180640,2013,3.91,
8764,(주)한진칼,180640,2014,4.03,
8765,(주)한진칼,180640,2015,3.36,
8766,(주)한진칼,180640,2016,3.95,
8767,(주)한진칼,180640,2017,3.98,
8768,(주)한진칼,180640,2018,4.45,
8769,(주)한진칼,180640,2019,-0.09,
8770,(주)한창,5110,2011,-2.77,
8771,(주)한창,5110,2012,8.19,
8772,(주)한창,5110,2013,7.94,
8773,(주)한창,5110,2014,6.61,
8774,(주)한창,5110,2015,-8.53,
8775,(주)한창,5110,2016,5.84,
8776,(주)한창,5110,2017,8.79,
8777,(주)한창,5110,2018,4.74,
8778,(주)한창,5110,2019,4.12,
8779,(주)한창바이오텍,43090,2011,-0.32,
8780,(주)한창바이오텍,43090,2012,1.61,
8781,(주)한창바이오텍,43090,2013,1.6,
8782,(주)한창바이오텍,43090,2014,-3.28,
8783,(주)한창바이오텍,43090,2015,0.1,1.0
8784,(주)한창바이오텍,43090,2016,-3.32,1.0
8785,(주)한창바이오텍,43090,2017,1.08,
8786,(주)한창바이오텍,43090,2018,-5.62,
8787,(주)한창바이오텍,43090,2019,-5.47,1.0
8788,(주)한창제지,9460,2011,1.02,
8789,(주)한창제지,9460,2012,0.82,
8790,(주)한창제지,9460,2013,1.87,
8791,(주)한창제지,9460,2014,2.38,
8792,(주)한창제지,9460,2015,2.81,
8793,(주)한창제지,9460,2016,5.73,
8794,(주)한창제지,9460,2017,8.66,
8795,(주)한창제지,9460,2018,6.56,
8796,(주)한창제지,9460,2019,7.22,
8797,(주)한컴위드,54920,2011,7.9,
8798,(주)한컴위드,54920,2012,47.5,
8799,(주)한컴위드,54920,2013,0.61,
8800,(주)한컴위드,54920,2014,0.03,1.0
8801,(주)한컴위드,54920,2015,-0.61,1.0
8802,(주)한컴위드,54920,2016,0.41,1.0
8803,(주)한컴위드,54920,2017,0.09,1.0
8804,(주)한컴위드,54920,2018,0.28,1.0
8805,(주)한컴위드,54920,2019,-0.51,1.0
8806,(주)한탑,2680,2011,0.0,0.0
8807,(주)한탑,2680,2012,2.35,
8808,(주)한탑,2680,2013,-0.05,
8809,(주)한탑,2680,2014,-1.01,1.0
8810,(주)한탑,2680,2015,0.62,1.0
8811,(주)한탑,2680,2016,0.98,1.0
8812,(주)한탑,2680,2017,0.03,1.0
8813,(주)한탑,2680,2018,0.01,1.0
8814,(주)한탑,2680,2019,-1.51,1.0
8815,(주)한화,880,2011,1.08,
8816,(주)한화,880,2012,1.35,
8817,(주)한화,880,2013,1.85,
8818,(주)한화,880,2014,1.1,
8819,(주)한화,880,2015,1.84,
8820,(주)한화,880,2016,3.65,
8821,(주)한화,880,2017,5.22,
8822,(주)한화,880,2018,4.31,
8823,(주)한화,880,2019,2.27,
8824,(주)핸디소프트,220180,2016,54.05,
8825,(주)핸디소프트,220180,2017,-3.33,
8826,(주)핸디소프트,220180,2018,-5.78,1.0
8827,(주)핸디소프트,220180,2019,-4.6,1.0
8828,(주)헥토이노베이션,214180,2015,286.51,
8829,(주)헥토이노베이션,214180,2016,662.23,
8830,(주)헥토이노베이션,214180,2017,3833.74,
8831,(주)헥토이노베이션,214180,2018,524.85,
8832,(주)헥토이노베이션,214180,2019,274.55,
8833,(주)헥토파이낸셜,234340,2019,1787.9,
8834,(주)헬릭스미스,84990,2011,-3.14,
8835,(주)헬릭스미스,84990,2012,-11.97,1.0
8836,(주)헬릭스미스,84990,2013,3411.4,
8837,(주)헬릭스미스,84990,2014,,
8838,(주)헬릭스미스,84990,2015,,
8839,(주)헬릭스미스,84990,2016,,
8840,(주)헬릭스미스,84990,2017,-89.69,
8841,(주)헬릭스미스,84990,2018,-21.08,1.0
8842,(주)헬릭스미스,84990,2019,-7.05,1.0
8843,(주)현대공업,170030,2013,263.97,
8844,(주)현대공업,170030,2014,,
8845,(주)현대공업,170030,2015,,
8846,(주)현대공업,170030,2016,,
8847,(주)현대공업,170030,2017,,
8848,(주)현대공업,170030,2018,,
8849,(주)현대공업,170030,2019,43.1,
8850,(주)현대그린푸드,5440,2011,69.5,
8851,(주)현대그린푸드,5440,2012,86.61,
8852,(주)현대그린푸드,5440,2013,91.89,
8853,(주)현대그린푸드,5440,2014,72.6,
8854,(주)현대그린푸드,5440,2015,71.76,
8855,(주)현대그린푸드,5440,2016,45.56,
8856,(주)현대그린푸드,5440,2017,72.82,
8857,(주)현대그린푸드,5440,2018,68.16,
8858,(주)현대그린푸드,5440,2019,28.83,
8859,(주)현대리바트,79430,2011,5.32,
8860,(주)현대리바트,79430,2012,1.9,
8861,(주)현대리바트,79430,2013,11.78,
8862,(주)현대리바트,79430,2014,122.94,
8863,(주)현대리바트,79430,2015,151.49,
8864,(주)현대리바트,79430,2016,151.58,
8865,(주)현대리바트,79430,2017,214.7,
8866,(주)현대리바트,79430,2018,223.95,
8867,(주)현대리바트,79430,2019,25.87,
8868,(주)현대미포조선,10620,2011,689.51,
8869,(주)현대미포조선,10620,2012,34.89,
8870,(주)현대미포조선,10620,2013,-76.29,
8871,(주)현대미포조선,10620,2014,-71.73,1.0
8872,(주)현대미포조선,10620,2015,2.52,
8873,(주)현대미포조선,10620,2016,6.27,
8874,(주)현대미포조선,10620,2017,3.82,
8875,(주)현대미포조선,10620,2018,4.22,
8876,(주)현대미포조선,10620,2019,9.63,
8877,(주)현대바이오랜드,52260,2011,62.37,
8878,(주)현대바이오랜드,52260,2012,15.02,
8879,(주)현대바이오랜드,52260,2013,11.35,
8880,(주)현대바이오랜드,52260,2014,19.92,
8881,(주)현대바이오랜드,52260,2015,31.65,
8882,(주)현대바이오랜드,52260,2016,39.12,
8883,(주)현대바이오랜드,52260,2017,30.64,
8884,(주)현대바이오랜드,52260,2018,29.82,
8885,(주)현대바이오랜드,52260,2019,19.1,
8886,(주)현대백화점,69960,2011,31.3,
8887,(주)현대백화점,69960,2012,31.91,
8888,(주)현대백화점,69960,2013,43.29,
8889,(주)현대백화점,69960,2014,65.89,
8890,(주)현대백화점,69960,2015,40.42,
8891,(주)현대백화점,69960,2016,23.62,
8892,(주)현대백화점,69960,2017,32.01,
8893,(주)현대백화점,69960,2018,23.33,
8894,(주)현대백화점,69960,2019,16.31,
8895,(주)현대에버다임,41440,2011,5.08,
8896,(주)현대에버다임,41440,2012,5.4,
8897,(주)현대에버다임,41440,2013,8.24,
8898,(주)현대에버다임,41440,2014,7.83,
8899,(주)현대에버다임,41440,2015,6.38,
8900,(주)현대에버다임,41440,2016,16.58,
8901,(주)현대에버다임,41440,2017,25.08,
8902,(주)현대에버다임,41440,2018,13.44,
8903,(주)현대에버다임,41440,2019,3.08,
8904,(주)현대이지웰,90850,2013,254.07,
8905,(주)현대이지웰,90850,2014,,
8906,(주)현대이지웰,90850,2015,,
8907,(주)현대이지웰,90850,2016,112.27,
8908,(주)현대이지웰,90850,2017,15.31,
8909,(주)현대이지웰,90850,2018,10.95,
8910,(주)현대이지웰,90850,2019,23.95,
8911,(주)현대퓨처넷,126560,2011,8.84,
8912,(주)현대퓨처넷,126560,2012,21.03,
8913,(주)현대퓨처넷,126560,2013,35.3,
8914,(주)현대퓨처넷,126560,2014,83.77,
8915,(주)현대퓨처넷,126560,2015,232.64,
8916,(주)현대퓨처넷,126560,2016,86999.81,
8917,(주)현대퓨처넷,126560,2017,846.34,
8918,(주)현대퓨처넷,126560,2018,11772.64,
8919,(주)현대퓨처넷,126560,2019,175.06,
8920,(주)현대홈쇼핑,57050,2011,419.53,
8921,(주)현대홈쇼핑,57050,2012,34.05,
8922,(주)현대홈쇼핑,57050,2013,1581.11,
8923,(주)현대홈쇼핑,57050,2014,180.66,
8924,(주)현대홈쇼핑,57050,2015,65.23,
8925,(주)현대홈쇼핑,57050,2016,134.09,
8926,(주)현대홈쇼핑,57050,2017,497.82,
8927,(주)현대홈쇼핑,57050,2018,631.46,
8928,(주)현대홈쇼핑,57050,2019,11.43,
8929,(주)협진,138360,2013,295.1,
8930,(주)협진,138360,2014,1015.85,
8931,(주)협진,138360,2015,574.86,
8932,(주)협진,138360,2016,-215.38,
8933,(주)협진,138360,2017,5.23,
8934,(주)협진,138360,2018,-6.52,
8935,(주)협진,138360,2019,0.3,1.0
8936,(주)형지아이앤씨,11080,2011,-10.34,
8937,(주)형지아이앤씨,11080,2012,-17.89,1.0
8938,(주)형지아이앤씨,11080,2013,2.57,
8939,(주)형지아이앤씨,11080,2014,2.33,
8940,(주)형지아이앤씨,11080,2015,0.96,
8941,(주)형지아이앤씨,11080,2016,-0.51,1.0
8942,(주)형지아이앤씨,11080,2017,-5.44,1.0
8943,(주)형지아이앤씨,11080,2018,-0.51,1.0
8944,(주)형지아이앤씨,11080,2019,0.19,1.0
8945,(주)형지엘리트,93240,2011,6.49,
8946,(주)형지엘리트,93240,2012,6.37,
8947,(주)형지엘리트,93240,2013,13.61,
8948,(주)형지엘리트,93240,2014,9.54,
8949,(주)형지엘리트,93240,2015,1.22,
8950,(주)형지엘리트,93240,2016,-1.42,
8951,(주)형지엘리트,93240,2017,-0.57,1.0
8952,(주)형지엘리트,93240,2018,-0.52,1.0
8953,(주)형지엘리트,93240,2019,-1.12,1.0
8954,(주)혜인,3010,2011,1.78,
8955,(주)혜인,3010,2012,-0.67,
8956,(주)혜인,3010,2013,0.17,1.0
8957,(주)혜인,3010,2014,1.64,
8958,(주)혜인,3010,2015,0.59,
8959,(주)혜인,3010,2016,1.31,
8960,(주)혜인,3010,2017,0.55,
8961,(주)혜인,3010,2018,1.41,
8962,(주)혜인,3010,2019,2.53,
8963,(주)호텔신라,8770,2011,3.77,
8964,(주)호텔신라,8770,2012,5.09,
8965,(주)호텔신라,8770,2013,3.23,
8966,(주)호텔신라,8770,2014,5.32,
8967,(주)호텔신라,8770,2015,2.54,
8968,(주)호텔신라,8770,2016,2.43,
8969,(주)호텔신라,8770,2017,3.25,
8970,(주)호텔신라,8770,2018,11.25,
8971,(주)호텔신라,8770,2019,7.47,
8972,(주)홈센타홀딩스,60560,2011,5.93,
8973,(주)홈센타홀딩스,60560,2012,0.2,
8974,(주)홈센타홀딩스,60560,2013,2.81,
8975,(주)홈센타홀딩스,60560,2014,,
8976,(주)홈센타홀딩스,60560,2015,7.56,
8977,(주)홈센타홀딩스,60560,2016,0.07,
8978,(주)홈센타홀딩스,60560,2017,0.39,1.0
8979,(주)홈센타홀딩스,60560,2018,-1.14,1.0
8980,(주)홈센타홀딩스,60560,2019,0.61,1.0
8981,(주)홈캐스트,64240,2011,11.0,
8982,(주)홈캐스트,64240,2012,-2.02,
8983,(주)홈캐스트,64240,2013,-17.31,1.0
8984,(주)홈캐스트,64240,2014,3.09,
8985,(주)홈캐스트,64240,2015,13.19,
8986,(주)홈캐스트,64240,2016,46.61,
8987,(주)홈캐스트,64240,2017,-6.2,
8988,(주)홈캐스트,64240,2018,-9.39,1.0
8989,(주)홈캐스트,64240,2019,-25.76,1.0
8990,(주)화승엔터프라이즈,241590,2016,10.95,
8991,(주)화승엔터프라이즈,241590,2017,10.74,
8992,(주)화승엔터프라이즈,241590,2018,3.51,
8993,(주)화승엔터프라이즈,241590,2019,5.61,
8994,(주)화승인더스트리,6060,2011,1.48,
8995,(주)화승인더스트리,6060,2012,1.06,
8996,(주)화승인더스트리,6060,2013,0.86,
8997,(주)화승인더스트리,6060,2014,1.44,
8998,(주)화승인더스트리,6060,2015,4.18,
8999,(주)화승인더스트리,6060,2016,7.71,
9000,(주)화승인더스트리,6060,2017,8.0,
9001,(주)화승인더스트리,6060,2018,3.33,
9002,(주)화승인더스트리,6060,2019,5.54,
9003,(주)화승코퍼레이션,13520,2011,1.831459554,
9004,(주)화승코퍼레이션,13520,2012,1.832743224,
9005,(주)화승코퍼레이션,13520,2013,2.292015121,
9006,(주)화승코퍼레이션,13520,2014,2.803280459,
9007,(주)화승코퍼레이션,13520,2015,4.117214008,
9008,(주)화승코퍼레이션,13520,2016,4.243504876,
9009,(주)화승코퍼레이션,13520,2017,1.433189445,
9010,(주)화승코퍼레이션,13520,2018,1.715702158,
9011,(주)화승코퍼레이션,13520,2019,2.003884162,
9012,(주)화신,10690,2011,18.3602195,
9013,(주)화신,10690,2012,21.82821754,
9014,(주)화신,10690,2013,10.20838123,
9015,(주)화신,10690,2014,4.466272986,
9016,(주)화신,10690,2015,1.764890681,
9017,(주)화신,10690,2016,4.493459598,
9018,(주)화신,10690,2017,-1.997462186,
9019,(주)화신,10690,2018,-1.275597572,1.0
9020,(주)화신,10690,2019,0.118158037,1.0
9021,(주)화신정공,126640,2011,8.624241688,
9022,(주)화신정공,126640,2012,26.47419268,
9023,(주)화신정공,126640,2013,24.32500281,
9024,(주)화신정공,126640,2014,42.22763711,
9025,(주)화신정공,126640,2015,101.163067,
9026,(주)화신정공,126640,2016,,
9027,(주)화신정공,126640,2017,33256.52941,
9028,(주)화신정공,126640,2018,67.21421355,
9029,(주)화신정공,126640,2019,15.26855873,
9030,(주)화인베스틸,133820,2014,4.821900383,
9031,(주)화인베스틸,133820,2015,1.330416769,
9032,(주)화인베스틸,133820,2016,1.128285399,
9033,(주)화인베스틸,133820,2017,1.192273553,
9034,(주)화인베스틸,133820,2018,1.438687802,
9035,(주)화인베스틸,133820,2019,-0.572268481,
9036,(주)황금에스티,32560,2011,12.24452848,
9037,(주)황금에스티,32560,2012,3.407728914,
9038,(주)황금에스티,32560,2013,8.538234086,
9039,(주)황금에스티,32560,2014,19.49464551,
9040,(주)황금에스티,32560,2015,13.97865809,
9041,(주)황금에스티,32560,2016,13.17023986,
9042,(주)황금에스티,32560,2017,13.80584878,
9043,(주)황금에스티,32560,2018,11.25737274,
9044,(주)황금에스티,32560,2019,6.670837332,
9045,(주)효성,4800,2011,1.30710957,
9046,(주)효성,4800,2012,0.767645829,
9047,(주)효성,4800,2013,2.198817533,
9048,(주)효성,4800,2014,2.904151809,
9049,(주)효성,4800,2015,5.299324317,
9050,(주)효성,4800,2016,5.968468982,
9051,(주)효성,4800,2017,4.395044372,
9052,(주)효성,4800,2018,4.908603811,
9053,(주)효성,4800,2019,6.613831797,
9054,(주)후성,93370,2011,4.857010016,
9055,(주)후성,93370,2012,-0.965223339,
9056,(주)후성,93370,2013,-3.276317237,1.0
9057,(주)후성,93370,2014,-1.905837067,1.0
9058,(주)후성,93370,2015,3.757682428,
9059,(주)후성,93370,2016,9.805010856,
9060,(주)후성,93370,2017,13.84113851,
9061,(주)후성,93370,2018,19.58560434,
9062,(주)후성,93370,2019,3.335717072,
9063,(주)휠라홀딩스,81660,2011,8.341534932,
9064,(주)휠라홀딩스,81660,2012,5.704845615,
9065,(주)휠라홀딩스,81660,2013,7.436087125,
9066,(주)휠라홀딩스,81660,2014,7.277104391,
9067,(주)휠라홀딩스,81660,2015,7.586715089,
9068,(주)휠라홀딩스,81660,2016,0.629763518,
9069,(주)휠라홀딩스,81660,2017,4.109604407,
9070,(주)휠라홀딩스,81660,2018,6.577004281,
9071,(주)휠라홀딩스,81660,2019,8.383995502,
9072,(주)휴네시온,290270,2018,651.3637485,
9073,(주)휴네시온,290270,2019,110.0780072,
9074,(주)휴니드테크놀러지스,5870,2011,0.15504898,
9075,(주)휴니드테크놀러지스,5870,2012,-1.463901812,1.0
9076,(주)휴니드테크놀러지스,5870,2013,0.091107979,1.0
9077,(주)휴니드테크놀러지스,5870,2014,0.16659647,1.0
9078,(주)휴니드테크놀러지스,5870,2015,1.163354222,
9079,(주)휴니드테크놀러지스,5870,2016,18.2472931,
9080,(주)휴니드테크놀러지스,5870,2017,12.27391791,
9081,(주)휴니드테크놀러지스,5870,2018,94.91187665,
9082,(주)휴니드테크놀러지스,5870,2019,40.98369123,
9083,(주)휴맥스,115160,2011,0.509945227,
9084,(주)휴맥스,115160,2012,4.582080112,
9085,(주)휴맥스,115160,2013,5.469311009,
9086,(주)휴맥스,115160,2014,5.532578612,
9087,(주)휴맥스,115160,2015,9.69653526,
9088,(주)휴맥스,115160,2016,4.281943449,
9089,(주)휴맥스,115160,2017,0.623428861,
9090,(주)휴맥스,115160,2018,-2.005979995,1.0
9091,(주)휴맥스,115160,2019,1.106374268,
9092,(주)휴맥스홀딩스,28080,2011,35.41467795,
9093,(주)휴맥스홀딩스,28080,2012,9.859511764,
9094,(주)휴맥스홀딩스,28080,2013,14.81254156,
9095,(주)휴맥스홀딩스,28080,2014,8.694876414,
9096,(주)휴맥스홀딩스,28080,2015,13.84064662,
9097,(주)휴맥스홀딩스,28080,2016,4.376570274,
9098,(주)휴맥스홀딩스,28080,2017,-12.03927409,
9099,(주)휴맥스홀딩스,28080,2018,-15.71498667,1.0
9100,(주)휴맥스홀딩스,28080,2019,1.780281506,
9101,(주)휴먼엔,32860,2011,1.960892889,
9102,(주)휴먼엔,32860,2012,-0.500459889,
9103,(주)휴먼엔,32860,2013,-4.258577585,1.0
9104,(주)휴먼엔,32860,2014,-2.473451518,1.0
9105,(주)휴먼엔,32860,2015,0.114525018,1.0
9106,(주)휴먼엔,32860,2016,-1.812039069,1.0
9107,(주)휴먼엔,32860,2017,1.036822653,
9108,(주)휴먼엔,32860,2018,-8.855981133,
9109,(주)휴먼엔,32860,2019,-1.507501771,1.0
9110,(주)휴메딕스,200670,2014,29.80422155,
9111,(주)휴메딕스,200670,2015,601.1407667,
9112,(주)휴메딕스,200670,2016,25373.52767,
9113,(주)휴메딕스,200670,2017,84.40625934,
9114,(주)휴메딕스,200670,2018,78.57356907,
9115,(주)휴메딕스,200670,2019,298.9622591,
9116,(주)휴비스,79980,2012,10.41105661,
9117,(주)휴비스,79980,2013,10.66697099,
9118,(주)휴비스,79980,2014,10.05722623,
9119,(주)휴비스,79980,2015,4.79911481,
9120,(주)휴비스,79980,2016,2.318923876,
9121,(주)휴비스,79980,2017,4.111732446,
9122,(주)휴비스,79980,2018,4.533364428,
9123,(주)휴비스,79980,2019,0.518554454,
9124,(주)휴비츠,65510,2011,17.83234214,
9125,(주)휴비츠,65510,2012,30.32692618,
9126,(주)휴비츠,65510,2013,9.353870377,
9127,(주)휴비츠,65510,2014,3.100813432,
9128,(주)휴비츠,65510,2015,18.1452816,
9129,(주)휴비츠,65510,2016,235.7123846,
9130,(주)휴비츠,65510,2017,11.67265603,
9131,(주)휴비츠,65510,2018,7.564417501,
9132,(주)휴비츠,65510,2019,10.8352238,
9133,(주)휴센텍,215090,2015,,
9134,(주)휴센텍,215090,2016,,
9135,(주)휴센텍,215090,2017,,
9136,(주)휴센텍,215090,2018,0.908838879,
9137,(주)휴센텍,215090,2019,-9.72413752,1.0
9138,(주)휴스틸,5010,2011,11.41010729,
9139,(주)휴스틸,5010,2012,20.84618153,
9140,(주)휴스틸,5010,2013,5.513421928,
9141,(주)휴스틸,5010,2014,5.433592379,
9142,(주)휴스틸,5010,2015,3.395849636,
9143,(주)휴스틸,5010,2016,0.678199929,
9144,(주)휴스틸,5010,2017,4.044160654,
9145,(주)휴스틸,5010,2018,2.990518363,
9146,(주)휴스틸,5010,2019,-3.102259795,
9147,(주)휴엠앤씨,263920,2017,15.0629901,
9148,(주)휴엠앤씨,263920,2018,-0.530296094,
9149,(주)휴엠앤씨,263920,2019,0.394903257,1.0
9150,(주)휴온스,243070,2016,36.47547875,
9151,(주)휴온스,243070,2017,32.60997159,
9152,(주)휴온스,243070,2018,47.22367291,
9153,(주)휴온스,243070,2019,42.92916788,
9154,(주)휴온스글로벌,84110,2011,3.152569589,
9155,(주)휴온스글로벌,84110,2012,4.443235135,
9156,(주)휴온스글로벌,84110,2013,10.36553633,
9157,(주)휴온스글로벌,84110,2014,18.73649336,
9158,(주)휴온스글로벌,84110,2015,55.66926695,
9159,(주)휴온스글로벌,84110,2016,44.62830835,
9160,(주)휴온스글로벌,84110,2017,39.88769097,
9161,(주)휴온스글로벌,84110,2018,43.58946274,
9162,(주)휴온스글로벌,84110,2019,48.5858821,
9163,(주)흥국,10240,2011,7.895600459,
9164,(주)흥국,10240,2012,2.823062135,
9165,(주)흥국,10240,2013,3.661920912,
9166,(주)흥국,10240,2014,3.077244183,
9167,(주)흥국,10240,2015,3.879561252,
9168,(주)흥국,10240,2016,12.34063732,
9169,(주)흥국,10240,2017,39.93182672,
9170,(주)흥국,10240,2018,51.27726045,
9171,(주)흥국,10240,2019,33.56715792,
9172,(주)흥국에프엔비,189980,2015,26.37213304,
9173,(주)흥국에프엔비,189980,2016,19.34750804,
9174,(주)흥국에프엔비,189980,2017,15.8195976,
9175,(주)흥국에프엔비,189980,2018,39.56002345,
9176,(주)흥국에프엔비,189980,2019,117.5250794,
9177,(주)희림종합건축사사무소,37440,2011,-0.801619653,
9178,(주)희림종합건축사사무소,37440,2012,2.113880755,
9179,(주)희림종합건축사사무소,37440,2013,2.358060287,
9180,(주)희림종합건축사사무소,37440,2014,-3.422337071,
9181,(주)희림종합건축사사무소,37440,2015,2.471573411,
9182,(주)희림종합건축사사무소,37440,2016,2.00160707,
9183,(주)희림종합건축사사무소,37440,2017,3.821385479,
9184,(주)희림종합건축사사무소,37440,2018,3.276205948,
9185,(주)희림종합건축사사무소,37440,2019,2.877528804,
9186,(주)힘스,238490,2017,39.32005848,
9187,(주)힘스,238490,2018,-3.648114936,
9188,(주)힘스,238490,2019,68.42560544,
9189,AJ네트웍스(주),95570,2015,1.843628169,
9190,AJ네트웍스(주),95570,2016,1.42743781,
9191,AJ네트웍스(주),95570,2017,1.570009742,
9192,AJ네트웍스(주),95570,2018,-0.577794814,
9193,AJ네트웍스(주),95570,2019,0.378463851,1.0
9194,CS홀딩스(주),590,2011,101.1715963,
9195,CS홀딩스(주),590,2012,149.5519635,
9196,CS홀딩스(주),590,2013,501.8880276,
9197,CS홀딩스(주),590,2014,476.4818009,
9198,CS홀딩스(주),590,2015,314.7603312,
9199,CS홀딩스(주),590,2016,241.4437384,
9200,CS홀딩스(주),590,2017,127.5227409,
9201,CS홀딩스(주),590,2018,54.91148655,
9202,CS홀딩스(주),590,2019,209.4690076,
9203,HD현대(주),267250,2017,7.293729086,
9204,HD현대(주),267250,2018,3.830643006,
9205,HD현대(주),267250,2019,2.279436689,
9206,KB오토시스(주),24120,2011,1.785792794,
9207,KB오토시스(주),24120,2012,4.877038984,
9208,KB오토시스(주),24120,2013,6.925694981,
9209,KB오토시스(주),24120,2014,5.429654083,
9210,KB오토시스(주),24120,2015,8.518970544,
9211,KB오토시스(주),24120,2016,16.98491328,
9212,KB오토시스(주),24120,2017,21.3998469,
9213,KB오토시스(주),24120,2018,16.06186176,
9214,KB오토시스(주),24120,2019,18.42505193,
9215,KD(주),44180,2011,0.151290357,
9216,KD(주),44180,2012,1.602287696,
9217,KD(주),44180,2013,-2.060169014,
9218,KD(주),44180,2014,-9.317370632,1.0
9219,KD(주),44180,2015,1.59960771,
9220,KD(주),44180,2016,2.297779401,
9221,KD(주),44180,2017,-9.735487689,
9222,KD(주),44180,2018,-3.839000366,1.0
9223,KD(주),44180,2019,1.632496084,
9224,KG스틸(주),16380,2011,0.104572817,
9225,KG스틸(주),16380,2012,0.084640553,1.0
9226,KG스틸(주),16380,2013,0.127686619,1.0
9227,KG스틸(주),16380,2014,-0.852548637,1.0
9228,KG스틸(주),16380,2015,0.446765503,1.0
9229,KG스틸(주),16380,2016,0.832568164,1.0
9230,KG스틸(주),16380,2017,-0.079659344,1.0
9231,KG스틸(주),16380,2018,-0.11755855,1.0
9232,KG스틸(주),16380,2019,0.336514956,1.0
9233,KISCO홀딩스(주),1940,2011,16.65217336,
9234,KISCO홀딩스(주),1940,2012,50.95696853,
9235,KISCO홀딩스(주),1940,2013,14.97416633,
9236,KISCO홀딩스(주),1940,2014,19.50698378,
9237,KISCO홀딩스(주),1940,2015,668.1269733,
9238,KISCO홀딩스(주),1940,2016,1832.262328,
9239,KISCO홀딩스(주),1940,2017,932.1525742,
9240,KISCO홀딩스(주),1940,2018,167.4407355,
9241,KISCO홀딩스(주),1940,2019,117.6606379,
9242,LG이노텍(주),11070,2011,-0.423031691,
9243,LG이노텍(주),11070,2012,0.705087128,1.0
9244,LG이노텍(주),11070,2013,1.327399828,
9245,LG이노텍(주),11070,2014,4.074900074,
9246,LG이노텍(주),11070,2015,4.838630773,
9247,LG이노텍(주),11070,2016,2.938689636,
9248,LG이노텍(주),11070,2017,8.913815104,
9249,LG이노텍(주),11070,2018,4.848972491,
9250,LG이노텍(주),11070,2019,6.321712399,
9251,LS일렉트릭(주),10120,2011,4.682393979,
9252,LS일렉트릭(주),10120,2012,5.359892989,
9253,LS일렉트릭(주),10120,2013,6.285336912,
