,회사명,거래소코드,회계년도,이자보상배율,이보배2,부실기업,회생기업1,회생기업2
3773,인트로메딕,150840,2017-12,-0.9,-1.61,1.0,,
3774,인트로메딕,150840,2018-12,-1.61,-2.29,1.0,,
3775,인트로메딕,150840,2019-12,-2.29,,1.0,,
3777,인트론바이오테크놀로지,48530,2012-12,-2.03,0.23,1.0,,
3778,인트론바이오테크놀로지,48530,2013-12,0.23,1.65,1.0,,
3779,인트론바이오테크놀로지,48530,2014-12,1.65,4.55,0.0,,
3780,인트론바이오테크놀로지,48530,2015-12,4.55,-12.49,0.0,,
3781,인트론바이오테크놀로지,48530,2016-12,-12.49,-28.7,1.0,,
3784,인트론바이오테크놀로지,48530,2019-12,-4.56,,1.0,,
3786,인팩,23810,2012-12,9.92,19.08,0.0,,
3787,인팩,23810,2013-12,19.08,30.11,0.0,,
3788,인팩,23810,2014-12,30.11,25.61,0.0,,
3789,인팩,23810,2015-12,25.61,29.6,0.0,,
3790,인팩,23810,2016-12,29.6,-2.75,0.0,,
3791,인팩,23810,2017-12,-2.75,1.43,1.0,,
3792,인팩,23810,2018-12,1.43,-0.16,0.0,,
3793,인팩,23810,2019-12,-0.16,,1.0,,
3795,인포마크,175140,2016-12,5.22,-8.19,0.0,,
3796,인포마크,175140,2017-12,-8.19,-0.57,1.0,,
3797,인포마크,175140,2018-12,-0.57,-7.23,1.0,,
3798,인포마크,175140,2019-12,-7.23,,1.0,,
3802,인피니트헬스케어,71200,2014-12,9.67,16.34,0.0,,
3803,인피니트헬스케어,71200,2015-12,16.34,28.75,0.0,,
3804,인피니트헬스케어,71200,2016-12,28.75,26.92,0.0,,
3805,인피니트헬스케어,71200,2017-12,26.92,23.37,0.0,,
3806,인피니트헬스케어,71200,2018-12,23.37,49.0,0.0,,
3807,인피니트헬스케어,71200,2019-12,49.0,,0.0,,
3809,일신바이오베이스,68330,2012-12,13.64,12.87,0.0,,
3810,일신바이오베이스,68330,2013-12,12.87,74.93,0.0,,
3811,일신바이오베이스,68330,2014-12,74.93,123.4,0.0,,
3812,일신바이오베이스,68330,2015-12,123.4,697.78,0.0,,
3813,일신바이오베이스,68330,2016-12,697.78,0.03,0.0,,
3814,일신바이오베이스,68330,2017-12,0.03,0.03,1.0,,
3815,일신바이오베이스,68330,2018-12,0.03,0.01,1.0,,
3816,일신바이오베이스,68330,2019-12,0.01,,1.0,,
3818,일신석재,7110,2012-12,2.9,2.61,0.0,,
3819,일신석재,7110,2013-12,2.61,0.17,0.0,,
3820,일신석재,7110,2014-12,0.17,-5.83,1.0,,
3821,일신석재,7110,2015-12,-5.83,-6.6,1.0,,
3822,일신석재,7110,2016-12,-6.6,2.35,1.0,,
3823,일신석재,7110,2017-12,2.35,3.24,0.0,,
3824,일신석재,7110,2018-12,3.24,3.88,0.0,,
3825,일신석재,7110,2019-12,3.88,,0.0,,
3829,일야,58450,2014-12,12.69,21.3,0.0,,
3830,일야,58450,2015-12,21.3,34.6,0.0,,
3831,일야,58450,2016-12,34.6,-29.01,0.0,,
3832,일야,58450,2017-12,-29.01,-16.53,1.0,,
3833,일야,58450,2018-12,-16.53,-5.8,1.0,,
3834,일야,58450,2019-12,-5.8,,1.0,,
3836,일지테크,19540,2012-12,2.24,2.77,0.0,,
3837,일지테크,19540,2013-12,2.77,6.88,0.0,,
3838,일지테크,19540,2014-12,6.88,3.63,0.0,,
3839,일지테크,19540,2015-12,3.63,4.99,0.0,,
3840,일지테크,19540,2016-12,4.99,0.15,0.0,,
3841,일지테크,19540,2017-12,0.15,0.27,1.0,,
3842,일지테크,19540,2018-12,0.27,-2.46,1.0,,
3843,일지테크,19540,2019-12,-2.46,,1.0,,
3845,잇츠한불,226320,2016-12,44.04,44.04,0.0,,
3846,잇츠한불,226320,2017-12,44.04,0.01,0.0,,
3847,잇츠한불,226320,2018-12,0.01,10.28,1.0,,
3848,잇츠한불,226320,2019-12,10.28,,0.0,,
3850,잉크테크,49550,2012-12,1.78,0.89,0.0,,
3851,잉크테크,49550,2013-12,0.89,-1.87,1.0,,
3852,잉크테크,49550,2014-12,-1.87,-1.57,1.0,,
3853,잉크테크,49550,2015-12,-1.57,-0.02,1.0,,
3854,잉크테크,49550,2016-12,-0.02,-2.6,1.0,,
3855,잉크테크,49550,2017-12,-2.6,-0.58,1.0,,
3856,잉크테크,49550,2018-12,-0.58,-0.65,1.0,,
3857,잉크테크,49550,2019-12,-0.65,,1.0,,
3859,자연과환경,43910,2012-12,-4.16,-2.13,1.0,,
3860,자연과환경,43910,2013-12,-2.13,1.07,1.0,,
3861,자연과환경,43910,2014-12,1.07,0.76,0.0,,
3862,자연과환경,43910,2015-12,0.76,-13.84,1.0,,
3863,자연과환경,43910,2016-12,-13.84,-8.54,1.0,,
3864,자연과환경,43910,2017-12,-8.54,1.13,1.0,,
3865,자연과환경,43910,2018-12,1.13,1.54,0.0,,
3866,자연과환경,43910,2019-12,1.54,,0.0,,
3868,장원테크,174880,2017-12,3.55,15.93,0.0,,
3869,장원테크,174880,2018-12,15.93,-1.99,0.0,,
3870,장원테크,174880,2019-12,-1.99,,1.0,,
3872,정상제이엘에스,40420,2012-12,14688.67,0.0,0.0,,
3873,정상제이엘에스,40420,2013-12,0.0,2926796.21,1.0,,
3874,정상제이엘에스,40420,2014-12,2926796.21,0.0,0.0,,
3875,정상제이엘에스,40420,2015-12,0.0,64.62,1.0,,
3876,정상제이엘에스,40420,2016-12,64.62,54.17,0.0,,
3877,정상제이엘에스,40420,2017-12,54.17,53.7,0.0,,
3878,정상제이엘에스,40420,2018-12,53.7,28.38,0.0,,
3879,정상제이엘에스,40420,2019-12,28.38,,0.0,,
3881,정원엔시스,45510,2012-12,1.02,2.35,0.0,,
3882,정원엔시스,45510,2013-12,2.35,5.23,0.0,,
3883,정원엔시스,45510,2014-12,5.23,6.3,0.0,,
3884,정원엔시스,45510,2015-12,6.3,3.96,0.0,,
3885,정원엔시스,45510,2016-12,3.96,5.22,0.0,,
3886,정원엔시스,45510,2017-12,5.22,7.29,0.0,,
3887,정원엔시스,45510,2018-12,7.29,4.76,0.0,,
3888,정원엔시스,45510,2019-12,4.76,,0.0,,
3890,제넥신,95700,2012-12,-3.54,-3.62,1.0,,
3891,제넥신,95700,2013-12,-3.62,-5.05,1.0,,
3892,제넥신,95700,2014-12,-5.05,3.74,1.0,,
3893,제넥신,95700,2015-12,3.74,-31.69,0.0,,
3894,제넥신,95700,2016-12,-31.69,-24.27,1.0,,
3895,제넥신,95700,2017-12,-24.27,-14.27,1.0,,
3896,제넥신,95700,2018-12,-14.27,-9.71,1.0,,
3897,제넥신,95700,2019-12,-9.71,,1.0,,
3899,제넨바이오,72520,2012-12,2.87,-2.0,0.0,,
3900,제넨바이오,72520,2013-12,-2.0,-19.09,1.0,,
3901,제넨바이오,72520,2014-12,-19.09,-8.24,1.0,,
3902,제넨바이오,72520,2015-12,-8.24,-3.11,1.0,,
3903,제넨바이오,72520,2016-12,-3.11,1.03,1.0,,
3904,제넨바이오,72520,2017-12,1.03,-0.94,0.0,,
3905,제넨바이오,72520,2018-12,-0.94,-4.43,1.0,,
3906,제넨바이오,72520,2019-12,-4.43,,1.0,,
3908,제노포커스,187420,2016-12,59.32,11.55,0.0,,
3909,제노포커스,187420,2017-12,11.55,-29.4,0.0,,
3910,제노포커스,187420,2018-12,-29.4,-11.55,1.0,,
3911,제노포커스,187420,2019-12,-11.55,,1.0,,
3913,제닉,123330,2012-12,420.56,86.72,0.0,,
3914,제닉,123330,2013-12,86.72,32.61,0.0,,
3915,제닉,123330,2014-12,32.61,12.22,0.0,,
3916,제닉,123330,2015-12,12.22,11.71,0.0,,
3917,제닉,123330,2016-12,11.71,-6.31,0.0,,
3918,제닉,123330,2017-12,-6.31,-11.16,1.0,,
3919,제닉,123330,2018-12,-11.16,-3.87,1.0,,
3920,제닉,123330,2019-12,-3.87,,1.0,,
3922,제로투세븐,159580,2014-12,-13.49,-1.74,1.0,,
3923,제로투세븐,159580,2015-12,-1.74,-24.91,1.0,,
3924,제로투세븐,159580,2016-12,-24.91,-3.04,1.0,,
3925,제로투세븐,159580,2017-12,-3.04,-5.59,1.0,,
3926,제로투세븐,159580,2018-12,-5.59,12.65,1.0,,
3927,제로투세븐,159580,2019-12,12.65,,0.0,,
3929,제이스텍,90470,2012-12,114.39,-107.98,0.0,,
3930,제이스텍,90470,2013-12,-107.98,61.97,1.0,,
3931,제이스텍,90470,2014-12,61.97,36.79,0.0,,
3932,제이스텍,90470,2015-12,36.79,36.06,0.0,,
3933,제이스텍,90470,2016-12,36.06,241.57,0.0,,
3934,제이스텍,90470,2017-12,241.57,1892.54,0.0,,
3935,제이스텍,90470,2018-12,1892.54,2.54,0.0,,
3936,제이스텍,90470,2019-12,2.54,,0.0,,
3938,제이에스티나,26040,2012-12,7.09,11.84,0.0,,
3939,제이에스티나,26040,2013-12,11.84,13.4,0.0,,
3940,제이에스티나,26040,2014-12,13.4,3.64,0.0,,
3941,제이에스티나,26040,2015-12,3.64,7.07,0.0,,
3942,제이에스티나,26040,2016-12,7.07,-0.08,0.0,,
3943,제이에스티나,26040,2017-12,-0.08,-1.53,1.0,,
3944,제이에스티나,26040,2018-12,-1.53,-82.26,1.0,,
3945,제이에스티나,26040,2019-12,-82.26,,1.0,,
3947,제이웨이,58420,2012-12,-16.6,-18.05,1.0,,
3948,제이웨이,58420,2013-12,-18.05,-35.76,1.0,,
3949,제이웨이,58420,2014-12,-35.76,-3.1,1.0,,
3950,제이웨이,58420,2015-12,-3.1,-6712.29,1.0,,
3951,제이웨이,58420,2016-12,-6712.29,-6712.29,1.0,,
3952,제이웨이,58420,2017-12,-6712.29,-3.1,1.0,,
3953,제이웨이,58420,2018-12,-3.1,-4.13,1.0,,
3954,제이웨이,58420,2019-12,-4.13,,1.0,,
3956,제이티,89790,2012-12,22.82,-6.34,0.0,,
3957,제이티,89790,2013-12,-6.34,12.01,1.0,,
3958,제이티,89790,2014-12,12.01,-5.77,0.0,,
3959,제이티,89790,2015-12,-5.77,-10.94,1.0,,
3960,제이티,89790,2016-12,-10.94,0.53,1.0,,
3961,제이티,89790,2017-12,0.53,3.24,1.0,,
3962,제이티,89790,2018-12,3.24,12.27,0.0,,
3963,제이티,89790,2019-12,12.27,,0.0,,
3965,제반도체,80220,2012-12,-95.34,-44.31,1.0,,
3966,제반도체,80220,2013-12,-44.31,-28.65,1.0,,
3967,제반도체,80220,2014-12,-28.65,1.34,1.0,,
3968,제반도체,80220,2015-12,1.34,0.22,0.0,,
3969,제반도체,80220,2016-12,0.22,3.59,1.0,,
3970,제반도체,80220,2017-12,3.59,3.62,0.0,,
3971,제반도체,80220,2018-12,3.62,1.15,0.0,,
3972,제반도체,80220,2019-12,1.15,,0.0,,
3974,제항공,89590,2016-12,140.42,223.53,0.0,,
3975,제항공,89590,2017-12,223.53,67.8,0.0,,
3976,제항공,89590,2018-12,67.8,-1.27,0.0,,
3977,제항공,89590,2019-12,-1.27,,1.0,,
3979,젬백스&카엘,82270,2012-12,1.18,-1.55,0.0,,
3980,젬백스&카엘,82270,2013-12,-1.55,-1.3,1.0,,
3981,젬백스&카엘,82270,2014-12,-1.3,-0.67,1.0,,
3982,젬백스&카엘,82270,2015-12,-0.67,-2.92,1.0,,
3983,젬백스&카엘,82270,2016-12,-2.92,-0.27,1.0,,
3984,젬백스&카엘,82270,2017-12,-0.27,-0.1,1.0,,
3985,젬백스&카엘,82270,2018-12,-0.1,-1.77,1.0,,
3986,젬백스&카엘,82270,2019-12,-1.77,,1.0,,
3988,젬백스링크,64800,2012-12,-35.31,-55.99,1.0,,
3991,젬백스링크,64800,2015-12,-15.97,-2.26,1.0,,
3992,젬백스링크,64800,2016-12,-2.26,2.92,1.0,,
3993,젬백스링크,64800,2017-12,2.92,-0.03,0.0,,
3994,젬백스링크,64800,2018-12,-0.03,2.34,1.0,,
3995,젬백스링크,64800,2019-12,2.34,,0.0,,
3999,조비,1550,2014-12,0.44,2.04,1.0,,
4000,조비,1550,2015-12,2.04,1.51,0.0,,
4001,조비,1550,2016-12,1.51,1.32,0.0,,
4002,조비,1550,2017-12,1.32,1.99,0.0,,
4003,조비,1550,2018-12,1.99,0.85,0.0,,
4004,조비,1550,2019-12,0.85,,1.0,,
4006,조이시티,67000,2012-12,92.8,-52.94,0.0,,
4007,조이시티,67000,2013-12,-52.94,0.02,1.0,,
4010,조이시티,67000,2016-12,642.86,-249.21,0.0,,
4011,조이시티,67000,2017-12,-249.21,-615.45,1.0,,
4012,조이시티,67000,2018-12,-615.45,50.35,1.0,,
4013,조이시티,67000,2019-12,50.35,,0.0,,
4015,종근당바이오,63160,2012-12,7.09,2.7,0.0,,
4016,종근당바이오,63160,2013-12,2.7,-7.77,0.0,,
4017,종근당바이오,63160,2014-12,-7.77,45.95,1.0,,
4018,종근당바이오,63160,2015-12,45.95,74.98,0.0,,
4019,종근당바이오,63160,2016-12,74.98,57.77,0.0,,
4020,종근당바이오,63160,2017-12,57.77,54.27,0.0,,
4021,종근당바이오,63160,2018-12,54.27,100.47,0.0,,
4022,종근당바이오,63160,2019-12,100.47,,0.0,,
4024,좋은사람들,33340,2012-12,3.13,0.89,0.0,,
4025,좋은사람들,33340,2013-12,0.89,3.75,1.0,,
4026,좋은사람들,33340,2014-12,3.75,2.98,0.0,,
4027,좋은사람들,33340,2015-12,2.98,-14.74,0.0,,
4028,좋은사람들,33340,2016-12,-14.74,-16.81,1.0,,
4031,좋은사람들,33340,2019-12,-14.12,,1.0,,
4033,연테크,44380,2012-12,-1112.08,-1112.08,1.0,,
4034,연테크,44380,2013-12,-1112.08,-1112.08,1.0,,
4035,연테크,44380,2014-12,-1112.08,-1112.08,1.0,,
4036,연테크,44380,2015-12,-1112.08,2.22,1.0,,
4037,연테크,44380,2016-12,2.22,-21.33,0.0,,
4038,연테크,44380,2017-12,-21.33,-5.14,1.0,,
4039,연테크,44380,2018-12,-5.14,-12.98,1.0,,
4040,연테크,44380,2019-12,-12.98,,1.0,,
4042,중앙디앤엠,51980,2012-12,3.17,-9.52,0.0,,
4043,중앙디앤엠,51980,2013-12,-9.52,-16.7,1.0,,
4044,중앙디앤엠,51980,2014-12,-16.7,-17.87,1.0,,
4045,중앙디앤엠,51980,2015-12,-17.87,-2.02,1.0,,
4046,중앙디앤엠,51980,2016-12,-2.02,-1.82,1.0,,
4047,중앙디앤엠,51980,2017-12,-1.82,-7.78,1.0,,
4048,중앙디앤엠,51980,2018-12,-7.78,-21.53,1.0,,
4049,중앙디앤엠,51980,2019-12,-21.53,,1.0,,
4051,지니뮤직,43610,2012-12,4.45,-1.83,0.0,,
4052,지니뮤직,43610,2013-12,-1.83,116.67,1.0,,
4053,지니뮤직,43610,2014-12,116.67,204.1,0.0,,
4054,지니뮤직,43610,2015-12,204.1,496.06,0.0,,
4055,지니뮤직,43610,2016-12,496.06,230.64,0.0,,
4056,지니뮤직,43610,2017-12,230.64,647.11,0.0,,
4057,지니뮤직,43610,2018-12,647.11,27.35,0.0,,
4058,지니뮤직,43610,2019-12,27.35,,0.0,,
4060,지씨셀,144510,2017-12,-13.24,-13.24,1.0,,
4061,지씨셀,144510,2018-12,-13.24,-13.24,1.0,,
4062,지씨셀,144510,2019-12,-13.24,,1.0,,
4064,지어소프트,51160,2012-12,-53.46,-68.35,1.0,,
4065,지어소프트,51160,2013-12,-68.35,-5.31,1.0,,
4066,지어소프트,51160,2014-12,-5.31,-2.16,1.0,,
4067,지어소프트,51160,2015-12,-2.16,-8.93,1.0,,
4068,지어소프트,51160,2016-12,-8.93,4.05,1.0,,
4069,지어소프트,51160,2017-12,4.05,10.99,0.0,,
4070,지어소프트,51160,2018-12,10.99,-0.25,0.0,,
4071,지어소프트,51160,2019-12,-0.25,,1.0,,
4073,지에스,78930,2012-12,4.88,3.85,0.0,,
4074,지에스,78930,2013-12,3.85,-0.17,0.0,,
4075,지에스,78930,2014-12,-0.17,7.26,1.0,,
4076,지에스,78930,2015-12,7.26,7.36,0.0,,
4077,지에스,78930,2016-12,7.36,8.13,0.0,,
4078,지에스,78930,2017-12,8.13,7.67,0.0,,
4079,지에스,78930,2018-12,7.67,6.18,0.0,,
4080,지에스,78930,2019-12,6.18,,0.0,,
4082,지엔코,65060,2012-12,6.95,3.56,0.0,,
4083,지엔코,65060,2013-12,3.56,1.61,0.0,,
4084,지엔코,65060,2014-12,1.61,-0.01,0.0,,
4085,지엔코,65060,2015-12,-0.01,0.51,1.0,,
4088,지엔코,65060,2018-12,-6.01,-1.46,1.0,,
4089,지엔코,65060,2019-12,-1.46,,1.0,,
4091,지티지웰니스,219750,2019-12,-5.36,,1.0,,
4093,진도,88790,2012-12,2.03,1.3,0.0,,
4094,진도,88790,2013-12,1.3,1.87,0.0,,
4095,진도,88790,2014-12,1.87,3.1,0.0,,
4096,진도,88790,2015-12,3.1,9.62,0.0,,
4097,진도,88790,2016-12,9.62,11.9,0.0,,
4098,진도,88790,2017-12,11.9,6.69,0.0,,
4099,진도,88790,2018-12,6.69,-2.55,0.0,,
4100,진도,88790,2019-12,-2.55,,1.0,,
4102,진매트릭스,109820,2012-12,-5.6,-8.76,1.0,,
4103,진매트릭스,109820,2013-12,-8.76,-9.02,1.0,,
4104,진매트릭스,109820,2014-12,-9.02,-10.99,1.0,,
4105,진매트릭스,109820,2015-12,-10.99,-16.04,1.0,,
4106,진매트릭스,109820,2016-12,-16.04,-18.12,1.0,,
4107,진매트릭스,109820,2017-12,-18.12,-4.42,1.0,,
4108,진매트릭스,109820,2018-12,-4.42,-4.11,1.0,,
4109,진매트릭스,109820,2019-12,-4.11,,1.0,,
4111,진바이오텍,86060,2012-12,0.97,0.15,1.0,,
4114,진바이오텍,86060,2015-12,1.34,9.65,0.0,,
4115,진바이오텍,86060,2016-12,9.65,7.54,0.0,,
4116,진바이오텍,86060,2017-12,7.54,7.86,0.0,,
4117,진바이오텍,86060,2018-12,7.86,1.0,0.0,,
4118,진바이오텍,86060,2019-12,1.0,,0.0,,
4120,진에어,272450,2018-12,20.39,-2.87,0.0,,
4121,진에어,272450,2019-12,-2.87,,1.0,,
4123,차바이오텍,85660,2012-12,12.76,13.98,0.0,,
4124,차바이오텍,85660,2013-12,13.98,5.06,0.0,,
4125,차바이오텍,85660,2014-12,5.06,7.55,0.0,,
4126,차바이오텍,85660,2015-12,7.55,10.79,0.0,,
4127,차바이오텍,85660,2016-12,10.79,-0.75,0.0,,
4128,차바이오텍,85660,2017-12,-0.75,1.96,1.0,,
4129,차바이오텍,85660,2018-12,1.96,0.51,0.0,,
4130,차바이오텍,85660,2019-12,0.51,,1.0,,
4132,천일고속,650,2012-12,-67.92,185.42,1.0,,
4133,천일고속,650,2013-12,185.42,185.42,0.0,,
4134,천일고속,650,2014-12,185.42,185.42,0.0,,
4135,천일고속,650,2015-12,185.42,185.42,0.0,,
4136,천일고속,650,2016-12,185.42,-1560.28,0.0,,
4137,천일고속,650,2017-12,-1560.28,-1560.28,1.0,,
4141,체리부로,66360,2018-12,-0.11,-3.0,1.0,,
4142,체리부로,66360,2019-12,-3.0,,1.0,,
4144,초록뱀미디어,47820,2012-12,67.39,-1264.15,0.0,,
4145,초록뱀미디어,47820,2013-12,-1264.15,-283.99,1.0,,
4146,초록뱀미디어,47820,2014-12,-283.99,-8.86,1.0,,
4147,초록뱀미디어,47820,2015-12,-8.86,1.4,1.0,,
4148,초록뱀미디어,47820,2016-12,1.4,0.03,0.0,,
4149,초록뱀미디어,47820,2017-12,0.03,0.34,1.0,,
4150,초록뱀미디어,47820,2018-12,0.34,0.67,1.0,,
4151,초록뱀미디어,47820,2019-12,0.67,,1.0,,
4153,초록뱀이앤엠,131100,2012-12,0.33,-1.24,1.0,,
4154,초록뱀이앤엠,131100,2013-12,-1.24,-2.08,1.0,,
4155,초록뱀이앤엠,131100,2014-12,-2.08,-3.37,1.0,,
4156,초록뱀이앤엠,131100,2015-12,-3.37,-2.77,1.0,,
4157,초록뱀이앤엠,131100,2016-12,-2.77,-2.38,1.0,,
4158,초록뱀이앤엠,131100,2017-12,-2.38,0.21,1.0,,
4159,초록뱀이앤엠,131100,2018-12,0.21,,1.0,,
4163,초록뱀컴퍼니,52300,2014-12,-3.04,-14.0,1.0,,
4164,초록뱀컴퍼니,52300,2015-12,-14.0,0.5,1.0,,
4165,초록뱀컴퍼니,52300,2016-12,0.5,0.68,1.0,,
4166,초록뱀컴퍼니,52300,2017-12,0.68,-1.74,1.0,,
4167,초록뱀컴퍼니,52300,2018-12,-1.74,-0.96,1.0,,
4168,초록뱀컴퍼니,52300,2019-12,-0.96,,1.0,,
4170,초록뱀헬스케어,118000,2012-12,-3.05,-10.42,1.0,,
4171,초록뱀헬스케어,118000,2013-12,-10.42,-12.95,1.0,,
4172,초록뱀헬스케어,118000,2014-12,-12.95,-14.87,1.0,,
4173,초록뱀헬스케어,118000,2015-12,-14.87,-9.55,1.0,,
4174,초록뱀헬스케어,118000,2016-12,-9.55,-7.39,1.0,,
4175,초록뱀헬스케어,118000,2017-12,-7.39,-4.45,1.0,,
4176,초록뱀헬스케어,118000,2018-12,-4.45,-0.02,1.0,,
4177,초록뱀헬스케어,118000,2019-12,-0.02,,1.0,,
4179,칩스앤미디어,94360,2014-12,,,0.0,,
4180,칩스앤미디어,94360,2015-12,,,0.0,,
4181,칩스앤미디어,94360,2016-12,,,0.0,,
4182,칩스앤미디어,94360,2017-12,,,0.0,,
4183,칩스앤미디어,94360,2018-12,,,0.0,,
4184,칩스앤미디어,94360,2019-12,,,0.0,,
4186,카스,16920,2012-12,2.37,1.52,0.0,,
4187,카스,16920,2013-12,1.52,-0.84,0.0,,
4188,카스,16920,2014-12,-0.84,0.26,1.0,,
4189,카스,16920,2015-12,0.26,0.94,1.0,,
4190,카스,16920,2016-12,0.94,2.35,1.0,,
4191,카스,16920,2017-12,2.35,2.92,0.0,,
4192,카스,16920,2018-12,2.92,1.63,0.0,,
4193,카스,16920,2019-12,1.63,,0.0,,
4195,카프로,6380,2012-12,-6.67,-18.79,1.0,,
4196,카프로,6380,2013-12,-18.79,-15.05,1.0,,
4197,카프로,6380,2014-12,-15.05,-7.89,1.0,,
4198,카프로,6380,2015-12,-7.89,-3.1,1.0,,
4199,카프로,6380,2016-12,-3.1,5.63,1.0,,
4200,카프로,6380,2017-12,5.63,5.5,0.0,,
4201,카프로,6380,2018-12,5.5,-18.75,0.0,,
4202,카프로,6380,2019-12,-18.75,,1.0,,
4204,캐스텍코리아,71850,2015-12,7.04,6.51,0.0,,
4205,캐스텍코리아,71850,2016-12,6.51,1.57,0.0,,
4206,캐스텍코리아,71850,2017-12,1.57,1.37,0.0,,
4207,캐스텍코리아,71850,2018-12,1.37,-0.43,0.0,,
4208,캐스텍코리아,71850,2019-12,-0.43,,1.0,,
4210,캠시스,50110,2012-12,2.63,7.4,0.0,,
4211,캠시스,50110,2013-12,7.4,3.98,0.0,,
4212,캠시스,50110,2014-12,3.98,1.88,0.0,,
4213,캠시스,50110,2015-12,1.88,-4.45,0.0,,
4214,캠시스,50110,2016-12,-4.45,2.92,1.0,,
4215,캠시스,50110,2017-12,2.92,2.61,0.0,,
4216,캠시스,50110,2018-12,2.61,3.29,0.0,,
4217,캠시스,50110,2019-12,3.29,,0.0,,
4219,컴투스홀딩스,63080,2012-12,675.74,681.52,0.0,,
4220,컴투스홀딩스,63080,2013-12,681.52,340.89,0.0,,
4221,컴투스홀딩스,63080,2014-12,340.89,5.59,0.0,,
4222,컴투스홀딩스,63080,2015-12,5.59,3.29,0.0,,
4223,컴투스홀딩스,63080,2016-12,3.29,-12.39,0.0,,
4224,컴투스홀딩스,63080,2017-12,-12.39,-9.06,1.0,,
4225,컴투스홀딩스,63080,2018-12,-9.06,-6.02,1.0,,
4226,컴투스홀딩스,63080,2019-12,-6.02,,1.0,,
4230,케스피온,79190,2014-12,-4.18,-1.36,1.0,,
4231,케스피온,79190,2015-12,-1.36,1.97,1.0,,
4232,케스피온,79190,2016-12,1.97,0.26,0.0,,
4233,케스피온,79190,2017-12,0.26,2.67,1.0,,
4234,케스피온,79190,2018-12,2.67,1.24,0.0,,
4235,케스피온,79190,2019-12,1.24,,0.0,,
4237,케이사인,192250,2015-12,112.56,62.85,0.0,,
4238,케이사인,192250,2016-12,62.85,-14.27,0.0,,
4239,케이사인,192250,2017-12,-14.27,5.16,1.0,,
4240,케이사인,192250,2018-12,5.16,13.48,0.0,,
4241,케이사인,192250,2019-12,13.48,,0.0,,
4243,케이씨씨건설,21320,2012-12,0.65,-3.23,1.0,,
4244,케이씨씨건설,21320,2013-12,-3.23,0.05,1.0,,
4245,케이씨씨건설,21320,2014-12,0.05,-7.69,1.0,,
4246,케이씨씨건설,21320,2015-12,-7.69,4.4,1.0,,
4247,케이씨씨건설,21320,2016-12,4.4,18.16,0.0,,
4248,케이씨씨건설,21320,2017-12,18.16,12.15,0.0,,
4249,케이씨씨건설,21320,2018-12,12.15,9.7,0.0,,
4250,케이씨씨건설,21320,2019-12,9.7,,0.0,,
4252,케이씨피드,25880,2012-12,2.99,1.6,0.0,,
4253,케이씨피드,25880,2013-12,1.6,-0.85,0.0,,
4254,케이씨피드,25880,2014-12,-0.85,-0.31,1.0,,
4257,케이씨피드,25880,2017-12,2.71,0.37,0.0,,
4258,케이씨피드,25880,2018-12,0.37,-1.38,1.0,,
4259,케이씨피드,25880,2019-12,-1.38,,1.0,,
4261,케이아이엔엑스,93320,2012-12,0.0,62115.49,1.0,,
4262,케이아이엔엑스,93320,2013-12,62115.49,1264.7,0.0,,
4263,케이아이엔엑스,93320,2014-12,1264.7,0.0,0.0,,
4264,케이아이엔엑스,93320,2015-12,0.0,62115.49,1.0,,
4265,케이아이엔엑스,93320,2016-12,62115.49,62115.49,0.0,,
4266,케이아이엔엑스,93320,2017-12,62115.49,1061.77,0.0,,
4267,케이아이엔엑스,93320,2018-12,1061.77,49.74,0.0,,
4268,케이아이엔엑스,93320,2019-12,49.74,,0.0,,
4270,케이에스피,73010,2012-12,2.54,0.92,0.0,,
4271,케이에스피,73010,2013-12,0.92,-0.67,1.0,,
4272,케이에스피,73010,2014-12,-0.67,-1.12,1.0,,
4273,케이에스피,73010,2015-12,-1.12,-16.1,1.0,,
4274,케이에스피,73010,2016-12,-16.1,-2.85,1.0,,
4275,케이에스피,73010,2017-12,-2.85,-1.76,1.0,,
4276,케이에스피,73010,2018-12,-1.76,4.2,1.0,,
4277,케이에스피,73010,2019-12,4.2,,0.0,,
4279,케이에이치바텍,60720,2012-12,1.77,12.93,0.0,,
4280,케이에이치바텍,60720,2013-12,12.93,9.99,0.0,,
4281,케이에이치바텍,60720,2014-12,9.99,10.13,0.0,,
4282,케이에이치바텍,60720,2015-12,10.13,-5.15,0.0,,
4283,케이에이치바텍,60720,2016-12,-5.15,-9.95,1.0,,
4284,케이에이치바텍,60720,2017-12,-9.95,-5.86,1.0,,
4285,케이에이치바텍,60720,2018-12,-5.86,1.88,1.0,,
4286,케이에이치바텍,60720,2019-12,1.88,,0.0,,
4288,케이에이치필룩스,33180,2012-12,5.32,12.19,0.0,,
4289,케이에이치필룩스,33180,2013-12,12.19,17.38,0.0,,
4290,케이에이치필룩스,33180,2014-12,17.38,10.94,0.0,,
4291,케이에이치필룩스,33180,2015-12,10.94,9.38,0.0,,
4292,케이에이치필룩스,33180,2016-12,9.38,3.47,0.0,,
4293,케이에이치필룩스,33180,2017-12,3.47,0.27,0.0,,
4294,케이에이치필룩스,33180,2018-12,0.27,0.44,1.0,,
4295,케이에이치필룩스,33180,2019-12,0.44,,1.0,,
4297,케이엑스하이텍,52900,2012-12,-4.14,0.27,1.0,,
4298,케이엑스하이텍,52900,2013-12,0.27,4.31,1.0,,
