,회사명,거래소코드,회계년도,이자보상배율,이보배2,부실기업,회생기업1,회생기업2
3729,인트론바이오테크놀로지,48530,18-Dec,33.84,-4.56,0,,
3730,인트론바이오테크놀로지,48530,19-Dec,-4.56,,1,,
3731,인팩,23810,11-Dec,22.1,9.92,0,,
3732,인팩,23810,12-Dec,9.92,19.08,0,,
3733,인팩,23810,13-Dec,19.08,30.11,0,,
3734,인팩,23810,14-Dec,30.11,25.61,0,,
3735,인팩,23810,15-Dec,25.61,29.6,0,,
3736,인팩,23810,16-Dec,29.6,-2.75,0,,
3737,인팩,23810,17-Dec,-2.75,1.43,1,,
3738,인팩,23810,18-Dec,1.43,-0.16,0,1,
3739,인팩,23810,19-Dec,-0.16,,1,,
3740,인포마크,175140,15-Dec,-1.55,5.22,1,,
3741,인포마크,175140,16-Dec,5.22,-8.19,0,1,
3742,인포마크,175140,17-Dec,-8.19,-0.57,1,,
3743,인포마크,175140,18-Dec,-0.57,-7.23,1,,
3744,인포마크,175140,19-Dec,-7.23,,1,,
3745,인피니트헬스케어,71200,11-Dec,-1.85,-5.34,1,,
3746,인피니트헬스케어,71200,12-Dec,-5.34,4.86,1,,
3747,인피니트헬스케어,71200,13-Dec,4.86,9.67,0,,
3748,인피니트헬스케어,71200,14-Dec,9.67,16.34,0,,
3749,인피니트헬스케어,71200,15-Dec,16.34,28.75,0,,
3750,인피니트헬스케어,71200,16-Dec,28.75,26.92,0,,
3751,인피니트헬스케어,71200,17-Dec,26.92,23.37,0,,
3752,인피니트헬스케어,71200,18-Dec,23.37,49,0,,
3753,인피니트헬스케어,71200,19-Dec,49,,0,,
3754,일신바이오베이스,68330,11-Dec,8.62,13.64,0,,
3755,일신바이오베이스,68330,12-Dec,13.64,12.87,0,,
3756,일신바이오베이스,68330,13-Dec,12.87,74.93,0,,
3757,일신바이오베이스,68330,14-Dec,74.93,123.4,0,,
3758,일신바이오베이스,68330,15-Dec,123.4,697.78,0,,
3759,일신바이오베이스,68330,16-Dec,697.78,0.03,0,,
3760,일신바이오베이스,68330,17-Dec,0.03,0.03,1,,
3761,일신바이오베이스,68330,18-Dec,0.03,0.01,1,,
3762,일신바이오베이스,68330,19-Dec,0.01,,1,,
3763,일신석재,7110,11-Dec,3.04,2.9,0,,
3764,일신석재,7110,12-Dec,2.9,2.61,0,,
3765,일신석재,7110,13-Dec,2.61,0.17,0,,
3766,일신석재,7110,14-Dec,0.17,-5.83,1,,
3767,일신석재,7110,15-Dec,-5.83,-6.6,1,,
3768,일신석재,7110,16-Dec,-6.6,2.35,1,,
3769,일신석재,7110,17-Dec,2.35,3.24,0,,
3770,일신석재,7110,18-Dec,3.24,3.88,0,,
3771,일신석재,7110,19-Dec,3.88,,0,,
3772,일야,58450,11-Dec,-57.51,-17.29,1,,
3773,일야,58450,12-Dec,-17.29,3.44,1,,
3774,일야,58450,13-Dec,3.44,12.69,0,,
3775,일야,58450,14-Dec,12.69,21.3,0,,
3776,일야,58450,15-Dec,21.3,34.6,0,,
3777,일야,58450,16-Dec,34.6,-29.01,0,,
3778,일야,58450,17-Dec,-29.01,-16.53,1,,
3779,일야,58450,18-Dec,-16.53,-5.8,1,,
3780,일야,58450,19-Dec,-5.8,,1,,
3781,일지테크,19540,11-Dec,6.18,2.24,0,,
3782,일지테크,19540,12-Dec,2.24,2.77,0,,
3783,일지테크,19540,13-Dec,2.77,6.88,0,,
3784,일지테크,19540,14-Dec,6.88,3.63,0,,
3785,일지테크,19540,15-Dec,3.63,4.99,0,,
3786,일지테크,19540,16-Dec,4.99,0.15,0,,
3787,일지테크,19540,17-Dec,0.15,0.27,1,,
3788,일지테크,19540,18-Dec,0.27,-2.46,1,,
3789,일지테크,19540,19-Dec,-2.46,,1,,
3790,잇츠한불,226320,15-Dec,44.04,44.04,0,,
3791,잇츠한불,226320,16-Dec,44.04,44.04,0,,
3792,잇츠한불,226320,17-Dec,44.04,0.01,0,,
3793,잇츠한불,226320,18-Dec,0.01,10.28,1,,
3794,잇츠한불,226320,19-Dec,10.28,,0,1,
3795,잉크테크,49550,11-Dec,-3.46,1.78,1,,
3796,잉크테크,49550,12-Dec,1.78,0.89,0,1,
3797,잉크테크,49550,13-Dec,0.89,-1.87,1,,
3798,잉크테크,49550,14-Dec,-1.87,-1.57,1,,
3799,잉크테크,49550,15-Dec,-1.57,-0.02,1,,
3800,잉크테크,49550,16-Dec,-0.02,-2.6,1,,
3801,잉크테크,49550,17-Dec,-2.6,-0.58,1,,
3802,잉크테크,49550,18-Dec,-0.58,-0.65,1,,
3803,잉크테크,49550,19-Dec,-0.65,,1,,
3804,자연과환경,43910,11-Dec,-7.76,-4.16,1,,
3805,자연과환경,43910,12-Dec,-4.16,-2.13,1,,
3806,자연과환경,43910,13-Dec,-2.13,1.07,1,,
3807,자연과환경,43910,14-Dec,1.07,0.76,0,,
3808,자연과환경,43910,15-Dec,0.76,-13.84,1,,
3809,자연과환경,43910,16-Dec,-13.84,-8.54,1,,
3810,자연과환경,43910,17-Dec,-8.54,1.13,1,,
3811,자연과환경,43910,18-Dec,1.13,1.54,0,,
3812,자연과환경,43910,19-Dec,1.54,,0,,
3813,장원테크,174880,16-Dec,6.24,3.55,0,,
3814,장원테크,174880,17-Dec,3.55,15.93,0,,
3815,장원테크,174880,18-Dec,15.93,-1.99,0,,
3816,장원테크,174880,19-Dec,-1.99,,1,,
3817,정상제이엘에스,40420,11-Dec,2926796.21,14688.67,0,,
3818,정상제이엘에스,40420,12-Dec,14688.67,1,0,,
3819,정상제이엘에스,40420,13-Dec,1,2926796.21,0,,
3820,정상제이엘에스,40420,14-Dec,2926796.21,1,0,,
3821,정상제이엘에스,40420,15-Dec,1,64.62,0,,
3822,정상제이엘에스,40420,16-Dec,64.62,54.17,0,,
3823,정상제이엘에스,40420,17-Dec,54.17,53.7,0,,
3824,정상제이엘에스,40420,18-Dec,53.7,28.38,0,,
3825,정상제이엘에스,40420,19-Dec,28.38,,0,,
3826,정원엔시스,45510,11-Dec,0.29,1.02,1,,
3827,정원엔시스,45510,12-Dec,1.02,2.35,0,1,
3828,정원엔시스,45510,13-Dec,2.35,5.23,0,,1
3829,정원엔시스,45510,14-Dec,5.23,6.3,0,,
3830,정원엔시스,45510,15-Dec,6.3,3.96,0,,
3831,정원엔시스,45510,16-Dec,3.96,5.22,0,,
3832,정원엔시스,45510,17-Dec,5.22,7.29,0,,
3833,정원엔시스,45510,18-Dec,7.29,4.76,0,,
3834,정원엔시스,45510,19-Dec,4.76,,0,,
3835,제넥신,95700,11-Dec,-28.26,-3.54,1,,
3836,제넥신,95700,12-Dec,-3.54,-3.62,1,,
3837,제넥신,95700,13-Dec,-3.62,-5.05,1,,
3838,제넥신,95700,14-Dec,-5.05,3.74,1,,
3839,제넥신,95700,15-Dec,3.74,-31.69,0,,
3840,제넥신,95700,16-Dec,-31.69,-24.27,1,,
3841,제넥신,95700,17-Dec,-24.27,-14.27,1,,
3842,제넥신,95700,18-Dec,-14.27,-9.71,1,,
3843,제넥신,95700,19-Dec,-9.71,,1,,
3844,제넨바이오,72520,11-Dec,2.09,2.87,0,,
3845,제넨바이오,72520,12-Dec,2.87,-2,0,,
3846,제넨바이오,72520,13-Dec,-2,-19.09,1,,
3847,제넨바이오,72520,14-Dec,-19.09,-8.24,1,,
3848,제넨바이오,72520,15-Dec,-8.24,-3.11,1,,
3849,제넨바이오,72520,16-Dec,-3.11,1.03,1,,
3850,제넨바이오,72520,17-Dec,1.03,-0.94,0,,
3851,제넨바이오,72520,18-Dec,-0.94,-4.43,1,,
3852,제넨바이오,72520,19-Dec,-4.43,,1,,
3853,제노포커스,187420,15-Dec,59.32,59.32,0,,
3854,제노포커스,187420,16-Dec,59.32,11.55,0,,
3855,제노포커스,187420,17-Dec,11.55,-29.4,0,,
3856,제노포커스,187420,18-Dec,-29.4,-11.55,1,,
3857,제노포커스,187420,19-Dec,-11.55,,1,,
3858,제닉,123330,11-Dec,87.76,420.56,0,,
3859,제닉,123330,12-Dec,420.56,86.72,0,,
3860,제닉,123330,13-Dec,86.72,32.61,0,,
3861,제닉,123330,14-Dec,32.61,12.22,0,,
3862,제닉,123330,15-Dec,12.22,11.71,0,,
3863,제닉,123330,16-Dec,11.71,-6.31,0,,
3864,제닉,123330,17-Dec,-6.31,-11.16,1,,
3865,제닉,123330,18-Dec,-11.16,-3.87,1,,
3866,제닉,123330,19-Dec,-3.87,,1,,
3867,제로투세븐,159580,13-Dec,15.88,-13.49,0,,
3868,제로투세븐,159580,14-Dec,-13.49,-1.74,1,,
3869,제로투세븐,159580,15-Dec,-1.74,-24.91,1,,
3870,제로투세븐,159580,16-Dec,-24.91,-3.04,1,,
3871,제로투세븐,159580,17-Dec,-3.04,-5.59,1,,
3872,제로투세븐,159580,18-Dec,-5.59,12.65,1,,
3873,제로투세븐,159580,19-Dec,12.65,,0,,
3874,제이스텍,90470,11-Dec,77.64,114.39,0,,
3875,제이스텍,90470,12-Dec,114.39,-107.98,0,,
3876,제이스텍,90470,13-Dec,-107.98,61.97,1,,
3877,제이스텍,90470,14-Dec,61.97,36.79,0,1,
3878,제이스텍,90470,15-Dec,36.79,36.06,0,,1
3879,제이스텍,90470,16-Dec,36.06,241.57,0,,
3880,제이스텍,90470,17-Dec,241.57,1892.54,0,,
3881,제이스텍,90470,18-Dec,1892.54,2.54,0,,
3882,제이스텍,90470,19-Dec,2.54,,0,,
3883,제이에스티나,26040,11-Dec,4.83,7.09,0,,
3884,제이에스티나,26040,12-Dec,7.09,11.84,0,,
3885,제이에스티나,26040,13-Dec,11.84,13.4,0,,
3886,제이에스티나,26040,14-Dec,13.4,3.64,0,,
3887,제이에스티나,26040,15-Dec,3.64,7.07,0,,
3888,제이에스티나,26040,16-Dec,7.07,-0.08,0,,
3889,제이에스티나,26040,17-Dec,-0.08,-1.53,1,,
3890,제이에스티나,26040,18-Dec,-1.53,-82.26,1,,
3891,제이에스티나,26040,19-Dec,-82.26,,1,,
3892,제이웨이,58420,11-Dec,-34.74,-16.6,1,,
3893,제이웨이,58420,12-Dec,-16.6,-18.05,1,,
3894,제이웨이,58420,13-Dec,-18.05,-35.76,1,,
3895,제이웨이,58420,14-Dec,-35.76,-3.1,1,,
3896,제이웨이,58420,15-Dec,-3.1,-6712.29,1,,
3897,제이웨이,58420,16-Dec,-6712.29,-6712.29,1,,
3898,제이웨이,58420,17-Dec,-6712.29,-3.1,1,,
3899,제이웨이,58420,18-Dec,-3.1,-4.13,1,,
3900,제이웨이,58420,19-Dec,-4.13,,1,,
3901,제이티,89790,11-Dec,5.85,22.82,0,,
3902,제이티,89790,12-Dec,22.82,-6.34,0,,
3903,제이티,89790,13-Dec,-6.34,12.01,1,,
3904,제이티,89790,14-Dec,12.01,-5.77,0,1,
3905,제이티,89790,15-Dec,-5.77,-10.94,1,,
3906,제이티,89790,16-Dec,-10.94,0.53,1,,
3907,제이티,89790,17-Dec,0.53,3.24,1,,
3908,제이티,89790,18-Dec,3.24,12.27,0,,
3909,제이티,89790,19-Dec,12.27,,0,,
3910,제반도체,80220,11-Dec,433.55,-95.34,0,,
3911,제반도체,80220,12-Dec,-95.34,-44.31,1,,
3912,제반도체,80220,13-Dec,-44.31,-28.65,1,,
3913,제반도체,80220,14-Dec,-28.65,1.34,1,,
3914,제반도체,80220,15-Dec,1.34,0.22,0,,
3915,제반도체,80220,16-Dec,0.22,3.59,1,,
3916,제반도체,80220,17-Dec,3.59,3.62,0,,
3917,제반도체,80220,18-Dec,3.62,1.15,0,,
3918,제반도체,80220,19-Dec,1.15,,0,,
3919,제항공,89590,15-Dec,734.31,140.42,0,,
3920,제항공,89590,16-Dec,140.42,223.53,0,,
3921,제항공,89590,17-Dec,223.53,67.8,0,,
3922,제항공,89590,18-Dec,67.8,-1.27,0,,
3923,제항공,89590,19-Dec,-1.27,,1,,
3924,젬백스&카엘,82270,11-Dec,-1.12,1.18,1,,
3925,젬백스&카엘,82270,12-Dec,1.18,-1.55,0,1,
3926,젬백스&카엘,82270,13-Dec,-1.55,-1.3,1,,
3927,젬백스&카엘,82270,14-Dec,-1.3,-0.67,1,,
3928,젬백스&카엘,82270,15-Dec,-0.67,-2.92,1,,
3929,젬백스&카엘,82270,16-Dec,-2.92,-0.27,1,,
3930,젬백스&카엘,82270,17-Dec,-0.27,-0.1,1,,
3931,젬백스&카엘,82270,18-Dec,-0.1,-1.77,1,,
3932,젬백스&카엘,82270,19-Dec,-1.77,,1,,
3933,젬백스링크,64800,11-Dec,16.62,-35.31,0,,
3934,젬백스링크,64800,12-Dec,-35.31,-55.99,1,,
3935,젬백스링크,64800,13-Dec,-55.99,2.64,1,,
3936,젬백스링크,64800,14-Dec,2.64,-15.97,0,,
3937,젬백스링크,64800,15-Dec,-15.97,-2.26,1,,
3938,젬백스링크,64800,16-Dec,-2.26,2.92,1,,
3939,젬백스링크,64800,17-Dec,2.92,-0.03,0,,
3940,젬백스링크,64800,18-Dec,-0.03,2.34,1,,
3941,젬백스링크,64800,19-Dec,2.34,,0,,
3942,조비,1550,11-Dec,-2.7,-0.69,1,,
3943,조비,1550,12-Dec,-0.69,1.43,1,,
3944,조비,1550,13-Dec,1.43,0.44,0,,
3945,조비,1550,14-Dec,0.44,2.04,1,,
3946,조비,1550,15-Dec,2.04,1.51,0,,
3947,조비,1550,16-Dec,1.51,1.32,0,,
3948,조비,1550,17-Dec,1.32,1.99,0,,
3949,조비,1550,18-Dec,1.99,0.85,0,,
3950,조비,1550,19-Dec,0.85,,1,,
3951,조이시티,67000,11-Dec,26.59,92.8,0,,
3952,조이시티,67000,12-Dec,92.8,-52.94,0,,
3953,조이시티,67000,13-Dec,-52.94,0.02,1,,
3954,조이시티,67000,14-Dec,0.02,436551.7,1,,
3955,조이시티,67000,15-Dec,436551.7,642.86,0,,
3956,조이시티,67000,16-Dec,642.86,-249.21,0,,
3957,조이시티,67000,17-Dec,-249.21,-615.45,1,,
3958,조이시티,67000,18-Dec,-615.45,50.35,1,,
3959,조이시티,67000,19-Dec,50.35,,0,,
3960,종근당바이오,63160,11-Dec,12.52,7.09,0,,
3961,종근당바이오,63160,12-Dec,7.09,2.7,0,,
3962,종근당바이오,63160,13-Dec,2.7,-7.77,0,,
3963,종근당바이오,63160,14-Dec,-7.77,45.95,1,,
3964,종근당바이오,63160,15-Dec,45.95,74.98,0,1,
3965,종근당바이오,63160,16-Dec,74.98,57.77,0,,1
3966,종근당바이오,63160,17-Dec,57.77,54.27,0,,
3967,종근당바이오,63160,18-Dec,54.27,100.47,0,,
3968,종근당바이오,63160,19-Dec,100.47,,0,,
3969,좋은사람들,33340,11-Dec,0.86,3.13,1,,
3970,좋은사람들,33340,12-Dec,3.13,0.89,0,1,
3971,좋은사람들,33340,13-Dec,0.89,3.75,1,,
3972,좋은사람들,33340,14-Dec,3.75,2.98,0,,
3973,좋은사람들,33340,15-Dec,2.98,-14.74,0,,
3974,좋은사람들,33340,16-Dec,-14.74,-16.81,1,,
3975,좋은사람들,33340,17-Dec,-16.81,9.84,1,,
3976,좋은사람들,33340,18-Dec,9.84,-14.12,0,,
3977,좋은사람들,33340,19-Dec,-14.12,,1,,
3978,연테크,44380,11-Dec,-1112.08,-1112.08,1,,
3979,연테크,44380,12-Dec,-1112.08,-1112.08,1,,
3980,연테크,44380,13-Dec,-1112.08,-1112.08,1,,
3981,연테크,44380,14-Dec,-1112.08,-1112.08,1,,
3982,연테크,44380,15-Dec,-1112.08,2.22,1,,
3983,연테크,44380,16-Dec,2.22,-21.33,0,,
3984,연테크,44380,17-Dec,-21.33,-5.14,1,,
3985,연테크,44380,18-Dec,-5.14,-12.98,1,,
3986,연테크,44380,19-Dec,-12.98,,1,,
3987,중앙디앤엠,51980,11-Dec,17.07,3.17,0,,
3988,중앙디앤엠,51980,12-Dec,3.17,-9.52,0,,
3989,중앙디앤엠,51980,13-Dec,-9.52,-16.7,1,,
3990,중앙디앤엠,51980,14-Dec,-16.7,-17.87,1,,
3991,중앙디앤엠,51980,15-Dec,-17.87,-2.02,1,,
3992,중앙디앤엠,51980,16-Dec,-2.02,-1.82,1,,
3993,중앙디앤엠,51980,17-Dec,-1.82,-7.78,1,,
3994,중앙디앤엠,51980,18-Dec,-7.78,-21.53,1,,
3995,중앙디앤엠,51980,19-Dec,-21.53,,1,,
3996,지니뮤직,43610,11-Dec,-94.28,4.45,1,,
3997,지니뮤직,43610,12-Dec,4.45,-1.83,0,1,
3998,지니뮤직,43610,13-Dec,-1.83,116.67,1,,
3999,지니뮤직,43610,14-Dec,116.67,204.1,0,,
4000,지니뮤직,43610,15-Dec,204.1,496.06,0,,
4001,지니뮤직,43610,16-Dec,496.06,230.64,0,,
4002,지니뮤직,43610,17-Dec,230.64,647.11,0,,
4003,지니뮤직,43610,18-Dec,647.11,27.35,0,,
4004,지니뮤직,43610,19-Dec,27.35,,0,,
4005,지씨셀,144510,16-Dec,-13.24,-13.24,1,,
4006,지씨셀,144510,17-Dec,-13.24,-13.24,1,,
4007,지씨셀,144510,18-Dec,-13.24,-13.24,1,,
4008,지씨셀,144510,19-Dec,-13.24,,1,,
4009,지어소프트,51160,11-Dec,-54.28,-53.46,1,,
4010,지어소프트,51160,12-Dec,-53.46,-68.35,1,,
4011,지어소프트,51160,13-Dec,-68.35,-5.31,1,,
4012,지어소프트,51160,14-Dec,-5.31,-2.16,1,,
4013,지어소프트,51160,15-Dec,-2.16,-8.93,1,,
4014,지어소프트,51160,16-Dec,-8.93,4.05,1,,
4015,지어소프트,51160,17-Dec,4.05,10.99,0,,
4016,지어소프트,51160,18-Dec,10.99,-0.25,0,,
4017,지어소프트,51160,19-Dec,-0.25,,1,,
4018,지에스,78930,11-Dec,11.49,4.88,0,,
4019,지에스,78930,12-Dec,4.88,3.85,0,,
4020,지에스,78930,13-Dec,3.85,-0.17,0,,
4021,지에스,78930,14-Dec,-0.17,7.26,1,,
4022,지에스,78930,15-Dec,7.26,7.36,0,1,
4023,지에스,78930,16-Dec,7.36,8.13,0,,1
4024,지에스,78930,17-Dec,8.13,7.67,0,,
4025,지에스,78930,18-Dec,7.67,6.18,0,,
4026,지에스,78930,19-Dec,6.18,,0,,
4027,지엔코,65060,11-Dec,7.22,6.95,0,,
4028,지엔코,65060,12-Dec,6.95,3.56,0,,
4029,지엔코,65060,13-Dec,3.56,1.61,0,,
4030,지엔코,65060,14-Dec,1.61,-0.01,0,,
4031,지엔코,65060,15-Dec,-0.01,0.51,1,,
4032,지엔코,65060,16-Dec,0.51,7.75,1,,
4033,지엔코,65060,17-Dec,7.75,-6.01,0,,
4034,지엔코,65060,18-Dec,-6.01,-1.46,1,,
4035,지엔코,65060,19-Dec,-1.46,,1,,
4036,진도,88790,11-Dec,5.69,2.03,0,,
4037,진도,88790,12-Dec,2.03,1.3,0,,
4038,진도,88790,13-Dec,1.3,1.87,0,,
4039,진도,88790,14-Dec,1.87,3.1,0,,
4040,진도,88790,15-Dec,3.1,9.62,0,,
4041,진도,88790,16-Dec,9.62,11.9,0,,
4042,진도,88790,17-Dec,11.9,6.69,0,,
4043,진도,88790,18-Dec,6.69,-2.55,0,,
4044,진도,88790,19-Dec,-2.55,,1,,
4045,진매트릭스,109820,11-Dec,-4.46,-5.6,1,,
4046,진매트릭스,109820,12-Dec,-5.6,-8.76,1,,
4047,진매트릭스,109820,13-Dec,-8.76,-9.02,1,,
4048,진매트릭스,109820,14-Dec,-9.02,-10.99,1,,
4049,진매트릭스,109820,15-Dec,-10.99,-16.04,1,,
4050,진매트릭스,109820,16-Dec,-16.04,-18.12,1,,
4051,진매트릭스,109820,17-Dec,-18.12,-4.42,1,,
4052,진매트릭스,109820,18-Dec,-4.42,-4.11,1,,
4053,진매트릭스,109820,19-Dec,-4.11,,1,,
4054,진바이오텍,86060,11-Dec,2.06,0.97,0,,
4055,진바이오텍,86060,12-Dec,0.97,0.15,1,,
4056,진바이오텍,86060,13-Dec,0.15,1.11,1,,
4057,진바이오텍,86060,14-Dec,1.11,1.34,0,,
4058,진바이오텍,86060,15-Dec,1.34,9.65,0,,
4059,진바이오텍,86060,16-Dec,9.65,7.54,0,,
4060,진바이오텍,86060,17-Dec,7.54,7.86,0,,
4061,진바이오텍,86060,18-Dec,7.86,1,0,,
4062,진바이오텍,86060,19-Dec,1,,0,,
4063,진에어,272450,17-Dec,19.58,20.39,0,,
4064,진에어,272450,18-Dec,20.39,-2.87,0,,
4065,진에어,272450,19-Dec,-2.87,,1,,
4066,차바이오텍,85660,11-Dec,1.41,12.76,0,,
4067,차바이오텍,85660,12-Dec,12.76,13.98,0,,
4068,차바이오텍,85660,13-Dec,13.98,5.06,0,,
4069,차바이오텍,85660,14-Dec,5.06,7.55,0,,
4070,차바이오텍,85660,15-Dec,7.55,10.79,0,,
4071,차바이오텍,85660,16-Dec,10.79,-0.75,0,,
4072,차바이오텍,85660,17-Dec,-0.75,1.96,1,,
4073,차바이오텍,85660,18-Dec,1.96,0.51,0,1,
4074,차바이오텍,85660,19-Dec,0.51,,1,,
4075,천일고속,650,11-Dec,185.42,-67.92,0,,
4076,천일고속,650,12-Dec,-67.92,185.42,1,,
4077,천일고속,650,13-Dec,185.42,185.42,0,1,
4078,천일고속,650,14-Dec,185.42,185.42,0,,1
4079,천일고속,650,15-Dec,185.42,185.42,0,,
4080,천일고속,650,16-Dec,185.42,-1560.28,0,,
4081,천일고속,650,17-Dec,-1560.28,-1560.28,1,,
4082,천일고속,650,18-Dec,-1560.28,1.87,1,,
4083,천일고속,650,19-Dec,1.87,,0,,
4084,체리부로,66360,17-Dec,4.92,-0.11,0,,
4085,체리부로,66360,18-Dec,-0.11,-3,1,,
4086,체리부로,66360,19-Dec,-3,,1,,
4087,초록뱀미디어,47820,11-Dec,28.58,67.39,0,,
4088,초록뱀미디어,47820,12-Dec,67.39,-1264.15,0,,
4089,초록뱀미디어,47820,13-Dec,-1264.15,-283.99,1,,
4090,초록뱀미디어,47820,14-Dec,-283.99,-8.86,1,,
4091,초록뱀미디어,47820,15-Dec,-8.86,1.4,1,,
4092,초록뱀미디어,47820,16-Dec,1.4,0.03,0,,
4093,초록뱀미디어,47820,17-Dec,0.03,0.34,1,,
4094,초록뱀미디어,47820,18-Dec,0.34,0.67,1,,
4095,초록뱀미디어,47820,19-Dec,0.67,,1,,
4096,초록뱀이앤엠,131100,11-Dec,5.77,0.33,0,,
4097,초록뱀이앤엠,131100,12-Dec,0.33,-1.24,1,,
4098,초록뱀이앤엠,131100,13-Dec,-1.24,-2.08,1,,
4099,초록뱀이앤엠,131100,14-Dec,-2.08,-3.37,1,,
4100,초록뱀이앤엠,131100,15-Dec,-3.37,-2.77,1,,
4101,초록뱀이앤엠,131100,16-Dec,-2.77,-2.38,1,,
4102,초록뱀이앤엠,131100,17-Dec,-2.38,0.21,1,,
4103,초록뱀이앤엠,131100,18-Dec,0.21,,1,,
4104,초록뱀컴퍼니,52300,11-Dec,-38.52,-4.04,1,,
4105,초록뱀컴퍼니,52300,12-Dec,-4.04,1.7,1,,
4106,초록뱀컴퍼니,52300,13-Dec,1.7,-3.04,0,,
4107,초록뱀컴퍼니,52300,14-Dec,-3.04,-14,1,,
4108,초록뱀컴퍼니,52300,15-Dec,-14,0.5,1,,
4109,초록뱀컴퍼니,52300,16-Dec,0.5,0.68,1,,
4110,초록뱀컴퍼니,52300,17-Dec,0.68,-1.74,1,,
4111,초록뱀컴퍼니,52300,18-Dec,-1.74,-0.96,1,,
4112,초록뱀컴퍼니,52300,19-Dec,-0.96,,1,,
4113,초록뱀헬스케어,118000,11-Dec,-1.63,-3.05,1,,
4114,초록뱀헬스케어,118000,12-Dec,-3.05,-10.42,1,,
4115,초록뱀헬스케어,118000,13-Dec,-10.42,-12.95,1,,
4116,초록뱀헬스케어,118000,14-Dec,-12.95,-14.87,1,,
4117,초록뱀헬스케어,118000,15-Dec,-14.87,-9.55,1,,
4118,초록뱀헬스케어,118000,16-Dec,-9.55,-7.39,1,,
4119,초록뱀헬스케어,118000,17-Dec,-7.39,-4.45,1,,
4120,초록뱀헬스케어,118000,18-Dec,-4.45,-0.02,1,,
4121,초록뱀헬스케어,118000,19-Dec,-0.02,,1,,
4122,카스,16920,11-Dec,0.25,2.37,1,,
4123,카스,16920,12-Dec,2.37,1.52,0,1,
4124,카스,16920,13-Dec,1.52,-0.84,0,,1
4125,카스,16920,14-Dec,-0.84,0.26,1,,
4126,카스,16920,15-Dec,0.26,0.94,1,,
4127,카스,16920,16-Dec,0.94,2.35,1,,
4128,카스,16920,17-Dec,2.35,2.92,0,,
4129,카스,16920,18-Dec,2.92,1.63,0,,
4130,카스,16920,19-Dec,1.63,,0,,
4131,카프로,6380,11-Dec,41.07,-6.67,0,,
4132,카프로,6380,12-Dec,-6.67,-18.79,1,,
4133,카프로,6380,13-Dec,-18.79,-15.05,1,,
4134,카프로,6380,14-Dec,-15.05,-7.89,1,,
4135,카프로,6380,15-Dec,-7.89,-3.1,1,,
4136,카프로,6380,16-Dec,-3.1,5.63,1,,
4137,카프로,6380,17-Dec,5.63,5.5,0,,
4138,카프로,6380,18-Dec,5.5,-18.75,0,,
4139,카프로,6380,19-Dec,-18.75,,1,,
4140,캐스텍코리아,71850,14-Dec,4.86,7.04,0,,
4141,캐스텍코리아,71850,15-Dec,7.04,6.51,0,,
4142,캐스텍코리아,71850,16-Dec,6.51,1.57,0,,
4143,캐스텍코리아,71850,17-Dec,1.57,1.37,0,,
4144,캐스텍코리아,71850,18-Dec,1.37,-0.43,0,,
4145,캐스텍코리아,71850,19-Dec,-0.43,,1,,
4146,캠시스,50110,11-Dec,2.81,2.63,0,,
4147,캠시스,50110,12-Dec,2.63,7.4,0,,
4148,캠시스,50110,13-Dec,7.4,3.98,0,,
4149,캠시스,50110,14-Dec,3.98,1.88,0,,
4150,캠시스,50110,15-Dec,1.88,-4.45,0,,
4151,캠시스,50110,16-Dec,-4.45,2.92,1,,
4152,캠시스,50110,17-Dec,2.92,2.61,0,1,
4153,캠시스,50110,18-Dec,2.61,3.29,0,,1
4154,캠시스,50110,19-Dec,3.29,,0,,
4155,컴투스홀딩스,63080,11-Dec,344.01,675.74,0,,
4156,컴투스홀딩스,63080,12-Dec,675.74,681.52,0,,
4157,컴투스홀딩스,63080,13-Dec,681.52,340.89,0,,
4158,컴투스홀딩스,63080,14-Dec,340.89,5.59,0,,
4159,컴투스홀딩스,63080,15-Dec,5.59,3.29,0,,
4160,컴투스홀딩스,63080,16-Dec,3.29,-12.39,0,,
4161,컴투스홀딩스,63080,17-Dec,-12.39,-9.06,1,,
4162,컴투스홀딩스,63080,18-Dec,-9.06,-6.02,1,,
4163,컴투스홀딩스,63080,19-Dec,-6.02,,1,,
4164,케스피온,79190,11-Dec,-6.4,-4.6,1,,
4165,케스피온,79190,12-Dec,-4.6,3.7,1,,
4166,케스피온,79190,13-Dec,3.7,-4.18,0,,
4167,케스피온,79190,14-Dec,-4.18,-1.36,1,,
4168,케스피온,79190,15-Dec,-1.36,1.97,1,,
4169,케스피온,79190,16-Dec,1.97,0.26,0,,
4170,케스피온,79190,17-Dec,0.26,2.67,1,,
4171,케스피온,79190,18-Dec,2.67,1.24,0,,
4172,케스피온,79190,19-Dec,1.24,,0,,
4173,케이사인,192250,14-Dec,14.54,112.56,0,,
4174,케이사인,192250,15-Dec,112.56,62.85,0,,
4175,케이사인,192250,16-Dec,62.85,-14.27,0,,
4176,케이사인,192250,17-Dec,-14.27,5.16,1,,
4177,케이사인,192250,18-Dec,5.16,13.48,0,1,
4178,케이사인,192250,19-Dec,13.48,,0,,1
4179,케이씨씨건설,21320,11-Dec,5.09,0.65,0,,
4180,케이씨씨건설,21320,12-Dec,0.65,-3.23,1,,
4181,케이씨씨건설,21320,13-Dec,-3.23,0.05,1,,
