,회사명,거래소코드,회계년도,이자보상배율,부실기업,이보배2,회생여부
7933,일진홀딩스,15860,Dec-19,2.48,0.0,,
7934,자이글,234920,Dec-16,7777.0,0.0,7777.0,
7935,자이글,234920,Dec-17,7777.0,0.0,-14.09,
7936,자이글,234920,Dec-18,-14.09,0.0,-22.91,
7937,자이글,234920,Dec-19,-22.91,1.0,,
7938,자화전자,33240,Dec-11,24.3,0.0,51.24,
7939,자화전자,33240,Dec-12,51.24,0.0,114.52,
7940,자화전자,33240,Dec-13,114.52,0.0,49.52,
7941,자화전자,33240,Dec-14,49.52,0.0,41.49,
7942,자화전자,33240,Dec-15,41.49,0.0,34.69,
7943,자화전자,33240,Dec-16,34.69,0.0,14.22,
7944,자화전자,33240,Dec-17,14.22,0.0,-5.99,
7945,자화전자,33240,Dec-18,-5.99,0.0,-13.75,
7946,자화전자,33240,Dec-19,-13.75,1.0,,
7947,재영솔루텍,49630,Dec-11,0.77,0.0,0.25,
7948,재영솔루텍,49630,Dec-12,0.25,1.0,0.21,
7949,재영솔루텍,49630,Dec-13,0.21,1.0,1.7,
7950,재영솔루텍,49630,Dec-14,1.7,0.0,1.18,1.0
7951,재영솔루텍,49630,Dec-15,1.18,0.0,-0.05,
7952,재영솔루텍,49630,Dec-16,-0.05,0.0,-8.56,
7953,재영솔루텍,49630,Dec-17,-8.56,1.0,0.8,
7954,재영솔루텍,49630,Dec-18,0.8,1.0,2.32,
7955,재영솔루텍,49630,Dec-19,2.32,0.0,,1.0
7956,전방,950,Dec-11,-3.75,0.0,-4.14,
7957,전방,950,Dec-12,-4.14,1.0,0.74,
7958,전방,950,Dec-13,0.74,1.0,-1.1,
7959,전방,950,Dec-14,-1.1,1.0,-1.11,
7960,전방,950,Dec-15,-1.11,1.0,-1.28,
7961,전방,950,Dec-16,-1.28,1.0,-1.74,
7962,전방,950,Dec-17,-1.74,1.0,-0.97,
7963,전방,950,Dec-18,-0.97,1.0,-3.17,
7964,전방,950,Dec-19,-3.17,1.0,,
7965,전진바이오팜,110020,Dec-18,-16.98,0.0,-6.21,
7966,전진바이오팜,110020,Dec-19,-6.21,1.0,,
7967,제너셈,217190,Dec-15,37.05,0.0,-16.12,
7968,제너셈,217190,Dec-16,-16.12,0.0,-3.06,
7969,제너셈,217190,Dec-17,-3.06,1.0,-4.26,
7970,제너셈,217190,Dec-18,-4.26,1.0,5.35,
7971,제너셈,217190,Dec-19,5.35,0.0,,1.0
7972,제룡전기,33100,Dec-11,-1.95,0.0,4.09,
7973,제룡전기,33100,Dec-12,4.09,0.0,38.86,
7974,제룡전기,33100,Dec-13,38.86,0.0,51.8,
7975,제룡전기,33100,Dec-14,51.8,0.0,33.55,
7976,제룡전기,33100,Dec-15,33.55,0.0,-49.01,
7977,제룡전기,33100,Dec-16,-49.01,0.0,-18.88,
7978,제룡전기,33100,Dec-17,-18.88,1.0,52.84,
7979,제룡전기,33100,Dec-18,52.84,0.0,145.7,1.0
7980,제룡전기,33100,Dec-19,145.7,0.0,,
7981,제이더블유신약,67290,Dec-11,1.25,0.0,0.18,
7982,제이더블유신약,67290,Dec-12,0.18,0.0,0.81,
7983,제이더블유신약,67290,Dec-13,0.81,1.0,0.99,
7984,제이더블유신약,67290,Dec-14,0.99,1.0,1.49,
7985,제이더블유신약,67290,Dec-15,1.49,0.0,1.98,1.0
7986,제이더블유신약,67290,Dec-16,1.98,0.0,-1.37,
7987,제이더블유신약,67290,Dec-17,-1.37,0.0,0.41,
7988,제이더블유신약,67290,Dec-18,0.41,1.0,0.92,
7989,제이더블유신약,67290,Dec-19,0.92,1.0,,
7990,제이더블유중외제약,1060,Dec-11,0.67,0.0,0.39,
7991,제이더블유중외제약,1060,Dec-12,0.39,1.0,1.25,
7992,제이더블유중외제약,1060,Dec-13,1.25,0.0,1.05,1.0
7993,제이더블유중외제약,1060,Dec-14,1.05,0.0,1.51,
7994,제이더블유중외제약,1060,Dec-15,1.51,0.0,2.03,
7995,제이더블유중외제약,1060,Dec-16,2.03,0.0,2.45,
7996,제이더블유중외제약,1060,Dec-17,2.45,0.0,2.48,
7997,제이더블유중외제약,1060,Dec-18,2.48,0.0,-1.69,
7998,제이더블유중외제약,1060,Dec-19,-1.69,0.0,,
7999,제이더블유홀딩스,96760,Dec-11,0.13,0.0,0.07,
8000,제이더블유홀딩스,96760,Dec-12,0.07,1.0,0.46,
8001,제이더블유홀딩스,96760,Dec-13,0.46,1.0,0.62,
8002,제이더블유홀딩스,96760,Dec-14,0.62,1.0,0.98,
8003,제이더블유홀딩스,96760,Dec-15,0.98,1.0,1.35,
8004,제이더블유홀딩스,96760,Dec-16,1.35,0.0,1.2,1.0
8005,제이더블유홀딩스,96760,Dec-17,1.2,0.0,1.02,
8006,제이더블유홀딩스,96760,Dec-18,1.02,0.0,0.09,
8007,제이더블유홀딩스,96760,Dec-19,0.09,0.0,,
8008,제이스코홀딩스,23440,Dec-11,-2.13,0.0,-3.73,
8009,제이스코홀딩스,23440,Dec-12,-3.73,1.0,-3.01,
8010,제이스코홀딩스,23440,Dec-13,-3.01,1.0,0.11,
8011,제이스코홀딩스,23440,Dec-14,0.11,1.0,-2.8,
8012,제이스코홀딩스,23440,Dec-15,-2.8,1.0,0.31,
8013,제이스코홀딩스,23440,Dec-16,0.31,1.0,1.45,
8014,제이스코홀딩스,23440,Dec-17,1.45,0.0,1.25,1.0
8015,제이스코홀딩스,23440,Dec-18,1.25,0.0,-7.33,
8016,제이스코홀딩스,23440,Dec-19,-7.33,0.0,,
8017,제이씨케미칼,137950,Dec-11,16.81,0.0,1.76,
8018,제이씨케미칼,137950,Dec-12,1.76,0.0,6.22,
8019,제이씨케미칼,137950,Dec-13,6.22,0.0,-1.55,
8020,제이씨케미칼,137950,Dec-14,-1.55,0.0,2.73,
8021,제이씨케미칼,137950,Dec-15,2.73,0.0,9.25,
8022,제이씨케미칼,137950,Dec-16,9.25,0.0,2.83,
8023,제이씨케미칼,137950,Dec-17,2.83,0.0,2.62,
8024,제이씨케미칼,137950,Dec-18,2.62,0.0,4.63,
8025,제이씨케미칼,137950,Dec-19,4.63,0.0,,
8026,제이씨현시스템,33320,Dec-11,15.87,0.0,-11.78,
8027,제이씨현시스템,33320,Dec-12,-11.78,0.0,36.73,
8028,제이씨현시스템,33320,Dec-13,36.73,0.0,20.74,
8029,제이씨현시스템,33320,Dec-14,20.74,0.0,24.31,
8030,제이씨현시스템,33320,Dec-15,24.31,0.0,112.82,
8031,제이씨현시스템,33320,Dec-16,112.82,0.0,300.32,
8032,제이씨현시스템,33320,Dec-17,300.32,0.0,466.47,
8033,제이씨현시스템,33320,Dec-18,466.47,0.0,17.33,
8034,제이씨현시스템,33320,Dec-19,17.33,0.0,,
8035,제이엔케이히터,126880,Dec-11,31.78,0.0,6.0,
8036,제이엔케이히터,126880,Dec-12,6.0,0.0,0.29,
8037,제이엔케이히터,126880,Dec-13,0.29,0.0,0.97,
8038,제이엔케이히터,126880,Dec-14,0.97,1.0,4.1,
8039,제이엔케이히터,126880,Dec-15,4.1,0.0,1.23,1.0
8040,제이엔케이히터,126880,Dec-16,1.23,0.0,0.57,
8041,제이엔케이히터,126880,Dec-17,0.57,0.0,1.02,
8042,제이엔케이히터,126880,Dec-18,1.02,0.0,6.41,
8043,제이엔케이히터,126880,Dec-19,6.41,0.0,,
8044,제이엠아이,33050,Dec-11,-10.74,0.0,-17.38,
8045,제이엠아이,33050,Dec-12,-17.38,1.0,-6.87,
8046,제이엠아이,33050,Dec-13,-6.87,1.0,1.82,
8047,제이엠아이,33050,Dec-14,1.82,0.0,1.37,1.0
8048,제이엠아이,33050,Dec-15,1.37,0.0,3.85,
8049,제이엠아이,33050,Dec-16,3.85,0.0,0.3,
8050,제이엠아이,33050,Dec-17,0.3,0.0,-7.54,
8051,제이엠아이,33050,Dec-18,-7.54,1.0,-5.03,
8052,제이엠아이,33050,Dec-19,-5.03,1.0,,
8053,제이엠티,94970,Dec-11,-1.19,0.0,7.46,
8054,제이엠티,94970,Dec-12,7.46,0.0,10.94,
8055,제이엠티,94970,Dec-13,10.94,0.0,17.57,
8056,제이엠티,94970,Dec-14,17.57,0.0,-0.41,
8057,제이엠티,94970,Dec-15,-0.41,0.0,12.94,
8058,제이엠티,94970,Dec-16,12.94,0.0,19.83,
8059,제이엠티,94970,Dec-17,19.83,0.0,23.39,
8060,제이엠티,94970,Dec-18,23.39,0.0,141.18,
8061,제이엠티,94970,Dec-19,141.18,0.0,,
8062,제이준코스메틱,25620,Dec-11,-4.92,0.0,-2.63,
8063,제이준코스메틱,25620,Dec-12,-2.63,1.0,-5.61,
8064,제이준코스메틱,25620,Dec-13,-5.61,1.0,-5.93,
8065,제이준코스메틱,25620,Dec-14,-5.93,1.0,-15.35,
8066,제이준코스메틱,25620,Dec-15,-15.35,1.0,7.31,
8067,제이준코스메틱,25620,Dec-16,7.31,0.0,36.25,1.0
8068,제이준코스메틱,25620,Dec-17,36.25,0.0,4.91,
8069,제이준코스메틱,25620,Dec-18,4.91,0.0,-8.04,
8070,제이준코스메틱,25620,Dec-19,-8.04,0.0,,
8071,제일약품,271980,Dec-17,4.77,0.0,4.63,
8072,제일약품,271980,Dec-18,4.63,0.0,0.31,
8073,제일약품,271980,Dec-19,0.31,0.0,,
8074,조광페인트,4910,Dec-11,2.5,0.0,2.64,
8075,조광페인트,4910,Dec-12,2.64,0.0,4.87,
8076,조광페인트,4910,Dec-13,4.87,0.0,8.75,
8077,조광페인트,4910,Dec-14,8.75,0.0,14.71,
8078,조광페인트,4910,Dec-15,14.71,0.0,21.05,
8079,조광페인트,4910,Dec-16,21.05,0.0,10.69,
8080,조광페인트,4910,Dec-17,10.69,0.0,0.08,
8081,조광페인트,4910,Dec-18,0.08,0.0,-0.14,
8082,조광페인트,4910,Dec-19,-0.14,1.0,,
8083,조선내화,480,Dec-11,3.51,0.0,3.33,
8084,조선내화,480,Dec-12,3.33,0.0,4.73,
8085,조선내화,480,Dec-13,4.73,0.0,6.75,
8086,조선내화,480,Dec-14,6.75,0.0,5.23,
8087,조선내화,480,Dec-15,5.23,0.0,7.21,
8088,조선내화,480,Dec-16,7.21,0.0,-0.64,
8089,조선내화,480,Dec-17,-0.64,0.0,8.37,
8090,조선내화,480,Dec-18,8.37,0.0,4.02,
8091,조선내화,480,Dec-19,4.02,0.0,,
8092,조아제약,34940,Dec-11,3.43,0.0,1.56,
8093,조아제약,34940,Dec-12,1.56,0.0,4.79,
8094,조아제약,34940,Dec-13,4.79,0.0,-7.62,
8095,조아제약,34940,Dec-14,-7.62,0.0,0.27,
8096,조아제약,34940,Dec-15,0.27,1.0,-0.01,
8097,조아제약,34940,Dec-16,-0.01,1.0,0.58,
8098,조아제약,34940,Dec-17,0.58,1.0,1.08,
8099,조아제약,34940,Dec-18,1.08,0.0,-0.26,1.0
8100,조아제약,34940,Dec-19,-0.26,0.0,,
8101,조일알미늄,18470,Dec-11,3.87,0.0,2.1,
8102,조일알미늄,18470,Dec-12,2.1,0.0,1.77,
8103,조일알미늄,18470,Dec-13,1.77,0.0,-2.41,
8104,조일알미늄,18470,Dec-14,-2.41,0.0,-3.11,
8105,조일알미늄,18470,Dec-15,-3.11,1.0,-0.87,
8106,조일알미늄,18470,Dec-16,-0.87,1.0,-0.15,
8107,조일알미늄,18470,Dec-17,-0.15,1.0,-1.83,
8108,조일알미늄,18470,Dec-18,-1.83,1.0,-1.93,
8109,조일알미늄,18470,Dec-19,-1.93,1.0,,
8110,성엔지니어링,36930,Dec-11,0.23,0.0,-6.55,
8111,성엔지니어링,36930,Dec-12,-6.55,1.0,0.08,
8112,성엔지니어링,36930,Dec-13,0.08,1.0,0.96,
8113,성엔지니어링,36930,Dec-14,0.96,1.0,2.19,
8114,성엔지니어링,36930,Dec-15,2.19,0.0,15.45,
8115,성엔지니어링,36930,Dec-16,15.45,0.0,97.41,
8116,성엔지니어링,36930,Dec-17,97.41,0.0,38.06,
8117,성엔지니어링,36930,Dec-18,38.06,0.0,25.07,
8118,성엔지니어링,36930,Dec-19,25.07,0.0,,
8119,지나인제약,78650,Dec-11,-1.37,0.0,1.28,
8120,지나인제약,78650,Dec-12,1.28,0.0,4.66,
8121,지나인제약,78650,Dec-13,4.66,0.0,-1.99,
8122,지나인제약,78650,Dec-14,-1.99,0.0,-1.24,
8123,지나인제약,78650,Dec-15,-1.24,1.0,-2.76,
8124,지나인제약,78650,Dec-16,-2.76,1.0,-3.85,
8125,지나인제약,78650,Dec-17,-3.85,1.0,1.95,
8126,지나인제약,78650,Dec-18,1.95,0.0,1.56,1.0
8127,지나인제약,78650,Dec-19,1.56,0.0,,
8128,지더블유바이텍,36180,Dec-11,262.2,0.0,-144.11,
8129,지더블유바이텍,36180,Dec-12,-144.11,0.0,7777.0,
8130,지더블유바이텍,36180,Dec-13,7777.0,0.0,7777.0,
8131,지더블유바이텍,36180,Dec-14,7777.0,0.0,208.16,
8132,지더블유바이텍,36180,Dec-15,208.16,0.0,401.39,
8133,지더블유바이텍,36180,Dec-16,401.39,0.0,7777.0,
8134,지더블유바이텍,36180,Dec-17,7777.0,0.0,7777.0,
8135,지더블유바이텍,36180,Dec-18,7777.0,0.0,0.01,
8136,지더블유바이텍,36180,Dec-19,0.01,0.0,,
8137,지에스건설,6360,Dec-11,14.61,0.0,2.26,
8138,지에스건설,6360,Dec-12,2.26,0.0,-7.14,
8139,지에스건설,6360,Dec-13,-7.14,0.0,0.44,
8140,지에스건설,6360,Dec-14,0.44,1.0,1.03,
8141,지에스건설,6360,Dec-15,1.03,0.0,1.13,1.0
8142,지에스건설,6360,Dec-16,1.13,0.0,1.66,
8143,지에스건설,6360,Dec-17,1.66,0.0,7.88,
8144,지에스건설,6360,Dec-18,7.88,0.0,5.21,
8145,지에스건설,6360,Dec-19,5.21,0.0,,
8146,진양제약,7370,Dec-11,10.05,0.0,124.52,
8147,진양제약,7370,Dec-12,124.52,0.0,1198.0,
8148,진양제약,7370,Dec-13,1198.0,0.0,636.61,
8149,진양제약,7370,Dec-14,636.61,0.0,-28.1,
8150,진양제약,7370,Dec-15,-28.1,0.0,-29.59,
8151,진양제약,7370,Dec-16,-29.59,1.0,-12.35,
8152,진양제약,7370,Dec-17,-12.35,1.0,3.5,
8153,진양제약,7370,Dec-18,3.5,0.0,-0.72,1.0
8154,진양제약,7370,Dec-19,-0.72,0.0,,
8155,진양폴리우레탄,10640,Dec-11,31.74,0.0,20.45,
8156,진양폴리우레탄,10640,Dec-12,20.45,0.0,20.44,
8157,진양폴리우레탄,10640,Dec-13,20.44,0.0,10.66,
8158,진양폴리우레탄,10640,Dec-14,10.66,0.0,8.67,
8159,진양폴리우레탄,10640,Dec-15,8.67,0.0,-1.47,
8160,진양폴리우레탄,10640,Dec-16,-1.47,0.0,-7.26,
8161,진양폴리우레탄,10640,Dec-17,-7.26,1.0,12.69,
8162,진양폴리우레탄,10640,Dec-18,12.69,0.0,38.67,1.0
8163,진양폴리우레탄,10640,Dec-19,38.67,0.0,,
8164,진양화학,51630,Dec-11,104.34,0.0,251.76,
8165,진양화학,51630,Dec-12,251.76,0.0,2377.6,
8166,진양화학,51630,Dec-13,2377.6,0.0,3409.1,
8167,진양화학,51630,Dec-14,3409.1,0.0,1280.83,
8168,진양화학,51630,Dec-15,1280.83,0.0,1196.31,
8169,진양화학,51630,Dec-16,1196.31,0.0,-787.15,
8170,진양화학,51630,Dec-17,-787.15,0.0,-927.25,
8171,진양화학,51630,Dec-18,-927.25,1.0,-625.3,
8172,진양화학,51630,Dec-19,-625.3,1.0,,
8173,진원생명과학,11000,Dec-11,-21.59,0.0,-7.16,
8174,진원생명과학,11000,Dec-12,-7.16,1.0,-7.69,
8175,진원생명과학,11000,Dec-13,-7.69,1.0,-44.6,
8176,진원생명과학,11000,Dec-14,-44.6,1.0,-82.97,
8177,진원생명과학,11000,Dec-15,-82.97,1.0,-11.3,
8178,진원생명과학,11000,Dec-16,-11.3,1.0,-13.49,
8179,진원생명과학,11000,Dec-17,-13.49,1.0,-8.09,
8180,진원생명과학,11000,Dec-18,-8.09,1.0,-4.17,
8181,진원생명과학,11000,Dec-19,-4.17,1.0,,
8182,진흥기업,2780,Dec-11,-4.86,0.0,-0.68,
8183,진흥기업,2780,Dec-12,-0.68,1.0,-0.15,
8184,진흥기업,2780,Dec-13,-0.15,1.0,1.44,
8185,진흥기업,2780,Dec-14,1.44,0.0,1.33,1.0
8186,진흥기업,2780,Dec-15,1.33,0.0,9.39,
8187,진흥기업,2780,Dec-16,9.39,0.0,8.62,
8188,진흥기업,2780,Dec-17,8.62,0.0,11.6,
8189,진흥기업,2780,Dec-18,11.6,0.0,9.22,
8190,진흥기업,2780,Dec-19,9.22,0.0,,
8191,참엔지니어링,9310,Dec-11,5.93,0.0,-3.28,
8192,참엔지니어링,9310,Dec-12,-3.28,0.0,2.26,
8193,참엔지니어링,9310,Dec-13,2.26,0.0,0.22,
8194,참엔지니어링,9310,Dec-14,0.22,0.0,2.5,
8195,참엔지니어링,9310,Dec-15,2.5,0.0,4.92,
8196,참엔지니어링,9310,Dec-16,4.92,0.0,7.55,
8197,참엔지니어링,9310,Dec-17,7.55,0.0,2.79,
8198,참엔지니어링,9310,Dec-18,2.79,0.0,-3.6,
8199,참엔지니어링,9310,Dec-19,-3.6,0.0,,
8200,참존글로벌,158310,Dec-13,1080.04,0.0,-493.12,
8201,참존글로벌,158310,Dec-14,-493.12,0.0,-26.74,
8202,참존글로벌,158310,Dec-15,-26.74,1.0,-11.2,
8203,참존글로벌,158310,Dec-16,-11.2,1.0,-0.26,
8204,참존글로벌,158310,Dec-17,-0.26,1.0,-3.35,
8205,참존글로벌,158310,Dec-18,-3.35,1.0,-1.35,
8206,참존글로벌,158310,Dec-19,-1.35,1.0,,
8207,커머스마이너 ,223310,Dec-15,22.42,0.0,-72.58,
8208,커머스마이너 ,223310,Dec-16,-72.58,0.0,-5.13,
8209,커머스마이너 ,223310,Dec-17,-5.13,1.0,-4.22,
8210,커머스마이너 ,223310,Dec-18,-4.22,1.0,0.04,
8211,커머스마이너 ,223310,Dec-19,0.04,1.0,,
8212,컨버즈,109070,Dec-11,-1.59,0.0,-1.0,
8213,컨버즈,109070,Dec-12,-1.0,1.0,-0.52,
8214,컨버즈,109070,Dec-13,-0.52,1.0,-0.76,
8215,컨버즈,109070,Dec-14,-0.76,1.0,-1.4,
8216,컨버즈,109070,Dec-15,-1.4,1.0,-3.71,
8217,컨버즈,109070,Dec-16,-3.71,1.0,-5.41,
8218,컨버즈,109070,Dec-17,-5.41,1.0,-5.14,
8219,컨버즈,109070,Dec-18,-5.14,1.0,-1.69,
8220,컨버즈,109070,Dec-19,-1.69,1.0,,
8221,케이비아이동국실업,1620,Dec-11,12.27,0.0,17.5,
8222,케이비아이동국실업,1620,Dec-12,17.5,0.0,6.36,
8223,케이비아이동국실업,1620,Dec-13,6.36,0.0,0.3,
8224,케이비아이동국실업,1620,Dec-14,0.3,0.0,2.48,
8225,케이비아이동국실업,1620,Dec-15,2.48,0.0,3.2,
8226,케이비아이동국실업,1620,Dec-16,3.2,0.0,-5.38,
8227,케이비아이동국실업,1620,Dec-17,-5.38,0.0,-1.68,
8228,케이비아이동국실업,1620,Dec-18,-1.68,1.0,-2.13,
8229,케이비아이동국실업,1620,Dec-19,-2.13,1.0,,
8230,케이비아이메탈,24840,Dec-11,0.59,0.0,0.31,
8231,케이비아이메탈,24840,Dec-12,0.31,1.0,1.05,
8232,케이비아이메탈,24840,Dec-13,1.05,0.0,-1.26,1.0
8233,케이비아이메탈,24840,Dec-14,-1.26,0.0,-0.98,
8234,케이비아이메탈,24840,Dec-15,-0.98,1.0,2.73,
8235,케이비아이메탈,24840,Dec-16,2.73,0.0,4.15,1.0
8236,케이비아이메탈,24840,Dec-17,4.15,0.0,1.08,
8237,케이비아이메탈,24840,Dec-18,1.08,0.0,2.26,
8238,케이비아이메탈,24840,Dec-19,2.26,0.0,,
8239,케이씨코트렐,119650,Dec-11,168.34,0.0,33.81,
8240,케이씨코트렐,119650,Dec-12,33.81,0.0,0.95,
8241,케이씨코트렐,119650,Dec-13,0.95,0.0,-16.42,
8242,케이씨코트렐,119650,Dec-14,-16.42,1.0,-32.26,
8243,케이씨코트렐,119650,Dec-15,-32.26,1.0,18.83,
8244,케이씨코트렐,119650,Dec-16,18.83,0.0,6.35,1.0
8245,케이씨코트렐,119650,Dec-17,6.35,0.0,6.99,
8246,케이씨코트렐,119650,Dec-18,6.99,0.0,11.73,
8247,케이씨코트렐,119650,Dec-19,11.73,0.0,,
8248,케이알모터스,40,Dec-11,2.21,0.0,-6.47,
8249,케이알모터스,40,Dec-12,-6.47,0.0,-4.29,
8250,케이알모터스,40,Dec-13,-4.29,1.0,-4.6,
8251,케이알모터스,40,Dec-14,-4.6,1.0,-4.59,
8252,케이알모터스,40,Dec-15,-4.59,1.0,-2.26,
8253,케이알모터스,40,Dec-16,-2.26,1.0,-6.04,
8254,케이알모터스,40,Dec-17,-6.04,1.0,-3.14,
8255,케이알모터스,40,Dec-18,-3.14,1.0,-4.31,
8256,케이알모터스,40,Dec-19,-4.31,1.0,,
8257,케이에이치전자,111870,Dec-11,7777.0,0.0,7777.0,
8258,케이에이치전자,111870,Dec-12,7777.0,0.0,104.28,
8259,케이에이치전자,111870,Dec-13,104.28,0.0,7777.0,
8260,케이에이치전자,111870,Dec-14,7777.0,0.0,123.51,
8261,케이에이치전자,111870,Dec-15,123.51,0.0,551.86,
8262,케이에이치전자,111870,Dec-16,551.86,0.0,131.64,
8263,케이에이치전자,111870,Dec-17,131.64,0.0,3.03,
8264,케이에이치전자,111870,Dec-18,3.03,0.0,-1.43,
8265,케이에이치전자,111870,Dec-19,-1.43,0.0,,
8266,케이피엑스라이프사이언스,114450,Dec-11,11.42,0.0,6.69,
8267,케이피엑스라이프사이언스,114450,Dec-12,6.69,0.0,-5.0,
8268,케이피엑스라이프사이언스,114450,Dec-13,-5.0,0.0,-4.36,
8269,케이피엑스라이프사이언스,114450,Dec-14,-4.36,1.0,20.08,
8270,케이피엑스라이프사이언스,114450,Dec-15,20.08,0.0,32.26,1.0
8271,케이피엑스라이프사이언스,114450,Dec-16,32.26,0.0,37.42,
8272,케이피엑스라이프사이언스,114450,Dec-17,37.42,0.0,-204.45,
8273,케이피엑스라이프사이언스,114450,Dec-18,-204.45,0.0,26.32,
8274,케이피엑스라이프사이언스,114450,Dec-19,26.32,0.0,,
8275,코나아이,52400,Dec-11,6.06,0.0,5.6,
8276,코나아이,52400,Dec-12,5.6,0.0,10.51,
8277,코나아이,52400,Dec-13,10.51,0.0,11.3,
8278,코나아이,52400,Dec-14,11.3,0.0,17.85,
8279,코나아이,52400,Dec-15,17.85,0.0,-4.35,
8280,코나아이,52400,Dec-16,-4.35,0.0,-7.91,
8281,코나아이,52400,Dec-17,-7.91,1.0,-22.97,
8282,코나아이,52400,Dec-18,-22.97,1.0,-1.56,
8283,코나아이,52400,Dec-19,-1.56,1.0,,
8284,코드네이처,78940,Dec-11,-0.22,0.0,0.18,
8285,코드네이처,78940,Dec-12,0.18,1.0,-0.77,
8286,코드네이처,78940,Dec-13,-0.77,1.0,0.35,
8287,코드네이처,78940,Dec-14,0.35,1.0,-0.13,
8288,코드네이처,78940,Dec-15,-0.13,1.0,-1.5,
8289,코드네이처,78940,Dec-16,-1.5,1.0,-3.12,
8290,코드네이처,78940,Dec-17,-3.12,1.0,-1.24,
8291,코드네이처,78940,Dec-18,-1.24,1.0,1.06,
8292,코드네이처,78940,Dec-19,1.06,0.0,,1.0
8293,코스맥스비티아이,44820,Dec-11,4.9,0.0,5.68,
8294,코스맥스비티아이,44820,Dec-12,5.68,0.0,7.34,
8295,코스맥스비티아이,44820,Dec-13,7.34,0.0,2.95,
8296,코스맥스비티아이,44820,Dec-14,2.95,0.0,3.2,
8297,코스맥스비티아이,44820,Dec-15,3.2,0.0,3.86,
8298,코스맥스비티아이,44820,Dec-16,3.86,0.0,1.24,
8299,코스맥스비티아이,44820,Dec-17,1.24,0.0,1.94,
8300,코스맥스비티아이,44820,Dec-18,1.94,0.0,-0.48,
8301,코스맥스비티아이,44820,Dec-19,-0.48,0.0,,
8302,코스맥스엔비티,222040,Dec-15,14.85,0.0,19.03,
8303,코스맥스엔비티,222040,Dec-16,19.03,0.0,6.86,
8304,코스맥스엔비티,222040,Dec-17,6.86,0.0,5.16,
8305,코스맥스엔비티,222040,Dec-18,5.16,0.0,-1.64,
8306,코스맥스엔비티,222040,Dec-19,-1.64,0.0,,
8307,코스모신소재,5070,Dec-11,0.33,0.0,-1.95,
8308,코스모신소재,5070,Dec-12,-1.95,1.0,-7777.0,
8309,코스모신소재,5070,Dec-13,-7777.0,1.0,-1.49,
8310,코스모신소재,5070,Dec-14,-1.49,1.0,-0.93,
8311,코스모신소재,5070,Dec-15,-0.93,1.0,0.74,
8312,코스모신소재,5070,Dec-16,0.74,1.0,1.37,
8313,코스모신소재,5070,Dec-17,1.37,0.0,5.34,
8314,코스모신소재,5070,Dec-18,5.34,0.0,-1.02,
8315,코스모신소재,5070,Dec-19,-1.02,0.0,,
8316,코스모화학,5420,Dec-11,2.31,0.0,0.44,
8317,코스모화학,5420,Dec-12,0.44,0.0,-0.8,
8318,코스모화학,5420,Dec-13,-0.8,1.0,-1.73,
8319,코스모화학,5420,Dec-14,-1.73,1.0,-1.93,
8320,코스모화학,5420,Dec-15,-1.93,1.0,-0.79,
8321,코스모화학,5420,Dec-16,-0.79,1.0,1.62,
8322,코스모화학,5420,Dec-17,1.62,0.0,0.78,
8323,코스모화학,5420,Dec-18,0.78,0.0,-0.62,
8324,코스모화학,5420,Dec-19,-0.62,1.0,,
8325,코아스템,166480,Dec-15,91.78,0.0,-273.0,
8326,코아스템,166480,Dec-16,-273.0,0.0,-58.98,
8327,코아스템,166480,Dec-17,-58.98,1.0,-235.07,
8328,코아스템,166480,Dec-18,-235.07,1.0,-78.83,
8329,코아스템,166480,Dec-19,-78.83,1.0,,
8330,코오롱글로벌,3070,Dec-11,1.27,0.0,-0.08,
8331,코오롱글로벌,3070,Dec-12,-0.08,0.0,0.31,
8332,코오롱글로벌,3070,Dec-13,0.31,1.0,0.12,
8333,코오롱글로벌,3070,Dec-14,0.12,1.0,1.11,
8334,코오롱글로벌,3070,Dec-15,1.11,0.0,2.18,1.0
8335,코오롱글로벌,3070,Dec-16,2.18,0.0,2.16,
8336,코오롱글로벌,3070,Dec-17,2.16,0.0,2.18,
8337,코오롱글로벌,3070,Dec-18,2.18,0.0,2.79,
8338,코오롱글로벌,3070,Dec-19,2.79,0.0,,
8339,코오롱생명과학,102940,Dec-11,7.78,0.0,13.43,
8340,코오롱생명과학,102940,Dec-12,13.43,0.0,10.47,
8341,코오롱생명과학,102940,Dec-13,10.47,0.0,4.46,
8342,코오롱생명과학,102940,Dec-14,4.46,0.0,1.51,
8343,코오롱생명과학,102940,Dec-15,1.51,0.0,13.12,
8344,코오롱생명과학,102940,Dec-16,13.12,0.0,-5.39,
8345,코오롱생명과학,102940,Dec-17,-5.39,0.0,-23.27,
8346,코오롱생명과학,102940,Dec-18,-23.27,1.0,-7.09,
8347,코오롱생명과학,102940,Dec-19,-7.09,1.0,,
8348,코오롱플라스틱,138490,Dec-11,512.77,0.0,3.02,
8349,코오롱플라스틱,138490,Dec-12,3.02,0.0,0.39,
8350,코오롱플라스틱,138490,Dec-13,0.39,0.0,1.75,
8351,코오롱플라스틱,138490,Dec-14,1.75,0.0,4.55,
8352,코오롱플라스틱,138490,Dec-15,4.55,0.0,8.97,
8353,코오롱플라스틱,138490,Dec-16,8.97,0.0,11.04,
8354,코오롱플라스틱,138490,Dec-17,11.04,0.0,12.05,
