회사명,거래소코드,회계년도,부가가치(IFRS연결),유형자산(IFRS연결),건설중인자산(IFRS연결),부가가치(IFRS개별),유형자산(IFRS개별),건설중인자산(IFRS개별)
(주)프럼파스트,35200,15-Dec,8162.72,0,0,8075.57,8311640,0
(주)프럼파스트,35200,16-Dec,8267.14,0,94900,7712.1,8131260,94900
(주)프럼파스트,35200,17-Dec,10411.11,0,51830,10143.6,7916075,51830
(주)프럼파스트,35200,18-Dec,6201.97,0,55115,6233.67,7588166,55115
(주)프럼파스트,35200,19-Dec,4873.59,0,2800,5516.24,7239048,2800
(주)프로스테믹스,203690,14-Dec,,,,,,
(주)프로스테믹스,203690,15-Dec,-3082.98,0,1875384,-3053.77,7422220,1875384
(주)프로스테믹스,203690,16-Dec,10393.58,0,70590,10378.95,11426562,70590
(주)프로스테믹스,203690,17-Dec,1452.49,0,1353270,1514.68,12371074,1353270
(주)프로스테믹스,203690,18-Dec,362.2,0,0,-246.01,11256890,0
(주)프로스테믹스,203690,19-Dec,3113.03,0,0,3135.03,12153499,0
(주)프로이천,321260,19-Dec,,,,,,
(주)프로텍,53610,11-Dec,,,,32799.97,13854208,1399280
(주)프로텍,53610,12-Dec,30249.65,0,34150851,28607.35,45982752,34150851
(주)프로텍,53610,13-Dec,21699.89,0,35052036,19819.11,46666845,35052036
(주)프로텍,53610,14-Dec,32989.12,0,4900784,31419.72,50869752,4900784
(주)프로텍,53610,15-Dec,28094.99,0,4930579,25337.2,76815506,4930579
(주)프로텍,53610,16-Dec,32648.37,0,0,29110.35,78048405,0
(주)프로텍,53610,17-Dec,52811.47,0,0,48283.69,77495390,0
(주)프로텍,53610,18-Dec,57529.37,0,0,50570.34,77060551,0
(주)프로텍,53610,19-Dec,77413.14,0,608411,71795.23,77301725,608411
(주)프리엠스,53160,11-Dec,7472.67,0,0,6685.11,10235241,0
(주)프리엠스,53160,12-Dec,8727.45,0,0,8701.9,12393460,0
(주)프리엠스,53160,13-Dec,9171.23,0,0,8180.19,12346589,0
(주)프리엠스,53160,14-Dec,8551.81,0,0,7313.77,12264288,0
(주)프리엠스,53160,15-Dec,7474.45,0,0,6145.78,12175085,0
(주)프리엠스,53160,16-Dec,6422.02,0,0,8130.27,8589237,0
(주)프리엠스,53160,17-Dec,6231.48,0,0,5644.92,8418925,0
(주)프리엠스,53160,18-Dec,7650.02,0,0,6847.33,8299202,0
(주)프리엠스,53160,19-Dec,4250.29,0,0,4053.86,8292626,0
(주)플래스크,41590,11-Dec,,,,9559.03,6881086,75000
(주)플래스크,41590,12-Dec,,,,9610.68,11338783,4865618
(주)플래스크,41590,13-Dec,,,,4708.7,13705832,0
(주)플래스크,41590,14-Dec,,,,11102.48,12656309,0
(주)플래스크,41590,15-Dec,-1003.92,0,223500,-365.16,12114633,223500
(주)플래스크,41590,16-Dec,-4731.3,0,0,-11250.54,11703656,0
(주)플래스크,41590,17-Dec,-3743.52,0,0,-3328.38,10354665,0
(주)플래스크,41590,18-Dec,-2296.05,0,76150,1759.58,9482520,76150
(주)플래스크,41590,19-Dec,-55102.14,0,0,-47459.81,6471943,0
(주)플랜티넷,75130,11-Dec,3654.08,0,0,2014.3,1626473,0
(주)플랜티넷,75130,12-Dec,2281.49,0,17000,-1871.32,14204191,17000
(주)플랜티넷,75130,13-Dec,14000.87,0,662144,7251.8,14708005,662144
(주)플랜티넷,75130,14-Dec,13047.31,0,0,4216.83,12945371,0
(주)플랜티넷,75130,15-Dec,19819.02,0,0,6096.48,12583006,0
(주)플랜티넷,75130,16-Dec,17317.8,0,0,8947.23,11979941,0
(주)플랜티넷,75130,17-Dec,9355.06,0,0,4796.41,11460065,0
(주)플랜티넷,75130,18-Dec,12857.21,0,0,8783.28,10947080,0
(주)플랜티넷,75130,19-Dec,14382.98,0,0,7287.45,10151586,0
(주)플레이그램,9810,11-Dec,4769.15,12092989,0,1152.37,440927,0
(주)플레이그램,9810,12-Dec,-5890.95,0,0,-5149.12,184482,0
(주)플레이그램,9810,13-Dec,3824.78,0,0,927.82,56310,0
(주)플레이그램,9810,14-Dec,-6949.03,0,0,-8744.78,16734,0
(주)플레이그램,9810,15-Dec,5592.07,0,0,4567.14,4190,0
(주)플레이그램,9810,16-Dec,-452.18,0,0,524.27,6299,0
(주)플레이그램,9810,17-Dec,-5584.38,649569,0,-7603.25,3970,0
(주)플레이그램,9810,18-Dec,-12660.15,570339,0,-13122.26,66695,0
(주)플레이그램,9810,19-Dec,-2033.13,0,0,-1891.79,50116,0
(주)플레이위드,23770,11-Dec,7335.47,0,55154038,-3687.18,55423586,55154038
(주)플레이위드,23770,12-Dec,4611.27,65863832,0,-3933.38,443676,0
(주)플레이위드,23770,13-Dec,-102.07,65863835,0,-4584.4,295364,0
(주)플레이위드,23770,14-Dec,,,,3624.01,207172,0
(주)플레이위드,23770,15-Dec,,,,3516.85,156868,0
(주)플레이위드,23770,16-Dec,,,,5686.37,146382,0
(주)플레이위드,23770,17-Dec,,,,2818.75,272294,0
(주)플레이위드,23770,18-Dec,,,,-1693.23,250699,0
(주)플레이위드,23770,19-Dec,,,,14615.94,447935,0
(주)플리토,300080,19-Dec,-5606.43,0,0,-5644.06,1221425,0
(주)피델릭스,32580,11-Dec,,,,13422.02,2372733,0
(주)피델릭스,32580,12-Dec,10272.45,0,0,10298.02,2427836,0
(주)피델릭스,32580,13-Dec,13208.2,0,0,12518.61,2810615,0
(주)피델릭스,32580,14-Dec,9832.96,0,0,9307.47,3322565,0
(주)피델릭스,32580,15-Dec,,,,4475.5,1860448,0
(주)피델릭스,32580,16-Dec,,,,1884.62,1272575,0
(주)피델릭스,32580,17-Dec,,,,8542.03,1070273,0
(주)피델릭스,32580,18-Dec,,,,11463.21,1002953,0
(주)피델릭스,32580,19-Dec,,,,6837.03,1268834,0
(주)피씨디렉트,51380,11-Dec,,,,6482.1,106246,0
(주)피씨디렉트,51380,12-Dec,,,,5390,145402,0
(주)피씨디렉트,51380,13-Dec,,,,193.77,166805,0
(주)피씨디렉트,51380,14-Dec,,,,3816.51,121648,0
(주)피씨디렉트,51380,15-Dec,,,,4687.45,86461,0
(주)피씨디렉트,51380,16-Dec,,,,6477.54,179375,0
(주)피씨디렉트,51380,17-Dec,,,,9228.96,165586,0
(주)피씨디렉트,51380,18-Dec,,,,10345.53,206229,0
(주)피씨디렉트,51380,19-Dec,,,,11315.6,134194,0
(주)피에이치씨,57880,11-Dec,7987.72,0,0,8204.44,19181790,0
(주)피에이치씨,57880,12-Dec,-5578.25,0,0,-8604.21,18569034,0
(주)피에이치씨,57880,13-Dec,2428.54,0,0,287.36,18200135,0
(주)피에이치씨,57880,14-Dec,-32397.27,0,0,-32042.63,13634945,0
(주)피에이치씨,57880,15-Dec,-7804.2,0,0,-12945.22,13402859,0
(주)피에이치씨,57880,16-Dec,-2521.14,0,0,-3155.22,9038410,0
(주)피에이치씨,57880,17-Dec,-14197.4,0,0,-16294.73,10593909,0
(주)피에이치씨,57880,18-Dec,-5544.81,0,0,-9961.3,9231051,0
(주)피에이치씨,57880,19-Dec,-18070.68,0,0,-21345.18,9209981,0
(주)피엔티,137400,12-Dec,11436.67,0,2235121,12137.68,17160502,2235121
(주)피엔티,137400,13-Dec,12383.2,0,0,11687.9,11046595,0
(주)피엔티,137400,14-Dec,16196.67,0,510602,17275.27,15186466,296040
(주)피엔티,137400,15-Dec,9918.67,0,8905200,10379.11,16481284,0
(주)피엔티,137400,16-Dec,16657.92,0,1006325,19145.23,15755177,1000162
(주)피엔티,137400,17-Dec,24486.21,0,1938135,17239.67,15797868,1841810
(주)피엔티,137400,18-Dec,27618.39,0,8141568,21565.23,20986210,5994076
(주)피엔티,137400,19-Dec,22324.52,0,23606413,14076.59,52795722,23259214
(주)피엔풍년,24940,11-Dec,,,,10601.99,16560968,98544
(주)피엔풍년,24940,12-Dec,,,,12189.1,16882702,281743
(주)피엔풍년,24940,13-Dec,,,,13316.64,16659030,101566
(주)피엔풍년,24940,14-Dec,,,,14836.96,15964884,65816
(주)피엔풍년,24940,15-Dec,,,,14961.69,14929315,89600
(주)피엔풍년,24940,16-Dec,,,,8353,14425732,1708950
(주)피엔풍년,24940,17-Dec,,,,15043.37,17108166,5176038
(주)피엔풍년,24940,18-Dec,,,,14662.51,18403190,6387515
(주)피엔풍년,24940,19-Dec,,,,19665.24,15788654,178226
(주)피제이메탈,128660,11-Dec,,,,11680.31,15177138,1348719
(주)피제이메탈,128660,12-Dec,,,,13466.55,22081404,912997
(주)피제이메탈,128660,13-Dec,,,,9731.7,20540729,522334
(주)피제이메탈,128660,14-Dec,,,,13264.97,20624765,0
(주)피제이메탈,128660,15-Dec,,,,12558.81,26583645,9299980
(주)피제이메탈,128660,16-Dec,,,,10415.99,25803878,366584
(주)피제이메탈,128660,17-Dec,,,,15137.72,25585214,0
(주)피제이메탈,128660,18-Dec,,,,12973.68,23580050,60000
(주)피제이메탈,128660,19-Dec,,,,11550.4,21881681,0
(주)피제이전자,6140,11-Dec,,,,22434.84,18521492,0
(주)피제이전자,6140,12-Dec,,,,24064.06,20059274,229755
(주)피제이전자,6140,13-Dec,,,,25092.39,19613615,945
(주)피제이전자,6140,14-Dec,,,,21224.19,21615877,0
(주)피제이전자,6140,15-Dec,,,,21822.64,22996954,565557
(주)피제이전자,6140,16-Dec,,,,24036.1,24128561,3424938
(주)피제이전자,6140,17-Dec,,,,21403.41,26653576,5819130
(주)피제이전자,6140,18-Dec,,,,22680.62,28493946,6862763
(주)피제이전자,6140,19-Dec,,,,20713.7,27806901,13600
(주)피피아이,62970,19-Dec,,,,12554.93,7961186,0
(주)픽셀플러스,87600,15-Dec,22183.94,0,0,22271.65,1668789,0
(주)픽셀플러스,87600,16-Dec,,,,5409.77,1245988,0
(주)픽셀플러스,87600,17-Dec,,,,7885.76,1145234,0
(주)픽셀플러스,87600,18-Dec,,,,2696.38,9632373,8714143
(주)픽셀플러스,87600,19-Dec,,,,4510.91,10199294,9075727
(주)필옵틱스,161580,17-Dec,50662.62,0,1870269,49196.06,64370011,1870269
(주)필옵틱스,161580,18-Dec,-2165.01,0,1627589,-2603.22,65930983,1627589
(주)필옵틱스,161580,19-Dec,11482.89,0,17141601,12119.62,82639972,17141601
(주)하나투어,39130,11-Dec,120662.32,0,10000,88896.92,24647691,0
(주)하나투어,39130,12-Dec,155946.21,0,4545,112054.59,25212578,0
(주)하나투어,39130,13-Dec,168749.86,0,0,125459.38,27039104,0
(주)하나투어,39130,14-Dec,187379.16,0,0,131215.29,29834016,0
(주)하나투어,39130,15-Dec,211642.32,0,8770029,142798.23,5065185,0
(주)하나투어,39130,16-Dec,251691.51,0,617318,137815.31,4475731,0
(주)하나투어,39130,17-Dec,286112.57,0,1413946,173963.53,4539676,0
(주)하나투어,39130,18-Dec,289014.11,0,5066,150601.57,9010498,0
(주)하나투어,39130,19-Dec,283219.23,0,15805,96903.11,35643159,0
(주)하림,136480,11-Dec,,,,,217578617,62618722
(주)하림,136480,12-Dec,,,,107904.2,236670100,16190229
(주)하림,136480,13-Dec,,,,138734.34,240219862,1644718
(주)하림,136480,14-Dec,109195.5,0,2824724,105331.43,232404090,2824724
(주)하림,136480,15-Dec,121839.72,0,3370345,116964.17,223807821,3370345
(주)하림,136480,16-Dec,159610.18,0,8946865,150395.54,219091226,8946865
(주)하림,136480,17-Dec,166224.57,0,107539395,158233.09,323043546,107500613
(주)하림,136480,18-Dec,127612.59,0,201789818,130089.18,410228157,201683387
(주)하림,136480,19-Dec,126710.23,0,1977297,118913.06,425485608,1977296
(주)하림지주,3380,17-Dec,1122849.77,0,228187000,10686.25,2629,0
(주)하림지주,3380,18-Dec,850412.44,0,520774000,19330.52,1200494,0
(주)하림지주,3380,19-Dec,1119249.62,0,511633000,24035.12,1433247,0
(주)하이로닉,149980,14-Dec,,,,11131.9,1213559,0
(주)하이로닉,149980,15-Dec,7331.03,0,6584726,7444.76,8310959,6584726
(주)하이로닉,149980,16-Dec,5184.39,0,206948,5796.08,10559325,206948
(주)하이로닉,149980,17-Dec,5554.55,0,1138214,5127.69,10733346,1138214
(주)하이로닉,149980,18-Dec,6708.82,0,2131542,5766.49,11649525,2131542
(주)하이로닉,149980,19-Dec,9364.35,0,58799,7091.9,11498501,58799
(주)하이비젼시스템,126700,11-Dec,,,,,,
(주)하이비젼시스템,126700,12-Dec,,,,20802.42,11112515,0
(주)하이비젼시스템,126700,13-Dec,17241.87,0,0,17282,11710047,0
(주)하이비젼시스템,126700,14-Dec,13689.45,0,0,13659.3,11972777,0
(주)하이비젼시스템,126700,15-Dec,18094.38,0,0,17253.6,12523822,0
(주)하이비젼시스템,126700,16-Dec,14113.2,0,0,11571.31,11953937,0
(주)하이비젼시스템,126700,17-Dec,37194.8,0,1468992,34350.29,26321906,1468992
(주)하이비젼시스템,126700,18-Dec,43122.46,0,0,40666.08,43684413,0
(주)하이비젼시스템,126700,19-Dec,26736.68,0,1551501,23774.9,44754916,1551501
(주)하이소닉,106080,11-Dec,15202.91,0,3600,5443.81,4924722,3600
(주)하이소닉,106080,12-Dec,19573.71,0,13603527,10701.61,3936688,35400
(주)하이소닉,106080,13-Dec,12348.83,0,112050,5240.28,7070267,112050
(주)하이소닉,106080,14-Dec,9812.1,0,48800,1135.34,9103977,48800
(주)하이소닉,106080,15-Dec,27581.29,0,0,9851.46,7071522,0
(주)하이소닉,106080,16-Dec,13946.09,0,76960,3755.46,4294468,76960
(주)하이소닉,106080,17-Dec,13697.25,0,0,1048.14,2643745,0
(주)하이소닉,106080,18-Dec,-14771.97,0,14100,-32314.31,1305548,14100
(주)하이소닉,106080,19-Dec,1409.99,0,0,-3257.23,743763,0
(주)하이스틸,71090,11-Dec,,,,17364.29,163021881,1377900
(주)하이스틸,71090,12-Dec,,,,19316.56,161334584,537800
(주)하이스틸,71090,13-Dec,,,,13025.44,157529640,20660
(주)하이스틸,71090,14-Dec,,,,15481.05,154487294,617920
(주)하이스틸,71090,15-Dec,,,,4999.26,155204665,319500
(주)하이스틸,71090,16-Dec,,,,20457.31,153061915,147405
(주)하이스틸,71090,17-Dec,25333.02,0,997600,25387.24,149675064,752300
(주)하이스틸,71090,18-Dec,9166.39,0,200000,9595.31,146783173,200000
(주)하이스틸,71090,19-Dec,17936.92,0,40000,16671.28,143056848,40000
(주)하이텍팜,106190,11-Dec,,,,17553.8,14369580,533095
(주)하이텍팜,106190,12-Dec,,,,12848.69,23955045,9603692
(주)하이텍팜,106190,13-Dec,,,,16896.11,23737484,10189023
(주)하이텍팜,106190,14-Dec,,,,13624.88,32201783,18740230
(주)하이텍팜,106190,15-Dec,,,,12308.2,50525033,37638941
(주)하이텍팜,106190,16-Dec,,,,10766.88,72782420,60062716
(주)하이텍팜,106190,17-Dec,,,,6908.07,83440177,70425968
(주)하이텍팜,106190,18-Dec,,,,7969.68,93232249,80539242
(주)하이텍팜,106190,19-Dec,,,,7915.27,89917773,468500
(주)하이트론씨스템즈,19490,11-Dec,16017.52,0,81800,14960.08,26460101,81800
(주)하이트론씨스템즈,19490,12-Dec,16408.11,0,526622,15783.75,26085679,526622
(주)하이트론씨스템즈,19490,13-Dec,9837.34,0,33220,8493.29,25270585,33220
(주)하이트론씨스템즈,19490,14-Dec,8790.85,0,16767,8271.17,24259817,16767
(주)하이트론씨스템즈,19490,15-Dec,8931.57,0,316008,9898.59,23680023,316008
(주)하이트론씨스템즈,19490,16-Dec,16352.99,0,31732,17316.03,20394877,31732
(주)하이트론씨스템즈,19490,17-Dec,1243.73,0,591915,-267.74,20907357,591915
(주)하이트론씨스템즈,19490,18-Dec,12879.59,0,76182,12302.79,20594558,76182
(주)하이트론씨스템즈,19490,19-Dec,-5293.84,0,21063,-5406.55,20476513,21063
(주)하츠,66130,11-Dec,,,,11797.42,23709154,758500
(주)하츠,66130,12-Dec,,,,7431.95,22858173,39250
(주)하츠,66130,13-Dec,,,,8191.48,22567959,47090
(주)하츠,66130,14-Dec,,,,13143.28,22485558,0
(주)하츠,66130,15-Dec,,,,13329.92,21764868,0
(주)하츠,66130,16-Dec,,,,14103.68,22349902,0
(주)하츠,66130,17-Dec,,,,15957.3,23877483,1643222
(주)하츠,66130,18-Dec,,,,13115.26,23544335,269536
(주)하츠,66130,19-Dec,,,,15529.45,22386285,71737
(주)한국가구,4590,11-Dec,8447.09,0,34900,3414.19,24847694,0
(주)한국가구,4590,12-Dec,9972.65,0,87400,4553.86,27512867,0
(주)한국가구,4590,13-Dec,9065.85,0,18000,1490.19,27327006,18000
(주)한국가구,4590,14-Dec,12034.7,0,0,2927.82,27246353,0
(주)한국가구,4590,15-Dec,13943.96,0,0,2667.74,27026469,0
(주)한국가구,4590,16-Dec,14062.31,0,8527,2358.87,26906820,0
(주)한국가구,4590,17-Dec,14312.94,0,8527,3059.82,33972029,0
(주)한국가구,4590,18-Dec,16654.65,0,192770,5633.22,33629481,0
(주)한국가구,4590,19-Dec,15792.02,0,837176,3062.71,33423464,0
(주)한국경제티브이,39340,11-Dec,7948.38,0,7344,8219.79,6231545,7344
(주)한국경제티브이,39340,12-Dec,5579.61,0,8758,6400.37,4964678,8758
(주)한국경제티브이,39340,13-Dec,19513.41,0,8758,18859.13,4756272,8758
(주)한국경제티브이,39340,14-Dec,20354.71,0,8758,21620.15,2846654,8758
(주)한국경제티브이,39340,15-Dec,29175.76,0,1488,25596.37,2151307,1488
(주)한국경제티브이,39340,16-Dec,31586.55,0,3778,29975.92,2458041,3778
(주)한국경제티브이,39340,17-Dec,29911.28,0,607101,25774.6,2924922,607101
(주)한국경제티브이,39340,18-Dec,35141.91,0,2648,32725.94,1802692,2648
(주)한국경제티브이,39340,19-Dec,16071.29,0,546070,13497.56,7694859,546070
(주)한국비엔씨,256840,16-Dec,,,,,,
(주)한국비엔씨,256840,17-Dec,,,,,,
(주)한국비엔씨,256840,18-Dec,,,,,,
(주)한국비엔씨,256840,19-Dec,,,,597.85,17135816,14416367
(주)한국전자홀딩스,6200,11-Dec,6048.21,0,438200,1849.07,49131,0
(주)한국전자홀딩스,6200,12-Dec,-1623.16,0,58653,-4086.76,36179,0
(주)한국전자홀딩스,6200,13-Dec,21967.37,0,69827,4516.21,23227,0
(주)한국전자홀딩스,6200,14-Dec,24767.11,0,100,4946.76,11111,0
(주)한국전자홀딩스,6200,15-Dec,11310.41,0,100,5710.68,3608,0
(주)한국전자홀딩스,6200,16-Dec,9530.8,855346,100,-21588.95,1905,0
(주)한국전자홀딩스,6200,17-Dec,82461.14,0,1345673,6839.38,1424,0
(주)한국전자홀딩스,6200,18-Dec,79508.42,0,413010,1459.61,944,0
(주)한국전자홀딩스,6200,19-Dec,53406.13,0,2863632,-3416,464,0
(주)한국종합기술,23350,11-Dec,,,,104569.15,30175634,7147888
(주)한국종합기술,23350,12-Dec,,,,101082.13,40272959,17314312
(주)한국종합기술,23350,13-Dec,,,,98987,69071451,46206866
(주)한국종합기술,23350,14-Dec,,,,96201.76,74048845,344980
(주)한국종합기술,23350,15-Dec,,,,98378.08,72050339,832900
(주)한국종합기술,23350,16-Dec,,,,99970.65,71715393,1868758
(주)한국종합기술,23350,17-Dec,,,,91522.03,70707473,2053216
(주)한국종합기술,23350,18-Dec,,,,96569.55,63497004,0
(주)한국종합기술,23350,19-Dec,,,,100978.26,60938302,0
(주)한국카본,17960,11-Dec,30572.35,0,1085299,29751.24,66480580,1085299
(주)한국카본,17960,12-Dec,33249.88,0,1383795,35688.38,63511170,113038
(주)한국카본,17960,13-Dec,50306.48,0,2880423,59134.25,63419468,1613991
(주)한국카본,17960,14-Dec,54622.18,0,4218998,55772.8,71120329,2914903
(주)한국카본,17960,15-Dec,64058.51,0,4858111,59085.26,72235358,3502462
(주)한국카본,17960,16-Dec,60720.44,0,2331480,57947.51,79232231,938965
(주)한국카본,17960,17-Dec,38278.01,0,3671499,37695.58,83124953,2278984
(주)한국카본,17960,18-Dec,37637.19,832000,13621056,29233.76,96481862,7504627
(주)한국카본,17960,19-Dec,58587.23,679000,18935193,60456.27,116167865,11357762
(주)한국코퍼레이션,50540,11-Dec,90153.4,0,212000,86586.46,9072579,212000
(주)한국코퍼레이션,50540,12-Dec,,,,107485.59,8533410,758861
(주)한국코퍼레이션,50540,13-Dec,94683.65,0,1879358,96068.7,25646278,1879358
(주)한국코퍼레이션,50540,14-Dec,120036.83,0,3763852,116352.27,10652097,3763852
(주)한국코퍼레이션,50540,15-Dec,109606.02,0,8750054,109946.59,11579158,4885478
(주)한국코퍼레이션,50540,16-Dec,112969.25,0,126075,98820.86,6648232,126075
(주)한국코퍼레이션,50540,17-Dec,119555.81,0,1860000,121090.62,10448144,1860000
(주)한국코퍼레이션,50540,18-Dec,105609.36,0,2410000,103348.47,9878895,2410000
(주)한국코퍼레이션,50540,19-Dec,94587.15,0,0,92924.04,10563649,0
(주)한국큐빅,21650,11-Dec,19623.27,0,2061565,10195.18,12535989,0
(주)한국큐빅,21650,12-Dec,19424.8,0,117360,9025.19,12007961,0
(주)한국큐빅,21650,13-Dec,19881.58,0,10500,9206.96,11699347,0
(주)한국큐빅,21650,14-Dec,22458.7,0,7500,11674.49,11216133,0
(주)한국큐빅,21650,15-Dec,21355.15,0,37500,7358.11,10905630,37500
(주)한국큐빅,21650,16-Dec,23583.89,0,584292,7293.15,10587086,0
(주)한국큐빅,21650,17-Dec,24667.94,0,7806626,10148.58,9982012,0
(주)한국큐빅,21650,18-Dec,25120.52,0,119000,10042.53,9698907,119000
(주)한국큐빅,21650,19-Dec,30674.54,0,3714491,13691.71,4828089,0
(주)한국테크놀로지,53590,11-Dec,-8500.93,0,0,-9656.43,1307180,0
(주)한국테크놀로지,53590,12-Dec,,,,-4734.92,1382956,0
(주)한국테크놀로지,53590,13-Dec,,,,-5896.47,1297741,0
(주)한국테크놀로지,53590,14-Dec,,,,4513.01,417301,0
(주)한국테크놀로지,53590,15-Dec,,,,-19829.71,3643986,0
(주)한국테크놀로지,53590,16-Dec,,,,-3056.56,2850584,0
(주)한국테크놀로지,53590,17-Dec,,,,-6501.04,628016,0
(주)한국테크놀로지,53590,18-Dec,,,,-32550.86,505594,0
(주)한국테크놀로지,53590,19-Dec,13271.93,0,22309,-5866.62,1730255,0
(주)한국특강,7280,11-Dec,,,,67452.13,328283811,0
(주)한국특강,7280,12-Dec,,,,69982.04,312939785,245636
(주)한국특강,7280,13-Dec,,,,56939.99,296239956,0
(주)한국특강,7280,14-Dec,,,,54107.02,287116343,0
(주)한국특강,7280,15-Dec,,,,3619.14,246784085,0
(주)한국특강,7280,16-Dec,,,,52293.88,212710378,0
(주)한국특강,7280,17-Dec,,,,60961.06,199978389,679500
(주)한국특강,7280,18-Dec,,,,48344.6,201091486,0
(주)한국특강,7280,19-Dec,,,,31404.62,187514518,0
(주)한국팩키지,37230,11-Dec,,,,13565.46,15078227,0
(주)한국팩키지,37230,12-Dec,,,,9512.28,13690967,39000
(주)한국팩키지,37230,13-Dec,,,,5996.4,12580509,72715
(주)한국팩키지,37230,14-Dec,,,,6465.23,11958989,44843
(주)한국팩키지,37230,15-Dec,,,,8363.64,12090743,32064
(주)한국팩키지,37230,16-Dec,,,,11959.61,12885416,26040
(주)한국팩키지,37230,17-Dec,,,,12267.54,13685055,204837
(주)한국팩키지,37230,18-Dec,,,,11542.19,13202450,17900
(주)한국팩키지,37230,19-Dec,,,,12163.99,13917557,117627
(주)한국화장품제조,3350,11-Dec,,,,-2275.1,13022733,0
(주)한국화장품제조,3350,12-Dec,,,,-2087.18,12274611,0
(주)한국화장품제조,3350,13-Dec,,,,2170.1,12195911,36292
(주)한국화장품제조,3350,14-Dec,,,,12386.72,12545334,21816
(주)한국화장품제조,3350,15-Dec,,,,8881.52,12652075,109370
(주)한국화장품제조,3350,16-Dec,,,,17546.13,15399253,222260
(주)한국화장품제조,3350,17-Dec,,,,14408.39,16144338,121279
(주)한국화장품제조,3350,18-Dec,,,,14565.88,16567222,263950
(주)한국화장품제조,3350,19-Dec,,,,10748.55,22798031,81448
(주)한글과컴퓨터,30520,11-Dec,37915.97,0,764200,35614.27,1684453,764200
(주)한글과컴퓨터,30520,12-Dec,39401.15,0,0,36888.21,3177956,0
(주)한글과컴퓨터,30520,13-Dec,45219.29,0,0,41372.39,3029309,0
(주)한글과컴퓨터,30520,14-Dec,57345.38,0,0,54109.3,6655597,0
(주)한글과컴퓨터,30520,15-Dec,66692.39,0,0,64621.89,3206392,0
(주)한글과컴퓨터,30520,16-Dec,68451.87,0,0,62243.57,3021354,0
(주)한글과컴퓨터,30520,17-Dec,77817.55,0,3562095,62887.61,4405133,1579685
(주)한글과컴퓨터,30520,18-Dec,91398.61,0,1875706,52189.88,4534275,1388700
(주)한글과컴퓨터,30520,19-Dec,138364.23,0,1323973,67164.57,3370674,1388700
(주)한네트,52600,11-Dec,,,,12981.93,12098358,0
(주)한네트,52600,12-Dec,,,,10778.64,13895845,0
(주)한네트,52600,13-Dec,,,,12521.93,15569547,0
(주)한네트,52600,14-Dec,,,,13074.57,15997600,41140
(주)한네트,52600,15-Dec,,,,13142.26,17109305,435000
(주)한네트,52600,16-Dec,,,,13663.1,15709647,474600
(주)한네트,52600,17-Dec,,,,12145.5,14585899,319640
(주)한네트,52600,18-Dec,,,,12011.39,13316663,0
(주)한네트,52600,19-Dec,,,,11257.4,12105033,63801
(주)한농화성,11500,11-Dec,,,,13695.13,41096572,169050
(주)한농화성,11500,12-Dec,,,,25598.74,45737939,821900
(주)한농화성,11500,13-Dec,,,,24846.07,50348776,3028470
(주)한농화성,11500,14-Dec,,,,26401.79,63363954,1207880
(주)한농화성,11500,15-Dec,,,,28062.67,61537727,207150
(주)한농화성,11500,16-Dec,,,,28540.43,62323354,1685700
(주)한농화성,11500,17-Dec,,,,29806.89,64040097,443850
(주)한농화성,11500,18-Dec,,,,26137.13,67662566,163550
(주)한농화성,11500,19-Dec,,,,33344.6,67750333,2082316
(주)한독,2390,11-Dec,80793.6,0,6856612,80500.94,128709651,6856612
(주)한독,2390,12-Dec,73787.27,0,1187541,73763.62,133737310,1187541
(주)한독,2390,13-Dec,79850.34,0,2292249,83516.48,132818716,2292249
(주)한독,2390,14-Dec,,,,79830.41,133390257,2097730
(주)한독,2390,15-Dec,78696.61,0,10878896,83485.88,137683725,10507147
(주)한독,2390,16-Dec,75472.51,0,29462284,87488.52,153514403,29166215
(주)한독,2390,17-Dec,100671.05,0,17064733,108458.92,161078348,16714398
(주)한독,2390,18-Dec,108184.66,0,2389542,119983.61,163568733,2101426
(주)한독,2390,19-Dec,154958.69,0,7581097,118133.72,167257646,7581097
(주)한독크린텍,256150,19-Dec,,,,16689.3,18727328,647600
(주)한라,14790,11-Dec,202829.44,0,7550634,82548.26,12182743,0
(주)한라,14790,12-Dec,-59898.16,0,2453642,110319.45,12936599,0
(주)한라,14790,13-Dec,-241664.88,0,2566750,-267482.79,23491163,0
(주)한라,14790,14-Dec,156275.48,0,423992,315836.55,18743128,0
(주)한라,14790,15-Dec,180053.41,0,93665318,239866.92,20707834,0
(주)한라,14790,16-Dec,260143.24,0,138770458,286580.11,21729695,0
(주)한라,14790,17-Dec,376288.42,420000,336014319,292480.96,12174094,0
(주)한라,14790,18-Dec,242851.73,260588,33512185,214689.3,10789712,0
(주)한라,14790,19-Dec,233001.76,0,2469579,181937.52,97740515,0
(주)한라홀딩스,60980,11-Dec,1008110.69,0,205024331,723029.83,842415417,170386905
(주)한라홀딩스,60980,12-Dec,1044584.94,0,175763950,714005.83,974112111,103133915
(주)한라홀딩스,60980,13-Dec,1155191.37,0,0,695510.17,1008674517,0
(주)한라홀딩스,60980,14-Dec,151742.44,0,0,2468.5,63201,0
(주)한라홀딩스,60980,15-Dec,198016.28,0,0,40322.07,55126396,0
