회사명,거래소코드,회계년도,유동자산(IFRS연결),유동부채(IFRS연결),유동자산(IFRS개별),유동부채(IFRS개별)
오스템임플란트(주),48260,Dec-15,276637552,243932811,232603988,187561925
오스템임플란트(주),48260,Dec-16,277673171,324868246,226390956,229537243
오스템임플란트(주),48260,Dec-17,318270724,352273769,255378711,265296923
오스템임플란트(주),48260,Dec-18,362679739,479642954,286838316,340279206
오스템임플란트(주),48260,Dec-19,397023302,531560995,281634560,372018492
올리패스(주),244460,Dec-19,41786594,21623398,36185796,13028204
올릭스(주),226950,Dec-18,48698340,314094,45361096,312712
올릭스(주),226950,Dec-19,37439676,2754476,36836709,3410114
옴니시스템(주),57540,Dec-11,35050369,29540579,22656404,17403346
옴니시스템(주),57540,Dec-12,35489427,19929823,31516240,10341989
옴니시스템(주),57540,Dec-13,35698720,17738112,28258903,9977171
옴니시스템(주),57540,Dec-14,31131046,18467570,22847969,12954439
옴니시스템(주),57540,Dec-15,39103260,21311537,26797205,16548723
옴니시스템(주),57540,Dec-16,41755560,25862805,30627462,21940501
옴니시스템(주),57540,Dec-17,57782160,45292218,49722195,42675659
옴니시스템(주),57540,Dec-18,51110733,28507287,42684731,25825641
옴니시스템(주),57540,Dec-19,73373502,35154559,65209958,32628191
옵티시스(주),109080,Dec-11,,,17983511,3150720
옵티시스(주),109080,Dec-12,,,20412290,2092886
옵티시스(주),109080,Dec-13,,,22553073,5391851
옵티시스(주),109080,Dec-14,,,24136751,4747895
옵티시스(주),109080,Dec-15,,,25883129,4810189
옵티시스(주),109080,Dec-16,,,27437211,6018027
옵티시스(주),109080,Dec-17,,,26491916,3823578
옵티시스(주),109080,Dec-18,,,27905650,3294086
옵티시스(주),109080,Dec-19,,,32532274,3878854
와이더블유(주),51390,Dec-11,58853446,4256155,58245437,4004906
와이더블유(주),51390,Dec-12,56470444,9014919,55583697,8241889
와이더블유(주),51390,Dec-13,29194689,8218250,29052896,8137315
와이더블유(주),51390,Dec-14,46357843,14010305,46483228,13971724
와이더블유(주),51390,Dec-15,31649325,11201360,32062583,11193947
와이더블유(주),51390,Dec-16,55355926,5286924,55839091,5176432
와이더블유(주),51390,Dec-17,54010235,19681498,54287429,19628997
와이더블유(주),51390,Dec-18,60261843,12839174,60290753,12784758
와이더블유(주),51390,Dec-19,67643377,17510413,67429813,17463430
와이아이케이(주),232140,Dec-15,,,,
와이아이케이(주),232140,Dec-16,,,,
와이아이케이(주),232140,Dec-17,89292380,41714479,86884366,40116740
와이아이케이(주),232140,Dec-18,121805488,23780291,112925768,4150096
와이아이케이(주),232140,Dec-19,119971792,76697101,108944122,54317699
와이엠씨(주),155650,Dec-12,,,28672215,6726216
와이엠씨(주),155650,Dec-13,30533974,6064277,26178548,6183370
와이엠씨(주),155650,Dec-14,27115625,7142214,25512791,5876268
와이엠씨(주),155650,Dec-15,30736862,10318103,28278338,6540064
와이엠씨(주),155650,Dec-16,61975666,42168694,58077108,38297693
와이엠씨(주),155650,Dec-17,186207587,148505867,175237917,144665252
와이엠씨(주),155650,Dec-18,134629710,88797759,121508197,85535299
와이엠씨(주),155650,Dec-19,86745298,44484457,80525475,44405439
와이엠티(주),251370,Dec-17,57098116,24209113,40422803,20806912
와이엠티(주),251370,Dec-18,61079591,25975523,35602575,19431898
와이엠티(주),251370,Dec-19,90602242,45463225,61621989,34337767
와토스코리아(주),79000,Dec-11,,,43291954,3629202
와토스코리아(주),79000,Dec-12,,,36097176,2110519
와토스코리아(주),79000,Dec-13,,,26700947,2361597
와토스코리아(주),79000,Dec-14,,,39980559,2349241
와토스코리아(주),79000,Dec-15,,,47598404,1582190
와토스코리아(주),79000,Dec-16,,,49861758,1547778
와토스코리아(주),79000,Dec-17,,,52683395,1732696
와토스코리아(주),79000,Dec-18,,,54586173,1933325
와토스코리아(주),79000,Dec-19,,,54702158,1470273
우리바이오(주),82850,Dec-11,221239619,113043780,105891629,48343457
우리바이오(주),82850,Dec-12,257600806,171138741,60000733,3149129
우리바이오(주),82850,Dec-13,376923740,329852969,45135678,17142920
우리바이오(주),82850,Dec-14,474334060,500186248,26400448,23690257
우리바이오(주),82850,Dec-15,612883952,613048905,41547382,26453289
우리바이오(주),82850,Dec-16,545568143,534554271,41157750,50976945
우리바이오(주),82850,Dec-17,391394105,429625883,37157890,23138618
우리바이오(주),82850,Dec-18,391750226,443396245,20747382,20662628
우리바이오(주),82850,Dec-19,377369991,437678076,13604032,13346380
우리산업(주),215360,Dec-15,125762714,117074988,125531885,117074988
우리산업(주),215360,Dec-16,123970895,110262951,123857177,110259504
우리산업(주),215360,Dec-17,147610663,120148622,140623154,116492951
우리산업(주),215360,Dec-18,164200219,129944828,156725921,127444798
우리산업(주),215360,Dec-19,164884815,118504537,157011519,116286399
우리산업홀딩스(주),72470,Dec-11,107316625,102130666,91220773,90949643
우리산업홀딩스(주),72470,Dec-12,121334621,98713168,104785578,90393785
우리산업홀딩스(주),72470,Dec-13,140303127,107982724,115294791,93119312
우리산업홀딩스(주),72470,Dec-14,171175560,131946322,143766022,115608239
우리산업홀딩스(주),72470,Dec-15,170040799,137484239,12645256,5173909
우리산업홀딩스(주),72470,Dec-16,174438259,133576772,10697148,3834879
우리산업홀딩스(주),72470,Dec-17,191661670,141107593,6091210,190421
우리산업홀딩스(주),72470,Dec-18,199425036,150196288,5930691,204921
우리산업홀딩스(주),72470,Dec-19,195269101,144410089,848737,211092
우리손에프앤지농업회사법인(주),73560,Dec-16,84725865,80053141,31254217,22945315
우리손에프앤지농업회사법인(주),73560,Dec-17,96226264,78056521,43715463,27445321
우리손에프앤지농업회사법인(주),73560,Dec-18,121280570,125586990,37040176,36422830
우리손에프앤지농업회사법인(주),73560,Dec-19,127666192,146234745,42394599,41306025
우리엔터프라이즈(주),37400,Dec-11,21065393,14941492,19193477,14648234
우리엔터프라이즈(주),37400,Dec-12,17679109,10495570,14825837,10397624
우리엔터프라이즈(주),37400,Dec-13,393236453,340580983,15315417,12325805
우리엔터프라이즈(주),37400,Dec-14,483002588,506877742,15155907,9560646
우리엔터프라이즈(주),37400,Dec-15,626537452,625454472,16149191,14616856
우리엔터프라이즈(주),37400,Dec-16,557628289,553153296,13742825,20114892
우리엔터프라이즈(주),37400,Dec-17,402605544,443033882,12573856,14819687
우리엔터프라이즈(주),37400,Dec-18,402082746,455136011,11105939,12767176
우리엔터프라이즈(주),37400,Dec-19,387549083,449619204,10553071,15145320
우리이앤엘(주),153490,Dec-13,190585127,121320945,172782425,110334690
우리이앤엘(주),153490,Dec-14,160873681,129582967,171578979,132468421
우리이앤엘(주),153490,Dec-15,137368230,110803280,118680279,91820777
우리이앤엘(주),153490,Dec-16,125980319,90028165,121293223,87856223
우리이앤엘(주),153490,Dec-17,100538900,73324493,89720329,62065928
우리이앤엘(주),153490,Dec-18,105209197,63682413,104326199,63667098
우리이앤엘(주),153490,Dec-19,83675535,36163497,82089786,38828732
우림피티에스(주),101170,Dec-11,37493598,18271470,37491806,18271470
우림피티에스(주),101170,Dec-12,27928153,10259734,27927988,10259734
우림피티에스(주),101170,Dec-13,31429132,13090805,31428970,13090805
우림피티에스(주),101170,Dec-14,,,32214341,14324930
우림피티에스(주),101170,Dec-15,,,36566418,10885757
우림피티에스(주),101170,Dec-16,,,36740031,8338070
우림피티에스(주),101170,Dec-17,,,36199717,9539798
우림피티에스(주),101170,Dec-18,,,38086767,7772863
우림피티에스(주),101170,Dec-19,,,41027001,9187527
우수AMS(주),66590,Dec-11,71174162,98776525,63726707,83344551
우수AMS(주),66590,Dec-12,60808180,96319237,46806550,70911951
우수AMS(주),66590,Dec-13,72708401,99146871,64721109,79930182
우수AMS(주),66590,Dec-14,69065975,103301706,60600286,85571770
우수AMS(주),66590,Dec-15,65566055,108544714,51729096,88676041
우수AMS(주),66590,Dec-16,65862773,84907641,45136448,60224334
우수AMS(주),66590,Dec-17,69419599,86245622,51199598,65573010
우수AMS(주),66590,Dec-18,71902711,96261278,56800781,77926833
우수AMS(주),66590,Dec-19,68345876,107247490,52012008,84528124
우원개발(주),46940,Dec-11,59710437,66597752,50593326,57174825
우원개발(주),46940,Dec-12,67277050,71669243,59714610,66453041
우원개발(주),46940,Dec-13,68131403,71333877,60164856,68764056
우원개발(주),46940,Dec-14,69621757,69278098,61885032,67763225
우원개발(주),46940,Dec-15,74368926,65928863,66131148,65324997
우원개발(주),46940,Dec-16,70611251,54847006,54876349,48615834
우원개발(주),46940,Dec-17,104389884,67715961,47538411,50286135
우원개발(주),46940,Dec-18,103438588,105739392,50071756,55567248
우원개발(주),46940,Dec-19,116807589,108270745,51646804,63405011
우진비앤지(주),18620,Dec-11,,,11054452,5792897
우진비앤지(주),18620,Dec-12,,,11819579,5759933
우진비앤지(주),18620,Dec-13,,,11732458,6490077
우진비앤지(주),18620,Dec-14,,,11989496,5011785
우진비앤지(주),18620,Dec-15,,,17521500,7035662
우진비앤지(주),18620,Dec-16,,,19433554,11201929
우진비앤지(주),18620,Dec-17,,,14202880,24746597
우진비앤지(주),18620,Dec-18,16496945,21394010,14769100,18012965
우진비앤지(주),18620,Dec-19,46839409,30783799,20761045,15805872
원텍(주),336570,Dec-19,,,,
원풍물산(주),8290,Dec-11,,,24954926,27258968
원풍물산(주),8290,Dec-12,,,26563508,27947547
원풍물산(주),8290,Dec-13,30703988,27990376,30133660,27082802
원풍물산(주),8290,Dec-14,33571813,26400666,33221337,25532815
원풍물산(주),8290,Dec-15,,,23714166,15895916
원풍물산(주),8290,Dec-16,,,22963846,16783271
원풍물산(주),8290,Dec-17,,,23071779,14249786
원풍물산(주),8290,Dec-18,,,27368488,19845546
원풍물산(주),8290,Dec-19,,,26303436,17020997
웰바이오텍(주),10600,Dec-11,48823752,24931037,27707625,9868078
웰바이오텍(주),10600,Dec-12,45057220,19680440,26724746,7609453
웰바이오텍(주),10600,Dec-13,45766183,19602436,25884011,7467254
웰바이오텍(주),10600,Dec-14,43370148,24658622,27687622,13808762
웰바이오텍(주),10600,Dec-15,40847187,21340366,29258688,12384851
웰바이오텍(주),10600,Dec-16,40845199,25374372,32961148,14896321
웰바이오텍(주),10600,Dec-17,45911914,58746374,33323148,47690961
웰바이오텍(주),10600,Dec-18,71625375,34198398,59027918,23979512
웰바이오텍(주),10600,Dec-19,72351330,32844942,54006073,20973246
웹케시(주),53580,Dec-19,,,23267783,8048024
위즈코프(주),38620,Dec-11,26339962,433613,23216724,427804
위즈코프(주),38620,Dec-12,9497473,398532,6128433,392562
위즈코프(주),38620,Dec-13,10303329,379408,8164586,377083
위즈코프(주),38620,Dec-14,15184830,5369107,13387905,5367683
위즈코프(주),38620,Dec-15,11804876,904206,9954081,903431
위즈코프(주),38620,Dec-16,13435754,4283119,10137442,1126804
위즈코프(주),38620,Dec-17,16120732,4218588,12771962,1357052
위즈코프(주),38620,Dec-18,17657812,3659918,16430109,1067578
위즈코프(주),38620,Dec-19,17526025,1101256,15708065,1101184
윈텍(주),320000,Dec-19,,,,
윙입푸드홀딩스,900340,Dec-18,90328213,24206714,,
윙입푸드홀딩스,900340,Dec-19,104820755,23470745,,
유네코(주),64510,Dec-18,15701084,30133167,16984942,28069766
유네코(주),64510,Dec-19,13863945,52776334,13707419,50009270
유니셈(주),36200,Dec-11,62273264,38029938,61660407,37567028
유니셈(주),36200,Dec-12,50722683,27733575,48762127,26447671
유니셈(주),36200,Dec-13,64383916,36441169,62218266,35956586
유니셈(주),36200,Dec-14,67884998,33627612,66398503,32887204
유니셈(주),36200,Dec-15,65345447,27904939,65719703,28028702
유니셈(주),36200,Dec-16,65532107,23212432,68175989,22820461
유니셈(주),36200,Dec-17,96888156,42196063,98865506,41598581
유니셈(주),36200,Dec-18,107246061,37033245,104868842,36462406
유니셈(주),36200,Dec-19,127609372,41008312,125193376,39863551
유니슨(주),18000,Dec-11,192310168,151649972,179878818,177554560
유니슨(주),18000,Dec-12,191664024,110056886,185952490,110597897
유니슨(주),18000,Dec-13,162400152,159542926,157959484,159705032
유니슨(주),18000,Dec-14,165523177,188890009,162725415,192292077
유니슨(주),18000,Dec-15,98973407,159911261,94578981,157524254
유니슨(주),18000,Dec-16,98588867,95347251,96542998,99156110
유니슨(주),18000,Dec-17,124907930,201841518,123555136,201408727
유니슨(주),18000,Dec-18,55565975,137481384,55212994,136929961
유니슨(주),18000,Dec-19,61194528,77586750,60192763,76066091
유니온머티리얼(주),47400,Dec-11,59113833,32179513,56332337,32179513
유니온머티리얼(주),47400,Dec-12,60677027,36496336,57486299,31306175
유니온머티리얼(주),47400,Dec-13,59746961,31016805,57005242,26002298
유니온머티리얼(주),47400,Dec-14,55939723,30803774,52850306,25854212
유니온머티리얼(주),47400,Dec-15,57508447,27678585,54481301,23289603
유니온머티리얼(주),47400,Dec-16,60071945,24636506,57516260,20843390
유니온머티리얼(주),47400,Dec-17,56485528,34741964,53493352,30619257
유니온머티리얼(주),47400,Dec-18,66704524,49520223,64620630,47000973
유니온머티리얼(주),47400,Dec-19,79993180,54153000,78314304,48486699
유니퀘스트(주),77500,Dec-11,98068404,47318366,89486872,45972820
유니퀘스트(주),77500,Dec-12,107026475,55788081,98350034,55491376
유니퀘스트(주),77500,Dec-13,118356922,55315675,108835026,53801176
유니퀘스트(주),77500,Dec-14,131941390,53723670,124345711,53413539
유니퀘스트(주),77500,Dec-15,134170520,54511236,124499595,54206168
유니퀘스트(주),77500,Dec-16,148564962,74256466,131442851,71550673
유니퀘스트(주),77500,Dec-17,126894127,58120179,112694850,55640431
유니퀘스트(주),77500,Dec-18,185874934,113333659,176541319,109935438
유니퀘스트(주),77500,Dec-19,191273959,127481856,189665882,125005680
유비벨록스(주),89850,Dec-11,34928685,10169643,34190981,9941188
유비벨록스(주),89850,Dec-12,42846826,25334967,40640087,23822295
유비벨록스(주),89850,Dec-13,52776115,44276984,49826671,42595435
유비벨록스(주),89850,Dec-14,39059636,28539759,36688170,27099319
유비벨록스(주),89850,Dec-15,37834734,42730233,37210600,28032931
유비벨록스(주),89850,Dec-16,44567368,46406877,47170039,32698954
유비벨록스(주),89850,Dec-17,51493093,56991338,46466401,50681483
유비벨록스(주),89850,Dec-18,166794912,103324272,51707662,59477642
유비벨록스(주),89850,Dec-19,161227952,84746469,39003805,34561098
유성기업(주),2920,Dec-11,140271283,87510223,124879191,77716615
유성기업(주),2920,Dec-12,137152741,53384270,116710869,56704289
유성기업(주),2920,Dec-13,149260962,57051937,128480047,56882287
유성기업(주),2920,Dec-14,173685659,64096389,136723806,56064794
유성기업(주),2920,Dec-15,162286456,46332024,124410376,46930225
유성기업(주),2920,Dec-16,175648679,42064638,127043248,42712870
유성기업(주),2920,Dec-17,193009979,39850754,135490243,39428326
유성기업(주),2920,Dec-18,194583100,39103335,132733930,38828753
유성기업(주),2920,Dec-19,211529868,43966666,143264759,40082178
유아이엘(주),49520,Dec-11,75635250,23674619,57233160,17436774
유아이엘(주),49520,Dec-12,74962644,25371808,57243510,16208187
유아이엘(주),49520,Dec-13,87860476,47737506,72958846,23936565
유아이엘(주),49520,Dec-14,123349455,87113576,87594267,56519182
유아이엘(주),49520,Dec-15,134180664,77294385,90074968,60119934
유아이엘(주),49520,Dec-16,151335642,61616950,98595495,39475213
유아이엘(주),49520,Dec-17,150647010,55420987,76935709,30047489
유아이엘(주),49520,Dec-18,125880103,37695820,52432520,13237009
유아이엘(주),49520,Dec-19,105519182,27102376,42428884,8176500
유엔젤(주),72130,Dec-11,55243149,10578623,47301818,9713460
유엔젤(주),72130,Dec-12,48533605,11860899,43491122,10589237
유엔젤(주),72130,Dec-13,39878707,8293011,38244405,7396333
유엔젤(주),72130,Dec-14,35778646,7193141,33410098,6347790
유엔젤(주),72130,Dec-15,37427851,9379073,34634843,7028077
유엔젤(주),72130,Dec-16,34630470,12000584,31874697,9236596
유엔젤(주),72130,Dec-17,32125919,11359317,30607613,10430353
유엔젤(주),72130,Dec-18,33073008,10084328,31089081,9470873
유엔젤(주),72130,Dec-19,29001398,8946662,27256277,8260210
유진기업(주),23410,Dec-11,1083223210,790604745,961444361,739247443
유진기업(주),23410,Dec-12,627390266,631221531,608167022,553899572
유진기업(주),23410,Dec-13,522060056,502677436,488907903,377261625
유진기업(주),23410,Dec-14,369514135,393383675,284525744,319537085
유진기업(주),23410,Dec-15,445958923,692726099,334299994,498796206
유진기업(주),23410,Dec-16,408606854,769115711,309363775,555187863
유진기업(주),23410,Dec-17,473640673,657316156,365173204,520216271
유진기업(주),23410,Dec-18,467444051,800959202,371612094,647407485
유진기업(주),23410,Dec-19,411657733,637154244,316688414,468552081
율촌화학(주),8730,Dec-11,,,168534411,76725314
율촌화학(주),8730,Dec-12,,,177921636,81586322
율촌화학(주),8730,Dec-13,,,197513075,143869758
율촌화학(주),8730,Dec-14,,,239162281,161456051
율촌화학(주),8730,Dec-15,,,196804173,108400251
율촌화학(주),8730,Dec-16,,,205444927,183227888
율촌화학(주),8730,Dec-17,,,206667598,179278281
율촌화학(주),8730,Dec-18,207064558,195907289,200040469,186692498
율촌화학(주),8730,Dec-19,208445037,129920076,200072765,120164502
이건산업(주),8250,Dec-11,131611157,154198240,111001815,121559676
이건산업(주),8250,Dec-12,119171902,141755850,96810089,123626451
이건산업(주),8250,Dec-13,137128629,109348236,92989493,97553244
이건산업(주),8250,Dec-14,132304972,120206034,88443421,101088173
이건산업(주),8250,Dec-15,135695311,148882288,89089069,124573044
이건산업(주),8250,Dec-16,132861069,196929585,86983356,135894465
이건산업(주),8250,Dec-17,121105342,178967915,92448138,138656382
이건산업(주),8250,Dec-18,116580279,166623423,75101465,123030718
이건산업(주),8250,Dec-19,99821023,154248349,65798518,111524373
이구산업(주),25820,Dec-11,,,148916803,142426142
이구산업(주),25820,Dec-12,,,138114774,154271901
이구산업(주),25820,Dec-13,,,118225744,140214577
이구산업(주),25820,Dec-14,,,118941848,140906832
이구산업(주),25820,Dec-15,,,96906264,128633207
이구산업(주),25820,Dec-16,,,135200935,147199149
이구산업(주),25820,Dec-17,,,143055538,141897594
이구산업(주),25820,Dec-18,,,134601916,136883191
이구산업(주),25820,Dec-19,,,139156702,142632824
이노시스(주),56090,Dec-15,,,60821187,6499826
이노시스(주),56090,Dec-16,47020672,4378230,50968197,4323946
이노시스(주),56090,Dec-17,45630595,5346827,43663532,4299807
이노시스(주),56090,Dec-18,36637533,18248060,25994365,17508601
이노시스(주),56090,Dec-19,32842043,9808468,23957767,8600986
이니텍(주),53350,Dec-11,70459576,42160384,26092274,7809134
이니텍(주),53350,Dec-12,100487358,70079623,32006111,9779100
이니텍(주),53350,Dec-13,114001136,65599490,46490346,10867496
이니텍(주),53350,Dec-14,92306754,63489600,20111125,10502156
이니텍(주),53350,Dec-15,94061487,62441768,27494385,14170233
이니텍(주),53350,Dec-16,113586877,63578242,35472158,17743456
이니텍(주),53350,Dec-17,134905704,39721810,30893752,9582649
이니텍(주),53350,Dec-18,151727954,42687677,31257812,10490426
이니텍(주),53350,Dec-19,191690550,43881832,29985195,7245075
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-11,125429013,28267026,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-12,138464999,30760651,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-13,148745785,54349423,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-14,148537065,59333618,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-15,185265366,38077296,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-16,186926035,20348507,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-17,183932270,18981673,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-18,198818540,8199681,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-19,206598477,15667801,,
이엠코리아(주),95190,Dec-11,40664187,48947622,40093775,46777972
이엠코리아(주),95190,Dec-12,42084986,47399215,41690155,45592301
이엠코리아(주),95190,Dec-13,43847559,60646328,44008076,58995559
이엠코리아(주),95190,Dec-14,54337807,70430121,53964961,69829128
이엠코리아(주),95190,Dec-15,52113701,71654999,49509873,71472815
이엠코리아(주),95190,Dec-16,59060387,79120529,46025438,63405119
이엠코리아(주),95190,Dec-17,76137784,101684892,59585844,80371252
이엠코리아(주),95190,Dec-18,48590444,65704501,44585408,50968052
이엠코리아(주),95190,Dec-19,64772851,64208189,44603681,46235574
이연제약(주),102460,Dec-11,,,108411892,27471563
이연제약(주),102460,Dec-12,,,109838837,27696676
이연제약(주),102460,Dec-13,,,119958968,33221801
이연제약(주),102460,Dec-14,,,125324321,29856203
이연제약(주),102460,Dec-15,,,119829336,20478724
이연제약(주),102460,Dec-16,,,114841829,18688377
이연제약(주),102460,Dec-17,161692089,15477796,151813251,15484796
이연제약(주),102460,Dec-18,224421820,42505863,221666459,42475443
이연제약(주),102460,Dec-19,131584786,33034527,128846434,32804041
이원다이애그노믹스(주),245620,Dec-18,41706536,21682330,21562522,2239095
이원다이애그노믹스(주),245620,Dec-19,46020515,43572187,25069447,21904815
이원컴포텍(주),88290,Dec-11,13943290,7764142,13943290,7764142
이원컴포텍(주),88290,Dec-12,,,11039694,5756765
이원컴포텍(주),88290,Dec-13,13758997,13472328,12908738,13009426
이원컴포텍(주),88290,Dec-14,14811862,17367359,12237583,14785473
이원컴포텍(주),88290,Dec-15,16991310,16742538,15283144,17016427
이원컴포텍(주),88290,Dec-16,12356227,13801862,8778945,12058653
이원컴포텍(주),88290,Dec-17,14152775,17257477,10488447,14841789
이원컴포텍(주),88290,Dec-18,14230951,18183999,13045274,15121939
이원컴포텍(주),88290,Dec-19,18264003,12918443,19436262,13788859
이지케어텍(주),99750,Mar-19,42439589,6290710,42402179,6305645
이트론(주),96040,Dec-11,8474090,1107557,8130313,298297
이트론(주),96040,Dec-12,8618806,4069746,7340751,1007909
이트론(주),96040,Dec-13,25367374,23577494,16402566,6037508
이트론(주),96040,Dec-14,,,26156773,4870417
이트론(주),96040,Dec-15,,,30140220,11525910
이트론(주),96040,Dec-16,,,47119811,7416129
이트론(주),96040,Dec-17,,,47790465,4367107
이트론(주),96040,Dec-18,,,15984161,2387066
이트론(주),96040,Dec-19,49795761,7994532,45795615,7991813
이화공영(주),1840,Dec-11,,,31310835,13103551
이화공영(주),1840,Dec-12,,,44640336,26919560
이화공영(주),1840,Dec-13,,,40744346,22734127
이화공영(주),1840,Dec-14,,,52668034,28255065
이화공영(주),1840,Dec-15,,,44032790,18288338
이화공영(주),1840,Dec-16,,,62680030,36753060
이화공영(주),1840,Dec-17,,,62336472,38324593
이화공영(주),1840,Dec-18,,,52843079,28976215
이화공영(주),1840,Dec-19,,,62202365,37251929
이화산업(주),760,Mar-11,63690235,56255633,48537183,54369981
이화산업(주),760,Mar-12,60898472,56135758,45386069,54472911
이화산업(주),760,Mar-13,62368009,68665877,40984691,53203886
이화산업(주),760,Mar-14,50460249,50027515,40506022,46338999
이화산업(주),760,Mar-15,53539286,35467653,42768591,28861368
이화산업(주),760,Mar-16,51373363,44829834,41111189,36761923
이화산업(주),760,Dec-17,44882352,49382541,38226863,34077567
이화산업(주),760,Dec-18,45673579,50863560,39324347,34862839
이화산업(주),760,Dec-19,42669444,89870070,35254624,34063625
이화전기공업(주),24810,Dec-11,79413121,55915072,38445594,17560644
이화전기공업(주),24810,Dec-12,57809086,46667056,34599174,25456035
이화전기공업(주),24810,Dec-13,40729807,52646788,29812205,29814860
이화전기공업(주),24810,Dec-14,35711422,53498726,39921694,44649299
이화전기공업(주),24810,Dec-15,,,29382093,30036882
이화전기공업(주),24810,Dec-16,,,34440560,24172464
이화전기공업(주),24810,Dec-17,,,74165809,7979721
이화전기공업(주),24810,Dec-18,,,130036148,8293923
이화전기공업(주),24810,Dec-19,,,111963783,10458753
인베니아(주),79950,Dec-11,,,72370299,39114021
인베니아(주),79950,Dec-12,42323019,21447439,41961225,22121319
인베니아(주),79950,Dec-13,81882913,67503355,81054290,67783381
인베니아(주),79950,Dec-14,65725885,56411064,63400626,55446588
인베니아(주),79950,Dec-15,60624520,47253290,60259734,47336415
인베니아(주),79950,Dec-16,85366154,68248476,84833044,68189507
인베니아(주),79950,Dec-17,107008140,85720244,106773272,85850517
인베니아(주),79950,Dec-18,118587511,75362010,116379907,74435778
인베니아(주),79950,Dec-19,145536299,129864050,138905574,123784329
인선이엔티(주),60150,Dec-11,43761315,67572404,31600147,55430950
인선이엔티(주),60150,Dec-12,34502276,86131302,37114755,68924307
인선이엔티(주),60150,Dec-13,38483909,92365174,43032443,77058463
인선이엔티(주),60150,Dec-14,39996867,96699653,36811037,81876536
인선이엔티(주),60150,Dec-15,47089447,84101714,29990887,78100832
인선이엔티(주),60150,Dec-16,55892017,111488997,34594661,84115295
인선이엔티(주),60150,Dec-17,54148068,76537352,31604610,61809321
인선이엔티(주),60150,Dec-18,69081355,112113142,44368116,96011136
인선이엔티(주),60150,Dec-19,78604506,83370210,55522812,70144174
인지컨트롤스(주),23800,Dec-11,354728894,342624436,78686154,73219032
인지컨트롤스(주),23800,Dec-12,144148393,137891886,85884928,69832637
인지컨트롤스(주),23800,Dec-13,159717171,161985226,89925359,75608671
인지컨트롤스(주),23800,Dec-14,186228939,200056041,101830256,87485943
인지컨트롤스(주),23800,Dec-15,201002972,218279545,113250508,103219862
인지컨트롤스(주),23800,Dec-16,213094786,215243186,110534259,107581186
인지컨트롤스(주),23800,Dec-17,187477278,223856677,114185761,138650202
인지컨트롤스(주),23800,Dec-18,175859107,217339050,115353942,143608946
인지컨트롤스(주),23800,Dec-19,188436405,238272709,115493512,145254606
인천도시가스(주),34590,Dec-11,,,158875113,130814827
인천도시가스(주),34590,Dec-12,,,189991067,173915537
인천도시가스(주),34590,Dec-13,,,174473969,153127870
인천도시가스(주),34590,Dec-14,,,213365133,152482678
인천도시가스(주),34590,Dec-15,,,163302365,104930840
인천도시가스(주),34590,Dec-16,,,187271299,131924385
인천도시가스(주),34590,Dec-17,,,212789277,151027387
인천도시가스(주),34590,Dec-18,170885914,95984114,170458569,95840628
인천도시가스(주),34590,Dec-19,170462219,92837765,169577788,92612336
인크로스(주),216050,Dec-16,83383755,43475925,83288521,43475925
인크로스(주),216050,Dec-17,115296389,62642528,109507191,62409368
인크로스(주),216050,Dec-18,111020949,58000393,107516541,57787335
인크로스(주),216050,Dec-19,133740880,77530280,128423287,77147169
인탑스(주),49070,Dec-11,223830389,123871609,151470245,77909076
인탑스(주),49070,Dec-12,277393668,186895046,195175344,112437794
인탑스(주),49070,Dec-13,239246662,113141871,134381883,35709572
인탑스(주),49070,Dec-14,255296157,128473856,149079505,56378038
인탑스(주),49070,Dec-15,248716261,102164230,143666875,45534483
인탑스(주),49070,Dec-16,270345674,157821409,137760000,50207189
인탑스(주),49070,Dec-17,275861561,135858350,152891026,60663804
인탑스(주),49070,Dec-18,330884706,155695009,151144477,56871479
인탑스(주),49070,Dec-19,390487697,156644008,173643920,70990933
인터지스(주),129260,Dec-11,121736848,108886612,112456598,108939252
인터지스(주),129260,Dec-12,136757196,144532733,127322713,135044132
인터지스(주),129260,Dec-13,153389967,144664407,147783765,141110871
인터지스(주),129260,Dec-14,187022917,191538813,179297850,192307777
인터지스(주),129260,Dec-15,190930594,182679654,186315265,176778315
인터지스(주),129260,Dec-16,176375767,191692516,172556765,186084131
인터지스(주),129260,Dec-17,172633003,133616919,162346341,131846451
인터지스(주),129260,Dec-18,179145335,174365035,164842512,173015147
인터지스(주),129260,Dec-19,154921170,147730433,137446743,131854150
인포뱅크(주),39290,Dec-11,,,32600319,13645327
인포뱅크(주),39290,Dec-12,,,31312150,15685292
인포뱅크(주),39290,Dec-13,34307413,14132347,30314855,12178346
인포뱅크(주),39290,Dec-14,31117478,14748049,25567512,11165635
인포뱅크(주),39290,Dec-15,29479102,14166924,24471017,11599855
